"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BM1_vs_C","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names","C_vs_BM1"
-0.151274999999998,13.8527875,-2.19883750844347,0.0625431098483279,0.266914443983123,-5.16321003213748,"USO1_HUMAN",49,2.24352241860608,0.0597664952994971,0.261555268817453,0.151274999999998,"Non-significant",0.582436527040489,"USO1","General vesicular transport factor p115","USO1_HUMAN",-0.151274999999998
0.0879499999999993,13.49395,2.11383233773574,0.0710358859845749,0.283967886455647,-5.28925476423425,"EIF3F_HUMAN",14,-2.2429105420459,0.0598204690834064,0.261649811472497,-0.0879499999999993,"Non-significant",0.582279573848007,"EIF3F","Eukaryotic translation initiation factor 3 subunit F","EIF3F_HUMAN",0.0879499999999993
0.254412500000003,8.40729125,2.24315497487305,0.0585263585269332,0.259116987544515,-5.09710783988247,"FWCH2_HUMAN",6,-2.24114298201201,0.0599766629347363,0.26219111222362,-0.254412500000003,"Non-significant",0.581382034147305,"FLYWCH2","FLYWCH family member 2","FWCH2_HUMAN",0.254412500000003
-0.047225000000001,13.2991625,-1.76683041437399,0.119135715252164,0.363112362889607,-5.78903165443737,"HNRH2_HUMAN",11,2.23987216406028,0.0600892159040838,0.262541152514978,0.047225000000001,"Non-significant",0.58080261260323,"HNRNPH2","Heterogeneous nuclear ribonucleoprotein H2","HNRH2_HUMAN",-0.047225000000001
-0.0540499999999966,13.65405,-1.78648245438869,0.115724215434262,0.358253095884771,-5.76154722045969,"GPX4_HUMAN",11,2.23834010904013,0.0602251898054973,0.26298274461416,0.0540499999999966,"Non-significant",0.580072746433061,"GPX4","Phospholipid hydroperoxide glutathione peroxidase GPX4","GPX4_HUMAN",-0.0540499999999966
0.119297499999998,9.90093875,2.39992806339028,0.0462929511131249,0.224827084477558,-4.86163701112971,"RFC5_HUMAN",20,-2.23800069144861,0.0602553560590653,0.26298274461416,-0.119297499999998,"Non-significant",0.580072746433061,"RFC5","Replication factor C subunit 5","RFC5_HUMAN",0.119297499999998
0.0787749999999985,10.5987625,2.02163908895774,0.0815453499799398,0.302869575264781,-5.42462978432218,"UBQL2_HUMAN",9,-2.23729551519655,0.0603180784937943,0.263114424428138,-0.0787749999999985,"Non-significant",0.579855342420465,"UBQLN2","Ubiquilin-2","UBQL2_HUMAN",0.0787749999999985
-0.8216925,5.83037875,-2.27426374907919,0.0558627190613531,0.252397069968092,-5.05056970315406,"SIAH2_HUMAN",3,2.2350696210822,0.0605164954396039,0.263749053270701,0.8216925,"Non-significant",0.578809090594908,"SIAH2","E3 ubiquitin-protein ligase SIAH2","SIAH2_HUMAN",-0.8216925
0.116574999999999,10.1792625,2.19946783835331,0.0624840836295653,0.266803406221752,-5.16227158674486,"ZNT10_HUMAN",13,-2.23493154636212,0.0605288251660461,0.263749053270701,-0.116574999999999,"Non-significant",0.578809090594908,"SLC30A10","Calcium/manganese antiporter SLC30A10","ZNT10_HUMAN",0.116574999999999
0.0784000000000002,12.7987,1.95963102160337,0.0894605016690904,0.315355095940365,-5.51475632377099,"SAA4_HUMAN",5,-2.23280332680502,0.0607191911686709,0.264431545245736,-0.0784000000000002,"Non-significant",0.577686737125288,"SAA4","Serum amyloid A-4 protein","SAA4_HUMAN",0.0784000000000002
0.162374999999999,11.3536125,2.25526291321629,0.0574747544572773,0.256525919535159,-5.07900735357691,"CIRBP_HUMAN",6,-2.23217114883853,0.0607758549452721,0.264431545245736,-0.162374999999999,"Non-significant",0.577686737125288,"CIRBP","Cold-inducible RNA-binding protein","CIRBP_HUMAN",0.162374999999999
-0.111025000000001,10.7452375,-3.2325395203369,0.0137311218972256,0.119707992997803,-3.60494108793186,"RT25_HUMAN",13,2.23208482447367,0.0607835965689196,0.264431545245736,0.111025000000001,"Non-significant",0.577686737125288,"MRPS25","Small ribosomal subunit protein mS25","RT25_HUMAN",-0.111025000000001
-0.119027499999998,9.75572875,-2.17526701592637,0.064790871636327,0.272195746068831,-5.19826409564633,"CP7B1_HUMAN",19,2.23146591904958,0.0608391295747841,0.264530760813868,0.119027499999998,"Non-significant",0.577523818997586,"CYP7B1","Cytochrome P450 7B1","CP7B1_HUMAN",-0.119027499999998
-0.171000000000001,11.1962,-2.19350342783182,0.063044852954898,0.268097024054946,-5.17114940850001,"GBRL1_HUMAN",5,2.22870356152536,0.0610876151382872,0.265468383420847,0.171000000000001,"Non-significant",0.575987194821636,"GABARAPL1","Gamma-aminobutyric acid receptor-associated protein-like 1","GBRL1_HUMAN",-0.171000000000001
0.0719750000000037,12.5501875,2.41746308785909,0.0450969667594706,0.222118533579293,-4.83517601037193,"EIF3K_HUMAN",12,-2.2276147036096,0.061185843803663,0.265752378003766,-0.0719750000000037,"Non-significant",0.575522840636113,"EIF3K","Eukaryotic translation initiation factor 3 subunit K","EIF3K_HUMAN",0.0719750000000037
-0.0960850000000004,9.6915625,-2.06354666378419,0.0765901301296151,0.294939505401467,-5.36328274206525,"PRAP1_HUMAN",6,2.22543633739189,0.0613828387006389,0.266464814832043,0.0960850000000004,"Non-significant",0.574360128975535,"PRAP1","Proline-rich acidic protein 1","PRAP1_HUMAN",-0.0960850000000004
0.946317499999999,7.11809625,2.26370405721374,0.0567528966428626,0.254427988665701,-5.06637873681101,"TM2D2_HUMAN",1,-2.22470893233514,0.0614487621794017,0.266607807136932,-0.946317499999999,"Non-significant",0.574127137192059,"TM2D2","TM2 domain-containing protein 2","TM2D2_HUMAN",0.946317499999999
0.157400000000001,12.01375,2.22163789145763,0.0604431563727641,0.263233853966084,-5.12923207599663,"S22AI_HUMAN",5,-2.22393856819405,0.0615186568847758,0.266767866738006,-0.157400000000001,"Non-significant",0.573866484121387,"SLC22A18","Solute carrier family 22 member 18","S22AI_HUMAN",0.157400000000001
0.126880000000002,8.6297825,2.88311486410029,0.0226767966010823,0.152927217668875,-4.12973505184114,"FLCN_HUMAN",22,-2.22292176640146,0.0616110336003385,0.267025192810475,-0.126880000000002,"Non-significant",0.573447762671263,"FLCN","Folliculin","FLCN_HUMAN",0.126880000000002
-0.441867499999999,7.09985375,-2.25024369872159,0.0579083576761176,0.257921145311482,-5.08651273422271,"MTEF2_HUMAN",8,2.22183086517503,0.0617102979356607,0.267236749254449,0.441867499999999,"Non-significant",0.57310381977061,"MTERF2","Transcription termination factor 2, mitochondrial","MTEF2_HUMAN",-0.441867499999999
0.3357375,9.55891875,2.25683341957875,0.0573397532205768,0.256206315799846,-5.07665834886441,"CYTM1_HUMAN",2,-2.22165879955619,0.0617259694244781,0.267236749254449,-0.3357375,"Non-significant",0.57310381977061,"CYSTM1","Cysteine-rich and transmembrane domain-containing protein 1","CYTM1_HUMAN",0.3357375
-0.934587500000001,6.01213125,-2.2673551813634,0.0564435021362722,0.254310383370952,-5.06091395167326,"SEM7A_HUMAN",4,2.22045435661808,0.0618357808485074,0.267568852568782,0.934587500000001,"Non-significant",0.572564443762265,"SEMA7A","Semaphorin-7A","SEM7A_HUMAN",-0.934587500000001
0.171474999999999,10.3765375,2.20396045035981,0.0620649941064073,0.26627990836629,-5.15558141558129,"KCMF1_HUMAN",10,-2.21891919861181,0.0619760299759656,0.268032236648331,-0.171474999999999,"Non-significant",0.571812969566216,"KCMF1","E3 ubiquitin-protein ligase KCMF1","KCMF1_HUMAN",0.171474999999999
-0.0944250000000011,14.4980125,-2.04317827312369,0.0789602731103977,0.298078566602806,-5.39314076183261,"HNRPR_HUMAN",32,2.21702804442223,0.0621492434693454,0.268637612279529,0.0944250000000011,"Non-significant",0.57083318131038,"HNRNPR","Heterogeneous nuclear ribonucleoprotein R","HNRPR_HUMAN",-0.0944250000000011
0.216695000000001,6.81907,2.22507719548819,0.0601325911040896,0.262305307012605,-5.12410105280728,"ZN451_HUMAN",23,-2.21571705969217,0.0622696049129614,0.269014012031784,-0.216695000000001,"Non-significant",0.570225098474921,"ZNF451","E3 SUMO-protein ligase ZNF451","ZN451_HUMAN",0.216695000000001
-0.1257775,10.12066125,-2.17742740684641,0.0645815279550784,0.27202318419015,-5.19505430627418,"NDUF5_HUMAN",12,2.21356725143813,0.0624674877342538,0.269724734698704,0.1257775,"Non-significant",0.569079225402513,"NDUFAF5","Arginine-hydroxylase NDUFAF5, mitochondrial","NDUF5_HUMAN",-0.1257775
-0.0785750000000007,13.7753125,-1.97313738025478,0.0876747628999244,0.311513406110538,-5.49519491792952,"A1AG2_HUMAN",7,2.21246798138565,0.0625689168344664,0.27001844889108,0.0785750000000007,"Non-significant",0.568606561848901,"ORM2","Alpha-1-acid glycoprotein 2","A1AG2_HUMAN",-0.0785750000000007
0.311459999999999,7.79627,2.25755385209625,0.0572779315155386,0.256206315799846,-5.07558070689594,"TMCO3_HUMAN",9,-2.21164294584176,0.0626451515158516,0.270203180204178,-0.311459999999999,"Non-significant",0.568309543778097,"TMCO3","Transmembrane and coiled-coil domain-containing protein 3","TMCO3_HUMAN",0.311459999999999
0.440989999999999,6.3014425,2.24223805579893,0.0586067795408068,0.259185038513805,-5.09847788367536,"PTPRS_HUMAN",19,-2.21070258960353,0.0627321562196148,0.270276731410349,-0.440989999999999,"Non-significant",0.568191341852407,"PTPRS","Receptor-type tyrosine-protein phosphatase S","PTPRS_HUMAN",0.440989999999999
-0.8436175,7.22515375,-2.26429852854403,0.0567024051625249,0.254427988665701,-5.06548906605731,"ORC3_HUMAN",5,2.21062727496758,0.0627391298320544,0.270276731410349,0.8436175,"Non-significant",0.568191341852407,"ORC3","Origin recognition complex subunit 3","ORC3_HUMAN",-0.8436175
-0.145720000000001,8.182605,-2.15920514649586,0.0663686903870859,0.274826316614042,-5.22210733820454,"TRI38_HUMAN",16,2.21037475648524,0.0627625169933471,0.270276731410349,0.145720000000001,"Non-significant",0.568191341852407,"TRIM38","E3 ubiquitin-protein ligase TRIM38","TRI38_HUMAN",-0.145720000000001
-0.0925499999999992,11.2063,-2.20150756696273,0.0622934588854818,0.266552688285521,-5.15923445056943,"RWDD1_HUMAN",4,2.209556005208,0.0628384066231679,0.270459446610791,0.0925499999999992,"Non-significant",0.567897844914132,"RWDD1","RWD domain-containing protein 1","RWDD1_HUMAN",-0.0925499999999992
-0.108425000000002,15.5044875,-2.14876665578225,0.0674146107520228,0.276553670964791,-5.2375829478872,"TBA8_HUMAN",10,2.20855378373726,0.062931427922555,0.2707156635966,0.108425000000002,"Non-significant",0.567486615242545,"TUBA8","Tubulin alpha-8 chain","TBA8_HUMAN",-0.108425000000002
0.0702499999999979,10.56355,1.99008746813538,0.0854829994377835,0.308739537290261,-5.47058993617414,"VPS45_HUMAN",29,-2.20703310678485,0.0630728348325324,0.271179640399659,-0.0702499999999979,"Non-significant",0.566742919502596,"VPS45","Vacuolar protein sorting-associated protein 45","VPS45_HUMAN",0.0702499999999979
-0.0711750000000002,12.5844125,-1.89950477381535,0.0978497372596046,0.331622400951524,-5.60132923059801,"UMPS_HUMAN",32,2.20645748782558,0.0631264448246056,0.271265844506798,0.0711750000000002,"Non-significant",0.56660488547188,"UMPS","Uridine 5'-monophosphate synthase","UMPS_HUMAN",-0.0711750000000002
-0.840425,6.477705,-2.24213706531681,0.0586156439939671,0.259185038513805,-5.09862877585777,"PIGQ_HUMAN",8,2.20580203639611,0.0631875458860434,0.271384130391546,0.840425,"Non-significant",0.566415551978015,"PIGQ","Phosphatidylinositol N-acetylglucosaminyltransferase subunit Q","PIGQ_HUMAN",-0.840425
0.128260000000001,9.9973375,2.28595134653262,0.0548938710277924,0.250116775376351,-5.03305837408341,"PLGT2_HUMAN",27,-2.20434467024095,0.0633236149153643,0.271640370646292,-0.128260000000001,"Non-significant",0.566005685621249,"POGLUT2","Protein O-glucosyltransferase 2","PLGT2_HUMAN",0.128260000000001
-0.240555,7.1893075,-2.22537912635953,0.0601054037270877,0.262305307012605,-5.12365053969504,"SIK2_HUMAN",16,2.20425646768021,0.0633318595383774,0.271640370646292,0.240555,"Non-significant",0.566005685621249,"SIK2","Serine/threonine-protein kinase SIK2","SIK2_HUMAN",-0.240555
-0.405232499999999,7.84298875,-2.23172618719163,0.0595367320020507,0.261183980763711,-5.11417749373707,"MTG2_HUMAN",12,2.20408354337539,0.0633480265579933,0.271640370646292,0.405232499999999,"Non-significant",0.566005685621249,"MTG2","Mitochondrial ribosome-associated GTPase 2","MTG2_HUMAN",-0.405232499999999
0.100774999999999,11.3701625,2.24659270344881,0.0582258299242818,0.258903049418643,-5.09197038449322,"SSRP1_HUMAN",25,-2.20362377960729,0.0633910309654311,0.271680648618017,-0.100774999999999,"Non-significant",0.565941294588051,"SSRP1","FACT complex subunit SSRP1","SSRP1_HUMAN",0.100774999999999
-0.14175,11.29955,-2.38821690346961,0.0471096777636549,0.227183031476195,-4.87929819882662,"MTNA_HUMAN",17,2.20293100397779,0.0634558858916617,0.271814481008109,0.14175,"Non-significant",0.565727409802251,"MRI1","Methylthioribose-1-phosphate isomerase","MTNA_HUMAN",-0.14175
1.01463,6.7875175,2.24036424219215,0.0587714736092979,0.259306670951941,-5.10127739826994,"RLP24_HUMAN",3,-2.20253607955105,0.0634928870682417,0.27182892276091,-1.01463,"Non-significant",0.565704335950868,"RSL24D1","Probable ribosome biogenesis protein RLP24","RLP24_HUMAN",1.01463
-0.101249999999997,17.146425,-2.55675817389423,0.0366516436561134,0.201329449156883,-4.62441776838999,"CNDP2_HUMAN",40,2.20070485571285,0.0636647419176228,0.272420385876202,0.101249999999997,"Non-significant",0.564760396236964,"CNDP2","Cytosolic non-specific dipeptidase","CNDP2_HUMAN",-0.101249999999997
0.534259999999999,7.8514025,2.23155046091336,0.0595524033833377,0.261183980763711,-5.11443983201842,"IGJ_HUMAN",2,-2.2000925316247,0.0637223111449179,0.272460958642492,-0.534259999999999,"Non-significant",0.564695719665724,"JCHAIN","Immunoglobulin J chain","IGJ_HUMAN",0.534259999999999
-0.0823499999999981,13.990325,-2.00756312820517,0.0832795215637818,0.305976533090931,-5.44515878657459,"CAND1_HUMAN",65,2.19968642887699,0.0637605208525128,0.272460958642492,0.0823499999999981,"Non-significant",0.564695719665724,"CAND1","Cullin-associated NEDD8-dissociated protein 1","CAND1_HUMAN",-0.0823499999999981
-0.146157499999998,7.84045375,-2.21919776421356,0.0606644733283427,0.263843793654527,-5.1328715677995,"S2533_HUMAN",8,2.19952891351079,0.0637753474887535,0.272460958642492,0.146157499999998,"Non-significant",0.564695719665724,"SLC25A33","Solute carrier family 25 member 33","S2533_HUMAN",-0.146157499999998
0.0642250000000004,12.4868375,1.86900131785734,0.102392842878649,0.338401862615148,-5.64491121185109,"ACADL_HUMAN",20,-2.19870170148815,0.0638532684691083,0.272649745924882,-0.0642250000000004,"Non-significant",0.564394902684561,"ACADL","Long-chain specific acyl-CoA dehydrogenase, mitochondrial","ACADL_HUMAN",0.0642250000000004
-0.093399999999999,12.53375,-2.31793282574681,0.0523286431208629,0.242808508809377,-4.98507155874009,"LSM3_HUMAN",5,2.19706023307464,0.0640081740030928,0.273147757777321,0.093399999999999,"Non-significant",0.563602360183019,"LSM3","U6 snRNA-associated Sm-like protein LSm3","LSM3_HUMAN",-0.093399999999999
-0.0967250000000011,11.7595125,-2.04674858546977,0.0785396480636287,0.297905197230554,-5.38791260709881,"COMDA_HUMAN",12,2.19675007413485,0.064037486204135,0.273147757777321,0.0967250000000011,"Non-significant",0.563602360183019,"COMMD10","COMM domain-containing protein 10","COMDA_HUMAN",-0.0967250000000011
0.0929749999999956,12.2197875,2.07956796196824,0.0747753531500195,0.291844123375957,-5.33974427429763,"GNA11_HUMAN",16,-2.19600355555726,0.0641080928775043,0.273304701861217,-0.0929749999999956,"Non-significant",0.563352896756604,"GNA11","Guanine nucleotide-binding protein subunit alpha-11","GNA11_HUMAN",0.0929749999999956
0.334749999999996,12.7106,2.45186736049487,0.042841232895657,0.216927758580934,-4.78320465846582,"TMA7_HUMAN",2,-2.19419857267452,0.064279134424986,0.273889427283691,-0.334749999999996,"Non-significant",0.562424732116154,"TMA7","Translation machinery-associated protein 7","TMA7_HUMAN",0.334749999999996
0.315107499999999,6.72429375,2.27668355448985,0.0556607216470091,0.251906838226638,-5.04694531521822,"SNX8_HUMAN",8,-2.19371719604666,0.0643248275734702,0.273939716162466,-0.315107499999999,"Non-significant",0.562344998560992,"SNX8","Sorting nexin-8","SNX8_HUMAN",0.315107499999999
-0.10575,8.982425,-2.06158062325179,0.0768158079455449,0.295526975546806,-5.36616808261873,"PDK2_HUMAN",17,2.19308160848372,0.0643852087861462,0.274052471099747,0.10575,"Non-significant",0.562166277590519,"PDK2","[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 2, mitochondrial","PDK2_HUMAN",-0.10575
0.0750250000000037,14.2450125,2.07098842602762,0.0757418256173275,0.293490496867142,-5.35235498809621,"NUDC_HUMAN",25,-2.1923774991699,0.064452166207215,0.274193083922589,-0.0750250000000037,"Non-significant",0.561943503784786,"NUDC","Nuclear migration protein nudC","NUDC_HUMAN",0.0750250000000037
-0.1360025,9.90337125,-2.12255588964233,0.0701138677795909,0.282376877559757,-5.27636948601433,"CA226_HUMAN",8,2.1909320187916,0.0645898441264851,0.274634250433656,0.1360025,"Non-significant",0.561245301597579,"C1orf226","Uncharacterized protein C1orf226","CA226_HUMAN",-0.1360025
0.0903000000000009,10.8858,2.44140140616104,0.0435149633853698,0.218602516497168,-4.79902169871877,"MYO1E_HUMAN",48,-2.19036444188585,0.0646439850983791,0.274692549608369,-0.0903000000000009,"Non-significant",0.561153119639696,"MYO1E","Unconventional myosin-Ie","MYO1E_HUMAN",0.0903000000000009
0.0779499999999995,14.0716,2.16498864975784,0.0657961810326562,0.2738571221869,-5.21352617147503,"HTRA1_HUMAN",24,-2.19003736809876,0.0646752052934089,0.274692549608369,-0.0779499999999995,"Non-significant",0.561153119639696,"HTRA1","Serine protease HTRA1","HTRA1_HUMAN",0.0779499999999995
-1.602915,6.74909,-2.22721198080751,0.059940629046322,0.262151928889648,-5.12091548735382,"C1QB_HUMAN",4,2.18966511524077,0.064710756427385,0.274692549608369,1.602915,"Non-significant",0.561153119639696,"C1QB","Complement C1q subcomponent subunit B","C1QB_HUMAN",-1.602915
0.089579999999998,9.2527725,2.00800678346728,0.0832243137111889,0.30593194089738,-5.4445123483903,"A0AAG2UWQ9_HUMAN",30,-2.18936438671527,0.0647394911547622,0.274692549608369,-0.089579999999998,"Non-significant",0.561153119639696,"NKRF","NF-kappa-B-repressing factor","A0AAG2UWQ9_HUMAN",0.089579999999998
0.119600000000002,13.6536,2.1056423001138,0.0719124769498563,0.286055709771952,-5.30134082529317,"S39AE_HUMAN",9,-2.18857926095601,0.0648145707433346,0.274805636577359,-0.119600000000002,"Non-significant",0.560974363645462,"SLC39A14","Metal cation symporter ZIP14","S39AE_HUMAN",0.119600000000002
0.120532499999998,10.12490875,2.09139483982023,0.07346306230085,0.288954711716677,-5.32233941544336,"PDZ11_HUMAN",7,-2.18834403571256,0.0648370817857199,0.274805636577359,-0.120532499999998,"Non-significant",0.560974363645462,"PDZD11","PDZ domain-containing protein 11","PDZ11_HUMAN",0.120532499999998
-0.242257500000001,8.14760875,-2.20159213599215,0.0622855680028561,0.266552688285521,-5.15910851641626,"MTFR1_HUMAN",7,2.18801966027269,0.0648681373981938,0.274805636577359,0.242257500000001,"Non-significant",0.560974363645462,"MTFR1","Mitochondrial fission regulator 1","MTFR1_HUMAN",-0.242257500000001
0.244394999999999,9.85736,2.19307258830857,0.063085554837623,0.268097024054946,-5.17179051657171,"SPRY7_HUMAN",10,-2.18734381031038,0.06493289115538,0.274843511484175,-0.244394999999999,"Non-significant",0.560914511417483,"SPRYD7","SPRY domain-containing protein 7","SPRY7_HUMAN",0.244394999999999
-0.603407500000002,6.07650125,-2.24374703822252,0.0584744889123552,0.259116987544515,-5.09622313790125,"CP4FN_HUMAN",8,2.1869260737269,0.0649729473601203,0.274843511484175,0.603407500000002,"Non-significant",0.560914511417483,"CYP4F22","Ultra-long-chain fatty acid omega-hydroxylase","CP4FN_HUMAN",-0.603407500000002
0.2788675,7.03035125,2.20010691277955,0.062424295531572,0.266803406221752,-5.16132006940825,"WDCP_HUMAN",18,-2.1866661960669,0.0649978792221743,0.274843511484175,-0.2788675,"Non-significant",0.560914511417483,"WDCP","WD repeat and coiled-coil-containing protein","WDCP_HUMAN",0.2788675
-0.0752249999999961,17.2325125,-2.10531758266209,0.0719474524268686,0.286055709771952,-5.30181978559279,"PROF1_HUMAN",13,2.18626526245519,0.0650363624327769,0.274843511484175,0.0752249999999961,"Non-significant",0.560914511417483,"PFN1","Profilin-1","PROF1_HUMAN",-0.0752249999999961
-0.0888899999999992,9.8704775,-2.1370921419417,0.0686038594489442,0.278655776847144,-5.25487182585067,"CPSF4_HUMAN",12,2.18615352926502,0.0650470911133523,0.274843511484175,0.0888899999999992,"Non-significant",0.560914511417483,"CPSF4","Cleavage and polyadenylation specificity factor subunit 4","CPSF4_HUMAN",-0.0888899999999992
-0.077399999999999,15.884275,-2.23075710170266,0.0596232072862761,0.26133324492564,-5.11562417627417,"CAH2_HUMAN",18,2.18522618754863,0.0651362036786799,0.274933423804457,0.077399999999999,"Non-significant",0.560772459532819,"CA2","Carbonic anhydrase 2","CAH2_HUMAN",-0.077399999999999
0.089575,12.7859625,2.43847479363384,0.0437052911754681,0.219150042538033,-4.80344357309128,"MARE2_HUMAN",14,-2.18522416476001,0.0651363981919503,0.274933423804457,-0.089575,"Non-significant",0.560772459532819,"MAPRE2","Microtubule-associated protein RP/EB family member 2","MARE2_HUMAN",0.089575
-0.3866975,6.63399875,-2.21203773208014,0.0613185868697027,0.265047132442678,-5.14354660612605,"SALL1_HUMAN",9,2.1835590921758,0.0652967114468148,0.275466241453343,0.3866975,"Non-significant",0.559931616590272,"SALL1","Sal-like protein 1","SALL1_HUMAN",-0.3866975
0.200645000000001,8.006945,2.21005981877914,0.0615005258225052,0.265407768405398,-5.14649438204348,"ZFY21_HUMAN",7,-2.18168072444298,0.0654780370300705,0.27608710136362,-0.200645000000001,"Non-significant",0.558953882884309,"ZFYVE21","Zinc finger FYVE domain-containing protein 21","ZFY21_HUMAN",0.200645000000001
0.143054999999999,9.66191,2.18328724231829,0.0640171044450011,0.2710582793237,-5.18634484679992,"MROH1_HUMAN",50,-2.17980104230269,0.0656599962375259,0.276683137761012,-0.143054999999999,"Non-significant",0.558017307792525,"MROH1","Maestro heat-like repeat-containing protein family member 1","MROH1_HUMAN",0.143054999999999
0.29332,8.9147025,2.19317112613688,0.0630762435403941,0.268097024054946,-5.1716438901428,"RASH_HUMAN",2,-2.17923601101207,0.0657147923544906,0.276683137761012,-0.29332,"Non-significant",0.558017307792525,"HRAS","GTPase HRas","RASH_HUMAN",0.29332
-0.102847499999998,9.45020625,-2.10039562529246,0.07247967124909,0.286846505152506,-5.30907757000392,"P66B_HUMAN",18,2.17905647107646,0.0657322135619666,0.276683137761012,0.102847499999998,"Non-significant",0.558017307792525,"GATAD2B","Transcriptional repressor p66-beta","P66B_HUMAN",-0.102847499999998
-0.402762500000001,6.48178875,-2.20801920368542,0.0616887999225938,0.265465336850438,-5.14953508493656,"TBC16_HUMAN",6,2.17880814748175,0.0657563166694179,0.276683137761012,0.402762500000001,"Non-significant",0.558017307792525,"TBC1D16","TBC1 domain family member 16","TBC16_HUMAN",-0.402762500000001
0.130700000000001,10.40725,2.11022255909182,0.0714209298063665,0.284802849346256,-5.29458307170638,"ARVC_HUMAN",40,-2.17762780646728,0.0658710059710518,0.27696203548069,-0.130700000000001,"Non-significant",0.557579757690867,"ARVCF","Splicing regulator ARVCF","ARVC_HUMAN",0.130700000000001
0.0647624999999969,9.79332875,1.83489985948316,0.107712862723855,0.347284830234114,-5.69334364071875,"VMA5A_HUMAN",31,-2.17742092236611,0.0658911288171926,0.27696203548069,-0.0647624999999969,"Non-significant",0.557579757690867,"VWA5A","von Willebrand factor A domain-containing protein 5A","VMA5A_HUMAN",0.0647624999999969
0.0549249999999972,14.6732875,1.73115912852553,0.125573689859379,0.370848423505065,-5.83861044833924,"AT1B1_HUMAN",14,-2.17606652955187,0.0660230182409042,0.277372170707499,-0.0549249999999972,"Non-significant",0.556937114691932,"ATP1B1","Sodium/potassium-transporting ATPase subunit beta-1","AT1B1_HUMAN",0.0549249999999972
0.105700000000001,10.9039,2.15000951316197,0.0672892211294967,0.276547891247573,-5.23574118776155,"ZNRD2_HUMAN",11,-2.17375713227396,0.066248517064787,0.278174942043986,-0.105700000000001,"Non-significant",0.555681993762227,"ZNRD2","Protein ZNRD2","ZNRD2_HUMAN",0.105700000000001
-0.094850000000001,12.75655,-2.09077753911508,0.073530988957993,0.289021327863699,-5.32324845092764,"HACL2_HUMAN",32,2.17324048298551,0.0662990705923193,0.27819498207669,0.094850000000001,"Non-significant",0.555650707830881,"ILVBL","2-hydroxyacyl-CoA lyase 2","HACL2_HUMAN",-0.094850000000001
-0.496622500000001,6.67827375,-2.21121692612347,0.0613940233240861,0.265228504625679,-5.14476995140836,"TM260_HUMAN",8,2.173005009318,0.0663221242684377,0.27819498207669,0.496622500000001,"Non-significant",0.555650707830881,"TMEM260","Protein O-mannosyl-transferase TMEM260","TM260_HUMAN",-0.496622500000001
0.0816249999999972,11.4112875,2.03435200500146,0.0800096681371742,0.299637431522928,-5.40605506384123,"SAE1_HUMAN",19,-2.17216694371725,0.0664042390974317,0.278394950531401,-0.0816249999999972,"Non-significant",0.555338646131292,"SAE1","SUMO-activating enzyme subunit 1","SAE1_HUMAN",0.0816249999999972
-1.853025,16.2880125,-2.20913212126391,0.0615860468063476,0.265448712723681,-5.14787680177781,"K1C14_HUMAN",42,2.17175155618079,0.0664449771862593,0.278406050768269,1.853025,"Non-significant",0.555321330172416,"KRT14","Keratin, type I cytoskeletal 14","K1C14_HUMAN",-1.853025
-0.106999999999999,14.42835,-2.17598100384944,0.0647216106570584,0.272046166895997,-5.19720336350927,"RL38_HUMAN",3,2.17143770909575,0.0664757735967782,0.278406050768269,0.106999999999999,"Non-significant",0.555321330172416,"RPL38","Large ribosomal subunit protein eL38","RL38_HUMAN",-0.106999999999999
-1.365515,7.45731,-2.20652896754354,0.0618266592780673,0.26568042899767,-5.15175533732246,"POMP_HUMAN",7,2.16941599660933,0.0666744990720078,0.27897151729309,1.365515,"Non-significant",0.554440135485884,"POMP","Proteasome maturation protein","POMP_HUMAN",-1.365515
-0.172197500000001,9.18387375,-2.13945086481018,0.0683619098886262,0.278372452206431,-5.25138043552623,"BCL7A_HUMAN",4,2.16917155759187,0.0666985667452826,0.27897151729309,0.172197500000001,"Non-significant",0.554440135485884,"BCL7A","B-cell CLL/lymphoma 7 protein family member A","BCL7A_HUMAN",-0.172197500000001
0.0653999999999968,18.076925,1.84241623314879,0.10651788261581,0.345542566826708,-5.68269573859966,"ANXA2_HUMAN",39,-2.16901149190718,0.0667143316748167,0.27897151729309,-0.0653999999999968,"Non-significant",0.554440135485884,"ANXA2","Annexin A2","ANXA2_HUMAN",0.0653999999999968
0.135200000000001,10.57375,2.20853263162985,0.0616413749576085,0.265448712723681,-5.14877008031848,"CATO_HUMAN",7,-2.16825444676555,0.0667889440434901,0.279139107912891,-0.135200000000001,"Non-significant",0.554179313776715,"CTSO","Cathepsin O","CATO_HUMAN",0.135200000000001
0.113474999999999,12.3173625,2.32916117945066,0.0514570779257153,0.240004362881452,-4.96820116017854,"CCL20_HUMAN",3,-2.16758013175027,0.0668554732939902,0.279272760018255,-0.113474999999999,"Non-significant",0.553971422876481,"CCL20","C-C motif chemokine 20","CCL20_HUMAN",0.113474999999999
