"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","B1_vs_B2","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names","B2_vs_B1"
-0.0933250000000019,13.5276625,-1.19882110962101,0.266959006130894,0.960481922763275,-4.86960506127229,"PSB8_HUMAN",16,1.22569622487884,0.255168795640909,0.951728798851571,0.0933250000000019,"Non-significant",0.021486788949453,"PSMB8","Proteasome subunit beta type-8","PSB8_HUMAN",-0.0933250000000019
-0.0427250000000026,12.4192125,-1.01231650511604,0.342803491445219,0.960481922763275,-5.03148790895148,"SF3B2_HUMAN",47,1.22517170542659,0.255355849246346,0.951728798851571,0.0427250000000026,"Non-significant",0.021486788949453,"SF3B2","Splicing factor 3B subunit 2","SF3B2_HUMAN",-0.0427250000000026
-0.0772999999999975,11.99475,-1.2732147597,0.240836563875524,0.960481922763275,-4.80025965080622,"NAGAB_HUMAN",12,1.2247383576099,0.255510475236639,0.951728798851571,0.0772999999999975,"Non-significant",0.021486788949453,"NAGA","Alpha-N-acetylgalactosaminidase","NAGAB_HUMAN",-0.0772999999999975
0.104954999999999,9.2693525,1.17564331920922,0.275565327552158,0.960481922763275,-4.89068916076636,"CNO10_HUMAN",22,-1.22461598243012,0.255554154896051,0.951728798851571,-0.104954999999999,"Non-significant",0.021486788949453,"CNOT10","CCR4-NOT transcription complex subunit 10","CNO10_HUMAN",0.104954999999999
0.128025000000001,12.0672375,1.28994020638664,0.235271397672445,0.960481922763275,-4.78433465049936,"SATT_HUMAN",8,-1.22443395457802,0.255619137997367,0.951728798851571,-0.128025000000001,"Non-significant",0.021486788949453,"SLC1A4","Neutral amino acid transporter A","SATT_HUMAN",0.128025000000001
0.0917950000000047,9.260465,1.15606918826241,0.283010546097257,0.960481922763275,-4.90829304903231,"SPT20_HUMAN",30,-1.2243155525078,0.255661414355377,0.951728798851571,-0.0917950000000047,"Non-significant",0.021486788949453,"SPATA20","Spermatogenesis-associated protein 20","SPT20_HUMAN",0.0917950000000047
0.115800000000004,14.4654,1.15627768473813,0.282930381879565,0.960481922763275,-4.90810653027356,"AT2A2_HUMAN",54,-1.22425001461195,0.255684817655295,0.951728798851571,-0.115800000000004,"Non-significant",0.021486788949453,"ATP2A2","Sarcoplasmic/endoplasmic reticulum calcium ATPase 2","AT2A2_HUMAN",0.115800000000004
-0.0806250000000048,11.3803125,-1.29623284604933,0.233206229007115,0.960481922763275,-4.77831270039585,"NUBP1_HUMAN",11,1.22399898255029,0.255774476581737,0.951728798851571,0.0806250000000048,"Non-significant",0.021486788949453,"NUBP1","Cytosolic Fe-S cluster assembly factor NUBP1","NUBP1_HUMAN",-0.0806250000000048
0.215665,6.6783325,1.27419647600939,0.240506841293583,0.960481922763275,-4.79932820011053,"S2611_HUMAN",5,-1.22377471323724,0.255854598972216,0.951728798851571,-0.215665,"Non-significant",0.021486788949453,"SLC26A11","Sodium-independent sulfate anion transporter","S2611_HUMAN",0.215665
0.0753749999999993,12.3037875,1.11627937605868,0.298651765952408,0.960481922763275,-4.94348877732018,"F120A_HUMAN",55,-1.22376278241738,0.255858861957309,0.951728798851571,-0.0753749999999993,"Non-significant",0.021486788949453,"FAM120A","Constitutive coactivator of PPAR-gamma-like protein 1","F120A_HUMAN",0.0753749999999993
0.191729999999998,9.1518025,1.24501135974827,0.250474201660278,0.960481922763275,-4.8268406853155,"PHLA1_HUMAN",7,-1.22374682642709,0.255864563262785,0.951728798851571,-0.191729999999998,"Non-significant",0.021486788949453,"PHLDA1","Pleckstrin homology-like domain family A member 1","PHLA1_HUMAN",0.191729999999998
-0.0624250000000011,11.1166625,-1.13397502783638,0.291611222061912,0.960481922763275,-4.92793529745157,"TCAF2_HUMAN",26,1.22334888631684,0.256006787130246,0.951728798851571,0.0624250000000011,"Non-significant",0.021486788949453,"TCAF2","TRPM8 channel-associated factor 2","TCAF2_HUMAN",-0.0624250000000011
0.129725000000001,15.4591875,1.17104639013392,0.277299181032828,0.960481922763275,-4.8948401920793,"SSDH_HUMAN",29,-1.22294421403085,0.256151484385555,0.951728798851571,-0.129725000000001,"Non-significant",0.021486788949453,"ALDH5A1","Succinate-semialdehyde dehydrogenase, mitochondrial","SSDH_HUMAN",0.129725000000001
-0.1962175,7.40236375,-1.21575256043997,0.260814121961028,0.960481922763275,-4.85404293396636,"SIR6_HUMAN",9,1.22270391811617,0.256237438279878,0.951728798851571,0.1962175,"Non-significant",0.021486788949453,"SIRT6","NAD-dependent protein deacylase sirtuin-6","SIR6_HUMAN",-0.1962175
0.138750000000002,12.94085,1.16492298255607,0.279622718525277,0.960481922763275,-4.90035366454508,"TSP1_HUMAN",50,-1.22269467488584,0.256240745063271,0.951728798851571,-0.138750000000002,"Non-significant",0.021486788949453,"THBS1","Thrombospondin-1","TSP1_HUMAN",0.138750000000002
-0.654147500000001,6.54729375,-1.19809581418459,0.267224903075427,0.960481922763275,-4.87026870658805,"R3HD1_HUMAN",4,1.22257676835812,0.256282929457876,0.951728798851571,0.654147500000001,"Non-significant",0.021486788949453,"R3HDM1","R3H domain-containing protein 1","R3HD1_HUMAN",-0.654147500000001
-0.150025000000003,13.6909875,-1.72247334129069,0.125630938479971,0.94355018237642,-4.33913675203197,"H37_HUMAN",3,1.22235867446444,0.256360973908879,0.951728798851571,0.150025000000003,"Non-significant",0.021486788949453,"H3-7","Histone H3-7","H37_HUMAN",-0.150025000000003
-0.0374249999999989,14.8103625,-0.981768616179096,0.356698697836572,0.960481922763275,-5.05618783161863,"THRB_HUMAN",42,1.22192217280119,0.256517234380378,0.951728798851571,0.0374249999999989,"Non-significant",0.021486788949453,"F2","Prothrombin","THRB_HUMAN",-0.0374249999999989
-0.0703499999999959,12.3325,-1.12111258890664,0.296715280420073,0.960481922763275,-4.93925661392616,"GT251_HUMAN",37,1.22166530956691,0.256609224163781,0.951728798851571,0.0703499999999959,"Non-significant",0.021486788949453,"COLGALT1","Procollagen galactosyltransferase 1","GT251_HUMAN",-0.0703499999999959
-0.723489999999999,6.97963,-1.18764867337961,0.271079320828171,0.960481922763275,-4.87980025655777,"MMTA2_HUMAN",8,1.22122527028655,0.256766877939526,0.951728798851571,0.723489999999999,"Non-significant",0.021486788949453,"MMTAG2","Multiple myeloma tumor-associated protein 2","MMTA2_HUMAN",-0.723489999999999
0.0949699999999982,9.4664575,1.14986372360596,0.285404987256227,0.960481922763275,-4.91383452156707,"DDX41_HUMAN",35,-1.22101280036074,0.256843028740882,0.951728798851571,-0.0949699999999982,"Non-significant",0.021486788949453,"DDX41","Probable ATP-dependent RNA helicase DDX41","DDX41_HUMAN",0.0949699999999982
0.0459999999999994,14.5276,1.03774094793271,0.331560587223945,0.960481922763275,-5.01051917734105,"XRCC5_HUMAN",42,-1.22080603282843,0.25691715375067,0.951728798851571,-0.0459999999999994,"Non-significant",0.021486788949453,"XRCC5","X-ray repair cross-complementing protein 5","XRCC5_HUMAN",0.0459999999999994
-0.197019999999998,8.8341025,-1.21327311933779,0.26170653685024,0.960481922763275,-4.8563301719077,"AMOT_HUMAN",9,1.22056624086329,0.257003140060128,0.951728798851571,0.197019999999998,"Non-significant",0.021486788949453,"AMOT","Angiomotin","AMOT_HUMAN",-0.197019999999998
-0.0671499999999998,10.8353,-1.16520685583685,0.27951464985418,0.960481922763275,-4.90009847201137,"PRP31_HUMAN",20,1.22047901158913,0.257034425275101,0.951728798851571,0.0671499999999998,"Non-significant",0.021486788949453,"PRPF31","U4/U6 small nuclear ribonucleoprotein Prp31","PRP31_HUMAN",-0.0671499999999998
-0.0602,14.237075,-1.17875474217814,0.274396849767251,0.960481922763275,-4.8878737396434,"GLRX3_HUMAN",18,1.22005248974484,0.257187444955713,0.951728798851571,0.0602,"Non-significant",0.021486788949453,"GLRX3","Glutaredoxin-3","GLRX3_HUMAN",-0.0602
0.503654999999999,6.8813475,1.19129213185443,0.269729887264501,0.960481922763275,-4.87648198798103,"SHKB1_HUMAN",7,-1.21984533129107,0.257261792720224,0.951728798851571,-0.503654999999999,"Non-significant",0.021486788949453,"SHKBP1","SH3KBP1-binding protein 1","SHKB1_HUMAN",0.503654999999999
-0.0664250000000006,10.8499375,-1.26456782853944,0.243757383597432,0.960481922763275,-4.80844596211391,"FA8A1_HUMAN",13,1.21955026409825,0.257367721109315,0.951728798851571,0.0664250000000006,"Non-significant",0.021486788949453,"FAM8A1","Protein FAM8A1","FA8A1_HUMAN",-0.0664250000000006
-0.0599249999999962,14.4535625,-1.1524637370803,0.284399737946672,0.960481922763275,-4.91151504091261,"GSTM3_HUMAN",21,1.21929761087573,0.257458451730329,0.951728798851571,0.0599249999999962,"Non-significant",0.021486788949453,"GSTM3","Glutathione S-transferase Mu 3","GSTM3_HUMAN",-0.0599249999999962
-0.154502500000001,7.85698375,-1.2300937115666,0.255702158362641,0.960481922763275,-4.84075819421517,"IFFO1_HUMAN",9,1.21826890007615,0.257828147240316,0.951728798851571,0.154502500000001,"Non-significant",0.021486788949453,"IFFO1","Non-homologous end joining factor IFFO1","IFFO1_HUMAN",-0.154502500000001
-0.51184,6.7841625,-1.23516697413678,0.253914010707139,0.960481922763275,-4.83603626980652,"NID2_HUMAN",1,1.21816202039603,0.257866582615354,0.951728798851571,0.51184,"Non-significant",0.021486788949453,"NID2","Nidogen-2","NID2_HUMAN",-0.51184
-0.199250000000001,11.311075,-1.33167905468699,0.221861537522033,0.960481922763275,-4.74408820441006,"H15_HUMAN",4,1.21814570486947,0.257872450316653,0.951728798851571,0.199250000000001,"Non-significant",0.021486788949453,"H1-5","Histone H1.5","H15_HUMAN",-0.199250000000001
0.0620249999999984,11.9273625,1.12530708274826,0.295042940509602,0.960481922763275,-4.9355739879126,"VATC1_HUMAN",27,-1.21812732465506,0.257879060692994,0.951728798851571,-0.0620249999999984,"Non-significant",0.021486788949453,"ATP6V1C1","V-type proton ATPase subunit C 1","VATC1_HUMAN",0.0620249999999984
0.061675000000001,11.2312375,1.09748144818496,0.306280387357782,0.960481922763275,-4.95983344819497,"CCAR1_HUMAN",39,-1.21769146924869,0.258035855641484,0.951728798851571,-0.061675000000001,"Non-significant",0.021486788949453,"CCAR1","Cell division cycle and apoptosis regulator protein 1","CCAR1_HUMAN",0.061675000000001
-0.157439999999998,7.700765,-1.24462169008529,0.250609609254392,0.960481922763275,-4.82720549511799,"WDR4_HUMAN",8,1.21749238652238,0.258107500091696,0.951728798851571,0.157439999999998,"Non-significant",0.021486788949453,"WDR4","tRNA (guanine-N(7)-)-methyltransferase non-catalytic subunit WDR4","WDR4_HUMAN",-0.157439999999998
1.515015,9.8965425,1.18680210023996,0.271393666335812,0.960481922763275,-4.88057036531522,"PLCH1_HUMAN",1,-1.21735014229514,0.25815870001073,0.951728798851571,-1.515015,"Non-significant",0.021486788949453,"PLCH1","1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase eta-1","PLCH1_HUMAN",1.515015
0.0654000000000021,15.16875,1.30241580455359,0.231192194923844,0.960481922763275,-4.77237970121089,"CSRP1_HUMAN",12,-1.2170912001903,0.258251926205465,0.951728798851571,-0.0654000000000021,"Non-significant",0.021486788949453,"CSRP1","Cysteine and glycine-rich protein 1","CSRP1_HUMAN",0.0654000000000021
-0.0501750000000012,10.7398125,-1.08883398536436,0.309841786290317,0.960481922763275,-4.96728987314365,"KLC1_HUMAN",29,1.21698491756196,0.258290198913774,0.951728798851571,0.0501750000000012,"Non-significant",0.021486788949453,"KLC1","Kinesin light chain 1","KLC1_HUMAN",-0.0501750000000012
-0.2750325,8.31918125,-1.4030794243456,0.200454822328552,0.955736322305551,-4.67366605075236,"S39A3_HUMAN",1,1.21694537791625,0.258304438463741,0.951728798851571,0.2750325,"Non-significant",0.021486788949453,"SLC39A3","Zinc transporter ZIP3","S39A3_HUMAN",-0.2750325
-0.139349999999999,14.76935,-1.19239811753016,0.269321364364974,0.960481922763275,-4.87547346694719,"HMGB1_HUMAN",14,1.21694329428356,0.258305188867662,0.951728798851571,0.139349999999999,"Non-significant",0.021486788949453,"HMGB1","High mobility group protein B1","HMGB1_HUMAN",-0.139349999999999
0.0576750000000033,11.0863625,1.25386625076261,0.247413787400766,0.960481922763275,-4.81853260204443,"TM9S1_HUMAN",14,-1.21643820765993,0.258487145134053,0.951728798851571,-0.0576750000000033,"Non-significant",0.021486788949453,"TM9SF1","Transmembrane 9 superfamily member 1","TM9S1_HUMAN",0.0576750000000033
0.0562499999999986,12.202275,1.25797418209503,0.24600477826443,0.960481922763275,-4.81466663032264,"FN3K_HUMAN",14,-1.21639211021444,0.258503756916713,0.951728798851571,-0.0562499999999986,"Non-significant",0.021486788949453,"FN3K","Fructosamine-3-kinase","FN3K_HUMAN",0.0562499999999986
-0.0541249999999973,10.6485125,-1.11632802270776,0.298632224394314,0.960481922763275,-4.94344624041924,"ASPC1_HUMAN",25,1.2150658071734,0.258982085425602,0.951728798851571,0.0541249999999973,"Non-significant",0.021486788949453,"ASPSCR1","Tether containing UBX domain for GLUT4","ASPC1_HUMAN",-0.0541249999999973
-0.132999999999999,12.294375,-1.62403705453739,0.145374154461323,0.944251491142853,-4.44508981330192,"BI1_HUMAN",4,1.21438239690133,0.259228841944882,0.951728798851571,0.132999999999999,"Non-significant",0.021486788949453,"TMBIM6","Bax inhibitor 1","BI1_HUMAN",-0.132999999999999
0.155032500000001,7.65693375,1.19672156736131,0.267729312052812,0.960481922763275,-4.87152546304625,"FA20C_HUMAN",12,-1.21388730133874,0.259407725893617,0.951728798851571,-0.155032500000001,"Non-significant",0.021486788949453,"FAM20C","Extracellular serine/threonine protein kinase FAM20C","FA20C_HUMAN",0.155032500000001
-0.0637499999999989,11.143275,-1.14551736944034,0.287091906462408,0.960481922763275,-4.91770438944996,"FPGT_HUMAN",22,1.2137931541813,0.259441753947595,0.951728798851571,0.0637499999999989,"Non-significant",0.021486788949453,"FPGT","Fucose-1-phosphate guanylyltransferase","FPGT_HUMAN",-0.0637499999999989
-0.0810000000000031,15.08685,-1.32234828336412,0.224800769543644,0.960481922763275,-4.75314655576175,"REEP6_HUMAN",10,1.21301448674423,0.259723333073463,0.951728798851571,0.0810000000000031,"Non-significant",0.021486788949453,"REEP6","Receptor expression-enhancing protein 6","REEP6_HUMAN",-0.0810000000000031
0.105322500000002,9.15993625,1.33198347384091,0.221766206349586,0.960481922763275,-4.74379209080551,"MAPK3_HUMAN",8,-1.21246657454175,0.259921618801477,0.951728798851571,-0.105322500000002,"Non-significant",0.021486788949453,"MAPKAPK3","MAP kinase-activated protein kinase 3","MAPK3_HUMAN",0.105322500000002
0.0450750000000024,10.3116875,1.05027577430007,0.326124512932943,0.960481922763275,-5.00004664876118,"SYTL4_HUMAN",33,-1.21179353231359,0.260165359636483,0.951728798851571,-0.0450750000000024,"Non-significant",0.021486788949453,"SYTL4","Synaptotagmin-like protein 4","SYTL4_HUMAN",0.0450750000000024
0.0657499999999978,13.073625,1.14470226227237,0.287409172024987,0.960481922763275,-4.9184290849699,"EIF3G_HUMAN",22,-1.21082348235867,0.260516993779802,0.951728798851571,-0.0657499999999978,"Non-significant",0.021486788949453,"EIF3G","Eukaryotic translation initiation factor 3 subunit G","EIF3G_HUMAN",0.0657499999999978
0.0604249999999986,11.0762625,1.14464968659276,0.287429645956348,0.960481922763275,-4.91847581752459,"CASP4_HUMAN",21,-1.21006465217216,0.260792336585021,0.951728798851571,-0.0604249999999986,"Non-significant",0.021486788949453,"CASP4","Caspase-4","CASP4_HUMAN",0.0604249999999986
0.152257500000001,9.66665625,1.1878533346431,0.271003372226839,0.960481922763275,-4.87961402945708,"NKTR_HUMAN",13,-1.20996840556015,0.260827277016061,0.951728798851571,-0.152257500000001,"Non-significant",0.021486788949453,"NKTR","NK-tumor recognition protein","NKTR_HUMAN",0.152257500000001
0.153599999999997,17.148025,1.15671296633097,0.282763081610285,0.960481922763275,-4.90771706261569,"ACSL1_HUMAN",50,-1.20971418526323,0.260919585282551,0.951728798851571,-0.153599999999997,"Non-significant",0.021486788949453,"ACSL1","Long-chain-fatty-acid--CoA ligase 1","ACSL1_HUMAN",0.153599999999997
-0.0571824999999961,8.86321625,-1.14100355065466,0.288852419972977,0.960481922763275,-4.92171334566213,"AGO3_HUMAN",21,1.20965660418332,0.260940496921681,0.951728798851571,0.0571824999999961,"Non-significant",0.021486788949453,"AGO3","Protein argonaute-3","AGO3_HUMAN",-0.0571824999999961
0.0577999999999985,13.998625,1.21865491872408,0.259772719494248,0.960481922763275,-4.85136196531156,"PLPHP_HUMAN",15,-1.20939053415886,0.261037143185765,0.951728798851571,-0.0577999999999985,"Non-significant",0.021486788949453,"PLPBP","Pyridoxal phosphate homeostasis protein","PLPHP_HUMAN",0.0577999999999985
0.247392500000001,6.68737625,1.20528074433808,0.26460055866463,0.960481922763275,-4.86368360525961,"ARL10_HUMAN",7,-1.20886889039759,0.261226708941519,0.951728798851571,-0.247392500000001,"Non-significant",0.021486788949453,"ARL10","ADP-ribosylation factor-like protein 10","ARL10_HUMAN",0.247392500000001
-0.0874999999999986,12.624375,-1.15284937861097,0.284250883207793,0.960481922763275,-4.9111707224965,"RIR2B_HUMAN",23,1.20871664681053,0.261282055822787,0.951728798851571,0.0874999999999986,"Non-significant",0.021486788949453,"RRM2B","Ribonucleoside-diphosphate reductase subunit M2 B","RIR2B_HUMAN",-0.0874999999999986
-0.3024175,6.34036125,-1.17462858229805,0.275947292290932,0.960481922763275,-4.89160635012325,"KTNA1_HUMAN",14,1.20822424197292,0.261461131832188,0.951728798851571,0.3024175,"Non-significant",0.021486788949453,"KATNA1","Katanin p60 ATPase-containing subunit A1","KTNA1_HUMAN",-0.3024175
0.0722899999999989,9.8573675,1.09636393546742,0.306738776320426,0.960481922763275,-4.96079927444305,"DHX29_HUMAN",58,-1.20769703009695,0.261652978732756,0.951728798851571,-0.0722899999999989,"Non-significant",0.021486788949453,"DHX29","ATP-dependent RNA helicase DHX29","DHX29_HUMAN",0.0722899999999989
0.0881799999999995,8.535985,1.16911586623596,0.27803000171327,0.960481922763275,-4.89658039631479,"ELMO3_HUMAN",18,-1.20733144187651,0.261786080733802,0.951728798851571,-0.0881799999999995,"Non-significant",0.021486788949453,"ELMO3","Engulfment and cell motility protein 3","ELMO3_HUMAN",0.0881799999999995
-0.677264999999998,6.4044475,-1.18199559900443,0.273184113750388,0.960481922763275,-4.8849362384746,"ONEC2_HUMAN",4,1.20725030414513,0.261815628639522,0.951728798851571,0.677264999999998,"Non-significant",0.021486788949453,"ONECUT2","One cut domain family member 2","ONEC2_HUMAN",-0.677264999999998
0.037225000000003,14.8759625,1.09827398271326,0.30595563272817,0.960481922763275,-4.95914808889775,"VAPA_HUMAN",21,-1.20658545905985,0.262057848861283,0.951728798851571,-0.037225000000003,"Non-significant",0.021486788949453,"VAPA","Vesicle-associated membrane protein-associated protein A","VAPA_HUMAN",0.037225000000003
-0.0817149999999973,9.3351475,-1.12944721115438,0.293399765380715,0.960481922763275,-4.93193025009086,"MAN1_HUMAN",32,1.20632442223061,0.262153001891167,0.951728798851571,0.0817149999999973,"Non-significant",0.021486788949453,"LEMD3","Inner nuclear membrane protein Man1","MAN1_HUMAN",-0.0817149999999973
0.0802324999999975,9.66046875,1.20582169864673,0.264403842567518,0.960481922763275,-4.86318683426404,"PHAX_HUMAN",14,-1.20629807569347,0.262162607304001,0.951728798851571,-0.0802324999999975,"Non-significant",0.021486788949453,"PHAX","Phosphorylated adapter RNA export protein","PHAX_HUMAN",0.0802324999999975
0.152415,9.791495,1.1711647302581,0.277254433562304,0.960481922763275,-4.8947334594588,"AAAS_HUMAN",17,-1.2059449104,0.262291392259958,0.951728798851571,-0.152415,"Non-significant",0.021486788949453,"AAAS","Aladin","AAAS_HUMAN",0.152415
-0.55134,5.6101225,-1.16918278342184,0.278004643011449,0.960481922763275,-4.89652010649008,"IFI44_HUMAN",27,1.20586066092791,0.26232212231568,0.951728798851571,0.55134,"Non-significant",0.021486788949453,"IFI44","Interferon-induced protein 44","IFI44_HUMAN",-0.55134
-0.0756999999999977,10.4788,-1.16047131652064,0.281321928849657,0.960481922763275,-4.90435039161766,"FBXL8_HUMAN",19,1.20570625433403,0.262378449947449,0.951728798851571,0.0756999999999977,"Non-significant",0.021486788949453,"FBXL8","F-box/LRR-repeat protein 8","FBXL8_HUMAN",-0.0756999999999977
-0.0595500000000015,10.221,-1.09176905238638,0.308629308339529,0.960481922763275,-4.96476351422855,"STRN_HUMAN",34,1.20570137968364,0.262380228385838,0.951728798851571,0.0595500000000015,"Non-significant",0.021486788949453,"STRN","Striatin","STRN_HUMAN",-0.0595500000000015
0.734524999999999,6.5088125,1.18213207275813,0.273133142236303,0.960481922763275,-4.88481242838899,"CO4A1_HUMAN",3,-1.20537008306849,0.262501119989151,0.951728798851571,-0.734524999999999,"Non-significant",0.021486788949453,"COL4A1","Collagen alpha-1(IV) chain","CO4A1_HUMAN",0.734524999999999
0.0787774999999993,9.35101375,1.17363558443482,0.276321496278315,0.960481922763275,-4.89250340753718,"VRK2_HUMAN",17,-1.20521919684312,0.262556194277727,0.951728798851571,-0.0787774999999993,"Non-significant",0.021486788949453,"VRK2","Serine/threonine-protein kinase VRK2","VRK2_HUMAN",0.0787774999999993
-0.0549250000000008,12.3230625,-1.13414394035342,0.291544671148973,0.960481922763275,-4.92778606204206,"SERPH_HUMAN",21,1.20486299245442,0.262686248639492,0.951728798851571,0.0549250000000008,"Non-significant",0.021486788949453,"SERPINH1","Serpin H1","SERPH_HUMAN",-0.0549250000000008
-0.118399999999998,10.387325,-1.20073053713704,0.266260051365649,0.960481922763275,-4.8678567524858,"ALG9_HUMAN",12,1.20425700509909,0.262907623817149,0.951728798851571,0.118399999999998,"Non-significant",0.021486788949453,"ALG9","Alpha-1,2-mannosyltransferase ALG9","ALG9_HUMAN",-0.118399999999998
0.0647750000000009,14.4877375,1.07794397183276,0.314373682716776,0.960481922763275,-4.97662317908106,"SC31A_HUMAN",57,-1.20425099821398,0.262909818981834,0.951728798851571,-0.0647750000000009,"Non-significant",0.021486788949453,"SEC31A","Protein transport protein Sec31A","SC31A_HUMAN",0.0647750000000009
0.378375,6.761695,1.17042317106329,0.277534934397148,0.960481922763275,-4.89540216972482,"TAF2_HUMAN",13,-1.20411094064944,0.262961006105685,0.951728798851571,-0.378375,"Non-significant",0.021486788949453,"TAF2","Transcription initiation factor TFIID subunit 2","TAF2_HUMAN",0.378375
-0.45281,6.4713925,-1.17081410853878,0.277387030009875,0.960481922763275,-4.89504967031037,"GNL3L_HUMAN",11,1.20379575743696,0.263076226829229,0.951728798851571,0.45281,"Non-significant",0.021486788949453,"GNL3L","Guanine nucleotide-binding protein-like 3-like protein","GNL3L_HUMAN",-0.45281
-0.990827499999999,8.29627875,-1.17471065316281,0.275916383173602,0.960481922763275,-4.89153218732748,"RIP_HUMAN",3,1.20368948533275,0.26311508583947,0.951728798851571,0.990827499999999,"Non-significant",0.021486788949453,"RPAIN","RPA-interacting protein","RIP_HUMAN",-0.990827499999999
0.0672250000000005,10.8392125,1.19970000749079,0.266637092355233,0.960481922763275,-4.86880053815218,"PP4C_HUMAN",15,-1.20309071066238,0.263334119769777,0.951728798851571,-0.0672250000000005,"Non-significant",0.021486788949453,"PPP4C","Serine/threonine-protein phosphatase 4 catalytic subunit","PP4C_HUMAN",0.0672250000000005
0.0743874999999967,9.60938875,1.14786456488677,0.286179898754116,0.960481922763275,-4.91561568685226,"AKAP8_HUMAN",21,-1.2029944289067,0.263369354014582,0.951728798851571,-0.0743874999999967,"Non-significant",0.021486788949453,"AKAP8","A-kinase anchor protein 8","AKAP8_HUMAN",0.0743874999999967
-0.720282500000001,6.73106875,-1.17343476192557,0.276397225564992,0.960481922763275,-4.89268476908772,"FOXO1_HUMAN",5,1.20255788694249,0.263529155039194,0.951728798851571,0.720282500000001,"Non-significant",0.021486788949453,"FOXO1","Forkhead box protein O1","FOXO1_HUMAN",-0.720282500000001
-0.234262500000001,7.55928375,-1.2154338007545,0.260928709235883,0.960481922763275,-4.85433714264064,"RPP21_HUMAN",6,1.20251893587626,0.263543417393413,0.951728798851571,0.234262500000001,"Non-significant",0.021486788949453,"RPP21","Ribonuclease P protein subunit p21","RPP21_HUMAN",-0.234262500000001
-0.171139999999999,7.836145,-1.21745428893528,0.260203098178996,0.960481922763275,-4.85247148175592,"RNAS4_HUMAN",8,1.20232702664347,0.263613696328612,0.951728798851571,0.171139999999999,"Non-significant",0.021486788949453,"RNASE4","Ribonuclease 4","RNAS4_HUMAN",-0.171139999999999
0.30035,10.380075,1.33375005262298,0.221213687932168,0.960481922763275,-4.74207298770213,"CNIH4_HUMAN",1,-1.20002691709115,0.264457220684343,0.951728798851571,-0.30035,"Non-significant",0.021486788949453,"CNIH4","Protein cornichon homolog 4","CNIH4_HUMAN",0.30035
0.1722275,7.21702625,1.17443431793018,0.276020466531207,0.960481922763275,-4.89178188284064,"VPS54_HUMAN",13,-1.19960695707453,0.26461147344093,0.951728798851571,-0.1722275,"Non-significant",0.021486788949453,"VPS54","Vacuolar protein sorting-associated protein 54","VPS54_HUMAN",0.1722275
0.128282499999999,8.49347875,1.14867491988806,0.285865583169113,0.960481922763275,-4.91489393542791,"PLPL7_HUMAN",29,-1.19932504568981,0.264715062033816,0.951728798851571,-0.128282499999999,"Non-significant",0.021486788949453,"PNPLA7","Patatin-like phospholipase domain-containing protein 7","PLPL7_HUMAN",0.128282499999999
0.0624000000000038,10.321175,1.06624768838907,0.319299599986759,0.960481922763275,-4.98657618887688,"VCIP1_HUMAN",60,-1.19920779062452,0.264758157348877,0.951728798851571,-0.0624000000000038,"Non-significant",0.021486788949453,"VCPIP1","Deubiquitinating protein VCPIP1","VCIP1_HUMAN",0.0624000000000038
-0.0465500000000016,12.296175,-1.03672759784486,0.332003132421434,0.960481922763275,-5.01136195755239,"ENPP1_HUMAN",37,1.19896902267428,0.264845930741272,0.951728798851571,0.0465500000000016,"Non-significant",0.021486788949453,"ENPP1","Ectonucleotide pyrophosphatase/phosphodiesterase family member 1","ENPP1_HUMAN",-0.0465500000000016
-0.469187499999999,6.39611875,-1.20774526293602,0.263705331580838,0.960481922763275,-4.86141927532567,"TM141_HUMAN",2,1.19871400898507,0.264939702690599,0.951728798851571,0.469187499999999,"Non-significant",0.021486788949453,"TMEM141","Transmembrane protein 141","TM141_HUMAN",-0.469187499999999
0.126955000000001,8.9875725,1.19845099899196,0.267094663070176,0.960481922763275,-4.86994374342481,"MED15_HUMAN",11,-1.19640388025173,0.265790414163287,0.951728798851571,-0.126955000000001,"Non-significant",0.021486788949453,"MED15","Mediator of RNA polymerase II transcription subunit 15","MED15_HUMAN",0.126955000000001
-0.0607000000000006,12.44335,-1.25367292922235,0.247480263986745,0.960481922763275,-4.81871435459846,"OXDA_HUMAN",13,1.19593579580687,0.265963061227312,0.951728798851571,0.0607000000000006,"Non-significant",0.021486788949453,"DAO","D-amino-acid oxidase","OXDA_HUMAN",-0.0607000000000006
0.929192499999999,8.74205375,1.16542300976138,0.279432384495767,0.960481922763275,-4.8999041304411,"RCBT1_HUMAN",4,-1.1955533452705,0.266104191787543,0.951728798851571,-0.929192499999999,"Non-significant",0.021486788949453,"RCBTB1","RCC1 and BTB domain-containing protein 1","RCBT1_HUMAN",0.929192499999999
0.139245,8.0000525,1.16366843783832,0.280100726261737,0.960481922763275,-4.90148098523389,"PUS3_HUMAN",16,-1.19529387643585,0.266199975144909,0.951728798851571,-0.139245,"Non-significant",0.021486788949453,"PUS3","tRNA pseudouridine(38/39) synthase","PUS3_HUMAN",0.139245
