"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BD_vs_DM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names","DM_vs_BD"
-0.198708333333339,14.5911857142857,-7.16758109082261,0.000331057612403212,0.00205451196554242,-0.552023347639744,"HMCS1_HUMAN",32,9.20099154737922,5.29428631538951e-05,0.000449301855212869,0.198708333333339,"Non-significant",3.34746178815737,"HMGCS1","Hydroxymethylglutaryl-CoA synthase, cytoplasmic","HMCS1_HUMAN",-0.198708333333339
-0.369625000000001,13.9114857142857,-8.49669310323619,0.000126424598645092,0.00102718420187559,0.548893886032651,"BGLR_HUMAN",24,9.1987033621718,5.30242690269209e-05,0.000449468829124507,0.369625000000001,"Non-significant",3.34730042141378,"GUSB","Beta-glucuronidase","BGLR_HUMAN",-0.369625000000001
0.316351666666664,8.63163571428571,9.37685413935111,7.1592040859771e-05,0.00068324976829849,1.20034875262027,"SPTC2_HUMAN",16,-9.19611762185838,5.31164328846555e-05,0.000449468829124507,-0.316351666666664,"Non-significant",3.34730042141378,"SPTLC2","Serine palmitoyltransferase 2","SPTC2_HUMAN",0.316351666666664
-0.216533333333333,14.152,-7.87409802200751,0.000195100501497144,0.00139688551202933,0.0523322996184401,"KAP2_HUMAN",24,9.19582096838676,5.31270182265977e-05,0.000449468829124507,0.216533333333333,"Non-significant",3.34730042141378,"PRKAR2A","cAMP-dependent protein kinase type II-alpha regulatory subunit","KAP2_HUMAN",-0.216533333333333
4.17172666666667,9.18836714285714,8.97247414880696,9.24044954820806e-05,0.000818419685797582,0.907935419592203,"COMP_HUMAN",5,-9.189007442892,5.33708058842414e-05,0.000451065841895888,-4.17172666666667,"Up in BD",3.34576005970746,"COMP","Cartilage oligomeric matrix protein","COMP_HUMAN",4.17172666666667
2.93946166666667,8.04345571428571,8.97922751504555,9.20039462372743e-05,0.000818056780101058,0.912912395161838,"ATS13_HUMAN",7,-9.18586425046583,5.34836993430778e-05,0.000451518079679785,-2.93946166666667,"Up in BD",3.34532485498955,"ADAMTS13","A disintegrin and metalloproteinase with thrombospondin motifs 13","ATS13_HUMAN",2.93946166666667
0.228666666666664,12.7781,8.97287436443742,9.23807023630413e-05,0.000818419685797582,0.908230453973273,"ATAD1_HUMAN",18,-9.18445319486118,5.35344685836485e-05,0.000451518079679785,-0.228666666666664,"Non-significant",3.34532485498955,"ATAD1","Outer mitochondrial transmembrane helix translocase","ATAD1_HUMAN",0.228666666666664
1.049325,9.34851428571429,8.88267791215842,9.79259431871477e-05,0.000857688976760937,0.841448481273536,"ANXA8_HUMAN",17,-9.17401616710482,5.39117014502082e-05,0.000454232403380069,-1.049325,"Up in BD",3.34272188793398,"ANXA8","Annexin A8","ANXA8_HUMAN",1.049325
0.268591666666664,10.3148142857143,9.19212202493505,8.0345368292563e-05,0.000738420772715731,1.06816213904124,"PP1R8_HUMAN",17,-9.16638997872616,5.41892586681941e-05,0.000455587159271303,-0.268591666666664,"Non-significant",3.34142852501481,"PPP1R8","Nuclear inhibitor of protein phosphatase 1","PP1R8_HUMAN",0.268591666666664
-0.266241666666673,16.3075285714286,-7.87675165650244,0.000194728180843953,0.00139658591221711,0.0545173093130682,"AATC_HUMAN",29,9.16558875066304,5.42185141333811e-05,0.000455587159271303,0.266241666666673,"Non-significant",3.34142852501481,"GOT1","Aspartate aminotransferase, cytoplasmic","AATC_HUMAN",-0.266241666666673
0.466316666666662,11.1624,11.2529312655716,2.4594043485737e-05,0.000325196723380761,2.42516262022071,"B4GT1_HUMAN",10,-9.16502216508526,5.42392129115384e-05,0.000455587159271303,-0.466316666666662,"Non-significant",3.34142852501481,"B4GALT1","Beta-1,4-galactosyltransferase 1","B4GT1_HUMAN",0.466316666666662
0.458985833333333,9.14130428571429,8.49669806839094,0.000126424175130976,0.00102718420187559,0.548897721892347,"DDX27_HUMAN",28,-9.15808060976446,5.44935385966037e-05,0.000457254891929332,-0.458985833333333,"Non-significant",3.3398416395387,"DDX27","Probable ATP-dependent RNA helicase DDX27","DDX27_HUMAN",0.458985833333333
0.267658333333333,10.6582142857143,7.59907347442742,0.000238526489299628,0.00162794836260234,-0.177480111683062,"ARVC_HUMAN",40,-9.15411890111495,5.46392981141098e-05,0.000458009167627272,-0.267658333333333,"Non-significant",3.339125828961,"ARVCF","Splicing regulator ARVCF","ARVC_HUMAN",0.267658333333333
0.246774999999998,13.3753142857143,7.11394975791587,0.000345212005061107,0.00212945674754775,-0.599825524156041,"SCRIB_HUMAN",76,-9.13544542507716,5.53323530119181e-05,0.000463169537996309,-0.246774999999998,"Non-significant",3.33426001127359,"SCRIB","Protein scribble homolog","SCRIB_HUMAN",0.246774999999998
1.46257333333334,9.82523285714286,8.8131240673865,0.000102464665647333,0.000886081570650668,0.789548659027826,"IF2B1_HUMAN",20,-9.13405557179506,5.53843364155927e-05,0.000463169537996309,-1.46257333333334,"Up in BD",3.33426001127359,"IGF2BP1","Insulin-like growth factor 2 mRNA-binding protein 1","IF2B1_HUMAN",1.46257333333334
-0.756131666666668,8.20683142857143,-8.86212961559315,9.92422758411785e-05,0.000864599550845888,0.826152355659023,"FBXW5_HUMAN",17,9.13298514919713,5.54244104384458e-05,0.000463169537996309,0.756131666666668,"Up in DM",3.33426001127359,"FBXW5","F-box/WD repeat-containing protein 5","FBXW5_HUMAN",-0.756131666666668
0.712478333333328,10.2383771428571,8.8279636258116,0.000101476332655647,0.00088076401865993,0.800651272318055,"TRIM5_HUMAN",18,-9.12874066667024,5.55836396221792e-05,0.000464027166621818,-0.712478333333328,"Up in BD",3.33345659278871,"TRIM5","Tripartite motif-containing protein 5","TRIM5_HUMAN",0.712478333333328
0.3620825,9.63066428571429,7.95545315600179,0.0001840482478699,0.00134837134587796,0.119044875799727,"ARHG5_HUMAN",56,-9.12541480266943,5.57087722155215e-05,0.000464598692393535,-0.3620825,"Non-significant",3.33292201684976,"ARHGEF5","Rho guanine nucleotide exchange factor 5","ARHG5_HUMAN",0.3620825
-0.365566666666668,10.5758714285714,-8.58091423763532,0.000119469925086393,0.000987312949453877,0.613686174778358,"ESRP2_HUMAN",21,9.11630287253484,5.6053250353574e-05,0.000466996490242479,0.365566666666668,"Non-significant",3.33068638340402,"ESRP2","Epithelial splicing regulatory protein 2","ESRP2_HUMAN",-0.365566666666668
0.562981666666664,7.59891714285714,8.63246315544965,0.000115430620233361,0.000962499476702309,0.653075850609548,"KS6C1_HUMAN",23,-9.08855802321022,5.71172119626608e-05,0.000475377567177557,-0.562981666666664,"Up in BD",3.32296131625712,"RPS6KC1","Ribosomal protein S6 kinase delta-1","KS6C1_HUMAN",0.562981666666664
-0.18715833333334,15.2137857142857,-7.24292034886031,0.000312282700185935,0.0019673233635843,-0.485349214262136,"RINI_HUMAN",27,9.08253543971661,5.73511993882937e-05,0.000476840905258856,0.18715833333334,"Non-significant",3.32162649620782,"RNH1","Ribonuclease inhibitor","RINI_HUMAN",-0.18715833333334
0.978121666666667,9.64802,8.74951415630172,0.000106828683949509,0.000915132237218466,0.741773856996423,"GTPB1_HUMAN",20,-9.0804175017676,5.74337446191093e-05,0.000477043402621538,-0.978121666666667,"Up in BD",3.32144210594622,"GTPBP1","GTP-binding protein 1","GTPB1_HUMAN",0.978121666666667
-0.290383333333338,12.8272,-8.32970250715431,0.000141638538466867,0.00112080380149746,0.418794051989003,"H1BP3_HUMAN",22,9.07357235763596,5.77014581366668e-05,0.000478590721659121,0.290383333333338,"Non-significant",3.32003572521967,"HS1BP3","HCLS1-binding protein 3","H1BP3_HUMAN",-0.290383333333338
-0.326224999999997,16.3631857142857,-8.6799008380131,0.000111851794913541,0.000941438413450935,0.689146472271524,"PGAM1_HUMAN",19,9.0726716077001,5.77367923543389e-05,0.000478590721659121,0.326224999999997,"Non-significant",3.32003572521967,"PGAM1","Phosphoglycerate mutase 1","PGAM1_HUMAN",-0.326224999999997
-0.611891666666665,8.44915428571429,-8.87792764445125,9.82284515851536e-05,0.000859420326675656,0.837915108641605,"PLPL4_HUMAN",16,9.06758148053033,5.79369301573842e-05,0.00047976459942448,0.611891666666665,"Up in DM",3.31897180064039,"PNPLA4","Patatin-like phospholipase domain-containing protein 4","PLPL4_HUMAN",-0.611891666666665
0.323616666666663,10.1219071428571,8.40234012707835,0.000134775695865486,0.00108428965132998,0.475654350364925,"SAFB2_HUMAN",22,-9.06534129775384,5.80252622682148e-05,0.000480011200882769,-0.323616666666663,"Non-significant",3.31874862840603,"SAFB2","Scaffold attachment factor B2","SAFB2_HUMAN",0.323616666666663
1.52860583333333,8.28221571428571,9.51753748100443,6.56593629548532e-05,0.000650091132251071,1.29948858985767,"S40A1_HUMAN",5,-9.05907525897592,5.8273154091077e-05,0.000481224950383678,-1.52860583333333,"Up in BD",3.31765186359935,"SLC40A1","Ferroportin","S40A1_HUMAN",1.52860583333333
0.501641666666664,12.8827857142857,11.5847512636001,2.07103510518696e-05,0.000290228133202097,2.62216010566221,"BAX_HUMAN",9,-9.05866605422935,5.82893846951685e-05,0.000481224950383678,-0.501641666666664,"Up in BD",3.31765186359935,"BAX","Apoptosis regulator BAX","BAX_HUMAN",0.501641666666664
0.206991666666667,11.7024142857143,7.6020380153958,0.000238002683409618,0.00162731109140288,-0.174966884559508,"API5_HUMAN",25,-9.05170182885049,5.85664045673526e-05,0.000483025537870379,-0.206991666666667,"Non-significant",3.31602990721332,"API5","Apoptosis inhibitor 5","API5_HUMAN",0.206991666666667
-0.359258333333337,12.4353428571429,-10.0873297585646,4.67771417734344e-05,0.000499972631367164,1.68816900812092,"HPRT_HUMAN",13,9.04352078700269,5.88937471293319e-05,0.000485122341761436,0.359258333333337,"Non-significant",3.31414872397159,"HPRT1","Hypoxanthine-guanine phosphoribosyltransferase","HPRT_HUMAN",-0.359258333333337
-0.26486666666667,16.9762142857143,-7.38519977020403,0.000280056840624767,0.00182649640369279,-0.360928025045842,"ACSL1_HUMAN",50,9.04212900250734,5.89496431982068e-05,0.000485122341761436,0.26486666666667,"Non-significant",3.31414872397159,"ACSL1","Long-chain-fatty-acid--CoA ligase 1","ACSL1_HUMAN",-0.26486666666667
0.156858333333334,11.7879,5.74608841318286,0.00110414778690979,0.00502953970066504,-1.92343600153374,"RAD50_HUMAN",77,-9.04092199911025,5.89981672037267e-05,0.000485122341761436,-0.156858333333334,"Non-significant",3.31414872397159,"RAD50","DNA repair protein RAD50","RAD50_HUMAN",0.156858333333334
-0.305716666666667,12.1444714285714,-8.51850467382243,0.000124579778076351,0.00101649488608061,0.565726153421572,"HUTI_HUMAN",20,9.03810030774622,5.91117828689289e-05,0.000485569535029538,0.305716666666667,"Non-significant",3.31374856901601,"AMDHD1","Probable imidazolonepropionase","HUTI_HUMAN",-0.305716666666667
-0.268458333333335,16.0348285714286,-9.39549279379365,7.07715755513324e-05,0.000677499388905194,1.2135584748391,"DHPR_HUMAN",16,9.03360334805881,5.92933697020971e-05,0.000486573618436229,0.268458333333335,"Non-significant",3.31285144180505,"QDPR","Dihydropteridine reductase","DHPR_HUMAN",-0.268458333333335
0.178908333333332,13.2119,6.53023334876412,0.000553927360214878,0.00302135495611548,-1.13914780599726,"MATR3_HUMAN",41,-9.02717254400828,5.95541519118032e-05,0.000488202188924271,-0.178908333333332,"Non-significant",3.3114002776931,"MATR3","Matrin-3","MATR3_HUMAN",0.178908333333332
0.486024999999996,11.0098285714286,8.49972997728571,0.00012616586615174,0.00102711794509629,0.551239684653117,"AACS_HUMAN",24,-9.02577671271499,5.96109284109778e-05,0.000488202188924271,-0.486024999999996,"Non-significant",3.3114002776931,"AACS","Acetoacetyl-CoA synthetase","AACS_HUMAN",0.486024999999996
-0.321433333333335,13.8839571428571,-9.46841119775221,6.7664209307764e-05,0.000662932879345583,1.2650169402812,"PLPHP_HUMAN",15,9.02140873980794,5.97889984259188e-05,0.000489171865364952,0.321433333333335,"Non-significant",3.31053852928932,"PLPBP","Pyridoxal phosphate homeostasis protein","PLPHP_HUMAN",-0.321433333333335
-0.468866666666671,12.1453428571429,-8.37581062785421,0.000137236907242965,0.00109506103507909,0.454935645837129,"ATTY_HUMAN",28,9.00182775777847,6.05947547321657e-05,0.00049473010755947,0.468866666666671,"Non-significant",3.3056316591748,"TAT","Tyrosine aminotransferase","ATTY_HUMAN",-0.468866666666671
0.85699,8.43807857142857,8.75282206987372,0.000106596534274041,0.000914098732195179,0.744265656247739,"CO8B_HUMAN",16,-9.00052079232772,6.06489758074914e-05,0.00049473010755947,-0.85699,"Up in BD",3.3056316591748,"C8B","Complement component C8 beta chain","CO8B_HUMAN",0.85699
0.777241666666665,9.88237142857143,9.159169102295,8.20333323301907e-05,0.000750568368797883,1.04433821726523,"S15A1_HUMAN",11,-8.99983160332379,6.06775899526852e-05,0.00049473010755947,-0.777241666666665,"Up in BD",3.3056316591748,"SLC15A1","Solute carrier family 15 member 1","S15A1_HUMAN",0.777241666666665
-1.01100916666666,9.51055714285714,-8.68357879831288,0.000111579696291886,0.000941069511325051,0.691936049412732,"PDK3_HUMAN",19,8.99862966552485,6.07275295571075e-05,0.00049473010755947,1.01100916666666,"Up in DM",3.3056316591748,"PDK3","[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 3, mitochondrial","PDK3_HUMAN",-1.01100916666666
0.625446666666665,8.53227142857143,8.51810862757039,0.0001246129983546,0.00101649488608061,0.565420847004443,"MILK1_HUMAN",27,-8.99760615770198,6.07700924996812e-05,0.00049473010755947,-0.625446666666665,"Up in BD",3.3056316591748,"MICALL1","MICAL-like protein 1","MILK1_HUMAN",0.625446666666665
0.338099999999997,10.7205,9.35314442563649,7.26516250951636e-05,0.000687757531790013,1.18351161121028,"SPF27_HUMAN",15,-8.99313801687697,6.09563007754966e-05,0.000495753723965794,-0.338099999999997,"Non-significant",3.30473401480956,"BCAS2","Pre-mRNA-splicing factor SPF27","SPF27_HUMAN",0.338099999999997
-0.33651666666667,10.4392714285714,-7.66565971484617,0.000227073356942323,0.0015762467232965,-0.12122243367055,"MYO5B_HUMAN",79,8.98902962507534,6.1128091239063e-05,0.000496658168461683,0.33651666666667,"Non-significant",3.30394241735794,"MYO5B","Unconventional myosin-Vb","MYO5B_HUMAN",-0.33651666666667
0.621058333333334,11.1934571428571,8.62021132451002,0.000116376229789616,0.000966194516862696,0.643732223507859,"CPVL_HUMAN",20,-8.97765167601635,6.16067450403803e-05,0.000500051580040632,-0.621058333333334,"Up in BD",3.30098519612066,"CPVL","Probable serine carboxypeptidase CPVL","CPVL_HUMAN",0.621058333333334
0.331591666666663,10.3708142857143,7.68902788984642,0.00022320453528207,0.00155730279169567,-0.101573628163838,"DIP2B_HUMAN",61,-8.97215966759024,6.18393149337384e-05,0.000501442832667445,-0.331591666666663,"Non-significant",3.29977857186042,"DIP2B","Disco-interacting protein 2 homolog B","DIP2B_HUMAN",0.331591666666663
0.258591666666662,14.1701,7.83599046263134,0.000200538430696717,0.00142709553372542,0.0208871299774724,"DX39B_HUMAN",26,-8.96682281972668,6.20662742414234e-05,0.000502785885603942,-0.258591666666662,"Non-significant",3.29861692249436,"DDX39B","Spliceosome RNA helicase DDX39B","DX39B_HUMAN",0.258591666666662
-0.180650000000005,12.3310714285714,-6.22287631215545,0.000720188444307872,0.00368315961724013,-1.43796658939748,"GSLG1_HUMAN",67,8.96457868397366,6.2161993941925e-05,0.000503064191841956,0.180650000000005,"Non-significant",3.29837659469751,"GLG1","Golgi apparatus protein 1","GSLG1_HUMAN",-0.180650000000005
0.408714999999997,9.49564142857143,10.0587014039625,4.75611725054417e-05,0.000507030549024201,1.66911412472784,"FBX7_HUMAN",12,-8.95186950475429,6.27072696810626e-05,0.000506976525488512,-0.408714999999997,"Non-significant",3.29501214931918,"FBXO7","F-box only protein 7","FBX7_HUMAN",0.408714999999997
0.245633333333334,13.4390285714286,7.88485099106209,0.000193596833163636,0.00139422093600009,0.0611825602762242,"GSDMD_HUMAN",24,-8.94320433152577,6.30821694019313e-05,0.000509505049021707,-0.245633333333334,"Non-significant",3.29285150792566,"GSDMD","Gasdermin-D","GSDMD_HUMAN",0.245633333333334
-0.592516666666668,11.4845857142857,-9.05361715926508,8.7721613215125e-05,0.000790265697953401,0.967520670450956,"SO2B1_HUMAN",13,8.94170530723247,6.31472839439095e-05,0.000509528970248199,0.592516666666668,"Up in DM",3.29283111830868,"SLCO2B1","Solute carrier organic anion transporter family member 2B1","SO2B1_HUMAN",-0.592516666666668
0.467066666666666,11.4184285714286,9.64900597248072,6.06223544217159e-05,0.000609793940551199,1.39097117572349,"TIGAR_HUMAN",12,-8.93869209708014,6.32784037045998e-05,0.000510084910098632,-0.467066666666666,"Non-significant",3.29235752406307,"TIGAR","Fructose-2,6-bisphosphatase TIGAR","TIGAR_HUMAN",0.467066666666666
-0.396319166666668,8.69244857142857,-7.93735303369769,0.000186443593917004,0.00135984393499252,0.104251550088083,"UN13B_HUMAN",55,8.92872526263882,6.37143279998557e-05,0.00051309436241927,0.396319166666668,"Non-significant",3.28980275709214,"UNC13B","Protein unc-13 homolog B","UN13B_HUMAN",-0.396319166666668
0.252791666666665,15.2054857142857,8.07793297849934,0.000168737883839406,0.00127494301540594,0.218419107033379,"ROA3_HUMAN",22,-8.91515892900189,6.43132011737351e-05,0.000517408854977704,-0.252791666666665,"Non-significant",3.28616614300439,"HNRNPA3","Heterogeneous nuclear ribonucleoprotein A3","ROA3_HUMAN",0.252791666666665
3.24898083333333,8.05384714285714,8.7099911743082,0.000109647914438892,0.000930611902737967,0.711938977493782,"S15A3_HUMAN",6,-8.90702890312961,6.46751696022178e-05,0.00051981082392057,-3.24898083333333,"Up in BD",3.28415468151058,"SLC15A3","Solute carrier family 15 member 3","S15A3_HUMAN",3.24898083333333
0.400659166666667,9.48030142857143,8.05095214764308,0.000171980735301571,0.00129229887076286,0.196636542527994,"TBD2B_HUMAN",37,-8.90424182642184,6.47997914297443e-05,0.000520302340980454,-0.400659166666667,"Non-significant",3.28374422009165,"TBC1D2B","TBC1 domain family member 2B","TBD2B_HUMAN",0.400659166666667
-0.292166666666672,9.30546428571428,-8.37561571073242,0.000137255180555687,0.00109506103507909,0.454783216013906,"CP4V2_HUMAN",20,8.89960865686889,6.50075663886439e-05,0.000521459911207537,0.292166666666672,"Non-significant",3.28277907364315,"CYP4V2","Cytochrome P450 4V2","CP4V2_HUMAN",-0.292166666666672
0.980324999999999,10.9916857142857,10.0227012406638,4.85687100311827e-05,0.000515092218416087,1.64508339847473,"GPX3_HUMAN",6,-8.89247749383807,6.53288507654188e-05,0.000523426021548123,-0.980324999999999,"Up in BD",3.28114469068764,"GPX3","Glutathione peroxidase 3","GPX3_HUMAN",0.980324999999999
0.517858333333331,12.4047857142857,8.08927445634418,0.000167395760342324,0.00126713799010746,0.227557340046612,"SYNE1_HUMAN",131,-8.89133777872372,6.53803666827613e-05,0.000523426021548123,-0.517858333333331,"Up in BD",3.28114469068764,"SYNE1","Nesprin-1","SYNE1_HUMAN",0.517858333333331
0.23865,12.4781714285714,7.02170129124936,0.000371211947482581,0.00224431622479112,-0.682716411915144,"HKDC1_HUMAN",55,-8.88269229301255,6.5772661019064e-05,0.000525875426981212,-0.23865,"Non-significant",3.27911712235216,"HKDC1","Hexokinase HKDC1","HKDC1_HUMAN",0.23865
0.906825,12.3376857142857,9.42423196414924,6.95276351840812e-05,0.000672638395453425,1.23388156598271,"SATT_HUMAN",8,-8.88177125159163,6.58146118666411e-05,0.000525875426981212,-0.906825,"Up in BD",3.27911712235216,"SLC1A4","Neutral amino acid transporter A","SATT_HUMAN",0.906825
0.331733333333331,13.4301285714286,8.05831735158356,0.000171088451542018,0.00128795512005644,0.202588768127175,"SNX2_HUMAN",26,-8.87616122619543,6.60707927750248e-05,0.000527329441808472,-0.331733333333331,"Non-significant",3.2779179805024,"SNX2","Sorting nexin-2","SNX2_HUMAN",0.331733333333331
-0.917248333333337,9.76489142857143,-8.4651350971198,0.000129149691976751,0.00104621459962985,0.524474928155133,"IBTK_HUMAN",35,8.87497223687762,6.61252337373882e-05,0.000527329441808472,0.917248333333337,"Up in DM",3.2779179805024,"IBTK","Inhibitor of Bruton tyrosine kinase","IBTK_HUMAN",-0.917248333333337
0.267158333333333,11.1164285714286,7.99653785061848,0.000178741197718103,0.00132237977752641,0.152520139442238,"CHERP_HUMAN",23,-8.85613382694464,6.6994662924825e-05,0.00053374367993947,-0.267158333333333,"Non-significant",3.27266725441875,"CHERP","Calcium homeostasis endoplasmic reticulum protein","CHERP_HUMAN",0.267158333333333
-0.272383333333334,16.4837857142857,-8.59610302839867,0.000118263086564689,0.000979313922886184,0.625313253909674,"MDHC_HUMAN",18,8.83384735243768,6.80401109380784e-05,0.000541546436378996,0.272383333333334,"Non-significant",3.26636429767487,"MDH1","Malate dehydrogenase, cytoplasmic","MDHC_HUMAN",-0.272383333333334
-0.358033333333331,17.6429428571429,-8.69001385488677,0.000111105455892572,0.000939981968428591,0.696814329222851,"NNMT_HUMAN",17,8.82539868200134,6.8441288278308e-05,0.000544007637349976,0.358033333333331,"Non-significant",3.26439500317743,"NNMT","Nicotinamide N-methyltransferase","NNMT_HUMAN",-0.358033333333331
0.840359166666666,7.85194857142857,9.21981420408239,7.89577713585913e-05,0.000728876970320319,1.08812503514653,"CCNH_HUMAN",9,-8.82454332313655,6.84820543724292e-05,0.000544007637349976,-0.840359166666666,"Up in BD",3.26439500317743,"CCNH","Cyclin-H","CCNH_HUMAN",0.840359166666666
3.3504725,7.38727571428571,8.70503674096163,0.000110007326024803,0.000932616399949675,0.708190800862008,"RTP4_HUMAN",4,-8.81862169880977,6.87650375024312e-05,0.000545726793267116,-3.3504725,"Up in BD",3.26302472336106,"RTP4","Receptor-transporting protein 4","RTP4_HUMAN",3.3504725
-0.339369166666669,9.97284142857143,-9.13457402295379,8.33198298186556e-05,0.000761489369959129,1.02650790866874,"RDH5_HUMAN",15,8.81532388123787,6.89232119299579e-05,0.000546263257807785,0.339369166666669,"Non-significant",3.26259800956772,"RDH5","Retinol dehydrogenase 5","RDH5_HUMAN",-0.339369166666669
0.276608333333334,14.2235285714286,7.92765330825697,0.00018774197212836,0.00136688160524715,0.0963123911760579,"HTRA1_HUMAN",24,-8.81443528598991,6.89659028825394e-05,0.000546263257807785,-0.276608333333334,"Non-significant",3.26259800956772,"HTRA1","Serine protease HTRA1","HTRA1_HUMAN",0.276608333333334
0.321483333333331,11.4326714285714,7.73648459764523,0.000215578175071235,0.00151310777331677,-0.0618203360467433,"BAG6_HUMAN",36,-8.81115434733798,6.91237910822645e-05,0.000546315203031701,-0.321483333333331,"Non-significant",3.26255671363349,"BAG6","Large proline-rich protein BAG6","BAG6_HUMAN",0.321483333333331
0.550098333333333,9.24549857142857,9.45220038412134,6.83411944171598e-05,0.00066777248132524,1.25360725494683,"PR38A_HUMAN",11,-8.8091026655048,6.92227333823814e-05,0.000546315203031701,-0.550098333333333,"Up in BD",3.26255671363349,"PRPF38A","Pre-mRNA-splicing factor 38A","PR38A_HUMAN",0.550098333333333
-0.231591666666667,16.5986285714286,-7.40157017059272,0.000276599813338841,0.00181115436881136,-0.346735922146031,"HAOX1_HUMAN",29,8.80851606193219,6.92510520064161e-05,0.000546315203031701,0.231591666666667,"Non-significant",3.26255671363349,"HAO1","2-Hydroxyacid oxidase 1","HAOX1_HUMAN",-0.231591666666667
-0.733135000000001,7.41872571428571,-9.18581648055223,8.06652406584826e-05,0.000740530395205196,1.0636092112302,"CNN1_HUMAN",10,8.8068067688099,6.93336444774068e-05,0.000546315203031701,0.733135000000001,"Up in DM",3.26255671363349,"CNN1","Calponin-1","CNN1_HUMAN",-0.733135000000001
-0.31071666666667,12.5549142857143,-8.72640601356173,0.00010846674726805,0.000924493648811429,0.724344218411385,"DHB2_HUMAN",17,8.80635955299135,6.93552723321741e-05,0.000546315203031701,0.31071666666667,"Non-significant",3.26255671363349,"HSD17B2","17-beta-hydroxysteroid dehydrogenase type 2","DHB2_HUMAN",-0.31071666666667
0.29720833333333,11.7488,7.93820816753425,0.000186329623736143,0.00135984393499252,0.10495108521928,"GLUCM_HUMAN",25,-8.8060075430422,6.93723013364236e-05,0.000546315203031701,-0.29720833333333,"Non-significant",3.26255671363349,"DGLUCY","D-glutamate cyclase, mitochondrial","GLUCM_HUMAN",0.29720833333333
1.19062416666666,9.22439,8.67296547014409,0.000112366959918121,0.000942768532838281,0.683883529040768,"DAF_HUMAN",11,-8.79570853946555,6.98726478145578e-05,0.000549727415339486,-1.19062416666666,"Up in BD",3.25985260388607,"CD55","Complement decay-accelerating factor","DAF_HUMAN",1.19062416666666
0.462078333333332,9.25564142857143,8.03969155393619,0.000173355298879511,0.00129786916914542,0.187527450275283,"BRE1B_HUMAN",44,-8.79331069417027,6.99897298105826e-05,0.000550120618396122,-0.462078333333332,"Non-significant",3.25954207748642,"RNF40","E3 ubiquitin-protein ligase BRE1B","BRE1B_HUMAN",0.462078333333332
0.250091666666664,10.3854428571429,7.31913028519349,0.000294521891965648,0.00188484814233754,-0.418464040719932,"VPS16_HUMAN",36,-8.79020307944549,7.01418014381425e-05,0.000550647554067392,-0.250091666666664,"Non-significant",3.25912628553757,"VPS16","Vacuolar protein sorting-associated protein 16 homolog","VPS16_HUMAN",0.250091666666664
-0.309733333333336,13.4992428571429,-8.07340571968674,0.000169277079520424,0.0012766637515257,0.214768339268234,"GALE_HUMAN",23,8.7891971622276,7.01911068553824e-05,0.000550647554067392,0.309733333333336,"Non-significant",3.25912628553757,"GALE","UDP-glucose 4-epimerase","GALE_HUMAN",-0.309733333333336
0.717162499999995,9.08433714285714,11.818931434174,1.83944746394214e-05,0.000265957501047578,2.75806293509436,"TXN4B_HUMAN",6,-8.78625645927515,7.03354733458533e-05,0.000551252591289967,-0.717162499999995,"Up in BD",3.25864935601791,"TXNL4B","Thioredoxin-like protein 4B","TXN4B_HUMAN",0.717162499999995
0.179073333333335,10.1012542857143,6.45263708928531,0.000591335340165018,0.00317054749422683,-1.21358465100202,"VPS50_HUMAN",40,-8.78013576778325,7.06370405917738e-05,0.000553087353172265,-0.179073333333335,"Non-significant",3.25720627194178,"VPS50","Syndetin","VPS50_HUMAN",0.179073333333335
-0.212883333333334,10.8450857142857,-7.00554665250923,0.000375992322328303,0.00226812734249259,-0.697320232824929,"ITCH_HUMAN",35,8.77717530416101,7.07834318723971e-05,0.000553704746650679,0.212883333333334,"Non-significant",3.25672175346953,"ITCH","E3 ubiquitin-protein ligase Itchy homolog","ITCH_HUMAN",-0.212883333333334
-0.207291666666666,11.4595142857143,-6.8451786841604,0.000427474351093651,0.00248717865881175,-0.843737034289809,"ANO6_HUMAN",39,8.77372268601619,7.09545967858603e-05,0.00055451457049617,0.207291666666666,"Non-significant",3.25608703778723,"ANO6","Anoctamin-6","ANO6_HUMAN",-0.207291666666666
-0.248095833333338,9.40556428571429,-6.94757389515701,0.00039373713543362,0.00233902683788755,-0.749945545963717,"DICER_HUMAN",73,8.76795019637336,7.12418255440818e-05,0.000556229034105126,0.248095833333338,"Non-significant",3.25474634552841,"DICER1","Endoribonuclease Dicer","DICER_HUMAN",-0.248095833333338
0.363366666666664,11.4577714285714,7.74706570149947,0.000213918829879465,0.00150532752562391,-0.0529840878787162,"CUL2_HUMAN",45,-8.74151565256276,7.25742136397588e-05,0.000566092676896996,-0.363366666666664,"Non-significant",3.24711246321079,"CUL2","Cullin-2","CUL2_HUMAN",0.363366666666664
0.420853333333332,9.14228428571429,8.55511996129842,0.000121552052159193,0.00100149117949856,0.593900202777201,"UBP39_HUMAN",17,-8.73764388316761,7.27717392277661e-05,0.000567093838582915,-0.420853333333332,"Non-significant",3.2463450712539,"USP39","Ubiquitin carboxyl-terminal hydrolase 39","UBP39_HUMAN",0.420853333333332
