"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BT_vs_C","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
0.11415,12.222275,3.09685375536691,0.016706930928981,0.0734782294827181,-4.01611693771081,"ENOF1_HUMAN",26,3.39754105404159,0.00994502397014506,0.050763348190823,0.11415,"Non-significant",1.29444974093423,"ENOSF1","Mitochondrial enolase superfamily member 1","ENOF1_HUMAN"
0.355225000000001,12.1813375,3.29556721268965,0.0126076580507952,0.0611945415633032,-3.71882146941541,"GBP3_HUMAN",18,3.39713890864051,0.00995080514060168,0.050763348190823,0.355225000000001,"Non-significant",1.29444974093423,"GBP3","Guanylate-binding protein 3","GBP3_HUMAN"
0.0901999999999994,12.27215,2.99400449429569,0.0193649272192949,0.0806265481685016,-4.1711680560695,"HOT_HUMAN",26,3.39627990896912,0.00996316593427618,0.0507947974684056,0.0901999999999994,"Non-significant",1.29418076697726,"ADHFE1","Hydroxyacid-oxoacid transhydrogenase, mitochondrial","HOT_HUMAN"
-1.053645,5.7619075,-3.47507236442163,0.0098210337909664,0.0518768266870764,-3.45344812736905,"CY561_HUMAN",2,-3.39559980665517,0.00997296401474285,0.0508131503995412,-1.053645,"Non-significant",1.29402387813199,"CYB561","Transmembrane ascorbate-dependent reductase CYB561","CY561_HUMAN"
-0.2122575,7.74263625,-3.22934457079359,0.0138398911822812,0.0653191870537371,-3.81752250702907,"DGKQ_HUMAN",26,-3.39480620564179,0.00998441019494469,0.0508398725330165,-0.2122575,"Non-significant",1.29379554699051,"DGKQ","Diacylglycerol kinase theta","DGKQ_HUMAN"
0.157875000000002,12.2972625,3.33966709060539,0.0118524034247359,0.0591034083187254,-3.65332203739767,"PSME3_HUMAN",17,3.39413119583418,0.00999415691228,0.050857913325184,0.157875000000002,"Non-significant",1.29364146268074,"PSME3","Proteasome activator complex subunit 3","PSME3_HUMAN"
-0.268325000000004,12.4453125,-4.99434689368664,0.00143249033214529,0.0150751678343095,-1.37491634558294,"B2CL1_HUMAN",5,-3.39356952772358,0.0100022747548173,0.0508602503842907,-0.268325000000004,"Non-significant",1.29362150612948,"BCL2L1","Bcl-2-like protein 1","B2CL1_HUMAN"
-0.1463,11.277625,-3.39251581420597,0.0110105116359087,0.0564151089944874,-3.57508288751199,"NCEH1_HUMAN",16,-3.3932411457792,0.0100070241363577,0.0508602503842907,-0.1463,"Non-significant",1.29362150612948,"NCEH1","Neutral cholesterol ester hydrolase 1","NCEH1_HUMAN"
0.236324999999999,11.0056375,3.50876901270587,0.00937586302224772,0.0504021803648438,-3.40401516093083,"IMA5_HUMAN",11,3.38849780051479,0.0100758950308797,0.0511785548098833,0.236324999999999,"Non-significant",1.29091198196885,"KPNA1","Importin subunit alpha-5","IMA5_HUMAN"
-0.598307500000001,9.07466875,-3.30395325305652,0.0124601720522026,0.0607822795351621,-3.70635162418158,"RCL1_HUMAN",12,-3.38513965026941,0.0101249580453833,0.051395917062571,-0.598307500000001,"Non-significant",1.28907138037487,"RCL1","RNA 3'-terminal phosphate cyclase-like protein","RCL1_HUMAN"
-0.303539999999996,10.167905,-4.3811724665154,0.00298995117053147,0.0237285766660377,-2.17463988370604,"OSTM1_HUMAN",5,-3.3834318403213,0.0101500066882397,0.0514721401869555,-0.303539999999996,"Non-significant",1.28842777361769,"OSTM1","Osteopetrosis-associated transmembrane protein 1","OSTM1_HUMAN"
-0.194417500000002,9.12873125,-3.11686321349428,0.0162362861052757,0.0723005888124583,-3.98603577815408,"DMXL1_HUMAN",76,-3.38312274154363,0.0101545473076485,0.0514721401869555,-0.194417500000002,"Non-significant",1.28842777361769,"DMXL1","DmX-like protein 1","DMXL1_HUMAN"
-0.150525000000002,14.4200625,-3.72921891543438,0.0069496315918065,0.0418420675603197,-3.08389866217305,"TMED7_HUMAN",12,-3.38282294920371,0.010158953278409,0.0514721401869555,-0.150525000000002,"Non-significant",1.28842777361769,"TMED7","Transmembrane emp24 domain-containing protein 7","TMED7_HUMAN"
-0.0780899999999978,9.0694525,-2.62001955574877,0.0334435045802148,0.115546442800203,-4.73879007660679,"ARI1A_HUMAN",51,-3.38240572934827,0.0101650884316517,0.0514721401869555,-0.0780899999999978,"Non-significant",1.28842777361769,"ARID1A","AT-rich interactive domain-containing protein 1A","ARI1A_HUMAN"
-0.068950000000001,15.6969,-2.78460968673837,0.0262513047160773,0.0988890317443076,-4.48855024394514,"SAHH_HUMAN",27,-3.38055589009536,0.0101923374862349,0.0515782609334284,-0.068950000000001,"Non-significant",1.28753330507804,"AHCY","Adenosylhomocysteinase","SAHH_HUMAN"
-0.170474999999996,10.6915875,-3.95640563819293,0.00514261897656436,0.0339445977213161,-2.76042106633379,"YIPF3_HUMAN",10,-3.37976589624387,0.0102039981267121,0.0516054143385475,-0.170474999999996,"Non-significant",1.28730473065967,"YIPF3","Protein YIPF3","YIPF3_HUMAN"
-0.432275000000001,10.7906125,-3.28563816386783,0.0127846955154213,0.0617977204218303,-3.7335943531516,"AUP1_HUMAN",16,-3.3791891017633,0.0102125208058378,0.0516166742085438,-0.432275000000001,"Non-significant",1.2872099815707,"AUP1","Lipid droplet-regulating VLDL assembly factor AUP1","AUP1_HUMAN"
0.342927499999996,8.42781875,3.45736335125359,0.0100640474794487,0.0527358483634025,-3.47947774686138,"IKBE_HUMAN",9,3.37838296130501,0.0102244449589536,0.0516451015240305,0.342927499999996,"Non-significant",1.28697086450196,"NFKBIE","NF-kappa-B inhibitor epsilon","IKBE_HUMAN"
0.130025000000002,13.1597875,3.18746805065679,0.0146848991430958,0.0679767380999995,-3.88013810859044,"SGT1_HUMAN",22,3.37698792976591,0.0102451147426734,0.0517176420322883,0.130025000000002,"Non-significant",1.28636128417274,"SUGT1","Protein SGT1 homolog","SGT1_HUMAN"
0.199300000000001,12.2559,3.39006647296048,0.0110480809546126,0.0565722471367359,-3.57870267057741,"AUHM_HUMAN",14,3.37574450364292,0.0102635756473092,0.0517789496348557,0.199300000000001,"Non-significant",1.28584676371986,"AUH","Methylglutaconyl-CoA hydratase, mitochondrial","AUHM_HUMAN"
-0.5292,7.3849575,-3.31109994616642,0.012335937017763,0.0604483034498633,-3.69572996833292,"MDM2_HUMAN",11,-3.37487757345767,0.0102764676941564,0.0518121046474136,-0.5292,"Non-significant",1.28556876597975,"MDM2","E3 ubiquitin-protein ligase Mdm2","MDM2_HUMAN"
0.245280000000001,9.3809,3.23285545244883,0.0137714383501805,0.0651461347921406,-3.81227978165215,"ZBT20_HUMAN",24,3.37298016361677,0.0103047439755011,0.0519057567053203,0.245280000000001,"Non-significant",1.28478447323613,"ZBTB20","Zinc finger and BTB domain-containing protein 20","ZBT20_HUMAN"
-0.107824999999998,10.1124625,-2.99911290894133,0.0192228750596577,0.0803070020396926,-4.16345106654622,"AGO2_HUMAN",30,-3.37278173964416,0.0103077057716835,0.0519057567053203,-0.107824999999998,"Non-significant",1.28478447323613,"AGO2","Protein argonaute-2","AGO2_HUMAN"
-0.0841499999999993,10.473175,-2.70181650673939,0.0296429962279395,0.107814233840571,-4.6144063228609,"MTREX_HUMAN",47,-3.37221173423127,0.0103162190474039,0.0519147751871682,-0.0841499999999993,"Non-significant",1.28470902232406,"MTREX","Exosome RNA helicase MTR4","MTREX_HUMAN"
-0.141899999999998,11.949,-3.29118515477043,0.0126854663835284,0.0614958473186907,-3.72534014433087,"MIRO2_HUMAN",18,-3.37181412478746,0.0103221619364582,0.0519147751871682,-0.141899999999998,"Non-significant",1.28470902232406,"RHOT2","Mitochondrial Rho GTPase 2","MIRO2_HUMAN"
-0.228742499999999,8.28142875,-3.38930463568329,0.0110597944106084,0.0565968755169587,-3.57982868612495,"DAB2_HUMAN",13,-3.36986048619127,0.0103514149601762,0.0520061516759248,-0.228742499999999,"Non-significant",1.28394528173267,"DAB2","Disabled homolog 2","DAB2_HUMAN"
0.200407499999999,9.61126625,3.17636996875936,0.0149179301289774,0.0686677098244564,-3.89675727555006,"OAS2_HUMAN",31,3.36975361453842,0.0103530177525139,0.0520061516759248,0.200407499999999,"Non-significant",1.28394528173267,"OAS2","2'-5'-oligoadenylate synthase 2","OAS2_HUMAN"
-0.153624999999998,11.1236875,-3.18812857068908,0.0146711525715585,0.0679767380999995,-3.87914931433595,"4F2_HUMAN",23,-3.36754049444308,0.0103862680111949,0.0521412278969846,-0.153624999999998,"Non-significant",1.2828187456532,"SLC3A2","Amino acid transporter heavy chain SLC3A2","4F2_HUMAN"
-0.454400000000001,10.754525,-4.15369407542816,0.00398413616360884,0.0288794914255861,-2.48518029212714,"CX6A1_HUMAN",3,-3.36654826510834,0.010401212219471,0.0521842948440778,-0.454400000000001,"Non-significant",1.28246018069141,"COX6A1","Cytochrome c oxidase subunit 6A1, mitochondrial","CX6A1_HUMAN"
0.362629999999998,8.606905,3.34867790551599,0.0117041210803148,0.0586135519953699,-3.63996215636053,"ERAL1_HUMAN",11,3.36475017665996,0.0104283518783331,0.0522839932745905,0.362629999999998,"Non-significant",1.28163124988091,"ERAL1","GTPase Era, mitochondrial","ERAL1_HUMAN"
-0.253409999999999,9.7037925,-3.35945561401742,0.0115293647688076,0.0580575751687252,-3.62399325448474,"RING1_HUMAN",13,-3.36438723427786,0.0104338391067614,0.0522839932745905,-0.253409999999999,"Non-significant",1.28163124988091,"RING1","E3 ubiquitin-protein ligase RING1","RING1_HUMAN"
-0.0988250000000015,11.7423375,-2.69302611306509,0.0300289836538166,0.108543918868601,-4.62777339416586,"VP13C_HUMAN",153,-3.36292773523152,0.0104559358517965,0.0523361561931294,-0.0988250000000015,"Non-significant",1.28119817709954,"VPS13C","Intermembrane lipid transfer protein VPS13C","VP13C_HUMAN"
-0.425667499999999,8.73990375,-4.33797820587527,0.00315557601718183,0.0245673430093605,-2.23303537030106,"SEN15_HUMAN",3,-3.36285642125399,0.0104570168143872,0.0523361561931294,-0.425667499999999,"Non-significant",1.28119817709954,"TSEN15","tRNA-splicing endonuclease subunit Sen15","SEN15_HUMAN"
-0.463342500000003,8.71887375,-4.72816087656706,0.00195845531906203,0.0181417137917181,-1.71536431220362,"SL2A8_HUMAN",2,-3.36241369081283,0.0104637302866649,0.0523366738913489,-0.463342500000003,"Non-significant",1.28119388117136,"SLC2A8","Solute carrier family 2, facilitated glucose transporter member 8","SL2A8_HUMAN"
-0.651509999999999,6.9484325,-3.2573252214974,0.0133042519027262,0.0635738972379092,-3.77577010154322,"EP400_HUMAN",19,-3.36200784887216,0.0104698884095892,0.0523366738913489,-0.651509999999999,"Non-significant",1.28119388117136,"EP400","E1A-binding protein p400","EP400_HUMAN"
-0.14635,11.968925,-3.31296724345353,0.0123036952740225,0.0603715744795457,-3.69295553802948,"BROX_HUMAN",17,-3.35962712667833,0.0105060903440219,0.0524691825051931,-0.14635,"Non-significant",1.28009570226344,"BROX","BRO1 domain-containing protein BROX","BROX_HUMAN"
2.31689,6.7894725,3.28980541993762,0.0127100711370628,0.0615458731137866,-3.72739299017697,"MMP21_HUMAN",2,3.35942322641499,0.0105091970814256,0.0524691825051931,2.31689,"Non-significant",1.28009570226344,"MMP21","Matrix metalloproteinase-21","MMP21_HUMAN"
-0.356047500000001,9.23852875,-3.71000729745154,0.00713137023467102,0.0426425770852174,-3.11155994499355,"BET1L_HUMAN",6,-3.35772550538221,0.0105351023979579,0.0525665060611436,-0.356047500000001,"Non-significant",1.27929088828104,"BET1L","BET1-like protein","BET1L_HUMAN"
-0.0541500000000035,11.976075,-2.18825666458329,0.0636334349031891,0.17816492463673,-5.39072993183669,"U5S1_HUMAN",56,-3.35587876503269,0.0105633585745302,0.0526754340596099,-0.0541500000000035,"Non-significant",1.27839187700289,"EFTUD2","116 kDa U5 small nuclear ribonucleoprotein component","U5S1_HUMAN"
-0.315225000000002,9.6500025,-3.46669759908706,0.0099351625161799,0.0522775752937374,-3.46575349347389,"S35E1_HUMAN",9,-3.35469002732999,0.0105815894867414,0.0527342678494261,-0.315225000000002,"Non-significant",1.27790707925738,"SLC35E1","Solute carrier family 35 member E1","S35E1_HUMAN"
-0.238992499999997,8.86436375,-3.1956568650434,0.0145154393656607,0.067573862532474,-3.8678820842168,"TEX2_HUMAN",28,-3.35317156245561,0.0106049258062258,0.0528179420508603,-0.238992499999997,"Non-significant",1.27721852424547,"TEX2","Testis-expressed protein 2","TEX2_HUMAN"
-0.113317500000001,9.76094125,-3.11657066834982,0.0162430648766737,0.0723005888124583,-3.98647536179473,"CCZ1B_HUMAN;CCZ1_HUMAN",23,-3.35275969094354,0.0106112650107059,0.0528179420508603,-0.113317500000001,"Non-significant",1.27721852424547,"CCZ1B;CCZ1","Vacuolar fusion protein CCZ1 homolog B;Vacuolar fusion protein CCZ1 homolog","CCZ1B_HUMAN;CCZ1_HUMAN"
-0.117674999999998,11.1199625,-2.88977298009602,0.022518343026794,0.0888738672673733,-4.32892640773845,"ITSN2_HUMAN",58,-3.34503101478575,0.0107309675285798,0.0533813542471466,-0.117674999999998,"Non-significant",1.27261041266536,"ITSN2","Intersectin-2","ITSN2_HUMAN"
0.0770500000000016,13.08385,2.64888367072716,0.0320477694066384,0.112527819211162,-4.69490067806278,"MATR3_HUMAN",41,3.34452887659496,0.0107387941101651,0.0533878921256116,0.0770500000000016,"Non-significant",1.27255722572922,"MATR3","Matrin-3","MATR3_HUMAN"
0.428795000000001,7.667805,3.21352832768646,0.0141527915099178,0.0665660268492864,-3.84115394842408,"RHG29_HUMAN",42,3.34341594229172,0.0107561624687032,0.0534418302535933,0.428795000000001,"Non-significant",1.27211867674088,"ARHGAP29","Rho GTPase-activating protein 29","RHG29_HUMAN"
-0.174687499999997,9.91210875,-3.09515521475961,0.016747543239699,0.0735816588562733,-4.01867177993954,"VPS50_HUMAN",40,-3.34221972611682,0.0107748637567441,0.0534786567259184,-0.174687499999997,"Non-significant",1.27181950985897,"VPS50","Syndetin","VPS50_HUMAN"
-0.2753175,7.91023875,-3.18748732001109,0.0146844979203099,0.0679767380999995,-3.88010926197571,"SMCA1_HUMAN",33,-3.34164203115119,0.0107839076188006,0.0534786567259184,-0.2753175,"Non-significant",1.27181950985897,"SMARCA1","Probable global transcription activator SNF2L1","SMCA1_HUMAN"
-0.197899999999997,11.80925,-3.24965407490861,0.0134488671278051,0.0640638075036293,-3.78720990955991,"UBXN4_HUMAN",18,-3.34141876556803,0.0107874050173372,0.0534786567259184,-0.197899999999997,"Non-significant",1.27181950985897,"UBXN4","UBX domain-containing protein 4","UBXN4_HUMAN"
-0.210542500000003,9.50714875,-3.18484067885815,0.014739715125791,0.0681535164135561,-3.8840716268304,"SCAF8_HUMAN",25,-3.34127434337669,0.0107896679952024,0.0534786567259184,-0.210542500000003,"Non-significant",1.27181950985897,"SCAF8","SR-related and CTD-associated factor 8","SCAF8_HUMAN"
0.117400000000002,12.53125,3.32327053351261,0.0121274051329579,0.0600182244543083,-3.67765298160789,"ADPRS_HUMAN",17,3.3377855397176,0.0108444880220884,0.0537178929335835,0.117400000000002,"Non-significant",1.2698810307253,"ADPRS","ADP-ribosylhydrolase ARH3","ADPRS_HUMAN"
0.409757500000001,10.31384625,3.32285536564449,0.0121344562401413,0.0600182244543083,-3.67826939380424,"KHDR3_HUMAN",10,3.33697584600482,0.0108572530434675,0.0537486476149438,0.409757500000001,"Non-significant",1.26963245868224,"KHDRBS3","KH domain-containing, RNA-binding, signal transduction-associated protein 3","KHDR3_HUMAN"
0.171424999999999,10.5506125,3.1972434235372,0.0144828483354666,0.0675054791011983,-3.86550816718208,"IF2M_HUMAN",21,3.3361794310204,0.0108698242731304,0.0537784063917462,0.171424999999999,"Non-significant",1.26939207131177,"MTIF2","Translation initiation factor IF-2, mitochondrial","IF2M_HUMAN"
0.165050000000001,10.383925,3.15661687694163,0.0153424760514048,0.0697989004824729,-3.92636204397513,"DCA11_HUMAN",24,3.33428996406551,0.0108997108915171,0.0538742427596543,0.165050000000001,"Non-significant",1.26861882110249,"DCAF11","DDB1- and CUL4-associated factor 11","DCA11_HUMAN"
0.140249999999998,12.18625,3.11604938583388,0.0162551513272607,0.0723005888124583,-3.98725866621453,"CP4FB_HUMAN",25,3.33412412406864,0.010902338221306,0.0538742427596543,0.140249999999998,"Non-significant",1.26861882110249,"CYP4F11","Cytochrome P450 4F11","CP4FB_HUMAN"
0.295402499999996,9.90116875,3.47349115741755,0.00984247368291337,0.0519565996474719,-3.45577086341992,"CAVN3_HUMAN",9,3.3325649377535,0.0109270725935236,0.0539639404347628,0.295402499999996,"Non-significant",1.26789634575713,"CAVIN3","Caveolae-associated protein 3","CAVN3_HUMAN"
-0.101650000000001,14.5467,-2.84397047945409,0.0240707431603922,0.0929719486269213,-4.39840385321514,"THRB_HUMAN",42,-3.33108340670165,0.0109506302230502,0.0540301145270626,-0.101650000000001,"Non-significant",1.26736411189041,"F2","Prothrombin","THRB_HUMAN"
-0.133475000000002,10.6604125,-2.97474424159169,0.0199105478340514,0.0820234528359566,-4.20027686300988,"EXOC2_HUMAN",46,-3.33089352669768,0.0109536533720393,0.0540301145270626,-0.133475000000002,"Non-significant",1.26736411189041,"EXOC2","Exocyst complex component 2","EXOC2_HUMAN"
0.200874999999998,13.1955125,3.38443059778576,0.0111350496197112,0.0568825164151939,-3.58703406332465,"CSRP2_HUMAN",13,3.33013882419881,0.0109656780204382,0.0540569022318414,0.200874999999998,"Non-significant",1.26714884546979,"CSRP2","Cysteine and glycine-rich protein 2","CSRP2_HUMAN"
-0.369937499999999,8.56378375,-3.51454567277372,0.00930174931833545,0.0502012777562305,-3.39555361675284,"H1X_HUMAN",7,-3.32935463709521,0.0109781872784333,0.0540860452575697,-0.369937499999999,"Non-significant",1.26691477277508,"H1-10","Histone H1.10","H1X_HUMAN"
-0.115550000000001,12.175375,-3.10055395517022,0.0166188197185641,0.0733267406096815,-4.01055204295405,"ARC1A_HUMAN",23,-3.32860187378748,0.0109902095053001,0.0541127552699401,-0.115550000000001,"Non-significant",1.26670035244578,"ARPC1A","Actin-related protein 2/3 complex subunit 1A","ARC1A_HUMAN"
0.1249,13.708825,3.25440845127921,0.0133590420279946,0.0637099630863872,-3.78011918702516,"CLIC4_HUMAN",18,3.32779462286348,0.0110031174590821,0.0541265415778567,0.1249,"Non-significant",1.26658972132269,"CLIC4","Chloride intracellular channel protein 4","CLIC4_HUMAN"
0.183149999999998,16.26355,4.45863235918415,0.00271629335526345,0.0223351784618353,-2.07059560655816,"ADH1A_HUMAN",8,3.32744165403553,0.0110087664866421,0.0541265415778567,0.183149999999998,"Non-significant",1.26658972132269,"ADH1A","Alcohol dehydrogenase 1A","ADH1A_HUMAN"
-0.170574999999999,11.0037125,-3.38246389939339,0.0111655706245655,0.0568895885520125,-3.58994216307994,"BAP29_HUMAN",14,-3.32718870195774,0.0110128167055215,0.0541265415778567,-0.170574999999999,"Non-significant",1.26658972132269,"BCAP29","B-cell receptor-associated protein 29","BAP29_HUMAN"
0.1768,11.04555,3.2366951314803,0.0136969876955461,0.0649438433360826,-3.80654731732845,"ARP10_HUMAN",18,3.32512613869166,0.0110459010957486,0.0542489486249693,0.1768,"Non-significant",1.26560867426835,"ACTR10","Actin-related protein 10","ARP10_HUMAN"
-0.2322325,8.79898625,-3.20237741776634,0.0143779186682707,0.0672391199329626,-3.85782779359389,"T11L1_HUMAN",21,-3.32481152790522,0.0110509568435837,0.0542489486249693,-0.2322325,"Non-significant",1.26560867426835,"TCP11L1","T-complex protein 11-like protein 1","T11L1_HUMAN"
-0.268295,9.086805,-3.33717279149501,0.0118938039137827,0.059237791303275,-3.65702163390257,"HYCCI_HUMAN",12,-3.32299906676669,0.0110801306468536,0.0543292987168168,-0.268295,"Non-significant",1.26496590080803,"HYCC1","Hyccin","HYCCI_HUMAN"
-0.098849999999997,14.16315,-3.08373549660542,0.0170233211922039,0.074162283514699,-4.03585399316323,"GNAI2_HUMAN",22,-3.32297124558153,0.0110805790991117,0.0543292987168168,-0.098849999999997,"Non-significant",1.26496590080803,"GNAI2","Guanine nucleotide-binding protein G(i) subunit alpha-2","GNAI2_HUMAN"
0.289700000000002,9.2471475,3.2549049283134,0.0133496989776067,0.0637024634565891,-3.77937885439865,"AAKG2_HUMAN",15,3.32138504762241,0.0111061790254503,0.0544222687690627,0.289700000000002,"Non-significant",1.2642233572026,"PRKAG2","5'-AMP-activated protein kinase subunit gamma-2","AAKG2_HUMAN"
-0.405027499999999,8.70126625,-3.23482646921491,0.0137331669828759,0.0650401518923263,-3.80933698108274,"MMP15_HUMAN",15,-3.31932187462538,0.0111395708018089,0.0545532863997787,-0.405027499999999,"Non-significant",1.26317908151381,"MMP15","Matrix metalloproteinase-15","MMP15_HUMAN"
0.0868999999999982,14.2082,2.917561329871,0.0216280630952647,0.0864911518316974,-4.28681593995981,"PRS10_HUMAN",26,3.31754240868741,0.0111684563657125,0.0545710903014188,0.0868999999999982,"Non-significant",1.26303736915694,"PSMC6","26S proteasome regulatory subunit 10B","PRS10_HUMAN"
-0.108225000000001,10.2310625,-2.82414808534056,0.0247770085992183,0.0952392210381452,-4.42849517227713,"FOCAD_HUMAN",56,-3.31753188257221,0.0111686274692024,0.0545710903014188,-0.108225000000001,"Non-significant",1.26303736915694,"FOCAD","Focadhesin","FOCAD_HUMAN"
-0.250550000000002,12.02755,-3.19810453053996,0.0144651921162872,0.0674932526860116,-3.86421980909105,"GRN_HUMAN",21,-3.31751743012231,0.0111688624003449,0.0545710903014188,-0.250550000000002,"Non-significant",1.26303736915694,"GRN","Progranulin","GRN_HUMAN"
-0.160442500000004,9.19885125,-3.12681142227022,0.0160075465212814,0.0717103094980683,-3.97109124982146,"APC7_HUMAN",25,-3.31712195088662,0.0111752931286152,0.0545710903014188,-0.160442500000004,"Non-significant",1.26303736915694,"ANAPC7","Anaphase-promoting complex subunit 7","APC7_HUMAN"
-0.401425000000003,13.8694875,-3.5431717042671,0.00894366444929242,0.0487561824431162,-3.35367888669753,"RL27A_HUMAN",6,-3.31674582541125,0.0111814127950699,0.0545710903014188,-0.401425000000003,"Non-significant",1.26303736915694,"RPL27A","Large ribosomal subunit protein uL15","RL27A_HUMAN"
-0.243672500000001,9.92102375,-3.14219225189052,0.0156606015715108,0.0707651438872862,-3.94800051479725,"DDX23_HUMAN",38,-3.31663933325647,0.0111831460973876,0.0545710903014188,-0.243672500000001,"Non-significant",1.26303736915694,"DDX23","Probable ATP-dependent RNA helicase DDX23","DDX23_HUMAN"
-0.329070000000002,8.98094,-3.58191624550093,0.00848244679159035,0.047331965067348,-3.29715362862749,"SNR27_HUMAN",7,-3.31259691352844,0.0112491529553358,0.0548427549458176,-0.329070000000002,"Non-significant",1.26088073718459,"SNRNP27","U4/U6.U5 small nuclear ribonucleoprotein 27 kDa protein","SNR27_HUMAN"
-0.499599999999997,14.18655,-3.35619045420315,0.0115820113358121,0.0582154070698882,-3.62882987925436,"NTF2_HUMAN",7,-3.31241107486545,0.011252197343116,0.0548427549458176,-0.499599999999997,"Non-significant",1.26088073718459,"NUTF2","Nuclear transport factor 2","NTF2_HUMAN"
0.163600000000001,15.605175,3.55207668127137,0.00883531894586243,0.0485245632107883,-3.34067173292456,"RS19_HUMAN",12,3.31065179289089,0.0112810610022594,0.0549473902727496,0.163600000000001,"Non-significant",1.26005292957459,"RPS19","Small ribosomal subunit protein eS19","RS19_HUMAN"
0.525224999999999,14.0849375,3.24677527675978,0.0135035695289678,0.0642190982100666,-3.791504368128,"DIXC1_HUMAN",11,3.31028609600103,0.0112870706537339,0.0549473902727496,0.525224999999999,"Non-significant",1.26005292957459,"DIXDC1","Dixin","DIXC1_HUMAN"
0.210424999999999,10.4165625,3.34538679386968,0.0117580484003788,0.0587043122937302,-3.6448407845953,"STX17_HUMAN",13,3.30826314671635,0.011320375990365,0.0550768203970398,0.210424999999999,"Non-significant",1.25903113965475,"STX17","Syntaxin-17","STX17_HUMAN"
0.146699999999999,16.305075,3.11381565877284,0.0163070506379458,0.072379643275517,-3.99061540256362,"ACDSB_HUMAN",24,3.30734783739261,0.0113354796260273,0.0550979899429297,0.146699999999999,"Non-significant",1.25886424457139,"ACADSB","Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial","ACDSB_HUMAN"
-0.122374999999998,12.6531625,-3.16432866593636,0.0151752208174549,0.0693072202013899,-3.91480031932815,"MTCH1_HUMAN",20,-3.3070579731884,0.0113402671633581,0.0550979899429297,-0.122374999999998,"Non-significant",1.25886424457139,"MTCH1","Mitochondrial carrier homolog 1","MTCH1_HUMAN"
-0.135125000000002,10.7842875,-3.31824211517967,0.0122131020923452,0.0602263220014803,-3.68511995482732,"PEX3_HUMAN",16,-3.30677821275403,0.0113448898540699,0.0550979899429297,-0.135125000000002,"Non-significant",1.25886424457139,"PEX3","Peroxisomal biogenesis factor 3","PEX3_HUMAN"
-0.139275000000003,11.3502875,-3.5514336104072,0.00884309556439591,0.0485245632107883,-3.34161073367455,"STX8_HUMAN",13,-3.30572773769714,0.0113622654730734,0.0551497053571676,-0.139275000000003,"Non-significant",1.25845680347942,"STX8","Syntaxin-8","STX8_HUMAN"
-0.154852500000001,9.99234875,-3.59063234054575,0.00838226115826775,0.0471315342767346,-3.2844618149645,"CPSF4_HUMAN",12,-3.30404734330834,0.0113901190767207,0.0552313106992901,-0.154852500000001,"Non-significant",1.25781465037193,"CPSF4","Cleavage and polyadenylation specificity factor subunit 4","CPSF4_HUMAN"
-0.125250000000001,11.26135,-4.81196829212259,0.00177286803068563,0.0169850798011087,-1.60706570458709,"RPR1B_HUMAN",10,-3.30390073561111,0.011392552621676,0.0552313106992901,-0.125250000000001,"Non-significant",1.25781465037193,"RPRD1B","Regulation of nuclear pre-mRNA domain-containing protein 1B","RPR1B_HUMAN"
0.405747500000001,7.78601375,3.21202256387407,0.0141829711334482,0.0666370947193563,-3.8434048792245,"ZBT16_HUMAN",16,3.30251240065843,0.0114156249595003,0.0553104571028273,0.405747500000001,"Non-significant",1.25719275237127,"ZBTB16","Zinc finger and BTB domain-containing protein 16","ZBT16_HUMAN"
0.208872500000002,10.18226375,3.08320623755742,0.0170362185316382,0.0741704299109772,-4.03665054571096,"CAMP3_HUMAN",53,3.30168247051241,0.0114294409694844,0.055344688167651,0.208872500000002,"Non-significant",1.25692405518597,"CAMSAP3","Calmodulin-regulated spectrin-associated protein 3","CAMP3_HUMAN"
-0.120200000000004,12.801275,-3.53363611605889,0.00906127003192057,0.0492601403989953,-3.36761730325641,"MARE2_HUMAN",14,-3.29965399178555,0.0114632840766238,0.0554757986187496,-0.120200000000004,"Non-significant",1.25589643703251,"MAPRE2","Microtubule-associated protein RP/EB family member 2","MARE2_HUMAN"
0.348724999999998,13.6401125,3.18804060085611,0.014672982586415,0.0679767380999995,-3.87928100251287,"KPB1_HUMAN",20,3.29530187069284,0.0115362535629393,0.0557877875648177,0.348724999999998,"Non-significant",1.25346086152284,"PHKA1","Phosphorylase b kinase regulatory subunit alpha, skeletal muscle isoform","KPB1_HUMAN"
-0.138474999999996,10.7745375,-3.43530921830945,0.0103757506625639,0.05400660567092,-3.51194187241276,"ZRAB2_HUMAN",14,-3.29499826631461,0.0115413622481009,0.0557877875648177,-0.138474999999996,"Non-significant",1.25346086152284,"ZRANB2","Zinc finger Ran-binding domain-containing protein 2","ZRAB2_HUMAN"
0.278325000000001,12.8216125,4.49776343806213,0.00258859361248163,0.0215608456633373,-2.01836558373314,"IF1AY_HUMAN",5,3.29453685477543,0.0115491309093805,0.0557924426606374,0.278325000000001,"Non-significant",1.25342462423557,"EIF1AY","Eukaryotic translation initiation factor 1A, Y-chromosomal","IF1AY_HUMAN"
