"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BD_vs_BM1","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-1.915965,6.6385375,-5.83338859412685,0.000567844714942198,0.00227193312498591,-1.4433877547989,"CIDEB_HUMAN",5,-5.96688194200496,0.000370284605617722,0.00151476706429845,-1.915965,"Up in BD",2.81965414634824,"CIDEB","Lipid transferase CIDEB","CIDEB_HUMAN"
-0.153100000000002,16.39905,-5.89716355620491,0.000531346444678939,0.00215749289424366,-1.3695438658607,"PSME1_HUMAN",18,-5.96197272915704,0.000372281980416793,0.00152217839174906,-0.153100000000002,"Non-significant",2.817534447426,"PSME1","Proteasome activator complex subunit 1","PSME1_HUMAN"
-0.147649999999999,10.91665,-4.94582341791501,0.0015118752747406,0.00491254597793241,-2.52773148385793,"RAI14_HUMAN",54,-5.96119246484488,0.00037260053511167,0.00152272142913533,-0.147649999999999,"Non-significant",2.81737954042958,"RAI14","Ankycorbin","RAI14_HUMAN"
-0.826315000000003,7.5240975,-5.92455458353062,0.000516479060234589,0.00210966384444602,-1.33798945279579,"PAPD5_HUMAN",8,-5.95596885152041,0.000374740922684407,0.00153070557257936,-0.826315000000003,"Up in BD",2.81510833673537,"TENT4B","Terminal nucleotidyltransferase 4B","PAPD5_HUMAN"
-0.433795,8.70042,-6.03838963120248,0.000459467572678892,0.00193065871902694,-1.20787982680445,"LRAT2_HUMAN",11,-5.9542304024544,0.000375456264425535,0.00153286377278911,-0.433795,"Non-significant",2.8144964396367,"LRATD2","Protein LRATD2","LRAT2_HUMAN"
-0.882997500000002,8.94545375,-7.4549171102205,0.000120911721891899,0.000699530201884116,0.282584744096939,"GSTA3_HUMAN",2,-5.95308242524541,0.000375929463724078,0.00153403172902439,-0.882997500000002,"Up in BD",2.81416565759845,"GSTA3","Glutathione S-transferase A3","GSTA3_HUMAN"
-0.486819999999998,10.21149,-6.57946868358971,0.000269027418382584,0.00130425001531663,-0.611393351689738,"T106B_HUMAN",7,-5.95005705492894,0.000377179687080419,0.00153763497930537,-0.486819999999998,"Non-significant",2.81314674989762,"TMEM106B","Transmembrane protein 106B","T106B_HUMAN"
-0.154625000000001,12.3280375,-5.42166680191273,0.000882803375207859,0.0032079885061853,-1.93301908294899,"FAF2_HUMAN",24,-5.95003794243762,0.000377187599827165,0.00153763497930537,-0.154625000000001,"Non-significant",2.81314674989762,"FAF2","FAS-associated factor 2","FAF2_HUMAN"
-0.551627499999999,9.63321875,-6.34985148891209,0.000336259154665175,0.00153831057474615,-0.860184942578969,"LYSM2_HUMAN",7,-5.94273548823785,0.000380224339581911,0.00154924410332629,-0.551627499999999,"Up in BD",2.8098801481702,"LYSMD2","LysM and putative peptidoglycan-binding domain-containing protein 2","LYSM2_HUMAN"
-0.247200000000001,10.893725,-5.49487423971308,0.000814882840842063,0.00301598624344164,-1.84429864776341,"DTNA_HUMAN",32,-5.94179962670635,0.000380615466992273,0.00155006736135253,-0.247200000000001,"Non-significant",2.80964942826324,"DTNA","Dystrobrevin alpha","DTNA_HUMAN"
-0.386380000000001,8.213695,-5.76483588544144,0.000610220958640066,0.00240624887875482,-1.5233532840346,"C2C2L_HUMAN",17,-5.93821223828455,0.000382118875305911,0.00155541734843985,-0.386380000000001,"Non-significant",2.80815306142456,"C2CD2L","Phospholipid transfer protein C2CD2L","C2C2L_HUMAN"
-0.132425000000005,17.9080125,-4.93574997108759,0.00152971138755914,0.00495674859889716,-2.54066436087438,"TBA1B_HUMAN",37,-5.93332547116125,0.000384177388237749,0.00156302046092956,-0.132425000000005,"Non-significant",2.80603533675328,"TUBA1B","Tubulin alpha-1B chain","TBA1B_HUMAN"
-0.492425000000001,7.127955,-5.70553942851683,0.000649726285249134,0.00253399433228944,-1.59301830649661,"KIFC3_HUMAN",20,-5.93044838754427,0.000385395061564309,0.0015671967830874,-0.492425000000001,"Non-significant",2.80487646846867,"KIFC3","Kinesin-like protein KIFC3","KIFC3_HUMAN"
-0.416882500000002,8.23674125,-5.69807030998511,0.000654901128266508,0.00254632141615674,-1.60182633451847,"NRP1_HUMAN",20,-5.92518015618844,0.000387635804330943,0.00157552718091476,-0.416882500000002,"Non-significant",2.80257409999905,"NRP1","Neuropilin-1","NRP1_HUMAN"
-1.5714175,7.09202875,-5.88726277548258,0.000536837232722206,0.00217545984217036,-1.38097332022931,"CCD86_HUMAN",4,-5.92229446706787,0.000388869271635349,0.001579757328477,-1.5714175,"Up in BD",2.80140962127194,"CCDC86","Coiled-coil domain-containing protein 86","CCD86_HUMAN"
1.3131025,6.83018125,5.70301341322069,0.000651471281645804,0.00253838477515794,-1.59599630881291,"SMC5_HUMAN",19,5.92100274328955,0.000389422813128911,0.00158122249729114,1.3131025,"Up in BM1",2.80100701523731,"SMC5","Structural maintenance of chromosomes protein 5","SMC5_HUMAN"
-0.279357499999996,8.76655875,-5.70335645695601,0.000651233998022006,0.00253838477515794,-1.59559183383603,"SNX33_HUMAN",19,-5.91174701998814,0.000393414701778002,0.00159664045800795,-0.279357499999996,"Non-significant",2.79679287013763,"SNX33","Sorting nexin-33","SNX33_HUMAN"
-0.565002499999999,7.55769375,-5.67144626597994,0.000673723501474979,0.00259304472539525,-1.63328303063065,"KS6C1_HUMAN",23,-5.90982002616146,0.000394251461063429,0.00159924466986541,-0.565002499999999,"Up in BD",2.79608508807133,"RPS6KC1","Ribosomal protein S6 kinase delta-1","KS6C1_HUMAN"
-0.678050000000001,6.930055,-6.48788370823914,0.000293854476361771,0.00139249653018139,-0.709876400695709,"PTK7_HUMAN",5,-5.90817158422769,0.000394968823894175,0.00160136222467085,-0.678050000000001,"Up in BD",2.79551042049633,"PTK7","Inactive tyrosine-protein kinase 7","PTK7_HUMAN"
-0.795297499999998,7.09844875,-5.77004394520089,0.000606880927296856,0.00239653653274549,-1.51725661553775,"NOTC3_HUMAN",11,-5.90446218874213,0.000396588339570025,0.00160713356786706,-0.795297499999998,"Up in BD",2.79394802779356,"NOTCH3","Neurogenic locus notch homolog protein 3","NOTC3_HUMAN"
-0.190299999999997,11.682025,-6.16563123788459,0.000403897894131745,0.00176571111475581,-1.0643847079336,"FA98B_HUMAN",15,-5.90185311285135,0.000397731848327706,0.00161068394321882,-0.190299999999997,"Non-significant",2.79298967074295,"FAM98B","Protein FAM98B","FA98B_HUMAN"
-0.293982499999997,9.86379875,-6.19187382676147,0.000393394742184009,0.00173255036046762,-1.03504122413252,"CD123_HUMAN",12,-5.90156714812178,0.000397857402417433,0.00161068394321882,-0.293982499999997,"Non-significant",2.79298967074295,"CDC123","Translation initiation factor eIF2 assembly protein","CD123_HUMAN"
0.229075,11.0865625,5.65517376179164,0.000685523476127308,0.0026284529575284,-1.65255549937773,"DRG1_HUMAN",20,5.90059688222363,0.000398283728127877,0.00161161401934469,0.229075,"Non-significant",2.79273896336261,"DRG1","Developmentally-regulated GTP-binding protein 1","DRG1_HUMAN"
-0.545294999999999,9.8536025,-5.73425665512723,0.000630249477200321,0.00246978260711674,-1.55922181155103,"IMA1_HUMAN",15,-5.89927899152637,0.000398863604707248,0.0016131641990084,-0.545294999999999,"Up in BD",2.79232142486528,"KPNA2","Importin subunit alpha-1","IMA1_HUMAN"
-0.23709,8.8117675,-5.59243388708583,0.000733218731798644,0.00278149369119723,-1.72719192954849,"FLCN_HUMAN",22,-5.89725532462475,0.000399755840229712,0.00161597553165837,-0.23709,"Non-significant",2.79156521939448,"FLCN","Folliculin","FLCN_HUMAN"
-0.866047499999999,7.66236875,-5.77036662727977,0.000606674655227348,0.00239653653274549,-1.51687899378452,"ZN363_HUMAN",10,-5.895556583656,0.00040050651671103,0.0016179855427101,-0.866047499999999,"Up in BD",2.79102536328572,"RCHY1","RING finger and CHY zinc finger domain-containing protein 1","ZN363_HUMAN"
-1.1937775,9.49060375,-6.4253978805555,0.00031226173467752,0.00145202592222706,-0.777637408106366,"COL11_HUMAN",2,-5.89523726354713,0.000400647798451025,0.0016179855427101,-1.1937775,"Up in BD",2.79102536328572,"COLEC11","Collectin-11","COL11_HUMAN"
-0.338172500000002,9.86789875,-5.68315160175032,0.000665375078839772,0.00257056781165337,-1.61944144390931,"TRIM4_HUMAN",19,-5.89403314246154,0.000401181051410212,0.00161934133897633,-0.338172500000002,"Non-significant",2.7906615971954,"TRIM4","E3 ubiquitin-protein ligase TRIM4","TRIM4_HUMAN"
0.185499999999999,15.566825,5.77649057552094,0.000602774721915668,0.00238491658796556,-1.50971497093419,"TPP1_HUMAN",18,5.89321098428141,0.000401545599602301,0.00162001517004905,0.185499999999999,"Non-significant",2.79048091864395,"TPP1","Tripeptidyl-peptidase 1","TPP1_HUMAN"
-0.283774999999999,11.3318875,-5.54352926184365,0.000772958023079517,0.00288556915901907,-1.78573495123304,"ABCBA_HUMAN",27,-5.8922397744525,0.000401976709012962,0.00162095674396865,-0.283774999999999,"Non-significant",2.79022857435961,"ABCB10","ATP-binding cassette sub-family B member 10, mitochondrial","ABCBA_HUMAN"
-0.313174999999999,10.7627625,-6.86869830759234,0.000204788307626075,0.00105389488130481,-0.306739556323409,"ZNRF2_HUMAN",9,-5.88764200929879,0.000404024552173203,0.00162841360802159,-0.313174999999999,"Non-significant",2.78823527704676,"ZNRF2","E3 ubiquitin-protein ligase ZNRF2","ZNRF2_HUMAN"
0.13855,12.571025,4.69594317033202,0.00203105771393607,0.00621987715309969,-2.85279884116904,"DYSF_HUMAN",102,5.88709009314499,0.000404271148516065,0.00162860681844457,0.13855,"Non-significant",2.78818375129029,"DYSF","Dysferlin","DYSF_HUMAN"
-0.573472499999999,9.35382125,-5.6485387498421,0.000690400646009348,0.00263986375638019,-1.66042382262552,"ELMO2_HUMAN",23,-5.88516364604859,0.000405133188487243,0.00163127793674775,-0.573472499999999,"Up in BD",2.78747203766462,"ELMO2","Engulfment and cell motility protein 2","ELMO2_HUMAN"
0.423399999999999,9.08355,6.07382135757566,0.000443181819385239,0.00187956779892405,-1.16771807705995,"WIPI2_HUMAN",10,5.87588140533598,0.000409315309703899,0.00164730825181765,0.423399999999999,"Non-significant",2.78322512606565,"WIPI2","WD repeat domain phosphoinositide-interacting protein 2","WIPI2_HUMAN"
1.0648475,8.30653625,6.63802029261886,0.000254387787325072,0.00125328790894888,-0.548945446820861,"DEFB1_HUMAN",2,5.8745142632202,0.000409935292210307,0.00164898243988212,1.0648475,"Up in BM1",2.78278396916015,"DEFB1","Beta-defensin 1","DEFB1_HUMAN"
-0.3350075,10.02437125,-5.46389719577191,0.000842888039411194,0.00308986244747131,-1.88175102461023,"CHD4_HUMAN",71,-5.87407746588316,0.000410133592939699,0.00164898243988212,-0.3350075,"Non-significant",2.78278396916015,"CHD4","Chromodomain-helicase-DNA-binding protein 4","CHD4_HUMAN"
0.140152499999999,10.02022375,4.74363897291854,0.00191844778153992,0.00593488109926954,-2.7900653350685,"GOGA3_HUMAN",78,5.87313574738697,0.000410561482034098,0.00164989364201742,0.140152499999999,"Non-significant",2.78254405104289,"GOLGA3","Golgin subfamily A member 3","GOGA3_HUMAN"
-0.136775,12.5225625,-4.93284504518479,0.0015348979407094,0.00496962611292878,-2.5443965434905,"ABCE1_HUMAN",37,-5.86656709171047,0.000413559823507048,0.00166112858065202,-0.136775,"Non-significant",2.77959674942316,"ABCE1","ATP-binding cassette sub-family E member 1","ABCE1_HUMAN"
0.482804999999995,8.6881475,5.67661459212268,0.000670023096411155,0.0025824397481799,-1.62716923415415,"PDK2_HUMAN",17,5.86491053223043,0.000414319789772797,0.00166288513286612,0.482804999999995,"Non-significant",2.77913774950889,"PDK2","[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 2, mitochondrial","PDK2_HUMAN"
-0.283700000000003,11.650325,-5.92757468591003,0.000514868367274276,0.00210413303834223,-1.33451620351474,"SHLB1_HUMAN",14,-5.8647297456379,0.000414402820986275,0.00166288513286612,-0.283700000000003,"Non-significant",2.77913774950889,"SH3GLB1","Endophilin-B1","SHLB1_HUMAN"
-0.286725000000001,14.6899125,-5.6559461024107,0.000684958248516776,0.0026284529575284,-1.65163997682767,"RS9_HUMAN",19,-5.86326626479605,0.000415075641148385,0.0016647701106333,-0.286725000000001,"Non-significant",2.77864573007151,"RPS9","Small ribosomal subunit protein uS4","RS9_HUMAN"
-0.280949999999999,11.2389,-5.65478410168257,0.000685808840711544,0.0026284529575284,-1.65301742749859,"SPF45_HUMAN",19,-5.86167947295056,0.000415806514623482,0.00166688596913609,-0.280949999999999,"Non-significant",2.77809410903153,"RBM17","Splicing factor 45","SPF45_HUMAN"
-1.10655,11.222975,-5.63816390114224,0.000698104354101817,0.00266312680080349,-1.67273887686439,"BAZ1B_HUMAN",22,-5.85829532725379,0.000417369994587365,0.00167233588251575,-1.10655,"Up in BD",2.77667649168572,"BAZ1B","Tyrosine-protein kinase BAZ1B","BAZ1B_HUMAN"
0.1525,14.5679,5.57912964852045,0.00074379996402335,0.00280975662993493,-1.74308646523393,"SIAS_HUMAN",20,5.85580473815322,0.000418524793991484,0.00167614375238993,0.1525,"Non-significant",2.77568873738088,"NANS","Sialic acid synthase","SIAS_HUMAN"
0.309712500000003,8.91018875,7.46298201225725,0.000120066110416284,0.000696111720786916,0.290441772549929,"LIPC_HUMAN",8,5.85132533636899,0.000420610619533383,0.00168367473580795,0.309712500000003,"Non-significant",2.77374180481246,"LIPC","Hepatic triacylglycerol lipase","LIPC_HUMAN"
-0.100500000000004,14.122475,-4.50903774353439,0.00254791958392682,0.0075217301941059,-3.10175906846731,"CAN2_HUMAN",36,-5.84891074797402,0.000421739724229921,0.00168681131268608,-0.100500000000004,"Non-significant",2.77293349502932,"CAPN2","Calpain-2 catalytic subunit","CAN2_HUMAN"
-0.125000000000002,13.979625,-5.8567859954839,0.000554139729065976,0.00222470004842452,-1.41623516591558,"APEX1_HUMAN",18,-5.84876986328367,0.000421805707612401,0.00168681131268608,-0.125000000000002,"Non-significant",2.77293349502932,"APEX1","DNA repair nuclease/redox regulator APEX1","APEX1_HUMAN"
-0.238,14.4184,-6.44172735978013,0.000307329984314991,0.00143806575993967,-0.759884514776198,"TMED7_HUMAN",12,-5.84733125439461,0.00042248013285519,0.00168868460709256,-0.238,"Non-significant",2.77245145533704,"TMED7","Transmembrane emp24 domain-containing protein 7","TMED7_HUMAN"
0.149549999999998,11.19075,5.56795717088529,0.000752816911702334,0.0028316556117296,-1.75645252217179,"AB1IP_HUMAN",20,5.84635867778796,0.000422936754462291,0.00168968592255451,0.149549999999998,"Non-significant",2.77219401418978,"APBB1IP","Amyloid beta A4 precursor protein-binding family B member 1-interacting protein","AB1IP_HUMAN"
0.3670475,7.75318375,5.67753067291869,0.000669369564236062,0.0025815951305144,-1.62608593909473,"STXB5_HUMAN",17,5.84483097486089,0.000423655105924806,0.00169173139716101,0.3670475,"Non-significant",2.77166859046426,"STXBP5","Syntaxin-binding protein 5","STXB5_HUMAN"
-0.6884,7.2004575,-6.13167769774346,0.000417954492837956,0.00181003218821213,-1.10247722539607,"CA052_HUMAN",6,-5.84332019241674,0.000424366825216899,0.00169374840950737,-0.6884,"Up in BD",2.77115109959997,"C1orf52","UPF0690 protein C1orf52","CA052_HUMAN"
-0.139750000000003,13.093225,-5.39249203030906,0.000911603070757815,0.00329221232337999,-1.96857949512761,"VASP_HUMAN",22,-5.84250235677596,0.000424752652274916,0.00169446337875901,-0.139750000000003,"Non-significant",2.77096781282527,"VASP","Vasodilator-stimulated phosphoprotein","VASP_HUMAN"
0.338575000000001,11.9741125,5.98473853007003,0.000485413004360049,0.00201082153094678,-1.26899554630497,"NAGAB_HUMAN",12,5.84165638681661,0.000425152159419667,0.001695232199865,0.338575000000001,"Non-significant",2.77077080706952,"NAGA","Alpha-N-acetylgalactosaminidase","NAGAB_HUMAN"
-0.202575000000003,13.5675875,-5.44667407474074,0.000858919911845566,0.00313649239969263,-1.90263073887946,"SUCB1_HUMAN",24,-5.83821190554585,0.00042678309274842,0.00170090801864441,-0.202575000000003,"Non-significant",2.7693191714405,"SUCLA2","Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial","SUCB1_HUMAN"
-0.236137500000002,10.16010625,-5.53682660029286,0.000778588602269401,0.00290130425518389,-1.79378365643901,"RBM22_HUMAN",22,-5.83752803918745,0.000427107718380431,0.00170137467214906,-0.236137500000002,"Non-significant",2.76920003669379,"RBM22","Pre-mRNA-splicing factor RBM22","RBM22_HUMAN"
0.170125000000002,12.1836875,5.37646506319126,0.000927866534014505,0.00333332596224843,-1.98816389562454,"FA10_HUMAN",24,5.83661220228919,0.000427542885265555,0.00170179122758879,0.170125000000002,"Non-significant",2.7690937193792,"F10","Coagulation factor X","FA10_HUMAN"
1.124895,6.9505925,5.86624793128366,0.000548702342649876,0.00220871349486257,-1.40527478177998,"DHB14_HUMAN",5,5.83643432562955,0.000427627461433631,0.00170179122758879,1.124895,"Up in BM1",2.7690937193792,"HSD17B14","17-beta-hydroxysteroid dehydrogenase 14","DHB14_HUMAN"
-0.775742499999999,7.48954875,-6.46313216917558,0.000300996743864883,0.00141408097776752,-0.736662002211398,"AR6P6_HUMAN",4,-5.83378477258571,0.000428889449242506,0.0017059853007715,-0.775742499999999,"Up in BD",2.76802471515052,"ARL6IP6","ADP-ribosylation factor-like protein 6-interacting protein 6","AR6P6_HUMAN"
-0.402925000000003,11.7812875,-5.79150432900261,0.000593330987119495,0.00235532550063601,-1.49217208750934,"NIPS2_HUMAN",13,-5.82775620851492,0.000431776205155251,0.0017166349805348,-0.402925000000003,"Non-significant",2.76532204193433,"NIPSNAP2","Protein NipSnap homolog 2","NIPS2_HUMAN"
-1.6166075,6.44748375,-5.65233750845113,0.000687603605435706,0.00263286985397568,-1.65591823735681,"ACE_HUMAN",8,-5.82282199396609,0.000434154890785028,0.00172478735795751,-1.6166075,"Up in BD",2.76326443969686,"ACE","Angiotensin-converting enzyme","ACE_HUMAN"
-0.181799999999997,12.357175,-5.94350735637446,0.00050646319839919,0.00207450840993597,-1.31621230663794,"GNA11_HUMAN",16,-5.82263046838249,0.000434247512420628,0.00172478735795751,-0.181799999999997,"Non-significant",2.76326443969686,"GNA11","Guanine nucleotide-binding protein subunit alpha-11","GNA11_HUMAN"
-0.200725,13.7560875,-6.84252023956381,0.000209832222149615,0.00107445631304344,-0.3339233646556,"SRSF7_HUMAN",12,-5.82189870768357,0.000434601592166756,0.00172529518359996,-0.200725,"Non-significant",2.76313659007401,"SRSF7","Serine/arginine-rich splicing factor 7","SRSF7_HUMAN"
-0.299325,9.5791725,-5.94273901901727,0.000506865002622391,0.00207452785396823,-1.31709424735413,"UPP1_HUMAN",13,-5.82149664889007,0.000434796273398088,0.00172529518359996,-0.299325,"Non-significant",2.76313659007401,"UPP1","Uridine phosphorylase 1","UPP1_HUMAN"
-0.335700000000003,12.2947,-9.58162593024695,2.28650653005445e-05,0.000197842182150033,2.15106492932579,"SUMO1_HUMAN",6,-5.82078366465116,0.000435141744713285,0.00172583068367659,-0.335700000000003,"Non-significant",2.76300181392318,"SUMO1","Small ubiquitin-related modifier 1","SUMO1_HUMAN"
-0.152724999999998,13.3489375,-5.04491230620537,0.00134816589406426,0.00448086064105098,-2.40127988085986,"CTNB1_HUMAN",35,-5.81918861546591,0.000435915711150578,0.00172806431335224,-0.152724999999998,"Non-significant",2.76244009842296,"CTNNB1","Catenin beta-1","CTNB1_HUMAN"
-0.126550000000002,14.723625,-4.70767352244456,0.00200270263477257,0.00616297154649608,-2.83734002072857,"CKAP4_HUMAN",46,-5.81765862597361,0.000436659535795313,0.00173017635304494,-0.126550000000002,"Non-significant",2.76190962794007,"CKAP4","Cytoskeleton-associated protein 4","CKAP4_HUMAN"
0.1762025,10.01084875,5.34332928279482,0.0009625217396501,0.00342927128276902,-2.02876632781834,"K319L_HUMAN",25,5.81699722571075,0.000436981517642396,0.00173019616144828,0.1762025,"Non-significant",2.76190465582783,"KIAA0319L","Dyslexia-associated protein KIAA0319-like protein","K319L_HUMAN"
-0.238550000000004,11.26265,-5.32853625421619,0.000978454571274049,0.00346945094087572,-2.04694143927994,"CCAR1_HUMAN",39,-5.8163134124147,0.000437314685954834,0.00173019616144828,-0.238550000000004,"Non-significant",2.76190465582783,"CCAR1","Cell division cycle and apoptosis regulator protein 1","CCAR1_HUMAN"
0.237954999999998,9.5587375,5.36370499945798,0.000941045125800653,0.00337327850516561,-2.00378141212222,"LRC8A_HUMAN",33,5.81617139573421,0.000437383914622146,0.00173019616144828,0.237954999999998,"Non-significant",2.76190465582783,"LRRC8A","Volume-regulated anion channel subunit LRRC8A","LRC8A_HUMAN"
0.253275,11.2716375,6.0869220592822,0.000437324094069334,0.00186146569220166,-1.152908506615,"BNIP3_HUMAN",13,5.8159153917756,0.000437508739043948,0.00173019616144828,0.253275,"Non-significant",2.76190465582783,"BNIP3","BCL2/adenovirus E1B 19 kDa protein-interacting protein 3","BNIP3_HUMAN"
-0.264000000000003,13.704125,-7.46499934634456,0.000119855630819454,0.000696111720786916,0.292406080762538,"HM13_HUMAN",9,-5.81494543270332,0.000437982035932259,0.00173123275341016,-0.264000000000003,"Non-significant",2.76164454002389,"HM13","Minor histocompatibility antigen H13","HM13_HUMAN"
-0.204500000000003,11.8202,-5.20975852026576,0.00111751981588085,0.00386558120278112,-2.19397022888385,"MYPT1_HUMAN",44,-5.81405567183719,0.000438416696378294,0.0017321156997153,-0.204500000000003,"Non-significant",2.76142310188583,"PPP1R12A","Protein phosphatase 1 regulatory subunit 12A","MYPT1_HUMAN"
0.230290000000004,8.4947125,5.27008807247139,0.00104432873686842,0.00365336104549524,-2.11904743738878,"TNR6B_HUMAN",48,5.81291616121478,0.000438974058088365,0.00173348233536051,0.230290000000004,"Non-significant",2.76108057955967,"TNRC6B","Trinucleotide repeat-containing gene 6B protein","TNR6B_HUMAN"
-0.791025000000001,7.3977975,-5.67736310825315,0.000669489051899685,0.0025815951305144,-1.62628408139976,"MDM2_HUMAN",11,-5.81140548770302,0.000439714169695399,0.00173556897600524,-0.791025000000001,"Up in BD",2.7605581216623,"MDM2","E3 ubiquitin-protein ligase Mdm2","MDM2_HUMAN"
0.871599999999999,7.52708,5.64332466004866,0.000694260420354175,0.00264969596185453,-1.66661121156708,"PDP2_HUMAN",12,5.80845559634312,0.000441163356541803,0.00174045100910958,0.871599999999999,"Up in BM1",2.75933819689726,"PDP2","[Pyruvate dehydrogenase [acetyl-transferring]]-phosphatase 2, mitochondrial","PDP2_HUMAN"
-0.594465000000007,8.9716775,-6.28245459832488,0.000359416460428895,0.00161984394865095,-0.934409616476556,"SELH_HUMAN",6,-5.80342207960728,0.000443648341301102,0.00174941274746822,-0.594465000000007,"Up in BD",2.75710771321996,"SELENOH","Selenoprotein H","SELH_HUMAN"
-0.198899999999998,10.459625,-6.83772357418911,0.000210771432162801,0.00107791902736784,-0.338912620013321,"SPG21_HUMAN",12,-5.8016332585211,0.000444535175175351,0.0017520670029267,-0.198899999999998,"Non-significant",2.7564492894665,"SPG21","Maspardin","SPG21_HUMAN"
-0.150774999999999,14.2616375,-4.94498753563878,0.00151334652179174,0.0049134315982767,-2.52880409146748,"PAPS2_HUMAN",42,-5.79965977525025,0.000445515827135135,0.00175508829930506,-0.150774999999999,"Non-significant",2.75570102909202,"PAPSS2","Bifunctional 3'-phosphoadenosine 5'-phosphosulfate synthase 2","PAPS2_HUMAN"
-0.447195000000001,9.1102125,-5.55301984999643,0.000765062655369398,0.00286324224062618,-1.77434878417914,"DDX18_HUMAN",23,-5.79748179130426,0.000446600869047845,0.00175851773508849,-0.447195000000001,"Non-significant",2.75485324735715,"DDX18","ATP-dependent RNA helicase DDX18","DDX18_HUMAN"
0.109625000000001,16.7816875,4.56601468074293,0.00237647976622374,0.00709482196777212,-3.02533746093232,"UGPA_HUMAN",39,5.79577986435815,0.000447450774578812,0.00176101845895204,0.109625000000001,"Non-significant",2.75423609174482,"UGP2","UTP--glucose-1-phosphate uridylyltransferase","UGPA_HUMAN"
-0.4348275,7.54754375,-6.08959067423373,0.000436141490564465,0.00185818276570979,-1.1498944381844,"PPR37_HUMAN",9,-5.79486514704027,0.000447908301559261,0.00176197325152726,-0.4348275,"Non-significant",2.75400068888781,"PPP1R37","Protein phosphatase 1 regulatory subunit 37","PPR37_HUMAN"
-0.158575000000001,15.1508125,-5.00798263548047,0.0014067704999804,0.0046235876851796,-2.44824540531472,"PABP1_HUMAN",40,-5.79134438708424,0.000449674150639534,0.00176807131268245,-0.158575000000001,"Non-significant",2.75250022230943,"PABPC1","Polyadenylate-binding protein 1","PABP1_HUMAN"
-0.361057499999998,9.14122625,-5.4575053505975,0.000848798698867414,0.00310506547671355,-1.88949520067947,"THOC2_HUMAN",37,-5.7887290855495,0.000450990834031642,0.00177239830172167,-0.361057499999998,"Non-significant",2.75143867477294,"THOC2","THO complex subunit 2","THOC2_HUMAN"
0.8883625,7.31616875,5.68384953243434,0.000664880950717072,0.00256986988872162,-1.61861671272552,"NSE2_HUMAN",9,5.78760810227792,0.000451556498631185,0.00177377104733036,0.8883625,"Up in BM1",2.75110243822357,"NSMCE2","E3 SUMO-protein ligase NSE2","NSE2_HUMAN"
-0.368589999999998,10.191955,-5.61535105154405,0.000715382082196623,0.00272396763114162,-1.69986839745792,"SMCR8_HUMAN",17,-5.78228706871746,0.000454252264042041,0.0017835057761574,-0.368589999999998,"Non-significant",2.74872547979396,"SMCR8","Guanine nucleotide exchange protein SMCR8","SMCR8_HUMAN"
-0.898110000000001,7.6604775,-5.58845155184704,0.00073636834735167,0.00278833612544526,-1.7319471277055,"REN3B_HUMAN",14,-5.77661652294617,0.000457144651182293,0.00179400280057082,-0.898110000000001,"Up in BD",2.74617688332565,"UPF3B","Regulator of nonsense transcripts 3B","REN3B_HUMAN"
0.255449999999996,12.666125,6.2159659877832,0.000384020068553604,0.00170449189063479,-1.0081772773246,"RBBP9_HUMAN",12,5.77438854228248,0.000458286634499008,0.00179762384192482,0.255449999999996,"Non-significant",2.7453011804934,"RBBP9","Serine hydrolase RBBP9","RBBP9_HUMAN"
-0.503099999999998,8.172205,-5.54758551302778,0.000769572542112961,0.0028768607844241,-1.78086705201717,"RRP1B_HUMAN",21,-5.77297640987113,0.000459012071814276,0.00179960830451145,-0.503099999999998,"Up in BD",2.74482201139713,"RRP1B","Ribosomal RNA processing protein 1 homolog B","RRP1B_HUMAN"
0.169349999999998,15.21485,5.23096015743283,0.00109116984904903,0.00378721863780861,-2.16758252273991,"SOX_HUMAN",27,5.77144766292104,0.000459798843854728,0.00180183122462766,0.169349999999998,"Non-significant",2.74428589129572,"PIPOX","Peroxisomal sarcosine oxidase","SOX_HUMAN"
-0.419757500000001,7.61630375,-5.95519507429471,0.000500394630820786,0.0020541988900695,-1.30280580684397,"WASF1_HUMAN",10,-5.7694685228891,0.000460819621078119,0.00180496858748133,-0.419757500000001,"Non-significant",2.7435303518759,"WASF1","Actin-binding protein WASF1","WASF1_HUMAN"
-0.3998475,8.60039625,-5.49265495885337,0.000816854475962613,0.00302055615423613,-1.84697751564712,"MILK1_HUMAN",27,-5.76867296770667,0.000461230646961419,0.00180571578022432,-0.3998475,"Non-significant",2.74335060662166,"MICALL1","MICAL-like protein 1","MILK1_HUMAN"
-0.317624999999996,11.0746375,-5.37170475159216,0.000932758892215879,0.00334796733729675,-1.99398760792196,"LAMC1_HUMAN",52,-5.76701962954134,0.000462086142603579,0.00180820152604494,-0.317624999999996,"Non-significant",2.74275316856646,"LAMC1","Laminin subunit gamma-1","LAMC1_HUMAN"
