"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BM1_vs_C","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
0.127125000000001,10.9473125,2.36901843561142,0.0486018287912647,0.233504613304883,-4.90930090581118,"CMC4_HUMAN",8,2.01424440394792,0.0801431806561266,0.298993153432409,0.127125000000001,"Non-significant",0.524338756359745,"CMC4","Cx9C motif-containing protein 4","CMC4_HUMAN"
0.107342499999998,9.86843375,1.93648762896993,0.0927472097086879,0.323690180937341,-5.54862885199283,"2AAB_HUMAN",20,2.01419277867398,0.080149507299224,0.298993153432409,0.107342499999998,"Non-significant",0.524338756359745,"PPP2R1B","Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A beta isoform","2AAB_HUMAN"
0.23963,6.2111025,1.97711908068856,0.087297422452572,0.313750227648481,-5.4899171855799,"CXXC1_HUMAN",12,2.01389389867499,0.080186144413863,0.298993153432409,0.23963,"Non-significant",0.524338756359745,"CXXC1","CXXC-type zinc finger protein 1","CXXC1_HUMAN"
0.114437499999999,9.01791625,1.89034525172204,0.099338455913043,0.336102625495306,-5.61483836511326,"THOC2_HUMAN",37,2.0137745907761,0.0802007738958122,0.298993153432409,0.114437499999999,"Non-significant",0.524338756359745,"THOC2","THO complex subunit 2","THOC2_HUMAN"
-0.714835,6.0143225,-1.9867691146683,0.0860498479918673,0.311744985642426,-5.47592001960216,"THBG_HUMAN",4,-2.01334094806961,0.0802539688884023,0.299055471339601,-0.714835,"Non-significant",0.524248247587735,"SERPINA7","Thyroxine-binding globulin","THBG_HUMAN"
0.0993674999999978,9.05244625,1.89441267886429,0.0987396311214681,0.335660352361173,-5.60902294745158,"ANKZ1_HUMAN",27,2.01266354771426,0.0803371344793346,0.299229363226526,0.0993674999999978,"Non-significant",0.523995791617927,"ANKZF1","tRNA endonuclease ANKZF1","ANKZ1_HUMAN"
-0.106225000000002,12.7755875,-1.97824604473152,0.0871508175760061,0.313592767868068,-5.48828357062488,"MARE1_HUMAN",16,-2.01176765596855,0.0804472536370923,0.299503444739729,-0.106225000000002,"Non-significant",0.523598178206715,"MAPRE1","Microtubule-associated protein RP/EB family member 1","MARE1_HUMAN"
-0.0893525000000004,9.16330625,-1.89057430579364,0.0993046402685368,0.336102625495306,-5.61451098472233,"APC7_HUMAN",25,-2.01119529593854,0.0805176826591825,0.299629578955959,-0.0893525000000004,"Non-significant",0.523415315995049,"ANAPC7","Anaphase-promoting complex subunit 7","APC7_HUMAN"
0.102525000000002,15.6919125,1.99884277953971,0.0845135371020808,0.309915619184592,-5.45837989480518,"MTCH2_HUMAN",15,2.01015168448721,0.0806462539445612,0.299971864717565,0.102525000000002,"Non-significant",0.522919477183402,"MTCH2","Mitochondrial carrier homolog 2","MTCH2_HUMAN"
0.0849500000000045,15.6541,1.8888784613347,0.0995552652160228,0.336697221221516,-5.61693449290558,"HGD_HUMAN",24,2.0085369784161,0.0808455774416202,0.30052026427175,0.0849500000000045,"Non-significant",0.522126237921884,"HGD","Homogentisate 1,2-dioxygenase","HGD_HUMAN"
-0.139897500000004,9.54561125,-2.00260162006276,0.084040762694774,0.309508613015165,-5.45291306264935,"COR1A_HUMAN",13,-2.00836363010311,0.0808670045112809,0.30052026427175,-0.139897500000004,"Non-significant",0.522126237921884,"CORO1A","Coronin-1A","COR1A_HUMAN"
-0.243604999999999,7.32633,-2.12250843920417,0.0702546200508019,0.284840442718335,-5.27712565887553,"GL1D1_HUMAN",6,-2.00785120830517,0.0809303757964361,0.300619492876839,-0.243604999999999,"Non-significant",0.521982862157709,"GLT1D1","Glycosyltransferase 1 domain-containing protein 1","GL1D1_HUMAN"
0.363752500000001,6.19301125,1.96397520679793,0.0890252131845481,0.316429688109801,-5.50894991289286,"RPAP2_HUMAN",10,2.00639417467858,0.0811108317982432,0.301153351033514,0.363752500000001,"Non-significant",0.521212299927349,"RPAP2","Putative RNA polymerase II subunit B1 CTD phosphatase RPAP2","RPAP2_HUMAN"
0.144674999999998,10.6666125,2.14514907519489,0.067915495461328,0.279144501374167,-5.24366057610199,"RU2B_HUMAN",9,2.00563020194875,0.0812056076165319,0.301277738759727,0.144674999999998,"Non-significant",0.521032956912707,"SNRPB2","U2 small nuclear ribonucleoprotein B''","RU2B_HUMAN"
-0.0762749999999972,12.0937125,-2.42722033163316,0.0445628341562048,0.222882778481574,-4.82161698387927,"PCNP_HUMAN",11,-2.00536570047444,0.0812384458811238,0.301277738759727,-0.0762749999999972,"Non-significant",0.521032956912707,"PCNP","PEST proteolytic signal-containing nuclear protein","PCNP_HUMAN"
-0.108897500000001,9.82047625,-2.22236550916384,0.0605076282122898,0.264979453036513,-5.1289793326245,"CD2B2_HUMAN",10,-2.00523575060905,0.0812545840934078,0.301277738759727,-0.108897500000001,"Non-significant",0.521032956912707,"CD2BP2","CD2 antigen cytoplasmic tail-binding protein 2","CD2B2_HUMAN"
0.120575000000002,10.3783125,2.05218877420496,0.0780421817689323,0.299650304399459,-5.38053255303178,"NUBPL_HUMAN",12,2.0042732975658,0.0813742064156281,0.301584875314339,0.120575000000002,"Non-significant",0.520590442418408,"NUBPL","Iron-sulfur cluster transfer protein NUBPL","NUBPL_HUMAN"
0.0569249999999997,15.1450125,2.12395303441646,0.0701030038989658,0.284507141566199,-5.27499276213616,"GPX1_HUMAN",15,2.00298988164155,0.0815339876903127,0.302040502071931,0.0569249999999997,"Non-significant",0.519934816490068,"GPX1","Glutathione peroxidase 1","GPX1_HUMAN"
0.406787500000002,7.83886125,2.11774427570985,0.0707569543068094,0.285703390560599,-5.28415746096424,"FCERG_HUMAN",3,2.00227061517039,0.0816236676269572,0.302236145982744,0.406787500000002,"Non-significant",0.519653597369234,"FCER1G","High affinity immunoglobulin epsilon receptor subunit gamma","FCERG_HUMAN"
-0.0782000000000025,12.39425,-2.23793599807366,0.0591149969452341,0.261817798464089,-5.10576132450812,"PDC10_HUMAN",12,-2.0013593562896,0.0817374235459584,0.302419373277277,-0.0782000000000025,"Non-significant",0.519390390955497,"PDCD10","Programmed cell death protein 10","PDC10_HUMAN"
0.0748250000000006,11.0809375,1.99904041376186,0.0844886144179099,0.309915619184592,-5.45809252898916,"NMRL1_HUMAN",16,2.00128326024474,0.0817469298831967,0.302419373277277,0.0748250000000006,"Non-significant",0.519390390955497,"NMRAL1","NmrA-like family domain-containing protein 1","NMRL1_HUMAN"
0.548575,6.693695,1.93818151879501,0.0925135217894369,0.323422538008445,-5.54618865182879,"NBR1_HUMAN",16,2.00027255827584,0.0818732944479324,0.302571797798932,0.548575,"Non-significant",0.519171554274148,"NBR1","Next to BRCA1 gene 1 protein","NBR1_HUMAN"
-0.112480000000001,8.2725325,-1.99983775629199,0.0843881387123393,0.309915619184592,-5.45693308875637,"GALC_HUMAN",14,-2.00015059938556,0.0818885553929841,0.302571797798932,-0.112480000000001,"Non-significant",0.519171554274148,"GALC","Galactocerebrosidase","GALC_HUMAN"
2.4203625,9.52414375,1.94527318061849,0.0915413768837612,0.321323346799375,-5.5359653094772,"TX261_HUMAN",1,2.00003110374003,0.0819035107925546,0.302571797798932,2.4203625,"Non-significant",0.519171554274148,"TEX261","Protein TEX261","TX261_HUMAN"
-0.105700000000001,10.9039,-2.14690282885818,0.0677375786454793,0.279144501374167,-5.24106512321363,"ZNRD2_HUMAN",11,-1.99974492945803,0.0819393375539141,0.302571797798932,-0.105700000000001,"Non-significant",0.519171554274148,"ZNRD2","Protein ZNRD2","ZNRD2_HUMAN"
0.109624999999999,15.2049375,1.88633763355549,0.0999319150021003,0.337136559336304,-5.62056419537481,"RPN2_HUMAN",29,1.99910761967529,0.0820191785150784,0.302571797798932,0.109624999999999,"Non-significant",0.519171554274148,"RPN2","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2","RPN2_HUMAN"
0.250624999999999,11.6306375,2.30744340778315,0.0532815938695232,0.24692058029528,-5.00178908809926,"NDUA3_HUMAN",4,1.99910393092861,0.0820196408545436,0.302571797798932,0.250624999999999,"Non-significant",0.519171554274148,"NDUFA3","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 3","NDUA3_HUMAN"
0.08155,16.348975,1.91183429933872,0.096214108976438,0.330995914976432,-5.58406789016737,"1433E_HUMAN",20,1.99862972313972,0.082079098147445,0.302571797798932,0.08155,"Non-significant",0.519171554274148,"YWHAE","14-3-3 protein epsilon","1433E_HUMAN"
-0.128310000000003,9.4301975,-1.89150220846837,0.0991677664494283,0.336077265184975,-5.61318462505496,"LCAP_HUMAN",34,-1.99836508108152,0.0821122978246342,0.302571797798932,-0.128310000000003,"Non-significant",0.519171554274148,"LNPEP","Leucyl-cystinyl aminopeptidase","LCAP_HUMAN"
0.157074999999999,12.4541375,2.46324896399265,0.0422359822825722,0.21809193733341,-4.76723588899573,"HACD2_HUMAN",6,1.99811385387106,0.0821438266812495,0.302571797798932,0.157074999999999,"Non-significant",0.519171554274148,"HACD2","Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase 2","HACD2_HUMAN"
0.103779999999999,9.58594,1.89287042932246,0.0989662751921541,0.335952597940074,-5.61122847246557,"SPAST_HUMAN",25,1.99796156984567,0.0821629439639483,0.302571797798932,0.103779999999999,"Non-significant",0.519171554274148,"SPAST","Spastin","SPAST_HUMAN"
-0.134610000000002,9.4625025,-1.91494253494147,0.0957701647229239,0.330153511129032,-5.57960779572272,"MICU1_HUMAN",23,-1.99771330440648,0.0821941197485022,0.302571797798932,-0.134610000000002,"Non-significant",0.519171554274148,"MICU1","Calcium uptake protein 1, mitochondrial","MICU1_HUMAN"
-1.213255,6.5507425,-1.95905069921783,0.0896811251898007,0.31772077109161,-5.51607101966554,"OMD_HUMAN",2,-1.9964651751864,0.0823510272750622,0.303013340036337,-1.213255,"Non-significant",0.518538251442779,"OMD","Osteomodulin","OMD_HUMAN"
-0.0541249999999991,13.9883875,-1.76885434968502,0.118928129456614,0.363931618247602,-5.78648297082776,"SEPT2_HUMAN",27,-1.9959870555912,0.0824112108380711,0.303098746725216,-0.0541249999999991,"Non-significant",0.518415859381134,"SEPTIN2","Septin-2","SEPT2_HUMAN"
0.146157499999998,7.84045375,2.21565313583941,0.0611181115392831,0.266615565252564,-5.13897951494566,"S2533_HUMAN",8,1.99567289690771,0.0824507790213449,0.303108289873088,0.146157499999998,"Non-significant",0.518402185714513,"SLC25A33","Solute carrier family 25 member 33","S2533_HUMAN"
0.155649999999998,14.8296,1.99551120077207,0.0849347539875424,0.310581902965355,-5.46322289622393,"RS10_HUMAN",12,1.99495251391122,0.0825415808024776,0.303306086695971,0.155649999999998,"Non-significant",0.518118874252643,"RPS10","Small ribosomal subunit protein eS10","RS10_HUMAN"
0.221450000000001,7.21354,2.00960870283042,0.0831663603908425,0.308366269780247,-5.44271434029515,"ZMYM3_HUMAN",9,1.9946587123761,0.0825786413831805,0.303306318126933,0.221450000000001,"Non-significant",0.518118542874027,"ZMYM3","Zinc finger MYM-type protein 3","ZMYM3_HUMAN"
-0.715595,5.44085,-1.9302884232256,0.0936073613658877,0.325580461806342,-5.55755368177339,"IF44L_HUMAN",23,-1.99396508865573,0.0826662003665531,0.303491943844605,-0.715595,"Non-significant",0.517852832727999,"IFI44L","Interferon-induced protein 44-like","IF44L_HUMAN"
-0.231124999999997,9.66231,-2.02989084442541,0.0806855033362645,0.303143793011318,-5.41313883656061,"CCD69_HUMAN",8,-1.99356528457265,0.0827167102959084,0.303510392443049,-0.231124999999997,"Non-significant",0.51782643373733,"CCDC69","Coiled-coil domain-containing protein 69","CCD69_HUMAN"
-1.169375,6.0772775,-1.93503978447903,0.092947409201668,0.323981210013577,-5.5507140751463,"GLT11_HUMAN",7,-1.99307484441992,0.0827787118756931,0.303510392443049,-1.169375,"Non-significant",0.51782643373733,"GALNT11","Polypeptide N-acetylgalactosaminyltransferase 11","GLT11_HUMAN"
0.0575250000000018,12.9455875,1.90871967196766,0.0966609709182625,0.331944961218663,-5.58853480783117,"CRKL_HUMAN",19,1.99276930404249,0.0828173612183687,0.303510392443049,0.0575250000000018,"Non-significant",0.51782643373733,"CRKL","Crk-like protein","CRKL_HUMAN"
0.0799499999999984,13.18105,1.93533496286525,0.092906559518766,0.323981210013577,-5.55028899104803,"HEM3_HUMAN",18,1.99275385880627,0.0828193154299952,0.303510392443049,0.0799499999999984,"Non-significant",0.51782643373733,"HMBS","Porphobilinogen deaminase","HEM3_HUMAN"
0.0717749999999988,14.2766125,2.49270519244243,0.0404262583732077,0.213156467348476,-4.72272797120622,"PSMD4_HUMAN",11,1.99212132097724,0.0828993859349146,0.303668081275438,0.0717749999999988,"Non-significant",0.517600854622562,"PSMD4","26S proteasome non-ATPase regulatory subunit 4","PSMD4_HUMAN"
0.116775000000004,10.8476125,2.09365940751694,0.0733516304250161,0.290641211321547,-5.31965023829877,"COQ4_HUMAN",11,1.99155241272039,0.0829714661050843,0.303796372992176,0.116775000000004,"Non-significant",0.517417415459694,"COQ4","Ubiquinone biosynthesis protein COQ4 homolog, mitochondrial","COQ4_HUMAN"
-0.162397499999999,9.40882875,-1.94783454484181,0.0911927126718637,0.320458606131618,-5.53227002152675,"SHB_HUMAN",15,-1.99099368646114,0.083042315527454,0.303920045845566,-0.162397499999999,"Non-significant",0.517240653941113,"SHB","SH2 domain-containing adapter protein B","SHB_HUMAN"
0.0385749999999945,17.2058375,1.44145191403565,0.19137912310921,0.462675754727883,-6.22376267936659,"ACTN4_HUMAN",84,1.9892421303001,0.0832648034108862,0.304484427914901,0.0385749999999945,"Non-significant",0.516434913354791,"ACTN4","Alpha-actinin-4","ACTN4_HUMAN"
0.297384999999999,7.4517925,1.98414923123889,0.086386813171566,0.312531859328391,-5.47972205623156,"TTC33_HUMAN",8,1.98919491843242,0.0832708084148826,0.304484427914901,0.297384999999999,"Non-significant",0.516434913354791,"TTC33","Tetratricopeptide repeat protein 33","TTC33_HUMAN"
0.0432999999999986,13.502,1.64532017738561,0.142585807082188,0.399295093350764,-5.95633337178332,"EHD4_HUMAN",31,1.98756365427449,0.0834785519800138,0.305060246981322,0.0432999999999986,"Non-significant",0.515614382464079,"EHD4","EH domain-containing protein 4","EHD4_HUMAN"
-0.22297,7.419405,-1.91542155057745,0.0957019249277522,0.330064947647334,-5.57892023538259,"MTMR3_HUMAN",25,-1.98737423581949,0.083502707273248,0.305060246981322,-0.22297,"Non-significant",0.515614382464079,"MTMR3","Phosphatidylinositol-3,5-bisphosphate 3-phosphatase MTMR3","MTMR3_HUMAN"
-0.408842499999999,7.26861625,-1.92560319677624,0.0942625938836339,0.327038373720865,-5.56429290827081,"RHDF2_HUMAN",16,-1.98642991373343,0.0836232318397347,0.305364478673561,-0.408842499999999,"Non-significant",0.51518148336761,"RHBDF2","Inactive rhomboid protein 2","RHDF2_HUMAN"
0.14575,12.199725,2.56659517701759,0.0362289610235224,0.201359337268364,-4.61094137565301,"SUMO1_HUMAN",6,1.98513173388425,0.0837891954701259,0.305753272931004,0.14575,"Non-significant",0.514628885368481,"SUMO1","Small ubiquitin-related modifier 1","SUMO1_HUMAN"
0.084975,11.6983125,2.03389111192073,0.0802048757124269,0.301950951754173,-5.40729616528839,"CD14_HUMAN",14,1.98493829717985,0.0838139524384497,0.305753272931004,0.084975,"Non-significant",0.514628885368481,"CD14","Monocyte differentiation antigen CD14","CD14_HUMAN"
-0.711385,6.7504525,-1.9272785506785,0.09402778326095,0.326627019988673,-5.5618836738614,"MTMRB_HUMAN",10,-1.9847224161347,0.0838415903328736,0.305753272931004,-0.711385,"Non-significant",0.514628885368481,"MTMR11","Myotubularin-related protein 11","MTMRB_HUMAN"
-0.68843,6.16421,-1.93125487463346,0.0934727550615629,0.325526612572087,-5.55616289744756,"DPYL3_HUMAN",8,-1.98359055624392,0.083986640191245,0.306058835212928,-0.68843,"Non-significant",0.514195078903443,"DPYSL3","Dihydropyrimidinase-related protein 3","DPYL3_HUMAN"
0.0888899999999992,9.8704775,2.13429608969623,0.0690269313597932,0.281533723028649,-5.25971211983088,"CPSF4_HUMAN",12,1.98348604125694,0.0840000462587323,0.306058835212928,0.0888899999999992,"Non-significant",0.514195078903443,"CPSF4","Cleavage and polyadenylation specificity factor subunit 4","CPSF4_HUMAN"
-0.0579000000000001,10.67745,-1.83798281699327,0.107367993876677,0.349388322161222,-5.6893208877825,"NPC1_HUMAN",22,-1.98317168181542,0.0840403814622571,0.306069767759922,-0.0579000000000001,"Non-significant",0.514179566003669,"NPC1","NPC intracellular cholesterol transporter 1","NPC1_HUMAN"
0.0638749999999959,10.2852875,2.1289715248672,0.0695788192605831,0.283080476574819,-5.26758059926488,"PPA6_HUMAN",14,1.98079645646985,0.0843457532467088,0.3070077638063,0.0638749999999959,"Non-significant",0.512850641670695,"ACP6","Lysophosphatidic acid phosphatase type 6","PPA6_HUMAN"
0.0551750000000002,14.1549125,1.73251579822545,0.125471481992436,0.372810632263899,-5.83697657672274,"ACSA_HUMAN",31,1.98036152294576,0.0844017872372233,0.3070077638063,0.0551750000000002,"Non-significant",0.512850641670695,"ACSS2","Acetyl-coenzyme A synthetase, cytoplasmic","ACSA_HUMAN"
-0.1029725,9.16201625,-1.88019735520691,0.10084784677635,0.338703187566128,-5.62932912209733,"TRIM3_HUMAN",24,-1.97992297566578,0.0844583233934348,0.3070077638063,-0.1029725,"Non-significant",0.512850641670695,"TRIM3","Tripartite motif-containing protein 3","TRIM3_HUMAN"
-0.395505,7.026545,-1.97668411143729,0.0873540714472057,0.313816247907183,-5.49054763183935,"DXO_HUMAN",6,-1.97971537915397,0.0844850989122475,0.3070077638063,-0.395505,"Non-significant",0.512850641670695,"DXO","Decapping and exoribonuclease protein","DXO_HUMAN"
0.141160000000001,8.8635475,1.89974719726387,0.0979595603358667,0.334056770230214,-5.60138963580068,"INT9_HUMAN",23,1.97971474156991,0.0844851811596747,0.3070077638063,0.141160000000001,"Non-significant",0.512850641670695,"INTS9","Integrator complex subunit 9","INT9_HUMAN"
0.188749999999999,11.688075,2.39792430545712,0.0465512153056531,0.227130639959499,-4.86578095078748,"CXB1_HUMAN",5,1.97909422498902,0.0845652637674114,0.307162619568116,0.188749999999999,"Non-significant",0.512631637283334,"GJB1","Gap junction beta-1 protein","CXB1_HUMAN"
-0.0678249999999991,11.3917125,-1.9008374319986,0.0978008714935091,0.333740857524479,-5.59982871877064,"MK14_HUMAN",19,-1.97824399933282,0.0846751118263455,0.307376760461436,-0.0678249999999991,"Non-significant",0.512328970879504,"MAPK14","Mitogen-activated protein kinase 14","MK14_HUMAN"
-0.138075000000001,9.8473875,-1.95524841528293,0.0901907925995089,0.318700050746023,-5.5215656503798,"TIP_HUMAN",14,-1.97805764277255,0.0846992073533039,0.307376760461436,-0.138075000000001,"Non-significant",0.512328970879504,"ITFG1","T-cell immunomodulatory protein","TIP_HUMAN"
-0.102440000000001,8.9367875,-2.06701792900399,0.0763317824229735,0.296853867316668,-5.35879699208821,"XYLK_HUMAN",12,-1.97693246044085,0.0848448326154623,0.307767030788406,-0.102440000000001,"Non-significant",0.511777905341315,"FAM20B","Glycosaminoglycan xylosylkinase","XYLK_HUMAN"
-0.170234999999998,8.98244,-1.95078149481875,0.0907931637406411,0.319726098086673,-5.52801660819718,"EBP2_HUMAN",13,-1.976646883078,0.0848818317409839,0.307767030788406,-0.170234999999998,"Non-significant",0.511777905341315,"EBNA1BP2","Probable rRNA-processing protein EBP2","EBP2_HUMAN"
-0.0898624999999971,8.45032375,-1.86519666843808,0.103119733776642,0.341703952102227,-5.65070094820516,"PUS7_HUMAN",24,-1.97569370572414,0.0850054378530851,0.308006929599488,-0.0898624999999971,"Non-significant",0.51143951254837,"PUS7","Pseudouridylate synthase 7 homolog","PUS7_HUMAN"
-0.189395000000001,8.4788325,-1.91384152900937,0.0959271915246775,0.330423217716443,-5.58118792696819,"S2512_HUMAN",18,-1.97527100754117,0.0850603083852475,0.308006929599488,-0.189395000000001,"Non-significant",0.51143951254837,"SLC25A12","Electrogenic aspartate/glutamate antiporter SLC25A12, mitochondrial","S2512_HUMAN"
0.0862750000000005,13.0797625,2.13873043005507,0.0685706443544999,0.280650096064998,-5.25315588378037,"EDF1_HUMAN",12,1.97526792589659,0.0850607085402832,0.308006929599488,0.0862750000000005,"Non-significant",0.51143951254837,"EDF1","Endothelial differentiation-related factor 1","EDF1_HUMAN"
-0.333762500000001,6.80206125,-2.09034940563265,0.0737155243810552,0.291378914597826,-5.32452055104641,"RBMS2_HUMAN",4,-1.97487834454649,0.085111310833422,0.308050942586927,-0.333762500000001,"Non-significant",0.511377457996444,"RBMS2","RNA-binding motif, single-stranded-interacting protein 2","RBMS2_HUMAN"
0.120810000000002,8.2719275,1.90726553003238,0.0968702890527901,0.332227350849997,-5.59061949166502,"GRB10_HUMAN",19,1.97433493692076,0.0851819422383257,0.308050942586927,0.120810000000002,"Non-significant",0.511377457996444,"GRB10","Growth factor receptor-bound protein 10","GRB10_HUMAN"
0.372799999999994,11.3736,1.9114569706761,0.0962681380974269,0.331042867501135,-5.58460917054905,"HSP76_HUMAN",19,1.97430686570153,0.0851855924426158,0.308050942586927,0.372799999999994,"Non-significant",0.511377457996444,"HSPA6","Heat shock 70 kDa protein 6","HSP76_HUMAN"
0.341607499999999,5.64503625,1.99189187457144,0.0853946860784285,0.31158289299228,-5.46848158599244,"YJU2B_HUMAN",6,1.97392546955416,0.0852352018321441,0.308094437663103,0.341607499999999,"Non-significant",0.511316142364745,"YJU2B","Probable splicing factor YJU2B","YJU2B_HUMAN"
0.236499999999998,10.507125,2.03881105789763,0.0796176181876922,0.301167371008723,-5.40010604879658,"SF3B5_HUMAN",7,1.97328337028819,0.0853187850121975,0.308260643248125,0.236499999999998,"Non-significant",0.511081919682328,"SF3B5","Splicing factor 3B subunit 5","SF3B5_HUMAN"
-0.203900000000001,8.771955,-2.00037504003043,0.0843205000247036,0.309915619184592,-5.45615173451672,"ATF2_HUMAN",9,-1.97287260519028,0.0853722967167666,0.308318100653768,-0.203900000000001,"Non-significant",0.511000978084732,"ATF2","Cyclic AMP-dependent transcription factor ATF-2","ATF2_HUMAN"
0.3452625,6.35475875,1.98760610266754,0.0859424677612341,0.311744985642426,-5.47470505829351,"PRI1_HUMAN",6,1.97164745448324,0.0855320945076402,0.308759185721547,0.3452625,"Non-significant",0.510380113088268,"PRIM1","DNA primase small subunit","PRI1_HUMAN"
-0.10615,12.017175,-2.55494429333576,0.0368597422405335,0.203035141329935,-4.62857822559189,"PVR_HUMAN",8,-1.97063082903392,0.0856649143156504,0.309102538538601,-0.10615,"Non-significant",0.509897428230841,"PVR","Poliovirus receptor","PVR_HUMAN"
0.233405000000001,10.0864725,2.03857172206138,0.0796460875728829,0.301167371008723,-5.40045592572596,"TRIA1_HUMAN",7,1.96988880568866,0.0857619842321103,0.309316650565262,0.233405000000001,"Non-significant",0.509596701225464,"TRIAP1","TP53-regulated inhibitor of apoptosis 1","TRIA1_HUMAN"
0.162474999999999,8.6034425,2.05338686213019,0.0779025988625725,0.299650304399459,-5.37877796151872,"MFA3L_HUMAN",9,1.96896535552332,0.0858829369885948,0.309606563884912,0.162474999999999,"Non-significant",0.509189840531849,"MFAP3L","Microfibrillar-associated protein 3-like","MFA3L_HUMAN"
0.0877750000000006,11.7878625,2.12095653520611,0.0704178622468306,0.285220175246797,-5.27941662860211,"NDK3_HUMAN",12,1.96869866540499,0.0859178986140736,0.309606563884912,0.0877750000000006,"Non-significant",0.509189840531849,"NME3","Nucleoside diphosphate kinase 3","NDK3_HUMAN"
0.226500000000003,10.608675,1.92557978564432,0.094265879129349,0.327038373720865,-5.5643265698392,"TTC14_HUMAN",13,1.96760516875659,0.0860613944150159,0.309987395173243,0.226500000000003,"Non-significant",0.508655965256055,"TTC14","Tetratricopeptide repeat protein 14","TTC14_HUMAN"
-0.1865875,9.31853875,-2.74073639461117,0.0280252191705745,0.173005080391845,-4.3471786467016,"UBE2A_HUMAN",4,-1.96680847117911,0.0861660885655832,0.310106827967396,-0.1865875,"Non-significant",0.508488671312119,"UBE2A","Ubiquitin-conjugating enzyme E2 A","UBE2A_HUMAN"
0.0609499999999983,13.748725,1.73796919699171,0.124468185889932,0.37118595413811,-5.82942581139753,"A1CF_HUMAN",34,1.96663221327771,0.0861892673154313,0.310106827967396,0.0609499999999983,"Non-significant",0.508488671312119,"A1CF","APOBEC1 complementation factor","A1CF_HUMAN"
0.0756000000000014,16.758425,2.62050059827987,0.0334523698224035,0.191690631379936,-4.5293078368635,"COX41_HUMAN",10,1.96648954131318,0.0862080337811291,0.310106827967396,0.0756000000000014,"Non-significant",0.508488671312119,"COX4I1","Cytochrome c oxidase subunit 4 isoform 1, mitochondrial","COX41_HUMAN"
2.06924,8.8131175,1.90442477742928,0.0972804745346909,0.332848635323621,-5.59469055341587,"F10C1_HUMAN",9,1.96570017662696,0.0863119350619127,0.310344405104193,2.06924,"Non-significant",0.508156079678546,"FRA10AC1","Protein FRA10AC1","F10C1_HUMAN"
-0.0642250000000004,12.4868375,-1.86697412332695,0.102847974032393,0.341583900163681,-5.6481716304334,"ACADL_HUMAN",20,-1.9649366445384,0.0864125515570941,0.310569968288057,-0.0642250000000004,"Non-significant",0.507840542288594,"ACADL","Long-chain specific acyl-CoA dehydrogenase, mitochondrial","ACADL_HUMAN"
-0.042975000000002,13.7629875,-1.64633793906631,0.14237399714115,0.398900214819942,-5.95495582168422,"ATLA3_HUMAN",29,-1.96419537060902,0.0865103436624827,0.310785187267762,-0.042975000000002,"Non-significant",0.507539688845313,"ATL3","Atlastin-3","ATLA3_HUMAN"
-0.117852499999998,8.94274625,-1.91312485138553,0.0960295393340214,0.330499648807854,-5.58221632432398,"CA198_HUMAN",17,-1.96370034430543,0.0865757094133303,0.310883778261271,-0.117852499999998,"Non-significant",0.507401938604656,"C1orf198","Uncharacterized protein C1orf198","CA198_HUMAN"
0.111974999999999,10.3500625,2.1451247620594,0.0679179652808727,0.279144501374167,-5.24369655491396,"HYI_HUMAN",10,1.96331877752383,0.0866261260583177,0.310928625843296,0.111974999999999,"Non-significant",0.507339292516204,"HYI","Putative hydroxypyruvate isomerase","HYI_HUMAN"
0.153874999999999,13.0491875,2.42347211801373,0.0448123174893577,0.222983871283861,-4.82727037306716,"TIM9_HUMAN",6,1.96260318175445,0.0867207548614749,0.311132056172591,0.153874999999999,"Non-significant",0.507055240894977,"TIMM9","Mitochondrial import inner membrane translocase subunit Tim9","TIM9_HUMAN"
-0.2122575,8.46070875,-1.89046438481252,0.0993208666993699,0.336102625495306,-5.61466809326524,"TNAP2_HUMAN",25,-1.96218643600205,0.0867759105357679,0.311193750906485,-0.2122575,"Non-significant",0.506969132678749,"TNFAIP2","Tumor necrosis factor alpha-induced protein 2","TNAP2_HUMAN"
-0.0474999999999994,14.45085,-1.78393416007346,0.116309177212123,0.361175240448859,-5.76540810756281,"HNRPF_HUMAN",22,-1.96119334177362,0.0869074820785043,0.311529312671438,-0.0474999999999994,"Non-significant",0.50650108308982,"HNRNPF","Heterogeneous nuclear ribonucleoprotein F","HNRPF_HUMAN"
0.143932499999998,9.15637375,1.90459706661309,0.097255549197994,0.332848635323621,-5.59444370340509,"PANK1_HUMAN",17,1.95887035949978,0.0872160008433886,0.312498590434484,0.143932499999998,"Non-significant",0.505151937257205,"PANK1","Pantothenate kinase 1","PANK1_HUMAN"
0.0752249999999961,17.2325125,2.10292264198991,0.0723426988975266,0.288877469830455,-5.30601065717508,"PROF1_HUMAN",13,1.95837232302768,0.0872822837578641,0.312599459260362,0.0752249999999961,"Non-significant",0.505011777565853,"PFN1","Profilin-1","PROF1_HUMAN"
