"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BD_vs_DM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
0.304625,11.9920285714286,9.10241926385853,8.36550990421846e-05,0.000762327131406966,1.01187523198802,"RMD2_HUMAN",18,11.3125099791086,2.85551962012529e-05,0.000364631360023266,0.304625,"Non-significant",3.43814598269319,"RMDN2","Regulator of microtubule dynamics protein 2","RMD2_HUMAN"
-0.31470833333333,11.0644,-9.12577287493557,8.24210602979409e-05,0.000752779017387861,1.02889793522925,"EFL1_HUMAN",40,-11.3024892108362,2.87014422142314e-05,0.000365920753024657,-0.31470833333333,"Non-significant",3.43661295900614,"EFL1","Elongation factor-like GTPase 1","EFL1_HUMAN"
-0.465324999999996,12.0685,-11.3075617201971,2.34321143333171e-05,0.000312544191676901,2.47014453536497,"OCLN_HUMAN",19,-11.2988474556162,2.87548061569984e-05,0.000366023776640974,-0.465324999999996,"Non-significant",3.43649070223242,"OCLN","Occludin","OCLN_HUMAN"
0.249958333333337,12.7575,8.23762515607666,0.000148694742454553,0.0011545625391548,0.353349569346079,"ACOX3_HUMAN",44,11.2937866377287,2.88291553381687e-05,0.000366393180186191,0.249958333333337,"Non-significant",3.43605261861518,"ACOX3","Peroxisomal acyl-coenzyme A oxidase 3","ACOX3_HUMAN"
-0.338099999999997,10.7205,-9.37588606684263,7.04388665928012e-05,0.000670621152732169,1.20885936138817,"SPF27_HUMAN",15,-11.2890085765231,2.88995552124132e-05,0.000366711310489695,-0.338099999999997,"Non-significant",3.43567569487302,"BCAS2","Pre-mRNA-splicing factor SPF27","SPF27_HUMAN"
-0.461166666666664,10.7369571428571,-14.3002596408966,5.76199063769911e-06,0.000118680645986789,4.07614700029036,"PLXC1_HUMAN",46,-11.2765435371997,2.90841555394711e-05,0.000368475280917783,-0.461166666666664,"Non-significant",3.4335916413764,"PLXNC1","Plexin-C1","PLXC1_HUMAN"
-0.235666666666662,10.9343,-7.86190692221577,0.000194048555200483,0.00138804820503142,0.0488417709663338,"ROCK1_HUMAN",82,-11.2558810131446,2.93931773333068e-05,0.000371807593716931,-0.235666666666662,"Non-significant",3.42968174453808,"ROCK1","Rho-associated protein kinase 1","ROCK1_HUMAN"
0.341691666666666,17.1345142857143,11.7447796391648,1.87083739076088e-05,0.000268596423259683,2.72810914410134,"IDHC_HUMAN",28,11.2463302241098,2.95373016639392e-05,0.000372539974403866,0.341691666666666,"Non-significant",3.42882711960948,"IDH1","Isocitrate dehydrogenase [NADP] cytoplasmic","IDHC_HUMAN"
0.219091666666671,15.1944714285714,8.27373751484995,0.000145017700004622,0.00113144601268085,0.382001493237919,"ERO1A_HUMAN",29,11.2447010944964,2.95619674769619e-05,0.000372539974403866,0.219091666666671,"Non-significant",3.42882711960948,"ERO1A","ERO1-like protein alpha","ERO1A_HUMAN"
-0.418391666666661,11.2409142857143,-10.3466677680096,3.95812107593148e-05,0.000441875797167786,1.86934657662296,"K2013_HUMAN",18,-11.2428948051816,2.95893435070248e-05,0.000372539974403866,-0.418391666666661,"Non-significant",3.42882711960948,"KIAA2013","Uncharacterized protein KIAA2013","K2013_HUMAN"
-0.32573333333333,11.9515,-10.3071396305091,4.04819281019569e-05,0.000450089992913504,1.84355917343673,"TCRG1_HUMAN",47,-11.2291931272423,2.97979656424753e-05,0.000374583135751365,-0.32573333333333,"Non-significant",3.42645177905632,"TCERG1","Transcription elongation regulator 1","TCRG1_HUMAN"
-0.247566666666662,10.715,-8.0084401860744,0.000174692282795906,0.00129331723121201,0.169015379678761,"SLAI2_HUMAN",28,-11.2223853716982,2.99022548404048e-05,0.000375310443905267,-0.247566666666662,"Non-significant",3.42560935014243,"SLAIN2","SLAIN motif-containing protein 2","SLAI2_HUMAN"
-0.383791666666665,11.7180428571429,-13.6909170813174,7.48555957294122e-06,0.000137826373640282,3.77688194946093,"STXB2_HUMAN",34,-11.2115049801575,3.00698137248096e-05,0.000376539132495848,-0.383791666666665,"Non-significant",3.42418988229499,"STXBP2","Syntaxin-binding protein 2","STXB2_HUMAN"
1.2927925,10.5250614285714,13.839639543823,7.015364200235e-06,0.000133537881068809,3.85108798972865,"SPP24_HUMAN",6,11.2099844397054,3.00933167873708e-05,0.000376539132495848,1.2927925,"Up in DM",3.42418988229499,"SPP2","Secreted phosphoprotein 24","SPP24_HUMAN"
-0.298666666666662,10.7504,-8.98105626611082,9.04210200043633e-05,0.000801395948130777,0.922795645168463,"STRN3_HUMAN",24,-11.2038558342856,3.01882631688863e-05,0.000376878365791426,-0.298666666666662,"Non-significant",3.42379879194034,"STRN3","Striatin-3","STRN3_HUMAN"
-0.687641666666664,8.52584142857143,-11.0937287105194,2.62364385600037e-05,0.000338768582876215,2.34060459314791,"ADA17_HUMAN",22,-11.2022189750513,3.02136806919268e-05,0.000376878365791426,-0.687641666666664,"Up in BD",3.42379879194034,"ADAM17","Disintegrin and metalloproteinase domain-containing protein 17","ADA17_HUMAN"
0.43166666666667,13.4385,10.1555581340749,4.416229148793e-05,0.00047786318888479,1.74383618311673,"CP8B1_HUMAN",27,11.1879422662865,3.04364281603547e-05,0.000379071877997145,0.43166666666667,"Non-significant",3.42127843315119,"CYP8B1","7-alpha-hydroxycholest-4-en-3-one 12-alpha-hydroxylase","CP8B1_HUMAN"
-0.316583333333334,12.2463714285714,-8.96629803000443,9.12859776058937e-05,0.000806409351899933,0.911892012803243,"BIEA_HUMAN",19,-11.1801563869637,3.0558706998793e-05,0.000380009274878836,-0.316583333333334,"Non-significant",3.42020580343703,"BLVRA","Biliverdin reductase A","BIEA_HUMAN"
0.682403333333337,9.35885857142857,16.6532550228422,2.29681090871591e-06,6.46868382409432e-05,5.12596368060625,"GPC1_HUMAN",21,11.1580601076637,3.09088485815385e-05,0.00038345131844736,0.682403333333337,"Up in DM",3.41628976462683,"GPC1","Glypican-1","GPC1_HUMAN"
-0.454124999999999,12.5537,-11.5004219731796,2.11962847864796e-05,0.000291376819607338,2.58505437394129,"OPTN_HUMAN",37,-11.1567108306753,3.09303797634144e-05,0.00038345131844736,-0.454124999999999,"Non-significant",3.41628976462683,"OPTN","Optineurin","OPTN_HUMAN"
-0.27816666666666,13.0224857142857,-9.65212914326263,5.94712318167506e-05,0.000598939061655619,1.40277999032702,"ICAM1_HUMAN",17,-11.147154456603,3.10833751342733e-05,0.000384512155387462,-0.27816666666666,"Non-significant",3.41508992651467,"ICAM1","Intercellular adhesion molecule 1","ICAM1_HUMAN"
0.58835,11.0143,12.7708134917909,1.13558164217097e-05,0.000190433743022156,3.29991857344599,"CRADD_HUMAN",11,11.1454291005215,3.11110911324261e-05,0.000384512155387462,0.58835,"Up in DM",3.41508992651467,"CRADD","Death domain-containing protein CRADD","CRADD_HUMAN"
0.328683333333334,15.0809142857143,11.0084457696283,2.74616863507146e-05,0.000350667947508414,2.2882985345968,"GGH_HUMAN",16,11.1395517546907,3.12057197381323e-05,0.000385092874264616,0.328683333333334,"Non-significant",3.41443451746189,"GGH","Gamma-glutamyl hydrolase","GGH_HUMAN"
-0.2601,12.1337285714286,-9.46247745289635,6.67677348852436e-05,0.000654161940699908,1.27018245942286,"ATX2L_HUMAN",38,-11.1360760803516,3.12618371245484e-05,0.000385197301033117,-0.2601,"Non-significant",3.41431676451357,"ATXN2L","Ataxin-2-like protein","ATX2L_HUMAN"
0.293983333333335,14.8356428571429,8.70701425312411,0.000108151382315427,0.000918101871877047,0.717752993387577,"ADK_HUMAN",28,11.1113317819093,3.16647523631121e-05,0.00038956802640949,0.293983333333335,"Non-significant",3.40941669482153,"ADK","Adenosine kinase","ADK_HUMAN"
-0.980866666666666,6.42791857142857,-12.3954948597565,1.35700763480193e-05,0.000212401959722831,3.09593330226261,"M3K5_HUMAN",10,-11.1001338810897,3.18490667703501e-05,0.000391240131770121,-0.980866666666666,"Up in BD",3.4075566034949,"MAP3K5","Mitogen-activated protein kinase kinase kinase 5","M3K5_HUMAN"
-0.358666666666663,10.5612857142857,-10.0368439903848,4.73156330188877e-05,0.000504462850019006,1.66479670459699,"MICA3_HUMAN",76,-11.0890476064459,3.20327705661912e-05,0.000392899672968928,-0.358666666666663,"Non-significant",3.40571833267419,"MICAL3","[F-actin]-monooxygenase MICAL3","MICA3_HUMAN"
-0.203599999999996,12.0206428571429,-7.60265835697689,0.000234656190010854,0.00160365896447747,-0.168367901341826,"GNA13_HUMAN",21,-11.0818185513599,3.21532206452919e-05,0.000393542576693772,-0.203599999999996,"Non-significant",3.40500827519086,"GNA13","Guanine nucleotide-binding protein subunit alpha-13","GNA13_HUMAN"
0.558821666666669,9.88874,11.6656713274823,1.94749080390844e-05,0.000276433217351073,2.68210173016512,"STMN1_HUMAN",9,11.0800623671169,3.21825613255701e-05,0.000393542576693772,0.558821666666669,"Up in DM",3.40500827519086,"STMN1","Stathmin","STMN1_HUMAN"
-0.500991666666662,10.7501142857143,-10.2408026571339,4.2047225279e-05,0.000462405063850554,1.80008090651187,"HSP13_HUMAN",18,-11.0714720988368,3.23265276110604e-05,0.000394705925498793,-0.500991666666662,"Up in BD",3.40372635373595,"HSPA13","Heat shock 70 kDa protein 13","HSP13_HUMAN"
0.450400000000002,10.6452285714286,10.261841211243,4.15433553394934e-05,0.000459596435743173,1.81389733598244,"HOOK3_HUMAN",41,11.053868938607,3.26238827603246e-05,0.000397716055113302,0.450400000000002,"Non-significant",3.40042687693865,"HOOK3","Protein Hook homolog 3","HOOK3_HUMAN"
0.144358333333336,10.7066428571429,5.90133008908522,0.000948304544372486,0.00449305136703564,-1.75965179184596,"NBAS_HUMAN",95,11.0510693191642,3.26714661134767e-05,0.000397716055113302,0.144358333333336,"Non-significant",3.40042687693865,"NBAS","NBAS subunit of NRZ tethering complex","NBAS_HUMAN"
1.13879166666667,13.3403285714286,13.1925326035864,9.34952987368827e-06,0.000163037642390495,3.52245914467294,"APOC1_HUMAN",4,11.0455940888134,3.27647579271792e-05,0.000398010454809457,1.13879166666667,"Up in DM",3.40010551986998,"APOC1","Apolipoprotein C-I","APOC1_HUMAN"
-1.06935833333334,12.6685285714286,-10.9626597958548,2.81466884643194e-05,0.000356041022259869,2.26006328789556,"PSB10_HUMAN",11,-11.0425628220108,3.28165401676443e-05,0.000398010454809457,-1.06935833333334,"Up in BD",3.40010551986998,"PSMB10","Proteasome subunit beta type-10","PSB10_HUMAN"
-1.06631833333333,9.62628142857143,-12.648373637781,1.20287504688153e-05,0.000197618678941939,3.23400184993849,"COR1A_HUMAN",13,-11.0409943195268,3.28433716884706e-05,0.000398010454809457,-1.06631833333333,"Up in BD",3.40010551986998,"CORO1A","Coronin-1A","COR1A_HUMAN"
-0.576100833333333,9.64523714285714,-10.4803849837279,3.67012003926587e-05,0.000419598023725403,1.95592552870833,"SCAF4_HUMAN",15,-11.0300828978853,3.30307330953983e-05,0.000399681759895366,-0.576100833333333,"Up in BD",3.3982856709982,"SCAF4","SR-related and CTD-associated factor 4","SCAF4_HUMAN"
-0.544183333333331,11.1916285714286,-10.6671841106208,3.30732955599117e-05,0.000393004828304584,2.07521124361163,"MAON_HUMAN",18,-11.0019741496377,3.35191286837538e-05,0.000404870393090443,-0.544183333333331,"Up in BD",3.39268398067187,"ME3","NADP-dependent malic enzyme, mitochondrial","MAON_HUMAN"
0.285033333333335,18.5496571428571,8.90890572309968,9.47414285714131e-05,0.000833291585574246,0.86934124036538,"AK1C1_HUMAN",40,10.9996597650622,3.3559713394853e-05,0.000404870393090443,0.285033333333335,"Non-significant",3.39268398067187,"AKR1C1","Aldo-keto reductase family 1 member C1","AK1C1_HUMAN"
-0.611889999999997,8.30553142857143,-10.3616166898259,3.92466156899249e-05,0.000439377277869339,1.8790757757405,"JMJD6_HUMAN",13,-10.9923983132141,3.36874194925791e-05,0.000405805382650547,-0.611889999999997,"Up in BD",3.39168219673114,"JMJD6","Bifunctional arginine demethylase and lysyl-hydroxylase JMJD6","JMJD6_HUMAN"
0.347372500000002,10.1519014285714,9.56003398756568,6.28930069707548e-05,0.000627610093018039,1.3386809804899,"KIF1C_HUMAN",46,10.9788497541729,3.39272056509675e-05,0.000408085719161861,0.347372500000002,"Non-significant",3.38924860296679,"KIF1C","Kinesin-like protein KIF1C","KIF1C_HUMAN"
-0.35928333333333,13.3433714285714,-13.6754527353848,7.53651235250429e-06,0.000138408774492824,3.7691215913319,"ADRO_HUMAN",35,-10.966060027113,3.41553794227366e-05,0.000410219809619584,-0.35928333333333,"Non-significant",3.38698337126959,"FDXR","NADPH:adrenodoxin oxidoreductase, mitochondrial","ADRO_HUMAN"
-0.963774166666663,9.54278142857143,-11.1384238748664,2.56195841160156e-05,0.000334011709574701,2.36786981530413,"SESN2_HUMAN",12,-10.9421142716232,3.45873828892099e-05,0.0004147920117114,-0.963774166666663,"Up in BD",3.38216961608016,"SESN2","Sestrin-2","SESN2_HUMAN"
0.487391666666673,11.7387571428571,10.9665756796179,2.80873375657792e-05,0.000356041022259869,2.26248235537334,"SIAE_HUMAN",17,10.9365519386983,3.46886372123945e-05,0.000415390006796718,0.487391666666673,"Non-significant",3.38154395567103,"SIAE","Sialate O-acetylesterase","SIAE_HUMAN"
0.233225000000001,14.4145285714286,7.91867655641191,0.000186271071094601,0.00135642258347537,0.0956176930854102,"FAH2A_HUMAN",15,10.9271599661556,3.48603857965859e-05,0.000416829139635804,0.233225000000001,"Non-significant",3.38004192804664,"FAHD2A","Oxaloacetate tautomerase FAHD2A, mitochondrial","FAH2A_HUMAN"
0.690808333333338,13.9614857142857,12.0211778961609,1.62909465829853e-05,0.000242058311085055,2.8866195445315,"CGL_HUMAN",22,10.9211980601125,3.49699212109715e-05,0.000417521230647389,0.690808333333338,"Up in DM",3.37932143606402,"CTH","Cystathionine gamma-lyase","CGL_HUMAN"
-0.73489333333333,9.92349571428571,-10.6202963917377,3.39434220488443e-05,0.000398207083339345,2.04544936759091,"CD82_HUMAN",4,-10.8858756975819,3.56271288601845e-05,0.000424740534774146,-0.73489333333333,"Up in BD",3.37187629048402,"CD82","CD82 antigen","CD82_HUMAN"
-0.673354166666666,8.68480714285714,-10.5451845432087,3.53929990372495e-05,0.000410495695978449,1.99752231166826,"GCFC2_HUMAN",19,-10.8678268638822,3.59684676591542e-05,0.000427502577168993,-0.673354166666666,"Up in BD",3.36906126281441,"GCFC2","Intron Large complex component GCFC2","GCFC2_HUMAN"
0.403266666666672,10.7653285714286,10.3443317555356,3.96337935106575e-05,0.000441875797167786,1.86782508317819,"LONP2_HUMAN",36,10.8644529084242,3.60326956021338e-05,0.000427502577168993,0.403266666666672,"Non-significant",3.36906126281441,"LONP2","Lon protease homolog 2, peroxisomal","LONP2_HUMAN"
0.444291666666668,15.6970857142857,16.3927326170123,2.52692833861194e-06,6.94733393231302e-05,5.01715351471969,"GLGB_HUMAN",45,10.8638958038199,3.60433136501393e-05,0.000427502577168993,0.444291666666668,"Non-significant",3.36906126281441,"GBE1","1,4-alpha-glucan-branching enzyme","GLGB_HUMAN"
0.296625000000002,13.7291,8.83032474866222,9.97196956038807e-05,0.000865772609630685,0.810694965579158,"SBDS_HUMAN",22,10.86223138243,3.60750580441164e-05,0.000427502577168993,0.296625000000002,"Non-significant",3.36906126281441,"SBDS","Ribosome maturation protein SBDS","SBDS_HUMAN"
0.6623,11.3398428571429,11.2947615938081,2.35899020110991e-05,0.000314130441442692,2.46245402395219,"CXB1_HUMAN",5,10.8576128769623,3.6163313604682e-05,0.000427502577168993,0.6623,"Up in DM",3.36906126281441,"GJB1","Gap junction beta-1 protein","CXB1_HUMAN"
1.71883,6.89821142857143,10.9143488410141,2.88909549484907e-05,0.000362868550520935,2.23015350037742,"S22A7_HUMAN",9,10.8569425962982,3.6176142865717e-05,0.000427502577168993,1.71883,"Up in DM",3.36906126281441,"SLC22A7","Solute carrier family 22 member 7","S22A7_HUMAN"
-0.220808333333332,12.5111428571429,-7.65669078063399,0.000225445193924379,0.00156150257282841,-0.122602392935708,"ACSL3_HUMAN",35,-10.8449033246189,3.6407477097371e-05,0.000429608229748978,-0.220808333333332,"Non-significant",3.36692740770809,"ACSL3","Fatty acid CoA ligase Acsl3","ACSL3_HUMAN"
0.288675000000005,16.5777428571429,9.53619082978656,6.38155191854446e-05,0.000635247341842301,1.32199690819935,"MMSA_HUMAN",38,10.8258915173546,3.6776290140537e-05,0.000433327628580117,0.288675000000005,"Non-significant",3.36318361985702,"ALDH6A1","Methylmalonate-semialdehyde/malonate-semialdehyde dehydrogenase [acylating], mitochondrial","MMSA_HUMAN"
-0.555858333333331,12.4166,-10.7147296823822,3.22171452108641e-05,0.000388673410058828,2.10526928884003,"PATL1_HUMAN",24,-10.8096911687439,3.70939844551395e-05,0.000436434754513672,-0.555858333333331,"Up in BD",3.3600806726288,"PATL1","Protein PAT1 homolog 1","PATL1_HUMAN"
0.303683333333336,15.342,9.08289994554057,8.47028714638343e-05,0.000767548553858938,0.997618169463934,"NIT2_HUMAN",20,10.7858082146518,3.75681582243447e-05,0.000441371254254911,0.303683333333336,"Non-significant",3.3551959551005,"NIT2","Omega-amidase NIT2","NIT2_HUMAN"
-1.16059416666667,9.10728,-13.7522218838812,7.28745361581474e-06,0.000135724625752605,3.80756361885198,"LAMA5_HUMAN",58,-10.7530216961259,3.82305956202847e-05,0.000448502038314603,-1.16059416666667,"Up in BD",3.34823557887012,"LAMA5","Laminin subunit alpha-5","LAMA5_HUMAN"
-0.494108333333331,12.7032142857143,-10.0157774563302,4.79019589970455e-05,0.000507872393822163,1.65068311190959,"PCNA_HUMAN",17,-10.7488762086564,3.83153138710641e-05,0.000448844466695378,-0.494108333333331,"Non-significant",3.34790412438156,"PCNA","Proliferating cell nuclear antigen","PCNA_HUMAN"
-0.455566666666666,13.6561571428571,-9.77747800023035,5.51529717255922e-05,0.000565020875105148,1.48915761593731,"BGH3_HUMAN",32,-10.7325078380145,3.86519550381113e-05,0.000451910326111374,-0.455566666666666,"Non-significant",3.34494773496454,"TGFBI","Transforming growth factor-beta-induced protein ig-h3","BGH3_HUMAN"
-0.318330833333327,9.47435,-9.09052010516915,8.42920427989412e-05,0.000764951395513872,1.00318716563297,"ACAP2_HUMAN",32,-10.7307241352005,3.86888464269542e-05,0.000451910326111374,-0.318330833333327,"Non-significant",3.34494773496454,"ACAP2","Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 2","ACAP2_HUMAN"
0.195124999999999,11.5746,7.4114115123442,0.000270908809599316,0.00177884314215375,-0.332504696899205,"JIP4_HUMAN",67,10.7198202268017,3.89152556752095e-05,0.000453899006670589,0.195124999999999,"Non-significant",3.34304076768225,"SPAG9","C-Jun-amino-terminal kinase-interacting protein 4","JIP4_HUMAN"
-3.19347916666667,7.40569857142857,-10.8819986508575,2.94020406554144e-05,0.000366754158360671,2.2100573305723,"THYG_HUMAN",4,-10.7151754780551,3.90121656517494e-05,0.000454373681503012,-3.19347916666667,"Up in BD",3.34258683202643,"TG","Thyroglobulin","THYG_HUMAN"
0.336133333333331,10.7891571428571,11.1394375997326,2.5605788842352e-05,0.000334011709574701,2.36848704628281,"TMLH_HUMAN",20,10.6878675931947,3.95876185046289e-05,0.000460009476200692,0.336133333333331,"Non-significant",3.33723322175477,"TMLHE","Trimethyllysine dioxygenase, mitochondrial","TMLH_HUMAN"
0.569266666666669,11.7150714285714,10.7534839863275,3.15381886720936e-05,0.000383343126370726,2.12967973659734,"NOL3_HUMAN",8,10.6868208181493,3.96098720073836e-05,0.000460009476200692,0.569266666666669,"Up in DM",3.33723322175477,"NOL3","Nucleolar protein 3","NOL3_HUMAN"
-0.256833333333327,13.5779285714286,-8.36227031428118,0.00013643691200647,0.00108652173374216,0.451800646373172,"EIF3B_HUMAN",43,-10.6733280621018,3.98980179041673e-05,0.000462691074202847,-0.256833333333327,"Non-significant",3.33470887841633,"EIF3B","Eukaryotic translation initiation factor 3 subunit B","EIF3B_HUMAN"
0.467033333333335,16.0849571428571,14.9463085581359,4.41556440937644e-06,9.78787039345154e-05,4.38027857131568,"THIC_HUMAN",23,10.6546343494814,4.03012579086975e-05,0.000466697804693413,0.467033333333335,"Non-significant",3.33096424199417,"ACAT2","Acetyl-CoA acetyltransferase, cytosolic","THIC_HUMAN"
0.259583333333337,14.2115,7.99854671206042,0.000175927065968529,0.00129983407150239,0.160959316325496,"DNPH1_HUMAN",13,10.6483246242327,4.04384291778729e-05,0.000466837177119272,0.259583333333337,"Non-significant",3.33083456570542,"DNPH1","5-hydroxymethyl-dUMP N-hydrolase","DNPH1_HUMAN"
-0.431766666666665,10.4302571428571,-9.82750910514503,5.35311594541671e-05,0.000550693470569973,1.52335915724842,"WDR43_HUMAN",22,-10.6467053464794,4.04737189311623e-05,0.000466837177119272,-0.431766666666665,"Non-significant",3.33083456570542,"WDR43","WD repeat-containing protein 43","WDR43_HUMAN"
-0.276299999999997,12.9612857142857,-8.4277743786267,0.000130463029288246,0.00105770578308615,0.503042787698648,"EIF3D_HUMAN",29,-10.6461165561903,4.04865595893369e-05,0.000466837177119272,-0.276299999999997,"Non-significant",3.33083456570542,"EIF3D","Eukaryotic translation initiation factor 3 subunit D","EIF3D_HUMAN"
-0.429525,13.3034428571429,-12.2411315160933,1.46230205896098e-05,0.000223014859293993,3.01034350606144,"B2L13_HUMAN",25,-10.638027360133,4.06634521004946e-05,0.000468208950610111,-0.429525,"Non-significant",3.32956028828265,"BCL2L13","Bcl-2-like protein 13","B2L13_HUMAN"
-0.252791666666665,15.2054857142857,-8.10032173395681,0.000163688093246355,0.00124233883353078,0.243439307042681,"ROA3_HUMAN",22,-10.633808235806,4.07560702361643e-05,0.000468440192741211,-0.252791666666665,"Non-significant",3.3293458490035,"HNRNPA3","Heterogeneous nuclear ribonucleoprotein A3","ROA3_HUMAN"
-0.454690833333329,9.4752,-12.0479301918538,1.60767584925358e-05,0.000239757267334256,2.90178044622678,"NBN_HUMAN",33,-10.6318362645597,4.07994427427703e-05,0.000468440192741211,-0.454690833333329,"Non-significant",3.3293458490035,"NBN","Nibrin","NBN_HUMAN"
-0.636441666666665,9.64280428571429,-10.8545064159101,2.98445962044296e-05,0.00036865494198605,2.19293594124066,"NADK_HUMAN",10,-10.6214267624905,4.10292829419938e-05,0.000470410913503739,-0.636441666666665,"Up in BD",3.32752261121025,"NADK","NAD kinase","NADK_HUMAN"
0.795808333333333,17.2781857142857,22.185958029783,4.00889013176577e-07,1.95806408339861e-05,7.10468146834973,"CP3A4_HUMAN",40,10.5939049590922,4.16442250671249e-05,0.00047678508671044,0.795808333333333,"Up in DM",3.32167733728765,"CYP3A4","Cytochrome P450 3A4","CP3A4_HUMAN"
-0.482991666666665,11.2546285714286,-9.76502534418374,5.55653969710051e-05,0.000567806705077919,1.48062069504941,"NECT2_HUMAN",14,-10.5884041175733,4.17684120907922e-05,0.000477530516166723,-0.482991666666665,"Non-significant",3.32099886998736,"NECTIN2","Nectin-2","NECT2_HUMAN"
0.743660833333335,9.33132428571429,10.2501268738237,4.182304682198e-05,0.000460680375508085,1.80620745621399,"SUMF1_HUMAN",9,10.5795724871558,4.19686938943654e-05,0.000479142588627338,0.743660833333335,"Up in DM",3.31953522512639,"SUMF1","Formylglycine-generating enzyme","SUMF1_HUMAN"
-0.262474999999997,12.1236857142857,-8.1596160868635,0.000157009649714661,0.0012029469181456,0.291094105353316,"VATC1_HUMAN",27,-10.5731331388689,4.21154258017531e-05,0.000480139614605882,-0.262474999999997,"Non-significant",3.31863246046495,"ATP6V1C1","V-type proton ATPase subunit C 1","VATC1_HUMAN"
-1.35679666666666,9.68521571428571,-11.0253679335719,2.72134013285225e-05,0.000348598927002294,2.298706818545,"URP2_HUMAN",20,-10.5614397050731,4.23834042113161e-05,0.00048239222629194,-1.35679666666666,"Up in BD",3.31659969942868,"FERMT3","Fermitin family homolog 3","URP2_HUMAN"
-0.302816666666665,13.6057714285714,-9.46037607923308,6.68541737627762e-05,0.000654215843250025,1.26870015209241,"EIF3F_HUMAN",14,-10.5593121658234,4.2432373239338e-05,0.00048239222629194,-0.302816666666665,"Non-significant",3.31659969942868,"EIF3F","Eukaryotic translation initiation factor 3 subunit F","EIF3F_HUMAN"
0.77599166666667,12.5544428571429,10.5264116450727,3.57663750230099e-05,0.000413331884822055,1.98549534437461,"SDC1_HUMAN",6,10.553101238114,4.25757041285814e-05,0.000483341877066466,0.77599166666667,"Up in DM",3.31574557566394,"SDC1","Syndecan-1","SDC1_HUMAN"
1.01667,8.77222571428571,10.5408382705163,3.54790406737826e-05,0.000410855423733789,1.9947395768595,"LIME1_HUMAN",9,10.5385366626846,4.29140201158715e-05,0.000485804828826534,1.01667,"Up in DM",3.31353817268796,"LIME1","Lck-interacting transmembrane adapter 1","LIME1_HUMAN"
0.362516666666668,12.2210142857143,9.65323536237726,5.94314548847798e-05,0.000598939061655619,1.40354662905244,"MGMT_HUMAN",9,10.538293944773,4.29196844705862e-05,0.000485804828826534,0.362516666666668,"Non-significant",3.31353817268796,"MGMT","Methylated-DNA--protein-cysteine methyltransferase","MGMT_HUMAN"
-1.46894583333333,6.12582428571429,-10.582943851067,3.46555404985068e-05,0.000403632181339237,2.02165425812647,"GCNT4_HUMAN",5,-10.5360128107651,4.29729620946395e-05,0.000485804828826534,-1.46894583333333,"Up in BD",3.31353817268796,"GCNT4","Beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase 4","GCNT4_HUMAN"
-0.540672499999999,9.02814571428571,-9.99431708225385,4.85078797778435e-05,0.000511865786219724,1.6362782889979,"TNAP2_HUMAN",25,-10.5201939812785,4.33445388090053e-05,0.000489321099431829,-0.540672499999999,"Up in BD",3.31040605714165,"TNFAIP2","Tumor necrosis factor alpha-induced protein 2","TNAP2_HUMAN"
-0.448952499999999,9.55265428571429,-9.7514840413329,5.60179188050106e-05,0.000571283549552092,1.47132645153848,"MFAP1_HUMAN",15,-10.5125722937108,4.35248969858705e-05,0.000490671886104311,-0.448952499999999,"Non-significant",3.30920882496089,"MFAP1","Microfibrillar-associated protein 1","MFAP1_HUMAN"
-0.457708333333331,11.6991142857143,-10.5109606395253,3.60770948992068e-05,0.000413698148612883,1.97558195191155,"PPM1G_HUMAN",19,-10.4873485505596,4.41280191446801e-05,0.000495671877905332,-0.457708333333331,"Non-significant",3.30480572022535,"PPM1G","Protein phosphatase 1G","PPM1G_HUMAN"
0.434991666666674,15.4102,13.196374072987,9.33323963386526e-06,0.000163037642390495,3.5244550407367,"ARK73_HUMAN",10,10.4872869033831,4.41295050020147e-05,0.000495671877905332,0.434991666666674,"Non-significant",3.30480572022535,"AKR7A3","Aflatoxin B1 aldehyde reductase member 3","ARK73_HUMAN"
-0.424038333333336,9.91094428571428,-9.3184483710118,7.30023410855057e-05,0.000688538999993166,1.16790722402078,"VPS39_HUMAN",40,-10.486337808115,4.41523879861238e-05,0.000495671877905332,-0.424038333333336,"Non-significant",3.30480572022535,"VPS39","Vam6/Vps39-like protein","VPS39_HUMAN"
-0.30090833333333,16.1514142857143,-8.58874295559768,0.000117017934369603,0.000969114716710551,0.627541388357292,"CISY_HUMAN",21,-10.4692998509652,4.45655267930151e-05,0.000499616023672595,-0.30090833333333,"Non-significant",3.30136364139279,"CS","Citrate synthase, mitochondrial","CISY_HUMAN"
0.251799999999999,14.5032142857143,8.96801363635863,9.11849407960025e-05,0.000806398114282372,0.913160330603892,"SRBS2_HUMAN",41,10.4619853958088,4.47442619595242e-05,0.000500443632605514,0.251799999999999,"Non-significant",3.3006448321247,"SORBS2","Sorbin and SH3 domain-containing protein 2","SRBS2_HUMAN"
