"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","B1_vs_B2","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
0.0719999999999992,10.88195,1.3937324143686,0.202938478594683,0.955359186069203,-4.6196544565726,"ATG5_HUMAN",14,1.33103741243293,0.223242770554096,0.953663770683524,0.0719999999999992,"Non-significant",0.020604715730976,"ATG5","Autophagy protein 5","ATG5_HUMAN"
0.0666750000000018,12.2180625,1.28253928165379,0.237518035189392,0.959839468817556,-4.72192902249012,"MBNL1_HUMAN",13,1.3310017124303,0.223253943812747,0.953663770683524,0.0666750000000018,"Non-significant",0.020604715730976,"MBNL1","Muscleblind-like protein 1","MBNL1_HUMAN"
0.188762500000001,7.42597375,1.39993847978889,0.201144973830676,0.954031843667554,-4.61381936352037,"TRI13_HUMAN",15,1.33082839477377,0.223308195054713,0.953663770683524,0.188762500000001,"Non-significant",0.020604715730976,"TRIM13","E3 ubiquitin-protein ligase TRIM13","TRI13_HUMAN"
0.0736250000000016,12.8024625,1.45783670945404,0.185075603144692,0.946592957431733,-4.5587936915299,"NXP20_HUMAN",22,1.33072238917758,0.223341382171871,0.953663770683524,0.0736250000000016,"Non-significant",0.020604715730976,"FAM114A1","Protein NOXP20","NXP20_HUMAN"
0.199250000000001,11.311075,1.33492605875562,0.220639491288832,0.959839468817556,-4.67429815520889,"H15_HUMAN",4,1.33069218333554,0.223350839483462,0.953663770683524,0.199250000000001,"Non-significant",0.020604715730976,"H1-5","Histone H1.5","H15_HUMAN"
0.272210000000001,8.6445175,1.37607794553209,0.208117454876699,0.959673923981682,-4.63618381575771,"ATM_HUMAN",53,1.33063662657617,0.223368234960074,0.953663770683524,0.272210000000001,"Non-significant",0.020604715730976,"ATM","Serine-protein kinase ATM","ATM_HUMAN"
-0.1905425,6.91849125,-1.33988357574473,0.219097130879185,0.959839468817556,-4.66973819787717,"THADA_HUMAN",22,-1.33010581769838,0.223534496819862,0.953663770683524,-0.1905425,"Non-significant",0.020604715730976,"THADA","tRNA (32-2'-O)-methyltransferase regulator THADA","THADA_HUMAN"
-0.121574999999998,11.4519125,-1.42034497560441,0.19534567116693,0.951736682335556,-4.59454481383848,"BMP1_HUMAN",35,-1.32958044708833,0.223699161104981,0.953663770683524,-0.121574999999998,"Non-significant",0.020604715730976,"BMP1","Bone morphogenetic protein 1","BMP1_HUMAN"
0.115087499999998,8.95819875,1.28915223804886,0.235328212194395,0.959839468817556,-4.71597371852834,"DUS12_HUMAN",15,1.32936241931815,0.22376752737913,0.953663770683524,0.115087499999998,"Non-significant",0.020604715730976,"DUSP12","Dual specificity protein phosphatase 12","DUS12_HUMAN"
-0.105432499999999,9.67727125,-1.33432220379964,0.220828000231934,0.959839468817556,-4.67485298048565,"BYST_HUMAN",17,-1.32903141685707,0.22387135344496,0.953663770683524,-0.105432499999999,"Non-significant",0.020604715730976,"BYSL","Bystin","BYST_HUMAN"
0.137795000000001,8.059715,1.38043162924668,0.206829654538138,0.959673923981682,-4.63211728505422,"ALKB4_HUMAN",12,1.32895190396287,0.22389630060984,0.953663770683524,0.137795000000001,"Non-significant",0.020604715730976,"ALKBH4","Alpha-ketoglutarate-dependent dioxygenase alkB homolog 4","ALKB4_HUMAN"
-0.105322500000002,9.15993625,-1.3340898488003,0.220900572954962,0.959839468817556,-4.67506643446664,"MAPK3_HUMAN",8,-1.32883360821583,0.223933420358447,0.953663770683524,-0.105322500000002,"Non-significant",0.020604715730976,"MAPKAPK3","MAP kinase-activated protein kinase 3","MAPK3_HUMAN"
-0.190110000000002,8.3312925,-1.32660176120019,0.223250430803417,0.959839468817556,-4.68193491963629,"PDGFA_HUMAN",3,-1.32795975535783,0.224207790154115,0.954161358777677,-0.190110000000002,"Non-significant",0.0203781752948382,"PDGFA","Platelet-derived growth factor subunit A","PDGFA_HUMAN"
0.0709049999999998,9.600575,1.20874509577301,0.263148570217228,0.959839468817556,-4.78719292135478,"ATRN_HUMAN",29,1.32770971170272,0.224286351809673,0.954161358777677,0.0709049999999998,"Non-significant",0.0203781752948382,"ATRN","Attractin","ATRN_HUMAN"
0.040824999999991,16.4713625,1.08910245481277,0.309551998732081,0.959839468817556,-4.88793050558697,"DHSO_HUMAN",34,1.32718846368419,0.224450200455167,0.954356112719157,0.040824999999991,"Non-significant",0.0202895404631738,"SORD","Sorbitol dehydrogenase","DHSO_HUMAN"
0.269655,7.0871675,1.35376793544549,0.214827123487217,0.959839468817556,-4.65692063301715,"RNZ1_HUMAN",8,1.32667714968839,0.224611027356003,0.954537820251614,0.269655,"Non-significant",0.0202068595163266,"ELAC1","Zinc phosphodiesterase ELAC protein 1","RNZ1_HUMAN"
-0.126370000000001,10.0611125,-1.29723339794103,0.232675634276449,0.959839468817556,-4.70867333869653,"CQ10B_HUMAN",13,-1.32540128013413,0.225012770925907,0.955050334328111,-0.126370000000001,"Non-significant",0.0199737390498731,"COQ10B","Coenzyme Q-binding protein COQ10 homolog B, mitochondrial","CQ10B_HUMAN"
0.1434925,7.35891875,1.42830465654201,0.19312397067093,0.948646315325192,-4.58699080815741,"UBX2B_HUMAN",10,1.32496437032938,0.225150487507873,0.955050334328111,0.1434925,"Non-significant",0.0199737390498731,"UBXN2B","UBX domain-containing protein 2B","UBX2B_HUMAN"
-0.855305,6.9247125,-1.35126065223249,0.21559282627014,0.959839468817556,-4.659240314489,"AUTS2_HUMAN",7,-1.32475100825279,0.22521776707021,0.955050334328111,-0.855305,"Non-significant",0.0199737390498731,"AUTS2","Autism susceptibility gene 2 protein","AUTS2_HUMAN"
-0.220227500000004,8.59571625,-1.46971962827443,0.18192239236494,0.944224414059982,-4.54737436684386,"IRAK1_HUMAN",17,-1.32455607901146,0.225279249437299,0.955050334328111,-0.220227500000004,"Non-significant",0.0199737390498731,"IRAK1","Interleukin-1 receptor-associated kinase 1","IRAK1_HUMAN"
0.064199999999996,9.60924,1.15088706820872,0.2848218241779,0.959839468817556,-4.83673617561863,"ELP4_HUMAN",16,1.32415103643057,0.225407049908271,0.955050334328111,0.064199999999996,"Non-significant",0.0199737390498731,"ELP4","Elongator complex protein 4","ELP4_HUMAN"
-0.0773824999999988,8.50519125,-1.19614822863211,0.26774717802007,0.959839468817556,-4.79810580428618,"PUS7_HUMAN",24,-1.32387093208877,0.225495466185527,0.955050334328111,-0.0773824999999988,"Non-significant",0.0199737390498731,"PUS7","Pseudouridylate synthase 7 homolog","PUS7_HUMAN"
-0.122157500000004,8.35572375,-1.53676443183652,0.165018283925988,0.940663220380059,-4.48220340418661,"ULK3_HUMAN",18,-1.32323882951318,0.225695102881732,0.955050334328111,-0.122157500000004,"Non-significant",0.0199737390498731,"ULK3","Serine/threonine-protein kinase ULK3","ULK3_HUMAN"
-0.067224999999997,12.3493125,-1.16838143582134,0.278119046175063,0.959839468817556,-4.82191418022843,"PABP2_HUMAN",9,-1.32304950135997,0.225754928123527,0.955050334328111,-0.067224999999997,"Non-significant",0.0199737390498731,"PABPN1","Polyadenylate-binding protein 2","PABP2_HUMAN"
0.0878774999999994,8.89338875,1.26975137183658,0.241801900880225,0.959839468817556,-4.7333967531109,"NCOA4_HUMAN",24,1.32292263092901,0.225795025225909,0.955050334328111,0.0878774999999994,"Non-significant",0.0199737390498731,"NCOA4","Nuclear receptor coactivator 4","NCOA4_HUMAN"
-0.0413750000000022,12.7932125,-1.06261340659472,0.320667690170079,0.959839468817556,-4.90930603234094,"EIF3H_HUMAN",22,-1.32182039256543,0.226143644905432,0.955438825980719,-0.0413750000000022,"Non-significant",0.0197971143541419,"EIF3H","Eukaryotic translation initiation factor 3 subunit H","EIF3H_HUMAN"
-0.0810749999999967,12.2252375,-1.50701738078989,0.172335399269004,0.940663220380059,-4.511269965982,"S27A4_HUMAN",37,-1.32157675301624,0.226220766958431,0.955438825980719,-0.0810749999999967,"Non-significant",0.0197971143541419,"SLC27A4","Long-chain fatty acid transport protein 4","S27A4_HUMAN"
0.138774999999999,10.8656875,1.98449043362661,0.0845008381240851,0.929550544517042,-4.02431344246248,"TIDC1_HUMAN",14,1.32095883148376,0.226416467020458,0.955438825980719,0.138774999999999,"Non-significant",0.0197971143541419,"TIMMDC1","Complex I assembly factor TIMMDC1, mitochondrial","TIDC1_HUMAN"
-0.30035,10.380075,-1.3372498589758,0.219915354960263,0.959839468817556,-4.67216180835811,"CNIH4_HUMAN",1,-1.32050169964375,0.226561338228692,0.955438825980719,-0.30035,"Non-significant",0.0197971143541419,"CNIH4","Protein cornichon homolog 4","CNIH4_HUMAN"
0.0958249999999996,14.3449375,1.266506006754,0.242899461832111,0.959839468817556,-4.73629681234434,"ARPC4_HUMAN",13,1.32035841663062,0.226606763060261,0.955438825980719,0.0958249999999996,"Non-significant",0.0197971143541419,"ARPC4","Actin-related protein 2/3 complex subunit 4","ARPC4_HUMAN"
0.4175875,6.50707375,1.36444776616072,0.21159203242693,0.959839468817556,-4.64701530477369,"UBP22_HUMAN",7,1.31977129460641,0.226792980001891,0.955438825980719,0.4175875,"Non-significant",0.0197971143541419,"USP22","Ubiquitin carboxyl-terminal hydrolase 22","UBP22_HUMAN"
0.0602,14.237075,1.17866805152963,0.27423866869171,0.959839468817556,-4.81313406330941,"GLRX3_HUMAN",18,1.31928086543622,0.226948630526024,0.955438825980719,0.0602,"Non-significant",0.0197971143541419,"GLRX3","Glutaredoxin-3","GLRX3_HUMAN"
0.13775,8.2699275,1.48416621596031,0.178153674830629,0.944224414059982,-4.53343637039567,"DVL2_HUMAN",11,1.3191874518505,0.226978288255423,0.955438825980719,0.13775,"Non-significant",0.0197971143541419,"DVL2","Segment polarity protein dishevelled homolog DVL-2","DVL2_HUMAN"
0.179899999999999,7.87843,1.31465782277188,0.227043221359585,0.959839468817556,-4.69284806756606,"DAXX_HUMAN",13,1.31851824388382,0.227190852161505,0.955438825980719,0.179899999999999,"Non-significant",0.0197971143541419,"DAXX","Death domain-associated protein 6","DAXX_HUMAN"
0.0615999999999985,10.594075,1.17871641266445,0.274220531488893,0.959839468817556,-4.81309267265527,"LIPB1_HUMAN",49,1.31829541069201,0.227261670028417,0.955438825980719,0.0615999999999985,"Non-significant",0.0197971143541419,"PPFIBP1","Liprin-beta-1","LIPB1_HUMAN"
-0.0553999999999988,12.024475,-1.242828612324,0.251035355728362,0.959839468817556,-4.75732685700586,"GCP60_HUMAN",19,-1.31789223854048,0.227389849376009,0.955438825980719,-0.0553999999999988,"Non-significant",0.0197971143541419,"ACBD3","Golgi resident protein GCP60","GCP60_HUMAN"
-0.0577500000000004,10.57445,-1.24987450024518,0.248590588708292,0.959839468817556,-4.75109252288044,"STK4_HUMAN",24,-1.31779294989749,0.227421425525968,0.955438825980719,-0.0577500000000004,"Non-significant",0.0197971143541419,"STK4","Serine/threonine-protein kinase 4","STK4_HUMAN"
-0.191895000000001,8.3688825,-1.33003179673944,0.222171375415977,0.959839468817556,-4.67879123149219,"C163A_HUMAN",29,-1.3176829126471,0.227456424422162,0.955438825980719,-0.191895000000001,"Non-significant",0.0197971143541419,"CD163","Scavenger receptor cysteine-rich type 1 protein M130","C163A_HUMAN"
0.526927499999999,6.67148875,1.34034545025843,0.218953911074751,0.959839468817556,-4.66931291335563,"ZNF24_HUMAN",11,1.31724804434473,0.227594786023211,0.955438825980719,0.526927499999999,"Non-significant",0.0197971143541419,"ZNF24","Zinc finger protein 24","ZNF24_HUMAN"
0.0417999999999985,15.839775,1.00234845276428,0.347125464140352,0.959839468817556,-4.9565834847505,"6PGD_HUMAN",30,1.31595106980418,0.228007875679264,0.955438825980719,0.0417999999999985,"Non-significant",0.0197971143541419,"PGD","6-phosphogluconate dehydrogenase, decarboxylating","6PGD_HUMAN"
0.156475000000002,8.339815,1.30139968844966,0.231318104548336,0.959839468817556,-4.70489983814815,"AMPD3_HUMAN",14,1.31503703561547,0.228299387346709,0.955438825980719,0.156475000000002,"Non-significant",0.0197971143541419,"AMPD3","AMP deaminase 3","AMPD3_HUMAN"
0.0851250000000032,14.7552125,1.26411158437734,0.243711945956438,0.959839468817556,-4.73843378195699,"FBX2_HUMAN",13,1.31469799019697,0.228407600565317,0.955438825980719,0.0851250000000032,"Non-significant",0.0197971143541419,"FBXO2","F-box only protein 2","FBX2_HUMAN"
-0.1072375,8.05993875,-1.30151987237087,0.231279045127776,0.959839468817556,-4.70479088712316,"DEPD5_HUMAN",33,-1.31425543750582,0.228548916960139,0.955438825980719,-0.1072375,"Non-significant",0.0197971143541419,"DEPDC5","GATOR1 complex protein DEPDC5","DEPD5_HUMAN"
0.457364999999999,6.4741375,1.34034522605499,0.218953980576926,0.959839468817556,-4.66931311981605,"KSR1_HUMAN",11,1.31378181651585,0.228700237856013,0.955438825980719,0.457364999999999,"Non-significant",0.0197971143541419,"KSR1","Kinase suppressor of Ras 1","KSR1_HUMAN"
-0.0451299999999968,9.6667675,-1.05141847004665,0.32545924601409,0.959839468817556,-4.91823255368187,"YLPM1_HUMAN",65,-1.3130912084739,0.22892104087661,0.955438825980719,-0.0451299999999968,"Non-significant",0.0197971143541419,"YLPM1","YLP motif-containing protein 1","YLPM1_HUMAN"
-0.166725,12.8068625,-1.3436115241362,0.217943467278397,0.959839468817556,-4.66630340413192,"PAHX_HUMAN",19,-1.31277569281349,0.229021979682367,0.955438825980719,-0.166725,"Non-significant",0.0197971143541419,"PHYH","Phytanoyl-CoA dioxygenase, peroxisomal","PAHX_HUMAN"
-0.157824999999999,10.9380375,-1.39909913807943,0.201386719217165,0.954031843667554,-4.61460927016942,"CIA2A_HUMAN",7,-1.31253081847982,0.229100345641127,0.955438825980719,-0.157824999999999,"Non-significant",0.0197971143541419,"CIAO2A","Cytosolic iron-sulfur assembly component 2A","CIA2A_HUMAN"
-0.167567500000001,7.41709625,-1.30865008024783,0.228971845638048,0.959839468817556,-4.698317336339,"PDCD2_HUMAN",8,-1.31235737658716,0.229155865437387,0.955438825980719,-0.167567500000001,"Non-significant",0.0197971143541419,"PDCD2","Programmed cell death protein 2","PDCD2_HUMAN"
-0.121855,8.468455,-1.28533050530575,0.236591635300953,0.959839468817556,-4.71941745076697,"MBD2_HUMAN",13,-1.31137485569614,0.229470595832967,0.955438825980719,-0.121855,"Non-significant",0.0197971143541419,"MBD2","Methyl-CpG-binding domain protein 2","MBD2_HUMAN"
0.230360000000003,8.369955,1.32320596114019,0.224323168212357,0.959839468817556,-4.68504299647892,"JUND_HUMAN",7,1.31085113104235,0.229638512814505,0.955438825980719,0.230360000000003,"Non-significant",0.0197971143541419,"JUND","Transcription factor JunD","JUND_HUMAN"
-0.341774999999999,6.055685,-1.32592445868564,0.223464037477556,0.959839468817556,-4.68255517189331,"GATA4_HUMAN",3,-1.31054261402756,0.229737479437223,0.955438825980719,-0.341774999999999,"Non-significant",0.0197971143541419,"GATA4","Transcription factor GATA-4","GATA4_HUMAN"
0.126382500000002,9.65870375,1.28774317822431,0.235793360208661,0.959839468817556,-4.71724406807929,"ARRD1_HUMAN",9,1.31034744379753,0.229800105504259,0.955438825980719,0.126382500000002,"Non-significant",0.0197971143541419,"ARRDC1","Arrestin domain-containing protein 1","ARRD1_HUMAN"
0.1189525,6.97114375,1.31092173560589,0.228240943138779,0.959839468817556,-4.69625087460289,"RIPL1_HUMAN",10,1.30989071832224,0.229946716835802,0.955438825980719,0.1189525,"Non-significant",0.0197971143541419,"RILPL1","RILP-like protein 1","RIPL1_HUMAN"
-0.108705000000002,9.517515,-1.41399095978885,0.197135389300261,0.953003111769585,-4.60056066121401,"ZBT20_HUMAN",24,-1.3094233837707,0.230096817344185,0.955438825980719,-0.108705000000002,"Non-significant",0.0197971143541419,"ZBTB20","Zinc finger and BTB domain-containing protein 20","ZBT20_HUMAN"
0.0587250000000008,10.2403125,1.49656405182894,0.174975428449251,0.940663220380059,-4.52142795770775,"TPC12_HUMAN",25,1.30900393779948,0.230231608829086,0.955438825980719,0.0587250000000008,"Non-significant",0.0197971143541419,"TRAPPC12","Trafficking protein particle complex subunit 12","TPC12_HUMAN"
-0.107334999999999,9.51907,-1.25171258288942,0.247956127701951,0.959839468817556,-4.74946281981846,"SMAD5_HUMAN",15,-1.30894498560745,0.230250558933618,0.955438825980719,-0.107334999999999,"Non-significant",0.0197971143541419,"SMAD5","Mothers against decapentaplegic homolog 5","SMAD5_HUMAN"
-0.096442500000002,9.43936625,-1.27333682506814,0.240594222611541,0.959839468817556,-4.7301879384855,"RPTOR_HUMAN",41,-1.30769060841933,0.230654096085875,0.955438825980719,-0.096442500000002,"Non-significant",0.0197971143541419,"RPTOR","Regulatory-associated protein of mTOR","RPTOR_HUMAN"
-0.0493750000000013,10.4508125,-1.11899592670777,0.297379189579795,0.959839468817556,-4.86338962688288,"SYWM_HUMAN",14,-1.30718829902146,0.230815861703719,0.955438825980719,-0.0493750000000013,"Non-significant",0.0197971143541419,"WARS2","Tryptophan--tRNA ligase, mitochondrial","SYWM_HUMAN"
-0.0832000000000033,12.281225,-1.60360439376048,0.149596947299282,0.940663220380059,-4.41608623767259,"XPO1_HUMAN",51,-1.30708076478319,0.230850505156565,0.955438825980719,-0.0832000000000033,"Non-significant",0.0197971143541419,"XPO1","Exportin-1","XPO1_HUMAN"
0.0917249999999967,14.3343125,1.30690834010128,0.22953360892934,0.959839468817556,-4.69990043837275,"LYPA2_HUMAN",8,1.30681676284524,0.230935575596998,0.955438825980719,0.0917249999999967,"Non-significant",0.0197971143541419,"LYPLA2","Acyl-protein thioesterase 2","LYPA2_HUMAN"
-0.0973249999999997,12.8206375,-1.51361284191484,0.170688220183216,0.940663220380059,-4.50484558746493,"MARE1_HUMAN",16,-1.30662580265109,0.230997126350733,0.955438825980719,-0.0973249999999997,"Non-significant",0.0197971143541419,"MAPRE1","Microtubule-associated protein RP/EB family member 1","MARE1_HUMAN"
0.0800725000000018,9.45048125,1.24842043150653,0.249093467573212,0.959839468817556,-4.75238077228241,"P66B_HUMAN",18,1.3065547101195,0.231020044683559,0.955438825980719,0.0800725000000018,"Non-significant",0.0197971143541419,"GATAD2B","Transcriptional repressor p66-beta","P66B_HUMAN"
-0.165075,12.3276625,-1.34834707424446,0.216485585338521,0.959839468817556,-4.66193311009816,"TOM7_HUMAN",2,-1.30655417000464,0.231020218809667,0.955438825980719,-0.165075,"Non-significant",0.0197971143541419,"TOMM7","Mitochondrial import receptor subunit TOM7 homolog","TOM7_HUMAN"
-0.161017500000003,9.03625625,-1.30870263522593,0.228954913447437,0.959839468817556,-4.6982695503825,"SNR27_HUMAN",7,-1.30641662859293,0.231064564084207,0.955438825980719,-0.161017500000003,"Non-significant",0.0197971143541419,"SNRNP27","U4/U6.U5 small nuclear ribonucleoprotein 27 kDa protein","SNR27_HUMAN"
0.0529249999999983,10.6313125,1.16180608189286,0.28062299499504,0.959839468817556,-4.82750151240869,"ARSD_HUMAN",20,1.30639726759771,0.231070806929415,0.955438825980719,0.0529249999999983,"Non-significant",0.0197971143541419,"ARSD","Arylsulfatase D","ARSD_HUMAN"
0.0810000000000031,15.08685,1.32339436060503,0.224263536331506,0.959839468817556,-4.68487067067617,"REEP6_HUMAN",10,1.30592376803522,0.231223529530619,0.955438825980719,0.0810000000000031,"Non-significant",0.0197971143541419,"REEP6","Receptor expression-enhancing protein 6","REEP6_HUMAN"
-0.212635,6.58626,-1.34946589184347,0.216142385784227,0.959839468817556,-4.66089942749384,"SDCG8_HUMAN",14,-1.30583409664195,0.231252461956142,0.955438825980719,-0.212635,"Non-significant",0.0197971143541419,"SDCCAG8","Serologically defined colon cancer antigen 8","SDCG8_HUMAN"
-0.0762250000000009,10.6075125,-1.22272777357941,0.258121290417703,0.959839468817556,-4.77499962564169,"USE1_HUMAN",16,-1.30581097711665,0.231259921964555,0.955438825980719,-0.0762250000000009,"Non-significant",0.0197971143541419,"USE1","Vesicle transport protein USE1","USE1_HUMAN"
0.294029999999999,6.726005,1.32037501857836,0.225220860427877,0.959839468817556,-4.6876308405258,"TADA3_HUMAN",10,1.30556623989908,0.231338904382706,0.955438825980719,0.294029999999999,"Non-significant",0.0197971143541419,"TADA3","Transcriptional adapter 3","TADA3_HUMAN"
-0.252140000000001,7.30168,-1.31433982538611,0.227144954709923,0.959839468817556,-4.6931379002452,"LIPL_HUMAN",6,-1.30555079206469,0.231343890540348,0.955438825980719,-0.252140000000001,"Non-significant",0.0197971143541419,"LPL","Lipoprotein lipase","LIPL_HUMAN"
0.310447500000001,6.75510125,1.3209509378245,0.225037985965221,0.959839468817556,-4.68710461559492,"CSF1_HUMAN",7,1.30533750330692,0.2314127440587,0.955438825980719,0.310447500000001,"Non-significant",0.0197971143541419,"CSF1","Macrophage colony-stimulating factor 1","CSF1_HUMAN"
0.107774999999997,12.7405125,1.30158714253812,0.231257184988556,0.959839468817556,-4.70472990192018,"Q15194_HBV",5,1.30524553870104,0.231442437371056,0.955438825980719,0.107774999999997,"Non-significant",0.0197971143541419,"PreC-C","Capsid protein","Q15194_HBV"
0.172780000000001,6.3845325,1.33497508556192,0.220624192413714,0.959839468817556,-4.67425310333147,"GPBL1_HUMAN",10,1.3048533906398,0.23156909008242,0.955473688175701,0.172780000000001,"Non-significant",0.0197812680411397,"GPBP1L1","Vasculin-like protein 1","GPBL1_HUMAN"
0.0674825000000006,8.91436125,1.24238134588725,0.251191228578029,0.959839468817556,-4.7577219198296,"XYLK_HUMAN",12,1.30443482387623,0.231704341224996,0.955543974551857,0.0674825000000006,"Non-significant",0.0197493217269571,"FAM20B","Glycosaminoglycan xylosylkinase","XYLK_HUMAN"
-0.0962250000000004,16.3663625,-1.66165058287045,0.137290977811619,0.940663220380059,-4.35785337685787,"GLYAT_HUMAN",17,-1.30382898522349,0.231900226021761,0.955657614975278,-0.0962250000000004,"Non-significant",0.0196976752558136,"GLYAT","Glycine N-acyltransferase","GLYAT_HUMAN"
-0.213457500000001,9.55793375,-1.30686256690145,0.229548388094242,0.959839468817556,-4.69994202716846,"FITM2_HUMAN",3,-1.30321709110194,0.232098213619821,0.955657614975278,-0.213457500000001,"Non-significant",0.0196976752558136,"FITM2","Acyl-coenzyme A diphosphatase FITM2","FITM2_HUMAN"
0.138650000000002,15.408,1.40785802733929,0.198876547651831,0.953050495117451,-4.60635499014198,"REEP5_HUMAN",7,1.30315748231744,0.232117508729787,0.955657614975278,0.138650000000002,"Non-significant",0.0196976752558136,"REEP5","Receptor expression-enhancing protein 5","REEP5_HUMAN"
0.172817499999999,7.25821875,1.3418280575026,0.218494726448003,0.959839468817556,-4.66794724356575,"IMDH1_HUMAN",15,1.30187139072947,0.232534147919468,0.955657614975278,0.172817499999999,"Non-significant",0.0196976752558136,"IMPDH1","Inosine-5'-monophosphate dehydrogenase 1","IMDH1_HUMAN"
0.12055,11.025125,1.88942028102917,0.0975891074585314,0.929550544517042,-4.12379663502732,"EMC5_HUMAN",4,1.30169464392744,0.232591456731297,0.955657614975278,0.12055,"Non-significant",0.0196976752558136,"MMGT1","ER membrane protein complex subunit 5","EMC5_HUMAN"
0.407470000000002,6.8741325,1.32038444987755,0.225217864630353,0.959839468817556,-4.68762222400929,"KLF3_HUMAN",5,1.30168875245363,0.232593367206612,0.955657614975278,0.407470000000002,"Non-significant",0.0196976752558136,"KLF3","Krueppel-like factor 3","KLF3_HUMAN"
0.0772375000000007,9.90475125,1.49736121743767,0.174772826069995,0.940663220380059,-4.52065436945265,"DPTOR_HUMAN",16,1.30160546309328,0.232620377560061,0.955657614975278,0.0772375000000007,"Non-significant",0.0196976752558136,"DEPTOR","DEP domain-containing mTOR-interacting protein","DPTOR_HUMAN"
0.130379999999999,8.1231425,1.28792396994497,0.235733634779851,0.959839468817556,-4.71708111668377,"CRTC3_HUMAN",13,1.30137730437655,0.232694382215175,0.955657614975278,0.130379999999999,"Non-significant",0.0196976752558136,"CRTC3","CREB-regulated transcription coactivator 3","CRTC3_HUMAN"
0.0996250000000032,18.0416125,1.24742725887856,0.249437441917464,0.959839468817556,-4.75326018952334,"SODC_HUMAN",10,1.30106420076507,0.232795972273453,0.955657614975278,0.0996250000000032,"Non-significant",0.0196976752558136,"SOD1","Superoxide dismutase [Cu-Zn]","SODC_HUMAN"
0.0907700000000009,8.087865,1.2664305859502,0.242925018816008,0.959839468817556,-4.73636415861651,"TI17A_HUMAN",4,1.30027831703751,0.233051129569136,0.956125790939332,0.0907700000000009,"Non-significant",0.0194849668065368,"TIMM17A","Mitochondrial import inner membrane translocase subunit Tim17-A","TI17A_HUMAN"
-0.0936249999999994,10.6788625,-1.68074086157686,0.133453464775102,0.940663220380059,-4.33855305653884,"DNJC2_HUMAN",28,-1.29998447178218,0.233146595811137,0.956125790939332,-0.0936249999999994,"Non-significant",0.0194849668065368,"DNAJC2","DnaJ homolog subfamily C member 2","DNJC2_HUMAN"
-0.2010575,6.53973875,-1.31858795458964,0.225789130743047,0.959839468817556,-4.6892629252853,"CUL9_HUMAN",16,-1.29961537548421,0.233266557787118,0.956132650402271,-0.2010575,"Non-significant",0.019481851090754,"CUL9","Cullin-9","CUL9_HUMAN"
0.0376249999999985,14.0241625,1.04280595064724,0.329183627242362,0.959839468817556,-4.92505580034951,"PSD11_HUMAN",30,1.29892982285075,0.233489513978415,0.956232592340175,0.0376249999999985,"Non-significant",0.0194364578455602,"PSMD11","26S proteasome non-ATPase regulatory subunit 11","PSD11_HUMAN"
0.1167125,9.10482375,1.26045206751423,0.244958155749977,0.959839468817556,-4.74169539368602,"PPR1A_HUMAN",6,1.2988129435587,0.233527543892058,0.956232592340175,0.1167125,"Non-significant",0.0194364578455602,"PPP1R1A","Protein phosphatase 1 regulatory subunit 1A","PPR1A_HUMAN"
-0.117649999999999,13.7302,-1.26762614645589,0.242520161299181,0.959839468817556,-4.73529632806553,"HOGA1_HUMAN",16,-1.29782195665004,0.233850203232656,0.957062976909475,-0.117649999999999,"Non-significant",0.0190594837232722,"HOGA1","4-hydroxy-2-oxoglutarate aldolase, mitochondrial","HOGA1_HUMAN"
-0.049825000000002,12.2997125,-1.39837926792118,0.201594258194257,0.954031843667554,-4.61528655858808,"PPIL1_HUMAN",6,-1.29746307920426,0.233967146155279,0.957062976909475,-0.049825000000002,"Non-significant",0.0190594837232722,"PPIL1","Peptidyl-prolyl cis-trans isomerase-like 1","PPIL1_HUMAN"
0.710982499999999,6.94065125,1.31927994145261,0.225568938795474,0.959839468817556,-4.68863108936724,"RM34_HUMAN",3,1.29663261365918,0.234237952591981,0.957686075266049,0.710982499999999,"Non-significant",0.0187768271660715,"MRPL34","Large ribosomal subunit protein bL34m","RM34_HUMAN"
-0.0672250000000005,10.8392125,-1.20018756676595,0.266265363933505,0.959839468817556,-4.79461395594125,"PP4C_HUMAN",15,-1.29411422010563,0.235060824537315,0.959875623819383,-0.0672250000000005,"Non-significant",0.0177850371566126,"PPP4C","Serine/threonine-protein phosphatase 4 catalytic subunit","PP4C_HUMAN"
-0.169097499999999,7.38947125,-1.44917952020973,0.187403452557143,0.947968450474499,-4.56708687864553,"F262_HUMAN",12,-1.29387664169219,0.235138580190633,0.959875623819383,-0.169097499999999,"Non-significant",0.0177850371566126,"PFKFB2","6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 2","F262_HUMAN"
0.0746249999999975,17.0114125,1.24738046609824,0.249453657954225,0.959839468817556,-4.75330161284359,"CATB_HUMAN",20,1.29348342349188,0.235267322864022,0.959875623819383,0.0746249999999975,"Non-significant",0.0177850371566126,"CTSB","Cathepsin B","CATB_HUMAN"
-0.0869500000000016,10.0488875,-1.22914676632225,0.255840465859953,0.959839468817556,-4.76937433916485,"PLS1_HUMAN",7,-1.293322497749,0.235320028663711,0.959875623819383,-0.0869500000000016,"Non-significant",0.0177850371566126,"PLSCR1","Phospholipid scramblase 1","PLS1_HUMAN"
