"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","C_vs_CM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names","CM_vs_C"
-0.315695,4.9844825,-1.34757578106134,0.217980162904592,0.889035819693287,-5.15715093147381,"CE350_HUMAN",13,1.33319029985369,0.223655085234426,0.899733471274997,0.315695,"Non-significant",0.0458861228912188,"CEP350","Centrosome-associated protein 350","CE350_HUMAN",-0.315695
0.139697499999997,8.88968375,1.32696033697943,0.224384596771696,0.893008712804343,-5.18054622234599,"CNPY4_HUMAN",8,-1.33297920003886,0.223720893526833,0.899733471274997,-0.139697499999997,"Non-significant",0.0458861228912188,"CNPY4","Protein canopy homolog 4","CNPY4_HUMAN",0.139697499999997
0.0357249999999993,10.3381875,1.05668456437794,0.324249894485019,0.914751655067222,-5.46572661630521,"GOGA4_HUMAN",128,-1.33263640731934,0.223827791791043,0.899733471274997,-0.0357249999999993,"Non-significant",0.0458861228912188,"GOLGA4","Golgin subfamily A member 4","GOGA4_HUMAN",0.0357249999999993
0.0812324999999987,9.38374625,1.28858027388359,0.236742753315259,0.901045692964118,-5.22353371496988,"RPAP3_HUMAN",29,-1.33223176153571,0.223954036000517,0.899733471274997,-0.0812324999999987,"Non-significant",0.0458861228912188,"RPAP3","RNA polymerase II-associated protein 3","RPAP3_HUMAN",0.0812324999999987
-0.225344999999998,6.8628975,-1.36888312603552,0.211528898861171,0.889035819693287,-5.13275347966355,"NAPEP_HUMAN",9,1.33199168178669,0.224028967117472,0.899733471274997,0.225344999999998,"Non-significant",0.0458861228912188,"NAPEPLD","N-acyl-phosphatidylethanolamine-hydrolyzing phospholipase D","NAPEP_HUMAN",-0.225344999999998
0.042724999999999,10.1578625,1.10863706315198,0.302649847959765,0.913403390552798,-5.41428937662866,"HIP1_HUMAN",44,-1.3317883877839,0.22409243416537,0.899733471274997,-0.042724999999999,"Non-significant",0.0458861228912188,"HIP1","Huntingtin-interacting protein 1","HIP1_HUMAN",0.042724999999999
0.0480500000000035,17.092325,1.2499708879136,0.249759344954166,0.904513273061459,-5.26600382159709,"CATB_HUMAN",20,-1.33174357294173,0.224106427173891,0.899733471274997,-0.0480500000000035,"Non-significant",0.0458861228912188,"CTSB","Cathepsin B","CATB_HUMAN",0.0480500000000035
0.125275000000002,11.0729125,1.43996854985172,0.191205404682727,0.889035819693287,-5.04983587780042,"ATP8_HUMAN",2,-1.33164455459885,0.224137347413417,0.899733471274997,-0.125275000000002,"Non-significant",0.0458861228912188,"MT-ATP8","ATP synthase protein 8","ATP8_HUMAN",0.125275000000002
0.147442499999999,9.31543625,1.33177159239637,0.222875474378883,0.891663714988852,-5.17510494871442,"HGNAT_HUMAN",6,-1.33135493624008,0.224227807264536,0.899733471274997,-0.147442499999999,"Non-significant",0.0458861228912188,"HGSNAT","Heparan-alpha-glucosaminide N-acetyltransferase","HGNAT_HUMAN",0.147442499999999
0.186304999999999,7.4388625,1.3660691203749,0.212371206226191,0.889035819693287,-5.13598802840843,"ZC3HD_HUMAN",13,-1.3313071558494,0.224242734126865,0.899733471274997,-0.186304999999999,"Non-significant",0.0458861228912188,"ZC3H13","Zinc finger CCCH domain-containing protein 13","ZC3HD_HUMAN",0.186304999999999
0.0928300000000011,8.86094,1.33035890890673,0.22331766744624,0.891836317177845,-5.17670381024515,"DUS2_HUMAN",25,-1.33097620667494,0.224346148305531,0.899733471274997,-0.0928300000000011,"Non-significant",0.0458861228912188,"DUS2","tRNA-dihydrouridine(20) synthase [NAD(P)+]-like","DUS2_HUMAN",0.0928300000000011
0.8449025,5.78638875,1.35156105482964,0.216760624994054,0.889035819693287,-5.15260429252802,"CO4A1_HUMAN",3,-1.33090469024423,0.22436850104837,0.899733471274997,-0.8449025,"Non-significant",0.0458861228912188,"COL4A1","Collagen alpha-1(IV) chain","CO4A1_HUMAN",0.8449025
0.1051,11.95115,1.31409953962474,0.228462131799672,0.894081198941755,-5.19503431962773,"VATL_HUMAN",1,-1.33077019578603,0.22441054308451,0.899733471274997,-0.1051,"Non-significant",0.0458861228912188,"ATP6V0C","V-type proton ATPase 16 kDa proteolipid subunit c","VATL_HUMAN",0.1051
-0.0525749999999992,14.6956125,-1.36468725779973,0.212785909945409,0.889035819693287,-5.1375750289996,"SIAS_HUMAN",20,1.33053028032334,0.224485556058135,0.899733471274997,0.0525749999999992,"Non-significant",0.0458861228912188,"NANS","Sialic acid synthase","SIAS_HUMAN",-0.0525749999999992
0.1339025,9.46262375,1.31591313821765,0.22788327309416,0.894081198941755,-5.19299627979043,"TB10A_HUMAN",17,-1.3295910595404,0.224779427184821,0.899733471274997,-0.1339025,"Non-significant",0.0458861228912188,"TBC1D10A","TBC1 domain family member 10A","TB10A_HUMAN",0.1339025
-0.213802500000001,7.45345125,-1.34018098861521,0.220258906614632,0.889035819693287,-5.16556688015273,"MPP8_HUMAN",13,1.3290543282763,0.224947514662876,0.899733471274997,0.213802500000001,"Non-significant",0.0458861228912188,"MPHOSPH8","M-phase phosphoprotein 8","MPP8_HUMAN",-0.213802500000001
0.192830000000001,7.693345,1.38459120780102,0.206880712814431,0.889035819693287,-5.11462937765755,"TTC13_HUMAN",24,-1.32894895656155,0.224980526661056,0.899733471274997,-0.192830000000001,"Non-significant",0.0458861228912188,"TTC13","Tetratricopeptide repeat protein 13","TTC13_HUMAN",0.192830000000001
-0.0793749999999971,8.3115225,-1.80985739939553,0.111344847342253,0.854533310971816,-4.58756053159323,"DVL2_HUMAN",11,1.3284644545003,0.225132371105396,0.899733471274997,0.0793749999999971,"Non-significant",0.0458861228912188,"DVL2","Segment polarity protein dishevelled homolog DVL-2","DVL2_HUMAN",-0.0793749999999971
-0.70479,7.5055375,-1.34780363476996,0.217910276159591,0.889035819693287,-5.15689118996738,"FBN1_HUMAN",6,1.32777805182019,0.225347644756735,0.899733471274997,0.70479,"Non-significant",0.0458861228912188,"FBN1","Fibrillin-1","FBN1_HUMAN",-0.70479
-0.2624,7.862085,-1.33925446855439,0.220545875834406,0.889035819693287,-5.16661945952684,"DYN3_HUMAN",2,1.32758133390682,0.225409373654979,0.899733471274997,0.2624,"Non-significant",0.0458861228912188,"DNM3","Dynamin-3","DYN3_HUMAN",-0.2624
-0.0964124999999996,9.20173625,-1.28219380353818,0.238854961998074,0.901045692964118,-5.23061331445525,"OTU6B_HUMAN",8,1.32711861513992,0.225554630121588,0.899733471274997,0.0964124999999996,"Non-significant",0.0458861228912188,"OTUD6B","Deubiquitinase OTUD6B","OTU6B_HUMAN",-0.0964124999999996
0.0935674999999989,8.90869125,1.28173781404639,0.239006387761121,0.901045692964118,-5.23111797619145,"DJC16_HUMAN",24,-1.32663191921284,0.225707501496413,0.899733471274997,-0.0935674999999989,"Non-significant",0.0458861228912188,"DNAJC16","DnaJ homolog subfamily C member 16","DJC16_HUMAN",0.0935674999999989
0.0648999999999997,10.393875,1.2339727341085,0.255328388081233,0.904513273061459,-5.28336604898043,"UBL4A_HUMAN",8,-1.32656224718363,0.225729392892061,0.899733471274997,-0.0648999999999997,"Non-significant",0.0458861228912188,"UBL4A","Ubiquitin-like protein 4A","UBL4A_HUMAN",0.0648999999999997
0.0865249999999982,10.3366875,3.15050475828005,0.0152116387112639,0.602723900505616,-2.76852119429027,"MRPP3_HUMAN",31,-1.32624247316397,0.22582989165795,0.899733471274997,-0.0865249999999982,"Non-significant",0.0458861228912188,"PRORP","Mitochondrial ribonuclease P catalytic subunit","MRPP3_HUMAN",0.0865249999999982
0.0440750000000012,13.6528375,1.16865294617976,0.279160894784381,0.908031192169881,-5.35275852680592,"S22A1_HUMAN",13,-1.32609685531895,0.225875669434996,0.899733471274997,-0.0440750000000012,"Non-significant",0.0458861228912188,"SLC22A1","Solute carrier family 22 member 1","S22A1_HUMAN",0.0440750000000012
0.143944999999999,8.0930575,1.44757006317877,0.189138295120369,0.889035819693287,-5.04083615601441,"I2BP1_HUMAN",22,-1.3257743183146,0.22597709394367,0.899733471274997,-0.143944999999999,"Non-significant",0.0458861228912188,"IRF2BP1","Interferon regulatory factor 2-binding protein 1","I2BP1_HUMAN",0.143944999999999
0.0752000000000006,10.3218,1.29296140412247,0.235303056730958,0.898641575738831,-5.21866480163805,"MYORG_HUMAN",24,-1.32557825205071,0.226038768036131,0.899733471274997,-0.0752000000000006,"Non-significant",0.0458861228912188,"MYORG","Myogenesis-regulating glycosidase","MYORG_HUMAN",0.0752000000000006
-0.0916500000000013,12.9981,-1.35060190464805,0.217053590190841,0.889035819693287,-5.15369925166265,"SRP14_HUMAN",7,1.32542776951509,0.226086113373991,0.899733471274997,0.0916500000000013,"Non-significant",0.0458861228912188,"SRP14","Signal recognition particle 14 kDa protein","SRP14_HUMAN",-0.0916500000000013
0.0489999999999995,10.540625,1.15334292299662,0.285006031334665,0.910459579254928,-5.36866324273823,"SPF27_HUMAN",15,-1.32520311543371,0.22615681089345,0.899733471274997,-0.0489999999999995,"Non-significant",0.0458861228912188,"BCAS2","Pre-mRNA-splicing factor SPF27","SPF27_HUMAN",0.0489999999999995
-0.382285,7.1020975,-1.35910177950823,0.214469374662433,0.889035819693287,-5.14398039831404,"TMPPE_HUMAN",4,1.32515557430883,0.226171774316593,0.899733471274997,0.382285,"Non-significant",0.0458861228912188,"TMPPE","Transmembrane protein with metallophosphoesterase domain","TMPPE_HUMAN",-0.382285
-0.203025,13.7702875,-1.33728076246782,0.221158272708982,0.889720162681383,-5.16886029634344,"RL27A_HUMAN",6,1.32514042224919,0.226176543562057,0.899733471274997,0.203025,"Non-significant",0.0458861228912188,"RPL27A","Large ribosomal subunit protein uL15","RL27A_HUMAN",-0.203025
-0.14644,8.6365725,-1.49745269250393,0.176063565343182,0.889035819693287,-4.98117598412759,"TM186_HUMAN",6,1.32417707862761,0.226479944378276,0.899733471274997,0.14644,"Non-significant",0.0458861228912188,"TMEM186","Transmembrane protein 186","TM186_HUMAN",-0.14644
-0.0548524999999991,9.46400875,-1.42456623396394,0.195455705750483,0.889035819693287,-5.06799441145517,"PTN12_HUMAN",32,1.32412857664973,0.226495229227798,0.899733471274997,0.0548524999999991,"Non-significant",0.0458861228912188,"PTPN12","Tyrosine-protein phosphatase non-receptor type 12","PTN12_HUMAN",-0.0548524999999991
-0.094750000000003,13.715925,-1.83215053834656,0.107711683184541,0.848199517139342,-4.55840244966244,"MPU1_HUMAN",5,1.32396031679392,0.226548261380058,0.899733471274997,0.094750000000003,"Non-significant",0.0458861228912188,"MPDU1","Mannose-P-dolichol utilization defect 1 protein","MPU1_HUMAN",-0.094750000000003
0.138955000000001,9.262305,1.38679999963832,0.206234366569168,0.889035819693287,-5.11207161899138,"TRUB1_HUMAN",19,-1.32378855122112,0.226602409614985,0.899733471274997,-0.138955000000001,"Non-significant",0.0458861228912188,"TRUB1","Pseudouridylate synthase TRUB1","TRUB1_HUMAN",0.138955000000001
-0.0679750000000077,17.8114375,-1.55234146262139,0.162625812846497,0.882015141577082,-4.91438099458862,"ST2A1_HUMAN",21,1.32365172299316,0.226645552089664,0.899733471274997,0.0679750000000077,"Non-significant",0.0458861228912188,"SULT2A1","Sulfotransferase 2A1","ST2A1_HUMAN",-0.0679750000000077
0.199262499999999,6.95639125,1.33968256217275,0.220413242835604,0.889035819693287,-5.16613317321351,"AP3M2_HUMAN",9,-1.32347775013315,0.226700416737568,0.899733471274997,-0.199262499999999,"Non-significant",0.0458861228912188,"AP3M2","AP-3 complex subunit mu-2","AP3M2_HUMAN",0.199262499999999
-0.156947499999999,7.57246375,-1.3210720108031,0.226243610720706,0.894081198941755,-5.18718990930504,"UN93B_HUMAN",7,1.32341306351745,0.226720819467842,0.899733471274997,0.156947499999999,"Non-significant",0.0458861228912188,"UNC93B1","Protein unc-93 homolog B1","UN93B_HUMAN",-0.156947499999999
0.0647750000000027,11.0197875,1.57869211933002,0.156513332555773,0.875368230162316,-4.8819131742664,"PTN1_HUMAN",25,-1.32335215217459,0.2267400329049,0.899733471274997,-0.0647750000000027,"Non-significant",0.0458861228912188,"PTPN1","Tyrosine-protein phosphatase non-receptor type 1","PTN1_HUMAN",0.0647750000000027
0.0974175000000006,9.37999625,1.3011534900035,0.232631207204713,0.895529779246291,-5.20953397982264,"UBAP2_HUMAN",21,-1.32310451745715,0.226818159618666,0.899733471274997,-0.0974175000000006,"Non-significant",0.0458861228912188,"UBAP2","Ubiquitin-associated protein 2","UBAP2_HUMAN",0.0974175000000006
-0.112597500000003,8.68246875,-1.30808250739505,0.230391736442664,0.894081198941755,-5.20178405478608,"APC4_HUMAN",15,1.32275747444331,0.226927688259236,0.899733471274997,0.112597500000003,"Non-significant",0.0458861228912188,"ANAPC4","Anaphase-promoting complex subunit 4","APC4_HUMAN",-0.112597500000003
0.0496749999999988,11.9026625,1.15345020978967,0.284964723418322,0.910459579254928,-5.36855227736359,"VATC1_HUMAN",27,-1.32268217584545,0.226951458978109,0.899733471274997,-0.0496749999999988,"Non-significant",0.0458861228912188,"ATP6V1C1","V-type proton ATPase subunit C 1","VATC1_HUMAN",0.0496749999999988
0.0523550000000004,8.796755,1.17824700495704,0.275548702409701,0.907358626190057,-5.34272079897167,"STK10_HUMAN",28,-1.32162963691262,0.227283957776179,0.899733471274997,-0.0523550000000004,"Non-significant",0.0458861228912188,"STK10","Serine/threonine-protein kinase 10","STK10_HUMAN",0.0523550000000004
-0.0602250000000026,13.8988625,-1.2108011469751,0.263579949128897,0.904513273061459,-5.30826144428582,"NDUB9_HUMAN",12,1.32107730215557,0.22745861075586,0.899733471274997,0.0602250000000026,"Non-significant",0.0458861228912188,"NDUFB9","NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 9","NDUB9_HUMAN",-0.0602250000000026
0.9020925,6.35420875,1.34050975367593,0.220157157010591,0.889035819693287,-5.16519328319721,"LMBL4_HUMAN",5,-1.32046841529921,0.227651281278678,0.899733471274997,-0.9020925,"Non-significant",0.0458861228912188,"L3MBTL4","Lethal(3)malignant brain tumor-like protein 4","LMBL4_HUMAN",0.9020925
-0.0911749999999998,12.2207375,-1.29935158027847,0.233216650416113,0.895529779246291,-5.21154533850005,"LEAP2_HUMAN",4,1.32003236961486,0.227789346755521,0.899733471274997,0.0911749999999998,"Non-significant",0.0458861228912188,"LEAP2","Liver-expressed antimicrobial peptide 2","LEAP2_HUMAN",-0.0911749999999998
-0.764367499999999,5.33821625,-1.3398755139738,0.220353484739968,0.889035819693287,-5.16591396320992,"MBIP1_HUMAN",5,1.32000674375171,0.227797462957235,0.899733471274997,0.764367499999999,"Non-significant",0.0458861228912188,"MBIP","MAP3K12-binding inhibitory protein 1","MBIP1_HUMAN",-0.764367499999999
-0.0412250000000007,11.9778625,-1.10796320583523,0.302922421781049,0.913403390552798,-5.41496761421309,"DDC_HUMAN",22,1.31982392654597,0.227855371965405,0.899733471274997,0.0412250000000007,"Non-significant",0.0458861228912188,"DDC","Aromatic-L-amino-acid decarboxylase","DDC_HUMAN",-0.0412250000000007
0.0438500000000008,13.989725,1.12607847821,0.295663584844866,0.913403390552798,-5.39663564852062,"AP1B1_HUMAN",28,-1.31979771381976,0.227863676133505,0.899733471274997,-0.0438500000000008,"Non-significant",0.0458861228912188,"AP1B1","AP-1 complex subunit beta-1","AP1B1_HUMAN",0.0438500000000008
0.0513499999999993,16.7653,1.1584203290855,0.28305649651032,0.909885595558949,-5.36340415702895,"TBB2B_HUMAN",9,-1.31966776656978,0.227904847191985,0.899733471274997,-0.0513499999999993,"Non-significant",0.0458861228912188,"TUBB2B","Tubulin beta-2B chain","TBB2B_HUMAN",0.0513499999999993
0.0311749999999975,13.1148875,0.991929911354661,0.352856698906154,0.919714814155539,-5.52733064324384,"MYLK_HUMAN",102,-1.31921141359257,0.228049484305332,0.899733471274997,-0.0311749999999975,"Non-significant",0.0458861228912188,"MYLK","Myosin light chain kinase, smooth muscle","MYLK_HUMAN",0.0311749999999975
-0.0713249999999999,15.4486375,-1.66969039770782,0.136997956089521,0.866959698385665,-4.76795311586868,"TEBP_HUMAN",10,1.31918740936842,0.228057094444784,0.899733471274997,0.0713249999999999,"Non-significant",0.0458861228912188,"PTGES3","Prostaglandin E synthase 3","TEBP_HUMAN",-0.0713249999999999
0.6589425,6.06684875,1.338939227544,0.220643588960762,0.889035819693287,-5.16697749516628,"CATL2_HUMAN",3,-1.31912170250978,0.22807792683935,0.899733471274997,-0.6589425,"Non-significant",0.0458861228912188,"CTSV","Cathepsin L2","CATL2_HUMAN",0.6589425
-0.0691000000000024,14.9368,-1.22757960257724,0.257583011619802,0.904513273061459,-5.29026479848427,"SAMP_HUMAN",11,1.31695625665341,0.228765408863949,0.90096978108542,0.0691000000000024,"Non-significant",0.0452897752006702,"APCS","Serum amyloid P-component","SAMP_HUMAN",-0.0691000000000024
-0.2051,12.6525,-1.32537530174447,0.224883704167062,0.893675015133904,-5.18233629123444,"CISD2_HUMAN",8,1.31688208037008,0.228788990090121,0.90096978108542,0.2051,"Non-significant",0.0452897752006702,"CISD2","CDGSH iron-sulfur domain-containing protein 2","CISD2_HUMAN",-0.2051
0.0542574999999985,9.66570125,1.19568160188551,0.269083707653704,0.905380216720367,-5.32434193546966,"UBXN7_HUMAN",17,-1.31615071676263,0.229021609451975,0.90096978108542,-0.0542574999999985,"Non-significant",0.0452897752006702,"UBXN7","UBX domain-containing protein 7","UBXN7_HUMAN",0.0542574999999985
-0.5003775,5.72238875,-1.33558822709635,0.221684605950441,0.889720162681383,-5.17078038125156,"NOTUM_HUMAN",3,1.31582555159349,0.229125098277697,0.90096978108542,0.5003775,"Non-significant",0.0452897752006702,"NOTUM","Palmitoleoyl-protein carboxylesterase NOTUM","NOTUM_HUMAN",-0.5003775
-0.032074999999999,14.8079125,-0.980221667353201,0.358231185414484,0.92141472234533,-5.53816048464458,"ENTP5_HUMAN",20,1.31542497732582,0.229252643054272,0.90096978108542,0.032074999999999,"Non-significant",0.0452897752006702,"ENTPD5","Nucleoside diphosphate phosphatase ENTPD5","ENTP5_HUMAN",-0.032074999999999
-0.082099999999997,12.853525,-2.12846529702499,0.0690893119913853,0.813472755539051,-4.16192283040097,"ERAP1_HUMAN",43,1.31512335753084,0.229348720944417,0.90096978108542,0.082099999999997,"Non-significant",0.0452897752006702,"ERAP1","Endoplasmic reticulum aminopeptidase 1","ERAP1_HUMAN",-0.082099999999997
0.678940000000002,6.4097425,1.33985469906103,0.220359930539451,0.889035819693287,-5.16593761163727,"REEP4_HUMAN",5,-1.31508400027779,0.229361260372424,0.90096978108542,-0.678940000000002,"Non-significant",0.0452897752006702,"REEP4","Receptor expression-enhancing protein 4","REEP4_HUMAN",0.678940000000002
0.109,10.92555,2.38317326373489,0.0471043382652835,0.77230094563547,-3.81314462983609,"TM1L2_HUMAN",18,-1.3149885173443,0.229391684212192,0.90096978108542,-0.109,"Non-significant",0.0452897752006702,"TOM1L2","TOM1-like protein 2","TM1L2_HUMAN",0.109
-0.0539749999999977,14.1359875,-1.17423137925437,0.277055864319969,0.907358626190057,-5.34692873340229,"S61A1_HUMAN",15,1.31494062649905,0.229406945048459,0.90096978108542,0.0539749999999977,"Non-significant",0.0452897752006702,"SEC61A1","Protein transport protein Sec61 subunit alpha isoform 1","S61A1_HUMAN",-0.0539749999999977
0.0618749999999988,12.7760625,1.21187922551403,0.263191134018252,0.904513273061459,-5.30710986596777,"LTOR3_HUMAN",7,-1.31462992899975,0.229505972937632,0.90096978108542,-0.0618749999999988,"Non-significant",0.0452897752006702,"LAMTOR3","Ragulator complex protein LAMTOR3","LTOR3_HUMAN",0.0618749999999988
-0.0322999999999976,11.838775,-0.969154396387999,0.363368746243279,0.92141472234533,-5.54830829991556,"MYCBP_HUMAN",9,1.31385071964442,0.22975449181502,0.901507552107189,0.0322999999999976,"Non-significant",0.0450306307555106,"MYCBP","c-Myc-binding protein","MYCBP_HUMAN",-0.0322999999999976
0.0395499999999966,10.81405,1.13819839741556,0.290886483189449,0.910459579254928,-5.38425710041592,"M3K20_HUMAN",35,-1.31350030353123,0.229866328700599,0.901508750551645,-0.0395499999999966,"Non-significant",0.0450300534142924,"MAP3K20","Mitogen-activated protein kinase kinase kinase 20","M3K20_HUMAN",0.0395499999999966
0.0754224999999984,9.97187875,1.26949269777445,0.243103585636987,0.904513273061459,-5.24462912903241,"SPAG7_HUMAN",11,-1.31235668784274,0.230231647646258,0.902015870591032,-0.0754224999999984,"Non-significant",0.0447858211615241,"SPAG7","Sperm-associated antigen 7","SPAG7_HUMAN",0.0754224999999984
0.0336499999999997,12.40415,0.978730669173199,0.358920075954892,0.92141472234533,-5.53953268077752,"EEA1_HUMAN",90,-1.31171669507654,0.230436308055882,0.902015870591032,-0.0336499999999997,"Non-significant",0.0447858211615241,"EEA1","Early endosome antigen 1","EEA1_HUMAN",0.0336499999999997
0.206904999999999,9.16652,1.31852388946103,0.227052208626433,0.894081198941755,-5.19005952255113,"BCL7A_HUMAN",4,-1.31167892536501,0.230448391193648,0.902015870591032,-0.206904999999999,"Non-significant",0.0447858211615241,"BCL7A","B-cell CLL/lymphoma 7 protein family member A","BCL7A_HUMAN",0.206904999999999
0.072300000000002,14.402175,1.24123687948211,0.252786822373514,0.904513273061459,-5.27549994498531,"DHB11_HUMAN",17,-1.31126165333023,0.230581919812755,0.902015870591032,-0.072300000000002,"Non-significant",0.0447858211615241,"HSD17B11","Estradiol 17-beta-dehydrogenase 11","DHB11_HUMAN",0.072300000000002
-0.0442750000000025,10.8731375,-1.4559473419016,0.186883393303106,0.889035819693287,-5.03088933889932,"ATG5_HUMAN",14,1.31106394406087,0.230645210955242,0.902015870591032,0.0442750000000025,"Non-significant",0.0447858211615241,"ATG5","Autophagy protein 5","ATG5_HUMAN",-0.0442750000000025
0.219755000000001,7.53334,1.35707839693643,0.215082091981542,0.889035819693287,-5.1462971097836,"LRC8C_HUMAN",4,-1.31100151467546,0.230665199123056,0.902015870591032,-0.219755000000001,"Non-significant",0.0447858211615241,"LRRC8C","Volume-regulated anion channel subunit LRRC8C","LRC8C_HUMAN",0.219755000000001
-0.492657500000002,6.55968875,-1.32986427114267,0.22347267708852,0.891858486074637,-5.17726340257812,"NOCT_HUMAN",10,1.31061229785957,0.230789849505907,0.902066902106502,0.492657500000002,"Non-significant",0.0447612516618166,"NOCT","Nocturnin","NOCT_HUMAN",-0.492657500000002
0.0529499999999992,11.85955,1.52561417489724,0.169047975346871,0.889035819693287,-4.9470505839026,"CATF_HUMAN",14,-1.30969731860186,0.231083110443214,0.902715090189493,-0.0529499999999992,"Non-significant",0.044449297618632,"CTSF","Cathepsin F","CATF_HUMAN",0.0529499999999992
0.580365,5.7706,1.33071943086348,0.223204745843966,0.891825981540671,-5.17629586899334,"RGL3_HUMAN",12,-1.30939821353809,0.231179046974174,0.902715090189493,-0.580365,"Non-significant",0.044449297618632,"RGL3","Ral guanine nucleotide dissociation stimulator-like 3","RGL3_HUMAN",0.580365
0.198625000000001,7.884525,1.31775433598381,0.227296902955168,0.894081198941755,-5.19092552747441,"RPA49_HUMAN",15,-1.30885173882623,0.231354415337071,0.90296365966661,-0.198625000000001,"Non-significant",0.0443297277859894,"POLR1E","DNA-directed RNA polymerase I subunit RPA49","RPA49_HUMAN",0.198625000000001
0.1233825,9.81386125,1.38077379061195,0.208001987564049,0.889035819693287,-5.11904456470968,"FUCM_HUMAN",9,-1.30801197926707,0.231624126074385,0.903454384879725,-0.1233825,"Non-significant",0.0440937699377242,"FUOM","Fucose mutarotase","FUCM_HUMAN",0.1233825
-0.0967649999999995,7.7212375,-1.2704675855969,0.242775206536952,0.904513273061459,-5.24355635611362,"NHSL1_HUMAN",24,1.30768446720012,0.231729388987837,0.903454384879725,0.0967649999999995,"Non-significant",0.0440937699377242,"NHSL1","NHS-like protein 1","NHSL1_HUMAN",-0.0967649999999995
-0.0423749999999981,13.2617125,-1.34739384155297,0.218035980990641,0.889035819693287,-5.15735831504034,"STAT1_HUMAN",41,1.30741675212963,0.231815463842701,0.903454384879725,0.0423749999999981,"Non-significant",0.0440937699377242,"STAT1","Signal transducer and activator of transcription 1-alpha/beta","STAT1_HUMAN",-0.0423749999999981
0.0562349999999974,9.9804775,1.20033120732191,0.267381053555258,0.905380216720367,-5.31941075933447,"P4R3A_HUMAN",28,-1.30699896956094,0.231949843254964,0.903542449652953,-0.0562349999999974,"Non-significant",0.0440514388784081,"PPP4R3A","Serine/threonine-protein phosphatase 4 regulatory subunit 3A","P4R3A_HUMAN",0.0562349999999974
-0.0713500000000007,13.18225,-1.50260377504607,0.174760939807825,0.889035819693287,-4.97495736293668,"GSTM4_HUMAN",9,1.30587106162739,0.232312971029302,0.904334214820013,0.0713500000000007,"Non-significant",0.043671037635603,"GSTM4","Glutathione S-transferase Mu 4","GSTM4_HUMAN",-0.0713500000000007
-0.0922750000000008,12.1565875,-1.30540356246543,0.231255362877445,0.894081198941755,-5.20478329469569,"KMO_HUMAN",26,1.30546225516244,0.232444707020669,0.904334214820013,0.0922750000000008,"Non-significant",0.043671037635603,"KMO","Kynurenine 3-monooxygenase","KMO_HUMAN",-0.0922750000000008
-0.2475325,7.08791875,-1.31930946898286,0.226802653628624,0.894081198941755,-5.189175175684,"LYCHS_HUMAN",9,1.30532565067414,0.232488741605343,0.904334214820013,0.2475325,"Non-significant",0.043671037635603,"GPR155","Lysosomal cholesterol signaling protein","LYCHS_HUMAN",-0.2475325
0.0618574999999986,9.89473125,1.28066425112711,0.239363222907715,0.901045692964118,-5.23230569993327,"SEH1_HUMAN",19,-1.30473658466238,0.232678710344773,0.904637814197594,-0.0618574999999986,"Non-significant",0.0435252625395646,"SEH1L","Nucleoporin SEH1","SEH1_HUMAN",0.0618574999999986
0.029024999999999,11.9399125,0.94980225350882,0.372486423527317,0.92141472234533,-5.56584202851671,"SNX1_HUMAN",22,-1.30387244744178,0.23295763040585,0.904921192412655,-0.029024999999999,"Non-significant",0.0433892408948995,"SNX1","Sorting nexin-1","SNX1_HUMAN",0.029024999999999
-0.0296750000000028,12.0051125,-0.926269741731888,0.383804320199291,0.924161072210482,-5.58679676760752,"PLOD1_HUMAN",41,1.30271357284546,0.233332138050174,0.904921192412655,0.0296750000000028,"Non-significant",0.0433892408948995,"PLOD1","Procollagen-lysine,2-oxoglutarate 5-dioxygenase 1","PLOD1_HUMAN",-0.0296750000000028
-0.033574999999999,11.5366625,-1.02836212731858,0.33653000828427,0.91527772205245,-5.49302188329024,"PGTA_HUMAN",32,1.30250884246514,0.233398353865188,0.904921192412655,0.033574999999999,"Non-significant",0.0433892408948995,"RABGGTA","Geranylgeranyl transferase type-2 subunit alpha","PGTA_HUMAN",-0.033574999999999
-0.0429999999999975,12.209925,-1.13796048805975,0.290979646352822,0.910459579254928,-5.38450095468571,"SPCS_HUMAN",25,1.30208275668371,0.233536214656089,0.904921192412655,0.0429999999999975,"Non-significant",0.0433892408948995,"SEPSECS","O-phosphoseryl-tRNA(Sec) selenium transferase","SPCS_HUMAN",-0.0429999999999975
-0.17289,8.0002775,-1.31944333386543,0.226760152457552,0.894081198941755,-5.18902444963994,"DUS22_HUMAN",6,1.30184084622934,0.233614516556228,0.904921192412655,0.17289,"Non-significant",0.0433892408948995,"DUSP22","Dual specificity protein phosphatase 22","DUS22_HUMAN",-0.17289
-0.0772500000000012,14.171275,-1.3586552863229,0.214604449554781,0.889035819693287,-5.14449178826628,"RAB1A_HUMAN",8,1.30168008494695,0.23366656454657,0.904921192412655,0.0772500000000012,"Non-significant",0.0433892408948995,"RAB1A","Ras-related protein Rab-1A","RAB1A_HUMAN",-0.0772500000000012
