"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","B2_vs_CM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names","CM_vs_B2"
0.22766,7.682745,3.3772184111072,0.010890712774022,0.0805068199471888,-3.3017197605698,"AT11B_HUMAN",19,-3.49114975318548,0.008516808406776,0.0667502823315006,-0.22766,"Non-significant",1.17554689303824,"ATP11B","Phospholipid-transporting ATPase IF","AT11B_HUMAN",0.22766
-0.118150000000002,12.17235,-3.1635394984421,0.0147688150963217,0.0961673917074226,-3.62134097586426,"SPCS_HUMAN",25,3.48908529113115,0.00854223996556499,0.0668856573425996,0.118150000000002,"Non-significant",1.17466700039017,"SEPSECS","O-phosphoseryl-tRNA(Sec) selenium transferase","SPCS_HUMAN",-0.118150000000002
0.185137500000003,10.11425625,3.34752158573755,0.0113575821008593,0.0823248966072894,-3.34588442503664,"DDX56_HUMAN",20,-3.48686595605914,0.00856966953102627,0.0670364034497646,-0.185137500000003,"Non-significant",1.17368929395744,"DDX56","Probable ATP-dependent RNA helicase DDX56","DDX56_HUMAN",0.185137500000003
-0.3925725,9.46753375,-3.43940721617817,0.00997814195181681,0.075531678412737,-3.20952685331884,"SO1B3_HUMAN",12,3.48440316953571,0.00860021775725554,0.0672112346749103,0.3925725,"Non-significant",1.17255812650704,"SLCO1B3","Solute carrier organic anion transporter family member 1B3","SO1B3_HUMAN",-0.3925725
0.1465,11.1425,3.5646944282376,0.00837889772676489,0.0678712801246483,-3.02507047381328,"VPS28_HUMAN",14,-3.47922567282287,0.00866481755935644,0.0675455833317111,-0.1465,"Non-significant",1.17040304334626,"VPS28","Vacuolar protein sorting-associated protein 28 homolog","VPS28_HUMAN",0.1465
0.185224999999999,10.4682375,3.45388573614149,0.00977764352998113,0.0744262968048146,-3.18812163046943,"GRWD1_HUMAN",15,-3.47904033643799,0.00866713955789614,0.0675455833317111,-0.185224999999999,"Non-significant",1.17040304334626,"GRWD1","Glutamate-rich WD repeat-containing protein 1","GRWD1_HUMAN",0.185224999999999
-0.194900000000002,9.067355,-3.80151471098535,0.0060596697808503,0.0551440706602913,-2.68150917615005,"CARME_HUMAN",10,3.47899416017774,0.00866771818308857,0.0675455833317111,0.194900000000002,"Non-significant",1.17040304334626,"CARNMT1","Carnosine N-methyltransferase","CARME_HUMAN",-0.194900000000002
0.404442500000002,8.58059875,4.48559182951827,0.00248973614812327,0.0320421616048894,-1.73171329872275,"RAB3B_HUMAN",3,-3.47690499686823,0.00869394009894122,0.067637400298707,-0.404442500000002,"Non-significant",1.16981309323313,"RAB3B","Ras-related protein Rab-3B","RAB3B_HUMAN",0.404442500000002
-0.194732500000001,8.27069125,-3.97947946005889,0.00477570544816337,0.0477454064195651,-2.42810022397124,"R113A_HUMAN",9,3.47674104808665,0.00869600145338341,0.067637400298707,0.194732500000001,"Non-significant",1.16981309323313,"RNF113A","E3 ubiquitin-protein ligase RNF113A","R113A_HUMAN",-0.194732500000001
0.19641,8.7729025,3.25868475018219,0.0128861435513669,0.0886990804652439,-3.47851175740651,"KIBRA_HUMAN",31,-3.47470260612969,0.00872167458015091,0.0677727850313528,-0.19641,"Non-significant",1.16894466724626,"WWC1","Protein KIBRA","KIBRA_HUMAN",0.19641
-0.126750000000001,15.961575,-3.52777406770102,0.008819484550878,0.0697224053501426,-3.0792431438266,"ESTD_HUMAN",15,3.47121330449145,0.00876580785537601,0.0680512242408831,0.126750000000001,"Non-significant",1.16716405743673,"ESD","S-formylglutathione hydrolase","ESTD_HUMAN",-0.126750000000001
-0.346544999999999,8.788045,-4.03020839492111,0.00446616127759192,0.0457098503791492,-2.35665495326117,"ALG3_HUMAN",5,3.46900819051975,0.00879382096024466,0.0682041099641303,0.346544999999999,"Non-significant",1.16618945406842,"ALG3","Dol-P-Man:Man(5)GlcNAc(2)-PP-Dol alpha-1,3-mannosyltransferase","ALG3_HUMAN",-0.346544999999999
0.298524999999998,11.2815125,3.59263992036852,0.00806114335076841,0.0662815465778748,-2.98417211534728,"TRAM1_HUMAN",9,-3.46828503451418,0.00880302843786882,0.0682109897293465,-0.298524999999998,"Non-significant",1.16614564888733,"TRAM1","Translocating chain-associated membrane protein 1","TRAM1_HUMAN",0.298524999999998
-0.169375,12.6596875,-3.33815896961184,0.0115091657103036,0.0830564617016454,-3.35982656968311,"UD2A3_HUMAN",19,3.46682997892428,0.0088215858055567,0.0682902364815428,0.169375,"Non-significant",1.16564138336519,"UGT2A3","UDP-glucuronosyltransferase 2A3","UD2A3_HUMAN",-0.169375
0.540502500000001,6.52991125,3.35822594203832,0.0111868808071048,0.0818460451852213,-3.32995488500141,"MORC3_HUMAN",25,-3.46306524773237,0.00886979347609448,0.0685986480349269,-0.540502500000001,"Non-significant",1.16368444342964,"MORC3","MORC family CW-type zinc finger protein 3","MORC3_HUMAN",0.540502500000001
-0.202300000000001,14.8939,-3.35567793005261,0.0112272639201621,0.081887108200613,-3.33374563970803,"NDUBA_HUMAN",18,3.4582744462261,0.00893154550845886,0.0689632987551338,0.202300000000001,"Non-significant",1.16138197286653,"NDUFB10","NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10","NDUBA_HUMAN",-0.202300000000001
0.200175000000003,11.4659875,3.29705728882754,0.0122005960168489,0.0856890227499809,-3.42113285887532,"ERIC5_HUMAN",23,-3.45810274367826,0.00893376717223129,0.0689632987551338,-0.200175000000003,"Non-significant",1.16138197286653,"ERICH5","Glutamate-rich protein 5","ERIC5_HUMAN",0.200175000000003
0.15605,14.3376,3.09201377512059,0.0163752693873916,0.103264052579587,-3.72918893810704,"MYO1B_HUMAN",60,-3.45460425294005,0.00897916242073206,0.0692485169568781,-0.15605,"Non-significant",1.15958952312042,"MYO1B","Unconventional myosin-Ib","MYO1B_HUMAN",0.15605
-0.122525000000001,12.3213375,-3.37857538902039,0.0108698749699823,0.080425302350104,-3.29970380820529,"AAKB2_HUMAN",17,3.44881792787288,0.00905478290435552,0.0697660810619423,0.122525000000001,"Non-significant",1.15635567176035,"PRKAB2","5'-AMP-activated protein kinase subunit beta-2","AAKB2_HUMAN",-0.122525000000001
0.256012500000004,9.51933375,3.43473882554303,0.0100437242024263,0.0759579806379069,-3.21643346130552,"ITM2B_HUMAN",13,-3.44750836027603,0.00907199118450627,0.069804112792819,-0.256012500000004,"Non-significant",1.15611898839968,"ITM2B","Integral membrane protein 2B","ITM2B_HUMAN",0.256012500000004
-0.161074999999999,10.7087625,-3.33920571629015,0.0114921119230136,0.083006461273009,-3.3582674006055,"DHR11_HUMAN",18,3.44701622613144,0.00907846702173045,0.069804112792819,0.161074999999999,"Non-significant",1.15611898839968,"DHRS11","Dehydrogenase/reductase SDR family member 11","DHR11_HUMAN",-0.161074999999999
-0.143225000000001,11.2163875,-3.30530564794863,0.0120583683534067,0.084926549623048,-3.40881685121446,"A16A1_HUMAN",19,3.44650014274576,0.00908526327762112,0.069804112792819,0.143225000000001,"Non-significant",1.15611898839968,"ALDH16A1","Aldehyde dehydrogenase family 16 member A1","A16A1_HUMAN",-0.143225000000001
-0.125924999999999,14.4502875,-3.37311947624198,0.0109539156176393,0.08082826303637,-3.30781035296383,"SPRY4_HUMAN",17,3.44452050582115,0.00911138313689495,0.0699392499590494,0.125924999999999,"Non-significant",1.15527902945303,"SPRYD4","SPRY domain-containing protein 4","SPRY4_HUMAN",-0.125924999999999
0.281657500000001,9.41091375,4.49430454089368,0.00246279622938252,0.0319879007054819,-1.72005062939901,"ZFAN6_HUMAN",5,-3.44185950507489,0.00914661890486651,0.0701440428270305,-0.281657500000001,"Non-significant",1.15400920670556,"ZFAND6","AN1-type zinc finger protein 6","ZFAN6_HUMAN",0.281657500000001
-0.220532500000001,9.83517625,-3.30837753553587,0.0120058516251663,0.0848482513992359,-3.40423171802111,"GPC1_HUMAN",21,3.44097930468949,0.0091583059703107,0.0701680302286048,0.220532500000001,"Non-significant",1.1538607149042,"GPC1","Glypican-1","GPC1_HUMAN",-0.220532500000001
0.1136,11.45645,2.91804929215707,0.0211025722212116,0.119971488952492,-3.99288089048236,"AT131_HUMAN",49,-3.43754027154298,0.00920412088272753,0.0704532054123252,-0.1136,"Non-significant",1.15209924299158,"ATP13A1","Endoplasmic reticulum transmembrane helix translocase","AT131_HUMAN",0.1136
0.16245,11.91555,3.30617767335987,0.0120434354505216,0.0848943111121032,-3.40751516547184,"GCP60_HUMAN",19,-3.43606974207027,0.0092237856020835,0.0705378678786199,-0.16245,"Non-significant",1.15157767172473,"ACBD3","Golgi resident protein GCP60","GCP60_HUMAN",0.16245
-0.291687499999997,8.37849375,-3.78759479914578,0.00617480470487768,0.0559348607409804,-2.70150753742865,"CC28A_HUMAN",7,3.4348305294601,0.00924039168751154,0.070553273677853,0.291687499999997,"Non-significant",1.1514828301415,"CCDC28A","Coiled-coil domain-containing protein 28A","CC28A_HUMAN",-0.291687499999997
-0.240774999999999,13.4978125,-4.46289969614806,0.00256142714401033,0.0326046705613411,-1.76214102682726,"NDUS7_HUMAN",6,3.43460182450396,0.00924345992214275,0.070553273677853,0.240774999999999,"Non-significant",1.1514828301415,"NDUFS7","NADH dehydrogenase [ubiquinone] iron-sulfur protein 7, mitochondrial","NDUS7_HUMAN",-0.240774999999999
0.284705000000001,9.2984875,3.29377772690408,0.0122576414736791,0.0858871461092663,-3.42603150362382,"CYFP2_HUMAN",27,-3.43399407288775,0.00925161859035033,0.070553273677853,-0.284705000000001,"Non-significant",1.1514828301415,"CYFIP2","Cytoplasmic FMR1-interacting protein 2","CYFP2_HUMAN",0.284705000000001
0.2059,11.0743,3.59069263448278,0.00808285985307883,0.0662826337344472,-2.987018990665,"COMD8_HUMAN",11,-3.43203964519602,0.00927790740911663,0.0706621273242274,-0.2059,"Non-significant",1.1508132920177,"COMMD8","COMM domain-containing protein 8","COMD8_HUMAN",0.2059
0.474342499999999,8.74719125,3.54587026498892,0.00860050598885601,0.0686756172720467,-3.05267121262915,"TTYH3_HUMAN",6,-3.43165197206643,0.00928313138914282,0.0706621273242274,-0.474342499999999,"Non-significant",1.1508132920177,"TTYH3","Protein tweety homolog 3","TTYH3_HUMAN",0.474342499999999
-0.2879725,8.41872875,-4.39069513436974,0.00280499071033125,0.0342192170287137,-1.85946315407081,"SDHF3_HUMAN",5,3.42946428535332,0.0093126695768112,0.0708212107520392,0.2879725,"Non-significant",1.14983665286123,"SDHAF3","Succinate dehydrogenase assembly factor 3, mitochondrial","SDHF3_HUMAN",-0.2879725
-0.324454999999999,9.6256475,-3.36406155374905,0.0110949758744621,0.0813974099518904,-3.32127551568637,"PCOC2_HUMAN",14,3.42321989621652,0.00939753196825141,0.0714003401999305,0.324454999999999,"Non-significant",1.14629971894371,"PCOLCE2","Procollagen C-endopeptidase enhancer 2","PCOC2_HUMAN",-0.324454999999999
-0.209325000000003,15.4266125,-3.5009963499416,0.00915456132969128,0.0710425576427121,-3.11863119866401,"QCR7_HUMAN",12,3.42254521218372,0.00940675009523565,0.0714042011858721,0.209325000000003,"Non-significant",1.14627623502823,"UQCRB","Cytochrome b-c1 complex subunit 7","QCR7_HUMAN",-0.209325000000003
-0.399127499999999,8.47106875,-3.76718536304898,0.00634790933358188,0.0570201334921718,-2.73087465713407,"LYRM9_HUMAN",5,3.42146448040273,0.00942153602185894,0.071413277820022,0.399127499999999,"Non-significant",1.14622103265163,"LYRM9","LYR motif-containing protein 9","LYRM9_HUMAN",-0.399127499999999
-0.149825000000003,10.7359125,-3.85192495675267,0.00566174054240751,0.0528042650360145,-2.60929858418424,"GNTK_HUMAN",11,3.42118469000327,0.00942536796795119,0.071413277820022,0.149825000000003,"Non-significant",1.14622103265163,"IDNK","Probable gluconokinase","GNTK_HUMAN",-0.149825000000003
0.180200000000003,10.491075,3.56402851625077,0.00838663171093787,0.0678712801246483,-3.02604615736564,"RB22A_HUMAN",12,-3.42013031003707,0.0094398233963543,0.0714567610372231,-0.180200000000003,"Non-significant",1.14595667320972,"RAB22A","Ras-related protein Rab-22A","RB22A_HUMAN",0.180200000000003
0.093024999999999,14.0225625,3.04999058227368,0.0174043934437987,0.1067290525172,-3.79272183767172,"IF2G_HUMAN",23,-3.41803384888918,0.00946863563266799,0.0716087406979817,-0.093024999999999,"Non-significant",1.14503396365281,"EIF2S3","Eukaryotic translation initiation factor 2 subunit 3","IF2G_HUMAN",0.093024999999999
0.499000000000001,8.4628075,3.70584332324468,0.006900481741809,0.0595925176896129,-2.81946084503214,"STR3N_HUMAN",4,-3.4170839390859,0.00948172123197829,0.0716416135112977,-0.499000000000001,"Non-significant",1.14483464153934,"STARD3NL","STARD3 N-terminal-like protein","STR3N_HUMAN",0.499000000000001
0.108832499999998,9.83210625,2.99321158375481,0.018904488986477,0.113205990293016,-3.87874073028721,"RTF1_HUMAN",30,-3.41425185380532,0.00952084907273677,0.0718710135343426,-0.108832499999998,"Non-significant",1.14344623062303,"RTF1","RNA polymerase-associated protein RTF1 homolog","RTF1_HUMAN",0.108832499999998
0.16638,8.1176625,3.1292606297283,0.0155168279622672,0.0995359590255605,-3.67297980170162,"SHAN2_HUMAN",39,-3.41330563065345,0.00953396018990648,0.0719037770348236,-0.16638,"Non-significant",1.14324829595511,"SHANK2","SH3 and multiple ankyrin repeat domains protein 2","SHAN2_HUMAN",0.16638
0.262414999999999,9.34009,3.35104530176042,0.0113010849137735,0.0821332394708471,-3.34063939847035,"NPCL1_HUMAN",15,-3.41100499498036,0.00956591843914258,0.0720784920625835,-0.262414999999999,"Non-significant",1.14219430770809,"NPC1L1","NPC1-like intracellular cholesterol transporter 1","NPCL1_HUMAN",0.262414999999999
0.212020000000003,9.1085575,3.21877892496469,0.0136427328198929,0.0919762530077974,-3.53832367526602,"SPT20_HUMAN",30,-3.40673075495276,0.00962559444610598,0.0724615457017235,-0.212020000000003,"Non-significant",1.13989240612029,"SPATA20","Spermatogenesis-associated protein 20","SPT20_HUMAN",0.212020000000003
-0.0687999999999995,11.925225,-2.48718629783654,0.0400449354784626,0.173973704850258,-4.64949704150637,"NEK9_HUMAN",42,3.40436428015231,0.00965880451754725,0.0726179808420168,0.0687999999999995,"Non-significant",1.13895583090318,"NEK9","Serine/threonine-protein kinase Nek9","NEK9_HUMAN",-0.0687999999999995
0.213925,11.2406875,3.75095376685108,0.00648931988659632,0.0578884052560573,-2.75426860712169,"DCTD_HUMAN",9,-3.40385712165968,0.00966593757115486,0.0726179808420168,-0.213925,"Non-significant",1.13895583090318,"DCTD","Deoxycytidylate deaminase","DCTD_HUMAN",0.213925
-0.419197500000001,7.30821625,-3.31862786506901,0.011832368973004,0.0843165894933084,-3.38893847158279,"KDM4B_HUMAN",16,3.40335900479693,0.0096729488996685,0.0726179808420168,0.419197500000001,"Non-significant",1.13895583090318,"KDM4B","Lysine-specific demethylase 4B","KDM4B_HUMAN",-0.419197500000001
0.104624999999999,11.0444125,3.02228574232338,0.0181200348818727,0.109548706461351,-3.83466991323893,"TRIP6_HUMAN",26,-3.40181126972855,0.00969476877372442,0.0727152007383283,-0.104624999999999,"Non-significant",1.13837479262495,"TRIP6","Thyroid receptor-interacting protein 6","TRIP6_HUMAN",0.104624999999999
0.148025000000001,10.3051625,3.29047984732681,0.0123152920576334,0.086143996833173,-3.43095852427993,"PWP1_HUMAN",18,-3.39907127821117,0.00973352521238927,0.0729391587670633,-0.148025000000001,"Non-significant",1.13703924986415,"PWP1","Periodic tryptophan protein 1 homolog","PWP1_HUMAN",0.148025000000001
-0.153074999999998,18.7507875,-3.31828592215727,0.011838112942442,0.0843165894933084,-3.38944848001831,"PEBP1_HUMAN",17,3.39578768479926,0.00978018747052419,0.0731415384444445,0.153074999999998,"Non-significant",1.13583590903891,"PEBP1","Phosphatidylethanolamine-binding protein 1","PEBP1_HUMAN",-0.153074999999998
0.506582499999999,6.69982875,3.35381034913947,0.0112569617543591,0.0819677703817658,-3.33652450764171,"TP4AP_HUMAN",10,-3.39558553261105,0.00978306794715761,0.0731415384444445,-0.506582499999999,"Non-significant",1.13583590903891,"TRPC4AP","Short transient receptor potential channel 4-associated protein","TP4AP_HUMAN",0.506582499999999
0.534264999999999,8.164755,3.52211354923145,0.00888920380214212,0.0700708584326549,-3.0875625781882,"YLAT2_HUMAN",5,-3.39469744871876,0.0097957329679064,0.0731415384444445,-0.534264999999999,"Non-significant",1.13583590903891,"SLC7A6","Y+L amino acid transporter 2","YLAT2_HUMAN",0.534264999999999
0.172897499999998,8.61122125,3.16289896802789,0.0147824365963044,0.0961796946162726,-3.62230505728176,"WWC2_HUMAN",30,-3.39466334194332,0.00979621971358869,0.0731415384444445,-0.172897499999998,"Non-significant",1.13583590903891,"WWC2","Protein WWC2","WWC2_HUMAN",0.172897499999998
0.0772249999999985,10.1108375,2.64406910027296,0.0316598704330713,0.150908025867503,-4.41045795187601,"SLFN5_HUMAN",37,-3.39316744498098,0.00981759327281992,0.0732344218840561,-0.0772249999999985,"Non-significant",1.13528474243194,"SLFN5","Schlafen family member 5","SLFN5_HUMAN",0.0772249999999985
0.4512275,7.33674125,3.31767739160754,0.0118483424123312,0.0843165894933084,-3.39035613215074,"AP5B1_HUMAN",14,-3.39233044196547,0.00982957405907881,0.0732571346693892,-0.4512275,"Non-significant",1.13515007204342,"AP5B1","AP-5 complex subunit beta-1","AP5B1_HUMAN",0.4512275
0.0953999999999979,10.620425,2.76478945835183,0.0264557959773374,0.137529876615226,-4.22630307149969,"C2D1A_HUMAN",47,-3.39169099090495,0.00983873755722385,0.0732588287866677,-0.0953999999999979,"Non-significant",1.13514002882672,"CC2D1A","Coiled-coil and C2 domain-containing protein 1A","C2D1A_HUMAN",0.0953999999999979
0.129725000000002,11.3979625,4.03209282865983,0.00445509034716359,0.0457098503791492,-2.35400784402015,"FAM3C_HUMAN",11,-3.38887865445918,0.00987914678657455,0.073461925154174,-0.129725000000002,"Non-significant",1.13393769465559,"FAM3C","Protein FAM3C","FAM3C_HUMAN",0.129725000000002
0.104399999999998,12.4243,3.17037117821786,0.0146243576601663,0.0955302662135806,-3.61106043219376,"ACADL_HUMAN",20,-3.38854618458719,0.00988393552635447,0.073461925154174,-0.104399999999998,"Non-significant",1.13393769465559,"ACADL","Long-chain specific acyl-CoA dehydrogenase, mitochondrial","ACADL_HUMAN",0.104399999999998
0.342049999999997,8.5589775,3.30625084525457,0.0120421833227137,0.0848943111121032,-3.40740594393851,"AGRG6_HUMAN",16,-3.38740929520471,0.00990032936422361,0.0735171196810735,-0.342049999999997,"Non-significant",1.13361151646308,"ADGRG6","Adhesion G-protein coupled receptor G6","AGRG6_HUMAN",0.342049999999997
-0.111625000000002,11.7050625,-3.05939984471427,0.0171681765745385,0.106302652234189,-3.77848623115991,"FGGY_HUMAN",25,3.38655357051412,0.00991268786080279,0.0735422760930871,0.111625000000002,"Non-significant",1.13346293308327,"FGGY","FGGY carbohydrate kinase domain-containing protein","FGGY_HUMAN",-0.111625000000002
-0.258975,11.5231625,-4.14566880077195,0.00383987439387361,0.0415233024082721,-2.19538508810176,"FMC1_HUMAN",6,3.38489075729023,0.00993674926632269,0.073613882517845,0.258975,"Non-significant",1.13304027625546,"FMC1","Protein FMC1 homolog","FMC1_HUMAN",-0.258975
0.427727499999999,6.61659875,3.65179693072472,0.00743042879519216,0.0626049899927906,-2.89790299673188,"IFT22_HUMAN",5,-3.38464583459003,0.00994029860298297,0.073613882517845,-0.427727499999999,"Non-significant",1.13304027625546,"IFT22","Intraflagellar transport protein 22 homolog","IFT22_HUMAN",0.427727499999999
-0.138175000000002,15.6438375,-3.71062683195265,0.00685557894720865,0.0592848483219584,-2.81253566597047,"SKP1_HUMAN",12,3.38306551289689,0.00996323244662279,0.0737171296005538,0.138175000000002,"Non-significant",1.1324315836932,"SKP1","S-phase kinase-associated protein 1","SKP1_HUMAN",-0.138175000000002
-0.100024999999999,11.9075875,-2.70588198960023,0.0288742963217333,0.143461503785194,-4.31615804352507,"ZO1_HUMAN",99,3.37913578907852,0.0100205047844283,0.0740740290556743,0.100024999999999,"Non-significant",1.13033403243686,"TJP1","Tight junction protein ZO-1","ZO1_HUMAN",-0.100024999999999
-0.206375,10.1362375,-3.20289209832502,0.0139569473364881,0.0930236213532763,-3.5621735482391,"CHIO_HUMAN",26,3.37323052293796,0.0101072264767058,0.0746477861766073,0.206375,"Non-significant",1.1269830675845,"CHN2","Beta-chimaerin","CHIO_HUMAN",-0.206375
0.388892499999999,6.94086125,3.39063499477558,0.0106865471712205,0.0793553566210737,-3.2817960912327,"SRGP1_HUMAN",9,-3.36851503310476,0.0101770471538278,0.0750831594726145,-0.388892499999999,"Non-significant",1.12445746070903,"SRGAP1","SLIT-ROBO Rho GTPase-activating protein 1","SRGP1_HUMAN",0.388892499999999
0.126175,10.3255375,3.61993693820212,0.00776323540404471,0.0644159957918609,-2.94431225437066,"NUD19_HUMAN",13,-3.36801418935148,0.0101844929657901,0.0750831594726145,-0.126175,"Non-significant",1.12445746070903,"NUDT19","Acyl-coenzyme A diphosphatase NUDT19","NUD19_HUMAN",0.126175
-0.110899999999997,14.124625,-3.08293345573034,0.0165920670078836,0.103992175329228,-3.7429069607234,"MAT2B_HUMAN",23,3.3664676892738,0.0102075205382952,0.0751352189137389,0.110899999999997,"Non-significant",1.12415644389392,"MAT2B","Methionine adenosyltransferase 2 subunit beta","MAT2B_HUMAN",-0.110899999999997
-0.359224999999999,12.6236125,-6.29510396801468,0.000325866810866901,0.00950696126507777,0.45468398463013,"SC61G_HUMAN",2,3.36630913219986,0.0102098845901324,0.0751352189137389,0.359224999999999,"Non-significant",1.12415644389392,"SEC61G","Protein transport protein Sec61 subunit gamma","SC61G_HUMAN",-0.359224999999999
0.2936,9.1681025,3.47583564567208,0.00948186301943288,0.0728654484764444,-3.15571401760081,"HYAL1_HUMAN",9,-3.36190042599542,0.0102758504335888,0.0755528447126108,-0.2936,"Non-significant",1.12174917897908,"HYAL1","Hyaluronidase-1","HYAL1_HUMAN",0.2936
0.533472500000001,7.39433125,3.36721421946269,0.0110456602070489,0.0812857471969361,-3.31658794394336,"ANR40_HUMAN",7,-3.34946835978753,0.0104643114888404,0.0767917942675933,-0.533472500000001,"Non-significant",1.1146851848474,"ANKRD40","Ankyrin repeat domain-containing protein 40","ANR40_HUMAN",0.533472500000001
-0.275924999999999,10.7250125,-3.72561270322132,0.0067169342477622,0.0588305843623445,-2.79085899352174,"GGACT_HUMAN",7,3.34867996176801,0.0104763858823114,0.0767917942675933,0.275924999999999,"Non-significant",1.1146851848474,"GGACT","Gamma-glutamylaminecyclotransferase","GGACT_HUMAN",-0.275924999999999
0.108774999999994,11.5561375,2.92526689187287,0.020880298333081,0.119203820149441,-3.9819085549194,"PR40A_HUMAN",32,-3.34840211238299,0.0104806446902429,0.0767917942675933,-0.108774999999994,"Non-significant",1.1146851848474,"PRPF40A","Pre-mRNA-processing factor 40 homolog A","PR40A_HUMAN",0.108774999999994
0.2161925,8.33738375,3.46641642334606,0.00960759867214814,0.073610368144178,-3.1696144360308,"RFFL_HUMAN",11,-3.34832499807488,0.0104818270048106,0.0767917942675933,-0.2161925,"Non-significant",1.1146851848474,"RFFL","E3 ubiquitin-protein ligase rififylin","RFFL_HUMAN",0.2161925
-0.121699999999999,15.764275,-3.03370118930693,0.0178214758388126,0.108429545101847,-3.81737995886742,"SUCB2_HUMAN",27,3.34750995668505,0.0104943318416152,0.0768147611049655,0.121699999999999,"Non-significant",1.11455531577004,"SUCLG2","Succinate--CoA ligase [GDP-forming] subunit beta, mitochondrial","SUCB2_HUMAN",-0.121699999999999
0.144749999999998,11.494325,3.09127340089467,0.0163928336380866,0.103264052579587,-3.73030723874796,"EIF2A_HUMAN",27,-3.34359263268066,0.0105546546212176,0.0771481353380632,-0.144749999999998,"Non-significant",1.11267456632379,"EIF2A","Eukaryotic translation initiation factor 2A","EIF2A_HUMAN",0.144749999999998
0.358074999999999,7.2469975,3.60997606144277,0.00787054921104442,0.0650441760669406,-2.95884707243513,"RN115_HUMAN",6,-3.34255692361808,0.0105706648043788,0.0771481353380632,-0.358074999999999,"Non-significant",1.11267456632379,"RNF115","E3 ubiquitin-protein ligase RNF115","RN115_HUMAN",0.358074999999999
0.0890749999999958,13.0527375,2.94177182131739,0.0203811924902197,0.118081283416835,-3.95682633161006,"ILK_HUMAN",24,-3.34219682158043,0.0105762373542652,0.0771481353380632,-0.0890749999999958,"Non-significant",1.11267456632379,"ILK","Integrin-linked protein kinase","ILK_HUMAN",0.0890749999999958
0.242952500000001,9.01294875,3.55830943951846,0.00845337029174035,0.0680402225174191,-3.03442778557704,"MED20_HUMAN",9,-3.34211400271467,0.01057751940961,0.0771481353380632,-0.242952500000001,"Non-significant",1.11267456632379,"MED20","Mediator of RNA polymerase II transcription subunit 20","MED20_HUMAN",0.242952500000001
0.285705000000001,6.96858,4.21609794175977,0.00350522845898874,0.0393470293429319,-2.09794173818198,"CUED2_HUMAN",5,-3.33796431573132,0.0106419687711046,0.077549208876014,-0.285705000000001,"Non-significant",1.11042262831503,"CUEDC2","CUE domain-containing protein 2","CUED2_HUMAN",0.285705000000001
1.040505,5.2567025,3.26554179958123,0.0127606925873898,0.0883548630332951,-3.46824844646641,"ATL3_HUMAN",8,-3.33511349888064,0.0106864861398619,0.0778044523753002,-1.040505,"Non-significant",1.10899554971087,"ADAMTSL3","ADAMTS-like protein 3","ATL3_HUMAN",1.040505
0.0923975000000006,9.64530125,2.70501847093813,0.0289114091304778,0.143531637720701,-4.31747542040883,"APAF_HUMAN",47,-3.33289394374178,0.0107212824822868,0.0779605162052964,-0.0923975000000006,"Non-significant",1.10812529392115,"APAF1","Apoptotic protease-activating factor 1","APAF_HUMAN",0.0923975000000006
-0.137575000000002,13.9198625,-3.25872015178716,0.0128854925140357,0.0886990804652439,-3.47845875905571,"TPMT_HUMAN",17,3.33220024911414,0.0107321822447685,0.0779605162052964,0.137575000000002,"Non-significant",1.10812529392115,"TPMT","Thiopurine S-methyltransferase","TPMT_HUMAN",-0.137575000000002
0.245127500000001,8.54063875,3.18016148127421,0.0144199453310826,0.0947233267822239,-3.59633415194832,"WDR75_HUMAN",28,-3.33192879500824,0.0107364506947767,0.0779605162052964,-0.245127500000001,"Non-significant",1.10812529392115,"WDR75","WD repeat-containing protein 75","WDR75_HUMAN",0.245127500000001
-0.280324999999999,12.4837625,-3.21447773366409,0.0137270546141134,0.092316975985645,-3.54477866750157,"COQ8A_HUMAN",22,3.33122930590605,0.0107474580204326,0.0779713812845189,0.280324999999999,"Non-significant",1.10806477206468,"COQ8A","Atypical kinase COQ8A, mitochondrial","COQ8A_HUMAN",-0.280324999999999
-0.322099999999997,15.5283,-3.20419409452887,0.0139309092915455,0.0930236213532763,-3.56021814456042,"CP2C9_HUMAN",28,3.330013184312,0.0107666236548667,0.0779908078477429,0.322099999999997,"Non-significant",1.10795658110761,"CYP2C9","Cytochrome P450 2C9","CP2C9_HUMAN",-0.322099999999997
0.215432499999997,8.97914375,3.24675024608021,0.0131076260833665,0.0896436337346611,-3.4963848239404,"SCOT1_HUMAN",17,-3.32959205856555,0.010773268876713,0.0779908078477429,-0.215432499999997,"Non-significant",1.10795658110761,"OXCT1","Succinyl-CoA:3-ketoacid coenzyme A transferase 1, mitochondrial","SCOT1_HUMAN",0.215432499999997
-0.358032499999998,7.89105875,-3.48945731239008,0.00930313762561248,0.0720180568978009,-3.13562914258029,"RNLS_HUMAN",7,3.32924960168889,0.0107786759321167,0.0779908078477429,0.358032499999998,"Non-significant",1.10795658110761,"RNLS","Renalase","RNLS_HUMAN",-0.358032499999998
