"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BT_vs_CM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
0.200875,16.3441625,5.05650479691968,0.00128108280201635,0.0140593263867871,-1.27867453761141,"GLYAT_HUMAN",17,5.09150356731248,0.00101571825524151,0.0115011854371132,0.200875,"Non-significant",1.93925739423212,"GLYAT","Glycine N-acyltransferase","GLYAT_HUMAN"
-0.169874999999999,14.1276375,-4.74334377430705,0.00185467948875123,0.0177832309342486,-1.68109281085973,"GNAI2_HUMAN",22,-5.0872239257219,0.00102100293230571,0.011545078674541,-0.169874999999999,"Non-significant",1.93760310321431,"GNAI2","Guanine nucleotide-binding protein G(i) subunit alpha-2","GNAI2_HUMAN"
0.272675000000001,13.2263125,5.09928680770943,0.00121924700474432,0.0136176933854141,-1.22479815978862,"PSB9_HUMAN",15,5.08576471824735,0.00102281170438751,0.0115496010365961,0.272675000000001,"Non-significant",1.93743301755516,"PSMB9","Proteasome subunit beta type-9","PSB9_HUMAN"
0.223125,15.5075625,6.56536240174413,0.000258316848473154,0.00575368731018756,0.469922474095662,"ARK74_HUMAN",10,5.07923004854551,0.00103095499273576,0.011621650369642,0.223125,"Non-significant",1.93473219418887,"AKR7L","Aflatoxin B1 aldehyde reductase member 4","ARK74_HUMAN"
0.311540000000001,8.83127,5.10361989770126,0.00121317025435415,0.0136054305679827,-1.2193560466953,"IMPCT_HUMAN",14,5.07758425295806,0.00103301711083322,0.011621650369642,0.311540000000001,"Non-significant",1.93473219418887,"IMPACT","Protein IMPACT","IMPCT_HUMAN"
0.174875000000002,15.7376875,4.57600186442759,0.00227326937177623,0.0205698259490304,-1.90196770774058,"SUCB2_HUMAN",27,5.07690273536914,0.00103387234893264,0.011621650369642,0.174875000000002,"Non-significant",1.93473219418887,"SUCLG2","Succinate--CoA ligase [GDP-forming] subunit beta, mitochondrial","SUCB2_HUMAN"
0.283450000000002,10.250175,5.02244629048061,0.00133278800510378,0.0144717828686633,-1.32175328385738,"KAIN_HUMAN",16,5.07611428664695,0.00103486274333235,0.011621650369642,0.283450000000002,"Non-significant",1.93473219418887,"SERPINA4","Kallistatin","KAIN_HUMAN"
0.184499999999998,11.86535,4.24003270214612,0.00346342898439689,0.02693851120881,-2.35765918904241,"ZO1_HUMAN",99,5.07033902505582,0.00104214900052819,0.0116874658089331,0.184499999999998,"Non-significant",1.93227964662325,"TJP1","Tight junction protein ZO-1","ZO1_HUMAN"
0.194600000000001,17.713225,4.47079955021707,0.00258896828224645,0.0225095212004396,-2.04290737272522,"SCP2_HUMAN",39,5.06607390920515,0.00104756609226729,0.0117214125821986,0.194600000000001,"Non-significant",1.93102004704774,"SCP2","Sterol carrier protein 2","SCP2_HUMAN"
-0.263725000000004,10.2179875,-6.39787204793708,0.000304396778616624,0.00626768290751096,0.290444183194481,"NIP7_HUMAN",9,-5.06570542432039,0.0010480355480302,0.0117214125821986,-0.263725000000004,"Non-significant",1.93102004704774,"NIP7","60S ribosome subunit biogenesis protein NIP7 homolog","NIP7_HUMAN"
-0.223875,12.6020375,-4.79811245156338,0.00173670629826623,0.01711240172258,-1.60968808527692,"MFGM_HUMAN",22,-5.06302457359748,0.00105145794252659,0.0117436678648951,-0.223875,"Non-significant",1.93019623999639,"MFGE8","Lactadherin","MFGM_HUMAN"
-0.188575,11.0905125,-4.78993298613117,0.0017537881774414,0.017218629315766,-1.6203243780036,"SNTB2_HUMAN",21,-5.05719285168268,0.00105894512943882,0.0118112002328428,-0.188575,"Non-significant",1.92770596792287,"SNTB2","Beta-2-syntrophin","SNTB2_HUMAN"
-0.257149999999999,10.828,-4.97074699771936,0.00141573068824896,0.0150900937001267,-1.38746430336383,"FSTL1_HUMAN",17,-5.05484632389181,0.00106197423474514,0.0118288923592943,-0.257149999999999,"Non-significant",1.9270559201876,"FSTL1","Follistatin-related protein 1","FSTL1_HUMAN"
-0.209949999999999,11.8637,-4.52022937986057,0.00243502257683259,0.0215700064070544,-1.97648625269742,"AMPE_HUMAN",38,-5.04893060726114,0.00106965297895838,0.0118982566099062,-0.209949999999999,"Non-significant",1.92451666887344,"ENPEP","Glutamyl aminopeptidase","AMPE_HUMAN"
0.214224999999997,11.8913625,4.77226273421107,0.00179132516949903,0.0174425982310637,-1.6433353503216,"DDC_HUMAN",22,5.04505330495441,0.00107471879816997,0.0119384074625982,0.214224999999997,"Non-significant",1.92305360254787,"DDC","Aromatic-L-amino-acid decarboxylase","DDC_HUMAN"
-0.330525000000003,8.83624,-5.29703670139727,0.000973208409671369,0.0119741965940529,-0.979164642229855,"MICU2_HUMAN",11,-5.03958786445629,0.00108190425638948,0.0119950353221733,-0.330525000000003,"Non-significant",1.92099846881309,"MICU2","Calcium uptake protein 2, mitochondrial","MICU2_HUMAN"
0.23405,10.655475,5.11214114891247,0.00120131734324478,0.01352802140099,-1.20866169233114,"TGT_HUMAN",15,5.03866264433746,0.00108312585063405,0.0119950353221733,0.23405,"Non-significant",1.92099846881309,"QTRT1","Queuine tRNA-ribosyltransferase catalytic subunit 1","TGT_HUMAN"
0.148449999999999,11.5835,4.46545546338534,0.00260624082192567,0.0225985455858432,-2.05010966190917,"MP2K2_HUMAN",26,5.03745400913291,0.00108472392225169,0.0119950353221733,0.148449999999999,"Non-significant",1.92099846881309,"MAP2K2","Dual specificity mitogen-activated protein kinase kinase 2","MP2K2_HUMAN"
0.115675000000001,11.7804875,3.71887789624316,0.00688046598962114,0.0415361267915421,-3.09577333963154,"RIGI_HUMAN",56,5.0364812557023,0.00108601198399289,0.0119950353221733,0.115675000000001,"Non-significant",1.92099846881309,"RIGI","Antiviral innate immune response receptor RIG-I","RIGI_HUMAN"
-0.19725,10.289,-4.65479763118637,0.00206449426046038,0.0192108103828084,-1.7974576682181,"KBP_HUMAN",25,-5.03563615235825,0.00108713237916257,0.0119950353221733,-0.19725,"Non-significant",1.92099846881309,"KIFBP","KIF-binding protein","KBP_HUMAN"
-1.04324,7.5131225,-4.87660180226355,0.00158178937927507,0.0160887212547109,-1.5081171683608,"NRP1_HUMAN",20,-5.03402834294515,0.00108926742845644,0.0120024386807606,-1.04324,"Up in BT",1.9207305041195,"NRP1","Neuropilin-1","NRP1_HUMAN"
-0.254292500000002,8.94450125,-5.63704786210972,0.000668708341013899,0.00970278049492379,-0.569675096704157,"PPHLN_HUMAN",11,-5.02999380060121,0.00109464524429941,0.0120455056547202,-0.254292500000002,"Non-significant",1.91917496416333,"PPHLN1","Periphilin-1","PPHLN_HUMAN"
-0.411782500000001,8.60043125,-9.68236795235634,1.96056751848839e-05,0.00122692614630289,3.27825769786139,"NINJ1_HUMAN",4,-5.02669263928628,0.00109906713804372,0.0120779522757137,-0.411782500000001,"Non-significant",1.91800669077631,"NINJ1","Ninjurin-1","NINJ1_HUMAN"
0.162575000000004,18.3826375,5.63075643243323,0.000673275119997167,0.00973612457097269,-0.57710703695219,"ADH1B_HUMAN",14,5.02288331873048,0.00110419403610022,0.0121180491404947,0.162575000000004,"Non-significant",1.91656729070709,"ADH1B","All-trans-retinol dehydrogenase [NAD(+)] ADH1B","ADH1B_HUMAN"
0.243875000000006,17.4599875,4.61906204227653,0.00215644725494929,0.0198269049173869,-1.84474337681389,"HPT_HUMAN",33,5.01766192200725,0.00111126402431818,0.0121660350248555,0.243875000000006,"Non-significant",1.91485093757887,"HP","Haptoglobin","HPT_HUMAN"
-0.401699999999998,10.927,-5.21766097403955,0.00106467495284165,0.0126312666619332,-1.07709206020635,"NAR4_HUMAN",10,-5.01648478680251,0.00111286475272836,0.0121660350248555,-0.401699999999998,"Non-significant",1.91485093757887,"ART4","Ecto-ADP-ribosyltransferase 4","NAR4_HUMAN"
-0.343755000000002,9.40436,-4.7377313180253,0.0018672583707317,0.0178620584868827,-1.68843469235016,"PAPOA_HUMAN",32,-5.01495577229203,0.00111494775564323,0.0121660350248555,-0.343755000000002,"Non-significant",1.91485093757887,"PAPOLA","Poly(A) polymerase alpha","PAPOA_HUMAN"
-0.131400000000001,12.866775,-4.03284193921433,0.00452811326834734,0.0320565393557094,-2.6466912648403,"ITA1_HUMAN",40,-5.01462349095943,0.00111540099274666,0.0121660350248555,-0.131400000000001,"Non-significant",1.91485093757887,"ITGA1","Integrin alpha-1","ITA1_HUMAN"
-0.466549999999998,14.203075,-5.54004751347271,0.000743115442184004,0.0102044562730728,-0.684862528423944,"NTF2_HUMAN",7,-5.01351561034591,0.00111691361815494,0.0121660350248555,-0.466549999999998,"Non-significant",1.91485093757887,"NUTF2","Nuclear transport factor 2","NTF2_HUMAN"
-1.6575975,6.20605375,-4.86014778814914,0.00161295912345422,0.0163211050738479,-1.52933579155425,"EMIL1_HUMAN",17,-5.01310804298322,0.00111747064817226,0.0121660350248555,-1.6575975,"Up in BT",1.91485093757887,"EMILIN1","EMILIN-1","EMIL1_HUMAN"
-0.381387500000002,9.41244125,-5.39132771801403,0.000875679191989139,0.011287449710577,-0.863991849260888,"ARRD1_HUMAN",9,-5.00151268880825,0.0011334463717673,0.0123085224460354,-0.381387500000002,"Non-significant",1.90979407802299,"ARRDC1","Arrestin domain-containing protein 1","ARRD1_HUMAN"
0.202775000000001,11.1782375,4.89203430563281,0.00155315692723089,0.0159758851812281,-1.48825152835247,"SHLB2_HUMAN",18,5.00143001808839,0.00113356116696227,0.0123085224460354,0.202775000000001,"Non-significant",1.90979407802299,"SH3GLB2","Endophilin-B2","SHLB2_HUMAN"
0.167575000000001,13.4670625,4.70560343948457,0.00194109498625357,0.0182909157440308,-1.73055064661295,"AIMP1_HUMAN",21,4.9943028801758,0.00114350580984461,0.0124000801972303,0.167575000000001,"Non-significant",1.90657550603922,"AIMP1","Aminoacyl tRNA synthase complex-interacting multifunctional protein 1","AIMP1_HUMAN"
0.352350000000003,9.3978225,4.76445504255491,0.00180819194873543,0.0175426717109267,-1.65351732411288,"CTIF_HUMAN",25,4.99060194061694,0.00114870745217537,0.0124400312984593,0.352350000000003,"Non-significant",1.90517852698193,"CTIF","CBP80/20-dependent translation initiation factor","CTIF_HUMAN"
0.228224999999995,16.3251625,4.53726889186965,0.00238430346484626,0.0213623167265679,-1.9536715780026,"FTCD_HUMAN",36,4.98701945271033,0.00115376729362412,0.0124783433682461,0.228224999999995,"Non-significant",1.90384306800179,"FTCD","Formimidoyltransferase-cyclodeaminase","FTCD_HUMAN"
0.237,11.062125,5.71108212917363,0.000617475336837825,0.00930811555518621,-0.482624742959369,"NDUF4_HUMAN",11,4.98319063184782,0.00115920203796369,0.0125206038303378,0.237,"Non-significant",1.9023747259291,"NDUFAF4","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 4","NDUF4_HUMAN"
-0.239050000000001,11.515025,-4.76054629825484,0.001816701490996,0.0175836113614937,-1.65861802800549,"FHL2_HUMAN",21,-4.98125520507992,0.00116195989916247,0.0125338779649131,-0.239050000000001,"Non-significant",1.90191453808849,"FHL2","Four and a half LIM domains protein 2","FHL2_HUMAN"
-0.160849999999996,13.039575,-4.20968534282483,0.00360066477971863,0.0274078457419994,-2.39961733045701,"COPG2_HUMAN",43,-4.98010186803802,0.0011636067463762,0.0125351486291617,-0.160849999999996,"Non-significant",1.90187051224888,"COPG2","Coatomer subunit gamma-2","COPG2_HUMAN"
-0.54866,7.5990825,-4.92366973937172,0.00149623120209194,0.0156256094200634,-1.44763636840906,"SUSD2_HUMAN",12,-4.97790374230032,0.00116675252424641,0.0125525422490447,-0.54866,"Up in BT",1.90126830821324,"SUSD2","Sushi domain-containing protein 2","SUSD2_HUMAN"
-0.410389999999998,9.572985,-4.75328312322245,0.00183263104041229,0.0176544174727379,-1.66810198481831,"B3A2_HUMAN",28,-4.9759569371129,0.00116954640694686,0.0125661093632377,-0.410389999999998,"Non-significant",1.90079916492535,"SLC4A2","Anion exchange protein 2","B3A2_HUMAN"
-0.3162675,9.09836125,-4.98542846929522,0.00139161223095966,0.0148831292537692,-1.36876460477858,"INGR1_HUMAN",14,-4.97296244834383,0.00117385813726862,0.0125959280226808,-0.3162675,"Non-significant",1.89976982973142,"IFNGR1","Interferon gamma receptor 1","INGR1_HUMAN"
0.189800000000002,14.219525,4.75602133706927,0.00182660763386136,0.0176186242833172,-1.66452563643912,"ASGR1_HUMAN",20,4.97134060336779,0.00117620067448358,0.0126045661822437,0.189800000000002,"Non-significant",1.89947209706408,"ASGR1","Asialoglycoprotein receptor 1","ASGR1_HUMAN"
0.372449999999997,10.400125,4.93436726713379,0.00147750522808843,0.0155090753647489,-1.43393512394405,"SYWM_HUMAN",14,4.96999763096486,0.00117814429039456,0.0126089123924995,0.372449999999997,"Non-significant",1.89932237276925,"WARS2","Tryptophan--tRNA ligase, mitochondrial","SYWM_HUMAN"
0.1524,13.93705,4.30321266870298,0.00319567926039172,0.025659332592254,-2.2707266804257,"IMDH2_HUMAN",31,4.96474584760443,0.00118577875058967,0.0126740732690145,0.1524,"Non-significant",1.89708378654037,"IMPDH2","Inosine-5'-monophosphate dehydrogenase 2","IMDH2_HUMAN"
-0.221349999999997,11.271025,-4.53423912303639,0.00239323640376965,0.0213722789086096,-1.95772514024614,"S12A7_HUMAN",32,-4.95924010589734,0.0011938405630271,0.0127424394433149,-0.221349999999997,"Non-significant",1.89474742165895,"SLC12A7","Solute carrier family 12 member 7","S12A7_HUMAN"
-0.200474999999999,10.3160125,-4.52040872181553,0.00243448263405981,0.0215700064070544,-1.97624590746997,"NEDD4_HUMAN",29,-4.95825880977431,0.00119528371943268,0.0127424394433149,-0.200474999999999,"Non-significant",1.89474742165895,"NEDD4","E3 ubiquitin-protein ligase NEDD4","NEDD4_HUMAN"
-0.207375000000001,13.1000625,-4.28923708782161,0.00325289760512803,0.025953634790499,-2.28990737723647,"PI4KA_HUMAN",90,-4.95652380901501,0.0011978399956843,0.0127531068631428,-0.207375000000001,"Non-significant",1.89438400117899,"PI4KA","Phosphatidylinositol 4-kinase alpha","PI4KA_HUMAN"
0.337799999999998,13.845725,6.34755473145186,0.000319980666303193,0.00642427391850878,0.23585272179093,"A1AG2_HUMAN",7,4.94913295102174,0.00120879659156379,0.0128530667414266,0.337799999999998,"Non-significant",1.89099323731522,"ORM2","Alpha-1-acid glycoprotein 2","A1AG2_HUMAN"
-0.182550000000006,15.07665,-4.93105607850468,0.00148327369279104,0.0155497157717403,-1.43817427880543,"TFG_HUMAN",17,-4.94734763725631,0.00121145964797485,0.0128581147220573,-0.182550000000006,"Non-significant",1.89082270371575,"TFG","Protein TFG","TFG_HUMAN"
-0.282667500000002,8.90238625,-4.66366747209818,0.00204234385071746,0.0190262896456611,-1.78574977230904,"FLRT3_HUMAN",27,-4.94671274372713,0.00121240823129425,0.0128581147220573,-0.282667500000002,"Non-significant",1.89082270371575,"FLRT3","Leucine-rich repeat transmembrane protein FLRT3","FLRT3_HUMAN"
0.5497,11.2396,10.9890152098625,8.18178264108456e-06,0.000745269489906791,4.21899784358684,"PORIM_HUMAN",2,4.94409927918713,0.0012163215299547,0.0128829507785125,0.5497,"Up in CM",1.88998465250008,"TMEM123","Porimin","PORIM_HUMAN"
0.170624999999999,14.5197875,5.41910941511634,0.000849046218489939,0.0110452084202119,-0.830295557688123,"PSDE_HUMAN",14,4.93424510672736,0.00123120154970915,0.0130237294251814,0.170624999999999,"Non-significant",1.88526463505709,"PSMD14","26S proteasome non-ATPase regulatory subunit 14","PSDE_HUMAN"
-0.559625,12.7718125,-5.20084762136308,0.00108524624929302,0.0127644888833632,-1.0979498000122,"TIM8A_HUMAN",7,-4.93224698579635,0.00123424297702096,0.0130390772237343,-0.559625,"Up in BT",1.88475314256274,"TIMM8A","Mitochondrial import inner membrane translocase subunit Tim8 A","TIM8A_HUMAN"
0.326589999999999,9.5433525,5.06453662039137,0.00126921470826261,0.0139664727225998,-1.2685398345534,"GLTD2_HUMAN",12,4.92864132126345,0.00123975213649325,0.0130804221556907,0.326589999999999,"Non-significant",1.88337823942701,"GLTPD2","Glycolipid transfer protein domain-containing protein 2","GLTD2_HUMAN"
0.422575000000002,10.4725125,5.18293160855944,0.00110765153213479,0.0128984762222174,-1.12021972913124,"RU2B_HUMAN",9,4.9262875636142,0.00124336299442379,0.0130892905914819,0.422575000000002,"Non-significant",1.88308389054272,"SNRPB2","U2 small nuclear ribonucleoprotein B''","RU2B_HUMAN"
0.168875,16.9446625,4.6982479361391,0.00195844740415345,0.0183910101022336,-1.74021398721045,"ECH1_HUMAN",20,4.92601233491413,0.00124378596862215,0.0130892905914819,0.168875,"Non-significant",1.88308389054272,"ECH1","Delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase, mitochondrial","ECH1_HUMAN"
0.192,14.36165,4.3223235818376,0.00311920879625609,0.0252431132395927,-2.24454322635027,"DDX5_HUMAN",44,4.92476173058215,0.00124570989332033,0.0130927303915898,0.192,"Non-significant",1.88296977511861,"DDX5","Probable ATP-dependent RNA helicase DDX5","DDX5_HUMAN"
-0.327900000000005,11.988875,-4.73409134975845,0.00187546657140884,0.0179196677767012,-1.69319873125155,"GRN_HUMAN",21,-4.92055976401979,0.00125219806423398,0.0131440713579899,-0.327900000000005,"Non-significant",1.88127009182062,"GRN","Progranulin","GRN_HUMAN"
0.378275000000002,10.8277875,4.62710501133536,0.00213536590212962,0.0197581598935199,-1.8340846400492,"DIAP2_HUMAN",48,4.9141913903075,0.00126210191276562,0.0132310888501951,0.378275000000002,"Non-significant",1.87840441415166,"DIAPH2","Protein diaphanous homolog 2","DIAP2_HUMAN"
-0.264499999999996,12.080325,-6.83630518124662,0.000199366691644896,0.0050916141373983,0.75314050209305,"LIN7C_HUMAN",8,-4.91084226333234,0.00126734469659665,0.013269082787611,-0.264499999999996,"Non-significant",1.87715909627998,"LIN7C","Protein lin-7 homolog C","LIN7C_HUMAN"
-0.650600000000001,12.19295,-4.75730654080944,0.00182378800971534,0.0176186242833172,-1.66284742311911,"H2AY_HUMAN",17,-4.89835952723984,0.00128709625278752,0.0134586927045307,-0.650600000000001,"Up in BT",1.87099712278526,"MACROH2A1","Core histone macro-H2A.1","H2AY_HUMAN"
0.296775,14.2447875,4.48035475819845,0.00255839681248665,0.0223083136322271,-2.03004000797824,"VINC_HUMAN",90,4.89478467902955,0.00129281459760883,0.0134723925194122,0.296775,"Non-significant",1.87055527244987,"VCL","Vinculin","VINC_HUMAN"
0.224805,9.7848825,4.34621071679253,0.00302642635788393,0.0247364339799924,-2.21188952254941,"SORL_HUMAN",64,4.89371692959743,0.00129452795863485,0.0134723925194122,0.224805,"Non-significant",1.87055527244987,"SORL1","Sortilin-related receptor","SORL_HUMAN"
-0.351600000000001,12.793425,-6.81890601351906,0.000202663223507441,0.00511640695388376,0.735211780581025,"CUTA_HUMAN",6,-4.89351511891539,0.00129485207247822,0.0134723925194122,-0.351600000000001,"Non-significant",1.87055527244987,"CUTA","Protein CutA","CUTA_HUMAN"
0.3007575,10.11619625,5.20745383405328,0.00107711152576315,0.0127235739023145,-1.08974969168641,"RM28_HUMAN",11,4.89343553536314,0.00129497991038019,0.0134723925194122,0.3007575,"Non-significant",1.87055527244987,"MRPL28","Large ribosomal subunit protein bL28m","RM28_HUMAN"
0.518305000000002,7.767255,5.09187439580348,0.00122972031033613,0.0136787613353264,-1.23411396688042,"WASF3_HUMAN",8,4.89163489472088,0.0012978760355781,0.0134845165471665,0.518305000000002,"Up in CM",1.87016461944925,"WASF3","Actin-binding protein WASF3","WASF3_HUMAN"
-0.573525000000002,15.3003625,-5.27889500283189,0.000993320161251431,0.011997470974396,-1.00146774814135,"MT2_HUMAN",6,-4.8906674446695,0.001299434992957,0.0134845165471665,-0.573525000000002,"Up in BT",1.87016461944925,"MT2A","Metallothionein-2","MT2_HUMAN"
0.2318,17.075,4.64580630260356,0.00208721772375509,0.0194002391149028,-1.80933760325148,"HCDH_HUMAN",22,4.8882670689924,0.00130331182879404,0.013499262812702,0.2318,"Non-significant",1.86968994743961,"HADH","Hydroxyacyl-coenzyme A dehydrogenase, mitochondrial","HCDH_HUMAN"
-0.427624999999999,13.9725125,-4.94910486043792,0.0014521289704936,0.0153211754184126,-1.4150865316443,"TTHY_HUMAN",11,-4.88698029928115,0.00130539529036285,0.013499262812702,-0.427624999999999,"Non-significant",1.86968994743961,"TTR","Transthyretin","TTHY_HUMAN"
-0.5873625,7.40341875,-4.88016467475477,0.00157512779549284,0.0160887212547109,-1.50352776112974,"VWA1_HUMAN",10,-4.88604426077705,0.00130691315667369,0.013499262812702,-0.5873625,"Up in BT",1.86968994743961,"VWA1","von Willebrand factor A domain-containing protein 1","VWA1_HUMAN"
0.258900000000004,12.34685,5.07143451712566,0.00125911899311879,0.0138926749738732,-1.2598433402417,"DDRGK_HUMAN",13,4.88536484211318,0.0013080161006896,0.013499262812702,0.258900000000004,"Non-significant",1.86968994743961,"DDRGK1","DDRGK domain-containing protein 1","DDRGK_HUMAN"
0.202025000000001,15.4524875,5.14903927977249,0.00115144839596777,0.0132206918069241,-1.16247370705349,"APT_HUMAN",14,4.88470435824891,0.00130908928227593,0.013499262812702,0.202025000000001,"Non-significant",1.86968994743961,"APRT","Adenine phosphoribosyltransferase","APT_HUMAN"
-0.244175,12.5563375,-5.80865567590863,0.000556490218848301,0.00893609287318204,-0.36902868932403,"ASPG_HUMAN",10,-4.8789705532863,0.0013184463658109,0.0135638212791281,-0.244175,"Non-significant",1.86761794124723,"AGA","N(4)-(beta-N-acetylglucosaminyl)-L-asparaginase","ASPG_HUMAN"
-0.436185,8.6283625,-4.80863731943879,0.00171499516502898,0.016959626493254,-1.59601621380787,"WWP1_HUMAN",14,-4.87884084213518,0.0013186588874683,0.0135638212791281,-0.436185,"Non-significant",1.86761794124723,"WWP1","NEDD4-like E3 ubiquitin-protein ligase WWP1","WWP1_HUMAN"
-0.263649999999998,10.71435,-4.87797423507263,0.00157921964205135,0.0160887212547109,-1.50634909232984,"SPHM_HUMAN",15,-4.86843052581499,0.00133583812396542,0.0137233094489581,-0.263649999999998,"Non-significant",1.862541143578,"SGSH","N-sulphoglucosamine sulphohydrolase","SPHM_HUMAN"
0.1891,12.78865,4.33775633917727,0.00305891526800727,0.0249274228301428,-2.22343730022781,"LRC47_HUMAN",35,4.86455083627744,0.00134230289222595,0.0137724644686713,0.1891,"Non-significant",1.86098833938157,"LRRC47","Leucine-rich repeat-containing protein 47","LRC47_HUMAN"
0.283149999999999,12.977975,4.62126621967212,0.00215064726366052,0.0198269049173869,-1.84182141205758,"AMACR_HUMAN",24,4.8608470785011,0.00134850642316125,0.0138188195713449,0.283149999999999,"Non-significant",1.85952905360049,"AMACR","Alpha-methylacyl-CoA racemase","AMACR_HUMAN"
0.203375000000003,13.2123625,6.54482994936742,0.000263523247525971,0.00577734771724389,0.448103864184637,"SLIRP_HUMAN",10,4.85900996744183,0.001351595074974,0.0138298243045665,0.203375000000003,"Non-significant",1.85918333717499,"SLIRP","SRA stem-loop-interacting RNA-binding protein, mitochondrial","SLIRP_HUMAN"
-0.180275000000004,13.9583625,-4.64409370043645,0.00209157699463063,0.0194035744335912,-1.81160173905353,"5MP2_HUMAN",20,-4.85797405909381,0.00135334010965501,0.0138298243045665,-0.180275000000004,"Non-significant",1.85918333717499,"BZW1","eIF5-mimic protein 2","5MP2_HUMAN"
-0.1736,14.78355,-4.5914005627126,0.00223071341709021,0.0203057575772478,-1.88147283009947,"OCAD1_HUMAN",21,-4.85720261397717,0.00135464124378713,0.0138298243045665,-0.1736,"Non-significant",1.85918333717499,"OCIAD1","OCIA domain-containing protein 1","OCAD1_HUMAN"
-0.431312499999999,6.92316625,-6.38419683697117,0.000308546671927794,0.00630789430539665,0.275638379293032,"ABCG2_HUMAN",5,-4.84924964178115,0.00136813487196784,0.0139502110452641,-0.431312499999999,"Non-significant",1.8554192221323,"ABCG2","Broad substrate specificity ATP-binding cassette transporter ABCG2","ABCG2_HUMAN"
-0.165575000000004,12.7785875,-5.3409869683211,0.000926328312437659,0.0116651912524792,-0.925325490632062,"MARE2_HUMAN",14,-4.84623367670207,0.00137329035075289,0.0139853842179779,-0.165575000000004,"Non-significant",1.85432559783335,"MAPRE2","Microtubule-associated protein RP/EB family member 2","MARE2_HUMAN"
-0.225699999999998,12.964625,-4.90199482093005,0.00153498031414686,0.0158885967365858,-1.47544808443026,"TM9S3_HUMAN",15,-4.83391392053472,0.00139457127276665,0.0141844854766017,-0.225699999999998,"Non-significant",1.84818641303876,"TM9SF3","Transmembrane 9 superfamily member 3","TM9S3_HUMAN"
-0.26675,11.35935,-5.50945870221626,0.000768450035266295,0.0103444226422218,-0.721455176190347,"SRS11_HUMAN",10,-4.83268480046792,0.00139671412202851,0.0141886770413751,-0.26675,"Non-significant",1.84805809646751,"SRSF11","Serine/arginine-rich splicing factor 11","SRS11_HUMAN"
0.210600000000001,11.82775,4.60022648347027,0.00220671678090836,0.0201671548591537,-1.86974151745248,"PHKG2_HUMAN",21,4.82743640291734,0.00140590475056106,0.0142643652785885,0.210600000000001,"Non-significant",1.845747548377,"PHKG2","Phosphorylase b kinase gamma catalytic chain, liver/testis isoform","PHKG2_HUMAN"
-0.254822500000003,9.12141375,-6.03756466660346,0.000438049074803583,0.00765683934099923,-0.107501538652474,"SYUG_HUMAN",9,-4.8264324824972,0.00140767026346206,0.0142646240047737,-0.254822500000003,"Non-significant",1.84573967124168,"SNCG","Gamma-synuclein","SYUG_HUMAN"
-0.159550000000003,11.32215,-4.41335409455145,0.0027814108681698,0.0234347443959465,-2.12054362356228,"LYN_HUMAN",24,-4.82243179314689,0.00141473004879784,0.0143184653580799,-0.159550000000003,"Non-significant",1.84410352687684,"LYN","Tyrosine-protein kinase Lyn","LYN_HUMAN"
0.475574999999999,15.4344375,6.71005593138996,0.000224723239214897,0.00536483055576728,0.622248772809508,"GSTA2_HUMAN",4,4.82126684308864,0.0014167930340475,0.0143216637399771,0.475574999999999,"Non-significant",1.84400652734098,"GSTA2","Glutathione S-transferase A2","GSTA2_HUMAN"
-0.2786575,9.41011875,-4.76119771538762,0.0018152802674824,0.0175836113614937,-1.65776780896842,"NCK2_HUMAN",16,-4.81893293551752,0.00142093599638085,0.0143458538156776,-0.2786575,"Non-significant",1.84327359894098,"NCK2","Cytoplasmic protein NCK2","NCK2_HUMAN"
0.169974999999999,13.3915375,4.28045798097944,0.00328941252935808,0.0261247670396928,-2.30197046508007,"EHD4_HUMAN",31,4.81672909617611,0.00142486022412541,0.014367778742165,0.169974999999999,"Non-significant",1.84261036858022,"EHD4","EH domain-containing protein 4","EHD4_HUMAN"
-0.254602499999997,8.23943125,-4.6880412436623,0.00198280918626624,0.0185772225245836,-1.75363613359927,"ULK3_HUMAN",18,-4.81124264156501,0.00143468110515345,0.0144221054274161,-0.254602499999997,"Non-significant",1.84097133401586,"ULK3","Serine/threonine-protein kinase ULK3","ULK3_HUMAN"
0.137949999999996,12.66145,3.93302651568105,0.00516409355006196,0.0346705223394626,-2.78804918620849,"SYCC_HUMAN",44,4.81116805475162,0.00143481512570869,0.0144221054274161,0.137949999999996,"Non-significant",1.84097133401586,"CARS1","Cysteine--tRNA ligase, cytoplasmic","SYCC_HUMAN"
0.163700000000002,15.34325,4.11561507279608,0.00406514623814106,0.0299425596228934,-2.53050334499076,"HYES_HUMAN",43,4.81077283668065,0.00143552549753251,0.0144221054274161,0.163700000000002,"Non-significant",1.84097133401586,"EPHX2","Bifunctional epoxide hydrolase 2","HYES_HUMAN"
-0.27125,15.70935,-6.40066579418421,0.000303556667415658,0.00626768290751096,0.293466059361672,"TBA4A_HUMAN",8,-4.80879083997909,0.00143909377209249,0.0144402579481202,-0.27125,"Non-significant",1.84042504884085,"TUBA4A","Tubulin alpha-4A chain","TBA4A_HUMAN"
