"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","B1_vs_C","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names","C_vs_B1"
0.145375000000001,11.3602375,2.76029560635507,0.0263338053444529,0.211797162785286,-3.92754503438178,"CBPD_HUMAN",54,-3.18926162892692,0.014459279176366,0.159010126209086,-0.145375000000001,"Non-significant",0.798575217712913,"CPD","Carboxypeptidase D","CBPD_HUMAN",0.145375000000001
0.111175000000003,12.1368875,2.54930521405633,0.036137558751587,0.24782748568755,-4.24750953857194,"LIMS1_HUMAN",17,-3.18854011232894,0.0144741634333563,0.159010126209086,-0.111175000000003,"Non-significant",0.798575217712913,"LIMS1","LIM and senescent cell antigen-like-containing domain protein 1","LIMS1_HUMAN",0.111175000000003
-0.270150000000001,12.491575,-3.10998918250425,0.0157243687232875,0.166579387143294,-3.39968095642874,"HPRT_HUMAN",13,3.18687216102661,0.0145086341624994,0.159010126209086,0.270150000000001,"Non-significant",0.798575217712913,"HPRT1","Hypoxanthine-guanine phosphoribosyltransferase","HPRT_HUMAN",-0.270150000000001
0.269475000000002,10.1628125,3.14216388524548,0.0150059151019054,0.16390920509284,-3.35147792145716,"ITA2_HUMAN",32,-3.18668033319386,0.01451260416276,0.159010126209086,-0.269475000000002,"Non-significant",0.798575217712913,"ITGA2","Integrin alpha-2","ITA2_HUMAN",0.269475000000002
0.433742500000001,8.52050125,3.19158069931233,0.0139692655098314,0.159033201571785,-3.2776046814822,"EXD2_HUMAN",24,-3.18641683649772,0.0145180592777812,0.159010126209086,-0.433742500000001,"Non-significant",0.798575217712913,"EXD2","Exonuclease 3'-5' domain-containing protein 2","EXD2_HUMAN",0.433742500000001
1.6505,6.0359275,3.2161369529418,0.0134825973472013,0.156915007847132,-3.24097218645931,"TGBR3_HUMAN",5,-3.18315053846503,0.0145858619042697,0.15953656532099,-1.6505,"Non-significant",0.797139762154402,"TGFBR3","Transforming growth factor beta receptor type 3","TGBR3_HUMAN",1.6505
0.233225000000001,14.4669375,3.20454110433471,0.0137101313689803,0.158087006926487,-3.25826409465176,"TBB6_HUMAN",18,-3.17906691628766,0.0146711042559617,0.159559873985168,-0.233225000000001,"Non-significant",0.79707631535272,"TUBB6","Tubulin beta-6 chain","TBB6_HUMAN",0.233225000000001
-0.170320000000004,9.05235,-2.85405096605864,0.0229057283187133,0.200375543290216,-3.78549155101887,"DEN1A_HUMAN",28,3.17830073030265,0.0146871566469701,0.159559873985168,0.170320000000004,"Non-significant",0.79707631535272,"DENND1A","DENN domain-containing protein 1A","DEN1A_HUMAN",-0.170320000000004
0.172300000000003,10.8666,2.82207079470653,0.024019554997222,0.204583838822493,-3.83391928884192,"VAMP5_HUMAN",5,-3.17769494961771,0.0146998615854608,0.159559873985168,-0.172300000000003,"Non-significant",0.79707631535272,"VAMP5","Vesicle-associated membrane protein 5","VAMP5_HUMAN",0.172300000000003
0.759882500000001,7.67137875,3.21325415858227,0.0135387871531241,0.157007197358252,-3.24526995159192,"ASNS_HUMAN",22,-3.17688934942524,0.0147167753911635,0.159559873985168,-0.759882500000001,"Non-significant",0.79707631535272,"ASNS","Asparagine synthetase [glutamine-hydrolyzing]","ASNS_HUMAN",0.759882500000001
-0.209824999999995,14.1582375,-3.37529457123376,0.0107343028985373,0.142005516086542,-3.00490775390354,"NDUA8_HUMAN",11,3.17654063761282,0.0147241031036044,0.159559873985168,0.209824999999995,"Non-significant",0.79707631535272,"NDUFA8","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 8","NDUA8_HUMAN",-0.209824999999995
0.251205000000001,8.954545,3.1052566000397,0.0158330744054253,0.166890112559004,-3.40677781510076,"MICA2_HUMAN",23,-3.17636109265104,0.0147278775119746,0.159559873985168,-0.251205000000001,"Non-significant",0.79707631535272,"MICAL2","[F-actin]-monooxygenase MICAL2","MICA2_HUMAN",0.251205000000001
0.313480000000002,8.61351,3.13454300412747,0.0151728931390395,0.164513917213511,-3.36288800294931,"MERL_HUMAN",22,-3.17597525049953,0.0147359921933976,0.159559873985168,-0.313480000000002,"Non-significant",0.79707631535272,"NF2","Merlin","MERL_HUMAN",0.313480000000002
0.292849999999996,12.51375,3.13070262952195,0.0152577812605319,0.164513917213511,-3.36863958900446,"CEAM1_HUMAN",9,-3.17404407347403,0.0147766783693862,0.159559873985168,-0.292849999999996,"Non-significant",0.79707631535272,"CEACAM1","Carcinoembryonic antigen-related cell adhesion molecule 1","CEAM1_HUMAN",0.292849999999996
-0.178999999999998,10.477925,-3.03453755928712,0.0175553892048842,0.174110688273717,-3.51301698323105,"SEP15_HUMAN",6,3.17252325900219,0.0148088029554638,0.159559873985168,0.178999999999998,"Non-significant",0.79707631535272,"SELENOF","Selenoprotein F","SEP15_HUMAN",-0.178999999999998
-0.106200000000005,13.445225,-2.52638832367592,0.0374081206062844,0.253384181075033,-4.28222138474595,"PPCE_HUMAN",49,3.1700518716893,0.0148611650302075,0.159559873985168,0.106200000000005,"Non-significant",0.79707631535272,"PREP","Prolyl endopeptidase","PPCE_HUMAN",-0.106200000000005
1.3225575,6.53488625,3.20270025938264,0.0137466252536059,0.158138171163418,-3.26101027136932,"GLYLB_HUMAN",4,-3.16984611810523,0.0148655332531326,0.159559873985168,-1.3225575,"Non-significant",0.79707631535272,"GLYATL1B","Putative glycine N-acyltransferase-like protein 1B","GLYLB_HUMAN",1.3225575
-0.208774999999999,15.1553625,-2.94229572014442,0.0201034539886599,0.185849197439733,-3.6520661233696,"RPN2_HUMAN",29,3.16962272451951,0.0148702775233015,0.159559873985168,0.208774999999999,"Non-significant",0.79707631535272,"RPN2","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2","RPN2_HUMAN",-0.208774999999999
0.175324999999999,12.1016375,2.94253652402544,0.0200963183853039,0.185849197439733,-3.65170251372204,"U2AF1_HUMAN",10,-3.16896919189665,0.0148841660058851,0.159559873985168,-0.175324999999999,"Non-significant",0.79707631535272,"U2AF1","Splicing factor U2AF 35 kDa subunit","U2AF1_HUMAN",0.175324999999999
-0.488724999999999,8.14578,-3.1519687811862,0.0147939369623106,0.162914703632638,-3.33680468876266,"TBE_HUMAN",10,3.16860708767972,0.014891867155905,0.159559873985168,0.488724999999999,"Non-significant",0.79707631535272,"TUBE1","Tubulin epsilon chain","TBE_HUMAN",-0.488724999999999
-0.119374999999998,11.8185375,-2.60430483473104,0.033265826406166,0.240850278755694,-4.16414306827778,"PPM1B_HUMAN",23,3.16821695472301,0.0149001691493507,0.159559873985168,0.119374999999998,"Non-significant",0.79707631535272,"PPM1B","Protein phosphatase 1B","PPM1B_HUMAN",-0.119374999999998
-0.2502,12.86665,-4.24328338269914,0.00329691045656491,0.0781493466874315,-1.77150773168586,"KBTBB_HUMAN",32,3.16775757370432,0.0149099510350578,0.159559873985168,0.2502,"Non-significant",0.79707631535272,"KBTBD11","Kelch repeat and BTB domain-containing protein 11","KBTBB_HUMAN",-0.2502
-0.497389999999998,10.11433,-3.16249114769583,0.0145699667673441,0.161273852504451,-3.32106636518779,"SMCR8_HUMAN",17,3.16711824576907,0.0149235759906949,0.159559873985168,0.497389999999998,"Non-significant",0.79707631535272,"SMCR8","Guanine nucleotide exchange protein SMCR8","SMCR8_HUMAN",-0.497389999999998
0.267712499999998,8.88011375,3.03838236704846,0.0174568520401554,0.174038080419911,-3.50723227770007,"GINM1_HUMAN",9,-3.16325466478936,0.0150061959992062,0.160231284361405,-0.267712499999998,"Non-significant",0.795252686135168,"GINM1","Glycoprotein integral membrane protein 1","GINM1_HUMAN",0.267712499999998
-0.505839999999997,7.5935775,-3.14965628366008,0.0148436452691832,0.163239707089535,-3.34026469638241,"DHB14_HUMAN",5,3.16167113210331,0.015040198911499,0.160382490503492,0.505839999999997,"Non-significant",0.794843046854796,"HSD17B14","17-beta-hydroxysteroid dehydrogenase 14","DHB14_HUMAN",-0.505839999999997
-0.264549999999993,17.064775,-3.50585559057372,0.00892599419254739,0.127471397629612,-2.81322200233776,"CNDP2_HUMAN",40,3.15984824410063,0.015079442740861,0.160548630936238,0.264549999999993,"Non-significant",0.79439339348815,"CNDP2","Cytosolic non-specific dipeptidase","CNDP2_HUMAN",-0.264549999999993
1.5481475,6.66691125,3.19309669245868,0.0139386880752858,0.158908907916129,-3.27534164518868,"MED7_HUMAN",6,-3.15910364133332,0.0150955040840704,0.160548630936238,-1.5481475,"Non-significant",0.79439339348815,"MED7","Mediator of RNA polymerase II transcription subunit 7","MED7_HUMAN",1.5481475
0.209180000000003,9.2017725,2.94500546606729,0.0200233106379809,0.185817690517844,-3.64797462339852,"SPT20_HUMAN",30,-3.15683039770493,0.0151446511724035,0.160846109497069,-0.209180000000003,"Non-significant",0.793589439234432,"SPATA20","Spermatogenesis-associated protein 20","SPT20_HUMAN",0.209180000000003
-0.171825,11.3498375,-2.83015115358518,0.0237328973564027,0.20321510287412,-3.82168009250246,"ACD10_HUMAN",51,3.15538947055319,0.0151758916484203,0.160846109497069,0.171825,"Non-significant",0.793589439234432,"ACAD10","Acyl-CoA dehydrogenase family member 10","ACD10_HUMAN",-0.171825
0.363752500000004,8.72280625,3.09585241879597,0.0160514465482818,0.167627703423465,-3.42088502077998,"ACES_HUMAN",16,-3.15494628171802,0.0151855140896589,0.160846109497069,-0.363752500000004,"Non-significant",0.793589439234432,"ACHE","Acetylcholinesterase","ACES_HUMAN",0.363752500000004
0.166062500000001,9.99139375,3.45414241529767,0.00959994359014026,0.13332705161358,-2.88891913052453,"MK03_HUMAN",15,-3.15343002862161,0.0152184837157479,0.160846109497069,-0.166062500000001,"Non-significant",0.793589439234432,"MAPK3","Mitogen-activated protein kinase 3","MK03_HUMAN",0.166062500000001
-0.339607500000001,10.10559625,-3.08884262347043,0.0162162859545141,0.168695288764913,-3.43140462877758,"FA7_HUMAN",12,3.15220632529643,0.0152451474815938,0.160846109497069,0.339607500000001,"Non-significant",0.793589439234432,"F7","Coagulation factor VII","FA7_HUMAN",-0.339607500000001
0.274809999999999,8.6459125,3.09903534654796,0.0159771828002814,0.167284415252169,-3.41610958245921,"STRN4_HUMAN",18,-3.15124120143494,0.0152662119174529,0.160846109497069,-0.274809999999999,"Non-significant",0.793589439234432,"STRN4","Striatin-4","STRN4_HUMAN",0.274809999999999
0.193150000000003,13.061675,3.11409987246974,0.015630587245384,0.166433510992536,-3.39351803669116,"COPG2_HUMAN",43,-3.1505222509598,0.0152819235331784,0.160846109497069,-0.193150000000003,"Non-significant",0.793589439234432,"COPG2","Coatomer subunit gamma-2","COPG2_HUMAN",0.193150000000003
-0.114650000000001,13.682175,-2.5254588488051,0.0374606082376177,0.253384181075033,-4.28362886483443,"EF1A2_HUMAN",14,3.15005687040885,0.0152921028935131,0.160846109497069,0.114650000000001,"Non-significant",0.793589439234432,"EEF1A2","Elongation factor 1-alpha 2","EF1A2_HUMAN",-0.114650000000001
0.104225,10.1279375,2.39250160637367,0.0457999745289667,0.276063530289066,-4.48453354586336,"CPN2_HUMAN",15,-3.14904501573009,0.0153142602223403,0.160846109497069,-0.104225,"Non-significant",0.793589439234432,"CPN2","Carboxypeptidase N subunit 2","CPN2_HUMAN",0.104225
-0.138199999999999,13.927475,-2.72061933822973,0.0279413665340739,0.219912430082687,-3.98771556918586,"SPS2_HUMAN",17,3.14542894060806,0.0153937228486338,0.160846109497069,0.138199999999999,"Non-significant",0.793589439234432,"SEPHS2","Selenide, water dikinase 2","SPS2_HUMAN",-0.138199999999999
-0.186899999999998,10.124225,-3.38351105663508,0.0106096790770404,0.140817793070144,-2.99278971985607,"THNS2_HUMAN",21,3.1454213206193,0.0153938907576369,0.160846109497069,0.186899999999998,"Non-significant",0.793589439234432,"THNSL2","Threonine synthase-like 2","THNS2_HUMAN",-0.186899999999998
0.131547499999996,9.26999125,2.94624503846579,0.0199867608242382,0.185817690517844,-3.64610309218796,"CCNK_HUMAN",12,-3.14520696116698,0.0153986150360561,0.160846109497069,-0.131547499999996,"Non-significant",0.793589439234432,"CCNK","Cyclin-K","CCNK_HUMAN",0.131547499999996
-0.207800000000001,12.780825,-3.0149081925795,0.0180676674936622,0.177295685908582,-3.54256505305979,"THEM6_HUMAN",17,3.14466988261953,0.0154104584914221,0.160846109497069,0.207800000000001,"Non-significant",0.793589439234432,"THEM6","Protein THEM6","THEM6_HUMAN",-0.207800000000001
-0.0921000000000021,10.29825,-2.28877970281337,0.0535975473535519,0.300424113576092,-4.64039537448148,"WDR91_HUMAN",34,3.14438355054295,0.0154167765277429,0.160846109497069,0.0921000000000021,"Non-significant",0.793589439234432,"WDR91","WD repeat-containing protein 91","WDR91_HUMAN",-0.0921000000000021
0.409355000000001,7.978425,3.21961996658904,0.0134150380802297,0.156915007847132,-3.2357805740459,"SEGN_HUMAN",17,-3.14363951121698,0.0154332069141372,0.160846109497069,-0.409355000000001,"Non-significant",0.793589439234432,"SCGN","Secretagogin","SEGN_HUMAN",0.409355000000001
-1.0558325,7.36811125,-3.20603808531267,0.0136805301314157,0.157971035788904,-3.25603111225134,"GBRAP_HUMAN",1,3.14324785076144,0.0154418632895862,0.160846109497069,1.0558325,"Non-significant",0.793589439234432,"GABARAP","Gamma-aminobutyric acid receptor-associated protein","GBRAP_HUMAN",-1.0558325
1.1663025,5.88486625,3.17476776295839,0.0143131841930718,0.160503490077624,-3.30271567732142,"PLVAP_HUMAN",5,-3.13818696941959,0.0155541818939737,0.161807531851981,-1.1663025,"Non-significant",0.791001266619777,"PLVAP","Plasmalemma vesicle-associated protein","PLVAP_HUMAN",1.1663025
0.118395,9.2475625,2.62213544579253,0.0323860769492341,0.23841225863448,-4.13710313486705,"ACAP2_HUMAN",32,-3.1336956484017,0.0156545856601321,0.162642693947106,-0.118395,"Non-significant",0.788765440834153,"ACAP2","Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 2","ACAP2_HUMAN",0.118395
-0.158249999999999,14.1901,-3.26046418856858,0.0126490540749941,0.151946211371673,-3.17498175369698,"CBR4_HUMAN",13,3.12941373209357,0.0157509482132766,0.163433779727747,0.158249999999999,"Non-significant",0.786658175262802,"CBR4","3-oxoacyl-[acyl-carrier-protein] reductase","CBR4_HUMAN",-0.158249999999999
0.120024999999998,11.9290125,2.89154611863024,0.0216681557970872,0.193510080712062,-3.72875867249873,"STX7_HUMAN",10,-3.12802332801604,0.0157823737040386,0.163522787390325,-0.120024999999998,"Non-significant",0.786421718549299,"STX7","Syntaxin-7","STX7_HUMAN",0.120024999999998
-0.132325000000002,11.6299375,-2.60620064128425,0.033171130758863,0.240770386838016,-4.16126832957372,"NIPS2_HUMAN",13,3.12610410576209,0.0158258606119556,0.163522787390325,0.132325000000002,"Non-significant",0.786421718549299,"NIPSNAP2","Protein NipSnap homolog 2","NIPS2_HUMAN",-0.132325000000002
0.115474999999998,12.8238625,2.67804658312533,0.0297798387229897,0.225892826365472,-4.05229429652956,"HNRDL_HUMAN",8,-3.12605551230394,0.0158269633194021,0.163522787390325,-0.115474999999998,"Non-significant",0.786421718549299,"HNRNPDL","Heterogeneous nuclear ribonucleoprotein D-like","HNRDL_HUMAN",0.115474999999998
-0.142125,11.2553625,-3.52857103448741,0.0086461278467428,0.12718337150128,-2.78006891749844,"CFAB_HUMAN",28,3.12546156017361,0.0158404481661047,0.163522787390325,0.142125,"Non-significant",0.786421718549299,"CFB","Complement factor B","CFAB_HUMAN",-0.142125
0.430642499999999,8.62810125,3.120170377238,0.0154931733344648,0.166089283902492,-3.38441922103343,"MINK1_HUMAN",20,-3.12381074968349,0.0158779914913083,0.163701282173782,-0.430642499999999,"Non-significant",0.78594791900701,"MINK1","Misshapen-like kinase 1","MINK1_HUMAN",0.430642499999999
0.310342499999999,8.05852625,3.49271344119883,0.00909232870718507,0.129617800599959,-2.8324303263524,"URB2_HUMAN",31,-3.12171943887748,0.0159256882946768,0.16380782432144,-0.310342499999999,"Non-significant",0.785665357896296,"URB2","Unhealthy ribosome biogenesis protein 2 homolog","URB2_HUMAN",0.310342499999999
-0.169600000000001,15.2149,-2.94423210012583,0.0200461494657379,0.185817690517844,-3.64914230632679,"G6PE_HUMAN",49,3.12158074583251,0.0159288568497651,0.16380782432144,0.169600000000001,"Non-significant",0.785665357896296,"H6PD","GDH/6PGL endoplasmic bifunctional protein","G6PE_HUMAN",-0.169600000000001
-0.605959999999998,10.224345,-3.33295408714955,0.0114017194215561,0.144185706318379,-3.06746455155299,"CX6A1_HUMAN",3,3.1193283129644,0.0159804091386083,0.163958870392462,0.605959999999998,"Non-significant",0.785265082451233,"COX6A1","Cytochrome c oxidase subunit 6A1, mitochondrial","CX6A1_HUMAN",-0.605959999999998
-0.4447875,8.98548875,-3.18790512523513,0.0140436968600849,0.159623947840269,-3.28309229995326,"MDR3_HUMAN",28,3.11902660158306,0.015987327937913,0.163958870392462,0.4447875,"Non-significant",0.785265082451233,"ABCB4","Phosphatidylcholine translocator ABCB4","MDR3_HUMAN",-0.4447875
-0.211649999999999,15.7333,-2.89086560411416,0.0216899830663279,0.193510080712062,-3.72978784430832,"KHK_HUMAN",20,3.11761053711242,0.0160198433481804,0.163958870392462,0.211649999999999,"Non-significant",0.785265082451233,"KHK","Ketohexokinase","KHK_HUMAN",-0.211649999999999
0.154575000000001,10.3243625,2.78870835025476,0.0252418529648506,0.208406432599477,-3.88447201527077,"RIFK_HUMAN",7,-3.11740005528344,0.0160246823716497,0.163958870392462,-0.154575000000001,"Non-significant",0.785265082451233,"RFK","Riboflavin kinase","RIFK_HUMAN",0.154575000000001
-0.155574999999999,11.6728625,-2.82872956639067,0.0237830696574473,0.20342703919698,-3.82383320598706,"CP20A_HUMAN",25,3.11498922906171,0.0160802183877215,0.164319096369094,0.155574999999999,"Non-significant",0.784311962031823,"CYP20A1","Cytochrome P450 20A1","CP20A_HUMAN",-0.155574999999999
-0.215524999999998,13.0388125,-3.62398254042311,0.00756928570681875,0.121015542821427,-2.64149027102162,"GSTM4_HUMAN",9,3.11051997824175,0.0161837125649014,0.165074463525609,0.215524999999998,"Non-significant",0.78232010546338,"GSTM4","Glutathione S-transferase Mu 4","GSTM4_HUMAN",-0.215524999999998
0.206995000000003,9.445425,3.44996885616053,0.00965665999114252,0.133884704474108,-2.89504154445607,"GP108_HUMAN",8,-3.11003509879781,0.0161949832458008,0.165074463525609,-0.206995000000003,"Non-significant",0.78232010546338,"GPR108","Protein GPR108","GP108_HUMAN",0.206995000000003
-0.390224999999999,7.1633675,-3.21822191731815,0.0134421125136475,0.156915007847132,-3.23786430991688,"HHEX_HUMAN",7,3.1048183104958,0.0163167710758015,0.165877549495948,0.390224999999999,"Non-significant",0.780212389079954,"HHEX","Hematopoietically-expressed homeobox protein HHEX","HHEX_HUMAN",-0.390224999999999
0.175099999999999,10.880625,2.90480723406416,0.02124736554591,0.191729309938242,-3.70870724111181,"2A5E_HUMAN",16,-3.1045829985035,0.0163222873329388,0.165877549495948,-0.175099999999999,"Non-significant",0.780212389079954,"PPP2R5E","Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit epsilon isoform","2A5E_HUMAN",0.175099999999999
0.196575000000003,10.3591625,2.97805554656824,0.0190723544352454,0.182872883629999,-3.59810261868887,"ILKAP_HUMAN",19,-3.10216811956715,0.0163790119459431,0.165877549495948,-0.196575000000003,"Non-significant",0.780212389079954,"ILKAP","Integrin-linked kinase-associated serine/threonine phosphatase 2C","ILKAP_HUMAN",0.196575000000003
-0.309647500000002,8.37662375,-3.34286127702867,0.0112416848745366,0.144004023519618,-3.05281049317862,"BAG4_HUMAN",10,3.10205296725949,0.0163817220403147,0.165877549495948,0.309647500000002,"Non-significant",0.780212389079954,"BAG4","BAG family molecular chaperone regulator 4","BAG4_HUMAN",-0.309647500000002
0.105449999999994,13.2544,2.40740197941949,0.0447782291813063,0.274194842172464,-4.46207036581399,"VPS29_HUMAN",11,-3.10149719261768,0.0163948088012623,0.165877549495948,-0.105449999999994,"Non-significant",0.780212389079954,"VPS29","Vacuolar protein sorting-associated protein 29","VPS29_HUMAN",0.105449999999994
0.693327499999999,6.32202375,3.22567191614083,0.013298502136574,0.156617257011545,-3.22676239247063,"8ODP_HUMAN",4,-3.10140832455636,0.0163969023935745,0.165877549495948,-0.693327499999999,"Non-significant",0.780212389079954,"NUDT1","Oxidized purine nucleoside triphosphate hydrolase","8ODP_HUMAN",0.693327499999999
-1.51909,5.9200075,-3.1303857781899,0.015264807362382,0.164513917213511,-3.36911417681627,"APC15_HUMAN",1,3.09856507621503,0.0164640345063189,0.166180632724299,1.51909,"Non-significant",0.779419591809893,"ANAPC15","Anaphase-promoting complex subunit 15","APC15_HUMAN",-1.51909
-0.136825,14.6135125,-2.66487201535182,0.0303737863835374,0.229021749382587,-4.07227960431615,"FAH2A_HUMAN",15,3.09767821470809,0.0164850337435965,0.166180632724299,0.136825,"Non-significant",0.779419591809893,"FAHD2A","Oxaloacetate tautomerase FAHD2A, mitochondrial","FAH2A_HUMAN",-0.136825
-0.156424999999999,17.9956125,-2.89185859743676,0.0216581408440506,0.193510080712062,-3.728286103643,"DHE3_HUMAN",40,3.09753025857489,0.016488539829876,0.166180632724299,0.156424999999999,"Non-significant",0.779419591809893,"GLUD1","Glutamate dehydrogenase 1, mitochondrial","DHE3_HUMAN",-0.156424999999999
0.157775000000001,10.4287875,2.96965110141331,0.0193095934279168,0.183098043229102,-3.61077920200377,"STK38_HUMAN",21,-3.09532031477967,0.0165410024813185,0.16646157811691,-0.157775000000001,"Non-significant",0.778685992412327,"STK38","Serine/threonine-protein kinase 38","STK38_HUMAN",0.157775000000001
0.180325,14.2228125,3.33753841293454,0.0113273675859418,0.144185706318379,-3.06068248409676,"RAB1A_HUMAN",8,-3.0946225579582,0.0165576034648022,0.16646157811691,-0.180325,"Non-significant",0.778685992412327,"RAB1A","Ras-related protein Rab-1A","RAB1A_HUMAN",0.180325
-0.174300000000001,10.30445,-2.84622605866358,0.0231731837220945,0.201841426751821,-3.79733775306003,"PDCD4_HUMAN",21,3.09110058284424,0.0166416676732184,0.167098881742391,0.174300000000001,"Non-significant",0.777026456478446,"PDCD4","Programmed cell death protein 4","PDCD4_HUMAN",-0.174300000000001
-0.258875,18.7861125,-3.1171384535833,0.0155616447251784,0.166433510992536,-3.38896328916031,"ENOA_HUMAN",28,3.08965835842065,0.0166762216516092,0.1672380888461,0.258875,"Non-significant",0.776664804098992,"ENO1","Alpha-enolase","ENOA_HUMAN",-0.258875
-0.133049999999999,14.185125,-2.60317240815245,0.0333225238977834,0.240850278755694,-4.16586021380311,"NDUV2_HUMAN",13,3.08629393053003,0.0167571248590748,0.167841189883397,0.133049999999999,"Non-significant",0.775101450278009,"NDUFV2","NADH dehydrogenase [ubiquinone] flavoprotein 2, mitochondrial","NDUV2_HUMAN",-0.133049999999999
0.384072499999998,7.96526875,3.04149157008106,0.0173775933209229,0.173625570844276,-3.50255503035155,"ST7_HUMAN",14,-3.08474954761322,0.0167944010874618,0.1680063663242,-0.384072499999998,"Non-significant",0.77467426108911,"ST7","Suppressor of tumorigenicity 7 protein","ST7_HUMAN",0.384072499999998
-0.266700000000007,18.84635,-4.50572110846883,0.00235839056444244,0.0668872664294324,-1.4196336036543,"G3P_HUMAN",32,3.08282338722559,0.016841015148237,0.168237154965851,0.266700000000007,"Non-significant",0.774078084550687,"GAPDH","Glyceraldehyde-3-phosphate dehydrogenase","G3P_HUMAN",-0.266700000000007
-2.089965,6.902935,-3.11566502962755,0.0155950351155358,0.166433510992536,-3.39117182269472,"MMP21_HUMAN",2,3.08207766327656,0.0168590987903427,0.168237154965851,2.089965,"Non-significant",0.774078084550687,"MMP21","Matrix metalloproteinase-21","MMP21_HUMAN",-2.089965
0.453212499999998,6.90282875,3.08205721673357,0.0163775507319317,0.170077135073155,-3.44159087972202,"SPIR1_HUMAN",11,-3.08086334577797,0.0168885897037861,0.168323638194455,-0.453212499999998,"Non-significant",0.773854890461836,"SPIRE1","Protein spire homolog 1","SPIR1_HUMAN",0.453212499999998
-0.234225000000002,18.0684625,-3.33757802210654,0.0113267274306162,0.144185706318379,-3.06062389541684,"TPIS_HUMAN",22,3.07913679263722,0.0169306147773423,0.168534678873471,0.234225000000002,"Non-significant",0.773310722129328,"TPI1","Triosephosphate isomerase","TPIS_HUMAN",-0.234225000000002
0.45318,7.66922,3.05289649266082,0.017090092432193,0.172187034452543,-3.48540380046344,"EAF1_HUMAN",3,-3.07508668304576,0.0170296309891897,0.169311817079483,-0.45318,"Non-significant",0.771312729349357,"EAF1","ELL-associated factor 1","EAF1_HUMAN",0.45318
0.148215,9.28209,2.7012111592932,0.0287644669192167,0.222391660960811,-4.01715482605977,"A0AAG2UWQ9_HUMAN",30,-3.07243810906546,0.0170947138854662,0.169750088865139,-0.148215,"Non-significant",0.770189989691764,"NKRF","NF-kappa-B-repressing factor","A0AAG2UWQ9_HUMAN",0.148215
0.250899999999996,11.731625,3.42447077143157,0.0100110335532247,0.136532816103043,-2.9324880177014,"MRP2_HUMAN",44,-3.07083202340984,0.0171343080053936,0.169934492770057,-0.250899999999996,"Non-significant",0.76971846045232,"ABCC2","ATP-binding cassette sub-family C member 2","MRP2_HUMAN",0.250899999999996
-0.194199999999999,13.610525,-2.83014396743511,0.0237331507006272,0.20321510287412,-3.82169097637568,"VISL1_HUMAN",15,3.06271855410328,0.0173358135314865,0.171722280361526,0.194199999999999,"Non-significant",0.765173353002687,"VSNL1","Visinin-like protein 1","VISL1_HUMAN",-0.194199999999999
0.238250000000003,10.35215,2.94152091831507,0.0201264312752138,0.185849197439733,-3.6532360803761,"RM11_HUMAN",13,-3.06144697809428,0.0173676207359654,0.17182677895815,-0.238250000000003,"Non-significant",0.76490915105511,"MRPL11","Large ribosomal subunit protein uL11m","RM11_HUMAN",0.238250000000003
0.206119999999999,9.907945,3.14646333761953,0.0149125698000735,0.163331032105683,-3.34504275485286,"NGEF_HUMAN",33,-3.05950597266929,0.0174162920668034,0.172097663540308,-0.206119999999999,"Non-significant",0.764225025770286,"NGEF","Ephexin-1","NGEF_HUMAN",0.206119999999999
-0.198875000000001,18.2222875,-2.83583337085184,0.0235334535712671,0.20279414202191,-3.81307452291088,"EST1_HUMAN",43,3.05751547176678,0.0174663542846712,0.172319531700544,0.198875000000001,"Non-significant",0.763665494292996,"CES1","Liver carboxylesterase 1","EST1_HUMAN",-0.198875000000001
0.126917500000001,9.23426625,2.5197374982819,0.0377853591095444,0.254082563664345,-4.2922918584504,"DCNL3_HUMAN",13,-3.05691911235741,0.0174813826542677,0.172319531700544,-0.126917500000001,"Non-significant",0.763665494292996,"DCUN1D3","DCN1-like protein 3","DCNL3_HUMAN",0.126917500000001
0.300582499999999,9.49757625,3.1149212462862,0.0156119192950048,0.166433510992536,-3.39228675140899,"COG6_HUMAN",23,-3.05535176646477,0.0175209452650628,0.17238648593458,-0.300582499999999,"Non-significant",0.763496783256575,"COG6","Conserved oligomeric Golgi complex subunit 6","COG6_HUMAN",0.300582499999999
0.298587499999998,8.85645875,4.01732270759587,0.00443554957942723,0.0907659424063552,-2.08268325143415,"EPHB4_HUMAN",11,-3.05496078490807,0.0175308290780929,0.17238648593458,-0.298587499999998,"Non-significant",0.763496783256575,"EPHB4","Ephrin type-B receptor 4","EPHB4_HUMAN",0.298587499999998
0.140224999999997,12.0017375,2.89449230355596,0.0215739226231532,0.193379791707451,-3.7243032525216,"YES_HUMAN",24,-3.05189515035439,0.0176085312790644,0.172940168078587,-0.140224999999997,"Non-significant",0.762104123274312,"YES1","Tyrosine-protein kinase Yes","YES_HUMAN",0.140224999999997
