"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BM2_vs_C","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names","C_vs_BM2"
-0.0839249999999989,11.5576125,-2.57865359648392,0.0356864014671183,0.166509458865928,-4.65313561139373,"MESH1_HUMAN",10,2.09569816072001,0.0712183336474829,0.241060239158574,0.0839249999999989,"Non-significant",0.617874416906026,"HDDC3","Guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase MESH1","MESH1_HUMAN",-0.0839249999999989
0.110500000000005,10.827475,1.94633342560983,0.0915281900304734,0.282682326835051,-5.59488597650496,"MILK2_HUMAN",56,-2.09430012328848,0.071370367997678,0.241293507610725,-0.110500000000005,"Non-significant",0.617454363324406,"MICALL2","MICAL-like protein 2","MILK2_HUMAN",0.110500000000005
0.3218175,6.59462125,2.06437145082915,0.0767610833793497,0.257904656370454,-5.42311223184972,"ORC5_HUMAN",10,-2.09412287653656,0.0713896661250237,0.241293507610725,-0.3218175,"Non-significant",0.617454363324406,"ORC5","Origin recognition complex subunit 5","ORC5_HUMAN",0.3218175
0.5088075,6.67342375,2.07522607594402,0.0755273726713531,0.25483290608068,-5.40718133735808,"ZDHC6_HUMAN",6,-2.09375637635716,0.0714295859378429,0.241293507610725,-0.5088075,"Non-significant",0.617454363324406,"ZDHHC6","Palmitoyltransferase ZDHHC6","ZDHC6_HUMAN",0.5088075
-0.170787499999999,9.36905125,-2.1757846548818,0.0649951722513036,0.233492735370809,-5.25868298465229,"AAGAB_HUMAN",9,2.09374290292168,0.0714310539059617,0.241293507610725,0.170787499999999,"Non-significant",0.617454363324406,"AAGAB","Alpha- and gamma-adaptin-binding protein p34","AAGAB_HUMAN",-0.170787499999999
0.449205000000001,5.8320925,2.13663926041041,0.0689089564293593,0.241313808119559,-5.3166753422368,"BT3A2_HUMAN",4,-2.09371204500371,0.0714344160735826,0.241293507610725,-0.449205000000001,"Non-significant",0.617454363324406,"BTN3A2","Butyrophilin subfamily 3 member A2","BT3A2_HUMAN",0.449205000000001
0.0444050000000011,9.5678525,1.72780205091117,0.126480741072021,0.337922862519929,-5.90400021503006,"DCAF6_HUMAN",29,-2.09111614545956,0.0717178147677844,0.242151007193697,-0.0444050000000011,"Non-significant",0.615913720225721,"DCAF6","DDB1- and CUL4-associated factor 6","DCAF6_HUMAN",0.0444050000000011
-0.327087500000001,6.80443875,-2.03666911919021,0.0800007188467563,0.263873748573002,-5.46367335641506,"NBR1_HUMAN",16,2.0904602716331,0.071789592660795,0.242287919137813,0.327087500000001,"Non-significant",0.615668239938372,"NBR1","Next to BRCA1 gene 1 protein","NBR1_HUMAN",-0.327087500000001
0.137549999999999,13.022825,2.14696057131512,0.0678547409523132,0.238846357375296,-5.30140631327062,"TMM33_HUMAN",11,-2.09020568802309,0.0718174729818109,0.242287919137813,-0.137549999999999,"Non-significant",0.615668239938372,"TMEM33","Transmembrane protein 33","TMM33_HUMAN",0.137549999999999
-1.656,15.5607,-2.03282240588697,0.080461115224255,0.264695113406277,-5.46929432821602,"K2C1_HUMAN",46,2.08926080599046,0.0719210434928708,0.242480142250647,1.656,"Non-significant",0.615323821862089,"KRT1","Keratin, type II cytoskeletal 1","K2C1_HUMAN",-1.656
-0.0628499999999992,11.84215,-1.99007191910208,0.0857566506617647,0.272387842745117,-5.53156771372354,"DCAF8_HUMAN",19,2.08914628394885,0.0719336064837246,0.242480142250647,0.0628499999999992,"Non-significant",0.615323821862089,"DCAF8","DDB1- and CUL4-associated factor 8","DCAF8_HUMAN",-0.0628499999999992
-1.9449475,11.22092875,-2.03163416483507,0.0806038580812473,0.264719578911456,-5.47103006375953,"K2C5_HUMAN",28,2.08782717589751,0.0720784676105656,0.242868589178552,1.9449475,"Non-significant",0.614628649989176,"KRT5","Keratin, type II cytoskeletal 5","K2C5_HUMAN",-1.9449475
1.419985,7.2972425,2.03372021686141,0.0803534269361275,0.264602738693796,-5.46798266265584,"MO4L2_HUMAN",7,-2.08625373916042,0.072251634093784,0.243261597838509,-1.419985,"Non-significant",0.613926444966313,"MORF4L2","Mortality factor 4-like protein 2","MO4L2_HUMAN",1.419985
-0.386457499999999,8.25151375,-2.34608988261819,0.0504059974677814,0.201028347734786,-5.00420401206989,"RM33_HUMAN",2,2.08602998223192,0.07227629316924,0.243261597838509,0.386457499999999,"Non-significant",0.613926444966313,"MRPL33","Large ribosomal subunit protein bL33m","RM33_HUMAN",-0.386457499999999
-0.0927499999999988,11.90825,-2.02300734631845,0.0816477044697728,0.266957873240662,-5.48362363545348,"RAB43_HUMAN",18,2.08595893665593,0.0722841244614063,0.243261597838509,0.0927499999999988,"Non-significant",0.613926444966313,"RAB43","Ras-related protein Rab-43","RAB43_HUMAN",-0.0927499999999988
-0.660107500000001,6.81677375,-2.0593147574049,0.0773426040932206,0.259221041846371,-5.43052658860937,"APC10_HUMAN",5,2.08471116918853,0.072421801003281,0.243624917777964,0.660107500000001,"Non-significant",0.613278294446237,"ANAPC10","Anaphase-promoting complex subunit 10","APC10_HUMAN",-0.660107500000001
0.316512499999996,10.04304375,2.01671949813159,0.0824169134497599,0.267608316282101,-5.49279361879023,"PLIN4_HUMAN",51,-2.08393460470367,0.0725076160624573,0.243813550648083,-0.316512499999996,"Non-significant",0.612942160866332,"PLIN4","Perilipin-4","PLIN4_HUMAN",0.316512499999996
0.127129999999998,8.293855,1.95399650296645,0.0904902612823792,0.280792130810357,-5.58382281341006,"SPTCS_HUMAN",68,-2.08314376080701,0.0725951119226963,0.244007678369112,-0.127129999999998,"Non-significant",0.612596507182306,"SPG11","Spatacsin","SPTCS_HUMAN",0.127129999999998
-0.0598249999999965,11.9246125,-1.90221101693557,0.0977339452651438,0.292097296129657,-5.65832036002746,"CSN1_HUMAN",23,2.0819205662385,0.0727306460089091,0.244363047533212,0.0598249999999965,"Non-significant",0.611964467274665,"GPS1","COP9 signalosome complex subunit 1","CSN1_HUMAN",-0.0598249999999965
0.0957475000000017,8.93344125,2.19892112923488,0.0627873361776307,0.22816338470727,-5.22430711895649,"XYLK_HUMAN",12,-2.08119920354278,0.0728106920999127,0.244531771337601,-0.0957475000000017,"Non-significant",0.611664706191942,"FAM20B","Glycosaminoglycan xylosylkinase","XYLK_HUMAN",0.0957475000000017
0.192702500000001,7.76103875,2.01963286278181,0.0820596309063207,0.266957873240662,-5.48854583123508,"TLK2_HUMAN",19,-2.0800735744748,0.0729357708155599,0.244851535276806,-0.192702500000001,"Non-significant",0.611097168508518,"TLK2","Serine/threonine-protein kinase tousled-like 2","TLK2_HUMAN",0.192702500000001
-0.0737000000000023,12.68475,-1.95040116120788,0.0909757946684306,0.281754308891435,-5.58901504375054,"TOIP2_HUMAN",22,2.07954258923967,0.0729948466797249,0.244949550994836,0.0737000000000023,"Non-significant",0.610923352291111,"TOR1AIP2","Torsin-1A-interacting protein 2","TOIP2_HUMAN",-0.0737000000000023
0.1451475,9.63942875,1.98781565948491,0.0860454549076265,0.272982963689967,-5.53484404703646,"LRCH3_HUMAN",29,-2.07886190077431,0.073070646930524,0.245103585735039,-0.1451475,"Non-significant",0.610650335204266,"LRCH3","DISP complex protein LRCH3","LRCH3_HUMAN",0.1451475
-0.989787499999998,5.56630625,-2.04106125467557,0.0794782201461195,0.263188176060134,-5.45725196722948,"FES_HUMAN",4,2.07794976722686,0.0731723418790667,0.245344318496764,0.989787499999998,"Non-significant",0.610223994638736,"FES","Tyrosine-protein kinase Fes/Fps","FES_HUMAN",-0.989787499999998
-0.160599999999999,11.62965,-2.35111125585754,0.050030160632138,0.199876830829565,-4.99665743919815,"LYRM4_HUMAN",7,2.07733772419744,0.073240657366771,0.245425642625792,0.160599999999999,"Non-significant",0.610080063169397,"LYRM4","LYR motif-containing protein 4","LYRM4_HUMAN",-0.160599999999999
-0.0836499999999987,14.975375,-2.01280424417243,0.0828994756065889,0.268385092116041,-5.49849955575093,"CPPED_HUMAN",18,2.07700225807328,0.0732781282878215,0.245425642625792,0.0836499999999987,"Non-significant",0.610080063169397,"CPPED1","Serine/threonine-protein phosphatase CPPED1","CPPED_HUMAN",-0.0836499999999987
0.167657500000001,8.35571375,1.9971997453894,0.0848505147376444,0.271190845933415,-5.52121039443772,"PITM1_HUMAN",27,-2.07692815460522,0.0732864080443937,0.245425642625792,-0.167657500000001,"Non-significant",0.610080063169397,"PITPNM1","Membrane-associated phosphatidylinositol transfer protein 1","PITM1_HUMAN",0.167657500000001
-0.236274999999997,8.66224,-2.11472901134904,0.0712012716339963,0.245875326392376,-5.34903483109864,"GRM2B_HUMAN",8,2.0757103000567,0.0734226136887936,0.245781374855341,0.236274999999997,"Non-significant",0.60945103074177,"GRAMD2B","GRAM domain-containing protein 2B","GRM2B_HUMAN",-0.236274999999997
-0.135775000000001,10.6710625,-2.2441003160689,0.0586906518046694,0.219400804147141,-5.15698543984847,"RU2B_HUMAN",9,2.0740990610964,0.0736031982237544,0.2462853138932,0.135775000000001,"Non-significant",0.608561484568955,"SNRPB2","U2 small nuclear ribonucleoprotein B''","RU2B_HUMAN",-0.135775000000001
0.0713499999999989,17.37785,1.92950232889941,0.093848822444715,0.286217533689961,-5.61913797870225,"HSPB1_HUMAN",23,-2.07357095656373,0.0736624821086658,0.246383120492388,-0.0713499999999989,"Non-significant",0.608389048650944,"HSPB1","Heat shock protein beta-1","HSPB1_HUMAN",0.0713499999999989
-0.0684749999999994,13.5268375,-1.91110480707611,0.0964509838102374,0.290060588876129,-5.64557115196998,"SUCB1_HUMAN",24,2.07285089207773,0.073743390642225,0.246553147016705,0.0684749999999994,"Non-significant",0.608089449740968,"SUCLA2","Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial","SUCB1_HUMAN",-0.0684749999999994
0.22165,11.90225,2.52927077599314,0.038391533376833,0.173216175356784,-4.72787383925517,"THIOM_HUMAN",4,-2.07198799822902,0.073840462956483,0.246771869594518,-0.22165,"Non-significant",0.607704348594107,"TXN2","Thioredoxin, mitochondrial","THIOM_HUMAN",0.22165
0.1403,10.335475,2.32396530271522,0.0520964135890617,0.205034276813792,-5.03742992402158,"COX15_HUMAN",8,-2.07173442438637,0.0738690129281469,0.246771869594518,-0.1403,"Non-significant",0.607704348594107,"COX15","Heme A synthase COX15","COX15_HUMAN",0.1403
0.176850000000002,10.303075,1.9981343030895,0.0847324068660566,0.270980767809063,-5.51985162822148,"MED24_HUMAN",24,-2.07066423219114,0.0739896258123083,0.24707411503434,-0.176850000000002,"Non-significant",0.607172751508499,"MED24","Mediator of RNA polymerase II transcription subunit 24","MED24_HUMAN",0.176850000000002
1.177755,6.00223,2.04066838139876,0.0795248198116009,0.26319922196831,-5.45782650362979,"MSRB1_HUMAN",2,-2.06882510059762,0.0741973519522637,0.247572644279457,-1.177755,"Non-significant",0.606297344687562,"MSRB1","Methionine-R-sulfoxide reductase B1","MSRB1_HUMAN",1.177755
1.04031,6.38307,2.01459856235418,0.0826779785083126,0.268118054906845,-5.49588496419673,"PXK_HUMAN",12,-2.06880774179824,0.0741993153201543,0.247572644279457,-1.04031,"Non-significant",0.606297344687562,"PXK","PX domain-containing protein kinase-like protein","PXK_HUMAN",1.04031
-0.0803249999999984,12.7222625,-1.86790866157523,0.102838932318232,0.300346835463081,-5.70730762316237,"ACOX3_HUMAN",44,2.06831807847294,0.0742547197474854,0.247656709719237,0.0803249999999984,"Non-significant",0.606149901258891,"ACOX3","Peroxisomal acyl-coenzyme A oxidase 3","ACOX3_HUMAN",-0.0803249999999984
-0.112724999999999,11.3145375,-1.99916879082849,0.084601858271992,0.270980767809063,-5.51834736362126,"LANC2_HUMAN",19,2.06789976573683,0.0743020831874989,0.247713899134248,0.112724999999999,"Non-significant",0.606049624629519,"LANCL2","LanC-like protein 2","LANC2_HUMAN",-0.112724999999999
0.61578,5.8571975,2.00934527851856,0.0833281112694061,0.269312381276238,-5.50353797942412,"HERC6_HUMAN",41,-2.06744560755911,0.0743535388278325,0.247784679394541,-0.61578,"Non-significant",0.605925549695649,"HERC6","Probable E3 ubiquitin-protein ligase HERC6","HERC6_HUMAN",0.61578
0.0607750000000014,11.8272625,1.73612086067859,0.124943190540029,0.335830910179395,-5.89248825958209,"ECM29_HUMAN",80,-2.06591867233074,0.074526795776659,0.248261142534356,-0.0607750000000014,"Non-significant",0.605091250254181,"ECPAS","Proteasome adapter and scaffold protein ECM29","ECM29_HUMAN",0.0607750000000014
-1.0362375,5.53315375,-2.05706957547157,0.0776021951220136,0.259666447187864,-5.43381710199789,"FGF2_HUMAN",1,2.06477317751271,0.0746570320312215,0.248593967746529,1.0362375,"Non-significant",0.604509413933235,"FGF2","Fibroblast growth factor 2","FGF2_HUMAN",-1.0362375
0.0928750000000012,12.2244375,2.39309994160159,0.0469968973159708,0.194684469022905,-4.93347802396259,"LICH_HUMAN",10,-2.06287752875008,0.0748730476505676,0.249199135154587,-0.0928750000000012,"Non-significant",0.603453469228928,"LIPA","Lysosomal acid lipase/cholesteryl ester hydrolase","LICH_HUMAN",0.0928750000000012
0.118824999999998,14.8729875,2.75568200236635,0.0275056162992534,0.144272046893464,-4.38503246161838,"NPC2_HUMAN",7,-2.06261586952815,0.0749029127689603,0.249199135154587,-0.118824999999998,"Non-significant",0.603453469228928,"NPC2","NPC intracellular cholesterol transporter 2","NPC2_HUMAN",0.118824999999998
-0.378724999999999,13.8318125,-2.32617334001089,0.051925156708643,0.204753455842932,-5.03411585083177,"ATP5E_HUMAN;AT5EL_HUMAN",2,2.06220403746791,0.0749499419253981,0.249199135154587,0.378724999999999,"Non-significant",0.603453469228928,"ATP5F1E;ATP5F1EP2","ATP synthase subunit epsilon, mitochondrial;ATP synthase subunit epsilon-like protein, mitochondrial","ATP5E_HUMAN;AT5EL_HUMAN",-0.378724999999999
-1.732375,16.3483375,-2.006467248687,0.0836864177957799,0.269423913789372,-5.50772836968579,"K1C14_HUMAN",42,2.06211280276647,0.0749603643926827,0.249199135154587,1.732375,"Non-significant",0.603453469228928,"KRT14","Keratin, type I cytoskeletal 14","K1C14_HUMAN",-1.732375
-0.202137500000001,7.98235875,-2.27290825707948,0.0562200163630739,0.214069528167431,-5.11393562895839,"NDKM_HUMAN",6,2.06169900015998,0.0750076542281295,0.249255269299637,0.202137500000001,"Non-significant",0.603355651858565,"NME4","Nucleoside diphosphate kinase, mitochondrial","NDKM_HUMAN",-0.202137500000001
-1.6260675,7.02519875,-2.00726523740651,0.0835869189742683,0.269357532134847,-5.50656667083183,"K1C23_HUMAN",9,2.06122963306898,0.0750613294875815,0.249332568532899,1.6260675,"Non-significant",0.60322098900407,"KRT23","Keratin, type I cytoskeletal 23","K1C23_HUMAN",-1.6260675
0.210125000000001,6.968425,2.12271433067645,0.0703571608558777,0.243912461919535,-5.33724987053315,"FHI2B_HUMAN",8,-2.05900247989114,0.0753165336442229,0.2498645327249,-0.210125000000001,"Non-significant",0.602295385870456,"FHIP2B","FHF complex subunit HOOK-interacting protein 2B","FHI2B_HUMAN",0.210125000000001
-0.0877449999999982,8.530805,-1.92182939843049,0.0949256778786134,0.28768972541548,-5.63017206673209,"SUGP1_HUMAN",27,2.05873246769217,0.0753475315192033,0.2498645327249,0.0877449999999982,"Non-significant",0.602295385870456,"SUGP1","SURP and G-patch domain-containing protein 1","SUGP1_HUMAN",-0.0877449999999982
-0.0461000000000027,14.15945,-1.70784385734095,0.130242870052968,0.343421554527434,-5.93152614631227,"ACSA_HUMAN",31,2.05872336479884,0.0753485767654904,0.2498645327249,0.0461000000000027,"Non-significant",0.602295385870456,"ACSS2","Acetyl-coenzyme A synthetase, cytoplasmic","ACSA_HUMAN",-0.0461000000000027
-0.117324999999996,10.6543125,-1.94118429222165,0.0922321345609481,0.283154177241905,-5.60231229918473,"STAT2_HUMAN",35,2.05829997677756,0.0753972083260182,0.2498645327249,0.117324999999996,"Non-significant",0.602295385870456,"STAT2","Signal transducer and activator of transcription 2","STAT2_HUMAN",-0.117324999999996
0.15847,6.68503,2.0201570321175,0.0819955110681141,0.266957873240662,-5.48778139696666,"DDX31_HUMAN",15,-2.0582467504514,0.0754033242334146,0.2498645327249,-0.15847,"Non-significant",0.602295385870456,"DDX31","ATP-dependent DNA helicase DDX31","DDX31_HUMAN",0.15847
-0.0582750000000001,12.4076375,-1.95535238632616,0.0903078139079637,0.280476354943618,-5.58186395675847,"DEN10_HUMAN",19,2.05823783147961,0.0754043491048308,0.2498645327249,0.0582750000000001,"Non-significant",0.602295385870456,"DENND10","DENN domain-containing protein 10","DEN10_HUMAN",-0.0582750000000001
0.214800000000001,7.781355,2.00744849110533,0.0835640860456221,0.269357532134847,-5.50629987501226,"UTP18_HUMAN",16,-2.05758913142239,0.0754789273380361,0.249988585363831,-0.214800000000001,"Non-significant",0.602079821034668,"UTP18","U3 small nucleolar RNA-associated protein 18 homolog","UTP18_HUMAN",0.214800000000001
0.110592499999996,8.15276375,1.92054664589577,0.0951068748655233,0.287707070165151,-5.63201537630073,"UTP20_HUMAN",47,-2.05738184404291,0.0755027735253532,0.249988585363831,-0.110592499999996,"Non-significant",0.602079821034668,"UTP20","Small subunit processome component 20 homolog","UTP20_HUMAN",0.110592499999996
0.527962500000001,7.12301875,2.01402295266337,0.0827489703323309,0.268238852821055,-5.49672378376164,"CASL_HUMAN",9,-2.05663963917798,0.0755882168615959,0.250095427365986,-0.527962500000001,"Non-significant",0.601894248644845,"NEDD9","Enhancer of filamentation 1","CASL_HUMAN",0.527962500000001
-0.0654000000000003,12.451775,-1.96336637758305,0.0892367724771429,0.278690689816235,-5.57027774082182,"HEMO_HUMAN",19,2.05657158357433,0.0755960562348028,0.250095427365986,0.0654000000000003,"Non-significant",0.601894248644845,"HPX","Hemopexin","HEMO_HUMAN",-0.0654000000000003
0.0669500000000003,12.2564,1.98816650610218,0.0860004835056312,0.272950818342689,-5.53433464956575,"MEMO1_HUMAN",18,-2.0561303393003,0.0756469028312192,0.250162690363185,-0.0669500000000003,"Non-significant",0.601777461139913,"MEMO1","Protein MEMO1","MEMO1_HUMAN",0.0669500000000003
0.0683500000000024,12.3487,1.9058407492717,0.0972083541271,0.291245606376387,-5.6531194870784,"PLIN3_HUMAN",23,-2.0542346560264,0.0758657330694139,0.250785193428651,-0.0683500000000024,"Non-significant",0.600698108200402,"PLIN3","Perilipin-3","PLIN3_HUMAN",0.0683500000000024
-0.171354999999998,9.4866075,-3.15440724225204,0.0154787643560659,0.105922295651943,-3.78485035832162,"CHPT1_HUMAN",4,2.05321878373953,0.0759832567991375,0.250979890584176,0.171354999999998,"Non-significant",0.600361074368339,"CHPT1","Cholinephosphotransferase 1","CHPT1_HUMAN",-0.171354999999998
-0.0974249999999977,18.0363875,-2.04385611196025,0.0791474921803166,0.262692769592808,-5.4531639441871,"GSTA1_HUMAN",15,2.05301709348464,0.0760066110775892,0.250979890584176,0.0974249999999977,"Non-significant",0.600361074368339,"GSTA1","Glutathione S-transferase A1","GSTA1_HUMAN",-0.0974249999999977
-0.3079025,7.22415625,-1.99181832594768,0.0855337614313458,0.271996034218065,-5.52903101360426,"SMC6_HUMAN",25,2.05293191916038,0.0760164757648827,0.250979890584176,0.3079025,"Non-significant",0.600361074368339,"SMC6","Structural maintenance of chromosomes protein 6","SMC6_HUMAN",-0.3079025
0.37989,6.7847375,1.99199494908351,0.0855112511725876,0.271996034218065,-5.52877442874481,"PKHA4_HUMAN",27,-2.05159703159076,0.0761712434069432,0.251313489412837,-0.37989,"Non-significant",0.599784199746739,"PLEKHA4","Pleckstrin homology domain-containing family A member 4","PKHA4_HUMAN",0.37989
-0.0856500000000011,14.23325,-1.97418963888737,0.0878099825071314,0.275810818618185,-5.55460769465782,"BGAL_HUMAN",19,2.05149703769424,0.0761828491901146,0.251313489412837,0.0856500000000011,"Non-significant",0.599784199746739,"GLB1","Beta-galactosidase","BGAL_HUMAN",-0.0856500000000011
-0.110675000000001,10.6909625,-2.07873743125223,0.0751324996825216,0.254308931625645,-5.40202344516102,"CC127_HUMAN",13,2.0510273759603,0.0762373836426108,0.251313489412837,0.110675000000001,"Non-significant",0.599784199746739,"CCDC127","Coiled-coil domain-containing protein 127","CC127_HUMAN",-0.110675000000001
1.4660475,7.06605875,1.99587369200169,0.0850183766666787,0.271385204853652,-5.52313805372376,"CNTN1_HUMAN",20,-2.05100366693009,0.0762401376152385,0.251313489412837,-1.4660475,"Non-significant",0.599784199746739,"CNTN1","Contactin-1","CNTN1_HUMAN",1.4660475
0.276007499999999,7.87766375,2.18035367869786,0.0645530884767234,0.232107990935166,-5.25190006320796,"TPC6A_HUMAN",5,-2.05006378207752,0.076349390547347,0.251572469335671,-0.276007499999999,"Non-significant",0.599336887351563,"TRAPPC6A","Trafficking protein particle complex subunit 6A","TPC6A_HUMAN",0.276007499999999
0.0852575000000009,9.57530125,1.97066061547387,0.0882727296129959,0.276840029597299,-5.55971984854122,"T2FA_HUMAN",19,-2.04796055823541,0.0765944272388001,0.252260631154585,-0.0852575000000009,"Non-significant",0.598150522000936,"GTF2F1","General transcription factor IIF subunit 1","T2FA_HUMAN",0.0852575000000009
0.381582499999999,7.15494375,2.01666278476927,0.0824238837048431,0.267608316282101,-5.49287629226564,"LYCHS_HUMAN",9,-2.04767846531841,0.0766273511320532,0.252260631154585,-0.381582499999999,"Non-significant",0.598150522000936,"GPR155","Lysosomal cholesterol signaling protein","LYCHS_HUMAN",0.381582499999999
0.1553,10.32595,1.98204423725118,0.0867885524937788,0.274075528603114,-5.54321991907586,"GLYR1_HUMAN",20,-2.04747974370715,0.0766505528428971,0.252260631154585,-0.1553,"Non-significant",0.598150522000936,"GLYR1","Cytokine-like nuclear factor N-PAC","GLYR1_HUMAN",0.1553
0.1402175,9.97480625,3.2632509470145,0.0132744757520205,0.0972510324336726,-3.62289719153888,"ASURF_HUMAN",5,-2.04566322493996,0.0768629595961171,0.252858163229923,-0.1402175,"Non-significant",0.597123021115944,"ASDURF","ASNSD1 upstream open reading frame protein","ASURF_HUMAN",0.1402175
0.145140000000001,8.5553825,2.00132465372441,0.0843304307722163,0.270583511338798,-5.51521178721807,"RUSD3_HUMAN",16,-2.04527779505583,0.0769081022963469,0.25290518356416,-0.145140000000001,"Non-significant",0.597042269231155,"RPUSD3","Mitochondrial mRNA pseudouridine synthase RPUSD3","RUSD3_HUMAN",0.145140000000001
0.144775000000001,7.1497025,1.9820371438867,0.0867894696576827,0.274075528603114,-5.54323020911771,"IFT74_HUMAN",19,-2.04468498035946,0.0769775852403392,0.253032174739495,-0.144775000000001,"Non-significant",0.596824251854295,"IFT74","Intraflagellar transport protein 74 homolog","IFT74_HUMAN",0.144775000000001
-0.0786250000000042,12.6655875,-2.3764005949494,0.0481801793373927,0.196801748982534,-4.95862057011606,"ENSA_HUMAN",11,2.04383360859354,0.0770774808940319,0.253258993334378,0.0786250000000042,"Non-significant",0.596435123712417,"ENSA","Alpha-endosulfine","ENSA_HUMAN",-0.0786250000000042
0.0581999999999976,13.27565,2.12280249996594,0.0703478964822596,0.243912461919535,-5.33711969184165,"TPD54_HUMAN",15,-2.04253772625251,0.0772297770109853,0.253600872378305,-0.0581999999999976,"Non-significant",0.59584925682961,"TPD52L2","Tumor protein D54","TPD54_HUMAN",0.0581999999999976
-0.111399999999996,10.7937,-2.00603915209201,0.0837398438536059,0.269423913789372,-5.50835153278791,"HSC20_HUMAN",16,2.0422823771672,0.0772598211773067,0.253600872378305,0.111399999999996,"Non-significant",0.59584925682961,"HSCB","Iron-sulfur cluster co-chaperone protein HscB","HSC20_HUMAN",-0.111399999999996
-0.130690000000001,9.496275,-2.04489826661134,0.0790245174098901,0.262497161153274,-5.45163921673223,"DPOG2_HUMAN",13,2.04215907706099,0.0772743326666267,0.253600872378305,0.130690000000001,"Non-significant",0.59584925682961,"POLG2","DNA polymerase subunit gamma-2","DPOG2_HUMAN",-0.130690000000001
0.0851775000000004,8.69293125,1.96437104030815,0.0891033821205788,0.278592496805685,-5.56882425244364,"TYW1_HUMAN",19,-2.04131927024994,0.0773732426197955,0.253781739062257,-0.0851775000000004,"Non-significant",0.595539630900945,"TYW1","S-adenosyl-L-methionine-dependent tRNA 4-demethylwyosine synthase TYW1","TYW1_HUMAN",0.0851775000000004
-0.140215000000001,7.91878,-1.99798131061373,0.0847517307468209,0.270980767809063,-5.52007407833642,"ZBT16_HUMAN",16,2.04110807802742,0.0773981357204452,0.253781739062257,0.140215000000001,"Non-significant",0.595539630900945,"ZBTB16","Zinc finger and BTB domain-containing protein 16","ZBT16_HUMAN",-0.140215000000001
-0.102225000000001,12.6395125,-2.08231246470194,0.0747325675525799,0.253478522464233,-5.39676982548197,"MGN_HUMAN",13,2.04058020619868,0.0774603899681774,0.253781739062257,0.102225000000001,"Non-significant",0.595539630900945,"MAGOH","Protein mago nashi homolog","MGN_HUMAN",-0.102225000000001
-0.0646749999999994,13.2238375,-1.94773274812456,0.0913377946664917,0.282348129968288,-5.59286676646994,"PDLI2_HUMAN",19,2.04044835247233,0.0774759477118329,0.253781739062257,0.0646749999999994,"Non-significant",0.595539630900945,"PDLIM2","PDZ and LIM domain protein 2","PDLI2_HUMAN",-0.0646749999999994
-0.128797500000001,7.70481375,-2.01105239871198,0.0831162928824509,0.268897935694685,-5.50105164017305,"TCAIM_HUMAN",15,2.0403781951684,0.0774842269910746,0.253781739062257,0.128797500000001,"Non-significant",0.595539630900945,"TCAIM","T-cell activation inhibitor, mitochondrial","TCAIM_HUMAN",-0.128797500000001
0.756057499999998,7.80984875,2.02975644538156,0.0808299367865754,0.265269744506143,-5.47377241098772,"URM1_HUMAN",3,-2.0398763295904,0.0775434775355332,0.253874372538459,-0.756057499999998,"Non-significant",0.59538113696349,"URM1","Ubiquitin-related modifier 1","URM1_HUMAN",0.756057499999998
-0.398532500000002,6.29059125,-2.00585812351014,0.0837624461379845,0.269423913789372,-5.50861503773891,"ENL_HUMAN",9,2.03894451825058,0.0776536054230192,0.254133436031102,0.398532500000002,"Non-significant",0.594938191586774,"MLLT1","Protein ENL","ENL_HUMAN",-0.398532500000002
0.346299999999999,6.5238275,2.55840598385713,0.036770943998081,0.168610481806257,-4.68378641589269,"TMM69_HUMAN",1,-2.03734985638236,0.0778424289820953,0.25457276504238,-0.346299999999999,"Non-significant",0.594188060322913,"TMEM69","Transmembrane protein 69","TMM69_HUMAN",0.346299999999999
0.0553900000000009,9.57285,1.68367902000806,0.134939215913872,0.350405984181794,-5.96467312731757,"SPT6H_HUMAN",69,-2.03699836793509,0.077884109076257,0.25457276504238,-0.0553900000000009,"Non-significant",0.594188060322913,"SUPT6H","Transcription elongation factor SPT6","SPT6H_HUMAN",0.0553900000000009
-0.250327499999999,7.14477625,-2.02279179822227,0.08167395564064,0.266957873240662,-5.48393811152114,"KTU_HUMAN",10,2.03680386868211,0.0779071825160032,0.25457276504238,0.250327499999999,"Non-significant",0.594188060322913,"DNAAF2","Protein kintoun","KTU_HUMAN",-0.250327499999999
-0.0513750000000037,10.7224125,-1.82894769519006,0.108949761975262,0.31034404053968,-5.76257382647454,"TBC23_HUMAN",23,2.03676276119322,0.0779120599525897,0.25457276504238,0.0513750000000037,"Non-significant",0.594188060322913,"TBC1D23","TBC1 domain family member 23","TBC23_HUMAN",-0.0513750000000037
0.0851999999999968,10.381925,2.19223385427737,0.0634176442012961,0.229592964335164,-5.23425026300476,"ALG9_HUMAN",12,-2.03585061440238,0.078020363843152,0.254825076807235,-0.0851999999999968,"Non-significant",0.593757836214545,"ALG9","Alpha-1,2-mannosyltransferase ALG9","ALG9_HUMAN",0.0851999999999968
