"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","B1_vs_D","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-1.86789,6.260315,-3.42116007629083,0.0100127609751658,0.0740467950249449,-3.85843112252797,"PGS1_HUMAN",4,-3.37899333241849,0.0110578802884259,0.0801077394418515,-1.86789,"Non-significant",1.09632552343491,"BGN","Biglycan","PGS1_HUMAN"
0.2315,15.045375,3.87155712150272,0.00536205526376502,0.0505225517336237,-3.19041161192992,"ATPK_HUMAN",3,3.37867410812118,0.0110628264053906,0.0801077394418515,0.2315,"Non-significant",1.09632552343491,"ATP5MF","ATP synthase subunit f, mitochondrial","ATPK_HUMAN"
0.201750000000001,12.2536,3.18274527635975,0.0140937888141497,0.090628556073804,-4.22053886820093,"AT2L2_HUMAN",23,3.37819914807008,0.0110701898993626,0.0801077394418515,0.201750000000001,"Non-significant",1.09632552343491,"PHYKPL","5-phosphohydroxy-L-lysine phospho-lyase","AT2L2_HUMAN"
0.192249999999996,14.711975,3.05603911915597,0.0169508446466666,0.101266575963789,-4.41478030571231,"TCPD_HUMAN",39,3.37747869746032,0.0110813693392252,0.0801169126734858,0.192249999999996,"Non-significant",1.09627579470925,"CCT4","T-complex protein 1 subunit delta","TCPD_HUMAN"
-0.190924999999998,10.7528375,-3.61646103914232,0.00761035534711407,0.0621986878369293,-3.56590947938679,"UBP24_HUMAN",101,-3.37539656509391,0.0111137463163108,0.0802791880918144,-0.190924999999998,"Non-significant",1.09539702842456,"USP24","Ubiquitin carboxyl-terminal hydrolase 24","UBP24_HUMAN"
0.213575000000001,11.3614875,3.72207073862217,0.00657581261578048,0.0570709709832475,-3.40949920171113,"PAK1_HUMAN",20,3.37079798535948,0.0111856128432985,0.0807261684039121,0.213575000000001,"Non-significant",1.09298566043035,"PAK1","Serine/threonine-protein kinase PAK 1","PAK1_HUMAN"
0.261599999999996,12.428125,4.36701883258771,0.00279181584773782,0.0334810793727965,-2.48526780360078,"GT251_HUMAN",37,3.36809739272946,0.011228049142772,0.0809465039004922,0.261599999999996,"Non-significant",1.09180190379155,"COLGALT1","Procollagen galactosyltransferase 1","GT251_HUMAN"
0.200800000000003,10.810875,3.46697478026659,0.00938419931785261,0.0714915014950072,-3.78944925669975,"ARSL_HUMAN",15,3.36758171594595,0.0112361718886988,0.0809465039004922,0.200800000000003,"Non-significant",1.09180190379155,"ARSL","Arylsulfatase L","ARSL_HUMAN"
-0.125757500000002,10.08044625,-2.88119661766568,0.0219330870648001,0.118762663667299,-4.68424677909723,"DMAC2_HUMAN",9,-3.36460688511705,0.0112831531311481,0.0811831909180238,-0.125757500000002,"Non-significant",1.09053388267068,"DMAC2","Distal membrane-arm assembly complex protein 2","DMAC2_HUMAN"
1.174605,6.09099,3.40157879594789,0.0102949874276675,0.0753071342785852,-3.88797776055381,"RHG27_HUMAN",14,3.36423040721449,0.0112891137686328,0.0811831909180238,1.174605,"Non-significant",1.09053388267068,"ARHGAP27","Rho GTPase-activating protein 27","RHG27_HUMAN"
-0.254222500000001,9.84188625,-3.24634870766613,0.0128560429209467,0.0860939477464887,-4.12346413134162,"UBE4B_HUMAN",43,-3.36264549892577,0.0113142439858711,0.0812915859002629,-0.254222500000001,"Non-significant",1.08995440380561,"UBE4B","Ubiquitin conjugation factor E4 B","UBE4B_HUMAN"
0.574517500000002,9.24815625,3.46797666430746,0.00937093407247585,0.0714915014950072,-3.7879431261908,"RRP12_HUMAN",42,3.36193062988258,0.0113255984739046,0.0812916896292259,0.574517500000002,"Non-significant",1.0899538496414,"RRP12","RRP12-like protein","RRP12_HUMAN"
-0.252947499999998,10.11097625,-3.44000891776722,0.00974888046047578,0.0732343873253027,-3.83002541314846,"LS14A_HUMAN",13,-3.36137873904914,0.011334372660168,0.0812916896292259,-0.252947499999998,"Non-significant",1.0899538496414,"LSM14A","Protein LSM14 homolog A","LS14A_HUMAN"
0.112299999999999,10.5756,2.69679477087987,0.0288760630212686,0.141543491449918,-4.96937417969374,"ARVC_HUMAN",40,3.3603238752278,0.0113511635410207,0.0813320316076579,0.112299999999999,"Non-significant",1.08973837924325,"ARVCF","Splicing regulator ARVCF","ARVC_HUMAN"
-0.163624999999998,11.3959375,-3.07682567802696,0.0164431085965308,0.0998689308866563,-4.38284420731321,"SKI2_HUMAN",58,-3.35976177354119,0.0113601216980138,0.0813320316076579,-0.163624999999998,"Non-significant",1.08973837924325,"SKIC2","Superkiller complex protein 2","SKI2_HUMAN"
0.19365,10.31205,3.08074043829298,0.0163492929706023,0.0996616403328645,-4.37683249765732,"DOCK7_HUMAN",80,3.35594681936171,0.0114211202730525,0.0816963851036137,0.19365,"Non-significant",1.08779715967671,"DOCK7","Dedicator of cytokinesis protein 7","DOCK7_HUMAN"
0.216277499999999,9.41260625,3.91445513685639,0.00506015219885996,0.0483465841883984,-3.12805992566959,"LMCD1_HUMAN",18,3.35407323562454,0.0114512057249351,0.0817988844184179,0.216277499999999,"Non-significant",1.08725261924101,"LMCD1","LIM and cysteine-rich domains protein 1","LMCD1_HUMAN"
-0.307269999999999,9.595685,-3.25824890891074,0.0126375464514886,0.085195402808492,-4.10533703498482,"BAG1_HUMAN",11,-3.35364789390682,0.0114580475259674,0.0817988844184179,-0.307269999999999,"Non-significant",1.08725261924101,"BAG1","BAG family molecular chaperone regulator 1","BAG1_HUMAN"
-0.0784249999999993,15.4026375,-2.29439073188435,0.0530428310542385,0.201005721243043,-5.58860838001805,"LMAN2_HUMAN",22,-3.35316569177147,0.0114658092349459,0.0817988844184179,-0.0784249999999993,"Non-significant",1.08725261924101,"LMAN2","Vesicular integral-membrane protein VIP36","LMAN2_HUMAN"
0.178799999999997,15.587325,3.14983202209948,0.0147832857803514,0.0929918007122229,-4.2708917653441,"BAAT_HUMAN",15,3.34971925860979,0.0115214481947035,0.0820610042405139,0.178799999999997,"Non-significant",1.08586317255744,"BAAT","Bile acid-CoA:amino acid N-acyltransferase","BAAT_HUMAN"
-0.19895,10.414525,-3.13231728771483,0.0151646607513432,0.094580210534805,-4.29771801346307,"FSCN1_HUMAN",23,-3.34963232606654,0.0115228553523424,0.0820610042405139,-0.19895,"Non-significant",1.08586317255744,"FSCN1","Fascin","FSCN1_HUMAN"
0.235424999999998,14.4017375,3.25990606700137,0.0126074338640286,0.0850633455116389,-4.10281367561126,"ILEU_HUMAN",22,3.34836049362887,0.01154346323004,0.0821353990214907,0.235424999999998,"Non-significant",1.08546962867427,"SERPINB1","Leukocyte elastase inhibitor","ILEU_HUMAN"
-0.235134999999998,9.5077725,-3.63080042102303,0.00746016471780694,0.0616569646360261,-3.54459644016907,"NCK2_HUMAN",16,-3.34539204371566,0.0115917152820287,0.0823657667683019,-0.235134999999998,"Non-significant",1.08425325423497,"NCK2","Cytoplasmic protein NCK2","NCK2_HUMAN"
0.517737500000001,6.98862375,3.34801305536739,0.0111112668407865,0.0791298412987462,-3.96899215637632,"TGFR2_HUMAN",17,3.34511561697457,0.0115962195450114,0.0823657667683019,0.517737500000001,"Non-significant",1.08425325423497,"TGFBR2","TGF-beta receptor type-2","TGFR2_HUMAN"
-0.0933500000000009,11.439375,-2.64491223229863,0.0312150750156071,0.148593316461221,-5.04960910412411,"UBP10_HUMAN",31,-3.34264351952745,0.0116365846207114,0.082564978417774,-0.0933500000000009,"Non-significant",1.08320412828733,"USP10","Ubiquitin carboxyl-terminal hydrolase 10","UBP10_HUMAN"
-0.165875000000003,11.2714875,-3.02970836075726,0.0176178200767519,0.103290823505151,-4.45526958263741,"OMA1_HUMAN",16,-3.34214787393358,0.0116446957065771,0.082564978417774,-0.165875000000003,"Non-significant",1.08320412828733,"OMA1","Metalloendopeptidase OMA1, mitochondrial","OMA1_HUMAN"
0.440734999999999,8.016225,3.77338123893622,0.00612875049122286,0.0548601220604146,-3.33398680218047,"TLK2_HUMAN",19,3.34124099450688,0.0116595521458967,0.0825905548566978,0.440734999999999,"Non-significant",1.08306961621668,"TLK2","Serine/threonine-protein kinase tousled-like 2","TLK2_HUMAN"
0.210575000000002,8.927305,3.09391627938947,0.0160376640899219,0.0985798013983562,-4.35660584428003,"INT14_HUMAN",16,3.34068084803551,0.0116687385434058,0.0825905548566978,0.210575000000002,"Non-significant",1.08306961621668,"INTS14","Integrator complex subunit 14","INT14_HUMAN"
0.352232499999996,9.52989375,4.94601617702684,0.00136344679753259,0.0214829248819803,-1.70488657221068,"SHPS1_HUMAN",14,3.33960663622706,0.0116863772467389,0.0826430334955299,0.352232499999996,"Non-significant",1.08279374998081,"SIRPA","Tyrosine-protein phosphatase non-receptor type substrate 1","SHPS1_HUMAN"
0.185949999999998,10.46785,3.12275098327312,0.0153773396592151,0.0956115665118735,-4.31237890974868,"PIGS_HUMAN",16,3.33503773161881,0.0117617180858329,0.0828912642862295,0.185949999999998,"Non-significant",1.08149123630368,"PIGS","GPI transamidase component PIG-S","PIGS_HUMAN"
-0.3132825,10.03893125,-3.94393231431617,0.00486337934338185,0.0471351261781241,-3.08535308297853,"CHMP3_HUMAN",7,-3.33451886711969,0.0117703068633903,0.0828912642862295,-0.3132825,"Non-significant",1.08149123630368,"CHMP3","Charged multivesicular body protein 3","CHMP3_HUMAN"
0.184299999999999,12.93245,4.14316335755256,0.0037323628805905,0.0399056734971072,-2.79972380516674,"GGT1_HUMAN",22,3.33429345294441,0.0117740402370492,0.0828912642862295,0.184299999999999,"Non-significant",1.08149123630368,"GGT1","Glutathione hydrolase 1 proenzyme","GGT1_HUMAN"
-0.197502499999999,10.16727375,-3.09430721821777,0.0160285140469988,0.0985798013983562,-4.35600586519726,"FA12_HUMAN",24,-3.33381578164121,0.0117819557452969,0.0828912642862295,-0.197502499999999,"Non-significant",1.08149123630368,"F12","Coagulation factor XII","FA12_HUMAN"
-0.597620000000002,8.23698,-3.3364301950942,0.011296683031597,0.0799571707043771,-3.98654558496156,"ZMYM2_HUMAN",20,-3.33357253635816,0.0117859887553954,0.0828912642862295,-0.597620000000002,"Non-significant",1.08149123630368,"ZMYM2","Zinc finger MYM-type protein 2","ZMYM2_HUMAN"
0.592017500000003,8.58675625,3.41177013947496,0.010147054453295,0.0745643050677008,-3.87259513020785,"SAS10_HUMAN",5,3.33298063167103,0.0117958087034237,0.0828912642862295,0.592017500000003,"Non-significant",1.08149123630368,"UTP3","Something about silencing protein 10","SAS10_HUMAN"
-0.349535000000003,8.84954,-3.27129447794697,0.0124025421963033,0.0841949662855211,-4.08547867938018,"ANXA8_HUMAN",17,-3.33261032898492,0.0118019566239927,0.0828912642862295,-0.349535000000003,"Non-significant",1.08149123630368,"ANXA8","Annexin A8","ANXA8_HUMAN"
-0.119450000000001,13.5954,-2.74979570418475,0.0266732953546888,0.135592790943644,-4.88739036367454,"GPX4_HUMAN",11,-3.33234319350195,0.0118063938441029,0.0828912642862295,-0.119450000000001,"Non-significant",1.08149123630368,"GPX4","Phospholipid hydroperoxide glutathione peroxidase GPX4","GPX4_HUMAN"
-0.225874999999998,11.3228125,-3.23448383158855,0.0130778856311229,0.0866493028559827,-4.1415488647727,"LDAH_HUMAN",16,-3.33189911178417,0.0118137741504066,0.0828912642862295,-0.225874999999998,"Non-significant",1.08149123630368,"LDAH","Lipid droplet-associated hydrolase","LDAH_HUMAN"
0.216909999999999,9.8713525,3.1012212117056,0.0158675967375152,0.0976830041350612,-4.34539644747692,"CYH1_HUMAN",16,3.33117998548989,0.0118257359432561,0.0829032295137375,0.216909999999999,"Non-significant",1.0814285510821,"CYTH1","Cytohesin-1","CYH1_HUMAN"
-0.390225000000001,7.871975,-3.3189614272341,0.0115825749455674,0.0811282090858071,-4.01304187687202,"NOPC1_HUMAN",6,-3.32970859069817,0.0118502511345874,0.0830031021844625,-0.390225000000001,"Non-significant",1.08090567585986,"NOPCHAP1","NOP protein chaperone 1","NOPC1_HUMAN"
-0.196174999999998,12.0619625,-3.05110480114079,0.0170737800141649,0.101581979852173,-4.42236496664746,"UBL5_HUMAN",4,-3.3279860485212,0.0118790197145257,0.0830542318730853,-0.196174999999998,"Non-significant",1.08063823398555,"UBL5","Ubiquitin-like protein 5","UBL5_HUMAN"
-0.175414999999999,9.9216825,-3.27052737930324,0.0124162315739628,0.0841949662855211,-4.08664598692074,"NUD12_HUMAN",19,-3.32767266798814,0.0118842615695086,0.0830542318730853,-0.175414999999999,"Non-significant",1.08063823398555,"NUDT12","NAD-capped RNA hydrolase NUDT12","NUD12_HUMAN"
0.210749999999999,11.132975,3.17968664915682,0.0141564056915525,0.0907424482195236,-4.22521486143646,"K2013_HUMAN",18,3.32742677040518,0.0118883763797055,0.0830542318730853,0.210749999999999,"Non-significant",1.08063823398555,"KIAA2013","Uncharacterized protein KIAA2013","K2013_HUMAN"
0.258695000000003,8.885185,3.19430899400779,0.0138596910845208,0.0895506658962285,-4.20286665622445,"ERBB3_HUMAN",21,3.32531555804801,0.0119237677279223,0.083058301917339,0.258695000000003,"Non-significant",1.08061695205431,"ERBB3","Receptor tyrosine-protein kinase erbB-3","ERBB3_HUMAN"
-1.2335175,7.03422875,-3.42946617188054,0.00989554919050829,0.0736516796564259,-3.84590925782485,"MDM2_HUMAN",11,-3.32527236363896,0.0119244929914983,0.083058301917339,-1.2335175,"Non-significant",1.08061695205431,"MDM2","E3 ubiquitin-protein ligase Mdm2","MDM2_HUMAN"
-0.234200000000001,10.22035,-3.1743169555822,0.0142670485501042,0.0912922926253524,-4.23342564372907,"MET_HUMAN",33,-3.32505773545474,0.0119280974435768,0.083058301917339,-0.234200000000001,"Non-significant",1.08061695205431,"MET","Hepatocyte growth factor receptor","MET_HUMAN"
-0.200514999999999,8.19074,-3.15935053815278,0.0145802892645882,0.0920078194274329,-4.25632175136311,"UBP30_HUMAN",13,-3.32494080379981,0.0119300616758667,0.083058301917339,-0.200514999999999,"Non-significant",1.08061695205431,"USP30","Ubiquitin carboxyl-terminal hydrolase 30","UBP30_HUMAN"
0.561525,15.4704625,3.32801269595108,0.0114334938845928,0.0803606771795679,-3.99930966288971,"NB5R3_HUMAN",23,3.32224265851318,0.0119754815046917,0.0832767131652196,0.561525,"Non-significant",1.07947642425614,"CYB5R3","NADH-cytochrome b5 reductase 3","NB5R3_HUMAN"
0.164499999999999,10.259925,3.0375266115655,0.0174169424288812,0.102420792003098,-4.44324335260906,"GLMN_HUMAN",30,3.32185404411659,0.0119820385266795,0.0832767131652196,0.164499999999999,"Non-significant",1.07947642425614,"GLMN","Glomulin","GLMN_HUMAN"
-0.352722499999998,7.01175875,-3.27165184923594,0.0123961701458414,0.0841949662855211,-4.08493487804861,"SKAP2_HUMAN",9,-3.32076448875106,0.0120004428473595,0.0833329721092843,-0.352722499999998,"Non-significant",1.07918312858304,"SKAP2","Src kinase-associated phosphoprotein 2","SKAP2_HUMAN"
-0.237622500000001,9.44170625,-3.16253510663904,0.0145130334539995,0.0918628421367879,-4.2514485527021,"PXDC1_HUMAN",7,-3.31981031309847,0.0120165851770767,0.0833734403315971,-0.237622500000001,"Non-significant",1.07897227735385,"PXDC1","PX domain-containing protein 1","PXDC1_HUMAN"
0.204927500000002,9.66201375,3.68329121651618,0.00693696038528,0.058898582767036,-3.46678042754696,"T2FA_HUMAN",19,3.31904115071049,0.0120296144061442,0.083391116306922,0.204927500000002,"Non-significant",1.07888021248432,"GTF2F1","General transcription factor IIF subunit 1","T2FA_HUMAN"
0.310700000000001,10.937225,4.97954832442558,0.00130995988055236,0.0208844294171691,-1.66116075021818,"APOL1_HUMAN",14,3.31844245134262,0.0120397665136927,0.083391116306922,0.310700000000001,"Non-significant",1.07888021248432,"APOL1","Apolipoprotein L1","APOL1_HUMAN"
0.309980000000001,10.10161,3.2763742721542,0.0123122935377005,0.0840756150372133,-4.07774991587976,"T106B_HUMAN",7,3.3173228508505,0.0120587760598097,0.0834512730234949,0.309980000000001,"Non-significant",1.0785670339055,"TMEM106B","Transmembrane protein 106B","T106B_HUMAN"
0.189750000000002,11.8825,3.41780627488606,0.0100605074914861,0.0741559197256768,-3.86348908250546,"ANFY1_HUMAN",47,3.31525214743381,0.0120940187269211,0.0836235700339632,0.189750000000002,"Non-significant",1.07767129561179,"ANKFY1","Rabankyrin-5","ANFY1_HUMAN"
-0.123649999999998,12.6522,-3.16468357026383,0.014467844870116,0.0917204628118806,-4.24816126552983,"CHIP_HUMAN",28,-3.31358816565089,0.0121224187952949,0.0836783964076656,-0.123649999999998,"Non-significant",1.07738665111035,"STUB1","E3 ubiquitin-protein ligase CHIP","CHIP_HUMAN"
0.416315,6.79654,3.28583761689245,0.0121460209724186,0.0835542872511146,-4.06335752932192,"MFSD8_HUMAN",4,3.31357447524058,0.0121226527518714,0.0836783964076656,0.416315,"Non-significant",1.07738665111035,"MFSD8","Major facilitator superfamily domain-containing protein 8","MFSD8_HUMAN"
-0.240010000000002,9.46795,-3.74069234548416,0.00640963130581633,0.0563777463546282,-3.38205726693572,"Z3H7B_HUMAN",37,-3.31228879993944,0.0121446452561081,0.0837427835789292,-0.240010000000002,"Non-significant",1.07705260741807,"ZC3H7B","Zinc finger CCCH domain-containing protein 7B","Z3H7B_HUMAN"
0.707287500000001,7.96894125,3.33405660399458,0.0113350840852567,0.0800187638961834,-3.99014418889586,"RL26L_HUMAN",2,3.31181846385577,0.0121527013655925,0.0837427835789292,0.707287500000001,"Non-significant",1.07705260741807,"RPL26L1","Ribosomal protein uL24-like","RL26L_HUMAN"
0.341134999999998,9.4962075,3.79935372071723,0.0059150390345721,0.0537205174342093,-3.29588669873826,"S26A6_HUMAN",11,3.30936474550531,0.0121948222477669,0.0839162774524478,0.341134999999998,"Non-significant",1.07615378980161,"SLC26A6","Solute carrier family 26 member 6","S26A6_HUMAN"
0.381855,7.7141225,3.57128960881104,0.00810507911879225,0.0644816481468482,-3.63320103972216,"HOME2_HUMAN",16,3.30914265675034,0.0121986423365862,0.0839162774524478,0.381855,"Non-significant",1.07615378980161,"HOMER2","Homer protein homolog 2","HOME2_HUMAN"
0.243799999999998,10.7885,3.18070234338476,0.0141355795844462,0.0907424482195236,-4.22366200377787,"NHLC3_HUMAN",9,3.30748233573657,0.0122272415603637,0.0840414910989964,0.243799999999998,"Non-significant",1.07550625076488,"NHLRC3","NHL repeat-containing protein 3","NHLC3_HUMAN"
0.217662499999999,7.88177875,4.18431328455536,0.00353639499626258,0.0387669300008137,-2.74139797684381,"SL9A6_HUMAN",8,3.29818785773379,0.0123886668194526,0.0850786694151534,0.217662499999999,"Non-significant",1.07017931084941,"SLC9A6","Sodium/hydrogen exchanger 6","SL9A6_HUMAN"
0.137475,12.6214625,2.92319775129198,0.0206105207227454,0.114778034713857,-4.61939985349309,"CSK2B_HUMAN",8,3.29671079831294,0.0124145288636621,0.0851609059217006,0.137475,"Non-significant",1.06975972728652,"CSNK2B","Casein kinase II subunit beta","CSK2B_HUMAN"
0.248562499999998,9.78551375,4.35816003395626,0.00282367871128838,0.0335773294724571,-2.49757890045381,"B3A2_HUMAN",28,3.29574656544828,0.0124314428178402,0.0851609059217006,0.248562499999998,"Non-significant",1.06975972728652,"SLC4A2","Anion exchange protein 2","B3A2_HUMAN"
-0.256900000000002,10.0560675,-3.37050080582889,0.0107604781486018,0.0776579864956679,-3.93494806941856,"STMN1_HUMAN",9,-3.29570063919734,0.0124322490396643,0.0851609059217006,-0.256900000000002,"Non-significant",1.06975972728652,"STMN1","Stathmin","STMN1_HUMAN"
0.340325,14.1952875,3.2383909792742,0.0130043868793082,0.0865852217013578,-4.13559224441865,"RL23A_HUMAN",8,3.29017066030338,0.0125297350122137,0.0857560102487074,0.340325,"Non-significant",1.06673543249362,"RPL23A","Large ribosomal subunit protein uL23","RL23A_HUMAN"
-0.70355,6.6325125,-3.39072861254602,0.0104550156517036,0.0762706602100365,-3.90436589469857,"S10AC_HUMAN",1,-3.28807584299699,0.0125668764005548,0.0858807593596449,-0.70355,"Non-significant",1.06610412417704,"S100A12","Protein S100-A12","S10AC_HUMAN"
-0.821482500000002,5.77836625,-3.31441147990917,0.0116582957480567,0.0815173049580813,-4.01994762806805,"ATF6A_HUMAN",8,-3.28794434903123,0.0125692117187257,0.0858807593596449,-0.821482500000002,"Non-significant",1.06610412417704,"ATF6","Cyclic AMP-dependent transcription factor ATF-6 alpha","ATF6A_HUMAN"
0.1929075,9.20559625,3.30459023237922,0.0118235428496613,0.0822458664834872,-4.03486020759131,"B3GLT_HUMAN",13,3.28565883106654,0.0126098762703925,0.086085836058769,0.1929075,"Non-significant",1.06506829834353,"B3GLCT","Beta-1,3-glucosyltransferase","B3GLT_HUMAN"
0.120525000000004,15.4659125,2.63615633425231,0.0316287115446548,0.149609365207915,-5.06314580291945,"DHRS7_HUMAN",16,3.28191540794315,0.012676783596137,0.0864695711456332,0.120525000000004,"Non-significant",1.06313669494535,"DHRS7","Dehydrogenase/reductase SDR family member 7","DHRS7_HUMAN"
-0.168799999999999,10.47565,-2.92005779414435,0.0207064464668774,0.115006602429827,-4.62424567417048,"NUDC3_HUMAN",20,-3.27724201269196,0.0127608442313895,0.0869135845591933,-0.168799999999999,"Non-significant",1.06091233818871,"NUDCD3","NudC domain-containing protein 3","NUDC3_HUMAN"
0.3501625,6.87752375,3.25041526984149,0.0127809303015576,0.0857329955414859,-4.11726839859992,"AFAM_HUMAN",13,3.27710137893653,0.0127633830102391,0.0869135845591933,0.3501625,"Non-significant",1.06091233818871,"AFM","Afamin","AFAM_HUMAN"
0.221524999999996,12.7790875,3.07523264656442,0.0164814472465175,0.0998689308866563,-4.38529081263337,"LIMC1_HUMAN",62,3.27248988050661,0.0128469306715079,0.0873201693007862,0.221524999999996,"Non-significant",1.05888543092985,"LIMCH1","LIM and calponin homology domains-containing protein 1","LIMC1_HUMAN"
0.412335000000001,10.0402575,3.25657021054675,0.0126681283103473,0.0853304009437807,-4.10789342483371,"TENS2_HUMAN",51,3.27208459905458,0.0128543010700802,0.0873201693007862,0.412335000000001,"Non-significant",1.05888543092985,"TNS2","Tensin-2","TENS2_HUMAN"
0.192900000000003,12.659575,3.94730092265522,0.0048414249580638,0.0469786769940333,-3.08047981210901,"S38A3_HUMAN",5,3.27201873026461,0.0128554993774509,0.0873201693007862,0.192900000000003,"Non-significant",1.05888543092985,"SLC38A3","Sodium-coupled neutral amino acid transporter 3","S38A3_HUMAN"
-0.176050000000004,10.700175,-3.2827253117173,0.0122004398603751,0.0838132546002986,-4.06809005725182,"PTPRK_HUMAN",47,-3.26847078861216,0.0129202209679221,0.0876593567291704,-0.176050000000004,"Non-significant",1.05720172065442,"PTPRK","Receptor-type tyrosine-protein phosphatase kappa","PTPRK_HUMAN"
-0.091825,11.4886875,-2.68449563623073,0.029413642654779,0.143240838792157,-4.98839729721159,"TBC17_HUMAN",20,-3.26752510647156,0.0129375306609166,0.0876593567291704,-0.091825,"Non-significant",1.05720172065442,"TBC1D17","TBC1 domain family member 17","TBC17_HUMAN"
0.2115525,10.07562375,3.24374651270942,0.0129043531842479,0.0863459327717514,-4.12742948843147,"GGA3_HUMAN",22,3.26728810095262,0.0129418726631557,0.0876593567291704,0.2115525,"Non-significant",1.05720172065442,"GGA3","ADP-ribosylation factor-binding protein GGA3","GGA3_HUMAN"
0.549027500000001,7.89194125,3.2796318743199,0.012254785613777,0.0840164818627305,-4.07279471271154,"NKAP_HUMAN",8,3.26690933179655,0.0129488150358319,0.0876593567291704,0.549027500000001,"Non-significant",1.05720172065442,"NKAP","NF-kappa-B-activating protein","NKAP_HUMAN"
-0.288365000000001,9.5443125,-3.38231355107583,0.0105809544352372,0.076636070519733,-3.91708379951091,"CA122_HUMAN",6,-3.26486382712938,0.0129863752619755,0.0878400596171948,-0.288365000000001,"Non-significant",1.05630737813749,"C1orf122","Uncharacterized protein C1orf122","CA122_HUMAN"
0.188900000000002,13.568825,3.02936299044909,0.01762674985159,0.103290823505151,-4.45580091536253,"MTPN_HUMAN",8,3.26284660088424,0.0130235299374926,0.0880177194688568,0.188900000000002,"Non-significant",1.05542988815801,"MTPN","Myotrophin","MTPN_HUMAN"
0.0972999999999971,13.665025,2.58999574723847,0.0339046669841523,0.156500053866088,-5.13448076539412,"EIF3E_HUMAN",28,3.26152323496898,0.0130479661200818,0.0881091981191489,0.0972999999999971,"Non-significant",1.05497875124889,"EIF3E","Eukaryotic translation initiation factor 3 subunit E","EIF3E_HUMAN"
-0.407207499999998,7.70118875,-3.58420926175308,0.00796015114096372,0.0639535940120566,-3.61393139069104,"MP2K6_HUMAN",10,-3.26012195271379,0.0130738942948126,0.0882105906385394,-0.407207499999998,"Non-significant",1.05447926997295,"MAP2K6","Dual specificity mitogen-activated protein kinase kinase 6","MP2K6_HUMAN"
0.188350000000003,11.904975,3.2189559261614,0.0133743699827799,0.0877475913724107,-4.16523382811937,"OCLN_HUMAN",19,3.25884419120747,0.0130975847893988,0.0882967288179405,0.188350000000003,"Non-significant",1.05405538569348,"OCLN","Occludin","OCLN_HUMAN"
-0.639560000000003,6.7926275,-3.52387384212064,0.00866169493219388,0.06777587622161,-3.70407868165094,"EFC14_HUMAN",10,-3.25565128917667,0.0131569833105695,0.0886232467494442,-0.639560000000003,"Non-significant",1.05245234345428,"EFCAB14","EF-hand calcium-binding domain-containing protein 14","EFC14_HUMAN"
-0.235815000000001,9.748225,-3.67376382395995,0.00702891481547838,0.0593860006320069,-3.48088061420306,"DPTOR_HUMAN",16,-3.25329217729029,0.0132010548700579,0.0887050525202075,-0.235815000000001,"Non-significant",1.05205164263555,"DEPTOR","DEP domain-containing mTOR-interacting protein","DPTOR_HUMAN"
-0.590367500000001,9.23016625,-3.3287214831809,0.0114219061541884,0.0803606771795679,-3.99823462987989,"GDF15_HUMAN",12,-3.25324747146586,0.0132018915547978,0.0887050525202075,-0.590367500000001,"Non-significant",1.05205164263555,"GDF15","Growth/differentiation factor 15","GDF15_HUMAN"
-0.765575000000001,7.0449625,-3.27346016862965,0.0123639804686114,0.0841949662855211,-4.08218337641349,"LIPL_HUMAN",6,-3.25323895265423,0.0132020509936669,0.0887050525202075,-0.765575000000001,"Non-significant",1.05205164263555,"LPL","Lipoprotein lipase","LIPL_HUMAN"
-0.118499999999997,11.70025,-2.70667613173104,0.0284515307242001,0.140057078467545,-4.95408985765704,"KS6A3_HUMAN",44,-3.25255301163608,0.0132148958625328,0.0887176106784488,-0.118499999999997,"Non-significant",1.0519901630169,"RPS6KA3","Ribosomal protein S6 kinase alpha-3","KS6A3_HUMAN"
-0.150475,10.2423375,-2.85507073988684,0.0228002501901625,0.121833292385348,-4.7246101114634,"ISCA1_HUMAN",8,-3.25166975191198,0.0132314553102486,0.0887241842925422,-0.150475,"Non-significant",1.0519579847544,"ISCA1","Iron-sulfur cluster assembly 1 homolog, mitochondrial","ISCA1_HUMAN"
-0.586847500000001,8.06811375,-3.2618134698371,0.0125728682937128,0.0849009978430078,-4.09990954901752,"HERC1_HUMAN",66,-3.25106044910266,0.013242891463946,0.0887241842925422,-0.586847500000001,"Non-significant",1.0519579847544,"HERC1","Probable E3 ubiquitin-protein ligase HERC1","HERC1_HUMAN"
0.136125000000002,13.3432125,4.12213786823356,0.0038370211976367,0.040862506377467,-2.82961479811736,"RMD3_HUMAN",20,3.25074560611131,0.0132488049537422,0.0887241842925422,0.136125000000002,"Non-significant",1.0519579847544,"RMDN3","Regulator of microtubule dynamics protein 3","RMD3_HUMAN"
-0.460922500000001,7.78611625,-3.76469481790308,0.00620207128982756,0.0552059136687435,-3.34674782513143,"KHNYN_HUMAN",16,-3.24624193954175,0.0133337028734284,0.0892188082168229,-0.460922500000001,"Non-significant",1.04954358235325,"KHNYN","Protein KHNYN","KHNYN_HUMAN"
