"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","B2_vs_BD","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names","BD_vs_B2"
-0.407874999999999,11.0637375,-13.6162952165765,1.72362380329915e-06,3.53068078187223e-05,5.14977796690571,"SMAP2_HUMAN",15,13.0280422423891,1.28030553397765e-06,2.22785343555424e-05,0.407874999999999,"Non-significant",4.65211338361669,"SMAP2","Stromal membrane-associated protein 2","SMAP2_HUMAN",-0.407874999999999
-0.355624999999996,16.6374625,-12.7326984772463,2.77559593163658e-06,4.90306722067192e-05,4.61682190219681,"VDAC2_HUMAN",18,13.024850195631,1.28268702315394e-06,2.22785343555424e-05,0.355624999999996,"Non-significant",4.65211338361669,"VDAC2","Voltage-dependent anion-selective channel protein 2","VDAC2_HUMAN",-0.355624999999996
-0.585700000000001,14.0813,-13.2544800612213,2.08746324405239e-06,4.04563207440697e-05,4.93558669083733,"IL18_HUMAN",14,13.0170514514494,1.28852635070033e-06,2.22923312229873e-05,0.585700000000001,"Up in BD",4.65184451275172,"IL18","Interleukin-18","IL18_HUMAN",-0.585700000000001
-0.4543275,10.23161125,-12.515196936734,3.13562220953214e-06,5.38906307625671e-05,4.48033154424698,"COR2A_HUMAN",19,13.016527326082,1.28891985846499e-06,2.22923312229873e-05,0.4543275,"Non-significant",4.65184451275172,"CORO2A","Coronin-2A","COR2A_HUMAN",-0.4543275
-0.34515,10.994025,-10.7798491124356,8.95113086968579e-06,0.000116849316671472,3.30583347566217,"RB3GP_HUMAN",46,12.9790580747157,1.31740368741814e-06,2.27370009041135e-05,0.34515,"Non-significant",4.64326682094521,"RAB3GAP1","Rab3 GTPase-activating protein catalytic subunit","RB3GP_HUMAN",-0.34515
-0.299925,11.5098625,-10.2253131988731,1.29251482263872e-05,0.000155367104340062,2.89437597006228,"RBGPR_HUMAN",53,12.9584969199473,1.33333361483293e-06,2.29635902823537e-05,0.299925,"Non-significant",4.63896021044143,"RAB3GAP2","Rab3 GTPase-activating protein non-catalytic subunit","RBGPR_HUMAN",-0.299925
0.419474999999998,12.0932875,14.5525838438451,1.07255457431785e-06,2.62004781158914e-05,5.67996752267512,"PTGR2_HUMAN",13,-12.9286867644087,1.35681428571327e-06,2.33190010781497e-05,-0.419474999999998,"Non-significant",4.63229005749532,"PTGR2","Prostaglandin reductase 2","PTGR2_HUMAN",0.419474999999998
-0.418800000000003,11.213675,-13.0757669895283,2.2987073394378e-06,4.2914562187921e-05,4.82775237132362,"MYD88_HUMAN",16,12.9217571233266,1.36233876986357e-06,2.33215360204486e-05,0.418800000000003,"Non-significant",4.63224284914302,"MYD88","Myeloid differentiation primary response protein MyD88","MYD88_HUMAN",-0.418800000000003
-0.3332,13.90615,-10.1211352322084,1.38759676761346e-05,0.000163441354897919,2.81488323109153,"APOB_HUMAN",239,12.9213659824716,1.36265134835263e-06,2.33215360204486e-05,0.3332,"Non-significant",4.63224284914302,"APOB","Apolipoprotein B-100","APOB_HUMAN",-0.3332
-0.92544,8.722355,-14.922609866315,8.96213343198038e-07,2.33274973011534e-05,5.88056502588213,"PPA5_HUMAN",7,12.9081344268885,1.37327280849734e-06,2.34543551751274e-05,0.92544,"Up in BD",4.62977650250508,"ACP5","Tartrate-resistant acid phosphatase type 5","PPA5_HUMAN",-0.92544
-0.414574999999999,12.2122625,-11.3432344583127,6.26782619032363e-06,8.92235547934703e-05,3.7049129700026,"PYRG1_HUMAN",36,12.8837512965201,1.39309009745557e-06,2.37433526381305e-05,0.414574999999999,"Non-significant",4.62445795726699,"CTPS1","CTP synthase 1","PYRG1_HUMAN",-0.414574999999999
-0.658597500000001,8.90417375,-12.7954646663556,2.68056330916227e-06,4.80982426829372e-05,4.65580641813611,"UXS1_HUMAN",15,12.880109526642,1.39607736151864e-06,2.37449008500618e-05,0.658597500000001,"Up in BD",4.62442963953157,"UXS1","UDP-glucuronic acid decarboxylase 1","UXS1_HUMAN",-0.658597500000001
0.577424999999995,11.0508625,14.2885231878918,1.22246620257115e-06,2.86336512247951e-05,5.53380581165276,"CRADD_HUMAN",11,-12.8483936438723,1.42239901849403e-06,2.41424992828448e-05,-0.577424999999995,"Up in B2",4.61721777282344,"CRADD","Death domain-containing protein CRADD","CRADD_HUMAN",0.577424999999995
-0.310600000000001,12.20735,-11.0938833294544,7.32387017432259e-06,0.000100740080015263,3.53053752552754,"SAE2_HUMAN",27,12.8314562569921,1.43668331205029e-06,2.43345656863395e-05,0.310600000000001,"Non-significant",4.61377640046668,"UBA2","SUMO-activating enzyme subunit 2","SAE2_HUMAN",-0.310600000000001
-1.5421525,7.27832875,-12.277155751115,3.59147268807119e-06,6.04576860304057e-05,4.32840464092655,"ITPR3_HUMAN",41,12.8126345288192,1.45274576604382e-06,2.45558964742829e-05,1.5421525,"Up in BD",4.60984420623906,"ITPR3","Inositol 1,4,5-trisphosphate-gated calcium channel ITPR3","ITPR3_HUMAN",-1.5421525
-0.732274999999998,10.4604625,-12.2264371692287,3.69800960638207e-06,6.149347414426e-05,4.29568208813782,"FMR1_HUMAN",21,12.7680531893375,1.49160090847632e-06,2.51607906331047e-05,0.732274999999998,"Up in BD",4.59927571608052,"FMR1","Fragile X messenger ribonucleoprotein 1","FMR1_HUMAN",-0.732274999999998
0.502849999999997,13.260975,14.1453116338391,1.31360505589822e-06,3.00808219224961e-05,5.4534538526802,"NDRG2_HUMAN",12,-12.7625674014828,1.49646207113009e-06,2.51909570002556e-05,-0.502849999999997,"Up in B2",4.59875533341354,"NDRG2","Protein NDRG2","NDRG2_HUMAN",0.502849999999997
-0.272800000000005,16.122475,-10.2697581300953,1.25420325194181e-05,0.000151427956692474,2.92807283953213,"NAMPT_HUMAN",34,12.7432926439237,1.51368353146838e-06,2.54286426044626e-05,0.272800000000005,"Non-significant",4.59467682209427,"NAMPT","Nicotinamide phosphoribosyltransferase","NAMPT_HUMAN",-0.272800000000005
-0.235499999999998,12.874075,-9.00032307110156,3.10967418579884e-05,0.000300303857884864,1.91147978482078,"KINH_HUMAN",72,12.734206493612,1.52187872589335e-06,2.55140323003552e-05,0.235499999999998,"Non-significant",4.59322089899884,"KIF5B","Kinesin-1 heavy chain","KINH_HUMAN",-0.235499999999998
-0.391325,13.0577625,-11.9125707290092,4.44244069832188e-06,7.01148543989767e-05,4.09035397123776,"TMM43_HUMAN",21,12.6993864865517,1.55374821328304e-06,2.59951588826416e-05,0.391325,"Non-significant",4.58510752381057,"TMEM43","Transmembrane protein 43","TMM43_HUMAN",-0.391325
-0.574770000000004,8.51557,-11.6439915691708,5.21575472926559e-06,7.89931866574644e-05,3.91066983169767,"NAV2_HUMAN",38,12.6854840497323,1.56668105134032e-06,2.61451866185156e-05,0.574770000000004,"Up in BD",4.58260825392603,"NAV2","Neuron navigator 2","NAV2_HUMAN",-0.574770000000004
0.735357499999999,10.22249625,12.9929412036847,2.40473015483752e-06,4.45010785764289e-05,4.77730629492667,"MOC2B_HUMAN",12,-12.6829045447881,1.56909390294092e-06,2.61451866185156e-05,-0.735357499999999,"Up in B2",4.58260825392603,"MOCS2","Molybdopterin synthase catalytic subunit","MOC2B_HUMAN",0.735357499999999
-0.429524999999998,11.2608125,-11.9468100569141,4.35351199867587e-06,6.93011482818345e-05,4.11299326264687,"CASP4_HUMAN",21,12.6730340069372,1.57836528401673e-06,2.62463257573411e-05,0.429524999999998,"Non-significant",4.58093148521035,"CASP4","Caspase-4","CASP4_HUMAN",-0.429524999999998
0.213075,12.9224125,8.37860683328138,5.05303980399812e-05,0.000423566669868881,1.36840597487523,"MYLK_HUMAN",102,-12.6556426835861,1.59485074466307e-06,2.64509019552188e-05,-0.213075,"Non-significant",4.57755951427168,"MYLK","Myosin light chain kinase, smooth muscle","MYLK_HUMAN",0.213075
0.513562500000001,10.24066875,11.3438959482286,6.26526349335383e-06,8.92235547934703e-05,3.70537092893841,"PLPL6_HUMAN",52,-12.6532636654697,1.59712081822802e-06,2.64509019552188e-05,-0.513562500000001,"Up in B2",4.57755951427168,"PNPLA6","Patatin-like phospholipase domain-containing protein 6","PLPL6_HUMAN",0.513562500000001
-0.369315,9.69811,-11.4980754237568,5.69897601628051e-06,8.44850006898149e-05,3.81145591609321,"ZCH18_HUMAN",24,12.6351888061755,1.61448674569331e-06,2.66846014943423e-05,0.369315,"Non-significant",4.57373927853026,"ZC3H18","Zinc finger CCCH domain-containing protein 18","ZCH18_HUMAN",-0.369315
-0.377750000000001,11.02925,-11.5219096649093,5.61670132240369e-06,8.37177585301083e-05,3.82773981544773,"AACS_HUMAN",24,12.6293042686187,1.62018607708618e-06,2.67249204425604e-05,0.377750000000001,"Non-significant",4.57308357896889,"AACS","Acetoacetyl-CoA synthetase","AACS_HUMAN",-0.377750000000001
0.452020000000001,9.89264,11.9225138193419,4.41640618945205e-06,6.98951697705172e-05,4.09693456381553,"THNS2_HUMAN",21,-12.6156854335322,1.63346298564243e-06,2.68898183861378e-05,-0.452020000000001,"Non-significant",4.57041213099219,"THNSL2","Threonine synthase-like 2","THNS2_HUMAN",0.452020000000001
-0.6217425,9.06784125,-12.0894558547379,4.00404294754907e-06,6.53887332350743e-05,4.20667441969327,"MINK1_HUMAN",20,12.608434239074,1.64058185329858e-06,2.69516701824079e-05,0.6217425,"Up in BD",4.5694143166172,"MINK1","Misshapen-like kinase 1","MINK1_HUMAN",-0.6217425
-0.29795,17.579175,-10.0153651621519,1.49227674034402e-05,0.000172364140854375,2.73343745598505,"HS90B_HUMAN",53,12.6051724548244,1.64379544903683e-06,2.69516701824079e-05,0.29795,"Non-significant",4.5694143166172,"HSP90AB1","Heat shock protein HSP 90-beta","HS90B_HUMAN",-0.29795
-0.350675000000003,11.8158875,-11.0484901772708,7.53699556722303e-06,0.0001026383549171,3.49841314926388,"TOIP1_HUMAN",29,12.5944046945631,1.65445433295197e-06,2.7072288665749e-05,0.350675000000003,"Non-significant",4.56747502783162,"TOR1AIP1","Torsin-1A-interacting protein 1","TOIP1_HUMAN",-0.350675000000003
-0.5046,12.832825,-12.7291532776445,2.7810761864021e-06,4.90306722067192e-05,4.61461461203517,"CATS_HUMAN",15,12.5794576000146,1.6693789479327e-06,2.72620888748054e-05,0.5046,"Up in BD",4.56444087073006,"CTSS","Cathepsin S","CATS_HUMAN",-0.5046
-0.247599999999998,13.5642,-9.53139591098107,2.0999576510775e-05,0.000224744814928634,2.35093060819949,"EIF3B_HUMAN",43,12.5398230540906,1.7096898821105e-06,2.78105852564967e-05,0.247599999999998,"Non-significant",4.55578987158199,"EIF3B","Eukaryotic translation initiation factor 3 subunit B","EIF3B_HUMAN",-0.247599999999998
0.4262,11.959425,11.4641038652895,5.818606714329e-06,8.5426605064103e-05,3.78819289237438,"ENOF1_HUMAN",26,-12.5397642010423,1.70975054516643e-06,2.78105852564967e-05,-0.4262,"Non-significant",4.55578987158199,"ENOSF1","Mitochondrial enolase superfamily member 1","ENOF1_HUMAN",0.4262
-0.596879999999997,10.199535,-12.2386968122077,3.67193413164605e-06,6.118397563259e-05,4.30360322722428,"RILP_HUMAN",17,12.5248796292508,1.72517064447793e-06,2.79990865093067e-05,0.596879999999997,"Up in BD",4.55285613760203,"RILP","Rab-interacting lysosomal protein","RILP_HUMAN",-0.596879999999997
0.501294999999999,9.3632425,10.9803445696459,7.87021593716922e-06,0.000105944220448133,3.44996324827959,"AKAP9_HUMAN",185,-12.5220017519272,1.72817001387035e-06,2.79990865093067e-05,-0.501294999999999,"Up in B2",4.55285613760203,"AKAP9","A-kinase anchor protein 9","AKAP9_HUMAN",0.501294999999999
-0.246574999999998,12.1233875,-9.23776520496859,2.60281089815514e-05,0.00026278132688517,2.11061418907099,"UBA6_HUMAN",57,12.4907378732486,1.76113315634324e-06,2.84768631473411e-05,0.246574999999998,"Non-significant",4.54550785186209,"UBA6","Ubiquitin-like modifier-activating enzyme 6","UBA6_HUMAN",-0.246574999999998
-1.386775,8.39026,-12.0053350439236,4.20612314211356e-06,6.77441994480294e-05,4.15155274911928,"MRC2_HUMAN",24,12.4839491931202,1.76838358915539e-06,2.84871809848699e-05,1.386775,"Up in BD",4.54535052525295,"MRC2","C-type mannose receptor 2","MRC2_HUMAN",-1.386775
-0.781275000000001,14.0784375,-17.6992649637628,2.6274688653366e-07,9.9262625613039e-06,7.24785528161696,"S10AB_HUMAN",6,12.4784958651033,1.77423207898354e-06,2.84871809848699e-05,0.781275000000001,"Up in BD",4.54535052525295,"S100A11","Protein S100-A11","S10AB_HUMAN",-0.781275000000001
0.855195000000002,7.821445,11.6581713704537,5.17131698494292e-06,7.86539084277589e-05,3.92025068200403,"VP13D_HUMAN",103,-12.474835611071,1.77816972314738e-06,2.84871809848699e-05,-0.855195000000002,"Up in B2",4.54535052525295,"VPS13D","Intermembrane lipid transfer protein VPS13D","VP13D_HUMAN",0.855195000000002
0.605375,9.15963,11.5671852743601,5.46407852443844e-06,8.20412376251765e-05,3.85858847949402,"TBC8B_HUMAN",34,-12.4740932169262,1.77896957348894e-06,2.84871809848699e-05,-0.605375,"Up in B2",4.54535052525295,"TBC1D8B","TBC1 domain family member 8B","TBC8B_HUMAN",0.605375
-0.370399999999998,12.189875,-10.4072648272406,1.14354399154083e-05,0.000141612894904104,3.03151752012604,"HIP1R_HUMAN",75,12.4737177578686,1.77937424403783e-06,2.84871809848699e-05,0.370399999999998,"Non-significant",4.54535052525295,"HIP1R","Huntingtin-interacting protein 1-related protein","HIP1R_HUMAN",-0.370399999999998
-0.408412500000003,8.60115875,-10.6791541840663,9.55652179995005e-06,0.000122989585111445,3.23253966001683,"SPTCS_HUMAN",68,12.470709183397,1.7826206203023e-06,2.84871809848699e-05,0.408412500000003,"Non-significant",4.54535052525295,"SPG11","Spatacsin","SPTCS_HUMAN",-0.408412500000003
-0.451499999999996,13.14885,-11.3503141188583,6.24045999369266e-06,8.92235547934703e-05,3.70981306344805,"2ABA_HUMAN",29,12.4667308283854,1.7869236281551e-06,2.85003889175399e-05,0.451499999999996,"Non-significant",4.54514921354977,"PPP2R2A","Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B alpha isoform","2ABA_HUMAN",-0.451499999999996
-1.11709,7.531485,-11.8950057339459,4.48885674996317e-06,7.04406648240489e-05,4.07871667731814,"DDX24_HUMAN",28,12.4333549201852,1.82348524665284e-06,2.90270525282718e-05,1.11709,"Up in BD",4.53719706116094,"DDX24","ATP-dependent RNA helicase DDX24","DDX24_HUMAN",-1.11709
-1.275125,10.3981625,-13.418182950829,1.91305524158796e-06,3.8251772854971e-05,5.03317134508404,"PLPP1_HUMAN",6,12.4280519774778,1.82937119066158e-06,2.90643120562861e-05,1.275125,"Up in BD",4.53663995220853,"PLPP1","Phospholipid phosphatase 1","PLPP1_HUMAN",-1.275125
-0.824650000000004,10.683725,-11.6507663975146,5.1944696874627e-06,7.88597453663319e-05,3.91524870031158,"PLIN4_HUMAN",51,12.4160762821228,1.84274199301813e-06,2.92201138467362e-05,0.824650000000004,"Up in BD",4.53431809631024,"PLIN4","Perilipin-4","PLIN4_HUMAN",-0.824650000000004
-0.752647500000002,8.06125375,-11.7064696300307,5.02313344207524e-06,7.7115445614481e-05,3.95280464401825,"LZTR1_HUMAN",30,12.4013607241372,1.8593220651384e-06,2.94261048069587e-05,0.752647500000002,"Up in BD",4.53126722253522,"LZTR1","Leucine-zipper-like transcriptional regulator 1","LZTR1_HUMAN",-0.752647500000002
-0.408645,9.9065775,-11.9074389666836,4.45594524784909e-06,7.01148543989767e-05,4.08695566630392,"DCP1A_HUMAN",19,12.391154689531,1.87091943114453e-06,2.95525963324139e-05,0.408645,"Non-significant",4.52940435832561,"DCP1A","mRNA-decapping enzyme 1A","DCP1A_HUMAN",-0.408645
0.378037500000005,10.06225625,11.3222394877927,6.34978146374366e-06,8.99058867698973e-05,3.69036525752572,"GLSK_HUMAN",24,-12.3836662612914,1.87948028583798e-06,2.96307295832687e-05,-0.378037500000005,"Non-significant",4.52825765496319,"GLS","Glutaminase kidney isoform, mitochondrial","GLSK_HUMAN",0.378037500000005
-0.294700000000001,12.1031,-10.0016269671591,1.50651512323948e-05,0.000173217545305992,2.72280346812936,"HS105_HUMAN",44,12.3768691054444,1.88728889646517e-06,2.9696726244187e-05,0.294700000000001,"Non-significant",4.52729142450264,"HSPH1","Heat shock protein 105 kDa","HS105_HUMAN",-0.294700000000001
-0.248650000000001,11.07495,-9.54785069831047,2.07519877565861e-05,0.000222676434068708,2.3642089220619,"EFL1_HUMAN",40,12.3692470179986,1.89608847178767e-06,2.97780331258915e-05,0.248650000000001,"Non-significant",4.52610399129781,"EFL1","Elongation factor-like GTPase 1","EFL1_HUMAN",-0.248650000000001
-0.542400000000001,12.228725,-12.3945717867627,3.35788293257987e-06,5.69936320523598e-05,4.40368182904013,"STK24_HUMAN",15,12.347703974264,1.92120923769411e-06,3.01148629648496e-05,0.542400000000001,"Up in BD",4.52121910870941,"STK24","Serine/threonine-protein kinase 24","STK24_HUMAN",-0.542400000000001
0.470549999999996,15.064175,11.9790124741358,4.2717047228485e-06,6.83521058122132e-05,4.1342314158633,"CK054_HUMAN",18,-12.3266230930102,1.94615271646065e-06,3.04476335296649e-05,-0.470549999999996,"Non-significant",4.51644645623132,"C11orf54","Ester hydrolase C11orf54","CK054_HUMAN",0.470549999999996
-0.3756,10.6088,-13.4224872562726,1.90869716115419e-06,3.8251772854971e-05,5.03572202211295,"NRBP_HUMAN",14,12.2938873473917,1.98560922979524e-06,3.10057608873549e-05,0.3756,"Non-significant",4.50855760651587,"NRBP1","Nuclear receptor-binding protein","NRBP_HUMAN",-0.3756
-0.3535,13.39555,-10.9980738609223,7.78195041747099e-06,0.000105448643838723,3.46259432723212,"SNX2_HUMAN",26,12.2732597317741,2.0109319124745e-06,3.13414825446121e-05,0.3535,"Non-significant",4.50388046397095,"SNX2","Sorting nexin-2","SNX2_HUMAN",-0.3535
0.3171,13.7559,12.3415212799552,3.46122775259981e-06,5.85054538470376e-05,4.36975244465562,"ECHD1_HUMAN",17,-12.2687293194836,2.01654184397057e-06,3.13692790073448e-05,-0.3171,"Non-significant",4.50349546302779,"ECHDC1","Ethylmalonyl-CoA decarboxylase","ECHD1_HUMAN",0.3171
0.64129,8.64571,13.0917479794467,2.27886443712613e-06,4.27784045597785e-05,4.8374513218307,"DJC12_HUMAN",11,-12.2631891652312,2.02342597384796e-06,3.14119020217741e-05,-0.64129,"Up in B2",4.50290576584436,"DNAJC12","DnaJ homolog subfamily C member 12","DJC12_HUMAN",0.64129
-0.280799999999999,13.72955,-10.3974902425934,1.15103594196766e-05,0.00014211133512426,3.02420422894427,"EIF3E_HUMAN",28,12.2547985810512,2.03390222061874e-06,3.14119020217741e-05,0.280799999999999,"Non-significant",4.50290576584436,"EIF3E","Eukaryotic translation initiation factor 3 subunit E","EIF3E_HUMAN",-0.280799999999999
-0.444987499999996,9.59938375,-12.8659955080625,2.57813544295422e-06,4.66568528947873e-05,4.69940127758043,"HDAC2_HUMAN",14,12.2531870310161,2.0359213075346e-06,3.14119020217741e-05,0.444987499999996,"Non-significant",4.50290576584436,"HDAC2","Histone deacetylase 2","HDAC2_HUMAN",-0.444987499999996
-0.449799999999998,10.665425,-10.9421459376865,8.06425408519372e-06,0.000107322654205224,3.42268655484639,"EPS8_HUMAN",40,12.2519860175165,2.03742750019478e-06,3.14119020217741e-05,0.449799999999998,"Non-significant",4.50290576584436,"EPS8","Epidermal growth factor receptor kinase substrate 8","EPS8_HUMAN",-0.449799999999998
-0.9591125,9.32383125,-14.5986599580078,1.04858743514662e-06,2.58512484091929e-05,5.70521113069889,"GAPR1_HUMAN",6,12.2511791523501,2.03844009216685e-06,3.14119020217741e-05,0.9591125,"Up in BD",4.50290576584436,"GLIPR2","Golgi-associated plant pathogenesis-related protein 1","GAPR1_HUMAN",-0.9591125
0.267899999999999,11.818275,9.14255219666954,2.79397133795069e-05,0.000276630157349272,2.03128912560256,"LRBA_HUMAN",104,-12.2263014188101,2.06993940322786e-06,3.17815578041884e-05,-0.267899999999999,"Non-significant",4.49782481923745,"LRBA","Lipopolysaccharide-responsive and beige-like anchor protein","LRBA_HUMAN",0.267899999999999
0.403925000000003,13.2424375,13.0863458498856,2.28555028021261e-06,4.27784045597785e-05,4.83417398217641,"HACD3_HUMAN",14,-12.2250008607122,2.07160106523191e-06,3.17815578041884e-05,-0.403925000000003,"Non-significant",4.49782481923745,"HACD3","Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase 3","HACD3_HUMAN",0.403925000000003
0.359549999999999,12.34985,12.1786001457542,3.80177591639527e-06,6.28366108117105e-05,4.26470356881377,"ST1B1_HUMAN",17,-12.2230794289176,2.07405872471832e-06,3.17815578041884e-05,-0.359549999999999,"Non-significant",4.49782481923745,"SULT1B1","Sulfotransferase 1B1","ST1B1_HUMAN",0.359549999999999
-0.709800000000001,10.570425,-12.4704774388934,3.21602256195515e-06,5.50416554549235e-05,4.45199536138276,"TPSNR_HUMAN",12,12.1805376447262,2.12931885023062e-06,3.25674551011018e-05,0.709800000000001,"Up in BD",4.48721617691963,"TAPBPL","Tapasin-related protein","TPSNR_HUMAN",-0.709800000000001
0.477325000000002,15.0103875,11.3647776131314,6.18497005020314e-06,8.89550604764305e-05,3.71981516962847,"BHMT2_HUMAN",24,-12.1730536292054,2.13920996287717e-06,3.2657808707015e-05,-0.477325000000002,"Non-significant",4.48601295917004,"BHMT2","S-methylmethionine--homocysteine S-methyltransferase BHMT2","BHMT2_HUMAN",0.477325000000002
0.565599999999998,10.3782,13.3816737467801,1.95047645051646e-06,3.87818131250396e-05,5.01150539625054,"GNTK_HUMAN",11,-12.1618817467751,2.15407101668693e-06,3.28235579828986e-05,-0.565599999999998,"Up in B2",4.48381434441065,"IDNK","Probable gluconokinase","GNTK_HUMAN",0.565599999999998
-0.514324999999999,12.5062375,-12.0582077275068,4.0778005900678e-06,6.593650737155e-05,4.18623985585989,"NICA_HUMAN",16,12.1542805069102,2.1642484621559e-06,3.29174562017701e-05,0.514324999999999,"Up in BD",4.48257373361226,"NCSTN","Nicastrin","NICA_HUMAN",-0.514324999999999
-0.675667500000002,7.10135125,-11.6418413715923,5.22253075973966e-06,7.89931866574644e-05,3.90921608025038,"FRAS1_HUMAN",20,12.1224696432611,2.20742923272571e-06,3.34937254513576e-05,0.675667500000002,"Up in BD",4.47503654392077,"FRAS1","Extracellular matrix organizing protein FRAS1","FRAS1_HUMAN",-0.675667500000002
-0.339825000000001,12.0662625,-10.7547226749313,9.09803852243742e-06,0.000118202408568846,3.28760189957676,"VATC1_HUMAN",27,12.1203736814824,2.21030805918328e-06,3.34937254513576e-05,0.339825000000001,"Non-significant",4.47503654392077,"ATP6V1C1","V-type proton ATPase subunit C 1","VATC1_HUMAN",-0.339825000000001
0.797654999999999,8.7984975,11.9735116264511,4.28555530464474e-06,6.83521058122132e-05,4.13060721250882,"ACY2_HUMAN",14,-12.1036161142747,2.23347663660959e-06,3.37823643301207e-05,-0.797654999999999,"Up in B2",4.47130995868472,"ASPA","Aspartoacylase","ACY2_HUMAN",0.797654999999999
0.466200000000001,10.8439,11.4332627314597,5.92967362000546e-06,8.61905396042637e-05,3.7670191744165,"HEP2_HUMAN",21,-12.0616649088083,2.29267994622618e-06,3.46139782673337e-05,-0.466200000000001,"Non-significant",4.46074848333343,"SERPIND1","Heparin cofactor 2","HEP2_HUMAN",0.466200000000001
-0.643239999999999,8.740275,-11.4522671720816,5.86095361069031e-06,8.564723297761e-05,3.78007264064403,"KPCD_HUMAN",23,12.0486251064849,2.31143895067932e-06,3.48330450692446e-05,0.643239999999999,"Up in BD",4.4580085583019,"PRKCD","Protein kinase C delta type","KPCD_HUMAN",-0.643239999999999
-0.437442499999996,10.16230375,-10.7450898783383,9.15507866821181e-06,0.000118755276775317,3.28060230849155,"GOGA1_HUMAN",39,12.0326359836667,2.33467597214085e-06,3.51186671919462e-05,0.437442499999996,"Non-significant",4.4544619746044,"GOLGA1","Golgin subfamily A member 1","GOGA1_HUMAN",-0.437442499999996
-0.431550000000001,11.56185,-11.3458513707944,6.25769484846806e-06,8.92235547934703e-05,3.70672455438961,"PSPC1_HUMAN",21,12.003773584667,2.3772874550905e-06,3.56941438769815e-05,0.431550000000001,"Non-significant",4.44740303012118,"PSPC1","Paraspeckle component 1","PSPC1_HUMAN",-0.431550000000001
0.776525000000001,10.7327125,11.6032486945801,5.34585620861757e-06,8.05612669085419e-05,3.88308176997784,"GBA3_HUMAN",18,-11.9878946309248,2.4011017478677e-06,3.59857991389751e-05,-0.776525000000001,"Up in B2",4.44386884846368,"GBA3","Cytosolic beta-glucosidase","GBA3_HUMAN",0.776525000000001
-0.2464,11.980775,-8.74051123267158,3.79561505675186e-05,0.000348340773886566,1.68844875863462,"ZO1_HUMAN",99,11.9783518581523,2.41554194450052e-06,3.61143056968569e-05,0.2464,"Non-significant",4.44232073010238,"TJP1","Tight junction protein ZO-1","ZO1_HUMAN",-0.2464
-0.329599999999999,11.4736,-12.3547643119467,3.43509715264583e-06,5.81837323499804e-05,4.37823488778194,"NCEH1_HUMAN",16,11.9764136802374,2.41848668304153e-06,3.61143056968569e-05,0.329599999999999,"Non-significant",4.44232073010238,"NCEH1","Neutral cholesterol ester hydrolase 1","NCEH1_HUMAN",-0.329599999999999
0.488450000000002,12.718625,11.8887525155538,4.50551309530577e-06,7.04889243422074e-05,4.0745699411211,"CRYM_HUMAN",16,-11.9592217897609,2.44478368907781e-06,3.63703093218382e-05,-0.488450000000002,"Non-significant",4.43925300534627,"CRYM","Ketimine reductase mu-crystallin","CRYM_HUMAN",0.488450000000002
1.282225,13.9842125,11.4405539215924,5.90320170919989e-06,8.59581662735714e-05,3.77202956013203,"CP2A6_HUMAN",38,-11.9577427281602,2.44706101120383e-06,3.63703093218382e-05,-1.282225,"Up in B2",4.43925300534627,"CYP2A6","Cytochrome P450 2A6","CP2A6_HUMAN",1.282225
0.990649999999999,11.86555,18.1858981171804,2.16003506042512e-07,8.63046621402409e-06,7.46555515631404,"BI1_HUMAN",4,-11.9546497987428,2.45183090319371e-06,3.63703093218382e-05,-0.990649999999999,"Up in B2",4.43925300534627,"TMBIM6","Bax inhibitor 1","BI1_HUMAN",0.990649999999999
-0.268349999999996,13.3788,-9.8564114618605,1.66675917554823e-05,0.000188210629767829,2.60961311031446,"DC1L1_HUMAN",32,11.9536489969763,2.45337656196347e-06,3.63703093218382e-05,0.268349999999996,"Non-significant",4.43925300534627,"DYNC1LI1","Cytoplasmic dynein 1 light intermediate chain 1","DC1L1_HUMAN",-0.268349999999996
-0.630960000000002,9.81372,-11.2522033475898,6.63204818550282e-06,9.27807696668125e-05,3.64165884471892,"PPR18_HUMAN",27,11.9496244639455,2.45960316468222e-06,3.63967991770124e-05,0.630960000000002,"Up in BD",4.43893680758401,"PPP1R18","Phostensin","PPR18_HUMAN",-0.630960000000002
-0.414349999999997,14.364875,-11.4838040092487,5.74889120590564e-06,8.4765126089954e-05,3.80169077041503,"GHC2_HUMAN",19,11.9444886965542,2.46757475488079e-06,3.64489690820049e-05,0.414349999999997,"Non-significant",4.43831475070206,"SLC25A18","Mitochondrial glutamate carrier 2","GHC2_HUMAN",-0.414349999999997
-0.4718,11.228025,-11.3125410634316,6.38804785927016e-06,9.01532857076473e-05,3.68363682411193,"AT2B4_HUMAN",21,11.9242501780784,2.49927140784289e-06,3.68507679883022e-05,0.4718,"Non-significant",4.43355345679798,"ATP2B4","Plasma membrane calcium-transporting ATPase 4","AT2B4_HUMAN",-0.4718
