"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","B2_vs_BM2","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names","BM2_vs_B2"
-0.0615999999999985,11.6669,-1.80220529944276,0.112681284914443,0.620390311436267,-4.91730162836293,"ACINU_HUMAN",50,2.12734424773846,0.0669397832201473,0.539007351978238,0.0615999999999985,"Non-significant",0.268405311062233,"ACIN1","Apoptotic chromatin condensation inducer in the nucleus","ACINU_HUMAN",-0.0615999999999985
0.146622500000001,8.33853625,2.35054562875353,0.0495216994428489,0.519340535073817,-4.14050588861991,"S2529_HUMAN",8,-2.12719587851244,0.0669550980541079,0.539007351978238,-0.146622500000001,"Non-significant",0.268405311062233,"SLC25A29","Mitochondrial basic amino acids transporter","S2529_HUMAN",0.146622500000001
0.182642499999996,10.09950375,2.04340379729617,0.0785735111195038,0.580743043425395,-4.58159147534889,"AL2CL_HUMAN",25,-2.12709619480431,0.0669653894540373,0.539007351978238,-0.182642499999996,"Non-significant",0.268405311062233,"ALS2CL","ALS2 C-terminal-like protein","AL2CL_HUMAN",0.182642499999996
-0.173750000000002,15.36635,-2.70432813110498,0.0292092244699572,0.447583592905998,-3.62553990153738,"ATPD_HUMAN",5,2.12685318316106,0.0669904846375425,0.539007351978238,0.173750000000002,"Non-significant",0.268405311062233,"ATP5F1D","ATP synthase subunit delta, mitochondrial","ATPD_HUMAN",-0.173750000000002
-0.288499999999999,6.825685,-2.08610675704371,0.0736920621018852,0.570613805204217,-4.52096986049918,"SGK3_HUMAN",11,2.12669151326358,0.0670071850007459,0.539007351978238,0.288499999999999,"Non-significant",0.268405311062233,"SGK3","Serine/threonine-protein kinase Sgk3","SGK3_HUMAN",-0.288499999999999
0.106049999999998,10.6991,2.14313260153938,0.067638559565826,0.562434004191192,-4.43958979649123,"ALG11_HUMAN",14,-2.12656956284282,0.0670197850890888,0.539007351978238,-0.106049999999998,"Non-significant",0.268405311062233,"ALG11","GDP-Man:Man(3)GlcNAc(2)-PP-Dol alpha-1,2-mannosyltransferase","ALG11_HUMAN",0.106049999999998
0.188385,8.3278975,2.02094021943936,0.0812678971034715,0.58242018190889,-4.61335996268156,"TRNK1_HUMAN",78,-2.12591582211732,0.0670873702958815,0.539007351978238,-0.188385,"Non-significant",0.268405311062233,"TRANK1","TPR and ankyrin repeat-containing protein 1","TRNK1_HUMAN",0.188385
-0.0880249999999982,11.0015125,-2.01515695056416,0.0819761439348477,0.58242018190889,-4.6215245112571,"GSDME_HUMAN",22,2.12550997372823,0.0671293615967042,0.539007351978238,0.0880249999999982,"Non-significant",0.268405311062233,"GSDME","Gasdermin-E","GSDME_HUMAN",-0.0880249999999982
-0.1114675,8.42936375,-1.98260653756346,0.0860767959027234,0.589363810542588,-4.66736347563011,"TBCD1_HUMAN",36,2.12355025374586,0.0673324895255381,0.540109343571782,0.1114675,"Non-significant",0.26751830961648,"TBC1D1","TBC1 domain family member 1","TBCD1_HUMAN",-0.1114675
-0.0902449999999977,9.901165,-2.10662334394663,0.071454635064004,0.568171773282934,-4.49174422956333,"GPC6_HUMAN",16,2.12217811552125,0.0674750738534979,0.540693502471823,0.0902449999999977,"Non-significant",0.267048849321339,"GPC6","Glypican-6","GPC6_HUMAN",-0.0902449999999977
-0.297622499999999,5.80479875,-2.09837929174707,0.0723454817772867,0.570613805204217,-4.50349523098925,"IRF7_HUMAN",9,2.12143501180151,0.0675524167636015,0.540693502471823,0.297622499999999,"Non-significant",0.267048849321339,"IRF7","Interferon regulatory factor 7","IRF7_HUMAN",-0.297622499999999
0.133274999999998,10.4432875,2.12540320085403,0.069465718607257,0.564624113857176,-4.46493947442393,"RAB24_HUMAN",13,-2.12094777300807,0.0676031763885848,0.540693502471823,-0.133274999999998,"Non-significant",0.267048849321339,"RAB24","Ras-related protein Rab-24","RAB24_HUMAN",0.133274999999998
-0.0788749999999983,11.7665125,-2.0271567981872,0.0805132887668947,0.58242018190889,-4.60457708629117,"PP2BA_HUMAN",20,2.12008896766871,0.0676927365526758,0.540882119160659,0.0788749999999983,"Non-significant",0.266897375515258,"PPP3CA","Protein phosphatase 3 catalytic subunit alpha","PP2BA_HUMAN",-0.0788749999999983
0.0825750000000021,11.3645125,2.04355069566832,0.0785561840466397,0.580743043425395,-4.58138344443015,"RT29_HUMAN",19,-2.11862291146918,0.067845893559751,0.541578028629834,-0.0825750000000021,"Non-significant",0.266338962931437,"DAP3","Small ribosomal subunit protein mS29","RT29_HUMAN",0.0825750000000021
0.428297500000002,6.55320625,2.07009942946933,0.0754857616734343,0.571592656214863,-4.54372801327831,"DGAT2_HUMAN",9,-2.11623160419967,0.0680964424845693,0.542970413803506,-0.428297500000002,"Non-significant",0.265223834263718,"DGAT2","Diacylglycerol O-acyltransferase 2","DGAT2_HUMAN",0.428297500000002
-0.3738675,7.19486125,-2.06930903287028,0.0755754387687973,0.571592656214863,-4.54485071354536,"GNA12_HUMAN",10,2.11569502004984,0.0681527879731407,0.542970413803506,0.3738675,"Non-significant",0.265223834263718,"GNA12","Guanine nucleotide-binding protein subunit alpha-12","GNA12_HUMAN",-0.3738675
0.081274999999998,12.9419625,2.02317993598325,0.0809952283237019,0.58242018190889,-4.61019644068397,"SQSTM_HUMAN",20,-2.11424505382849,0.0683052752008153,0.543002603855906,-0.081274999999998,"Non-significant",0.265198087837414,"SQSTM1","Sequestosome-1","SQSTM_HUMAN",0.081274999999998
-1.038685,6.280525,-2.04802275826565,0.0780304895219368,0.58019430752014,-4.57504857986146,"NEK4_HUMAN",13,2.11369617127452,0.0683630865511784,0.543002603855906,1.038685,"Non-significant",0.265198087837414,"NEK4","Serine/threonine-protein kinase Nek4","NEK4_HUMAN",-1.038685
1.0537575,7.09905875,2.08209958730868,0.0741370907485144,0.571343239622491,-4.52667068949324,"CFAD_HUMAN",2,-2.11352858179345,0.0683807475933874,0.543002603855906,-1.0537575,"Non-significant",0.265198087837414,"CFD","Complement factor D","CFAD_HUMAN",1.0537575
-0.369420000000001,7.1001925,-2.06217288034977,0.0763898723193346,0.57403960680888,-4.5549826051594,"MELPH_HUMAN",11,2.11313945313133,0.0684217723570567,0.543002603855906,0.369420000000001,"Non-significant",0.265198087837414,"MLPH","Melanophilin","MELPH_HUMAN",-0.369420000000001
-0.106250000000003,16.17105,-1.98167148366022,0.0861975126665727,0.589363810542588,-4.66867731138555,"CP2E1_HUMAN",29,2.11091906074593,0.0686563258103696,0.544336351495116,0.106250000000003,"Non-significant",0.26413266195965,"CYP2E1","Cytochrome P450 2E1","CP2E1_HUMAN",-0.106250000000003
-0.0865500000000026,13.142725,-1.92733793378171,0.0935030900410024,0.597463560244566,-4.74471963170842,"LETM1_HUMAN",36,2.11029274329294,0.0687226303729501,0.544336351495116,0.0865500000000026,"Non-significant",0.26413266195965,"LETM1","Mitochondrial proton/calcium exchanger protein","LETM1_HUMAN",-0.0865500000000026
-0.189615,9.04494,-2.35851041906017,0.0489331394366272,0.519340535073817,-4.12895043629525,"SGTB_HUMAN",6,2.10947886748184,0.0688088847243487,0.544493471978968,0.189615,"Non-significant",0.264007322704363,"SGTB","Small glutamine-rich tetratricopeptide repeat-containing protein beta","SGTB_HUMAN",-0.189615
0.108500000000001,10.225,2.45236731962446,0.0425102722660733,0.498568257564047,-3.99254101826568,"GPAA1_HUMAN",9,-2.10693307559535,0.0690793748858411,0.545885359632606,-0.108500000000001,"Non-significant",0.262898553094724,"GPAA1","Glycosylphosphatidylinositol anchor attachment 1 protein","GPAA1_HUMAN",0.108500000000001
-0.0819749999999999,15.0637125,-1.8884871265838,0.0990923527915874,0.609988857518754,-4.79870561321235,"ICAL_HUMAN",48,2.10622499756258,0.0691547937362835,0.545885359632606,0.0819749999999999,"Non-significant",0.262898553094724,"CAST","Calpastatin","ICAL_HUMAN",-0.0819749999999999
0.508037499999999,6.57644375,2.0897275917054,0.073292212970684,0.570613805204217,-4.51581656238551,"IFT22_HUMAN",5,-2.10533485071243,0.0692497199479633,0.545885359632606,-0.508037499999999,"Non-significant",0.262898553094724,"IFT22","Intraflagellar transport protein 22 homolog","IFT22_HUMAN",0.508037499999999
0.612464999999999,5.71661,2.08763602552136,0.0735229221636585,0.570613805204217,-4.51879359337252,"FBLN1_HUMAN",4,-2.10469623850144,0.06931790112358,0.545885359632606,-0.612464999999999,"Non-significant",0.262898553094724,"FBLN1","Fibulin-1","FBLN1_HUMAN",0.612464999999999
-0.0733250000000041,17.1944125,-1.86141573742296,0.103176551438234,0.609988857518754,-4.83611654535859,"GATM_HUMAN",44,2.10415811244926,0.0693754051509122,0.545885359632606,0.0733250000000041,"Non-significant",0.262898553094724,"GATM","Glycine amidinotransferase, mitochondrial","GATM_HUMAN",-0.0733250000000041
0.149319999999998,8.523515,2.0471481918523,0.0781330221398188,0.58019430752014,-4.57628770252157,"MED16_HUMAN",17,-2.1037711430144,0.0694167855912051,0.545885359632606,-0.149319999999998,"Non-significant",0.262898553094724,"MED16","Mediator of RNA polymerase II transcription subunit 16","MED16_HUMAN",0.149319999999998
-0.169662500000003,8.95024125,-2.00263169770816,0.0835308797549006,0.584901583301371,-4.63918640511822,"RENT2_HUMAN",38,2.10237148920462,0.0695666596948026,0.545885359632606,0.169662500000003,"Non-significant",0.262898553094724,"UPF2","Regulator of nonsense transcripts 2","RENT2_HUMAN",-0.169662500000003
0.114212500000001,8.16830625,1.99189223367205,0.0848869413236756,0.586287588907467,-4.65430713611255,"EVI5_HUMAN",26,-2.10231349478002,0.0695728765588851,0.545885359632606,-0.114212500000001,"Non-significant",0.262898553094724,"EVI5","Ecotropic viral integration site 5 protein homolog","EVI5_HUMAN",0.114212500000001
0.0663000000000018,12.9786,2.00024867199018,0.0838299374612601,0.584901583301371,-4.64254346373512,"LG3BP_HUMAN",20,-2.10220909460429,0.0695840693847369,0.545885359632606,-0.0663000000000018,"Non-significant",0.262898553094724,"LGALS3BP","Galectin-3-binding protein","LG3BP_HUMAN",0.0663000000000018
0.115712500000001,9.37490125,2.54892935837654,0.0367975511622057,0.481734624987918,-3.85190786540727,"SMN_HUMAN",8,-2.10051487966838,0.0697659550182356,0.546789005009077,-0.115712500000001,"Non-significant",0.26218022693504,"SMN2","Survival motor neuron protein","SMN_HUMAN",0.115712500000001
-0.0681499999999993,11.0036,-1.86939797971361,0.101955705442146,0.609988857518754,-4.82510390300769,"CAN5_HUMAN",33,2.09913631075305,0.06991429844313,0.547306911954024,0.0681499999999993,"Non-significant",0.26176906710592,"CAPN5","Calpain-5","CAN5_HUMAN",-0.0681499999999993
0.0715249999999976,12.1656125,2.16039893914711,0.0659051144690577,0.556305775009967,-4.41486289119873,"PSD10_HUMAN",15,-2.09826072455811,0.0700086783295494,0.547306911954024,-0.0715249999999976,"Non-significant",0.26176906710592,"PSMD10","26S proteasome non-ATPase regulatory subunit 10","PSD10_HUMAN",0.0715249999999976
0.0794999999999995,13.124175,2.0668411295882,0.0758561207257739,0.571780652812111,-4.54835555310596,"U2AF2_HUMAN",17,-2.09804158620717,0.070032318936298,0.547306911954024,-0.0794999999999995,"Non-significant",0.26176906710592,"U2AF2","Splicing factor U2AF 65 kDa subunit","U2AF2_HUMAN",0.0794999999999995
0.181017499999998,7.92666625,2.01661630191864,0.0817968550570454,0.58242018190889,-4.61946483011811,"EP300_HUMAN",23,-2.09502319410709,0.0703587412839554,0.548616376137043,-0.181017499999998,"Non-significant",0.260731232896629,"EP300","Histone acetyltransferase p300","EP300_HUMAN",0.181017499999998
-0.0617000000000019,11.485875,-1.8793055474513,0.100459753900276,0.609988857518754,-4.81141358194429,"OSBL9_HUMAN",27,2.09444372260554,0.0704215786178793,0.548616376137043,0.0617000000000019,"Non-significant",0.260731232896629,"OSBPL9","Oxysterol-binding protein-related protein 9","OSBL9_HUMAN",-0.0617000000000019
-0.0871500000000012,13.197225,-2.20094809348154,0.0620064953547221,0.551333241776586,-4.35665103931295,"CSRP2_HUMAN",13,2.09441253995502,0.0704249615963441,0.548616376137043,0.0871500000000012,"Non-significant",0.260731232896629,"CSRP2","Cysteine and glycine-rich protein 2","CSRP2_HUMAN",-0.0871500000000012
0.100949999999997,12.5457,1.9307995212644,0.093020197881632,0.597046984346531,-4.73989329222554,"STAT3_HUMAN",43,-2.09316637803719,0.0705602872759436,0.548616376137043,-0.100949999999997,"Non-significant",0.260731232896629,"STAT3","Signal transducer and activator of transcription 3","STAT3_HUMAN",0.100949999999997
-0.0514499999999991,15.100125,-1.74710914902281,0.122272270641623,0.638057335913448,-4.99198726973609,"PCCB_HUMAN",36,2.09312939645194,0.0705643071509754,0.548616376137043,0.0514499999999991,"Non-significant",0.260731232896629,"PCCB","Propionyl-CoA carboxylase beta chain, mitochondrial","PCCB_HUMAN",-0.0514499999999991
0.037700000000001,14.31505,1.45448765027014,0.187336031884439,0.707117136190794,-5.37133210394391,"IQGA1_HUMAN",91,-2.09258619207569,0.0706233790323947,0.548616376137043,-0.037700000000001,"Non-significant",0.260731232896629,"IQGAP1","Ras GTPase-activating-like protein IQGAP1","IQGA1_HUMAN",0.037700000000001
0.0606499999999972,12.867575,1.90856369309296,0.0961647935874265,0.605033751212373,-4.77085012676662,"PGES2_HUMAN",24,-2.09103373968122,0.0707924713823377,0.548616376137043,-0.0606499999999972,"Non-significant",0.260731232896629,"PTGES2","Prostaglandin E synthase 2","PGES2_HUMAN",0.0606499999999972
0.0655450000000002,8.969545,2.11969521547604,0.0700643486742391,0.566550822843528,-4.47309177195926,"HPF1_HUMAN",16,-2.08947153568924,0.0709630269245814,0.548616376137043,-0.0655450000000002,"Non-significant",0.260731232896629,"HPF1","Histone PARylation factor 1","HPF1_HUMAN",0.0655450000000002
0.0536750000000019,13.3149625,1.9708465947387,0.0876071257111745,0.590258466880323,-4.68387488310313,"PABP4_HUMAN",20,-2.08941178017465,0.0709695588066518,0.548616376137043,-0.0536750000000019,"Non-significant",0.260731232896629,"PABPC4","Polyadenylate-binding protein 4","PABP4_HUMAN",0.0536750000000019
-0.0477500000000024,15.0713,-1.77904861161967,0.116621732531552,0.629489725725606,-4.9487973189331,"ODP2_HUMAN",28,2.08917992017207,0.0709949090356955,0.548616376137043,0.0477500000000024,"Non-significant",0.260731232896629,"DLAT","Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex, mitochondrial","ODP2_HUMAN",-0.0477500000000024
-0.0622499999999988,12.262825,-1.9829353816897,0.086034380979608,0.589363810542588,-4.66690137965683,"STK25_HUMAN",20,2.08831554051146,0.0710894936229301,0.548616376137043,0.0622499999999988,"Non-significant",0.260731232896629,"STK25","Serine/threonine-protein kinase 25","STK25_HUMAN",-0.0622499999999988
-0.6300125,6.00887375,-2.06715182925833,0.0758207273670471,0.571780652812111,-4.54791436019737,"ASB8_HUMAN",4,2.08763263736198,0.0711643075876009,0.548616376137043,0.6300125,"Non-significant",0.260731232896629,"ASB8","Ankyrin repeat and SOCS box protein 8","ASB8_HUMAN",-0.6300125
-0.0569249999999997,10.6643875,-1.73870750391381,0.123801207978369,0.641138536327649,-5.003298203427,"EHBP1_HUMAN",52,2.08755689970417,0.0711726096182346,0.548616376137043,0.0569249999999997,"Non-significant",0.260731232896629,"EHBP1","EH domain-binding protein 1","EHBP1_HUMAN",-0.0569249999999997
0.211944999999998,7.40355,2.18466669633498,0.063543401126094,0.552672002777985,-4.38004735212487,"PIGN_HUMAN",7,-2.08685383234553,0.071249722146369,0.548616376137043,-0.211944999999998,"Non-significant",0.260731232896629,"PIGN","GPI ethanolamine phosphate transferase 1","PIGN_HUMAN",0.211944999999998
-0.0817250000000023,8.30984,-1.92031578389771,0.0944901724461914,0.599559159221267,-4.7545023276382,"MIB1_HUMAN",29,2.08519900613891,0.0714315473262028,0.548616376137043,0.0817250000000023,"Non-significant",0.260731232896629,"MIB1","E3 ubiquitin-protein ligase MIB1","MIB1_HUMAN",-0.0817250000000023
-0.102799999999998,10.58085,-1.98214515397989,0.0861363404888443,0.589363810542588,-4.66801178260141,"SNW1_HUMAN",23,2.08464358004616,0.0714926771042644,0.548616376137043,0.102799999999998,"Non-significant",0.260731232896629,"SNW1","SNW domain-containing protein 1","SNW1_HUMAN",-0.102799999999998
-0.2425275,6.77681375,-2.01450773732596,0.0820560270925552,0.58242018190889,-4.62244066704964,"OSBL3_HUMAN",21,2.08454109714289,0.071503961900795,0.548616376137043,0.2425275,"Non-significant",0.260731232896629,"OSBPL3","Oxysterol-binding protein-related protein 3","OSBL3_HUMAN",-0.2425275
-0.112477499999997,9.89197375,-1.93420856121717,0.0925470053166011,0.596462538982308,-4.7351377022771,"TENS2_HUMAN",51,2.08439975104247,0.0715195289433912,0.548616376137043,0.112477499999997,"Non-significant",0.260731232896629,"TNS2","Tensin-2","TENS2_HUMAN",-0.112477499999997
-0.0692500000000038,16.2886,-2.03231826179352,0.0798919944271621,0.58242018190889,-4.59727976340193,"PSME1_HUMAN",18,2.08382213489123,0.0715831787978923,0.548616376137043,0.0692500000000038,"Non-significant",0.260731232896629,"PSME1","Proteasome activator complex subunit 1","PSME1_HUMAN",-0.0692500000000038
-0.0569249999999997,15.3990375,-1.92353302560314,0.094036685002615,0.599486074121785,-4.75002165783721,"HDGF_HUMAN",22,2.08275416465441,0.0717010090788864,0.548616376137043,0.0569249999999997,"Non-significant",0.260731232896629,"HDGF","Hepatoma-derived growth factor","HDGF_HUMAN",-0.0569249999999997
-0.203770000000002,7.90038,-2.27017964226115,0.0558765749552161,0.538173244430515,-4.25685918884017,"RPP29_HUMAN",6,2.08255876834799,0.0717225879307866,0.548616376137043,0.203770000000002,"Non-significant",0.260731232896629,"POP4","Ribonuclease P protein subunit p29","RPP29_HUMAN",-0.203770000000002
0.144989999999998,8.05187,2.0266881559657,0.0805699347454607,0.58242018190889,-4.60523942738321,"C2C2L_HUMAN",17,-2.08235039248593,0.0717456072133934,0.548616376137043,-0.144989999999998,"Non-significant",0.260731232896629,"C2CD2L","Phospholipid transfer protein C2CD2L","C2C2L_HUMAN",0.144989999999998
-0.382074999999999,7.4909025,-2.02228158155794,0.0811044881364965,0.58242018190889,-4.61146544155259,"LEPR_HUMAN",14,2.0823398488703,0.0717467721591866,0.548616376137043,0.382074999999999,"Non-significant",0.260731232896629,"LEPR","Leptin receptor","LEPR_HUMAN",-0.382074999999999
-0.228009999999999,9.52092,-2.78041247339035,0.0261049566078991,0.43316038677044,-3.51490858863447,"APOA2_HUMAN",3,2.08180425318323,0.0718059736027137,0.548616376137043,0.228009999999999,"Non-significant",0.260731232896629,"APOA2","Apolipoprotein A-II","APOA2_HUMAN",-0.228009999999999
-0.1832075,7.98603375,-2.13003606305403,0.0689835811127056,0.56439860076044,-4.4583194213563,"MED6_HUMAN",9,2.08054888377947,0.0719449221363578,0.549166174742887,0.1832075,"Non-significant",0.26029622047919,"MED6","Mediator of RNA polymerase II transcription subunit 6","MED6_HUMAN",-0.1832075
0.0748250000000006,11.2523875,1.93624417308377,0.0922655685612164,0.596264975011949,-4.73229685309146,"CFAI_HUMAN",24,-2.07946324021825,0.0720652973439791,0.549206892021646,-0.0748250000000006,"Non-significant",0.260264021420371,"CFI","Complement factor I","CFAI_HUMAN",0.0748250000000006
0.603399999999999,6.6509625,2.03655203794278,0.0793858901784596,0.581611967890752,-4.59129058070706,"MEGF8_HUMAN",6,-2.07768264607708,0.0722631555995992,0.549206892021646,-0.603399999999999,"Non-significant",0.260264021420371,"MEGF8","Multiple epidermal growth factor-like domains protein 8","MEGF8_HUMAN",0.603399999999999
0.0709225000000018,9.68964875,1.96505226796113,0.0883708880665272,0.591601285292368,-4.69200032748899,"CDC16_HUMAN",21,-2.07746602391936,0.0722872627817141,0.549206892021646,-0.0709225000000018,"Non-significant",0.260264021420371,"CDC16","Cell division cycle protein 16 homolog","CDC16_HUMAN",0.0709225000000018
0.801009999999998,6.623845,2.05127198247051,0.0776507163806135,0.578709611716609,-4.57044383018288,"DGKE_HUMAN",3,-2.07727796023097,0.0723081981747057,0.549206892021646,-0.801009999999998,"Non-significant",0.260264021420371,"DGKE","Diacylglycerol kinase epsilon","DGKE_HUMAN",0.801009999999998
-0.121027499999999,8.98460875,-2.16586872790212,0.0653652671366878,0.556305775009967,-4.4070218874469,"MED15_HUMAN",11,2.07720858412706,0.0723159226755202,0.549206892021646,0.121027499999999,"Non-significant",0.260264021420371,"MED15","Mediator of RNA polymerase II transcription subunit 15","MED15_HUMAN",-0.121027499999999
0.0741249999999987,13.9133375,1.96835177313051,0.0879351800233206,0.590553550186425,-4.68737421564421,"ARC1B_HUMAN",21,-2.07688274546929,0.072352213147521,0.549206892021646,-0.0741249999999987,"Non-significant",0.260264021420371,"ARPC1B","Actin-related protein 2/3 complex subunit 1B","ARC1B_HUMAN",0.0741249999999987
0.0942750000000032,10.8249375,1.98382032239208,0.0859203411946731,0.589363810542588,-4.66565774625147,"ESRP2_HUMAN",21,-2.07624946666439,0.0724227959996275,0.549234118043429,-0.0942750000000032,"Non-significant",0.260242492524566,"ESRP2","Epithelial splicing regulatory protein 2","ESRP2_HUMAN",0.0942750000000032
0.490632499999997,9.77985375,2.02959307344048,0.0802194402678844,0.58242018190889,-4.60113323480933,"S10A9_HUMAN",8,-2.07505032392235,0.072556632773966,0.549442204600901,-0.490632499999997,"Non-significant",0.260077983937485,"S100A9","Protein S100-A9","S10A9_HUMAN",0.490632499999997
0.160124999999997,11.3507125,2.16246458103135,0.0657007229497261,0.556305775009967,-4.41190220249727,"TRAM1_HUMAN",9,-2.074437681493,0.0726251035204021,0.549442204600901,-0.160124999999997,"Non-significant",0.260077983937485,"TRAM1","Translocating chain-associated membrane protein 1","TRAM1_HUMAN",0.160124999999997
-0.107175000000002,17.3435125,-2.61998562257675,0.0331024756325721,0.472968136239953,-3.74836776998535,"THIO_HUMAN",8,2.07364719390847,0.0727135443076826,0.549442204600901,0.107175000000002,"Non-significant",0.260077983937485,"TXN","Thioredoxin","THIO_HUMAN",-0.107175000000002
0.0844499999999968,11.198175,2.0945110920803,0.0727672616603678,0.570613805204217,-4.50900550538536,"HNF4A_HUMAN",15,-2.07360453032352,0.0727183205650132,0.549442204600901,-0.0844499999999968,"Non-significant",0.260077983937485,"HNF4A","Hepatocyte nuclear factor 4-alpha","HNF4A_HUMAN",0.0844499999999968
-1.10391,6.04785,-2.01689123186648,0.0817631216142696,0.58242018190889,-4.61907676025088,"PKP1_HUMAN",5,2.07238131129799,0.0728553927032821,0.549796619170605,1.10391,"Non-significant",0.259797935063785,"PKP1","Plakophilin-1","PKP1_HUMAN",-1.10391
-0.102024999999998,11.4252625,-2.02683065176264,0.0805527067715432,0.58242018190889,-4.60503803938272,"CC124_HUMAN",17,2.07198945936084,0.072899356555068,0.549796619170605,0.102024999999998,"Non-significant",0.259797935063785,"CCDC124","Coiled-coil domain-containing protein 124","CC124_HUMAN",-0.102024999999998
1.056825,6.1070275,2.0384438481937,0.079160764911637,0.581611967890752,-4.58861339756456,"HVCN1_HUMAN",2,-2.07085457766655,0.073026831319349,0.550251804371345,-1.056825,"Non-significant",0.259438524645158,"HVCN1","Voltage-gated hydrogen channel 1","HVCN1_HUMAN",1.056825
-0.14185,15.43525,-2.02098686951699,0.0812622086184354,0.58242018190889,-4.61329408010398,"TXTP_HUMAN",16,2.06747406917963,0.0734078392760379,0.552281893385157,0.14185,"Non-significant",0.257839194929166,"SLC25A1","Tricarboxylate transport protein, mitochondrial","TXTP_HUMAN",-0.14185
-0.0569249999999979,11.2808125,-1.86073549333956,0.103281240285248,0.609988857518754,-4.83705431883888,"MAP11_HUMAN",25,2.06726920901793,0.0734309909477703,0.552281893385157,0.0569249999999979,"Non-significant",0.257839194929166,"METAP1","Methionine aminopeptidase 1","MAP11_HUMAN",-0.0569249999999979
-0.335312499999999,6.11009625,-2.0827441533521,0.0740653274633643,0.571343239622491,-4.52575385804627,"ARGI2_HUMAN",6,2.06661409599021,0.0735050746134938,0.552290678622694,0.335312499999999,"Non-significant",0.257832286591441,"ARG2","Arginase-2, mitochondrial","ARGI2_HUMAN",-0.335312499999999
-0.0860999999999983,11.6583,-2.08195358733216,0.0741533553254856,0.571343239622491,-4.5268783511974,"PGP_HUMAN",15,2.06530443102359,0.0736533978736497,0.552290678622694,0.0860999999999983,"Non-significant",0.257832286591441,"PGP","Glycerol-3-phosphate phosphatase","PGP_HUMAN",-0.0860999999999983
0.0755000000000017,12.14695,1.85657560438266,0.103923671333874,0.609988857518754,-4.84278659360372,"S27A4_HUMAN",37,-2.06484894786426,0.0737050512497447,0.552290678622694,-0.0755000000000017,"Non-significant",0.257832286591441,"SLC27A4","Long-chain fatty acid transport protein 4","S27A4_HUMAN",0.0755000000000017
0.132965,10.1492925,2.23109827002571,0.0592580287124659,0.542184508241959,-4.3132497932769,"CAVN3_HUMAN",9,-2.06475724403899,0.0737154550691897,0.552290678622694,-0.132965,"Non-significant",0.257832286591441,"CAVIN3","Caveolae-associated protein 3","CAVN3_HUMAN",0.132965
-0.0831474999999973,9.21318875,-1.99150037376327,0.0849368266968306,0.586287588907467,-4.65485845011885,"ADDG_HUMAN",19,2.06413909895975,0.073785621268363,0.552290678622694,0.0831474999999973,"Non-significant",0.257832286591441,"ADD3","Gamma-adducin","ADDG_HUMAN",-0.0831474999999973
0.117625,10.5320375,2.11610973921831,0.0704429953792102,0.567126632370485,-4.47821033838707,"RM47_HUMAN",12,-2.06369235067522,0.0738363727458493,0.552290678622694,-0.117625,"Non-significant",0.257832286591441,"MRPL47","Large ribosomal subunit protein uL29m","RM47_HUMAN",0.117625
-0.0724499999999981,12.395975,-2.24716267431923,0.057843863896534,0.538256522387952,-4.29008763034848,"PSMF1_HUMAN",13,2.0608632183076,0.0741585616263093,0.553934980232492,0.0724499999999981,"Non-significant",0.256541208887856,"PSMF1","Proteasome inhibitor PI31 subunit","PSMF1_HUMAN",-0.0724499999999981
0.109505000000002,9.4293,2.55534910907156,0.0364469009051967,0.478937497861197,-3.8425533842023,"WIPI3_HUMAN",8,-2.06057606326384,0.074191340362927,0.553934980232492,-0.109505000000002,"Non-significant",0.256541208887856,"WDR45B","WD repeat domain phosphoinositide-interacting protein 3","WIPI3_HUMAN",0.109505000000002
1.1332225,6.78777625,1.99951392402702,0.0839223561075927,0.584901583301371,-4.64357831885806,"NEK3_HUMAN",7,-2.05966637334091,0.0742952750194259,0.553935184332262,-1.1332225,"Non-significant",0.256541048870181,"NEK3","Serine/threonine-protein kinase Nek3","NEK3_HUMAN",1.1332225
0.311730000000001,6.340235,1.99813942989337,0.0840955119880321,0.584901583301371,-4.64551395450405,"SDA1_HUMAN",16,-2.0593932598114,0.0743265068023284,0.553935184332262,-0.311730000000001,"Non-significant",0.256541048870181,"SDAD1","Protein SDA1 homolog","SDA1_HUMAN",0.311730000000001
0.038174999999999,14.6505375,1.53285808153756,0.167347371278545,0.692164409305809,-5.27298851747597,"XRCC6_HUMAN",43,-2.05820030623771,0.0744630771077731,0.55420818277421,-0.038174999999999,"Non-significant",0.256327066234316,"XRCC6","X-ray repair cross-complementing protein 6","XRCC6_HUMAN",0.038174999999999
0.075725000000002,16.5063625,1.83420832468892,0.107444370587738,0.615367591143061,-4.87353408514919,"TKT_HUMAN",45,-2.05754653091595,0.0745380259075738,0.55420818277421,-0.075725000000002,"Non-significant",0.256327066234316,"TKT","Transketolase","TKT_HUMAN",0.075725000000002
0.216642500000001,7.83144125,2.01617916657875,0.0818505189699338,0.58242018190889,-4.62008182875231,"LTV1_HUMAN",13,-2.05730314910215,0.0745659460356127,0.55420818277421,-0.216642500000001,"Non-significant",0.256327066234316,"LTV1","Protein LTV1 homolog","LTV1_HUMAN",0.216642500000001
