"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D_vs_DM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Ids"
0.189144210040972,17.8589133471266,3.81430434854359,0.00567027753069088,0.106837603817054,-2.32035622540572,"E9PQX8;H7C433;A0A0A0MS29",1,2.01666184460876,0.072865994003889,0.295645490444188,-0.189144210040972,"Non-significant",0.529228741018474,"MFF","Mitochondrial fission factor","E9PQX8;H7C433;A0A0A0MS29"
-0.377415616438574,15.2631843780939,-2.00517861118023,0.0818306216646782,0.335840788412784,-5.02314087780022,"O94806",1,-2.01409519277016,0.0731738095391746,0.295867156081435,0.377415616438572,"Non-significant",0.528903242761908,"PRKD3","Serine/threonine-protein kinase D3","O94806"
-0.0395913380875008,19.8185317413904,-1.62299677353168,0.145316900930996,0.419275955373028,-5.56022179929042,"P40763;G8JLH9",32,-2.01478112753864,0.0730914254504017,0.295867156081435,0.0395913380875008,"Non-significant",0.528903242761908,"STAT3","Signal transducer and activator of transcription 3","P40763;G8JLH9"
0.0621219383100566,17.9786007206689,1.9157451102915,0.0937226667511868,0.350593629177332,-5.15253762856091,"P40938",14,2.01324355316932,0.0732762183268984,0.295867156081435,-0.0621219383100531,"Non-significant",0.528903242761908,"RFC3","Replication factor C subunit 3","P40938"
-0.0446195546411765,20.6870983034572,-1.65565103734114,0.13845814808773,0.41077259472143,-5.51618749100338,"P50895;A0A087WXM8",32,-2.01386656505231,0.0732012884301996,0.295867156081435,0.0446195546411801,"Non-significant",0.528903242761908,"BCAM","Basal cell adhesion molecule","P50895;A0A087WXM8"
-0.0445876897104611,21.3931973646058,-1.65007145698506,0.139608442035515,0.41209062654779,-5.52374053005388,"Q02252;G3V4Z4",33,-2.0134449182505,0.0732519921008963,0.295867156081435,0.0445876897104647,"Non-significant",0.528903242761908,"ALDH6A1","Methylmalonate-semialdehyde dehydrogenase [acylating], mitochondrial","Q02252;G3V4Z4"
-0.115960970713829,17.0435587285499,-1.84137572670221,0.104867152528671,0.367086439317273,-5.25861447741144,"Q14BN4;A0A590UJU9;A0A590UJK3;A0A590UJG7;A0A590UJT5;A0A590UJ16;A0A5F9VB99",13,-2.01393648969908,0.0731928831081479,0.295867156081435,0.115960970713832,"Non-significant",0.528903242761908,"SLMAP","Sarcolemmal membrane-associated protein","Q14BN4;A0A590UJU9;A0A590UJK3;A0A590UJG7;A0A590UJT5;A0A590UJ16;A0A5F9VB99"
-0.153994356810617,16.4810020617564,-2.22845757824707,0.0582250812375036,0.285370833985596,-4.69322066699748,"Q684P5;A0A1B0GV05",4,-2.01309981438941,0.0732935161893375,0.295867156081435,0.153994356810621,"Non-significant",0.528903242761908,"RAP1GAP2","Rap1 GTPase-activating protein 2","Q684P5;A0A1B0GV05"
-0.0899915928951565,17.3271861015711,-1.96348341746863,0.08718032610982,0.342112388631224,-5.08369896681826,"Q8IY22;A0A087WU05;A0A087WY48",10,-2.01436989748506,0.073140805588228,0.295867156081435,0.0899915928951529,"Non-significant",0.528903242761908,"CMIP","C-Maf-inducing protein","Q8IY22;A0A087WU05;A0A087WY48"
0.0404202532848537,18.9007482666688,1.63593529109033,0.142562529380425,0.415300211151428,-5.54282342593718,"Q9H3U1;A0A1W2PNX8",31,2.01522346866404,0.0730383448792011,0.295867156081435,-0.0404202532848572,"Non-significant",0.528903242761908,"UNC45A","Protein unc-45 homolog A","Q9H3U1;A0A1W2PNX8"
-0.0725003113801961,18.3969350154444,-1.99985733947658,0.0824951372400295,0.335996468278367,-5.03089085039747,"Q9NS86",11,-2.01266504011543,0.0733458615572761,0.295911184960739,0.0725003113801961,"Non-significant",0.528838618905186,"LANCL2","LanC-like protein 2","Q9NS86"
-0.182364497855325,16.9428950624181,-2.31936384493877,0.0506813540578962,0.267887157163165,-4.55681230040516,"P29375;F5GZR8;F5H322",3,-2.01046108819241,0.0736117565974031,0.296816235946954,0.182364497855325,"Non-significant",0.527512346690463,"KDM5A","Lysine-specific demethylase 5A","P29375;F5GZR8;F5H322"
0.038160580819607,20.5306584435624,1.70600609570427,0.128468511590673,0.397811035325463,-5.44750216767591,"Q07960;H0YE29",23,2.00980206060487,0.0736914423606986,0.296969858858775,-0.038160580819607,"Non-significant",0.527287627435601,"ARHGAP1","Rho GTPase-activating protein 1","Q07960;H0YE29"
0.0484086002005419,20.1759832298028,1.76377162983602,0.117841125983827,0.384279403246994,-5.36761554554245,"Q6FI81;H3BV90;H3BPG7;H3BT65;H3BUG4;H3BQ23",21,2.00758602183092,0.0739599939160556,0.297883991288524,-0.0484086002005384,"Non-significant",0.525952835764049,"CIAPIN1","Anamorsin","Q6FI81;H3BV90;H3BPG7;H3BT65;H3BUG4;H3BQ23"
-0.290692514893195,16.4660125172638,-2.05745924604072,0.0755739462437685,0.326516044678123,-4.94668576414449,"O43310",2,-2.00572173435401,0.0741866375678516,0.297956568544448,0.290692514893195,"Non-significant",0.525847035977864,"CTIF","CBP80/20-dependent translation initiation factor","O43310"
-0.101101000335973,18.2538660826998,-2.60070226238327,0.0330329522243878,0.224869696696238,-4.13040827973642,"O75503;A0A1C7CYZ2;A0A1B0GWJ7;A0A087WZY0;A0A1B0GTR6;A0A1B0GTV7;A0A1B0GWI2;A0A1B0GUE8;A0A1B0GV94",5,-2.00623727524762,0.0741238967979386,0.297956568544448,0.101101000335969,"Non-significant",0.525847035977864,"CLN5","Ceroid-lipofuscinosis neuronal protein 5","O75503;A0A1C7CYZ2;A0A1B0GWJ7;A0A087WZY0;A0A1B0GTR6;A0A1B0GTV7;A0A1B0GWI2;A0A1B0GUE8;A0A1B0GV94"
0.0851074230123743,19.51739146315,1.9304512753933,0.0916582140617997,0.347951795883879,-5.13139040866573,"Q96BW9;A0A0G2JQ92;H7C1A2",11,2.00599824426681,0.0741529803464375,0.297956568544448,-0.0851074230123707,"Non-significant",0.525847035977864,"TAMM41","Phosphatidate cytidylyltransferase, mitochondrial","Q96BW9;A0A0G2JQ92;H7C1A2"
0.0823006017438033,19.5954538854412,1.94170067442832,0.090108770587987,0.346508740317079,-5.11517799199145,"Q9BRP8",11,2.00638288821636,0.0741061849789681,0.297956568544448,-0.0823006017437997,"Non-significant",0.525847035977864,"PYM1","Partner of Y14 and mago","Q9BRP8"
0.085673480880768,19.5630972312821,2.28635117233296,0.0533002892585803,0.274280261679767,-4.60645722373886,"Q9BX68",7,2.00694900638271,0.0740373626313292,0.297956568544448,-0.085673480880768,"Non-significant",0.525847035977864,"HINT2","Histidine triad nucleotide-binding protein 2, mitochondrial","Q9BX68"
-0.0517582111007826,19.5073427597064,-1.70878817621566,0.127936703418334,0.397388429365082,-5.44368079643992,"P36915;A0A140T8Y2",27,-2.00525373619627,0.074243636074368,0.298017878137752,0.0517582111007897,"Non-significant",0.525757681750339,"GNL1","Guanine nucleotide-binding protein-like 1","P36915;A0A140T8Y2"
-0.0934755738211948,19.3243065960025,-1.87624694968651,0.0994917444584823,0.358030384399808,-5.20906130838802,"O95674",12,-2.00427323987422,0.0743631875988295,0.29815664978523,0.0934755738212019,"Non-significant",0.525555500144082,"CDS2","Phosphatidate cytidylyltransferase 2","O95674"
-0.0328762364712603,18.8616407316924,-1.55246182127724,0.161212212461918,0.442713410371548,-5.65388022641231,"Q66K14;H0YB08",32,-2.00409734204591,0.0743846540651113,0.29815664978523,0.0328762364712674,"Non-significant",0.525555500144082,"TBC1D9B","TBC1 domain family member 9B","Q66K14;H0YB08"
-0.113315561375284,17.8588293385155,-2.13587901003004,0.0670604706145746,0.306859703715094,-4.83103254655335,"Q8NBJ9;F5H8L4;C9JBG5;E9PME7;E9PPN9",6,-2.00384960452166,0.0744148977769512,0.29815664978523,0.113315561375281,"Non-significant",0.525555500144082,"SIDT2","SID1 transmembrane family member 2","Q8NBJ9;F5H8L4;C9JBG5;E9PME7;E9PPN9"
-0.0636948397337278,18.8815842372142,-1.89920315454582,0.0960984580846407,0.354601170368416,-5.17625940443893,"Q9UMX0",14,-2.0036013306004,0.074445218676245,0.29815664978523,0.0636948397337314,"Non-significant",0.525555500144082,"UBQLN1","Ubiquilin-1","Q9UMX0"
-0.454404278814305,15.3165507554821,-1.8838623971599,0.0983534910920864,0.356579642128963,-5.19819516688311,"O15014",2,-2.00205896426445,0.0746338456747061,0.298243028518789,0.454404278814311,"Non-significant",0.525429699245907,"ZNF609","Zinc finger protein 609","O15014"
-0.152029275553655,17.3393865691373,-2.22523112505133,0.0585125589220242,0.285994649734548,-4.69804387045904,"O75084",4,-2.00215829403128,0.0746216842817245,0.298243028518789,0.152029275553648,"Non-significant",0.525429699245907,"FZD7","Frizzled-7","O75084"
-0.0311277042344322,21.34077958615,-1.40556704786087,0.199472845987786,0.487319737666364,-5.84181318720634,"Q14152",82,-2.00221479480224,0.0746147674753277,0.298243028518789,0.0311277042344322,"Non-significant",0.525429699245907,"EIF3A","Eukaryotic translation initiation factor 3 subunit A","Q14152"
0.0532188951817396,19.8535552051598,1.9521551744321,0.0886915709751612,0.344397231285278,-5.10008381467127,"Q8WWC4;H7C0V0",14,2.0029015239982,0.0745307469093496,0.298243028518789,-0.0532188951817396,"Non-significant",0.525429699245907,"MAIP1","m-AAA protease-interacting protein 1, mitochondrial","Q8WWC4;H7C0V0"
0.107162354506951,17.6345184219789,3.32508287200749,0.0112905715458926,0.140219080711686,-3.03493622785728,"Q6RW13",4,2.00073629938234,0.0747959648159901,0.298723705118001,-0.107162354506951,"Non-significant",0.524730312737514,"AGTRAP","Type-1 angiotensin II receptor-associated protein","Q6RW13"
0.0289755679100203,19.7029816242252,1.44353902117953,0.188875908720785,0.476715513313649,-5.79422318049169,"Q13428;A0A6I8PRA0;A0A3B3IS06;E7ETY2",40,2.00033094570288,0.0748457158766246,0.298755314183889,-0.0289755679100239,"Non-significant",0.524684360854811,"TCOF1","Treacle protein","Q13428;A0A6I8PRA0;A0A3B3IS06;E7ETY2"
-0.305492525019574,16.6800400977694,-2.12474593325036,0.0682088235164195,0.308949370550975,-4.84751682825671,"Q96CD2;H3BPW5;H3BQB0;H3BSE3;H3BU63;H3BRQ0",1,-1.9998147574089,0.0749091156465082,0.298841337894813,0.305492525019574,"Non-significant",0.5245593279481,"PPCDC","Phosphopantothenoylcysteine decarboxylase","Q96CD2;H3BPW5;H3BQB0;H3BSE3;H3BU63;H3BRQ0"
0.366839965723514,18.5131159876121,1.79333002124328,0.112729379028872,0.378757023372891,-5.3263154339248,"P01040;C9J0E4",10,1.99766276653976,0.0751739786386845,0.299281302907906,-0.366839965723511,"Non-significant",0.52392041412393,"CSTA","Cystatin-A","P01040;C9J0E4"
-0.0470125504125285,21.9728158892425,-1.61849156784264,0.146287447646943,0.420208633808052,-5.56626451044697,"Q12797",44,-1.9975568246799,0.0751870406689237,0.299281302907906,0.0470125504125285,"Non-significant",0.52392041412393,"ASPH","Aspartyl/asparaginyl beta-hydroxylase","Q12797"
-0.429478106317692,15.5252276417913,-1.85266361693838,0.103097391471741,0.364645107726448,-5.24261111932091,"Q8N1P7;E9PIR9;E7ET48",3,-1.99830987908839,0.075094240026417,0.299281302907906,0.429478106317696,"Non-significant",0.52392041412393,"CRYBG2","Beta/gamma crystallin domain-containing protein 2","Q8N1P7;E9PIR9;E7ET48"
-0.0935984647771022,18.6304103587623,-2.05101853534929,0.0763186666608589,0.327684962621227,-4.95613430377557,"Q9ULR0",8,-1.99779938493796,0.0751571375413019,0.299281302907906,0.0935984647771058,"Non-significant",0.52392041412393,"ISY1","Pre-mRNA-splicing factor ISY1 homolog","Q9ULR0"
0.182123815531149,17.0711578145839,2.85209245529721,0.022624442289593,0.189625753978854,-3.74769786367129,"O00488;A9J4F5",2,1.99604749678313,0.0753733660762425,0.299522096355285,-0.182123815531149,"Non-significant",0.52357113330408,"ZNF593","Zinc finger protein 593","O00488;A9J4F5"
0.193395628888567,17.1261334183047,1.83685201069289,0.105584517988149,0.368701520459844,-5.26501776947817,"P15907",8,1.99668530188439,0.0752945761708048,0.299522096355285,-0.193395628888567,"Non-significant",0.52357113330408,"ST6GAL1","Beta-galactoside alpha-2,6-sialyltransferase 1","P15907"
-0.0796278578735148,20.3189059882383,-2.81143581270356,0.0240440551778224,0.195256646702613,-3.80953878681073,"Q8TB61",6,-1.9961384531398,0.0753621251989622,0.299522096355285,0.0796278578735219,"Non-significant",0.52357113330408,"SLC35B2","Adenosine 3'-phospho 5'-phosphosulfate transporter 1","Q8TB61"
0.170818706821834,16.9316362341879,3.21171689826486,0.0133054099835732,0.151991102700733,-3.20425027831805,"E9PJV8;E9PKH7;E9PRY8;E9PNC8;E9PN56;E9PRL0;E9PPY1;E9PQR8;E9PN71;A0A087X1X7",2,1.99542800731235,0.0754499682107649,0.299659745824845,-0.170818706821827,"Non-significant",0.523371593191512,"EEF1D","Elongation factor 1-delta","E9PJV8;E9PKH7;E9PRY8;E9PNC8;E9PN56;E9PRL0;E9PPY1;E9PQR8;E9PN71;A0A087X1X7"
-0.1775577651016,17.9913018135245,-2.9680923727734,0.0190347966181782,0.175765910258288,-3.57158523525002,"Q8NFX7",2,-1.99429220339367,0.0755906062104693,0.300051427987193,0.1775577651016,"Non-significant",0.522804302024088,"STXBP6","Syntaxin-binding protein 6","Q8NFX7"
-0.100712155610683,16.4418504570561,-1.90310264771868,0.0955332297595431,0.353674721941477,-5.17067371228717,"O60229;H7BXZ5",10,-1.99262392454217,0.0757976270491104,0.300706030420943,0.100712155610672,"Non-significant",0.521857862380766,"KALRN","Kalirin","O60229;H7BXZ5"
-0.143694749246002,24.2235842334565,-1.91271472253926,0.0941536172477711,0.351280554214385,-5.15688854091265,"P68371;P04350;M0QY37;M0QX14;M0QYM7;M0R0X0;M0R042;M0QY85;M0R2T4;M0R2D3",7,-1.99138696799394,0.0759514707431683,0.300881740704187,0.143694749246002,"Non-significant",0.521604167035683,"TUBB4B","Tubulin beta-4B chain","P68371;P04350;M0QY37;M0QX14;M0QYM7;M0R0X0;M0R042;M0QY85;M0R2T4;M0R2D3"
-0.47367255676204,14.8758500618603,-1.89699013958359,0.0964206639838729,0.355100547451695,-5.17942760575066,"Q8N9R8;Q3SXZ0",1,-1.99091334235615,0.0760104551505887,0.300881740704187,0.473672556762043,"Non-significant",0.521604167035683,"SCAI","Protein SCAI","Q8N9R8;Q3SXZ0"
-0.0681292249421475,17.2334910221135,-1.7566855093807,0.119098751500027,0.385532268568311,-5.37747511591181,"Q92576;E7ER40",22,-1.99116658698672,0.0759789111651938,0.300881740704187,0.0681292249421475,"Non-significant",0.521604167035683,"PHF3","PHD finger protein 3","Q92576;E7ER40"
-0.0874692777367301,17.1027305220054,-2.09158878891281,0.0717452335078015,0.317627224103664,-4.89648649407162,"Q96AY4;A0A087WW06",8,-1.99173694208984,0.0759079135177696,0.300881740704187,0.0874692777367336,"Non-significant",0.521604167035683,"TTC28","Tetratricopeptide repeat protein 28","Q96AY4;A0A087WW06"
0.0924547550055834,22.0940611064405,1.812949516468,0.109453338142723,0.374332513255357,-5.29875274480042,"P08833;C9JXF9",15,1.99007330289865,0.0761151787649453,0.300962619911669,-0.092454755005587,"Non-significant",0.521487441197509,"IGFBP1","Insulin-like growth factor-binding protein 1","P08833;C9JXF9"
-0.0828814538380058,22.4408579475922,-2.13609620334499,0.0670382588672721,0.306859703715094,-4.83071075497883,"Q8N5M4;H0YDR3",8,-1.99017980897704,0.0761018936110761,0.300962619911669,0.0828814538380129,"Non-significant",0.521487441197509,"TTC9C","Tetratricopeptide repeat protein 9C","Q8N5M4;H0YDR3"
-0.0872999321349113,18.4689527408809,-2.00319911004605,0.0820772077804115,0.335840788412784,-5.0260245619658,"Q96BN8;H0Y9T0",9,-1.98867088852905,0.0762903154963821,0.3014881809406,0.0872999321349113,"Non-significant",0.520729708574872,"OTULIN","Ubiquitin thioesterase otulin","Q96BN8;H0Y9T0"
-0.0671301765129257,17.6419744223416,-1.76950967184574,0.116831956350766,0.383056473967319,-5.35961979934667,"Q9NZM3;A0A087WVF7",20,-1.9878718505591,0.0763902717948583,0.301716222835776,0.0671301765129257,"Non-significant",0.520401337824209,"ITSN2","Intersectin-2","Q9NZM3;A0A087WVF7"
-0.182719247558421,16.644724154853,-1.85305554461431,0.10303645961192,0.364610187358137,-5.24205481928846,"Q9Y487",7,-1.98621561195763,0.0765978553674695,0.302368869640188,0.182719247558417,"Non-significant",0.519462923618663,"ATP6V0A2","V-type proton ATPase 116 kDa subunit a2","Q9Y487"
0.411470121694702,15.8678155870688,1.93467666331216,0.0910732281970248,0.347236543037265,-5.12530447649113,"A5PLL7;Q5TGE2",1,1.98562041829882,0.0766725839373849,0.30249664193197,-0.411470121694702,"Non-significant",0.519279442163612,"PEDS1","Plasmanylethanolamine desaturase","A5PLL7;Q5TGE2"
-0.0415978883448389,21.2582121344298,-1.68415090035857,0.132718711739675,0.403295455545966,-5.47742629021369,"Q16181;E7EPK1;E7ES33;G3V1Q4;A0A0U1RRH9;A0A0U1RRE1",24,-1.98276048557863,0.0770326216441072,0.303581650750866,0.0415978883448389,"Non-significant",0.517724481849264,"SEPTIN7","Septin-7","Q16181;E7EPK1;E7ES33;G3V1Q4;A0A0U1RRH9;A0A0U1RRE1"
-0.113539674850074,17.025316858391,-1.9359445328496,0.090898402957016,0.347194740635541,-5.12347748090984,"Q6NUQ1",8,-1.98300758651283,0.0770014509958575,0.303581650750866,0.113539674850074,"Non-significant",0.517724481849264,"RINT1","RAD50-interacting protein 1","Q6NUQ1"
-0.0644502072715412,17.73356875711,-1.82008947634133,0.108283746865171,0.372591601672933,-5.28869331729573,"Q9Y6X8",16,-1.98127383798441,0.077220407585565,0.304153850286001,0.0644502072715447,"Non-significant",0.516906681428972,"ZHX2","Zinc fingers and homeoboxes protein 2","Q9Y6X8"
-0.112028523648441,17.9276783738523,-2.31653472215172,0.0509006309564926,0.268450078035682,-4.56107119728016,"P52943;H0YHD8",5,-1.98038593982543,0.0773327689897366,0.304428502401163,0.112028523648437,"Non-significant",0.516514688773815,"CRIP2","Cysteine-rich protein 2","P52943;H0YHD8"
0.143039296198893,18.4226687655724,2.26656546549212,0.0549346013454835,0.277039539694984,-4.63615433571528,"Q9BUK0;E5RHM5;E5RJ08;J3KPV1;E5RFN2;E5RII1",4,1.97999836358451,0.0773818643247367,0.304453935615947,-0.143039296198896,"Non-significant",0.516478407534105,"CHCHD7","Coiled-coil-helix-coiled-coil-helix domain-containing protein 7","Q9BUK0;E5RHM5;E5RJ08;J3KPV1;E5RFN2;E5RII1"
-0.0518108656258818,18.5405560665504,-1.81714588401324,0.108764485349061,0.372987607733034,-5.29284235567188,"Q8IYQ7",17,-1.97869614126481,0.0775470364201919,0.304935785835127,0.0518108656258782,"Non-significant",0.515791605878155,"THNSL1","Threonine synthase-like 1","Q8IYQ7"
0.0824110494031842,18.0852780296232,1.72287412740556,0.125275620935608,0.393179258531643,-5.42429147285254,"Q14997",32,1.97702498399669,0.0777594923363439,0.305152721882621,-0.0824110494031842,"Non-significant",0.515482751896703,"PSME4","Proteasome activator complex subunit 4","Q14997"
0.0774245193650245,19.9859445913998,1.98526139964504,0.0843449832987968,0.338137030304157,-5.05211693664074,"Q16186;A0A087WUX6;A0A087WX59",10,1.97738253209179,0.0777139906458838,0.305152721882621,-0.0774245193650316,"Non-significant",0.515482751896703,"ADRM1","Proteasomal ubiquitin receptor ADRM1","Q16186;A0A087WUX6;A0A087WX59"
0.444016786829158,14.4958139713661,1.89927247193855,0.0960883825223575,0.354601170368416,-5.17616014755939,"Q8N6N7",1,1.97658227108036,0.0778158670421864,0.305152721882621,-0.444016786829158,"Non-significant",0.515482751896703,"ACBD7","Acyl-CoA-binding domain-containing protein 7","Q8N6N7"
-0.187066286676117,17.413779355294,-2.00982717271185,0.0812543899767333,0.335792366640978,-5.01636568402903,"Q9H0V1;H7C268",4,-1.97678159871197,0.0777904800404392,0.305152721882621,0.187066286676121,"Non-significant",0.515482751896703,"TMEM168","Transmembrane protein 168","Q9H0V1;H7C268"
0.125414234290826,18.867293394726,4.14546850112306,0.00362763572646125,0.0831773686050414,-1.85435165124538,"Q9P0R6;G3V4I5",3,1.97717798803443,0.0777400179080763,0.305152721882621,-0.125414234290826,"Non-significant",0.515482751896703,"GSKIP","GSK3B-interacting protein","Q9P0R6;G3V4I5"
-0.137932821913154,16.858857408432,-2.07089033583676,0.0740438269973824,0.322800347123509,-4.92695667982019,"Q9NP64;A0A087WXF8;A0A087WYV3;A0A0D9SEW3",5,-1.97562001368896,0.077938533449108,0.305466008430341,0.13793282191315,"Non-significant",0.515037110044879,"ZCCHC17","Nucleolar protein of 40 kDa","Q9NP64;A0A087WXF8;A0A087WYV3;A0A0D9SEW3"
0.0444014916595847,20.7061616921293,1.58893480192725,0.152804219618719,0.4294273641469,-5.60570649476037,"Q96QK1",43,1.97484009685288,0.0780380896207355,0.305688424564823,-0.0444014916595776,"Non-significant",0.514721006294529,"VPS35","Vacuolar protein sorting-associated protein 35","Q96QK1"
-0.62144080477232,15.5760251381255,-1.8264748819078,0.107247851955693,0.371451358765963,-5.27968419616791,"ALDOA_RABIT",1,-1.9726377516106,0.0783198678845712,0.30595305063661,0.621440804772318,"Non-significant",0.51434521212564,NA,NA,"ALDOA_RABIT"
-0.208278284197068,16.0761916631593,-2.83353633323928,0.0232612259620955,0.192410481076532,-3.77591694644604,"O60927;Q5SRK2",1,-1.97273810093894,0.0783070078405188,0.30595305063661,0.208278284197062,"Non-significant",0.51434521212564,"PPP1R11","E3 ubiquitin-protein ligase PPP1R11","O60927;Q5SRK2"
-0.0776358954707206,18.4927402210727,-1.75130472745145,0.120062167408484,0.385661256213407,-5.38495096192212,"O75882",21,-1.97269082736001,0.0783130658317715,0.30595305063661,0.0776358954707135,"Non-significant",0.51434521212564,"ATRN","Attractin","O75882"
0.114895519879973,18.290882533788,1.88100194228189,0.0987795581415106,0.35733780379358,-5.20227844509778,"Q9NUB1",9,1.97353744005405,0.0782046415699584,0.30595305063661,-0.114895519879973,"Non-significant",0.51434521212564,"ACSS1","Acetyl-coenzyme A synthetase 2-like, mitochondrial","Q9NUB1"
-0.105685747452693,19.1485014058081,-2.15535946822457,0.0650969645760406,0.300683974151039,-4.80214036788193,"Q9NVV0;A0A0A0MRS4",6,-1.97268764474915,0.078313473691331,0.30595305063661,0.105685747452693,"Non-significant",0.51434521212564,"TMEM38B","Trimeric intracellular cation channel type B","Q9NVV0;A0A0A0MRS4"
-0.0515746601847837,17.881818722696,-1.72471690185295,0.124931354348949,0.392837869399315,-5.42174983098599,"O14981;A0A0A0MTH9",22,-1.97222116816362,0.0783732755531075,0.305994292359071,0.0515746601847766,"Non-significant",0.51428667423763,"BTAF1","TATA-binding protein-associated factor 172","O14981;A0A0A0MTH9"
0.059459220954718,20.5478775501466,1.84730237163488,0.103934358021595,0.365973989463615,-5.25021650165458,"Q8WVM0",15,1.97179798910564,0.0784275640481046,0.306038926157112,-0.0594592209547145,"Non-significant",0.514223330577046,"TFB1M","Dimethyladenosine transferase 1, mitochondrial","Q8WVM0"
-0.425403433246148,15.360220539472,-1.8005682698785,0.11151004557521,0.377364627203775,-5.31616032268646,"Q9BVQ7",4,-1.97067998010383,0.078571161422398,0.306431820708544,0.425403433246144,"Non-significant",0.513666138384813,"SPATA5L1","Spermatogenesis-associated protein 5-like protein 1","Q9BVQ7"
-0.0849490570046783,18.4074611887562,-2.08310041037818,0.0726792595267833,0.320151290878346,-4.90899174153452,"Q9H6U8;A0A087WZ62;H0YCW6",8,-1.96966387104511,0.0787018862266979,0.306657090571775,0.0849490570046818,"Non-significant",0.513346989037489,"ALG9","Alpha-1,2-mannosyltransferase ALG9","Q9H6U8;A0A087WZ62;H0YCW6"
-0.424847550051084,15.1464026218279,-1.9051833343845,0.0952329478708144,0.353277132854798,-5.16769169954075,"Q9UHC7;C9J031;C9IY57;C9JYX8",1,-1.96956351483406,0.0787148084327215,0.306657090571775,0.424847550051084,"Non-significant",0.513346989037489,"MKRN1","E3 ubiquitin-protein ligase makorin-1","Q9UHC7;C9J031;C9IY57;C9JYX8"
-0.057768381743287,20.6888052988188,-1.65855446896939,0.137863057226354,0.410029192691958,-5.51225248841261,"GELS_HUMAN;P06396;A0A0A0MS51;A0A0A0MT01",38,-1.9684031653082,0.078864364629714,0.307072207099666,0.0577683817432977,"Non-significant",0.512759489481621,"GSN","Gelsolin","GELS_HUMAN;P06396;A0A0A0MS51;A0A0A0MT01"
0.0785455555328269,22.7270852391291,1.84572246771186,0.104182240676085,0.366248371304284,-5.25245618036112,"P56537;A0A0U1RQV5",13,1.96660419210022,0.0790967631511262,0.307474134818831,-0.0785455555328269,"Non-significant",0.512191411849263,"EIF6","Eukaryotic translation initiation factor 6","P56537;A0A0U1RQV5"
-0.0497508348931071,21.4285627489594,-1.60795315282954,0.148581088061002,0.42474681739136,-5.58036790502984,"Q6PGP7",47,-1.96697799316487,0.079048420864035,0.307474134818831,0.0497508348931035,"Non-significant",0.512191411849263,"TTC37","Tetratricopeptide repeat protein 37","Q6PGP7"
0.0576198514673969,18.9804964306685,1.88546166311137,0.0981160495038192,0.356200665738064,-5.1959112755213,"Q9Y282;H0Y621;H0Y5K5",14,1.96681069586693,0.0790700533439613,0.307474134818831,-0.0576198514673969,"Non-significant",0.512191411849263,"ERGIC3","Endoplasmic reticulum-Golgi intermediate compartment protein 3","Q9Y282;H0Y621;H0Y5K5"
-0.170550613469466,20.9348600765452,-1.79492763639504,0.112459165981522,0.378628432000965,-5.32407539688493,"Q9ULC4;A0A3B3IRV3",10,-1.96593301768476,0.0791836337030049,0.307644357058301,0.170550613469466,"Non-significant",0.51195104651425,"MCTS1","Malignant T-cell-amplified sequence 1","Q9ULC4;A0A3B3IRV3"
-0.215339140437415,17.1885065439187,-2.30890792016437,0.0514965283864644,0.269764501846887,-4.57254837744038,"Q8IXH6",2,-1.9646505128494,0.0793498798011098,0.308122616454445,0.215339140437415,"Non-significant",0.51127642293954,"TP53INP2","Tumor protein p53-inducible nuclear protein 2","Q8IXH6"
0.0754003888212971,18.6125546530202,1.85133371032054,0.103304405330506,0.365196415081755,-5.24449846008887,"Q9Y2Z9;A0A0D9SFJ1",13,1.96415175262561,0.0794146211112399,0.308206418127915,-0.0754003888213006,"Non-significant",0.511158321722351,"COQ6","Ubiquinone biosynthesis monooxygenase COQ6, mitochondrial","Q9Y2Z9;A0A0D9SFJ1"
0.308179005680298,16.4028067233471,2.06342310356561,0.0748907257057982,0.325300895538385,-4.93792962610593,"Q13285;Q5T6F7;F1DAM0",1,1.96327185700591,0.0795289571246263,0.308482500177597,-0.308179005680302,"Non-significant",0.51076946790909,"NR5A1","Steroidogenic factor 1","Q13285;Q5T6F7;F1DAM0"
-0.118715402128338,16.6377370241203,-1.86104305272067,0.101802150452178,0.362737359340723,-5.23070804520571,"Q86UV5",9,-1.96250833929499,0.0796282966010706,0.308700144423586,0.118715402128345,"Non-significant",0.510463167335683,"USP48","Ubiquitin carboxyl-terminal hydrolase 48","Q86UV5"
-0.0343080299092158,20.4871349601865,-1.4371281189843,0.190629236436066,0.477688084366795,-5.8023085532903,"O75116;E9PF63;Q14DU5",80,-1.96203451001993,0.0796900042953487,0.308771742090659,0.0343080299092193,"Non-significant",0.510362451910267,"ROCK2","Rho-associated protein kinase 2","O75116;E9PF63;Q14DU5"
-0.129283799889865,19.0390537744132,-1.86752991301205,0.100810172877636,0.360844834345463,-5.22148003139558,"O75525;E5RJZ9;E5RG12;E5RHD3",8,-1.95835755464608,0.0801703976538808,0.310464647313646,0.129283799889858,"Non-significant",0.507987845892306,"KHDRBS3","KH domain-containing, RNA-binding, signal transduction-associated protein 3","O75525;E5RJZ9;E5RG12;E5RHD3"
