"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","C_vs_B","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Ids"
0.191471099853501,21.0179686546326,2.28543909322248,0.0544328667785198,0.20575909379114,-4.74639168256305,"O00217;F8W9K7;E9PKH6;E9PPW7;H0YDT4;E9PN51",6,2.32617106930895,0.0459679647523167,0.175978370112404,-0.191471099853501,"Non-significant",0.75454070899327,"NDUFS8","NADH dehydrogenase [ubiquinone] iron-sulfur protein 8, mitochondrial","O00217;F8W9K7;E9PKH6;E9PPW7;H0YDT4;E9PN51"
0.101232051849326,19.7359211444855,2.59173205983614,0.034374707701183,0.160067120903602,-4.28504324176758,"P55212",7,2.32522156129054,0.046038534426858,0.17615488119437,-0.101232051849326,"Non-significant",0.754105318157395,"CASP6","Caspase-6","P55212"
0.106180667877229,19.6942136287689,2.76632319816294,0.0265200283189419,0.138284376484215,-4.02084949696033,"O43181",6,2.32326049208713,0.0461846252784466,0.176526266788797,-0.106180667877226,"Non-significant",0.753190663235476,"NDUFS4","NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial","O43181"
-0.0833806991577006,18.8036532402039,-2.10639889168015,0.0712878843137062,0.239573853799264,-5.01212885824312,"Q96P70",19,-2.3234496272411,0.0461705155939809,0.176526266788797,0.0833806991577006,"Non-significant",0.753190663235476,"IPO9","Importin-9","Q96P70"
0.948642253875725,17.6715533733368,2.14626344661818,0.0671329559532,0.231858233006711,-4.95334572380712,"Q96P63",4,2.32097505000909,0.0463554593217753,0.177085232135864,-0.948642253875725,"Non-significant",0.751817654898715,"SERPINB12","Serpin B12","Q96P63"
-0.106919288635268,19.0199403762817,-2.09906808850204,0.0720792528073902,0.240631756822446,-5.02291074972229,"Q4KMQ2",22,-2.32063802249633,0.0463807045605856,0.177087727222045,0.106919288635275,"Non-significant",0.751811535842295,"ANO6","Anoctamin-6","Q4KMQ2"
-0.0947217941284038,17.8348574638366,-2.4932545620985,0.0398297214745675,0.173511085504151,-4.43390653205291,"P50452",8,-2.31977176032727,0.0464456548476083,0.177215476407726,0.0947217941284002,"Non-significant",0.751498353414111,"SERPINB8","Serpin B8","P50452"
0.0381155014038015,20.5347657203674,1.66286030865569,0.138235119743615,0.350874549620647,-5.64246006526595,"P69849;Q15155;Q5JPE7;A0A087X117;J3KN36;A0A0G2JN29;A0A0G2JP90;A0A087WW46",57,2.31934037475933,0.0464780326672665,0.177215476407726,-0.0381155014038015,"Non-significant",0.751498353414111,"NOMO2","Nodal modulator 2","P69849;Q15155;Q5JPE7;A0A087X117;J3KN36;A0A0G2JN29;A0A0G2JP90;A0A087WW46"
-0.0431199073791539,19.9521872997284,-1.79752209593214,0.113261273177903,0.312064252566836,-5.45673582200391,"Q92797;A0A087WUE9",36,-2.31920773306618,0.0464879926307726,0.177215476407726,0.0431199073791504,"Non-significant",0.751498353414111,"SYMPK","Symplekin","Q92797;A0A087WUE9"
0.0689353942871271,19.1569995880127,2.01450891278536,0.081858960836503,0.259106099773037,-5.14658549364712,"Q12959;Q15700;B7Z2T4;A0A590UJ81;A0A3B3ITF1;A0A590UJS9;A0A3B3ISW2;A0A590UJD9;A0A590UJ08;E9PIW2;C9JUA9;A0A590UJ29;A0A590UJ18;F8W750;F8VYC1;E9PN83;A0A590UJR4;H7C325;A0A590UJC5;A0A590UK48;B5MCC5;A0A590UJ68;A0A590UJR5;A0A0C4DFT3;A0A590UJX2;A0A590UK81;A0A590UKA8",27,2.31839942310266,0.0465487336582532,0.17727576011718,-0.0689353942871236,"Non-significant",0.751350643795822,"DLG1","Disks large homolog 1","Q12959;Q15700;B7Z2T4;A0A590UJ81;A0A3B3ITF1;A0A590UJS9;A0A3B3ISW2;A0A590UJD9;A0A590UJ08;E9PIW2;C9JUA9;A0A590UJ29;A0A590UJ18;F8W750;F8VYC1;E9PN83;A0A590UJR4;H7C325;A0A590UJC5;A0A590UK48;B5MCC5;A0A590UJ68;A0A590UJR5;A0A0C4DFT3;A0A590UJX2;A0A590UK81;A0A590UKA8"
-0.100698947906498,18.7146470546722,-2.16903202333845,0.064868859350374,0.227309321743087,-4.91966299014815,"Q12972",14,-2.31834211674934,0.0465530429636977,0.17727576011718,0.100698947906498,"Non-significant",0.751350643795822,"PPP1R8","Nuclear inhibitor of protein phosphatase 1","Q12972"
0.239682674407977,15.231686592102,2.3580246807437,0.0487984206079914,0.193820974516352,-4.63761032313475,"Q9BUK6;A0A3B3IUD2",4,2.31782483337281,0.0465919593395226,0.177330179283247,-0.239682674407975,"Non-significant",0.751217346853543,"MSTO1","Protein misato homolog 1","Q9BUK6;A0A3B3IUD2"
1.05825638771055,16.5178002119065,2.13348778904258,0.0684376287857655,0.234118463128882,-4.9722115116372,"Q13835",7,2.31745387584679,0.046619887106085,0.177342740121985,-1.05825638771055,"Non-significant",0.751186585537095,"PKP1","Plakophilin-1","Q13835"
0.191770076751702,19.7105896472931,2.52058867057959,0.038231931394159,0.169345444252992,-4.39261710890689,"Q15287;H3BMM9;H3BV80;H3BPG5;H3BTC0",4,2.3164109553823,0.0466984927516244,0.177547965313858,-0.191770076751698,"Non-significant",0.750684300315489,"RNPS1","RNA-binding protein with serine-rich domain 1","Q15287;H3BMM9;H3BV80;H3BPG5;H3BTC0"
-0.156834125518799,18.642468214035,-2.18915699357557,0.062931116986414,0.222673025126048,-4.88982952653833,"O95758;X6R242",10,-2.31489892934883,0.0468126880220543,0.177856599090791,0.156834125518799,"Non-significant",0.749930016362109,"PTBP3","Polypyrimidine tract-binding protein 3","O95758;X6R242"
0.219333171844518,20.7451355457306,2.12952372850208,0.0688475455368024,0.234851338422792,-4.97806011757543,"Q13867;K7ESE8",16,2.31468235849376,0.046829067056817,0.177856599090791,-0.219333171844525,"Non-significant",0.749930016362109,"BLMH","Bleomycin hydrolase","Q13867;K7ESE8"
-0.149150848388651,17.3806753158569,-2.21676481223019,0.0603666384668627,0.217635606437177,-4.84881494168463,"P37173",9,-2.31212493189024,0.0470229116832478,0.178414843159031,0.149150848388647,"Non-significant",0.748569017482851,"TGFBR2","TGF-beta receptor type-2","P37173"
-0.4013376235962,15.1202900409699,-2.8056213966297,0.0250247695693155,0.133742013671957,-3.96143129031354,"P43694;A0A087WZ09",1,-2.31208948892951,0.0470256037100182,0.178414843159031,0.4013376235962,"Non-significant",0.748569017482851,"GATA4","Transcription factor GATA-4","P43694;A0A087WZ09"
-0.0499076843262074,18.4565305709839,-2.39335039568365,0.0462737091252893,0.189504684971851,-4.58450922942123,"Q9NV06;A0A087WT20;B3KME9",13,-2.31153867678344,0.0470674595603102,0.17847960836956,0.0499076843261967,"Non-significant",0.748411395677635,"DCAF13","DDB1- and CUL4-associated factor 13","Q9NV06;A0A087WT20;B3KME9"
0.260241508483901,17.0933909416199,2.97043421185916,0.0196512852624421,0.115423250550445,-3.71284124223567,"Q96HR3",2,2.31080039588042,0.0471236188025584,0.178598515261697,-0.260241508483901,"Non-significant",0.748122155841272,"MED30","Mediator of RNA polymerase II transcription subunit 30","Q96HR3"
-0.237620830535892,16.464649438858,-2.3532790089793,0.0491480808360969,0.19441778905192,-4.64473663342417,"Q9Y3S2",4,-2.31033451803748,0.0471590910827238,0.17863893471157,0.237620830535896,"Non-significant",0.748023879783609,"ZNF330","Zinc finger protein 330","Q9Y3S2"
-0.110890865325924,18.1450664997101,-2.47278856792933,0.0410707013653606,0.176937486901001,-4.46480121816236,"P48740;F8W876",7,-2.3094231165029,0.0472285621989939,0.178808031753394,0.110890865325924,"Non-significant",0.747612977330722,"MASP1","Mannan-binding lectin serine protease 1","P48740;F8W876"
-0.400241851806678,14.866777420044,-2.80432155968475,0.0250727941810472,0.133742013671957,-3.96339598311399,"B1APK7",1,-2.30878059034478,0.0472775992063178,0.178899627895268,0.400241851806676,"Non-significant",0.747390562748446,"DESI2","Deubiquitinase DESI2 (Fragment)","B1APK7"
0.347170352935823,17.0508506298065,2.30182127735364,0.0531063070036134,0.202798812257671,-4.72188321864831,"P01033;H0Y789;Q5H9A7",3,2.30716368551631,0.0474012226424944,0.179273216517123,-0.347170352935827,"Non-significant",0.746484589342908,"TIMP1","Metalloproteinase inhibitor 1","P01033;H0Y789;Q5H9A7"
0.101106643676779,18.9957070350647,2.27523206527256,0.0552762264778824,0.20731463899335,-4.76164800542277,"Q99426;K7EK42;A0A494C0X0;K7EP07",10,2.30652029867902,0.0474505027616416,0.179365391279045,-0.101106643676776,"Non-significant",0.746261350737333,"TBCB","Tubulin-folding cofactor B","Q99426;K7EK42;A0A494C0X0;K7EP07"
0.0451593399047745,21.1503777503967,1.7319291785308,0.124840066391281,0.330602968496178,-5.54794858419276,"P07814",105,2.30559560389005,0.0475214182963333,0.179539209418623,-0.0451593399047745,"Non-significant",0.745840691516868,"EPRS1","Bifunctional glutamate/proline--tRNA ligase","P07814"
-0.0920991897582724,17.751275062561,-2.14391656676136,0.0673707549703555,0.232122873943316,-4.95681322129606,"O60318",15,-2.30467083967559,0.0475924438795088,0.179619071476071,0.0920991897582759,"Non-significant",0.745647552985588,"MCM3AP","Germinal-center associated nuclear protein","O60318"
-0.126491069793722,18.2131931781769,-2.0844612478019,0.0736820942551862,0.244059227567431,-5.0443668977314,"Q69YN4",26,-2.30471772572957,0.0475888403208605,0.179619071476071,0.126491069793726,"Non-significant",0.745647552985588,"VIRMA","Protein virilizer homolog","Q69YN4"
-0.146275997161869,17.6516215801239,-2.29757580564577,0.0534469248228686,0.203527924722092,-4.728237195371,"P78549;H3BPD5;H3BRL9;A0A494C106",7,-2.30378629155874,0.0476604788346122,0.179781617646958,0.146275997161872,"Non-significant",0.745254716176865,"NTHL1","Endonuclease III-like protein 1","P78549;H3BPD5;H3BRL9;A0A494C106"
-0.101356506347624,20.7843103408814,-2.04202241754672,0.0785414224398407,0.252715273900488,-5.10649109310007,"O60568;H7C2V1",38,-2.30344589436612,0.0476866860537089,0.179786296477884,0.101356506347628,"Non-significant",0.745243413775437,"PLOD3","Multifunctional procollagen lysine hydroxylase and glycosyltransferase LH3","O60568;H7C2V1"
-0.110336303710923,18.7857666015625,-2.35936981556977,0.0486997707794945,0.193615441189845,-4.63559008029908,"TAU_HUMAN;P10636;A0A0G2JQJ7;I3L170;A0A0G2JPD5;A0A0G2JMX7;A0A0G2JS76",8,-2.30281538629534,0.0477352665518492,0.179875277048596,0.110336303710927,"Non-significant",0.745028524143129,"MAPT","Microtubule-associated protein tau","TAU_HUMAN;P10636;A0A0G2JQJ7;I3L170;A0A0G2JPD5;A0A0G2JMX7;A0A0G2JS76"
0.116832256317146,17.3734314441681,2.32786635824553,0.0510641278389373,0.198061530632077,-4.68286539421591,"A4D1E9",8,2.30182522856574,0.0478116566552537,0.180021029559065,-0.116832256317149,"Non-significant",0.744676758852301,"GTPBP10","GTP-binding protein 10","A4D1E9"
0.138456344604474,19.2192058563232,2.19386951451091,0.0624857864282398,0.221983299491739,-4.88283562204429,"P16444",10,2.30166609180972,0.0478239452223984,0.180021029559065,-0.138456344604474,"Non-significant",0.744676758852301,"DPEP1","Dipeptidase 1","P16444"
-0.244304656982425,17.4505596160889,-3.14899086166699,0.015175047743273,0.0989814481877797,-3.44526525662658,"O15120",2,-2.29993726367458,0.0479576468089741,0.180420549358547,0.244304656982425,"Non-significant",0.743713999140147,"AGPAT2","1-acyl-sn-glycerol-3-phosphate acyltransferase beta","O15120"
0.138061046600349,21.3072855472565,2.09134628075814,0.0729222379411369,0.242791745815157,-5.03425794261411,"P21964;E7EMS6",23,2.29964623113164,0.0479801905320952,0.180420549358547,-0.138061046600349,"Non-significant",0.743713999140147,"COMT","Catechol O-methyltransferase","P21964;E7EMS6"
0.0657334327697932,19.2076203823089,1.93287649077001,0.0925302207240661,0.276878084959364,-5.2646145285928,"Q92538;A0A669KB10;A0A669KBG8",45,2.29867609473854,0.0480554140471788,0.180609100497774,-0.0657334327698003,"Non-significant",0.743260370321571,"GBF1","Golgi-specific brefeldin A-resistance guanine nucleotide exchange factor 1","Q92538;A0A669KB10;A0A669KBG8"
0.0521101951599299,19.0931265354157,2.10130304336108,0.0718370693372982,0.240380453670021,-5.01962460606255,"O15530;E9PER6",17,2.29752898222706,0.0481445104004624,0.180849566715561,-0.0521101951599263,"Non-significant",0.742682527395955,"PDPK1","3-phosphoinositide-dependent protein kinase 1","O15530;E9PER6"
-0.0763940811157475,18.8015012741089,-2.06646857973308,0.0757049678369626,0.247391941654133,-5.07074544410217,"Q5MIZ7;Q6IN85;G3V5A2;G3V5Z3;G3V4R3;H0YIY8;G3V231",20,-2.29710492154884,0.0481774885141925,0.180879090088999,0.0763940811157475,"Non-significant",0.742611635372564,"PPP4R3A","Serine/threonine-protein phosphatase 4 regulatory subunit 3A","Q5MIZ7;Q6IN85;G3V5A2;G3V5Z3;G3V4R3;H0YIY8;G3V231"
-0.871701955795299,16.2587434053421,-2.15627686992978,0.0661276894266068,0.229708389561503,-4.93854170780954,"Q9GZM5;E7EQR8",2,-2.2947044518502,0.0483645877531835,0.181432035464087,0.871701955795301,"Non-significant",0.741286027105517,"YIPF3","Protein YIPF3","Q9GZM5;E7EQR8"
0.212836265563922,17.8224854469299,2.22106589108302,0.0599766402613595,0.217249389598617,-4.84241639714582,"Q9NW68;E9PQA7",6,2.29456911836088,0.048375157351902,0.181432035464087,-0.212836265563926,"Non-significant",0.741286027105517,"BSDC1","BSD domain-containing protein 1","Q9NW68;E9PQA7"
0.177604198455793,18.1145994663238,3.21698404407599,0.0137664760295779,0.093812314271087,-3.34401581812605,"P0C0L5;A0A3B3ISA6;A0A140TA44;F5GXS0;A0A0G2JL54",3,2.29385435179668,0.0484310187335713,0.181452292746174,-0.1776041984558,"Non-significant",0.741237539887117,"C4A","C4a anaphylatoxin","P0C0L5;A0A3B3ISA6;A0A140TA44;F5GXS0;A0A0G2JL54"
0.168675422668475,17.7332582473755,3.47731124888711,0.00953392829475008,0.0762820196116615,-2.96046707455868,"Q86W74;J3KP26",3,2.29379187113861,0.0484359048295863,0.181452292746174,-0.168675422668471,"Non-significant",0.741237539887117,"ANKRD46","Ankyrin repeat domain-containing protein 46","Q86W74;J3KP26"
0.109958171844475,18.3803489208221,2.20092833627981,0.0618246178637767,0.220311017887678,-4.87235401253081,"Q96BZ9",11,2.29353301304436,0.0484561531663508,0.181452292746174,-0.109958171844475,"Non-significant",0.741237539887117,"TBC1D20","TBC1 domain family member 20","Q96BZ9"
0.157881259918199,19.2069261074066,2.21502946184467,0.0605247088188892,0.217706487832537,-4.85139589776459,"P53611",8,2.29297727474361,0.0484996522223586,0.181520787761541,-0.157881259918202,"Non-significant",0.741073632373518,"RABGGTB","Geranylgeranyl transferase type-2 subunit beta","P53611"
0.305050849914572,19.827748298645,2.18235785742483,0.0635792245857713,0.223981152879433,-4.89991490181753,"P13929;E5RGZ4",5,2.29062187852184,0.0486844432946384,0.182117753851787,-0.305050849914572,"Non-significant",0.739647714699175,"ENO3","Beta-enolase","P13929;E5RGZ4"
-0.141179084777804,18.12628698349,-2.38608750328248,0.0467817216794476,0.190205829165195,-4.59543420922591,"Q9UBS0",6,-2.28956513387342,0.0487675751196461,0.182334012687732,0.1411790847778,"Non-significant",0.739132310254695,"RPS6KB2","Ribosomal protein S6 kinase beta-2","Q9UBS0"
-0.349095344543422,16.5260863304138,-2.27844424745073,0.0550094089341074,0.207086653562239,-4.75684796891999,"Q9NX01",3,-2.28909362157972,0.0488047131504704,0.182378173013252,0.349095344543429,"Non-significant",0.73902713918261,"TXNL4B","Thioredoxin-like protein 4B","Q9NX01"
0.167497634887727,18.1721434593201,2.28961845304133,0.0540912977357502,0.20489817727256,-4.74014173836112,"O00338;B8ZZF7;H7BZ17;B4DLP0",6,2.28649340124886,0.0490100177493709,0.182645863709708,-0.167497634887727,"Non-significant",0.738390158592443,"SULT1C2","Sulfotransferase 1C2","O00338;B8ZZF7;H7BZ17;B4DLP0"
0.135685443878153,23.2806141376496,2.24969729629686,0.0574441070375095,0.211480068904451,-4.79976540897274,"P31946",8,2.28645118950609,0.049013357663477,0.182645863709708,-0.135685443878149,"Non-significant",0.738390158592443,"YWHAB","14-3-3 protein beta/alpha","P31946"
0.0560655593871964,20.7865786552429,1.976568495105,0.0866601176924108,0.267828114808176,-5.20162270483671,"Q15435;H7C3Q5;C9J177;H7C003",23,2.28625945097943,0.0490285313915935,0.182645863709708,-0.0560655593871964,"Non-significant",0.738390158592443,"PPP1R7","Protein phosphatase 1 regulatory subunit 7","Q15435;H7C3Q5;C9J177;H7C003"
-0.356494903564474,17.7494192123413,-2.43619372892944,0.0433891062337392,0.182396353758993,-4.5199925636215,"Q7Z3J3;A6NKT7;J3KNE0",2,-2.2872691104581,0.0489486813669522,0.182645863709708,0.356494903564474,"Non-significant",0.738390158592443,"RGPD3;RGPD4","RanBP2-like and GRIP domain-containing protein 3","Q7Z3J3;A6NKT7;J3KNE0"
-0.0646305084228729,22.3175287246704,-1.91828079413186,0.0945760070898616,0.279973850368904,-5.28555897059002,"Q9UHD8;K7EK18;K7EL40;K7ER52;K7EIE4;K7EQD7;A0A6Q8PHC2",46,-2.28776194913872,0.0489097512862976,0.182645863709708,0.0646305084228729,"Non-significant",0.738390158592443,"SEPTIN9","Septin-9","Q9UHD8;K7EK18;K7EL40;K7ER52;K7EIE4;K7EQD7;A0A6Q8PHC2"
0.0617508888244238,17.7608797550201,1.95336594435178,0.0897307367515224,0.272767015468744,-5.23512824961212,"Q9Y5S2",29,2.28707128785515,0.048964316272525,0.182645863709708,-0.0617508888244274,"Non-significant",0.738390158592443,"CDC42BPB","Serine/threonine-protein kinase MRCK beta","Q9Y5S2"
0.0709681510925222,19.0180070400238,2.02855360458514,0.0801486254980953,0.256071478752177,-5.12613721364909,"Q14157;F8W726",22,2.28516334969313,0.0491153632192345,0.182874731407294,-0.0709681510925257,"Non-significant",0.737846298725365,"UBAP2L","Ubiquitin-associated protein 2-like","Q14157;F8W726"
-0.157292366027825,17.7302541732788,-2.2063972009709,0.0613171876004225,0.219455799160359,-4.86422882829057,"Q8NI51;P49711;A0A2R8Y595;V9GY73;A0A2R8YFL0",8,-2.2840774155593,0.0492015391817927,0.18300634485955,0.157292366027825,"Non-significant",0.737533852948679,"CTCF","Transcriptional repressor CTCF","Q8NI51;P49711;A0A2R8Y595;V9GY73;A0A2R8YFL0"
0.0536351203918528,20.8055703639984,1.94192949139824,0.0912829843706479,0.27457342124187,-5.25159838299486,"Q9P2R7;A0A0U1RQF8;A0A0U1RQU7;A0A2R8Y5P6;A0A2R8Y6Y7;A0A2R8Y6E6;A0A2R8Y5P4;A0A2R8YDQ9",25,2.28436501646594,0.0491787016664869,0.18300634485955,-0.0536351203918528,"Non-significant",0.737533852948679,"SUCLA2","Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial","Q9P2R7;A0A0U1RQF8;A0A0U1RQU7;A0A2R8Y5P6;A0A2R8Y6Y7;A0A2R8Y6E6;A0A2R8Y5P4;A0A2R8YDQ9"
-0.0830130577087473,19.0550239086151,-2.21886031904356,0.0601763130693775,0.217635606437177,-4.84569782763114,"Q96J01;D6RGZ2",12,-2.28308426611824,0.0492804826095928,0.183205346035972,0.0830130577087509,"Non-significant",0.737061857523805,"THOC3","THO complex subunit 3","Q96J01;D6RGZ2"
0.0807852745056294,18.554936170578,2.18587564958752,0.0632430734615196,0.223241849017844,-4.89469763538468,"Q6P4Q7",13,2.28225009325907,0.0493468858155159,0.183208322241535,-0.0807852745056259,"Non-significant",0.737054802384956,"CNNM4","Metal transporter CNNM4","Q6P4Q7"
0.113125324249246,18.2179896831512,2.41709676458181,0.044651561417208,0.18546263809128,-4.54876449469311,"Q8IZV5",7,2.2821154851008,0.049357609380444,0.183208322241535,-0.11312532424925,"Non-significant",0.737054802384956,"RDH10","Retinol dehydrogenase 10","Q8IZV5"
-0.0896677970886515,17.164844751358,-2.29452926642186,0.0536927087813464,0.204140018972796,-4.73279569691187,"Q9HAU0",10,-2.28250775054785,0.0493263659428585,0.183208322241535,0.0896677970886515,"Non-significant",0.737054802384956,"PLEKHA5","Pleckstrin homology domain-containing family A member 5","Q9HAU0"
-0.108438491821307,18.501039981842,-2.04493127837158,0.0781985000861712,0.252062398890116,-5.10224355053262,"O00411",29,-2.28062496656506,0.0494765052950539,0.1834370296098,0.1084384918213,"Non-significant",0.736512990738419,"POLRMT","DNA-directed RNA polymerase, mitochondrial","O00411"
0.149771690368627,23.5933208465576,2.09128872274295,0.0729285580055803,0.242791745815157,-5.03434248600635,"P06748;E5RI98",18,2.28069511075038,0.0494709036965116,0.1834370296098,-0.149771690368627,"Non-significant",0.736512990738419,"NPM1","Nucleophosmin","P06748;E5RI98"
0.291172027587898,16.2690930366516,2.23512010698405,0.0587198031892486,0.214640255211056,-4.8214926400885,"Q96FN4;H3BPR8",4,2.28038533948891,0.0494956462341121,0.1834370296098,-0.291172027587901,"Non-significant",0.736512990738419,"CPNE2","Copine-2","Q96FN4;H3BPR8"
0.052851200103774,20.1665041446686,1.98778945829764,0.085212176192936,0.265123926096403,-5.18537685628907,"P00491",21,2.27987890408766,0.0495361233181995,0.183492604945656,-0.0528512001037775,"Non-significant",0.736381433842471,"PNP","Purine nucleoside phosphorylase","P00491"
-0.0623250007629252,18.7346141338348,-2.00317643779046,0.0832650662278368,0.262162718717318,-5.16305602321967,"Q9Y2H6",22,-2.27848429678591,0.0496477566860704,0.18381156601357,0.0623250007629252,"Non-significant",0.735627164887697,"FNDC3A","Fibronectin type-III domain-containing protein 3A","Q9Y2H6"
-0.136452198028557,20.7832434177399,-2.12298154650705,0.0695294010375094,0.235725619995812,-4.98770710800257,"P06731;P13688;P31997;A0A087WYX0;A0A024R0K5",13,-2.27743385416766,0.0497320045919585,0.184028861802001,0.13645219802855,"Non-significant",0.73511405993404,"CEACAM1","Carcinoembryonic antigen-related cell adhesion molecule 1","P06731;P13688;P31997;A0A087WYX0;A0A024R0K5"
0.0954041481017533,19.3204309940338,2.02483971367816,0.0805974527622959,0.256579247277318,-5.13154823094796,"Q9UKE5;Q8N4C8;O95819;E7EN19;A0A0D9SG62;C9J840;A0A0D9SEY1;E7ENQ1;E7EX83;H7C0P6;G5E948;G3XAA2;H7C360",30,2.27663909951866,0.0497958393545442,0.18417043615412,-0.0954041481017498,"Non-significant",0.734780083398637,"MAP4K4","Mitogen-activated protein kinase kinase kinase kinase 4","Q9UKE5;Q8N4C8;O95819;E7EN19;A0A0D9SG62;C9J840;A0A0D9SEY1;E7ENQ1;E7EX83;H7C0P6;G5E948;G3XAA2;H7C360"
-0.0742330551147745,18.328537940979,-2.74806103216971,0.0272462836656964,0.140252589254501,-4.0484732620286,"Q9NSI2",8,-2.27553800829332,0.0498844125543689,0.184308699232432,0.0742330551147781,"Non-significant",0.734454165923191,"FAM207A","Protein FAM207A","Q9NSI2"
-0.429629087448122,15.4389437437058,-2.2000990761764,0.061901926918806,0.220311017887678,-4.87358571751019,"Q9Y2U9;G3V2H2;G3V3U8",3,-2.27561282524445,0.0498783892689854,0.184308699232432,0.429629087448124,"Non-significant",0.734454165923191,"KLHDC2","Kelch domain-containing protein 2","Q9Y2U9;G3V2H2;G3V3U8"
-0.0647654533386195,19.2791383266449,-2.29711650689929,0.0534839066342273,0.20356110553545,-4.72892449767861,"Q9UJY4;H3BMM6;H3BPI3",12,-2.27426204258859,0.0499872470933079,0.184593931445595,0.064765453338623,"Non-significant",0.73378258057453,"GGA2","ADP-ribosylation factor-binding protein GGA2","Q9UJY4;H3BMM6;H3BPI3"
-0.31713390350345,17.5022773742676,-2.52930799719527,0.0377362006879038,0.16825905953783,-4.37944046918842,"P02748",2,-2.27208217038958,0.0501634140701326,0.184856303143781,0.317133903503453,"Non-significant",0.733165736468248,"C9","Complement component C9","P02748"
0.0866441726684783,17.6533737182617,2.08462849563302,0.0736635437457896,0.244059227567431,-5.04412143305818,"P55268;F5H520",17,2.271795204241,0.0501866508326748,0.184856303143781,-0.0866441726684712,"Non-significant",0.733165736468248,"LAMB2","Laminin subunit beta-2","P55268;F5H520"
-0.064501285552975,19.1109807491303,-2.02790700683278,0.0802265905287448,0.256071478752177,-5.12707948008738,"Q14451",20,-2.27194046730316,0.0501748869939252,0.184856303143781,0.064501285552975,"Non-significant",0.733165736468248,"GRB7","Growth factor receptor-bound protein 7","Q14451"
-0.457340478897121,15.6311031579971,-2.18289151977364,0.0635281146272075,0.223981152879433,-4.89912353193932,"Q86Y37",3,-2.27216440415188,0.0501567572373384,0.184856303143781,0.457340478897125,"Non-significant",0.733165736468248,"CACUL1","CDK2-associated and cullin domain-containing protein 1","Q86Y37"
0.0631489753723251,21.6780393123627,2.10829824229748,0.0710842551782588,0.239307022692212,-5.0093339036541,"Q9P035;H3BPZ1;H3BS72",16,2.27221998517267,0.0501522584400157,0.184856303143781,-0.0631489753723287,"Non-significant",0.733165736468248,"HACD3","Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase 3","Q9P035;H3BPZ1;H3BS72"
0.430018901824941,18.3539373874664,2.29593910307438,0.0535788267662848,0.203814649521403,-4.73068628905982,"P35575",2,2.27140395424069,0.0502183489478836,0.184858966341596,-0.430018901824951,"Non-significant",0.733159479696018,"G6PC","Glucose-6-phosphatase","P35575"
-0.151230335235539,18.3199861049652,-4.36137963580983,0.00294432371719458,0.0412107391329283,-1.72142354643533,"Q8TCA0;X6RK58",3,-2.27083613026957,0.0502643877373761,0.184858966341596,0.15123033523555,"Non-significant",0.733159479696018,"LRRC20","Leucine-rich repeat-containing protein 20","Q8TCA0;X6RK58"
-0.157737731933578,16.0758819580078,-2.16443357459967,0.0653199119999307,0.228375483049859,-4.92647179489939,"Q96AX9;D6RE96;D6RFJ2;F2Z2L2;D6RAZ0;D6RED3;E9PD12;D6R9Q6",9,-2.27110434988999,0.05024263549029,0.184858966341596,0.157737731933572,"Non-significant",0.733159479696018,"MIB2","E3 ubiquitin-protein ligase MIB2","Q96AX9;D6RE96;D6RFJ2;F2Z2L2;D6RAZ0;D6RED3;E9PD12;D6R9Q6"
0.535896778106675,26.194123506546,2.15270393240973,0.0664846521668665,0.230725773616196,-4.94382570857878,"P14174",3,2.26884218361602,0.0504263851630892,0.185171034961451,-0.535896778106675,"Non-significant",0.732426946056946,"MIF","Macrophage migration inhibitory factor","P14174"
0.177524089813225,17.1564586162567,2.53054603693711,0.0376663497196066,0.168112060371558,-4.37756934076248,"Q99489",4,2.26904365856992,0.0504099930813845,0.185171034961451,-0.177524089813222,"Non-significant",0.732426946056946,"DDO","D-aspartate oxidase","Q99489"
0.0637397766113068,18.3993878364563,1.98952297040624,0.0849906050322041,0.264942574388269,-5.18286465575116,"Q9BTU6;E9PAM4",23,2.26943009650236,0.0503785670238959,0.185171034961451,-0.0637397766112997,"Non-significant",0.732426946056946,"PI4K2A","Phosphatidylinositol 4-kinase type 2-alpha","Q9BTU6;E9PAM4"
0.0321841239929235,20.4482328891754,1.53663259567988,0.166229179427646,0.388011773438729,-5.81056928700693,"Q9P2J5;A0A6I8PIP7;A0A6I8PIV1;A0A6I8PTV8;A0A6I8PRU9;A0A6I8PRS0;A0A6I8PL42;A0A6I8PLB3;B4DER1;A0A6I8PS05;A0A6I8PLB8;A0A6I8PIT3",52,2.26606645690371,0.0506527544250692,0.185907484513213,-0.032184123992927,"Non-significant",0.730703125465563,"LARS1","Leucine--tRNA ligase, cytoplasmic","Q9P2J5;A0A6I8PIP7;A0A6I8PIV1;A0A6I8PTV8;A0A6I8PRU9;A0A6I8PRS0;A0A6I8PL42;A0A6I8PLB3;B4DER1;A0A6I8PS05;A0A6I8PLB8;A0A6I8PIT3"
