"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BDM_vs_BD","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Ids"
-0.132796287536596,18.8927321434021,-3.2628624616454,0.0129805928693344,0.238452166459379,-2.7284495796075,"P23368;A0A1W2PQH3;A0A1W2PPH1;A0A1W2PR68",17,-3.5542772009388,0.00663981308808866,0.158848152981151,0.1327962875366,"Non-significant",0.799017830599236,"ME2","NAD-dependent malic enzyme, mitochondrial","P23368;A0A1W2PQH3;A0A1W2PPH1;A0A1W2PR68"
0.427505970001203,15.6699502468109,3.84246719516245,0.00583929102340152,0.200232069807211,-1.95097787706572,"Q86Y37",3,3.54832220297604,0.00670038258010603,0.159766407150144,-0.427505970001201,"Non-significant",0.796514531173432,"CACUL1","CDK2-associated and cullin domain-containing protein 1","Q86Y37"
-0.0711073875427211,20.484623670578,-2.95928941248472,0.0200816948839527,0.268791885806968,-3.15282806995229,"Q9HA77;A0A087WWV1;H0YFF0",22,-3.54449475575924,0.00673961951970753,0.160171617694435,0.0711073875427246,"Non-significant",0.795414438131495,"CARS2","Probable cysteine--tRNA ligase, mitochondrial","Q9HA77;A0A087WWV1;H0YFF0"
-0.152529239654569,17.8930590152741,-3.275008370324,0.0127589999243105,0.238452166459379,-2.71168188874009,"Q8IWW6;H0Y5D8;Q1RLN5",16,-3.54125731658808,0.00677299702799929,0.160435367100733,0.152529239654577,"Non-significant",0.794699887650485,"ARHGAP12","Rho GTPase-activating protein 12","Q8IWW6;H0Y5D8;Q1RLN5"
0.064026355743426,20.0563571453094,2.64210265257367,0.0320232450835391,0.31162079438725,-3.60419067068564,"P07942;E7EPA6;G3XAI2",37,3.53350670680287,0.00685361423752876,0.16133022716691,-0.0640263557434295,"Non-significant",0.792284254669819,"LAMB1","Laminin subunit beta-1","P07942;E7EPA6;G3XAI2"
-0.0705933570862278,19.7390010356903,-2.80262767170924,0.0252568656518453,0.293757462969153,-3.37505788941968,"Q9UGP8",29,-3.53331868036638,0.0068555824903589,0.16133022716691,0.0705933570862278,"Non-significant",0.792284254669819,"SEC63","Translocation protein SEC63 homolog","Q9UGP8"
0.0718388557434011,20.0856111049652,2.63171401973589,0.0325213551871449,0.314766503632568,-3.61905007318011,"P12270",94,3.5233487609635,0.00696080470814192,0.163272816623225,-0.0718388557434011,"Non-significant",0.787086115160686,"TPR","Nucleoprotein TPR","P12270"
-0.175415039062504,25.5399599075317,-3.39984011822025,0.0107017878480564,0.223638437503156,-2.54042878146992,"P07148;A8MW49",11,-3.51839734144859,0.00701369267636686,0.163794316588758,0.175415039062504,"Non-significant",0.785701171665727,"FABP1","Fatty acid-binding protein, liver","P07148;A8MW49"
-0.244977951049798,17.3765954971313,-3.4379639651312,0.0101465677477319,0.223638437503156,-2.48853662633725,"Q93088;Q9H2M3;E5RJH0",8,-3.51701532721665,0.00702852990222557,0.163794316588758,0.244977951049801,"Non-significant",0.785701171665727,"BHMT","Betaine--homocysteine S-methyltransferase 1","Q93088;Q9H2M3;E5RJH0"
-0.130129814147985,18.8709111213684,-3.66365422047243,0.00743306541238239,0.209367101909916,-2.18556067507455,"P50897;A0A2C9F2P4;A0A286YFF7;Q5T0S4;A0A286YFE3;A0A286YFL6;A0A286YFL8",10,-3.51463384897262,0.00705417491118728,0.163861656565999,0.130129814147974,"Non-significant",0.785522658936921,"PPT1","Palmitoyl-protein thioesterase 1","P50897;A0A2C9F2P4;A0A286YFF7;Q5T0S4;A0A286YFE3;A0A286YFL6;A0A286YFL8"
-0.0651292800903285,21.2229266166687,-2.67991108407224,0.0302761131258215,0.307774001577006,-3.55013495817158,"O14744;H0YJX6;H0YJ77;G3V5T6",33,-3.51024665970165,0.00710167672254894,0.163907609227804,0.0651292800903249,"Non-significant",0.785400884324934,"PRMT5","Protein arginine N-methyltransferase 5","O14744;H0YJX6;H0YJ77;G3V5T6"
-0.345647573471075,16.0374480485916,-3.70676773983871,0.00700989593412999,0.207928056119882,-2.12854424745536,"Q6PJ69;H0YGS7",4,-3.51109188284111,0.00709249904030145,0.163907609227804,0.345647573471073,"Non-significant",0.785400884324934,"TRIM65","Tripartite motif-containing protein 65","Q6PJ69;H0YGS7"
-0.160134315490723,20.4463186264038,-3.17644340865584,0.0146804705733264,0.243647499508274,-2.84825908576286,"Q15293",21,-3.50697712169769,0.00713729621387363,0.1642034186457,0.160134315490726,"Non-significant",0.784617805295096,"RCN1","Reticulocalbin-1","Q15293"
-0.13005685806278,21.1053540706635,-3.04563135662948,0.0177178809439495,0.259479022610881,-3.03117932394018,"Q15067;K7ENF1;K7ESC7",37,-3.50075320565607,0.00720562244406972,0.164722816570622,0.130056858062773,"Non-significant",0.783246240390624,"ACOX1","Peroxisomal acyl-coenzyme A oxidase 1","Q15067;K7ENF1;K7ESC7"
-0.125974178314223,19.4988152980804,-4.2065307886128,0.00362529685707438,0.18411809304701,-1.48941043461089,"Q9P032",8,-3.50098343946481,0.00720308271079117,0.164722816570622,0.125974178314223,"Non-significant",0.783246240390624,"NDUFAF4","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 4","Q9P032"
-1.276695728302,20.9752299785614,-3.31587009090432,0.0120426292379519,0.234062681240213,-2.65540529115473,"Q58FF6",2,-3.49538010365506,0.00726516210393406,0.165558330096295,1.276695728302,"Non-significant",0.781048962759451,"HSP90AB4P","Putative heat shock protein HSP 90-beta 4","Q58FF6"
-0.130987167358427,20.3392882347107,-3.50384150230182,0.00925859670578279,0.221952158228105,-2.39934031667803,"Q9NZJ7;H0Y8C3",11,-3.48860785534362,0.00734094411032291,0.166757534821562,0.130987167358427,"Non-significant",0.777914533678301,"MTCH1","Mitochondrial carrier homolog 1","Q9NZJ7;H0Y8C3"
-0.219363689422622,16.724071264267,-3.54952991542449,0.00869192994920131,0.221078650063455,-2.33784071599113,"A2RTX5;B7ZLP8;H0YKB9",7,-3.4822562171544,0.00741277542132196,0.166861345151666,0.219363689422625,"Non-significant",0.777644259675898,"TARS3","Threonine--tRNA ligase 2, cytoplasmic","A2RTX5;B7ZLP8;H0YKB9"
0.142135620117184,20.9986319541931,3.18252353945252,0.0145534576556233,0.243647499508274,-2.83980151353794,"A6NGU5;P19440;E7ET76",18,3.48414585250405,0.00739132840474684,0.166861345151666,-0.142135620117177,"Non-significant",0.777644259675898,"GGT1","Glutathione hydrolase 1 proenzyme","A6NGU5;P19440;E7ET76"
-0.0870451927185236,20.5031411647797,-2.87621534422944,0.0226708554748192,0.280985938509765,-3.2704572319845,"Q13884",32,-3.48205791389144,0.00741502991925194,0.166861345151666,0.0870451927185272,"Non-significant",0.777644259675898,"SNTB1","Beta-1-syntrophin","Q13884"
0.0778851509093954,20.9360401630402,2.87298464738481,0.0227783622705863,0.281084839076198,-3.27504207407458,"Q9UHX1;E9PQ56;A0A0J9YWM1;A0A0J9YXX5;E9PMU7;A0A0J9YVR6;H0YEM1;E9PL19;E9PN18;A0A0J9YVP6",26,3.47488937111636,0.00749701480154535,0.168180696529371,-0.077885150909399,"Non-significant",0.774223853198466,"PUF60","Poly(U)-binding-splicing factor PUF60","Q9UHX1;E9PQ56;A0A0J9YWM1;A0A0J9YXX5;E9PMU7;A0A0J9YVR6;H0YEM1;E9PL19;E9PN18;A0A0J9YVP6"
-0.415750503540032,16.5173363685608,-3.49139202592819,0.00941979366418971,0.221952158228105,-2.4161498843024,"Q8IWL3;B0QYH2",4,-3.4696706567126,0.00755729924383448,0.168498091660236,0.415750503540025,"Non-significant",0.773405013404644,"HSCB","Iron-sulfur cluster co-chaperone protein HscB","Q8IWL3;B0QYH2"
-0.243649482727047,16.5157151222229,-3.38826579283183,0.0108767192488346,0.224671780059251,-2.55622194032589,"Q92508",8,-3.46961353571664,0.00755796189505018,0.168498091660236,0.243649482727051,"Non-significant",0.773405013404644,"PIEZO1","Piezo-type mechanosensitive ion channel component 1","Q92508"
-0.115617275238051,22.2169768810272,-2.96386407434048,0.0199484666874295,0.26800169517944,-3.14636637301257,"P50416",41,-3.46486176776068,0.00761330084966375,0.16920796116799,0.115617275238051,"Non-significant",0.77157920743181,"CPT1A","Carnitine O-palmitoyltransferase 1, liver isoform","P50416"
-0.0885119438171529,18.8950016498565,-2.94277744704164,0.0205704131221769,0.272293281052934,-3.17616552080289,"Q9BY44;C9IZE1;H7C5Q3",25,-3.46127719553072,0.00765532846421329,0.169618523910154,0.0885119438171493,"Non-significant",0.770526720518798,"EIF2A","Eukaryotic translation initiation factor 2A","Q9BY44;C9IZE1;H7C5Q3"
-0.748577117919925,16.4269480705261,-3.18445988230987,0.014513253173828,0.243647499508274,-2.83710889934262,"Q8TDB6",14,-3.44971918472387,0.00779251004379371,0.172128419709689,0.748577117919922,"Non-significant",0.764147418434108,"DTX3L","E3 ubiquitin-protein ligase DTX3L","Q8TDB6"
-0.0557403564452983,19.237491607666,-2.3567874517625,0.0490492121013688,0.357131826432717,-4.01230242734818,"Q93008;O00507",74,-3.44461852136851,0.00785386891258276,0.172953241711035,0.0557403564453018,"Non-significant",0.762071293470259,"USP9X","Probable ubiquitin carboxyl-terminal hydrolase FAF-X","Q93008;O00507"
0.112321376800526,18.833886384964,3.7157058076511,0.00692546310795666,0.207928056119882,-2.11675971131026,"O00400;H7C562",10,3.42590460690424,0.00808337183707281,0.173253064845898,-0.112321376800526,"Non-significant",0.761319073980871,"SLC33A1","Acetyl-coenzyme A transporter 1","O00400;H7C562"
0.102616786956826,18.7765200138092,2.85378063635394,0.0234285273351237,0.284702220749044,-3.30231012194807,"O15230",53,3.42038823771147,0.00815235912072426,0.173253064845898,-0.102616786956826,"Non-significant",0.761319073980871,"LAMA5","Laminin subunit alpha-5","O15230"
-0.15394258499148,19.8595387935638,-3.16613313928788,0.0148985476725499,0.243647499508274,-2.86261031116991,"O76071",16,-3.42426435649848,0.0081038204209811,0.173253064845898,0.153942584991473,"Non-significant",0.761319073980871,"CIAO1","Probable cytosolic iron-sulfur protein assembly protein CIAO1","O76071"
-0.0499649047851491,22.73899269104,-2.27831976909221,0.0551860014863887,0.370703728268177,-4.12409969982598,"P31939;H7C1S2",50,-3.42553645449375,0.00808795677937795,0.173253064845898,0.0499649047851491,"Non-significant",0.761319073980871,"ATIC","Bifunctional purine biosynthesis protein ATIC","P31939;H7C1S2"
-0.168596744537329,22.1893818378448,-3.31842598024175,0.0119992696645114,0.234062681240213,-2.65189216626036,"P63000;P60763;P15153;J3QLK0;J3KSC4;B1AH78;B1AH77;B1AH80",11,-3.42938328213745,0.00804018316511362,0.173253064845898,0.168596744537325,"Non-significant",0.761319073980871,"RAC1","Ras-related C3 botulinum toxin substrate 1","P63000;P60763;P15153;J3QLK0;J3KSC4;B1AH78;B1AH77;B1AH80"
-0.110445976257282,18.9146275520325,-2.92040420678802,0.0212526485808432,0.276043095945819,-3.20782196450314,"Q12788",38,-3.42008263431231,0.00815619899774467,0.173253064845898,0.110445976257274,"Non-significant",0.761319073980871,"TBL3","Transducin beta-like protein 3","Q12788"
-0.172934055328355,19.2596318721771,-3.09950460664609,0.0163933175417345,0.252382314682906,-2.95563126369138,"Q8N1G2",26,-3.44102555534015,0.00789739538183474,0.173253064845898,0.172934055328351,"Non-significant",0.761319073980871,"CMTR1","Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 1","Q8N1G2"
-0.367270469665527,16.9268527030945,-3.53625176193655,0.00885267429096494,0.221952158228105,-2.35568298489155,"Q99674;A0A4W8W4R1;A0A4W8VYG7",4,-3.42916516574252,0.00804288400482128,0.173253064845898,0.367270469665524,"Non-significant",0.761319073980871,"CGREF1","Cell growth regulator with EF hand domain protein 1","Q99674;A0A4W8W4R1;A0A4W8VYG7"
-0.0735225677490021,18.9279222488403,-2.89425086853069,0.0220803871200679,0.277488425220958,-3.24487563670969,"Q9HBR0",22,-3.42702181016633,0.00806947497114513,0.173253064845898,0.0735225677490021,"Non-significant",0.761319073980871,"SLC38A10","Putative sodium-coupled neutral amino acid transporter 10","Q9HBR0"
-0.109143733978279,18.3083560466766,-3.21749745267685,0.0138451709127508,0.243647499508274,-2.79123389060247,"Q9NPL8;C9JU35;C9JR82",15,-3.42324289940752,0.00811658210262837,0.173253064845898,0.109143733978275,"Non-significant",0.761319073980871,"TIMMDC1","Complex I assembly factor TIMMDC1, mitochondrial","Q9NPL8;C9JU35;C9JR82"
-0.129971027374268,18.5913660526276,-3.29087274009055,0.0124756185566889,0.236412971649254,-2.68980806767068,"Q9Y2Z9;A0A0D9SFJ1",13,-3.42648349453451,0.00807616793277768,0.173253064845898,0.129971027374275,"Non-significant",0.761319073980871,"COQ6","Ubiquinone biosynthesis monooxygenase COQ6, mitochondrial","Q9Y2Z9;A0A0D9SFJ1"
-0.0587553977965776,20.8703715801239,-2.57023692698423,0.0356374733051483,0.321989266336729,-3.70702315187847,"SYH_HUMAN;P49590;P12081;A0A6Q8PF47;A0A6Q8PFG9;A0A6Q8PFF2;A0A2R8Y4X6;A0A2R8Y6I1;A0A6Q8PHA5;E7ETE2;D6RJE6;A0A2R8Y5E8;A0A2R8Y5P7;A0A6Q8PFN6;A0A6Q8PF07;A0A2R8Y3N3",31,-3.42393932798718,0.00810787891214921,0.173253064845898,0.058755397796574,"Non-significant",0.761319073980871,"HARS1","Histidine--tRNA ligase, cytoplasmic","SYH_HUMAN;P49590;P12081;A0A6Q8PF47;A0A6Q8PFG9;A0A6Q8PFF2;A0A2R8Y4X6;A0A2R8Y6I1;A0A6Q8PHA5;E7ETE2;D6RJE6;A0A2R8Y5E8;A0A2R8Y5P7;A0A6Q8PFN6;A0A6Q8PF07;A0A2R8Y3N3"
-0.0565752983093404,21.1160938739777,-2.34865183851208,0.0496520077435697,0.359152348471295,-4.02391051800771,"P07814",105,-3.41164389514157,0.00826298442560209,0.173474492270439,0.0565752983093475,"Non-significant",0.760764374939967,"EPRS1","Bifunctional glutamate/proline--tRNA ligase","P07814"
-0.380940914154049,19.1938283443451,-3.13411185234705,0.0155980361750481,0.248756889399506,-2.9072564111344,"P19525;F8WBH4;C9JZT2",25,-3.41350218471915,0.00823934392955092,0.173474492270439,0.380940914154053,"Non-significant",0.760764374939967,"EIF2AK2","Interferon-induced, double-stranded RNA-activated protein kinase","P19525;F8WBH4;C9JZT2"
0.122601985931368,19.1602475643158,3.09088535372913,0.0165979943185922,0.252689549869307,-2.96769880006636,"P98082",19,3.41495496722894,0.00822091159548207,0.173474492270439,-0.122601985931375,"Non-significant",0.760764374939967,"DAB2","Disabled homolog 2","P98082"
-0.0753397941589284,19.8202688694,-2.81569159233976,0.0247761830321203,0.293064227420823,-3.35646383956196,"Q7L0Y3",26,-3.41669386824913,0.00819890599275277,0.173474492270439,0.0753397941589249,"Non-significant",0.760764374939967,"TRMT10C","tRNA methyltransferase 10 homolog C","Q7L0Y3"
0.154135227203348,18.682699918747,3.19383491614045,0.0143202596971572,0.243647499508274,-2.82407829289253,"A0AV96;B7Z8Z7;D6REZ6;D6RA49;D6R9M7;D6RFL5;D6R9D6;D6RBS9;D6RBP6",14,3.40201218177325,0.00838666142688251,0.175559153880759,-0.154135227203351,"Non-significant",0.755576520933712,"RBM47","RNA-binding protein 47","A0AV96;B7Z8Z7;D6REZ6;D6RA49;D6R9M7;D6RFL5;D6R9D6;D6RBS9;D6RBP6"
0.174460887908943,17.5651285648346,3.32851551483028,0.0118297251203542,0.233385892031973,-2.6380319958568,"Q8N108",10,3.39873313092835,0.00842920832526593,0.175938345363014,-0.17446088790895,"Non-significant",0.754639496729744,"MIER1","Mesoderm induction early response protein 1","Q8N108"
-0.197381019592278,17.1178336143493,-3.41312195443264,0.010504751372272,0.223638437503156,-2.5223278818938,"O95490;A0A6I8PRJ0;B1ALU1;A0A6I8PUE4;A0A6I8PRQ0;A0A6I8PIV6;B1ALU3;A0A6I8PRM6;A0A6I8PTT2;A0A6I8PLG0;H0Y5C0",8,-3.39648839824852,0.00845846508308707,0.17603874873789,0.197381019592274,"Non-significant",0.754391727010712,"ADGRL2","Adhesion G protein-coupled receptor L2","O95490;A0A6I8PRJ0;B1ALU1;A0A6I8PUE4;A0A6I8PRQ0;A0A6I8PIV6;B1ALU3;A0A6I8PRM6;A0A6I8PTT2;A0A6I8PLG0;H0Y5C0"
0.485499382019,18.5838303565979,3.12573252206723,0.015786769424408,0.249299400493777,-2.91895767827894,"P07996",15,3.38556957885756,0.00860230249978386,0.176474293750186,-0.485499382019,"Non-significant",0.753318547474556,"THBS1","Thrombospondin-1","P07996"
-0.0856375694274973,21.6613867282867,-2.72509731868586,0.0283169772263906,0.303520299286683,-3.48559226627317,"P12814;G3V2N5;G3V2W4;H9KV75",54,-3.38737617183004,0.00857832764404592,0.176474293750186,0.0856375694274973,"Non-significant",0.753318547474556,"ACTN1","Alpha-actinin-1","P12814;G3V2N5;G3V2W4;H9KV75"
0.0622696876526057,19.3754675388336,2.75009931742253,0.0272900444850134,0.303520299286683,-3.44991539473482,"Q02750;P36507;H3BRW9;A0A1B0GUL7;G5E9C7",23,3.390279838499,0.00853994049765769,0.176474293750186,-0.0622696876526021,"Non-significant",0.753318547474556,"MAP2K2","Dual specificity mitogen-activated protein kinase kinase 2","Q02750;P36507;H3BRW9;A0A1B0GUL7;G5E9C7"
0.0903730392456055,20.869354724884,2.91239023492497,0.0215027683055052,0.276043095945819,-3.21917058753961,"Q5VV41",24,3.38818193439622,0.00856765717008513,0.176474293750186,-0.0903730392456019,"Non-significant",0.753318547474556,"ARHGEF16","Rho guanine nucleotide exchange factor 16","Q5VV41"
0.0739870071410991,19.9023308753967,2.87245801206384,0.0227959375115262,0.281084839076198,-3.27578951686479,"Q9BWF3;Q9BQ04;D6R9K7;J3QRR5;E9PM61;E9PB51;E9PLB0;U3KQD5",22,3.39228637314633,0.00851351893529241,0.176474293750186,-0.0739870071410991,"Non-significant",0.753318547474556,"RBM4","RNA-binding protein 4","Q9BWF3;Q9BQ04;D6R9K7;J3QRR5;E9PM61;E9PB51;E9PLB0;U3KQD5"
-0.0626449584960724,20.7698702812195,-2.69847950301742,0.0294545392677823,0.307444140002268,-3.5236033174713,"Q9NVI7;Q5SV16",25,-3.38375650417564,0.00862643402306144,0.176474293750186,0.062644958496076,"Non-significant",0.753318547474556,"ATAD3A","ATPase family AAA domain-containing protein 3A","Q9NVI7;Q5SV16"
0.0828104019165039,21.3429226875305,2.79699000671879,0.0254673003293351,0.295314057442097,-3.38308505884351,"P49321;E9PPR5;E9PPQ8;E9PI86",30,3.38007334729499,0.00867567463679403,0.176978847194203,-0.0828104019165039,"Non-significant",0.752078638134284,"NASP","Nuclear autoantigenic sperm protein","P49321;E9PPR5;E9PPQ8;E9PI86"
-0.195354938507073,18.987291097641,-3.26301707372624,0.0129777464683121,0.238452166459379,-2.72823602129474,"Q9GZY8;H7C433;A0A0A0MS29",10,-3.37666069939469,0.00872156182191832,0.177412335253203,0.195354938507073,"Non-significant",0.751016187513552,"MFF","Mitochondrial fission factor","Q9GZY8;H7C433;A0A0A0MS29"
-0.120848655700673,17.5595350265503,-3.04470260618759,0.0177416838798904,0.259479022610881,-3.03248423047941,"Q92889",19,-3.36384572730431,0.00889615867277575,0.179689155344546,0.120848655700673,"Non-significant",0.745478132774954,"ERCC4","DNA repair endonuclease XPF","Q92889"
0.169419765472391,17.6907699108124,3.25002525928513,0.0132192601302572,0.24099213214679,-2.74619108829219,"Q96CV9",11,3.36640379927825,0.00886101600336464,0.179689155344546,-0.169419765472401,"Non-significant",0.745478132774954,"OPTN","Optineurin","Q96CV9"
-0.236795902252176,16.7359869480133,-3.46970252806754,0.00970786882526533,0.222631730607438,-2.44548778498188,"Q9NX61;K7EQ34;K7EPA3;K7EKY7;U3KQT6",6,-3.36296077974754,0.00890835001499833,0.179689155344546,0.236795902252176,"Non-significant",0.745478132774954,"TMEM161A","Transmembrane protein 161A","Q9NX61;K7EQ34;K7EPA3;K7EKY7;U3KQT6"
-0.192555427551298,19.8495039939881,-3.70911739539999,0.00698759295015853,0.207928056119882,-2.12544510957174,"P82932",6,-3.35798572690493,0.0089772146651324,0.180248725134496,0.192555427551298,"Non-significant",0.744127798281273,"MRPS6","28S ribosomal protein S6, mitochondrial","P82932"
0.747040510177596,16.2204610109329,3.16583343789174,0.0149049379886987,0.243647499508274,-2.86302765291175,"Q7Z794",4,3.35196879466566,0.00906124684053433,0.180248725134496,-0.7470405101776,"Non-significant",0.744127798281273,"KRT77","Keratin, type II cytoskeletal 1b","Q7Z794"
-0.0970268249511754,20.4643425941467,-3.60450759096752,0.00805900833228442,0.218051599145956,-2.26423996184154,"Q8N183;H0YA50;D6RA56",11,-3.353336339792,0.00904207568873838,0.180248725134496,0.0970268249511754,"Non-significant",0.744127798281273,"NDUFAF2","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 2","Q8N183;H0YA50;D6RA56"
-0.18558502197267,16.5890512466431,-3.76855649977917,0.00644813482783101,0.204036109077709,-2.04733208240187,"Q8NB49;A0A067XG54",6,-3.35574679731872,0.00900838767410798,0.180248725134496,0.185585021972678,"Non-significant",0.744127798281273,"ATP11C","Phospholipid-transporting ATPase IG","Q8NB49;A0A067XG54"
0.246143341064474,16.360764503479,6.05089340154583,0.000434162855665286,0.114965704449715,0.504791207081242,"Q9C0H2",3,3.35218724148965,0.00905818165353755,0.180248725134496,-0.246143341064471,"Non-significant",0.744127798281273,"TTYH3","Protein tweety homolog 3","Q9C0H2"
0.0915069580077983,19.958170413971,2.85078723343052,0.023531608752311,0.284702220749044,-3.30656271333795,"Q7Z5L9",27,3.34743440678125,0.00912511806921007,0.180717048595616,-0.0915069580078018,"Non-significant",0.743000874767554,"IRF2BP2","Interferon regulatory factor 2-binding protein 2","Q7Z5L9"
-0.128253936767599,18.0318632125854,-3.27099230965595,0.0128318206139868,0.238452166459379,-2.71722415379188,"Q9UJU6;H0Y5J4",12,-3.34673710137878,0.0091349820426058,0.180717048595616,0.128253936767599,"Non-significant",0.743000874767554,"DBNL","Drebrin-like protein","Q9UJU6;H0Y5J4"
0.244544982910156,19.5599875450134,3.05249276771677,0.0175430715979371,0.2588681528212,-3.02154151231601,"O43278;H3BVD9;H3BMB6",24,3.34241943256548,0.00919630825420335,0.181431823941146,-0.244544982910153,"Non-significant",0.741286533428997,"SPINT1","Kunitz-type protease inhibitor 1","O43278;H3BVD9;H3BMB6"
-0.484758138656645,16.0104652643204,-3.80788050471313,0.00611607901284755,0.201104497586827,-1.99595886663365,"P50150",2,-3.33994420042869,0.0092316595988928,0.181631641452533,0.484758138656648,"Non-significant",0.740808492206916,"GNG4","Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-4","P50150"
-0.0620508193969513,21.4128642082214,-2.59573851084778,0.0343090568573247,0.321043541447487,-3.67052414430042,"O43776",29,-3.33796740944855,0.0092599943694398,0.181692696060861,0.0620508193969513,"Non-significant",0.7406625307229,"NARS1","Asparagine--tRNA ligase, cytoplasmic","O43776"
-0.103746414184599,18.8852205276489,-3.98582280243625,0.00482856430355186,0.190173926792196,-1.76660434264856,"Q9BVV7",9,-3.32429347583374,0.00945850250235199,0.185083360107165,0.103746414184599,"Non-significant",0.732632624674875,"TIMM21","Mitochondrial import inner membrane translocase subunit Tim21","Q9BVV7"
0.355717182159401,16.1251432895661,3.42110578882144,0.0103881823582667,0.223638437503156,-2.5114587359224,"Q03013;A6NNT0;A0A0A0MR85",4,3.3182621784013,0.00954747110061377,0.185313583276334,-0.355717182159403,"Non-significant",0.732092746219406,"GSTM4","Glutathione S-transferase Mu 4","Q03013;A6NNT0;A0A0A0MR85"
-0.208467006683378,19.0393106937408,-3.03216460191843,0.0180663459465639,0.259479022610881,-3.0501083014223,"Q15061;C9JEE7",21,-3.31931898985873,0.00953181886716759,0.185313583276334,0.208467006683378,"Non-significant",0.732092746219406,"WDR43","WD repeat-containing protein 43","Q15061;C9JEE7"
-0.193479537963846,17.9842448234558,-3.09352327909643,0.0165350672579272,0.252689549869307,-2.96400472112697,"Q969Y2;M0R1X0;M0R0S9",14,-3.31849030401612,0.00954409010115877,0.185313583276334,0.193479537963849,"Non-significant",0.732092746219406,"GTPBP3","tRNA modification GTPase GTPBP3, mitochondrial","Q969Y2;M0R1X0;M0R0S9"
0.100344657897949,17.7963137626648,3.07469259155511,0.0169898612748531,0.255949772050663,-2.99039010139708,"Q6NT76;P35680;P20823;A0A0A0MTK8;E0YMJ8;H0YKJ1;A0A0C4DGS8;A0A0A0MQU7;E5RGZ2;A0A087WZC2;U3KQS6;F5H0K0",16,3.3157415938872,0.0095849116477463,0.185540184880164,-0.100344657897953,"Non-significant",0.731562014988761,"HNF1A","Hepatocyte nuclear factor 1-alpha","Q6NT76;P35680;P20823;A0A0A0MTK8;E0YMJ8;H0YKJ1;A0A0C4DGS8;A0A0A0MQU7;E5RGZ2;A0A087WZC2;U3KQS6;F5H0K0"
-0.14261865615844,19.4840128421783,-3.19435462412215,0.0143096411062468,0.243647499508274,-2.82335622942197,"P48507",12,-3.30996437835075,0.00967130653398347,0.186710665820952,0.142618656158451,"Non-significant",0.728830872330099,"GCLM","Glutamate--cysteine ligase regulatory subunit","P48507"
-0.105635643005371,18.4245519638062,-3.23318098591801,0.013539536174782,0.243137655846896,-2.76950051773936,"Q6RFH5;E9PS41",13,-3.30774987937983,0.00970463867611221,0.186853216862791,0.105635643005375,"Non-significant",0.728499420941272,"WDR74","WD repeat-containing protein 74","Q6RFH5;E9PS41"
-0.0929236412048446,19.8323557376862,-3.19523869999232,0.0142915970223207,0.243647499508274,-2.82212799719251,"Q8WWC4;H7C0V0",14,-3.30464034997238,0.0097516455439239,0.187257598831456,0.0929236412048482,"Non-significant",0.72756054979079,"MAIP1","m-AAA protease-interacting protein 1, mitochondrial","Q8WWC4;H7C0V0"
0.0835900306701305,19.6197946071625,2.64888340886143,0.031702387444204,0.311538361056632,-3.59449318073692,"O60271;A0A087X2D8",57,3.29573641866663,0.009887568138336,0.187662196950562,-0.0835900306701269,"Non-significant",0.726623203719953,"SPAG9","C-Jun-amino-terminal kinase-interacting protein 4","O60271;A0A087X2D8"
0.1455078125,19.429069519043,2.88207996406119,0.0224770571400899,0.279546266780289,-3.26213632002121,"O60437;K7EKI8",83,3.29334217086849,0.00992445430770729,0.187662196950562,-0.1455078125,"Non-significant",0.726623203719953,"PPL","Periplakin","O60437;K7EKI8"
-0.104528427124048,22.5125703811646,-3.0588215943561,0.0173834459407715,0.257039413181716,-3.01265581629408,"P30050",16,-3.30015354858282,0.00981989273864612,0.187662196950562,0.104528427124052,"Non-significant",0.726623203719953,"RPL12","60S ribosomal protein L12","P30050"
0.134769439697273,17.8089122772217,2.99915207815392,0.018951528373798,0.262947891752831,-3.09658213398998,"Q14676",18,3.28300033975813,0.0100854423302135,0.187662196950562,-0.134769439697273,"Non-significant",0.726623203719953,"MDC1","Mediator of DNA damage checkpoint protein 1","Q14676"
-0.559661626815775,14.7953881025314,-3.1690284651926,0.0148369622542085,0.243647499508274,-2.85857901011797,"Q15048;E9PP40",4,-3.29613090882204,0.00988150432431693,0.187662196950562,0.559661626815776,"Non-significant",0.726623203719953,"LRRC14","Leucine-rich repeat-containing protein 14","Q15048;E9PP40"
0.0557255744933691,20.0523989200592,2.4262501330708,0.0441958542069053,0.346910686643397,-3.91307271520922,"Q15459",34,3.2897305671568,0.00998036762567636,0.187662196950562,-0.0557255744933762,"Non-significant",0.726623203719953,"SF3A1","Splicing factor 3A subunit 1","Q15459"
