"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","CM_vs_C","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Ids"
-0.111783027648922,18.3794364929199,-2.30636365421988,0.0528120070089496,0.4535923363759,-3.85406039821647,"Q96BZ9",11,-2.38555453623182,0.042078462450146,0.367439193415276,0.111783027648922,"Non-significant",0.434814520931302,"TBC1D20","TBC1 domain family member 20","Q96BZ9"
-0.0763006210327006,21.4652605056763,-2.04618069899159,0.078127125473938,0.488346698754018,-4.20113521315543,"Q96KP4",36,-2.38453448261124,0.042147586968618,0.367439193415276,0.0763006210327006,"Non-significant",0.434814520931302,"CNDP2","Cytosolic non-specific dipeptidase","Q96KP4"
-0.38640403747555,16.5514822006226,-3.07763856968675,0.0168596521393462,0.361464965973231,-2.82756044331869,"T1ECW5;A0A0A0MSJ8",1,-2.38832619919077,0.0418912087833082,0.367439193415276,0.38640403747555,"Non-significant",0.434814520931302,"PPP6R2","Serine/threonine-protein phosphatase 6 regulatory subunit 2 (Fragment)","T1ECW5;A0A0A0MSJ8"
-0.0862317085266007,21.6778800487518,-2.08221432747403,0.0740062994937453,0.482254356933344,-4.15343100241319,"P01009;A0A024R6I7;A0A0G2JRN3",33,-2.38238659900587,0.0422935094743073,0.367764109632972,0.0862317085266007,"Non-significant",0.434430656144439,"SERPINA1","Alpha-1-antitrypsin","P01009;A0A024R6I7;A0A0G2JRN3"
0.0736360549926509,19.9394702911377,2.03090785230072,0.0799412261238931,0.49153205797593,-4.22130619637099,"P07942;E7EPA6;G3XAI2",37,2.38098416989896,0.0423890587641703,0.367764109632972,-0.0736360549926509,"Non-significant",0.434430656144439,"LAMB1","Laminin subunit beta-1","P07942;E7EPA6;G3XAI2"
0.0561065673828267,19.1709403991699,2.00314809474223,0.0833451073913364,0.497716814395009,-4.25788875904229,"P46060;H0Y4Q3",25,2.3809756483965,0.0423896400014228,0.367764109632972,-0.0561065673828232,"Non-significant",0.434430656144439,"RANGAP1","Ran GTPase-activating protein 1","P46060;H0Y4Q3"
0.264265537261974,16.494705915451,2.62118308490034,0.0329539923159126,0.412146091698122,-3.4311774733687,"Q9NZI7;F8WEP8",3,2.38271688154331,0.0422710381170943,0.367764109632972,-0.264265537261974,"Non-significant",0.434430656144439,"UBP1","Upstream-binding protein 1","Q9NZI7;F8WEP8"
-0.0860781669616699,18.6552717685699,-2.32348309794215,0.0514693152064994,0.449794343206314,-3.83107565610123,"Q9ULP9;H3BV07;A0A2R8Y518",12,-2.38023464151985,0.0424402131794195,0.367764109632972,0.086078166961677,"Non-significant",0.434430656144439,"TBC1D24","TBC1 domain family member 24","Q9ULP9;H3BV07;A0A2R8Y518"
-0.123734474182122,18.5246391296387,-3.06715518383948,0.0171169285533544,0.361464965973231,-2.84118589172778,"O60783",5,-2.37863415868872,0.0425496500140702,0.367968592770893,0.123734474182122,"Non-significant",0.434189248088394,"MRPS14","28S ribosomal protein S14, mitochondrial","O60783"
-0.147813320159923,18.6585929393768,-3.25563010792212,0.0130638952107785,0.359343070783971,-2.59841927271016,"P50226;E9PKR8",4,-2.37839525108846,0.0425660099678036,0.367968592770893,0.147813320159926,"Non-significant",0.434189248088394,"SULT1A2","Sulfotransferase 1A2","P50226;E9PKR8"
-0.0765738487243723,22.1604216098785,-2.19662684156692,0.0622979303636601,0.46549735942089,-4.00107690692758,"P25788;G3V3W4;G3V5N4",16,-2.37738977423266,0.0426349318254297,0.368122474909975,0.0765738487243759,"Non-significant",0.434007666847228,"PSMA3","Proteasome subunit alpha type-3","P25788;G3V3W4;G3V5N4"
-0.047316074371377,20.4089477062225,-1.90080768758868,0.0971613609417444,0.513073890824593,-4.39173331954639,"P04424;A0A5F9ZHM8;A0A5F9ZHC6",28,-2.37573279336699,0.0427487543690779,0.368663209834407,0.0473160743713734,"Non-significant",0.433370199966753,"ASL","Argininosuccinate lyase","P04424;A0A5F9ZHM8;A0A5F9ZHC6"
-0.124498367309574,21.7465047836304,-2.23086207752837,0.059167953688603,0.458479465998971,-3.9552829939581,"Q53GQ0;A0A1B0GVY6;E9PI21",13,-2.3741241549501,0.0428595454082235,0.368847177636235,0.124498367309574,"Non-significant",0.433153535349695,"HSD17B12","Very-long-chain 3-oxoacyl-CoA reductase","Q53GQ0;A0A1B0GVY6;E9PI21"
-0.172097682952881,19.1942226886749,-3.94087416726328,0.0050949456270175,0.341316766337805,-1.76248466963501,"Q53S58",3,-2.37393589688818,0.0428725298821731,0.368847177636235,0.172097682952874,"Non-significant",0.433153535349695,"TMEM177","Transmembrane protein 177","Q53S58"
-0.104419231414795,22.8172771930695,-2.09735102284599,0.0723399961464504,0.481676755672873,-4.13334723793062,"P19823;Q5T985",43,-2.37268359724113,0.0429590027522168,0.369150094055743,0.104419231414798,"Non-significant",0.432797016587622,"ITIH2","Inter-alpha-trypsin inhibitor heavy chain H2","P19823;Q5T985"
-0.117528438568101,21.515930891037,-2.28123988775595,0.0548467956536643,0.4535923363759,-3.88777237378512,"Q16718;H7BYD0;C9IZN5;F8WAS3;A0A087X1G1",11,-2.37148461780376,0.0430419563820917,0.369422083322339,0.117528438568101,"Non-significant",0.432477146853621,"NDUFA5","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5","Q16718;H7BYD0;C9IZN5;F8WAS3;A0A087X1G1"
-0.0524826049804545,20.5644583702088,-1.87394086600555,0.101142085668898,0.518585770955529,-4.42656607904311,"Q02218;E9PFG7;E9PCR7;E9PDF2;A0A0D9SFS3",43,-2.36808818975841,0.0432778105787421,0.371004183306573,0.052482604980451,"Non-significant",0.430621193412668,"OGDH","2-oxoglutarate dehydrogenase, mitochondrial","Q02218;E9PFG7;E9PCR7;E9PDF2;A0A0D9SFS3"
-0.0914301872253773,21.7440478801727,-2.16901650712002,0.0649424600242623,0.468751550388863,-4.03794884661518,"P51572;C9JSP1;C9JMD7;C9JQ75;C9J0M4;A0A2R8Y5M6",17,-2.36412427292437,0.0435546980104233,0.371241991926841,0.0914301872253738,"Non-significant",0.430342905754176,"BCAP31","B-cell receptor-associated protein 31","P51572;C9JSP1;C9JMD7;C9JQ75;C9J0M4;A0A2R8Y5M6"
-0.942593812942503,14.9687596559525,-2.27739567832472,0.0551650398302681,0.4535923363759,-3.89292836605353,"Q6JBY9;B7ZKW8",1,-2.36472155638673,0.043512864146668,0.371241991926841,0.9425938129425,"Non-significant",0.430342905754176,"RCSD1","CapZ-interacting protein","Q6JBY9;B7ZKW8"
-0.139623641967781,21.1845526695251,-2.76798266916704,0.026506340982675,0.385183075238186,-3.23510479438808,"Q9NX14",5,-2.36400121184094,0.0435633222022192,0.371241991926841,0.139623641967777,"Non-significant",0.430342905754176,"NDUFB11","NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 11, mitochondrial","Q9NX14"
-0.0759077072143484,20.9706840515137,-2.07985232897254,0.0742697188901459,0.482254356933344,-4.15656267242409,"Q9P0Z9",24,-2.36547155971733,0.0434603903232387,0.371241991926841,0.0759077072143484,"Non-significant",0.430342905754176,"PIPOX","Peroxisomal sarcosine oxidase","Q9P0Z9"
-0.0522341728210804,20.604722738266,-1.97948478595955,0.0863585281312423,0.503953349901692,-4.28898602693459,"Q9Y2Z4;H0YHS6",24,-2.36604539201354,0.04342028475869,0.371241991926841,0.0522341728210733,"Non-significant",0.430342905754176,"YARS2","Tyrosine--tRNA ligase, mitochondrial","Q9Y2Z4;H0YHS6"
0.0947628021240305,19.9437899589539,2.58966296901316,0.0345387385922858,0.413527842720711,-3.47343199081488,"A0A087WZ13;E9PAU2",8,2.35599556031148,0.0441280250252959,0.372527442212375,-0.094762802124027,"Non-significant",0.428841729459512,"RAVER1","Ribonucleoprotein PTB-binding 1","A0A087WZ13;E9PAU2"
0.0743885040283025,18.9099650382996,2.13592473662869,0.068259885179883,0.472762391961846,-4.08205895871157,"Q8IU81",18,2.35620394328734,0.0441132343006974,0.372527442212375,-0.074388504028299,"Non-significant",0.428841729459512,"IRF2BP1","Interferon regulatory factor 2-binding protein 1","Q8IU81"
-0.146999359130845,17.4842791557312,-3.21593759167691,0.0138237464568672,0.359343070783971,-2.64914339586982,"Q8TCC3;B8ZZV5",4,-2.35801788150351,0.043984691453988,0.372527442212375,0.146999359130849,"Non-significant",0.428841729459512,"MRPL30","39S ribosomal protein L30, mitochondrial","Q8TCC3;B8ZZV5"
0.059310913085973,20.1909961700439,1.98754201964479,0.0853206943830352,0.502697312751417,-4.27840691390388,"Q96AC1;Q9BQL6;G3V1L6;H0YJ34;A0A0U1RRM8",27,2.35703435056482,0.0440543420922112,0.372527442212375,-0.0593109130859766,"Non-significant",0.428841729459512,"FERMT2","Fermitin family homolog 2","Q96AC1;Q9BQL6;G3V1L6;H0YJ34;A0A0U1RRM8"
-0.165186405181878,17.8560087680817,-2.41179007304972,0.0450730589226746,0.439045698968592,-3.71240398509797,"Q9BQ70;H3BS87;H3BMJ8;H3BSP8;H3BTU3;Q9H7D3",6,-2.35762601833643,0.044012428876327,0.372527442212375,0.165186405181874,"Non-significant",0.428841729459512,"TCF25","Transcription factor 25","Q9BQ70;H3BS87;H3BMJ8;H3BSP8;H3BTU3;Q9H7D3"
-0.173550128936728,17.5990097522736,-2.32141294889651,0.0516298272728743,0.450650165081174,-3.83385556661087,"Q9BSJ5;I3L072",7,-2.35804054502171,0.0439830877837071,0.372527442212375,0.173550128936725,"Non-significant",0.428841729459512,"C17orf80","Uncharacterized protein C17orf80","Q9BSJ5;I3L072"
-0.0524840354919753,19.6150786876679,-1.95330966277624,0.0898158812985293,0.503953349901692,-4.32328420453866,"Q9NP81;M0R259;M0QX29;M0R2C6;M0QWZ7",26,-2.35818665945628,0.0439727501227394,0.372527442212375,0.0524840354919753,"Non-significant",0.428841729459512,"SARS2","Serine--tRNA ligase, mitochondrial","Q9NP81;M0R259;M0QX29;M0R2C6;M0QWZ7"
-0.0996999740600764,18.5550441741943,-2.21285738298464,0.0607938895513318,0.45982256326721,-3.97937612789441,"Q9ULD0",14,-2.35778790259863,0.0440009680452269,0.372527442212375,0.0996999740600764,"Non-significant",0.428841729459512,"OGDHL","2-oxoglutarate dehydrogenase-like, mitochondrial","Q9ULD0"
-0.122372627258297,16.444899559021,-2.3955101081833,0.0461883849432755,0.440237921908602,-3.73429062470547,"Q6UB28",8,-2.35424426978551,0.0442525239704667,0.372898909992084,0.122372627258297,"Non-significant",0.428408886108028,"METAP1D","Methionine aminopeptidase 1D, mitochondrial","Q6UB28"
-0.054456233978275,21.1862647533417,-1.86134909474833,0.103061468754206,0.520074026979003,-4.44284258252534,"Q99460;A0A087WW66",57,-2.35392025746553,0.0442755961732026,0.372898909992084,0.054456233978275,"Non-significant",0.428408886108028,"PSMD1","26S proteasome non-ATPase regulatory subunit 1","Q99460;A0A087WW66"
-0.111353874206554,19.9079484939575,-2.44611956577317,0.042810237697931,0.436700870569515,-3.6662487700238,"Q6P1A2;F5H0M4",8,-2.35096475785115,0.0444866031255437,0.373790811250964,0.11135387420655,"Non-significant",0.42737137891238,"LPCAT3","Lysophospholipid acyltransferase 5","Q6P1A2;F5H0M4"
-0.0478048324584961,21.6946268081665,-1.78161520896431,0.116051786144045,0.542302992876876,-4.54512159157245,"Q7Z406;P35580;M0QY43",169,-2.35107930033817,0.0444784068278897,0.373790811250964,0.0478048324584996,"Non-significant",0.42737137891238,"MYH10","Myosin-10","Q7Z406;P35580;M0QY43"
-0.116740226745623,18.2386808395386,-2.34500344299772,0.0498303129728581,0.445749172319939,-3.80216967409359,"Q9HA64;I3L2G3;I3L139",9,-2.35025786584344,0.0445372192825062,0.373790811250964,0.116740226745623,"Non-significant",0.42737137891238,"FN3KRP","Ketosamine-3-kinase","Q9HA64;I3L2G3;I3L139"
-0.6255180835724,14.6697443723679,-2.27441745728264,0.055412871180805,0.4535923363759,-3.89692240865702,"Q9P2P1",2,-2.34763057351285,0.0447258451795088,0.374500943183306,0.625518083572398,"Non-significant",0.426547084189377,"NYNRIN","Protein NYNRIN","Q9P2P1"
-0.097505092620878,19.6915466785431,-2.35414833534798,0.049149930129966,0.444076093934612,-3.7898827556549,"Q9P2T1;F8WAN9;H0YK71;H0YLB8;H0YK13;H0YMB3;A0A087WWM4;H0YNJ6;H0YLV5",10,-2.34764159173088,0.0447250524749127,0.374500943183306,0.0975050926208709,"Non-significant",0.426547084189377,"GMPR2","GMP reductase 2","Q9P2T1;F8WAN9;H0YK71;H0YLB8;H0YK13;H0YMB3;A0A087WWM4;H0YNJ6;H0YLV5"
-0.579257965087905,26.1724429130554,-2.23404246429366,0.0588853100739061,0.458479465998971,-3.951025059239,"P14174",3,-2.34554018221292,0.0448764908097267,0.374547441010587,0.579257965087901,"Non-significant",0.426493165777,"MIF","Macrophage migration inhibitory factor","P14174"
0.0709033012389995,19.8922798633576,2.34937290949242,0.0495040405848742,0.445045689374788,-3.79629917309023,"P42167;H0YJH7;G5E972",12,2.34538854718757,0.0448874380769527,0.374547441010587,-0.0709033012389995,"Non-significant",0.426493165777,"TMPO","Lamina-associated polypeptide 2, isoforms beta/gamma","P42167;H0YJH7;G5E972"
0.0525193214416717,19.8293459415436,2.06012686161796,0.0765060523183287,0.486022254832993,-4.18269062499162,"Q00534",19,2.34654008664828,0.0448043691955507,0.374547441010587,-0.0525193214416753,"Non-significant",0.426493165777,"CDK6","Cyclin-dependent kinase 6","Q00534"
-0.908139228820829,17.0336117744446,-2.19179605036677,0.0627527341468266,0.465711436952406,-4.00753227051717,"Q92504",3,-2.34399481304879,0.0449881827350793,0.374953592448271,0.908139228820822,"Non-significant",0.42602248104784,"SLC39A7","Zinc transporter SLC39A7","Q92504"
-0.123606204986583,18.8908689022064,-2.16456374710306,0.0653793172189564,0.468795037961218,-4.04388965354322,"O15498;H7C3K7",16,-2.34311389297414,0.0450519748718798,0.375051180407406,0.123606204986576,"Non-significant",0.425909463334019,"YKT6","Synaptobrevin homolog YKT6","O15498;H7C3K7"
0.0626459121704244,17.2885665893555,2.16455827302174,0.0653798560765881,0.468795037961218,-4.04389695598172,"Q12872",16,2.34237648675862,0.045105443425435,0.375062699892098,-0.0626459121704244,"Non-significant",0.425896124429706,"SFSWAP","Splicing factor, suppressor of white-apricot homolog","Q12872"
-0.116940498352072,23.0840120315552,-2.33379401065554,0.0506773294567135,0.44678002821571,-3.81722769220888,"P62263;A0A2R8Y811;E5RH77",9,-2.34118753752834,0.0451917855486684,0.375142844354962,0.116940498352076,"Non-significant",0.425803333065056,"RPS14","40S ribosomal protein S14","P62263;A0A2R8Y811;E5RH77"
-0.1670389175415,19.530830860138,-2.14810868411299,0.0670192730343931,0.471456937158113,-4.06582932309437,"Q16850;A0A0C4DFL7",20,-2.34080949485385,0.0452192735592427,0.375142844354962,0.1670389175415,"Non-significant",0.425803333065056,"CYP51A1","Lanosterol 14-alpha demethylase","Q16850;A0A0C4DFL7"
-0.0575571060180415,19.6217036247253,-1.99230147980976,0.0847133810913414,0.50032807768453,-4.27215318483222,"Q7L8L6",24,-2.33929718173813,0.0453294019878094,0.375623732697601,0.0575571060180486,"Non-significant",0.425246975900086,"FASTKD5","FAST kinase domain-containing protein 5, mitochondrial","Q7L8L6"
-0.130603790283232,20.9296164512634,-2.09230426948521,0.0728913939655926,0.482088467981352,-4.14004618622344,"P53396",58,-2.33497803393207,0.0456453947692503,0.377807457164795,0.130603790283224,"Non-significant",0.422729474223716,"ACLY","ATP-citrate synthase","P53396"
-0.052349090576179,20.5833621025085,-1.93430697281998,0.092409988797282,0.505837812966589,-4.34811419705642,"P13798;H7C1U0;H0YFE5;C9JIF9",26,-2.33118864949171,0.0459244282603127,0.378377354579533,0.0523490905761719,"Non-significant",0.422074863484418,"APEH","Acylamino-acid-releasing enzyme","P13798;H7C1U0;H0YFE5;C9JIF9"
-0.074902057647698,20.2411477565765,-1.99965656104098,0.0837831762529208,0.499026180477488,-4.26248235391582,"P21399",37,-2.33168785310025,0.0458875726029696,0.378377354579533,0.074902057647698,"Non-significant",0.422074863484418,"ACO1","Cytoplasmic aconitate hydratase","P21399"
-0.0555205345153773,22.2928035259247,-2.20597001977021,0.0614276327037548,0.462215656321566,-3.98858696797057,"P25789;H0YMV3;H0YKS0;H0YMZ1;H0YLC2;H0YKT8;H0YL69;H0YN18;H0YMA1",15,-2.33319930348796,0.0457761626062938,0.378377354579533,0.0555205345153738,"Non-significant",0.422074863484418,"PSMA4","Proteasome subunit alpha type-4","P25789;H0YMV3;H0YKS0;H0YMZ1;H0YLC2;H0YKT8;H0YL69;H0YN18;H0YMA1"
-0.110254764556903,19.6216084957123,-2.22256091000669,0.0599121133100083,0.458889788683552,-3.96639380125703,"P78536",12,-2.33140993554856,0.045908087332122,0.378377354579533,0.110254764556899,"Non-significant",0.422074863484418,"ADAM17","Disintegrin and metalloproteinase domain-containing protein 17","P78536"
-0.0638513565063299,22.0617728233337,-2.01239525589583,0.0821957212076816,0.496473627180866,-4.24571444454019,"O00151",24,-2.32806487696999,0.0461557202991989,0.37984839071375,0.0638513565063263,"Non-significant",0.420389709211306,"PDLIM1","PDZ and LIM domain protein 1","O00151"
-0.0609264373779084,19.7398490905762,-2.18807196531105,0.0631056093102299,0.466120482252871,-4.01250758623559,"A8MXV4",15,-2.32397000394149,0.0464606647738986,0.380415381429417,0.0609264373778977,"Non-significant",0.419741931443169,"NUDT19","Nucleoside diphosphate-linked moiety X motif 19","A8MXV4"
0.0665750503540004,19.8887915611267,2.01905497678921,0.0813775896788791,0.494691223447958,-4.2369392007852,"Q53GS9;B9A018;A0A087X1B2",24,2.32359412160618,0.0464887565140795,0.380415381429417,-0.0665750503540004,"Non-significant",0.419741931443169,"USP39","U4/U6.U5 tri-snRNP-associated protein 2","Q53GS9;B9A018;A0A087X1B2"
-0.424362182617202,15.3242559432984,-2.3907159847506,0.0465221482001447,0.440237921908602,-3.74073537148864,"Q6ZNW5",2,-2.32405575146473,0.0464542587497269,0.380415381429417,0.4243621826172,"Non-significant",0.419741931443169,"GDPGP1","GDP-D-glucose phosphorylase 1","Q6ZNW5"
-0.375356435775775,15.0108000040054,-2.47422233999644,0.0410443552679299,0.430420286878552,-3.62846849455773,"Q9BPZ7;B1AMA6;B1AMA5;E9PGB8",2,-2.32362390533097,0.0464865299997998,0.380415381429417,0.375356435775775,"Non-significant",0.419741931443169,"MAPKAP1","Target of rapamycin complex 2 subunit MAPKAP1","Q9BPZ7;B1AMA6;B1AMA5;E9PGB8"
-0.160036087036097,17.1095948219299,-2.26520236037185,0.0561868251537029,0.455691267012525,-3.90927801115554,"Q9NV88;H0YBK3",8,-2.32595015445246,0.0463129547992783,0.380415381429417,0.160036087036101,"Non-significant",0.419741931443169,"INTS9","Integrator complex subunit 9","Q9NV88;H0YBK3"
-0.0769634246826278,20.4192872047424,-2.10870109990667,0.0711149581453165,0.478728746065037,-4.11827153122925,"Q9UHQ9;H7C0R7",18,-2.32220019038547,0.046593079618865,0.380836284149202,0.0769634246826278,"Non-significant",0.41926168094123,"CYB5R1","NADH-cytochrome b5 reductase 1","Q9UHQ9;H7C0R7"
0.173787117004405,16.8148674964905,2.34203272243274,0.0500533829143942,0.446272039214513,-3.80616065866589,"Q8NFD5;A0A3F2YNW7;A0A1B0GWJ2;A0A1B0GV63;A0A6Q8NVI4;A0A1B0GTJ8;A0A1B0GVK1;H0Y7H8",6,2.32138714537763,0.0466540357265949,0.380902166969625,-0.173787117004402,"Non-significant",0.41918655661111,"ARID1B","AT-rich interactive domain-containing protein 1B","Q8NFD5;A0A3F2YNW7;A0A1B0GWJ2;A0A1B0GV63;A0A6Q8NVI4;A0A1B0GTJ8;A0A1B0GVK1;H0Y7H8"
-0.0429749488830495,19.2903497219086,-1.8117439045174,0.110969044946963,0.535223102922359,-4.50664083119801,"O95202",29,-2.32019912249274,0.046743246993599,0.380904490632053,0.0429749488830531,"Non-significant",0.419183907241326,"LETM1","Mitochondrial proton/calcium exchanger protein","O95202"
-0.123598575592048,18.8734419345856,-2.5975854277984,0.034133162985833,0.413527842720711,-3.46280747876677,"Q7Z7H8",6,-2.31997477842118,0.046760112445318,0.380904490632053,0.123598575592048,"Non-significant",0.419183907241326,"MRPL10","39S ribosomal protein L10, mitochondrial","Q7Z7H8"
0.2629747390747,16.3938159942627,2.52447697510037,0.0380701056543331,0.42188503649137,-3.56093482199697,"O94875;H7C1R7;H7BXR3;H7BZX1;H7BZK1",3,2.31653661917269,0.0470193372619991,0.381851393067251,-0.262974739074696,"Non-significant",0.418105620668777,"SORBS2","Sorbin and SH3 domain-containing protein 2","O94875;H7C1R7;H7BXR3;H7BZX1;H7BZK1"
-0.0760712623596227,19.5643603801727,-2.35635794977115,0.0489869513775998,0.44315959405791,-3.78691367824672,"P82663;E7EPW2",11,-2.31405772627355,0.047207119309324,0.381851393067251,0.0760712623596262,"Non-significant",0.418105620668777,"MRPS25","28S ribosomal protein S25, mitochondrial","P82663;E7EPW2"
0.0874390602111745,18.8636343479157,2.1802184478816,0.0638562804604853,0.467781358693748,-4.02299635425107,"Q0VDF9;H7C2A1",14,2.31352531192515,0.047247547732665,0.381851393067251,-0.0874390602111781,"Non-significant",0.418105620668777,"HSPA14","Heat shock 70 kDa protein 14","Q0VDF9;H7C2A1"
-0.0789647102355993,17.7509500980377,-2.56004857255521,0.036099295123249,0.419104037824629,-3.51316796438237,"Q5TEU4;B3KR61",9,-2.3140351497365,0.0472088329435619,0.381851393067251,0.0789647102355993,"Non-significant",0.418105620668777,"NDUFAF5","Arginine-hydroxylase NDUFAF5, mitochondrial","Q5TEU4;B3KR61"
-0.0602746009826447,21.2505309581757,-1.938999234552,0.0917627397102354,0.504800220514443,-4.34198867883411,"Q7Z2K6;E7ER77",31,-2.31361578568924,0.0472406752687973,0.381851393067251,0.0602746009826483,"Non-significant",0.418105620668777,"ERMP1","Endoplasmic reticulum metallopeptidase 1","Q7Z2K6;E7ER77"
0.280467987060526,16.3976864814758,2.85762338018868,0.0232283464228756,0.374920574882314,-3.11614880875044,"Q8N9V3;B8ZZF2",2,2.31506526044913,0.0471307067869776,0.381851393067251,-0.280467987060526,"Non-significant",0.418105620668777,"WDSUB1","WD repeat, SAM and U-box domain-containing protein 1","Q8N9V3;B8ZZF2"
0.12072658538818,17.1650376319885,2.61858812351398,0.0330815776977523,0.412146091698122,-3.43465450127638,"Q9NUQ3",6,2.31476787422657,0.0471532481437801,0.381851393067251,-0.120726585388176,"Non-significant",0.418105620668777,"TXLNG","Gamma-taxilin","Q9NUQ3"
-0.0608811378479004,21.4786341190338,-1.88833306567781,0.0989904705012708,0.516704190685561,-4.40792386996411,"P49588;A0A6Q8PF33;H3BPK7;A0A6Q8PGB5;A0A6Q8PGN5;A0A6Q8PGE8;A0A6Q8PFK3;A0A6Q8PFY2;A0A6Q8PHJ2;A0A6Q8PHP7;A0A6Q8PH44;A0A6Q8PGR9",55,-2.31184659837266,0.0473752439517605,0.382454183516398,0.0608811378479004,"Non-significant",0.417420584138604,"AARS1","Alanine--tRNA ligase, cytoplasmic","P49588;A0A6Q8PF33;H3BPK7;A0A6Q8PGB5;A0A6Q8PGN5;A0A6Q8PGE8;A0A6Q8PFK3;A0A6Q8PFY2;A0A6Q8PHJ2;A0A6Q8PHP7;A0A6Q8PH44;A0A6Q8PGR9"
-0.0971183776855256,19.7935619354248,-2.13495293402076,0.0683598154465721,0.472762391961846,-4.08335286517113,"O75356;G3V4I0",16,-2.31091689017478,0.0474461118436242,0.382597369973055,0.0971183776855256,"Non-significant",0.417258019698465,"ENTPD5","Ectonucleoside triphosphate diphosphohydrolase 5","O75356;G3V4I0"
-0.269698619842522,15.7624816894531,-2.31682401601677,0.0519874437282894,0.452466505769145,-3.84001735812493,"O00623;A0A075B773;K7ELY8",4,-2.30709121193533,0.0477388336558031,0.383241183004947,0.269698619842526,"Non-significant",0.41652782790567,"PEX12","Peroxisome assembly protein 12","O00623;A0A075B773;K7ELY8"
-0.355395317077651,15.9587335586548,-2.23443023991428,0.0588509409239524,0.458479465998971,-3.95050586029494,"Q15119;D6RDN9",4,-2.30910044531429,0.0475848749920089,0.383241183004947,0.355395317077651,"Non-significant",0.41652782790567,"PDK2","[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 2, mitochondrial","Q15119;D6RDN9"
-0.0622444152832031,19.2490406036377,-2.02437142492399,0.0807302192817818,0.493327135630035,-4.22992956695791,"Q8N2K0;A0A5F9ZHQ8;I3L206;A0A5F9ZHH2;A0A5F9ZH71;A0A5F9ZHQ0;A0A5F9ZGT4;A0A5F9ZH49",21,-2.3072594556633,0.0477259229959409,0.383241183004947,0.0622444152831996,"Non-significant",0.41652782790567,"ABHD12","Lysophosphatidylserine lipase ABHD12","Q8N2K0;A0A5F9ZHQ8;I3L206;A0A5F9ZHH2;A0A5F9ZH71;A0A5F9ZHQ0;A0A5F9ZGT4;A0A5F9ZH49"
-0.353753089904824,16.5380725860596,-2.50336884939523,0.0392914922513588,0.427094738564892,-3.58929487505621,"Q96EY9;D6W601",2,-2.30783512724491,0.0476817733344488,0.383241183004947,0.353753089904824,"Non-significant",0.41652782790567,"ADAT3","Probable inactive tRNA-specific adenosine deaminase-like protein 3","Q96EY9;D6W601"
-0.105401992797802,19.4040994644165,-2.08565151212779,0.0736246204333521,0.482254356933344,-4.14887267058128,"P00751;E7ETN3;B4E1Z4;H7C5H1",22,-2.30565882122655,0.047848892269416,0.383270159323765,0.105401992797802,"Non-significant",0.416494992761089,"CFB","Complement factor B","P00751;E7ETN3;B4E1Z4;H7C5H1"
0.187751770019553,16.7885355949402,2.24248215951865,0.0581418191351613,0.458479465998971,-3.93972305021772,"P43121",7,2.30599511525467,0.0478230303825355,0.383270159323765,-0.187751770019553,"Non-significant",0.416494992761089,"MCAM","Cell surface glycoprotein MUC18","P43121"
-0.191674232482907,17.4283509254456,-2.23629194169119,0.0586862155577089,0.458479465998971,-3.94801307555283,"P33991;A0A3B3IU45;A0A3B3IS57;E5RG31;A0A3B3IT92",7,-2.30479540950479,0.0479153542647357,0.383376073400402,0.191674232482899,"Non-significant",0.416374995042796,"MCM4","DNA replication licensing factor MCM4","P33991;A0A3B3IU45;A0A3B3IS57;E5RG31;A0A3B3IT92"
-0.0811510086059748,18.9921135902405,-2.14955160138923,0.0668738440198688,0.471456937158113,-4.06390640331386,"Q9HCS2",15,-2.30283467059283,0.0480666235109268,0.383733653993552,0.0811510086059748,"Non-significant",0.415970110880485,"CYP4F12","Cytochrome P450 4F12","Q9HCS2"
-0.12887716293335,19.8846175670624,-2.08576327594865,0.0736122424530608,0.482254356933344,-4.14872442929824,"Q9NVP1;H7C452",27,-2.30325825001828,0.0480339047863114,0.383733653993552,0.12887716293335,"Non-significant",0.415970110880485,"DDX18","ATP-dependent RNA helicase DDX18","Q9NVP1;H7C452"
0.0862989425659002,17.7349357604981,2.61358860917283,0.0333288270223551,0.413527842720711,-3.44135430263368,"Q15120",8,2.3018627215271,0.0481417835327905,0.383908065580979,-0.0862989425658967,"Non-significant",0.415772763630142,"PDK3","[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 3, mitochondrial","Q15120"
0.0449914932250834,19.2995657920837,1.8080412279262,0.111582042172536,0.536647447357431,-4.51138127165967,"Q6P2E9",31,2.30023652377602,0.0482677960877662,0.384487167730093,-0.0449914932250763,"Non-significant",0.415118150211078,"EDC4","Enhancer of mRNA-decapping protein 4","Q6P2E9"
0.057491302490206,19.8200635910034,1.88237265859612,0.0998761291553659,0.517198337791067,-4.41564927565052,"O14776",39,2.29810373028685,0.048433558824569,0.384531485221302,-0.0574913024902024,"Non-significant",0.415068094619237,"TCERG1","Transcription elongation regulator 1","O14776"
