Significant	-Log(P-value)	Difference	Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	Symbol color	Symbol type	Symbol size	Show label	S:\LUMOS\2024_05\240510_Zabransky\240510_C_1.mzML	S:\LUMOS\2024_05\240510_Zabransky\240510_C_2.mzML	S:\LUMOS\2024_05\240510_Zabransky\240510_C_3.mzML	S:\LUMOS\2024_05\240510_Zabransky\240510_C_4.mzML	S:\LUMOS\2024_05\240510_Zabransky\240510_D_1.mzML	S:\LUMOS\2024_05\240510_Zabransky\240510_D_2.mzML	S:\LUMOS\2024_05\240510_Zabransky\240510_D_3.mzML	S:\LUMOS\2024_05\240510_Zabransky\240510_D_4.mzML	S:\LUMOS\2024_05\240510_Zabransky\240510_DM_1.mzML	S:\LUMOS\2024_05\240510_Zabransky\240510_DM_2.mzML	S:\LUMOS\2024_05\240510_Zabransky\240510_DM_3.mzML	S:\LUMOS\2024_05\240510_Zabransky\240510_DM_4.mzML	S:\LUMOS\2024_05\240510_Zabransky\240510_I_1.mzML	S:\LUMOS\2024_05\240510_Zabransky\240510_I_2.mzML	S:\LUMOS\2024_05\240510_Zabransky\240510_I_3.mzML	S:\LUMOS\2024_05\240510_Zabransky\240510_I_4.mzML
	0.218846139942725	-0.0224189758300781	P09960	P09960	LKHA4_HUMAN	LTA4H	Leukotriene A-4 hydrolase	Color2 [DarkGray]	1	4		21.7660007476807	21.6690006256104	21.7655029296875	21.7752990722656	21.751293182373	21.735767364502	21.7474880218506	21.7111568450928	21.778980255127	21.7588272094727	21.709659576416	21.7132301330566	21.7792930603027	21.7232284545898	21.7530632019043	21.630542755127
	1.099738945778	0.167898654937744	P09972	P09972;A8MVZ9	ALDOC_HUMAN	ALDOC	Fructose-bisphosphate aldolase C	Color2 [DarkGray]	1	4		22.1332454681396	22.2960796356201	22.3414993286133	22.1386051177979	22.5018558502197	22.4118728637695	22.6672058105469	22.619104385376	22.3916397094727	22.4891185760498	22.6598949432373	22.6421566009521	22.3341102600098	22.4837017059326	22.2598819732666	22.5033302307129
	0.933459513604832	-0.0797944068908691	P0C024	P0C024;H3BRQ8;A0A087WVP7	NUDT7_HUMAN	NUDT7	Peroxisomal coenzyme A diphosphatase NUDT7	Color2 [DarkGray]	1	4		19.051586151123	18.9454803466797	18.9335289001465	18.960018157959	18.8544673919678	18.8365097045898	18.8196334838867	18.8938694000244	18.9929828643799	18.8539886474609	18.9206371307373	18.967493057251	18.9306507110596	18.8190841674805	18.9681720733643	18.8535289764404
	4.8917187867166	0.226619720458984	P0C0L4	P0C0L4;P0C0L5;A0A140TA32;A0A140TA49;A0A140TA29;A0A140TA44;F5GXS0;A0A0G2JPR0;A0A0G2JL54	CO4A_HUMAN	C4A	Complement C4-A	Color2 [DarkGray]	1	4		19.8302745819092	19.8927230834961	19.8817501068115	19.880464553833	20.0397644042969	20.1150360107422	20.0778064727783	20.249475479126	20.0273036956787	19.9627380371094	20.0837001800537	20.0371932983398	20.0669326782227	20.1078662872314	20.1127853393555	20.1041069030762
	0.0992477179749843	-0.0716111660003662	P0C0L5	P0C0L5;A0A3B3ISA6;A0A140TA29;F5GXS0;A0A0G2JL54	CO4B_HUMAN	C4B	Complement C4-B	Color2 [DarkGray]	1	4		15.3168649673462	16.1664409637451	15.2364664077759	15.7950735092163	15.2946710586548	15.3535642623901	15.094799041748	15.3997020721436	15.3099880218506	15.3243036270142	14.8179225921631	15.5259637832642	15.7688817977905	15.8196601867676	15.4710302352905	15.1688289642334
	0.351231085965792	0.033144474029541	P0C0S5;Q71UI9	Q71UI9;P0C0S5;C9J386;A0A494C189;C9J0D1	H2AV_HUMAN;H2AZ_HUMAN	H2AZ1;H2AZ2	Histone H2A.Z	Color2 [DarkGray]	1	4		20.085750579834	20.1454200744629	20.1218166351318	20.1471843719482	20.1334915161133	20.0990810394287	20.1903038024902	20.2036151885986	20.2405471801758	20.1008262634277	20.2099094390869	20.1454696655273	20.1794605255127	20.2242908477783	20.0486392974854	20.1803588867188
	0.185436864268505	0.28821849822998	P0C6L3;P29996	P0C6L3;P29996	LHDAG_HDVD3;SHDAG_HDVD3		Small delta antigen	Color2 [DarkGray]	1	4		15.5509967803955	15.5121078491211	14.8175811767578	14.3227033615112	18.8081855773926	18.4900131225586	18.444149017334	18.414680480957	14.4352579116821	16.03173828125	14.3124952316284	15.179087638855	16.4471836090088	15.1150693893433	13.967924118042	15.8260860443115
	0.650058086733376	0.0639925003051758	P0C7P0	P0C7P0	CISD3_HUMAN	CISD3	CDGSH iron-sulfur domain-containing protein 3, mitochondrial	Color2 [DarkGray]	1	4		19.3434543609619	19.3249378204346	19.4915790557861	19.2956523895264	19.4870452880859	19.5186920166016	19.5561943054199	19.5882873535156	19.5438594818115	19.5349369049072	19.5949573516846	19.4496688842773	19.4501247406006	19.4300231933594	19.4546184539795	19.3768272399902
	0.271932979366436	-0.0952262878417969	P0C870	P0C870;B5MC20	JMJD7_HUMAN	JMJD7	Bifunctional peptidase and (3S)-lysyl hydroxylase JMJD7	Color2 [DarkGray]	1	4		16.7422313690186	16.2881832122803	16.7651691436768	16.6981754302979	16.1763725280762	16.5293445587158	16.5213985443115	16.1606273651123	17.0275497436523	16.9182109832764	16.793083190918	16.3555030822754	16.5877876281738	16.444408416748	16.7499618530273	16.330696105957
	1.27742625430873	0.149549961090088	P0CG12	P0CG12	DERPC_HUMAN	DERPC	Decreased expression in renal and prostate cancer protein	Color2 [DarkGray]	1	4		17.4179267883301	17.2351627349854	17.4349060058594	17.3766345977783	17.5583229064941	17.4675331115723	17.5087852478027	17.5290718078613	17.7236347198486	17.5358448028564	17.5995349884033	17.56125831604	17.3921337127686	17.5275993347168	17.5707378387451	17.572359085083
	0.330590124380254	0.0561347007751465	P0CG29;P0CG30	P0CG29;P0CG30;A0A087WY67;Q6ICJ4	GST2_HUMAN;GSTT2_HUMAN	GSTT2;GSTT2B	Glutathione S-transferase theta-2	Color2 [DarkGray]	1	4		20.9043350219727	20.7674198150635	20.9127349853516	20.9633102416992	20.9331684112549	20.8450527191162	20.8681526184082	20.8593063354492	21.0197238922119	20.9125518798828	20.8536605834961	20.7480869293213	20.9954299926758	20.8619956970215	21.0838356018066	20.8310775756836
	0.25090608660357	0.0464162826538086	P0CG38;P0CG39;Q6S8J3	P0CG38;Q6S8J3;P0CG39;Q9BYX7	POTEE_HUMAN;POTEI_HUMAN;POTEJ_HUMAN	POTEE;POTEI;POTEJ	POTE ankyrin domain family member I	Color2 [DarkGray]	1	4		18.1093864440918	18.131404876709	18.1005744934082	17.9652938842773	17.8389949798584	17.9879684448242	18.2850551605225	18.1441345214844	17.7703609466553	17.7811164855957	18.1223773956299	18.2541427612305	18.2067909240723	18.13747215271	17.9338569641113	18.214204788208
	0.801358696508366	0.0977067947387695	P0DJI8	P0DJI8;P0DJI9;A0A3B3ISW8;A0A096LPE2;E9PR14;G3V1D9;E9PQD6	SAA1_HUMAN	SAA1	Serum amyloid A-1 protein	Color2 [DarkGray]	1	4		21.1734580993652	21.0106830596924	21.142162322998	21.098804473877	21.0548896789551	21.166633605957	21.0981044769287	21.0226192474365	21.1252841949463	21.131929397583	21.1066646575928	21.0891304016113	21.2601356506348	21.1941890716553	21.2920341491699	21.0695762634277
	0.0506791357018948	0.0294933319091797	P0DJI9	P0DJI9	SAA2_HUMAN	SAA2	Serum amyloid A-2 protein	Color2 [DarkGray]	1	4		18.7493095397949	18.3677978515625	18.4774417877197	18.4870147705078	18.5765800476074	18.5065898895264	18.6420021057129	18.2229652404785	18.7668228149414	18.6761360168457	18.5858764648438	18.3285655975342	18.7385673522949	18.6300640106201	18.8297500610352	18.0011558532715
	1.33683284662872	0.0937328338623047	P0DMM9;P0DMN0	P0DMM9;P0DMN0;H3BNY7;A0A0A6YYL2	ST1A3_HUMAN;ST1A4_HUMAN	SULT1A3;SULT1A4	Sulfotransferase 1A3	Color2 [DarkGray]	1	4		19.8043460845947	19.9360046386719	19.863748550415	19.9122562408447	19.8822135925293	19.9000587463379	19.9766483306885	19.9191627502441	19.9191970825195	19.9522380828857	19.9917125701904	20.0132904052734	19.9959831237793	19.9272384643555	19.9408016204834	20.0272636413574
	0.395544374458621	-0.0226716995239258	P0DMV8;P0DMV9	P0DMV9;P0DMV8;P34931;V9GZ37;A0A0G2JIW1;Q53FA3	HS71A_HUMAN;HS71B_HUMAN	HSPA1A;HSPA1B	Heat shock 70 kDa protein 1A	Color2 [DarkGray]	1	4		23.9614810943604	23.9233951568604	23.9766178131104	23.9304676055908	23.9664440155029	24.0062198638916	23.948127746582	23.9068126678467	23.9406642913818	23.978120803833	23.937183380127	23.9183807373047	23.9776744842529	23.9352436065674	23.9154186248779	23.8729381561279
	0.261936444257772	-0.0264792442321777	P0DN76;Q01081	P0DN76;Q01081	U2AF1_HUMAN;U2AF5_HUMAN	U2AF1;U2AF1L5	Splicing factor U2AF 35 kDa subunit-like protein	Color2 [DarkGray]	1	4		19.092960357666	18.9366664886475	19.0406265258789	19.0490570068359	19.0084896087646	18.9823760986328	18.955135345459	18.9605617523193	19.1018581390381	18.8963737487793	19.0064868927002	19.0118713378906	19.0740756988525	18.9647636413574	18.9711818695068	19.0033721923828
	1.51257168264194	0.0886931419372559	P0DN79;P35520	P35520;P0DN79;H7C1W6;H7C2H4;H7C2W0	CBSL_HUMAN;CBS_HUMAN	CBS;CBSL	Cystathionine beta-synthase-like protein	Color2 [DarkGray]	1	4		22.2727832794189	22.2625408172607	22.3386383056641	22.2004852294922	22.3973636627197	22.4059505462646	22.4539756774902	22.416202545166	22.3936157226563	22.419376373291	22.4727268218994	22.3589553833008	22.3313980102539	22.3969211578369	22.3530673980713	22.3478336334229
	0.532546278781432	0.055694580078125	P0DP23;P0DP24;P0DP25	P0DP25;P0DP24;P0DP23;Q96HY3;G3V226;E7EMB3;A0A590UJC0;G3V361;A0A590UJI2	CALM1_HUMAN;CALM2_HUMAN;CALM3_HUMAN	CALM1;CALM2;CALM3	Calmodulin-1	Color2 [DarkGray]	1	4		23.7749900817871	23.6345367431641	23.8444194793701	23.7122669219971	23.8377475738525	23.8052043914795	23.8277816772461	23.70334815979	23.7715072631836	23.8190250396729	23.6688442230225	23.7438716888428	23.823055267334	23.7933559417725	23.7466106414795	23.8259696960449
	0.318175003726312	-0.096013069152832	P0DPB6	P0DPB6;A0A0R4J2F3	RPAC2_HUMAN	POLR1D	DNA-directed RNA polymerases I and III subunit RPAC2	Color2 [DarkGray]	1	4		17.63889503479	17.4185028076172	17.5447387695313	17.5871906280518	13.5625095367432	17.8044719696045	17.4629650115967	17.2662925720215	17.6092586517334	17.6802082061768	17.5622501373291	17.4545650482178	17.1286087036133	17.6972789764404	17.517915725708	17.4614715576172
	0.931471141003526	-0.379340171813965	P0DPH7;P0DPH8;Q6PEY2;Q71U36	Q6PEY2;Q71U36;P0DPH8;P0DPH7;F8VQQ4	TBA1A_HUMAN;TBA3C_HUMAN;TBA3D_HUMAN;TBA3E_HUMAN	TUBA1A;TUBA3C;TUBA3D;TUBA3E	Tubulin alpha-3C chain	Color2 [DarkGray]	1	4		17.9925403594971	17.818000793457	17.5288581848145	18.0182495117188	17.5158386230469	17.2753429412842	17.2361354827881	17.4573249816895	17.1606292724609	17.4002799987793	17.0771903991699	17.2368831634521	17.716625213623	17.2693824768066	17.7872142791748	17.067066192627
	0.254894276976964	0.0378499031066895	P10109	P10109	ADX_HUMAN	FDX1	Adrenodoxin, mitochondrial	Color2 [DarkGray]	1	4		20.5218296051025	20.5001659393311	20.6266174316406	20.545373916626	20.6446933746338	20.6746006011963	20.7394599914551	20.6409378051758	20.6712188720703	20.6292095184326	20.7036476135254	20.6520214080811	20.5839500427246	20.4342041015625	20.663402557373	20.6638298034668
	0.140081777432128	0.0767886638641357	P10114	P10114	RAP2A_HUMAN	RAP2A	Ras-related protein Rap-2a	Color2 [DarkGray]	1	4		15.4657382965088	15.4547300338745	15.3670806884766	16.0604038238525	14.7026567459106	15.0689926147461	15.3996915817261	15.5675487518311	15.6946268081665	15.0682029724121	15.5930061340332	15.3240957260132	15.5964021682739	15.4090623855591	16.0389671325684	15.6106758117676
	0.679077072298496	-0.0318460464477539	P10155	P10155	RO60_HUMAN	RO60	60 kDa SS-A/Ro ribonucleoprotein	Color2 [DarkGray]	1	4		19.2921581268311	19.2609119415283	19.2485733032227	19.3001174926758	19.2799167633057	19.2903366088867	19.2030754089355	19.2995681762695	19.3264579772949	19.2422637939453	19.228832244873	19.2499885559082	19.2843399047852	19.2641887664795	19.2265319824219	19.1993160247803
	0.0417527646121991	0.018798828125	P10176	P10176;U3KQK5	COX8A_HUMAN	COX8A	Cytochrome c oxidase subunit 8A, mitochondrial	Color2 [DarkGray]	1	4		18.8357887268066	18.7629890441895	18.8860187530518	19.0152645111084	18.7118377685547	18.8956069946289	18.702615737915	18.8762054443359	18.9773044586182	18.7946434020996	19.1153392791748	18.4938907623291	18.884895324707	19.2490749359131	18.9129238128662	18.5283622741699
	0.395146189850814	0.0392203330993652	P10253	P10253	LYAG_HUMAN	GAA	Lysosomal alpha-glucosidase	Color2 [DarkGray]	1	4		21.5145092010498	21.3330955505371	21.4857158660889	21.4707221984863	21.4371147155762	21.4383678436279	21.4917793273926	21.4596900939941	21.5018081665039	21.440803527832	21.4426822662354	21.3986644744873	21.5392475128174	21.4786128997803	21.4709415435791	21.4721221923828
	2.9897358472645	-0.0862679481506348	P10301	P10301	RRAS_HUMAN	RRAS	Ras-related protein R-Ras	Color2 [DarkGray]	1	4		18.4679317474365	18.4575614929199	18.4174900054932	18.4172878265381	18.3486633300781	18.2885189056396	18.2839889526367	18.4287071228027	18.2836627960205	18.3660449981689	18.3352069854736	18.4591865539551	18.3383617401123	18.3518486022949	18.3665866851807	18.3584022521973
	0.0703957678561961	-0.0322160720825195	P10321	P10321;O19617;A0A140T933;A2AEA2;A0A140T955;A0A140T921;A0A1W2PRT9;A0A140T913;A0A140T9U8;A0A140T9H5;A0A1W2PRU9;A0A140T9X5;Q53Z42;A0A1W2PPQ2;A0A140T9I0	HLAC_HUMAN	HLA-C	HLA class I histocompatibility antigen, C alpha chain	Color2 [DarkGray]	1	4		19.1450786590576	18.9434642791748	19.1654644012451	19.349723815918	18.9007873535156	19.0971622467041	19.0995693206787	19.1213436126709	18.8907604217529	18.853199005127	18.8648872375488	18.7255764007568	19.1495590209961	18.9682025909424	19.5006408691406	18.8564643859863
	0.200911839909846	-0.0217561721801758	P10398	P10398;Q96II5	ARAF_HUMAN	ARAF	Serine/threonine-protein kinase A-Raf	Color2 [DarkGray]	1	4		19.7361602783203	19.7389316558838	19.8938617706299	19.818489074707	19.7152328491211	19.7096195220947	19.7240924835205	19.7770500183105	19.7656421661377	19.7113742828369	19.6862506866455	19.7407627105713	19.7732124328613	19.769868850708	19.8288822174072	19.7284545898438
	0.28161894814771	-0.0352554321289063	P10412	P16403;P10412;P16402	H14_HUMAN	H1-4	Histone H1.4	Color2 [DarkGray]	1	4		23.7442111968994	23.8527374267578	23.8776912689209	23.8237838745117	23.7428340911865	23.8114700317383	23.8987274169922	23.9240474700928	24.0515556335449	23.7965068817139	23.828634262085	23.7898769378662	23.8728809356689	23.8243770599365	23.7896995544434	23.6704444885254
	0.0806280114147441	-0.00789117813110352	P10515	P10515;H0YDD4;E9PEJ4	ODP2_HUMAN	DLAT	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex, mitochondrial	Color2 [DarkGray]	1	4		21.5411052703857	21.3961162567139	21.4844760894775	21.4740447998047	21.4692821502686	21.4184322357178	21.4069290161133	21.3837051391602	21.4582080841064	21.4196147918701	21.402156829834	21.3734073638916	21.5097484588623	21.4454879760742	21.4834537506104	21.4254875183105
	1.03849434223773	0.157682418823242	P10586	P10586;P23468;A2A437;Q3KPI9;F5GWR7	PTPRF_HUMAN	PTPRF	Receptor-type tyrosine-protein phosphatase F	Color2 [DarkGray]	1	4		16.373628616333	16.509744644165	16.3720588684082	16.2107715606689	16.3042182922363	16.1942100524902	16.5330581665039	16.4883708953857	16.3473510742188	16.3724212646484	16.5483989715576	16.4285430908203	16.5281677246094	16.6520614624023	16.504035949707	16.4126682281494
	0.790824206784236	0.188595771789551	P10588	P10588;M0R175	NR2F6_HUMAN	NR2F6	Nuclear receptor subfamily 2 group F member 6	Color2 [DarkGray]	1	4		16.5954113006592	16.5774631500244	16.7232475280762	16.5826377868652	16.7829856872559	16.6646690368652	16.481912612915	16.7098655700684	16.5447998046875	16.9142799377441	16.6659183502197	16.7657527923584	17.1243343353271	16.818058013916	16.6574153900146	16.6333351135254
	0.979556596641698	-0.0885462760925293	P10599	THIO_HUMAN;P10599	THIO_HUMAN	TXN	Thioredoxin	Color2 [DarkGray]	1	4		25.0151309967041	24.9207763671875	25.0979175567627	24.9534969329834	25.0881481170654	25.0452194213867	24.9132251739502	24.9520835876465	24.960901260376	24.9500198364258	24.955436706543	24.9998054504395	24.9607791900635	24.9238376617432	24.9080429077148	24.8404769897461
	0.0428241164527289	-0.00666570663452148	P10606	P10606	COX5B_HUMAN	COX5B	Cytochrome c oxidase subunit 5B, mitochondrial	Color2 [DarkGray]	1	4		23.1300354003906	22.9964122772217	23.1864604949951	23.1887836456299	23.2008380889893	23.1611461639404	23.2548522949219	23.2686939239502	23.3212871551514	23.1486492156982	23.1934337615967	23.2238903045654	23.1705780029297	23.032205581665	23.131706237793	23.1405391693115
	0.247574470965383	-0.0393900871276855	P10619	P10619;X6R8A1;X6R5C5	PPGB_HUMAN	CTSA	Lysosomal protective protein	Color2 [DarkGray]	1	4		21.8218593597412	21.5731754302979	21.7387676239014	21.762788772583	21.6480236053467	21.597261428833	21.5856704711914	21.5606307983398	21.6478042602539	21.6356029510498	21.5103282928467	21.5807647705078	21.6766948699951	21.6459331512451	21.7908229827881	21.6255798339844
	0.659060009850622	-0.15740966796875	P10620	P10620;F5H6X2;F5H7F6	MGST1_HUMAN	MGST1	Microsomal glutathione S-transferase 1	Color2 [DarkGray]	1	4		25.9561710357666	25.5472049713135	26.0059413909912	25.868724822998	25.5910167694092	25.7261619567871	25.6243076324463	25.8531055450439	25.9819469451904	25.7339305877686	25.6057815551758	25.7319507598877	25.7485103607178	25.542552947998	25.7633743286133	25.6939659118652
	0.884325465920324	0.103907108306885	P10632	P10632;A0A0D9SG51;G3V188;B7Z1F5	CP2C8_HUMAN	CYP2C8	Cytochrome P450 2C8	Color2 [DarkGray]	1	4		21.0288562774658	21.1712226867676	21.2179584503174	21.0681209564209	21.3527946472168	21.308464050293	21.4501094818115	21.3750686645508	21.3596458435059	21.3028812408447	21.3858394622803	21.2937183380127	21.2488098144531	21.219388961792	21.1210899353027	21.3124980926514
	1.08932385145336	-0.179092884063721	P10636	TAU_HUMAN;P10636;A0A0G2JQJ7;I3L170;A0A0G2JPD5;A0A0G2JMX7;A0A0G2JS76	TAU_HUMAN	MAPT	Microtubule-associated protein tau	Color2 [DarkGray]	1	4		17.9574699401855	17.95436668396	17.9412879943848	18.1017189025879	17.7773323059082	17.3924427032471	17.7117881774902	17.7619152069092	17.8592433929443	17.8392105102539	17.7275142669678	18.4061508178711	17.7766189575195	17.7160415649414	17.7102069854736	18.0356044769287
	0.0109920405310569	-0.000609397888183594	P10644	P10644;K7EM13;K7EPB2	KAP0_HUMAN	PRKAR1A	cAMP-dependent protein kinase type I-alpha regulatory subunit	Color2 [DarkGray]	1	4		20.0882892608643	20.0717449188232	20.1313819885254	20.0918045043945	20.0637378692627	20.1306781768799	20.1042861938477	20.1142864227295	20.1107616424561	20.1199703216553	20.101879119873	20.0719146728516	20.0873699188232	20.0768413543701	20.1358604431152	20.0807113647461
	1.08819427789824	0.201606750488281	P10646	P10646	TFPI1_HUMAN	TFPI	Tissue factor pathway inhibitor	Color2 [DarkGray]	1	4		18.0476989746094	18.1291675567627	18.2805442810059	18.3134994506836	18.4470710754395	18.3257923126221	18.3117179870605	18.4139423370361	18.4431743621826	18.4020042419434	18.0917816162109	18.2296123504639	18.4708652496338	18.3385410308838	18.5499877929688	18.2179431915283
	1.13856568468667	-0.119788646697998	P10746	P10746;A0A3B3ISX6;A0A3B3ISL9;Q5T3L7;A0A3B3ITJ2;Q5T3L9;Q5T3L8;A0A3B3ISM6	HEM4_HUMAN	UROS	Uroporphyrinogen-III synthase	Color2 [DarkGray]	1	4		17.844165802002	17.9044456481934	17.9876194000244	17.9613819122314	17.6463832855225	17.7348556518555	17.7306098937988	17.680778503418	17.7361183166504	17.7645149230957	17.6233749389648	17.8420124053955	17.7433547973633	17.8513164520264	17.9072895050049	17.7164974212646
	0.391792358139753	0.036923885345459	P10768	P10768;U3KQT1	ESTD_HUMAN	ESD	S-formylglutathione hydrolase	Color2 [DarkGray]	1	4		22.726167678833	22.7663288116455	22.7877368927002	22.6581077575684	22.8347759246826	22.8470478057861	22.7883415222168	22.7965431213379	22.8015441894531	22.7850914001465	22.8017635345459	22.7618064880371	22.768684387207	22.8211441040039	22.8078784942627	22.6883296966553
	0.350283025091168	0.020963191986084	P10809	P10809	CH60_HUMAN	HSPD1	60 kDa heat shock protein, mitochondrial	Color2 [DarkGray]	1	4		25.1745452880859	25.1501293182373	25.2313079833984	25.1492881774902	25.3021202087402	25.2413768768311	25.2406711578369	25.2571430206299	25.2382717132568	25.2058010101318	25.2318649291992	25.2784442901611	25.1919631958008	25.228910446167	25.1515083312988	25.2167415618896
	1.87815106033378	0.123861312866211	P10909	P10909;H0YAS8;H0YC35	CLUS_HUMAN	CLU	Clusterin	Color2 [DarkGray]	1	4		23.3165016174316	23.1773777008057	23.2640762329102	23.2515296936035	23.3536128997803	23.3177452087402	23.2777309417725	23.3208599090576	23.3076095581055	23.3294677734375	23.2705783843994	23.273099899292	23.4021453857422	23.3178558349609	23.3727989196777	23.412130355835
	0.48753092442186	0.0274496078491211	P11021	P11021	BIP_HUMAN	HSPA5	Endoplasmic reticulum chaperone BiP	Color2 [DarkGray]	1	4		24.6043682098389	24.5748882293701	24.6104354858398	24.517894744873	24.6410293579102	24.6515235900879	24.6377334594727	24.615894317627	24.6200561523438	24.6150341033936	24.6226062774658	24.6243858337402	24.6226444244385	24.609375	24.5619506835938	24.6234149932861
	0.26856444760075	0.0338735580444336	P11117	P11117;E9PQY3;B7Z7D2;A0A5F9ZHR7	PPAL_HUMAN	ACP2	Lysosomal acid phosphatase	Color2 [DarkGray]	1	4		20.560417175293	20.4667854309082	20.5438747406006	20.6097946166992	20.5665607452393	20.5542087554932	20.5254287719727	20.5706424713135	20.6159210205078	20.5247211456299	20.5036430358887	20.4194145202637	20.66530418396	20.5304107666016	20.6357231140137	20.4849281311035
	0.987600784434608	-0.0533227920532227	P11142	P11142;P54652;E9PKE3;E9PQK7;E9PN89;E9PPY6;E9PK54;E9PLF4;E9PQQ4;E9PN25	HSP7C_HUMAN	HSPA8	Heat shock cognate 71 kDa protein	Color2 [DarkGray]	1	4		24.5512447357178	24.4490642547607	24.5255489349365	24.4931087493896	24.4723529815674	24.4807510375977	24.409912109375	24.4037055969238	24.4946041107178	24.4590148925781	24.4003219604492	24.4135074615479	24.4917087554932	24.4221897125244	24.4666385650635	24.4251384735107
	0.150249260881348	0.0549416542053223	P11150	P11150;E7EUK6;E7EUJ1	LIPC_HUMAN	LIPC	Hepatic triacylglycerol lipase	Color2 [DarkGray]	1	4		17.3626365661621	17.2285842895508	17.4447078704834	17.3612842559814	17.1820640563965	17.5025672912598	17.2801990509033	17.3807563781738	17.3612232208252	17.2291011810303	17.6061229705811	17.3261394500732	17.0193843841553	17.4422950744629	17.567346572876	17.5879535675049
	0.375049464200223	0.158020257949829	P11166	P11166;A0A6Q8PFI8	GTR1_HUMAN	SLC2A1	Solute carrier family 2, facilitated glucose transporter member 1	Color2 [DarkGray]	1	4		15.234712600708	14.7618417739868	14.7672433853149	14.3906288146973	15.5658550262451	14.4669876098633	15.285101890564	14.8642730712891	15.4277420043945	14.8827047348022	14.3325748443604	14.8617362976074	14.8382387161255	15.0944242477417	14.9978275299072	14.8560171127319
	0.0808483588364332	0.0182414054870605	P11168	P11168	GTR2_HUMAN	SLC2A2	Solute carrier family 2, facilitated glucose transporter member 2	Color2 [DarkGray]	1	4		18.4381656646729	18.422233581543	18.3522758483887	18.6889839172363	18.4152183532715	18.6447715759277	18.3803806304932	18.2961006164551	18.517749786377	18.2510852813721	18.3311100006104	18.2625865936279	18.51686668396	18.3905181884766	18.5428771972656	18.5243625640869
	0.0509972378812134	0.0347790718078613	P11169;Q8TDB8	Q8TDB8;P11169	GTR14_HUMAN;GTR3_HUMAN	SLC2A14;SLC2A3	Solute carrier family 2, facilitated glucose transporter member 3	Color2 [DarkGray]	1	4		16.7308025360107	16.4202194213867	16.1833877563477	16.3839340209961	17.0273017883301	16.3875885009766	16.6187877655029	16.0558452606201	16.2048835754395	16.3372821807861	16.5096073150635	16.2260665893555	16.2509803771973	17.0857105255127	16.3575077056885	16.1632614135742
	0.872947296464935	-0.0530242919921875	P11171	Q9Y2J2;Q9H4G0;P11171;A0A1B0GTW6;A0A3B3ITC5;A0A3B3ITP0;A0A1B0GTF8;A0A2R8Y570;A8K968;A0A3B3IUD6;A0A2R8Y7Y3;A0A2R8Y5G2;A0A2R8Y6T6;A0A2R8Y6D0;Q4VXN1;A0A2R8YFR9;A0A2R8Y6G5;A0A3B3IU06;A0A2R8YCW8;A0A2R8Y5Z6;A0A2R8YD30;A0A2U3TZH6;A0A0A0MRA8;A0A2R8Y7N0;A0A0C4DH22;A0A1B0GWG0;A0A2R8Y420;Q4VB86;Q4VXN0	EPB41_HUMAN	EPB41	Protein 4.1	Color2 [DarkGray]	1	4		19.9006538391113	19.9003982543945	19.9023342132568	19.9727420806885	19.8793163299561	19.9288864135742	19.8603572845459	19.8325862884521	19.9406871795654	19.937931060791	19.923770904541	19.8038902282715	19.9106578826904	19.8562622070313	19.8970355987549	19.8000755310059
	0.364974462822394	-0.0157475471496582	P11172	P11172;E9PFD2	UMPS_HUMAN	UMPS	Uridine 5'-monophosphate synthase	Color2 [DarkGray]	1	4		19.9807529449463	19.9098205566406	19.9534320831299	19.9279308319092	19.9204483032227	19.9238510131836	19.9251670837402	19.9175090789795	19.9882488250732	19.9337882995605	19.9454669952393	19.8979511260986	19.9326496124268	19.9203491210938	19.9529495239258	19.9029979705811
	0.0153810649907456	-0.002899169921875	P11177	P11177;C9J634;F8WF02	ODPB_HUMAN	PDHB	Pyruvate dehydrogenase E1 component subunit beta, mitochondrial	Color2 [DarkGray]	1	4		21.4480266571045	21.1921005249023	21.3346290588379	21.2962875366211	21.2834510803223	21.2592277526855	21.3272724151611	21.2865734100342	21.4652519226074	21.3417358398438	21.2894248962402	21.2723579406738	21.4012145996094	21.2329044342041	21.2894020080566	21.3359260559082
	1.64135033115279	0.0708432197570801	P11182	P11182	ODB2_HUMAN	DBT	Lipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex, mitochondrial	Color2 [DarkGray]	1	4		21.2614669799805	21.2119312286377	21.2995052337646	21.2369327545166	21.3158721923828	21.2620811462402	21.3491916656494	21.3173141479492	21.37548828125	21.2931575775146	21.3234577178955	21.2529716491699	21.3443012237549	21.2911510467529	21.3087921142578	21.3489646911621
	0.902636559443026	-0.0515494346618652	P11216	P11216;P11217	PYGB_HUMAN	PYGB	Glycogen phosphorylase, brain form	Color2 [DarkGray]	1	4		21.2288017272949	21.1483020782471	21.2314453125	21.2145175933838	21.2055435180664	21.1855697631836	21.2075061798096	21.2085475921631	21.2308540344238	21.1925582885742	21.1779708862305	21.1385746002197	21.1899738311768	21.1152839660645	21.1924133300781	21.119197845459
