"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","CTRL.myr_vs_CTRL","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Ids"
-0.552432644108499,17.2182081079339,-3.08599054667634,0.0120145801361104,0.0654441247414016,-3.41909561433563,"O14950",2,-2.96680432077861,0.0136993723255569,0.0693203211664793,0.552432644108499,"Non-significant",1.1591394338331,"MYL12A;MYL12B","Myosin regulatory light chain 12B","O14950"
-0.365255548944603,22.9406610931156,-2.66829285740189,0.0242711269238583,0.104051220053207,-4.12205123592435,"P60709",29,-2.95888968247238,0.0138887418564113,0.0698966030382439,0.365255548944599,"Non-significant",1.15554393037155,"ACTB;ACTG1","Actin, cytoplasmic 1","P60709"
0.694349680792175,15.148026131399,3.15339220458745,0.0107350120157179,0.0609854056843852,-3.30535924612119,"P01876",1,2.94849284013254,0.0141415318981078,0.0707841002035016,-0.694349680792175,"Non-significant",1.15006428425035,"IGHA1","Immunoglobulin heavy constant alpha 1","P01876"
-0.56058464075625,19.2801848729438,-2.77532563768403,0.0202574530079897,0.0930649147679602,-3.94267522743699,"P30084",12,-2.94510783910694,0.014224835149027,0.0708182653118227,0.56058464075625,"Non-significant",1.14985471545887,"ECHS1","Enoyl-CoA hydratase, mitochondrial","P30084"
-0.475352161473182,17.9353050703573,-2.7593717147638,0.0208104119910629,0.0944629485476676,-3.96946351590222,"P60900",8,-2.93913523327732,0.0143730297351128,0.0711733985813607,0.475352161473175,"Non-significant",1.1476822958017,"PSMA6","Proteasome subunit alpha type-6","P60900"
0.384821983187706,23.6354941719338,2.69766107680393,0.0230962672565788,0.10081002838179,-4.07291925890932,"P69905",10,2.93190527240185,0.0145545114756308,0.0716887107789047,-0.384821983187699,"Non-significant",1.14454922972196,"HBA1","Hemoglobin subunit alpha","P69905"
0.350466885086853,18.5109561115194,2.69530227853192,0.023188483850239,0.10081002838179,-4.07686806626481,"P02743",7,2.92305105315507,0.0147799209948913,0.0724137928109488,-0.350466885086849,"Non-significant",1.14017870491927,"APCS","Serum amyloid P-component","P02743"
0.491432408248595,15.7991326579731,3.50345858103551,0.00601825544955983,0.0407263727701013,-2.71692341190891,"P15085",1,2.91132306010302,0.0150839273794404,0.0732502385918809,-0.491432408248599,"Non-significant",1.13519095638043,"CPA1;CPB1","Carboxypeptidase A1","P15085"
0.665921988867947,19.4869521869253,2.95056477468736,0.0150785141931697,0.0754740764479737,-3.6476257582583,"Q9NQS5",2,2.91037217814189,0.0151088505086925,0.0732502385918809,-0.66592198886795,"Non-significant",1.13519095638043,"GPR84","G-protein coupled receptor 84","Q9NQS5"
0.480898055738557,17.5706338674771,2.77404119559962,0.0203014176923628,0.0930649147679602,-3.94483251996261,"Q14019",4,2.8651667842531,0.0163428959139044,0.078820425084768,-0.48089805573855,"Non-significant",1.10336122727971,"COTL1","Coactosin-like protein","Q14019"
-1.11390935670273,16.0554245560728,-2.77598761867818,0.0202348318303367,0.0930649147679602,-3.94156335433677,"Q96I99",3,-2.85101907385681,0.0167495995025769,0.0803633634165091,1.11390935670272,"Non-significant",1.09494189518583,"SUCLG2","Succite--CoA ligase [GDP-forming] subunit beta, mitochondrial","Q96I99"
0.831657290059532,16.7030578830329,2.73249284143963,0.0217766525714054,0.0964841161776145,-4.01455847066243,"CAS1_BOVIN",6,2.84366576266288,0.0169649915372761,0.0807241511859888,-0.831657290059525,"Non-significant",1.09299651289091,"CAS1_BOVIN","CAS1_BOVIN","CAS1_BOVIN"
-0.559213948822748,19.7772533614277,-2.67565701118258,0.0239710111866599,0.103242587715568,-4.10973807873594,"P05091",21,-2.84250837861262,0.0169991463080646,0.0807241511859888,0.559213948822752,"Non-significant",1.09299651289091,"ALDH2","Aldehyde dehydrogese, mitochondrial","P05091"
-0.470036102725224,16.8845115571619,-2.67621043450786,0.0239486081289764,0.103242587715568,-4.10881254481751,"P21980",7,-2.8384092570723,0.0171206697897256,0.0808864297208465,0.470036102725228,"Non-significant",1.09212433366216,"TGM2","Protein-glutamine gamma-glutamyltransferase 2","P21980"
0.337526341271403,25.1790651772757,2.51422141214403,0.0314873011172247,0.127494550658682,-4.37841505967948,"P02787",95,2.83115343154048,0.0173379230371353,0.0810854380423602,-0.337526341271399,"Non-significant",1.09105713278869,"TF","Serotransferrin","P02787"
0.949568978975902,15.7552379123549,2.87192390744402,0.0172122553109595,0.0835351729684692,-3.7801831937929,"Q9H173",1,2.83234569764787,0.0173020349767987,0.0810854380423602,-0.949568978975899,"Non-significant",1.09105713278869,"SIL1","Nucleotide exchange factor SIL1","Q9H173"
-0.650317429565224,15.715268025458,-3.02640476312845,0.0132756224167577,0.069133295211436,-3.51966293426534,"O14561",1,-2.81697904207443,0.0177703567599987,0.0822005763900836,0.650317429565225,"Non-significant",1.08512513717826,"NDUFAB1","Acyl carrier protein, mitochondrial","O14561"
0.37377856971688,23.479053946663,2.56553325482951,0.0288732794905126,0.12208519090509,-4.29332753895847,"P02790",22,2.81182504565777,0.0179302673401361,0.0822005763900836,-0.373778569716876,"Non-significant",1.08512513717826,"HPX","Hemopexin","P02790"
-0.313501821566323,17.733427930388,-2.51882475157659,0.031243488551971,0.127451411449891,-4.37079502629843,"P15144",15,-2.81178731735066,0.0179314432298023,0.0822005763900836,0.313501821566323,"Non-significant",1.08512513717826,"ANPEP","Aminopeptidase N","P15144"
0.510274146195695,17.3891092043218,2.94401753792466,0.0152454124996069,0.0758992041647095,-3.65866824667166,"P17936",2,2.81766215043074,0.0177492700504089,0.0822005763900836,-0.510274146195702,"Non-significant",1.08512513717826,"IGFBP3","Insulin-like growth factor-binding protein 3","P17936"
-0.440588013147845,18.9151408163625,-2.61685311140993,0.0264751245768703,0.112976798885631,-4.20792270836965,"P12814",11,-2.80689860084159,0.0180844681726303,0.0824936824032297,0.440588013147849,"Non-significant",1.08357930966188,"ACTN1","Alpha-actinin-1","P12814"
0.364937762807649,16.3550975592134,2.8713034276552,0.0172302570593711,0.0835351729684692,-3.78122828012723,"P22303",3,2.79338998826189,0.0185141591092698,0.0840397614469796,-0.364937762807653,"Non-significant",1.07551518904104,"ACHE","Acetylcholinesterase","P22303"
0.366815311620677,23.2990851120559,2.54730693738376,0.0297761069138071,0.124763235304006,-4.32358801920543,"P08697",15,2.78558399397171,0.0187671110639036,0.084772413878901,-0.366815311620673,"Non-significant",1.07174545021109,"SERPINF2","Alpha-2-antiplasmin","P08697"
-0.559296498018199,16.7402909832635,-2.73497391486698,0.0216856015865081,0.0964841161776145,-4.01039801819588,"P27348",3,-2.75916063921036,0.0196493449793476,0.0878999683617193,0.559296498018202,"Non-significant",1.05601128124401,"YWHAQ","14-3-3 protein theta","P27348"
0.5058006930545,16.5905374403556,3.19094868493979,0.0100835898133464,0.0583057915708196,-3.242014215369,"Q92851",1,2.75959706234485,0.0196344413557128,0.0878999683617193,-0.505800693054503,"Non-significant",1.05601128124401,"CASP10","Caspase-10","Q92851"
0.438528115407642,19.0780468810525,2.93724963338308,0.0154199125366813,0.0760796246982116,-3.6700818884984,"P01034",2,2.74394306798491,0.0201761586799336,0.089822706430858,-0.438528115407649,"Non-significant",1.04661386343185,"CST3","Cystatin-C","P01034"
-0.36425057938812,18.6313375262737,-2.56012899039947,0.0291380955936747,0.122644893271558,-4.30230411544562,"P42126",6,-2.73188607618792,0.0206035704174666,0.09128663256734,0.364250579388123,"Non-significant",1.03959281312587,"ECI1","Enoyl-CoA delta isomerase 1, mitochondrial","P42126"
0.476907590119975,22.576665597493,2.84839773564912,0.017908340579206,0.0856359200048743,-3.81979805034898,"TRFE_HUMAN",2,2.71231657296868,0.0213166426419497,0.0939962432687876,-0.476907590119975,"Non-significant",1.02688950342412,"TRFE_HUMAN","TRFE_HUMAN","TRFE_HUMAN"
0.451599329396377,17.8995753705459,2.52896460403964,0.0307130313786785,0.126401186918472,-4.35400065167594,"P07942",6,2.66680275325974,0.0230717644518154,0.101253335935455,-0.451599329396377,"Non-significant",0.994590659426934,"LAMB1","Laminin subunit beta-1","P07942"
0.393108849552075,17.9153811552211,2.53139513303122,0.0305872156056676,0.126401186918472,-4.34997309334224,"P20908",5,2.65909203574885,0.0233830572173675,0.101655920109306,-0.393108849552075,"Non-significant",0.992867324394981,"COL5A1","Collagen alpha-1(V) chain","P20908"
-0.376297531552922,18.9213548837766,-2.46488271768166,0.0342219397883774,0.132592118175889,-4.45990733813651,"P25786",10,-2.66115308135018,0.0232994427461268,0.101655920109306,0.376297531552922,"Non-significant",0.992867324394981,"PSMA1","Proteasome subunit alpha type-1","P25786"
-0.460662439160867,19.8039454991893,-2.48782495224369,0.0329222564453662,0.129727699865571,-4.42205562172485,"Q06323",10,-2.64764074268207,0.023853091578872,0.103214779448764,0.460662439160874,"Non-significant",0.986258111105359,"PSME1","Proteasome activator complex subunit 1","Q06323"
-0.595711265855225,15.7782541631558,-2.84731670454284,0.0179410026792069,0.0856359200048743,-3.82161780513085,"Q9Y5Z4",1,-2.63664196153201,0.0243133958260718,0.104717230395081,0.595711265855225,"Non-significant",0.979981852706722,"HEBP2","Heme-binding protein 2","Q9Y5Z4"
0.286586483756206,23.0300996540965,2.36202582610454,0.0406994106173669,0.146644568994871,-4.62861361680524,"P19652",11,2.628771193366,0.0246482002809154,0.105667747500591,-0.286586483756199,"Non-significant",0.976057550251357,"ORM2","Alpha-1-acid glycoprotein 2","P19652"
-0.295540971113674,19.1045150214412,-2.3672979192409,0.0403398620970178,0.146076801806269,-4.62000913844482,"P05783",11,-2.62307410022678,0.0248933950901326,0.105739834190196,0.295540971113674,"Non-significant",0.975761374944141,"KRT18","Keratin, type I cytoskeletal 18","P05783"
0.641528380008047,16.0362919589267,2.78432609105423,0.0199520630336037,0.0928422631613923,-3.92755569806087,"Q53H76",1,2.62416436760752,0.0248462848351708,0.105739834190196,-0.641528380008047,"Non-significant",0.975761374944141,"PLA1A","Phospholipase A1 member A","Q53H76"
-0.296580177422175,18.176003315507,-2.37200115321315,0.0400217415841358,0.146076801806269,-4.61232894148801,"P13797",10,-2.62001606919543,0.0250260058547651,0.105817723385902,0.296580177422175,"Non-significant",0.9754415863267,"PLS3","Plastin-3","P13797"
0.415117849348853,17.4971465590504,2.49085985318423,0.0327540305801439,0.129727699865571,-4.41704289788001,"P22692",5,2.61088342526069,0.0254262294295843,0.106057155188266,-0.415117849348853,"Non-significant",0.974460026308612,"IGFBP4","Insulin-like growth factor-binding protein 4","P22692"
-0.503534752707829,18.6194439658461,-2.46495838788159,0.0342175706850242,0.132592118175889,-4.45978261576541,"P38646",11,-2.61198641926585,0.0253775572239893,0.106057155188266,0.503534752707829,"Non-significant",0.974460026308612,"HSPA9","Stress-70 protein, mitochondrial","P38646"
0.382675654723894,16.8974076009692,2.85998804519552,0.0175619147816206,0.0846996514988578,-3.80028436851098,"Q96P44",2,2.61375052925165,0.025299903834526,0.106057155188266,-0.382675654723901,"Non-significant",0.974460026308612,"COL21A1","Collagen alpha-1(XXI) chain","Q96P44"
-0.395069289635423,19.6892403329407,-2.41465568107243,0.0372469822717592,0.139638484144328,-4.54250324034432,"P62258",10,-2.59172449489947,0.026286586769677,0.109154167483053,0.395069289635426,"Non-significant",0.961959678366735,"YWHAE","14-3-3 protein epsilon","P62258"
0.304362406126543,17.8443776494531,2.34641736671883,0.0417824135933587,0.148809673028655,-4.65405863507598,"P08133",10,2.57882377640913,0.0268821032582468,0.11112869471936,-0.30436240612655,"Non-significant",0.954173786700645,"ANXA6","Annexin A6","P08133"
-0.609331259470675,15.7986585684992,-2.73909223218762,0.0215353117962387,0.0964841161776145,-4.0034911589761,"P80294",1,-2.56584278618991,0.0274948059800073,0.113156401499941,0.609331259470675,"Non-significant",0.946320872045446,"MT1H","Metallothionein-1H","P80294"
0.435491468033325,15.703071675771,3.06275171096872,0.0124911419365828,0.0676420902530739,-3.45831761918895,"Q96EG1",1,2.55725506551886,0.0279077193244479,0.114347557939994,-0.435491468033323,"Non-significant",0.941773105954564,"ARSG","Arylsulfatase G","Q96EG1"
0.277173907344878,20.1025127621919,2.31186978773354,0.0442808790306866,0.153349963673545,-4.71021750570818,"P08833",8,2.54782948447363,0.0283679780585879,0.115685325373062,-0.277173907344874,"Non-significant",0.936721727597074,"IGFBP1","Insulin-like growth factor-binding protein 1","P08833"
-0.83580251680308,14.9815763480893,-2.58646905521696,0.0278698428847848,0.118382910602343,-4.25852140200345,"P29692",1,-2.54547580285069,0.0284840757937993,0.115685325373062,0.835802516803074,"Non-significant",0.936721727597074,"EEF1D","Elongation factor 1-delta","P29692"
0.318506981831522,20.3277559230929,2.30839861737121,0.0445398453154335,0.153349963673545,-4.7158474222101,"P49747",17,2.54144248951603,0.0286841153787749,0.115989042972688,-0.318506981831522,"Non-significant",0.935583034921828,"COMP","Cartilage oligomeric matrix protein","P49747"
-0.459803055002148,20.8629990309514,-2.36974570102044,0.0401739888064855,0.146076801806269,-4.61601249171585,"P42765",18,-2.52706102676224,0.0294087469579735,0.118402172535145,0.459803055002151,"Non-significant",0.926640328767076,"ACAA2","3-ketoacyl-CoA thiolase, mitochondrial","P42765"
-0.427622587900977,18.9605393006129,-2.3592637659913,0.0408890322032639,0.14675675899311,-4.63311954527952,"P00480",12,-2.52009943382892,0.0297659767342078,0.11932162102111,0.427622587900974,"Non-significant",0.923280855245098,"OTC","Ornithine carbamoyltransferase, mitochondrial","P00480"
0.457538679277125,16.6778367468737,2.49685076953877,0.0324244480505418,0.129418271098283,-4.40714403934881,"O14786",3,2.50440402066629,0.0305871487654389,0.122084912744812,-0.457538679277125,"Non-significant",0.913338002857132,"NRP1","Neuropilin-1","O14786"
0.320082685740648,20.6191875925518,2.33746397438883,0.0424163463781589,0.149577227269512,-4.66863442256198,"P05452",6,2.50083191701705,0.0307771343421035,0.122315993136429,-0.320082685740651,"Non-significant",0.912516754110132,"CLEC3B","Tetranectin","P05452"
-0.502074101107677,17.4440052641388,-2.78788443620784,0.0198326119866059,0.0927525186848338,-3.92157685612403,"P20810",1,-2.49687251421513,0.0309890769296136,0.122631988191548,0.502074101107674,"Non-significant",0.911396230608504,"CAST","Calpastatin","P20810"
0.919209329288204,16.6920743330511,2.50714368855788,0.0318658562364348,0.128294708151907,-4.39012561029367,"P01266",1,2.49355432496937,0.0311678022916581,0.122814403923725,-0.919209329288201,"Non-significant",0.910750695265326,"TG","Thyroglobulin","P01266"
0.403623905172893,16.9136919439891,3.05907888279077,0.0125682127704588,0.0676637501479351,-3.46451662649799,"O14617",1,2.48545979183688,0.0316080596079114,0.124021454224262,-0.4036239051729,"Non-significant",0.906503180601793,"AP3D1","AP-3 complex subunit delta-1","O14617"
-0.691512302807045,16.708514542296,-2.45312399189082,0.0349076200818996,0.134126374256594,-4.47927830390665,"P61960",2,-2.45947995754237,0.0330628056535123,0.125992419897746,0.691512302807052,"Non-significant",0.899655582625354,"UFM1","Ubiquitin-fold modifier 1","P61960"
-0.335562299199296,18.7358956750286,-2.76255173620333,0.0206989917924643,0.0944200315262164,-3.96412520259958,"P62942",2,-2.4678788941044,0.0325854513078094,0.125992419897746,0.335562299199299,"Non-significant",0.899655582625354,"FKBP1A","Peptidyl-prolyl cis-trans isomerase FKBP1A","P62942"
0.340426595400579,24.9451509224647,2.52394194901949,0.0309746593871201,0.1269138698782,-4.36232118311453,"P68871",3,2.47130864465971,0.0323924738503743,0.125992419897746,-0.340426595400579,"Non-significant",0.899655582625354,"HBB","Hemoglobin subunit beta","P68871"
0.25658128894495,18.8502621369119,2.197949429281,0.053595429023391,0.171135749226414,-4.89367085636943,"Q08830",11,2.46195349785525,0.0329215127665966,0.125992419897746,-0.25658128894495,"Non-significant",0.899655582625354,"FGL1","Fibrinogen-like protein 1","Q08830"
0.91167855746739,16.5250776662066,2.3666470158593,0.0403840834367222,0.146076801806269,-4.62107173137638,"Q86YZ3",9,2.461673492278,0.0329374773588681,0.125992419897746,-0.9116785574674,"Non-significant",0.899655582625354,"HRNR","Hornerin","Q86YZ3"
0.378483419131772,20.6249342567044,3.14239359545262,0.0109338549353272,0.0617362784762986,-3.32391499951326,"Q8WUI4",1,2.46082142544856,0.0329861049567333,0.125992419897746,-0.378483419131776,"Non-significant",0.899655582625354,"HDAC7","Histone deacetylase 7","Q8WUI4"
0.422958835917527,16.5758847888684,2.95076379182399,0.0150734701905247,0.0754740764479737,-3.64729008381671,"Q92859",1,2.47061526076098,0.0324313968242714,0.125992419897746,-0.422958835917523,"Non-significant",0.899655582625354,"NEO1","Neogenin","Q92859"
-0.446807416814252,18.4429727328796,-2.37160800186727,0.040048239199883,0.146076801806269,-4.61297109096028,"P25787",4,-2.44980324195196,0.0336212987124966,0.127387008380421,0.446807416814249,"Non-significant",0.894874861454317,"PSMA2","Proteasome subunit alpha type-2","P25787"
-0.402355235370042,16.8519941668726,-2.45904767068173,0.0345605149223753,0.133345986742165,-4.46952235873336,"P31937",3,-2.44838535526954,0.0337039061049711,0.127387008380421,0.402355235370052,"Non-significant",0.894874861454317,"HIBADH","3-hydroxyisobutyrate dehydrogese, mitochondrial","P31937"
-0.560223862473773,17.1801245453818,-2.40149523079147,0.0380822652560974,0.141342032550263,-4.56407940085776,"P06748",3,-2.43614249137356,0.0344255165577838,0.129585481026455,0.560223862473777,"Non-significant",0.887443654818207,"NPM1","Nucleophosmin","P06748"
0.65907178903365,19.8273573101185,2.31300832832651,0.044196259178959,0.153349963673545,-4.70837038533298,"P19827",12,2.42220199946228,0.0352656347185143,0.131628951922422,-0.65907178903365,"Non-significant",0.880648576700389,"ITIH1","Inter-alpha-trypsin inhibitor heavy chain H1","P19827"
-0.302607265264793,18.6049695099441,-2.50341947284584,0.0320668570774468,0.128545063435999,-4.396284908064,"Q01518",3,-2.42094483694836,0.0353423767813298,0.131628951922422,0.3026072652648,"Non-significant",0.880648576700389,"CAP1","Adenylyl cyclase-associated protein 1","Q01518"
0.330330844156649,18.8546699692557,2.34404342880367,0.0419495870203932,0.148832634409517,-4.65792476006541,"Q6YHK3",4,2.4200871653935,0.0353948261648846,0.131628951922422,-0.330330844156652,"Non-significant",0.880648576700389,"CD109","CD109 antigen","Q6YHK3"
0.850085588302775,18.3034978211425,2.4342826804542,0.0360347074790448,0.136754668547523,-4.51027375714566,"Q9C0B1",1,2.41195906255265,0.0358956831078364,0.132957610231426,-0.850085588302775,"Non-significant",0.876286799461227,"FTO","Alpha-ketoglutarate-dependent dioxygese FTO","Q9C0B1"
0.313902447682025,17.1701204465768,2.71022491537125,0.0226112584292966,0.0997048824072793,-4.05187905938894,"P20849",2,2.39110227499736,0.0372128141134464,0.137287115016141,-0.313902447682025,"Non-significant",0.862370221248166,"COL9A1","Collagen alpha-1(IX) chain","P20849"
-0.562910545733251,14.989341105026,-2.5414908326935,0.0300700740163,0.125427425851774,-4.33323593148837,"P28799",1,-2.37887659150986,0.0380067075795562,0.138016514583016,0.562910545733251,"Non-significant",0.86006894430052,"GRN","Progranulin","P28799"
0.516713205029223,15.1774853056072,2.43048799342766,0.0362660142485968,0.137070731404901,-4.51650973604919,"P33908",2,2.383889769658,0.0376791891670166,0.138016514583016,-0.516713205029225,"Non-significant",0.86006894430052,"MAN1A1","Mannosyl-oligosaccharide 1,2-alpha-mannosidase IA","P33908"
0.832996100464904,16.327135844032,2.40387802492957,0.0379296758062498,0.141342032550263,-4.56017498323418,"P41271",1,2.38032752001554,0.0379116316265309,0.138016514583016,-0.832996100464898,"Non-significant",0.86006894430052,"NBL1","Neuroblastoma suppressor of tumorigenicity 1","P41271"
-0.578607639660493,16.4352919913535,-2.53124967942994,0.0305947305491406,0.126401186918472,-4.35021414110141,"Q15843",1,-2.38243412115681,0.0377740039943489,0.138016514583016,0.5786076396605,"Non-significant",0.86006894430052,"NEDD8","NEDD8","Q15843"
-0.33828700855863,17.8567783584436,-2.21222175650529,0.0523317773660426,0.170032371371773,-4.87084397781187,"A0A087WWU8",8,-2.37620761486916,0.0381822073410955,0.138112203116619,0.338287008558623,"Non-significant",0.859767946967574,"TPM3","Tropomyosin alpha-3 chain","A0A087WWU8"
-0.328757771360245,19.9572895156294,-2.16538020219516,0.056590471069531,0.176159827654885,-4.94557962858823,"P11142",25,-2.36451423856518,0.0389604729616874,0.139834875823731,0.328757771360248,"Non-significant",0.854384498913418,"HSPA8","Heat shock cogte 71 kDa protein","P11142"
-0.366203895552346,19.9178107341489,-2.19466431907466,0.0538904400126831,0.171486417359947,-4.89891822824079,"Q03154",16,-2.36542251209404,0.03889947189322,0.139834875823731,0.366203895552349,"Non-significant",0.854384498913418,"ACY1","Aminoacylase-1","Q03154"
-0.278506277730443,20.7007205053328,-2.110576465589,0.0619975725649855,0.187613569265283,-5.03232442242612,"P07237",33,-2.35827115079553,0.0393822982733778,0.139905381940382,0.27850627773045,"Non-significant",0.85416557855998,"P4HB","Protein disulfide-isomerase","P07237"
0.247783949396421,18.5585639912956,2.14266316797167,0.0587743809729961,0.180256064070952,-4.98163084666221,"P19022",7,2.35530217751409,0.0395844601170411,0.139905381940382,-0.247783949396425,"Non-significant",0.85416557855998,"CDH2","Cadherin-2","P19022"
0.578901383265677,17.2487330507609,2.28071802149404,0.0466585366542897,0.157112017970445,-4.76065687319398,"P35542",4,2.35660703077263,0.0394954865086361,0.139905381940382,-0.578901383265677,"Non-significant",0.85416557855998,"SAA4","Serum amyloid A-4 protein","P35542"
-0.482461798526177,16.5274448631899,-2.42351637427484,0.036694795765822,0.138127564549395,-4.52796064075752,"Q14651",2,-2.36059968697388,0.0392244488101886,0.139905381940382,0.482461798526177,"Non-significant",0.85416557855998,"PLS1","Plastin-1","Q14651"
-0.315753902021775,17.429548477354,-2.17915317701731,0.0553047076671649,0.175384107191078,-4.92365967211742,"Q9Y2T3",8,-2.35139324289637,0.0398521671727757,0.14031599544483,0.315753902021775,"Non-significant",0.852892818369639,"GDA","Guanine deamise","Q9Y2T3"
-0.276668688461722,18.542123521779,-2.14252800162929,0.0587876148481939,0.180256064070952,-4.98184495897449,"O14818",9,-2.3487871332907,0.0400316275396243,0.140413966294288,0.276668688461722,"Non-significant",0.852589692897952,"PSMA7","Proteasome subunit alpha type-7","O14818"
0.987020841769077,16.7991370679544,2.27288411296348,0.0472757804395068,0.15793361945385,-4.77331008417626,"CASB_BOVIN",3,2.33649786534206,0.0408885362858668,0.14287843245552,-0.987020841769077,"Non-significant",0.845033323150745,"CASB_BOVIN","CASB_BOVIN","CASB_BOVIN"
-0.610730111630676,15.5404198574822,-2.44044283148522,0.0356623091877781,0.135898346946019,-4.50014576527898,"Q9NR28",1,-2.33018240828622,0.0413358146158285,0.143898362158862,0.610730111630675,"Non-significant",0.841944149144817,"DIABLO","Diablo homolog, mitochondrial","Q9NR28"
0.350211266695354,17.4877783417677,2.25166923017599,0.0489875073849018,0.162589361428025,-4.80751119390246,"Q15262",4,2.32520122919135,0.0416919466130035,0.144594541436859,-0.35021126669535,"Non-significant",0.839848101706753,"PTPRK","Receptor-type tyrosine-protein phosphatase kappa","Q15262"
0.293982782955766,19.1627289906453,2.12708558510168,0.0603185579162957,0.183646726439714,-5.00627560395485,"P02452",10,2.31979404503759,0.042081909949847,0.144861890756723,-0.293982782955773,"Non-significant",0.839045850628798,"COL1A1","Collagen alpha-1(I) chain","P02452"
-0.449667651391103,17.6764051995303,-2.30608501590707,0.0447132723454182,0.153349963673545,-4.71959855553071,"P48637",3,-2.32098954922161,0.0419953869502545,0.144861890756723,0.449667651391099,"Non-significant",0.839045850628798,"GSS","Glutathione synthetase","P48637"
-0.378358438541852,19.3876907211225,-2.17483177234443,0.0557050634303603,0.176050814800388,-4.9305422822477,"P31946",7,-2.30781537031887,0.0429584589254928,0.146787944520319,0.378358438541852,"Non-significant",0.833309610927399,"YWHAB","14-3-3 protein beta/alpha","P31946"
0.344597954927551,17.4141722005242,2.51342957974159,0.0315294299145122,0.127494550658682,-4.37972552384465,"Q99435",2,2.30904413876541,0.0428677336290455,0.146787944520319,-0.344597954927547,"Non-significant",0.833309610927399,"NELL2","Protein kise C-binding protein NELL2","Q99435"
0.257776921591301,31.7983370975974,2.02290404054653,0.0716897020287367,0.205139860246945,-5.16938424688519,"ALBU_BOVIN",161,2.29763015160229,0.0437176805069231,0.147209353270585,-0.257776921591301,"Non-significant",0.83206459526514,"ALBU_BOVIN","ALBU_BOVIN","ALBU_BOVIN"
0.291643497719651,17.295583982089,2.14993074778078,0.0580670306980525,0.179233568087989,-4.97011163769586,"P00533",6,2.30175362619288,0.043408756075092,0.147209353270585,-0.291643497719651,"Non-significant",0.83206459526514,"EGFR","Epidermal growth factor receptor","P00533"
0.228325761743129,18.4723805362163,2.01188216328008,0.0730056161811656,0.206107318852925,-5.18645485785897,"P18206",21,2.29769691526219,0.0437126617453439,0.147209353270585,-0.228325761743125,"Non-significant",0.83206459526514,"VCL","Vinculin","P18206"
-0.378547275407325,17.9215107953794,-2.19948937431019,0.0534576763718925,0.171135749226414,-4.89121019374219,"Q15181",5,-2.30344006266713,0.0432830215007077,0.147209353270585,0.378547275407325,"Non-significant",0.83206459526514,"PPA1","Inorganic pyrophosphatase","Q15181"
0.966956532509073,15.5016777702158,2.27495313896682,0.047111990577872,0.15793361945385,-4.76996946328964,"A9UHW6",1,2.28440695716027,0.0447227776646175,0.14984777300274,-0.966956532509075,"Non-significant",0.824349707038042,"MIF4GD","MIF4G domain-containing protein","A9UHW6"
0.373220283076321,16.9730050312721,2.79863557162287,0.0194760725043178,0.0915474271015142,-3.90350809972342,"P07358",1,2.28307990612416,0.0448248737815973,0.14984777300274,-0.373220283076325,"Non-significant",0.824349707038042,"C8B","Complement component C8 beta chain","P07358"
-0.701306524843048,16.3395730191127,-2.3061074105865,0.0447115904884962,0.153349963673545,-4.71956225120726,"P06454",1,-2.25598525965134,0.0469593580809388,0.156418581233631,0.701306524843051,"Non-significant",0.805711657619487,"PTMA","Prothymosin alpha","P06454"
-0.524297875773851,18.4147887077873,-2.13217495900904,0.0598098194634817,0.18278512482899,-4.99823082871113,"Q9UJM8",10,-2.24019943876372,0.0482478605131725,0.16013447611182,0.524297875773851,"Non-significant",0.795515156692667,"HAO1","Hydroxyacid oxidase 1","Q9UJM8"
-0.325328332452891,17.7599827880248,-2.16464018438433,0.0566603646731446,0.176159827654885,-4.94675605680171,"H7BYY1",4,-2.23517834900681,0.0486648023255371,0.160368708019386,0.325328332452898,"Non-significant",0.794880369594823,"TPM1","Tropomyosin 1 (Alpha), isoform CRA_m","H7BYY1"
-0.683353472770778,15.3565634450932,-2.21982538026475,0.0516703905357936,0.169669438426046,-4.85866363019614,"Q9BRF8",2,-2.23628971721951,0.0485722181890552,0.160368708019386,0.683353472770776,"Non-significant",0.794880369594823,"CPPED1","Serine/threonine-protein phosphatase CPPED1","Q9BRF8"
0.455923350076432,16.7682379693299,2.47297102883934,0.0337580399327508,0.132457393973421,-4.44657120907985,"P02786",1,2.22758128787277,0.0493022557979709,0.161893222939436,-0.455923350076425,"Non-significant",0.790771330997148,"TFRC","Transferrin receptor protein 1","P02786"
0.691591202119227,15.6608573972467,2.27114104540612,0.0474141967690825,0.15793361945385,-4.77612372322051,"P58107",1,2.22208636245945,0.0497683273271011,0.162272785580618,-0.691591202119225,"Non-significant",0.789754308659201,"EPPK1","Epiplakin","P58107"
-0.319974582326502,19.8557758181914,-2.07146662496952,0.0661556360292445,0.195095920264587,-5.09373736696861,"Q16836",8,-2.22324633503515,0.0496695883123131,0.162272785580618,0.319974582326498,"Non-significant",0.789754308659201,"HADH","Hydroxyacyl-coenzyme A dehydrogese, mitochondrial","Q16836"
