"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","CTRL.myr_vs_HDV","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-0.225065946579004,12.3777004480362,-5.40984388199713,0.0007448798719203,0.00646756273407722,-1.2981628302781,"OGDHL_HUMAN",44,-6.26930768657882,0.000217002438513857,0.00242917192534727,-0.116608858108526,"Non-significant",2.61454174678923,"OGDHL","2-oxoglutarate dehydrogenase-like, mitochondrial","OGDHL_HUMAN"
0.203376054763799,12.2431262731552,5.69986512363968,0.000536723302943288,0.00516818753912334,-0.938186935892692,"PICAL_HUMAN",25,6.26544340889973,0.00021793011170186,0.00243342110040143,0.0985984802246094,"Non-significant",2.61378273046251,"PICALM","Phosphatidylinositol-binding clathrin assembly protein","PICAL_HUMAN"
0.238518953323352,10.6697505712509,5.82694157027836,0.000466536099437015,0.00470414253117199,-0.784039736325424,"STK4_HUMAN",24,6.26523247894549,0.000217980873765503,0.00243342110040143,0.314103841781616,"Non-significant",2.61378273046251,"STK4","Serine/threonine-protein kinase 4","STK4_HUMAN"
-0.146065711975076,14.5078942775726,-4.7439907043487,0.00165123855001871,0.0110358681710543,-2.16895340251312,"NDUS1_HUMAN",47,-6.25803685424483,0.000219720375834373,0.00244947530096839,0.376543045043949,"Non-significant",2.6109269353492,"NDUFS1","NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial","NDUS1_HUMAN"
0.194551944732702,10.9797246456146,5.17850609730441,0.000975313352331383,0.00776060980945504,-1.59361794775649,"HCFC1_HUMAN",49,6.25273967703173,0.000221010696692769,0.002457310199923,-0.0537571907043439,"Non-significant",2.60954001665326,"HCFC1","Host cell factor 1","HCFC1_HUMAN"
0.355295419692998,10.9644025564194,6.13668821535872,0.000334364369461087,0.00372243730220583,-0.417203796635968,"SHFL_HUMAN",17,6.25149569137403,0.00022131492190846,0.002457310199923,0.0445253849029257,"Non-significant",2.60954001665326,"SHFL","Shiftless antiviral inhibitor of ribosomal frameshifting protein","SHFL_HUMAN"
0.255458593368498,10.8576589822769,6.01861751625035,0.000379102685308377,0.00408425620272423,-0.555567376040774,"BSDC1_HUMAN",20,6.25143300151209,0.000221330265330828,0.002457310199923,-0.079310894012476,"Non-significant",2.60954001665326,"BSDC1","BSD domain-containing protein 1","BSDC1_HUMAN"
0.248364686965925,12.4369872808456,5.54657128439375,0.000637355614003066,0.00574893349056928,-1.12702647030666,"PLOD3_HUMAN",38,6.24656956721473,0.000222524171060433,0.00246534498970873,-0.320655822753908,"Non-significant",2.60812229884385,"PLOD3","Multifunctional procollagen lysine hydroxylase and glycosyltransferase LH3","PLOD3_HUMAN"
-0.143384695053129,14.8638697862625,-4.8713751389558,0.00141110499057904,0.00989203684002619,-1.99750714160012,"ACOX1_HUMAN",37,-6.24601538232352,0.000222660664752825,0.00246534498970873,0.114456892013575,"Non-significant",2.60812229884385,"ACOX1","Peroxisomal acyl-coenzyme A oxidase 1","ACOX1_HUMAN"
0.392190933227541,9.44654631614685,5.83264848727534,0.000463631407827701,0.00469231936664474,-0.777167510507256,"PIEZ1_HUMAN",35,6.2406960061112,0.000223975501881995,0.00247652912080949,0.4413402080536,"Non-significant",2.60615656090482,"PIEZO1","Piezo-type mechanosensitive ion channel component 1","PIEZ1_HUMAN"
-0.234510183334352,15.4105106592179,-5.62549258486459,0.000583165848861782,0.00541644440422823,-1.02940743557035,"SSDH_HUMAN",29,-6.22162883753074,0.000228759140374918,0.0025259857796562,0.12108683586121,"Non-significant",2.59756909868735,"ALDH5A1","Succinate-semialdehyde dehydrogenase, mitochondrial","SSDH_HUMAN"
0.201236486434938,9.59205305576325,5.42426168348979,0.000732648331099027,0.00638866200304914,-1.27999529926296,"PTN12_HUMAN",32,6.21840312148668,0.000229579477607434,0.0025293453972168,0.0122828483581507,"Non-significant",2.59699186110127,"PTPN12","Tyrosine-protein phosphatase non-receptor type 12","PTN12_HUMAN"
-0.175747156143176,11.2792378664017,-5.0512132250714,0.00113481956814701,0.00850016463624955,-1.75939230563797,"GTF2I_HUMAN",45,-6.2179857743029,0.000229685850024117,0.0025293453972168,0.103018522262575,"Non-significant",2.59699186110127,"GTF2I","General transcription factor II-I","GTF2I_HUMAN"
-0.632141113281246,9.15047359466553,-7.00331644840472,0.000139765392572599,0.00205788678498408,0.545831843774174,"THRSP_HUMAN",5,-6.21605636277268,0.000230178318674487,0.00253133856003728,-0.303720951080326,"Non-significant",2.59664976518438,"THRSP","Thyroid hormone-inducible hepatic protein","THRSP_HUMAN"
0.279804468154929,10.2872627973557,6.08633973681654,0.000352683973361547,0.00385768862921843,-0.47598683384763,"CSCL2_HUMAN",18,6.20707330335367,0.000232486521246767,0.00255326751104388,0.346189498901367,"Non-significant",2.59290368089341,"TMEM63B","CSC1-like protein 2","CSCL2_HUMAN"
-0.304774761199951,12.2062022686005,-6.3683253399265,0.000262626077845817,0.00310227054455371,-0.150890523308323,"FN3K_HUMAN",14,-6.19527622728376,0.000235556537040349,0.00258283090965481,-0.185693025588991,"Non-significant",2.58790402487879,"FN3K","Fructosamine-3-kinase","FN3K_HUMAN"
0.265586376190148,10.2362942695618,6.50653413071781,0.000228063304429267,0.00289152960233487,0.00483869748358678,"SRS10_HUMAN",14,6.19429450011469,0.000235814019313876,0.00258283090965481,-0.328784108161927,"Non-significant",2.58790402487879,"SRSF10","Serine/arginine-rich splicing factor 10","SRS10_HUMAN"
0.435515642166139,8.07694709300995,5.89821826097575,0.000431655075758209,0.00442936969783708,-0.698517483127453,"GIT1_HUMAN",25,6.19118150982141,0.000236632526850834,0.00258830759854204,-0.064723014831543,"Non-significant",2.58698411269762,"GIT1","ARF GTPase-activating protein GIT1","GIT1_HUMAN"
0.385764360427856,9.51379573345185,5.79423392772787,0.00048357666267912,0.00482211967802848,-0.823509329041226,"RNF31_HUMAN",33,6.18896842123101,0.000237216320385484,0.00258970289155221,0.0171861648559499,"Non-significant",2.58675005829746,"RNF31","E3 ubiquitin-protein ligase RNF31","RNF31_HUMAN"
0.438428163528426,10.2629319429398,7.89111340490499,6.20262496222117e-05,0.00114741348903416,1.44492018117287,"RN126_HUMAN",6,6.18828319488709,0.000237397398081259,0.00258970289155221,0.168279647827125,"Non-significant",2.58675005829746,"RNF126","E3 ubiquitin-protein ligase RNF126","RN126_HUMAN"
-0.206578254699743,16.4331474304199,-5.35314945844027,0.000795206825825226,0.00676008982581759,-1.36988109530106,"AL9A1_HUMAN",36,-6.18584987547986,0.000238041655498327,0.0025932500458913,0.0881843566894247,"Non-significant",2.58615560574694,"ALDH9A1","4-trimethylaminobutyraldehyde dehydrogenase","AL9A1_HUMAN"
0.242873668670651,10.1994812488556,5.46893589410102,0.000696132644481683,0.00613257694995211,-1.22388443943383,"COG3_HUMAN",39,6.18235025265937,0.000238971605734569,0.00259977186848824,0.0481672286987251,"Non-significant",2.58506475995364,"COG3","Conserved oligomeric Golgi complex subunit 3","COG3_HUMAN"
-0.20616745948794,10.1087528467178,-5.10480937956809,0.00106441040143588,0.00816852061611845,-1.68931497862199,"NBEL1_HUMAN",71,-6.18119262921583,0.000239280098145589,0.00259977186848824,-0.00217795372012475,"Non-significant",2.58506475995364,"NBEAL1","Neurobeachin-like protein 1","NBEL1_HUMAN"
-0.649225950241101,12.3316498994827,-8.51399287153513,3.66071313456164e-05,0.000815085360125546,2.02908830031787,"TMA7_HUMAN",2,-6.17828629854114,0.000240056530879,0.00260472553598616,-0.115924358367923,"Non-significant",2.58423803224412,"TMA7","Translation machinery-associated protein 7","TMA7_HUMAN"
-0.138333320617726,16.2995028495789,-4.44903624235736,0.00239767741917414,0.0143387589272082,-2.57478393415438,"GANAB_HUMAN",66,-6.16635511864639,0.00024327312613326,0.00263610759478,0.0569834709167498,"Non-significant",2.5790368676495,"GANAB","Neutral alpha-glucosidase AB","GANAB_HUMAN"
-0.153717994689927,16.2051224708557,-4.61310684477977,0.00194537186720501,0.0124097622957418,-2.347515047038,"TERA_HUMAN",74,-6.16395707741058,0.00024392533016177,0.00263965533718336,0.577097654342652,"Up in HDV",2.57845277575564,"VCP","Transitional endoplasmic reticulum ATPase","TERA_HUMAN"
-0.3005907535553,13.7995601892471,-5.97658569189533,0.000396597991177104,0.00417506719468435,-0.605257218939062,"RGN_HUMAN",19,-6.15932100357353,0.000245191677496935,0.00264767130526513,1.05799794197083,"Up in HDV",2.57713593130563,"RGN","Regucalcin","RGN_HUMAN"
0.488791584968566,7.09778183698654,8.97090789293637,2.53652184964436e-05,0.00062467615369878,2.43561469102344,"MOG1_HUMAN",4,6.15886128257861,0.00024531764400943,0.00264767130526513,-0.0598077774047843,"Non-significant",2.57713593130563,"RANGRF","Ran guanine nucleotide release factor","MOG1_HUMAN"
0.279726266860976,16.033616900444,6.10052639678159,0.000347411999099668,0.00381542880632838,-0.459390760378848,"STOM_HUMAN",17,6.15489430650235,0.000246407581460641,0.00265590771157909,-0.322361946105957,"Non-significant",2.57578702006016,"STOM","Stomatin","STOM_HUMAN"
0.297511339187601,10.6437512636185,6.07728174255517,0.000356096393224567,0.00388977874695707,-0.486596708507947,"SEPT8_HUMAN",17,6.1508499733217,0.000247524255840048,0.00266441010226764,-0.131728887558001,"Non-significant",2.57439892835898,"SEPTIN8","Septin-8","SEPT8_HUMAN"
0.350248336791999,9.88785290718079,7.69078534545042,7.40194471445092e-05,0.00128263549454888,1.24917096827174,"TBB3_HUMAN",8,6.14959675752732,0.000247871407346355,0.00266461762897331,0.230990171432506,"Non-significant",2.5743651031632,"TUBB3","Tubulin beta-3 chain","TBB3_HUMAN"
0.194515466690103,12.9273384809494,5.74872063326998,0.000508444970474878,0.00500258144679096,-0.878668789429113,"GGT1_HUMAN",22,6.14631700638996,0.000248782462348432,0.00267087856209472,-0.0552388429641724,"Non-significant",2.57334585777088,"GGT1","Glutathione hydrolase 1 proenzyme","GGT1_HUMAN"
0.332424640655471,12.5404849052429,7.98234313193618,5.7297083009619e-05,0.00110919380548536,1.53275882025472,"EPDR1_HUMAN",8,6.14417925034135,0.000249378273243933,0.00267374304307842,-0.555831193923953,"Up in CTRL.myr",2.57288033242755,"EPDR1","Mammalian ependymin-related protein 1","EPDR1_HUMAN"
0.661556363105774,7.81374996900558,6.41045000107001,0.000251511860833873,0.00302820280443983,-0.103178037815804,"NDK6_HUMAN",7,6.13995930263801,0.000250559018317457,0.0026828631645138,-0.362993955612184,"Non-significant",2.57140147731392,"NME6","Nucleoside diphosphate kinase 6","NDK6_HUMAN"
0.2092492580414,15.1145058870316,5.98683647480628,0.000392250259478741,0.00415931697388607,-0.593117643695331,"CNN3_HUMAN",19,6.13656827228984,0.000251512285156466,0.00268910937172763,0.385376930236774,"Non-significant",2.5703915337485,"CNN3","Calponin-3","CNN3_HUMAN"
0.947325468063351,9.1421502828598,6.77596194435183,0.000174291875142253,0.00243379736989878,0.301815018901644,"CCGL_HUMAN",2,6.13553289509175,0.000251804138290233,0.00268910937172763,-0.0362946987152011,"Non-significant",2.5703915337485,"TMEM37","Voltage-dependent calcium channel gamma-like subunit","CCGL_HUMAN"
-0.326557397842423,10.6475266218185,-6.7021184121455,0.000187472035727396,0.00255206906927395,0.221275773682773,"GNTK_HUMAN",11,-6.13205297263283,0.000252787793668463,0.00269607138995223,-0.167394280433655,"Non-significant",2.56926861219168,"IDNK","Probable gluconokinase","GNTK_HUMAN"
-0.192442655563376,11.0573476552963,-5.11399289428723,0.00105283479578624,0.00811801554587737,-1.67734819764718,"PUR4_HUMAN",46,-6.12991020102232,0.000253395582717901,0.00269901166546315,-0.122830390930176,"Non-significant",2.56879523836481,"PFAS","Phosphoribosylformylglycinamidine synthase","PUR4_HUMAN"
0.226628065109276,11.7047618627548,5.7289794847208,0.000519668259749915,0.00507558612059426,-0.902679908310482,"PAXI_HUMAN",23,6.12597875920462,0.000254514902628192,0.00270738561997293,-0.0963621139526261,"Non-significant",2.5674498821316,"PXN","Paxillin","PAXI_HUMAN"
0.737178444862366,7.83384341001511,6.40407715905484,0.000253159243981881,0.00304352836662832,-0.110382220319822,"IDD_HUMAN",6,6.12370184055242,0.000255165647977141,0.00271075976615716,0.034296989440918,"Non-significant",2.56690896890246,"DGCR2","Integral membrane protein DGCR2/IDD","IDD_HUMAN"
0.464142322540284,7.34190237522125,6.50764334684591,0.00022780718619868,0.00289152960233487,0.00607911026951058,"CASL_HUMAN",9,6.11881370971365,0.000256568865915497,0.00272210858132538,0.534673571586611,"Up in HDV",2.5650945553524,"NEDD9","Enhancer of filamentation 1","CASL_HUMAN"
0.597661256790163,9.09869158267975,9.72890521578841,1.42724110490786e-05,0.000412782507458582,3.07278902739862,"CLD12_HUMAN",1,6.10598371728274,0.000260292434941041,0.00275801384454477,0.236325979232788,"Non-significant",2.55940355810422,"CLDN12","Claudin-12","CLD12_HUMAN"
0.21390509605407,9.83083522319794,5.36143910212787,0.000787619839659898,0.00672994830858928,-1.35936690997617,"OTU7B_HUMAN",34,6.10400284684723,0.000260872605015493,0.00276056205854286,0.0528643131256104,"Non-significant",2.55900248529987,"OTUD7B","OTU domain-containing protein 7B","OTU7B_HUMAN"
0.754932165145878,6.76253771781921,6.5004307895308,0.000229478300576631,0.00289948040674299,-0.00198920446529094,"MCUB_HUMAN",5,6.09955152396565,0.000262181528831062,0.00277080531184661,0.399501919746402,"Non-significant",2.55739398845852,"MCUB","Calcium uniporter regulatory subunit MCUb, mitochondrial","MCUB_HUMAN"
0.317325353622422,11.9345644712448,5.65618997216494,0.000563479283863808,0.00530309633354184,-0.991665571696725,"LAD1_HUMAN",31,6.09665230097595,0.000263037933778437,0.00277624582833423,-0.0429922342300406,"Non-significant",2.55654208102619,"LAD1","Ladinin-1","LAD1_HUMAN"
-0.883524894714361,6.88562309741974,-6.6372917018387,0.000199960489298975,0.00265849922605898,0.150042418931209,"MOT10_HUMAN",3,-6.09384388480805,0.000263870447196354,0.00278142039476624,0.121847152709949,"Non-significant",2.5557333652067,"SLC16A10","Monocarboxylate transporter 10","MOT10_HUMAN"
0.55786395072937,7.53575980663299,6.25955424623586,0.000293930216396849,0.00338832747327261,-0.275106540937907,"T2EB_HUMAN",9,6.08118631326277,0.000267658700174088,0.00281769722320571,-0.0351421833038277,"Non-significant",2.55010567600865,"GTF2E2","Transcription initiation factor IIE subunit beta","T2EB_HUMAN"
-0.310603380203279,14.0352586507797,-6.72681279041807,0.000182944925602767,0.00250887247717239,0.248280338519685,"MMAB_HUMAN",11,-6.07925471540126,0.00026824204102405,0.00282018508072762,-0.056193351745625,"Non-significant",2.54972238923343,"MMAB","Corrinoid adenosyltransferase MMAB","MMAB_HUMAN"
0.293859243392948,13.143556714058,6.00295742731962,0.000385519126748616,0.00412251834616579,-0.574053881111295,"U2AF2_HUMAN",17,6.07561320741901,0.000269345576135908,0.00282812854942703,0.274551868438717,"Non-significant",2.54850085405548,"U2AF2","Splicing factor U2AF 65 kDa subunit","U2AF2_HUMAN"
-0.124265193939175,10.2582244873047,-4.04105723152006,0.00410262671857038,0.0210447098605216,-3.15614673600355,"GOGA4_HUMAN",128,-6.07410823870784,0.000269803103002376,0.00282927718464557,-0.201805591583277,"Non-significant",2.54832450257304,"GOLGA4","Golgin subfamily A member 4","GOGA4_HUMAN"
0.534642696380617,8.13616538047791,6.62279738405475,0.000202877526433423,0.00268095228833241,0.134047557685577,"VSI10_HUMAN",7,6.07032401062043,0.000270957327150468,0.00283771932699981,0.0761692523956299,"Non-significant",2.54703056193111,"VSIG10","V-set and immunoglobulin domain-containing protein 10","VSI10_HUMAN"
-0.61195611953735,12.2653026580811,-5.78435918971117,0.000488855756498069,0.0048509532760193,-0.835453491334617,"GYS2_HUMAN",33,-6.0636396626224,0.000273009392300991,0.00285553067082388,0.112814664840698,"Non-significant",2.54431317078269,"GYS2","Glycogen [starch] synthase, liver","GYS2_HUMAN"
-0.567047119140625,9.5129508972168,-5.90533423420178,0.000428334248057,0.00440994062989036,-0.69001601901191,"GPC6_HUMAN",16,-6.0622157203056,0.000273448738789159,0.00285644974310989,0.523364543914795,"Up in HDV",2.54417341259138,"GPC6","Glypican-6","GPC6_HUMAN"
0.225262880325319,9.32861387729645,5.83072139647691,0.000464610010856544,0.00469637507242678,-0.779487616279934,"UTP15_HUMAN",20,6.0596977419642,0.000274227544216367,0.00285805165944975,0.0808622837066491,"Non-significant",2.54392992557612,"UTP15","U3 small nucleolar RNA-associated protein 15 homolog","UTP15_HUMAN"
-0.405167102813719,15.8066699504852,-5.77683824552688,0.000492919244626971,0.00487936017184335,-0.844559287717924,"UDB17_HUMAN",24,-6.05859682384204,0.0002745688212714,0.00285805165944975,0.455138683319101,"Non-significant",2.54392992557612,"UGT2B17","UDP-glucuronosyltransferase 2B17","UDB17_HUMAN"
-0.165466070175198,11.6361273527146,-4.71905401545335,0.00170329583540877,0.0112725449954129,-2.20278600734346,"JIP4_HUMAN",67,-6.05831225476038,0.000274657111607021,0.00285805165944975,-0.1136500835419,"Non-significant",2.54392992557612,"SPAG9","C-Jun-amino-terminal kinase-interacting protein 4","JIP4_HUMAN"
0.205440759658824,12.2772437334061,6.01232065203795,0.000381668388015004,0.00409210948469385,-0.562996913604625,"AGFG1_HUMAN",18,6.05675593613749,0.00027514052674127,0.00285905886742692,-0.525426864624002,"Up in CTRL.myr",2.54377690251698,"AGFG1","Arf-GAP domain and FG repeat-containing protein 1","AGFG1_HUMAN"
0.388468503952019,13.1203035116196,6.13103622570549,0.000336367379857049,0.00373742076894166,-0.423786491343972,"SDCB1_HUMAN",13,6.05573709805874,0.000275457498855085,0.00285905886742692,-0.254821538925174,"Non-significant",2.54377690251698,"SDCBP","Syntenin-1","SDCB1_HUMAN"
0.369811058044444,10.0665006637573,7.25045890329998,0.000110618445126184,0.00173887060646131,0.804504246860104,"PSN1_HUMAN",8,6.05072422382776,0.000277022914965385,0.00286815901925287,-0.633196830749526,"Up in CTRL.myr",2.54239677376103,"PSEN1","Presenilin-1","PSN1_HUMAN"
0.625910282135012,8.63694000244141,5.79152503911304,0.000485018549436343,0.00483057077361417,-0.826784621623813,"BLT3A_HUMAN",28,6.05066939023784,0.000277040092298942,0.00286815901925287,0.415298461914075,"Non-significant",2.54239677376103,"BLTP3A","Bridge-like lipid transfer protein family member 3A","BLT3A_HUMAN"
0.69724476337433,6.52340251207352,6.37451625192396,0.000260959018982151,0.00309607875513568,-0.14386468517941,"PPR3D_HUMAN",6,6.0475514087089,0.000278018768086274,0.00287462917078517,0.233502864837645,"Non-significant",2.54141817165922,"PPP1R3D","Protein phosphatase 1 regulatory subunit 3D","PPR3D_HUMAN"
-0.144996404647799,10.3795064687729,-4.37453589473836,0.00263989230070863,0.0153684847620767,-2.6792325965818,"VP13A_HUMAN",105,-6.04433640782484,0.000279031875093296,0.00288143843568389,-0.368295907974241,"Non-significant",2.54039065504442,"VPS13A","Intermembrane lipid transfer protein VPS13A","VP13A_HUMAN"
0.240422010421753,10.9271367788315,5.28650305081768,0.00085921307963555,0.00712533132469196,-1.45475949574815,"MYO1E_HUMAN",48,6.03992742255227,0.000280427829270763,0.00289217889401458,0.0350892543792511,"Non-significant",2.53877484751841,"MYO1E","Unconventional myosin-Ie","MYO1E_HUMAN"
0.247927904129023,11.2350534200668,5.93906033966974,0.000412974972594141,0.0042973720899777,-0.649813672336143,"MCU_HUMAN",18,6.03719279154014,0.000281297510261802,0.0028974713129248,0.252850294113173,"Non-significant",2.5379808551746,"MCU","Calcium uniporter protein, mitochondrial","MCU_HUMAN"
-0.586948633193973,7.67381262779236,-5.83402570981224,0.000462933432123221,0.00469109726043069,-0.775509715488835,"MTSS1_HUMAN",18,-6.02333122015234,0.00028575164980064,0.00293784931133182,0.288400173187274,"Non-significant",2.53197048388116,"MTSS1","Protein MTSS 1","MTSS1_HUMAN"
0.220934391021725,18.9103634357452,5.15085529058798,0.00100774330622696,0.00794167618286024,-1.62943353494516,"K1C18_HUMAN",55,6.02274862332109,0.000285940544513778,0.00293784931133182,-0.0605182647705256,"Non-significant",2.53197048388116,"KRT18","Keratin, type I cytoskeletal 18","K1C18_HUMAN"
-0.28198313713075,10.4161046743393,-5.72799228711483,0.000520236648019567,0.00507558612059426,-0.903882004193364,"DLP1_HUMAN",22,-6.02124788689562,0.000286427758571404,0.00293913938624975,-0.0260062217711994,"Non-significant",2.53177981738309,"PDSS2","All trans-polyprenyl-diphosphate synthase PDSS2","DLP1_HUMAN"
0.130175590515153,13.4914836883545,4.4781041673285,0.00230983116696637,0.013956875757573,-2.53424230584279,"EIF3B_HUMAN",43,6.01372290651359,0.000288884531548159,0.00296061108183088,-0.114088773727413,"Non-significant",2.52861863959088,"EIF3B","Eukaryotic translation initiation factor 3 subunit B","EIF3B_HUMAN"
0.263248682022097,11.9290434122086,7.56859047161076,8.25962785243611e-05,0.00140137777780268,1.12779082517988,"STX7_HUMAN",10,6.00719286419948,0.000291035238340656,0.00297889594709636,-0.267899036407503,"Non-significant",2.52594466643622,"STX7","Syntaxin-7","STX7_HUMAN"
-0.198346138000527,16.8165426254273,-6.26208783807452,0.000293155596779793,0.00338419820316673,-0.272196408141109,"BLVRB_HUMAN",16,-6.00436518890156,0.000291972000281361,0.00298472508966871,0.230862855911253,"Non-significant",2.52509566370985,"BLVRB","Flavin reductase (NADPH)","BLVRB_HUMAN"
0.323185205459627,12.4106329679489,5.70229400979989,0.000535277082446124,0.00516754880879234,-0.935220387464958,"ASM_HUMAN",23,5.99738110603178,0.0002942999320056,0.00300153178865422,-0.200872182846073,"Non-significant",2.52265705275322,"SMPD1","Sphingomyelin phosphodiesterase","ASM_HUMAN"
-0.272050857543899,11.5473792552948,-5.61052682340763,0.000593037968412485,0.00548712899883801,-1.04785380918266,"CP20A_HUMAN",25,-5.9963253413339,0.000294653609240565,0.00300153178865422,-0.118564844131473,"Non-significant",2.52265705275322,"CYP20A1","Cytochrome P450 20A1","CP20A_HUMAN"
-0.401570320129395,10.1069831848145,-6.23833780013764,0.000300506755339117,0.00344459576959239,-0.299507771860321,"FHR1_HUMAN",11,-5.99611522948941,0.000294724051599122,0.00300153178865422,-0.0133237838745011,"Non-significant",2.52265705275322,"CFHR1","Complement factor H-related protein 1","FHR1_HUMAN"
0.261283397674557,8.5400333404541,5.44113037515583,0.000718617799550488,0.00629332635446855,-1.25877588566532,"RIPR1_HUMAN",33,5.98918721246369,0.000297057137214814,0.00302150607527509,0.0579936504363996,"Non-significant",2.51977652818839,"RIPOR1","Rho family-interacting cell polarization regulator 1","RIPR1_HUMAN"
0.26422905921935,11.4652279615402,7.00785902326345,0.000139157989350823,0.00205788678498408,0.550647464540253,"FAM3C_HUMAN",11,5.98611701365749,0.000298097539381165,0.00302829837818841,0.0960764884948748,"Non-significant",2.51880133603571,"FAM3C","Protein FAM3C","FAM3C_HUMAN"
-0.204518079757676,12.1863332986832,-5.41816628962269,0.000737792220654544,0.00642611365583943,-1.2876724574619,"ENOF1_HUMAN",26,-5.96324165069731,0.00030597649377648,0.00310445813348496,-0.0384948253631556,"Non-significant",2.50801419264488,"ENOSF1","Mitochondrial enolase superfamily member 1","ENOF1_HUMAN"
-0.437291145324728,12.407815694809,-6.01365166099963,0.000381124460342863,0.00409167567926875,-0.561426056296531,"APOH_HUMAN",12,-5.94377513145976,0.000312861596811368,0.00316734775120218,-0.0757002830505371,"Non-significant",2.49930425170953,"APOH","Beta-2-glycoprotein 1","APOH_HUMAN"
0.385389566421507,9.9774044752121,6.36977208600479,0.000262235449470298,0.00310216520792593,-0.149248240844452,"SCAM1_HUMAN",10,5.94351602431039,0.000312954379748412,0.00316734775120218,0.0748996734619496,"Non-significant",2.49930425170953,"SCAMP1","Secretory carrier-associated membrane protein 1","SCAM1_HUMAN"
0.473136544227604,8.26959675550461,5.74591654161961,0.00051002271040984,0.00501203696191145,-0.882076224145898,"CCPG1_HUMAN",19,5.94056615159367,0.000314012823376356,0.00317410723330802,0.0390725135803205,"Non-significant",2.49837840522853,"CCPG1","Cell cycle progression protein 1","CCPG1_HUMAN"
0.259973764419579,12.7061764001846,6.97711779471902,0.000143326623125446,0.00208460340921563,0.518013134083912,"GELS_HUMAN",11,5.93714089281922,0.000315246773560667,0.00318262177481682,0.625910282135012,"Up in HDV",2.49721497019773,"GSN","Gelsolin","GELS_HUMAN"
-0.220317125320427,14.4073592424393,-5.37997873822901,0.000770938655064281,0.00662306390032496,-1.33588663219824,"ODB2_HUMAN",28,-5.93404752054602,0.000316365736781338,0.00318995576032498,-0.189062833786011,"Non-significant",2.49621533988325,"DBT","Lipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex, mitochondrial","ODB2_HUMAN"
0.144514560699477,13.5502038002014,4.90809226201979,0.0013491975478745,0.00962680287232314,-1.94851851990164,"FUBP1_HUMAN",30,5.91996845450684,0.000321513919557667,0.00323784835718112,-0.472398519515993,"Non-significant",2.48974349504578,"FUBP1","Far upstream element-binding protein 1","FUBP1_HUMAN"
0.2573812007904,12.9430259466171,5.65260207850955,0.000565741912289993,0.00530309633354184,-0.99607024676906,"TMM43_HUMAN",21,5.91489305761731,0.000323392292270585,0.00325273410802356,0.131815910339355,"Non-significant",2.48775143629938,"TMEM43","Transmembrane protein 43","TMM43_HUMAN"
0.232836723327651,10.3405101299286,5.51123317480067,0.000663401853906255,0.00590593681950751,-1.17101193703073,"NSUN6_HUMAN",24,5.9117771674121,0.000324551428783004,0.00326035780187822,-0.198346138000527,"Non-significant",2.48673473647978,"NSUN6","tRNA (cytosine(72)-C(5))-methyltransferase NSUN6","NSUN6_HUMAN"
-0.287116765975973,15.8202971220017,-5.98493039785417,0.000393054686347299,0.00415931697388607,-0.595373897489519,"BAAT_HUMAN",15,-5.91035211436221,0.000325083079094934,0.00326166689358584,0.0857520103454608,"Non-significant",2.48656039451111,"BAAT","Bile acid-CoA:amino acid N-acyltransferase","BAAT_HUMAN"
-0.301261425018309,9.42469787597656,-7.29166104148895,0.00010645218012741,0.00168642664307107,0.846979335179654,"PEDF_HUMAN",9,-5.90368856573277,0.000327581792736599,0.00328067006588614,0.243201255798343,"Non-significant",2.48403744403334,"SERPINF1","Pigment epithelium-derived factor","PEDF_HUMAN"
0.285744905471798,12.0268532037735,5.97978629871657,0.000395234795253055,0.00417152361171633,-0.601465406727897,"STK24_HUMAN",15,5.90315061135306,0.000327784433800854,0.00328067006588614,-0.0527193546295255,"Non-significant",2.48403744403334,"STK24","Serine/threonine-protein kinase 24","STK24_HUMAN"
-0.261301279067977,11.6909853219986,-6.16275731549396,0.000325295235035354,0.00365148394355293,-0.386894579912498,"CD14_HUMAN",14,-5.90066390934037,0.000328722934511293,0.00328601634535459,0.549696087837219,"Up in HDV",2.48333028062109,"CD14","Monocyte differentiation antigen CD14","CD14_HUMAN"
-0.257855415344203,17.2645092010498,-5.43350775968722,0.00072492088641706,0.00633487316549618,-1.26835964190509,"IDHC_HUMAN",28,-5.8932436296505,0.0003315409787119,0.0033101149066236,0.267924785614014,"Non-significant",2.48015692995649,"IDH1","Isocitrate dehydrogenase [NADP] cytoplasmic","IDHC_HUMAN"
-0.123852729797328,15.9729714393616,-4.40108658463496,0.00255064484442206,0.0149729148431314,-2.64191968316369,"ETFD_HUMAN",39,-5.88225561555818,0.000335762777910301,0.00334815226512517,0.0444954633712751,"Non-significant",2.47519479966326,"ETFDH","Electron transfer flavoprotein-ubiquinone oxidoreductase, mitochondrial","ETFD_HUMAN"
-0.902042150497437,8.5107284784317,-6.04139309015442,0.000369980847868985,0.00400911246750833,-0.528737766573859,"FETUA_HUMAN",5,-5.88107051018578,0.00033622163025655,0.00334861910428307,0.500401735305786,"Up in HDV",2.47513424938929,"AHSG","Alpha-2-HS-glycoprotein","FETUA_HUMAN"
