"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","DM_vs_D","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-0.0612907409668111,16.6544145856585,-1.80530604336961,0.117788147240585,0.304811563413357,-6.63893974289048,"ALDOA_HUMAN",29,-2.11060878415099,0.0727230227512344,0.228533929745746,0.167093753814658,"Non-significant",0.641049312410639,"ALDOA","Fructose-bisphosphate aldolase A","ALDOA_HUMAN"
-0.149061679840083,8.55372837611607,-2.05430030309231,0.0826186911755109,0.250570291454206,-6.28811051960898,"FBXW5_HUMAN",17,-2.11033830066381,0.0727520743699502,0.228536713680904,-0.058664639790857,"Non-significant",0.641044021991337,"FBXW5","F-box/WD repeat-containing protein 5","FBXW5_HUMAN"
-0.0533838272094833,17.5747882298061,-1.74921722765476,0.12754634140982,0.319941358989159,-6.7160774179241,"AGT1_HUMAN",29,-2.10986069351042,0.0728034006576597,0.228609439990809,-0.250221093495702,"Non-significant",0.640905840208142,"AGXT","Alanine--glyoxylate aminotransferase","AGT1_HUMAN"
-0.491553386052486,10.4518778664725,-2.19203410372998,0.0679042036055235,0.224795882519469,-6.0898075173201,"LSM5_HUMAN",1,-2.10929668304881,0.0728640588657238,0.228711401793611,0.04245980580645,"Non-significant",0.640712184266802,"LSM5","U6 snRNA-associated Sm-like protein LSm5","LSM5_HUMAN"
0.0874654452005963,14.9660915647234,2.04936809271632,0.0832016070486038,0.251261560464026,-6.2951669136687,"RCN1_HUMAN",19,2.10895154204306,0.0729012029742723,0.228739505387953,-0.00332260131836648,"Non-significant",0.640658822317932,"RCN1","Reticulocalbin-1","RCN1_HUMAN"
0.129721721013388,9.71065153394427,1.97737670376062,0.0921945289316754,0.264521360591094,-6.39773634864621,"I2BP2_HUMAN",26,2.10778547599124,0.0730268349532109,0.229045125168285,0.0915583769480399,"Non-significant",0.640078947000945,"IRF2BP2","Interferon regulatory factor 2-binding protein 2","I2BP2_HUMAN"
0.447646498680111,6.47981371198382,2.17112526184523,0.0699540146495558,0.228660941436482,-6.12004882064119,"ABTB1_HUMAN",3,2.10648672680887,0.0731670165710728,0.229396125370048,0.163271665573124,"Non-significant",0.639413921851572,"ABTB1","Ankyrin repeat and BTB/POZ domain-containing protein 1","ABTB1_HUMAN"
-0.281359036763507,7.84198079790388,-2.00681166878779,0.0884056990341287,0.25833752047155,-6.3558994588688,"OBSL1_HUMAN",28,-2.10619701712431,0.0731983232481946,0.229405637248301,-1.02874135971069,"Non-significant",0.639395914264963,"OBSL1","Obscurin-like protein 1","OBSL1_HUMAN"
0.0614478588104355,10.0433833258493,1.67179468838701,0.142306478050894,0.339410571106689,-6.82110491381667,"CPSF1_HUMAN",53,2.10521985892406,0.0733040157519815,0.229648179077829,-0.180580695470175,"Non-significant",0.638936993832323,"CPSF1","Cleavage and polyadenylation specificity factor subunit 1","CPSF1_HUMAN"
0.271968364715573,8.8289897101266,2.28729862918403,0.0593135189837893,0.207533373451689,-5.95154408400775,"ALG3_HUMAN",5,2.10454451179662,0.0733771523901428,0.229788581433276,0.133940776189199,"Non-significant",0.638671555907648,"ALG3","Dol-P-Man:Man(5)GlcNAc(2)-PP-Dol alpha-1,3-mannosyltransferase","ALG3_HUMAN"
0.317704836527504,7.03342839649745,2.08265924010826,0.0793459132676699,0.246011746371369,-6.24747168269791,"CCNT2_HUMAN",9,2.10424115661721,0.0734100278934351,0.229802841947273,-0.353260517120368,"Non-significant",0.638644604740916,"CCNT2","Cyclin-T2","CCNT2_HUMAN"
-0.637788613637283,7.11324991498675,-2.10518593315694,0.0768395780635219,0.241879366467067,-6.2151139295277,"RDD1_HUMAN",2,-2.10356742804865,0.0734830944281651,0.229942856995809,0.601575692494675,"Non-significant",0.638380076916155,"C1orf115","Required for drug-induced death protein 1","RDD1_HUMAN"
0.195767164230354,12.5904169082641,2.03356147818642,0.0850976967580475,0.254281029042656,-6.31775698143669,"SRSF4_HUMAN",17,2.10327368909485,0.0735149734160188,0.229953929952805,0.396067142486585,"Non-significant",0.638359163858011,"SRSF4","Serine/arginine-rich splicing factor 4","SRSF4_HUMAN"
0.379656871159872,6.82039199556623,2.0365209002542,0.0847394275168516,0.253796047203922,-6.31353035044328,"CLOCK_HUMAN",12,2.10270725606223,0.0735764863830598,0.23005765337655,0.620412429173799,"Non-significant",0.638163314392596,"CLOCK","Circadian locomoter output cycles protein kaput","CLOCK_HUMAN"
0.501030643781023,6.45504508699689,2.16583887004457,0.0704821719134869,0.229583437537548,-6.12768783450179,"TEN1L_HUMAN",2,2.102370279779,0.0736131053730071,0.23008348882765,1.70051495234171,"Non-significant",0.6381145459047,"TEN1","CST complex subunit TEN1","TEN1L_HUMAN"
0.438337842623393,7.38611446108137,2.04778571211742,0.0833894957660657,0.251345604994746,-6.29743003966083,"CASL_HUMAN",9,2.10178530992776,0.073676716832582,0.230193638960173,-0.0248583952585886,"Non-significant",0.637906681586614,"NEDD9","Enhancer of filamentation 1","CASL_HUMAN"
0.065886338551822,13.4913042613438,1.88084707659845,0.105788662182512,0.2861230683163,-6.53382254796651,"AP2M1_HUMAN",25,2.09994373006602,0.0738773341871473,0.230731597226525,-0.630251367886858,"Non-significant",0.636892927535795,"AP2M1","AP-2 complex subunit mu","AP2M1_HUMAN"
0.0894787311554097,12.4182771955217,2.01476481728524,0.0874089481940283,0.257370934466733,-6.34457086049186,"ACADL_HUMAN",20,2.09952192425116,0.0739233613360995,0.230736932360045,-0.135458787282316,"Non-significant",0.636882885598375,"ACADL","Long-chain specific acyl-CoA dehydrogenase, mitochondrial","ACADL_HUMAN"
0.088150739669814,10.5474440710885,2.01468759308334,0.0874185722689568,0.257370934466733,-6.3446809085975,"MALD2_HUMAN",20,2.09934127945871,0.0739430819106347,0.230736932360045,-0.386944055557251,"Non-significant",0.636882885598375,"MARVELD2","MARVEL domain-containing protein 2","MALD2_HUMAN"
-0.142706712086994,17.1888880048479,-4.55724772948961,0.00324849653036016,0.040254686303511,-2.81365552138663,"S10AA_HUMAN",5,-2.09914648452143,0.073964353101858,0.230736932360045,0.221924146016439,"Non-significant",0.636882885598375,"S100A10","Protein S100-A10","S10AA_HUMAN"
-0.0426348050435497,15.028723852975,-1.33283054702247,0.227899032967877,0.446660085386801,-7.25520697571715,"PRKDC_HUMAN",218,-2.09787513212415,0.0741033319981988,0.231081643287235,0.0649851957956926,"Non-significant",0.636234552728164,"PRKDC","DNA-dependent protein kinase catalytic subunit","PRKDC_HUMAN"
0.166752099990841,9.21151311056954,2.52287579166263,0.0425560661611933,0.170940554867288,-5.60763533735012,"SNR27_HUMAN",7,2.09737592587331,0.0741579742832422,0.231163197592865,-0.106191555658985,"Non-significant",0.636081306733203,"SNRNP27","U4/U6.U5 small nuclear ribonucleoprotein 27 kDa protein","SNR27_HUMAN"
0.273586670557654,8.53485557011196,1.99750299836992,0.0895867795730049,0.259883443535902,-6.36914584842885,"RASA2_HUMAN",28,2.09698736478707,0.0742005333308902,0.231207038190032,0.323870420455934,"Non-significant",0.635998949660811,"RASA2","Ras GTPase-activating protein 2","RASA2_HUMAN"
-0.137015422185263,8.8624473299299,-2.02022644176046,0.0867309759046914,0.25681521770685,-6.33678539650113,"MASP2_HUMAN",19,-2.09667646942694,0.0742346031946553,0.231224403194408,0.238756974538177,"Non-significant",0.635966332823342,"MASP2","Mannan-binding lectin serine protease 2","MASP2_HUMAN"
-0.0644807020823475,14.8051468985421,-1.73359530210103,0.130400700459286,0.32287802365781,-6.73741049140373,"MUTA_HUMAN",40,-2.09604478067382,0.0743038756480677,0.231302183078318,0.335582176844278,"Non-significant",0.635820268248003,"MMUT","Methylmalonyl-CoA mutase, mitochondrial","MUTA_HUMAN"
0.134723345438649,10.1996409552438,2.06580690554775,0.0812746912203648,0.249027614671383,-6.27163479934721,"QRIC1_HUMAN",16,2.09592892593271,0.074316587538227,0.231302183078318,0.0359844366709083,"Non-significant",0.635820268248003,"QRICH1","Transcriptional regulator QRICH1","QRIC1_HUMAN"
-0.0663700898488084,11.5460245949881,-1.74550120779932,0.128219796475116,0.320608760739319,-6.72115815607987,"DPP9_HUMAN",40,-2.09505155385973,0.0744129255253348,0.231513219981813,-0.535061558087668,"Non-significant",0.635424204640733,"DPP9","Dipeptidyl peptidase 9","DPP9_HUMAN"
-0.0660572052002006,15.472052029201,-2.05692585981103,0.0823100644150856,0.250458533886624,-6.28435277148854,"GDAH_HUMAN",19,-2.09449567793333,0.0744740267077902,0.231614508511694,0.0072499116261735,"Non-significant",0.635234239550748,"AGMAT","Guanidino acid hydrolase, mitochondrial","GDAH_HUMAN"
0.269393364588417,13.481848852975,2.7384613588665,0.0315418351496148,0.143942885491549,-5.29268984458783,"H2B2C_HUMAN",2,2.09389076351996,0.0745405749510596,0.231732653315286,-0.0981273651122994,"Non-significant",0.63501276571167,"H2BC20P;H2BC19P","Putative histone H2B type 2-C;Putative histone H2B type 2-D","H2B2C_HUMAN"
0.145980993906679,17.3859740665981,2.12670287305098,0.0745203097088529,0.237679950069824,-6.18414745806523,"CALM1_HUMAN",13,2.09346644684386,0.074587290516643,0.231789075163555,0.0611371596654244,"Non-significant",0.634907037345653,"CALM1;CALM2;CALM3","Calmodulin-1;Calmodulin-2;Calmodulin-3","CALM1_HUMAN"
-0.0984779993693188,10.2605638504028,-2.05075167616546,0.0830376716739145,0.251075402641333,-6.29318780946791,"PWP1_HUMAN",18,-2.09299032206303,0.074639744682791,0.231863280381381,0.1632909377416,"Non-significant",0.634768024067623,"PWP1","Periodic tryptophan protein 1 homolog","PWP1_HUMAN"
0.0943807760874389,10.3706407546997,1.82230799657073,0.114976387245443,0.300263407180406,-6.61539826646543,"ROCK2_HUMAN",67,2.09251687891476,0.0746919398636891,0.231936624590116,-0.10835138956706,"Non-significant",0.634630667483211,"ROCK2","Rho-associated protein kinase 2","ROCK2_HUMAN"
-0.230460325876884,14.280478477478,-2.85121980852655,0.0270233936133166,0.131055676148573,-5.12861558739804,"GCSH_HUMAN",3,-2.09225573013848,0.0747207460150698,0.231937311846318,0.161658604939742,"Non-significant",0.634629380618169,"GCSH","Glycine cleavage system H protein, mitochondrial","GCSH_HUMAN"
0.217561642328919,10.302040372576,2.15106758236689,0.0719795426371508,0.233108637772517,-6.14901737322849,"GPHRA_HUMAN",9,2.09114709066939,0.0748431583546337,0.232038232280179,0.244874755541484,"Non-significant",0.634440451745588,"GPR89A;GPR89B","Golgi pH regulator A;Golgi pH regulator B","GPHRA_HUMAN"
-0.0987869898478042,14.5330704280308,-2.41585204462746,0.0494589149236396,0.188496775805736,-5.764083889133,"ST1A3_HUMAN",12,-2.09110597723021,0.0748477018060313,0.232038232280179,-0.230460325876884,"Non-significant",0.634440451745588,"SULT1A3;SULT1A4","Sulfotransferase 1A3;Sulfotransferase 1A4","ST1A3_HUMAN"
-0.1179168224335,11.9359606334141,-2.36448755229931,0.0531759764109075,0.19717902123633,-5.83907330110985,"OXA1L_HUMAN",11,-2.09103802203324,0.0748552121459391,0.232038232280179,-0.0645045439402416,"Non-significant",0.634440451745588,"OXA1L","Mitochondrial inner membrane protein OXA1L","OXA1L_HUMAN"
0.140185276667294,10.0099758420672,2.05601992496735,0.0824164232971302,0.250533288827416,-6.28564947457703,"F185A_HUMAN",16,2.09090447917737,0.0748699733552473,0.232038232280179,0.00658742586770877,"Non-significant",0.634440451745588,"FAM185A","Protein FAM185A","F185A_HUMAN"
0.23101798693339,8.6624652317592,2.22455803923148,0.0648366666617066,0.218026397335774,-6.0426858159466,"SC5A6_HUMAN",7,2.09061399782739,0.0749020918343273,0.232038232280179,-0.0660572052001918,"Non-significant",0.634440451745588,"SLC5A6","Sodium-dependent multivitamin transporter","SC5A6_HUMAN"
-0.380644480387372,7.57443305424281,-1.99686509125697,0.0896682918519128,0.259883443535902,-6.37005307828815,"PLXB1_HUMAN",28,-2.09040831844792,0.0749248420722295,0.232038232280179,0.095357497533163,"Non-significant",0.634440451745588,"PLXNB1","Plexin-B1","PLXB1_HUMAN"
-0.154099782307939,7.19539962496076,-2.45505328302189,0.0468041540305346,0.181101051885435,-5.70680015067495,"DPF3_HUMAN",8,-2.08938060129603,0.0750386212410837,0.232301935425469,-0.0190241336822492,"Non-significant",0.633947171856675,"DPF3","Zinc finger protein DPF3","DPF3_HUMAN"
-0.553943077723185,6.47720534460885,-2.07283897762131,0.080464181541421,0.24777471310326,-6.26155681922648,"JMJD4_HUMAN",4,-2.08863663378261,0.0751210936928469,0.232438920829227,-0.140801509221406,"Non-significant",0.633691149577267,"JMJD4","2-oxoglutarate and iron-dependent oxygenase JMJD4","JMJD4_HUMAN"
0.131002426147461,9.10244069780622,1.93937961271845,0.0973255878471911,0.272415847415718,-6.45151847043065,"TFP11_HUMAN",32,2.08846472166786,0.0751401638322728,0.232438920829227,-0.055078426996916,"Non-significant",0.633691149577267,"TFIP11","Tuftelin-interacting protein 11","TFP11_HUMAN"
0.115575393040972,9.8337219783238,1.93644553357029,0.097733400720533,0.273074660277688,-6.45566034618821,"CPSF3_HUMAN",28,2.08562615430741,0.075455742850763,0.2333261804463,-0.0403215090433768,"Non-significant",0.632036528306765,"CPSF3","Cleavage and polyadenylation specificity factor subunit 3","CPSF3_HUMAN"
-0.547819852828981,6.41078935350691,-2.0030370049765,0.0888827394391616,0.258935867801617,-6.36127257800938,"TTC28_HUMAN",13,-2.08246759666964,0.0758084483095997,0.234270515009602,0.0388091405232736,"Non-significant",0.630282367717234,"TTC28","Tetratricopeptide repeat protein 28","TTC28_HUMAN"
-0.195540785789495,7.94467415128436,-2.10508611082527,0.0768505061316364,0.241879366467067,-6.21525745879324,"CLCN3_HUMAN",11,-2.08236554277341,0.0758198716516265,0.234270515009602,0.00977929433185842,"Non-significant",0.630282367717234,"CLCN3","H(+)/Cl(-) exchange transporter 3","CLCN3_HUMAN"
0.185278813044231,8.99628816332136,2.01480479205708,0.087403966750099,0.257370934466733,-6.34451389419688,"TCF25_HUMAN",17,2.0820778631261,0.0758520821241067,0.234270515009602,-0.0386247634888157,"Non-significant",0.630282367717234,"TCF25","Ribosome quality control complex subunit TCF25","TCF25_HUMAN"
0.0415064493815152,12.8709501538958,1.45123962752253,0.193719345138547,0.405740517928284,-7.10905329785234,"DSG2_HUMAN",45,2.08150481817713,0.0759162845302745,0.234270515009602,-0.0109879175822165,"Non-significant",0.630282367717234,"DSG2","Desmoglein-2","DSG2_HUMAN"
0.388570467631014,8.13728850228446,2.01438537768677,0.0874562460946065,0.257388458763742,-6.34511157058018,"GDPP1_HUMAN",12,2.08132073182584,0.075936920542562,0.234270515009602,0.491471846898397,"Non-significant",0.630282367717234,"GDPGP1","GDP-D-glucose phosphorylase 1","GDPP1_HUMAN"
0.173952182133988,8.98742049080985,2.04026760351402,0.0842880195423838,0.253301107617371,-6.30817744010351,"TYY1_HUMAN",15,2.08120006629427,0.0759504501331211,0.234270515009602,-0.101093173027038,"Non-significant",0.630282367717234,"YY1","Transcriptional repressor protein YY1","TYY1_HUMAN"
-0.075719197591134,16.3063177381243,-1.88138478238609,0.105707704455785,0.285999437797347,-6.53306968589335,"QCR1_HUMAN",26,-2.0810860225607,0.075963239461457,0.234270515009602,0.168400327364604,"Non-significant",0.630282367717234,"UQCRC1","Cytochrome b-c1 complex subunit 1, mitochondrial","QCR1_HUMAN"
0.576608498891197,6.37532479422433,2.05805190159251,0.0821780568296478,0.250458533886624,-6.28274085686599,"CPEB3_HUMAN",4,2.08012228101078,0.0760714029768659,0.234514955833697,0.388570467631019,"Non-significant",0.629829455597382,"CPEB3","Cytoplasmic polyadenylation element-binding protein 3","CPEB3_HUMAN"
-0.124062856038385,10.4444299425398,-1.99388275543817,0.0900503608313556,0.26014125447344,-6.37429365047174,"NUDC3_HUMAN",20,-2.07936953683035,0.0761559922329415,0.23468656322753,-0.0318002700805842,"Non-significant",0.629511774837661,"NUDCD3","NudC domain-containing protein 3","NUDC3_HUMAN"
-0.139146010080974,8.70593765803746,-1.9447894567388,0.09657808498442,0.271783294892805,-6.44387742075754,"PDZD8_HUMAN",29,-2.07785031425578,0.0763269992762936,0.23512424909941,0.0606750647226999,"Non-significant",0.628702578416592,"PDZD8","PDZ domain-containing protein 8","PDZD8_HUMAN"
0.25634352366129,7.12222610201154,2.12056364895673,0.075174727549203,0.239037988808891,-6.19298850380377,"EAA3_HUMAN",8,2.07665995294202,0.0764612558528868,0.235448436428965,-0.0455551147460955,"Non-significant",0.628104189283808,"SLC1A1","Excitatory amino acid transporter 3","EAA3_HUMAN"
0.0635895729065066,13.2263050079346,1.89756498176832,0.103299943488797,0.282214054366364,-6.51038642846351,"NDUA9_HUMAN",23,2.07582450210367,0.0765556236180578,0.235649594095949,0.202694296836855,"Non-significant",0.62773330397157,"NDUFA9","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 9, mitochondrial","NDUA9_HUMAN"
-0.225857814153036,8.49324553353446,-2.0340891256517,0.0850337083525266,0.254281029042656,-6.31700349506185,"KLH42_HUMAN",13,-2.07434799692525,0.0767226845849203,0.235933129400504,0.0265745321909581,"Non-significant",0.627211071807856,"KLHL42","Kelch-like protein 42","KLH42_HUMAN"
0.0930285453796476,12.1955923352923,2.32067630071366,0.0565745273068082,0.20275870784781,-5.90294910281251,"MEP50_HUMAN",13,2.07377378317933,0.0767877525681323,0.235933129400504,0.126745223999022,"Non-significant",0.627211071807856,"WDR77","Methylosome protein WDR77","MEP50_HUMAN"
0.101392666498834,10.5794615064348,1.94954824381635,0.0959252545841845,0.27134176858567,-6.4371514081207,"SNW1_HUMAN",23,2.07376092049244,0.0767892107530617,0.235933129400504,-0.189611911773681,"Non-significant",0.627211071807856,"SNW1","SNW domain-containing protein 1","SNW1_HUMAN"
0.0964005788166808,11.0475908006941,2.00928192679226,0.088094895642822,0.258177609665419,-6.35238187016945,"A16A1_HUMAN",19,2.07373604848297,0.0767920304589491,0.235933129400504,0.093368768692013,"Non-significant",0.627211071807856,"ALDH16A1","Aldehyde dehydrogenase family 16 member A1","A16A1_HUMAN"
0.224693695704145,8.75857039860317,2.1204832689574,0.0751833342290757,0.239037988808891,-6.19310422877094,"DNJB9_HUMAN",9,2.07366501302437,0.0768000842192498,0.235933129400504,0.00846656163528259,"Non-significant",0.627211071807856,"DNAJB9","DnaJ homolog subfamily B member 9","DNJB9_HUMAN"
0.21600842475891,7.84191254207066,2.09963081321842,0.0774501201233704,0.242166905223683,-6.22309944381175,"MKNK1_HUMAN",10,2.07346998955813,0.0768221996396513,0.235933129400504,0.138548612594604,"Non-significant",0.627211071807856,"MKNK1","MAP kinase-interacting serine/threonine-protein kinase 1","MKNK1_HUMAN"
0.282407363255816,8.438873563494,2.06670914556157,0.0811702420071765,0.249003910641297,-6.27034214072149,"PI42A_HUMAN",9,2.07214026852163,0.0769731572361365,0.235969592063422,-0.00348051389057602,"Non-significant",0.627143958258337,"PIP4K2A","Phosphatidylinositol 5-phosphate 4-kinase type-2 alpha","PI42A_HUMAN"
0.467128713925678,7.63140276500157,2.02185465792694,0.0865298799411087,0.256804479093693,-6.33446349088588,"PHC3_HUMAN",8,2.07204985889201,0.0769834317602597,0.235969592063422,0.0942862828572508,"Non-significant",0.627143958258337,"PHC3","Polyhomeotic-like protein 3","PHC3_HUMAN"
-0.835274934768678,7.45408269337245,-2.03691428704836,0.0846919179758387,0.253796047203922,-6.31296841807832,"ASTER_HUMAN",1,-2.07198631652672,0.0769906537933114,0.235969592063422,0.15436967213949,"Non-significant",0.627143958258337,"WDR83OS","PAT complex subunit Asterix","ASTER_HUMAN"
0.0604106585184141,12.0308099474226,1.68031122335577,0.140606022872489,0.337138673045914,-6.80964026775196,"EPS15_HUMAN",42,2.07191321722768,0.0769989628717438,0.235969592063422,0.0748576323191337,"Non-significant",0.627143958258337,"EPS15","Epidermal growth factor receptor substrate 15","EPS15_HUMAN"
-0.0739277203877347,10.856322152274,-1.88266161788028,0.105515706690507,0.285670485180773,-6.53128169173378,"TBC24_HUMAN",25,-2.0716689875492,0.0770267305280486,0.235969592063422,0.033494869867992,"Non-significant",0.627143958258337,"TBC1D24","TBC1 domain family member 24","TBC24_HUMAN"
0.0778613090514924,13.6446956907,2.1043666613839,0.0769293144606268,0.241939712222297,-6.216291880418,"NPS3A_HUMAN",17,2.07162066033134,0.0770322262635386,0.235969592063422,-0.201239029566445,"Non-significant",0.627143958258337,"NIPSNAP3A","Protein NipSnap homolog 3A","NPS3A_HUMAN"
0.045631806055674,13.5560829980033,1.4857647910839,0.184669367513038,0.393696071466313,-7.06523285631592,"EMAL4_HUMAN",51,2.07136927692394,0.0770608196872265,0.235969592063422,-0.0638919671376499,"Non-significant",0.627143958258337,"EML4","Echinoderm microtubule-associated protein-like 4","EMAL4_HUMAN"
0.68873325983683,7.05753265108381,2.05719089010654,0.0822789753364697,0.250458533886624,-6.28397340020989,"SIM13_HUMAN",2,2.07131735768409,0.0770667265181253,0.235969592063422,0.0728606383005825,"Non-significant",0.627143958258337,"SMIM13","Small integral membrane protein 13","SIM13_HUMAN"
-0.0388052463531618,15.2670063291277,-1.40593413910027,0.206209073802484,0.421243812898629,-7.16575729665183,"TCPE_HUMAN",44,-2.07010096997091,0.077205243330046,0.236208371305475,-0.295240839322403,"Non-significant",0.626704714904766,"CCT5","T-complex protein 1 subunit epsilon","TCPE_HUMAN"
-0.0898942947387695,16.823059626988,-1.91257843225094,0.101114246537573,0.278777096977869,-6.48929016292954,"THIK_HUMAN",25,-2.07000558253407,0.0772161160851833,0.236208371305475,0.140356620152785,"Non-significant",0.626704714904766,"ACAA1","3-ketoacyl-CoA thiolase, peroxisomal","THIK_HUMAN"
-0.170123736063617,9.86713014330182,-2.17455451475301,0.0696135564585473,0.228312205781994,-6.1150919144305,"T10B_HUMAN",10,-2.06985748732715,0.0772329997615178,0.236208371305475,0.0468806425730666,"Non-significant",0.626704714904766,"TIMM10B","Mitochondrial import inner membrane translocase subunit Tim10 B","T10B_HUMAN"
0.408820311228431,6.50056682314191,1.97749284276948,0.0921792658106164,0.264521360591094,-6.39757156578978,"APC_HUMAN",29,2.06961058890847,0.0772611557116997,0.236208371305475,-0.00372997919715701,"Non-significant",0.626704714904766,"APC","Adenomatous polyposis coli protein","APC_HUMAN"
-0.812168478965763,7.10563925334385,-2.00676690980822,0.0884113406308212,0.25833752047155,-6.35596318548722,"TGBR3_HUMAN",5,-2.06904229187868,0.0773260022840159,0.236317582874766,-0.0590177377065171,"Non-significant",0.626503964100167,"TGFBR3","Transforming growth factor beta receptor type 3","TGBR3_HUMAN"
0.14554222424823,11.8992419924055,2.71382557348595,0.0326319430312233,0.147179313927374,-5.32861686218008,"CYTC_HUMAN",7,2.06844904003524,0.0773937540819747,0.236435587583262,0.187932650248212,"Non-significant",0.626287154153645,"CST3","Cystatin-C","CYTC_HUMAN"
-0.177845756212871,7.98984902245658,-2.20623793495754,0.0665467306739295,0.221840662567076,-6.06924018771733,"CO5A2_HUMAN",9,-2.06759505759013,0.0774913859868245,0.236600005698401,0.00510915120442412,"Non-significant",0.625985249248307,"COL5A2","Collagen alpha-2(V) chain","CO5A2_HUMAN"
0.134549617767343,11.0180027825492,2.03630508850648,0.0847655025785839,0.253796047203922,-6.31383861629827,"PEX3_HUMAN",16,2.0674682572715,0.0775058929191953,0.236600005698401,0.160629272460952,"Non-significant",0.625985249248307,"PEX3","Peroxisomal biogenesis factor 3","PEX3_HUMAN"
0.345848639806108,7.35304682595389,2.0050942904861,0.088622422381545,0.258662710504984,-6.35834438227739,"TPC14_HUMAN",12,2.06654877659703,0.0776111693543734,0.236832278353285,0.0749358336130435,"Non-significant",0.62555910703619,"TRAPPC14","Trafficking protein particle complex subunit 14","TPC14_HUMAN"
0.139886856079096,9.60409382411412,1.94008990960832,0.097227116456398,0.272415847415718,-6.45051553795469,"GLSL_HUMAN",27,2.06466563055559,0.0778272248619521,0.23736290239159,0.146169662475584,"Non-significant",0.62458715625582,"GLS2","Glutaminase liver isoform, mitochondrial","GLSL_HUMAN"
-0.0852123896281043,10.0126472200666,-1.78508822943074,0.121219005340215,0.310479566103552,-6.66683983230644,"NOTC2_HUMAN",53,-2.06452342414029,0.0778435646122776,0.23736290239159,-0.00687042872109167,"Non-significant",0.62458715625582,"NOTCH2","Neurogenic locus notch homolog protein 2","NOTC2_HUMAN"
0.0359844366709066,12.8493983404977,1.20736445384158,0.269846890868911,0.493472542824057,-7.40220700003624,"GCN1_HUMAN",161,2.06385047013157,0.0779209343651046,0.237429366002203,0.196349779764834,"Non-significant",0.62446556716751,"GCN1","Stalled ribosome sensor GCN1","GCN1_HUMAN"
0.143328746159856,10.4097016198294,2.01013885879862,0.0879873335188815,0.258015621312687,-6.35116138938192,"PPM1L_HUMAN",17,2.06382482027344,0.0779238848488867,0.237429366002203,0.148046414057401,"Non-significant",0.62446556716751,"PPM1L","Protein phosphatase 1L","PPM1L_HUMAN"
0.192592541376737,9.9914790562221,2.12022273214908,0.0752112380366156,0.239037988808891,-6.19347932442062,"STX3_HUMAN",10,2.06347235067073,0.0779644404028705,0.237463764800635,0.1842922369639,"Non-significant",0.624402651082184,"STX3","Syntaxin-3","STX3_HUMAN"
-0.0517339706420792,16.1699311392648,-1.81254965958152,0.116582100878374,0.302896947334974,-6.62891868168461,"ACDSB_HUMAN",24,-2.06235025496504,0.0780936896773039,0.237753761628216,-0.0931735038757413,"Non-significant",0.62387260313312,"ACADSB","Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial","ACDSB_HUMAN"
0.0574252605438588,15.0938543592181,1.89949872330804,0.103015828074704,0.281627503031721,-6.5076718128096,"ROA3_HUMAN",22,2.06213718834748,0.0781182559158028,0.237753761628216,0.344338178634644,"Non-significant",0.62387260313312,"HNRNPA3","Heterogeneous nuclear ribonucleoprotein A3","ROA3_HUMAN"
-0.158781210581461,8.21217741285052,-2.52721755208062,0.0422982217087391,0.170326437193404,-5.60128608057015,"UB2J2_HUMAN",7,-2.0611653765358,0.0782304016259292,0.237965999002673,0.190364837646484,"Non-significant",0.623485091264478,"UBE2J2","Ubiquitin-conjugating enzyme E2 J2","UB2J2_HUMAN"
0.0654749870299742,14.8844344275338,1.94462075372558,0.09660130915342,0.271783294892805,-6.44411578592084,"VAPA_HUMAN",21,2.06061054114774,0.0782945005283918,0.237965999002673,0.363216241200774,"Non-significant",0.623485091264478,"VAPA","Vesicle-associated membrane protein-associated protein A","VAPA_HUMAN"
-0.0504825909932425,15.6854981013707,-1.57079622203925,0.164019301835041,0.36835112512857,-6.95522601568181,"KPYM_HUMAN",44,-2.06057374687656,0.0782987531324878,0.237965999002673,0.395864884058641,"Non-significant",0.623485091264478,"PKM","Pyruvate kinase PKM","KPYM_HUMAN"
-0.18122220039368,9.70549883161272,-2.09936838262094,0.0774790838009221,0.242166905223683,-6.22347659295228,"VASN_HUMAN",11,-2.06022486305367,0.0783390877873474,0.237965999002673,0.31172831853231,"Non-significant",0.623485091264478,"VASN","Vasorin","VASN_HUMAN"
0.0548792680104668,12.6786571230207,1.64716374548693,0.147335450791112,0.345015829067557,-6.85413194780715,"S23IP_HUMAN",38,2.06007130639105,0.0783568470976067,0.237965999002673,0.0904264450073082,"Non-significant",0.623485091264478,"SEC23IP","SEC23-interacting protein","S23IP_HUMAN"
0.218578020731604,8.4010899407523,1.96567205312277,0.0937457495125464,0.267552941099121,-6.41433125002876,"UBP16_HUMAN",23,2.06000983760844,0.0783639572757139,0.237965999002673,-0.140100558598842,"Non-significant",0.623485091264478,"USP16","Ubiquitin carboxyl-terminal hydrolase 16","UBP16_HUMAN"
