"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BM2_vs_BD","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-0.818514585495013,10.5067354440689,-5.90347890032616,0.000470518729713168,0.00190697552238017,-1.27637472090195,"NTCP_HUMAN",2,-5.39535817591439,0.000622980100158276,0.00224403994910776,0.0310895442962487,"Non-significant",2.64896941589955,"SLC10A1","Hepatic sodium/bile acid cotransporter","NTCP_HUMAN"
-0.0678198337554807,10.009184718132,-3.17002259175525,0.0144476270429915,0.0310209171280319,-5.00383119114178,"DEN4C_HUMAN",73,-5.39520042343939,0.000623098595679047,0.00224403994910776,0.17508196830755,"Non-significant",2.64896941589955,"DENND4C","DENN domain-containing protein 4C","DEN4C_HUMAN"
0.147913217544573,12.1123670339584,4.52609286000195,0.00230990078087254,0.00681546724945446,-3.02817595080676,"AP3B1_HUMAN",52,5.39144020240188,0.000625930393976328,0.00225323833927414,0.0418064594268746,"Non-significant",2.64719286777152,"AP3B1","AP-3 complex subunit beta-1","AP3B1_HUMAN"
0.837827086448669,6.89063137769699,5.25150427845505,0.000967360270594471,0.003383909055307,-2.07278507826027,"NOTC1_HUMAN",10,5.39103127742471,0.000626239200908115,0.00225335027768002,0.150220394134498,"Non-significant",2.64717129303457,"NOTCH1","Neurogenic locus notch homolog protein 1","NOTC1_HUMAN"
0.179180383682251,8.65224373340607,5.10311170231676,0.00114888981811216,0.00390372361145815,-2.26217903691969,"HPS6_HUMAN",22,5.38936518231708,0.000627499106801431,0.00225688286905444,0.00711703300476074,"Non-significant",2.64649097997556,"HPS6","BLOC-2 complex member HPS6","HPS6_HUMAN"
0.237166643142709,9.57117402553558,5.38306520646535,0.000832655558477114,0.00300274097843702,-1.90743387508297,"BECN1_HUMAN",16,5.38840826879678,0.000628223981518612,0.00225848887285867,0.0671367645263743,"Non-significant",2.6461820447829,"BECN1","Beclin-1","BECN1_HUMAN"
-0.0855960845947248,14.1245217323303,-3.45194606692026,0.00965811164651978,0.0221623070983771,-4.57563790150943,"DYHC1_HUMAN",300,-5.38670233507735,0.00062951852313538,0.00226165964574307,0.419684886932396,"Non-significant",2.64557275091246,"DYNC1H1","Cytoplasmic dynein 1 heavy chain 1","DYHC1_HUMAN"
0.427035570144655,8.38275468349457,5.58536533692774,0.000664188169943542,0.00252422614094703,-1.6578063562115,"STX6_HUMAN",9,5.38644163281756,0.000629716613127748,0.00226165964574307,0.150806665420525,"Non-significant",2.64557275091246,"STX6","Syntaxin-6","STX6_HUMAN"
0.2609677314758,10.3880648612976,5.73126684943032,0.000566148201337608,0.0022181199930726,-1.48120078839657,"EXOS6_HUMAN",12,5.38614488601631,0.000629942173943718,0.00226165964574307,0.311400175094626,"Non-significant",2.64557275091246,"EXOSC6","Exosome complex component MTR3","EXOS6_HUMAN"
0.206089258193956,14.50046646595,5.19041058863159,0.0010379547698287,0.00357165606547501,-2.1503866022315,"PTBP1_HUMAN",20,5.38432393755091,0.000631328236243079,0.00226418110278777,0.155488967895526,"Non-significant",2.64508883861637,"PTBP1","Polypyrimidine tract-binding protein 1","PTBP1_HUMAN"
0.100291252136202,10.5106272697448,4.12297786141237,0.00387320694229555,0.0103994709231589,-3.59119104549879,"HECD3_HUMAN",41,5.38430916923265,0.000631339491167454,0.00226418110278777,0.2609677314758,"Non-significant",2.64508883861637,"HECTD3","E3 ubiquitin-protein ligase HECTD3","HECD3_HUMAN"
-0.197588205337524,9.44438016414642,-4.7374110890866,0.00177864602696551,0.00554946429905621,-2.74216674754622,"DOP1B_HUMAN",66,-5.38412270223604,0.000631481616417147,0.00226418110278777,0.219403028488125,"Non-significant",2.64508883861637,"DOP1B","Protein DOP1B","DOP1B_HUMAN"
1.06067883968353,7.05541449785233,5.17514063691421,0.00105647471025106,0.00363076484497123,-2.16986389463051,"SDA1_HUMAN",16,5.38244292232027,0.000632763525174537,0.0022669084969338,0.0784444808959996,"Non-significant",2.64456600968325,"SDAD1","Protein SDA1 homolog","SDA1_HUMAN"
0.146662235260001,12.6288166046143,5.00555739119813,0.0012885626015756,0.00427943912087211,-2.38837061690742,"MMAA_HUMAN",23,5.38239380271048,0.000632801053186475,0.0022669084969338,0.393476247787476,"Non-significant",2.64456600968325,"MMAA","Methylmalonic aciduria type A protein, mitochondrial","MMAA_HUMAN"
-0.230426311492923,14.9595279693604,-5.46697859339772,0.000757629803332531,0.0027917385214533,-1.80321258169959,"PSB7_HUMAN",15,-5.37506189677569,0.000638430133780079,0.002286064477269,0.0873720645904523,"Non-significant",2.64091152471622,"PSMB7","Proteasome subunit beta type-7","PSB7_HUMAN"
0.437988042831416,7.56296908855438,5.11557386328059,0.00113228264522711,0.0038553677647389,-2.24615500534528,"RGPA1_HUMAN",27,5.37257246399334,0.000640353841179297,0.00229194136185656,0.254427790641783,"Non-significant",2.63979649776394,"RALGAPA1","Ral GTPase-activating protein subunit alpha-1","RGPA1_HUMAN"
1.22757339477539,7.4154406785965,5.37280470540864,0.00084237948336886,0.00303052182731567,-1.92024379189133,"COFA1_HUMAN",3,5.36918166885311,0.000642984286133301,0.00229952529695068,0.837063789367676,"Up in BD",2.63836180841408,"COL15A1","Collagen alpha-1(XV) chain","COFA1_HUMAN"
-0.427211999893187,8.29042279720306,-6.58810360327235,0.0002336204494035,0.00108567945387171,-0.499310226012243,"TM242_HUMAN",5,-5.369110595001,0.000643039548777556,0.00229952529695068,0.50072169303894,"Up in BD",2.63836180841408,"TMEM242","Transmembrane protein 242","TM242_HUMAN"
0.177521228790248,16.9261858463287,4.8792839101294,0.00149785107945355,0.00486337081179914,-2.5537074094122,"VTNC_HUMAN",29,5.36828365164955,0.000643682911071514,0.00230081195613844,0.10590422153473,"Non-significant",2.6381188744859,"VTN","Vitronectin","VTNC_HUMAN"
0.148437738418576,14.021123290062,4.82673444919893,0.00159573665104127,0.00510802306747349,-2.62317913284876,"VATB2_HUMAN",27,5.36216614592764,0.000648464267722587,0.00231688202038797,0.0302014350891096,"Non-significant",2.63509608066795,"ATP6V1B2","V-type proton ATPase subunit B, brain isoform","VATB2_HUMAN"
0.336199760437012,8.66325497627258,5.24614562059303,0.000973335299387598,0.00340268962483023,-2.07957088115036,"PHIPL_HUMAN",16,5.36174676348952,0.000648793471580022,0.00231703795264098,0.0568557977676374,"Non-significant",2.63506685249075,"PHYHIPL","Phytanoyl-CoA hydroxylase-interacting protein-like","PHIPL_HUMAN"
0.135560274124149,13.3408440351486,4.60761611819724,0.00208674159590689,0.0063084282075963,-2.91708721215027,"RUVB2_HUMAN",33,5.35926478868443,0.000650745501737626,0.00232298680206735,0.0965731143951256,"Non-significant",2.633953257615,"RUVBL2","RuvB-like 2","RUVB2_HUMAN"
-0.419371366500851,11.0933803319931,-6.63846125967818,0.000222365299388564,0.00104971013175808,-0.444404231537105,"GBRL1_HUMAN",5,-5.35463664295197,0.000654402642916163,0.00233501453149593,-0.422795057296749,"Non-significant",2.63171041234461,"GABARAPL1","Gamma-aminobutyric acid receptor-associated protein-like 1","GBRL1_HUMAN"
0.265525817871049,12.6212196350098,8.1143721007883,5.86070510052882e-05,0.000370934174615373,1.0423519467903,"LTOR2_HUMAN",7,5.35228529533575,0.000656269276973068,0.00234047601222348,-0.0925068855286248,"Non-significant",2.63069580564201,"LAMTOR2","Ragulator complex protein LAMTOR2","LTOR2_HUMAN"
0.131723642349201,15.4014409780502,4.62026040702313,0.00205429552215408,0.00623589744360575,-2.8999417224854,"TCPZ_HUMAN",31,5.35198240005887,0.000656510155758028,0.00234047601222348,0.224539279937748,"Non-significant",2.63069580564201,"CCT6A","T-complex protein 1 subunit zeta","TCPZ_HUMAN"
0.734255552291872,8.35256350040436,6.06005479121248,0.000398940649027276,0.00166598272064195,-1.09348915139635,"CHRC1_HUMAN",2,5.35065622889003,0.000657565938568976,0.00234321037573503,-0.277624011039732,"Non-significant",2.63018871826633,"CHRAC1","Chromatin accessibility complex protein 1","CHRC1_HUMAN"
0.567658185958865,7.33940637111664,5.62223693470282,0.000637748820411368,0.0024374441492312,-1.61290631780439,"NPM2_HUMAN",6,5.34492643452969,0.000662148903139562,0.00235850579458929,0.21461963653565,"Non-significant",2.6273630524032,"NPM2","Nucleoplasmin-2","NPM2_HUMAN"
0.311023473739617,9.83213078975677,5.2457460633665,0.000973782444116046,0.00340278671471042,-2.08007701043966,"DPOLB_HUMAN",16,5.34424464416443,0.000662696553955968,0.00235942072786254,0.410369992256163,"Non-significant",2.62719460956079,"POLB","DNA polymerase beta","DPOLB_HUMAN"
-0.294673442840573,10.2499330043793,-5.21902844129542,0.0010042028843004,0.00348060751952731,-2.11397131088995,"NUDT6_HUMAN",17,-5.34290423722033,0.000663774686392886,0.0023622227216631,-0.388205766677851,"Non-significant",2.62667915742987,"NUDT6","Nucleoside diphosphate-linked moiety X motif 6","NUDT6_HUMAN"
0.525032281875607,8.62482297420502,5.06226735261717,0.00120522906344995,0.00405608818781953,-2.3148502691072,"INT1_HUMAN",58,5.34111559306008,0.000665216339997404,0.0023663153804204,0.147831439971927,"Non-significant",2.62592737346617,"INTS1","Integrator complex subunit 1","INT1_HUMAN"
-0.49502968788147,8.2971214056015,-5.22610086466746,0.000996049502322735,0.00346030873415066,-2.10498947654209,"SGK2_HUMAN",13,-5.33733038560288,0.000668278537781648,0.00237616654494316,-0.0656518936157227,"Non-significant",2.62412312302798,"SGK2","Serine/threonine-protein kinase Sgk2","SGK2_HUMAN"
0.14513659477235,12.7856885194778,4.64806414184621,0.00198487616776593,0.00604449059147236,-2.86232004725768,"FLOT1_HUMAN",33,5.3332380418811,0.000671606562768542,0.00238695385471045,0.51991021633148,"Up in BD",2.62215597681995,"FLOT1","Flotillin-1","FLOT1_HUMAN"
-0.0884160995483771,11.7955605983734,-4.0231795802444,0.00441843893326713,0.0115985808814395,-3.73402014293072,"EFGM_HUMAN",35,-5.33022111347863,0.000674071633514328,0.00239466603955134,-0.0136449337005509,"Non-significant",2.62075504479347,"GFM1","Elongation factor G, mitochondrial","EFGM_HUMAN"
0.347465515136697,13.058566570282,6.32774958856509,0.000302930701470974,0.00133731213913791,-0.787998751802997,"LTOR3_HUMAN",7,5.32876308460779,0.00067526650485912,0.00239786101550411,0.51670932769775,"Up in BD",2.6201759930257,"LAMTOR3","Ragulator complex protein LAMTOR3","LTOR3_HUMAN"
-0.143033742904672,14.2521582841873,-5.15961772806479,0.00107567572512874,0.00368738184777972,-2.189697248736,"QORX_HUMAN",20,-5.32719047729426,0.000676557872013112,0.00240139570144986,-0.0198402404784996,"Non-significant",2.61953627109808,"TP53I3","Quinone oxidoreductase PIG3","QORX_HUMAN"
0.164952754974371,10.5766925811768,4.98585889324663,0.00131897745617129,0.00436111779925585,-2.41401446005737,"FSCN1_HUMAN",23,5.32415550404531,0.000679057723484704,0.00240869024922782,-0.0177738666534513,"Non-significant",2.61821904545637,"FSCN1","Fascin","FSCN1_HUMAN"
0.402155756950378,7.67648214101791,5.02104523731029,0.00126519105698477,0.00422285488949995,-2.36824673939272,"NPA1P_HUMAN",42,5.32397500450614,0.000679206715582112,0.00240869024922782,-0.107432484626772,"Non-significant",2.61821904545637,"URB1","Nucleolar pre-ribosomal-associated protein 1","NPA1P_HUMAN"
0.215059280395469,10.4829332828522,5.96889759459857,0.000439009944219052,0.00179723849010766,-1.19958026062126,"GGPPS_HUMAN",12,5.32073911995905,0.000681883829123112,0.00241712773678678,0.006577253341705,"Non-significant",2.61670039803432,"GGPS1","Geranylgeranyl pyrophosphate synthase","GGPPS_HUMAN"
-0.117823600769048,13.9547383785248,-4.59253884715245,0.00212616659083583,0.00639189170731452,-2.93756144738914,"ODBA_HUMAN",28,-5.31948830138308,0.000682921747786776,0.00241974980853358,-0.440006256103523,"Non-significant",2.61622953583379,"BCKDHA","2-oxoisovalerate dehydrogenase subunit alpha, mitochondrial","ODBA_HUMAN"
0.488649725913998,8.04223567247391,5.10802121588409,0.00114231552823528,0.00388626758746374,-2.25586370885019,"MCE1_HUMAN",20,5.31873894578498,0.000683544384274632,0.00242089879266886,-0.633410692214968,"Up in BM2",2.61602336615686,"RNGTT","mRNA-capping enzyme","MCE1_HUMAN"
1.03768730163574,7.15070247650146,5.098990714412,0.0011544403967092,0.00392094155667579,-2.26748266194228,"DNMT1_HUMAN",24,5.31799144051943,0.00068416610192677,0.00242204352139346,0.263059616088867,"Non-significant",2.61581805734028,"DNMT1","DNA (cytosine-5)-methyltransferase 1","DNMT1_HUMAN"
0.200481414794924,8.79727005958557,4.71068050925814,0.00183776747739122,0.00569799209459394,-2.77799496300134,"HTR5B_HUMAN",60,5.31711432144447,0.000684896411132518,0.0024235715132705,-0.126072168350225,"Non-significant",2.61554416085538,"HEATR5B","HEAT repeat-containing protein 5B","HTR5B_HUMAN"
0.247153043746952,10.3351591825485,4.99390317174401,0.00130646250540809,0.00432855727598253,-2.40353565986249,"NUFP2_HUMAN",26,5.31420393062598,0.00068732578282692,0.00243110784736601,-0.00515818595889073,"Non-significant",2.61419577481481,"NUFIP2","FMR1-interacting protein NUFIP2","NUFP2_HUMAN"
0.141315937042247,9.94490265846253,4.61112512493631,0.00207768133859687,0.0062880665353879,-2.91232677042209,"CPSF2_HUMAN",33,5.31239519008408,0.000688840328438016,0.00243540323527061,0.0743885040283505,"Non-significant",2.61342912136746,"CPSF2","Cleavage and polyadenylation specificity factor subunit 2","CPSF2_HUMAN"
-0.180840969085693,8.72847199440002,-4.66449607112528,0.00194506095526664,0.00594658047891241,-2.84013735620003,"APC1_HUMAN",49,-5.30819018089306,0.000692375509886833,0.00244683575227429,-0.373276472091669,"Non-significant",2.61139518237482,"ANAPC1","Anaphase-promoting complex subunit 1","APC1_HUMAN"
0.66124701499939,8.89241850376129,5.29133938412714,0.000924191663770548,0.00325991964212605,-2.02246589449288,"IL18R_HUMAN",8,5.30536474130404,0.000694762019459816,0.00245407234373958,0.218066096305847,"Non-significant",2.61011263882833,"IL18R1","Interleukin-18 receptor 1","IL18R_HUMAN"
-0.266206502914402,10.5466657876968,-6.01307101145254,0.000419060879415485,0.00173217522953502,-1.14803730653203,"RM09_HUMAN",10,-5.30505034535337,0.000695028129888286,0.00245407234373958,0.354347586631772,"Non-significant",2.61011263882833,"MRPL9","Large ribosomal subunit protein bL9m","RM09_HUMAN"
-0.235424041748026,13.206104516983,-5.372478251752,0.000842690917964602,0.00303052182731567,-1.9206515968544,"ORNT1_HUMAN",15,-5.30399084304098,0.000695925732867135,0.00245617285623486,0.179865121841413,"Non-significant",2.60974107243832,"SLC25A15","Mitochondrial ornithine transporter 1","ORNT1_HUMAN"
0.183748483657801,14.2947555780411,4.99024289993417,0.00131214072246917,0.0043420513140762,-2.4083025434965,"HNRPL_HUMAN",23,5.30330026625588,0.000696511467047546,0.00245717132331469,0.194979190826414,"Non-significant",2.60956456180391,"HNRNPL","Heterogeneous nuclear ribonucleoprotein L","HNRPL_HUMAN"
0.149513721466024,11.0322139263153,4.35385723523739,0.00287222763911807,0.00814015196081173,-3.26596084408597,"U520_HUMAN",115,5.30078513894957,0.000698649311931186,0.00246364211951745,0.433718919754023,"Non-significant",2.60842237962739,"SNRNP200","U5 small nuclear ribonucleoprotein 200 kDa helicase","U520_HUMAN"
0.398445844650251,10.1472429037094,6.22344170120894,0.000336895329292452,0.00145557438864694,-0.905971214476274,"UB2E2_HUMAN",6,5.29314665055457,0.000705186093134128,0.0024856124933494,-0.130215883255007,"Non-significant",2.60456657686804,"UBE2E2","Ubiquitin-conjugating enzyme E2 E2","UB2E2_HUMAN"
0.194843292236328,16.4170966148377,6.6395049073278,0.00022213852219129,0.00104971013175808,-0.443269467086509,"RET4_HUMAN",11,5.29225193235322,0.0007059561300649,0.00248632758525678,-0.620051622390742,"Up in BM2",2.60444165160077,"RBP4","Retinol-binding protein 4","RET4_HUMAN"
0.214125156402577,11.0434727668762,5.54411254886069,0.000695216643731698,0.00262493617833364,-1.70825871460142,"EIPR1_HUMAN",14,5.292198879609,0.000706001818638357,0.00248632758525678,0.17715585231781,"Non-significant",2.60444165160077,"EIPR1","EARP and GARP complex-interacting protein 1","EIPR1_HUMAN"
-0.186593532562279,11.4572267532349,-5.01545635364215,0.0012735705618266,0.004240357627682,-2.37550465993508,"GALNS_HUMAN",22,-5.28896651423259,0.000708791612868085,0.00249506947800939,0.119704723358149,"Non-significant",2.60291735645503,"GALNS","N-acetylgalactosamine-6-sulfatase","GALNS_HUMAN"
-0.137002468109149,12.9019446372986,-4.84630258714593,0.00155848824552063,0.00501013218072679,-2.5972637580176,"MVD1_HUMAN",24,-5.28706022673802,0.000710442542717969,0.00249979652715247,0.1345400810242,"Non-significant",2.60209533962042,"MVD","Diphosphomevalonate decarboxylase","MVD1_HUMAN"
-0.199110984802248,11.7783768177033,-4.79423262142101,0.00165978452379428,0.00525323118897672,-2.66634361061511,"ELP2_HUMAN",35,-5.28611605438112,0.000711261794496183,0.00250159436521111,-0.24036693572995,"Non-significant",2.60178311000324,"ELP2","Elongator complex protein 2","ELP2_HUMAN"
0.15227937698365,11.3289957046509,4.66652436685572,0.00194020732669498,0.00593397747787526,-2.8374018674048,"REPS1_HUMAN",32,5.28478233643671,0.00071242081280245,0.00250458512785055,-0.285894393920895,"Non-significant",2.60126420257401,"REPS1","RalBP1-associated Eps domain-containing protein 1","REPS1_HUMAN"
-0.494285225868223,8.34795993566513,-5.17077632491269,0.00106183465314867,0.00364764029451664,-2.17543669598969,"RUSD4_HUMAN",13,-5.28271776016088,0.000714219030759826,0.00250981949570603,-0.36982941627506,"Non-significant",2.60035751152203,"RPUSD4","Pseudouridylate synthase RPUSD4, mitochondrial","RUSD4_HUMAN"
0.201052188873271,11.0900270938873,6.46909942914911,0.000262828358309056,0.00119060284049496,-0.630255172323466,"ZNRD2_HUMAN",11,5.27644989829807,0.000719708722568419,0.00252801583329877,0.0706919431686401,"Non-significant",2.59722021033714,"ZNRD2","Protein ZNRD2","ZNRD2_HUMAN"
-0.315276622772201,10.7292280197143,-6.60608803818229,0.000229529552295808,0.00107096192485807,-0.479667221081167,"S22A3_HUMAN",7,-5.27475332016041,0.000721202587592552,0.00253216693886888,-0.274000763893127,"Non-significant",2.59650766585862,"SLC22A3","Solute carrier family 22 member 3","S22A3_HUMAN"
0.134387969970675,10.440167427063,4.77637720151361,0.00169616787689033,0.00534266543209942,-2.69012060078457,"ABCF2_HUMAN",25,5.27219937019039,0.000723457778596868,0.00253898633889922,0.114824175834655,"Non-significant",2.59533963585595,"ABCF2","ATP-binding cassette sub-family F member 2","ABCF2_HUMAN"
0.271745204925498,10.5685558319092,5.20324765145178,0.0010226624038919,0.00353101393411866,-2.1340377260169,"KAIN_HUMAN",16,5.26743001493078,0.000727689886580562,0.00255273486368987,-0.572853565216062,"Up in BM2",2.59299429025491,"SERPINA4","Kallistatin","KAIN_HUMAN"
0.548577547073377,11.3007701635361,7.05232190392462,0.000149729691651766,0.000775598322284319,-0.00419619316409481,"GSTA5_HUMAN",2,5.25821619884848,0.000735942653487371,0.00258023211267216,0.321762800216696,"Non-significant",2.58834122399086,"GSTA5","Glutathione S-transferase A5","GSTA5_HUMAN"
0.260967493057253,7.06862568855286,4.85072788489136,0.00155019769747193,0.00498743224317495,-2.5914105809629,"RHG21_HUMAN",42,5.25769540057278,0.000736412174855802,0.00258023211267216,0.104699134826649,"Non-significant",2.58834122399086,"ARHGAP21","Rho GTPase-activating protein 21","RHG21_HUMAN"
-0.0858917236328018,13.2807016372681,-3.64438465248243,0.00738233716507996,0.0177482322244322,-4.28781339966138,"PREP_HUMAN",59,-5.25761762207785,0.000736482323508592,0.00258023211267216,0.0576305389404315,"Non-significant",2.58834122399086,"PITRM1","Presequence protease, mitochondrial","PREP_HUMAN"
-0.20782971382137,11.5945235490799,-5.53185157070381,0.000704745545687507,0.00264981712590752,-1.72329830374684,"ACATN_HUMAN",14,-5.25652596682522,0.0007374676616123,0.00258256910070013,-0.281763553619385,"Non-significant",2.58794804942063,"SLC33A1","Acetyl-coenzyme A transporter 1","ACATN_HUMAN"
0.264598608016973,12.995090842247,5.94623572912603,0.000449651762358456,0.0018370968780345,-1.22612023773422,"SNX3_HUMAN",10,5.25366757796776,0.000740054502179063,0.00259051002186407,-0.45190358161925,"Non-significant",2.5866147232256,"SNX3","Sorting nexin-3","SNX3_HUMAN"
0.221881628036503,11.0369757413864,5.26339108597621,0.000954250182383311,0.00334750798956255,-2.05774676052311,"TOR1A_HUMAN",16,5.2499275031081,0.000743454257439833,0.00260128841951997,-0.021524667739877,"Non-significant",2.58481149245555,"TOR1A","Torsin-1A","TOR1A_HUMAN"
0.138214349746701,10.5864866971969,4.73148116762062,0.00179157914210189,0.0055825165741224,-2.75010612650119,"SPE39_HUMAN",26,5.24948778573425,0.000743855083830078,0.00260156903025744,0.648212790489195,"Up in BD",2.58476464600775,"VIPAS39","Spermatogenesis-defective protein 39 homolog","SPE39_HUMAN"
0.184355497360198,12.58072078228,5.91684561163108,0.000463881997985518,0.00188385311894619,-1.26063864421326,"SGTA_HUMAN",13,5.24861988230564,0.000744646918506363,0.00260321632777278,-0.146945714950526,"Non-significant",2.58448974043696,"SGTA","Small glutamine-rich tetratricopeptide repeat-containing protein alpha","SGTA_HUMAN"
-0.157965898513801,14.0583926439285,-5.51219585340646,0.000720324437463296,0.0026971446633951,-1.74745096032596,"NNRE_HUMAN",16,-5.24807453164787,0.000745144942318849,0.00260383551333985,-0.651270151138322,"Up in BM2",2.58438645401518,"NAXE","NAD(P)H-hydrate epimerase","NNRE_HUMAN"
0.463592052459717,7.74920260906219,4.99275025597118,0.00130824811209962,0.00433270415574543,-2.40503693308316,"SYNJ1_HUMAN",30,5.2474196619112,0.000745743461960781,0.00260470245878346,0.0604751110076762,"Non-significant",2.5842418799993,"SYNJ1","Synaptojanin-1","SYNJ1_HUMAN"
-0.777677655220029,7.15395265817642,-5.04747969627805,0.00122637152258827,0.00411189195631457,-2.33397770691116,"ANDR_HUMAN",17,-5.24710081320704,0.000746035064605962,0.00260470245878346,0.210958957672126,"Non-significant",2.5842418799993,"AR","Androgen receptor","ANDR_HUMAN"
-0.1406762599945,12.9842880964279,-4.93200490056514,0.00140623800927091,0.00461018796251481,-2.48440247655598,"GCST_HUMAN",22,-5.24541948117685,0.000747574787023158,0.00260895562232512,0.1614363193512,"Non-significant",2.58353330807618,"AMT","Aminomethyltransferase, mitochondrial","GCST_HUMAN"
0.313603639602661,9.54786360263824,5.37179087196658,0.000843347089731178,0.00303052182731567,-1.92151031764123,"SMAD3_HUMAN",12,5.24364465139202,0.000749203901276836,0.00261351696257964,-0.3529613018036,"Non-significant",2.58277467684389,"SMAD3","Mothers against decapentaplegic homolog 3","SMAD3_HUMAN"
0.341679096221901,11.4088027477264,5.19422766175159,0.00103338142916644,0.00355742762675285,-2.14552289612091,"LMF2_HUMAN",14,5.24225307735465,0.000750483939137858,0.0026168571904446,-0.206168174743652,"Non-significant",2.58221997743432,"LMF2","Lipase maturation factor 2","LMF2_HUMAN"
0.198500871658325,9.63102614879608,4.89655470361244,0.00146713647125034,0.00477510843470728,-2.53096051841123,"STXB1_HUMAN",25,5.24166624970537,0.000751024448198041,0.00261749286220493,-0.0387260913848753,"Non-significant",2.58211449395064,"STXBP1","Syntaxin-binding protein 1","STXB1_HUMAN"
0.394107103347782,9.52173435688019,5.18804949682053,0.00104079483261889,0.00357991067056791,-2.15339611856538,"TRABD_HUMAN",13,5.24135487168104,0.000751311421749479,0.00261749286220493,0.326770305633541,"Non-significant",2.58211449395064,"TRABD","TraB domain-containing protein","TRABD_HUMAN"
-0.234520435333224,13.421110868454,-5.01629277421749,0.00127231262383835,0.0042379083045256,-2.37441817440526,"ANX13_HUMAN",21,-5.23994900449026,0.000752608595896732,0.00262088675841463,0.0386881828308097,"Non-significant",2.58155174336401,"ANXA13","Annexin A13","ANX13_HUMAN"
-0.205565690994263,9.45768296718597,-5.00956618021504,0.00128246798271408,0.0042612388254472,-2.38315861601207,"RXRA_HUMAN",21,-5.23669997318571,0.000755615806015581,0.00263023022308469,-0.419078826904325,"Non-significant",2.58000623621011,"RXRA","Retinoic acid receptor RXR-alpha","RXRA_HUMAN"
0.264812469482397,12.2387294769287,5.30356298706832,0.000911375003458293,0.00322217724534231,-2.00706931892496,"CPSF6_HUMAN",14,5.23455721971345,0.000757606261499409,0.00263602796132342,0.0132937431335503,"Non-significant",2.57904998733142,"CPSF6","Cleavage and polyadenylation specificity factor subunit 6","CPSF6_HUMAN"
0.234551668167075,14.8489454984665,6.76784695629926,0.000196119782951742,0.000954026330258054,-0.304687408753827,"RAC1_HUMAN",9,5.23396132889558,0.000758160816625817,0.00263682677501152,0.313636541366577,"Non-significant",2.57891840002366,"RAC1","Ras-related C3 botulinum toxin substrate 1","RAC1_HUMAN"
0.290438890457178,12.0316821336746,4.80490460082062,0.00163844833696649,0.00521094911636201,-2.65215400325878,"FLNC_HUMAN",102,5.23332917788753,0.000758749601575863,0.00263774390196511,-0.0346615314483749,"Non-significant",2.5787673723084,"FLNC","Filamin-C","FLNC_HUMAN"
-0.199995517730727,13.5979182720184,-5.99501248226796,0.00042709198505093,0.00175820617285807,-1.16907831634291,"CCS_HUMAN",12,-5.22856225689693,0.000763205631345352,0.00265209871209258,0.291580915451075,"Non-significant",2.57641031536558,"CCS","Copper chaperone for superoxide dismutase","CCS_HUMAN"
-0.815982341766357,7.1022846698761,-5.29108469251755,0.000924460820376145,0.00325991964212605,-2.02278691843377,"DHB14_HUMAN",5,-5.22801329300703,0.000763720626078634,0.00265275220890498,-1.14811420440675,"Up in BM2",2.57630331516322,"HSD17B14","17-beta-hydroxysteroid dehydrogenase 14","DHB14_HUMAN"
0.284687757492046,9.87844192981719,5.75552166740849,0.000551460688050068,0.00217422352907592,-1.45211651785027,"EMC3_HUMAN",10,5.22719814134477,0.000764486037911237,0.00265427458776713,-1.15563225746152,"Up in BM2",2.57605415088248,"EMC3","ER membrane protein complex subunit 3","EMC3_HUMAN"
0.745416402816776,11.5830339193344,5.3396675351543,0.000874650825444772,0.00312501840495767,-1.9617135268482,"TET5A_HUMAN",5,5.21829358381059,0.000772902055311531,0.00268234699606406,-0.263418674468991,"Non-significant",2.57148504127635,"TENT5A","Terminal nucleotidyltransferase 5A","TET5A_HUMAN"
0.176604986190801,10.7622491121292,5.36757261680883,0.00084738621410165,0.00303965152131777,-1.92678146800556,"RAE1L_HUMAN",16,5.21545154082397,0.000775609441641181,0.00269059213744187,0.0534365177154257,"Non-significant",2.57015213125271,"RAE1","mRNA export factor RAE1","RAE1L_HUMAN"
-0.525667428970342,8.73119080066681,-6.05463203501495,0.000401207175235894,0.0016720056599199,-1.09977060486148,"S35D1_HUMAN",4,-5.21442081013181,0.000776593894977671,0.00269285592472172,0.1208760738373,"Non-significant",2.56978688192907,"SLC35D1","Nucleotide sugar transporter SLC35D1","S35D1_HUMAN"
0.422237873077391,8.89311146736145,5.07740571387941,0.00118400030369057,0.00401273546873579,-2.29530108752924,"PMGT2_HUMAN",15,5.20910736577567,0.000781690483565774,0.00270937060386702,-0.23466873168945,"Non-significant",2.56713158551464,"POMGNT2","Protein O-linked-mannose beta-1,4-N-acetylglucosaminyltransferase 2","PMGT2_HUMAN"
-0.260154604911803,7.97305375337601,-4.78448346742283,0.0016795426241642,0.00529440903359297,-2.67932035900474,"CK5P2_HUMAN",49,-5.20394927084749,0.000786673035464005,0.0027254760929782,0.0263853073119744,"Non-significant",2.56455762311461,"CDK5RAP2","CDK5 regulatory subunit-associated protein 2","CK5P2_HUMAN"
