"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BD_vs_BT","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-0.167104959487901,10.3583821058273,-5.0455362467112,0.00121280824811118,0.00410714779848668,-2.23143529241982,"PCDH1_HUMAN",20,-5.16241663779065,0.000796663282959399,0.00280926809123536,-0.266628026962277,"Non-significant",2.55140681366832,"PCDH1","Protocadherin-1","PCDH1_HUMAN"
-0.374869108200103,10.5627502202988,-5.06746206847732,0.00118183618960012,0.00402916758084679,-2.20300542839669,"AIDA_HUMAN",15,-5.15664505311975,0.000802432485467175,0.00282838279195511,-0.250512957572935,"Non-significant",2.54846181369282,"AIDA","Axin interactor, dorsalization-associated protein","AIDA_HUMAN"
-0.737029790878296,8.72329366207123,-4.98448295239155,0.00130386005864074,0.00436448866163818,-2.31095665225369,"PTH_HUMAN",13,-5.15572079451824,0.000803360586918781,0.00283042457762006,0.64653468132019,"Up in BT",2.54814841327889,"PTRH1","Peptidyl-tRNA hydrolase","PTH_HUMAN"
-0.115308046340925,14.3096381425858,-3.9308565121943,0.00495363565371019,0.0129027003161215,-3.76603574924827,"MVP_HUMAN",54,-5.14841915394056,0.000810733865496854,0.00285516258013953,-0.233264923095706,"Non-significant",2.54436915689374,"MVP","Major vault protein","MVP_HUMAN"
0.152624130249025,14.8844225406647,4.49413987929924,0.00237774719743711,0.00711657718923081,-2.96879284410249,"PNCB_HUMAN",33,5.14656449458594,0.000812618450170907,0.00286055796298774,-0.118384838104248,"Non-significant",2.54354924777572,"NAPRT","Nicotinate phosphoribosyltransferase","PNCB_HUMAN"
0.345635890960727,10.4012632369995,5.6989800780509,0.000577043152905715,0.00228507962063298,-1.41278792983359,"SDC4_HUMAN",9,5.1445926903222,0.000814627309469224,0.00286638594494071,-0.00231266021730114,"Non-significant",2.54266533435969,"SDC4","Syndecan-4","SDC4_HUMAN"
0.510154008865356,9.33234703540802,4.93695779922994,0.0013799464852524,0.00456906514956869,-2.3732223945371,"PDK3_HUMAN",19,5.14412251483372,0.000815107119709496,0.00286683102268004,0.1519432067871,"Non-significant",2.5425979045702,"PDK3","[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 3, mitochondrial","PDK3_HUMAN"
-0.584511995315551,6.39683067798614,-5.30375330226233,0.000898096474420064,0.00326193142052122,-1.90089807667839,"MK07_HUMAN",7,-5.14138258806575,0.000817909328840967,0.0028754403354487,0.548811197280882,"Up in BT",2.54129563945705,"MAPK7","Mitogen-activated protein kinase 7","MK07_HUMAN"
-0.192184925079351,10.5609831809998,-4.93512613904513,0.00138297504973634,0.00457645169394807,-2.37562856798046,"IF2M_HUMAN",21,-5.13215654282354,0.000827422586956821,0.00290762532289634,0.344012498855585,"Non-significant",2.53646155746989,"MTIF2","Translation initiation factor IF-2, mitochondrial","IF2M_HUMAN"
0.433405399322529,10.103360414505,5.17148483435351,0.00104629327575809,0.00366089850776244,-2.06904646658214,"TPRGL_HUMAN",11,5.12366248723391,0.000836287783810221,0.00293725005772523,-0.346945643424988,"Non-significant",2.53205907899051,"TPRG1L","Tumor protein p63-regulated gene 1-like protein","TPRGL_HUMAN"
-0.790642976760878,10.5685671567917,-5.34406099947952,0.0008576611688641,0.00314037126541665,-1.85013934706795,"CS012_HUMAN",4,-5.12338713952676,0.000836576889746489,0.00293725005772523,0.264132499694822,"Non-significant",2.53205907899051,"C19orf12","Protein C19orf12","CS012_HUMAN"
0.384902954101548,12.2464303970337,5.95288281654668,0.000438954306839928,0.00184830059455069,-1.11024878305958,"PGPI_HUMAN",7,5.12195304620818,0.000838084402314067,0.00294127025967835,0.0410346984863272,"Non-significant",2.5314650683544,"PGPEP1","Pyroglutamyl-peptidase 1","PGPI_HUMAN"
-0.322835683822632,8.94264209270477,-4.99407511266287,0.00128906983397982,0.00432568760666345,-2.29842809572169,"RCOR1_HUMAN",17,-5.11643197179233,0.000843915833493106,0.00296045528446306,0.200463414192197,"Non-significant",2.52864149423664,"RCOR1","REST corepressor 1","RCOR1_HUMAN"
-0.149857282638578,11.8133088350296,-4.26829921239377,0.00317323578758713,0.00897442843516276,-3.28320944341481,"AP3D1_HUMAN",49,-5.11370833863201,0.0008468088472762,0.0029693202190143,-0.211962223052996,"Non-significant",2.52734296446127,"AP3D1","AP-3 complex subunit delta-1","AP3D1_HUMAN"
-0.551825761795044,8.9644216299057,-5.65485990106178,0.000605637549832616,0.002377427711341,-1.4662284892918,"ARL5B_HUMAN",5,-5.11290655422756,0.000847662551990163,0.0029710297826558,0.0360193252563494,"Non-significant",2.52709299465267,"ARL5B","ADP-ribosylation factor-like protein 5B","ARL5B_HUMAN"
-0.542231559753407,10.2474329471588,-5.01674857157509,0.0012548379050381,0.00422479450683781,-2.26886541277691,"EXOS6_HUMAN",12,-5.11073401289154,0.000849980496104291,0.00297786776571253,0.00176119804382324,"Non-significant",2.52609459130393,"EXOSC6","Exosome complex component MTR3","EXOS6_HUMAN"
0.820557117462155,8.76586675643921,4.99672295315554,0.00128501968478884,0.00431807111711259,-2.29497197624675,"APOA_HUMAN",9,5.10916984644923,0.00085165362514535,0.00298244174122977,0.348314523696908,"Non-significant",2.52542803104724,"LPA","Apolipoprotein(a)","APOA_HUMAN"
0.217220783233646,10.9839103221894,5.45328519752445,0.000757843158394446,0.00284682379037618,-1.71372079809355,"PLCE_HUMAN",14,5.10306961576176,0.000858213186049507,0.00300322991831488,0.1937479972839,"Non-significant",2.52241141823953,"AGPAT5","1-acyl-sn-glycerol-3-phosphate acyltransferase epsilon","PLCE_HUMAN"
0.380859375,8.71853137016296,6.37101323128734,0.000284614574032126,0.0013256961272656,-0.63004475796509,"SGTB_HUMAN",6,5.10296137865581,0.000858330069087035,0.00300322991831488,0.284651756286625,"Non-significant",2.52241141823953,"SGTB","Small glutamine-rich tetratricopeptide repeat-containing protein beta","SGTB_HUMAN"
-0.328254699707026,11.1427049636841,-5.5311432382671,0.000694539011359088,0.00265000764292828,-1.61747466008112,"GOLP3_HUMAN",10,-5.10039246414735,0.0008611092853243,0.00301165549186266,-1.24842190742493,"Up in BD",2.52119470927752,"GOLPH3","Golgi phosphoprotein 3","GOLP3_HUMAN"
-0.691292047500612,8.69408881664276,-6.02749186340128,0.000405673187173315,0.0017388442898702,-1.02294340272965,"OMD_HUMAN",2,-5.10001692427985,0.000861516389299922,0.00301178112140438,0.242495536804174,"Non-significant",2.52117659330146,"OMD","Osteomodulin","OMD_HUMAN"
-0.205132007598875,10.3000795841217,-4.70319846540352,0.00183257037052358,0.00575414848995634,-2.68414871239167,"BOP1_HUMAN",28,-5.0982972607573,0.000863383271429567,0.00301700769353123,0.862127780914294,"Up in BT",2.52042358234941,"BOP1","Ribosome biogenesis protein BOP1","BOP1_HUMAN"
0.365472555160503,10.1080020666123,4.81582766970819,0.00159688866640365,0.00514134284609755,-2.5333703998559,"WDTC1_HUMAN",28,5.09616599529183,0.000865703111974527,0.00302381190295364,-0.186615467071526,"Non-significant",2.51944522773763,"WDTC1","WD and tetratricopeptide repeats protein 1","WDTC1_HUMAN"
-0.282431125640874,9.23064684867859,-5.28000780997524,0.000922899227171907,0.00332522394727924,-1.93090565652431,"STAR7_HUMAN",13,-5.09517190767667,0.000866787478896927,0.00302622542667619,-0.436970233917251,"Non-significant",2.51909872406066,"STARD7","StAR-related lipid transfer protein 7, mitochondrial","STAR7_HUMAN"
-0.275947332382204,8.79493033885956,-4.81110723433762,0.00160606952863806,0.00515492411209225,-2.53965352210027,"KDM1A_HUMAN",25,-5.09484900995633,0.000867140019352002,0.00302622542667619,-0.560325384140016,"Up in BD",2.51909872406066,"KDM1A","Lysine-specific histone demethylase 1A","KDM1A_HUMAN"
-0.144934654235829,10.2407395839691,-4.48548088346673,0.00240386811416103,0.00718415686125326,-2.98071597825633,"GLMN_HUMAN",30,-5.09268363669919,0.000869508219528665,0.00303318559469286,0.33772826194765,"Non-significant",2.51810101524655,"GLMN","Glomulin","GLMN_HUMAN"
-0.247593164443968,9.51992189884186,-4.73343719073523,0.00176575652659565,0.00557701380178946,-2.64349066565275,"RPAP3_HUMAN",29,-5.08824377378662,0.000874386025613291,0.00304889050787548,0.359553098678589,"Non-significant",2.51585817179051,"RPAP3","RNA polymerase II-associated protein 3","RPAP3_HUMAN"
-0.644673943519595,8.18884152173996,-5.56975126401387,0.000665335010425111,0.00255840174198905,-1.57005386953778,"MPZL2_HUMAN",4,-5.08771963240728,0.000874963832521729,0.00304959473242324,-0.0214774608612007,"Non-significant",2.51575787119966,"MPZL2","Myelin protein zero-like protein 2","MPZL2_HUMAN"
0.221272230148301,15.3947397470474,5.1703873023528,0.00104763067158431,0.00366399796087718,-2.07045193087595,"DHI1_HUMAN",16,5.08710562964158,0.000875641230671383,0.00305003537879178,-0.473109722137455,"Non-significant",2.51569512303848,"HSD11B1","11-beta-hydroxysteroid dehydrogenase 1","DHI1_HUMAN"
-0.938659787178038,8.14894789457321,-4.8602257274337,0.00151330305876166,0.00492339254963596,-2.47442934682796,"L2GL1_HUMAN",23,-5.08692369941876,0.000875842054792315,0.00305003537879178,-0.499459624290465,"Non-significant",2.51569512303848,"LLGL1","Lethal(2) giant larvae protein homolog 1","L2GL1_HUMAN"
-0.223345756530776,15.0329761505127,-6.18248243786285,0.000345126688047912,0.00152887504741077,-0.843846664523024,"SAMP_HUMAN",11,-5.08368401738988,0.000879426601723958,0.00306084793780168,0.531706809997601,"Up in BT",2.51415824551342,"APCS","Serum amyloid P-component","SAMP_HUMAN"
-1.03437614440917,6.73859965801239,-4.9466453619288,0.00136404934223641,0.00453133628343204,-2.36050416037294,"ACE_HUMAN",8,-5.0834362254025,0.00087970142851288,0.00306084793780168,0.0549225807189746,"Non-significant",2.51415824551342,"ACE","Angiotensin-converting enzyme","ACE_HUMAN"
0.296818971633876,10.5665146112442,5.02228236985446,0.00124663576933364,0.00420241073218661,-2.26166121634198,"ATG4B_HUMAN",16,5.0829539336095,0.0008802366080357,0.00306139727286827,-0.230752587318422,"Non-significant",2.51408030901119,"ATG4B","Cysteine protease ATG4B","ATG4B_HUMAN"
-0.772500991821289,7.53511118888855,-4.85499276254768,0.00152290040732651,0.00494272556201893,-2.48136186809855,"RFIP5_HUMAN",23,-5.08258271664184,0.000880648773945433,0.00306151848834329,0.0838332176208265,"Non-significant",2.51406311353962,"RAB11FIP5","Rab11 family-interacting protein 5","RFIP5_HUMAN"
-0.3733842372894,14.4083894491196,-7.1990039540602,0.000127891969150009,0.000709323943234989,0.259169632435487,"RL22_HUMAN",5,-5.07859164772242,0.000885093404619798,0.00307565219917989,-0.394168138504075,"Non-significant",2.51206277697108,"RPL22","Large ribosomal subunit protein eL22","RL22_HUMAN"
-0.426369190216066,8.53726959228516,-4.84136784625974,0.00154820382811272,0.00500882211375861,-2.49943010669235,"LRC8D_HUMAN",23,-5.076325860494,0.000887627556332219,0.00308313783907518,1.11612486839295,"Up in BT",2.51100705866254,"LRRC8D","Volume-regulated anion channel subunit LRRC8D","LRC8D_HUMAN"
-0.244149684906024,10.3199031352997,-5.41725703932996,0.000789273869345568,0.00294174008997241,-1.75853804152939,"NSUN4_HUMAN",13,-5.07525178170287,0.000888831611946617,0.00308540823114638,1.31523180007932,"Up in BT",2.51068736621587,"NSUN4","5-methylcytosine rRNA methyltransferase NSUN4","NSUN4_HUMAN"
-0.215621948242173,12.2633247375488,-5.42538137089058,0.000782062463194826,0.00291754244890245,-1.74841624513216,"CPSF6_HUMAN",14,-5.07466327078874,0.000889492094425928,0.00308540823114638,-0.184625387191772,"Non-significant",2.51068736621587,"CPSF6","Cleavage and polyadenylation specificity factor subunit 6","CPSF6_HUMAN"
-0.257865428924521,11.2912757396698,-4.96460560106359,0.00133510689996851,0.00445621447402076,-2.33696036084002,"K2013_HUMAN",18,-5.07462985871143,0.00088952960864801,0.00308540823114638,-0.00310015678402564,"Non-significant",2.51068736621587,"KIAA2013","Uncharacterized protein KIAA2013","K2013_HUMAN"
-0.454867124557499,11.3147994279862,-5.7438718103481,0.000549474983838477,0.00220605641705364,-1.35867905644786,"CIRBP_HUMAN",6,-5.0743870980075,0.000889802225891365,0.00308540823114638,-0.0744593143463241,"Non-significant",2.51068736621587,"CIRBP","Cold-inducible RNA-binding protein","CIRBP_HUMAN"
-0.633088588714604,8.06686401367188,-4.90337264636208,0.0014366563084382,0.00471562673408882,-2.41741731799831,"RIOX2_HUMAN",14,-5.0697457497465,0.000895031946061697,0.00310221666396609,0.0136587619781494,"Non-significant",2.50832787361496,"RIOX2","Ribosomal oxygenase 2","RIOX2_HUMAN"
-0.0929620265960764,12.5444682836533,-3.81535334239126,0.00579183767922433,0.0146142273237421,-3.93473452155051,"ABCE1_HUMAN",37,-5.06758193406011,0.00089748149890066,0.00310856870890786,-0.0899083614348992,"Non-significant",2.50743952894895,"ABCE1","ATP-binding cassette sub-family E member 1","ABCE1_HUMAN"
-0.655808210372923,7.30155253410339,-4.98330449059001,0.00130568997687673,0.00436540312911794,-2.3124967672801,"CHK2_HUMAN",10,-5.06745023792297,0.000897630821416207,0.00310856870890786,-0.0653333663940412,"Non-significant",2.50743952894895,"CHEK2","Serine/threonine-protein kinase Chk2","CHK2_HUMAN"
0.309204578399674,15.1570022106171,10.58028515421,9.04370217997267e-06,9.87625834297419e-05,3.21756878322052,"TM205_HUMAN",5,5.06432358729275,0.000901183907168017,0.0031195419039084,0.00888276100157448,"Non-significant",2.50590917624168,"TMEM205","Transmembrane protein 205","TM205_HUMAN"
-0.217397928237901,13.2058092355728,-5.15408788920756,0.00106771567454853,0.00372301030652634,-2.09134428380835,"VA0D1_HUMAN",16,-5.06247092323291,0.000903296477072211,0.00312552137098675,0.326584100723263,"Non-significant",2.50507752722994,"ATP6V0D1","V-type proton ATPase subunit d 1","VA0D1_HUMAN"
0.341215848922724,11.2114840745926,4.88085844451069,0.00147610453695159,0.00482364567572502,-2.44713342917845,"HSP76_HUMAN",19,5.06176719184655,0.000904100346431847,0.00312696939938108,0.242306590080259,"Non-significant",2.50487636875546,"HSPA6","Heat shock 70 kDa protein 6","HSP76_HUMAN"
-0.219891548156726,10.7127215862274,-4.85937462505756,0.00151485946111858,0.00492648082866379,-2.47555660458414,"RBP1_HUMAN",21,-5.06117608789752,0.000904776164108571,0.0031279734961981,0.19538116455079,"Non-significant",2.50473693544073,"RALBP1","RalA-binding protein 1","RBP1_HUMAN"
-0.48319053649902,9.14258599281311,-4.8677348540213,0.00149964705653545,0.00488680169346531,-2.46448820491342,"PTN2_HUMAN",18,-5.05959326433318,0.000906588540112481,0.00313285168206307,0.109767556190492,"Non-significant",2.50406016534374,"PTPN2","Tyrosine-protein phosphatase non-receptor type 2","PTN2_HUMAN"
-0.445157051086424,9.48215055465698,-5.15334640360059,0.00106863941059997,0.0037246306604846,-2.09229559412045,"TIMP3_HUMAN",10,-5.05926979854106,0.000906959403643843,0.00313285168206307,0.121027708053624,"Non-significant",2.50406016534374,"TIMP3","Metalloproteinase inhibitor 3","TIMP3_HUMAN"
-0.421318292617798,9.53218734264374,-4.875408024973,0.00148583242876179,0.00485152689214212,-2.45433815494949,"MASP1_HUMAN",18,-5.05721277876837,0.000909321710629334,0.00313967504682826,0.0656726360321009,"Non-significant",2.5031152986377,"MASP1","Mannan-binding lectin serine protease 1","MASP1_HUMAN"
-0.572366714477539,7.80920660495758,-5.01755836869191,0.00125363393198421,0.00422249303616433,-2.26781090531738,"ZN363_HUMAN",10,-5.05633876883599,0.000910327462447412,0.00314181073173045,-0.141699314117428,"Non-significant",2.50281998118048,"RCHY1","RING finger and CHY zinc finger domain-containing protein 1","ZN363_HUMAN"
-0.483053445816038,9.57438027858734,-4.95760148433125,0.00134631273307975,0.00448255294058642,-2.34613651881135,"T2EA_HUMAN",13,-5.05461004494363,0.000912320331687182,0.00314734998780178,-0.373481035232526,"Non-significant",2.50205496051239,"GTF2E1","General transcription factor IIE subunit 1","T2EA_HUMAN"
-0.304350852966309,8.85613417625427,-4.71267775137057,0.0018113318940959,0.00569436148341501,-2.67138917677843,"PLCB3_HUMAN",34,-5.05302223242651,0.000914154945639145,0.00315233881381897,-0.044469118118287,"Non-significant",2.50136711064184,"PLCB3","1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-3","PLCB3_HUMAN"
-0.288324832916249,10.9990687370301,-4.88862390210771,0.0014623654296283,0.00478645949818638,-2.43687581222295,"ABHD6_HUMAN",19,-5.05216033762593,0.000915152491184671,0.0031536657155244,0.124294996261625,"Non-significant",2.50118434321929,"ABHD6","Monoacylglycerol lipase ABHD6","ABHD6_HUMAN"
-0.212881326675426,10.5315338373184,-5.60647729050526,0.000638810792157887,0.00248361800075184,-1.52513164574184,"NUD19_HUMAN",13,-5.05201823156463,0.000915317076665018,0.0031536657155244,0.20506548881532,"Non-significant",2.50118434321929,"NUDT19","Acyl-coenzyme A diphosphatase NUDT19","NUD19_HUMAN"
-0.415143251419101,11.4343806505203,-6.43108725259286,0.000267889503150678,0.00126375315614221,-0.562835069895766,"PPIC_HUMAN",5,-5.0511373448802,0.00091633802827949,0.00315584327735984,0.794562816619873,"Up in BT",2.50088457246764,"PPIC","Peptidyl-prolyl cis-trans isomerase C","PPIC_HUMAN"
-0.86910402774811,8.56070870161057,-4.87336972726174,0.00148948845300204,0.00485955340074729,-2.45703359481318,"TAF9_HUMAN",12,-5.04795469789121,0.000920037078760788,0.0031672383780505,-0.118126630783078,"Non-significant",2.49931924879229,"TAF9","Transcription initiation factor TFIID subunit 9","TAF9_HUMAN"
-0.488142490386947,10.1023945808411,-5.55358385339661,0.000677395777508746,0.00259263648052168,-1.58988712990829,"UB2E2_HUMAN",6,-5.04438712460522,0.00092420285433382,0.00318022983887388,0.721466064453125,"Up in BT",2.49754149191884,"UBE2E2","Ubiquitin-conjugating enzyme E2 E2","UB2E2_HUMAN"
0.794293999671935,7.82094758749008,4.91385789912362,0.00141868121909284,0.00467104573772725,-2.40360254269887,"MP2K6_HUMAN",10,5.04395901414295,0.000924704128146524,0.00318060589053875,-0.737183928489685,"Up in BD",2.49749014106807,"MAP2K6","Dual specificity mitogen-activated protein kinase kinase 6","MP2K6_HUMAN"
0.290945768356323,8.37722957134247,4.6008601201179,0.00208007794761677,0.00638341621292075,-2.82271337500759,"TEP1_HUMAN",70,5.04052773415803,0.000928732521275803,0.00319175782598888,-0.429329156875625,"Non-significant",2.49597006808154,"TEP1","Telomerase protein component 1","TEP1_HUMAN"
-0.129559278488175,11.184179186821,-4.0280070890495,0.00434993447416467,0.0115913170552015,-3.62546967936504,"ITSN1_HUMAN",54,-5.04052725769644,0.0009287330819768,0.00319175782598888,-0.162579178810121,"Non-significant",2.49597006808154,"ITSN1","Intersectin-1","ITSN1_HUMAN"
-0.319423913955699,12.302808880806,-7.37781424272645,0.000108607775519133,0.000625883160910687,0.441189641359259,"SUMO1_HUMAN",6,-5.03933024234765,0.000930142896638077,0.00319524956110134,-0.315393686294549,"Non-significant",2.49549521613577,"SUMO1","Small ubiquitin-related modifier 1","SUMO1_HUMAN"
-0.339206218719475,11.2020647525787,-6.87047556551839,0.000174137726733897,0.000906320407132033,-0.0842825160778897,"MSS4_HUMAN",6,-5.03853525855681,0.000931080496387365,0.00319711686317693,-0.0973522663116011,"Non-significant",2.49524148881268,"RABIF","Guanine nucleotide exchange factor MSS4","MSS4_HUMAN"
-0.246933937072754,10.201290845871,-4.55274452958276,0.00220890945533215,0.0066877206420019,-2.88837478121215,"CAMP3_HUMAN",53,-5.03369915027653,0.000936806397484663,0.00321541755887925,0.0793660879135167,"Non-significant",2.4927626209538,"CAMSAP3","Calmodulin-regulated spectrin-associated protein 3","CAMP3_HUMAN"
-0.128106594085697,10.0715901851654,-4.0944320824854,0.00398329714973913,0.0107986879629079,-3.53007675294077,"PP12C_HUMAN",44,-5.03161405614445,0.000939286947000678,0.00322256840928689,0.168865442275999,"Non-significant",2.49179785459195,"PPP1R12C","Protein phosphatase 1 regulatory subunit 12C","PP12C_HUMAN"
0.262633800506599,10.0268292427063,4.7808840289646,0.00166624209587743,0.0053081619026107,-2.57995705810356,"ATE1_HUMAN",23,5.03094312915925,0.000940086641046978,0.00322394886113913,0.0459215641021702,"Non-significant",2.49161185567006,"ATE1","Arginyl-tRNA--protein transferase 1","ATE1_HUMAN"
0.1756205558777,14.6675024032593,6.652604854026,0.000215030189998036,0.00106712841690768,-0.318748203935424,"RL35A_HUMAN",12,5.03004820176796,0.000941154480733809,0.0032262473412227,0.389715433120725,"Non-significant",2.49130234035363,"RPL35A","Large ribosomal subunit protein eL33","RL35A_HUMAN"
0.32322669029236,9.01818692684174,4.81464135755044,0.00159919051439602,0.00514134284609755,-2.53494913953357,"ABLM2_HUMAN",21,5.02668965937168,0.000945173734210084,0.0032386569591979,-0.0777852535247501,"Non-significant",2.48963505032796,"ABLIM2","Actin-binding LIM protein 2","ABLM2_HUMAN"
0.716988801956179,6.95504438877106,4.80974051855725,0.00160873848470914,0.00516144881966389,-2.54147327622275,"BLTP2_HUMAN",20,5.02607549144055,0.000945910743967817,0.00323981417330302,0.263247013092037,"Non-significant",2.48947989899817,"BLTP2","Bridge-like lipid transfer protein family member 2","BLTP2_HUMAN"
-0.323811888694765,8.14798003435135,-4.70083529761281,0.0018379074935065,0.00576228029455631,-2.68733162864629,"PRC2B_HUMAN",34,-5.02500474412992,0.00094719715194844,0.00324285134637538,0.2819440364838,"Non-significant",2.48907295910642,"PRRC2B","Protein PRRC2B","PRC2B_HUMAN"
-0.367270350456242,8.13851791620255,-4.80868423250515,0.00161080456152857,0.00516354429915998,-2.54287988130481,"TIF1A_HUMAN",21,-5.02276877884177,0.000949889612351861,0.00325069772864741,0.304957628250099,"Non-significant",2.48802341219679,"TRIM24","Transcription intermediary factor 1-alpha","TIF1A_HUMAN"
0.134956121444699,13.0032802820206,4.23448179620659,0.00331553845196575,0.00928877257484536,-3.33090150442637,"MA2B1_HUMAN",37,5.021917472586,0.000950916910767877,0.00325284140555251,-0.306018233299254,"Non-significant",2.48773711051847,"MAN2B1","Lysosomal alpha-mannosidase","MA2B1_HUMAN"
0.241904735565171,16.8641970157623,5.35748694019958,0.000844642316471795,0.00310300367369671,-1.83328216145483,"H4_HUMAN",13,5.02109840884462,0.000951906442979593,0.00325485414173469,0.538385152816776,"Up in BT",2.48746846849643,"H4C16","Histone H4","H4_HUMAN"
-0.431912422180179,12.7098536491394,-5.3525314973022,0.000849421925047855,0.00311723631833482,-1.83950116200339,"EPDR1_HUMAN",8,-5.02064190370103,0.000952458445227852,0.00325536976603993,0.163182497024537,"Non-significant",2.4873996743062,"EPDR1","Mammalian ependymin-related protein 1","EPDR1_HUMAN"
-1.07126557826996,8.17404419183731,-5.17157366015737,0.00104618511956221,0.00366089850776244,-2.0689327264783,"POSTN_HUMAN",2,-5.01881011047146,0.000954676941974799,0.00326157840302464,-0.275510549545287,"Non-significant",2.48657217728507,"POSTN","Periostin","POSTN_HUMAN"
0.403742194175721,8.0699263215065,5.09617051828642,0.00114259219185488,0.00391676934715272,-2.16588327631925,"CEP44_HUMAN",11,5.01834792811913,0.00095523758242871,0.00326212026255326,0.129532217979433,"Non-significant",2.48650003213679,"CEP44","Centrosomal protein of 44 kDa","CEP44_HUMAN"
-0.204449892044101,11.0198866128922,-5.63623472899682,0.00061817657458386,0.00241448146029771,-1.48886640483189,"GET4_HUMAN",13,-5.01724172013112,0.00095658090065939,0.00326533337313853,-1.27733516693115,"Up in BD",2.48607247297283,"GET4","Golgi to ER traffic protein 4 homolog","GET4_HUMAN"
-0.447809934616089,9.53581893444061,-4.76869760283355,0.00169120079379291,0.00537080361676544,-2.59624473652634,"HEAT3_HUMAN",26,-5.01673674809084,0.000957194794551093,0.0032660549045364,-0.335801839828489,"Non-significant",2.48597651876139,"HEATR3","HEAT repeat-containing protein 3","HEAT3_HUMAN"
-0.672676920890808,6.97712188959122,-4.95338160959605,0.00135311398266827,0.00450150342573609,-2.3516683670024,"DGAT2_HUMAN",9,-5.01332491502855,0.00096135381162365,0.00327764599433827,0.152156710624692,"Non-significant",2.4844379546727,"DGAT2","Diacylglycerol O-acyltransferase 2","DGAT2_HUMAN"
0.547820091247559,8.74226713180542,5.80906899502227,0.000511999639254764,0.00208543305428713,-1.28057100805742,"S35D1_HUMAN",4,5.01328733003405,0.000961399737062495,0.00327764599433827,0.105758786201477,"Non-significant",2.4844379546727,"SLC35D1","Nucleotide sugar transporter SLC35D1","S35D1_HUMAN"
0.54359245300293,8.26402926445007,4.74289900761177,0.00174540247085222,0.00551702206797621,-2.63079529557614,"ATG2B_HUMAN",43,5.01243357956718,0.000962443585927205,0.00327982665107658,-0.219542026519751,"Non-significant",2.4841491094805,"ATG2B","Autophagy-related protein 2 homolog B","ATG2B_HUMAN"
0.1934494972229,9.75160956382751,5.17579070684279,0.00104106450649179,0.00364574769342873,-2.06353413200135,"PTEN_HUMAN",16,5.00334900231272,0.000973627695360933,0.00331654706975593,0.20167815685272,"Non-significant",2.47931383464174,"PTEN","Phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN","PTEN_HUMAN"
-0.481645822525025,7.4417564868927,-4.87563897029157,0.001485418812299,0.00485152689214212,-2.45403279060986,"STIM2_HUMAN",14,-5.00011789582531,0.000977639583801082,0.00332784682757687,0.684215664863586,"Up in BT",2.47783667140446,"STIM2","Stromal interaction molecule 2","STIM2_HUMAN"
-0.159609317779569,17.2193109989166,-4.37202205654722,0.00277670427934382,0.00806954818144546,-3.13791993185745,"ECHB_HUMAN",36,-5.00001695942421,0.00097776520051063,0.00332784682757687,0.353569865226747,"Non-significant",2.47783667140446,"HADHB","Trifunctional enzyme subunit beta, mitochondrial","ECHB_HUMAN"
-0.389884233474726,11.7128821611404,-5.47696893774776,0.000737936178598756,0.00278752986645731,-1.68435612441152,"NPTN_HUMAN",8,-4.99959583960416,0.000978289479381994,0.0033282351512392,0.640446662902835,"Up in BT",2.47778599690121,"NPTN","Neuroplastin","NPTN_HUMAN"
0.21777963638308,10.8803415298462,4.58317166264759,0.00212645791954116,0.00648405845890905,-2.8468139601943,"ITIH4_HUMAN",32,4.99877341489286,0.000979314250799306,0.00333032515967543,-0.257298350334166,"Non-significant",2.47751336164121,"ITIH4","Inter-alpha-trypsin inhibitor heavy chain H4","ITIH4_HUMAN"
-0.253105878829956,9.64146363735199,-4.60892523705385,0.00205929934762936,0.00633162368573877,-2.81173935315665,"SPD2B_HUMAN",35,-4.99811033875727,0.000980141318827837,0.00333174137451574,0.262347698211675,"Non-significant",2.47732871794351,"SH3PXD2B","SH3 and PX domain-containing protein 2B","SPD2B_HUMAN"
0.344980239868164,8.98395109176636,4.74043271675886,0.00175068299149736,0.0055315583306112,-2.63410320933795,"PKN1_HUMAN",25,4.99670951103912,0.000981891099877183,0.0033351321109537,-0.0549652576446515,"Non-significant",2.47688695817268,"PKN1","Serine/threonine-protein kinase N1","PKN1_HUMAN"
-0.231372833251921,10.8674037456512,-5.12859593187042,0.00109998440019401,0.00381259009960452,-2.12409414251221,"WASH3_HUMAN",15,-4.99665370007127,0.000981960884036035,0.0033351321109537,-0.0422611236572248,"Non-significant",2.47688695817268,"WASH3P;WASH2P","Putative WAS protein family homolog 3;WAS protein family homolog 2","WASH3_HUMAN"
-0.0871422290802002,14.2295545339584,-3.35938188833792,0.010938988733152,0.0248642595198298,-4.61596571651829,"ODO1_HUMAN",64,-4.99447820747745,0.000984685257665705,0.00334298584966507,-0.116726875305179,"Non-significant",2.47586546170399,"OGDH","2-oxoglutarate dehydrogenase complex component E1","ODO1_HUMAN"
