"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D_vs_CM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
0.203977108001727,13.9550716876984,4.65522301240106,0.00185288450232452,0.0120563791915486,-2.29571637624409,"ENOB_HUMAN",14,4.46714497436803,0.00196681753588389,0.0116402315726928,-0.236043453216555,"Non-significant",1.93403837967391,"ENO3","Beta-enolase","ENOB_HUMAN"
-0.167552232742308,9.07949674129486,-4.22052861053659,0.00324121108879435,0.0178906032479438,-2.90293452954743,"RCC2_HUMAN",22,-4.46234226209518,0.00197962026696427,0.0117074627158514,0.354135513305662,"Non-significant",1.93153721661877,"RCC2","Protein RCC2","RCC2_HUMAN"
-0.223259687423688,9.9640997648239,-4.08097837533181,0.00390172338155886,0.0203003521219118,-3.10341508606046,"EXC6B_HUMAN",38,-4.45996973895205,0.00198597798090179,0.0117365078929622,0.00411891937256037,"Non-significant",1.93046110482785,"EXOC6B","Exocyst complex component 6B","EXC6B_HUMAN"
-0.121772766113281,17.7979416847229,-3.68053702635844,0.00675023831206952,0.0293052079529867,-3.69272151058698,"TBA1B_HUMAN",37,-4.45541710254174,0.00199823968204743,0.0117920964224917,0.66585731506348,"Up in CM",1.92840897829906,"TUBA1B","Tubulin alpha-1B chain","TBA1B_HUMAN"
-0.170346736907931,18.0677726268768,-3.93052074775782,0.00478086898201934,0.0233870429687632,-3.3224643291375,"ANXA2_HUMAN",39,-4.45539813928464,0.00199829092690734,0.0117920964224917,0.618665099143985,"Up in CM",1.92840897829906,"ANXA2","Annexin A2","ANXA2_HUMAN"
-0.183111429214449,10.2234805822372,-4.19702860632329,0.00334336329813921,0.0182189723311629,-2.93651037598849,"FSCN1_HUMAN",23,-4.45389508626596,0.00200235718313199,0.0118075044941374,-0.30115222930908,"Non-significant",1.92784188045135,"FSCN1","Fascin","FSCN1_HUMAN"
-0.202561855316175,10.2394726276398,-4.05989131880932,0.0040136299506555,0.0207430531335151,-3.13393648743743,"STRN_HUMAN",34,-4.45241133207795,0.00200638000015732,0.0118226342202444,0.581266880035374,"Up in CM",1.92728574681724,"STRN","Striatin","STRN_HUMAN"
-0.298074364662172,8.17900675535202,-4.1674813550767,0.00347678878139836,0.0187746936336771,-2.97883301847714,"DAAM1_HUMAN",37,-4.44917963398886,0.00201517217246584,0.0118580270438869,0.0576701164245623,"Non-significant",1.9259875635207,"DAAM1","Disheveled-associated activator of morphogenesis 1","DAAM1_HUMAN"
0.143624067306524,12.1950370073319,4.36045144418307,0.00269902131269956,0.0156283205867549,-2.70459156717901,"OFUT1_HUMAN",19,4.44912936795662,0.00201530925480898,0.0118580270438869,0.180804967880226,"Non-significant",1.9259875635207,"POFUT1","GDP-fucose protein O-fucosyltransferase 1","OFUT1_HUMAN"
0.288445472717287,9.77322936058044,4.37607462454574,0.00264489257232896,0.0153972377507096,-2.6826139961313,"ARB2A_HUMAN",16,4.44623275399408,0.00202322576122874,0.011892153288783,0.211854696273805,"Non-significant",1.92473950141433,"ARB2A","Cotranscriptional regulator ARB2A","ARB2A_HUMAN"
-0.120049238204928,12.2123223543167,-3.55088402808476,0.00810121857582083,0.0331861444875018,-3.8876342325698,"LIMA1_HUMAN",48,-4.44593538156723,0.002024040385976,0.011892153288783,0.708327889442446,"Up in CM",1.92473950141433,"LIMA1","LIM domain and actin-binding protein 1","LIMA1_HUMAN"
0.227299451827973,15.5054742097855,5.18388204006122,0.000974110036755681,0.00777180810052664,-1.59331514983736,"ARK74_HUMAN",10,4.44521580480527,0.00202601306773045,0.0118951302688602,0.0373804569244491,"Non-significant",1.92463079744871,"AKR7L","Aflatoxin B1 aldehyde reductase member 4","ARK74_HUMAN"
0.267316341400154,16.3246734142304,4.2137920980374,0.00327014319936763,0.0179769254198299,-2.91255167286145,"ACADM_HUMAN",25,4.44259930934245,0.00203320357901663,0.0119287157195524,-0.0288586616515989,"Non-significant",1.92340631122784,"ACADM","Medium-chain specific acyl-CoA dehydrogenase, mitochondrial","ACADM_HUMAN"
-1.11120867729187,7.52275228500366,-4.27844914791658,0.00300361829932118,0.0168893685936882,-2.82050315538423,"PKHA4_HUMAN",27,-4.44111710109275,0.00203728913255786,0.0119440491485365,0.0645623207092303,"Non-significant",1.92284841820213,"PLEKHA4","Pleckstrin homology domain-containing family A member 4","PKHA4_HUMAN"
-0.0845360755920268,13.0316004753113,-2.91870981937924,0.0203486272638165,0.0632887511911318,-4.85960627130654,"CO4B_HUMAN",83,-4.43888884044578,0.00204344779992859,0.0119659487495743,-0.157623052597046,"Non-significant",1.92205286158295,"C4B_2","Complement C4-B","CO4B_HUMAN"
-0.163999319076575,12.4037297964096,-4.05088913552656,0.00406245738072921,0.0209154690274345,-3.14698419955071,"CAP2_HUMAN",27,-4.4386987961588,0.00204397399148509,0.0119659487495743,0.145666837692225,"Non-significant",1.92205286158295,"CAP2","Adenylyl cyclase-associated protein 2","CAP2_HUMAN"
-0.174343347549422,12.1417745351791,-4.07421965969857,0.00393721882054822,0.0204388410144231,-3.11319121894924,"MA2B2_HUMAN",27,-4.4370798133005,0.00204846254442381,0.0119755830590714,-0.235481023788426,"Non-significant",1.92170333276326,"MAN2B2","Epididymis-specific alpha-mannosidase","MA2B2_HUMAN"
0.157856702804549,11.7558609247207,3.90421137211028,0.00495550033097247,0.0239624134001851,-3.36106847454433,"LAP2A_HUMAN",35,4.4370405556125,0.00204857151663682,0.0119755830590714,0.14185762405395,"Non-significant",1.92170333276326,"TMPO","Lamina-associated polypeptide 2, isoform alpha","LAP2A_HUMAN"
0.403921604156494,9.15266418457031,4.41636162409232,0.00251068842108948,0.0148529142212935,-2.62609855162207,"MAGD1_HUMAN",12,4.43650494615485,0.00205005889694226,0.0119756500286461,-0.116086244583126,"Non-significant",1.92170090411863,"MAGED1","Melanoma-associated antigen D1","MAGD1_HUMAN"
-0.30970573425291,10.1320059299469,-4.19732296744693,0.00334206233805014,0.0182189723311629,-2.93608933886063,"CTNL1_HUMAN",29,-4.43528841749544,0.00205344151641964,0.0119867801900928,-0.00424957275389914,"Non-significant",1.92129745855802,"CTNNAL1","Alpha-catulin","CTNL1_HUMAN"
-0.288914442062374,8.55373227596283,-4.27575994839645,0.00301422042478869,0.0169255256240384,-2.82432015322058,"SRPK1_HUMAN",20,-4.4329753887961,0.0020598896507903,0.0120157761513389,0.00201559066775125,"Non-significant",1.92024817098104,"SRPK1","SRSF protein kinase 1","SRPK1_HUMAN"
-0.19314527511597,9.81228518486023,-4.47541112218665,0.00232720206100259,0.0140812211207867,-2.54367413023628,"PI42B_HUMAN",16,-4.43209074024273,0.00206236160480498,0.0120160177616566,-0.389562129974368,"Non-significant",1.92023943838054,"PIP4K2B","Phosphatidylinositol 5-phosphate 4-kinase type-2 beta","PI42B_HUMAN"
0.104166507720997,15.5181231498718,3.724017563298,0.00635301253161007,0.0279849857119892,-3.62778072517689,"A1AT_HUMAN",28,4.4319007638965,0.00206289286936007,0.0120160177616566,-0.18013548851015,"Non-significant",1.92023943838054,"SERPINA1","Alpha-1-antitrypsin","A1AT_HUMAN"
0.213257074356051,12.0116370916367,4.43409136173969,0.0024539930037426,0.0146194561177441,-2.60129896810253,"DUS23_HUMAN",16,4.42906609732951,0.00207083753340685,0.0120497429999323,-0.315856933593775,"Non-significant",1.91902221573654,"DUSP23","Dual specificity protein phosphatase 23","DUS23_HUMAN"
0.125246763229349,15.4260452985763,4.12846696143202,0.00366188471887685,0.0193946035306571,-3.03489726251547,"LMAN2_HUMAN",22,4.42877584469141,0.00207165288204406,0.0120497429999323,-0.242873668670651,"Non-significant",1.91902221573654,"LMAN2","Vesicular integral-membrane protein VIP36","LMAN2_HUMAN"
-0.451571702957176,14.1277319192886,-4.7945412201629,0.00155800421010232,0.0106054078529951,-2.10675648669216,"H10_HUMAN",6,-4.42513894488104,0.00208189874097001,0.0121006635990191,-0.288892030715949,"Non-significant",1.91719081237035,"H1-0","Histone H1.0","H10_HUMAN"
-0.166475057601948,11.2295407056809,-4.44942843733867,0.00240607300037324,0.0144186678914538,-2.57988174485713,"PI42C_HUMAN",17,-4.42170533910805,0.00209162212121833,0.0121484766582431,-0.238824367523176,"Non-significant",1.91547817641927,"PIP4K2C","Phosphatidylinositol 5-phosphate 4-kinase type-2 gamma","PI42C_HUMAN"
0.524657368659973,8.21527403593063,4.63159038444654,0.00190871092114906,0.0123012552932514,-2.3280437046313,"TP8L1_HUMAN",6,4.41852561151013,0.00210067031186501,0.0121892944625164,-0.303851604461668,"Non-significant",1.91402143137124,"TNFAIP8L1","Tumor necrosis factor alpha-induced protein 8-like protein 1","TP8L1_HUMAN"
-0.322000503540041,9.6460747718811,-4.21289630556898,0.00327401153692543,0.0179775964895314,-2.91383098647234,"GNL3_HUMAN",25,-4.41818071066474,0.00210165429542277,0.0121892944625164,-0.275815725326549,"Non-significant",1.91402143137124,"GNL3","Guanine nucleotide-binding protein-like 3","GNL3_HUMAN"
-0.307499647140501,8.62702739238739,-4.09950753629062,0.00380617689080224,0.0200021498004983,-3.07664482265053,"SMHD1_HUMAN",65,-4.41634100007616,0.00210691130602506,0.0122110559550624,-0.170526027679443,"Non-significant",1.91324677867366,"SMCHD1","Structural maintenance of chromosomes flexible hinge domain-containing protein 1","SMHD1_HUMAN"
-0.30907201766968,9.26749491691589,-4.32997956330648,0.00280809655329195,0.0161032987296425,-2.74755508982948,"RRP1_HUMAN",16,-4.41224106158525,0.00211867812057322,0.0122704884156539,0.033276319503786,"Non-significant",1.91113815023129,"RRP1","Ribosomal RNA processing protein 1 homolog A","RRP1_HUMAN"
-0.198004245758051,10.7863168716431,-4.44088612988627,0.00243263595965816,0.0145456213534756,-2.59180644035565,"ADPGK_HUMAN",16,-4.41008734813039,0.00212488768613347,0.0122976738126156,-0.4451847076416,"Non-significant",1.91017703050261,"ADPGK","ADP-dependent glucokinase","ADPGK_HUMAN"
-0.333127021789554,9.06209588050842,-4.85642671669089,0.0014438480005461,0.0100907688858148,-2.02370650522081,"GNPTG_HUMAN",8,-4.40434784340698,0.002141531937134,0.0123776646143544,-0.56634557247162,"Up in D",1.90736128914268,"GNPTG","N-acetylglucosamine-1-phosphotransferase subunit gamma","GNPTG_HUMAN"
-0.324770212173451,10.9775811433792,-4.72790510413683,0.00169208391338633,0.011281791894029,-2.19679156484951,"SRRM1_HUMAN",9,-4.40426951418422,0.00214176005897875,0.0123776646143544,0.0787475109100004,"Non-significant",1.90736128914268,"SRRM1","Serine/arginine repetitive matrix protein 1","SRRM1_HUMAN"
0.133688688278202,14.2192343473435,3.63101622685313,0.00723535765381903,0.0306744571361652,-3.76694804075042,"SHOT1_HUMAN",49,4.40106501610929,0.00215111519708141,0.0124114060197528,0.0906744003296005,"Non-significant",1.90617901688713,"SHTN1","Shootin-1","SHOT1_HUMAN"
-0.169402599334727,11.7062466144562,-3.82582523693279,0.005517847447433,0.0256278272401095,-3.47660199990557,"ACINU_HUMAN",50,-4.40098001045893,0.00215136396051869,0.0124114060197528,0.116705894470224,"Non-significant",1.90617901688713,"ACIN1","Apoptotic chromatin condensation inducer in the nucleus","ACINU_HUMAN"
-0.147102594375626,10.4712413549423,-3.66974406495121,0.00685291535376904,0.0296399547870373,-3.70887529256698,"MPRIP_HUMAN",61,-4.40028880311734,0.00215338788669211,0.0124114060197528,0.0385763645171995,"Non-significant",1.90617901688713,"MPRIP","Myosin phosphatase Rho-interacting protein","MPRIP_HUMAN"
-0.228384971618668,10.0639245510101,-4.14998880078794,0.00355849291635875,0.0190208244554249,-3.00394465282921,"PELP1_HUMAN",25,-4.40017647389533,0.00215371699233571,0.0124114060197528,-0.0305254459381246,"Non-significant",1.90617901688713,"PELP1","Proline-, glutamic acid- and leucine-rich protein 1","PELP1_HUMAN"
0.154099941253676,17.3056437969208,3.78377526826197,0.00584753072148152,0.0266555417270231,-3.53889244501115,"PDIA3_HUMAN",44,4.39784227308633,0.00216056810887334,0.0124420508413046,0.0530672073364258,"Non-significant",1.90510802835479,"PDIA3","Protein disulfide-isomerase A3","PDIA3_HUMAN"
0.140617847442623,12.504825592041,4.50039370939649,0.00225401831489012,0.0137512064714425,-2.50894988015227,"PCNA_HUMAN",17,4.39568450841295,0.00216692229823942,0.0124625316591342,-0.0386059284210489,"Non-significant",1.90439372542093,"PCNA","Proliferating cell nuclear antigen","PCNA_HUMAN"
0.188467025756871,16.3663845062256,4.23920820415436,0.00316242928498639,0.017566907513294,-2.87629976193553,"SDHB_HUMAN",20,4.39547875362635,0.00216752925804008,0.0124625316591342,-0.127605199813825,"Non-significant",1.90439372542093,"SDHB","Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial","SDHB_HUMAN"
-0.187769412994376,10.2024765014648,-4.03477107275202,0.00415149422576596,0.0211723596152514,-3.17037236258374,"VP33A_HUMAN",29,-4.39507108099195,0.0021687324011212,0.0124625316591342,0.113315820693952,"Non-significant",1.90439372542093,"VPS33A","Vacuolar protein sorting-associated protein 33A","VP33A_HUMAN"
0.251914024353027,9.57797646522522,4.44571773863045,0.00241757267189664,0.0144768890478002,-2.58506046125344,"MKRN2_HUMAN",14,4.3944917072699,0.002170443517215,0.0124635376494569,0.113113880157449,"Non-significant",1.90435867007058,"MKRN2","E3 ubiquitin-protein ligase makorin-2","MKRN2_HUMAN"
-0.199126958847053,12.9513412714004,-4.49303183445229,0.00227531982400281,0.01384032357367,-2.51917328216775,"TM9S3_HUMAN",15,-4.39377201582116,0.00217257107602661,0.0124669319030268,-0.070623517036438,"Non-significant",1.90424041272275,"TM9SF3","Transmembrane 9 superfamily member 3","TM9S3_HUMAN"
0.134103059768677,9.37101113796234,4.11235082924106,0.00374143820095454,0.0197403192146254,-3.05811621137113,"RAE1_HUMAN",22,4.39064530590245,0.0021818404577673,0.0125112745401582,0.1059458255768,"Non-significant",1.90269844589711,"CHM","Rab proteins geranylgeranyltransferase component A 1","RAE1_HUMAN"
0.173888206481955,13.0053570270539,4.57527009432361,0.00204930629323517,0.0128856892783908,-2.40540458185394,"DCUP_HUMAN",15,4.38804641012676,0.00218957758281405,0.0125404247448252,-0.0166604518890505,"Non-significant",1.90168775367995,"UROD","Uroporphyrinogen decarboxylase","DCUP_HUMAN"
-0.254317045211794,8.88681280612946,-4.59252928271824,0.00200505525845705,0.0126903419400316,-2.38164973417467,"FADS3_HUMAN",12,-4.38789977178036,0.00219001501890774,0.0125404247448252,-0.0527920722961497,"Non-significant",1.90168775367995,"FADS3","Fatty acid desaturase 3","FADS3_HUMAN"
-0.631500363349912,7.96958380937576,-4.41466596318437,0.00251618503469465,0.0148698655291423,-2.62847267853595,"STAR4_HUMAN",7,-4.38402924222692,0.00220159534689644,0.0125894479478549,-0.00447034835814897,"Non-significant",1.89999331345504,"STARD4","StAR-related lipid transfer protein 4","STAR4_HUMAN"
-0.350902318954498,12.10686814785,-5.59723028501297,0.000605422098593445,0.00558226694089456,-1.07147931061526,"S22AI_HUMAN",5,-4.38400122984026,0.00220167939832463,0.0125894479478549,-0.030614376068101,"Non-significant",1.89999331345504,"SLC22A18","Solute carrier family 22 member 18","S22AI_HUMAN"
-0.178071498870823,11.9238755702972,-3.82412372061731,0.00553079209357709,0.0256585746411003,-3.47911833290799,"NAA15_HUMAN",57,-4.38244621235887,0.0022063506796217,0.0126072742355285,-0.0472931861877761,"Non-significant",1.89937880021758,"NAA15","N-alpha-acetyltransferase 15, NatA auxiliary subunit","NAA15_HUMAN"
-0.455505132675153,14.5713404417038,-4.21050187692323,0.00328437589978743,0.0179956570397123,-2.91725109469117,"RL4_HUMAN",23,-4.38131019789582,0.00220977003488885,0.0126179268565011,0.0275828838348264,"Non-significant",1.89901199443756,"RPL4","Large ribosomal subunit protein uL4","RL4_HUMAN"
0.141615867614746,13.854056596756,4.07059805001586,0.0039563825223809,0.0204863355370763,-3.11843218870133,"VKGC_HUMAN",23,4.38013623485025,0.00221330962372527,0.0126292505533804,-0.154444456100451,"Non-significant",1.89862242063933,"GGCX","Vitamin K-dependent gamma-carboxylase","VKGC_HUMAN"
0.17086315155027,13.7013459205628,4.71024752290756,0.00172969477728833,0.0114569334064633,-2.2207554907828,"PMVK_HUMAN",14,4.37831978547016,0.00221879842240392,0.0126357858345804,-0.255308389663695,"Non-significant",1.89839774361274,"PMVK","Phosphomevalonate kinase","PMVK_HUMAN"
0.130773305892953,11.3795150518418,3.55154559065548,0.00809363233961409,0.0331843015682813,-3.88663502360569,"SKI2_HUMAN",58,4.37829786883135,0.0022188647379418,0.0126357858345804,0.245354175567625,"Non-significant",1.89839774361274,"SKIC2","Superkiller complex protein 2","SKI2_HUMAN"
-0.152212142944327,11.2626283168793,-4.28139453561148,0.00299205263519685,0.0168476856918718,-2.8163236741473,"DCTN4_HUMAN",19,-4.37818539421294,0.00221920509818387,0.0126357858345804,-0.242596507072448,"Non-significant",1.89839774361274,"DCTN4","Dynactin subunit 4","DCTN4_HUMAN"
0.188503265380852,17.582980632782,4.36006290654472,0.00270038272894137,0.0156283205867549,-2.70513856803261,"PTGR1_HUMAN",17,4.3776968706078,0.00222068407691788,0.0126357858345804,0.0552985668182746,"Non-significant",1.89839774361274,"PTGR1","Prostaglandin reductase 1","PTGR1_HUMAN"
0.179607391357429,16.9431486129761,3.89439853404295,0.00502238581122096,0.0242136889318163,-3.37548948244418,"GABT_HUMAN",40,4.37334060569304,0.00223391956503704,0.0126953961373534,0.00347590446467549,"Non-significant",1.89635374318864,"ABAT","4-aminobutyrate aminotransferase, mitochondrial","GABT_HUMAN"
-0.12952089309692,11.0316083431244,-3.5716057952598,0.00786716903188715,0.0325518661523367,-3.85635867996345,"RGPD8_HUMAN",51,-4.37321921998762,0.00223428958394635,0.0126953961373534,0.153837919235226,"Non-significant",1.89635374318864,"RGPD8","RANBP2-like and GRIP domain-containing protein 8","RGPD8_HUMAN"
-0.260365724563597,9.63411843776703,-4.05703222175747,0.00402906838218751,0.0208095867938061,-3.13807928415335,"XPO5_HUMAN",38,-4.36786028036731,0.00225069128390599,0.0127796424615908,-0.0402197837829501,"Non-significant",1.89348129634431,"XPO5","Exportin-5","XPO5_HUMAN"
-0.523364543914797,9.27934074401855,-4.57023584553922,0.00206241371818378,0.0129423239824773,-2.41234147394972,"BET1L_HUMAN",6,-4.36719160185232,0.00225274695738849,0.0127823697987763,0.137431383132926,"Non-significant",1.89338862230265,"BET1L","BET1-like protein","BET1L_HUMAN"
-0.211249113082898,13.2500077486038,-4.276678268519,0.00301059539726848,0.0169168774608286,-2.82301659519598,"LBR_HUMAN",18,-4.36604758478629,0.00225626863179315,0.0127934057850242,0.00402164459229937,"Non-significant",1.89301382481418,"LBR","Delta(14)-sterol reductase LBR","LBR_HUMAN"
-0.460153341293338,7.76135659217834,-4.19337675120399,0.00335954883512674,0.0182703614264198,-2.94173475989277,"KLC2_HUMAN",23,-4.36303257033165,0.00226557836238946,0.0128372226483436,0.138345003128025,"Non-significant",1.89152892634268,"KLC2","Kinesin light chain 2","KLC2_HUMAN"
0.102318286895773,13.2810270786285,3.54111956905064,0.00821407757252957,0.0335763352259471,-3.90238762873646,"AAPK1_HUMAN",32,4.361494526767,0.00227034347450275,0.0128497743376725,0.26456809043885,"Non-significant",1.89110449916258,"PRKAA1","5'-AMP-activated protein kinase catalytic subunit alpha-1","AAPK1_HUMAN"
0.140749931335478,12.4024033546448,4.01258713135289,0.00427750832860108,0.0216460407910941,-3.20261832193297,"SNX5_HUMAN",24,4.36129550777516,0.00227096085780409,0.0128497743376725,-0.147368192672729,"Non-significant",1.89110449916258,"SNX5","Sorting nexin-5","SNX5_HUMAN"
0.128051757812528,16.7153644561768,4.38952357343242,0.00259924249774771,0.0152276199470938,-2.66372227891622,"NIPS1_HUMAN",18,4.35982363667469,0.00227553242443175,0.0128666690535465,0.0977599620819003,"Non-significant",1.89053386948247,"NIPSNAP1","Protein NipSnap homolog 1","NIPS1_HUMAN"
-0.495901226997372,8.46997064352035,-4.14417446512494,0.00358610958427615,0.0191180638415352,-3.01230064684916,"INT1_HUMAN",58,-4.35708174827083,0.00228407510610681,0.0129059786984336,0.513787746429442,"Up in CM",1.88920905603971,"INTS1","Integrator complex subunit 1","INT1_HUMAN"
-0.252577543258667,9.2457093000412,-4.13729687807114,0.00361907675173199,0.0192558614842973,-3.02219056606141,"TRIM3_HUMAN",24,-4.35448516609362,0.00229219697291627,0.0129222975677259,-0.1470329761505,"Non-significant",1.8886602624807,"TRIM3","Tripartite motif-containing protein 3","TRIM3_HUMAN"
-0.151031017303525,12.7920684814453,-4.52400020980068,0.0021871670290345,0.0134853140376793,-2.47621925484739,"MARE1_HUMAN",16,-4.35422515198257,0.00229301198731487,0.0129222975677259,-0.180643558502226,"Non-significant",1.8886602624807,"MAPRE1","Microtubule-associated protein RP/EB family member 1","MARE1_HUMAN"
-0.725705027580264,8.19059211015701,-4.49298748557776,0.00227544881036182,0.01384032357367,-2.51923489242045,"CHTOP_HUMAN",4,-4.35343233959332,0.00229549898867267,0.0129222975677259,-0.464296579360997,"Non-significant",1.8886602624807,"CHTOP","Chromatin target of PRMT1 protein","CHTOP_HUMAN"
0.172019958496124,15.9389641284943,4.54135065635549,0.00213941200594397,0.0133020605488348,-2.4522129263967,"ESTD_HUMAN",15,4.35339954576324,0.00229560192345552,0.0129222975677259,-0.252509117126451,"Non-significant",1.8886602624807,"ESD","S-formylglutathione hydrolase","ESTD_HUMAN"
0.171059608459476,14.6162152290344,4.29866805044378,0.0029251915209359,0.0165170521926749,-2.79183682102377,"PDXK_HUMAN",18,4.35303492321676,0.00229674675300991,0.0129222975677259,0.281773090362548,"Non-significant",1.8886602624807,"PDXK","Pyridoxal kinase","PDXK_HUMAN"
-0.50040173530579,8.3940235376358,-4.16161549493625,0.00350395801367399,0.0188535247499673,-2.98724920594734,"BMS1_HUMAN",33,-4.35282256706269,0.00229741378548206,0.0129222975677259,-0.593081474304197,"Up in D",1.8886602624807,"BMS1","Ribosome biogenesis protein BMS1 homolog","BMS1_HUMAN"
-0.39558696746826,8.7582631111145,-4.33333394781183,0.00279585775509181,0.0160549114117586,-2.74281928170956,"T2H2L_HUMAN",12,-4.35260056594226,0.00229811133722313,0.0129222975677259,0.270668029785149,"Non-significant",1.8886602624807,"GTF2H2C_2","General transcription factor IIH subunit 2-like protein","T2H2L_HUMAN"
-0.31367778778076,8.65617966651916,-4.21038354592667,0.0032848890219924,0.0179956570397123,-2.91742013436313,"SPART_HUMAN",19,-4.35116792182966,0.00230261835958306,0.0129386740787098,0.0582926273345983,"Non-significant",1.88811022674337,"SPART","Spartin","SPART_HUMAN"
0.189428329467745,10.7989294528961,4.1620082133313,0.00350213186514023,0.0188535247499673,-2.98668559800648,"ESRP2_HUMAN",21,4.34876096875645,0.00231021198731392,0.0129723599066195,-0.043299674987793,"Non-significant",1.88698101071672,"ESRP2","Epithelial splicing regulatory protein 2","ESRP2_HUMAN"
-0.166480064392051,12.1630308628082,-3.7175591792464,0.00641039219960421,0.0281765559629407,-3.63741277638469,"MYO6_HUMAN",71,-4.34691431567923,0.00231605625250063,0.0129961828719157,0.0435552597045756,"Non-significant",1.88618418623863,"MYO6","Unconventional myosin-VI","MYO6_HUMAN"
-0.12940406799315,12.8075046539307,-4.37008193157952,0.00266551414986798,0.0154706593791336,-2.69104006034507,"EMD_HUMAN",18,-4.34576921033377,0.00231968827715035,0.0130075678512771,-0.16302490234375,"Non-significant",1.88580390001902,"EMD","Emerin","EMD_HUMAN"
0.189062833786009,9.42474162578583,3.8590264995005,0.00527168363670052,0.0249123127712219,-3.42757298598385,"BLT3B_HUMAN",49,4.34342968445444,0.00232712785567377,0.0130402730807576,0.3159229755402,"Non-significant",1.88471331380162,"BLTP3B","Bridge-like lipid transfer protein family member 3B","BLT3B_HUMAN"
-0.180135488510153,10.2509423494339,-3.8326004376224,0.00546662633220647,0.0254515213130604,-3.46658584720688,"COG1_HUMAN",48,-4.34212524289829,0.0023312870878825,0.0130545641346298,0.0200040340423566,"Non-significant",1.88423762380926,"COG1","Conserved oligomeric Golgi complex subunit 1","COG1_HUMAN"
-0.150798082351681,9.72275459766388,-3.98730241313637,0.00442619999579733,0.0221419153920466,-3.23944998486648,"RRF2M_HUMAN",25,-4.34078035701266,0.00233558367332148,0.0130696040864348,0.118402242660526,"Non-significant",1.88373756817163,"GFM2","Ribosome-releasing factor 2, mitochondrial","RRF2M_HUMAN"
0.168568849563625,10.1917334794998,3.81227410973824,0.00562185228853394,0.0259475025421868,-3.49665230261341,"SH319_HUMAN",43,4.33938872695954,0.00234003858762506,0.0130855086836594,0.0995993614196991,"Non-significant",1.88320939001208,"SH3D19","SH3 domain-containing protein 19","SH319_HUMAN"
-0.212978601455674,12.0432468652725,-4.21273780211903,0.0032746965259462,0.0179775964895314,-2.91405736239522,"SPB9_HUMAN",19,-4.33767552709318,0.00234553550745638,0.0131072142613644,-0.0399849414825759,"Non-significant",1.88248960117597,"SERPINB9","Serpin B9","SPB9_HUMAN"
0.140731096267704,11.8418174982071,3.75150896170025,0.00611486541250657,0.0274424878081185,-3.58683501347992,"ELP2_HUMAN",35,4.33479006199769,0.00235482522594678,0.0131500701192926,0.151692152023314,"Non-significant",1.88107193140687,"ELP2","Elongator complex protein 2","ELP2_HUMAN"
-0.140513181686401,9.1272805929184,-4.24614208582585,0.00313371666164137,0.0174356875308256,-2.86642508843794,"ANM3_HUMAN",19,-4.33312563134974,0.00236020187870535,0.0131710302914823,0.213885784149177,"Non-significant",1.8803802514312,"PRMT3","Protein arginine N-methyltransferase 3","ANM3_HUMAN"
0.202401638031022,16.0025589466095,5.29107701021605,0.000859162353184327,0.00712806066844338,-1.45570903396683,"HINT1_HUMAN",10,4.32772048560803,0.0023777537572133,0.0132598584096418,0.061811447143576,"Non-significant",1.87746111335505,"HINT1","Adenosine 5'-monophosphoramidase HINT1","HINT1_HUMAN"
-0.451464414596556,7.88883125782013,-4.21691572818959,0.00325669306168844,0.0179394484063408,-2.90809156156607,"SESD1_HUMAN",15,-4.32599939770255,0.00238337206935799,0.0132820611062986,0.113246917724599,"Non-significant",1.87673452604965,"SESTD1","SEC14 domain and spectrin repeat-containing protein 1","SESD1_HUMAN"
-0.289269685745245,8.74685752391815,-4.51323062573332,0.00221739324644832,0.0135685737569244,-2.49114161528436,"CAMLG_HUMAN",11,-4.32493867790147,0.00238684180707804,0.0132922679633708,0.0662481784820521,"Non-significant",1.87640091221425,"CAMLG","Guided entry of tail-anchored proteins factor CAMLG","CAMLG_HUMAN"
0.320792198181159,8.44707417488098,4.1243153135948,0.00368220154929708,0.0194767818585375,-3.04087531880733,"GCKR_HUMAN",25,4.32354892809642,0.00239139608536228,0.0133084964585937,0.0602209568023753,"Non-significant",1.87587100663053,"GCKR","Glucokinase regulatory protein","GCKR_HUMAN"
-0.651294469833376,8.78850018978119,-4.17922285532559,0.00342308889200007,0.0185661385492571,-2.96200062512218,"UBP39_HUMAN",17,-4.32160967380883,0.00239776678289983,0.0133348044389645,0.845458507537824,"Up in CM",1.87501334905557,"USP39","Ubiquitin carboxyl-terminal hydrolase 39","UBP39_HUMAN"
-0.534203886985777,7.42691856622696,-4.2793423356185,0.003000105891854,0.0168813170641493,-2.81923560278338,"SFR19_HUMAN",10,-4.3152083714793,0.00241892610006145,0.0134432646410265,0.197227239608775,"Non-significant",1.87149525186151,"SCAF1","Splicing factor, arginine/serine-rich 19","SFR19_HUMAN"
-0.21284079551695,13.1876221895218,-3.9517108797111,0.00464504570286597,0.022911793819486,-3.29143596908563,"LETM1_HUMAN",36,-4.31280712291086,0.00242691520233962,0.0134784325474221,0.0171906948089759,"Non-significant",1.87036061044063,"LETM1","Mitochondrial proton/calcium exchanger protein","LETM1_HUMAN"
