"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","CTRL.myr_vs_HBVHDV","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
0.160825490951527,11.1866050958634,4.28347584707976,0.00298214695937973,0.00810836679119406,-3.19733881066657,"NFKB2_HUMAN",38,5.0250664549278,0.000947122960190562,0.00305689765586525,0.0975830554962247,"Non-significant",2.51471910109629,"NFKB2","Nuclear factor NF-kappa-B p100 subunit","NFKB2_HUMAN"
-0.474452733993536,6.58849966526031,-5.89341549324759,0.000436170783159241,0.00171841920012387,-1.09089026169843,"CUED2_HUMAN",5,-5.02450315746025,0.000947800418915351,0.00305786979139542,0.655908107757565,"Up in HBVHDV",2.51458101142939,"CUEDC2","CUE domain-containing protein 2","CUED2_HUMAN"
-0.739972114562979,9.80057549476623,-5.82775406502184,0.000468509528944817,0.00182006545972014,-1.16983387423701,"PEMT_HUMAN",1,-5.0240694249204,0.000948322413828037,0.00305833978459542,-0.261086940765374,"Non-significant",2.51451426569377,"PEMT","Phosphatidylethanolamine N-methyltransferase","PEMT_HUMAN"
0.310922145843502,8.46080183982849,4.66580091148046,0.00182722987545168,0.00543753101347337,-2.66419653749771,"WAPL_HUMAN",40,5.02253326154076,0.000950173697635035,0.00306309466111858,-0.34153413772583,"Non-significant",2.51383958165696,"WAPL","Wings apart-like protein homolog","WAPL_HUMAN"
-0.312495708465574,15.9475119113922,-5.45703755390285,0.000708947379819016,0.00253592225166776,-1.62632626437649,"HINT1_HUMAN",10,-5.01954249068337,0.000953789277234365,0.00307353110867711,-0.321676731109624,"Non-significant",2.51236238681889,"HINT1","Adenosine 5'-monophosphoramidase HINT1","HINT1_HUMAN"
1.10419464111328,8.65328526496887,4.99228011849158,0.00122315808248689,0.0039368735589588,-2.22527050301985,"SAS10_HUMAN",5,5.0182909189983,0.000955306760957968,0.00307720096960183,0.00309312343597323,"Non-significant",2.51184413939149,"UTP3","Something about silencing protein 10","SAS10_HUMAN"
0.118661165237398,11.7459799051285,3.70854015169431,0.00648850449084131,0.0156243188139459,-4.0362510930497,"PARP4_HUMAN",65,5.01658382341703,0.00095738078949398,0.00308190210327773,0.44393014907835,"Non-significant",2.51118116077708,"PARP4","Protein mono-ADP-ribosyltransferase PARP4","PARP4_HUMAN"
1.06224381923675,7.5595560669899,5.05567889177403,0.00113344946170753,0.00370387767402376,-2.14178548732788,"PHLA2_HUMAN",4,5.01641709345996,0.000957583619976515,0.00308190210327773,0.175112128257751,"Non-significant",2.51118116077708,"PHLDA2","Pleckstrin homology-like domain family A member 2","PHLA2_HUMAN"
0.22466778755185,14.4251085519791,5.57284641785694,0.000621694736196417,0.00229242882081138,-1.48173055856272,"TMED7_HUMAN",12,5.01615392489465,0.000957903865249114,0.00308190210327773,0.0809857845306396,"Non-significant",2.51118116077708,"TMED7","Transmembrane emp24 domain-containing protein 7","TMED7_HUMAN"
0.448020935058594,8.70927762985229,4.86612022713753,0.00142577067485154,0.00444466370330589,-2.39309151035883,"WAC_HUMAN",17,5.01525023660388,0.000959004435824922,0.00308422202214054,0.00611615180969416,"Non-significant",2.51085436618534,"WAC","WW domain-containing adapter protein with coiled-coil","WAC_HUMAN"
-0.105790138244647,11.0369760990143,-3.76693015242903,0.00598269095208398,0.0145791092556481,-3.94915061974837,"CUL3_HUMAN",38,-5.00722791135831,0.000968835120144395,0.00311460562555914,-0.0985832214355487,"Non-significant",2.5065969363199,"CUL3","Cullin-3","CUL3_HUMAN"
0.293685913085961,9.95383906364442,4.64742654518014,0.00186983396337265,0.00553795212111133,-2.68934859198144,"RNZ2_HUMAN",36,5.00479297372831,0.000971840591884993,0.00312303222232081,-0.25469148159027,"Non-significant",2.50542353485276,"ELAC2","Zinc phosphodiesterase ELAC protein 2","RNZ2_HUMAN"
0.64510571956634,7.3315207362175,4.88011954160439,0.00140156827167076,0.00438772933122816,-2.37435808454595,"SET1A_HUMAN",13,5.0014125630567,0.000976029909752262,0.003135254970971,-0.157928943634033,"Non-significant",2.50372713490247,"SETD1A","Histone-lysine N-methyltransferase SETD1A","SET1A_HUMAN"
-0.200820684432955,11.9696305990219,-5.16611978992505,0.000993945713751053,0.00333676827800199,-1.99770616915211,"ECSIT_HUMAN",15,-5.00093289849701,0.00097662594532614,0.00313593008995082,-0.35223114490509,"Non-significant",2.50363362771177,"ECSIT","Evolutionarily conserved signaling intermediate in Toll pathway, mitochondrial","ECSIT_HUMAN"
0.242311000824005,11.0104389190674,4.86923498876893,0.00142034643062214,0.00443285539234491,-2.38892103506107,"GOSR1_HUMAN",18,4.99736179048733,0.000981075911654785,0.00314844089903219,0.259329795837424,"Non-significant",2.50190445464558,"GOSR1","Golgi SNAP receptor complex member 1","GOSR1_HUMAN"
0.591348409652724,12.8878301382065,5.9651225109957,0.000403648315278783,0.00162157679598155,-1.00532226005268,"LRRC3_HUMAN",3,4.99718481886966,0.00098129700962822,0.00314844089903219,0.344274044036874,"Non-significant",2.50190445464558,"LRRC3","Leucine-rich repeat-containing protein 3","LRRC3_HUMAN"
0.484815239906311,7.81723064184189,5.33617782761354,0.000814649156090323,0.0028439234070215,-1.77918876178656,"S35B3_HUMAN",7,4.99416855055703,0.000985073710019474,0.00315931098710666,-0.0685377120971751,"Non-significant",2.50040762216803,"SLC35B3","Adenosine 3'-phospho 5'-phosphosulfate transporter 2","S35B3_HUMAN"
0.423369169235229,9.03837358951569,5.0467201059928,0.00114567578467494,0.00373182649380892,-2.15354822423598,"RRS1_HUMAN",11,4.99187990633141,0.000987949900784929,0.00316728553991287,-1.09945976734161,"Up in CTRL.myr",2.49931278196484,"RRS1","Ribosome biogenesis regulatory protein homolog","RRS1_HUMAN"
-0.37716126441955,11.0247408151626,-6.16467049402686,0.000326437578647655,0.00137174674336582,-0.770691980998481,"PTPS_HUMAN",6,-4.99026032755456,0.000989990784129906,0.00317257693321126,-0.520531415939375,"Up in CTRL.myr",2.49858783770796,"PTS","6-pyruvoyl tetrahydrobiopterin synthase","PTPS_HUMAN"
0.299460172653196,8.5693451166153,4.66807881533734,0.00182202252697168,0.0054260084561007,-2.66108172258332,"UTP6_HUMAN",31,4.98925045680409,0.000991265677079998,0.00317507916146222,0.19597625732422,"Non-significant",2.49824544235385,"UTP6","U3 small nucleolar RNA-associated protein 6 homolog","UTP6_HUMAN"
0.287572145462024,10.602798819542,6.97698435190223,0.000144275952426405,0.000728279916378504,0.133957430439414,"FADD_HUMAN",7,4.98902308826722,0.000991552960722421,0.00317507916146222,0.494532823562622,"Non-significant",2.49824544235385,"FADD","FAS-associated death domain protein","FADD_HUMAN"
0.585093736648563,8.43636953830719,4.76708104211391,0.00161065558520779,0.00491358781568458,-2.52641630693846,"BMS1_HUMAN",33,4.98563845444776,0.000995840229117162,0.00318755161167199,0.594191074371341,"Up in HBVHDV",2.49654277456336,"BMS1","Ribosome biogenesis protein BMS1 homolog","BMS1_HUMAN"
0.604359149932852,9.59235835075378,4.77570809017178,0.00159354958101103,0.00486871332514159,-2.51474740934678,"ERCC3_HUMAN",27,4.97979701648944,0.0010032870279827,0.00321012349465174,0.0571496486663996,"Non-significant",2.49347825980256,"ERCC3","General transcription and DNA repair factor IIH helicase/translocase subunit XPB","ERCC3_HUMAN"
-0.142414093017578,18.0229864120483,-4.10734381081523,0.00376446781745767,0.00986579488954483,-3.44975757785543,"DHE3_HUMAN",40,-4.97862668243415,0.00100478627138393,0.00321365526467422,0.0792329311370743,"Non-significant",2.49300071272501,"GLUD1","Glutamate dehydrogenase 1, mitochondrial","DHE3_HUMAN"
0.188717365264873,10.6187634468079,4.61012877445603,0.00195969252708975,0.00574131981530585,-2.74055121903059,"ARMC6_HUMAN",24,4.97817672410791,0.00100536333419885,0.00321423596264126,-0.394832611083974,"Non-significant",2.49292224409059,"ARMC6","Armadillo repeat-containing protein 6","ARMC6_HUMAN"
0.1868975162506,10.2164763212204,4.48784963863341,0.00228898139023111,0.00651577995040568,-2.90979453741037,"EFR3A_HUMAN",29,4.97692534243002,0.00100697010398931,0.00321810697409402,-0.0632035732269269,"Non-significant",2.4923995234792,"EFR3A","Protein EFR3 homolog A","EFR3A_HUMAN"
0.423657655715948,10.0805333852768,5.19231323484004,0.000963702623363796,0.00325655352186178,-1.96378579331669,"RPAC2_HUMAN",9,4.97632706598234,0.00100773927608057,0.00321929917323379,-0.688132047653196,"Up in CTRL.myr",2.49223866194528,"POLR1D","DNA-directed RNA polymerases I and III subunit RPAC2","RPAC2_HUMAN"
0.224344491958622,11.1555119752884,5.06379368809156,0.00112249857536304,0.00367548183802396,-2.13114065844394,"SMAP2_HUMAN",15,4.97563930807675,0.00100862427972645,0.00321975102132921,0.662084102630649,"Up in HBVHDV",2.49217771036737,"SMAP2","Stromal membrane-associated protein 2","SMAP2_HUMAN"
-0.345480918884327,10.7443301677704,-6.00568016795775,0.000386448454880288,0.00156719889860883,-0.957220377437756,"S22A3_HUMAN",7,-4.97560140529323,0.00100867307743376,0.00321975102132921,-0.398551225662224,"Non-significant",2.49217771036737,"SLC22A3","Solute carrier family 22 member 3","S22A3_HUMAN"
-0.442993640899651,12.84494805336,-5.15225721672612,0.00101037273101887,0.00337970719096444,-2.01569702495805,"CYTA_HUMAN",9,-4.97396066010557,0.00101078790941622,0.00322523491944469,-0.695422649383552,"Up in CTRL.myr",2.49143864676428,"CSTA","Cystatin-A","CYTA_HUMAN"
-0.173697710037226,15.3332318067551,-4.57365438813,0.00205214771707749,0.00595423223730408,-2.79081373217156,"QCR2_HUMAN",24,-4.97320302138121,0.00101176609283024,0.00322708910377997,-0.257280349731451,"Non-significant",2.4911890430418,"UQCRC2","Cytochrome b-c1 complex subunit 2, mitochondrial","QCR2_HUMAN"
-0.1455502510071,12.2042410373687,-3.99349629692194,0.004386977050354,0.0112469913212072,-3.61512343772722,"MA2A1_HUMAN",59,-4.96954996600228,0.00101649701270123,0.00324090671723143,0.33360767364502,"Non-significant",2.48933346905254,"MAN2A1","Alpha-mannosidase 2","MA2A1_HUMAN"
0.191123723983779,11.6816056966782,5.16738222252844,0.000992464396886143,0.00333571470367811,-1.99606912151173,"FA98B_HUMAN",15,4.96903812514816,0.0010171617968174,0.00324166434529536,0.0615897178649867,"Non-significant",2.48923195572216,"FAM98B","Protein FAM98B","FA98B_HUMAN"
-0.213162660598746,13.853459239006,-4.64152230809168,0.00188375349298439,0.00557511458029283,-2.6974408528148,"ASAH1_HUMAN",24,-4.96875294924078,0.0010175323913927,0.00324166434529536,0.197148799896242,"Non-significant",2.48923195572216,"ASAH1","Acid ceramidase","ASAH1_HUMAN"
-0.226783514022827,9.37733590602875,-4.35698979559056,0.00270952834203492,0.00748481877488709,-3.09323932137084,"ZZEF1_HUMAN",94,-4.96812762636028,0.00101834553146617,0.00324298359491596,-0.0645313262939435,"Non-significant",2.48905524826057,"ZZEF1","Zinc finger ZZ-type and EF-hand domain-containing protein 1","ZZEF1_HUMAN"
-0.239035367965704,10.6977208852768,-5.63927697498951,0.000577041177246754,0.00215902821522894,-1.39960910556312,"GNAQ_HUMAN",11,-4.96762986996135,0.00101899329556955,0.0032437753674476,-0.346711158752399,"Non-significant",2.48894922846082,"GNAQ","Guanine nucleotide-binding protein G(q) subunit alpha","GNAQ_HUMAN"
0.27524638175964,8.95619595050812,5.60097168700791,0.000602339829925797,0.00223525835516299,-1.44688931069876,"AEDO_HUMAN",10,4.96650824641519,0.00102045458419127,0.00324715520975819,0.0880985260009766,"Non-significant",2.4884969521715,"ADO","2-aminoethanethiol dioxygenase","AEDO_HUMAN"
0.24219655990605,11.957554101944,4.83312277133396,0.00148464970231563,0.00459822718396309,-2.43735756188578,"ACOT8_HUMAN",18,4.96097534025284,0.00102769648259411,0.00326891949668975,-0.174208641052225,"Non-significant",2.48559577460896,"ACOT8","Acyl-coenzyme A thioesterase 8","ACOT8_HUMAN"
1.54918098449707,7.28709363937378,4.95600196458753,0.00127797780068784,0.00407139380093691,-2.27329783676291,"S10AC_HUMAN",1,4.95812924546486,0.00103144343680973,0.00327955430788447,0.0983281135559082,"Non-significant",2.48418517298903,"S100A12","Protein S100-A12","S10AC_HUMAN"
0.293160200119004,13.2843862771988,4.93037980837581,0.00131831824374896,0.00417048359943472,-2.30733025932008,"TRA2B_HUMAN",15,4.95767781211099,0.00103203912451157,0.00328016502342804,-0.1087756156921,"Non-significant",2.48410430660498,"TRA2B","Transformer-2 protein homolog beta","TRA2B_HUMAN"
0.322896480560301,8.90832853317261,6.22824708145277,0.000305396213872156,0.00129878827980417,-0.697001309477961,"RHOU_HUMAN",7,4.95716596492531,0.00103271498393482,0.00328102997436994,-0.48345160484315,"Non-significant",2.48398980202968,"RHOU","Rho-related GTP-binding protein RhoU","RHOU_HUMAN"
0.239281892776489,9.0554713010788,4.99790522493485,0.00121489153869302,0.00391802521228499,-2.21784028790652,"NLE1_HUMAN",15,4.94707775276648,0.00104613453177065,0.00332236629140292,-0.419597148895274,"Non-significant",2.47855248821047,"NLE1","Notchless protein homolog 1","NLE1_HUMAN"
0.445928096771242,9.61863541603088,4.79858901896944,0.00154913620523902,0.00475267268402322,-2.48384992488853,"TB10A_HUMAN",17,4.9461679472683,0.00104735406693885,0.00332494003984844,-0.2903699874878,"Non-significant",2.4782161821196,"TBC1D10A","TBC1 domain family member 10A","TB10A_HUMAN"
-0.206475734710727,13.790641784668,-4.70116998762869,0.00174817712383196,0.00525034570782793,-2.61591563698972,"CLYBL_HUMAN",21,-4.94576901846687,0.00104788929273092,0.00332534021164551,-0.368941068649251,"Non-significant",2.47816391593023,"CLYBL","Citramalyl-CoA lyase, mitochondrial","CLYBL_HUMAN"
0.91597855091095,7.3214790225029,5.05457592315197,0.00113494695117294,0.0037072804952502,-2.14323305609661,"ITM2C_HUMAN",4,4.94458386926804,0.00104948111265892,0.00332909172622132,-0.240886449813875,"Non-significant",2.47767423859432,"ITM2C","Integral membrane protein 2C","ITM2C_HUMAN"
-0.472978353500366,9.1512736082077,-5.30065688831689,0.000848932564752093,0.0029465220324669,-1.82449909748666,"MTMR2_HUMAN",7,-4.94417096104986,0.00105003632342636,0.0033295533361241,-0.204517364501925,"Non-significant",2.47761402375121,"MTMR2","Phosphatidylinositol-3,5-bisphosphate 3-phosphatase MTMR2","MTMR2_HUMAN"
1.18183326721192,7.65878915786743,4.76261703851735,0.00161958579644189,0.0049297280028776,-2.53245843835002,"N4BP1_HUMAN",24,4.94204350215283,0.00105290204741658,0.00333733811987308,0.0775876045227246,"Non-significant",2.47659979090104,"N4BP1","NEDD4-binding protein 1","N4BP1_HUMAN"
-0.4838535785675,12.0243846178055,-6.11014783037391,0.000345767125851521,0.00143883739467246,-0.83429503327844,"LEAP2_HUMAN",4,-4.94101747916816,0.00105428715802952,0.00334042562701986,0.542833805084225,"Up in HBVHDV",2.47619819316172,"LEAP2","Liver-expressed antimicrobial peptide 2","LEAP2_HUMAN"
0.228593587875361,9.88831126689911,4.44590566764895,0.00241546750674057,0.00681614737058356,-2.96833264026175,"RRP44_HUMAN",43,4.93834611048925,0.00105790275934269,0.00334982575523949,0.0724805593490565,"Non-significant",2.47497778266646,"DIS3","Exosome complex exonuclease RRP44","RRP44_HUMAN"
0.301779508590702,9.50360953807831,7.50204421325128,8.83515375041024e-05,0.000501419654536201,0.678708352929121,"RPB9_HUMAN",6,4.93821663251474,0.00105807834547801,0.00334982575523949,-0.495567917823793,"Non-significant",2.47497778266646,"POLR2I","DNA-directed RNA polymerase II subunit RPB9","RPB9_HUMAN"
0.462604761123652,9.41644203662872,5.00409254044499,0.00120586954522266,0.00389511200080467,-2.20967261238361,"EXOS9_HUMAN",10,4.9376581355719,0.00105883609107206,0.003350919358311,-0.435572147369374,"Non-significant",2.47483602357086,"EXOSC9","Exosome complex component RRP45","EXOS9_HUMAN"
0.423994898796078,7.80851477384567,4.80883859926767,0.00152968222298903,0.00469830968489488,-2.47003338936333,"HOME2_HUMAN",16,4.93592458887317,0.00106119185755183,0.00335610149294216,-0.0998642444610596,"Non-significant",2.47416491400596,"HOMER2","Homer protein homolog 2","HOME2_HUMAN"
0.633630275726318,8.93903160095215,4.81667118966247,0.00151499611053683,0.00466731364303747,-2.45948502505148,"NACC1_HUMAN",13,4.93584549570186,0.00106129947543514,0.00335610149294216,-0.163855552673347,"Non-significant",2.47416491400596,"NACC1","Nucleus accumbens-associated protein 1","NACC1_HUMAN"
0.404116630554199,8.36972451210022,4.67577472376018,0.00180454912173937,0.00538779232636879,-2.65056374320863,"RBBP6_HUMAN",33,4.93549214662938,0.00106178040377515,0.00335631635219006,0.0162078142166173,"Non-significant",2.47413711115222,"RBBP6","E3 ubiquitin-protein ligase RBBP6","RBBP6_HUMAN"
-0.499935269355773,8.00405305624008,-4.91739833489907,0.00133928819977914,0.00422859176363835,-2.32460826736274,"PROZ_HUMAN",11,-4.934887381723,0.00106260407359553,0.00335761403814575,0.257955551147449,"Non-significant",2.47396922801253,"PROZ","Vitamin K-dependent protein Z","PROZ_HUMAN"
0.348763465881348,7.81618666648865,4.74787570058691,0.0016494628805139,0.00501128404857437,-2.55243125697386,"UBP28_HUMAN",20,4.93323984166956,0.00106485149632739,0.00336340773830264,1.34088325500488,"Up in HBVHDV",2.47322048095743,"USP28","Ubiquitin carboxyl-terminal hydrolase 28","UBP28_HUMAN"
0.929758787155153,8.89599883556366,5.12090726653237,0.00104863398851928,0.00348415716463457,-2.05648243192304,"RCAS1_HUMAN",3,4.93208577522899,0.0010664288465919,0.00336708128836532,0.0938467979431756,"Non-significant",2.47274639871071,"EBAG9","Receptor-binding cancer antigen expressed on SiSo cells","RCAS1_HUMAN"
-0.302340984344484,9.38318872451782,-4.89180368457158,0.00138171301539923,0.00434229763192172,-2.3587440123107,"TIRR_HUMAN",15,-4.92972368882615,0.00106966521883828,0.00337598805184414,0.171545505523683,"Non-significant",2.47159909908055,"NUDT16L1","Tudor-interacting repair regulator protein","TIRR_HUMAN"
0.417508959770204,7.47382491827011,4.85086715189797,0.00145266322061683,0.00451637107649311,-2.41353430529189,"STIM2_HUMAN",14,4.92890747887795,0.00107078601696038,0.00337773900952067,0.236601591110224,"Non-significant",2.47137391045001,"STIM2","Stromal interaction molecule 2","STIM2_HUMAN"
-0.60970902442932,7.21295654773712,-4.77732519075615,0.0015903653267985,0.00486081196347928,-2.51256130297689,"KDM4B_HUMAN",16,-4.92871446881551,0.00107105124000674,0.00337773900952067,-0.938926219940186,"Up in CTRL.myr",2.47137391045001,"KDM4B","Lysine-specific demethylase 4B","KDM4B_HUMAN"
0.441776752471924,8.61091613769531,4.81672747889675,0.00151489112870851,0.00466731364303747,-2.45940925028919,"KRT86_HUMAN",15,4.92836911079696,0.00107152598894399,0.00337792541200459,0.409665107727053,"Non-significant",2.47134994431873,"KRT86","Keratin, type II cuticular Hb6","KRT86_HUMAN"
-0.362733840942374,10.0852024555206,-5.05023898225035,0.00114085627942312,0.00372028819521627,-2.14892664887949,"RM28_HUMAN",11,-4.91595874959329,0.00108873878673894,0.00343085696775003,-0.0968031883239746,"Non-significant",2.46459738728097,"MRPL28","Large ribosomal subunit protein bL28m","RM28_HUMAN"
-0.261096954345749,14.2533228397369,-5.98797950541886,0.000393853152418625,0.00159087702271678,-0.978187420882217,"RL30_HUMAN",9,-4.91557299674086,0.00108927861034498,0.00343122762258668,-0.121963620185849,"Non-significant",2.4645504705319,"RPL30","Large ribosomal subunit protein eL30","RL30_HUMAN"
0.732547640800473,6.68904501199722,4.73725687981851,0.00167135826049382,0.00505700989688508,-2.56683763661293,"AKA10_HUMAN",20,4.91311270979186,0.00109272839791342,0.00344076082520044,0.116280078887923,"Non-significant",2.46334551508781,"AKAP10","A-kinase anchor protein 10, mitochondrial","AKA10_HUMAN"
-0.537047147750851,8.31813013553619,-4.81444821753761,0.00151914842682078,0.00467478957393883,-2.46247787818436,"SGK2_HUMAN",13,-4.91185048747551,0.00109450288183938,0.00344501352467416,-0.301489830017101,"Non-significant",2.46280906876947,"SGK2","Serine/threonine-protein kinase Sgk2","SGK2_HUMAN"
0.91785728931427,8.65637749433517,5.01441919450891,0.0011909751792518,0.00385619732341808,-2.1960527725241,"PLS3_HUMAN",4,4.9106346163243,0.00109621516660189,0.00344806854035136,-0.688365459442174,"Up in CTRL.myr",2.46242410990053,"PLSCR3","Phospholipid scramblase 3","PLS3_HUMAN"
-0.27848482131958,16.3625786304474,-4.74363080483773,0.00165817771687881,0.00502867255165813,-2.55818831855851,"PGAM1_HUMAN",19,-4.91055880506743,0.00109632202636495,0.00344806854035136,0.734834194183325,"Up in HBVHDV",2.46242410990053,"PGAM1","Phosphoglycerate mutase 1","PGAM1_HUMAN"
-0.591378092765808,8.51885539293289,-5.49819011331478,0.000676483672644538,0.00245108462219445,-1.57473479781496,"NRAM2_HUMAN",4,-4.90768533132196,0.00110038069404732,0.00345844443352414,0.102560997009276,"Non-significant",2.46111919769463,"SLC11A2","Natural resistance-associated macrophage protein 2","NRAM2_HUMAN"
-0.602389574050905,8.17640793323517,-5.12900304242156,0.00103860317431876,0.00345797472255263,-2.04593683967105,"TP8L1_HUMAN",6,-4.90762070240971,0.00110047216747797,0.00345844443352414,-1.00738358497617,"Up in CTRL.myr",2.46111919769463,"TNFAIP8L1","Tumor necrosis factor alpha-induced protein 8-like protein 1","TP8L1_HUMAN"
-1.04069089889527,6.74843549728393,-4.73553473795575,0.00167493909336407,0.00506595832220685,-2.56917554529149,"WNK3_HUMAN",18,-4.90616240254646,0.00110253839211246,0.0034635985746803,0.269392251968426,"Non-significant",2.46047244774693,"WNK3","Serine/threonine-protein kinase WNK3","WNK3_HUMAN"
-0.189772367477426,15.6006079912186,-4.9772386301908,0.00124556759857998,0.0039943030727814,-2.24516080243793,"AT5F1_HUMAN",16,-4.90545019852722,0.0011035490269878,0.00346543390352776,0.235151290893549,"Non-significant",2.46024238006805,"ATP5PB","ATP synthase F(0) complex subunit B1, mitochondrial","AT5F1_HUMAN"
-0.214258193969727,12.3072836399078,-4.47206079225573,0.0023357261673095,0.00662794921847915,-2.93180090267817,"EIF2D_HUMAN",31,-4.90412708192656,0.0011054292365451,0.00346914144450436,1.26459527015686,"Up in HBVHDV",2.45977799265854,"EIF2D","Eukaryotic translation initiation factor 2D","EIF2D_HUMAN"
-0.832027912139901,12.0581839084625,-4.7133620872202,0.00172179997344825,0.00518261792007923,-2.59931378649065,"S27A5_HUMAN",30,-4.90401870030277,0.00110558340608666,0.00346914144450436,0.445867776870699,"Non-significant",2.45977799265854,"SLC27A5","Long-chain fatty acid transport protein 5","S27A5_HUMAN"
0.276299953460727,10.1318392753601,4.89118531566038,0.00138275606688169,0.00434389584675201,-2.35956988304447,"SPTC1_HUMAN",15,4.90268770407772,0.00110747861503926,0.00347322733420485,-0.0757644176483172,"Non-significant",2.45926678975012,"SPTLC1","Serine palmitoyltransferase 1","SPTC1_HUMAN"
0.182834148406975,11.1324915885925,4.99444664845972,0.00121996690536649,0.00392815809822246,-2.22240819959621,"PPME1_HUMAN",16,4.90250413305779,0.00110774027934773,0.00347322733420485,0.287948846817024,"Non-significant",2.45926678975012,"PPME1","Protein phosphatase methylesterase 1","PPME1_HUMAN"
-0.359467267990127,14.1477347612381,-5.74964200942779,0.000510481033970311,0.00195323887150504,-1.26448734407176,"ADX_HUMAN",7,-4.90117533567576,0.00110963636835845,0.00347783060765488,0.230899810791001,"Non-significant",2.45869157470602,"FDX1","Adrenodoxin, mitochondrial","ADX_HUMAN"
-0.221650123596202,12.5912582874298,-4.64023636871467,0.0018868001519036,0.00558209859283603,-2.6992039969146,"MAVS_HUMAN",22,-4.90060278566877,0.00111045443953249,0.00347905290288378,-0.509704589843754,"Up in CTRL.myr",2.45853896726971,"MAVS","Mitochondrial antiviral-signaling protein","MAVS_HUMAN"
0.503006696701052,8.5997782945633,4.69819195306332,0.00175468694145812,0.00526017734165625,-2.61997399672408,"UTP4_HUMAN",24,4.89817821519797,0.0011139259904173,0.00348858440235891,0.813397407531749,"Up in HBVHDV",2.45735076529332,"UTP4","U3 small nucleolar RNA-associated protein 4 homolog","UTP4_HUMAN"
0.272710323333735,9.20155906677246,4.88933407293802,0.00138588386769373,0.00434700046034233,-2.36204265854359,"MPP10_HUMAN",15,4.89674518999248,0.00111598337253802,0.00349368138236382,0.600010633468626,"Up in HBVHDV",2.45671670444489,"MPHOSPH10","U3 small nucleolar ribonucleoprotein protein MPP10","MPP10_HUMAN"
-0.900492906570435,7.6054961681366,-4.93796460996813,0.00130623279908436,0.00413869550025677,-2.29724612600638,"CAST2_HUMAN",5,-4.89546931545544,0.00111781861148765,0.00349807926667697,0.882962942123401,"Up in HBVHDV",2.45617035360795,"CASTOR2","Cytosolic arginine sensor for mTORC1 subunit 2","CAST2_HUMAN"
0.162782192230225,12.4031212329864,4.38537718998495,0.0026116175622053,0.00727867487244256,-3.05324172056173,"CAP2_HUMAN",27,4.89367793274902,0.00112040090554415,0.00350481068489503,2.62722682952882,"Up in HBVHDV",2.4553354358217,"CAP2","Adenylyl cyclase-associated protein 2","CAP2_HUMAN"
-0.105010271072373,13.856414437294,-3.30617250090148,0.0114990830132917,0.0250275971207879,-4.64646941998866,"EPIPL_HUMAN",162,-4.89314577191411,0.00112116926898571,0.00350586481302302,-0.849993944168091,"Up in CTRL.myr",2.45520483441737,"EPPK1","Epiplakin","EPIPL_HUMAN"
0.456230163574217,7.72341346740723,5.77092952768058,0.000498644982789557,0.00191606987003817,-1.23861171082028,"LYSM3_HUMAN",5,4.89089778033111,0.0011244213711757,0.00351468172444034,-0.068400502204895,"Non-significant",2.45411399683979,"LYSMD3","LysM and putative peptidoglycan-binding domain-containing protein 3","LYSM3_HUMAN"
-0.234874248504626,15.1239986419678,-4.51937781432274,0.00219866144000635,0.00629838615542179,-2.86595563445194,"RPN2_HUMAN",29,-4.88703561644748,0.00113003261697161,0.00353086315960334,-0.268426418304474,"Non-significant",2.45211911341418,"RPN2","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2","RPN2_HUMAN"
-0.14377641677855,10.7166788578034,-3.84027436475189,0.00540660311678152,0.013400263351657,-3.84032067458619,"NBAS_HUMAN",95,-4.88649331012532,0.00113082295504299,0.0035319746947096,-0.372919321060179,"Non-significant",2.45198241664242,"NBAS","NBAS subunit of NRZ tethering complex","NBAS_HUMAN"
0.160345315933274,10.6700121164322,5.24160933147392,0.000909492844922959,0.00311481177862996,-1.90020778410194,"AIDA_HUMAN",15,4.88561501322081,0.00113210422880123,0.00353390670687047,0.44745898246765,"Non-significant",2.45174491980553,"AIDA","Axin interactor, dorsalization-associated protein","AIDA_HUMAN"
0.422642230987549,9.60966515541077,5.08392224691554,0.00109583355435709,0.00361585030298826,-2.10477645477558,"S35E1_HUMAN",9,4.88547324332743,0.00113231119289906,0.00353390670687047,0.396758556365967,"Non-significant",2.45174491980553,"SLC35E1","Solute carrier family 35 member E1","S35E1_HUMAN"
0.639930725097656,8.91549396514893,5.87808836032235,0.000443492341601377,0.00173866968653854,-1.10926718657658,"ORML3_HUMAN",2,4.88377652290714,0.0011347913601642,0.00354028767142207,-0.235400438308675,"Non-significant",2.4509614472863,"ORMDL3","ORM1-like protein 3","ORML3_HUMAN"
-0.222106933593725,15.6312718391418,-4.96444547523998,0.00126498227427892,0.00404036276831651,-2.26210316176573,"MTCH2_HUMAN",15,-4.88282459692565,0.00113618541557861,0.00354280094056324,0.500563144683836,"Up in HBVHDV",2.45065324869522,"MTCH2","Mitochondrial carrier homolog 2","MTCH2_HUMAN"
