"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BD_vs_BDM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
1.04536056518555,8.53800845146179,18.594288143652,1.6296243427563e-07,7.39705200830413e-06,7.60470876128189,"MIGA1_HUMAN",16,18.9088415071566,5.46006434305948e-08,2.18241192510269e-06,-0.763579964637755,"Up in BD",5.6610632739517,"MIGA1","Mitoguardin 1","MIGA1_HUMAN"
-0.829624414444,13.4248720407486,-24.4615780989356,2.17593363942141e-08,1.4895679909087e-06,9.84132061347697,"CEAM1_HUMAN",9,-18.7094661540472,5.93928298971614e-08,2.36232069502729e-06,-0.0755398273468018,"Non-significant",5.62666114540725,"CEACAM1","Carcinoembryonic antigen-related cell adhesion molecule 1","CEAM1_HUMAN"
-0.5713679790497,10.9820002317429,-20.2413219106792,8.75471889443733e-08,4.58295413609449e-06,8.29701586234591,"SMAP2_HUMAN",15,-18.6917170911853,5.98418053040858e-08,2.36856784506025e-06,-0.0420253276824933,"Non-significant",5.62551417086286,"SMAP2","Stromal membrane-associated protein 2","SMAP2_HUMAN"
0.965160131454478,10.1643542051315,17.9324813141762,2.12353060517576e-07,8.79098333183476e-06,7.30930187019416,"ABHD2_HUMAN",20,18.6514422463889,6.08747660518625e-08,2.39775656186802e-06,0.470211505889887,"Non-significant",5.62019491181438,"ABHD2","Monoacylglycerol lipase ABHD2","ABHD2_HUMAN"
0.569315433502194,8.91903424263,16.0165445829932,4.83479742893976e-07,1.67695813181233e-05,6.38984762974483,"YTDC2_HUMAN",51,18.5790490937109,6.27821314592331e-08,2.46093823507351e-06,0.270420551300001,"Non-significant",5.60889928613603,"YTHDC2","3'-5' RNA helicase YTHDC2","YTDC2_HUMAN"
-0.824976921081525,10.9792017936707,-17.4436538283385,2.59791295231798e-07,1.01833167609218e-05,7.08415499876444,"CASP8_HUMAN",25,-18.5392351280433,6.3859615545832e-08,2.49113904105231e-06,0.101366758346561,"Non-significant",5.60360203196707,"CASP8","Caspase-8","CASP8_HUMAN"
0.460755825042728,9.68493056297302,15.4180049908048,6.37358789819689e-07,2.13699554570122e-05,6.08067047672004,"ABCA6_HUMAN",44,18.5261062288735,6.42194547230334e-08,2.4931897398215e-06,-0.219664335250851,"Non-significant",5.60324466902056,"ABCA6","ATP-binding cassette sub-family A member 6","ABCA6_HUMAN"
0.415337800979611,9.25925576686859,14.8193861619628,8.48976647119538e-07,2.59525338159615e-05,5.75972425872706,"BLT3B_HUMAN",49,18.4915666955293,6.5177023312526e-08,2.51831603408493e-06,-0.0470972061157227,"Non-significant",5.59888976936451,"BLTP3B","Bridge-like lipid transfer protein family member 3B","BLT3B_HUMAN"
-0.830484151840235,10.0827482938767,-18.1712931328691,1.92800544832e-07,8.32118947216408e-06,7.41711669381982,"RILP_HUMAN",17,-18.4470898455623,6.64337493247431e-08,2.55470825602353e-06,-0.132344722747824,"Non-significant",5.59265868849736,"RILP","Rab-interacting lysosomal protein","RILP_HUMAN"
-0.636528015136701,11.0672585964203,-20.0065421795115,9.53635618522091e-08,4.83612463043015e-06,8.20182435442092,"APOL1_HUMAN",14,-18.4177004377419,6.72790657345797e-08,2.57330947722006e-06,-0.194233894348123,"Non-significant",5.58950798053407,"APOL1","Apolipoprotein L1","APOL1_HUMAN"
0.467950582504251,10.763054728508,16.2997947792809,4.25660858265323e-07,1.54879471029813e-05,6.53230017974009,"RM37_HUMAN",28,18.4083080466638,6.7551752359856e-08,2.57330947722006e-06,-0.0686211585999015,"Non-significant",5.58950798053407,"MRPL37","Large ribosomal subunit protein mL37","RM37_HUMAN"
1.81203675270081,8.15521156787872,18.4518080073828,1.72386614597187e-07,7.64341525050042e-06,7.54199437912374,"TGFB2_HUMAN",9,18.3240991048384,7.00526811226326e-08,2.65610960107028e-06,-0.0776722431182755,"Non-significant",5.57575400831081,"TGFB2","Transforming growth factor beta-2 proprotein","TGFB2_HUMAN"
-0.519951820373549,10.5930397510529,-16.8059740972057,3.40764473863097e-07,1.27417647047243e-05,6.78100414593518,"NUDC1_HUMAN",24,-18.18521222565,7.44075086277483e-08,2.80810476746767e-06,-0.0286040306090989,"Non-significant",5.55158669316463,"NUDCD1","NudC domain-containing protein 1","NUDC1_HUMAN"
-1.38327789306637,12.5583484172821,-17.4679242905306,2.571708587194e-07,1.01295356682e-05,7.09547843221374,"GBP3_HUMAN",18,-18.1047947358088,7.70672679321921e-08,2.89072082113721e-06,-0.0332493782043493,"Non-significant",5.53899384942038,"GBP3","Guanylate-binding protein 3","GBP3_HUMAN"
0.288655042648324,11.3109000921249,12.2582873795166,3.31938904396702e-06,7.78425511640126e-05,4.23186421788278,"SKI3_HUMAN",69,18.0976362994258,7.73091469296e-08,2.89072082113721e-06,-0.0596938133239711,"Non-significant",5.53899384942038,"SKIC3","Superkiller complex protein 3","SKI3_HUMAN"
0.660875558853149,11.2864772081375,16.6595244441233,3.63176273874538e-07,1.34557638640091e-05,6.70980321105303,"EPHA2_HUMAN",25,17.8530669286826,8.61070747817499e-08,3.20492112283999e-06,-0.0631446838378764,"Non-significant",5.4941826545498,"EPHA2","Ephrin type-A receptor 2","EPHA2_HUMAN"
-0.496677875518772,11.8550910949707,-15.1019749241845,7.4052136119433e-07,2.38436123997254e-05,5.91274681642446,"ANFY1_HUMAN",47,-17.7552308722472,8.99363820089998e-08,3.33216348685399e-06,-0.272243976593,"Non-significant",5.47727369883285,"ANKFY1","Rabankyrin-5","ANFY1_HUMAN"
-0.382456064224279,12.2283190488815,-14.5544822832095,9.67196982664426e-07,2.8537586608506e-05,5.61373334316427,"PYRG1_HUMAN",36,-17.7196334926339,9.13767194538775e-08,3.37013955294892e-06,-0.181720495223999,"Non-significant",5.47235211520557,"CTPS1","CTP synthase 1","PYRG1_HUMAN"
0.441114664077773,11.0995630025864,14.3150242535992,1.09027187062421e-06,3.13704466604426e-05,5.47957842924903,"ARHGC_HUMAN",62,17.6015833230879,9.63414856731906e-08,3.5257412917311e-06,-0.813295841217042,"Up in BD",5.45274955808765,"ARHGEF12","Rho guanine nucleotide exchange factor 12","ARHGC_HUMAN"
-0.495942592620892,16.7880194187164,-18.1253035769682,1.96401850516964e-07,8.43177045023622e-06,7.39646268544059,"STOM_HUMAN",17,-17.5987408931738,9.64646988864068e-08,3.5257412917311e-06,-0.750337839126576,"Up in BD",5.45274955808765,"STOM","Stomatin","STOM_HUMAN"
0.590804338455198,13.6540840864182,17.0670678212057,3.04580172576228e-07,1.15484276648762e-05,6.90645975632993,"PSB5_HUMAN",19,17.486778448497,1.01461414310151e-07,3.69173953234336e-06,-0.157255649566626,"Non-significant",5.43276894785643,"PSMB5","Proteasome subunit beta type-5","PSB5_HUMAN"
1.80031549930573,7.51400703191757,18.4844317795096,1.7017549183383e-07,7.58683483922909e-06,7.55639614617072,"C99L2_HUMAN",6,17.4612211309837,1.02642246044872e-07,3.7180320732504e-06,0.0588192939758496,"Non-significant",5.42968686814788,"CD99L2","CD99 antigen-like protein 2","C99L2_HUMAN"
1.02311468124385,12.159960269928,17.8364084539416,2.20844375469804e-07,9.0960977795025e-06,7.26553057612778,"APOH_HUMAN",12,17.3779643134043,1.06597096553027e-07,3.83600180853888e-06,-0.123814105987552,"Non-significant",5.41612119674687,"APOH","Beta-2-glycoprotein 1","APOH_HUMAN"
0.663583517074605,10.0215193033218,16.2377681530449,4.37620866736874e-07,1.58520344317098e-05,6.50131129871641,"FMO4_HUMAN",25,17.3728711541807,1.06844516727851e-07,3.83600180853888e-06,-0.0125169754028267,"Non-significant",5.41612119674687,"FMO4","Dimethylaniline monooxygenase [N-oxide-forming] 4","FMO4_HUMAN"
-1.34939050674435,15.8264720439911,-24.4226948768498,2.20158964483187e-08,1.4895679909087e-06,9.82836580557269,"B2MG_HUMAN",4,-17.3386497390522,1.08523739866311e-07,3.87912610253413e-06,0.0732536315917969,"Non-significant",5.41126610213633,"B2M","Beta-2-microglobulin","B2MG_HUMAN"
0.90431213378905,9.51855468749999,16.5649947678294,3.78526907353898e-07,1.39169540436236e-05,6.66352144832568,"GPC1_HUMAN",21,17.3015955655506,1.10375390013758e-07,3.928008397244e-06,0.121545314788801,"Non-significant",5.40582759245514,"GPC1","Glypican-1","GPC1_HUMAN"
0.646878957748426,12.1188622713089,15.7599404896331,5.43622249591576e-07,1.83789622216085e-05,6.25868238024573,"OS9_HUMAN",32,17.2613154707504,1.12428507348375e-07,3.97382018790461e-06,-0.227859020233124,"Non-significant",5.40079178824975,"OS9","Protein OS-9","OS9_HUMAN"
-0.404162883758572,12.671416759491,-14.3255892759302,1.08448239531224e-06,3.13149115856353e-05,5.48554210643535,"THOP1_HUMAN",39,-17.2571708559232,1.12642179346569e-07,3.97382018790461e-06,-0.127300739288328,"Non-significant",5.40079178824975,"THOP1","Thimet oligopeptidase","THOP1_HUMAN"
0.609172344207749,10.9637551307678,16.2192028488413,4.41274197663144e-07,1.59133281770611e-05,6.49201370698116,"FSCN1_HUMAN",23,17.2266016406823,1.14232276469168e-07,4.00943031188872e-06,-0.126853466033898,"Non-significant",5.39691733061656,"FSCN1","Fascin","FSCN1_HUMAN"
0.311658143997175,14.4792243242264,12.5861338278969,2.7490212569566e-06,6.77329838715513e-05,4.44321752278886,"ESYT1_HUMAN",57,17.2188426619326,1.14639861025164e-07,4.00943031188872e-06,0.5077760219574,"Up in BDM",5.39691733061656,"ESYT1","Extended synaptotagmin-1","ESYT1_HUMAN"
-0.9505805969238,11.1689698696136,-16.9822975572461,3.15828852209516e-07,1.19192339852466e-05,6.86593352680752,"OXDD_HUMAN",15,-17.1187777553352,1.20045016039493e-07,4.18045176027661e-06,0.0876924991607666,"Non-significant",5.37877678368097,"DDO","D-aspartate oxidase","OXDD_HUMAN"
0.830948114395136,8.62920963764191,16.1740412789557,4.50306091139314e-07,1.60959630991383e-05,6.46935357633653,"MTO1_HUMAN",23,17.0301484264387,1.25071737284473e-07,4.33688921506931e-06,0.100101947784424,"Non-significant",5.36282167167153,"MTO1","Protein MTO1 homolog, mitochondrial","MTO1_HUMAN"
-0.523577928543126,13.2825013399124,-15.7915144838979,5.35783847278064e-07,1.81897495264193e-05,6.27493217951059,"GSDMD_HUMAN",24,-17.0031063537051,1.26652092600194e-07,4.37300033769349e-06,0.101746916770935,"Non-significant",5.35922048911789,"GSDMD","Gasdermin-D","GSDMD_HUMAN"
0.934544086456299,9.2030246257782,17.9997851383316,2.06624469197173e-07,8.64201517044258e-06,7.33982905643647,"ANKR1_HUMAN",11,16.9359067339175,1.30677057650883e-07,4.49285443126807e-06,-0.0213592052460001,"Non-significant",5.34747765234425,"ANKRD1","Ankyrin repeat domain-containing protein 1","ANKR1_HUMAN"
0.457659244537354,9.6296980381012,14.995762994087,7.79334272820199e-07,2.4605129531763e-05,5.8555557062478,"FRK_HUMAN",29,16.8769772092343,1.34324876857426e-07,4.59878502456182e-06,-0.363406181335449,"Non-significant",5.33735689154114,"FRK","Tyrosine-protein kinase FRK","FRK_HUMAN"
0.750605821609478,10.3435343503952,16.1097049907553,4.63536067623911e-07,1.64961914592123e-05,6.43696663029494,"DREB_HUMAN",21,16.8368354695334,1.36875007557049e-07,4.66640256856259e-06,0.12450623512268,"Non-significant",5.33101779752604,"DBN1","Drebrin","DREB_HUMAN"
0.4295268058777,10.6465818881988,15.9222451518152,5.04661198931255e-07,1.7350936305628e-05,6.34188256391735,"RM38_HUMAN",21,16.7193140278341,1.44658255697151e-07,4.91111751768488e-06,-0.0967431068420499,"Non-significant",5.30881967355086,"MRPL38","Large ribosomal subunit protein mL38","RM38_HUMAN"
0.22577691078185,14.1946121454239,9.61465542916154,1.84024282010293e-05,0.000258782153246364,2.31218719328658,"DYHC1_HUMAN",300,16.6965322302796,1.46223750504407e-07,4.94358129830316e-06,0.27995753288269,"Non-significant",5.30595831937896,"DYNC1H1","Cytoplasmic dynein 1 heavy chain 1","DYHC1_HUMAN"
0.687677621841436,10.2069450616837,15.8542071438045,5.20595888914017e-07,1.78232702221449e-05,6.30710496455378,"DLP1_HUMAN",22,16.6726948027052,1.47882134160912e-07,4.97890305635536e-06,-0.0919666290283168,"Non-significant",5.30286632973977,"PDSS2","All trans-polyprenyl-diphosphate synthase PDSS2","DLP1_HUMAN"
0.280206918716452,12.2917255163193,12.2885926130217,3.26141194308165e-06,7.67046275541001e-05,4.25161784806153,"PLOD1_HUMAN",41,16.5602955067143,1.55991126040255e-07,5.23021486235799e-06,-0.116216897964502,"Non-significant",5.28148046952284,"PLOD1","Procollagen-lysine,2-oxoglutarate 5-dioxygenase 1","PLOD1_HUMAN"
0.511545181274423,11.7203450202942,14.8382780245124,8.41190492709317e-07,2.59525338159615e-05,5.77004066876933,"PALLD_HUMAN",29,16.4093582905591,1.67675268953025e-07,5.59883593532858e-06,0.00183200836180042,"Non-significant",5.2519022586035,"PALLD","Palladin","PALLD_HUMAN"
0.481233358383179,11.7047652006149,15.0240316984302,7.68784116296048e-07,2.44624090965731e-05,5.87081500877772,"AS3MT_HUMAN",25,16.3480659207409,1.72697267735485e-07,5.74289192789232e-06,-0.119153261184699,"Non-significant",5.24086935637452,"AS3MT","Arsenite methyltransferase","AS3MT_HUMAN"
0.347890377044678,13.9849677085877,12.5771337799839,2.76311895921735e-06,6.77339795622041e-05,4.43748351019732,"MYO1C_HUMAN",65,16.3324712257173,1.74001758122131e-07,5.76265414450191e-06,0.1701951026917,"Non-significant",5.23937744455913,"MYO1C","Unconventional myosin-Ic","MYO1C_HUMAN"
-0.463024377822874,11.5876206159592,-18.8361996767848,1.48266120569515e-07,6.8566399970883e-06,7.71011161174484,"CD14_HUMAN",14,-16.1778412989458,1.87551336304556e-07,6.18614448282589e-06,0.0626668930053764,"Non-significant",5.20857994088615,"CD14","Monocyte differentiation antigen CD14","CD14_HUMAN"
0.459957361221301,10.8148120641708,13.8865834671479,1.35730520483006e-06,3.79764635585901e-05,5.23416180776009,"MIPEP_HUMAN",42,16.1281011447899,1.9215803174648e-07,6.31243024125885e-06,0.0528101921081756,"Non-significant",5.19980340824021,"MIPEP","Mitochondrial intermediate peptidase","MIPEP_HUMAN"
0.324746131896973,12.6641192436218,11.8522477794142,4.21980466554155e-06,9.13053201498778e-05,3.96279373100494,"DYSF_HUMAN",102,16.1193869037677,1.92978079413649e-07,6.31380700146108e-06,-0.0971941947936976,"Non-significant",5.19970869762301,"DYSF","Dysferlin","DYSF_HUMAN"
0.377528429031399,11.2984207868576,12.5425845534944,2.81799994513189e-06,6.82544822531348e-05,4.41543665708705,"ACACA_HUMAN",100,16.0995348955403,1.94860915213045e-07,6.34980508449255e-06,0.542383313179013,"Up in BDM",5.19723960573614,"ACACA","Acetyl-CoA carboxylase 1","ACACA_HUMAN"
0.581906795501714,8.50752329826355,16.0953326816575,4.66551279935804e-07,1.65309916392975e-05,6.429714534051,"SEGN_HUMAN",17,16.0910735297208,1.95669668055085e-07,6.35065474639584e-06,-0.133281350135805,"Non-significant",5.19718149705637,"SCGN","Secretagogin","SEGN_HUMAN"
-0.227080106735228,14.0123008489609,-10.2678521173092,1.16296369853276e-05,0.000189820203376524,2.826379849912,"CAND1_HUMAN",65,-16.0633688743989,1.98344152620522e-07,6.41181057515105e-06,-0.79917526245117,"Up in BD",5.19301931653964,"CAND1","Cullin-associated NEDD8-dissociated protein 1","CAND1_HUMAN"
0.512087345123302,16.175008058548,17.6080935780636,2.42609644662755e-07,9.79370476016713e-06,7.16057533213633,"TMT1A_HUMAN",14,15.869065852444,2.18293870114468e-07,7.02871611947932e-06,-0.335751295089725,"Non-significant",5.15312399690721,"TMT1A","Thiol S-methyltransferase TMT1A","TMT1A_HUMAN"
0.322583675384504,14.5574567317963,12.70303475483,2.57309287190666e-06,6.42402325004635e-05,4.51735407893754,"PH4H_HUMAN",38,15.8534217645017,2.19995401508982e-07,7.05550469503511e-06,-0.135461568832399,"Non-significant",5.15147191480415,"PAH","Phenylalanine-4-hydroxylase","PH4H_HUMAN"
-0.898127317428603,10.8171144723892,-23.800370201797,2.66262305581041e-08,1.71464472022584e-06,9.61810619788699,"TNR5_HUMAN",6,-15.840196414604,2.21445449570435e-07,7.07404873155318e-06,0.699567794799805,"Up in BDM",5.15033195275257,"CD40","Tumor necrosis factor receptor superfamily member 5","TNR5_HUMAN"
0.5987935066223,9.91016387939452,14.2052320056555,1.15254922044773e-06,3.29288182208201e-05,5.41735587884015,"UBE4B_HUMAN",43,15.8073057500571,2.25098268349177e-07,7.13841744826451e-06,-0.0493121147155513,"Non-significant",5.14639805848506,"UBE4B","Ubiquitin conjugation factor E4 B","UBE4B_HUMAN"
0.323130369186424,12.2930310964584,12.0804990590803,3.68386785631907e-06,8.39425740300542e-05,4.1150677875362,"MA2A1_HUMAN",59,15.8062202021983,2.25219973718969e-07,7.13841744826451e-06,-0.0506916046142507,"Non-significant",5.14639805848506,"MAN2A1","Alpha-mannosidase 2","MA2A1_HUMAN"
0.441265106201124,11.6954250335693,17.4749244412892,2.5642063094576e-07,1.01295356682e-05,7.09874151048505,"RM13_HUMAN",15,15.7195506386028,2.3517893860972e-07,7.42506578941349e-06,0.688985347747774,"Up in BDM",5.12929969394979,"MRPL13","Large ribosomal subunit protein uL13m","RM13_HUMAN"
0.619359493255624,12.6139848232269,15.1156421891994,7.35687515874715e-07,2.38436123997254e-05,5.92007820918218,"HABP2_HUMAN",20,15.6934868338152,2.38269602519426e-07,7.49348664667682e-06,0.303685903549175,"Non-significant",5.1253160622633,"HABP2","Hyaluronan-binding protein 2","HABP2_HUMAN"
-1.05592703819275,8.68347322940827,-15.1057863535108,7.3916973269443e-07,2.38436123997254e-05,5.91479198010587,"ZO3_HUMAN",19,-15.682149726771,2.39628138409776e-07,7.50711472994949e-06,0.214507579803463,"Non-significant",5.12452694683466,"TJP3","Tight junction protein ZO-3","ZO3_HUMAN"
-0.308739185333225,10.6763291358948,-12.8896869077484,2.31790698451936e-06,5.87734289762189e-05,4.63442709864279,"STA5A_HUMAN",31,-15.6384171351745,2.4495052568282e-07,7.61710104663282e-06,-0.0800423622131241,"Non-significant",5.11821028312212,"STAT5A","Signal transducer and activator of transcription 5A","STA5A_HUMAN"
0.985630989074691,9.50542664527892,17.0763470372449,3.03376618344128e-07,1.15484276648762e-05,6.91088397690294,"SUMF1_HUMAN",9,15.6378822471982,2.45016437413257e-07,7.61710104663282e-06,-0.141844034194975,"Non-significant",5.11821028312212,"SUMF1","Formylglycine-generating enzyme","SUMF1_HUMAN"
1.6599749326706,6.8365963101387,16.084184211384,4.68905430829732e-07,1.65421681119672e-05,6.42408484257918,"SE1L3_HUMAN",7,15.6287717216122,2.46142140166038e-07,7.62289055460777e-06,-0.0435028076171733,"Non-significant",5.11788031555348,"SEL1L3","Protein sel-1 homolog 3","SE1L3_HUMAN"
1.13349556922915,11.9369887113571,24.1144430775613,2.4175557649427e-08,1.59480060786546e-06,9.72491217841897,"BI1_HUMAN",4,15.5974916717719,2.50051431063976e-07,7.71015490835224e-06,0.0331475734710551,"Non-significant",5.11293689624648,"TMBIM6","Bax inhibitor 1","BI1_HUMAN"
-0.662366867065399,10.6017897129059,-14.6988433388651,9.00618625899296e-07,2.69653857215752e-05,5.69360231346124,"LPIN2_HUMAN",24,-15.5910875020817,2.50860351960191e-07,7.71015490835224e-06,-0.085228443145752,"Non-significant",5.11293689624648,"LPIN2","Phosphatidate phosphatase LPIN2","LPIN2_HUMAN"
0.4164590835571,10.2754633426666,12.6542260415795,2.64495374601015e-06,6.56304424927411e-05,4.48647741251811,"ASCC3_HUMAN",92,15.540524030529,2.57351002032848e-07,7.8797963414888e-06,-0.0500705242157249,"Non-significant",5.10348500699148,"ASCC3","Activating signal cointegrator 1 complex subunit 3","ASCC3_HUMAN"
-0.679570436477661,10.2039262056351,-15.0501221119385,7.5918998000005e-07,2.42522342429937e-05,5.88487418152704,"TRIM5_HUMAN",18,-15.4097576972592,2.75026726213966e-07,8.38934908458692e-06,-0.0431256294250488,"Non-significant",5.07627173403882,"TRIM5","Tripartite motif-containing protein 5","TRIM5_HUMAN"
-1.06247901916505,10.7927248477936,-14.9229477891177,8.072714997739e-07,2.53764370215873e-05,5.81612368166576,"SHFL_HUMAN",17,-15.3867367159305,2.78277126800669e-07,8.45670639273642e-06,0.0959099531173706,"Non-significant",5.0727987473593,"SHFL","Shiftless antiviral inhibitor of ribosomal frameshifting protein","SHFL_HUMAN"
-0.563005208969104,9.7075935602188,-14.8087723134092,8.53386791426493e-07,2.59525338159615e-05,5.75392278477189,"IL1AP_HUMAN",20,-15.3643146674702,2.81484363965829e-07,8.52225421350274e-06,0.6518657207489,"Up in BDM",5.0694455152101,"IL1RAP","Interleukin-1 receptor accessory protein","IL1AP_HUMAN"
-0.447313308715801,10.4563903808594,-17.7340325460168,2.30318272229789e-07,9.39096714006284e-06,7.21863253862821,"HEXI1_HUMAN",14,-15.3557480222,2.82720642298056e-07,8.52786353757036e-06,-0.0234618186950506,"Non-significant",5.06915975781965,"HEXIM1","Protein HEXIM1","HEXI1_HUMAN"
0.323750972747799,11.8099689483643,12.2997662469542,3.24032460685769e-06,7.64302147094283e-05,4.25888978787915,"PCSK6_HUMAN",41,15.3416054731398,2.84774921647292e-07,8.55801375646714e-06,0.0379672050476003,"Non-significant",5.06762701975055,"PCSK6","Proprotein convertase subtilisin/kexin type 6","PCSK6_HUMAN"
-1.81099915504456,7.3317528963089,-15.1351911420333,7.28835298641869e-07,2.38436123997254e-05,5.93055365457477,"IRF7_HUMAN",9,-15.2635854050848,2.96412539468312e-07,8.78971560922713e-06,0.26536798477175,"Non-significant",5.05602517627337,"IRF7","Interferon regulatory factor 7","IRF7_HUMAN"
0.432868719100924,15.0149463415146,15.3123425176259,6.69924855862447e-07,2.22777470510979e-05,6.02489595252108,"VNN1_HUMAN",18,15.2612885794061,2.96763115745317e-07,8.78971560922713e-06,0.201966762542728,"Non-significant",5.05602517627337,"VNN1","Pantetheinase","VNN1_HUMAN"
0.242286443710325,11.7118040323258,10.4016601576448,1.06198350610377e-05,0.000177303172191892,2.92817858714777,"RENT1_HUMAN",63,15.2597922923914,2.96991751421536e-07,8.78971560922713e-06,0.136289119720477,"Non-significant",5.05602517627337,"UPF1","Regulator of nonsense transcripts 1","RENT1_HUMAN"
0.392152786254902,13.766871213913,13.6235056299258,1.55763839752539e-06,4.26982363429763e-05,5.07990811927425,"MUC18_HUMAN",27,15.2569864135679,2.97421027240369e-07,8.78971560922713e-06,0.245746135711652,"Non-significant",5.05602517627337,"MCAM","Cell surface glycoprotein MUC18","MUC18_HUMAN"
-0.329180717468255,16.6407427787781,-12.93473250701,2.26068494390957e-06,5.76830114304472e-05,4.66244535881775,"ROA2_HUMAN",30,-15.2538520545805,2.97901379410582e-07,8.78971560922713e-06,0.0275516510009766,"Non-significant",5.05602517627337,"HNRNPA2B1","Heterogeneous nuclear ribonucleoproteins A2/B1","ROA2_HUMAN"
-0.462105751037601,11.2537484169006,-15.9674108914528,4.94387924725374e-07,1.70700579626455e-05,6.36489002709838,"EKI2_HUMAN",16,-15.2388150830299,3.00217963368887e-07,8.82597302454765e-06,-0.131427049636848,"Non-significant",5.05423740425207,"ETNK2","Ethanolamine kinase 2","EKI2_HUMAN"
0.567384481430048,11.1070235967636,14.7342814421857,8.85077055816574e-07,2.65982045588729e-05,5.71309473812661,"KNG1_HUMAN",19,15.1466886780289,3.14858962097924e-07,9.22298057206699e-06,-0.239146590232845,"Non-significant",5.03512870618961,"KNG1","Kininogen-1","KNG1_HUMAN"
-0.420618534088149,13.6709342002869,-14.4200795131841,1.03421975676344e-06,3.00776312056579e-05,5.53869491355856,"PIPNB_HUMAN",21,-15.1264121091035,3.18187667469975e-07,9.28695947428553e-06,0.0370028018951452,"Non-significant",5.03212644958846,"PITPNB","Phosphatidylinositol transfer protein beta isoform","PIPNB_HUMAN"
-0.453965187072754,8.74640512466431,-14.792036549631,8.60393344403948e-07,2.59525338159615e-05,5.74476705601167,"GCFC2_HUMAN",19,-15.0853317293978,3.25053098321568e-07,9.45333634330181e-06,0.447466611862179,"Non-significant",5.02441488992805,"GCFC2","Intron Large complex component GCFC2","GCFC2_HUMAN"
0.373117208480847,10.8881455659867,12.9892309098171,2.19357537573972e-06,5.66836643272359e-05,4.69622238690766,"ITA2_HUMAN",32,15.0610513055415,3.29188783259756e-07,9.53942066917735e-06,-0.214579343795776,"Non-significant",5.02047799928114,"ITGA2","Integrin alpha-2","ITA2_HUMAN"
-0.335576057434098,10.7491438388824,-13.5867585007954,1.58819410914358e-06,4.33892491636062e-05,5.0581394628872,"CACO2_HUMAN",24,-15.0348185945538,3.33723332923264e-07,9.63244753539043e-06,-0.11700439453125,"Non-significant",5.01626334776033,"CALCOCO2","Calcium-binding and coiled-coil domain-containing protein 2","CACO2_HUMAN"
0.283185005187999,14.5221660137176,11.1128406386112,6.66391683482947e-06,0.0001279646242347,3.45054547877402,"MYO1B_HUMAN",60,15.0226468953781,3.35851032809914e-07,9.63244753539043e-06,-0.0279648303985613,"Non-significant",5.01626334776033,"MYO1B","Unconventional myosin-Ib","MYO1B_HUMAN"
0.483394145965599,11.5030751228333,14.9159400297214,8.10019372515542e-07,2.53764370215873e-05,5.81231905648543,"CP2CI_HUMAN",18,15.0220236080506,3.3596039592254e-07,9.63244753539043e-06,0.443771839141847,"Non-significant",5.01626334776033,"CYP2C18","Cytochrome P450 2C18","CP2CI_HUMAN"
0.613040208816527,10.5413140058517,19.083523956155,1.34771976563721e-07,6.39496969495924e-06,7.81649956857241,"RM43_HUMAN",10,15.0143151002188,3.37316245202983e-07,9.63726765344017e-06,-0.301885724067684,"Non-significant",5.01604607929587,"MRPL43","Large ribosomal subunit protein mL43","RM43_HUMAN"
0.307261943817098,10.7035636901856,11.1111554182969,6.67106680444638e-06,0.0001279646242347,3.44934331400001,"UBP24_HUMAN",101,15.0048618007993,3.38987355461787e-07,9.65102948146296e-06,0.192755222320599,"Non-significant",5.01542635771614,"USP24","Ubiquitin carboxyl-terminal hydrolase 24","UBP24_HUMAN"
-0.982264518737814,10.0392227172852,-14.620982788368,9.35860087029179e-07,2.7815270132435e-05,5.65061837459004,"ACES_HUMAN",16,-14.9782782033818,3.43736571341066e-07,9.73949640273645e-06,-0.308297634124751,"Non-significant",5.01146349847733,"ACHE","Acetylcholinesterase","ACES_HUMAN"
0.379819631576574,11.8341935873032,12.3571574996184,3.13440911878833e-06,7.43643145902002e-05,4.29614534805632,"MRP3_HUMAN",52,14.9740689396658,3.4449537436349e-07,9.73949640273645e-06,-0.216026544570949,"Non-significant",5.01146349847733,"ABCC3","ATP-binding cassette sub-family C member 3","MRP3_HUMAN"
-1.49163794517518,9.27699172496796,-14.9034555510743,8.14941002658928e-07,2.54324280599021e-05,5.80553680834828,"RN149_HUMAN",10,-14.9673689524506,3.45707050536931e-07,9.73981600019673e-06,-0.34029507637023,"Non-significant",5.01144924752118,"RNF149","E3 ubiquitin-protein ligase RNF149","RN149_HUMAN"
0.59967041015625,8.82243537902832,13.3876726327913,1.765976676532e-06,4.69807696832151e-05,4.93923531181086,"UN13B_HUMAN",55,14.9303997824783,3.52479225968819e-07,9.89625065574739e-06,0.214564800262453,"Non-significant",5.00452931327492,"UNC13B","Protein unc-13 homolog B","UN13B_HUMAN"
-0.361027717590348,12.2798557281494,-12.7499647662418,2.50606980060532e-06,6.27600319818257e-05,4.54693896506252,"SYNPO_HUMAN",33,-14.9195765790186,3.54489877259623e-07,9.91838228994682e-06,0.127595901489258,"Non-significant",5.00355915645883,"SYNPO","Synaptopodin","SYNPO_HUMAN"
