"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","C_vs_D","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-0.0761101245880234,13.1708825826645,-2.81195890241761,0.0243163197995789,0.0730209544240499,-5.18040994321141,"MPPA_HUMAN",30,-3.40186089817419,0.00933475038698715,0.0353396358240395,0.118241548538204,"Non-significant",1.45173793022328,"PMPCA","Mitochondrial-processing peptidase subunit alpha","MPPA_HUMAN"
0.145480155944822,9.8714656829834,3.13685922744075,0.0150694958855947,0.0517670997526316,-4.67907473303117,"RTF1_HUMAN",30,3.4016286144547,0.0093379565204265,0.0353396358240395,-0.0222498178482047,"Non-significant",1.45173793022328,"RTF1","RNA polymerase-associated protein RTF1 homolog","RTF1_HUMAN"
0.105362415313717,17.2105872631073,2.97163798014166,0.0191936118663326,0.0615436085719991,-4.93344750070943,"ANXA5_HUMAN",34,3.39976329890083,0.00936374512345977,0.0354099638578728,-0.144906520843474,"Non-significant",1.45087451651595,"ANXA5","Annexin A5","ANXA5_HUMAN"
0.212837457656828,13.50073325634,4.60465592206739,0.00206938900942123,0.0122616944780279,-2.54252182226468,"CD9_HUMAN",6,3.39965333653727,0.00936526773958529,0.0354099638578728,-0.221834659576427,"Non-significant",1.45087451651595,"CD9","CD9 antigen","CD9_HUMAN"
0.175389766693099,12.0066556930542,3.14933852430665,0.0147985666841393,0.0511831074488943,-4.6599284537946,"TR150_HUMAN",38,3.3974889268949,0.00939529105804189,0.0355069360246632,-0.195279121398901,"Non-significant",1.44968680235321,"THRAP3","Thyroid hormone receptor-associated protein 3","TR150_HUMAN"
0.637518882751463,9.29705357551575,3.56034553691505,0.00823338330444146,0.0332920911238606,-4.03661626714845,"CCGL_HUMAN",2,3.39671594328114,0.00940603805948188,0.0355179162339354,-0.0754396915436004,"Non-significant",1.4495525213464,"TMEM37","Voltage-dependent calcium channel gamma-like subunit","CCGL_HUMAN"
0.127598524093598,13.3147114515304,3.37139398440573,0.0107506910432415,0.0404892394534558,-4.32124622622251,"VP26A_HUMAN",17,3.3966503086947,0.00940695119382884,0.0355179162339354,-0.099157094955423,"Non-significant",1.4495525213464,"VPS26A","Vacuolar protein sorting-associated protein 26A","VP26A_HUMAN"
-0.071168661117575,13.1463817358017,-2.62403211492322,0.0322176876333652,0.0892503644442215,-5.47149294051152,"SC24D_HUMAN",40,-3.39617362390414,0.00941358583586222,0.0355264351033424,-0.218226432800275,"Non-significant",1.44944836956167,"SEC24D","Protein transport protein Sec24D","SC24D_HUMAN"
-0.191961288452148,8.90891265869141,-3.34605871212359,0.0111463057886327,0.0415439252039345,-4.35967665800137,"SPHK2_HUMAN",16,-3.3952100943037,0.00942701165061476,0.0355605637066891,0.000943183898925781,"Non-significant",1.4490313632034,"SPHK2","Sphingosine kinase 2","SPHK2_HUMAN"
0.349705219268824,15.5137715339661,3.48280916769489,0.00918042586288559,0.0360377239726433,-4.15297364481421,"ATIF1_HUMAN",8,3.39444559331997,0.00943767861384735,0.0355842584910583,0.328770160675051,"Non-significant",1.44874207962199,"ATP5IF1","ATPase inhibitor, mitochondrial","ATIF1_HUMAN"
0.117691278457647,12.897441983223,3.00442622731645,0.018289491239982,0.0595876477659015,-4.88285130537079,"K2C7_HUMAN",37,3.39405204119881,0.00944317476291107,0.035588444043781,0.453643798828123,"Non-significant",1.44869099929517,"KRT7","Keratin, type II cytoskeletal 7","K2C7_HUMAN"
-0.179661512374869,13.20612180233,-3.48117518845898,0.00920159657261572,0.0360510645051685,-4.15543252029678,"CSRP2_HUMAN",13,-3.39224691478476,0.00946842765776241,0.0356670482892684,-0.0720446109771515,"Non-significant",1.44773283023903,"CSRP2","Cysteine and glycine-rich protein 2","CSRP2_HUMAN"
0.276079416275028,9.05354869365692,3.26248159060293,0.0125650513998639,0.0451862355576195,-4.48685697685639,"PDE3B_HUMAN",22,3.38958825816098,0.00950575121287606,0.0357910280005923,0.635517239570617,"Up in D",1.44622582749508,"PDE3B","cGMP-inhibited 3',5'-cyclic phosphodiesterase 3B","PDE3B_HUMAN"
0.172244548797625,11.3091986179352,3.1203057373874,0.0154369908671249,0.0526395498876172,-4.70448789789486,"CUL2_HUMAN",45,3.38827152773401,0.00952429372531895,0.0358442111721883,-0.167833805084227,"Non-significant",1.44558097274301,"CUL2","Cullin-2","CUL2_HUMAN"
0.254825592041017,9.36618542671204,4.96737735116949,0.0013300614375651,0.00915362044478645,-2.05883019957372,"FUCT1_HUMAN",4,3.38748172442853,0.0095354342758594,0.0358695010265754,0.0108157396316528,"Non-significant",1.44527466466533,"SLC35C1","GDP-fucose transporter 1","FUCT1_HUMAN"
-0.0962080955505051,16.906049489975,-3.04772745870754,0.0171635297276335,0.0570056816250587,-4.81611302469447,"PHB1_HUMAN",25,-3.38669651957442,0.00954652362562424,0.0358882344490464,-0.0756579637527484,"Non-significant",1.44504790661235,"PHB1","Prohibitin 1","PHB1_HUMAN"
-0.645200610160828,6.66656714677811,-3.36771918765382,0.0108071338130112,0.0405780119198393,-4.32681675781099,"PADC1_HUMAN",6,-3.38643904950335,0.00955016281191007,0.0358882344490464,0.101980924606302,"Non-significant",1.44504790661235,"PRADC1","Protease-associated domain-containing protein 1","PADC1_HUMAN"
0.144248485565146,10.8651969432831,3.38503757693937,0.0105438664358564,0.0399406779927818,-4.30057530263813,"2A5E_HUMAN",16,3.3861900749815,0.00955368331401778,0.0358882344490464,0.261388063430783,"Non-significant",1.44504790661235,"PPP2R5E","Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit epsilon isoform","2A5E_HUMAN"
-0.0706644058227965,16.2074427604675,-2.69055824695188,0.0291539425236328,0.0833527447627752,-5.36847135048166,"ACOT1_HUMAN",33,-3.38456297059756,0.00957672440478494,0.035958140592515,0.163787364959751,"Non-significant",1.4442027738712,"ACOT1","Acyl-coenzyme A thioesterase 1","ACOT1_HUMAN"
-0.0671343803405833,17.7225725650788,-2.52876553162037,0.0371932762898299,0.0990437295095767,-5.61881670722382,"ATPA_HUMAN",44,-3.38316533227473,0.00959656299277518,0.0359996280096575,0.271366596221927,"Non-significant",1.44370198684904,"ATP5F1A","ATP synthase subunit alpha, mitochondrial","ATPA_HUMAN"
0.102539539337146,15.8995723724365,3.61835363023741,0.00759350983127753,0.0314998664473343,-3.94999099970925,"RAN_HUMAN",15,3.38312777975365,0.00959709662609636,0.0359996280096575,0.530056476593018,"Up in D",1.44370198684904,"RAN","GTP-binding nuclear protein Ran","RAN_HUMAN"
0.1611833572388,10.4845156669617,3.07383488809023,0.0165201264076682,0.0552077041481959,-4.77592377215697,"GAPD1_HUMAN",58,3.38284725744224,0.0096010839306013,0.0359996280096575,0.0302474498748762,"Non-significant",1.44370198684904,"GAPVD1","GTPase-activating protein and VPS9 domain-containing protein 1","GAPD1_HUMAN"
0.114089727401726,14.9517945051193,3.45010203997442,0.00961429089798853,0.0372898452898083,-4.202244483479,"PSB2_HUMAN",16,3.3820035734649,0.00961308649591039,0.0360279832922942,0.321080684661872,"Non-significant",1.44336004732903,"PSMB2","Proteasome subunit beta type-2","PSB2_HUMAN"
-0.148752927780121,11.3536032438278,-3.15672637042497,0.0146406052327038,0.0507520359821195,-4.64859872544125,"LARP4_HUMAN",26,-3.37785608726567,0.00967232133535685,0.0362327640472582,1.08058106899262,"Up in D",1.44089853417734,"LARP4","La-related protein 4","LARP4_HUMAN"
0.666536927223206,8.18257492780686,3.37771716348572,0.0106543047187685,0.0402462888678247,-4.31166402894898,"YLAT2_HUMAN",5,3.3775535283547,0.00967665759063452,0.0362327640472582,0.291484117507926,"Non-significant",1.44089853417734,"SLC7A6","Y+L amino acid transporter 2","YLAT2_HUMAN"
0.122281074523926,14.2607605457306,2.87902737576733,0.0220095119741379,0.0675952976638978,-5.07658975221799,"TLN1_HUMAN",148,3.37271085075687,0.00974634295551876,0.0364768573528963,-0.0306366682052595,"Non-significant",1.43798258517606,"TLN1","Talin-1","TLN1_HUMAN"
0.328482627868652,8.76558780670166,3.28339601828581,0.0121928850082186,0.0442060183005745,-4.45497499697371,"PAK4_HUMAN",16,3.37211477398814,0.00975495700383854,0.0364922642365818,0.439095020294175,"Non-significant",1.43779918911697,"PAK4","Serine/threonine-protein kinase PAK 4","PAK4_HUMAN"
-0.180002689361601,15.5875110626221,-3.36278844228145,0.0108833638231792,0.0407135150121145,-4.33429312029057,"UD2B7_HUMAN",15,-3.37159363451672,0.00976249470918229,0.0365036322904632,0.266517877578725,"Non-significant",1.4376639189622,"UGT2B7","UDP-glucuronosyltransferase 2B7","UD2B7_HUMAN"
0.262948274612429,8.27819335460663,3.30672486972012,0.011791530512908,0.0431502224254561,-4.41945605240348,"UXS1_HUMAN",15,3.36960395374701,0.00979132991120238,0.0365945881619052,0.17487812042236,"Non-significant",1.43658313605925,"UXS1","UDP-glucuronic acid decarboxylase 1","UXS1_HUMAN"
-0.0936985015869496,17.436882019043,-2.90100588608171,0.0213042510330419,0.066230916813066,-5.0425922452739,"CALR_HUMAN",32,-3.36695000368015,0.00982993215060732,0.0367219472698102,-0.0249309539795259,"Non-significant",1.43507429734796,"CALR","Calreticulin","CALR_HUMAN"
-0.708866000175478,7.37581986188888,-3.26641287495829,0.0124941851207138,0.044996812281168,-4.48086135083196,"CDK14_HUMAN",14,-3.36619402816888,0.00984095737771219,0.0367462163657417,-0.0992062091827393,"Non-significant",1.43478737211924,"CDK14","Cyclin-dependent kinase 14","CDK14_HUMAN"
0.129739999771123,10.9158779382706,3.54284517330855,0.00843759836864706,0.033842151835493,-4.0628227277004,"ATG5_HUMAN",14,3.36561430646151,0.00984942095412802,0.0367609023099332,0.143178701400799,"Non-significant",1.43461383723653,"ATG5","Autophagy protein 5","ATG5_HUMAN"
0.755260705947875,5.72718250751495,3.36510138271773,0.0108475343456729,0.0406732410724538,-4.33078578763564,"OTUD5_HUMAN",4,3.36490436418115,0.0098597961500461,0.0367827061891835,0.211515903472899,"Non-significant",1.43435632186808,"OTUD5","OTU domain-containing protein 5","OTUD5_HUMAN"
0.161718368530277,10.3229503631592,3.30638200454856,0.0117973264619723,0.0431502224254561,-4.41997773699725,"MRT4_HUMAN",17,3.36452450067513,0.00986535227132067,0.036786520372011,0.0509443283080753,"Non-significant",1.43431129003524,"MRTO4","mRNA turnover protein 4 homolog","MRT4_HUMAN"
0.441608071327209,6.65451437234879,3.32173837841748,0.0115406817309621,0.0424868836501935,-4.39662239971891,"ORC5_HUMAN",10,3.36160274978092,0.00990819838370666,0.0369293163460707,-0.040385246276875,"Non-significant",1.43262873215073,"ORC5","Origin recognition complex subunit 5","ORC5_HUMAN"
0.106253385543823,9.27628552913666,3.04465650326784,0.0172409285407003,0.0571691435141978,-4.82084290112502,"IL6RB_HUMAN",26,3.35981007580374,0.00993458441235028,0.0370005295294453,0.100350379943826,"Non-significant",1.43179206052569,"IL6ST","Interleukin-6 receptor subunit beta","IL6RB_HUMAN"
-0.104278802871725,10.5473455190659,-3.07964338679061,0.016380466240676,0.0548539426648145,-4.76698763093718,"SNX27_HUMAN",24,-3.35968520188839,0.00993642517188332,0.0370005295294453,0.212177038192751,"Non-significant",1.43179206052569,"SNX27","Sorting nexin-27","SNX27_HUMAN"
0.11231088638305,11.2657613754272,2.96148808558256,0.0194829068823972,0.0621400575643754,-4.94911971695981,"GIT2_HUMAN",36,3.35923616573308,0.00994304736775302,0.0370082047440128,0.157444238662702,"Non-significant",1.43170198187812,"GIT2","ARF GTPase-activating protein GIT2","GIT2_HUMAN"
-0.090850830078125,11.8281443119049,-3.24994875139831,0.0127938343081806,0.0457363707395669,-4.50597932583412,"DCAF8_HUMAN",19,-3.35835680257838,0.00995602935665961,0.037039533333304,0.124641895294189,"Non-significant",1.43133449369765,"DCAF8","DDB1- and CUL4-associated factor 8","DCAF8_HUMAN"
-0.0670936107635285,13.3435331583023,-2.44235094988325,0.0423864219196993,0.109286122483775,-5.7520821616738,"PREP_HUMAN",59,-3.35691578792451,0.009977341709446,0.03708861390459,0.0493314266204763,"Non-significant",1.43075939705253,"PITRM1","Presequence protease, mitochondrial","PREP_HUMAN"
0.435947179794312,8.6162246465683,3.27917140995376,0.0122671059821124,0.04433643560751,-4.4614120524344,"RPF2_HUMAN",13,3.35684675964599,0.00997836383457234,0.03708861390459,-0.131637573242225,"Non-significant",1.43075939705253,"RPF2","Ribosome production factor 2 homolog","RPF2_HUMAN"
0.194296836853017,10.0642309188843,3.0882562012794,0.0161756657771771,0.0543700712990947,-4.75374086169678,"AKP13_HUMAN",101,3.3556638451737,0.00999589685299796,0.0371367706342607,0.100764036178587,"Non-significant",1.43019586464305,"AKAP13","A-kinase anchor protein 13","AKP13_HUMAN"
-0.0843486785888743,18.1183257102966,-2.68970094982852,0.0291914471156769,0.0833594670719895,-5.36979934958345,"PDIA1_HUMAN",51,-3.35400650700507,0.0100205164891395,0.0372111994475413,-0.00962567329407449,"Non-significant",1.42932633091765,"P4HB","Protein disulfide-isomerase","PDIA1_HUMAN"
0.29692554473877,7.29302132129669,3.28029269255845,0.0122473598010988,0.0443045374169042,-4.45970340254108,"NS1BP_HUMAN",15,3.35314139712068,0.0100333930717722,0.0372210801130781,-0.0327059030532846,"Non-significant",1.42921102829436,"IVNS1ABP","Influenza virus NS1A-binding protein","NS1BP_HUMAN"
-0.172533512115498,10.7519066333771,-3.21359439674146,0.0134828292608509,0.047689484142347,-4.56151898424593,"SMOC1_HUMAN",21,-3.35297325585175,0.0100358977704644,0.0372210801130781,0.0956122875213623,"Non-significant",1.42921102829436,"SMOC1","SPARC-related modular calcium-binding protein 1","SMOC1_HUMAN"
0.0745415687561248,16.0993535518646,2.93321580683021,0.0203130941438087,0.0639482332866247,-4.99279644174269,"EF1D_HUMAN",24,3.35265096910508,0.0100407005276294,0.0372210801130781,0.318884372711182,"Non-significant",1.42921102829436,"EEF1D","Elongation factor 1-delta","EF1D_HUMAN"
0.167186498641966,8.56851375102997,3.14197047851666,0.01495790054907,0.0514944473147798,-4.67123155189682,"RASA2_HUMAN",28,3.35252822547637,0.0100425303068386,0.0372210801130781,0.962883949279784,"Up in D",1.42921102829436,"RASA2","Ras GTPase-activating protein 2","RASA2_HUMAN"
0.235412597656225,14.2477452754974,3.71454343413365,0.00664720778881629,0.0285071057074288,-3.80719154662725,"RL23A_HUMAN",8,3.35207619468982,0.0100492719147691,0.0372210801130781,0.28688335418701,"Non-significant",1.42921102829436,"RPL23A","Large ribosomal subunit protein uL23","RL23A_HUMAN"
0.141573190689074,10.4900399446488,3.35277626164279,0.0110399217329224,0.0412231591996929,-4.34948123436007,"PIGS_HUMAN",16,3.35198042585909,0.0100507008291538,0.0372210801130781,0.195643901824948,"Non-significant",1.42921102829436,"PIGS","GPI transamidase component PIG-S","PIGS_HUMAN"
0.188235282897942,10.0200068950653,3.36891755708713,0.0107886929265438,0.0405780119198393,-4.32500004177446,"IBP2_HUMAN",14,3.35164916542976,0.0100556450403763,0.0372224013948967,0.474621057510375,"Non-significant",1.4291956118901,"IGFBP2","Insulin-like growth factor-binding protein 2","IBP2_HUMAN"
0.510195255279538,7.3565137386322,3.30802546403154,0.0117695721881326,0.0431338341167605,-4.41747723320354,"QPCTL_HUMAN",9,3.35081414229635,0.0100681195414304,0.0372515832007143,0.00331115722655007,"Non-significant",1.42885526490971,"QPCTL","Glutaminyl-peptide cyclotransferase-like protein","QPCTL_HUMAN"
-0.253017663955688,8.52295815944672,-3.3339685902218,0.0113405336707453,0.0420208796234364,-4.37803649724341,"KLH42_HUMAN",13,-3.34983930705603,0.0100827033953106,0.0372865693301399,0.01959228515625,"Non-significant",1.42844757345097,"KLHL42","Kelch-like protein 42","KLH42_HUMAN"
0.359368562698364,9.61082088947296,3.55121412016869,0.00833927048336683,0.0335571329034479,-4.05028625023599,"SC22A_HUMAN",6,3.34956801080764,0.0100867660438325,0.0372865693301399,0.0122389793396263,"Non-significant",1.42844757345097,"SEC22A","Vesicle-trafficking protein SEC22a","SC22A_HUMAN"
-0.480427861213689,8.01262158155441,-3.24895955723342,0.0128120790269344,0.0457363707395669,-4.50748916071295,"CO8B_HUMAN",16,-3.34763999034754,0.0101156879135504,0.0373764534292114,0.248477458953849,"Non-significant",1.42740191026582,"C8B","Complement component C8 beta chain","CO8B_HUMAN"
0.130399703979478,10.2154657840729,3.0990262362779,0.0159233627591835,0.0539200981800823,-4.73718255953928,"PDP1_HUMAN",26,3.34711540083835,0.0101235723305985,0.0373840229866359,-0.156185626983675,"Non-significant",1.42731396494528,"PDP1","[Pyruvate dehydrogenase [acetyl-transferring]]-phosphatase 1, mitochondrial","PDP1_HUMAN"
-0.119638919830301,13.2102358341217,-2.98844907050598,0.0187243323831428,0.0605295748831956,-4.90749979865053,"ADRO_HUMAN",35,-3.34689071591814,0.0101269512601215,0.0373840229866359,0.306223154067995,"Non-significant",1.42731396494528,"FDXR","NADPH:adrenodoxin oxidoreductase, mitochondrial","ADRO_HUMAN"
0.0757842063903453,11.6575300693512,2.5492847218079,0.0360587440478922,0.097063852801595,-5.58711414490251,"SF3B1_HUMAN",63,3.34623721341748,0.0101367857452677,0.0373931196825786,0.27862787246705,"Non-significant",1.42720830044059,"SF3B1","Splicing factor 3B subunit 1","SF3B1_HUMAN"
0.129487991332972,10.3651440143585,3.51983924327884,0.00871435338245725,0.0345930838284042,-4.09732378249278,"HEXI1_HUMAN",14,3.34611457764006,0.0101386324009949,0.0373931196825786,0.00801181793217332,"Non-significant",1.42720830044059,"HEXIM1","Protein HEXIM1","HEXI1_HUMAN"
0.0926568508147785,10.8702343702316,3.13116370176938,0.0151948850516533,0.0520216444342256,-4.68781654397579,"ARI1_HUMAN",21,3.34342995625143,0.010179146712642,0.0375254867907213,-0.0994172096252246,"Non-significant",1.42567366526316,"ARIH1","E3 ubiquitin-protein ligase ARIH1","ARI1_HUMAN"
0.168725967407212,9.98708534240722,3.15763516797285,0.0146212975106573,0.0507220239720843,-4.64720528854839,"CSTF3_HUMAN",25,3.34251714277071,0.0101929611370711,0.0375593490763828,-0.0662066936492742,"Non-significant",1.42528194289647,"CSTF3","Cleavage stimulation factor subunit 3","CSTF3_HUMAN"
-0.133672714233374,13.6844205856323,-3.75401341931593,0.00629634078289224,0.0273054565004744,-3.74891129992054,"CCS_HUMAN",12,-3.34033700045503,0.0102260353572165,0.0376596720139227,-0.0426847934722918,"Non-significant",1.42412346666571,"CCS","Copper chaperone for superoxide dismutase","CCS_HUMAN"
0.381530404090885,7.68137341737747,3.32330715479471,0.0115147997939008,0.0424301024194874,-4.39423763227534,"ELF1_HUMAN",10,3.34011104709721,0.0102294696966583,0.0376596720139227,-0.0293159484863494,"Non-significant",1.42412346666571,"ELF1","ETS-related transcription factor Elf-1","ELF1_HUMAN"
0.43893265724182,7.81495499610901,3.49122689777719,0.0090721836047049,0.0356818699799203,-4.1403106840941,"RSRC1_HUMAN",5,3.33960967798663,0.0102370945209811,0.0376706507679097,0.187515735626226,"Non-significant",1.42399687720924,"RSRC1","Serine/Arginine-related protein 53","RSRC1_HUMAN"
0.271748065948488,9.90869331359863,3.27271706561406,0.0123814288554438,0.0446700372312453,-4.47124945655253,"WDR82_HUMAN",15,3.33873165712705,0.0102504619281584,0.0376865989005565,0.0954878330230517,"Non-significant",1.42381305452093,"WDR82","WD repeat-containing protein 82","WDR82_HUMAN"
-0.104027271270748,14.4725348949432,-2.86677926708169,0.0224130839818111,0.0685228950370817,-5.09554173044044,"PFKAL_HUMAN",43,-3.33871486599696,0.0102507177438413,0.0376865989005565,-0.00377631187437544,"Non-significant",1.42381305452093,"PFKL","ATP-dependent 6-phosphofructokinase, liver type","PFKAL_HUMAN"
-0.0737657546996981,14.1455969810486,-2.73137189110172,0.027424946196734,0.0797012942121418,-5.30524346134351,"ACSA_HUMAN",31,-3.3370547860673,0.0102760426486507,0.0377625951318621,-0.1239776611328,"Non-significant",1.4229381676388,"ACSS2","Acetyl-coenzyme A synthetase, cytoplasmic","ACSA_HUMAN"
-0.266235828399649,10.1401858329773,-3.42195989169146,0.0100051481780625,0.0382752344727955,-4.24472452176622,"S13A5_HUMAN",10,-3.33527265182327,0.0103033030593829,0.0378160515526546,0.0211248397827006,"Non-significant",1.42232381865368,"SLC13A5","Na(+)/citrate cotransporter","S13A5_HUMAN"
0.19777035713196,8.9885927438736,3.24254836679143,0.0129309985417955,0.0460386670329658,-4.51727664846779,"PTN2_HUMAN",18,3.33506335468789,0.0103065095787183,0.0378160515526546,-0.203081488609312,"Non-significant",1.42232381865368,"PTPN2","Tyrosine-protein phosphatase non-receptor type 2","PTN2_HUMAN"
-0.129646778106675,11.153728723526,-3.22719480374019,0.0132205736256091,0.046904999736857,-4.54072908297321,"A16A1_HUMAN",19,-3.33463018638373,0.01031314924476,0.0378160515526546,0.220697164535524,"Non-significant",1.42232381865368,"ALDH16A1","Aldehyde dehydrogenase family 16 member A1","A16A1_HUMAN"
-0.24034905433655,8.15294706821442,-3.3281165084439,0.0114358384426402,0.0421774514198102,-4.38692807727514,"DJC21_HUMAN",13,-3.33452130462634,0.0103148189101138,0.0378160515526546,-0.299472808837891,"Non-significant",1.42232381865368,"DNAJC21","DnaJ homolog subfamily C member 21","DJC21_HUMAN"
-0.186634540557854,10.7657294273377,-3.82422278157777,0.00572056648007532,0.0254896630529001,-3.64571028069845,"RB27A_HUMAN",9,-3.33447935961361,0.0103154621990069,0.0378160515526546,-0.055437088012674,"Non-significant",1.42232381865368,"RAB27A","Ras-related protein Rab-27A","RB27A_HUMAN"
-0.138753652572628,12.2866019010544,-3.46474354446434,0.00941741929475303,0.0367017003638934,-4.18017471049,"UBA5_HUMAN",14,-3.33392694598954,0.0103239382333314,0.0378160515526546,0.0804493427276753,"Non-significant",1.42232381865368,"UBA5","Ubiquitin-like modifier-activating enzyme 5","UBA5_HUMAN"
0.352375268936154,8.70325744152069,4.06113452918837,0.00416127932944203,0.0200553889572291,-3.30208981838595,"SEN15_HUMAN",3,3.33374035282134,0.0103268029122326,0.0378160515526546,-0.718086838722235,"Up in C",1.42232381865368,"TSEN15","tRNA-splicing endonuclease subunit Sen15","SEN15_HUMAN"
0.190789461135852,10.9377552270889,3.63990547450286,0.0073695566280511,0.0307912371163783,-3.91790312840836,"B4GT1_HUMAN",10,3.33367059583887,0.0103278740745234,0.0378160515526546,0.167279481887824,"Non-significant",1.42232381865368,"B4GALT1","Beta-1,4-galactosyltransferase 1","B4GT1_HUMAN"
0.103890657424897,11.0709623098374,3.14194776974593,0.0149583944196372,0.0514944473147798,-4.67126639445371,"SNTB2_HUMAN",21,3.33245709207249,0.0103465269680242,0.0378672619840094,0.0398738384246755,"Non-significant",1.42173609567729,"SNTB2","Beta-2-syntrophin","SNTB2_HUMAN"
0.16901683807375,12.8506333827973,4.36617152716544,0.00279648130449984,0.0151371909971392,-2.87072791853632,"HNRDL_HUMAN",8,3.33174839879858,0.010357436813338,0.0378901002269722,0.109505057334903,"Non-significant",1.42147424592682,"HNRNPDL","Heterogeneous nuclear ribonucleoprotein D-like","HNRDL_HUMAN"
0.614763259887697,8.06396508216858,3.52819416484008,0.00861273799736268,0.0343577955312688,-4.08478771379452,"CAR16_HUMAN",1,3.3306185783459,0.0103748547415785,0.0379367153551904,0.0140566825866699,"Non-significant",1.42094027399741,"CARD16","Caspase recruitment domain-containing protein 16","CAR16_HUMAN"
0.144903898239125,12.1537507772446,3.28371109704685,0.0121873686293065,0.0442057707010249,-4.45449497023762,"LIMS1_HUMAN",17,3.33004008160626,0.010383785129521,0.0379522669103303,2.28438031673431,"Up in D",1.42076227833914,"LIMS1","LIM and senescent cell antigen-like-containing domain protein 1","LIMS1_HUMAN"
-0.129415750503542,9.4109822511673,-3.35092374328578,0.0110691511641974,0.0413132900396954,-4.35229244538918,"GL8D1_HUMAN",16,-3.32946341314343,0.0103926953702144,0.0379677308572354,-0.2308669090271,"Non-significant",1.42058535770954,"GLT8D1","Glycosyltransferase 8 domain-containing protein 1","GL8D1_HUMAN"
0.174340248107905,14.2938628196716,3.26068988685631,0.0125974905477514,0.0452683960604317,-4.48958993666368,"RL15_HUMAN",17,3.32619406010209,0.010443363726681,0.0381336943171952,-0.260289669036851,"Non-significant",1.4186911190942,"RPL15","Large ribosomal subunit protein eL15","RL15_HUMAN"
-0.145067214965827,17.776903629303,-3.15809773141799,0.0146114805317206,0.0507220239720843,-4.64649607353079,"MDHM_HUMAN",22,-3.32572127923097,0.0104507124245957,0.0381336943171952,-0.0605729818344125,"Non-significant",1.4186911190942,"MDH2","Malate dehydrogenase, mitochondrial","MDHM_HUMAN"
-0.117268085479724,10.5115826129913,-2.89703652568995,0.0214298523250742,0.0663881825380811,-5.0487311789073,"PLPL6_HUMAN",52,-3.32562414933669,0.0104522228446441,0.0381336943171952,-0.190441608428948,"Non-significant",1.4186911190942,"PNPLA6","Patatin-like phospholipase domain-containing protein 6","PLPL6_HUMAN"
-0.185821771621706,9.70025718212128,-3.81420530218249,0.00579912414143352,0.0257266775744076,-3.6603978462765,"GLOD5_HUMAN",9,-3.32407602834489,0.0104763280520377,0.0382044610401051,-0.05902051925659,"Non-significant",1.41788592263845,"GLOD5","Glyoxalase domain-containing protein 5","GLOD5_HUMAN"
0.159976720809954,10.6927880048752,3.67662654376848,0.0070041548161773,0.0296307154215134,-3.86335299423834,"OVCA2_HUMAN",11,3.32299451021503,0.0104932027685192,0.0382488082945934,-0.0148401260376261,"Non-significant",1.41738209146839,"OVCA2","Esterase OVCA2","OVCA2_HUMAN"
-0.279193639755249,9.20802581310272,-3.25316237133357,0.012734752286736,0.0456605302936702,-4.50107483299864,"S4A4_HUMAN",15,-3.32144933307655,0.0105173616502532,0.0383196553345999,-0.323817491531372,"Non-significant",1.41657840582926,"SLC4A4","Electrogenic sodium bicarbonate cotransporter 1","S4A4_HUMAN"
0.0973958969116246,14.3638954162598,2.91297995987427,0.0209300031418005,0.0652675040325017,-5.02407645301937,"UBP14_HUMAN",30,3.31832005717777,0.0105664679353372,0.0384812930104695,-0.1160743236542,"Non-significant",1.41475034365404,"USP14","Ubiquitin carboxyl-terminal hydrolase 14","UBP14_HUMAN"
0.220531225204477,11.2403801679611,3.09254963460436,0.0160745843170434,0.0542234149711151,-4.74713910538828,"KI13B_HUMAN",81,3.31545145101829,0.0106116962139221,0.0386286689456098,-0.0326325893401993,"Non-significant",1.41309025637851,"KIF13B","Kinesin-like protein KIF13B","KI13B_HUMAN"
0.564675807952884,6.94878756999969,3.20953342672993,0.0135622015094291,0.0478867289153647,-4.56772943702569,"EVI5L_HUMAN",18,3.31435875651646,0.0106289780146305,0.0386596461749757,0.211323738098177,"Non-significant",1.41274212508653,"EVI5L","EVI5-like protein","EVI5L_HUMAN"
0.231272935867326,10.3718067407608,3.14523872483224,0.0148870021218465,0.0513139911710547,-4.66621737621336,"CHD8_HUMAN",31,3.31403453662552,0.0106341115110276,0.0386596461749757,-0.136739730834975,"Non-significant",1.41274212508653,"CHD8","Chromodomain-helicase-DNA-binding protein 8","CHD8_HUMAN"
-0.167973518371582,9.43193411827087,-3.07010142300656,0.016610556471392,0.0554414048576202,-4.78166860363085,"Z3H7B_HUMAN",37,-3.31401002857335,0.0106344996626258,0.0386596461749757,-0.134945869445797,"Non-significant",1.41274212508653,"ZC3H7B","Zinc finger CCCH domain-containing protein 7B","Z3H7B_HUMAN"
0.410664081573485,8.41271162033081,3.42803361980209,0.00991937871041651,0.0380727714552127,-4.23554971770553,"SMS1_HUMAN",6,3.3134231441521,0.0106437990380477,0.0386761242251315,-0.0848810672759495,"Non-significant",1.41255705351289,"SGMS1","Phosphatidylcholine:ceramide cholinephosphotransferase 1","SMS1_HUMAN"
