"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","C_vs_BD","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
0.447151422500626,12.5786987543106,14.8857127318074,7.74370904561967e-07,1.33769065832535e-05,5.90559988392986,"PDC10_HUMAN",12,12.3349378566145,1.56044739940078e-06,1.77083499283048e-05,0.116753101348881,"Non-significant",4.75182190467205,"PDCD10","Programmed cell death protein 10","PDC10_HUMAN"
-0.330753564834573,15.354497551918,-10.7511678784687,8.03983865749074e-06,7.37121478721806e-05,3.28711834973499,"SSDH_HUMAN",29,-12.3323842598279,1.56294703905188e-06,1.77119445179706e-05,0.580877900123597,"Up in BD",4.75173375687507,"ALDH5A1","Succinate-semialdehyde dehydrogenase, mitochondrial","SSDH_HUMAN"
-0.299560785293597,10.0951946973801,-9.68720558165411,1.67529583668918e-05,0.000129641880627193,2.46547210043799,"PLCG2_HUMAN",59,-12.3234598381812,1.57171810202348e-06,1.77629881314323e-05,0.783615469932555,"Up in BD",4.75048397437765,"PLCG2","1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-2","PLCG2_HUMAN"
2.0034841299057,8.27693325281143,13.5776013262753,1.50945137005514e-06,2.1829568408962e-05,5.15929111242195,"KPCD1_HUMAN",1,12.3233467362612,1.57182961281346e-06,1.77629881314323e-05,2.66507995128632,"Up in BD",4.75048397437765,"PRKD1","Serine/threonine-protein kinase D1","KPCD1_HUMAN"
0.625891923904401,10.9839874505997,12.087302882894,3.48757537161852e-06,4.00071040888357e-05,4.22209596408669,"GPD1L_HUMAN",17,12.3195847689028,1.57554369934016e-06,1.77801969074354e-05,1.26079249382018,"Up in BD",4.75006343372918,"GPD1L","Glycerol-3-phosphate dehydrogenase 1-like protein","GPD1L_HUMAN"
-0.473939657211307,8.75512015819549,-13.1406543606234,1.9119360179076e-06,2.58557480821704e-05,4.89483783932977,"CDK6_HUMAN",14,-12.3156536304551,1.57943528676582e-06,1.77993582178026e-05,0.519875288009651,"Up in BD",4.74959565653896,"CDK6","Cyclin-dependent kinase 6","CDK6_HUMAN"
1.6626638174057,7.98266464471817,12.4330052524967,2.84852089552631e-06,3.467365060383e-05,4.44865921247353,"PARVB_HUMAN",7,12.3118475136115,1.58321334857647e-06,1.78171887799577e-05,-0.0512182712554932,"Non-significant",4.74916081846212,"PARVB","Beta-parvin","PARVB_HUMAN"
-0.686705589294421,14.7304816246033,-14.4206498112802,9.75367834047648e-07,1.59338105800263e-05,5.64765775288078,"UDB15_HUMAN",9,-12.3007048264786,1.59433209503657e-06,1.79174662314775e-05,0.94517254829407,"Up in BD",4.74672340535971,"UGT2B15","UDP-glucuronosyltransferase 2B15","UDB15_HUMAN"
-0.433401107788072,16.4581522941589,-11.4272557913035,5.21096781157365e-06,5.3999735406269e-05,3.77256746874609,"GRHPR_HUMAN",24,-12.2960205948473,1.59903229436815e-06,1.79454329688841e-05,0.573479533195493,"Up in BD",4.74604605899534,"GRHPR","Glyoxylate reductase/hydroxypyruvate reductase","GRHPR_HUMAN"
-0.480126619338968,15.3715637922287,-17.1116803182649,2.79812298105496e-07,6.20212790213807e-06,7.04193386570359,"ARK74_HUMAN",10,-12.2907084479319,1.60438129755195e-06,1.7980593713172e-05,-1.28304219245913,"Up in C",4.74519597210794,"AKR7L","Aflatoxin B1 aldehyde reductase member 4","ARK74_HUMAN"
0.656445980072023,8.847416639328,11.5042427996971,4.96721951109019e-06,5.22749923644434e-05,3.82619710428321,"MARK2_HUMAN",29,12.2816067087844,1.613592733003e-06,1.80400491426002e-05,-0.0674886703490998,"Non-significant",4.74376228373803,"MARK2","Serine/threonine-protein kinase MARK2","MARK2_HUMAN"
-0.966931104660036,9.56073558330536,-11.8388657710132,4.04692367339708e-06,4.42543648058543e-05,4.05558099910494,"PDK3_HUMAN",19,-12.2808920424528,1.6143185115389e-06,1.80400491426002e-05,-0.120472908020025,"Non-significant",4.74376228373803,"PDK3","[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 3, mitochondrial","PDK3_HUMAN"
0.564474821090691,9.35808670520782,11.9807960718307,3.71594365656852e-06,4.18185392918127e-05,4.15109633343921,"LMCD1_HUMAN",18,12.2784327651535,1.61681881681859e-06,1.80400491426002e-05,-0.106603860855101,"Non-significant",4.74376228373803,"LMCD1","LIM and cysteine-rich domains protein 1","LMCD1_HUMAN"
-0.41454696655275,11.4923677444458,-11.2997883193279,5.64475639997855e-06,5.71804662040274e-05,3.68305124788706,"FGGY_HUMAN",25,-12.2767033150409,1.61857971109354e-06,1.80400491426002e-05,0.305481433868405,"Non-significant",4.74376228373803,"FGGY","FGGY carbohydrate kinase domain-containing protein","FGGY_HUMAN"
0.436665296554574,10.9027794599533,13.3536184895308,1.70235924876206e-06,2.37465049604651e-05,5.02474139780104,"A2AP_HUMAN",14,12.2693001317081,1.62614175871015e-06,1.80994708232841e-05,0.747737407684324,"Up in BD",4.74233412247265,"SERPINF2","Alpha-2-antiplasmin","A2AP_HUMAN"
0.511164903640722,9.85530388355254,11.8811371198252,3.94499531320814e-06,4.3550601321593e-05,4.084137266351,"DCP1A_HUMAN",19,12.2600174239303,1.63567951279159e-06,1.81806898175218e-05,-0.0579545497894278,"Non-significant",4.74038964266192,"DCP1A","mRNA-decapping enzyme 1A","DCP1A_HUMAN"
-0.336919307708751,17.3055913448334,-10.3273849879728,1.06846682567546e-05,9.16441841810851e-05,2.96877910617584,"CATA_HUMAN",39,-12.2494762197781,1.64658622298772e-06,1.82768818239704e-05,-0.0987133979797505,"Non-significant",4.73809789624747,"CAT","Catalase","CATA_HUMAN"
0.416851758956925,10.958191037178,10.6420054577325,8.64259408675665e-06,7.76092238522137e-05,3.20619334555014,"RB3GP_HUMAN",46,12.230019765405,1.66693142114632e-06,1.84774338130891e-05,-0.162950277328475,"Non-significant",4.73335834470694,"RAB3GAP1","Rab3 GTPase-activating protein catalytic subunit","RB3GP_HUMAN"
-1.94146239757537,8.11920958757401,-13.0387088489087,2.02245448893001e-06,2.68140452993106e-05,4.83195647157619,"PAGE4_HUMAN",3,-12.2269480718243,1.6701690298304e-06,1.84845449377419e-05,-0.148396253585815,"Non-significant",4.73319123664945,"PAGE4","P antigen family member 4","PAGE4_HUMAN"
-0.495082139968876,15.5316447019577,-12.3321392270395,3.02018621547963e-06,3.61442344430704e-05,4.38315902189283,"DHI1_HUMAN",16,-12.2250916252301,1.67212915754284e-06,1.84845449377419e-05,0.1355857849121,"Non-significant",4.73319123664945,"HSD11B1","11-beta-hydroxysteroid dehydrogenase 1","DHI1_HUMAN"
0.591975688934323,10.6051590442658,12.2925364392501,3.09075225305704e-06,3.67179557559367e-05,4.35730696014858,"U3IP2_HUMAN",15,12.2026304413809,1.69604961794978e-06,1.87234647619653e-05,0.596245288848873,"Up in BD",4.72761378231961,"RRP9","U3 small nucleolar RNA-interacting protein 2","U3IP2_HUMAN"
0.891027927398676,12.804473400116,11.8000097563142,4.14324123541899e-06,4.50043632987814e-05,4.02924986632012,"GBP3_HUMAN",18,12.1975587053839,1.70150362810189e-06,1.87581527695907e-05,-0.00432801246642889,"Non-significant",4.7268099314939,"GBP3","Guanylate-binding protein 3","GBP3_HUMAN"
0.75890445709225,11.6328570842743,11.4958240674551,4.99323836798461e-06,5.24128539687284e-05,3.820348394957,"LEMD2_HUMAN",29,12.1883993588705,1.71140307613886e-06,1.88416886835694e-05,-0.124712705612174,"Non-significant",4.72488017621989,"LEMD2","LEM domain-containing protein 2","LEMD2_HUMAN"
4.27451491355895,8.83898985385895,11.8518297820607,4.01535151301073e-06,4.40603926425081e-05,4.06434866231571,"COMP_HUMAN",5,12.1796772300912,1.72088983843743e-06,1.89204609066142e-05,0.226149320602401,"Non-significant",4.72306828829569,"COMP","Cartilage oligomeric matrix protein","COMP_HUMAN"
0.66914463043212,13.2011904716492,12.0044940191024,3.66370866542312e-06,4.14974917569903e-05,4.16694366654117,"AACT_HUMAN",16,12.1681438483441,1.73352465805707e-06,1.90335846758796e-05,-0.413941621780426,"Non-significant",4.72047941148466,"SERPINA3","Alpha-1-antichymotrypsin","AACT_HUMAN"
-0.641499280929603,13.5742717981339,-11.4131668721998,5.25701838383325e-06,5.43381492565898e-05,3.76271770510937,"CP8B1_HUMAN",27,-12.1441022064884,1.76019691579779e-06,1.92937832738931e-05,0.602336645126345,"Up in BD",4.71458260419265,"CYP8B1","7-alpha-hydroxycholest-4-en-3-one 12-alpha-hydroxylase","CP8B1_HUMAN"
-0.298284053802497,11.7244277000427,-11.9335125859073,3.82269391187433e-06,4.266483961616e-05,4.11939106261047,"DCAF8_HUMAN",19,-12.1425108771056,1.76197848237057e-06,1.92937832738931e-05,-0.0343520641326949,"Non-significant",4.71458260419265,"DCAF8","DDB1- and CUL4-associated factor 8","DCAF8_HUMAN"
-0.330101490020748,18.5925467014313,-10.1774867141772,1.18447294865568e-05,9.88766821542407e-05,2.85341910985574,"AK1C1_HUMAN",40,-12.133294777025,1.77233604107481e-06,1.93810439855539e-05,-0.411824464797975,"Non-significant",4.7126228328088,"AKR1C1","Aldo-keto reductase family 1 member C1","AK1C1_HUMAN"
-0.388983249664328,17.9632656574249,-10.4972490364189,9.52188413610679e-06,8.39788781308375e-05,3.09773973137644,"HYEP_HUMAN",42,-12.1303876428054,1.77561733963976e-06,1.93907928584617e-05,-0.456139087677,"Non-significant",4.71240443295249,"EPHX1","Epoxide hydrolase 1","HYEP_HUMAN"
1.7562769651413,7.18354564905167,13.9396993648421,1.24753139422913e-06,1.88149995032995e-05,5.37246077363015,"S10AC_HUMAN",1,12.1279094856401,1.77841980965099e-06,1.93917763571584e-05,0.26191806793215,"Non-significant",4.71238240614686,"S100A12","Protein S100-A12","S10AC_HUMAN"
-1.34009373188019,7.16999620199203,-13.905648884252,1.26983923377156e-06,1.90430955858249e-05,5.35263854209993,"FETUB_HUMAN",4,-12.1260841104081,1.7804872302296e-06,1.93917763571584e-05,0.49004340171815,"Non-significant",4.71238240614686,"FETUB","Fetuin-B","FETUB_HUMAN"
-0.2583498954773,14.570271730423,-9.90016399416688,1.43844048264265e-05,0.000115331087709116,2.63602567730057,"GUAD_HUMAN",31,-12.1195547576306,1.78790439130018e-06,1.94464560737395e-05,0.0796008110046493,"Non-significant",4.71115953304544,"GDA","Guanine deaminase","GUAD_HUMAN"
0.5104923248291,8.54881238937378,11.3165642448288,5.58540535805214e-06,5.68632108848621e-05,3.69488431120663,"ANS1A_HUMAN",25,12.1068279238539,1.80246116214553e-06,1.95785406554871e-05,0.172875642776475,"Non-significant",4.70821968275194,"ANKS1A","Ankyrin repeat and SAM domain-containing protein 1A","ANS1A_HUMAN"
-0.688778162002562,9.56440389156341,-12.9407726683363,2.13545823397838e-06,2.79469485653235e-05,4.77111547829996,"U119B_HUMAN",11,-12.0910695571421,1.82066918540795e-06,1.97498793721927e-05,0.515592813491825,"Up in BD",4.70443555260213,"UNC119B","Protein unc-119 homolog B","U119B_HUMAN"
0.879117965698201,11.2718832492828,11.4565236631556,5.11674921677263e-06,5.34328225803e-05,3.79299403120641,"PAPS1_HUMAN",29,12.0834508926346,1.82954581111219e-06,1.98196725118349e-05,0.0786935091018703,"Non-significant",4.70290352580826,"PAPSS1","Bifunctional 3'-phosphoadenosine 5'-phosphosulfate synthase 1","PAPS1_HUMAN"
-0.675170660018923,8.71871793270111,-12.3640491562757,2.96464787597677e-06,3.55603695836799e-05,4.40393380721028,"RDH10_HUMAN",13,-12.0782958092813,1.83557950776932e-06,1.98585228347204e-05,1.12872934341432,"Up in BD",4.70205305939496,"RDH10","Retinol dehydrogenase 10","RDH10_HUMAN"
0.355052471160898,11.0813407897949,10.3067378887856,1.08365920271818e-05,9.23614576770515e-05,2.95297688485482,"LRSM1_HUMAN",40,12.0731395642947,1.8416368142173e-06,1.98975247810375e-05,0.753194928169252,"Up in BD",4.70120094574088,"LRSAM1","E3 ubiquitin-protein ligase LRSAM1","LRSM1_HUMAN"
-0.419682025909403,15.713118314743,-11.9065701277321,3.88506465584132e-06,4.30647740676182e-05,4.10127383573545,"CAH2_HUMAN",18,-12.0705582693772,1.84467758104961e-06,1.99038748572294e-05,1.3707492351532,"Up in BD",4.70106236754522,"CA2","Carbonic anhydrase 2","CAH2_HUMAN"
2.7891904115677,9.18359345197678,12.3070107447657,3.06474792035716e-06,3.65696538614383e-05,4.36676442310013,"IFM2_HUMAN",2,12.0644984455174,1.8518381247466e-06,1.99546009883053e-05,0.37396669387817,"Non-significant",4.69995695193457,"IFITM2","Interferon-induced transmembrane protein 2","IFM2_HUMAN"
0.268806934356698,12.3477263450623,9.11671563149863,2.55767995073198e-05,0.000181688753183391,1.99221668432059,"ZO2_HUMAN",66,12.0549446987767,1.86319040134608e-06,2.00503009502945e-05,-0.264080524444577,"Non-significant",4.697879104337,"TJP2","Tight junction protein ZO-2","ZO2_HUMAN"
-0.40992283821106,9.5327273607254,-10.3125023912683,1.07939329907741e-05,9.21915497759382e-05,2.95739153192649,"UBR1_HUMAN",61,-12.0143244064092,1.91233355572933e-06,2.05408035316696e-05,-0.157012224197425,"Non-significant",4.68738257132567,"UBR1","E3 ubiquitin-protein ligase UBR1","UBR1_HUMAN"
0.246276140213023,12.8686858415604,8.72660283386915,3.46132748885414e-05,0.000227809896341719,1.65399189221697,"KINH_HUMAN",72,12.0101577152778,1.91745585235945e-06,2.05408035316696e-05,0.0905413627624494,"Non-significant",4.68738257132567,"KIF5B","Kinesin-1 heavy chain","KINH_HUMAN"
-0.384593963623079,17.180371761322,-10.8115359794988,7.72691861615826e-06,7.18169732548776e-05,3.33155786823318,"IDHC_HUMAN",28,-12.0097743769098,1.91792787659268e-06,2.05408035316696e-05,0.32233393192291,"Non-significant",4.68738257132567,"IDH1","Isocitrate dehydrogenase [NADP] cytoplasmic","IDHC_HUMAN"
0.410296678543098,10.4786685705185,12.0785781251519,3.50567550001999e-06,4.00071040888357e-05,4.21630143386157,"WDR12_HUMAN",17,12.0080915307623,1.9200015881071e-06,2.05408035316696e-05,0.897221922874449,"Up in BD",4.68738257132567,"WDR12","Ribosome biogenesis protein WDR12","WDR12_HUMAN"
0.648246288299559,10.139276266098,13.5526929035164,1.52963548157222e-06,2.20300313446609e-05,5.14443153814495,"STX3_HUMAN",10,12.0069348473584,1.92142838064299e-06,2.05408035316696e-05,-0.612841606140133,"Up in C",4.68738257132567,"STX3","Syntaxin-3","STX3_HUMAN"
-0.411344528198228,17.0661306381226,-10.7269132626675,8.16956093979413e-06,7.43136967101901e-05,3.26920100021085,"ASSY_HUMAN",32,-11.9914755966718,1.94061184312527e-06,2.07185848619979e-05,0.263896942138674,"Non-significant",4.68363991145644,"ASS1","Argininosuccinate synthase","ASSY_HUMAN"
0.290258646011351,11.7613171339035,9.44735607737917,1.9960913232107e-05,0.000148862913571062,2.26947557979631,"SON_HUMAN",56,11.9880691166565,1.94486767485039e-06,2.07367362861184e-05,-0.0336909294128755,"Non-significant",4.68325959531754,"SON","Protein SON","SON_HUMAN"
-0.649575352668762,7.18254631757736,-11.2178114604064,5.94519021184428e-06,5.92620066079908e-05,3.62499958437704,"LMTK2_HUMAN",29,-11.9663241441287,1.97228140818952e-06,2.10014322126637e-05,-0.63049340248108,"Up in C",4.6777510871305,"LMTK2","Serine/threonine-protein kinase LMTK2","LMTK2_HUMAN"
2.07322430610655,11.3445593118668,11.5144578017999,4.93585401795399e-06,5.20123629891931e-05,3.83328852956838,"MA7D1_HUMAN",18,11.9569788856959,1.9841953287567e-06,2.11006040596748e-05,-0.29863929748535,"Non-significant",4.67570511171518,"MAP7D1","MAP7 domain-containing protein 1","MA7D1_HUMAN"
0.479151487350475,11.3634499311447,10.5900789327693,8.94704605794306e-06,8.00400570167034e-05,3.16744019352173,"LARP1_HUMAN",55,11.942701995227,2.00255196495979e-06,2.12679406330939e-05,-0.0623195171356254,"Non-significant",4.67227456063714,"LARP1","La-related protein 1","LARP1_HUMAN"
0.259948253631574,11.9610967636108,9.21959297773275,2.36588013711118e-05,0.00017063779051129,2.07938495496598,"TCRG1_HUMAN",47,11.9404179120465,2.00550631311143e-06,2.12714748033806e-05,0.215674638748171,"Non-significant",4.67220239835463,"TCERG1","Transcription elongation regulator 1","TCRG1_HUMAN"
-0.821936845779419,9.12715327739716,-11.4464746971733,5.14888058173545e-06,5.34929795649186e-05,3.78598600291108,"PDK1_HUMAN",21,-11.9339669782283,2.01387660665863e-06,2.13178328911248e-05,-0.169254541397096,"Non-significant",4.67125694651519,"PDK1","[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 1, mitochondrial","PDK1_HUMAN"
-0.421725273132328,9.32345843315125,-10.0618890953122,1.28364241038476e-05,0.0001048889679543,2.7634369313145,"AKAP9_HUMAN",185,-11.9330023429757,2.01513160309252e-06,2.13178328911248e-05,0.10283899307251,"Non-significant",4.67125694651519,"AKAP9","A-kinase anchor protein 9","AKAP9_HUMAN"
-0.482044696807879,10.9996478557587,-10.7470673829067,8.0616057404809e-06,7.37450608548614e-05,3.28409175961903,"ERBB2_HUMAN",39,-11.9269743443896,2.02299388471166e-06,2.13731411205083e-05,0.00874137878417791,"Non-significant",4.67013164671494,"ERBB2","Receptor tyrosine-protein kinase erbB-2","ERBB2_HUMAN"
0.376985311508198,11.914937376976,10.2094267375315,1.15861307468283e-05,9.72180608891053e-05,2.87812400419382,"ANFY1_HUMAN",47,11.9206115881519,2.03132998782428e-06,2.14333049690588e-05,0.314256668090823,"Non-significant",4.668910856529,"ANKFY1","Rabankyrin-5","ANFY1_HUMAN"
0.572340011596681,9.59728980064392,12.2233519573779,3.21853499122477e-06,3.78481056794171e-05,4.31196020076142,"MEAK7_HUMAN",14,11.9181801345673,2.03452566194962e-06,2.1439144442934e-05,0.14069724082947,"Non-significant",4.66879254972211,"MEAK7","MTOR-associated protein MEAK7","MEAK7_HUMAN"
0.310696125030521,10.5379903316498,10.9033514890252,7.27692827590656e-06,6.83391157762799e-05,3.39872539723577,"TBC13_HUMAN",23,11.9082483820403,2.04763747872899e-06,2.15493262028626e-05,0.276848554611226,"Non-significant",4.66656630466583,"TBC1D13","TBC1 domain family member 13","TBC13_HUMAN"
1.46604585647583,7.51545929908752,11.3321608636785,5.53085650027047e-06,5.64495215637668e-05,3.70587136764623,"MYOF_HUMAN",76,11.9036006105099,2.05380583298879e-06,2.15862442083822e-05,0.228467226028449,"Non-significant",4.66582291400972,"MYOF","Myoferlin","MYOF_HUMAN"
0.510837316513037,10.066724896431,12.1457816667828,3.36894168099152e-06,3.9106713590222e-05,4.2608359133499,"CLCN7_HUMAN",15,11.895336968693,2.06482437391065e-06,2.1673977968837e-05,-0.0714161396027002,"Non-significant",4.66406137241966,"CLCN7","H(+)/Cl(-) exchange transporter 7","CLCN7_HUMAN"
-0.405452966690071,13.5766946077347,-11.7428510871443,4.28966005216164e-06,4.61622037974e-05,3.99037193328402,"DHRS1_HUMAN",18,-11.8923578269433,2.06881287295223e-06,2.16851725170369e-05,0.413208723068243,"Non-significant",4.66383711845877,"DHRS1","Dehydrogenase/reductase SDR family member 1","DHRS1_HUMAN"
0.380645513534574,13.2798343896866,10.9728708305668,6.95581382583601e-06,6.61658539071903e-05,3.44924734597856,"PACN2_HUMAN",24,11.8905510634984,2.07123597494498e-06,2.16851725170369e-05,-0.322224617004427,"Non-significant",4.66383711845877,"PACSIN2","Protein kinase C and casein kinase substrate in neurons protein 2","PACN2_HUMAN"
0.940993309020998,7.77920913696289,11.3327786608618,5.52870815743191e-06,5.64495215637668e-05,3.70630629488597,"N4BP1_HUMAN",24,11.8628670552736,2.10876307488393e-06,2.20496180278456e-05,0.209392786026001,"Non-significant",4.6565989295447,"N4BP1","NEDD4-binding protein 1","N4BP1_HUMAN"
0.635824203491211,9.62909054756165,11.8414342992936,4.04064619605183e-06,4.42453484949589e-05,4.05731880997287,"TF2B_HUMAN",15,11.8572821434286,2.11642543549553e-06,2.21012560921631e-05,0.401439189910889,"Non-significant",4.65558304312968,"GTF2B","Transcription initiation factor IIB","TF2B_HUMAN"
-0.630620718002325,10.4107095003128,-12.9081438824722,2.17467581056645e-06,2.83231453080838e-05,4.75075034079043,"GNTK_HUMAN",11,-11.8497740912261,2.12677535558529e-06,2.21684166167187e-05,0.73656558990479,"Up in BD",4.65426532534195,"IDNK","Probable gluconokinase","GNTK_HUMAN"
0.798825502395632,8.81202399730682,11.4306799153856,5.19984459778626e-06,5.39533747652656e-05,3.77495966545088,"ZO3_HUMAN",19,11.8486563560041,2.12832099389005e-06,2.21684166167187e-05,-0.14612126350405,"Non-significant",4.65426532534195,"TJP3","Tight junction protein ZO-3","ZO3_HUMAN"
0.601365089416507,9.04555153846741,11.0847442008845,6.47200599125863e-06,6.30027017690389e-05,3.52995160972698,"TEX2_HUMAN",28,11.8430773498304,2.13605460084878e-06,2.21994047221904e-05,0.771146535873399,"Up in BD",4.65365867101486,"TEX2","Testis-expressed protein 2","TEX2_HUMAN"
0.3739984035492,12.1880646944046,9.91057774189854,1.42786339669524e-05,0.000114768476757868,2.64428415025097,"HIP1R_HUMAN",75,11.842563883585,2.13676794281867e-06,2.21994047221904e-05,-0.455276012420626,"Non-significant",4.65365867101486,"HIP1R","Huntingtin-interacting protein 1-related protein","HIP1R_HUMAN"
-0.241910696029649,10.6708880662918,-8.42433188014608,4.4105780415914e-05,0.000274023202369622,1.38319952317806,"UBP24_HUMAN",101,-11.8365223988317,2.14518119842275e-06,2.22583123324836e-05,-0.906737327575701,"Up in C",4.65250776778548,"USP24","Ubiquitin carboxyl-terminal hydrolase 24","UBP24_HUMAN"
0.674208164215095,9.24381828308105,11.0077769736623,6.80061945650498e-06,6.52248537471411e-05,3.47450699497786,"RENT2_HUMAN",38,11.8288311740382,2.15594544177801e-06,2.23414320748235e-05,-0.693840980529826,"Up in C",4.65088899226517,"UPF2","Regulator of nonsense transcripts 2","RENT2_HUMAN"
0.423207283020016,9.4718005657196,10.8224077975064,7.67203371527012e-06,7.13886256487406e-05,3.33953760241631,"C2D1B_HUMAN",27,11.8210911080501,2.16683899234836e-06,2.24256780407074e-05,-1.1881160736084,"Up in C",4.64925441718527,"CC2D1B","Coiled-coil and C2 domain-containing protein 1B","C2D1B_HUMAN"
1.5108528137207,9.08274173736572,12.8760937373131,2.21399064749464e-06,2.86512282516292e-05,4.73069973883233,"TSN4_HUMAN",4,11.8120461079166,2.17964712345936e-06,2.25294990570054e-05,0.729423522949174,"Up in BD",4.64724846469858,"TSPAN4","Tetraspanin-4","TSN4_HUMAN"
0.307304620742823,10.5973471403122,10.3828872320652,1.02880189386555e-05,8.87109305719985e-05,3.01112044092772,"PRP4_HUMAN",27,11.8091768062556,2.18372783770029e-06,2.25411741408982e-05,-0.424924612045288,"Non-significant",4.64702346585725,"PRPF4","U4/U6 small nuclear ribonucleoprotein Prp4","PRP4_HUMAN"
0.537817955017074,12.0025587081909,10.9063825926188,7.26258423943557e-06,6.82834397668368e-05,3.40093418645832,"COG7_HUMAN",31,11.8073483160616,2.18633276422071e-06,2.25411741408982e-05,-0.146556377410889,"Non-significant",4.64702346585725,"COG7","Conserved oligomeric Golgi complex subunit 7","COG7_HUMAN"
1.58857297897339,8.78829550743103,11.3108990042275,5.60536926909126e-06,5.69949451746948e-05,3.69089004679973,"MCM7_HUMAN",26,11.796049152983,2.20250712669011e-06,2.26609940322406e-05,-0.086157083511349,"Non-significant",4.64472104357905,"MCM7","DNA replication licensing factor MCM7","MCM7_HUMAN"
-0.4928708076477,11.9419672489166,-11.0197587465032,6.74824986862799e-06,6.49529056157147e-05,3.48316102736873,"SPCS_HUMAN",25,-11.7953306916897,2.20354009014516e-06,2.26609940322406e-05,0.557003259658826,"Up in BD",4.64472104357905,"SEPSECS","O-phosphoseryl-tRNA(Sec) selenium transferase","SPCS_HUMAN"
3.57413053512573,8.13235759735107,11.3343508949927,5.52324507159887e-06,5.64495215637668e-05,3.70741304627584,"MATN3_HUMAN",18,11.7777405729373,2.22899977366231e-06,2.28938027386025e-05,0.471705198288001,"Non-significant",4.64028206354114,"MATN3","Matrilin-3","MATN3_HUMAN"
0.643781423568726,9.08031737804413,11.2501374725765,5.82461955884896e-06,5.85261021050294e-05,3.64793659723651,"INT5_HUMAN",21,11.749690417939,2.27028179641983e-06,2.32883267966505e-05,-0.0761849880218488,"Non-significant",4.6328617132294,"INTS5","Integrator complex subunit 5","INT5_HUMAN"
0.388057470321678,11.3755801916122,10.8634265871015,7.46887226604149e-06,6.98989960399777e-05,3.36958056754724,"CTBL1_HUMAN",24,11.7429698203417,2.28029901283743e-06,2.33615482199027e-05,-0.0626044273376252,"Non-significant",4.63149837897916,"CTNNBL1","Beta-catenin-like protein 1","CTBL1_HUMAN"
-0.268391847610452,15.7479757070541,-9.8293388712339,1.51275816716842e-05,0.000120220565802199,2.57965833372995,"6PGD_HUMAN",30,-11.7318492939165,2.29698305301076e-06,2.35028001161782e-05,-0.183556318283079,"Non-significant",4.62888039293845,"PGD","6-phosphogluconate dehydrogenase, decarboxylating","6PGD_HUMAN"
0.528805017471297,11.4507967233658,11.449969232846,5.1376811634945e-06,5.3461429107907e-05,3.7884236806165,"CTL1_HUMAN",18,11.7277552829762,2.30315956976809e-06,2.35363183238013e-05,-0.111735343933102,"Non-significant",4.62826147083445,"SLC44A1","Choline transporter-like protein 1","CTL1_HUMAN"
1.05571269989013,9.68760681152343,11.7079364439041,4.3819635420858e-06,4.69686290363067e-05,3.96653906579786,"S15A1_HUMAN",11,11.6952556544753,2.35285428083339e-06,2.39861405455087e-05,0.0452518463134766,"Non-significant",4.62003962592254,"SLC15A1","Solute carrier family 15 member 1","S15A1_HUMAN"
-1.10043025016784,9.38224518299102,-13.5823166238624,1.50566434158448e-06,2.18160008350295e-05,5.16210122853095,"S5A2_HUMAN",5,-11.6951036794372,2.35308945948051e-06,2.39861405455087e-05,-0.350759983062748,"Non-significant",4.62003962592254,"SRD5A2","3-oxo-5-alpha-steroid 4-dehydrogenase 2","S5A2_HUMAN"
0.378177165985129,12.1725475788116,10.4623629222121,9.74856696806557e-06,8.49622689354286e-05,3.07140502003706,"ABHGA_HUMAN",29,11.6563466892757,2.41393140145241e-06,2.45754572037451e-05,0.0976710319518741,"Non-significant",4.60949839377186,"ABHD16A","Phosphatidylserine lipase ABHD16A","ABHGA_HUMAN"
-0.380788326263449,18.2471687793732,-10.2172818134134,1.15235101434889e-05,9.70159578921765e-05,2.88418936555819,"ALDH2_HUMAN",37,-11.6535164003986,2.41844285537212e-06,2.45905329930945e-05,0.0249466896057005,"Non-significant",4.60923205794484,"ALDH2","Aldehyde dehydrogenase, mitochondrial","ALDH2_HUMAN"
0.547659397125251,13.3867919445038,14.0130399997857,1.20096949749422e-06,1.83499166239665e-05,5.41500073787559,"TMX1_HUMAN",10,11.6469719553321,2.42891074732306e-06,2.46660598295111e-05,0.216304779052736,"Non-significant",4.60790021941855,"TMX1","Thioredoxin-related transmembrane protein 1","TMX1_HUMAN"
0.205871820449822,12.0519291162491,8.08414914098805,5.84473334069216e-05,0.000340935775171648,1.0688067975662,"U5S1_HUMAN",56,11.6401634285426,2.43985478132034e-06,2.4723832980589e-05,0.132409095764164,"Non-significant",4.60688419890377,"EFTUD2","116 kDa U5 small nuclear ribonucleoprotein component","U5S1_HUMAN"
0.736665010452276,10.7891811132431,11.281245041535,5.71118825503156e-06,5.76375391807538e-05,3.66995313752982,"ALDR_HUMAN",18,11.6396428093512,2.44069388925952e-06,2.4723832980589e-05,0.17994046211243,"Non-significant",4.60688419890377,"AKR1B1","Aldo-keto reductase family 1 member B1","ALDR_HUMAN"
