"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BM1_vs_B1","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
0.173918247222897,9.40680003166199,2.47005876141322,0.0389285871104809,0.621784558689846,-3.67397113614299,"THOC1_HUMAN",30,2.64966163276235,0.0277891950510917,0.5778873541076,-0.135095000267035,"Non-significant",0.238156809083329,"THOC1","THO complex subunit 1","THOC1_HUMAN"
0.241507530212402,8.22424936294556,2.4844495743916,0.0380679729737877,0.615305842050426,-3.65350289547519,"BTAF1_HUMAN",50,2.64961148160231,0.0277914204334255,0.5778873541076,0.107420682907104,"Non-significant",0.238156809083329,"BTAF1","TATA-binding protein-associated factor 172","BTAF1_HUMAN"
0.122519493103027,10.5315446853638,2.49512400477696,0.0374420821580442,0.61506090515021,-3.63831732345329,"2A5A_HUMAN",21,2.64780096084063,0.0278718809066922,0.5778873541076,0.0854225158691388,"Non-significant",0.238156809083329,"PPP2R5A","Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit alpha isoform","2A5A_HUMAN"
0.132390260696413,9.93485462665558,2.36042658851926,0.0461639360752428,0.659035291325163,-3.82965431835426,"GOGA1_HUMAN",39,2.64557741607616,0.0279710201543156,0.5778873541076,-0.0999315977096575,"Non-significant",0.238156809083329,"GOLGA1","Golgin subfamily A member 1","GOGA1_HUMAN"
-0.209216356277467,7.35933291912079,-3.46096433057221,0.0086582982250182,0.4710855667432,-2.28669842165559,"ITBP1_HUMAN",6,-2.64487374690603,0.028002468572613,0.5778873541076,0.245248913764952,"Non-significant",0.238156809083329,"ITGB1BP1","Integrin beta-1-binding protein 1","ITBP1_HUMAN"
0.921024918556214,7.31275576353073,2.65570250342545,0.0291945478537937,0.589109653280367,-3.40977162532602,"NID2_HUMAN",1,2.64235906261397,0.0281151486734272,0.5778873541076,-0.00105118751525346,"Non-significant",0.238156809083329,"NID2","Nidogen-2","NID2_HUMAN"
0.303225755691527,9.06643116474152,2.52240033477938,0.0358897351673895,0.61506090515021,-3.59950379187451,"NOL6_HUMAN",30,2.64178328021225,0.0281410135241522,0.5778873541076,0.127589702606205,"Non-significant",0.238156809083329,"NOL6","Nucleolar protein 6","NOL6_HUMAN"
-0.140490531921399,11.8798055648804,-2.58022583086933,0.0328115592587635,0.609091058137534,-3.5171932182317,"SIAE_HUMAN",17,-2.63761365840726,0.028329040307124,0.5778873541076,-0.316911339759822,"Non-significant",0.238156809083329,"SIAE","Sialate O-acetylesterase","SIAE_HUMAN"
0.283989906311037,10.0475287437439,2.52458183953517,0.0357684396178506,0.61506090515021,-3.59639906581532,"ASCC2_HUMAN",25,2.63735121077052,0.0283409178097174,0.5778873541076,-0.268374323844908,"Non-significant",0.238156809083329,"ASCC2","Activating signal cointegrator 1 complex subunit 2","ASCC2_HUMAN"
-0.134173393249499,15.1971774101257,-2.32912841452761,0.0484676376759796,0.663181133394433,-3.87398539085218,"G6PE_HUMAN",49,-2.63728088007603,0.0283441016004419,0.5778873541076,0.22107815742493,"Non-significant",0.238156809083329,"H6PD","GDH/6PGL endoplasmic bifunctional protein","G6PE_HUMAN"
-0.287578344345095,9.34901654720306,-2.70773265170138,0.0269412157096489,0.585266849715006,-3.33577858847863,"LIME1_HUMAN",9,-2.63723970200571,0.0283459658534415,0.5778873541076,0.00582122802734553,"Non-significant",0.238156809083329,"LIME1","Lck-interacting transmembrane adapter 1","LIME1_HUMAN"
0.521964073181151,6.23424923419952,2.58924116522769,0.0323564785609117,0.605519373555007,-3.50435971924892,"GRK6_HUMAN",9,2.63263961031998,0.0285550109773871,0.579674041421839,0.036698579788208,"Non-significant",0.236816147481004,"GRK6","G protein-coupled receptor kinase 6","GRK6_HUMAN"
-0.168421506881725,13.1294521093369,-2.52005749423982,0.0360204666988375,0.61506090515021,-3.60283806090318,"PNPH_HUMAN",20,-2.63216895912071,0.0285764871294966,0.579674041421839,0.1550130844116,"Non-significant",0.236816147481004,"PNP","Purine nucleoside phosphorylase","PNPH_HUMAN"
0.211421608924866,7.74773663282394,2.49924276353331,0.0372033788689884,0.61506090515021,-3.63245728220751,"UBP33_HUMAN",25,2.6303754271174,0.0286584776089387,0.57988749954845,-0.0543339252471995,"Non-significant",0.236656253099764,"USP33","Ubiquitin carboxyl-terminal hydrolase 33","UBP33_HUMAN"
-0.13176107406615,12.3566043376923,-2.5748629337874,0.0330853616504217,0.609091058137534,-3.52482747149478,"CCD50_HUMAN",17,-2.6279546926033,0.0287695189383166,0.580345194084603,-0.0423767566680908,"Non-significant",0.236313607658293,"CCDC50","Coiled-coil domain-containing protein 50","CCD50_HUMAN"
-0.243431091308588,9.1356840133667,-2.76166527254713,0.0247935701398667,0.57975512425037,-3.25916930959841,"GINM1_HUMAN",9,-2.62303423535235,0.0289965718110317,0.580345194084603,-0.0229182243347257,"Non-significant",0.236313607658293,"GINM1","Glycoprotein integral membrane protein 1","GINM1_HUMAN"
-0.247138977050787,9.5372200012207,-3.30421424320291,0.0109085996653736,0.474000134201698,-2.50006413240702,"IL32_HUMAN",5,-2.62158428521835,0.0290638253086327,0.580345194084603,0.1819987297058,"Non-significant",0.236313607658293,"IL32","Interleukin-32","IL32_HUMAN"
-0.148374080657948,12.3714973926544,-2.38303349175961,0.0445686011959475,0.651386667820784,-3.79759689056673,"GT251_HUMAN",37,-2.61997271421757,0.0291387609288559,0.580345194084603,0.0352447032928502,"Non-significant",0.236313607658293,"COLGALT1","Procollagen galactosyltransferase 1","GT251_HUMAN"
-0.319775581359877,12.5080261230469,-4.07940405993287,0.00359534414564706,0.434461174641877,-1.48100771166963,"MT1X_HUMAN",1,-2.61937395540391,0.0291666521944531,0.580345194084603,0.0521516799926509,"Non-significant",0.236313607658293,"MT1X","Metallothionein-1X","MT1X_HUMAN"
-0.187281608581525,12.0497517585754,-2.69482460936172,0.0274830360617094,0.585266849715006,-3.35412869294931,"NAGAB_HUMAN",12,-2.61611180909014,0.0293190849527016,0.580345194084603,0.00102829933165083,"Non-significant",0.236313607658293,"NAGA","Alpha-N-acetylgalactosaminidase","NAGAB_HUMAN"
0.30087637901306,7.48742341995239,2.58861457913528,0.0323878984622717,0.605519373555007,-3.50525166879472,"STX2_HUMAN",12,2.61571696368865,0.0293375898951455,0.580345194084603,-0.0543913841247736,"Non-significant",0.236313607658293,"STX2","Syntaxin-2","STX2_HUMAN"
-0.172383069992074,12.409766793251,-2.53003484602636,0.0354670614187941,0.61506090515021,-3.58863806608292,"CBPM_HUMAN",18,-2.61515991364366,0.0293637169025078,0.580345194084603,-0.0105237960815749,"Non-significant",0.236313607658293,"CPM","Carboxypeptidase M","CBPM_HUMAN"
0.541561245918273,6.87608641386032,2.57541251484935,0.0330571960138144,0.609091058137534,-3.52404512469556,"PIGQ_HUMAN",8,2.61027941065206,0.0295936351539359,0.580345194084603,-0.0680017471313512,"Non-significant",0.236313607658293,"PIGQ","Phosphatidylinositol N-acetylglucosaminyltransferase subunit Q","PIGQ_HUMAN"
-0.140332221984853,17.2890610694885,-2.35219135834305,0.0467592275144816,0.659035291325163,-3.84132481803381,"CATA_HUMAN",39,-2.61021520827024,0.0295966718247112,0.580345194084603,-0.0485613346099996,"Non-significant",0.236313607658293,"CAT","Catalase","CATA_HUMAN"
0.278990149497984,7.6805163025856,2.5139289354904,0.0363647350459691,0.61506090515021,-3.61155969368572,"DGKA_HUMAN",20,2.61011921963882,0.0296012125235449,0.580345194084603,0.115441322326662,"Non-significant",0.236313607658293,"DGKA","Diacylglycerol kinase alpha","DGKA_HUMAN"
-0.205383539199829,9.20369946956635,-2.6570535836262,0.0291336558506864,0.589109653280367,-3.40784942276603,"PDLI3_HUMAN",12,-2.60958485750207,0.0296265031879036,0.580345194084603,0.00674414634705123,"Non-significant",0.236313607658293,"PDLIM3","PDZ and LIM domain protein 3","PDLI3_HUMAN"
0.335933685302724,10.6767718791962,2.56665142226189,0.0335091208871659,0.609091058137534,-3.53651681082439,"NTPCR_HUMAN",12,2.6063413265866,0.029780485709351,0.580345194084603,-0.00325202941894887,"Non-significant",0.236313607658293,"NTPCR","Cancer-related nucleoside-triphosphatase","NTPCR_HUMAN"
-0.167864084243773,9.51416313648224,-2.49511000352847,0.0374428962457506,0.61506090515021,-3.63833724340651,"IL1AP_HUMAN",20,-2.60578759787441,0.0298068541841873,0.580345194084603,-0.0106220245361506,"Non-significant",0.236313607658293,"IL1RAP","Interleukin-1 receptor accessory protein","IL1AP_HUMAN"
-0.236113071441645,9.24583840370178,-2.83807161989183,0.0220489103504403,0.554759657067535,-3.15085624218758,"ADSSP_HUMAN",8,-2.60546941996829,0.0298220164641076,0.580345194084603,-0.140675067901597,"Non-significant",0.236313607658293,"ADISSP","Adipose-secreted signaling protein","ADSSP_HUMAN"
-0.20059299468997,17.2061443328857,-2.58920261916786,0.032358410539086,0.605519373555007,-3.50441458978494,"DOPD_HUMAN",14,-2.60492313353454,0.029848067129819,0.580345194084603,-0.0127196311950728,"Non-significant",0.236313607658293,"DDT","D-dopachrome decarboxylase","DOPD_HUMAN"
-0.196286201477047,10.8800473213196,-2.59105429541426,0.0322657349988975,0.605519373555007,-3.50177872452287,"APOL1_HUMAN",14,-2.60352271585497,0.0299149539320731,0.580345194084603,-0.00474286079407626,"Non-significant",0.236313607658293,"APOL1","Apolipoprotein L1","APOL1_HUMAN"
0.140741348266616,9.94062542915345,2.37059210795063,0.0454395922447511,0.655934770321948,-3.81524278229726,"NGEF_HUMAN",33,2.60164344683772,0.030004950257992,0.580345194084603,0.0380144119262997,"Non-significant",0.236313607658293,"NGEF","Ephexin-1","NGEF_HUMAN"
0.346904754638672,8.46921682357788,3.35326756562604,0.0101443625700049,0.4710855667432,-2.43294409638646,"RM33_HUMAN",2,2.59875867328579,0.0301436329704283,0.580345194084603,0.00342559814447618,"Non-significant",0.236313607658293,"MRPL33","Large ribosomal subunit protein bL33m","RM33_HUMAN"
-0.111360549926774,14.5194063186645,-2.20325884382858,0.0589508480602741,0.681548744157397,-4.05148296258148,"M2GD_HUMAN",56,-2.59807103995727,0.0301767859629561,0.580345194084603,-0.00309014320372469,"Non-significant",0.236313607658293,"DMGDH","Dimethylglycine dehydrogenase, mitochondrial","M2GD_HUMAN"
0.698082089424137,6.85450619459152,2.5040878197054,0.0369245577595065,0.61506090515021,-3.62556346569742,"MCM2_HUMAN",29,2.59661924758699,0.0302469027958346,0.580345194084603,-0.0737771987915004,"Non-significant",0.236313607658293,"MCM2","DNA replication licensing factor MCM2","MCM2_HUMAN"
0.107910871505698,11.7010222673416,2.45491329616332,0.0398556146867833,0.624302041638146,-3.69550656872606,"DRG2_HUMAN",20,2.59645959097432,0.030254623748803,0.580345194084603,-0.249681234359741,"Non-significant",0.236313607658293,"DRG2","Developmentally-regulated GTP-binding protein 2","DRG2_HUMAN"
0.409359574317932,7.64995008707047,2.53805426138073,0.035028524472709,0.61506090515021,-3.57722382088205,"GARE1_HUMAN",12,2.59372533799514,0.0303871616190319,0.58151280513402,0.0890122652053824,"Non-significant",0.23544071749991,"GAREM1","GRB2-associated and regulator of MAPK protein 1","GARE1_HUMAN"
-0.320594549179077,7.94373071193695,-2.48879511118786,0.0378119043415674,0.615305842050426,-3.64732118751127,"PFKAM_HUMAN",22,-2.58711483149676,0.0307100267217681,0.584835276345329,0.0264177322387997,"Non-significant",0.232966439299067,"PFKM","ATP-dependent 6-phosphofructokinase, muscle type","PFKAM_HUMAN"
0.202872276306149,12.1650981903076,2.52860351066147,0.0355459181658577,0.61506090515021,-3.5906752506496,"TNR6_HUMAN",16,2.586752723607,0.0307278124569473,0.584835276345329,-0.0269989967346245,"Non-significant",0.232966439299067,"FAS","Tumor necrosis factor receptor superfamily member 6","TNR6_HUMAN"
-0.323642015457153,13.4074555635452,-2.98843501516507,0.0175285383064855,0.530981455051471,-2.93875976847438,"APOC1_HUMAN",4,-2.5834333903868,0.0308913352567338,0.584835276345329,0.0290789604187012,"Non-significant",0.232966439299067,"APOC1","Apolipoprotein C-I","APOC1_HUMAN"
0.174892425537109,8.74246954917908,2.62896168583338,0.0304269243300961,0.601114708891973,-3.4478227906474,"INT12_HUMAN",13,2.58320220866082,0.0309027568711253,0.584835276345329,0.0393819808959996,"Non-significant",0.232966439299067,"INTS12","Integrator complex subunit 12","INT12_HUMAN"
0.786567687988278,6.16992354393005,2.53285696303697,0.0353121026761638,0.61506090515021,-3.58462134877456,"NSD3_HUMAN",6,2.5804937155247,0.0310368895131645,0.584835276345329,0.0139989852905487,"Non-significant",0.232966439299067,"NSD3","Histone-lysine N-methyltransferase NSD3","NSD3_HUMAN"
-0.160434365272527,7.24967795610428,-2.49475701879524,0.0374634260986959,0.61506090515021,-3.63883944295419,"STA13_HUMAN",18,-2.5783520594346,0.0311433674338237,0.584835276345329,-0.0189592838287247,"Non-significant",0.232966439299067,"STARD13","StAR-related lipid transfer protein 13","STA13_HUMAN"
-0.154665470123302,10.6547009944916,-2.49483143112647,0.0374590972733031,0.61506090515021,-3.63873357502296,"HSP13_HUMAN",18,-2.57819000102632,0.031151439600306,0.584835276345329,0.0751397609710498,"Non-significant",0.232966439299067,"HSPA13","Heat shock 70 kDa protein 13","HSP13_HUMAN"
-0.155132532119749,11.551980137825,-2.53539742424182,0.0351731979890823,0.61506090515021,-3.58100543964472,"IMPA3_HUMAN",16,-2.57284833915353,0.0314186963177629,0.584835276345329,0.0443251132965496,"Non-significant",0.232966439299067,"BPNT2","Golgi-resident adenosine 3',5'-bisphosphate 3'-phosphatase","IMPA3_HUMAN"
0.130186557769774,10.6907272338867,2.32491610646825,0.048786355675503,0.663971678561206,-3.87994678816887,"ABCF3_HUMAN",33,2.57151750775106,0.0314856410571208,0.584835276345329,0.0364040136337271,"Non-significant",0.232966439299067,"ABCF3","ATP-binding cassette sub-family F member 3","ABCF3_HUMAN"
0.0996890068054004,11.7375023365021,2.42357207591717,0.0418454437834446,0.63815703243981,-3.74004664665547,"LC7L2_HUMAN",20,2.57149186169444,0.0314869325442477,0.584835276345329,0.0844278335571005,"Non-significant",0.232966439299067,"LUC7L2","Putative RNA-binding protein Luc7-like 2","LC7L2_HUMAN"
-0.128714323043823,12.8597120046616,-3.02778898586051,0.0165127743135975,0.527232713846383,-2.88353840255361,"GSTM2_HUMAN",11,-2.57146153883592,0.0314884596153906,0.584835276345329,-0.113300919532776,"Non-significant",0.232966439299067,"GSTM2","Glutathione S-transferase Mu 2","GSTM2_HUMAN"
-0.238588809967042,7.56409025192261,-2.51664807131032,0.036211578628244,0.61506090515021,-3.60769012420374,"CBLB_HUMAN",15,-2.57010377517574,0.0315569138983429,0.584835276345329,-0.0543229579925502,"Non-significant",0.232966439299067,"CBLB","E3 ubiquitin-protein ligase CBL-B","CBLB_HUMAN"
-0.515938043594361,7.57157695293427,-2.49753261527296,0.0373023028428328,0.61506090515021,-3.63489046894509,"THSD4_HUMAN",13,-2.56988559292405,0.031567927996224,0.584835276345329,-0.268632769584658,"Non-significant",0.232966439299067,"THSD4","Thrombospondin type-1 domain-containing protein 4","THSD4_HUMAN"
-0.263595104217549,11.7386832237244,-4.90500586133302,0.00121314864916862,0.296712692651542,-0.508309235547377,"HLAB_HUMAN",2,-2.56984731200913,0.0315698608626145,0.584835276345329,-0.0577387809753418,"Non-significant",0.232966439299067,"HLA-B","HLA class I histocompatibility antigen, B alpha chain","HLAB_HUMAN"
0.490602731704712,8.07773995399475,2.5400905287345,0.0349180527672127,0.61506090515021,-3.57432544793445,"ABHD3_HUMAN",8,2.56484401111241,0.0318235177811155,0.587209791734722,-0.00805044174194336,"Non-significant",0.231206711162656,"ABHD3","Phospholipase ABHD3","ABHD3_HUMAN"
0.17502665519714,9.52751386165619,2.34629766535785,0.0471899808060044,0.659035291325163,-3.8496744543781,"GEMI5_HUMAN",54,2.56446573833666,0.0318427789454373,0.587209791734722,-0.0134294033050519,"Non-significant",0.231206711162656,"GEMIN5","Gem-associated protein 5","GEMI5_HUMAN"
0.515432476997374,6.79259115457535,2.56599430983818,0.0335432696124999,0.609091058137534,-3.5374522267754,"KLDC3_HUMAN",6,2.56034065012338,0.0320535891291743,0.589495595073481,0.0021893978118861,"Non-significant",0.22951943576385,"KLHDC3","Kelch domain-containing protein 3","KLDC3_HUMAN"
0.0913980007171986,15.2708262205124,2.1189481353862,0.067200205437359,0.687424874061639,-4.1694314862229,"TCPG_HUMAN",42,2.55779327921146,0.0321844744469462,0.589495595073481,0.280374884605408,"Non-significant",0.22951943576385,"CCT3","T-complex protein 1 subunit gamma","TCPG_HUMAN"
-0.351361036300679,11.1918102502823,-3.00700392071387,0.0170413689343561,0.5298245146012,-2.91268718457155,"LFG3_HUMAN",3,-2.55778915495694,0.0321846867904304,0.589495595073481,-0.00977587699889959,"Non-significant",0.22951943576385,"TMBIM1","Protein lifeguard 3","LFG3_HUMAN"
0.138640403747575,13.1059494018555,2.77502983957067,0.024289176831953,0.574584200625266,-3.24020332080281,"EDF1_HUMAN",12,2.55465112094176,0.0323466639294934,0.590230935174091,0.0782178640365601,"Non-significant",0.228978032004271,"EDF1","Endothelial differentiation-related factor 1","EDF1_HUMAN"
0.707430601119992,8.36915957927704,2.57258562596911,0.0332023330043276,0.609091058137534,-3.52806929434184,"PDZ1I_HUMAN",3,2.5537002175798,0.0323959093849863,0.590230935174091,0.20942187309265,"Non-significant",0.228978032004271,"PDZK1IP1","PDZK1-interacting protein 1","PDZ1I_HUMAN"
-0.282164812088012,7.17288160324097,-2.94815128707817,0.0186359785038313,0.536213934681159,-2.99542005665028,"APC16_HUMAN",5,-2.55279111133074,0.0324430610164708,0.590230935174091,0.0167171955108643,"Non-significant",0.228978032004271,"ANAPC16","Anaphase-promoting complex subunit 16","APC16_HUMAN"
-0.325304985046388,8.70724749565124,-3.12232936088,0.0143160374123576,0.505217637773007,-2.7514657236913,"RNAS2_HUMAN",3,-2.55137890900974,0.0325164436171021,0.590242558186055,-0.107278823852571,"Non-significant",0.228969479825866,"RNASE2","Non-secretory ribonuclease","RNAS2_HUMAN"
-0.137386798858648,12.7406196594238,-2.42870688823257,0.0415126972543874,0.636737288321549,-3.73275188791069,"GDIA_HUMAN",20,-2.54628187353697,0.0327826983554829,0.591711800654785,0.0875104665756252,"Non-significant",0.227889769394356,"GDI1","Rab GDP dissociation inhibitor alpha","GDIA_HUMAN"
0.12565135955807,16.7334675788879,2.53352917316587,0.0352752941001573,0.61506090515021,-3.58366457987026,"LEG4_HUMAN",16,2.54564153463675,0.0328163030424128,0.591711800654785,0.371970534324644,"Non-significant",0.227889769394356,"LGALS4","Galectin-4","LEG4_HUMAN"
-0.1411187648773,10.2906001806259,-2.40473458262917,0.0430893528879518,0.643238875868261,-3.76679861419749,"PPM1F_HUMAN",22,-2.54469191123618,0.0328662028376724,0.591711800654785,-0.0160883665084839,"Non-significant",0.227889769394356,"PPM1F","Protein phosphatase 1F","PPM1F_HUMAN"
0.648702621459964,7.32663524150849,2.4743766818681,0.038668313482728,0.619740227777612,-3.66783026154162,"MDM2_HUMAN",11,2.54425696798756,0.0328890833245388,0.591711800654785,-0.361003637313843,"Non-significant",0.227889769394356,"MDM2","E3 ubiquitin-protein ligase Mdm2","MDM2_HUMAN"
0.364642381668091,8.96469128131866,2.43901744745155,0.04085259338708,0.634204626008501,-3.71810113960746,"C1TM_HUMAN",25,2.53740562147758,0.0332516305300535,0.595596208021156,-0.10435318946838,"Non-significant",0.225048075931161,"MTHFD1L","Monofunctional C1-tetrahydrofolate synthase, mitochondrial","C1TM_HUMAN"
-0.100118637084973,10.8207995891571,-2.20669626541614,0.0586366333307298,0.681548744157397,-4.04665588740519,"ITA7_HUMAN",33,-2.53722013197599,0.0332615017709319,0.595596208021156,0.0698044300079328,"Non-significant",0.225048075931161,"ITGA7","Integrin alpha-7","ITA7_HUMAN"
0.0878167152404767,13.5305879116058,2.14562024374373,0.0644744617213379,0.683170828671004,-4.13221636160188,"COPD_HUMAN",33,2.53602450504309,0.0333252006952927,0.595596208021156,-0.0410623550415004,"Non-significant",0.225048075931161,"ARCN1","Coatomer subunit delta","COPD_HUMAN"
-0.113682031631472,13.8481258153916,-2.27407665498266,0.0528023439527908,0.674215240998529,-3.95179084395304,"SUOX_HUMAN",30,-2.53430261129657,0.0334171535126378,0.595926996926469,0.209582328796388,"Non-significant",0.224806939544817,"SUOX","Sulfite oxidase, mitochondrial","SUOX_HUMAN"
0.0835359096526993,10.9879101514816,2.09845607571561,0.0693709683424713,0.687424874061639,-4.19795555261519,"VP33B_HUMAN",35,2.53093201266204,0.0335978918051737,0.597836171287675,-0.246287465095521,"Non-significant",0.223417812087964,"VPS33B","Vacuolar protein sorting-associated protein 33B","VP33B_HUMAN"
-0.315371513366701,8.51561284065247,-2.7037952474489,0.0271053165866927,0.585266849715006,-3.34137548321806,"RCAN1_HUMAN",6,-2.52901243050582,0.0337012637154409,0.598033209428589,-0.282164812088013,"Non-significant",0.223274698501351,"RCAN1","Calcipressin-1","RCAN1_HUMAN"
-0.0893003940582187,12.6105250120163,-2.25032070070871,0.0547903185084823,0.674215240998529,-3.98528726773811,"SNX9_HUMAN",25,-2.52799149436532,0.033756372925597,0.598033209428589,0.372514963150024,"Non-significant",0.223274698501351,"SNX9","Sorting nexin-9","SNX9_HUMAN"
0.119181871414174,11.3804651498795,2.18901326028601,0.0602708998106015,0.681548744157397,-4.07147348356067,"RBGPR_HUMAN",53,2.5211315186425,0.0341290306085112,0.601020240756281,-0.0927265882492065,"Non-significant",0.221110901872899,"RAB3GAP2","Rab3 GTPase-activating protein non-catalytic subunit","RBGPR_HUMAN"
-0.107541561126707,9.30738425254822,-2.2741225055505,0.0527985773410931,0.674215240998529,-3.95172614475239,"FLRT3_HUMAN",27,-2.52025743643201,0.0341768105328579,0.601020240756281,0.0839824676513654,"Non-significant",0.221110901872899,"FLRT3","Leucine-rich repeat transmembrane protein FLRT3","FLRT3_HUMAN"
-0.529269576072688,6.97544759511948,-2.48510616480836,0.0380291697856386,0.615305842050426,-3.65256889604722,"ELL_HUMAN",8,-2.52003790517342,0.0341888213442924,0.601020240756281,0.0275704860687007,"Non-significant",0.221110901872899,"ELL","RNA polymerase II elongation factor ELL","ELL_HUMAN"
-0.0886394977569278,11.8999696969986,-2.02610567198035,0.0775977661334608,0.687424874061639,-4.2981394055869,"RIGI_HUMAN",56,-2.51836102240612,0.0342807059278558,0.601020240756281,-0.0689636468887294,"Non-significant",0.221110901872899,"RIGI","Antiviral innate immune response receptor RIG-I","RIGI_HUMAN"
0.671157836914067,6.11218762397766,2.49874257838105,0.0372322846490997,0.61506090515021,-3.63316894803199,"CE024_HUMAN",5,2.51809440908938,0.0342953378691346,0.601020240756281,0.0439541339874232,"Non-significant",0.221110901872899,"C5orf24","UPF0461 protein C5orf24","CE024_HUMAN"
-0.200834035873411,8.58601129055023,-2.85511664962431,0.0214806903374982,0.553315306026858,-3.1267362114416,"NEBL_HUMAN",8,-2.51646173469289,0.0343850775636694,0.601294222740547,0.154759645462036,"Non-significant",0.220912968853577,"NEBL","Nebulette","NEBL_HUMAN"
-0.311128973960876,7.26655024290085,-2.68932052989641,0.0277174639742609,0.585266849715006,-3.36195476903798,"RN115_HUMAN",6,-2.51168910968002,0.0346487622421857,0.604189071463464,-0.0970933437347448,"Non-significant",0.218827134484845,"RNF115","E3 ubiquitin-protein ligase RNF115","RN115_HUMAN"
0.244677186012266,6.88740223646164,2.53814138202776,0.0350237907271735,0.61506090515021,-3.57709981626191,"M3K11_HUMAN",11,2.51077415688866,0.034699544897951,0.604189071463464,-0.0653998851775732,"Non-significant",0.218827134484845,"MAP3K11","Mitogen-activated protein kinase kinase kinase 11","M3K11_HUMAN"
-0.135817289352397,15.4661215543747,-2.3915373140803,0.0439829462830421,0.651170604735743,-3.7855310126644,"NIT2_HUMAN",20,-2.50705228468056,0.0349068934410336,0.606497930151064,0.081417322158801,"Non-significant",0.217170676949932,"NIT2","Omega-amidase NIT2","NIT2_HUMAN"
0.143018722534199,11.4994280338287,2.3813001765194,0.0446889328445177,0.651386667820784,-3.80005579126647,"FHL2_HUMAN",21,2.50562215720568,0.0349868982220223,0.606589085840788,-0.0603971481323491,"Non-significant",0.21710540807376,"FHL2","Four and a half LIM domains protein 2","FHL2_HUMAN"
0.152466773986829,10.0020954608917,2.46591792596338,0.0391798520797794,0.623075654463432,-3.67985968267207,"MSTO1_HUMAN",16,2.5033340555379,0.0351152840640683,0.607363730260266,0.0839195251464862,"Non-significant",0.216551146263882,"MSTO1","Protein misato homolog 1","MSTO1_HUMAN"
0.614835977554324,6.00673425197601,2.46337806873291,0.0393347814258406,0.623364094705606,-3.68347128898377,"ADAT1_HUMAN",7,2.50143408027938,0.0352222521756082,0.607363730260266,-0.246716737747192,"Non-significant",0.216551146263882,"ADAT1","tRNA-specific adenosine deaminase 1","ADAT1_HUMAN"
-0.188071250915527,9.31379508972168,-2.41881975501987,0.0421558010090877,0.63815703243981,-3.74679706637868,"ADA_HUMAN",18,-2.5008333794081,0.0352561396293549,0.607363730260266,0.0580735206604235,"Non-significant",0.216551146263882,"ADA","Adenosine deaminase","ADA_HUMAN"
0.7775366306305,6.53424799442291,2.44170599539985,0.0406822156539009,0.634204626008501,-3.71428021301026,"CLK3_HUMAN",7,2.49730725018102,0.0354557220910325,0.607523819647405,-0.0860161781311,"Non-significant",0.216436689682524,"CLK3","Dual specificity protein kinase CLK3","CLK3_HUMAN"
0.0991053581237811,9.18761467933655,2.07151272582734,0.0723299379322634,0.687424874061639,-4.23536343836102,"DOCK5_HUMAN",59,2.49677393866872,0.0354860068241286,0.607523819647405,-0.32364201545715,"Non-significant",0.216436689682524,"DOCK5","Dedicator of cytokinesis protein 5","DOCK5_HUMAN"
0.341006755828856,8.27770757675171,2.69141967794573,0.0276278164908916,0.585266849715006,-3.35896995806273,"CAST2_HUMAN",5,2.49670271950409,0.0354900530580318,0.607523819647405,0.442051172256452,"Non-significant",0.216436689682524,"CASTOR2","Cytosolic arginine sensor for mTORC1 subunit 2","CAST2_HUMAN"
0.583165287971497,8.67725533246994,2.60102197248188,0.0317714912572105,0.605044365881326,-3.48758999662629,"S100P_HUMAN",2,2.4918211222796,0.0357685037938473,0.611001346912162,0.188534975051899,"Non-significant",0.213957832382855,"S100P","Protein S100-P","S100P_HUMAN"
-0.0922384262085298,14.0812311172485,-2.15301317159506,0.0637383995867301,0.683170828671004,-4.12188423709184,"ACSA_HUMAN",31,-2.4857567786714,0.0361174801352164,0.614521880585768,-0.13030254840851,"Non-significant",0.211462649069662,"ACSS2","Acetyl-coenzyme A synthetase, cytoplasmic","ACSA_HUMAN"
0.333055019378661,6.82495999336243,2.69232325961707,0.0275893192943345,0.585266849715006,-3.35768517865157,"E41L3_HUMAN",5,2.48560824095276,0.0361260706235409,0.614521880585768,-0.152384281158474,"Non-significant",0.211462649069662,"EPB41L3","Band 4.1-like protein 3","E41L3_HUMAN"
-0.357465505599997,11.1288992166519,-3.03596823716479,0.0163094840253871,0.527232713846383,-2.87207847039877,"MT1H_HUMAN",2,-2.48028256212143,0.0364354344289055,0.618487688192759,-0.0159316062927495,"Non-significant",0.208668941149114,"MT1H","Metallothionein-1H","MT1H_HUMAN"
-0.107422351837148,10.3867003917694,-2.16131290270366,0.0629219167703508,0.682484002515415,-4.11027639039549,"RHG12_HUMAN",38,-2.4753359415821,0.036725162230469,0.621394454799174,0.127697706222525,"Non-significant",0.206632626621542,"ARHGAP12","Rho GTPase-activating protein 12","RHG12_HUMAN"
