"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BDM_vs_BT","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
0.420135259628276,15.3083919286728,8.76285156050438,3.34680064973343e-05,0.00040591839270459,2.44891821831491,"BAAT_HUMAN",15,8.66369294857362,2.26858606001334e-05,0.00025459622809057,-0.571598410606379,"Up in BDM",3.59414803482056,"BAAT","Bile acid-CoA:amino acid N-acyltransferase","BAAT_HUMAN"
0.129573106765799,12.838909983635,4.92362503877758,0.00139644804041311,0.00621205010960084,-1.65019687876223,"LRP1_HUMAN",189,8.63833956741664,2.31822760511544e-05,0.000259807994308104,0.420135259628275,"Non-significant",3.58534748978924,"LRP1","Prolow-density lipoprotein receptor-related protein 1","LRP1_HUMAN"
0.44621181488035,11.8576023578644,8.80110332332747,3.24761488227036e-05,0.000399259805374875,2.48200262231159,"NFIA_HUMAN",14,8.63092365607716,2.33297524874176e-05,0.000261100154045388,0.120102643966675,"Non-significant",3.58319287194939,"NFIA","Nuclear factor 1 A-type","NFIA_HUMAN"
-0.49294328689575,10.6199436187744,-8.82699268277973,3.18235666688262e-05,0.000395346495431314,2.5043245791315,"RM04_HUMAN",13,-8.6233576114127,2.34812902131868e-05,0.000262434144338565,0.112500905990601,"Non-significant",3.58097966116707,"MRPL4","Large ribosomal subunit protein uL4m","RM04_HUMAN"
-0.415428400039671,8.90360867977142,-7.94047596027782,6.57200621974851e-05,0.000656715005751716,1.70631356804141,"BICD2_HUMAN",35,-8.61388385790585,2.36725817742786e-05,0.000263921226011958,-0.361276626586916,"Non-significant",3.57852567999912,"BICD2","Protein bicaudal D homolog 2","BICD2_HUMAN"
-0.399235248565702,12.4724678993225,-9.44165794936799,1.99360745316198e-05,0.000282804217999171,3.0182627099836,"AT1B3_HUMAN",12,-8.61354775046092,2.36794001154431e-05,0.000263921226011958,-0.229369401931761,"Non-significant",3.57852567999912,"ATP1B3","Sodium/potassium-transporting ATPase subunit beta-3","AT1B3_HUMAN"
0.32351016998288,11.0787615776062,8.10493902873846,5.71677053609171e-05,0.000597959363896292,1.85979352558396,"GLPK_HUMAN",23,8.60055717091658,2.39446097756025e-05,0.00026639078016008,-0.42425775527955,"Non-significant",3.57448081026334,"GK","Glycerol kinase","GLPK_HUMAN"
-0.398425579071029,9.81167936325073,-7.91307041761925,6.72800417546347e-05,0.000666361310625793,1.68048551366395,"AT11A_HUMAN",34,-8.59948556611614,2.39666341529281e-05,0.00026639078016008,0.33093273639679,"Non-significant",3.57448081026334,"ATP11A","Phospholipid-transporting ATPase IH","AT11A_HUMAN"
0.284096956253023,12.566628575325,7.6504802633464,8.45236216974539e-05,0.000776698376504123,1.42926015341199,"ACSM3_HUMAN",32,8.59398816188778,2.40799753458076e-05,0.00026728443222419,0.192118406295799,"Non-significant",3.57302633565431,"ACSM3","Acyl-coenzyme A synthetase ACSM3, mitochondrial","ACSM3_HUMAN"
0.173202037811297,13.9529237747192,6.71542533691148,0.000200962806111406,0.00148524317440261,0.475755771898069,"SC23A_HUMAN",35,8.58875746309714,2.41883712074168e-05,0.000268120825105164,0.378080368042024,"Non-significant",3.57166945279439,"SEC23A","Protein transport protein Sec23A","SC23A_HUMAN"
-0.499987840652441,10.1082125902176,-8.01774156855377,6.15356242507796e-05,0.000631226365576265,1.77874121444772,"SWAHC_HUMAN",35,-8.58396390774672,2.42881845859034e-05,0.000268859931418854,0.164984226226805,"Non-significant",3.57047391648371,"SOWAHC","Ankyrin repeat domain-containing protein SOWAHC","SWAHC_HUMAN"
0.376757860183721,11.8263968229294,8.17281852197349,5.40073756376921e-05,0.000570212077876972,1.9223924903424,"XYLB_HUMAN",22,8.57916184871564,2.43886342885978e-05,0.000269604058062238,-0.416141986846949,"Non-significant",3.56927357511605,"XYLB","Xylulose kinase","XYLB_HUMAN"
0.444084882736204,8.47950947284699,8.04140736351329,6.03142973586769e-05,0.000621842704915253,1.80081064764508,"MDR3_HUMAN",28,8.5727027549467,2.45244749582717e-05,0.000270736856886281,-0.5542538166046,"Up in BDM",3.56745261732613,"ABCB4","Phosphatidylcholine translocator ABCB4","MDR3_HUMAN"
-0.407576322555542,10.122361779213,-8.68666499528266,3.55464168701461e-05,0.000427144277539806,2.38265296704093,"MK03_HUMAN",15,-8.57048771428627,2.45712527814271e-05,0.000270884707973505,0.164708614349362,"Non-significant",3.56721551113581,"MAPK3","Mitogen-activated protein kinase 3","MK03_HUMAN"
-0.338380336761468,9.77722787857055,-8.19823238744685,5.28749060255356e-05,0.000567571280945131,1.94571852861878,"MA1B1_HUMAN",21,-8.56388866826138,2.47112020765575e-05,0.000272057928967689,0.00676298141484999,"Non-significant",3.5653386123174,"MAN1B1","Endoplasmic reticulum mannosyl-oligosaccharide 1,2-alpha-mannosidase","MA1B1_HUMAN"
-0.718554735183715,8.14989912509918,-8.24552241388699,5.08377202099369e-05,0.000552945391130601,1.98896404865653,"DGKA_HUMAN",20,-8.56175354505317,2.47566722371484e-05,0.000272189212103282,-0.119116544723525,"Non-significant",3.56512909153849,"DGKA","Diacylglycerol kinase alpha","DGKA_HUMAN"
-0.472355127334577,12.7465108633041,-8.04896286889657,5.99301133770644e-05,0.000621038237473181,1.80784525569196,"STIM1_HUMAN",28,-8.55497270561172,2.49016966098708e-05,0.000273413215551409,0.285202264785775,"Non-significant",3.56318049744069,"STIM1","Stromal interaction molecule 1","STIM1_HUMAN"
-0.252212285995498,14.723613858223,-7.23324782310267,0.00012306694267318,0.00102524832370375,1.01557474559341,"THRB_HUMAN",42,-8.53567549750067,2.5319606727104e-05,0.000277626066194219,-0.289145231246945,"Non-significant",3.55653976057719,"F2","Prothrombin","THRB_HUMAN"
0.745199680328351,11.325332403183,9.2633264061861,2.27706281141466e-05,0.00031088439667552,2.87224654754261,"ESPN_HUMAN",7,8.53203189223956,2.53993861583158e-05,0.000278124992292273,-0.273586750030518,"Non-significant",3.55575998371067,"ESPN","Espin","ESPN_HUMAN"
-0.606621980667121,11.108251452446,-9.50146573711319,1.90759785206132e-05,0.000273951309232311,3.06668658110641,"CD44_HUMAN",8,-8.52498648396428,2.55544442184489e-05,0.000279445768717647,0.502753257751465,"Up in BT",3.55370246195249,"CD44","CD44 antigen","CD44_HUMAN"
-0.4023897647858,10.3990231752396,-9.00190293024383,2.77815015541265e-05,0.000358947617213666,2.6536700954196,"NSUN4_HUMAN",13,-8.5215596564718,2.56302432278995e-05,0.000279897434120022,-0.420610547065738,"Non-significant",3.55300108278651,"NSUN4","5-methylcytosine rRNA methyltransferase NSUN4","NSUN4_HUMAN"
-0.175545454025279,11.9273413419723,-6.41873273598914,0.000269625838564983,0.00180990362364184,0.152419203411505,"EGFR_HUMAN",45,-8.51154720569845,2.58531469919801e-05,0.000281952197167912,0.0705478191375253,"Non-significant",3.54982451673733,"EGFR","Epidermal growth factor receptor","EGFR_HUMAN"
-0.449550390243521,10.8701199293137,-7.95813748814148,6.4736202102018e-05,0.00065332335539456,1.72291992852255,"ACSL4_HUMAN",30,-8.50916490083744,2.59065001750951e-05,0.000282154822041237,-0.224458217620825,"Non-significant",3.54951252321423,"ACSL4","Long-chain-fatty-acid--CoA ligase 4","ACSL4_HUMAN"
0.210362434387221,17.8260164260864,8.06104084995997,5.93216482270078e-05,0.000615518994519107,1.81907926932907,"ECHM_HUMAN",21,8.4895277920528,2.63509762342532e-05,0.000286611020328057,-0.117621421813976,"Non-significant",3.54270711479126,"ECHS1","Enoyl-CoA hydratase, mitochondrial","ECHM_HUMAN"
0.212662935256972,16.1254018545151,7.68989736354374,8.16452733278708e-05,0.000758842780964884,1.46741037339289,"ACDSB_HUMAN",24,8.48514929080659,2.64512328215947e-05,0.000287316336163882,-0.0247564315796254,"Non-significant",3.54163968029371,"ACADSB","Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial","ACDSB_HUMAN"
-0.369391441345204,12.1113364696503,-8.06902232702539,5.89233543158047e-05,0.00061216913817982,1.8264954251142,"ABI1_HUMAN",22,-8.47143493685921,2.67680101952183e-05,0.000290368495620323,-0.0423173904419247,"Non-significant",3.53705050546666,"ABI1","Abl interactor 1","ABI1_HUMAN"
0.284425735473624,13.4431464672089,8.59932875066484,3.81091349640519e-05,0.000448791757762435,2.30607639937605,"KIME_HUMAN",17,8.46954068514018,2.68120944763674e-05,0.000290458390629165,-0.502373635768888,"Up in BDM",3.53691607330615,"MVK","Mevalonate kinase","KIME_HUMAN"
-0.428733587265025,12.8029848337173,-9.83921069741302,1.49364238041683e-05,0.000235328432518489,3.33514656100686,"SNX3_HUMAN",10,-8.46788342750595,2.68507294497635e-05,0.000290489091673842,-0.222921609878499,"Non-significant",3.53687017141412,"SNX3","Sorting nexin-3","SNX3_HUMAN"
-0.469981908798225,11.4048999547958,-8.88687174406642,3.03698439016913e-05,0.000382641169904229,2.55573740574932,"TIGAR_HUMAN",12,-8.46465523625979,2.69261647053389e-05,0.000290794961569861,-0.52074122428894,"Up in BDM",3.5364131225082,"TIGAR","Fructose-2,6-bisphosphatase TIGAR","TIGAR_HUMAN"
-0.455236434936525,9.66266775131226,-7.88640045708227,6.88380497446955e-05,0.000678862462346714,1.65528057539681,"FND3B_HUMAN",33,-8.46360832090895,2.6950679208841e-05,0.000290794961569861,-0.712714195251465,"Up in BDM",3.5364131225082,"FNDC3B","Fibronectin type III domain-containing protein 3B","FND3B_HUMAN"
0.216336011886577,13.1095336675644,6.95483588342965,0.000159642032757374,0.00124671362251524,0.729103828468294,"SC24D_HUMAN",40,8.45961735711312,2.70443591042102e-05,0.000291418233428369,0.0842949151992807,"Non-significant",3.53548327882,"SEC24D","Protein transport protein Sec24D","SC24D_HUMAN"
0.734500169754046,11.741787314415,12.8542726604128,2.22519937210521e-06,6.83911655502337e-05,5.41220477909091,"AQP9_HUMAN",3,8.4525112631145,2.72120575053435e-05,0.000292836385408962,-0.0366613864898646,"Non-significant",3.53337496244772,"AQP9","Aquaporin-9","AQP9_HUMAN"
0.217839241027797,15.8046731948853,6.71530902172034,0.000200985581155295,0.00148524317440261,0.475631068178996,"MTP_HUMAN",57,8.44440825589565,2.74046937921923e-05,0.000294246355384135,0.318948507308999,"Non-significant",3.53128890774149,"MTTP","Microsomal triglyceride transfer protein large subunit","MTP_HUMAN"
0.509688854217519,10.3426074981689,8.5854745311674,3.85344012576576e-05,0.000451911246682861,2.29386819232201,"C1RL_HUMAN",13,8.44395105219265,2.74156081674151e-05,0.000294246355384135,-0.23043942451479,"Non-significant",3.53128890774149,"C1RL","Complement C1r subcomponent-like protein","C1RL_HUMAN"
-0.245061635971062,10.0518616437912,-7.29241836987738,0.000116562635906298,0.000989319275882536,1.07536245198462,"AAK1_HUMAN",34,-8.43365646403945,2.76626440538382e-05,0.000296300972460778,0.238288044929503,"Non-significant",3.52826692316167,"AAK1","AP2-associated protein kinase 1","AAK1_HUMAN"
0.327341079711957,17.1743936538696,7.64063288190912,8.52603074861276e-05,0.000780863612318405,1.41970470111996,"HPT_HUMAN",33,8.4329338918244,2.76800760568487e-05,0.000296300972460778,-0.827283024787902,"Up in BDM",3.52826692316167,"HP","Haptoglobin","HPT_HUMAN"
0.601578712463379,9.52501201629639,8.65236718331756,3.65290375354139e-05,0.000432695781842845,2.35265920417405,"MLIP_HUMAN",11,8.41363593797087,2.81501840930096e-05,0.000300936223624084,-0.0731236934661865,"Non-significant",3.52152553318646,"MLIP","Muscular LMNA-interacting protein","MLIP_HUMAN"
-0.953662991523744,8.16366976499557,-9.46909661000937,1.95361844861646e-05,0.000278922520399445,3.04051234492111,"GTR6_HUMAN",4,-8.40739886057442,2.83040141120528e-05,0.000302182592769996,-0.376722812652574,"Non-significant",3.5197305568126,"SLC2A6","Solute carrier family 2, facilitated glucose transporter member 6","GTR6_HUMAN"
0.325161695480343,10.0448039770126,7.87100599642411,6.97557245242417e-05,0.00068561244802945,1.64070015163487,"FA12_HUMAN",24,8.39403019714233,2.86368924671952e-05,0.000305334750957716,0.0492811203002752,"Non-significant",3.51522376468167,"F12","Coagulation factor XII","FA12_HUMAN"
-0.501060247421263,8.62132179737091,-7.75614504480388,7.7051347972783e-05,0.000730367567115842,1.53117649628187,"TP53B_HUMAN",54,-8.39167905349979,2.86958842696524e-05,0.000305562211238793,0.441824674606327,"Non-significant",3.51490035580717,"TP53BP1","TP53-binding protein 1","TP53B_HUMAN"
-0.212027311325077,14.5159865617752,-6.83214761545683,0.000179492687910596,0.00135858551278599,0.600099424439926,"ES8L2_HUMAN",42,-8.3877044723876,2.8795916513061e-05,0.000306225513220153,0.195571422576924,"Non-significant",3.51395862882672,"EPS8L2","Epidermal growth factor receptor kinase substrate 8-like protein 2","ES8L2_HUMAN"
-0.201877832412727,14.9610186815262,-7.9552886744726,6.48937778091022e-05,0.000654097034960317,1.72024335324501,"DECR2_HUMAN",21,-8.38476299162737,2.8870197147311e-05,0.000306613585933614,0.0452017784118244,"Non-significant",3.51340860562881,"DECR2","Peroxisomal 2,4-dienoyl-CoA reductase [(3E)-enoyl-CoA-producing]","DECR2_HUMAN"
0.457702159881572,9.86168527603149,8.4919648153165,4.15479040593871e-05,0.00047818396246506,2.21102832979908,"IBP2_HUMAN",14,8.38061817694736,2.89752269161173e-05,0.000307326785878923,0.231768369674672,"Non-significant",3.51239958600967,"IGFBP2","Insulin-like growth factor-binding protein 2","IBP2_HUMAN"
-0.406523466110217,9.79498040676116,-10.680376271985,8.37365159854195e-06,0.000159492509555327,3.96908068750381,"SUMF1_HUMAN",9,-8.37544241790348,2.91069773323406e-05,0.000308211021291706,0.198758482933044,"Non-significant",3.51115183544047,"SUMF1","Formylglycine-generating enzyme","SUMF1_HUMAN"
0.222754478454599,12.8006987571716,8.28927148347578,4.90311189526363e-05,0.000539808004317084,2.0287878530927,"CRKL_HUMAN",19,8.37436197786694,2.91345641275251e-05,0.000308211021291706,0.0151851177215576,"Non-significant",3.51115183544047,"CRKL","Crk-like protein","CRKL_HUMAN"
-1.21807634830475,8.45219177007675,-8.25849329626876,5.0294430311886e-05,0.000549244963056047,2.00078949783166,"TGFB2_HUMAN",9,-8.37268834889885,2.91773541363799e-05,0.000308261785758577,-0.115463733673097,"Non-significant",3.511080310054,"TGFB2","Transforming growth factor beta-2 proprotein","TGFB2_HUMAN"
-0.332927465438825,10.3998616933823,-7.74712074624932,7.76597767110894e-05,0.000733376154307794,1.52251609468649,"A4_HUMAN",27,-8.36955314622094,2.92577005248889e-05,0.000308708689283418,0.0535808801650992,"Non-significant",3.51045114617476,"APP","Amyloid-beta precursor protein","A4_HUMAN"
-0.435196161270142,9.35289371013641,-8.02721940994052,6.1043204712053e-05,0.000626967801308352,1.78758615174577,"ZN622_HUMAN",21,-8.36632323234035,2.93407312308436e-05,0.000309182718450733,-0.256241083145143,"Non-significant",3.50978478865809,"ZNF622","Cytoplasmic 60S subunit biogenesis factor ZNF622","ZN622_HUMAN"
-0.335953474044777,11.081295132637,-7.52479564559914,9.44872334916676e-05,0.000838806797102178,1.3065576078621,"RUFY1_HUMAN",38,-8.35687732457176,2.95850612031656e-05,0.000311353030612822,-0.1816897392273,"Non-significant",3.50674690263563,"RUFY1","RUN and FYVE domain-containing protein 1","RUFY1_HUMAN"
-0.475121021270752,9.6141197681427,-8.42108471901361,4.40084831545496e-05,0.000500118812767529,2.14772040912249,"PCOC2_HUMAN",14,-8.34642959841853,2.98579403867164e-05,0.000313817782769193,-0.19992780685428,"Non-significant",3.50332245036121,"PCOLCE2","Procollagen C-endopeptidase enhancer 2","PCOC2_HUMAN"
0.165748357772852,14.8149777650833,6.06017690638338,0.000389824429666576,0.00239199040753681,-0.252799103325865,"PCCA_HUMAN",53,8.33548774442896,3.01467265334178e-05,0.00031604014588122,0.000449419021625985,"Non-significant",3.50025774640924,"PCCA","Propionyl-CoA carboxylase alpha chain, mitochondrial","PCCA_HUMAN"
-1.41322946548462,6.98134458065033,-8.32758250816116,4.75080203989922e-05,0.00052589369374819,2.06351760707985,"PXDC2_HUMAN",6,-8.33445862775679,3.01740470426889e-05,0.00031604014588122,-0.183083057403566,"Non-significant",3.50025774640924,"PLXDC2","Plexin domain-containing protein 2","PXDC2_HUMAN"
-0.374635696411151,11.3541898727417,-8.89847245577136,3.00969082943474e-05,0.000379792090047177,2.56566333036935,"RT35_HUMAN",13,-8.33399985164192,3.01862352795102e-05,0.00031604014588122,0.190277576446547,"Non-significant",3.50025774640924,"MRPS35","Small ribosomal subunit protein mS35","RT35_HUMAN"
-0.358005285263067,9.89335596561432,-8.10453467662735,5.71871415311219e-05,0.000597959363896292,1.85941933212008,"TRIM4_HUMAN",19,-8.33222663604661,3.02333954800931e-05,0.000316125993460664,-0.0387294292449951,"Non-significant",3.50013979282727,"TRIM4","E3 ubiquitin-protein ligase TRIM4","TRIM4_HUMAN"
-0.434253692626955,9.63459706306458,-7.74641378416773,7.77076675005467e-05,0.000733376154307794,1.52183729679508,"LRC8A_HUMAN",33,-8.33018548157519,3.02877831041199e-05,0.000316287094088583,0.0243210792541504,"Non-significant",3.49991852885716,"LRRC8A","Volume-regulated anion channel subunit LRRC8A","LRC8A_HUMAN"
-0.21172523498535,12.8539724349976,-7.20371261266171,0.00012646451870995,0.0010502897695113,0.985589650926266,"FDFT_HUMAN",29,-8.32661276014959,3.0383241925899e-05,0.000316835967921713,0.00358700752257946,"Non-significant",3.49916552221119,"FDFT1","Squalene synthase","FDFT_HUMAN"
-0.389580011367826,10.5801128149033,-7.83850265519086,7.17385940149218e-05,0.000699623740188793,1.60983925236792,"ABCF2_HUMAN",25,-8.3245221255865,3.04392561407235e-05,0.000316835967921713,0.260573148727424,"Non-significant",3.49916552221119,"ABCF2","ATP-binding cassette sub-family F member 2","ABCF2_HUMAN"
-0.219622135162352,12.0219914913178,-6.66619271024074,0.000210864882974409,0.00152764076826282,0.422830122885967,"NAA15_HUMAN",57,-8.32384258659026,3.04574876730264e-05,0.000316835967921713,-1.13815402984617,"Up in BDM",3.49916552221119,"NAA15","N-alpha-acetyltransferase 15, NatA auxiliary subunit","NAA15_HUMAN"
0.398670434951779,10.0884195566177,9.41362978311953,2.03540762059565e-05,0.00028625483026329,2.99547580261225,"ALKMO_HUMAN",11,8.32035329301175,3.05512941127606e-05,0.000317404866108758,0.559312582015975,"Up in BT",3.49838641939597,"AGMO","Alkylglycerol monooxygenase","ALKMO_HUMAN"
-0.705262899398804,9.29393470287323,-8.38359280691529,4.53757772531905e-05,0.000509749979073885,2.11405206467945,"EPHB4_HUMAN",11,-8.31749180972088,3.06284619888506e-05,0.000317799668257716,0.942587852478052,"Up in BT",3.4978465604764,"EPHB4","Ephrin type-B receptor 4","EPHB4_HUMAN"
0.255503892898552,14.7426029443741,7.93120383915897,6.62432718965414e-05,0.00066021205827245,1.69758331450978,"OCAD1_HUMAN",21,8.31373121129487,3.07302064533201e-05,0.000318448141969654,0.704387426376325,"Up in BT",3.49696128072299,"OCIAD1","OCIA domain-containing protein 1","OCAD1_HUMAN"
0.243412017822251,15.4479746818542,8.18457696725225,5.34800633766353e-05,0.0005692161022871,1.93319241573463,"GDAH_HUMAN",19,8.31032796312468,3.08226063545144e-05,0.000318998249949656,-0.113619089126601,"Non-significant",3.49621169951113,"AGMAT","Guanidino acid hydrolase, mitochondrial","GDAH_HUMAN"
-0.64285826683043,10.283254981041,-8.77432934285894,3.31668664587994e-05,0.000405361160388357,2.4588584897887,"UCHL1_HUMAN",9,-8.30884411765963,3.08629900824191e-05,0.000319009301310508,-0.394917249679551,"Non-significant",3.49619665409348,"UCHL1","Ubiquitin carboxyl-terminal hydrolase isozyme L1","UCHL1_HUMAN"
0.328699350357025,11.7137829065323,8.84957867623091,3.12662518940735e-05,0.000389699489813383,2.52375237568349,"PEX19_HUMAN",14,8.29634769406955,3.12054288255982e-05,0.000322138485357384,-1.05391073226929,"Up in BDM",3.49195738763014,"PEX19","Peroxisomal biogenesis factor 19","PEX19_HUMAN"
-0.562357902526877,11.1280796527863,-7.8305970781422,7.22303602835403e-05,0.000701888794419935,1.60231745494234,"STAU1_HUMAN",31,-8.28938812075756,3.13979698634828e-05,0.000323714266165565,-0.415428400039673,"Non-significant",3.48983816071341,"STAU1","Double-stranded RNA-binding protein Staufen homolog 1","STAU1_HUMAN"
0.288169384002702,11.9720306396484,7.66975307667858,8.31023275937241e-05,0.000767986658423095,1.44793316309305,"CP4FB_HUMAN",25,8.285444568486,3.15076562004781e-05,0.000324432896460252,0.175611495971649,"Non-significant",3.48887511615379,"CYP4F11","Cytochrome P450 4F11","CP4FB_HUMAN"
-0.16416168212892,16.9373378753662,-5.87514537620773,0.000474368722231409,0.00277327986658404,-0.468347561219814,"EF2_HUMAN",66,-8.28267944857552,3.15848193303228e-05,0.000324815239602331,-0.523438692092901,"Up in BDM",3.48836360283008,"EEF2","Elongation factor 2","EF2_HUMAN"
-0.516299486160277,8.39251935482025,-7.92594456506081,6.65421152335009e-05,0.000660860126076654,1.69262769055895,"S11IP_HUMAN",22,-8.27735721377742,3.17339325282008e-05,0.000325935605739015,-0.19352102279665,"Non-significant",3.4868681939033,"STK11IP","Serine/threonine-protein kinase 11-interacting protein","S11IP_HUMAN"
-0.413219928741446,9.79167199134826,-9.66146918348191,1.69728572410688e-05,0.000254164739803701,3.19491356359033,"CD2B2_HUMAN",10,-8.26581957973723,3.20598748521392e-05,0.000328867034829656,0.0978426933288503,"Non-significant",3.48297965740542,"CD2BP2","CD2 antigen cytoplasmic tail-binding protein 2","CD2B2_HUMAN"
0.318731784820551,11.1902551651001,7.59583496636073,8.87035564302e-05,0.000802386462513537,1.37611023039953,"CFAB_HUMAN",28,8.25871441100742,3.22624474981681e-05,0.000330195304186541,0.0360231399536257,"Non-significant",3.4812291072706,"CFB","Complement factor B","CFAB_HUMAN"
0.348023891448975,10.8703281879425,8.49801082595049,4.13452636768422e-05,0.00047818396246506,2.21640776593056,"SMAP2_HUMAN",15,8.25842421511088,3.22707513211643e-05,0.000330195304186541,0.0826840400695783,"Non-significant",3.4812291072706,"SMAP2","Stromal membrane-associated protein 2","SMAP2_HUMAN"
-0.52575278282165,12.7317539453507,-8.46958420276035,4.23077704541545e-05,0.000485551979441314,2.19108697929053,"EDF1_HUMAN",12,-8.24974598926374,3.25201750205581e-05,0.0003323283376786,0.228443622589101,"Non-significant",3.47843262479795,"EDF1","Endothelial differentiation-related factor 1","EDF1_HUMAN"
-0.214713573455825,10.3983738422394,-6.51330314909236,0.000245251219596547,0.00170216544490635,0.256633558378025,"KIF1B_HUMAN",64,-8.23136056907119,3.3055700049273e-05,0.000337065348267915,-0.0528950691223145,"Non-significant",3.4722858924792,"KIF1B","Kinesin-like protein KIF1B","KIF1B_HUMAN"
-0.546779394149777,10.5629867315292,-9.41349858642208,2.03560558370616e-05,0.00028625483026329,2.99536899844957,"RRFM_HUMAN",8,-8.23098298859543,3.30668002491077e-05,0.000337065348267915,-0.0735862255096418,"Non-significant",3.4722858924792,"MRRF","Ribosome-recycling factor, mitochondrial","RRFM_HUMAN"
-0.24696016311645,11.4293904304504,-7.84496947642222,7.13391108902754e-05,0.000697404272004451,1.61598756452593,"PCY1A_HUMAN",21,-8.22679879483795,3.31900856601975e-05,0.000337897559657268,-0.0820181369781494,"Non-significant",3.47121494474836,"PCYT1A","Choline-phosphate cytidylyltransferase A","PCY1A_HUMAN"
-0.241370201110852,12.3216166496277,-7.1781181907254,0.000129493622727528,0.0010699707279136,0.959528527238521,"OS9_HUMAN",32,-8.21715263853314,3.34762549029871e-05,0.00034038387504115,-0.0409555435181019,"Non-significant",3.46803102187336,"OS9","Protein OS-9","OS9_HUMAN"
-0.339654445648179,10.4898903369904,-9.96669353916602,1.36448785731552e-05,0.000224118511624659,3.43432865630299,"TPRGL_HUMAN",11,-8.21306111443945,3.35984634689381e-05,0.000341198914376675,-0.0542953014373815,"Non-significant",3.4669923593362,"TPRG1L","Tumor protein p63-regulated gene 1-like protein","TPRGL_HUMAN"
-0.239577054977397,12.4710770845413,-8.24940139883567,5.06745614466303e-05,0.000551910592722092,1.99250211199921,"CBPM_HUMAN",18,-8.19602488832917,3.41126668984003e-05,0.000345987724017025,0.118650674819948,"Non-significant",3.46093931012701,"CPM","Carboxypeptidase M","CBPM_HUMAN"
-0.178203821182253,12.2772382497788,-6.01425451462506,0.000409124826086238,0.00248475960992795,-0.305879234708425,"MYO6_HUMAN",71,-8.18937499672506,3.43157464756612e-05,0.000347612942451329,-0.140816211700438,"Non-significant",3.45890406211245,"MYO6","Unconventional myosin-VI","MYO6_HUMAN"
0.226161956787127,13.5587968826294,8.28042266888177,4.93906442851501e-05,0.000541561740175282,2.02074714751215,"DHRS1_HUMAN",18,8.18121502630533,3.45667785713452e-05,0.000349719253526054,-0.297876954078676,"Non-significant",3.45628045728199,"DHRS1","Dehydrogenase/reductase SDR family member 1","DHRS1_HUMAN"
-0.660117864608763,8.68009245395661,-7.87035373060281,6.97949078225691e-05,0.00068561244802945,1.64008186467904,"CDKAL_HUMAN",20,-8.17177884405017,3.48596174944064e-05,0.000352001787622888,-0.0980722904205251,"Non-significant",3.45345513097419,"CDKAL1","Threonylcarbamoyladenosine tRNA methylthiotransferase","CDKAL_HUMAN"
-0.331195354461697,11.3827304840088,-8.04275549187544,6.02455457570958e-05,0.000621842704915253,1.80206623072159,"MCU_HUMAN",18,-8.16846796642458,3.49630179943468e-05,0.000352001787622888,-0.296525716781617,"Non-significant",3.45345513097419,"MCU","Calcium uniporter protein, mitochondrial","MCU_HUMAN"
0.566915035247799,14.0235996246338,9.671248711967,1.68530244616324e-05,0.000253869157691817,3.20268925660236,"ADX_HUMAN",7,8.16845294305234,3.49634879578574e-05,0.000352001787622888,-0.405170917510985,"Non-significant",3.45345513097419,"FDX1","Adrenodoxin, mitochondrial","ADX_HUMAN"
-0.279934406280518,9.23211789131164,-7.66534691016895,8.34248923477626e-05,0.000768680436179149,1.44366744088887,"PGM2L_HUMAN",23,-8.16837533545194,3.49659158028158e-05,0.000352001787622888,0.0372991561889648,"Non-significant",3.45345513097419,"PGM2L1","Glucose 1,6-bisphosphate synthase","PGM2L_HUMAN"
1.1709604263306,12.4661607742309,8.18748379940271,5.33505961576284e-05,0.0005692161022871,1.93586030492647,"TIM8A_HUMAN",7,8.16229788734912,3.51566228165406e-05,0.000353483070053792,4.88758087513474e-06,"Non-significant",3.45163138174909,"TIMM8A","Mitochondrial import inner membrane translocase subunit Tim8 A","TIM8A_HUMAN"
-0.247138977050774,14.2544560432434,-6.89787292637512,0.000168536497422623,0.00129498592811284,0.669422361324028,"DDX3X_HUMAN",46,-8.16019491946678,3.52228815284539e-05,0.000353553729957,-0.013066411018368,"Non-significant",3.45154457663185,"DDX3X","ATP-dependent RNA helicase DDX3X","DDX3X_HUMAN"
0.807877779007001,11.4927479028702,13.7965088805742,1.33428048402192e-06,4.81171193215727e-05,5.96485271350635,"NKX28_HUMAN",1,8.15931022972745,3.52507970834623e-05,0.000353553729957,0.402198791503874,"Non-significant",3.45154457663185,"NKX2-8;NKX2-2","Homeobox protein Nkx-2.8;Homeobox protein Nkx-2.2","NKX28_HUMAN"
0.344707727432267,9.84941470623017,8.36739354119707,4.59812289801352e-05,0.000513409867055796,2.09946570117992,"IRF6_HUMAN",15,8.13748256087807,3.59473888396244e-05,0.000359988967551204,-0.250289440155028,"Non-significant",3.44371080869119,"IRF6","Interferon regulatory factor 6","IRF6_HUMAN"
0.300354480743401,12.2216198444366,8.83307924331375,3.16722899619812e-05,0.000394154847778398,2.50956426678328,"PPCT_HUMAN",14,8.13607576283518,3.59928058011811e-05,0.000359988967551204,-0.177820205688478,"Non-significant",3.44371080869119,"PCTP","Phosphatidylcholine transfer protein","PPCT_HUMAN"
