"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D_vs_DM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
0.133250792821251,13.0163605553763,3.60638020868108,0.0100280503750263,0.0767618874933616,-4.05798612498056,"P4HA2_HUMAN",32,4.21531474826392,0.00395954555488112,0.0396154070112271,-0.0646859407424918,"Non-significant",1.40213587774517,"P4HA2","Prolyl 4-hydroxylase subunit alpha-2","P4HA2_HUMAN"
0.44035816192628,8.95936625344413,4.3333948231304,0.00418431793864096,0.047418373958286,-3.09492347682701,"RHOD_HUMAN",9,4.21530615582269,0.00395958776018058,0.0396154070112271,-0.262456496556602,"Non-significant",1.40213587774517,"RHOD","Rho-related GTP-binding protein RhoD","RHOD_HUMAN"
-0.214774529139191,11.5735514504569,-3.87463422568847,0.00719601060737622,0.0636039543227131,-3.69399420063007,"LEMD2_HUMAN",29,-4.20739627756619,0.00399865061643352,0.0399569594849034,-0.0043327013651826,"Non-significant",1.39840756672153,"LEMD2","LEM domain-containing protein 2","LEMD2_HUMAN"
0.93866658210755,6.55573783602033,4.37982775878402,0.00396786359810387,0.0457318824361005,-3.03598259923595,"CCL16_HUMAN",2,4.2048654284387,0.00401123834146087,0.0400334414546292,-0.76934266090393,"Up in D",1.39757707438373,"CCL16","C-C motif chemokine 16","CCL16_HUMAN"
-0.159184217452998,8.92200946807861,-3.59886917130506,0.010123261314082,0.0771672752253157,-4.06831637079299,"SHIP2_HUMAN",46,-4.19834803079369,0.00404385464385376,0.0403093815481934,-0.189654270807901,"Non-significant",1.39459386501409,"INPPL1","Phosphatidylinositol 3,4,5-trisphosphate 5-phosphatase 2","SHIP2_HUMAN"
0.12018084526062,9.85010078975133,3.51311142627162,0.0112834086096217,0.0822583804658317,-4.18677736499855,"HGFL_HUMAN",32,4.19607917736441,0.00405527730910277,0.0403736442773741,0.299507021903994,"Non-significant",1.39390204776278,"MST1","Hepatocyte growth factor-like protein","HGFL_HUMAN"
-0.164615392684954,11.4745695931571,-3.84517900818672,0.00745906062210633,0.0649955153792979,-3.73348097197428,"SSRP1_HUMAN",25,-4.19424998170146,0.0040645122698692,0.0403887689235559,-0.186511913935341,"Non-significant",1.3937393842119,"SSRP1","FACT complex subunit SSRP1","SSRP1_HUMAN"
0.0870114962260082,12.9676967348371,2.9681203865811,0.0230591767393003,0.120354666164826,-4.9593278735128,"SRBS1_HUMAN",46,4.19347034987412,0.00406845536530121,0.0403887689235559,0.103658994038899,"Non-significant",1.3937393842119,"SORBS1","Sorbin and SH3 domain-containing protein 1","SRBS1_HUMAN"
-0.74871802330017,7.39412552969796,-4.46999714425104,0.00358224288016357,0.042681818986266,-2.92241890315313,"CATL2_HUMAN",3,-4.19265831893059,0.00407256678613671,0.0403887689235559,0.305118640263878,"Non-significant",1.3937393842119,"CTSV","Cathepsin L2","CATL2_HUMAN"
-0.274477720260624,14.9357397896903,-5.91322429104469,0.000811801598232557,0.0192161840500788,-1.26045914282221,"RS25_HUMAN",7,-4.19132869940753,0.00407930867249522,0.0403887689235559,0.162989775339766,"Non-significant",1.3937393842119,"RPS25","Small ribosomal subunit protein eS25","RS25_HUMAN"
-0.174389998118086,9.61793272835868,-3.74974364014586,0.00838684710403198,0.0692870244073823,-3.86224268811703,"PTN12_HUMAN",32,-4.19086065817492,0.00408168480617646,0.0403887689235559,0.299282709757492,"Non-significant",1.3937393842119,"PTPN12","Tyrosine-protein phosphatase non-receptor type 12","PTN12_HUMAN"
0.353185216585802,7.14912407738822,4.13421679913877,0.00527425110058146,0.0538850860395833,-3.35130472520653,"ZMY11_HUMAN",14,4.18765233825796,0.00409801361462634,0.0404275702350073,0.155210018157957,"Non-significant",1.39332235971106,"ZMYND11","Zinc finger MYND domain-containing protein 11","ZMY11_HUMAN"
0.18747997283938,11.7028051103864,3.81204280418922,0.00776772419906195,0.0666955705303584,-3.77804635641459,"PALLD_HUMAN",29,4.18633493461883,0.00410473930890309,0.0404275702350073,0.186329126358043,"Non-significant",1.39332235971106,"PALLD","Palladin","PALLD_HUMAN"
0.145012140274057,12.5545127051217,4.45483432545254,0.00364405828057672,0.0430357380895721,-2.94143304877335,"GPX2_HUMAN",16,4.18588718452291,0.00410702794791611,0.0404275702350073,-0.0264889399210784,"Non-significant",1.39332235971106,"GPX2","Glutathione peroxidase 2","GPX2_HUMAN"
0.240636905034386,8.85989570617676,4.01349265774101,0.00608639273469635,0.0589319697485993,-3.5094864054941,"CDKAL_HUMAN",20,4.18531021354431,0.00410997915343176,0.0404275702350073,0.171946684519456,"Non-significant",1.39332235971106,"CDKAL1","Threonylcarbamoyladenosine tRNA methylthiotransferase","CDKAL_HUMAN"
0.373215675354004,8.58273342677525,3.99399382120684,0.00623011679232375,0.0593568043131426,-3.5352307335559,"MERL_HUMAN",22,4.18520485862358,0.00411051829478445,0.0404275702350073,-0.0842803319295573,"Non-significant",1.39332235971106,"NF2","Merlin","MERL_HUMAN"
-0.188036123911534,11.0986270904541,-3.94718739213566,0.00659068331743863,0.0612864825806037,-3.59724966492509,"ATX10_HUMAN",22,-4.18402098964161,0.00411658194099993,0.0404381911250284,-0.315682013829559,"Non-significant",1.3932082794408,"ATXN10","Ataxin-10","ATX10_HUMAN"
-0.105652014414481,10.3635860170637,-3.06388016010539,0.0202761038403133,0.111924619656141,-4.82142958042342,"DOCK7_HUMAN",80,-4.17729825004144,0.00415120165636052,0.0407289603865892,-0.130506992340091,"Non-significant",1.39009667521059,"DOCK7","Dedicator of cytokinesis protein 7","DOCK7_HUMAN"
-0.212502241134649,12.6580108915056,-4.36227634139917,0.00404818174218604,0.04622803505667,-3.0582251160449,"HNRH3_HUMAN",14,-4.17403577213989,0.00416811723580771,0.0408455353277098,0.067617972691858,"Non-significant",1.38885540763846,"HNRNPH3","Heterogeneous nuclear ribonucleoprotein H3","HNRH3_HUMAN"
-0.149871746698967,13.5708755765642,-4.06263991909944,0.00574014281713393,0.0568050696028309,-3.44483790503539,"DNJA1_HUMAN",19,-4.16118564415488,0.00423548270971712,0.0414436380280247,-0.0614110628763918,"Non-significant",1.38254212811449,"DNAJA1","DnaJ homolog subfamily A member 1","DNJA1_HUMAN"
-0.323870420455934,8.48510047367641,-4.00158866831431,0.00617369430101253,0.0593191599997222,-3.52519681712353,"GCFC2_HUMAN",19,-4.15997381058329,0.00424189696387463,0.0414436380280247,-0.0517831643422575,"Non-significant",1.38254212811449,"GCFC2","Intron Large complex component GCFC2","GCFC2_HUMAN"
-0.125887950261447,11.3937349319458,-3.74992474965471,0.00838497036958166,0.0692870244073823,-3.86199715263622,"LYN_HUMAN",24,-4.15948747430327,0.00424447414361456,0.0414436380280247,0.0908583799998013,"Non-significant",1.38254212811449,"LYN","Tyrosine-protein kinase Lyn","LYN_HUMAN"
-0.335742791493734,8.36227525983538,-3.99619806986452,0.00621368280265884,0.0593568043131426,-3.53231774998333,"CCPG1_HUMAN",19,-4.15555227480206,0.00426539069912596,0.0415978126595049,0.188124855359396,"Non-significant",1.38092950530793,"CCPG1","Cell cycle progression protein 1","CCPG1_HUMAN"
-0.0860774517059539,11.7474340711321,-2.78542136839358,0.029569439586959,0.138525654046527,-5.22427963139595,"RAD50_HUMAN",77,-4.15328778694048,0.00427747821648658,0.0416656161447444,-0.0909901460011824,"Non-significant",1.38022219151062,"RAD50","DNA repair protein RAD50","RAD50_HUMAN"
-0.104723771413147,11.9680297034127,-3.11450210983637,0.0189528093627847,0.106868029999746,-4.74885429390973,"NAA15_HUMAN",57,-4.15210053097977,0.00428383062325581,0.0416774600444816,-0.128528992335001,"Non-significant",1.38009875617394,"NAA15","N-alpha-acetyltransferase 15, NatA auxiliary subunit","NAA15_HUMAN"
-0.150627851486231,12.3068038395473,-3.50157260326613,0.0114503074525531,0.0828055210962706,-4.20278771504348,"XPO1_HUMAN",51,-4.14885069208875,0.00430127182865764,0.0417970294823091,0.0589932600657335,"Non-significant",1.3788545824662,"XPO1","Exportin-1","XPO1_HUMAN"
0.912622650464374,6.71963773454939,4.18546656654689,0.00496644140646477,0.0517300456637422,-3.28478736967387,"PGS1_HUMAN",4,4.1471925512534,0.00431020070189632,0.041833694372233,0.36494771639506,"Non-significant",1.3784737807785,"BGN","Biglycan","PGS1_HUMAN"
-0.27876313527425,9.54268332890102,-3.97292699397987,0.00638963030044622,0.0601455455427153,-3.56310602922868,"AT2L1_HUMAN",20,-4.14397625225933,0.00432757803696421,0.0419521722723149,-0.0541270573933943,"Non-significant",1.37724554660037,"ETNPPL","Ethanolamine-phosphate phospho-lyase","AT2L1_HUMAN"
-0.129983822504705,10.9719322749547,-3.51957350222424,0.0111911033600337,0.0817323246294452,-4.17781840629819,"WDR26_HUMAN",33,-4.1371885571085,0.00436450384063224,0.0422524662173871,0.11653661727904,"Non-significant",1.37414793681267,"WDR26","WD repeat-containing protein 26","WDR26_HUMAN"
0.282466888427695,18.8917023794992,3.88109076876378,0.00713972789169463,0.0633133902876614,-3.68535492277529,"ENOA_HUMAN",28,4.1363719345762,0.0043689695780611,0.0422524662173871,0.278594970703127,"Non-significant",1.37414793681267,"ENO1","Alpha-enolase","ENOA_HUMAN"
-0.149804274241117,10.6002340316772,-3.59143971845838,0.0102184133463164,0.0775605293657731,-4.07854162377727,"ARMC8_HUMAN",35,-4.13480031534195,0.00437757814838745,0.0422853203523997,-0.083161274592082,"Non-significant",1.37381037485745,"ARMC8","Armadillo repeat-containing protein 8","ARMC8_HUMAN"
0.140463193257661,13.7561957495553,3.52606789277666,0.0110991676545938,0.0812803667413127,-4.16881994789021,"IF4B_HUMAN",37,4.13276782542579,0.00438873872180645,0.0423427181792361,-0.0626470247904454,"Non-significant",1.37322126600599,"EIF4B","Eukaryotic translation initiation factor 4B","IF4B_HUMAN"
-0.12437844276427,13.3203123637608,-3.82610346358287,0.00763506275248102,0.0661162211031281,-3.75911739973137,"FBRL_HUMAN",22,-4.13090088316609,0.00439901773865496,0.0423914844791524,-0.101724068323769,"Non-significant",1.37272137489637,"FBL","rRNA 2'-O-methyltransferase fibrillarin","FBRL_HUMAN"
-0.160673379898055,10.2275011880057,-3.68702661937977,0.00906539700513174,0.0723270710910904,-3.94753680851543,"VP33A_HUMAN",29,-4.10972468310159,0.0045174745389769,0.0434333665615478,-0.0221322377522917,"Non-significant",1.36217650675478,"VPS33A","Vacuolar protein sorting-associated protein 33A","VP33A_HUMAN"
0.201239029566445,8.62080860137939,4.32822662630389,0.00420921227054657,0.0475748462580429,-3.10150324382492,"GFRA1_HUMAN",14,4.10954326252962,0.00451850435879869,0.0434333665615478,-0.416860143343607,"Non-significant",1.36217650675478,"GFRA1","GDNF family receptor alpha-1","GFRA1_HUMAN"
-0.315489371617653,11.0339875902448,-4.04549007794835,0.00585842533464664,0.0574791573945863,-3.46735765498765,"SMAP2_HUMAN",15,-4.10871770320984,0.00452319383097213,0.0434333665615478,-0.315106113751728,"Non-significant",1.36217650675478,"SMAP2","Stromal membrane-associated protein 2","SMAP2_HUMAN"
-0.174817323684689,8.88974108014788,-3.6848283811346,0.00909025001726951,0.0724541145777257,-3.95053597206088,"PK3CA_HUMAN",32,-4.10656832669314,0.00453542808470373,0.0434993658147589,-0.103319724400835,"Non-significant",1.3615170746582,"PIK3CA","Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform","PK3CA_HUMAN"
-0.0793929100036781,13.6908275059291,-2.74871368530773,0.0310996122549908,0.142485744684921,-5.27774596754976,"DYN2_HUMAN",54,-4.1050802052368,0.00454391970651514,0.0435158212398593,-0.0858497619628871,"Non-significant",1.36135281596623,"DNM2","Dynamin-2","DYN2_HUMAN"
2.84342090288799,10.2020472117833,3.93235658113526,0.00670969491977792,0.0615255885555095,-3.61696529584384,"K1C16_HUMAN",21,4.10438898702233,0.00454786990527492,0.0435158212398593,0.31904673576355,"Non-significant",1.36135281596623,"KRT16","Keratin, type I cytoskeletal 16","K1C16_HUMAN"
0.132321914037094,12.0160339900426,3.50453073943035,0.0114072649812633,0.0827472906275964,-4.19868165143712,"GYS2_HUMAN",33,4.09579469350095,0.0045973002475842,0.0439369778667823,-0.0650997161865181,"Non-significant",1.35716981862438,"GYS2","Glycogen [starch] synthase, liver","GYS2_HUMAN"
-0.224929809570289,16.0770815440587,-4.02790422751009,0.00598252380483205,0.0584141975359895,-3.49049361553559,"STOM_HUMAN",17,-4.09398357196659,0.00460779185060427,0.0439854389127095,-0.252331495285034,"Non-significant",1.35669107002452,"STOM","Stomatin","STOM_HUMAN"
-0.16450579961141,10.9148857934134,-3.92792727599737,0.0067456972719459,0.061546482456219,-3.62285949668486,"BSDC1_HUMAN",20,-4.0923644771477,0.0046171932657454,0.0440233914903152,0.122930486996968,"Non-significant",1.35631650315494,"BSDC1","BSD domain-containing protein 1","BSDC1_HUMAN"
0.133954922358194,10.4164197104318,3.55648564938832,0.0106794250421885,0.079352431128496,-4.12674506139998,"WDR48_HUMAN",30,4.08886145087894,0.00463760585779113,0.0441661196362878,-0.053160826365156,"Non-significant",1.35491075547505,"WDR48","WD repeat-containing protein 48","WDR48_HUMAN"
0.879274765650437,7.28245953151158,4.0425312248907,0.00587910423338008,0.0575645792323143,-3.47124723218649,"C99L2_HUMAN",6,4.08421769652053,0.00466481808793921,0.0443240681261992,0.0798091888427663,"Non-significant",1.35336038628325,"CD99L2","CD99 antigen-like protein 2","C99L2_HUMAN"
0.136171499888121,17.6425481523786,3.39724578725039,0.0130877747283678,0.0893138806946816,-4.34828783660778,"BIP_HUMAN",47,4.08416696027188,0.00466511636428076,0.0443240681261992,0.226093053817745,"Non-significant",1.35336038628325,"HSPA5","Endoplasmic reticulum chaperone BiP","BIP_HUMAN"
-0.335582176844277,8.14285714285714,-3.87089214427395,0.00722885484941448,0.063723469301486,-3.69900401617825,"GCKR_HUMAN",25,-4.08235276658176,0.00467579566970181,0.0443735743438135,0.1304148832957,"Non-significant",1.35287558694104,"GCKR","Glucokinase regulatory protein","GCKR_HUMAN"
-0.192551692326862,9.06352138519287,-3.88293442659276,0.00712374569919373,0.0632407796534551,-3.68288905723066,"INT5_HUMAN",21,-4.08084439327,0.00468469513285896,0.0444060938177775,0.065302213033041,"Non-significant",1.35255742786203,"INTS5","Integrator complex subunit 5","INT5_HUMAN"
0.10514545440677,16.2593596322196,3.32458100987202,0.0143784580906289,0.0931480030451757,-4.4503969166684,"FAAA_HUMAN",32,4.07970063329949,0.00469145572433424,0.0444182867529148,-0.203245560328167,"Non-significant",1.3524381965328,"FAH","Fumarylacetoacetase","FAAA_HUMAN"
0.132452885309858,10.7141291754586,3.24274820077706,0.0159997959204756,0.0976920883596733,-4.56610388490993,"UBP24_HUMAN",101,4.07850359808637,0.00469854265811326,0.044433537445141,-0.164505799611408,"Non-significant",1.35228911030742,"USP24","Ubiquitin carboxyl-terminal hydrolase 24","UBP24_HUMAN"
-0.118571758270253,11.8044534410749,-3.21954690097415,0.0164947966364976,0.0988647542174384,-4.59904125267933,"SON_HUMAN",56,-4.07523679527878,0.004717943159519,0.0445278442339309,0.193366090456646,"Non-significant",1.35136833024428,"SON","Protein SON","SON_HUMAN"
0.116672992706295,12.7023421696254,3.45178904006458,0.0122019478913946,0.0857200044941781,-4.27205311183237,"SAHH2_HUMAN",30,4.07497687328505,0.00471949051530448,0.0445278442339309,-1.59579094250997,"Up in D",1.35136833024428,"AHCYL1","S-adenosylhomocysteine hydrolase-like protein 1","SAHH2_HUMAN"
0.14946579933166,10.5461560658046,3.37846520881603,0.0134088133583569,0.0903125660852881,-4.3746195109323,"MYO5B_HUMAN",79,4.07340218744352,0.00472887674889706,0.0445645829739265,-0.360915104548136,"Non-significant",1.35101015315883,"MYO5B","Unconventional myosin-Vb","MYO5B_HUMAN"
0.670988202095033,6.95681864874704,3.98234303271577,0.00631778270114703,0.0599014618219063,-3.55063908614601,"EFC14_HUMAN",10,4.06863662836041,0.00475740754233361,0.0447814440817807,-0.886230071385702,"Up in D",1.34890190569588,"EFCAB14","EF-hand calcium-binding domain-containing protein 14","EFC14_HUMAN"
-0.191649039586384,9.49922670636858,-3.67537172520352,0.00919802239119897,0.0728924712010015,-3.96344550819273,"NAA25_HUMAN",34,-4.06671333726125,0.00476897535732727,0.0448383152367943,-0.523438135782863,"Up in D",1.34835071403223,"NAA25","N-alpha-acetyltransferase 25, NatB auxiliary subunit","NAA25_HUMAN"
-0.139404932657877,12.2299297877721,-3.48380180946421,0.0117126463802527,0.0838803289756137,-4.22747757468638,"PYRG1_HUMAN",36,-4.06413162894565,0.00478455170823255,0.0449326997229154,-0.0388596057891899,"Non-significant",1.34743748660304,"CTPS1","CTP synthase 1","PYRG1_HUMAN"
0.281114578247093,10.1367321014404,4.64969820283394,0.00293224800999584,0.0381286223607471,-2.69961386801692,"SDC4_HUMAN",9,4.06216863894955,0.00479643237678037,0.0449921991967583,-0.120495875676468,"Non-significant",1.3468627782131,"SDC4","Syndecan-4","SDC4_HUMAN"
-0.153710206349693,9.44964095524379,-3.53610862457238,0.0109586507552017,0.0805153448157446,-4.15491826481843,"DHX36_HUMAN",37,-4.06050897787284,0.00480650238736187,0.0449944467421742,-0.551001310348514,"Up in D",1.3468410839592,"DHX36","ATP-dependent DNA/RNA helicase DHX36","DHX36_HUMAN"
0.167957146962486,9.8267342703683,4.46724457262038,0.00359337708489882,0.0427517033238548,-2.92586814126237,"TIP_HUMAN",14,4.06030155566246,0.00480776254935482,0.0449944467421742,0.0037871996561698,"Non-significant",1.3468410839592,"ITFG1","T-cell immunomodulatory protein","TIP_HUMAN"
0.188438415527319,11.6837237221854,4.72646782486899,0.00269567511522974,0.0364545131416235,-2.60585307885287,"F107B_HUMAN",12,4.05834386426974,0.0048196740302567,0.044997990427009,0.0428004264831543,"Non-significant",1.34680688102352,"FAM107B","Protein FAM107B","F107B_HUMAN"
-0.114034811655666,12.5321735654559,-3.62512941395723,0.00979463802928369,0.0756172150043843,-4.03223167880994,"ACBD5_HUMAN",24,-4.05771773890511,0.00482349047351253,0.044997990427009,-0.00572609901428223,"Non-significant",1.34680688102352,"ACBD5","Acyl-CoA-binding domain-containing protein 5","ACBD5_HUMAN"
0.146374464035038,15.5275186811175,3.69130696755993,0.00901721775893527,0.0720844383211831,-3.94169877551385,"CP3A5_HUMAN",25,4.05750656950129,0.00482477836720457,0.044997990427009,0.229539314905791,"Non-significant",1.34680688102352,"CYP3A5","Cytochrome P450 3A5","CP3A5_HUMAN"
-0.161658604939737,11.9701464516776,-3.94409844423296,0.00661527736204392,0.0614146001322933,-3.60135345857233,"GCP60_HUMAN",19,-4.05401467319798,0.00484612961877333,0.0451452304554843,-0.0789612134297499,"Non-significant",1.34538812566676,"ACBD3","Golgi resident protein GCP60","GCP60_HUMAN"
0.0941139856974402,16.8790215083531,3.22567239417901,0.0163625173139221,0.0988647542174384,-4.59033977043206,"HPPD_HUMAN",31,4.05218210974593,0.00485737620451205,0.0451981083984069,-0.404668132464093,"Non-significant",1.34487974061615,"HPD","4-hydroxyphenylpyruvate dioxygenase","HPPD_HUMAN"
0.246642589569063,13.1325894764491,3.7034696538932,0.00888184385458872,0.0717452916241409,-3.92512329871013,"ITIH2_HUMAN",47,4.05025144006806,0.00486925577607519,0.0452567484158925,-0.474221150080364,"Non-significant",1.34431665223201,"ITIH2","Inter-alpha-trypsin inhibitor heavy chain H2","ITIH2_HUMAN"
-0.167435566584262,11.1826328550066,-3.93215598039977,0.00671132085028458,0.0615255885555095,-3.61723218109719,"PRS23_HUMAN",19,-4.04621970263437,0.00489416602433888,0.0454108091587683,-0.0395202636718732,"Non-significant",1.34284075949394,"PRSS23","Serine protease 23","PRS23_HUMAN"
-0.397867679595945,7.67440162386213,-4.94188725739544,0.00213833647486604,0.0326750699756366,-2.3472640858619,"CHIC2_HUMAN",5,-4.04563735944782,0.00489777556359455,0.0454108091587683,0.252835114796925,"Non-significant",1.34284075949394,"CHIC2","Cysteine-rich hydrophobic domain-containing protein 2","CHIC2_HUMAN"
-0.456152836481735,8.93383489336286,-6.15053813150983,0.000651970463733199,0.0170781344322178,-1.01346040035915,"CKLF6_HUMAN",2,-4.04481864020573,0.00490285515958147,0.0454108091587683,-0.0701122283935529,"Non-significant",1.34284075949394,"CMTM6","CKLF-like MARVEL transmembrane domain-containing protein 6","CKLF6_HUMAN"
0.189409097035734,13.3775653839111,3.84744109175594,0.00743848765564506,0.0648988052020474,-3.73044421091045,"ANX13_HUMAN",21,4.04395529878147,0.00490821784967215,0.0454108091587683,1.01897807916005,"Up in DM",1.34284075949394,"ANXA13","Annexin A13","ANX13_HUMAN"
-0.160629272460948,12.9557550975255,-3.79611993791463,0.00792102945671127,0.0675827897074188,-3.79951521073554,"GGT1_HUMAN",22,-4.0409224089193,0.00492710772868298,0.0455336584402434,-0.267527739206955,"Non-significant",1.34166745453301,"GGT1","Glutathione hydrolase 1 proenzyme","GGT1_HUMAN"
0.228894074757889,9.36808218274798,3.75006286988264,0.00838353941898141,0.0692870244073823,-3.86180990198475,"ARH37_HUMAN",28,4.03322939032664,0.00497538014296527,0.0459274567463256,-0.157006025314333,"Non-significant",1.33792760316945,"ARHGEF37","Rho guanine nucleotide exchange factor 37","ARH37_HUMAN"
0.206477165222203,10.3636033194406,3.81656801597066,0.00772475402120044,0.0664827922146803,-3.77195137593418,"DLP1_HUMAN",22,4.03134851575532,0.00498726085854061,0.0459848120524983,-0.136158068974815,"Non-significant",1.3373855842086,"PDSS2","All trans-polyprenyl-diphosphate synthase PDSS2","DLP1_HUMAN"
0.0700720945993787,11.3002256665911,2.61966076549624,0.0371800263587234,0.159372459641465,-5.46612559289352,"CUL5_HUMAN",45,4.02208737481254,0.00504621397744207,0.0464224616938244,-0.0616900920867902,"Non-significant",1.3332718334687,"CUL5","Cullin-5","CUL5_HUMAN"
0.16129175821942,16.1069706508091,3.81672155911468,0.00772330061798274,0.0664827922146803,-3.77174461918666,"KAD3_HUMAN",21,4.02184664792443,0.00504775648580792,0.0464224616938244,-0.188281377156576,"Non-significant",1.3332718334687,"AK3","GTP:AMP phosphotransferase AK3, mitochondrial","KAD3_HUMAN"
-0.304584741592386,14.2229814529419,-5.49697468890493,0.00121166501331928,0.0239200534888513,-1.71080137117532,"H10_HUMAN",6,-4.0211108294095,0.00505247459578149,0.0464224616938244,-0.272634744644169,"Non-significant",1.3332718334687,"H1-0","Histone H1.0","H10_HUMAN"
0.161156415939306,10.7962191445487,3.91067524363799,0.00688797305628229,0.0621203446626892,-3.645843593483,"DEMA_HUMAN",19,4.02031061977339,0.00505761105956875,0.0464224616938244,-0.0995068550109846,"Non-significant",1.3332718334687,"DMTN","Dematin","DEMA_HUMAN"
-0.155501047770182,8.14693634850638,-3.65192707100622,0.00947130722932195,0.0743775216471824,-3.99550176593051,"SCAFB_HUMAN",26,-4.01328814330532,0.00510293332350521,0.0467855378383291,-0.634809732437137,"Up in D",1.32988837358536,"SCAF11","Protein SCAF11","SCAFB_HUMAN"
0.206539948781336,9.80323737008231,3.71830275315402,0.008719761282387,0.0708939309071024,-3.90493545300096,"HOOK2_HUMAN",27,4.01193298320665,0.00511173038285173,0.0468132960795248,-0.0286617279052503,"Non-significant",1.32963077953579,"HOOK2","Protein Hook homolog 2","HOOK2_HUMAN"
-0.103732347488396,11.5866661071777,-3.292606226745,0.0149896954127642,0.0947984322518852,-4.49551946030062,"RIC8A_HUMAN",31,-4.01019720444539,0.00512302246620994,0.0468556750733395,-0.133634010950723,"Non-significant",1.32923780064018,"RIC8A","Synembryn-A","RIC8A_HUMAN"
0.153654257456436,11.3067399433681,3.76104018787181,0.00827066689960782,0.0690698606002688,-3.84693617334863,"RBM4_HUMAN",22,4.00944762778936,0.00512790725476035,0.0468556750733395,-0.340469280878716,"Non-significant",1.32923780064018,"RBM4","RNA-binding protein 4","RBM4_HUMAN"
0.166778167088827,9.32515062604632,3.60833981057691,0.0100033719059834,0.0767177312336006,-4.05529221055782,"SYRM_HUMAN",30,4.00733264812136,0.00514171747871299,0.0469290164480059,-0.0135520299276095,"Non-significant",1.32855854776236,"RARS2","Probable arginine--tRNA ligase, mitochondrial","SYRM_HUMAN"
-0.209684451421101,9.3255078451974,-4.27803352673429,0.00445974413801344,0.048774524957239,-3.16560722086149,"EBP2_HUMAN",13,-4.00392913152637,0.00516402692317547,0.0470722194433609,-0.309686263402266,"Non-significant",1.32723532433456,"EBNA1BP2","Probable rRNA-processing protein EBP2","EBP2_HUMAN"
-0.392856597900392,7.14880732127598,-4.89563662767737,0.00224614065365839,0.033875809040491,-2.402226175148,"EAF6_HUMAN",5,-4.00272199328676,0.00517196490065792,0.0470722194433609,0.122945388158184,"Non-significant",1.32723532433456,"MEAF6","Chromatin modification-related protein MEAF6","EAF6_HUMAN"
-0.220710754394528,10.6944197246007,-3.762013928913,0.00826073558058172,0.0690698606002688,-3.845617594797,"STK4_HUMAN",24,-4.00228961495705,0.00517481140540768,0.0470722194433609,-0.00804511706034461,"Non-significant",1.32723532433456,"STK4","Serine/threonine-protein kinase 4","STK4_HUMAN"
-0.212185462315896,10.3077462060111,-4.06600007843411,0.00571727898085176,0.056723051920847,-3.44043055655364,"QORL1_HUMAN",15,-4.00065232549885,0.00518560581055448,0.0471175873984759,-0.0235369205474854,"Non-significant",1.3268169551979,"CRYZL1","Quinone oxidoreductase-like protein 1","QORL1_HUMAN"
0.266433636347454,9.43708256312779,5.53220904120339,0.00117032176688153,0.0236218677026785,-1.67181062162329,"PXDC1_HUMAN",7,3.99856359210874,0.00519941225850779,0.0471901913484701,-0.136614322662352,"Non-significant",1.32614826166073,"PXDC1","PX domain-containing protein 1","PXDC1_HUMAN"
0.355785369873097,12.6290295464652,6.08168987826989,0.000694335198925097,0.0175508903553839,-1.08441101709974,"CD99_HUMAN",4,3.99721317744991,0.00520835982953434,0.0472185828568063,-0.113969484965009,"Non-significant",1.32588705128323,"CD99","CD99 antigen","CD99_HUMAN"
-0.675495584805808,7.85148273195539,-3.92307810467845,0.00678535721115237,0.0616579877577565,-3.62931559472379,"K1C23_HUMAN",9,-3.99081460709293,0.00525098483647561,0.0475153125193937,-0.0329292615254762,"Non-significant",1.32316640993287,"KRT23","Keratin, type I cytoskeletal 23","K1C23_HUMAN"
-0.414642810821539,10.3833220345633,-4.47610479651863,0.00355767444098941,0.042576652528301,-2.91476935546669,"TNR5_HUMAN",6,-3.99054309168381,0.00525280198790931,0.0475153125193937,0.046865065892538,"Non-significant",1.32316640993287,"CD40","Tumor necrosis factor receptor superfamily member 5","TNR5_HUMAN"
-0.149115721384657,12.8358091626848,-3.73675171234208,0.00852268797284134,0.0697107764230188,-3.87986785186148,"EIF3H_HUMAN",22,-3.98770788351437,0.00527181808618038,0.0476043384935879,0.20432655016581,"Non-significant",1.32235346538952,"EIF3H","Eukaryotic translation initiation factor 3 subunit H","EIF3H_HUMAN"
0.162741661071781,17.5396017347063,3.78520088188644,0.00802808292093114,0.0682037617443126,-3.81425756639653,"ST2A1_HUMAN",21,3.98732711747455,0.00527437765661025,0.0476043384935879,0.0384683609008754,"Non-significant",1.32235346538952,"SULT2A1","Sulfotransferase 2A1","ST2A1_HUMAN"
-0.0808966159820876,10.6336327961513,-2.59409765214952,0.0385267592756425,0.162877595394217,-5.50349186299983,"SPTN2_HUMAN",105,-3.98412718138206,0.00529594187738444,0.0477458582145526,0.0901937484741016,"Non-significant",1.32106429596674,"SPTBN2","Spectrin beta chain, non-erythrocytic 2","SPTN2_HUMAN"
