"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BM1_vs_DM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
0.0803008874257678,14.4940492085048,2.24531433094668,0.0625611975401959,0.291021563908633,-4.95887357322687,"NDUS1_HUMAN",47,2.88303462725859,0.0231888323976566,0.177169666736898,-0.145539522171021,"Non-significant",0.7516106317517,"NDUFS1","NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial","NDUS1_HUMAN"
-0.132791042327838,13.0143399919782,-2.47818818965351,0.0449562493787184,0.250704472480358,-4.62197842705976,"PI4KA_HUMAN",90,-2.88189161616225,0.0232270183897569,0.177294475272331,-0.110362370808925,"Non-significant",0.751304797372145,"PI4KA","Phosphatidylinositol 4-kinase alpha","PI4KA_HUMAN"
1.03016694386801,8.73405115944999,2.85032025796181,0.0267748279576401,0.199766560416476,-4.08366528209367,"NDUC1_HUMAN",2,2.8774397986745,0.0233763778452304,0.178144837355631,-0.211015542348168,"Non-significant",0.749226759001707,"NDUFC1","NADH dehydrogenase [ubiquinone] 1 subunit C1, mitochondrial","NDUC1_HUMAN"
0.174112478891969,12.871606690543,4.08898662226418,0.00545061232571451,0.0984994842112417,-2.3847959227095,"RL36_HUMAN",8,2.87646847753024,0.0234091000086396,0.178144837355631,-0.0358632405598955,"Non-significant",0.749226759001707,"RPL36","Large ribosomal subunit protein eL36","RL36_HUMAN"
0.0757379531860316,17.0347145625523,2.35994644716348,0.053145596536342,0.272907350875591,-4.79330563558259,"IDHP_HUMAN",30,2.87634910153285,0.0234131249084281,0.178144837355631,0.17967689037323,"Non-significant",0.749226759001707,"IDH2","Isocitrate dehydrogenase [NADP], mitochondrial","IDHP_HUMAN"
0.492261409759536,12.7952134268624,2.9143093258222,0.0245305096835889,0.191753907102736,-3.99175556182772,"DNS2A_HUMAN",6,2.87545740480344,0.023443212539733,0.178144837355631,0.00972874959309955,"Non-significant",0.749226759001707,"DNASE2","Deoxyribonuclease-2-alpha","DNS2A_HUMAN"
0.11525479952491,10.7774816240583,2.5935354693834,0.0382273107177153,0.233437217055497,-4.45472183333822,"SELB_HUMAN",27,2.87530974056316,0.023448198951912,0.178144837355631,-0.107674837112427,"Non-significant",0.749226759001707,"EEFSEC","Selenocysteine-specific elongation factor","SELB_HUMAN"
-0.358257134755444,9.77883284432547,-3.70007528853415,0.00876671766192458,0.122711318622445,-2.89679846515211,"RBP17_HUMAN",3,-2.87427828554288,0.0234830608656368,0.17824280249184,-0.0431783199310249,"Non-significant",0.748987998088651,"RANBP17","Ran-binding protein 17","RBP17_HUMAN"
0.118352651596096,10.2191617148263,2.45940506307051,0.0461640780353944,0.253949375714705,-4.64921323834801,"CAMP3_HUMAN",53,2.87353961547434,0.0235080605178051,0.17826579723502,-0.52084978421529,"Non-significant",0.748931974250251,"CAMSAP3","Calmodulin-regulated spectrin-associated protein 3","CAMP3_HUMAN"
-0.139567931493128,14.7415846415929,-3.04232567772017,0.0206217072594641,0.179725599036833,-3.80883199437181,"HMGB1_HUMAN",14,-2.87087078150101,0.0235986185057638,0.178706288774358,-0.368978341420493,"Non-significant",0.747860164159463,"HMGB1","High mobility group protein B1","HMGB1_HUMAN"
0.130587577819792,16.56484576634,2.80858572552029,0.0283557339755825,0.20525203515303,-4.14375588425705,"MDHC_HUMAN",18,2.87007449180822,0.0236257089736677,0.178706288774358,0.0265728632609061,"Non-significant",0.747860164159463,"MDH1","Malate dehydrogenase, cytoplasmic","MDHC_HUMAN"
0.0744433403015279,16.0650983537947,2.3867007737175,0.0511663086542162,0.268771672195975,-4.75457225008631,"TPM4_HUMAN",28,2.86981591261794,0.0236345130978405,0.178706288774358,-0.341410795847573,"Non-significant",0.747860164159463,"TPM4","Tropomyosin alpha-4 chain","TPM4_HUMAN"
0.341463247934986,10.9532895769392,3.84806071494323,0.00729664633377709,0.109244552254814,-2.69938241902175,"MT1F_HUMAN",3,2.8691053698313,0.0236587234899267,0.178706288774358,0.0952940781911167,"Non-significant",0.747860164159463,"MT1F","Metallothionein-1F","MT1F_HUMAN"
-0.463528315226238,7.89750398908343,-2.82853012794432,0.027588202127145,0.202031292472612,-4.11502594777563,"DPH6_HUMAN",9,-2.86811063615859,0.0236926609800451,0.178706288774358,0.265685041745506,"Non-significant",0.747860164159463,"DPH6","Diphthine--ammonia ligase","DPH6_HUMAN"
-0.589625954627989,6.53945902415684,-3.11523094149956,0.0186989734379046,0.172861942180585,-3.70530782578941,"NFIP2_HUMAN",1,-2.86794563987794,0.0236982951344848,0.178706288774358,0.000660181045567754,"Non-significant",0.747860164159463,"NDFIP2","NEDD4 family-interacting protein 2","NFIP2_HUMAN"
-0.531172513961794,7.41319683619908,-2.84811636813731,0.0268559218404242,0.199766560416476,-4.08683577555639,"SGF29_HUMAN",7,-2.86667607123408,0.0237416944671654,0.178779777578999,-0.000826915105182735,"Non-significant",0.747681607366398,"SGF29","SAGA-associated factor 29","SGF29_HUMAN"
-0.114347616831468,10.6565855571202,-2.67977558863874,0.033891297558947,0.222031227985709,-4.32980673449941,"MOCS1_HUMAN",22,-2.86637182006293,0.0237521074969388,0.178779777578999,0.0498746236165335,"Non-significant",0.747681607366398,"MOCS1","Molybdenum cofactor biosynthesis protein 1","MOCS1_HUMAN"
0.0861136118570904,16.1949830736433,2.80644314790448,0.0284395277035322,0.20525203515303,-4.14684367372604,"ACADS_HUMAN",19,2.86527349655476,0.0237897377266687,0.178897063868573,0.225516001383461,"Non-significant",0.74739678719194,"ACADS","Short-chain specific acyl-CoA dehydrogenase, mitochondrial","ACADS_HUMAN"
0.264203866322839,9.22022724151611,3.47567804576467,0.0116537042748468,0.141134270513692,-3.20194424070371,"ZFN2B_HUMAN",6,2.86311927613651,0.0238637267951708,0.179287295570385,-0.105305830637615,"Non-significant",0.746450483773895,"ZFAND2B","AN1-type zinc finger protein 2B","ZFN2B_HUMAN"
-0.137070973714234,12.8676802771432,-3.16325644162469,0.0175384089730754,0.169480818511832,-3.63739853392344,"VPS25_HUMAN",13,-2.86243304489394,0.0238873469532533,0.179298735595465,0.0521736145019531,"Non-significant",0.746422773047125,"VPS25","Vacuolar protein-sorting-associated protein 25","VPS25_HUMAN"
0.217879652976987,7.7023458480835,3.00123294126282,0.0217981899360989,0.182103578928757,-3.86739941424169,"LRCH1_HUMAN",11,2.86124636078379,0.0239282507909116,0.179335430826194,0.0390117168426514,"Non-significant",0.74633389955003,"LRCH1","Leucine-rich repeat and calponin homology domain-containing protein 1","LRCH1_HUMAN"
0.121024052302062,11.0602347510202,2.59468230846247,0.0381659710702291,0.233437217055497,-4.45305951694411,"ANAG_HUMAN",27,2.86037347115544,0.0239583854495811,0.179335430826194,-0.0216653347015239,"Non-significant",0.74633389955003,"NAGLU","Alpha-N-acetylglucosaminidase","ANAG_HUMAN"
0.347354888916037,12.8476092474801,2.82975380764469,0.0275418353705159,0.202031292472612,-4.1132640202794,"CAV1_HUMAN",11,2.85990259430154,0.0239746580387703,0.179335430826194,-0.0383765697479284,"Non-significant",0.74633389955003,"CAV1","Caveolin-1","CAV1_HUMAN"
-0.104444424311296,12.5907316207886,-2.66236083007888,0.0347231925895498,0.2247471092927,-4.35501413624046,"MFGM_HUMAN",22,-2.85968512574272,0.0239821772521175,0.179335430826194,-0.162276347478224,"Non-significant",0.74633389955003,"MFGE8","Lactadherin","MFGM_HUMAN"
-0.179429848988852,9.53696972983224,-2.64255846470484,0.0356953557280846,0.227340750688916,-4.38368927923581,"TACC1_HUMAN",32,-2.85909061960203,0.0240027456097174,0.179335430826194,-0.0973676840464002,"Non-significant",0.74633389955003,"TACC1","Transforming acidic coiled-coil-containing protein 1","TACC1_HUMAN"
-0.0998547871907665,11.6188900811332,-2.78108836661656,0.0294513341138296,0.209070975502724,-4.18340365463037,"MGAT1_HUMAN",19,-2.85773452758441,0.0240497322828155,0.179521184675957,-0.0526100794474083,"Non-significant",0.745884294467307,"MGAT1","Alpha-1,3-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase","MGAT1_HUMAN"
0.324366211891173,7.73594733646938,2.83910104246404,0.0271903798940535,0.200748628262375,-4.09980838385236,"COIL_HUMAN",11,2.8547131330001,0.0241547674099823,0.18013950621746,-0.0317863623301191,"Non-significant",0.744391032040392,"COIL","Coilin","COIL_HUMAN"
-0.510907928148909,7.53231368746076,-2.98811328586367,0.0221888058554844,0.182596319179919,-3.88612926006898,"VMAC_HUMAN",4,-2.85179036081398,0.0242568329839932,0.180718791859836,-0.0686833063761263,"Non-significant",0.742996685420808,"VMAC","Vimentin-type intermediate filament-associated coiled-coil protein","VMAC_HUMAN"
-0.160458644231142,11.6742480141776,-2.59852704511833,0.0379610847421982,0.233168994396818,-4.44748683697762,"SNUT1_HUMAN",36,-2.85118988073541,0.0242778583097682,0.180718791859836,-0.0084013938904075,"Non-significant",0.742996685420808,"SART1","U4/U6.U5 tri-snRNP-associated protein 1","SNUT1_HUMAN"
-0.136063257853184,9.94142014639718,-2.75099057073217,0.0307022111496298,0.213223354381251,-4.22684740191217,"RFC2_HUMAN",19,-2.85057919072815,0.0242992607738576,0.180718791859836,-0.0905076662699358,"Non-significant",0.742996685420808,"RFC2","Replication factor C subunit 2","RFC2_HUMAN"
-0.0982077916463151,13.0440954480852,-2.28221147610922,0.0593567329624912,0.285320219939368,-4.9056651199774,"TB182_HUMAN",93,-2.84925369439722,0.0243457828557463,0.180898976274291,-0.191119591395056,"Non-significant",0.742563890849885,"TNKS1BP1","182 kDa tankyrase-1-binding protein","TB182_HUMAN"
0.624645948410061,11.572712625776,2.94464480215367,0.0235374926938131,0.188892607326548,-3.94828792192711,"NDUB1_HUMAN",3,2.84844442185644,0.0243742326001975,0.180944669092409,-0.00527520974477014,"Non-significant",0.74245420734912,"NDUFB1","NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 1","NDUB1_HUMAN"
0.834649085998533,6.62646886280605,2.72086438944123,0.0320107588643276,0.216807426899127,-4.27037616511538,"TUT4_HUMAN",22,2.84746867677055,0.0244085811010885,0.181034028385953,-0.18123686313629,"Non-significant",0.74223978451622,"TUT4","Terminal uridylyltransferase 4","TUT4_HUMAN"
-0.126630306243888,12.8999415806361,-2.69073301245444,0.033378663095359,0.221269993754692,-4.3139515956407,"RBBP7_HUMAN",21,-2.84218966654526,0.0245952985695041,0.182243468407401,0.0534716447194494,"Non-significant",0.739348027813585,"RBBP7","Histone-binding protein RBBP7","RBBP7_HUMAN"
0.907460530598959,6.04508679253714,2.85297969067078,0.0266773189372278,0.199766560416476,-4.07983986984488,"RGPD5_HUMAN",1,2.84159096494736,0.0246165690626709,0.182243468407401,-0.0318088928858442,"Non-significant",0.739348027813585,"RGPD6","RANBP2-like and GRIP domain-containing protein 5/6","RGPD5_HUMAN"
0.104820807774873,12.6180583408901,2.88778996506297,0.0254352902460183,0.194606300063424,-4.02981140218249,"NUCG_HUMAN",17,2.84015768680596,0.0246675686856256,0.182454559995594,-0.0357249577840086,"Non-significant",0.738845278058849,"ENDOG","Endonuclease G, mitochondrial","NUCG_HUMAN"
-0.14242601394653,12.1902291434152,-2.46458378243379,0.0458277313407072,0.253461709565086,-4.6417046912544,"SYNE1_HUMAN",131,-2.83783341855775,0.0247505080195693,0.182675510431921,0.139893690745016,"Non-significant",0.738319670475385,"SYNE1","Nesprin-1","SYNE1_HUMAN"
-0.107934315999366,14.8820871625628,-2.463170921215,0.0459192399631102,0.253461709565086,-4.64375321070691,"MA2C1_HUMAN",35,-2.8374453612073,0.0247643839913307,0.182675510431921,-0.120864788691216,"Non-significant",0.738319670475385,"MAN2C1","Alpha-mannosidase 2C1","MA2C1_HUMAN"
0.190271536509176,16.9657979692731,2.70075904469359,0.0329167713996762,0.21929448331372,-4.29944809997158,"UD19_HUMAN",21,2.83742865086779,0.0247649816952321,0.182675510431921,-0.0193660259246844,"Non-significant",0.738319670475385,"UGT1A9","UDP-glucuronosyltransferase 1A9","UD19_HUMAN"
1.03191717465719,6.59666320255824,2.80656416735663,0.0284347877709674,0.20525203515303,-4.14666925865549,"NAF1_HUMAN",2,2.83655830820606,0.0247961335074998,0.182739171008041,-0.00261775652567486,"Non-significant",0.7381683495865,"NAF1","H/ACA ribonucleoprotein complex non-core subunit NAF1","NAF1_HUMAN"
-0.520849784215289,6.97937270573207,-2.77323720233677,0.0297723341382083,0.209544538595974,-4.19473167168379,"CCN2_HUMAN",9,-2.83254160098443,0.0249404359633194,0.183635841566583,0.153602679570517,"Non-significant",0.736042550392701,"CCN2","CCN family member 2","CCN2_HUMAN"
-0.131668806076048,9.28686155591692,-2.55943105168375,0.0400994807185971,0.237910892892429,-4.50416470831742,"KPCD2_HUMAN",30,-2.82613514151728,0.0251724191318554,0.185175891963622,-0.217891295750935,"Non-significant",0.732415554742003,"PRKD2","Serine/threonine-protein kinase D2","KPCD2_HUMAN"
-0.309593836466465,8.24372693470546,-2.81750231139029,0.0280098235780417,0.204106722286896,-4.13090858501899,"TOR3A_HUMAN",11,-2.82429700589621,0.0252393969063107,0.185336951964863,0.161266406377134,"Non-significant",0.732037983624854,"TOR3A","Torsin-3A","TOR3A_HUMAN"
0.225431839625047,9.24987602233887,2.93533309136309,0.0238376567461535,0.189773757585273,-3.96162312319738,"UB2Q1_HUMAN",11,2.82400404864674,0.0252500889184709,0.185336951964863,0.190742254257218,"Non-significant",0.732037983624854,"UBE2Q1","Ubiquitin-conjugating enzyme E2 Q1","UB2Q1_HUMAN"
0.240469455718994,6.60808563232422,3.05161612830846,0.0203652849107236,0.179565395989233,-3.79561182806503,"DGAT2_HUMAN",9,2.82365489405265,0.0252628381652869,0.185336951964863,0.259318153063457,"Non-significant",0.732037983624854,"DGAT2","Diacylglycerol O-acyltransferase 2","DGAT2_HUMAN"
0.109153191248572,11.3668094362531,2.94042320612018,0.0236730725414241,0.189504566711392,-3.95433278495347,"DFFA_HUMAN",16,2.82266305001962,0.0252990918409315,0.185435258534163,-0.079926013946535,"Non-significant",0.731807685882071,"DFFA","DNA fragmentation factor subunit alpha","DFFA_HUMAN"
0.186092615127563,8.33629785265241,2.696687027652,0.0331035469487534,0.219805384568073,-4.30533814663083,"CDK12_HUMAN",20,2.82128544954364,0.0253495362133291,0.185637307612773,-0.102049032847088,"Non-significant",0.731334738989246,"CDK12","Cyclin-dependent kinase 12","CDK12_HUMAN"
0.597941915194197,7.60692364828927,3.00431964121843,0.0217073637954431,0.182103578928757,-3.86299493310405,"MMP21_HUMAN",2,2.81858216854206,0.0254488307991594,0.186196404963372,0.393771966298422,"Non-significant",0.730028708529985,"MMP21","Matrix metalloproteinase-21","MMP21_HUMAN"
0.180903355280563,9.51969133104597,2.56733613099072,0.0396571371358615,0.237474546657107,-4.49270292097429,"SMCA5_HUMAN",51,2.8164768238052,0.025526445154714,0.186596014401216,0.0187230904896918,"Non-significant",0.729097636806264,"SMARCA5","SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 5","SMCA5_HUMAN"
0.279445489247641,8.41413729531425,2.65374731940336,0.0351425859409789,0.225675093542349,-4.36748561993303,"CEBPZ_HUMAN",32,2.81445285278048,0.0256012937929133,0.186631568820704,0.0533346335092677,"Non-significant",0.72901489325283,"CEBPZ","CCAAT/enhancer-binding protein zeta","CEBPZ_HUMAN"
0.389423847198492,9.85817010062082,2.80867914358527,0.0283520864753766,0.20525203515303,-4.14362126029732,"PXL2B_HUMAN",9,2.814427074687,0.0256022485782396,0.186631568820704,-0.00817187627155747,"Non-significant",0.72901489325283,"PRXL2B","Prostamide/prostaglandin F synthase","PXL2B_HUMAN"
0.154871781667074,9.76518562861851,2.70956316596106,0.032516738075907,0.218132283178395,-4.28671546228695,"TRIM4_HUMAN",19,2.8143118328849,0.0256065174337689,0.186631568820704,-0.0906364123026169,"Non-significant",0.72901489325283,"TRIM4","E3 ubiquitin-protein ligase TRIM4","TRIM4_HUMAN"
0.044820864995339,14.4729349953788,1.50611101093992,0.179081613263136,0.462302445957998,-5.97812244551968,"DESP_HUMAN",216,2.81385859630997,0.0256233137375233,0.186631568820704,-0.0287832419077585,"Non-significant",0.72901489325283,"DSP","Desmoplakin","DESP_HUMAN"
-0.0547744433084816,12.8652958188738,-1.82545413874062,0.114021567987152,0.380844937616594,-5.55295432706854,"SYIC_HUMAN",60,-2.81321713850993,0.0256471050082379,0.186637318418693,-0.0128403504689096,"Non-significant",0.729001514057482,"IARS1","Isoleucine--tRNA ligase, cytoplasmic","SYIC_HUMAN"
0.415831168492625,10.4709692001343,2.74934825384472,0.0307720665492292,0.213223354381251,-4.2292192633262,"NARF_HUMAN",11,2.81077186663248,0.02573801135859,0.1871310252362,-0.0579089323679831,"Non-significant",0.727854203029884,"NARF","Nuclear prelamin A recognition factor","NARF_HUMAN"
0.138314088185687,10.6498731885637,2.47576185448736,0.0451104039125018,0.251391358067335,-4.62549672497936,"SART3_HUMAN",55,2.80881990515711,0.0258108207593656,0.187307879749275,0.299023628234865,"Non-significant",0.727443952151479,"SART3","Squamous cell carcinoma antigen recognized by T-cells 3","SART3_HUMAN"
-0.188724517822221,11.2663184574672,-2.71317224989252,0.0323542393518525,0.218041775831338,-4.28149686964758,"CO9_HUMAN",18,-2.80831827201499,0.0258295668609773,0.187307879749275,0.381561954816182,"Non-significant",0.727443952151479,"C9","Complement component C9","CO9_HUMAN"
0.200409650802586,11.3821814400809,2.59266989634187,0.0382736751250496,0.233437217055497,-4.45597647678874,"PNPT1_HUMAN",42,2.80738372099135,0.0258645292538869,0.187307879749275,0.636520346005757,"Non-significant",0.727443952151479,"PNPT1","Polyribonucleotide nucleotidyltransferase 1, mitochondrial","PNPT1_HUMAN"
0.117211103439368,13.5165440695626,2.58845823892705,0.0385001160970211,0.233649919230538,-4.46208143812805,"SUCB1_HUMAN",24,2.80709706014,0.0258752634369135,0.187307879749275,-0.0295213858286498,"Non-significant",0.727443952151479,"SUCLA2","Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial","SUCB1_HUMAN"
-0.158095916112263,9.79165131705148,-2.62980779286471,0.0363364606909449,0.228419741769685,-4.40215902609581,"COG8_HUMAN",24,-2.80693230020861,0.0258814350827993,0.187307879749275,0.367970585823059,"Non-significant",0.727443952151479,"COG8","Conserved oligomeric Golgi complex subunit 8","COG8_HUMAN"
-0.0550826390584067,14.2402738843645,-1.83564200198556,0.112376037032458,0.377721277747044,-5.53890646845707,"SYAC_HUMAN",58,-2.80605937936518,0.0259141590776925,0.187307879749275,0.186092615127562,"Non-significant",0.727443952151479,"AARS1","Alanine--tRNA ligase, cytoplasmic","SYAC_HUMAN"
0.107780694961585,14.0060608727592,3.04416671861411,0.0205706191798786,0.179725599036833,-3.80621159338801,"PLPHP_HUMAN",15,2.80579902421691,0.0259239276507809,0.187307879749275,0.0642849604288704,"Non-significant",0.727443952151479,"PLPBP","Pyridoxal phosphate homeostasis protein","PLPHP_HUMAN"
0.103218078613294,12.3528815678188,2.85181453863073,0.0267199930248654,0.199766560416476,-4.08151580466555,"SH3G1_HUMAN",17,2.80383832771473,0.0259976174854212,0.187673192416999,-0.359710057576496,"Non-significant",0.726597758368747,"SH3GL1","Endophilin-A2","SH3G1_HUMAN"
-0.207651456197098,12.3259463991438,-4.17159639017823,0.0049418516009773,0.0928198701165041,-2.2789172502248,"SGMR1_HUMAN",6,-2.80016904106846,0.0261361127861667,0.188505261463961,0.173555215199791,"Non-significant",0.724676523480069,"SIGMAR1","Sigma non-opioid intracellular receptor 1","SGMR1_HUMAN"
0.0711074670155902,12.4297530310494,2.21308860759401,0.0655045522159344,0.295815199710317,-5.00526381389063,"LIMD1_HUMAN",34,2.7977458437221,0.0262279989673921,0.188595840340593,-0.449154019355772,"Non-significant",0.724467890268093,"LIMD1","LIM domain-containing protein 1","LIMD1_HUMAN"
-0.0877006848653661,10.4560563223703,-2.16562565150944,0.0700988360464977,0.304195282080279,-5.07342629198446,"VP13A_HUMAN",105,-2.79747037955414,0.0262384658153476,0.188595840340593,0.0914920965830515,"Non-significant",0.724467890268093,"VPS13A","Intermembrane lipid transfer protein VPS13A","VP13A_HUMAN"
-0.273655255635596,11.4201833180019,-3.28552575785414,0.0149204111549965,0.157543578033478,-3.46561788204314,"SPP24_HUMAN",6,-2.79669499665028,0.0262679516528166,0.188595840340593,0.0360359350840191,"Non-significant",0.724467890268093,"SPP2","Secreted phosphoprotein 24","SPP24_HUMAN"
-0.580837408701578,6.20412649427141,-2.67969767121524,0.0338949724692786,0.222031227985709,-4.32991949474056,"VP13B_HUMAN",16,-2.79552803605829,0.0263123936728491,0.188595840340593,-0.270655512809753,"Non-significant",0.724467890268093,"VPS13B","Intermembrane lipid transfer protein VPS13B","VP13B_HUMAN"
0.381757378578188,7.93792983463832,2.63796975827928,0.0359246943629819,0.227906935153429,-4.39033566003555,"MDN1_HUMAN",81,2.79545720137359,0.0263150938457324,0.188595840340593,0.0295042991638006,"Non-significant",0.724467890268093,"MDN1","Midasin","MDN1_HUMAN"
0.342871665954577,9.86247158050537,2.66750950073537,0.0344750243677516,0.223963448935097,-4.3475605137887,"PESC_HUMAN",21,2.79405626864629,0.0263685562114247,0.188595840340593,-0.102818727493288,"Non-significant",0.724467890268093,"PES1","Pescadillo homolog","PESC_HUMAN"
0.0931423505147073,16.475547518049,2.79211302407991,0.0290067673515545,0.207604125897422,-4.16750239120857,"VDAC2_HUMAN",18,2.79366553128561,0.0263834878141795,0.188595840340593,0.180187781651812,"Non-significant",0.724467890268093,"VDAC2","Voltage-dependent anion-selective channel protein 2","VDAC2_HUMAN"
0.209919929504387,9.84485612596784,2.56214437724883,0.0399470718170858,0.237824979062466,-4.50023050554943,"RRP5_HUMAN",80,2.79338474396985,0.0263942232668047,0.188595840340593,0.243283470471701,"Non-significant",0.724467890268093,"PDCD11","Protein RRP5 homolog","RRP5_HUMAN"
0.537183523178106,7.29209327697754,2.67578397107091,0.0340801007442762,0.223004788257304,-4.33558358314523,"P121C_HUMAN",17,2.79312222689811,0.0264042643263746,0.188595840340593,0.261893431345623,"Non-significant",0.724467890268093,"POM121C","Nuclear envelope pore membrane protein POM 121C","P121C_HUMAN"
-0.154597441355374,10.9772663116455,-2.77872887606027,0.0295474158368571,0.20935137305859,-4.18680769030424,"NMRL1_HUMAN",16,-2.79257502879021,0.0264252070682441,0.188595840340593,-0.166583697001137,"Non-significant",0.724467890268093,"NMRAL1","NmrA-like family domain-containing protein 1","NMRL1_HUMAN"
-0.143207550048832,8.63773059844971,-2.59289716826696,0.0382614955971115,0.233437217055497,-4.45564704607102,"WDR70_HUMAN",25,-2.79129244567875,0.0264743632095807,0.188595840340593,0.113917191823322,"Non-significant",0.724467890268093,"WDR70","WD repeat-containing protein 70","WDR70_HUMAN"
0.320684750874843,8.93801634652274,2.8436717050319,0.0270202631086982,0.200059942693627,-4.09323077643357,"HMCN1_HUMAN",9,2.79123923449413,0.0264764046444439,0.188595840340593,-0.155320405960085,"Non-significant",0.724467890268093,"HMCN1","Hemicentin-1","HMCN1_HUMAN"
0.103525241216008,14.8597072873797,2.93141866779827,0.0239650578980019,0.189979003279641,-3.96723093900913,"PIMT_HUMAN",16,2.79100208851271,0.0264855047012002,0.188595840340593,-0.0339963436126745,"Non-significant",0.724467890268093,"PCMT1","Protein-L-isoaspartate(D-aspartate) O-methyltransferase","PIMT_HUMAN"
0.523517688115441,6.94198342732021,2.89809831711522,0.0250794316104608,0.193322558762827,-4.01501264506403,"PGS1_HUMAN",4,2.79034145701278,0.0265108725487585,0.188595840340593,0.502842624982199,"Non-significant",0.724467890268093,"BGN","Biglycan","PGS1_HUMAN"
-0.12395501136783,14.6476308277675,-3.02533668969678,0.021099624609549,0.180402902088388,-3.83302735220697,"AT1B1_HUMAN",14,-2.78969320508825,0.0265357897749185,0.188595840340593,0.35996166865031,"Non-significant",0.724467890268093,"ATP1B1","Sodium/potassium-transporting ATPase subunit beta-1","AT1B1_HUMAN"
0.299023628234869,9.31817449842181,2.75801665471,0.030405249961613,0.212276863021755,-4.21670170305178,"CDHR5_HUMAN",12,2.7886051773881,0.0265776660767766,0.188595840340593,-0.0692810217539463,"Non-significant",0.724467890268093,"CDHR5","Cadherin-related family member 5","CDHR5_HUMAN"
0.219178438186646,8.3723452431815,2.63245922495394,0.0362021557012695,0.228419741769685,-4.3983179885149,"GCP3_HUMAN",25,2.78818679862256,0.0265937871754278,0.188595840340593,0.631447235743204,"Non-significant",0.724467890268093,"TUBGCP3","Gamma-tubulin complex component 3","GCP3_HUMAN"
0.217676957448301,13.6555140359061,3.88970389162942,0.00693351029086088,0.107881180910725,-2.64439705165567,"S10AB_HUMAN",6,2.78778667730367,0.0266092143559393,0.188595840340593,-0.0784314870834359,"Non-significant",0.724467890268093,"S100A11","Protein S100-A11","S10AB_HUMAN"
0.287805080413818,12.5618096760341,3.78708354061499,0.00786671974807252,0.113375779815027,-2.78034882735139,"RS24_HUMAN",4,2.78768570378289,0.0266131089982743,0.188595840340593,0.183491547902427,"Non-significant",0.724467890268093,"RPS24","Small ribosomal subunit protein eS24","RS24_HUMAN"
-0.415337562561033,8.36325127737863,-2.6625200571058,0.0347154896277221,0.2247471092927,-4.35478361375259,"EXT2_HUMAN",21,-2.78767461472115,0.026613536750059,0.188595840340593,-0.0124828020731833,"Non-significant",0.724467890268093,"EXT2","Exostosin-2","EXT2_HUMAN"
0.487085461616521,7.55449540274484,3.03107555332003,0.0209368681173583,0.179936830502609,-3.82485127581214,"RM35_HUMAN",3,2.78598945133621,0.0266786243780771,0.188892110125408,0.328540325164797,"Non-significant",0.723786181837611,"MRPL35","Large ribosomal subunit protein bL35m","RM35_HUMAN"
-0.104365984598786,10.2664203643799,-2.54578819712804,0.0408750868349246,0.239639056776429,-4.52394731949953,"FTO_HUMAN",24,-2.78380401356037,0.0267632829984239,0.189326310592164,0.00774860382080966,"Non-significant",0.722789028133485,"FTO","Alpha-ketoglutarate-dependent dioxygenase FTO","FTO_HUMAN"
0.539005756378172,7.90702881131853,2.75173718923398,0.0306705095315462,0.213223354381251,-4.22576916629966,"LRP10_HUMAN",7,2.77932720531559,0.0269375835126454,0.189855533329103,-0.175498088200886,"Non-significant",0.72157674085088,"LRP10","Low-density lipoprotein receptor-related protein 10","LRP10_HUMAN"
0.0731846491495745,16.5649523053851,2.10029222824593,0.0769630308343475,0.318286458812383,-5.16687635144413,"DHB4_HUMAN",52,2.7786569842515,0.0269637800969198,0.189855533329103,0.484049558639528,"Non-significant",0.72157674085088,"HSD17B4","Peroxisomal multifunctional enzyme type 2","DHB4_HUMAN"
-0.379788955052697,7.36548566818237,-3.14614572214933,0.017942738948289,0.170912605750026,-3.66156649845288,"NFIP1_HUMAN",4,-2.77747505841167,0.0270100424403994,0.189855533329103,0.244421879450477,"Non-significant",0.72157674085088,"NDFIP1","NEDD4 family-interacting protein 1","NFIP1_HUMAN"
0.653789003690086,7.07423441750663,2.65469410030179,0.0350962270672429,0.225650385438676,-4.36611466553038,"FRAS1_HUMAN",20,2.77707288777717,0.0270258029438264,0.189855533329103,0.249566316604614,"Non-significant",0.72157674085088,"FRAS1","Extracellular matrix organizing protein FRAS1","FRAS1_HUMAN"
0.113111098607391,10.0763985770089,2.48597470943396,0.0444652369922027,0.24950963551503,-4.61068728968667,"CTNL1_HUMAN",29,2.77696117986955,0.0270301823285696,0.189855533329103,0.402921597162885,"Non-significant",0.72157674085088,"CTNNAL1","Alpha-catulin","CTNL1_HUMAN"
