"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","CTRL.myr_vs_HBVHDV.myr","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
0.789383053779602,6.77976316213608,5.53926962165348,0.000638090639194513,0.00287618559330771,-1.06406307139122,"MCUB_HUMAN",5,5.3528307693717,0.000604570326995094,0.00255106077232042,-0.2249674797058,"Non-significant",2.59327919534198,"MCUB","Calcium uniporter regulatory subunit MCUb, mitochondrial","MCUB_HUMAN"
0.158408880233747,11.7658537626266,4.28720306758257,0.00294430893522673,0.00943176930098053,-2.73187103467156,"PARP4_HUMAN",65,5.35083294273535,0.000606063759210324,0.00255603537680452,-0.0421936511993426,"Non-significant",2.59243313961979,"PARP4","Protein mono-ADP-ribosyltransferase PARP4","PARP4_HUMAN"
0.475146770477293,9.55357503890991,8.56077507078343,3.48027594899574e-05,0.000314618494299092,2.14524896249723,"PRAF2_HUMAN",3,5.35037230235116,0.000606408671677165,0.00255616352423253,-0.0317471027374285,"Non-significant",2.59241136671074,"PRAF2","PRA1 family protein 2","PRAF2_HUMAN"
0.526818990707401,8.64437901973724,5.15849126261456,0.000992306203785612,0.0040383884063919,-1.5478514144806,"NHSL3_HUMAN",18,5.34729457765935,0.000608718673888152,0.00256457058718974,0.831011652946472,"Up in HBVHDV.myr",2.59098534292105,"NHSL3","NHS-like protein 3","NHSL3_HUMAN"
0.3760871887207,12.9412295818329,11.1649711449581,5.22026548462709e-06,7.95816005060472e-05,4.24209807860093,"LTOR4_HUMAN",4,5.34331452866513,0.000611720165403033,0.00257588071721785,0.0214600563049299,"Non-significant",2.58907425196964,"LAMTOR4","Ragulator complex protein LAMTOR4","LTOR4_HUMAN"
0.595347166061398,9.17695152759552,5.89622945383175,0.000429240122119146,0.00212839199052001,-0.628547313383682,"RBMS1_HUMAN",5,5.34273715645802,0.00061215692092847,0.0025763849282163,-0.213271975517272,"Non-significant",2.58898925011993,"RBMS1","RNA-binding motif, single-stranded-interacting protein 1","RBMS1_HUMAN"
-0.634653806686398,8.919473528862,-5.26107581171952,0.000879299356634937,0.00366652943631202,-1.41552654419778,"ISG20_HUMAN",11,-5.34070054561153,0.000613700241758909,0.00258065542655132,0.501281976699833,"Up in HBVHDV.myr",2.58826997931411,"ISG20","Interferon-stimulated gene 20 kDa protein","ISG20_HUMAN"
0.305703401565562,10.1746717691421,5.04667495481665,0.00113398157542669,0.00443924290148974,-1.69377369374814,"TRIP4_HUMAN",25,5.34056028433489,0.000613806686295522,0.00258065542655132,0.0433688163757342,"Non-significant",2.58826997931411,"TRIP4","Activating signal cointegrator 1","TRIP4_HUMAN"
-0.1319155693054,11.672709941864,-4.15228129800696,0.00351933361277122,0.0109249901722657,-2.92476106468096,"ANFY1_HUMAN",47,-5.33635375373818,0.00061700840801357,0.00259277524918629,0.00394558906555709,"Non-significant",2.58623512776153,"ANKFY1","Rabankyrin-5","ANFY1_HUMAN"
0.217136621475223,14.6605917215347,5.02632249253832,0.00116208518187644,0.00452528331246276,-1.72052434816019,"ANX11_HUMAN",23,5.33587772065877,0.000617371877565092,0.00259296188577339,-0.46192836761475,"Non-significant",2.58620386692519,"ANXA11","Annexin A11","ANX11_HUMAN"
0.371449232101433,10.1628776788712,5.03399613083308,0.00115140027308453,0.00449444285271757,-1.71043145569124,"CTNL1_HUMAN",29,5.33407566064618,0.000618749936719179,0.00259740740481238,-0.0845768451690496,"Non-significant",2.5854599256941,"CTNNAL1","Alpha-catulin","CTNL1_HUMAN"
0.190229892730724,12.4168450832367,4.85499539207465,0.00143137257304358,0.00534839765568972,-1.9480441079658,"CAP2_HUMAN",27,5.33365050508834,0.000619075547765054,0.00259743261573908,-0.0520787239074991,"Non-significant",2.58545571037032,"CAP2","Adenylyl cyclase-associated protein 2","CAP2_HUMAN"
0.208683013916001,11.4786038398743,5.26530609430835,0.000874953562809455,0.00365215593474702,-1.41010155909989,"AP3M1_HUMAN",18,5.33027611010934,0.000621666511604462,0.00260611431529935,0.46238148212433,"Non-significant",2.58400653819564,"AP3M1","AP-3 complex subunit mu-1","AP3M1_HUMAN"
0.1329505443573,12.0072764158249,4.0813095705844,0.00386978326919179,0.0118054536894601,-3.02721555679654,"U5S1_HUMAN",56,5.3299094260631,0.000621948774565647,0.00260611431529935,-0.0765850543975759,"Non-significant",2.58400653819564,"EFTUD2","116 kDa U5 small nuclear ribonucleoprotein component","U5S1_HUMAN"
0.180347204208369,9.6388236284256,4.65400045944521,0.00183773810134318,0.00647390444283312,-2.22029056373325,"IKKB_HUMAN",35,5.32970424724191,0.000622106776384981,0.00260611431529935,0.130140542984008,"Non-significant",2.58400653819564,"IKBKB","Inhibitor of nuclear factor kappa-B kinase subunit beta","IKKB_HUMAN"
-0.2510406970978,10.2948945760727,-4.72301268552541,0.00168551079959899,0.00606559783533608,-2.1261651440832,"AKA12_HUMAN",66,-5.32690307834055,0.000624268253972247,0.00261382179290698,-0.425086021423322,"Non-significant",2.58272402539947,"AKAP12","A-kinase anchor protein 12","AKA12_HUMAN"
0.332480192184477,10.4449840784073,5.02972610761882,0.001157332556419,0.00451109912998427,-1.71604665098404,"AP1G2_HUMAN",26,5.32117633551586,0.000628712739980821,0.00263107540567669,-0.112418889999391,"Non-significant",2.57986670501198,"AP1G2","AP-1 complex subunit gamma-like 2","AP1G2_HUMAN"
1.3582124710083,8.36285662651062,5.38020129218446,0.000765508479976161,0.0032830012753384,-1.26371329972786,"C1QT3_HUMAN",2,5.32045376497029,0.000629275969628786,0.00263207709993471,-1.60639429092408,"Up in CTRL.myr",2.57970139333096,"C1QTNF3","Complement C1q tumor necrosis factor-related protein 3","C1QT3_HUMAN"
-0.335905551910402,10.8617627620697,-5.06516261869658,0.001109098740711,0.00435581321788057,-1.66952495277503,"ZC3HF_HUMAN",23,-5.31659718057017,0.000632291423772047,0.00264332942438036,0.0188503265381001,"Non-significant",2.57784870963584,"ZC3H15","Zinc finger CCCH domain-containing protein 15","ZC3HF_HUMAN"
0.644946932792664,8.4492524266243,7.03388677256401,0.000134412675861639,0.00086081309434794,0.65133860854267,"S39A1_HUMAN",1,5.31550116435719,0.00063315126938187,0.00264556317031695,0.57335901260376,"Up in HBVHDV.myr",2.57748186399678,"SLC39A1","Zinc transporter ZIP1","S39A1_HUMAN"
-0.18313884735112,16.9375400543213,-5.13197895056734,0.00102404631141385,0.00412818669288707,-1.58229070880492,"ECH1_HUMAN",20,-5.31481586118504,0.00063368955069929,0.00264645168475495,0.00786530971527277,"Non-significant",2.57733603034676,"ECH1","Delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase, mitochondrial","ECH1_HUMAN"
-0.262751340866105,9.98661315441132,-6.03119569671445,0.00037104823570563,0.0018965465481633,-0.468284549135812,"VASN_HUMAN",11,-5.31232725989386,0.000635648459592185,0.00265326914797416,-0.840310335159325,"Up in CTRL.myr",2.57621869289323,"VASN","Vasorin","VASN_HUMAN"
0.374347209930423,17.245854139328,8.11627470947201,5.04805635795208e-05,0.000420158146484885,1.73387233726756,"S10AA_HUMAN",5,5.30823231444826,0.000638886195531878,0.00266541484142072,-0.0793621540069651,"Non-significant",2.57423518839389,"S100A10","Protein S100-A10","S10AA_HUMAN"
-0.315309047698968,9.41606402397156,-5.03569016532781,0.0011490560292538,0.00448904798140271,-1.70820447107084,"PROX1_HUMAN",24,-5.30768623952587,0.000639319316003962,0.00266585329972509,-0.549142003059391,"Up in CTRL.myr",2.57416375322405,"PROX1","Prospero homeobox protein 1","PROX1_HUMAN"
0.264838695526104,12.8805565834045,5.2344868278959,0.000907164138087964,0.00375383042272958,-1.44968209449716,"ICAM1_HUMAN",17,5.30653623937487,0.000640232488630339,0.00266829201799937,0.197624206542969,"Non-significant",2.57376664294672,"ICAM1","Intercellular adhesion molecule 1","ICAM1_HUMAN"
0.480810165405277,7.64618933200836,5.15287987580795,0.000998932767686701,0.00405916330149491,-1.55513229506901,"K0930_HUMAN",16,5.30457187677703,0.000641795608015153,0.00267343562600674,-0.498904466629027,"Non-significant",2.57293026886929,"KIAA0930","Uncharacterized protein KIAA0930","K0930_HUMAN"
0.176706314086925,12.3957924842835,5.12256948578604,0.0010355780719488,0.00416174010671513,-1.59453737636013,"IDH3B_HUMAN",20,5.30312429515578,0.000642950168108584,0.00267596688790999,0.041008472442627,"Non-significant",2.57251926477826,"IDH3B","Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial","IDH3B_HUMAN"
0.422160148620623,10.6655218601227,5.48929102999032,0.00067540863025317,0.00299130568832017,-1.12641700160068,"PTBP3_HUMAN",10,5.30292037270205,0.000643112994213198,0.00267596688790999,1.56610679626462,"Up in HBVHDV.myr",2.57251926477826,"PTBP3","Polypyrimidine tract-binding protein 3","PTBP3_HUMAN"
0.452796697616575,9.16511738300323,5.10913503481722,0.00105229068392246,0.00420864487610128,-1.61204433810691,"CDK18_HUMAN",19,5.30257223111531,0.000643391078993001,0.00267596688790999,-0.139811754226649,"Non-significant",2.57251926477826,"CDK18","Cyclin-dependent kinase 18","CDK18_HUMAN"
0.180302143096895,13.5415222644806,4.80113789220204,0.00152962270152902,0.0056193046031524,-2.02042923756447,"ERF1_HUMAN",27,5.30120812370221,0.00064448195010431,0.00267913289437224,0.0601716041564995,"Non-significant",2.57200574333055,"ETF1","Eukaryotic peptide chain release factor subunit 1","ERF1_HUMAN"
0.515191555023192,9.24511218070984,6.64695630487504,0.000196244555016764,0.00115906940306776,0.233600846791228,"PCFT_HUMAN",4,5.299777766129,0.000645627967785218,0.00268252479253091,0.3887858390808,"Non-significant",2.57145625549077,"SLC46A1","Proton-coupled folate transporter","PCFT_HUMAN"
0.301800727844235,9.14674925804138,5.29133646026436,0.000848727073681682,0.00357018888603055,-1.37677487877194,"DDX47_HUMAN",15,5.29547733533383,0.000649086923298906,0.0026955183575116,0.304561853408817,"Non-significant",2.56935770611364,"DDX47","Probable ATP-dependent RNA helicase DDX47","DDX47_HUMAN"
0.368829250335695,9.52431082725525,5.01910207622497,0.00117223846550202,0.00454956160894697,-1.73002875828976,"HEAT3_HUMAN",26,5.29347310708546,0.000650705878311119,0.00270086142647317,-0.0421988964080793,"Non-significant",2.56849769765701,"HEATR3","HEAT repeat-containing protein 3","HEAT3_HUMAN"
-0.282639026641843,7.57490038871765,-5.50274986277797,0.000665127853234362,0.00296353841186166,-1.10959187967398,"ITFG2_HUMAN",13,-5.29239021268693,0.000651582439408164,0.00270311918584489,0.141981720924377,"Non-significant",2.56813480498067,"ITFG2","KICSTOR complex protein ITFG2","ITFG2_HUMAN"
0.4120934009552,12.2010008096695,6.46778932610222,0.000235135179666691,0.00133539035999385,0.0342030008692085,"VAMP2_HUMAN",6,5.28625275024827,0.000656574867929096,0.00272186783088198,0.0669009685516251,"Non-significant",2.56513296719743,"VAMP2","Vesicle-associated membrane protein 2","VAMP2_HUMAN"
0.410111665725703,9.92087304592132,5.81337309170205,0.000469929782912076,0.0022773520248816,-0.72811824413569,"GP107_HUMAN",8,5.28563589324415,0.000657078943100112,0.00272186783088198,-0.315971255302432,"Non-significant",2.56513296719743,"GPR107","Protein GPR107","GP107_HUMAN"
0.255239009857199,11.2255918979645,4.88467461984855,0.00138020013389386,0.0051834041072807,-1.90833148066715,"LSG1_HUMAN",30,5.2855664980755,0.000657135676938376,0.00272186783088198,0.121872186660751,"Non-significant",2.56513296719743,"LSG1","Large subunit GTPase 1 homolog","LSG1_HUMAN"
0.173141956329374,13.300270318985,5.28637457812982,0.000853658837229072,0.00358647235698137,-1.38312026929002,"FACE1_HUMAN",18,5.28519261473316,0.000657441436202944,0.00272186783088198,0.16519618034363,"Non-significant",2.56513296719743,"ZMPSTE24","CAAX prenyl protease 1 homolog","FACE1_HUMAN"
0.380369663238513,9.90556550025939,4.95366711021136,0.00126882187702474,0.00486172342978785,-1.81649986907878,"DDX21_HUMAN",37,5.28375689374015,0.00065861700134668,0.00272534642054199,0.413940429687498,"Non-significant",2.56457828642675,"DDX21","Nucleolar RNA helicase 2","DDX21_HUMAN"
-0.219415903091434,8.8791207075119,-4.8741286235148,0.00139815008668428,0.00523871173558465,-1.92242830094018,"ANKZ1_HUMAN",27,-5.28248362049447,0.000659661472269918,0.00272827927996826,-0.18559420108795,"Non-significant",2.56411117523953,"ANKZF1","tRNA endonuclease ANKZF1","ANKZ1_HUMAN"
0.481008052825898,11.260130405426,5.17183905595104,0.000976736940910012,0.00398491020018859,-1.53055022812235,"TMX2_HUMAN",14,5.27869643439002,0.000662778804005055,0.00273977789427726,0.183292865753149,"Non-significant",2.56228464272688,"TMX2","Thioredoxin-related transmembrane protein 2","TMX2_HUMAN"
0.720852494239807,8.30119556188583,5.0746598434509,0.00109654986886214,0.00432396148293021,-1.65708704688477,"ZDHC5_HUMAN",19,5.27677247484683,0.000664368614312981,0.00274495359863833,0.256444573402405,"Non-significant",2.56146499257114,"ZDHHC5","Palmitoyltransferase ZDHHC5","ZDHC5_HUMAN"
0.601006984710696,7.91892576217652,5.13221810635219,0.00102375505898794,0.00412818669288707,-1.58197960407303,"LRRC1_HUMAN",14,5.27624139637441,0.000664808188043417,0.00274537405702685,-0.389989733695982,"Non-significant",2.56139847458904,"LRRC1","Leucine-rich repeat-containing protein 1","LRRC1_HUMAN"
0.352991104125977,12.2550296783447,5.84259679952649,0.000455110813173749,0.00222143277997781,-0.692895574398722,"F177A_HUMAN",9,5.27233568760975,0.00066805070077797,0.00275736315145889,0.0795835256576529,"Non-significant",2.5595060324838,"FAM177A1","Protein FAM177A1","F177A_HUMAN"
-0.38998973369598,8.09314566850662,-6.68258226549967,0.00018939582060311,0.00112763357805236,0.272791626190585,"DTWD2_HUMAN",6,-5.2711445422092,0.000669043015371696,0.00275948994573027,-0.024110555648825,"Non-significant",2.5591711839585,"DTWD2","tRNA-uridine aminocarboxypropyltransferase 2","DTWD2_HUMAN"
0.33456659317015,10.897248506546,4.85255028502907,0.00143568015041178,0.00536202784117489,-1.95132140549341,"MILK2_HUMAN",56,5.27090223787998,0.000669245069894717,0.00275948994573027,-0.151811003684998,"Non-significant",2.5591711839585,"MICALL2","MICAL-like protein 2","MILK2_HUMAN"
0.3887858390808,11.1038548946381,5.14291955417285,0.00101081515982129,0.00409108306965518,-1.56806693355654,"DRS7B_HUMAN",16,5.26374643038564,0.000675242300418799,0.00278280637703021,0.0813014507293657,"Non-significant",2.55551701009164,"DHRS7B","Dehydrogenase/reductase SDR family member 7B","DRS7B_HUMAN"
-1.12706387042999,7.77469199895859,-5.05737297325964,0.00111950910259357,0.00439316778212357,-1.67973608486513,"ESIP1_HUMAN",18,-5.26037649990991,0.00067808688403858,0.002793113079869,0.0119397640228289,"Non-significant",2.55391148142431,"EPSTI1","Epithelial-stromal interaction protein 1","ESIP1_HUMAN"
0.200683593749996,11.1699469089508,4.58751549038432,0.00199869702940794,0.00687988596272696,-2.31160967110764,"SP16H_HUMAN",45,5.25985620258024,0.000678527233779655,0.00279351105822049,0.267857313156125,"Non-significant",2.55384960512908,"SUPT16H","FACT complex subunit SPT16","SP16H_HUMAN"
0.433506250381473,11.8807898759842,9.94579706095516,1.20211109962224e-05,0.000146250851895657,3.32091057776537,"MRP5_HUMAN",3,5.25812763686672,0.000679992431835477,0.00279812186285593,-0.118849277496324,"Non-significant",2.55313337518608,"ABCC5","ATP-binding cassette sub-family C member 5","MRP5_HUMAN"
0.303388118743898,10.5273299217224,5.24833237604962,0.000892534940259225,0.00371029742173234,-1.43188408382338,"GRWD1_HUMAN",15,5.25772317143292,0.000680335769780155,0.00279812186285593,-0.30410444736481,"Non-significant",2.55313337518608,"GRWD1","Glutamate-rich WD repeat-containing protein 1","GRWD1_HUMAN"
0.270927667617823,10.0437616109848,6.17670714733469,0.000317911378652682,0.00167661633634675,-0.298139683044842,"SPRY7_HUMAN",10,5.25726191377128,0.000680727547488879,0.002798317035125,0.256932735443117,"Non-significant",2.55310308369499,"SPRYD7","SPRY domain-containing protein 7","SPRY7_HUMAN"
0.207255601882924,11.5862182378769,5.18991029131546,0.000956084407155326,0.00392231094242874,-1.50716656611936,"CHID1_HUMAN",18,5.25609812793793,0.0006817171238401,0.00280096818273433,-0.222440838813779,"Non-significant",2.55269182446504,"CHID1","Chitinase domain-containing protein 1","CHID1_HUMAN"
0.611031532287596,9.12973356246948,5.1524255479094,0.000999471414365492,0.00405932243105865,-1.5557219883344,"TPC1_HUMAN",12,5.25566477198133,0.000682086010404829,0.00280106771427996,-0.222851514816249,"Non-significant",2.55267639221796,"TPCN1","Two pore channel protein 1","TPC1_HUMAN"
-0.254550695419324,10.8786288499832,-5.33295072883183,0.000808578373458281,0.00343328967664339,-1.32369268175067,"ARSL_HUMAN",15,-5.25248037692188,0.000684803352754513,0.00281080648880602,-0.212419271469125,"Non-significant",2.5511690525557,"ARSL","Arylsulfatase L","ARSL_HUMAN"
0.326931715011622,11.4207872152329,4.91105369395793,0.00133639737779608,0.00505393275446662,-1.87313995087807,"EHD2_HUMAN",32,5.24987434406061,0.000687035940708342,0.0028185467390897,-0.0124337673187309,"Non-significant",2.54997475901287,"EHD2","EH domain-containing protein 2","EHD2_HUMAN"
0.222654342651373,10.5899384021759,4.80905962541226,0.00151471926299457,0.00558029168193874,-2.00975640536583,"VPS45_HUMAN",29,5.24271962550711,0.000693206277080712,0.00284053440259205,0.508759498596191,"Up in HBVHDV.myr",2.54659994647987,"VPS45","Vacuolar protein sorting-associated protein 45","VPS45_HUMAN"
0.181391000747677,10.6450563669205,4.85991069205116,0.00142275599678061,0.00531864672761546,-1.94145846605705,"STRN3_HUMAN",24,5.24262832124523,0.00069328540848554,0.00284053440259205,0.0775890350341992,"Non-significant",2.54659994647987,"STRN3","Striatin-3","STRN3_HUMAN"
0.305305719375605,9.39740455150604,4.77156221599667,0.00158669927461667,0.00578255829812095,-2.06035512578758,"C170B_HUMAN",66,5.24244524462002,0.000693444106649762,0.00284053440259205,-0.00748205184936701,"Non-significant",2.54659994647987,"CEP170B","Centrosomal protein of 170 kDa protein B","C170B_HUMAN"
0.274946928024326,10.7883540391922,5.20539151916821,0.000938773345721876,0.00386071656324393,-1.48717083272757,"RM44_HUMAN",16,5.23649135246186,0.00069862682039731,0.00285901352664631,-0.171130657196045,"Non-significant",2.54378378989072,"MRPL44","Large ribosomal subunit protein mL44","RM44_HUMAN"
0.467058181762697,8.93674349784851,5.02449037727736,0.00116465231516959,0.00453093794417581,-1.72293530602707,"ANC2_HUMAN",21,5.23627495845802,0.000698815979222825,0.00285901352664631,0.138934373855593,"Non-significant",2.54378378989072,"ANAPC2","Anaphase-promoting complex subunit 2","ANC2_HUMAN"
0.165197610855076,11.9461730718613,5.2545726275564,0.000886026506747403,0.0036870135280779,-1.42387122280607,"MIRO2_HUMAN",18,5.23605227981517,0.000699010689977386,0.00285901352664631,0.189616203308105,"Non-significant",2.54378378989072,"RHOT2","Mitochondrial Rho GTPase 2","MIRO2_HUMAN"
0.224967241287199,11.6239012479782,6.36817915843983,0.000260410477503964,0.00143579101131256,-0.0783419986433929,"STX4_HUMAN",11,5.23507045950506,0.000699869901368702,0.00286108787144036,-0.073947668075574,"Non-significant",2.54346880367826,"STX4","Syntaxin-4","STX4_HUMAN"
0.285105943679852,15.5139871835709,5.55349081904293,0.000627891932762337,0.00284758802319169,-1.04638304081882,"RAP1B_HUMAN",12,5.22909830056688,0.000705121117233644,0.00288110574145693,0.272517085075379,"Non-significant",2.54044080208456,"RAP1B","Ras-related protein Rap-1b","RAP1B_HUMAN"
0.127646446228001,11.8986825942993,4.26061565180661,0.0030490028475505,0.0096983350849483,-2.76968428709006,"EPB41_HUMAN",34,5.22422141644818,0.000709441126229089,0.00289730051902704,0.257472991943375,"Non-significant",2.53800645578477,"EPB41","Protein 4.1","EPB41_HUMAN"
-0.222003698349024,14.0467265844345,-5.07976023516619,0.00108987503613678,0.00431179838358301,-1.65041266032327,"NIT1_HUMAN",19,-5.22204065504696,0.000711382197700964,0.00290376851869198,-0.033647537231424,"Non-significant",2.53703800748354,"NIT1","Deaminated glutathione amidase","NIT1_HUMAN"
-0.525070667266851,9.25922751426697,-7.080865787791,0.000128514839157431,0.000836965902802822,0.700895505263802,"GBG7_HUMAN",3,-5.22009378185298,0.000713119977580284,0.00290940063142318,-0.307768583297749,"Non-significant",2.53619647124649,"GNG7","Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-7","GBG7_HUMAN"
0.295995712280275,12.3607304096222,5.88364952440498,0.000435158909078928,0.00214335542671785,-0.643606598182372,"LICH_HUMAN",10,5.21967960039687,0.000713490272487043,0.00290945080005128,0.22576093673705,"Non-significant",2.53618898249769,"LIPA","Lysosomal acid lipase/cholesteryl ester hydrolase","LICH_HUMAN"
-0.192379951477001,13.7142655849457,-4.43607562393148,0.00242582272162993,0.00804351744540451,-2.52195412682615,"DDB1_HUMAN",62,-5.21678182532335,0.00071608686793113,0.00291857471197407,0.433454751968378,"Non-significant",2.53482918479934,"DDB1","DNA damage-binding protein 1","DDB1_HUMAN"
0.129918336868247,15.6351655721664,4.46449073255546,0.00233864695182641,0.00780244352201935,-2.48223993610706,"A1AT_HUMAN",28,5.2116496528159,0.00072071093004647,0.00293594873608404,0.302345275878905,"Non-significant",2.5322515318044,"SERPINA1","Alpha-1-antitrypsin","A1AT_HUMAN"
1.00959026813507,7.47278982400894,5.01344134459275,0.0011802666277942,0.00457634870423831,-1.73748528958344,"P121C_HUMAN",17,5.21045313446118,0.000721793657166873,0.00293888629849458,0.620326995849608,"Up in HBVHDV.myr",2.53181721586396,"POM121C","Nuclear envelope pore membrane protein POM 121C","P121C_HUMAN"
0.200310230255125,9.22873663902283,4.8294933264386,0.00147700539992628,0.00547360824678563,-1.98226767152425,"APC7_HUMAN",25,5.20968288337953,0.000722491593376557,0.00294025497214385,0.1653914451599,"Non-significant",2.53161500693692,"ANAPC7","Anaphase-promoting complex subunit 7","APC7_HUMAN"
0.132159709930406,17.8210790157318,4.31647016800205,0.0028335593457718,0.00914447512015455,-2.69035957293464,"TBB4B_HUMAN",33,5.20916872391585,0.000722957890265028,0.0029406800671591,0.364262104034423,"Non-significant",2.53155222222037,"TUBB4B","Tubulin beta-4B chain","TBB4B_HUMAN"
0.158135175704976,14.5429326295853,4.35751718947262,0.00268579218499921,0.00875548860308407,-2.6323400652925,"ES8L2_HUMAN",42,5.2067458619944,0.000725159627621069,0.00294816022695169,-0.297575235366825,"Non-significant",2.53044891708503,"EPS8L2","Epidermal growth factor receptor kinase substrate 8-like protein 2","ES8L2_HUMAN"
0.247030019760125,11.0215421915054,4.62223069395169,0.00191281266358225,0.00666310411828044,-2.26384894856871,"PHLB2_HUMAN",65,5.20545902973986,0.000726331985408408,0.00295145002270706,0.0473603010177603,"Non-significant",2.52996456634633,"PHLDB2","Pleckstrin homology-like domain family B member 2","PHLB2_HUMAN"
0.142877817153925,11.1258074045181,3.99807486761299,0.00432961598995474,0.0129363195405743,-3.14822522541545,"MRCKB_HUMAN",87,5.20342549912302,0.000728188828267933,0.00295751654539405,0.187485694885256,"Non-significant",2.52907281709623,"CDC42BPB","Serine/threonine-protein kinase MRCK beta","MRCKB_HUMAN"
-0.185888290405298,14.1506769657135,-5.08508994086456,0.00108294774538139,0.00429532275583924,-1.64344212579823,"BGAL_HUMAN",19,-5.1997282981889,0.000731578051661012,0.00296979761530921,0.320537090301526,"Non-significant",2.52727314581722,"GLB1","Beta-galactosidase","BGAL_HUMAN"
-0.267514944076542,9.12641656398773,-4.93295425891562,0.00130118788043465,0.00495769053178264,-1.84399831316771,"GAB1_HUMAN",23,-5.19911731776901,0.000732139789987124,0.00297059414539458,0.494657993316659,"Non-significant",2.52715667921476,"GAB1","GRB2-associated-binding protein 1","GAB1_HUMAN"
0.308014392852783,8.99563574790955,5.12800534009491,0.00102889886381829,0.00414363779298873,-1.58746094350612,"TREA_HUMAN",16,5.1978635354022,0.000733293995476734,0.00297379256548873,0.0115265846252495,"Non-significant",2.52668932862023,"TREH","Trehalase","TREA_HUMAN"
-0.521664381027193,9.98577606678008,-5.09262483959379,0.00107323662603092,0.0042651315695615,-1.6335943530005,"HMGN5_HUMAN",13,-5.1909810255091,0.000739665295483194,0.00299813459171667,0.518573284149173,"Up in HBVHDV.myr",2.52314887478066,"HMGN5","High mobility group nucleosome-binding domain-containing protein 5","HMGN5_HUMAN"
0.469561815261839,8.78886353969574,5.89520681372981,0.000429717928394077,0.00212875360856087,-0.629770725721537,"UCK2_HUMAN",6,5.19016246266749,0.000740427061599178,0.00299972618624951,0.304628849029541,"Non-significant",2.52291838568968,"UCK2","Uridine-cytidine kinase 2","UCK2_HUMAN"
0.431989908218384,8.33646309375763,4.90468557972529,0.00134683040616385,0.00508628750506209,-1.88162639000568,"RPOM_HUMAN",33,5.18700000404904,0.000743378128331912,0.00301018138961308,0.00072169303894043,"Non-significant",2.52140733359735,"POLRMT","DNA-directed RNA polymerase, mitochondrial","RPOM_HUMAN"
0.279607534408548,11.2714685201645,5.38309714316754,0.000762952258976374,0.00327704951028641,-1.26004742229489,"RM01_HUMAN",13,5.18573672310801,0.000744560545154366,0.00301346790362028,0.354667425155642,"Non-significant",2.52093342983232,"MRPL1","Large ribosomal subunit protein uL1m","RM01_HUMAN"
-0.605796933174134,7.32402712106705,-6.27167847199449,0.000287801512268176,0.00155412816624815,-0.188544176723577,"FLOWR_HUMAN",3,-5.18465769751607,0.000745572123230582,0.00301606005251117,0.567560195922848,"Up in HBVHDV.myr",2.52056001551626,"CACFD1","Calcium channel flower homolog","FLOWR_HUMAN"
0.506316423416139,8.57634627819061,6.01843039275865,0.000376159950877407,0.00191424666298102,-0.483340871342246,"OAF_HUMAN",5,5.18366696438473,0.000746502246116807,0.00301832027571706,-0.089950203895568,"Non-significant",2.52023467887565,"OAF","Out at first protein homolog","OAF_HUMAN"
0.332340240478516,10.0186400413513,4.82506951217193,0.00148508224579659,0.00549602158997672,-1.9882138257522,"EXC6B_HUMAN",38,5.18283220992336,0.000747286913726173,0.00301999042658011,0.173435449600225,"Non-significant",2.5199944337614,"EXOC6B","Exocyst complex component 6B","EXC6B_HUMAN"
-0.258563518524177,16.2380220890045,-4.98656010902653,0.00121922270112519,0.00469783274803869,-1.77295635685584,"1433E_HUMAN",20,-5.17849383108739,0.000751379474448627,0.00303502037218886,0.408095121383665,"Non-significant",2.51783838943238,"YWHAE","14-3-3 protein epsilon","1433E_HUMAN"
0.16664695739745,11.8570802211761,4.20342875434331,0.00328814762723722,0.0103256475141255,-2.85134588873592,"ECM29_HUMAN",80,5.17640813941361,0.000753355671382523,0.00304149107865165,0.254091262817383,"Non-significant",2.51691345307844,"ECPAS","Proteasome adapter and scaffold protein ECM29","ECM29_HUMAN"
0.120577096939126,10.3806456327438,3.64986066212527,0.00700208523793242,0.0191538023321026,-3.66396010154459,"GOGA4_HUMAN",128,5.16941955854658,0.000760018735212159,0.00306587254743045,0.0729587078094474,"Non-significant",2.51344590332971,"GOLGA4","Golgin subfamily A member 4","GOGA4_HUMAN"
0.491381049156185,7.44097000360489,5.41140291619615,0.000738455478613011,0.00319735091885346,-1.22427616412601,"FHI2B_HUMAN",8,5.16928330537086,0.000760149278094298,0.00306587254743045,-0.41003978252411,"Non-significant",2.51344590332971,"FHIP2B","FHF complex subunit HOOK-interacting protein 2B","FHI2B_HUMAN"
-0.311436176300081,16.6211211681366,-5.37714387233724,0.000768217563355932,0.00329288192900509,-1.26758497100032,"PRDX5_HUMAN",12,-5.16479006909871,0.000764467914786435,0.00308160264654266,-0.13314461708069,"Non-significant",2.51122336157452,"PRDX5","Peroxiredoxin-5, mitochondrial","PRDX5_HUMAN"
