"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D_vs_B1","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
0.152214288711551,10.6897341012954,2.06166869061679,0.0736735196644111,0.244593673714007,-5.88154507111008,"YIPF3_HUMAN",10,1.94555575844193,0.0858639786467008,0.262838238306642,0.0611340999603183,"Non-significant",0.580311452363688,"YIPF3","Protein YIPF3","YIPF3_HUMAN"
0.152529239654527,11.3730175495148,1.83310990010604,0.104675261896184,0.298004411915681,-6.21916805061367,"MYO5C_HUMAN",31,1.94547911382346,0.0858743122690298,0.262838238306642,0.387247920036312,"Non-significant",0.580311452363688,"MYO5C","Unconventional myosin-Vc","MYO5C_HUMAN"
0.107138633728079,15.1807582378387,1.95773288477925,0.0864793912971756,0.268436794562082,-6.03678504076503,"RAB1B_HUMAN",15,1.94492074059051,0.0859496309089527,0.262969572094737,-0.211519718170159,"Non-significant",0.580094500315753,"RAB1B","Ras-related protein Rab-1B","RAB1B_HUMAN"
-0.233863830566408,8.54239320755005,-2.03895141970609,0.0763045878794854,0.248648765483592,-5.91569233309019,"MXRA7_HUMAN",7,-1.94420840165506,0.0860458095524425,0.263086104698645,-0.0504710674286244,"Non-significant",0.579902089246357,"MXRA7","Matrix-remodeling-associated protein 7","MXRA7_HUMAN"
0.569881081581112,7.45353275537491,1.8885252586542,0.0961725540993793,0.284071388410034,-6.13862272352781,"HXK4_HUMAN",13,1.94403756204137,0.0860688912791382,0.263086104698645,0.0528564453124734,"Non-significant",0.579902089246357,"GCK","Hexokinase-4","HXK4_HUMAN"
0.486173272132874,6.37590330839157,1.92530590257053,0.090898024452856,0.275593329506212,-6.08466479426366,"DHDDS_HUMAN",6,1.94391843393469,0.0860849898909172,0.263086104698645,-0.165120840072625,"Non-significant",0.579902089246357,"DHDDS","Dehydrodolichyl diphosphate synthase complex subunit DHDDS","DHDDS_HUMAN"
-0.265487909317015,9.37167465686798,-2.15349460368561,0.0639145024077973,0.224503148284358,-5.74242138594779,"CHPT1_HUMAN",4,-1.94342988830802,0.0861510405725991,0.26312751227857,-0.289865970611575,"Non-significant",0.579833740260594,"CHPT1","Cholinephosphotransferase 1","CHPT1_HUMAN"
-0.282832384109499,8.78841292858124,-1.88917769973543,0.0960764865586717,0.283890973028792,-6.13766894112607,"PAK4_HUMAN",16,-1.94332966490046,0.0861645966218698,0.26312751227857,-0.149161815643275,"Non-significant",0.579833740260594,"PAK4","Serine/threonine-protein kinase PAK 4","PAK4_HUMAN"
-0.0637898445129466,13.5910716056824,-1.61019781126977,0.146563786729627,0.363068401758584,-6.53252688397978,"SYK_HUMAN",34,-1.94309883941529,0.0861958254420062,0.26312751227857,-0.184287071228052,"Non-significant",0.579833740260594,"KARS1","Lysine--tRNA ligase","SYK_HUMAN"
-0.0769472122192489,12.6190066337586,-1.70016388028267,0.128064700925257,0.337115398180007,-6.40829062084602,"ANM5_HUMAN",31,-1.94215145613039,0.0863241120600527,0.263420024541282,-0.236305713653575,"Non-significant",0.579351214122801,"PRMT5","Protein arginine N-methyltransferase 5","ANM5_HUMAN"
-0.0930919647216495,11.3517887592316,-1.71377395209622,0.125462428600892,0.332231728396725,-6.38921895069429,"MOCOS_HUMAN",41,-1.94153993983374,0.0864070152767907,0.263573880434541,-0.156068563461304,"Non-significant",0.579097629530195,"MOCOS","Molybdenum cofactor sulfurase","MOCOS_HUMAN"
0.0841476917266988,13.8343337774277,1.91572749653348,0.0922442463288429,0.277725348687284,-6.09875314992767,"TPMT_HUMAN",17,1.94128548608707,0.0864415339579968,0.2635800851316,0.0187058448791753,"Non-significant",0.579087406081752,"TPMT","Thiopurine S-methyltransferase","TPMT_HUMAN"
0.0887918472290163,15.4500539302826,2.21935409665876,0.0577110614518046,0.21158115679244,-5.64167536322896,"RAP1B_HUMAN",12,1.93971264238477,0.0866551953197039,0.264120836243538,-0.162851333618175,"Non-significant",0.57819733635973,"RAP1B","Ras-related protein Rap-1b","RAP1B_HUMAN"
0.0794346332549765,10.3987277746201,1.71471036481293,0.125285208273863,0.332112385771231,-6.38790420539705,"WDR48_HUMAN",30,1.93950105474412,0.0866839766966405,0.264120836243538,-0.0983014106750506,"Non-significant",0.57819733635973,"WDR48","WD repeat-containing protein 48","WDR48_HUMAN"
0.118386745452923,10.2775523662567,1.88107447869273,0.0972761661784715,0.285690784284117,-6.14950596757004,"PWP1_HUMAN",18,1.93925690426711,0.0867171988058227,0.264122879545963,-0.0623121261596502,"Non-significant",0.578193976565977,"PWP1","Periodic tryptophan protein 1 homolog","PWP1_HUMAN"
-0.403865694999695,7.39995533227921,-1.92641608187336,0.0907432178448399,0.275478246206489,-6.08303025617318,"MRS2_HUMAN",7,-1.93901675462408,0.086749888376115,0.264123299918873,-0.192802906036373,"Non-significant",0.578193285351759,"MRS2","Magnesium transporter MRS2 homolog, mitochondrial","MRS2_HUMAN"
0.2233500480652,12.4715106487274,1.92116606530206,0.0914775363794134,0.276442730049371,-6.09075696783066,"FHR3_HUMAN",12,1.93799283765411,0.0868893977750281,0.26440954775457,0.0295854806899971,"Non-significant",0.577722866651381,"CFHR3","Complement factor H-related protein 3","FHR3_HUMAN"
0.0706017017364466,11.180890917778,1.82194756407489,0.106472373988229,0.30041142735461,-6.23527739120405,"DRG1_HUMAN",20,1.93784851826088,0.0869090786124523,0.26440954775457,-0.190728902816751,"Non-significant",0.577722866651381,"DRG1","Developmentally-regulated GTP-binding protein 1","DRG1_HUMAN"
0.130607128143314,9.40502715110779,2.35248551596655,0.0469408374695208,0.186979850381783,-5.43602439316026,"WIPI3_HUMAN",8,1.93587977886811,0.0871779810916814,0.265078730305701,-0.5036129951477,"Non-significant",0.576625118292757,"WDR45B","WD repeat domain phosphoinositide-interacting protein 3","WIPI3_HUMAN"
0.469419956207279,7.1176552772522,1.91011774876075,0.0930415504527341,0.279193469073034,-6.10699237498526,"AUTS2_HUMAN",7,1.93551728454675,0.0872275793053022,0.265078730305701,-0.312908053398138,"Non-significant",0.576625118292757,"AUTS2","Autism susceptibility gene 2 protein","AUTS2_HUMAN"
0.534782886505127,8.04444980621338,1.98036814410117,0.0835186086904882,0.26266278717621,-6.00319999208869,"PLTP_HUMAN",1,1.93545189501606,0.0872365290824417,0.265078730305701,-0.312235355377197,"Non-significant",0.576625118292757,"PLTP","Phospholipid transfer protein","PLTP_HUMAN"
-0.126348972320546,13.1424317359924,-2.07452059476695,0.072224495666785,0.241861146446675,-5.86217683894775,"NDUS8_HUMAN",11,-1.93528255709881,0.0872597102103188,0.265078730305701,0.112895250320475,"Non-significant",0.576625118292757,"NDUFS8","NADH dehydrogenase [ubiquinone] iron-sulfur protein 8, mitochondrial","NDUS8_HUMAN"
0.212063074111924,10.2071310281754,1.93849798879407,0.0890747945188988,0.272844206001811,-6.06522012756796,"ALKMO_HUMAN",11,1.93461450925737,0.0873512184670148,0.265257405180149,0.19271206855775,"Non-significant",0.576332483076066,"AGMO","Alkylglycerol monooxygenase","ALKMO_HUMAN"
-0.146780967712399,15.5745582580566,-2.06213875296691,0.0736200240755753,0.244516117621456,-5.88083729979686,"LAMP2_HUMAN",10,-1.93400702854523,0.0874345098397298,0.265411003681095,-0.0661401748657244,"Non-significant",0.576081075673106,"LAMP2","Lysosome-associated membrane glycoprotein 2","LAMP2_HUMAN"
0.625300526618959,6.55555027723312,1.91421599039511,0.0924584264114223,0.278060664159481,-6.10097401618266,"MIER3_HUMAN",4,1.93362559884528,0.087486846208917,0.265462407101128,-0.0120356082916491,"Non-significant",0.575996971925254,"MIER3","Mesoderm induction early response protein 3","MIER3_HUMAN"
0.183140754699704,7.4951411485672,1.90780742903237,0.0933718310400189,0.279770693153144,-6.11038305132269,"MTEF4_HUMAN",14,1.93340683235993,0.0875168768789151,0.265462407101128,0.0520460605621302,"Non-significant",0.575996971925254,"MTERF4","Transcription termination factor 4, mitochondrial","MTEF4_HUMAN"
-0.212447643279997,15.2233808040619,-2.21294262767918,0.0582877869362991,0.212751733333842,-5.65151488730287,"ATPD_HUMAN",5,-1.9327969106157,0.0876006544539838,0.26561723103125,0.146921873092652,"Non-significant",0.575743754985287,"ATP5F1D","ATP synthase subunit delta, mitochondrial","ATPD_HUMAN"
-0.292531728744505,8.47193038463593,-2.02966185520594,0.0774066770585105,0.250829783407649,-5.92962244121608,"CRTC1_HUMAN",5,-1.93176439264212,0.0877426534399562,0.265948408670827,0.25187349319458,"Non-significant",0.575202603980537,"CRTC1","CREB-regulated transcription coactivator 1","CRTC1_HUMAN"
0.119327783584573,14.0795029401779,1.77603446273678,0.114175914949993,0.313785946133629,-6.30111043175006,"CAN2_HUMAN",36,1.93120829558409,0.0878192227162505,0.26601393951626,-0.144787311553957,"Non-significant",0.575095605111888,"CAPN2","Calpain-2 catalytic subunit","CAN2_HUMAN"
-0.113149881362915,8.81916320323944,-1.75248507983454,0.118328079595494,0.320015757239887,-6.33459927234536,"SYNE3_HUMAN",42,-1.93093235418969,0.0878572408852312,0.26601393951626,-0.136810779571532,"Non-significant",0.575095605111888,"SYNE3","Nesprin-3","SYNE3_HUMAN"
-0.132702827453578,16.3726363182068,-2.19293134361066,0.0601248494006359,0.217027796192157,-5.68218280843595,"COX2_HUMAN",9,-1.93089326803094,0.0878626272989373,0.26601393951626,-0.1575243473053,"Non-significant",0.575095605111888,"MT-CO2","Cytochrome c oxidase subunit 2","COX2_HUMAN"
0.119377851486201,12.2618087530136,1.82756366150443,0.105564567199825,0.299168841160976,-6.22717727471507,"CADH1_HUMAN",23,1.93020738280423,0.0879571995581689,0.266067689577849,0.2534646987915,"Non-significant",0.575007861600543,"CDH1","Cadherin-1","CADH1_HUMAN"
0.1416368484497,9.78995013236999,1.84993800243886,0.102020324902337,0.294114609342603,-6.19480770678464,"SMRD2_HUMAN",21,1.93010899306243,0.087970773842937,0.266067689577849,0.00983762741088867,"Non-significant",0.575007861600543,"SMARCD2","SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D member 2","SMRD2_HUMAN"
0.105299472808824,11.3653573989868,1.89156923413737,0.0957251337648704,0.283390893956292,-6.13417177832983,"TTC1_HUMAN",17,1.92993077695625,0.0879953664153878,0.266067689577849,-0.0869057178497261,"Non-significant",0.575007861600543,"TTC1","Tetratricopeptide repeat protein 1","TTC1_HUMAN"
-0.097209453582801,11.1171450614929,-1.92314883308843,0.0911995385340609,0.276013821583502,-6.08783972092786,"PPME1_HUMAN",16,-1.92981355837778,0.0880115453323818,0.266067689577849,-0.164476394653326,"Non-significant",0.575007861600543,"PPME1","Protein phosphatase methylesterase 1","PPME1_HUMAN"
-0.1347575187683,13.7857043743134,-1.93427026464949,0.0896552270548053,0.273725101407782,-6.07145678279777,"ENOB_HUMAN",14,-1.92945873607052,0.0880605364422998,0.266116645323211,-0.180844306945808,"Non-significant",0.574927959924625,"ENO3","Beta-enolase","ENOB_HUMAN"
-0.0964088439941513,10.1679923534393,-1.87221882348362,0.0986036112797111,0.288521349413478,-6.16242003925224,"CSTF1_HUMAN",18,-1.92909851300137,0.0881102998582889,0.266167897635948,0.128278732299799,"Non-significant",0.574844325721942,"CSTF1","Cleavage stimulation factor subunit 1","CSTF1_HUMAN"
0.538698554039,6.93419796228409,1.86436473906722,0.0997953758673162,0.290437474816142,-6.17385398055877,"MCM2_HUMAN",29,1.92805339225549,0.0882548310805515,0.266505284476217,0.0804071426391744,"Non-significant",0.574294175019747,"MCM2","DNA replication licensing factor MCM2","MCM2_HUMAN"
-0.165009260177612,9.5117369890213,-1.89596738712047,0.095082186087721,0.28291047228301,-6.12773600179512,"S27A3_HUMAN",15,-1.92679002203814,0.0884298462155908,0.266934439060009,-0.0287961959838743,"Non-significant",0.573595391259892,"SLC27A3","Long-chain fatty acid transport protein 3","S27A3_HUMAN"
-0.492448210716246,6.35835033655166,-1.93186512828164,0.0899870555635136,0.274494349188853,-6.07500263652788,"FLVC1_HUMAN",4,-1.92565529211166,0.0885873228550586,0.267310352415748,-0.0145754814147949,"Non-significant",0.572984221527893,"FLVCR1","Choline/ethanolamine transporter FLVCR1","FLVC1_HUMAN"
-0.173053741455078,8.90894174575806,-1.84141223252013,0.103357316488343,0.296637013905134,-6.20716065286887,"NEMF_HUMAN",24,-1.92487473254025,0.088695803291255,0.267415302016573,-0.0172905921936017,"Non-significant",0.572813745199615,"NEMF","Ribosome quality control complex subunit NEMF","NEMF_HUMAN"
-0.222911834716829,15.6068696975708,-1.90742360160914,0.0934268113734705,0.279800051854493,-6.11094621918452,"COX5A_HUMAN",12,-1.92457556222412,0.0887374148814738,0.267415302016573,-0.000938892364500177,"Non-significant",0.572813745199615,"COX5A","Cytochrome c oxidase subunit 5A, mitochondrial","COX5A_HUMAN"
-0.0839762687683105,9.16474294662476,-1.80915856335444,0.108567314433511,0.304170333119459,-6.25368506265174,"ARI2_HUMAN",21,-1.92433751993965,0.0887705374705465,0.267415302016573,-0.21149015426635,"Non-significant",0.572813745199615,"ARIH2","E3 ubiquitin-protein ligase ARIH2","ARI2_HUMAN"
-0.437643051147457,8.9876971244812,-1.94888162605796,0.0876645234506055,0.270768916360188,-6.04988207341536,"S38A2_HUMAN",4,-1.9240627699029,0.0888087824426186,0.267415302016573,0.0576386451721191,"Non-significant",0.572813745199615,"SLC38A2","Sodium-coupled neutral amino acid symporter 2","S38A2_HUMAN"
0.139730215072627,10.2634197473526,2.40943121235584,0.0429723799617531,0.178534506405358,-5.34739641142748,"TIA1_HUMAN",7,1.92383092228526,0.0888410676535421,0.267415302016573,-0.0867164134979497,"Non-significant",0.572813745199615,"TIA1","Cytotoxic granule associated RNA binding protein TIA1","TIA1_HUMAN"
-0.350931406021115,8.08464705944061,-1.94409536609904,0.0883118838457733,0.271940275341406,-6.056955603415,"PEX10_HUMAN",6,-1.92380096534326,0.088845240029414,0.267415302016573,0.109449386596676,"Non-significant",0.572813745199615,"PEX10","Peroxisome biogenesis factor 10","PEX10_HUMAN"
0.092903852462749,10.9053720235824,1.86695118949492,0.0994014032595536,0.289810630991023,-6.17009068205689,"PROC_HUMAN",18,1.92345122410602,0.0888939654958028,0.267415302016573,0.274207592010507,"Non-significant",0.572813745199615,"PROC","Vitamin K-dependent protein C","PROC_HUMAN"
-0.288760542869571,7.42098623514176,-1.86020107317583,0.100432721741972,0.292082833051743,-6.17990789227832,"ZMYM4_HUMAN",20,-1.92332093008057,0.0889121243911285,0.267415302016573,0.335515022277837,"Non-significant",0.572813745199615,"ZMYM4","Zinc finger MYM-type protein 4","ZMYM4_HUMAN"
-0.120831251144423,10.6031948328018,-1.91845854237174,0.0918584650632549,0.276772438915066,-6.09473879223555,"RT31_HUMAN",15,-1.92327361960014,0.0889187188613156,0.267415302016573,0.139717578887945,"Non-significant",0.572813745199615,"MRPS31","Small ribosomal subunit protein mS31","RT31_HUMAN"
0.0784549713135458,15.5632236003876,1.69212127820042,0.129625976035491,0.339162485474884,-6.41952760730089,"IF4A2_HUMAN",31,1.9227862690768,0.0889866763737843,0.267511461829603,0.396372437477112,"Non-significant",0.572657605408332,"EIF4A2","Eukaryotic initiation factor 4A-II","IF4A2_HUMAN"
-0.209946155548128,10.4022517204285,-1.83088719004698,0.105030802706791,0.298710106261093,-6.22237899853972,"SC16B_HUMAN",36,-1.92257156244026,0.0890166313704619,0.267511461829603,-0.0126335620880127,"Non-significant",0.572657605408332,"SEC16B","Protein transport protein Sec16B","SC16B_HUMAN"
0.105497598648071,11.1236058473587,1.83641664532117,0.10414843449039,0.297451741448443,-6.21438820687561,"CPVL_HUMAN",20,1.9209958262013,0.0892367659344131,0.268037416553556,0.263697624206575,"Non-significant",0.571804576611148,"CPVL","Probable serine carboxypeptidase CPVL","CPVL_HUMAN"
-0.255938529968262,9.70507693290711,-2.02006169624258,0.0785618901571139,0.252556396396808,-5.94399740847191,"YPEL5_HUMAN",6,-1.92080761398925,0.0892630943395871,0.268037416553556,-0.0411727428436244,"Non-significant",0.571804576611148,"YPEL5","Protein yippee-like 5","YPEL5_HUMAN"
-0.164323806762685,9.91607999801634,-1.80717626909167,0.108895501855735,0.30489237476102,-6.25653348314985,"PKHA6_HUMAN",38,-1.92060997820224,0.0892907489455587,0.268037416553556,0.0531423091888499,"Non-significant",0.571804576611148,"PLEKHA6","Pleckstrin homology domain-containing family A member 6","PKHA6_HUMAN"
-0.449905514717106,8.11182397603988,-1.99111831262145,0.082147021288752,0.259717158055826,-5.98720413145906,"T176A_HUMAN",2,-1.91927391105877,0.0894779152113564,0.26844493152782,0.145076274871851,"Non-significant",0.57114479147828,"TMEM176A","Transmembrane protein 176A","T176A_HUMAN"
0.113231420516978,13.366602063179,1.72091742738608,0.124116383207932,0.330732457585932,-6.37918109237194,"PREP_HUMAN",59,1.91916868523667,0.0894926718982935,0.26844493152782,0.0491871833801021,"Non-significant",0.57114479147828,"PITRM1","Presequence protease, mitochondrial","PREP_HUMAN"
-0.488461971282961,7.13582420349121,-1.87341955492465,0.0984226156318867,0.288448611724131,-6.16067039348429,"GNA12_HUMAN",10,-1.91843555581742,0.0895955490633736,0.268575753757239,-0.235109090805075,"Non-significant",0.570933196748216,"GNA12","Guanine nucleotide-binding protein subunit alpha-12","GNA12_HUMAN"
0.200509786605844,10.0892688035965,1.83907144612542,0.103727297739923,0.296771260176915,-6.21054824753415,"ASCC2_HUMAN",25,1.91838615551925,0.0896024852626136,0.268575753757239,-0.0157728195190501,"Non-significant",0.570933196748216,"ASCC2","Activating signal cointegrator 1 complex subunit 2","ASCC2_HUMAN"
0.14541864395143,12.2535533905029,2.10816268167988,0.0685622432820355,0.234830747990897,-5.81131315189603,"F177A_HUMAN",9,1.91732166988652,0.0897520719271762,0.26892478272419,0.154966354370099,"Non-significant",0.570369173587722,"FAM177A1","Protein FAM177A1","F177A_HUMAN"
-0.189829587936405,8.80582392215729,-1.87879550217329,0.097616139595662,0.286458356846004,-6.15283158235364,"SBP2L_HUMAN",15,-1.9168628272547,0.0898166240452538,0.269018858436024,0.590200304985048,"Non-significant",0.570217274541722,"SECISBP2L","Selenocysteine insertion sequence-binding protein 2-like","SBP2L_HUMAN"
-0.0913400650024503,12.9447236061096,-1.73838030282105,0.120882414568337,0.324566483060054,-6.3545635007361,"KLKB1_HUMAN",29,-1.91638948059971,0.0898832629915353,0.269110291214156,0.0951938629150462,"Non-significant",0.570069693793064,"KLKB1","Plasma kallikrein","KLKB1_HUMAN"
-0.213132262229917,8.0393038392067,-1.9946846248484,0.0816968438055545,0.258940699468074,-5.98189127561328,"YRDC_HUMAN",8,-1.9157784367389,0.0899693569263023,0.269110291214156,-0.1191656589508,"Non-significant",0.570069693793064,"YRDC","Threonylcarbamoyl-AMP synthase","YRDC_HUMAN"
0.321170806884766,8.83348202705383,2.02066834728044,0.0784883964925111,0.252556396396808,-5.9430896641505,"MBNL3_HUMAN",4,1.91557958135283,0.0899973918844517,0.269110291214156,-0.0479230880737234,"Non-significant",0.570069693793064,"MBNL3","Muscleblind-like protein 3","MBNL3_HUMAN"
-0.0699727535247998,11.0421561002731,-1.61845532059646,0.144768592216193,0.361132184517481,-6.52126205318107,"RHG17_HUMAN",36,-1.91535877535497,0.0900285312223828,0.269110291214156,-0.0805511474609322,"Non-significant",0.570069693793064,"ARHGAP17","Rho GTPase-activating protein 17","RHG17_HUMAN"
-0.237377166748049,8.93402624130249,-1.8252816105521,0.10593255753557,0.299699013892474,-6.23046990163777,"TRIPC_HUMAN",47,-1.91528551201196,0.0900388655090033,0.269110291214156,0.456170201301572,"Non-significant",0.570069693793064,"TRIP12","E3 ubiquitin-protein ligase TRIP12","TRIPC_HUMAN"
0.208574533462496,13.628640294075,1.85639426872229,0.101018834658355,0.29288677549113,-6.18543832710746,"DHRS1_HUMAN",18,1.91523389240745,0.0900461474792252,0.269110291214156,0.0610077381134264,"Non-significant",0.570069693793064,"DHRS1","Dehydrogenase/reductase SDR family member 1","DHRS1_HUMAN"
0.211785078048708,8.51999533176422,1.91744583488516,0.0920013367227894,0.277096824858468,-6.0962276104378,"ROGDI_HUMAN",11,1.91478736386966,0.090109162606737,0.2691994644297,0.390669822692869,"Non-significant",0.569925808472791,"ROGDI","Protein rogdi homolog","ROGDI_HUMAN"
0.282889366149908,6.44566881656647,1.86437767682867,0.0997934014646058,0.290437474816142,-6.17383516106651,"SI1L2_HUMAN",15,1.9142881748943,0.0901796590024309,0.269310913929232,0.0270434617996225,"Non-significant",0.569746046279548,"SIPA1L2","Signal-induced proliferation-associated 1-like protein 2","SI1L2_HUMAN"
0.392497181892393,6.50224524736404,1.85885512590269,0.10063957866973,0.292383071164183,-6.18186375653566,"MRP4_HUMAN",15,1.91334137659742,0.0903135118854204,0.269611418483555,0.0805611610412509,"Non-significant",0.56926171866718,"ABCC4","ATP-binding cassette sub-family C member 4","MRP4_HUMAN"
-0.0640585422515763,12.6852358579636,-1.53267026097985,0.164435287499875,0.388525166166518,-6.63683050954249,"XDH_HUMAN",47,-1.91252169480164,0.0904295464985951,0.269817953318463,0.0204679965972989,"Non-significant",0.568929156340421,"XDH","Xanthine dehydrogenase/oxidase","XDH_HUMAN"
-0.190368890762297,11.3347927331925,-2.16979996577219,0.0623198499472505,0.221587757437331,-5.71754844790781,"F210A_HUMAN",6,-1.912296588331,0.0904614375249676,0.269817953318463,-0.611613512039174,"Non-significant",0.568929156340421,"FAM210A","Protein FAM210A","F210A_HUMAN"
-0.0991449356078995,13.7852523326874,-1.72297908178733,0.123730418381792,0.329920675238205,-6.37628058072558,"HARS1_HUMAN",36,-1.91214826570074,0.0904824563691813,0.269817953318463,-0.0971183776855256,"Non-significant",0.568929156340421,"HARS1","Histidine--tRNA ligase, cytoplasmic","HARS1_HUMAN"
0.348230600357057,8.21811175346375,1.85198082965008,0.101702425659092,0.293774824420744,-6.19184452540742,"FRY_HUMAN",18,1.91109779881775,0.090631451435419,0.270162967283979,0.0169093608856006,"Non-significant",0.568374182354947,"FRY","Protein furry homolog","FRY_HUMAN"
0.222926139831523,10.7588379383087,1.84799168841497,0.102324084491775,0.294731140066122,-6.19762969604757,"PAFA2_HUMAN",19,1.91008588405106,0.0907751991585292,0.270492091800333,0.00565505027772595,"Non-significant",0.56784542755439,"PAFAH2","Platelet-activating factor acetylhydrolase 2, cytoplasmic","PAFA2_HUMAN"
-0.345445036888123,7.03427678346634,-1.87258743397459,0.0985480139647162,0.288521349413478,-6.16188296417953,"CDK17_HUMAN",11,-1.90943690883067,0.0908675036010942,0.270570605111066,-0.488461971282961,"Non-significant",0.567719387086099,"CDK17","Cyclin-dependent kinase 17","CDK17_HUMAN"
-0.175432205200202,10.782516002655,-2.67131339712218,0.0286652139518324,0.139693421024125,-4.93657042129057,"GOT1B_HUMAN",4,-1.90939975904471,0.0908727901565954,0.270570605111066,-0.232917547225975,"Non-significant",0.567719387086099,"GOLT1B","Vesicle transport protein GOT1B","GOT1B_HUMAN"
0.248677015304565,9.53972470760345,2.01621259341516,0.079029756911535,0.25355770960071,-5.94975488671576,"COA4_HUMAN",6,1.90919743979937,0.0909015860898159,0.270570605111066,0.105724096298198,"Non-significant",0.567719387086099,"COA4","Cytochrome c oxidase assembly factor 4 homolog, mitochondrial","COA4_HUMAN"
0.414751052856401,14.4915702342987,1.84085659958774,0.103445025325545,0.296637013905134,-6.20796492197281,"CP2A6_HUMAN",38,1.90872684640998,0.0909685988489111,0.270670777799804,0.00237894058227539,"Non-significant",0.567558629066382,"CYP2A6","Cytochrome P450 2A6","CP2A6_HUMAN"
0.430424809455866,7.49482852220535,2.01139621189833,0.0796190137667526,0.25504487868276,-5.95695429323218,"ZNG1B_HUMAN",1,1.90828169877218,0.0910320313736977,0.27076022821341,0.00434708595274991,"Non-significant",0.567415128524465,"ZNG1B","Zinc-regulated GTPase metalloprotein activator 1B","ZNG1B_HUMAN"
-0.192201852798465,8.93244183063507,-1.81237639053744,0.108036564635185,0.303266717768731,-6.24905852939779,"HPS3_HUMAN",35,-1.90770913323837,0.0911136825291625,0.270903781620236,-0.0286321640014737,"Non-significant",0.567184932488655,"HPS3","BLOC-2 complex member HPS3","HPS3_HUMAN"
0.152769327163725,10.6151329278946,2.01054751670323,0.0797232881747523,0.255278121645596,-5.95822233110554,"RB27B_HUMAN",10,1.9060622924313,0.0913489200728816,0.271503713359473,0.153671741485601,"Non-significant",0.56622422618379,"RAB27B","Ras-related protein Rab-27B","RB27B_HUMAN"
-0.10541868209839,9.29477000236511,-1.88928868703222,0.0960601535687651,0.283890973028792,-6.13750668009546,"C1GLT_HUMAN",16,-1.90519116273501,0.0914735871936673,0.271774692965733,-0.108284950256351,"Non-significant",0.56579098622396,"C1GALT1","Glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1","C1GLT_HUMAN"
0.110624790191654,18.075380563736,1.9403364828137,0.0888235143052584,0.272687852846336,-6.06250651707388,"ADH1B_HUMAN",14,1.90484608191147,0.0915230163375197,0.271822018507553,0.179391384124752,"Non-significant",0.565715366849215,"ADH1B","All-trans-retinol dehydrogenase [NAD(+)] ADH1B","ADH1B_HUMAN"
0.143709659576428,11.7563788890839,1.94909943437936,0.0876351731008251,0.270768916360188,-6.04956003395039,"SYVN1_HUMAN",12,1.90405130732449,0.0916369559392067,0.272057541379078,-0.0866479873657244,"Non-significant",0.565339231037527,"SYVN1","E3 ubiquitin-protein ligase synoviolin","SYVN1_HUMAN"
-0.570125102996819,17.8485395908356,-1.83940289660195,0.103674832786407,0.296771260176915,-6.21006867539191,"K2C6B_HUMAN",47,-1.90382533497371,0.0916693761560759,0.272057541379078,0.687970876693726,"Non-significant",0.565339231037527,"KRT6B","Keratin, type II cytoskeletal 6B","K2C6B_HUMAN"
0.128042697906499,9.20661211013794,1.97794185897466,0.0838312251553359,0.263237833169658,-6.0068062260766,"RRP15_HUMAN",12,1.90302688131526,0.091784017536914,0.272254711147755,-0.111390829086305,"Non-significant",0.565024596392128,"RRP15","RRP15-like protein","RRP15_HUMAN"
0.118496656417845,8.6127358675003,1.76847111426123,0.115494296680949,0.315741483581273,-6.31188707735448,"WWC2_HUMAN",30,1.90289532333294,0.0918029196081167,0.272254711147755,-0.266966342926025,"Non-significant",0.565024596392128,"WWC2","Protein WWC2","WWC2_HUMAN"
-0.0869007110595739,16.3617134094238,-1.62198410025278,0.144007594954088,0.359752963502914,-6.51643932227117,"ANXA6_HUMAN",65,-1.9018992825496,0.0919461495026497,0.272506732304769,0.301553487777707,"Non-significant",0.564622763968274,"ANXA6","Annexin A6","ANXA6_HUMAN"
0.4752961397171,6.26148372888565,1.88346301629032,0.0969210632399927,0.285037153725734,-6.14601883538329,"ALKB8_HUMAN",6,1.90161763306097,0.0919866889903275,0.272506732304769,0.4814052581787,"Non-significant",0.564622763968274,"ALKBH8","Alkylated DNA repair protein alkB homolog 8","ALKB8_HUMAN"
0.0658652782440079,14.4677940607071,1.53978436125072,0.162716695312053,0.386729912087739,-6.62737275197523,"NDUS1_HUMAN",47,1.90160398303653,0.0919886541511909,0.272506732304769,-0.0171720981598007,"Non-significant",0.564622763968274,"NDUFS1","NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial","NDUS1_HUMAN"
-0.181182146072389,8.77014267444611,-1.81813446968376,0.107092949187798,0.301326847800909,-6.24077125897973,"TNAP2_HUMAN",25,-1.90059242024028,0.0921343974901903,0.272778342693471,-0.224012136459374,"Non-significant",0.564190113568677,"TNFAIP2","Tumor necrosis factor alpha-induced protein 2","TNAP2_HUMAN"
