"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D_vs_B2","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
0.0917572975159047,16.7992837429047,2.4312559153524,0.0425264145469097,0.136810278996265,-5.70189529250734,"DCXR_HUMAN",22,2.56877844270237,0.0322255479621736,0.111536646373792,-0.0396900177002006,"Non-significant",0.952582417790061,"DCXR","L-xylulose reductase","DCXR_HUMAN"
0.32391357421875,7.7276451587677,2.45013218759714,0.0413178127200095,0.134153256239474,-5.67266788021401,"SBNO1_HUMAN",31,2.56859636736787,0.0322348330966898,0.111536646373792,0.305568695068361,"Non-significant",0.952582417790061,"SBNO1","Protein strawberry notch homolog 1","SBNO1_HUMAN"
0.136226654052731,9.76658940315247,2.52170553983018,0.0370438122552314,0.125030570981259,-5.56161947989211,"CRBN_HUMAN",17,2.56808088477169,0.032261135412118,0.111580073629124,0.00526547431945801,"Non-significant",0.952413356344615,"CRBN","Protein cereblon","CRBN_HUMAN"
0.147430419921868,13.1167199611664,3.95375370873612,0.00462685707445832,0.0313113580501708,-3.37072747166056,"GFRP_HUMAN",6,2.56716424191896,0.0323079605206651,0.111661649442175,0.122571706771868,"Non-significant",0.952095961132337,"GCHFR","GTP cyclohydrolase 1 feedback regulatory protein","GFRP_HUMAN"
-0.0904417037963725,12.3347432613373,-2.55394526335337,0.0352686447384691,0.121258382799974,-5.51149995974385,"AGFG1_HUMAN",18,-2.56708044401518,0.032312244625367,0.111661649442175,0.0679754018783569,"Non-significant",0.952095961132337,"AGFG1","Arf-GAP domain and FG repeat-containing protein 1","AGFG1_HUMAN"
-0.104320049285878,11.4923243522644,-2.72436440625757,0.0272337795058411,0.101837580666091,-5.245950159564,"CPNE1_HUMAN",14,-2.56561819767846,0.0323870935956082,0.11187265961463,-0.00332117080687588,"Non-significant",0.951276037057784,"CPNE1","Copine-1","CPNE1_HUMAN"
-0.0990271568298269,9.9464464187622,-2.31624805117483,0.0507039388859419,0.153099261155713,-5.87927938705816,"CPSF2_HUMAN",33,-2.5650863039146,0.0324143635463542,0.111897665887852,0.0214109420776509,"Non-significant",0.951178972476103,"CPSF2","Cleavage and polyadenylation specificity factor subunit 2","CPSF2_HUMAN"
1.02005469799042,5.69564825296402,2.47575608828343,0.0397327953093884,0.130734753098288,-5.63295034191774,"BCAS1_HUMAN",6,2.56493910875231,0.0324219142842422,0.111897665887852,-0.0791652202606183,"Non-significant",0.951178972476103,"BCAS1","Breast carcinoma-amplified sequence 1","BCAS1_HUMAN"
0.122571706771874,10.1056834459305,2.37595566381098,0.0462774982023559,0.144923049175575,-5.78734864838142,"FAKD2_HUMAN",30,2.56399554213498,0.0324703591982835,0.112017217064147,-0.13454246520995,"Non-significant",0.950715221068258,"FASTKD2","FAST kinase domain-containing protein 2, mitochondrial","FAKD2_HUMAN"
-0.210927248001102,9.14867889881134,-2.61385216129184,0.032197770351388,0.114333789335301,-5.41824593384882,"PEX12_HUMAN",10,-2.56264201385325,0.0325399805822849,0.112191605726461,-0.248132586479188,"Non-significant",0.950039636155234,"PEX12","Peroxisome assembly protein 12","PEX12_HUMAN"
-0.238126516342176,11.3593229055405,-3.47604462836744,0.00900237233296483,0.0484384941045601,-4.08374577180082,"LFA3_HUMAN",3,-2.56247536460621,0.0325485629627913,0.112191605726461,0.143455982208275,"Non-significant",0.950039636155234,"CD58","Lymphocyte function-associated antigen 3","LFA3_HUMAN"
-0.103960275650024,9.67050993442535,-2.44804523835397,0.0414497021812646,0.134390658562571,-5.67590059108835,"MA1B1_HUMAN",21,-2.55954216846524,0.0326999974881993,0.11266572382983,0.0644819736480748,"Non-significant",0.948208188795992,"MAN1B1","Endoplasmic reticulum mannosyl-oligosaccharide 1,2-alpha-mannosidase","MA1B1_HUMAN"
-0.0949864387511994,10.4807624816894,-2.47125965373573,0.0400063897918054,0.131368614638085,-5.63992324985681,"STX18_HUMAN",20,-2.55863890733411,0.032746774455335,0.112779001668331,0.288280487060526,"Non-significant",0.947771754151407,"STX18","Syntaxin-18","STX18_HUMAN"
0.183395385742225,10.3600966930389,2.52886106513014,0.0366420905201177,0.124035845840732,-5.55050023884252,"RT18A_HUMAN",14,2.55752822178006,0.0328043861691822,0.112929482128445,-0.722000360488892,"Non-significant",0.947192663440723,"MRPS18A","Large ribosomal subunit protein mL66","RT18A_HUMAN"
-0.184596061706539,9.32307457923889,-2.54932215282706,0.0355177600390785,0.121650951860314,-5.51869019875144,"EBP2_HUMAN",13,-2.55706281481268,0.0328285575250126,0.112964764952482,0.813646554946951,"Non-significant",0.947056996985222,"EBNA1BP2","Probable rRNA-processing protein EBP2","EBP2_HUMAN"
0.17371821403505,10.3189190626144,3.69463972807687,0.00661186015925932,0.0397397283942445,-3.75419295788794,"TXN4A_HUMAN",5,2.55437592320694,0.0329684568386376,0.113288277254244,0.519091010093693,"Non-significant",0.945815027358075,"TXNL4A","Thioredoxin-like protein 4A","TXN4A_HUMAN"
-0.0698981285095215,16.5195081233978,-2.00115367515733,0.0820831975526711,0.21204172713861,-6.35590311197296,"FLNB_HUMAN",182,-2.55428524657461,0.0329731886455301,0.113288277254244,-0.199846506118774,"Non-significant",0.945815027358075,"FLNB","Filamin-B","FLNB_HUMAN"
-0.117961645126325,13.3146365880966,-2.43025871178037,0.0425912519179913,0.136831781478675,-5.70343855247507,"FBRL_HUMAN",22,-2.55424110748286,0.0329754922182828,0.113288277254244,-0.332549810409541,"Non-significant",0.945815027358075,"FBL","rRNA 2'-O-methyltransferase fibrillarin","FBRL_HUMAN"
-0.0650048255920233,16.9346725940704,-2.04204800537622,0.077121598012182,0.20353657395244,-6.29507765147417,"NCPR_HUMAN",53,-2.55418498637745,0.0329784213550068,0.113288277254244,-0.0142629146575999,"Non-significant",0.945815027358075,"POR","NADPH--cytochrome P450 reductase","NCPR_HUMAN"
-0.129883527755736,8.86953008174896,-2.53776997190937,0.036148143636731,0.122989101997643,-5.53665253638121,"PPIL4_HUMAN",16,-2.55318090539273,0.0330308720343884,0.113401897494032,-0.117961645126325,"Non-significant",0.945379678562222,"PPIL4","Peptidyl-prolyl cis-trans isomerase-like 4","PPIL4_HUMAN"
1.00334203243256,7.29808646440506,2.45471542151405,0.0410296591371792,0.133486210949423,-5.66556725226639,"ALS_HUMAN",10,2.55301687550306,0.0330394485674009,0.113401897494032,0.277761697769169,"Non-significant",0.945379678562222,"IGFALS","Insulin-like growth factor-binding protein complex acid labile subunit","ALS_HUMAN"
-0.178895711898825,11.1304126977921,-3.55857977135147,0.00800589698749327,0.0452051831291026,-3.95871267682447,"PP1G_HUMAN",5,-2.5514475227145,0.0331216184312528,0.113635861290142,0.0810296535491943,"Non-significant",0.944484592016903,"PPP1CC","Serine/threonine-protein phosphatase PP1-gamma catalytic subunit","PP1G_HUMAN"
-0.0486280918121516,15.0297547578812,-1.84502963390375,0.104031912800192,0.247904534643394,-6.58432220356999,"HNRPM_HUMAN",50,-2.55099844982016,0.0331451695191109,0.113668599103155,-0.204681634902954,"Non-significant",0.944359492389601,"HNRNPM","Heterogeneous nuclear ribonucleoprotein M","HNRPM_HUMAN"
-0.06257152557375,14.4235260486603,-2.37947398135948,0.0460291712520823,0.144368262674679,-5.78192018536055,"HTAI2_HUMAN",22,-2.55050836627741,0.0331708907051056,0.113708748281042,0.0468430519104004,"Non-significant",0.944206121204731,"HTATIP2","Oxidoreductase HTATIP2","HTAI2_HUMAN"
-0.188950777053833,7.66359889507294,-2.42734718950826,0.0427811310742685,0.137095615140843,-5.70794392939463,"PHF14_HUMAN",24,-2.54853011842783,0.0332749211493311,0.114017191809828,-0.289666652679424,"Non-significant",0.943029659670377,"PHF14","PHD finger protein 14","PHF14_HUMAN"
-0.127630233764695,11.1135866641998,-2.48757218388194,0.0390228640712586,0.129290126204243,-5.61461990775728,"TM1L2_HUMAN",18,-2.54800122017002,0.0333027903099926,0.114064516916539,0.394926548004152,"Non-significant",0.94284943449485,"TOM1L2","TOM1-like protein 2","TM1L2_HUMAN"
0.205186128616333,9.6193014383316,2.65345608784933,0.0303196200884869,0.109667235018654,-5.35652974100184,"ARRD1_HUMAN",9,2.54753734938565,0.033327252431127,0.114095974806702,0.40272784233095,"Non-significant",0.942729676791896,"ARRDC1","Arrestin domain-containing protein 1","ARRD1_HUMAN"
0.130023002624526,10.4059023857117,2.48510021745674,0.0391703079526739,0.129567011303708,-5.61845545507615,"SCRN3_HUMAN",18,2.54718042902493,0.0333460869236571,0.114095974806702,0.105594158172625,"Non-significant",0.942729676791896,"SCRN3","Secernin-3","SCRN3_HUMAN"
0.133767604827874,10.7644951343536,2.50225173139861,0.0381588561146383,0.127578840500608,-5.59183488131259,"GPD1L_HUMAN",17,2.54702750846883,0.0333541597536969,0.114095974806702,-0.357139468193052,"Non-significant",0.942729676791896,"GPD1L","Glycerol-3-phosphate dehydrogenase 1-like protein","GPD1L_HUMAN"
-0.209300279617306,8.80328810214996,-2.51486321795664,0.0374321562664776,0.126018078486958,-5.57224937297821,"INT12_HUMAN",13,-2.54569048229279,0.0334248270029852,0.114248564308653,0.262795448303224,"Non-significant",0.942149248735113,"INTS12","Integrator complex subunit 12","INT12_HUMAN"
0.100326061248825,13.5858311653137,3.16000164482976,0.0142251882469049,0.0660315660385505,-4.56833070175213,"GPX4_HUMAN",11,2.54565078011907,0.0334269277383217,0.114248564308653,0.117188215255735,"Non-significant",0.942149248735113,"GPX4","Phospholipid hydroperoxide glutathione peroxidase GPX4","GPX4_HUMAN"
0.155069351196289,9.24165296554565,3.00012836165176,0.0180129868572752,0.0773162015164808,-4.81620246378043,"UBE2F_HUMAN",8,2.54511745933117,0.0334551599490248,0.114296912769005,-0.130359888076782,"Non-significant",0.941965500011479,"UBE2F","NEDD8-conjugating enzyme UBE2F","UBE2F_HUMAN"
-0.347372055053714,7.15177297592163,-2.90533786433279,0.0207463798031487,0.0851941180531646,-4.96373085444896,"CD1D_HUMAN",2,-2.54431605907691,0.033497628759095,0.114355458258979,-0.11999785900116,"Non-significant",0.941743101409817,"CD1D","Antigen-presenting glycoprotein CD1d","CD1D_HUMAN"
-0.269150018692017,9.75776493549347,-2.42650552727486,0.0428361810984218,0.137217833964704,-5.70924621463419,"MTA2_HUMAN",27,-2.54426222336538,0.0335004836432824,0.114355458258979,-0.799093484878501,"Non-significant",0.941743101409817,"MTA2","Metastasis-associated protein MTA2","MTA2_HUMAN"
-0.156422853469845,14.6795598268509,-3.20647646486329,0.0132890886008759,0.0629466812069509,-4.49656800382112,"PRAF3_HUMAN",7,-2.54372080248069,0.0335292086461426,0.114405382234988,-0.193701267242426,"Non-significant",0.941553543550241,"ARL6IP5","PRA1 family protein 3","PRAF3_HUMAN"
0.0782837867736461,14.0934357643127,2.50806973034478,0.0378218396359226,0.126832697367259,-5.5828007525062,"NIT1_HUMAN",19,2.54322148850869,0.0335557217605345,0.11441157865476,0.211695432662962,"Non-significant",0.941530021946731,"NIT1","Deaminated glutathione amidase","NIT1_HUMAN"
-0.197928905487062,8.54822778701782,-2.4069301510732,0.0441369891971659,0.140112492310565,-5.73951809467123,"MYO19_HUMAN",30,-2.54315552997674,0.0335592256837969,0.11441157865476,-0.0863053798675519,"Non-significant",0.941530021946731,"MYO19","Unconventional myosin-XIX","MYO19_HUMAN"
-0.135222196579001,10.2699819803238,-3.02090223534424,0.0174659984782146,0.075782199699881,-4.78391824742277,"TFIP8_HUMAN",9,-2.54179288875365,0.0336316963137139,0.114610493023719,-0.0931606292724734,"Non-significant",0.940775619247468,"TNFAIP8","Tumor necrosis factor alpha-induced protein 8","TFIP8_HUMAN"
0.0574836730957031,13.0055365562439,1.91864071353249,0.0930573972500379,0.229709589468639,-6.47742805179694,"TPP2_HUMAN",67,2.54141040321973,0.0336520668437601,0.114631767577779,0.386008501052857,"Non-significant",0.940695010886378,"TPP2","Tripeptidyl-peptidase 2","TPP2_HUMAN"
-0.0928061008453245,11.9646714925766,-2.40629965207974,0.0441795455205426,0.140125899984452,-5.74049257083108,"THUM1_HUMAN",22,-2.54096755193998,0.0336756679428832,0.114664024208373,0.0242283344268799,"Non-significant",0.940572820447074,"THUMPD1","THUMP domain-containing protein 1","THUM1_HUMAN"
0.241293430328371,8.73714399337769,2.5815648600245,0.0338171752567155,0.11817078382127,-5.46852363996987,"GPAM1_HUMAN",9,2.54026071573492,0.0337133724192824,0.114744254953883,0.191257834434505,"Non-significant",0.94026904961891,"GPALPP1","GPALPP motifs-containing protein 1","GPAM1_HUMAN"
0.186470031738281,9.09008955955505,2.7788261904899,0.0250852137062911,0.0962370799115112,-5.16098966945789,"ELP5_HUMAN",8,2.53832353277105,0.033816925803306,0.115048442753889,0.171258091926575,"Non-significant",0.939119255378389,"ELP5","Elongator complex protein 5","ELP5_HUMAN"
-0.109387397766124,12.4433000087738,-2.66143785788052,0.0299549534920765,0.108603437280924,-5.34408665177461,"BAG2_HUMAN",14,-2.53741940592364,0.0338653665472256,0.115164955642996,-0.317406773567198,"Non-significant",0.938679655342226,"BAG2","BAG family molecular chaperone regulator 2","BAG2_HUMAN"
-0.136991739273075,9.60428893566132,-2.4887962152751,0.0389500643939741,0.129209052073701,-5.61272053265418,"TB10A_HUMAN",17,-2.53671712849633,0.0339030411468091,0.115179741828348,-0.00512003898619895,"Non-significant",0.938623899262003,"TBC1D10A","TBC1 domain family member 10A","TB10A_HUMAN"
0.372860789299009,6.8623041510582,2.47819401105242,0.0395852518916574,0.13051391054405,-5.62916912562889,"KTU_HUMAN",10,2.53662104565872,0.0339081989325673,0.115179741828348,-0.0394370555877757,"Non-significant",0.938623899262003,"DNAAF2","Protein kintoun","KTU_HUMAN"
-0.356646776199339,7.55114090442657,-2.66879621378384,0.0296227714488734,0.107784380061058,-5.33261423433851,"MTRFR_HUMAN",4,-2.53623047194261,0.0339291733395361,0.115179741828348,-0.0684993267059255,"Non-significant",0.938623899262003,"MTRFR","Mitochondrial translation release factor in rescue","MTRFR_HUMAN"
-0.346355676650999,7.49160611629486,-2.43792750636864,0.0420952015249327,0.13586335130203,-5.69156838232952,"ARHGQ_HUMAN",18,-2.53603671844782,0.0339395830670595,0.115179741828348,-0.123769640922545,"Non-significant",0.938623899262003,"ARHGEF26","Rho guanine nucleotide exchange factor 26","ARHGQ_HUMAN"
-0.260608434677123,6.96481359004974,-2.5277451005382,0.0367044483674763,0.124195118454421,-5.55223456101147,"TADA1_HUMAN",10,-2.53580725841143,0.0339519153649726,0.115179741828348,0.0962748527526998,"Non-significant",0.938623899262003,"TADA1","Transcriptional adapter 1","TADA1_HUMAN"
0.0976178646087718,15.4569073915482,2.44793439615266,0.0414567190512836,0.134390658562571,-5.67607227790031,"OST48_HUMAN",20,2.53575200394224,0.0339548856856555,0.115179741828348,0.0176286697387749,"Non-significant",0.938623899262003,"DDOST","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit","OST48_HUMAN"
-0.0508527755737269,14.8485245704651,-1.84016526355292,0.10479921968121,0.24897511317391,-6.59133093882156,"MIC60_HUMAN",59,-2.53173616900387,0.0341714703704054,0.115865988543865,-0.111526966094974,"Non-significant",0.936044028708159,"IMMT","MICOS complex subunit MIC60","MIC60_HUMAN"
0.118735074996945,9.577263712883,2.42062278588118,0.0432229602682135,0.138129617808698,-5.71834682631136,"SMCE1_HUMAN",21,2.529140443214,0.0343122073913207,0.116294590966239,-0.149492383003233,"Non-significant",0.934440484481735,"SMARCE1","SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily E member 1","SMCE1_HUMAN"
0.10219383239745,15.8062846660614,2.46440278261767,0.040427304605283,0.132375766572747,-5.65055394523168,"MTND_HUMAN",19,2.52885923779045,0.0343274891307635,0.116297806600006,-0.408974766731265,"Non-significant",0.934428476075479,"ADI1","Acireductone dioxygenase","MTND_HUMAN"
0.118639945983876,14.2884204387665,3.26005031891149,0.0122901945825209,0.0601100897182489,-4.41403743365487,"DUS3_HUMAN",9,2.52630557770134,0.0344665796855708,0.116685247509173,-0.0312790870666504,"Non-significant",0.932984048242175,"DUSP3","Dual specificity protein phosphatase 3","DUS3_HUMAN"
0.865448474884033,7.17009019851684,2.46862987938636,0.040167291206139,0.131721400302609,-5.64400076429862,"BPIB2_HUMAN",3,2.52623171797806,0.0344706110770875,0.116685247509173,0.199950695037845,"Non-significant",0.932984048242175,"BPIFB2","BPI fold-containing family B member 2","BPIB2_HUMAN"
0.122524261474602,11.1975183486938,2.49175280872605,0.0387747901571775,0.128942068580057,-5.60813228102632,"SCRN2_HUMAN",17,2.52556058266019,0.0345072646473678,0.116760611071202,-0.0461331605911237,"Non-significant",0.932703640781004,"SCRN2","Secernin-2","SCRN2_HUMAN"
-0.0843558311462509,11.6834871768952,-2.32531708852378,0.0500050930158821,0.151452528828245,-5.86534071659103,"API5_HUMAN",25,-2.52502479003714,0.0345365548436569,0.116811007086883,0.0887365341186239,"Non-significant",0.932516231779581,"API5","Apoptosis inhibitor 5","API5_HUMAN"
0.090923786163323,16.8841488361359,2.27433870476492,0.0540630057834365,0.159515355973383,-5.94356533054627,"HPPD_HUMAN",31,2.52447268093521,0.0345667632949205,0.116828198994152,0.0863976478576642,"Non-significant",0.932452318272948,"HPD","4-hydroxyphenylpyruvate dioxygenase","HPPD_HUMAN"
-0.120208978652974,10.4838608503342,-2.33362243261049,0.0493735991496259,0.150638599485909,-5.85256770577846,"CD11A_HUMAN",31,-2.52427626458334,0.0345775165824136,0.116828198994152,-0.579282999038695,"Non-significant",0.932452318272948,"CDK11A","Cyclin-dependent kinase 11A","CD11A_HUMAN"
0.106915950775145,8.82922887802124,2.35952206610176,0.0474554397627257,0.147473549687766,-5.81268824812523,"TTC7B_HUMAN",25,2.52414266255518,0.0345848328794618,0.116828198994152,0.190962553024292,"Non-significant",0.932452318272948,"TTC7B","Tetratricopeptide repeat protein 7B","TTC7B_HUMAN"
-0.0838196277618479,14.2167578935623,-2.38140105691383,0.0458937271326317,0.144166357705836,-5.77894637099494,"TXNL1_HUMAN",22,-2.5211611832057,0.0347485118002204,0.117332261650848,0.0203164815902719,"Non-significant",0.930582557956717,"TXNL1","Thioredoxin-like protein 1","TXNL1_HUMAN"
0.21376585960388,7.30408155918121,2.52912499706466,0.0366273583662431,0.124035845840732,-5.55009005209437,"ZSC18_HUMAN",11,2.51980104506994,0.0348234411402732,0.117529391868151,0.224592924118042,"Non-significant",0.929853511010032,"ZSCAN18","Zinc finger and SCAN domain-containing protein 18","ZSC18_HUMAN"
-0.179755687713651,10.4779829978943,-2.69122895862689,0.0286333178557937,0.105277669482204,-5.29763321914198,"MOB2_HUMAN",9,-2.5193826279997,0.0348465243406409,0.117529391868151,-0.0451343059539493,"Non-significant",0.929853511010032,"MOB2","MOB kinase activator 2","MOB2_HUMAN"
-0.106635093688974,11.3420033454895,-2.25895689328828,0.0553510763457899,0.162136690783299,-5.96710449837762,"CUL2_HUMAN",45,-2.51931336082785,0.0348503471573541,0.117529391868151,-0.303488850593565,"Non-significant",0.929853511010032,"CUL2","Cullin-2","CUL2_HUMAN"
-0.5859569311142,6.57195991277695,-2.4749678863197,0.0397806170316341,0.130786031845494,-5.63417275664929,"ASTRA_HUMAN",5,-2.5181321397768,0.0349156033327207,0.117700365839176,-0.65028691291809,"Non-significant",0.929222187269664,"GRAMD1A","Protein Aster-A","ASTRA_HUMAN"
-0.194574594497679,9.82992899417877,-2.37132493629151,0.0466064043746267,0.145594179889622,-5.79449164180457,"SLTM_HUMAN",37,-2.51745622558111,0.0349529994929243,0.117700365839176,-0.13973426818848,"Non-significant",0.929222187269664,"SLTM","SAFB-like transcription modulator","SLTM_HUMAN"
-0.0508000850677774,15.2760909795761,-1.93807339958961,0.090351547021711,0.225851032820136,-6.44896145248658,"TCPB_HUMAN",38,-2.5173951885155,0.0349563784683252,0.117700365839176,-0.366098761558533,"Non-significant",0.929222187269664,"CCT2","T-complex protein 1 subunit beta","TCPB_HUMAN"
-0.455986738204956,7.57319903373718,-2.4255460403007,0.0428990252327927,0.137364913472328,-5.71073073697138,"MORC2_HUMAN",14,-2.5173466009412,0.0349590684831665,0.117700365839176,0.110382080078125,"Non-significant",0.929222187269664,"MORC2","ATPase MORC2","MORC2_HUMAN"
-0.239041566848755,9.04361498355865,-2.50173781455184,0.0381887723427942,0.127578840500608,-5.59263278840899,"MED15_HUMAN",11,-2.51643811060274,0.0350094048904195,0.117820950344614,1.787410736084,"Non-significant",0.928777478563554,"MED15","Mediator of RNA polymerase II transcription subunit 15","MED15_HUMAN"
-0.3688268661499,7.17798328399658,-2.50733235173089,0.0378643848777865,0.12690277525748,-5.58394585794978,"VATE2_HUMAN",7,-2.51567997515964,0.0350514666573948,0.117839884974798,-0.184432268142702,"Non-significant",0.928707690086291,"ATP6V1E2","V-type proton ATPase subunit E 2","VATE2_HUMAN"
0.109924316406222,10.5328207015991,2.53408008684815,0.0363518955491433,0.123310735989025,-5.54238847162575,"AL3A1_HUMAN",16,2.5156588079852,0.0350526417557543,0.117839884974798,0.145386695861817,"Non-significant",0.928707690086291,"ALDH3A1","Aldehyde dehydrogenase, dimeric NADP-preferring","AL3A1_HUMAN"
-0.187888145446774,10.975832939148,-2.4167287848731,0.0434809289153894,0.138735453094561,-5.72436927137115,"CDC27_HUMAN",20,-2.51555148822872,0.0350586002377573,0.117839884974798,-0.177716732025146,"Non-significant",0.928707690086291,"CDC27","Cell division cycle protein 27 homolog","CDC27_HUMAN"
0.292273998260496,8.08651351928711,2.56744888983589,0.0345511942339014,0.119551552244723,-5.49049235594588,"CC28A_HUMAN",7,2.51436958755788,0.0351242880374009,0.118011790118207,-0.0666821002959992,"Non-significant",0.928074601782936,"CCDC28A","Coiled-coil domain-containing protein 28A","CC28A_HUMAN"
0.057895183563252,14.1554634571075,1.93029664416194,0.0914251522002483,0.227365086921638,-6.46036532055481,"COPB2_HUMAN",58,2.51327954031171,0.0351849809544866,0.118117364937205,0.0419065952301025,"Non-significant",0.927686250210144,"COPB2","Coatomer subunit beta'","COPB2_HUMAN"
0.0527400970458949,14.1941027641296,1.84153881107489,0.104582010259138,0.248704112321994,-6.58935260866817,"ACLY_HUMAN",67,2.51318719668955,0.0351901274325251,0.118117364937205,-0.0393748283386266,"Non-significant",0.927686250210144,"ACLY","ATP-citrate synthase","ACLY_HUMAN"
-0.141774892807021,15.2677060365677,-2.50468208153186,0.038017703477901,0.127206451966882,-5.5880613047499,"RL10A_HUMAN",15,-2.51284872199124,0.0352089977423079,0.118117364937205,-0.407559156417856,"Non-significant",0.927686250210144,"RPL10A","Large ribosomal subunit protein uL1","RL10A_HUMAN"
-0.0549631118774503,12.540052652359,-1.94239515025046,0.0897601958936157,0.225066201940914,-6.4426172812046,"SAFB1_HUMAN",45,-2.51276011097882,0.035213939583818,0.118117364937205,-0.193801641464249,"Non-significant",0.927686250210144,"SAFB","Scaffold attachment factor B1","SAFB1_HUMAN"
-0.0952589511871267,10.0238188505173,-2.33368885679426,0.0493685810999304,0.150638599485909,-5.85246551954645,"CSTF3_HUMAN",25,-2.51189797023839,0.0352620577916724,0.118178692491033,-0.12925398349762,"Non-significant",0.927460819290104,"CSTF3","Cleavage stimulation factor subunit 3","CSTF3_HUMAN"
-0.176033973693844,9.0579240322113,-2.62800126688488,0.0315134067262832,0.112742408367311,-5.39620191982776,"CARME_HUMAN",10,-2.5116550527873,0.035275627598268,0.118178692491033,0.179936885833719,"Non-significant",0.927460819290104,"CARNMT1","Carnosine N-methyltransferase","CARME_HUMAN"
0.108421087264974,12.1961432695389,2.95560923263043,0.0192465400565806,0.0808733433553057,-4.88545007141649,"CHM2A_HUMAN",11,2.51139583840018,0.0352901135952771,0.118178692491033,-0.00405168533325018,"Non-significant",0.927460819290104,"CHMP2A","Charged multivesicular body protein 2a","CHM2A_HUMAN"
-0.201347947120666,8.06025332212448,-2.36856809454762,0.046803334252795,0.145968238870123,-5.79874313236578,"ARH40_HUMAN",37,-2.51138924540525,0.0352904821180395,0.118178692491033,0.0389182567596507,"Non-significant",0.927460819290104,"ARHGEF40","Rho guanine nucleotide exchange factor 40","ARH40_HUMAN"
0.178456783294671,14.8896069526672,3.45027648671289,0.00933997646902023,0.0497927523453549,-4.12292337570759,"ST1A1_HUMAN",5,2.51067132812003,0.0353306341530642,0.118223298418847,0.254674196243287,"Non-significant",0.927296928043119,"SULT1A1","Sulfotransferase 1A1","ST1A1_HUMAN"
0.174336194992067,8.70854461193085,2.4876974006118,0.0390154104046852,0.129290126204243,-5.61442560872093,"CC85C_HUMAN",14,2.51063007288701,0.0353329428969318,0.118223298418847,0.21005618572235,"Non-significant",0.927296928043119,"CCDC85C","Coiled-coil domain-containing protein 85C","CC85C_HUMAN"
0.148843050003055,13.5447114706039,2.83723772420318,0.0229752206923429,0.0911593842042397,-5.06988172729673,"ARL1_HUMAN",9,2.50924792246894,0.0354103794996877,0.118433561113135,2.01056981086732,"Non-significant",0.926525211963665,"ARL1","ADP-ribosylation factor-like protein 1","ARL1_HUMAN"
0.0837304592132728,15.5132802724838,2.32759582692862,0.049831025210167,0.151208511629289,-5.86183694648779,"HGD_HUMAN",24,2.50887384461243,0.0354313670918076,0.118454928958767,1.76643347740175,"Non-significant",0.926446863391556,"HGD","Homogentisate 1,2-dioxygenase","HGD_HUMAN"
0.161653280258177,10.8025389909744,2.75540494987497,0.0259868440305479,0.098715942164731,-5.19752729434928,"YBOX3_HUMAN",9,2.50842342064409,0.0354566547342814,0.118485454168155,1.93524193763733,"Non-significant",0.926334962415499,"YBX3","Y-box-binding protein 3","YBOX3_HUMAN"
-0.0891077518463135,9.71957838535309,-2.3969316968926,0.0448167633090415,0.141771234888718,-5.75496720317399,"MAEA_HUMAN",21,-2.50819113579995,0.0354697027575115,0.118485454168155,-0.0491499900817871,"Non-significant",0.926334962415499,"MAEA","E3 ubiquitin-protein transferase MAEA","MAEA_HUMAN"
0.196352720260624,8.78619682788849,2.53794157181506,0.036138696505706,0.122989101997643,-5.53638576686285,"SRR_HUMAN",11,2.50756666944372,0.0355048046331542,0.118553903207166,-0.143929481506348,"Non-significant",0.926084142964337,"SRR","Serine racemase","SRR_HUMAN"
0.1149823665619,11.1308153867722,2.32792660254879,0.04980580871103,0.151208511629289,-5.86132830032406,"MIRO1_HUMAN",28,2.50618184528285,0.0355827721071603,0.11874458573324,0.0138919353485107,"Non-significant",0.925386183301273,"RHOT1","Mitochondrial Rho GTPase 1","MIRO1_HUMAN"
-0.113063097000119,9.47550594806671,-2.29037676824637,0.0527519433738733,0.156787277851871,-5.91898947308312,"DDX41_HUMAN",35,-2.50603269533066,0.0355911797514468,0.11874458573324,0.00468921661377664,"Non-significant",0.925386183301273,"DDX41","Probable ATP-dependent RNA helicase DDX41","DDX41_HUMAN"
-0.106328248977649,12.6796807050705,-2.33201695364207,0.0494950422081786,0.150638599485909,-5.85503740966571,"TIM44_HUMAN",26,-2.50516074963322,0.0356403718223685,0.118859834347184,0.462792515754701,"Non-significant",0.924964879345807,"TIMM44","Mitochondrial import inner membrane translocase subunit TIM44","TIM44_HUMAN"
-0.0766291618347523,10.6962716579437,-2.19741281360346,0.060818858866478,0.172788592732004,-6.0609576979916,"PTN6_HUMAN",32,-2.50426879067107,0.0356907639589161,0.118977232580794,-1.64240252971649,"Non-significant",0.924536137015257,"PTPN6","Tyrosine-protein phosphatase non-receptor type 6","PTN6_HUMAN"
0.242632389068609,8.37438488006592,2.5086752129209,0.0377869409866948,0.126832697367259,-5.58186044984695,"RBL2A_HUMAN",10,2.50401879991816,0.0357049003369772,0.118977232580794,1.8327217102051,"Non-significant",0.924536137015257,"RABL2A","Rab-like protein 2A","RBL2A_HUMAN"
