"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","C_vs_BM2","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
0.287854790687565,7.1320750117302,2.18825074189694,0.0622411637214974,0.222575937609621,-5.18948068999533,"MEX3D_HUMAN",8,2.18806178944081,0.0596927212406006,0.211421413006031,-0.0628075599670268,"Non-significant",0.674851028951916,"MEX3D","RNA-binding protein MEX3D","MEX3D_HUMAN"
-0.0695323944091228,10.2679679393768,-2.02369070455564,0.0799114493981204,0.258845375341624,-5.43449133249555,"FA12_HUMAN",24,-2.18781162287269,0.0597161206219866,0.211421413006031,0.315683007240297,"Non-significant",0.674851028951916,"F12","Coagulation factor XII","FA12_HUMAN"
-0.442288279533386,7.47947806119919,-2.1625026257451,0.0647258205938215,0.228242202650268,-5.22812282244806,"NTCP5_HUMAN",6,-2.18775724977218,0.0597212076176759,0.211421413006031,-0.0569028854370099,"Non-significant",0.674851028951916,"SLC10A5","Sodium/bile acid cotransporter 5","NTCP5_HUMAN"
-0.167293548583972,14.6976358890533,-2.15608992027253,0.0653598229335147,0.22928214582038,-5.23773087712283,"H17B6_HUMAN",14,-2.18724727509374,0.0597689402317778,0.211498116459069,0.0614156723022745,"Non-significant",0.67469349597251,"HSD17B6","17-beta-hydroxysteroid dehydrogenase type 6","H17B6_HUMAN"
-0.122743844985964,8.97392904758454,-2.14017238499532,0.0669603007926575,0.232583853010112,-5.26155130147909,"PDK2_HUMAN",17,-2.18643807587168,0.0598447568843188,0.211674087776531,0.0263433456421023,"Non-significant",0.674332303173043,"PDK2","[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 2, mitochondrial","PDK2_HUMAN"
-0.0951509475707955,9.94759798049927,-1.98967687570545,0.0841370078374267,0.266757525137493,-5.48448035852534,"PKHA6_HUMAN",38,-2.18604159899194,0.0598819387706458,0.21171331206319,0.00322222709652387,"Non-significant",0.674251833648879,"PLEKHA6","Pleckstrin homology domain-containing family A member 6","PKHA6_HUMAN"
0.227921962738035,8.22302389144897,2.28130763196632,0.0540290676400659,0.205777735813316,-5.04904825319319,"INHBC_HUMAN",7,2.18529051817208,0.0599524381252561,0.211870245186554,0.425376176834103,"Non-significant",0.673930030824114,"INHBC","Inhibin beta C chain","INHBC_HUMAN"
-0.119017839431724,11.6016322374344,-2.12626913877127,0.0683899974497606,0.235733406672624,-5.2823231213574,"PLPP_HUMAN",18,-2.1846369700695,0.0600138492585704,0.211931322282515,-0.0943059921264622,"Non-significant",0.673804852212394,"PDXP","Chronophin","PLPP_HUMAN"
-0.0773277282714986,16.4063673019409,-2.47727405569201,0.0401260149020202,0.17608571385343,-4.75032105593839,"LGUL_HUMAN",13,-2.18455070976075,0.0600219594041435,0.211931322282515,-0.525505304336544,"Non-significant",0.673804852212394,"GLO1","Lactoylglutathione lyase","LGUL_HUMAN"
-0.0702409744262233,13.556902885437,-2.0793896091355,0.0734368317951273,0.247042476445134,-5.3521134090342,"AIMP1_HUMAN",21,-2.18411270292784,0.0600631572347304,0.211984540149022,0.101252555847182,"Non-significant",0.673695810641025,"AIMP1","Aminoacyl tRNA synthase complex-interacting multifunctional protein 1","AIMP1_HUMAN"
-0.0776474475860454,11.6443837881088,-2.12682709411431,0.0683320438414739,0.235633745741487,-5.28149014965982,"KPRA_HUMAN",19,-2.18296069245106,0.0601716455874288,0.212275100998433,0.00659167766571045,"Non-significant",0.673100943813983,"PRPSAP1","Phosphoribosyl pyrophosphate synthase-associated protein 1","KPRA_HUMAN"
0.132466554641725,8.09652984142303,2.03331004972345,0.0787545714699362,0.256735473245103,-5.42030919225932,"CAMP1_HUMAN",43,2.18207517531166,0.060255168725857,0.212434695682805,-0.076744079589842,"Non-significant",0.67277455108856,"CAMSAP1","Calmodulin-regulated spectrin-associated protein 1","CAMP1_HUMAN"
0.332984209060672,15.2139903306961,2.11020835300531,0.070079205133886,0.239823985852531,-5.30627724750588,"RL10A_HUMAN",15,2.18167109271592,0.0602933202862331,0.212434695682805,0.441408991813658,"Non-significant",0.67277455108856,"RPL10A","Large ribosomal subunit protein uL1","RL10A_HUMAN"
-0.0780632495879985,12.2460190057754,-2.04862787598379,0.0769461682293644,0.253588298767048,-5.39768624238662,"NFS1_HUMAN",23,-2.18158201390416,0.0603017338869369,0.212434695682805,-0.27801418304445,"Non-significant",0.67277455108856,"NFS1","Cysteine desulfurase","NFS1_HUMAN"
-0.418387889862061,6.70095360279083,-2.13766907645147,0.0672155164573281,0.233096136319015,-5.26529370038514,"ARMC5_HUMAN",8,-2.18137163074906,0.0603216094223791,0.212434695682805,0.0263589620590228,"Non-significant",0.67277455108856,"ARMC5","Armadillo repeat-containing protein 5","ARMC5_HUMAN"
0.114670753479004,13.1198346614838,2.1233403272618,0.0686950056674935,0.235982758673176,-5.2866946723552,"LBR_HUMAN",18,2.17993836944433,0.0604571858865168,0.212797772009406,-0.128082513809201,"Non-significant",0.672032923412167,"LBR","Delta(14)-sterol reductase LBR","LBR_HUMAN"
0.21879267692565,10.36556661129,2.08085879225353,0.0732732259130241,0.246696661849908,-5.34993229345536,"CHD8_HUMAN",31,2.17943896041519,0.0605044969854744,0.212797772009406,0.0371439456939502,"Non-significant",0.672032923412167,"CHD8","Chromodomain-helicase-DNA-binding protein 8","CHD8_HUMAN"
-0.056055307388327,12.4006162881851,-1.90201407881236,0.09605475558603,0.287211426144694,-5.61207701879384,"RBM47_HUMAN",28,-2.17936187526218,0.0605118028327534,0.212797772009406,0.0087628364563006,"Non-significant",0.672032923412167,"RBM47","RNA-binding protein 47","RBM47_HUMAN"
-0.0808675289154017,12.3169158697128,-2.09922419130412,0.0712581563804542,0.242630583663871,-5.32263361508303,"IDH3B_HUMAN",20,-2.17917402449211,0.0605296102782487,0.212797772009406,-0.179753303527832,"Non-significant",0.672032923412167,"IDH3B","Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial","IDH3B_HUMAN"
-0.1627037525177,9.71849644184113,-2.21893305851341,0.0594041470705686,0.215952172639155,-5.1433058041249,"S15A4_HUMAN",11,-2.17836882205635,0.0606059985269026,0.212974045927799,-0.0695323944091246,"Non-significant",0.671673318613493,"SLC15A4","Solute carrier family 15 member 4","S15A4_HUMAN"
-0.0627679824828995,18.1542048454284,-2.04129545394718,0.0778066834522837,0.255183277902922,-5.40852148231985,"TPIS_HUMAN",22,-2.17771919296525,0.0606676970055134,0.213045322377979,-0.0988824367523202,"Non-significant",0.671527996726298,"TPI1","Triosephosphate isomerase","TPIS_HUMAN"
-0.153740167617777,11.1554111242294,-2.74368111065541,0.0268589654031251,0.139432914447189,-4.34098342460402,"RT17_HUMAN",6,-2.17760241360051,0.0606787946777805,0.213045322377979,0.0207059383392352,"Non-significant",0.671527996726298,"MRPS17","Small ribosomal subunit protein uS17m","RT17_HUMAN"
0.0688984394073522,10.8854571580887,2.4458217636939,0.0420848538834584,0.180962641446943,-4.79847135460894,"ATG5_HUMAN",14,2.17642512165098,0.0607907858044789,0.213346209350148,0.0891011953353873,"Non-significant",0.670915069106232,"ATG5","Autophagy protein 5","ATG5_HUMAN"
0.0882298946380615,9.8689671754837,2.02266044077188,0.0800363372501754,0.258937336701724,-5.43600913768685,"STRP1_HUMAN",26,2.17371348111105,0.0610495085657208,0.214161570472226,0.396559715270994,"Non-significant",0.669258457076442,"STRIP1","Striatin-interacting protein 1","STRP1_HUMAN"
-0.592410445213323,6.0053762793541,-2.16076268350398,0.0648972363914892,0.228394161152537,-5.23073039346285,"CCL15_HUMAN",3,-2.17315543808585,0.0611028869070444,0.214169549466874,0.224260807037355,"Non-significant",0.669242276914946,"CCL15","C-C motif chemokine 15","CCL15_HUMAN"
-0.0545158386230504,14.2378013134003,-1.74702013147654,0.121207478804344,0.327498329343473,-5.83254667357332,"SHOT1_HUMAN",49,-2.1729127594887,0.0611261141154667,0.214169549466874,0.0664741992950511,"Non-significant",0.669242276914946,"SHTN1","Shootin-1","SHOT1_HUMAN"
-0.0725965499878214,14.3481979370117,-2.39789966162249,0.0452582452863443,0.187743048186809,-4.87170618865701,"MTHFS_HUMAN",14,-2.17286205457399,0.0611309682727731,0.214169549466874,-0.10065317153931,"Non-significant",0.669242276914946,"MTHFS","5-formyltetrahydrofolate cyclo-ligase","MTHFS_HUMAN"
0.393689036369327,8.23873502016068,2.08599848438144,0.0727036991057273,0.245696715761712,-5.34229884099214,"BMS1_HUMAN",33,2.17234896789499,0.0611801091994309,0.214172374595202,-0.0619688034057493,"Non-significant",0.669236548138124,"BMS1","Ribosome biogenesis protein BMS1 homolog","BMS1_HUMAN"
-0.0780200958251989,10.9549241065979,-2.22184401064668,0.0591417855645187,0.215481117229683,-5.13891814341148,"SIR5_HUMAN",16,-2.17230245936345,0.0611845654808574,0.214172374595202,-0.0243754386901998,"Non-significant",0.669236548138124,"SIRT5","NAD-dependent protein deacylase sirtuin-5, mitochondrial","SIR5_HUMAN"
-0.089058637618999,12.7594472169876,-1.98379748382944,0.0848891938660561,0.268083271140913,-5.49309522452653,"HACL2_HUMAN",32,-2.17007385255401,0.0613984776199845,0.214828480986871,0.114749670028692,"Non-significant",0.667908142360382,"ILVBL","2-hydroxyacyl-CoA lyase 2","HACL2_HUMAN"
-0.116895437240627,11.6921764612198,-2.05268928089421,0.0764735595952477,0.252855119215909,-5.39167998677779,"CP20A_HUMAN",25,-2.1684523410315,0.0615545804781391,0.21528183879294,0.402144074440002,"Non-significant",0.666992605776555,"CYP20A1","Cytochrome P450 20A1","CP20A_HUMAN"
0.0920243263244682,10.1046757698059,1.99273103600876,0.0837488397105544,0.265964025601346,-5.48000213525691,"TBK1_HUMAN",31,2.16787308695145,0.0616104399024894,0.215293202089421,0.0154886245727255,"Non-significant",0.666969682864214,"TBK1","Serine/threonine-protein kinase TBK1","TBK1_HUMAN"
0.221653938293448,11.9022290706635,2.56151800264041,0.0353252510419263,0.16388169637175,-4.62109404005299,"THIOM_HUMAN",4,2.16775141528294,0.0616221794510041,0.215293202089421,-0.213588953018174,"Non-significant",0.666969682864214,"TXN2","Thioredoxin, mitochondrial","THIOM_HUMAN"
0.0723650455474765,11.2438617944718,2.392118329905,0.0456571602035758,0.188338687286128,-4.88052945936308,"TRADD_HUMAN",14,2.16721993755464,0.0616734851492332,0.215293202089421,0.0669794082641495,"Non-significant",0.666969682864214,"TRADD","Tumor necrosis factor receptor type 1-associated DEATH domain protein","TRADD_HUMAN"
0.115706920623746,10.8452372550964,1.98265423031889,0.0850362164813901,0.268239325704343,-5.49476948475884,"PSME4_HUMAN",63,2.16710112049677,0.0616849607899412,0.215293202089421,-0.0277597904205251,"Non-significant",0.666969682864214,"PSME4","Proteasome activator complex subunit 4","PSME4_HUMAN"
-0.17135524749756,9.48660778999328,-3.15036579081476,0.0147281101893689,0.100932336213293,-3.71790408607939,"CHPT1_HUMAN",4,-2.16676225371057,0.0617177009138259,0.215293202089421,-0.0978889465332049,"Non-significant",0.666969682864214,"CHPT1","Cholinephosphotransferase 1","CHPT1_HUMAN"
0.419958591461179,7.92287826538086,2.16533906853791,0.0644473435733948,0.227556895454537,-5.22387095707742,"IHH_HUMAN",5,2.16655262463336,0.0617379631037125,0.215293202089421,-0.0653858184814773,"Non-significant",0.666969682864214,"IHH","Indian hedgehog protein","IHH_HUMAN"
0.117735624313354,12.2588554620743,1.96813911148478,0.0869245628779582,0.272108758947436,-5.51600036545211,"SYNE1_HUMAN",131,2.1664368588694,0.061749155520788,0.215293202089421,-0.242559194564823,"Non-significant",0.666969682864214,"SYNE1","Nesprin-1","SYNE1_HUMAN"
-0.164421796798703,7.98188471794128,-2.23840986271732,0.0576706194501686,0.212990171241997,-5.11392680925852,"P20D2_HUMAN",10,-2.1662203023127,0.0617700979127646,0.215293202089421,-0.090523958206175,"Non-significant",0.666969682864214,"PM20D2","Xaa-Arg dipeptidase","P20D2_HUMAN"
0.606927394866942,6.45779287815094,2.0954016241493,0.0716730163928079,0.243430244877038,-5.32832065679406,"SIR1_HUMAN",10,2.16524424880319,0.0618645752540026,0.215392864992069,-0.709651231765742,"Non-significant",0.666768687044978,"SIRT1","NAD-dependent protein deacetylase sirtuin-1","SIR1_HUMAN"
0.0952246189117414,8.64009845256806,1.95013970673709,0.0893229019870165,0.276417248940752,-5.54225909640878,"TSC2_HUMAN",50,2.16497442567782,0.0618907179284385,0.215392864992069,0.34122359752655,"Non-significant",0.666768687044978,"TSC2","Tuberin","TSC2_HUMAN"
0.153272390365602,9.35172045230865,2.04050385271897,0.0779001467048781,0.255386581965002,-5.40969059279448,"CYTSB_HUMAN",37,2.16490588722341,0.0618973602264006,0.215392864992069,-0.0757102966308274,"Non-significant",0.666768687044978,"SPECC1","Cytospin-B","CYTSB_HUMAN"
-0.295374155044559,9.70005452632904,-2.14121814367791,0.06685396897787,0.232376837406256,-5.25998760472403,"F10C1_HUMAN",9,-2.16468200737478,0.0619190620827196,0.215392864992069,-0.0368306636810516,"Non-significant",0.666768687044978,"FRA10AC1","Protein FRA10AC1","F10C1_HUMAN"
0.176810503005974,10.3208891153336,2.12748187138007,0.0682640955551653,0.23549952012526,-5.28051256484058,"NRBP_HUMAN",14,2.16455454016836,0.0619314214969803,0.215392864992069,-0.137143015861509,"Non-significant",0.666768687044978,"NRBP1","Nuclear receptor-binding protein","NRBP_HUMAN"
-0.146003484725949,7.82843017578125,-2.11747244282329,0.0693101465292265,0.237995145551479,-5.29544864986057,"LNX2_HUMAN",16,-2.1630820099039,0.0620743763763043,0.215688712726635,-0.00777292251585138,"Non-significant",0.666172581502926,"LNX2","Ligand of Numb protein X 2","LNX2_HUMAN"
0.389853954315183,6.80042850971222,2.08634870343605,0.0726650506775895,0.245668425499151,-5.34177851757515,"NFRKB_HUMAN",17,2.16298661373971,0.0620836487312566,0.215688712726635,-0.0035820007324503,"Non-significant",0.666172581502926,"NFRKB","Nuclear factor related to kappa-B-binding protein","NFRKB_HUMAN"
-0.237770438194274,7.1542574763298,-2.64570717733092,0.0311144235013342,0.151356374274476,-4.49169730339013,"RM35_HUMAN",3,-2.16285716831661,0.0620962327987945,0.215688712726635,0.145245313644425,"Non-significant",0.666172581502926,"MRPL35","Large ribosomal subunit protein bL35m","RM35_HUMAN"
0.144344329833984,10.136824131012,2.61003293588236,0.0328318362965771,0.155696972361441,-4.5465492703134,"PDZ11_HUMAN",7,2.16216363210811,0.0621636978354122,0.215830656498303,0.185353279113725,"Non-significant",0.665886868260852,"PDZD11","PDZ domain-containing protein 11","PDZ11_HUMAN"
0.315173268318173,7.26032370328903,2.10896619752266,0.0702115556890677,0.239973278374514,-5.30812800271532,"CAN15_HUMAN",11,2.15920269695602,0.0624525402573008,0.216740766316398,0.370103120803829,"Non-significant",0.664059395458468,"CAPN15","Calpain-15","CAN15_HUMAN"
0.146519899368299,11.2689379453659,2.03801155530247,0.0781951285317115,0.255725991372164,-5.41337061484461,"EHD2_HUMAN",32,2.15821992353905,0.0625487023099265,0.216936563625097,-0.0143685340880992,"Non-significant",0.663667243548989,"EHD2","EH domain-containing protein 2","EHD2_HUMAN"
-0.240951061248799,10.4165141582489,-2.06994163189124,0.0744975727493379,0.249267342386857,-5.36612988565407,"HUTH_HUMAN",25,-2.15807974580022,0.0625624302295695,0.216936563625097,0.124143600463849,"Non-significant",0.663667243548989,"HAL","Histidine ammonia-lyase","HUTH_HUMAN"
-1.65601921081543,15.560715675354,-2.07661641303782,0.0737466317670731,0.247673911489251,-5.3562293226673,"K2C1_HUMAN",46,-2.15672334800466,0.0626954184192458,0.217240813751665,-0.13267493247985,"Non-significant",0.663058579074053,"KRT1","Keratin, type II cytoskeletal 1","K2C1_HUMAN"
-0.118783235549923,9.42175996303558,-2.31508171710349,0.0513251816724811,0.199737421626145,-4.99781651035543,"PKHF1_HUMAN",11,-2.15663876864737,0.062703720212768,0.217240813751665,-0.159592628479,"Non-significant",0.663058579074053,"PLEKHF1","Pleckstrin homology domain-containing family F member 1","PKHF1_HUMAN"
0.219049215316771,14.0301738977432,2.21515905156936,0.0597460263232238,0.216710814538711,-5.14899260978584,"RL27_HUMAN",8,2.15552494362459,0.0628131473600617,0.217526094057154,0.0792834758758545,"Non-significant",0.662488638363178,"RPL27","Large ribosomal subunit protein eL27","RL27_HUMAN"
-1.94497156143191,11.2209279537201,-2.07548258032686,0.0738736651641273,0.247973008383229,-5.35791171160933,"K2C5_HUMAN",28,-2.15525516225869,0.0628396801170777,0.217526094057154,0.0870516300201505,"Non-significant",0.662488638363178,"KRT5","Keratin, type II cytoskeletal 5","K2C5_HUMAN"
0.720371007919315,6.5029479265213,2.09020351797714,0.072240988842195,0.244813809456375,-5.33604988487935,"CDR2_HUMAN",7,2.15456630343294,0.0629074787606877,0.217667924377066,-0.19682741165161,"Non-significant",0.662205564033678,"CDR2","Cerebellar degeneration-related protein 2","CDR2_HUMAN"
0.183066129684452,7.75925350189209,2.22919082051287,0.0584847616522195,0.214513156989248,-5.12783922689883,"IFFO1_HUMAN",9,2.15381629790333,0.0629813773266678,0.217830731299481,-0.0211541652679461,"Non-significant",0.661880850510948,"IFFO1","Non-homologous end joining factor IFFO1","IFFO1_HUMAN"
0.0380499362945699,15.3184036016464,1.4756195162244,0.180682614472602,0.413508109866326,-6.1980387154602,"PDC6I_HUMAN",61,2.15280501593014,0.063081154745302,0.218082867321423,0.0231549739837504,"Non-significant",0.661378451431973,"PDCD6IP","Programmed cell death 6-interacting protein","PDC6I_HUMAN"
-0.0925240516662775,11.7152609825134,-2.10866031759857,0.0702441848057325,0.239983711795248,-5.30858370799355,"CP4FC_HUMAN",18,-2.15249759159817,0.063111517329222,0.218094911247576,0.0827265977859479,"Non-significant",0.661354467584438,"CYP4F12","Cytochrome P450 4F12","CP4FC_HUMAN"
0.36220586299896,6.51201969385147,2.08943755246573,0.0723250567181802,0.244927174545623,-5.33718840351431,"CXXC1_HUMAN",12,2.15200157375627,0.0631605365242641,0.218171389254099,-0.0535593032837003,"Non-significant",0.661202202894168,"CXXC1","CXXC-type zinc finger protein 1","CXXC1_HUMAN"
0.105612039566022,11.4647027254105,2.11560025264203,0.0695075558048074,0.238471166088883,-5.29824041217789,"HDGR2_HUMAN",17,2.15037075199949,0.0633219671198341,0.218635932429929,0.052122831344624,"Non-significant",0.660278460988232,"HDGFL2","Hepatoma-derived growth factor-related protein 2","HDGR2_HUMAN"
-0.40930163860321,6.88909369707107,-2.08243172189369,0.0730984650379414,0.246415016750252,-5.34759670862483,"SMAL1_HUMAN",12,-2.14863527238809,0.0634942027730089,0.2191219988331,0.147927761077879,"Non-significant",0.65931401909735,"SMARCAL1","SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A-like protein 1","SMAL1_HUMAN"
0.0976049900055003,12.3235341310501,1.93327215611341,0.0916286458967745,0.278996074908334,-5.56679567842943,"MA2A1_HUMAN",59,2.14840838525411,0.0635167539136616,0.2191219988331,0.143720388412476,"Non-significant",0.65931401909735,"MAN2A1","Alpha-mannosidase 2","MA2A1_HUMAN"
-0.327088236808774,6.80443781614304,-2.07525808823634,0.0738988425605172,0.247973008383229,-5.35824478559954,"NBR1_HUMAN",16,-2.14802414497784,0.0635549629045977,0.21916063281254,0.145757317543027,"Non-significant",0.659237454237523,"NBR1","Next to BRCA1 gene 1 protein","NBR1_HUMAN"
0.316545724868798,10.0430485010147,2.05491761905199,0.0762154697584953,0.252722648802792,-5.38838318706245,"PLIN4_HUMAN",51,2.1474100858396,0.0636160720444772,0.219278168465968,0.074771642684949,"Non-significant",0.659004604924074,"PLIN4","Perilipin-4","PLIN4_HUMAN"
0.321817517280579,6.59461909532547,2.10315631155793,0.0708338801712338,0.241388535787228,-5.31678082849677,"ORC5_HUMAN",10,2.14671705808018,0.0636851092086543,0.219422919795763,-0.0276181697845743,"Non-significant",0.658718010211905,"ORC5","Origin recognition complex subunit 5","ORC5_HUMAN"
0.0567853450775484,13.4938284158707,2.11085528366478,0.0700103729297903,0.239689521498868,-5.30531324224234,"STRAP_HUMAN",19,2.14599468429264,0.0637571480545585,0.21955739134732,-0.238991737365726,"Non-significant",0.65845193789313,"STRAP","Serine-threonine kinase receptor-associated protein","STRAP_HUMAN"
0.523568034172058,6.4024687409401,2.17751155528009,0.0632657309105952,0.225444945370474,-5.2056100713367,"S39A8_HUMAN",2,2.14558951664921,0.0637975884921413,0.21955739134732,-0.00493001937866477,"Non-significant",0.65845193789313,"SLC39A8","Metal cation symporter ZIP8","S39A8_HUMAN"
-0.314021468162538,7.62348061800003,-2.42931297626652,0.0431517020501863,0.183604043227694,-4.82371895090704,"M4K2_HUMAN",2,-2.14551213087847,0.0638053153558024,0.21955739134732,0.384860754013076,"Non-significant",0.65845193789313,"MAP4K2","Mitogen-activated protein kinase kinase kinase kinase 2","M4K2_HUMAN"
0.0687918663024742,12.066132068634,1.93458931949295,0.0914465364334035,0.278841486892385,-5.56488217052193,"PUR8_HUMAN",28,2.14479338012335,0.0638771255615048,0.219701262861424,0.27216136455536,"Non-significant",0.658167446710934,"ADSL","Adenylosuccinate lyase","PUR8_HUMAN"
0.114324808120722,10.5575248003006,2.08824289293814,0.0724563681520653,0.245269491525181,-5.33896390969416,"FBX22_HUMAN",18,2.14455180272911,0.0639012793138972,0.219701262861424,0.219862699508644,"Non-significant",0.658167446710934,"FBXO22","F-box only protein 22","FBX22_HUMAN"
-0.087604284286499,12.8386205434799,-2.25212264962051,0.0564805653522206,0.210147156246907,-5.09321245314169,"ADRM1_HUMAN",14,-2.14401034027972,0.0639554492059143,0.219794373086314,0.093586802482605,"Non-significant",0.657983430060137,"ADRM1","Proteasomal ubiquitin receptor ADRM1","ADRM1_HUMAN"
-0.109590768814103,12.0611380338669,-2.04614674683465,0.077236296701817,0.253947876606227,-5.401353862559,"GMDS_HUMAN",22,-2.14329782869849,0.064026800192918,0.219946425387526,0.138869762420651,"Non-significant",0.657683091868921,"GMDS","GDP-mannose 4,6 dehydratase","GMDS_HUMAN"
0.13713216781615,11.2675223350525,2.13345857429712,0.0676469589468304,0.23416699014274,-5.27158596723463,"LGAT1_HUMAN",14,2.14212737648548,0.0641441790879409,0.220256398273192,0.220698118209851,"Non-significant",0.657071466823381,"LPGAT1","Acyl-CoA:lysophosphatidylglycerol acyltransferase 1","LGAT1_HUMAN"
0.105753183364849,13.4395238161087,2.37038731647013,0.047188742611684,0.191312680234042,-4.91366967732953,"CATL1_HUMAN",11,2.14178466596098,0.0641785878084806,0.220281328882408,0.0598040819168073,"Non-significant",0.657022312231812,"CTSL","Procathepsin L","CATL1_HUMAN"
-0.0904462337493754,10.3862987756729,-1.94003787220572,0.0906969444221078,0.277808609679495,-5.55696222937391,"UBE3A_HUMAN",39,-2.14148329695504,0.064208860742994,0.220292049077655,-0.0458065271377599,"Non-significant",0.657001177402181,"UBE3A","Ubiquitin-protein ligase E3A","UBE3A_HUMAN"
0.0880193710327273,10.5125257968903,1.8974960278037,0.0967113445685789,0.288392447566868,-5.61860111010518,"WASC5_HUMAN",61,2.14016204723614,0.0643417476361788,0.220596935003819,-0.0325735807418797,"Non-significant",0.656400525985474,"WASHC5","WASH complex subunit 5","WASC5_HUMAN"
0.476221680641176,6.52652770280838,2.07696267144413,0.0737078802458603,0.247646269281536,-5.35571549341122,"PMS2_HUMAN",10,2.14005922261065,0.0643521007091495,0.220596935003819,-0.0748775005340594,"Non-significant",0.656400525985474,"PMS2","Mismatch repair endonuclease PMS2","PMS2_HUMAN"
0.093483448028552,10.7795598506928,1.90174618953062,0.0960935665882392,0.287211426144694,-5.61246400220318,"UACA_HUMAN",75,2.13655756578866,0.0647056485518496,0.221715216363897,-0.190416097640977,"Non-significant",0.654204500137192,"UACA","Uveal autoantigen with coiled-coil domains and ankyrin repeats","UACA_HUMAN"
-0.571612596511839,7.09535610675812,-2.12578854547906,0.0684399546340843,0.235805431805079,-5.28304055665506,"SLPI_HUMAN",3,-2.13536819422786,0.0648261675855167,0.222034412743302,0.30268919467926,"Non-significant",0.653579709755251,"SLPI","Antileukoproteinase","SLPI_HUMAN"
-0.191792726516722,9.12862169742584,-2.15838878916812,0.0651318354976507,0.228936643951778,-5.23428726794277,"S38A4_HUMAN",10,-2.13362474713786,0.0650032292046892,0.222546920576729,0.114324808120724,"Non-significant",0.652578410753675,"SLC38A4","Sodium-coupled neutral amino acid transporter 4","S38A4_HUMAN"
0.495504021644594,5.97630935907364,2.0543599446316,0.0762799801453015,0.25272999546712,-5.38920835216262,"UGGG2_HUMAN",20,2.13311848135827,0.0650547335443023,0.222629315891383,0.0348665714263738,"Non-significant",0.652417648215309,"UGGT2","UDP-glucose:glycoprotein glucosyltransferase 2","UGGG2_HUMAN"
0.209939718246501,10.2724469900131,2.83220086221771,0.0235329959777521,0.129984158858734,-4.20485420934455,"PFD4_HUMAN",3,2.1326546135607,0.0651019597145178,0.222697007219055,0.0151381492614728,"Non-significant",0.652285619324218,"PFDN4","Prefoldin subunit 4","PFD4_HUMAN"
0.11054611206055,10.8274717330932,1.94832813543299,0.0895678152051608,0.27642242740554,-5.54489764794049,"MILK2_HUMAN",56,2.13036737588066,0.0653353144247205,0.223286492586819,0.0958991050720233,"Non-significant",0.651137548188928,"MICALL2","MICAL-like protein 2","MILK2_HUMAN"
-0.0649671554565234,11.1490678787231,-1.9639881786933,0.0874720408627854,0.272881518163186,-5.52206282913601,"CTBL1_HUMAN",24,-2.13034155412348,0.0653379535582731,0.223286492586819,-0.12560474872589,"Non-significant",0.651137548188928,"CTNNBL1","Beta-catenin-like protein 1","CTBL1_HUMAN"
0.0438463687896533,13.5173062086106,1.73848127609196,0.122761033286337,0.330156786239755,-5.84447520385653,"PAK2_HUMAN",30,2.13015677135363,0.0653568424813525,0.223286492586819,-0.0663230419158944,"Non-significant",0.651137548188928,"PAK2","Serine/threonine-protein kinase PAK 2","PAK2_HUMAN"
0.127130508422855,8.29385447502136,1.96475351159821,0.0873708475030386,0.272881518163186,-5.5209453596835,"SPTCS_HUMAN",68,2.1287695318047,0.0654988204123366,0.223597825063391,0.124215841293335,"Non-significant",0.650532425148591,"SPG11","Spatacsin","SPTCS_HUMAN"
-1.73237729072569,16.3483432531357,-2.04973643814623,0.076816885656165,0.253576977304362,-5.39604715959573,"K1C14_HUMAN",42,-2.1287279107693,0.0655030848133696,0.223597825063391,-0.233058929443349,"Non-significant",0.650532425148591,"KRT14","Keratin, type I cytoskeletal 14","K1C14_HUMAN"
-0.0546636581420792,14.2821092605591,-1.85459927450812,0.10316439109558,0.299169360024852,-5.68026955949867,"PDIA5_HUMAN",28,-2.12498457398162,0.0658877340657608,0.224782640965764,0.0754110813140869,"Non-significant",0.64823723057572,"PDIA5","Protein disulfide-isomerase A5","PDIA5_HUMAN"
-0.353690862655641,6.85226857662201,-2.18974437002968,0.0620999796949384,0.222168974975631,-5.18723602050325,"MT21A_HUMAN",4,-2.12481138898445,0.0659055832952369,0.224782640965764,0.22472059726715,"Non-significant",0.64823723057572,"METTL21A","Protein N-lysine methyltransferase METTL21A","MT21A_HUMAN"
0.192703723907469,7.76103806495666,2.04800849491405,0.0770184945989556,0.253623403074645,-5.39860193113395,"TLK2_HUMAN",19,2.12279764350932,0.0661134772170036,0.225294975236604,0.171445608139036,"Non-significant",0.647248494256421,"TLK2","Serine/threonine-protein kinase tousled-like 2","TLK2_HUMAN"
-0.0668632984161519,11.9776126146317,-1.7579372144211,0.119248242611581,0.32413197632669,-5.81726030146476,"ZO1_HUMAN",99,-2.12256294264998,0.0661377489034776,0.225294975236604,0.0146224498748992,"Non-significant",0.647248494256421,"TJP1","Tight junction protein ZO-1","ZO1_HUMAN"
