"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","CTRL_vs_CTRL.myr","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
0.19710206985474,8.54329562187195,2.07740312073299,0.0730795255951278,0.778146000495238,-4.2560979170706,"RM33_HUMAN",2,1.61093649829165,0.144938137867391,0.845963915090929,0.138237237930298,"Non-significant",0.0726481615604104,"MRPL33","Large ribosomal subunit protein bL33m","RM33_HUMAN"
0.184001684188843,8.83977663516998,1.55524306241714,0.160305507198141,0.862212347451551,-4.94657306977842,"SESN1_HUMAN",19,1.61048690058264,0.145036400357091,0.845963915090929,0.0104162693023699,"Non-significant",0.0726481615604104,"SESN1","Sestrin-1","SESN1_HUMAN"
0.217206239700316,6.54231345653534,1.59210749449527,0.151840194379128,0.859335139080205,-4.90046130205114,"ORC5_HUMAN",10,1.6098612013416,0.1451732519401,0.845963915090929,0.311366319656374,"Non-significant",0.0726481615604104,"ORC5","Origin recognition complex subunit 5","ORC5_HUMAN"
-0.072375297546353,10.7705054283142,-1.5783310751901,0.154954728512383,0.861534693624165,-4.91775355554508,"HDA10_HUMAN",18,-1.60937574522585,0.145279510840641,0.845963915090929,-0.0656135082244873,"Non-significant",0.0726481615604104,"HDAC10","Polyamine deacetylase HDAC10","HDA10_HUMAN"
-0.199375152587889,8.19619703292847,-1.54780263435267,0.162065385681407,0.865741178283628,-4.95581676539091,"VPS8_HUMAN",23,-1.60902642941297,0.145356014520421,0.845963915090929,0.0124561786651753,"Non-significant",0.0726481615604104,"VPS8","Vacuolar protein sorting-associated protein 8 homolog","VPS8_HUMAN"
0.330599784851072,7.00657618045807,1.63053424217275,0.143453878731554,0.851316854012114,-4.85186233961311,"RTN2_HUMAN",4,1.60818119097271,0.145541282012677,0.845963915090929,-0.0617401599884033,"Non-significant",0.0726481615604104,"RTN2","Reticulon-2","RTN2_HUMAN"
0.475660920143128,6.56609314680099,1.57273624981306,0.15623618591633,0.861534693624165,-4.92475592160975,"FICD_HUMAN",6,1.60760788665747,0.145667066682736,0.845963915090929,0.248883485794067,"Non-significant",0.0726481615604104,"FICD","Protein adenylyltransferase FICD","FICD_HUMAN"
0.0735592842102246,15.8569741249084,1.59388551454845,0.151442428689384,0.859186398666815,-4.89822439198443,"STOM_HUMAN",17,1.60758655707669,0.14567174836468,0.845963915090929,-0.0829365253448504,"Non-significant",0.0726481615604104,"STOM","Stomatin","STOM_HUMAN"
-0.101531744003296,9.74931991100311,-1.51455278688539,0.170146026041612,0.869123411468523,-4.99685650362214,"AT2C1_HUMAN",28,-1.60646495667532,0.145918124198951,0.845963915090929,0.0174636840820259,"Non-significant",0.0726481615604104,"ATP2C1","Calcium-transporting ATPase type 2C member 1","AT2C1_HUMAN"
-0.0715689659118741,11.8332035541534,-2.07618738650025,0.0732153293144188,0.778146000495238,-4.25777519210488,"STX7_HUMAN",10,-1.6056155968221,0.14610495067263,0.845963915090929,0.828142285346983,"Non-significant",0.0726481615604104,"STX7","Syntaxin-7","STX7_HUMAN"
0.0449447631835795,16.9590392112732,1.31266796496961,0.22739020482249,0.882902023160054,-5.23555379762412,"UGPA_HUMAN",39,1.60529798559322,0.14617486880757,0.845963915090929,-0.103031158447266,"Non-significant",0.0726481615604104,"UGP2","UTP--glucose-1-phosphate uridylyltransferase","UGPA_HUMAN"
0.0585813522338796,10.0093791484833,1.39202214561282,0.203135912421726,0.882243074980356,-5.14401955000649,"PKN2_HUMAN",40,1.60405785336104,0.14644815993653,0.845963915090929,0.0856184959411248,"Non-significant",0.0726481615604104,"PKN2","Serine/threonine-protein kinase N2","PKN2_HUMAN"
-0.389778375625609,6.8044501543045,-1.55036788420744,0.161456655357625,0.864969174747146,-4.95263224184964,"DDX31_HUMAN",15,-1.60392539709022,0.146477377120001,0.845963915090929,-0.0200240612029994,"Non-significant",0.0726481615604104,"DDX31","ATP-dependent DNA helicase DDX31","DDX31_HUMAN"
-0.04686856269835,14.1937552690506,-1.47197489130169,0.181023390574557,0.878883707487691,-5.04874436845059,"HNRPL_HUMAN",23,-1.6036474531586,0.146538703184027,0.845963915090929,0.0772378444671755,"Non-significant",0.0726481615604104,"HNRNPL","Heterogeneous nuclear ribonucleoprotein L","HNRPL_HUMAN"
0.0881876945495712,9.8592131137848,1.4830625929274,0.178132344605536,0.878883707487691,-5.03530628130078,"AAK1_HUMAN",34,1.60278637867999,0.146728840508641,0.845963915090929,-0.478657007217402,"Non-significant",0.0726481615604104,"AAK1","AP2-associated protein kinase 1","AAK1_HUMAN"
0.0789325237273992,11.1411410570145,1.82668913835852,0.106963874979673,0.826652164109941,-4.59637352335434,"NDUF4_HUMAN",11,1.60263999924178,0.146761185443972,0.845963915090929,0.0487513542175506,"Non-significant",0.0726481615604104,"NDUFAF4","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 4","NDUF4_HUMAN"
-0.0534453392029004,11.9843215942383,-1.29232920254415,0.233994764152219,0.886723691105356,-5.25849382943038,"ZO1_HUMAN",99,-1.60256475347178,0.146777814752675,0.845963915090929,0.000686645507826711,"Non-significant",0.0726481615604104,"TJP1","Tight junction protein ZO-1","ZO1_HUMAN"
0.0834641456603773,10.879905462265,1.53535602655163,0.165048634110207,0.865945932481374,-4.97123127193397,"SMOC1_HUMAN",21,1.60252568978279,0.146786448500192,0.845963915090929,-0.142974376678468,"Non-significant",0.0726481615604104,"SMOC1","SPARC-related modular calcium-binding protein 1","SMOC1_HUMAN"
-0.0658667087554718,11.366074681282,-1.77096135506424,0.116326698649068,0.836271497975597,-4.67010180610743,"LRC57_HUMAN",13,-1.60237183996506,0.14682045644848,0.845963915090929,0.011383533477801,"Non-significant",0.0726481615604104,"LRRC57","Leucine-rich repeat-containing protein 57","LRC57_HUMAN"
-0.1603684425354,9.59019541740418,-1.77355783306406,0.115873741111659,0.835716668655589,-4.66668521030853,"TM40L_HUMAN",6,-1.60207707004303,0.146885634291557,0.845963915090929,-0.0363647937775013,"Non-significant",0.0726481615604104,"TOMM40L","Mitochondrial import receptor subunit TOM40B","TM40L_HUMAN"
0.283149600028993,6.59530073404312,1.5675551058164,0.157431513223813,0.861534693624165,-4.93122995546752,"GMIP_HUMAN",10,1.60176962968819,0.146953641775393,0.845963915090929,0.022191524505649,"Non-significant",0.0726481615604104,"GMIP","GEM-interacting protein","GMIP_HUMAN"
0.473641514778139,7.55008691549301,1.54371225459667,0.163040340534893,0.865741178283628,-4.96088925407674,"MCM5_HUMAN",27,1.60169286764548,0.146970626423604,0.845963915090929,-0.0681252479553507,"Non-significant",0.0726481615604104,"MCM5","DNA replication licensing factor MCM5","MCM5_HUMAN"
-0.132317066192631,8.58341526985169,-1.7438408535574,0.121158843206725,0.838102737556953,-4.70567476191015,"CGBP1_HUMAN",8,-1.60108806195403,0.147104510363496,0.845963915090929,-0.021298408508299,"Non-significant",0.0726481615604104,"CGGBP1","CGG triplet repeat-binding protein 1","CGBP1_HUMAN"
0.558068275451662,6.23465347290039,1.55162323444543,0.161159520338418,0.864517110092621,-4.95107290097649,"ANGL2_HUMAN",9,1.60082071450442,0.14716372755923,0.845963915090929,-0.00251555442809881,"Non-significant",0.0726481615604104,"ANGPTL2","Angiopoietin-related protein 2","ANGL2_HUMAN"
0.0830395221710241,11.0127209424972,1.78956083326076,0.113118622557539,0.834044646399159,-4.64558661054885,"SEPT6_HUMAN",11,1.60049750078439,0.14723534801183,0.845963915090929,-0.0105111598968488,"Non-significant",0.0726481615604104,"SEPTIN6","Septin-6","SEPT6_HUMAN"
-0.063502311706527,10.9931726455688,-1.42145540068704,0.194732343313907,0.882243074980356,-5.10928635599675,"RHG17_HUMAN",36,-1.60013905408084,0.147314812738492,0.845963915090929,-0.133483648300171,"Non-significant",0.0726481615604104,"ARHGAP17","Rho GTPase-activating protein 17","RHG17_HUMAN"
0.174857378005983,9.53987419605255,1.5181213357134,0.169261646179588,0.869123411468523,-4.99247328387399,"TOP2B_HUMAN",59,1.60007084366678,0.147329938847957,0.845963915090929,0.250004291534426,"Non-significant",0.0726481615604104,"TOP2B","DNA topoisomerase 2-beta","TOP2B_HUMAN"
0.103730201721174,10.1733078956604,2.08124617578141,0.0726518630358953,0.778146000495238,-4.25079447406565,"SELS_HUMAN",7,1.59942381666621,0.147473491570698,0.845963915090929,-0.0659663677215594,"Non-significant",0.0726481615604104,"SELENOS","Selenoprotein S","SELS_HUMAN"
-0.0590064525604479,14.4013487100601,-1.5575940449919,0.159753055602704,0.862002492691205,-4.94364782114453,"ODPB_HUMAN",19,-1.59921337166877,0.147520209363009,0.845963915090929,-0.254742980003357,"Non-significant",0.0726481615604104,"PDHB","Pyruvate dehydrogenase E1 component subunit beta, mitochondrial","ODPB_HUMAN"
0.159677982330324,8.1582555770874,1.99254797413878,0.0831765106012835,0.793398476122807,-4.37261070821999,"MOFA1_HUMAN",4,1.59875054420994,0.14762300218189,0.845963915090929,-0.0205793380737251,"Non-significant",0.0726481615604104,"MRFAP1","MORF4 family-associated protein 1","MOFA1_HUMAN"
0.281836509704593,6.75899493694305,1.58018709799126,0.154531745014077,0.861534693624165,-4.91542799199176,"BRM1L_HUMAN",8,1.59869153161167,0.14763611340934,0.845963915090929,0.0378851890564,"Non-significant",0.0726481615604104,"BRMS1L","Breast cancer metastasis-suppressor 1-like protein","BRM1L_HUMAN"
-0.0495300292968501,10.4063377380371,-1.3167803693408,0.22607440254752,0.882902023160054,-5.23088888256348,"MTREX_HUMAN",47,-1.59861918265286,0.147652189109837,0.845963915090929,-0.00882291793822532,"Non-significant",0.0726481615604104,"MTREX","Exosome RNA helicase MTR4","MTREX_HUMAN"
-0.0707921981811488,11.4632940292359,-1.7296375500749,0.123764283562436,0.840294346292331,-4.72421977432476,"TX264_HUMAN",13,-1.59848175882565,0.147682728611632,0.845963915090929,0.0426383018493741,"Non-significant",0.0726481615604104,"TEX264","Testis-expressed protein 264","TX264_HUMAN"
-0.0568032264709277,11.1594762802124,-1.53696937168427,0.164659152575715,0.865741178283628,-4.96923668935866,"KCC2G_HUMAN",20,-1.59825809343048,0.147732445726523,0.845963915090929,0.000169277191149675,"Non-significant",0.0726481615604104,"CAMK2G","Calcium/calmodulin-dependent protein kinase type II subunit gamma","KCC2G_HUMAN"
-0.183049440383916,9.86977684497833,-1.52117474595069,0.168508228124431,0.869123411468523,-4.98871867422837,"TRIO_HUMAN",47,-1.59806170596926,0.14777611194556,0.845963915090929,0.0473005771637016,"Non-significant",0.0726481615604104,"TRIO","Triple functional domain protein","TRIO_HUMAN"
0.0950193405151403,8.96664690971374,2.73176636909855,0.026937852833976,0.638262186535635,-3.33781970759534,"UXT_HUMAN",6,1.59784963098179,0.147823279411592,0.845963915090929,-0.0217487812042254,"Non-significant",0.0726481615604104,"UXT","Protein UXT","UXT_HUMAN"
-0.0520462989807271,17.8365333080292,-1.35717600667513,0.213494512929309,0.882243074980356,-5.18460265716344,"SCP2_HUMAN",39,-1.59743683465081,0.147915128408951,0.845963915090929,-0.11410117149355,"Non-significant",0.0726481615604104,"SCP2","Sterol carrier protein 2","SCP2_HUMAN"
-0.0902152061462509,10.8608801364899,-1.73957048896635,0.121936723463497,0.838102737556953,-4.71125675068,"COQ4_HUMAN",11,-1.59701283583669,0.148009523977328,0.845963915090929,0.0450909137725759,"Non-significant",0.0726481615604104,"COQ4","Ubiquinone biosynthesis protein COQ4 homolog, mitochondrial","COQ4_HUMAN"
-0.393597602844238,6.59212231636047,-1.54266865729822,0.163289936261363,0.865741178283628,-4.96218236580383,"XAF1_HUMAN",16,-1.59687393543023,0.148040459505364,0.845963915090929,-0.01510858535765,"Non-significant",0.0726481615604104,"XAF1","XIAP-associated factor 1","XAF1_HUMAN"
-0.0649082660674996,12.3538011312485,-1.49963472727186,0.173888392524531,0.875040845849449,-5.01512335634115,"CADH1_HUMAN",23,-1.59589830702647,0.148257914406268,0.845963915090929,0.105984330177305,"Non-significant",0.0726481615604104,"CDH1","Cadherin-1","CADH1_HUMAN"
-0.178535819053652,7.66952365636825,-1.54287717234089,0.163240038302756,0.865741178283628,-4.96192403113086,"XPF_HUMAN",18,-1.59508193720148,0.148440095509967,0.845963915090929,0.0515637397766255,"Non-significant",0.0726481615604104,"ERCC4","DNA repair endonuclease XPF","XPF_HUMAN"
-0.162072181701662,7.93942368030548,-1.51947902258963,0.168926266990522,0.869123411468523,-4.99080428070907,"PRC2B_HUMAN",34,-1.59498036923746,0.148462775631465,0.845963915090929,-0.00460362434387562,"Non-significant",0.0726481615604104,"PRRC2B","Protein PRRC2B","PRC2B_HUMAN"
0.0920672416686745,10.6059169769287,1.61371182731713,0.147071350194784,0.851316854012114,-4.87320301819367,"PCMD1_HUMAN",14,1.5946024073598,0.148547202142828,0.845963915090929,0.006777763366701,"Non-significant",0.0726481615604104,"PCMTD1","Protein-L-isoaspartate O-methyltransferase domain-containing protein 1","PCMD1_HUMAN"
-0.0588846206664524,12.5049102306366,-1.60530261184797,0.148910967025692,0.854392975893529,-4.88383307843173,"BUB3_HUMAN",17,-1.5945672614852,0.148555055000075,0.845963915090929,-0.00642943382259986,"Non-significant",0.0726481615604104,"BUB3","Mitotic checkpoint protein BUB3","BUB3_HUMAN"
-0.0931143760681188,9.10538172721863,-1.49426789802634,0.175252733818336,0.876976277049746,-5.02167223600636,"CACO1_HUMAN",29,-1.59436262885904,0.148600784802797,0.845963915090929,0.00325083732607467,"Non-significant",0.0726481615604104,"CALCOCO1","Calcium-binding and coiled-coil domain-containing protein 1","CACO1_HUMAN"
0.174291849136351,10.8000222444534,1.88512706398152,0.0979189884162098,0.817870111879278,-4.51821982991984,"AIG1_HUMAN",4,1.59410243247226,0.148658950044825,0.845963915090929,-0.0252213478088503,"Non-significant",0.0726481615604104,"AIG1","Androgen-induced gene 1 protein","AIG1_HUMAN"
-1.47937381267547,7.41090124845504,-1.53850034264443,0.164290327728452,0.865741178283628,-4.96734298767922,"SPB12_HUMAN",11,-1.59408157934827,0.148663612522136,0.845963915090929,0.00279068946839978,"Non-significant",0.0726481615604104,"SERPINB12","Serpin B12","SPB12_HUMAN"
-0.200568318367003,7.36572641134262,-1.61460715403377,0.146876722920227,0.851316854012114,-4.87206974499062,"AGRG2_HUMAN",8,-1.59395835850891,0.148691165750048,0.845963915090929,-0.00595617294307615,"Non-significant",0.0726481615604104,"ADGRG2","Adhesion G-protein coupled receptor G2","AGRG2_HUMAN"
0.288612127304072,8.79554665088654,1.75380801767806,0.119361380273339,0.837105235065695,-4.69262560846965,"PPARD_HUMAN",1,1.5938319088121,0.148719445797569,0.845963915090929,-0.129732131958008,"Non-significant",0.0726481615604104,"PPARD","Peroxisome proliferator-activated receptor delta","PPARD_HUMAN"
-0.157299995422363,8.39221286773682,-1.53875894520198,0.164228102011618,0.865741178283628,-4.96702302278995,"PARG_HUMAN",19,-1.59288556699755,0.148931246996815,0.845963915090929,-0.157720804214474,"Non-significant",0.0726481615604104,"PARG","Poly(ADP-ribose) glycohydrolase","PARG_HUMAN"
0.106050848960878,7.74293690919876,1.87914293341072,0.0988104077376142,0.817942717166908,-4.52625980176811,"SERC3_HUMAN",8,1.59235434131099,0.149050260805938,0.845963915090929,-0.152366280555722,"Non-significant",0.0726481615604104,"SERINC3","Serine incorporator 3","SERC3_HUMAN"
-0.163656949996948,7.7407557964325,-1.5645939776853,0.158118407040218,0.861534693624165,-4.93492539904283,"ATX1_HUMAN",13,-1.59065764152223,0.149430961324277,0.845963915090929,0.0464453697204501,"Non-significant",0.0726481615604104,"ATXN1","Ataxin-1","ATX1_HUMAN"
-0.0460047721862225,12.2404198646545,-1.3002359403911,0.231407981880092,0.885429693380184,-5.24960195100279,"SRRT_HUMAN",42,-1.59018846061331,0.14953639035584,0.845963915090929,-0.0366115570068253,"Non-significant",0.0726481615604104,"SRRT","Serrate RNA effector molecule homolog","SRRT_HUMAN"
0.213827013969416,6.88934987783432,1.51482436188157,0.170078576347809,0.869123411468523,-4.99652311367076,"MYOF_HUMAN",76,1.58944160397227,0.149704354741344,0.845963915090929,-0.00787925720215021,"Non-significant",0.0726481615604104,"MYOF","Myoferlin","MYOF_HUMAN"
-0.0442228317260778,10.7837374210358,-1.28104524618019,0.237729158962216,0.887812041888536,-5.27112552694648,"MX1_HUMAN",43,-1.58888932366627,0.149828669902839,0.845963915090929,-0.0902152061462491,"Non-significant",0.0726481615604104,"MX1","Interferon-induced GTP-binding protein Mx1","MX1_HUMAN"
-0.57694184780121,6.75524967908859,-1.55638317028692,0.160037379319321,0.862002492691205,-4.94515473948565,"PGS1_HUMAN",4,-1.58861524936703,0.149890397224682,0.845963915090929,-0.020076990127551,"Non-significant",0.0726481615604104,"BGN","Biglycan","PGS1_HUMAN"
0.240429401397705,11.4978330135345,1.87385265290742,0.0996049498732382,0.817942717166908,-4.53336074873136,"H2A2B_HUMAN",1,1.58854385659129,0.149906480171667,0.845963915090929,-0.0535750389098997,"Non-significant",0.0726481615604104,"H2AC21","Histone H2A type 2-B","H2A2B_HUMAN"
-0.0457112789153769,13.4741040468216,-1.26459169676295,0.24326518612984,0.892250913989875,-5.28942005281627,"DYN2_HUMAN",54,-1.58829649030862,0.149962217506648,0.845963915090929,-0.00750041007995073,"Non-significant",0.0726481615604104,"DNM2","Dynamin-2","DYN2_HUMAN"
-0.092986583709715,8.06398153305054,-1.44497217349749,0.188240158938887,0.881923849883269,-5.08124648306213,"HERC1_HUMAN",66,-1.58788496855608,0.150054984497569,0.845963915090929,0.0943708419799734,"Non-significant",0.0726481615604104,"HERC1","Probable E3 ubiquitin-protein ligase HERC1","HERC1_HUMAN"
0.136937856674194,9.64734828472138,1.71025360812684,0.127404987747328,0.843863354052595,-4.74943162457695,"GP107_HUMAN",8,1.58778468521255,0.150077598680943,0.845963915090929,0.0630929470062238,"Non-significant",0.0726481615604104,"GPR107","Protein GPR107","GP107_HUMAN"
-0.0362997055053498,12.6855673789978,-1.17125905398304,0.276760454768356,0.901134701883985,-5.39028500589626,"IPO5_HUMAN",50,-1.58770140239823,0.150096381544681,0.845963915090929,-0.0328776836395246,"Non-significant",0.0726481615604104,"IPO5","Importin-5","IPO5_HUMAN"
0.362681388854976,6.82186412811279,1.55988319791137,0.159216798906217,0.861534693624165,-4.94079744924688,"SIAH1_HUMAN",7,1.5872816747263,0.150191075626592,0.845963915090929,0.12545371055603,"Non-significant",0.0726481615604104,"SIAH1","E3 ubiquitin-protein ligase SIAH1","SIAH1_HUMAN"
-0.979121088981628,5.70410376787186,-1.53699236056995,0.164653608797752,0.865741178283628,-4.96920826064725,"LORF1_HUMAN",5,-1.58666490205957,0.150330322986197,0.845963915090929,-0.0307838916778493,"Non-significant",0.0726481615604104,"L1RE1","LINE-1 retrotransposable element ORF1 protein","LORF1_HUMAN"
-0.199039459228516,8.72942066192627,-1.52626022622466,0.167260127645231,0.869123411468523,-4.98245692934492,"MICA2_HUMAN",23,-1.58651935464307,0.15036319995817,0.845963915090929,-0.0313513278961501,"Non-significant",0.0726481615604104,"MICAL2","[F-actin]-monooxygenase MICAL2","MICA2_HUMAN"
0.0692937374114724,12.3479558229446,1.57698066553494,0.155263148644118,0.861534693624165,-4.91944478099948,"AAKB2_HUMAN",17,1.58619173382703,0.15043722842138,0.845963915090929,-0.0944330692291278,"Non-significant",0.0726481615604104,"PRKAB2","5'-AMP-activated protein kinase subunit beta-2","AAKB2_HUMAN"
0.122378826141355,7.50142967700958,1.85258958830922,0.102860624112631,0.820951438691767,-4.56183559289946,"MARH6_HUMAN",7,1.58578582593652,0.150528992276598,0.845963915090929,0.0172915458679501,"Non-significant",0.0726481615604104,"MARCHF6","E3 ubiquitin-protein ligase MARCHF6","MARH6_HUMAN"
0.0840837955474747,15.4749857187271,1.53657740579095,0.164753701327447,0.865741178283628,-4.96972137316734,"KCY_HUMAN",19,1.5854393702791,0.150607355856083,0.845963915090929,0.0700285434722874,"Non-significant",0.0726481615604104,"CMPK1","UMP-CMP kinase","KCY_HUMAN"
-0.186602115631102,9.24791693687439,-1.61703903290218,0.146349273700648,0.851316854012114,-4.86899011527901,"PM34_HUMAN",8,-1.58471251854855,0.150771880039528,0.845963915090929,-0.134512901306152,"Non-significant",0.0726481615604104,"SLC25A17","Peroxisomal membrane protein PMP34","PM34_HUMAN"
-0.327405095100403,7.48325890302658,-1.5864662542929,0.153108556023267,0.86148250120692,-4.90755076292916,"ORC3_HUMAN",5,-1.58374312450187,0.150991557556453,0.845963915090929,0.0431485176086248,"Non-significant",0.0726481615604104,"ORC3","Origin recognition complex subunit 3","ORC3_HUMAN"
-0.043255090713501,10.3399521112442,-1.27712861909101,0.23903716310592,0.888261752729703,-5.27549382009037,"FAK1_HUMAN",41,-1.58359391505539,0.151025396133469,0.845963915090929,-0.0969312191009521,"Non-significant",0.0726481615604104,"PTK2","Focal adhesion kinase 1","FAK1_HUMAN"
-0.351609230041503,6.65546321868896,-1.56588548664919,0.157818480020553,0.861534693624165,-4.93331402765856,"TACD2_HUMAN",6,-1.5829618634821,0.151168812631781,0.845963915090929,-0.318533658981325,"Non-significant",0.0726481615604104,"TACSTD2","Tumor-associated calcium signal transducer 2","TACD2_HUMAN"
0.252084016799927,9.6515017747879,1.66365963525762,0.136569767468482,0.851316854012114,-4.80955390575765,"LAGE3_HUMAN",4,1.58273300918073,0.151220771535524,0.845963915090929,-0.00245189666750001,"Non-significant",0.0726481615604104,"LAGE3","EKC/KEOPS complex subunit LAGE3","LAGE3_HUMAN"
0.0441656112670739,14.7215294837952,1.34154516126764,0.218288468767271,0.882243074980356,-5.20261150645002,"GUAD_HUMAN",31,1.58270447302716,0.151227251496017,0.845963915090929,-0.11634230613709,"Non-significant",0.0726481615604104,"GDA","Guanine deaminase","GUAD_HUMAN"
0.130594968795778,8.41336643695831,1.54561549325193,0.162586037075492,0.865741178283628,-4.95852986270818,"PHIPL_HUMAN",16,1.58263303769968,0.151243474059879,0.845963915090929,0.0543813705444496,"Non-significant",0.0726481615604104,"PHYHIPL","Phytanoyl-CoA hydroxylase-interacting protein-like","PHIPL_HUMAN"
0.0679960250854457,17.8114461898804,1.5113006638329,0.170955615711557,0.869434473646948,-5.00084650888392,"ST2A1_HUMAN",21,1.58250423847764,0.151272727627154,0.845963915090929,0.0441930294036865,"Non-significant",0.0726481615604104,"SULT2A1","Sulfotransferase 2A1","ST2A1_HUMAN"
-0.0751702785491748,13.0478509664535,-1.95464905509206,0.0881141090374663,0.80552616093912,-4.42424607197221,"ITPA_HUMAN",10,-1.58212792614473,0.151358227058538,0.845963915090929,-0.1053330898285,"Non-significant",0.0726481615604104,"ITPA","Inosine triphosphate pyrophosphatase","ITPA_HUMAN"
-0.115872383117676,9.11979770660401,-1.63465294582789,0.142580793294059,0.851316854012114,-4.84662228394686,"FXL15_HUMAN",11,-1.58202671887927,0.151381229158161,0.845963915090929,-0.0182290077209224,"Non-significant",0.0726481615604104,"FBXL15","F-box/LRR-repeat protein 15","FXL15_HUMAN"
0.162432432174679,7.72175669670105,1.61522267970371,0.146743056676123,0.851316854012114,-4.87129046820274,"TMCO3_HUMAN",9,1.58191088135215,0.151407560267689,0.845963915090929,0.0204064846038499,"Non-significant",0.0726481615604104,"TMCO3","Transmembrane and coiled-coil domain-containing protein 3","TMCO3_HUMAN"
0.215393662452699,6.76401549577713,1.51649691748118,0.169663703834598,0.869123411468523,-4.99446919017123,"SI1L3_HUMAN",31,1.58163038948884,0.151471336253362,0.845963915090929,-0.0110468864441255,"Non-significant",0.0726481615604104,"SIPA1L3","Signal-induced proliferation-associated 1-like protein 3","SI1L3_HUMAN"
0.0561625957488996,8.87923419475555,1.42324842857983,0.194230462124387,0.882243074980356,-5.10715737629793,"KIF3A_HUMAN",28,1.58154698141244,0.151490305603874,0.845963915090929,0.056231975555427,"Non-significant",0.0726481615604104,"KIF3A","Kinesin-like protein KIF3A","KIF3A_HUMAN"
-0.126784324645973,12.6960852146149,-2.11843785340699,0.0686383339779903,0.778146000495238,-4.19936294639712,"SAA4_HUMAN",5,-1.58107817191574,0.151596966148818,0.845963915090929,-0.0368764400482,"Non-significant",0.0726481615604104,"SAA4","Serum amyloid A-4 protein","SAA4_HUMAN"
-0.062299728393576,20.147497177124,-1.39895067415948,0.201129545373808,0.882243074980356,-5.13588023358488,"ACTB_HUMAN",37,-1.58009711621086,0.151820389760847,0.845963915090929,-0.0624933242797745,"Non-significant",0.0726481615604104,"ACTB","Actin, cytoplasmic 1","ACTB_HUMAN"
-0.0856308937072789,9.05856585502625,-1.48017974013936,0.178880025918459,0.878883707487691,-5.03880533455013,"DHX57_HUMAN",27,-1.5784372449059,0.152199084409345,0.845963915090929,0.0722095966339005,"Non-significant",0.0726481615604104,"DHX57","Putative ATP-dependent RNA helicase DHX57","DHX57_HUMAN"
-0.0596747398376518,12.7326033115387,-1.36802220261291,0.210222001410283,0.882243074980356,-5.17203458468485,"ACOX3_HUMAN",44,-1.57777499030104,0.152350414266736,0.845963915090929,0.135165691375725,"Non-significant",0.0726481615604104,"ACOX3","Peroxisomal acyl-coenzyme A oxidase 3","ACOX3_HUMAN"
0.204251050949097,9.66641294956207,1.54058587109059,0.163789110136232,0.865741178283628,-4.96476183981342,"NKTR_HUMAN",13,1.57760573681797,0.152389111724959,0.845963915090929,-0.161771297454825,"Non-significant",0.0726481615604104,"NKTR","NK-tumor recognition protein","NKTR_HUMAN"
0.112121105194092,8.43189001083374,1.63753348369988,0.141973094383737,0.851316854012114,-4.8429540009148,"TOX4_HUMAN",11,1.57756892103706,0.152397530319683,0.845963915090929,0.119211912155125,"Non-significant",0.0726481615604104,"TOX4","TOX high mobility group box family member 4","TOX4_HUMAN"
0.0813412666320481,11.3518350124359,1.5911669933109,0.152050983394977,0.859638376911578,-4.90164406649162,"GLYG2_HUMAN",15,1.57728455060604,0.152462570947511,0.845963915090929,-0.0732741355895996,"Non-significant",0.0726481615604104,"GYG2","Glycogenin-2","GLYG2_HUMAN"
0.130850553512575,12.7653967142105,1.78698601309403,0.113557683875491,0.834044646399159,-4.64898600289442,"CREG1_HUMAN",7,1.57702467170899,0.15252203188623,0.845963915090929,0.0187120437621999,"Non-significant",0.0726481615604104,"CREG1","Protein CREG1","CREG1_HUMAN"
-0.261285066604618,8.8152836561203,-1.61482640122684,0.146829098823805,0.851316854012114,-4.87179218595654,"RNFT1_HUMAN",5,-1.57665089710542,0.152607589238414,0.845963915090929,0.0793225765228218,"Non-significant",0.0726481615604104,"RNFT1","E3 ubiquitin-protein ligase RNFT1","RNFT1_HUMAN"
-0.0772156715393031,12.5869908332825,-1.66678592781177,0.135936131176779,0.851316854012114,-4.80554186490509,"SNRPA_HUMAN",13,-1.57626881450176,0.152695093178287,0.845963915090929,0.245043039321875,"Non-significant",0.0726481615604104,"SNRPA","U1 small nuclear ribonucleoprotein A","SNRPA_HUMAN"
-0.0655951499938929,9.29998254776001,-1.59839312619522,0.150438295921203,0.855571750141087,-4.89254820594822,"PP4R2_HUMAN",16,-1.57619561194131,0.152711863090829,0.845963915090929,-0.067219495773351,"Non-significant",0.0726481615604104,"PPP4R2","Serine/threonine-protein phosphatase 4 regulatory subunit 2","PP4R2_HUMAN"
0.1975998878479,7.7929425239563,1.62142964492424,0.145401410335036,0.851316854012114,-4.86342470728744,"PP2BC_HUMAN",7,1.57615646719067,0.152720831412298,0.845963915090929,0.0664384365081485,"Non-significant",0.0726481615604104,"PPP3CC","Serine/threonine-protein phosphatase 2B catalytic subunit gamma isoform","PP2BC_HUMAN"
