"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BD_vs_D","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
0.33490490913389,10.0715371370316,4.20572849801773,0.00350231560259052,0.0139851322831789,-2.87618714455973,"RT21_HUMAN",5,3.67972164310374,0.00608873849020024,0.0205507587809837,-0.0105190277099609,"Non-significant",1.68717213834701,"MRPS21","Small ribosomal subunit protein bS21m","RT21_HUMAN"
-0.0873384475708505,12.2825186252594,-3.22811734174505,0.0133458251681628,0.0389665438699076,-4.31172703433576,"STXB3_HUMAN",28,-3.67813733987825,0.00610276967575218,0.0205895522449286,-0.118359565734851,"Non-significant",1.68635309775648,"STXBP3","Syntaxin-binding protein 3","STXB3_HUMAN"
0.179309368133552,11.2873351573944,3.82165515952662,0.00582698295686236,0.0205119911982565,-3.42643387579334,"RT35_HUMAN",13,3.67575440760648,0.00612393871163382,0.0206523851646703,0.273354649543762,"Non-significant",1.68502978400584,"MRPS35","Small ribosomal subunit protein mS35","RT35_HUMAN"
-0.122365236282327,10.9413636922836,-3.19896587002464,0.0139173183233825,0.0401897247486029,-4.35609635412083,"COBL1_HUMAN",60,-3.67542253350913,0.00612689314969948,0.0206537644439807,-0.751506209373472,"Up in BD",1.68500078041197,"COBLL1","Cordon-bleu protein-like 1","COBL1_HUMAN"
-0.184499263763399,10.6083025932312,-4.01391758681051,0.00450378675217985,0.0168094414476483,-3.14853396948302,"S30BP_HUMAN",11,-3.67180335251835,0.00615921085102857,0.0207540850686237,0.0827556848526001,"Non-significant",1.68289640747488,"SAP30BP","SAP30-binding protein","S30BP_HUMAN"
-0.193771362304688,8.46845746040344,-3.43502009394632,0.0099421107078929,0.0310987996468169,-3.99892865124398,"NCOA2_HUMAN",31,-3.67105857131843,0.00616588391569059,0.0207624433726558,-0.107685565948487,"Non-significant",1.6827215390307,"NCOA2","Nuclear receptor coactivator 2","NCOA2_HUMAN"
-0.134573459625246,8.91581153869629,-3.29846362674423,0.012066912315233,0.0360348743603841,-4.20494425375166,"CLIP2_HUMAN",40,-3.67095538619117,0.00616680903723199,0.0207624433726558,0.253767490386975,"Non-significant",1.6827215390307,"CLIP2","CAP-Gly domain-containing linker protein 2","CLIP2_HUMAN"
-0.280293703079222,8.77624762058258,-3.70467751853237,0.00683380994034213,0.0232981234688807,-3.59780783144778,"DOHH_HUMAN",11,-3.66791670446048,0.00619411916232408,0.0208455519782877,-2.02235913276673,"Up in BD",1.68098660051607,"DOHH","Deoxyhypusine hydroxylase","DOHH_HUMAN"
-0.532941579818726,6.90366160869598,-3.68431354702843,0.00702750689306006,0.023739047015108,-3.62781122444398,"RNH1_HUMAN",6,-3.66763783791924,0.00619663191664159,0.0208455519782877,-0.0660197734832781,"Non-significant",1.68098660051607,"RNASEH1","Ribonuclease H1","RNH1_HUMAN"
-0.150097131729117,10.1183859109879,-3.48971700277703,0.00920649262044237,0.0292373703022581,-3.91692432986244,"HSP7E_HUMAN",22,-3.6669124272135,0.00620317338614993,0.0208589095960301,-0.343934893608098,"Non-significant",1.68070839815324,"HSPA14","Heat shock 70 kDa protein 14","HSP7E_HUMAN"
-0.0687015056609983,12.5707513093949,-3.14941345958075,0.0149491088020284,0.0424560968917251,-4.43166473456797,"CSN4_HUMAN",26,-3.66545274084759,0.00621635855932937,0.0208945871376962,0.0743501186370814,"Non-significant",1.67996620578821,"COPS4","COP9 signalosome complex subunit 4","CSN4_HUMAN"
-0.223638534545895,9.96295571327209,-3.44457595360771,0.00980919231292859,0.0307185590224248,-3.98457991245627,"RPC2_HUMAN",31,-3.65966898158188,0.00626889665064918,0.0210559360622414,-0.0167806148529515,"Non-significant",1.67662544682839,"POLR3B","DNA-directed RNA polymerase III subunit RPC2","RPC2_HUMAN"
-0.0994143486022736,13.0614869594574,-4.17543508247592,0.00364289417874993,0.0143627032878411,-2.91886586664767,"RISC_HUMAN",15,-3.65940604357159,0.00627129631357054,0.0210559360622414,-0.509446263313293,"Up in BD",1.67662544682839,"SCPEP1","Retinoid-inducible serine carboxypeptidase","RISC_HUMAN"
0.112525463104248,13.8024744987488,3.99585000997217,0.00461305714290492,0.017107801667949,-3.17444343078046,"PLPHP_HUMAN",15,3.65931290159987,0.00627214659384242,0.0210559360622414,0.0962297916412513,"Non-significant",1.67662544682839,"PLPBP","Pyridoxal phosphate homeostasis protein","PLPHP_HUMAN"
-0.0826098918914759,15.0035270452499,-3.13687890932827,0.015222739065136,0.0430674005489934,-4.45080831966179,"PRS8_HUMAN",30,-3.65803443913766,0.00628382991309233,0.0210864333808235,0.563158750534063,"Up in D",1.6759968718498,"PSMC5","26S proteasome regulatory subunit 8","PRS8_HUMAN"
0.269109487533569,9.5631297826767,3.57592482418467,0.00816290151095705,0.0266856498226855,-3.78832129179227,"ARAF_HUMAN",15,3.65674993446262,0.00629559178351972,0.0211171689671265,0.0894169807434242,"Non-significant",1.67536430509499,"ARAF","Serine/threonine-protein kinase A-Raf","ARAF_HUMAN"
-0.122083663940449,12.1993131637573,-3.30849952961503,0.0118953554195107,0.0356026978509442,-4.18974475241188,"FXR2_HUMAN",31,-3.65589054411458,0.00630347407714771,0.0211348713479242,-0.0501216650009155,"Non-significant",1.67500039146196,"FXR2","RNA-binding protein FXR2","FXR2_HUMAN"
-0.258026838302573,11.5576881170273,-4.92467187281562,0.00143232481965399,0.00722304759892635,-1.90131646607473,"PROF2_HUMAN",5,-3.65523649106858,0.00630948006487592,0.0211462706511372,-0.0759415626525843,"Non-significant",1.67476621355811,"PFN2","Profilin-2","PROF2_HUMAN"
0.211749792098976,10.0311406850815,3.44631028080402,0.00978527284833956,0.0306554841279642,-3.98197670074468,"WDTC1_HUMAN",28,3.65467313389856,0.00631465810037467,0.0211533230479759,0.5403938293457,"Up in D",1.67462139812176,"WDTC1","WD and tetratricopeptide repeats protein 1","WDTC1_HUMAN"
0.175021648407004,11.4603910446167,3.63366824363122,0.0075353284411745,0.0251404831298067,-3.70264194042928,"PLCC_HUMAN",16,3.6544404246508,0.00631679834178526,0.0211533230479759,0.134685516357399,"Non-significant",1.67462139812176,"AGPAT3","1-acyl-sn-glycerol-3-phosphate acyltransferase gamma","PLCC_HUMAN"
-0.36114621162414,8.60655605792999,-3.56632552820658,0.00827256347584482,0.0269733821678005,-3.80260111157618,"CI114_HUMAN",13,-3.65348408472262,0.0063256019693985,0.0211740653381598,0.161880135536196,"Non-significant",1.67419575112422,"SPOUT1","Putative methyltransferase C9orf114","CI114_HUMAN"
0.0753068923950302,16.3285450935364,2.88686838275248,0.0219411992713696,0.0574108000283435,-4.83455293335192,"ACADV_HUMAN",44,3.6472717890543,0.00638310839771662,0.0213577490882774,-0.0831307172775277,"Non-significant",1.67044451990432,"ACADVL","Very long-chain specific acyl-CoA dehydrogenase, mitochondrial","ACADV_HUMAN"
0.154624700546266,9.34125649929047,3.25965570852295,0.01275548748254,0.0376219648976115,-4.2638016734007,"ZZEF1_HUMAN",94,3.64697039281894,0.00638591249819925,0.0213583239943894,-2.158447265625,"Up in BD",1.67043282975894,"ZZEF1","Zinc finger ZZ-type and EF-hand domain-containing protein 1","ZZEF1_HUMAN"
-0.211322069168075,10.260681271553,-3.69626132658477,0.00691315648929674,0.0234405983092995,-3.61020189098846,"WDR5_HUMAN",13,-3.64610461706037,0.00639397471082778,0.0213764774633937,-1.94063830375675,"Up in BD",1.67006385872731,"WDR5","WD repeat-containing protein 5","WDR5_HUMAN"
0.150349855422974,9.73299324512482,3.27175077986832,0.012536507238132,0.0371035578616551,-4.24544404738967,"WDR81_HUMAN",61,3.64422200580861,0.00641154323127757,0.0214263845875561,-1.98752236366275,"Up in BD",1.66905110409293,"WDR81","WD repeat-containing protein 81","WDR81_HUMAN"
-0.35782790184021,9.41862666606903,-5.09988673229103,0.00116500701350777,0.00627090561991185,-1.67489173121023,"ARAID_HUMAN",2,-3.64305070523068,0.00642249971946692,0.0214481207138098,-0.130776166915894,"Non-significant",1.66861075473228,"ATRAID","All-trans retinoic acid-induced differentiation factor","ARAID_HUMAN"
-0.411996722221373,7.74760335683823,-3.66299504818201,0.00723663247555792,0.0242937674417364,-3.65927364922453,"TM201_HUMAN",8,-3.64296158724874,0.00642333415510943,0.0214481207138098,-0.48996305465698,"Non-significant",1.66861075473228,"TMEM201","Transmembrane protein 201","TM201_HUMAN"
-0.182284355163574,10.262350320816,-3.70090008084632,0.00686930104082436,0.0233572063321917,-3.60336960752425,"EXOS7_HUMAN",14,-3.64019144617085,0.00644932933879857,0.0215260626306094,0.117473602294922,"Non-significant",1.66703540046808,"EXOSC7","Exosome complex component RRP42","EXOS7_HUMAN"
-0.892059087753297,6.32764351367951,-3.61146658747835,0.0077702640136822,0.0257530587217058,-3.73553974935891,"CTL2_HUMAN",3,-3.63806512916086,0.00646935876352033,0.0215755627132261,0.558156251907352,"Up in D",1.66603786861103,"SLC44A2","Choline transporter-like protein 2","CTL2_HUMAN"
-0.113565683364904,12.8475824594498,-4.13140348373466,0.00385829066414822,0.0149504156871531,-2.98112456632264,"CASP3_HUMAN",14,-3.63805249740302,0.0064694779493812,0.0215755627132261,-0.417546033859256,"Non-significant",1.66603786861103,"CASP3","Caspase-3","CASP3_HUMAN"
-0.494762063026428,6.99673134088516,-3.83057748525991,0.00575704820800194,0.0203541129236286,-3.41343218080123,"ATF3_HUMAN",4,-3.63656541814442,0.00648352549660307,0.0216135274771723,1.04600107669831,"Up in D",1.66527434746888,"ATF3","Cyclic AMP-dependent transcription factor ATF-3","ATF3_HUMAN"
-0.21532225608823,12.4656246900558,-3.63074680434487,0.00756580175007547,0.0252110535524076,-3.70696761220975,"AAR2_HUMAN",14,-3.63491341464014,0.00649916904203854,0.0216567793047641,-1.82725000381473,"Up in BD",1.66440612915899,"AAR2","Protein AAR2 homolog","AAR2_HUMAN"
0.0887498855590803,9.75421977043152,3.12830366380095,0.0154129865054712,0.0435084512071458,-4.46391127741929,"HGFL_HUMAN",32,3.63297402888053,0.00651758519198909,0.0217092308077995,-0.190340042114276,"Non-significant",1.66335556400971,"MST1","Hepatocyte growth factor-like protein","HGFL_HUMAN"
0.261632919311527,9.54942536354065,3.83917451362181,0.00569052037911725,0.0201716392993261,-3.40091401274891,"SDHF2_HUMAN",9,3.63129352322155,0.00653358794480868,0.0217536038507089,0.00397396087644886,"Non-significant",1.66246878455651,"SDHAF2","Succinate dehydrogenase assembly factor 2, mitochondrial","SDHF2_HUMAN"
0.248003482818604,9.80890655517578,3.66338786322873,0.00723271911931218,0.024290680022392,-3.65869343811438,"BTD_HUMAN",12,3.63067130641946,0.00653952365341675,0.02176443598188,-0.248636245727536,"Non-significant",1.66225258295781,"BTD","Biotinidase","BTD_HUMAN"
0.164764404296879,11.0543639659881,3.38251567280965,0.0107076010400668,0.0328474385024961,-4.07792954915872,"KS6A1_HUMAN",29,3.63015167750296,0.00654448510860936,0.0217655202332688,-0.0488228797912242,"Non-significant",1.66223094799945,"RPS6KA1","Ribosomal protein S6 kinase alpha-1","KS6A1_HUMAN"
0.136963129043579,10.9028724431992,3.19428927298733,0.0140113900321416,0.0404010016776109,-4.36322041596668,"PYR1_HUMAN",88,3.63007533534585,0.00654521436642542,0.0217655202332688,-0.047161340713501,"Non-significant",1.66223094799945,"CAD","Multifunctional protein CAD","PYR1_HUMAN"
0.416648864746093,7.21687090396881,3.55717687121554,0.00837854983108056,0.0272151934865443,-3.81622008357146,"TGFR1_HUMAN",11,3.62953454396737,0.00655038274706337,0.021773783535302,-0.227840423583949,"Non-significant",1.66206609894548,"TGFBR1","TGF-beta receptor type-1","TGFR1_HUMAN"
0.0866811275482249,10.8267089128494,3.54636186138575,0.00850572311314027,0.0275730872313305,-3.83233154587289,"HGH1_HUMAN",20,3.62676767963442,0.00657689386901139,0.0218529553043237,-0.0597887039184748,"Non-significant",1.66048982251185,"HGH1","Protein HGH1 homolog","HGH1_HUMAN"
-0.284078598022477,10.3848168849945,-4.18507393737342,0.00359750943779658,0.01424606714411,-2.90527248781115,"TM41A_HUMAN",6,-3.62572580243397,0.00658690632788384,0.0218772648155749,-0.563313126564028,"Up in BD",1.66000697620315,"TMEM41A","Transmembrane protein 41A","TM41A_HUMAN"
0.0888068675994731,11.6924968957901,3.03115329886141,0.0177525533365921,0.0485299817739381,-4.61268651657125,"PCSK6_HUMAN",41,3.62535017529045,0.00659052008653024,0.0218803109583087,0.0726706981659255,"Non-significant",1.65994651019428,"PCSK6","Proprotein convertase subtilisin/kexin type 6","PCSK6_HUMAN"
0.389251112937924,8.16631466150284,3.9159415680067,0.00513200372350881,0.0186480421910213,-3.28955108240128,"T126B_HUMAN",5,3.62469670215783,0.0065968119163992,0.0218845791729882,-0.0824775695800994,"Non-significant",1.65986180018663,"TMEM126B","Complex I assembly factor TMEM126B, mitochondrial","T126B_HUMAN"
-0.350160717964178,7.91094785928726,-4.28272113735925,0.00317091459132531,0.0129681456623052,-2.76828877210038,"GP180_HUMAN",4,-3.62440476384538,0.00659962484782621,0.0218845791729882,0.0390365123748744,"Non-significant",1.65986180018663,"GPR180","Integral membrane protein GPR180","GP180_HUMAN"
-0.140484809875471,10.1216135025024,-3.21589821715003,0.0135822811851477,0.0394440334775549,-4.33031673097399,"CHD4_HUMAN",71,-3.62437651321548,0.00659989712056966,0.0218845791729882,-0.285825014114325,"Non-significant",1.65986180018663,"CHD4","Chromodomain-helicase-DNA-binding protein 4","CHD4_HUMAN"
-0.293238639831545,9.2478301525116,-3.60035312244318,0.00789081103716903,0.0260480230901503,-3.75202853698098,"PHC2_HUMAN",12,-3.62378642285383,0.00660558700056732,0.0218944987428935,0.0712823867797869,"Non-significant",1.65966499318422,"PHC2","Polyhomeotic-like protein 2","PHC2_HUMAN"
0.178662061691284,10.0051993131638,3.75626818711268,0.00636836856105264,0.0219966182126996,-3.52201969825896,"ZNT10_HUMAN",13,3.62022276392953,0.00664006025306627,0.021999774966672,0.104912519454949,"Non-significant",1.65758176150654,"SLC30A10","Calcium/manganese antiporter SLC30A10","ZNT10_HUMAN"
-0.194354772567728,10.6535195112228,-3.70611638904041,0.00682034295028765,0.0232709146349998,-3.59568973464111,"STX17_HUMAN",13,-3.61953247114389,0.00664675993032352,0.0220126015490299,0.163061141967775,"Non-significant",1.65732862752295,"STX17","Syntaxin-17","STX17_HUMAN"
-0.132002115249678,14.8999708890915,-3.57979641703696,0.00811911506936784,0.0265960838404726,-3.78256485578559,"KAD1_HUMAN",18,-3.61926503740362,0.00664935745583835,0.0220126015490299,-0.304641127586366,"Non-significant",1.65732862752295,"AK1","Adenylate kinase isoenzyme 1","KAD1_HUMAN"
-0.171538352966312,9.28682518005371,-3.6449511444745,0.00741887059405791,0.0248438778374684,-3.68594501670503,"XRCC4_HUMAN",15,-3.61588299110307,0.0066822998346355,0.0221126349340263,-0.427449703216552,"Non-significant",1.65535950395563,"XRCC4","DNA repair protein XRCC4","XRCC4_HUMAN"
-0.771087527275085,7.24391287565231,-3.49171169192065,0.00918079190171939,0.0291925357525049,-3.91393966428603,"CHK2_HUMAN",10,-3.61495517674761,0.00669136739111247,0.0221253533309467,-0.243110179901123,"Non-significant",1.65510978510674,"CHEK2","Serine/threonine-protein kinase Chk2","CHK2_HUMAN"
0.172921180725069,16.8681282997132,4.01493349595479,0.00449772659534202,0.0167945483638312,-3.14707841436375,"MYL6_HUMAN",11,3.61493171236498,0.00669159687874579,0.0221253533309467,-0.138254404067993,"Non-significant",1.65510978510674,"MYL6","Myosin light polypeptide 6","MYL6_HUMAN"
-0.1393520832062,10.3602429628372,-3.61122239423299,0.00777289139875,0.0257530587217058,-3.73590190212715,"PP1R8_HUMAN",17,-3.6146227756326,0.00669461913914382,0.0221263298146692,-0.0308301448822252,"Non-significant",1.65509061831071,"PPP1R8","Nuclear inhibitor of protein phosphatase 1","PP1R8_HUMAN"
-0.243517875671387,8.31808733940124,-3.43031472342981,0.0100082669177648,0.031205961441043,-4.00599745353303,"WDR6_HUMAN",26,-3.61410034028597,0.00669973331259318,0.0221342166524353,-0.0789542198180992,"Non-significant",1.65493584344094,"WDR6","tRNA (34-2'-O)-methyltransferase regulator WDR6","WDR6_HUMAN"
0.214068651199323,11.3798319101334,5.12636471069473,0.00112962444150556,0.00613095165108769,-1.64105340526321,"FMC1_HUMAN",6,3.61308259913268,0.00670970801736923,0.0221581484952926,0.140115737914996,"Non-significant",1.65446653148293,"FMC1","Protein FMC1 homolog","FMC1_HUMAN"
-0.352949023246768,7.50610488653183,-3.51148358704866,0.00893015527518809,0.0285835423679985,-3.88437764027536,"STIM2_HUMAN",14,-3.61099470578326,0.00673022055289907,0.0222168468536302,-0.100152015686024,"Non-significant",1.65331757866431,"STIM2","Stromal interaction molecule 2","STIM2_HUMAN"
0.239053726196291,9.0771586894989,3.42578341835127,0.0100724206959648,0.0313492986294816,-4.01280686041046,"ITIH1_HUMAN",26,3.61051432320159,0.00673494950577813,0.0222234161406603,-0.0714867115021001,"Non-significant",1.65318918135359,"ITIH1","Inter-alpha-trypsin inhibitor heavy chain H1","ITIH1_HUMAN"
-0.106828451156629,11.6482847929001,-3.41231025517763,0.0102657817738184,0.0317804476584366,-4.03306571441495,"GOLM2_HUMAN",22,-3.60711076920785,0.00676855590672818,0.0223252287102408,-0.174241304397601,"Non-significant",1.65120408329779,"GOLM2","Protein GOLM2","GOLM2_HUMAN"
-0.306174755096475,10.5360751152039,-3.70159983809573,0.00686271148506405,0.0233572063321917,-3.6023391789642,"ZFPL1_HUMAN",9,-3.60629133854503,0.00677667349129309,0.0223429210517481,-0.136433362960812,"Non-significant",1.65086004904827,"ZFPL1","Zinc finger protein-like 1","ZFPL1_HUMAN"
-0.157193899154663,9.98745477199554,-3.61416053181015,0.00774134190367853,0.0256799870018183,-3.73154492500502,"PI42B_HUMAN",16,-3.6056972042609,0.00678256567793901,0.0223532647891134,-0.397175073623655,"Non-significant",1.6506590373487,"PIP4K2B","Phosphatidylinositol 5-phosphate 4-kinase type-2 beta","PI42B_HUMAN"
-0.442588329315187,7.29255640506744,-3.49547935489431,0.00913245654083497,0.0291047731234623,-3.90830323195245,"PKHM1_HUMAN",13,-3.60485623798018,0.00679091507394686,0.0223716950507531,-0.00823748111725031,"Non-significant",1.65030110918456,"PLEKHM1","Pleckstrin homology domain-containing family M member 1","PKHM1_HUMAN"
0.0909249782561972,15.1860913038254,3.82784386994284,0.00577837791779447,0.0204064120106973,-3.41741456445923,"SFXN1_HUMAN",17,3.60139434755048,0.00682540111620221,0.0224761788380133,-0.255397796630845,"Non-significant",1.64827752097768,"SFXN1","Sideroflexin-1","SFXN1_HUMAN"
0.112587213516234,9.82298171520233,3.13753128365701,0.0152083677447671,0.0430417495225116,-4.4498117003909,"EXOSX_HUMAN",45,3.59558965111015,0.00688364368064313,0.0226587768051677,0.214068651199325,"Non-significant",1.64476353847546,"EXOSC10","Exosome complex component 10","EXOSX_HUMAN"
-0.319974422454834,8.70789837837219,-3.60800738326263,0.00780757230526867,0.0258153051169319,-3.74067058391496,"TM199_HUMAN",10,-3.58707215203327,0.00697006367550135,0.022928559862729,-0.0476014614105509,"Non-significant",1.63962322234427,"TMEM199","Transmembrane protein 199","TM199_HUMAN"
-0.165823936462399,16.9818277359009,-4.56959741779088,0.00220648787178118,0.00989687263219044,-2.37359639381244,"TBB2B_HUMAN",9,-3.5869555924122,0.00697125427426084,0.022928559862729,1.73459982872012,"Up in D",1.63962322234427,"TUBB2B","Tubulin beta-2B chain","TBB2B_HUMAN"
-0.203599691390991,8.51594126224518,-3.36535037239812,0.0109713207986952,0.0334666529927117,-4.10381545516884,"BRAT1_HUMAN",31,-3.58530982727639,0.00698808803210484,0.0229746135707045,0.18827486038205,"Non-significant",1.63875178464357,"BRAT1","BRCA1-associated ATM activator 1","BRAT1_HUMAN"
-0.167949914932279,10.9377516508102,-3.40247857463662,0.0104093827587841,0.0321364235594167,-4.04786040080636,"SNX7_HUMAN",23,-3.58463047638738,0.00699504938058292,0.0229881857732077,0.638023614883428,"Up in D",1.63849530188317,"SNX7","Sorting nexin-7","SNX7_HUMAN"
-0.401853799819945,9.88420569896698,-4.46264382080827,0.00252229052826635,0.0109034977870821,-2.5193829816353,"BSCL2_HUMAN",2,-3.58404493679687,0.00700105535065933,0.0229986085486841,0.387450456619275,"Non-significant",1.63829843867408,"BSCL2","Seipin","BSCL2_HUMAN"
-0.121797561645527,12.9606146812439,-3.39605614321422,0.0105043457527758,0.0323339383300542,-4.05752997414895,"EIF3H_HUMAN",22,-3.57903150556485,0.00705270369381055,0.0231588983292508,-2.37680673599243,"Up in BD",1.63528210387841,"EIF3H","Eukaryotic translation initiation factor 3 subunit H","EIF3H_HUMAN"
-0.615736722946165,8.00774109363556,-3.54419117081975,0.00853149679010348,0.0276235295111331,-3.83556683924446,"CDN1A_HUMAN",6,-3.57813816242113,0.0070619493188446,0.0231756153403498,-0.292405128478999,"Non-significant",1.63496872599164,"CDKN1A","Cyclin-dependent kinase inhibitor 1","CDN1A_HUMAN"
-0.55169367790222,8.8135472536087,-3.87070975962776,0.0054535093224627,0.0195073994337586,-3.35507570799278,"GMFG_HUMAN",2,-3.57798776518957,0.00706350711568708,0.0231756153403498,0.126446485519413,"Non-significant",1.63496872599164,"GMFG","Glia maturation factor gamma","GMFG_HUMAN"
0.35561013221741,7.22576570510864,3.47401398977667,0.00941152961013562,0.0297256330310005,-3.94043542010187,"MTEF4_HUMAN",14,3.57434614729608,0.00710133819243809,0.0232865049711104,0.167972803115875,"Non-significant",1.63289568903777,"MTERF4","Transcription termination factor 4, mitochondrial","MTEF4_HUMAN"
-0.195502996444723,13.4761956930161,-4.12328013232478,0.00389952212896552,0.0150453562428418,-2.99263961394759,"TMED4_HUMAN",9,-3.57418242281852,0.00710304409705427,0.0232865049711104,-0.123870849609393,"Non-significant",1.63289568903777,"TMED4","Transmembrane emp24 domain-containing protein 4","TMED4_HUMAN"
-0.0908575057983505,13.4239394664764,-3.79256023068812,0.00606148286323469,0.0211812540707521,-3.46890064684037,"VP26A_HUMAN",17,-3.57386347439383,0.00710636858607431,0.0232879946314244,-0.0530357360839844,"Non-significant",1.63286790768703,"VPS26A","Vacuolar protein sorting-associated protein 26A","VP26A_HUMAN"
-0.0713033676147496,14.4035589694977,-2.81272904848982,0.0244847489267023,0.0623911772397866,-4.9488446421632,"XRCC5_HUMAN",42,-3.57247529836934,0.00712085719433125,0.0233260538049268,0.0923480987548757,"Non-significant",1.63215872694581,"XRCC5","X-ray repair cross-complementing protein 5","XRCC5_HUMAN"
-0.179952144622803,9.42606401443482,-3.78150096736461,0.00615327402329412,0.0214098050707584,-3.48507035533762,"CCNK_HUMAN",12,-3.57198151818912,0.00712601841590315,0.0233335405272955,-0.122285366058344,"Non-significant",1.63201935829991,"CCNK","Cyclin-K","CCNK_HUMAN"
-0.255385160446174,8.80559551715851,-3.46228975370534,0.00956779989025954,0.0301137037663173,-3.9580060878887,"WAC_HUMAN",17,-3.57143962784794,0.007131687079924,0.0233356623627435,0.492757320404053,"Non-significant",1.63197986752783,"WAC","WW domain-containing adapter protein with coiled-coil","WAC_HUMAN"
0.166988611221276,10.2938214540482,3.99874795228821,0.00459533886477259,0.0170647961321578,-3.17028477137652,"RM17_HUMAN",11,3.57136975414392,0.00713241837066845,0.0233356623627435,0.035622358322124,"Non-significant",1.63197986752783,"MRPL17","Large ribosomal subunit protein bL17m","RM17_HUMAN"
0.397749423980702,13.0940363407135,4.46431098383778,0.00251700414087889,0.0108864454152939,-2.51709801593041,"H14_HUMAN",2,3.5697561876058,0.00714932795742069,0.0233751575487741,0.0733315944671755,"Non-significant",1.63124545329683,"H1-4","Histone H1.4","H14_HUMAN"
0.145469903945902,12.9420393705368,3.50781973705077,0.00897604064704725,0.0286964514618366,-3.88985252124886,"DPM1_HUMAN",18,3.56966817270009,0.00715025154499104,0.0233751575487741,-0.020959138870225,"Non-significant",1.63124545329683,"DPM1","Dolichol-phosphate mannosyltransferase subunit 1","DPM1_HUMAN"
0.402856945991518,7.32803267240524,3.8066064362473,0.00594702531106764,0.0208621545067025,-3.44838567800078,"D19L4_HUMAN",5,3.56868381696027,0.00716058955395675,0.0233995262347181,0.00963091850280762,"Non-significant",1.6307929355698,"DPY19L4","Probable C-mannosyltransferase DPY19L4","D19L4_HUMAN"
-0.211725711822526,11.8019614219665,-4.19047446180489,0.00357235023190422,0.0141666822850879,-2.89766189136276,"NPTN_HUMAN",8,-3.56762154526492,0.00717176366888066,0.0234266064449669,0.163800001144409,"Non-significant",1.63029061831582,"NPTN","Neuroplastin","NPTN_HUMAN"
0.106344699859626,13.0404658317566,3.14521855277764,0.0150400999144018,0.0426697100368727,-4.43807024405888,"AP2A2_HUMAN",35,3.56719629934301,0.00717624205074991,0.0234318020119858,-0.210709929466248,"Non-significant",1.63019431090077,"AP2A2","AP-2 complex subunit alpha-2","AP2A2_HUMAN"
-0.0958123207092267,9.67086172103882,-3.41321751825753,0.0102526373854496,0.0317518701318847,-4.03170094733412,"CDC16_HUMAN",21,-3.56585133169395,0.00719042583374819,0.0234686706416061,0.250763416290283,"Non-significant",1.6295115098631,"CDC16","Cell division cycle protein 16 homolog","CDC16_HUMAN"
-0.162024021148701,10.7785265445709,-3.61092026147948,0.00777614350231267,0.0257533177052102,-3.73634999196317,"THYN1_HUMAN",15,-3.56491092959087,0.00720036082327712,0.0234916476558386,-0.527037858963012,"Up in BD",1.62908652163261,"THYN1","Thymocyte nuclear protein 1","THYN1_HUMAN"
-0.120397329330476,11.7762895822525,-3.29323495995481,0.0121573343728562,0.0362397542620702,-4.21286664919437,"CSK_HUMAN",26,-3.56384786495665,0.00721160924902116,0.0235103355137134,-0.290839433670044,"Non-significant",1.62874117305649,"CSK","Tyrosine-protein kinase CSK","CSK_HUMAN"
-0.230669260025024,9.2579253911972,-3.61849158516257,0.00769508604919096,0.0255578912006285,-3.72512418558141,"RRP15_HUMAN",12,-3.56382194043916,0.00721188379265868,0.0235103355137134,0.267237663269047,"Non-significant",1.62874117305649,"RRP15","RRP15-like protein","RRP15_HUMAN"
-0.105827808380148,11.4812245368958,-3.6689981337915,0.00717707551849298,0.0241266495722603,-3.6504087134178,"CCHL_HUMAN",17,-3.56107953266268,0.00724098897694408,0.0235957367706523,0.361196160316468,"Non-significant",1.62716645737875,"HCCS","Holocytochrome c-type synthase","CCHL_HUMAN"
-0.718412280082705,7.48105198144913,-3.65339938018146,0.00733293874849805,0.0245764002500261,-3.67345263231856,"ST1C2_HUMAN",1,-3.55990557217494,0.00725348631810708,0.0236269722943079,-0.263942241668703,"Non-significant",1.62659192797076,"SULT1C2","Sulfotransferase 1C2","ST1C2_HUMAN"
0.144038438796974,12.021207690239,3.85620962300614,0.00556113596346532,0.0198081901701306,-3.37613677722403,"SFXN5_HUMAN",13,3.55713714590911,0.00728304822682663,0.0237137453099805,0.0742061138153005,"Non-significant",1.62499984884754,"SFXN5","Sideroflexin-5","SFXN5_HUMAN"
-0.1496067047119,11.7544388771057,-3.96045336278096,0.00483555651864706,0.0177859046202639,-3.22532864901253,"COMDA_HUMAN",12,-3.55679054558272,0.00728675830569613,0.0237163084205449,0.5498931407929,"Up in D",1.62495291047458,"COMMD10","COMM domain-containing protein 10","COMDA_HUMAN"
-0.33702600002289,8.13023763895035,-3.73195964159141,0.00658327095981026,0.0226000414111968,-3.5576894428405,"TBP_HUMAN",7,-3.55569125031959,0.00729853865904016,0.0237451253726752,-0.418099880218501,"Non-significant",1.62442553303007,"TBP","TATA-box-binding protein","TBP_HUMAN"
