"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","C_vs_BT","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
0.319340705871602,14.5645456314087,2.47397666742195,0.0402216865006831,0.129368641449363,-4.9127442556995,"GLRX1_HUMAN",7,2.42568293251279,0.0411192168083347,0.128372960824482,0.0420365333557005,"Non-significant",0.891526442009731,"GLRX","Glutaredoxin-1","GLRX1_HUMAN"
-0.151574850082397,9.88429510593414,-2.58055929884221,0.0342256048254014,0.116001068318006,-4.74862657339471,"GMPR1_HUMAN",11,-2.42522341954004,0.0411488663071785,0.128416115852479,0.190583944320677,"Non-significant",0.891380470140952,"GMPR","GMP reductase 1","GMPR1_HUMAN"
0.124640226364134,8.65480625629425,2.20056978237498,0.0609649248491648,0.171165882431184,-5.32970914818988,"TSC2_HUMAN",50,2.42453840766807,0.0411931057840747,0.128504752146091,0.135215997695923,"Non-significant",0.891080811689392,"TSC2","Tuberin","TSC2_HUMAN"
0.193554639816298,10.6085883378983,3.18349214090022,0.0139725292325255,0.0649702591362247,-3.82047196706487,"TSN9_HUMAN",5,2.42264033745572,0.0413159372422606,0.128838399225097,0.158693075180055,"Non-significant",0.889954679785488,"TSPAN9","Tetraspanin-9","TSN9_HUMAN"
0.194191455841024,11.2250955104828,2.39505365031763,0.0453440851860152,0.139417168321079,-5.03384093730096,"LMF2_HUMAN",14,2.42225611738153,0.0413408464202348,0.12885480509247,-0.0716264247894252,"Non-significant",0.889899381643657,"LMF2","Lipase maturation factor 2","LMF2_HUMAN"
0.768812298774717,7.4766908288002,2.415053797617,0.043986406613713,0.136902839763586,-5.00319701331932,"DESM_HUMAN",2,2.42206083054278,0.0413535127533938,0.12885480509247,-0.242651939392093,"Non-significant",0.889899381643657,"DES","Desmin","DESM_HUMAN"
-0.0879774093627503,13.4059717655182,-2.669411391654,0.0299316667259333,0.106707180937708,-4.61150587304666,"EIF3F_HUMAN",14,-2.42182459969322,0.0413688399391034,0.12885480509247,-0.248806715011593,"Non-significant",0.889899381643657,"EIF3F","Eukaryotic translation initiation factor 3 subunit F","EIF3F_HUMAN"
0.176887512207029,8.85124111175537,2.73026416964781,0.0273148902721784,0.100331833258694,-4.51752757457719,"PEX26_HUMAN",8,2.41990387976699,0.0414936728599131,0.12914177797419,-0.180922746658323,"Non-significant",0.888933238690095,"PEX26","Peroxisome assembly protein 26","PEX26_HUMAN"
-0.265895128250124,6.74235606193542,-2.45127329078497,0.0416318292462901,0.13182648749154,-4.94762453696905,"ZC12A_HUMAN",9,-2.41979586728762,0.0415007041336733,0.12914177797419,0.172373533248926,"Non-significant",0.888933238690095,"ZC3H12A","Endoribonuclease ZC3H12A","ZC12A_HUMAN"
0.175515174865749,10.452210187912,2.43019151846625,0.0429862899873452,0.134720261474438,-4.97998244022925,"NUP43_HUMAN",13,2.41967274677709,0.041508720354534,0.12914177797419,-0.216413140296935,"Non-significant",0.888933238690095,"NUP43","Nucleoporin Nup43","NUP43_HUMAN"
-0.0895917415618772,12.7622052431107,-2.12389758737895,0.0685116449176566,0.185858738502797,-5.44496520904214,"SRP68_HUMAN",39,-2.41900290970397,0.0415523598937394,0.129227998534995,0.191421985626221,"Non-significant",0.888643381914432,"SRP68","Signal recognition particle subunit SRP68","SRP68_HUMAN"
-0.0753879547119034,14.6795780658722,-2.0851604793604,0.0726691862980066,0.193672540799648,-5.50281691736697,"GSHB_HUMAN",34,-2.41823211225648,0.0416026340550986,0.1293347788211,-0.0275294780731183,"Non-significant",0.888284675281235,"GSS","Glutathione synthetase","GSHB_HUMAN"
0.281925559043884,8.26697736978531,2.3943804092695,0.045390519113165,0.13945424917994,-5.03487189899372,"RFFL_HUMAN",11,2.41764141594379,0.041641202778519,0.129405101242782,0.0126864910125715,"Non-significant",0.888048603126954,"RFFL","E3 ubiquitin-protein ligase rififylin","RFFL_HUMAN"
-0.192740201950073,8.18731558322906,-2.3905868688586,0.0456530644102231,0.139775151449114,-5.04068039142686,"FXL20_HUMAN",14,-2.41708083337904,0.0416778385213107,0.129469365146216,-0.29001045227051,"Non-significant",0.887832981558635,"FBXL20","F-box/LRR-repeat protein 20","FXL20_HUMAN"
0.0890648365020965,13.1340440511703,2.24580932563994,0.0569065646496978,0.163682963472736,-5.26128953528262,"PACN2_HUMAN",24,2.41656392273643,0.041711648897839,0.12952480641296,0.266460776329044,"Non-significant",0.887647048134421,"PACSIN2","Protein kinase C and casein kinase substrate in neurons protein 2","PACN2_HUMAN"
0.229617118835423,11.4512004852295,3.06280805736775,0.0166670431819177,0.0726328283675749,-4.00513178638128,"H15_HUMAN",4,2.41546435934442,0.0417836615128854,0.12969878711383,0.194349288940426,"Non-significant",0.887064085228438,"H1-5","Histone H1.5","H15_HUMAN"
0.106724977493286,9.00756585597992,2.22983718329056,0.0583076115002049,0.166119367876637,-5.28547775895895,"PROD_HUMAN",28,2.41288472047945,0.0419530982902658,0.130174929073506,-0.190063118934632,"Non-significant",0.885472650279837,"PRODH","Proline dehydrogenase 1, mitochondrial","PROD_HUMAN"
0.313070058822632,8.70763194561005,2.30223027892458,0.0522220132691468,0.154083423878493,-5.17558775407848,"ATM_HUMAN",53,2.41137403711566,0.042052644079083,0.130433927392079,0.119768857955899,"Non-significant",0.884609428828838,"ATM","Serine-protein kinase ATM","ATM_HUMAN"
0.174406528472902,12.8212566375732,4.45326185300087,0.0024661667095793,0.0210415107061267,-1.97154685135377,"ACTBL_HUMAN",4,2.41089953090232,0.0420839604250947,0.13048118260956,-0.0697391033172767,"Non-significant",0.884452115744002,"ACTBL2","Beta-actin-like protein 2","ACTBL_HUMAN"
-0.140912771225,11.311251282692,-2.6997046313996,0.0285980623805287,0.103185845386096,-4.56472509328269,"RBPMS_HUMAN",10,-2.4088841740649,0.0422172308795157,0.130844389364549,-0.270747184753425,"Non-significant",0.883244895265276,"RBPMS","RNA-binding protein with multiple splicing","RBPMS_HUMAN"
0.228435277938841,8.57098948955536,2.31581886226408,0.0511528976828848,0.152090367093781,-5.1548915366578,"MERL_HUMAN",22,2.40843318259337,0.0422471118395141,0.130887004759762,-0.0374693870544487,"Non-significant",0.883103470647793,"NF2","Merlin","MERL_HUMAN"
-0.114737987518296,14.4728996753693,-2.5636257235333,0.0351133169412741,0.117961083238928,-4.77473445205786,"PSB3_HUMAN",13,-2.4075726280993,0.0423041878554452,0.130971467570225,0.209862709045408,"Non-significant",0.882823306072969,"PSMB3","Proteasome subunit beta type-3","PSB3_HUMAN"
0.115103721618656,9.05845952033997,2.41245860359338,0.0441602228308613,0.13712822351688,-5.00717513427005,"EVL_HUMAN",16,2.40753542332451,0.0423066571976288,0.130971467570225,0.00806617736816406,"Non-significant",0.882823306072969,"EVL","Ena/VASP-like protein","EVL_HUMAN"
0.171704769134525,11.425267457962,2.89417812421035,0.021382437689932,0.0849642994202292,-4.26452287600415,"SF3B6_HUMAN",7,2.40423980613083,0.0425259683682496,0.131582572939621,-0.318664312362666,"Non-significant",0.880801625747357,"SF3B6","Splicing factor 3B subunit 6","SF3B6_HUMAN"
-0.0770134925842587,10.0373115539551,-2.08408731844595,0.0727878402503659,0.193711176864566,-5.50441568871751,"IASPP_HUMAN",34,-2.4040821092471,0.0425364911043412,0.131582572939621,-0.0630161762237478,"Non-significant",0.880801625747357,"PPP1R13L","RelA-associated inhibitor","IASPP_HUMAN"
-0.0955574512481796,11.3174122571945,-2.68885525524286,0.0290684841633327,0.104409774458292,-4.58148034234682,"NECP2_HUMAN",13,-2.402223059488,0.0426607384096655,0.131916627841473,-0.117692708969118,"Non-significant",0.879700459005128,"NECAP2","Adaptin ear-binding coat-associated protein 2","NECP2_HUMAN"
-0.256223678588867,8.42895364761353,-2.28228198391127,0.0538323390988867,0.157631035528101,-5.20593244735975,"SHRM2_HUMAN",49,-2.40063949385034,0.0427668615631414,0.132194405608887,0.718794584274294,"Non-significant",0.878786923553851,"SHROOM2","Protein Shroom2","SHRM2_HUMAN"
0.0811865329742218,12.8532022237778,2.25753530531278,0.055899474621855,0.161699941918621,-5.24351039071985,"TOM1_HUMAN",22,2.40035820741297,0.0427857397772759,0.132202396250121,0.144190788269025,"Non-significant",0.878760672923199,"TOM1","Target of Myb1 membrane trafficking protein","TOM1_HUMAN"
0.0559535026550524,10.6274752616882,1.82648631215642,0.107479256524414,0.249953192157951,-5.88071106812166,"C2D1A_HUMAN",47,2.39979564603378,0.0428235205456165,0.132235156363834,-0.0205879211425994,"Non-significant",0.878653066900192,"CC2D1A","Coiled-coil and C2 domain-containing protein 1A","C2D1A_HUMAN"
0.116949319839513,10.1118634939194,2.54315090648929,0.0362182860434999,0.11999802897385,-4.80628762118644,"SAHH3_HUMAN",13,2.39971504220348,0.0428289365201081,0.132235156363834,-0.0294189453125,"Non-significant",0.878653066900192,"AHCYL2","Adenosylhomocysteinase 3","SAHH3_HUMAN"
0.360280513763453,15.2276384830475,2.32612269146708,0.0503569313589825,0.150495816223493,-5.13918488227313,"RL10A_HUMAN",15,2.39876057023501,0.0428931222239765,0.132361690850094,-0.280520915985107,"Non-significant",0.878237693596084,"RPL10A","Large ribosomal subunit protein uL1","RL10A_HUMAN"
0.167864084243755,12.0271481275559,2.92093005218359,0.0205497113601858,0.0825280889866625,-4.22329102071361,"SRSF6_HUMAN",7,2.39843551616086,0.0429150032908206,0.132361690850094,0.212625861167906,"Non-significant",0.878237693596084,"SRSF6","Serine/arginine-rich splicing factor 6","SRSF6_HUMAN"
-0.177767038345335,8.29676973819733,-2.31278780428543,0.0513894487954668,0.152352939187005,-5.15950977054017,"PIBF1_HUMAN",20,-2.39837827928235,0.0429188573609313,0.132361690850094,0.249293684959413,"Non-significant",0.878237693596084,"PIBF1","Progesterone-induced-blocking factor 1","PIBF1_HUMAN"
0.116544961929334,9.96349608898164,2.43585417801294,0.0426181339255006,0.133928558741871,-4.97129405157573,"IRF6_HUMAN",15,2.39802032975014,0.0429429679334135,0.132385730171625,-0.182552695274351,"Non-significant",0.878158824879039,"IRF6","Interferon regulatory factor 6","IRF6_HUMAN"
0.0628645420074498,10.1368399858475,2.0321983209585,0.0787580073509284,0.204493590926539,-5.58144935833116,"GLMN_HUMAN",30,2.39611712996907,0.043071391232857,0.132731207164224,0.0465626716613503,"Non-significant",0.877026955765394,"GLMN","Glomulin","GLMN_HUMAN"
0.118995428085347,10.0058225393295,2.39304684856844,0.0454826380599615,0.139588063632649,-5.03691392319923,"RINT1_HUMAN",16,2.39511748299316,0.0431389993751689,0.132849831643755,0.295288801193225,"Non-significant",0.876638991620544,"RINT1","RAD50-interacting protein 1","RINT1_HUMAN"
0.0770382881164728,13.8117458820343,2.01204719591724,0.0812037782016,0.209037898581149,-5.6112160932607,"XPO2_HUMAN",47,2.39506383351537,0.0431426308086386,0.132849831643755,0.313769578933716,"Non-significant",0.876638991620544,"CSE1L","Exportin-2","XPO2_HUMAN"
-0.189407110214175,10.6974793672562,-2.30406659553664,0.0520762328340819,0.153709186328025,-5.17279212734793,"RBP1_HUMAN",21,-2.3947325759529,0.0431650598161771,0.132868473197443,0.131717085838317,"Non-significant",0.876578055480526,"RALBP1","RalA-binding protein 1","RBP1_HUMAN"
0.475262880325319,13.012420296669,2.47002994146354,0.0404632834292943,0.129719115663885,-4.91881015094975,"ACPM_HUMAN",3,2.39381308305764,0.0432273788155302,0.133009841376265,-0.067314624786377,"Non-significant",0.876116224466868,"NDUFAB1","Acyl carrier protein, mitochondrial","ACPM_HUMAN"
0.164680957794186,9.07410073280334,2.27780032342446,0.0542009295495499,0.158217611648911,-5.21274340116643,"PKN1_HUMAN",25,2.39216860193959,0.0433390594792926,0.133302929725163,-0.0363295078277606,"Non-significant",0.875160305578716,"PKN1","Serine/threonine-protein kinase N1","PKN1_HUMAN"
0.369495034217836,6.50583249330521,2.3068616413826,0.0518551267371558,0.153223779441108,-5.16853620032876,"AKA10_HUMAN",20,2.39143425603255,0.0433890241704977,0.133406040969844,0.180662035942075,"Non-significant",0.874824503999178,"AKAP10","A-kinase anchor protein 10, mitochondrial","AKA10_HUMAN"
0.0841960906982777,11.6237292289734,2.1969559905612,0.0613013058248272,0.171753727715003,-5.33516209968514,"API5_HUMAN",25,2.38975946289211,0.043503193019176,0.133706404605149,0.105468273162841,"Non-significant",0.873847789312011,"API5","Apoptosis inhibitor 5","API5_HUMAN"
0.330167055130007,8.74585688114166,2.34811614226725,0.0486994614698865,0.146937355204667,-5.10562244339472,"PR38B_HUMAN",11,2.38924483973092,0.043538334842547,0.133729924295504,-0.0663354396819997,"Non-significant",0.873771401247567,"PRPF38B","Pre-mRNA-splicing factor 38B","PR38B_HUMAN"
-0.147527456283571,9.0276175737381,-2.25786644645506,0.0558712951076819,0.161676065800189,-5.24300805277453,"DHX57_HUMAN",27,-2.38916472396395,0.0435438082312942,0.133729924295504,0.0795754194259679,"Non-significant",0.873771401247567,"DHX57","Putative ATP-dependent RNA helicase DHX57","DHX57_HUMAN"
-0.310637712478639,7.54626178741455,-2.31943474305746,0.0508721392654326,0.151588886522115,-5.14938095007259,"TAB3_HUMAN",15,-2.38773443394517,0.0436416397737229,0.133979668983726,-0.0896613597869749,"Non-significant",0.872961099531325,"TAB3","TGF-beta-activated kinase 1 and MAP3K7-binding protein 3","TAB3_HUMAN"
0.280904889106752,8.09945946931839,2.29115931377304,0.05310964458741,0.156021598907402,-5.19243421874322,"SETB1_HUMAN",26,2.3872305472629,0.0436761580298294,0.13401565483611,0.0660185813903738,"Non-significant",0.872844467218581,"SETDB1","Histone-lysine N-methyltransferase SETDB1","SETB1_HUMAN"
-0.130154848098774,11.4339555501938,-2.31394607554717,0.0512989247577207,0.152280767031636,-5.1577451023825,"ACOT4_HUMAN",19,-2.38708119157508,0.0436863947549311,0.13401565483611,-0.0414953231811523,"Non-significant",0.872844467218581,"ACOT4","Peroxisomal succinyl-coenzyme A thioesterase","ACOT4_HUMAN"
0.182881712913517,8.14423447847366,2.24876139025273,0.0566513271178268,0.16329267077586,-5.25681523299112,"CHD2_HUMAN",39,2.38675372917678,0.04370884720393,0.134033857223238,-0.00975537300109863,"Non-significant",0.872785484113269,"CHD2","Chromodomain-helicase-DNA-binding protein 2","CHD2_HUMAN"
0.107583522796656,15.196269273758,3.43882705101631,0.00967936243664451,0.0517189456817076,-3.43360545658203,"TMED5_HUMAN",9,2.38524204116632,0.043812646219828,0.134261451731022,0.0494809150695765,"Non-significant",0.872048661222575,"TMED5","Transmembrane emp24 domain-containing protein 5","TMED5_HUMAN"
-0.157717943191528,8.84725058078766,-2.386872764471,0.0459116024558044,0.140153025705943,-5.04636607230601,"IPSP_HUMAN",14,-2.38519092726486,0.0438161602395547,0.134261451731022,0.0784034729003871,"Non-significant",0.872048661222575,"SERPINA5","Plasma serine protease inhibitor","IPSP_HUMAN"
-0.0866463184356707,9.83054316043854,-2.19851761870203,0.0611557191457203,0.171476501911464,-5.33280595092654,"EEPD1_HUMAN",25,-2.38489860644795,0.0438362623798266,0.134272341619446,0.0246567726135254,"Non-significant",0.872013437213003,"EEPD1","Endonuclease/exonuclease/phosphatase family domain-containing protein 1","EEPD1_HUMAN"
0.120872259140002,13.2113596200943,2.41099680392657,0.0442584352962023,0.137242921102388,-5.00941566546592,"TRA2B_HUMAN",15,2.38398939377637,0.0438988457212172,0.134413295917719,0.0224275588989116,"Non-significant",0.871557769540422,"TRA2B","Transformer-2 protein homolog beta","TRA2B_HUMAN"
-0.419065237045288,6.33036613464356,-2.33303566303706,0.0498299144575992,0.149305733348951,-5.12864084346325,"HAUS3_HUMAN",10,-2.38340826597097,0.0439388931160769,0.134485167387344,-0.0560557842254648,"Non-significant",0.87132561214522,"HAUS3","HAUS augmin-like complex subunit 3","HAUS3_HUMAN"
-0.119819641113303,13.5612056255341,-2.69823302508784,0.0286614060716356,0.103359399495667,-4.56699781753649,"PPIF_HUMAN",11,-2.38191422516544,0.0440420205847663,0.134718549061573,-0.0946083068847532,"Non-significant",0.870572603234167,"PPIF","Peptidyl-prolyl cis-trans isomerase F, mitochondrial","PPIF_HUMAN"
0.114333391189604,11.9444385766983,2.20314522968545,0.0607263189827898,0.17095399029603,-5.32582181621276,"HNRL1_HUMAN",30,2.38182264541819,0.0440483498472211,0.134718549061573,-0.088825464248675,"Non-significant",0.870572603234167,"HNRNPUL1","Heterogeneous nuclear ribonucleoprotein U-like protein 1","HNRL1_HUMAN"
0.124822854995728,8.85351645946503,2.37074022551949,0.0470518997215794,0.143095620067802,-5.07104836996646,"INT14_HUMAN",16,2.38151601225085,0.0440695485299465,0.134732598633002,-0.0154864788055491,"Non-significant",0.87052731375292,"INTS14","Integrator complex subunit 14","INT14_HUMAN"
0.266221761703495,8.91635763645172,2.27355295029898,0.0545525888812246,0.158890409881281,-5.21919607370394,"HPS3_HUMAN",35,2.380440079524,0.0441440126987364,0.134909423366308,0.0584030151366992,"Non-significant",0.869957713982248,"HPS3","BLOC-2 complex member HPS3","HPS3_HUMAN"
0.173382759094217,16.549204826355,2.68836505038154,0.0290899270483949,0.104417505895875,-4.58223736997141,"H33_HUMAN",8,2.37984659095492,0.0441851413983728,0.134947425371543,-0.042298913002015,"Non-significant",0.869835396825125,"H3-3B","Histone H3.3","H33_HUMAN"
0.0987884998321498,10.6922196149826,2.31496119788911,0.0512197204556552,0.152233264387248,-5.15619840719417,"TAPT1_HUMAN",19,2.37978069602376,0.0441897102800331,0.134947425371543,-0.0910093784332258,"Non-significant",0.869835396825125,"TAPT1","Transmembrane anterior posterior transformation protein 1 homolog","TAPT1_HUMAN"
0.120144367218019,9.74427008628845,2.30753185857444,0.0518022487928172,0.153223779441108,-5.16751555326236,"NJMU_HUMAN",19,2.37857104430876,0.0442736667397213,0.13515294654857,0.238312721252449,"Non-significant",0.869174481553602,"C17orf75","Protein Njmu-R1","NJMU_HUMAN"
0.189229965209964,9.17929196357727,2.60658245335412,0.0329060635873369,0.113087589982063,-4.70848626242605,"GNPTG_HUMAN",8,2.37622409716395,0.0444370141692261,0.13560057652091,-0.00977993011472478,"Non-significant",0.867738464013809,"GNPTG","N-acetylglucosamine-1-phosphotransferase subunit gamma","GNPTG_HUMAN"
0.650556564331054,7.4126091003418,2.30426347208637,0.0520606276295318,0.153709186328025,-5.1724923781632,"ZN800_HUMAN",10,2.37436095875267,0.0445671186109616,0.135946466319302,-0.0100624561309797,"Non-significant",0.866632076623545,"ZNF800","Zinc finger protein 800","ZN800_HUMAN"
0.0751473903655988,13.2864331007004,2.04567517694598,0.0771627141949385,0.201317769446216,-5.56149390244612,"CTNB1_HUMAN",35,2.37358929565012,0.0446211162168436,0.136043747378602,0.0621221065521258,"Non-significant",0.866321413762003,"CTNNB1","Catenin beta-1","CTNB1_HUMAN"
0.057791709899929,14.1573708057403,1.79533311289372,0.112624980013638,0.258073732796006,-5.92502294462011,"COPB2_HUMAN",58,2.3734261161631,0.0446325431996349,0.136043747378602,-0.0590748786926252,"Non-significant",0.866321413762003,"COPB2","Coatomer subunit beta'","COPB2_HUMAN"
-0.371840715408325,8.2597199678421,-2.30694232070085,0.0518487585285415,0.153223779441108,-5.16841333963813,"CP2U1_HUMAN",13,-2.37140966979124,0.044773991323761,0.136423644611715,-0.0626623630524001,"Non-significant",0.865110352300742,"CYP2U1","Cytochrome P450 2U1","CP2U1_HUMAN"
0.202362298965454,8.44271814823151,2.40410330202018,0.044724576876126,0.138262470021208,-5.0199791952066,"DOHH_HUMAN",11,2.37018817371677,0.0448598942807413,0.136626211924673,0.0121288299560494,"Non-significant",0.864465972673615,"DOHH","Deoxyhypusine hydroxylase","DOHH_HUMAN"
0.094485282897951,11.3768243789673,2.80672524176861,0.0243591998216608,0.0924897273528103,-4.39945289832395,"SEC20_HUMAN",12,2.36998568852316,0.0448741502069575,0.136626211924673,-0.262863874435448,"Non-significant",0.864465972673615,"BNIP1","Vesicle transport protein SEC20","SEC20_HUMAN"
0.125597715377811,9.12886559963226,2.14723913079951,0.0661209480400554,0.18103100598352,-5.40997825928673,"DOCK5_HUMAN",59,2.36942831982676,0.0449134150783397,0.136694467346455,0.20985221862793,"Non-significant",0.864249062970806,"DOCK5","Dedicator of cytokinesis protein 5","DOCK5_HUMAN"
0.0581917762756312,9.22686004638672,1.89930679095413,0.0963134316266462,0.232033011941392,-5.77602215719598,"S38AA_HUMAN",37,2.36813113107435,0.045004931279304,0.136921639445172,0.0676257610321009,"Non-significant",0.863527909433892,"SLC38A10","Solute carrier family 38 member 10","S38AA_HUMAN"
-0.132905006408723,11.9581451416016,-2.69316433557222,0.0288806948606131,0.103919271884264,-4.57482570937748,"F136A_HUMAN",10,-2.36694052220342,0.0450890927224814,0.13706763929183,-0.0500988960266007,"Non-significant",0.863065066989428,"FAM136A","Protein FAM136A","F136A_HUMAN"
0.0803046226501536,10.4585390090942,2.03552141141396,0.0783616666034672,0.203660013715738,-5.57653229467921,"HECD3_HUMAN",41,2.3668776300415,0.0450935428084612,0.13706763929183,-0.223485589027407,"Non-significant",0.863065066989428,"HECTD3","E3 ubiquitin-protein ligase HECTD3","HECD3_HUMAN"
-0.0932912826538264,16.2620692253113,-2.30437315555692,0.0520519357295928,0.153709186328025,-5.17232538062101,"ACADS_HUMAN",19,-2.36673554018658,0.0451035983373411,0.13706763929183,0.606266260147095,"Non-significant",0.863065066989428,"ACADS","Short-chain specific acyl-CoA dehydrogenase, mitochondrial","ACADS_HUMAN"
0.0923948287964276,14.278450012207,2.33473748112013,0.0497010299553588,0.149040792779851,-5.12604438391339,"GLRX3_HUMAN",18,2.36623729123402,0.045138876569891,0.137067860510944,-0.218181848526028,"Non-significant",0.863064366064223,"GLRX3","Glutaredoxin-3","GLRX3_HUMAN"
0.11835741996765,11.4164990186691,2.84052632788842,0.0231604740269403,0.0892923651220189,-4.34728023624402,"TMX4_HUMAN",10,2.36611725256716,0.0451473799699895,0.137067860510944,-0.56009697914126,"Non-significant",0.863064366064223,"TMX4","Thioredoxin-related transmembrane protein 4","TMX4_HUMAN"
-0.352980375289919,8.17059934139252,-2.36000641202036,0.0478264305251069,0.14498962496395,-5.08745776848658,"PAQR2_HUMAN",8,-2.36601888495215,0.0451543494140688,0.137067860510944,0.0419576168060303,"Non-significant",0.863064366064223,"ADIPOR2","Adiponectin receptor protein 2","PAQR2_HUMAN"
0.132623434066774,12.7790349721909,2.84678119539741,0.0229454729808296,0.088783770990201,-4.33762830834128,"MTX2_HUMAN",9,2.36548684168455,0.0451920638942804,0.137131042048688,-0.071807861328125,"Non-significant",0.862864223806689,"MTX2","Metaxin-2","MTX2_HUMAN"
0.112894058227548,10.892350435257,2.29574061828666,0.0527405066316649,0.155218161338168,-5.18546463505115,"RNF14_HUMAN",19,2.36482807036579,0.0452388053559075,0.137221557629097,-0.216464996337891,"Non-significant",0.862577655218891,"RNF14","E3 ubiquitin-protein ligase RNF14","RNF14_HUMAN"
0.116049766540554,10.6376595497131,2.3135541017253,0.0513295412659014,0.152280767031636,-5.15834230497983,"RUSF1_HUMAN",18,2.36449563448468,0.0452624108866712,0.137241854235594,0.042577624320983,"Non-significant",0.862513422947206,"RUSF1","RUS family member 1","RUSF1_HUMAN"
0.125710248947174,10.6245893239975,2.53069679742524,0.036907760285475,0.121537008648039,-4.82547166054837,"SIR3_HUMAN",12,2.36256420988436,0.0453998012790902,0.137607018146633,0.0773942470550502,"Non-significant",0.861359415921509,"SIRT3","NAD-dependent protein deacetylase sirtuin-3, mitochondrial","SIR3_HUMAN"
0.166044712066645,10.8999586105347,2.27771278969792,0.0542081538555549,0.158217611648911,-5.21287640565782,"CDC27_HUMAN",20,2.36211968792943,0.0454314810785084,0.137651619668042,0.0331249237060511,"Non-significant",0.861218674145297,"CDC27","Cell division cycle protein 27 homolog","CDC27_HUMAN"
-0.20378708839416,8.30217730998993,-2.2685904331313,0.0549663590304509,0.159741059159412,-5.22673242572388,"RIPK2_HUMAN",22,-2.36092898618813,0.0455164480614663,0.137857581026778,-0.370913982391363,"Non-significant",0.860569346296925,"RIPK2","Receptor-interacting serine/threonine-protein kinase 2","RIPK2_HUMAN"
-0.263009667396542,7.70177215337753,-2.34198269546343,0.0491560772198487,0.147832620667847,-5.11498709663809,"TM102_HUMAN",11,-2.35875671214506,0.0456718689256212,0.138276695694959,0.0254323482513747,"Non-significant",0.859251007048287,"TMEM102","Transmembrane protein 102","TM102_HUMAN"
-0.290040850639341,8.17702013254166,-2.62942122945373,0.0317911183349025,0.110647844030173,-4.67324251477992,"BL1S6_HUMAN",4,-2.35798021409148,0.0457275542586624,0.138359584753255,-0.287904262542749,"Non-significant",0.85899075006647,"BLOC1S6","Biogenesis of lysosome-related organelles complex 1 subunit 6","BL1S6_HUMAN"
-0.0984025001525985,11.2302484512329,-2.09611457253669,0.071468899553192,0.191512104020674,-5.48648538477272,"MFN1_HUMAN",43,-2.35774431842849,0.0457444846000428,0.138359584753255,-0.00529718399048029,"Non-significant",0.85899075006647,"MFN1","Mitofusin-1","MFN1_HUMAN"
0.165694952011108,8.43985497951508,2.18725747522471,0.0622132358110515,0.173495743208625,-5.3497868832875,"TEP1_HUMAN",70,2.35766188310374,0.0457504025009838,0.138359584753255,-0.167768716812127,"Non-significant",0.85899075006647,"TEP1","Telomerase protein component 1","TEP1_HUMAN"
0.0713453292846502,10.2553443908691,1.90453680838359,0.0955559233774858,0.230613559076206,-5.76844688410262,"KIF1B_HUMAN",64,2.35484087418882,0.0459533807131405,0.138921658385403,0.0628645420074498,"Non-significant",0.857230040914611,"KIF1B","Kinesin-like protein KIF1B","KIF1B_HUMAN"
0.181402683258058,9.22790360450745,3.19822102903275,0.0136766687335138,0.0642225681931891,-3.79800520512203,"ACYP1_HUMAN",5,2.35432004582065,0.0459909539787096,0.138983463904376,0.196666717529297,"Non-significant",0.85703686853936,"ACYP1","Acylphosphatase-1","ACYP1_HUMAN"
0.203719139099123,12.6584141254425,3.23585049423018,0.0129505166987019,0.0623993423356694,-3.74068326529912,"RS24_HUMAN",4,2.35319270834336,0.0460723869571265,0.139177716965795,-0.188785314559901,"Non-significant",0.8564302918336,"RPS24","Small ribosomal subunit protein eS24","RS24_HUMAN"
-0.105353832244873,13.7435603141785,-2.22381096091247,0.0588451349845526,0.167415647007244,-5.29459492176779,"GALE_HUMAN",23,-2.35255863761201,0.0461182522995289,0.139264420974461,-0.0465776920318746,"Non-significant",0.856159822184011,"GALE","UDP-glucose 4-epimerase","GALE_HUMAN"
0.330626726150502,10.4435461759567,2.41442052307515,0.0440287567904048,0.136929602375372,-5.00416779563195,"PA2GA_HUMAN",6,2.35227180660702,0.04613901515122,0.139270300200257,-0.0473506450653005,"Non-significant",0.856141488273534,"PLA2G2A","Phospholipase A2, membrane associated","PA2GA_HUMAN"
-0.0888464450836057,13.7129236459732,-2.10225115381898,0.0708050552650303,0.190047045458305,-5.47732659093612,"DHTK1_HUMAN",33,-2.35182611326516,0.0461712961385305,0.139270300200257,-0.204490900039676,"Non-significant",0.856141488273534,"DHTKD1","2-oxoadipate dehydrogenase complex component E1","DHTK1_HUMAN"
-0.118254661560059,9.79609394073486,-2.21451137583898,0.0596843617480545,0.16879711091799,-5.30865452402546,"IRAK4_HUMAN",25,-2.351820651962,0.0461716918337061,0.139270300200257,-0.0424225330352765,"Non-significant",0.856141488273534,"IRAK4","Interleukin-1 receptor-associated kinase 4","IRAK4_HUMAN"
0.20659422874451,7.89926385879517,2.70710463987048,0.0282817245575328,0.102489473859221,-4.55329646326938,"MRGBP_HUMAN",6,2.35071914327141,0.0462515703233323,0.139459398589193,-0.0282354354858505,"Non-significant",0.855552211997572,"MRGBP","MRG/MORF4L-binding protein","MRGBP_HUMAN"
