"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D_vs_BDM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-0.307059764862052,13.6994233131409,-6.54135015061171,0.000247395221194396,0.00163732856832898,-0.432217584154646,"SCRB1_HUMAN",10,-5.9178238177844,0.000354558156489238,0.00198517869834944,0.127603769302375,"Non-significant",2.70220039357895,"SCARB1","Scavenger receptor class B member 1","SCRB1_HUMAN"
0.303252458572391,8.96464478969574,5.7303900342815,0.000572027216559042,0.00314247043680438,-1.36165003763045,"SPART_HUMAN",19,5.91759906403227,0.000354647802205107,0.00198517869834944,0.20022845268249,"Non-significant",2.70220039357895,"SPART","Spartin","SPART_HUMAN"
0.368593215942383,8.98379230499268,6.01580147237977,0.000422073081434308,0.00247227196088646,-1.02505290103662,"XYLK_HUMAN",12,5.91732203508711,0.000354758332832967,0.00198517869834944,0.151793956756601,"Non-significant",2.70220039357895,"FAM20B","Glycosaminoglycan xylosylkinase","XYLK_HUMAN"
0.332231283187864,8.48455345630646,5.65914478029601,0.00061811555075795,0.00331486422924654,-1.44734267754565,"S11IP_HUMAN",22,5.91012926315898,0.00035764146092074,0.00199804964581842,-0.100134372711175,"Non-significant",2.69939372500036,"STK11IP","Serine/threonine-protein kinase 11-interacting protein","S11IP_HUMAN"
-0.388892173767085,9.13387656211853,-5.97362377730916,0.000441186912019773,0.00255334565201743,-1.07412910970564,"DNJC9_HUMAN",12,-5.90975201754699,0.000357793385013496,0.00199804964581842,0.00976133346554953,"Non-significant",2.69939372500036,"DNAJC9","DnaJ homolog subfamily C member 9","DNJC9_HUMAN"
3.12252926826477,8.22824347019196,5.69965103028881,0.000591427794344622,0.00321207839579134,-1.39853953175049,"MATN3_HUMAN",18,5.90974265243485,0.000357797157428416,0.00199804964581842,-0.192531347274761,"Non-significant",2.69939372500036,"MATN3","Matrilin-3","MATN3_HUMAN"
1.29057633876801,6.43588072061539,5.77504370894123,0.000545089502365103,0.00302728009732406,-1.30828481406589,"ANKR2_HUMAN",7,5.9029556238227,0.000360542626348211,0.00201197057011346,0.0886869430541992,"Non-significant",2.69637837616621,"ANKRD2","Ankyrin repeat domain-containing protein 2","ANKR2_HUMAN"
1.31784248352051,8.38304162025452,5.9898251266988,0.00043373342773364,0.00251937677863573,-1.05525089063037,"C1QT3_HUMAN",2,5.90218917064103,0.000360854123883717,0.00201197057011346,-0.232854843139648,"Non-significant",2.69637837616621,"C1QTNF3","Complement C1q tumor necrosis factor-related protein 3","C1QT3_HUMAN"
-0.134336948394699,15.7629220485687,-4.69173254261713,0.00189407636661275,0.00794650239849835,-2.67998911224605,"MTP_HUMAN",57,-5.90112237682042,0.000361288177271963,0.00201197057011346,0.0651764869689728,"Non-significant",2.69637837616621,"MTTP","Microsomal triglyceride transfer protein large subunit","MTP_HUMAN"
0.463618159294128,7.91264373064041,6.01202190359545,0.000423747809101643,0.00247893995894069,-1.02944134671362,"PGAP6_HUMAN",10,5.90057775078803,0.000361509994357584,0.00201197057011346,0.0670733451843262,"Non-significant",2.69637837616621,"PGAP6","Post-GPI attachment to proteins factor 6","PGAP6_HUMAN"
0.196856021881077,14.036967754364,5.74600653363676,0.000562442121333292,0.00309820459775854,-1.34295689842426,"RAB6A_HUMAN",19,5.9001001418994,0.00036170463983194,0.00201197057011346,-0.0675170421600502,"Non-significant",2.69637837616621,"RAB6A","Ras-related protein Rab-6A","RAB6A_HUMAN"
0.301906824111953,10.8109756708145,6.55058604743698,0.000245153018052168,0.00162381354161248,-0.42209995316132,"RM09_HUMAN",10,5.89992070142619,0.000361777799087446,0.00201197057011346,-0.335468053817744,"Non-significant",2.69637837616621,"MRPL9","Large ribosomal subunit protein bL9m","RM09_HUMAN"
-0.158631324768022,10.3424246311188,-5.39670073786163,0.00082701137997275,0.00417311588128041,-1.76890098942062,"GHDC_HUMAN",24,-5.88939174122946,0.000366099181936134,0.00203460874125328,0.0880539417267006,"Non-significant",2.69151909398262,"GHDC","GH3 domain-containing protein","GHDC_HUMAN"
-0.221125602722163,9.84585928916931,-5.28581642619868,0.000937842929419724,0.004584131041754,-1.90759048518159,"UBE2O_HUMAN",45,-5.88641472306406,0.000367331312558189,0.00203958975382641,0.12615108489995,"Non-significant",2.69045717844011,"UBE2O","(E3-independent) E2 ubiquitin-conjugating enzyme","UBE2O_HUMAN"
-0.226427316665651,8.35114109516144,-5.77576916169852,0.000544663641757096,0.0030269868419295,-1.30742000670258,"TAF7_HUMAN",18,-5.88601239422038,0.000367498178468598,0.00203958975382641,0.1201164722443,"Non-significant",2.69045717844011,"TAF7","Transcription initiation factor TFIID subunit 7","TAF7_HUMAN"
-0.195307970046972,11.7472685575485,-5.21663641851787,0.00101525203645943,0.00485755758379662,-1.99498080066066,"NFKB1_HUMAN",40,-5.87717382961179,0.00037118509897207,0.00205864380933655,-0.439942121505735,"Non-significant",2.6864187893807,"NFKB1","Nuclear factor NF-kappa-B p105 subunit","NFKB1_HUMAN"
1.57364928722382,8.55923229455948,5.66526675420484,0.000613997801347944,0.00329713974860173,-1.43995269252745,"CO8B_HUMAN",16,5.86956123209245,0.000374393257954762,0.00207501837093234,-0.151461362838775,"Non-significant",2.68297805395949,"C8B","Complement component C8 beta chain","CO8B_HUMAN"
-0.136409521102872,13.409620642662,-5.00192083919872,0.00130409161669272,0.00590150550911584,-2.27048020939792,"AGT2_HUMAN",31,-5.8688769069403,0.000374683142656173,0.00207513209070111,0.1469373703003,"Non-significant",2.68295425344019,"AGXT2","Alanine--glyoxylate aminotransferase 2, mitochondrial","AGT2_HUMAN"
-0.165367841720576,10.9426642656326,-4.95798990866268,0.00137372903022304,0.00615485220940352,-2.32764779458023,"SLK_HUMAN",55,-5.86830576676942,0.000374925270516124,0.00207513209070111,-0.364293336868275,"Non-significant",2.68295425344019,"SLK","STE20-like serine/threonine-protein kinase","SLK_HUMAN"
0.203669786453258,9.90125453472138,5.2208053270381,0.00101039262343705,0.00484248419761855,-1.98969564504486,"RRP44_HUMAN",43,5.86657608923259,0.000375659596839366,0.00207777911980546,-0.291217803955099,"Non-significant",2.68240062239399,"DIS3","Exosome complex exonuclease RRP44","RRP44_HUMAN"
-0.223537683486922,13.2699121236801,-7.56652464886745,9.51045972359541e-05,0.000768604284833198,0.632177937894321,"RANG_HUMAN",10,-5.86080975867247,0.000378119119275346,0.00208995812929166,-0.382228493690489,"Non-significant",2.67986241455868,"RANBP1","Ran-specific GTPase-activating protein","RANG_HUMAN"
-0.105614662170382,16.4516472816467,-4.50316881186126,0.00239273724399089,0.0095263346406978,-2.93561324995358,"GLYM_HUMAN",37,-5.85741155246373,0.000379576855172904,0.00209658720413407,-0.432989835739152,"Non-significant",2.67848706911226,"SHMT2","Serine hydroxymethyltransferase, mitochondrial","GLYM_HUMAN"
0.191220283508249,11.9933407306671,5.48920138874431,0.000745583426015664,0.00384524148151967,-1.65449780061752,"ANO10_HUMAN",23,5.85673419047906,0.000379868163041597,0.00209676889450307,-1.21746873855587,"Up in D",2.67844943475789,"ANO10","Anoctamin-10","ANO10_HUMAN"
0.523159980773926,9.21304512023926,6.66607273453315,0.000218947812134515,0.00148940053067539,-0.296437283712947,"RBMS1_HUMAN",5,5.85130352819425,0.000382212597014425,0.0021069596205893,-0.415937185287476,"Non-significant",2.67634378746892,"RBMS1","RNA-binding motif, single-stranded-interacting protein 1","RBMS1_HUMAN"
0.183696269989001,11.1076912879944,5.63257315788506,0.000636346218902457,0.00338134461046139,-1.47947605392327,"RM39_HUMAN",20,5.85125472070897,0.000382233739401953,0.0021069596205893,0.102626800537125,"Non-significant",2.67634378746892,"MRPL39","Large ribosomal subunit protein mL39","RM39_HUMAN"
0.309366703033444,8.4450581073761,5.42317167073739,0.0008027473413875,0.00407602748937308,-1.73604260206664,"E2AK4_HUMAN",50,5.85004140823797,0.000382759734890293,0.00210842667270865,-0.355984926223751,"Non-significant",2.67604149836824,"EIF2AK4","eIF-2-alpha kinase GCN2","E2AK4_HUMAN"
0.194243907928474,10.7496566772461,5.30365594097856,0.000918954615304572,0.00452176940484008,-1.88516286513614,"CLGN_HUMAN",30,5.84666943526582,0.000384225739688229,0.00211506624954565,-0.470132350921649,"Non-significant",2.67467602480833,"CLGN","Calmegin","CLGN_HUMAN"
-0.229463577270476,11.075300693512,-5.28526854412139,0.000938429769298701,0.004584237897706,-1.90827997414116,"CDC5L_HUMAN",43,-5.84176982904265,0.000386366921233866,0.00212541098229938,-0.738858222961426,"Up in D",2.67255707969039,"CDC5L","Cell division cycle 5-like protein","CDC5L_HUMAN"
-0.582010030746458,8.8221777677536,-5.82459515006722,0.000516832101603325,0.00290365395729143,-1.24937411765004,"RN149_HUMAN",10,-5.84097259658842,0.000386716560590177,0.00212589307088665,0.152759313583374,"Non-significant",2.6724585836,"RNF149","E3 ubiquitin-protein ligase RNF149","RN149_HUMAN"
0.475210428237915,8.83066880702972,5.76314824191545,0.000552125400648271,0.00305788716715799,-1.32247522654312,"CPEB4_HUMAN",13,5.84016026989237,0.000387073177814544,0.00212641284007259,-0.367997407913204,"Non-significant",2.67235241396162,"CPEB4","Cytoplasmic polyadenylation element-binding protein 4","CPEB4_HUMAN"
0.808853626251244,12.7548696994781,5.99372657688689,0.00043195951859537,0.0025142894791125,-1.05070986025138,"DEF1_HUMAN",5,5.83701430179283,0.00038845769764688,0.00213257493823192,-0.0955667495727539,"Non-significant",2.67109569887613,"DEFA1B","Neutrophil defensin 1","DEF1_HUMAN"
-0.264552593231176,14.4910154342651,-6.78886336701581,0.00019446005618326,0.00135479194812466,-0.164530780559421,"DHCR7_HUMAN",10,-5.83544871647572,0.000389148730756344,0.00213492413884853,0.18503189086915,"Non-significant",2.67061755233208,"DHCR7","7-dehydrocholesterol reductase","DHCR7_HUMAN"
0.221746683120747,14.2195521593094,6.12855373839718,0.00037534222569657,0.00226690950377651,-0.894973076700571,"PON1_HUMAN",14,5.83393778706149,0.000389816921750215,0.00213714493451435,-0.395127058029175,"Non-significant",2.67016602433783,"PON1","Serum paraoxonase/arylesterase 1","PON1_HUMAN"
0.161799669265703,12.9484838247299,6.13965954390293,0.000371059762411419,0.00225057252471878,-0.882247621377329,"MARE1_HUMAN",16,5.8320471778313,0.00039065479994528,0.00214029240159082,-0.668619155883801,"Up in D",2.66952689033185,"MAPRE1","Microtubule-associated protein RP/EB family member 1","MARE1_HUMAN"
1.55217480659485,8.55314576625824,5.82024746805676,0.000519245243115813,0.00291366244995969,-1.25453007564209,"PLTP_HUMAN",1,5.81633381302411,0.000397695783689666,0.00217739783323748,-0.705808997154235,"Up in D",2.66206221358879,"PLTP","Phospholipid transfer protein","PLTP_HUMAN"
-0.694390058517476,12.4746414422989,-6.98695030330573,0.000161138024639204,0.00117472949858266,0.0446429847863836,"MT1X_HUMAN",1,-5.81486702195465,0.0003983601257414,0.00217902516474554,-0.521950483322151,"Up in D",2.66173775422046,"MT1X","Metallothionein-1X","MT1X_HUMAN"
0.399311065673814,9.98074626922607,5.47942549876237,0.00075375519509315,0.00387086686897837,-1.66653321392544,"TRIO_HUMAN",47,5.81415954404955,0.000398680994358685,0.00217902516474554,-0.396826744079601,"Non-significant",2.66173775422046,"TRIO","Triple functional domain protein","TRIO_HUMAN"
0.244853973388674,8.32424426078796,5.31095012667532,0.000911352958335228,0.00450348228010477,-1.87600540281544,"CIC_HUMAN",41,5.81390025042699,0.000398798665226415,0.00217902516474554,-0.411949872970581,"Non-significant",2.66173775422046,"CIC","Protein capicua homolog","CIC_HUMAN"
0.452074766159074,11.8188661336899,6.02542724601799,0.000417841012818289,0.00246070702085355,-1.01388469762488,"GTR2_HUMAN",9,5.80997439537412,0.000400584945286114,0.00218731241322445,-0.354720115661625,"Non-significant",2.66008918237184,"SLC2A2","Solute carrier family 2, facilitated glucose transporter member 2","GTR2_HUMAN"
0.288688421249391,9.74893462657928,5.70000599247824,0.000591199643254225,0.00321207839579134,-1.39811282926653,"BYST_HUMAN",17,5.80905699075854,0.000401003635370038,0.00218744808586458,-0.628996133804325,"Up in D",2.66006224518112,"BYSL","Bystin","BYST_HUMAN"
0.425227522850033,7.83366018533706,5.66747744256645,0.000612518330384087,0.00329137333293807,-1.437285347095,"TTL_HUMAN",16,5.80863158847658,0.000401197946074957,0.00218744808586458,0.297483682632442,"Non-significant",2.66006224518112,"TTL","Tubulin--tyrosine ligase","TTL_HUMAN"
0.126213550567599,14.8050191402435,4.50857562677514,0.0023765834573567,0.00949543387186368,-2.92821332025019,"SND1_HUMAN",65,5.808148874356,0.000401418560494499,0.00218744808586458,-0.275281667709349,"Non-significant",2.66006224518112,"SND1","Staphylococcal nuclease domain-containing protein 1","SND1_HUMAN"
0.188785552978516,9.2505271434784,5.05064093396478,0.00123137538829112,0.00566083847059158,-2.20739932781442,"METH_HUMAN",56,5.8068394175049,0.000402017692577765,0.00218924265609127,-0.125446796417249,"Non-significant",2.65970609847738,"MTR","Methionine synthase","METH_HUMAN"
-0.264227151870738,9.87678396701813,-5.38140178942334,0.000841403887736269,0.00421990622480757,-1.78793546036617,"LCAP_HUMAN",34,-5.80609277711915,0.000402359752438332,0.00218963583587165,-0.288464903831483,"Non-significant",2.65962810781845,"LNPEP","Leucyl-cystinyl aminopeptidase","LCAP_HUMAN"
-0.158897638320951,12.5015968084335,-5.32691197417946,0.000894959441270305,0.0044359810057833,-1.85599183524383,"ACBD5_HUMAN",24,-5.80419947159938,0.000403228572068654,0.00219289318616961,0.130306720733643,"Non-significant",2.65898252189607,"ACBD5","Acyl-CoA-binding domain-containing protein 5","ACBD5_HUMAN"
-0.146015882492053,14.2946206331253,-4.87994044413136,0.00150776729972134,0.00664531443234057,-2.42988821521008,"ACD11_HUMAN",40,-5.80184940781386,0.000404309864709072,0.0021973008990284,-0.716388225555425,"Up in D",2.65811046659354,"ACAD11","Acyl-CoA dehydrogenase family member 11","ACD11_HUMAN"
1.05586397647857,8.26204293966293,6.04237106282299,0.000410505545632554,0.00242772740325258,-0.994254564829701,"IGJ_HUMAN",2,5.79180646985168,0.000408966807718803,0.00222112227431751,0.0830063819885201,"Non-significant",2.6534275325818,"JCHAIN","Immunoglobulin J chain","IGJ_HUMAN"
0.563745975494381,9.52592396736145,5.54927418238335,0.000697470110734619,0.00364067836808838,-1.58082539979784,"ADCY9_HUMAN",26,5.78588990248197,0.000411737929859008,0.00223337900100174,-0.351609349250794,"Non-significant",2.65103757156498,"ADCY9","Adenylate cyclase type 9","ADCY9_HUMAN"
0.182401418685924,11.6363197565079,5.33830273930663,0.000883459879927895,0.00438702170485615,-1.84173119909528,"SSRP1_HUMAN",25,5.78581298233568,0.000411774092371037,0.00223337900100174,0.475210428237913,"Non-significant",2.65103757156498,"SSRP1","FACT complex subunit SSRP1","SSRP1_HUMAN"
-0.243018388748149,12.4460250139237,-5.26424286359463,0.00096125983646506,0.00465619289324131,-1.9347714768738,"SAFB1_HUMAN",45,-5.78363794265215,0.000412798091999719,0.00223743735369788,-0.168773174285901,"Non-significant",2.65024911571002,"SAFB","Scaffold attachment factor B1","SAFB1_HUMAN"
-0.203362703323364,9.77017319202423,-5.56655136514139,0.000684276531944084,0.00358438978708476,-1.55972746169699,"CX038_HUMAN",20,-5.78055106660404,0.000414256190481711,0.00224384160852376,0.22242975234985,"Non-significant",2.64900780292921,"CXorf38","Uncharacterized protein CXorf38","CX038_HUMAN"
0.288793087005619,8.37003326416016,5.63007354701614,0.00063809161429921,0.00338618401466566,-1.48250373071423,"M4K5_HUMAN",18,5.77873639982108,0.000415115998232799,0.00224699880564438,-0.00890612602232643,"Non-significant",2.64839715842297,"MAP4K5","Mitogen-activated protein kinase kinase kinase kinase 5","M4K5_HUMAN"
0.526118516922025,10.8014303445816,6.26773972851301,0.000325408121002532,0.00202960115976642,-0.73660391616735,"S35F6_HUMAN",6,5.77659389893445,0.000416133664000939,0.00225100569980241,0.140905380249023,"Non-significant",2.64762340531507,"SLC35F6","Solute carrier family 35 member F6","S35F6_HUMAN"
-0.106389522552471,14.4584820270538,-4.59777534152418,0.00212661147017144,0.00869724065976363,-2.80672989306869,"PRS7_HUMAN",32,-5.77472454163019,0.000417023830495065,0.0022543180284057,0.0924286842346227,"Non-significant",2.64698481577939,"PSMC2","26S proteasome regulatory subunit 7","PRS7_HUMAN"
-0.239736080169676,13.817407131195,-5.65185208209785,0.000623060736554547,0.00333037866693254,-1.45615241276228,"PRPS1_HUMAN",18,-5.77413011842175,0.000417307326566327,0.00225434863366124,-0.1676645278931,"Non-significant",2.64697891971539,"PRPS1","Ribose-phosphate pyrophosphokinase 1","PRPS1_HUMAN"
0.13000082969668,14.82934486866,5.07023286089122,0.00120340306889653,0.00555030963834848,-2.18212683161811,"RL3_HUMAN",26,5.77345958369638,0.000417627376582802,0.00225457653598992,0.189033269882225,"Non-significant",2.64693501713545,"RPL3","Large ribosomal subunit protein uL3","RL3_HUMAN"
-0.302171230316169,16.6415402889252,-6.64590730817904,0.000223289183443307,0.001508549903796,-0.31826681973266,"ACBP_HUMAN",9,-5.7707263455746,0.000418934761573751,0.00226013075492647,-0.0605683326721493,"Non-significant",2.64586643496747,"DBI","Acyl-CoA-binding protein","ACBP_HUMAN"
0.231476068496701,9.14584529399872,5.59527793608383,0.000662947106688438,0.00348842595568741,-1.52473737415345,"ADDG_HUMAN",19,5.76297083995264,0.000422669001810915,0.00227799802282972,0.112547874450675,"Non-significant",2.6424466571992,"ADD3","Gamma-adducin","ADDG_HUMAN"
0.348275423049929,8.27806675434113,5.79876583789012,0.000531353355864014,0.00296928452443568,-1.28004176742564,"GALT4_HUMAN",13,5.76268338375496,0.000422808112198862,0.00227799802282972,-0.0277431011199791,"Non-significant",2.6424466571992,"GALNT4","Polypeptide N-acetylgalactosaminyltransferase 4","GALT4_HUMAN"
0.29014658927915,11.2661989927292,5.91427306114203,0.000469731651117588,0.00268011018684039,-1.14357504935819,"RM01_HUMAN",13,5.76147157005456,0.000423395106036696,0.00227964690801709,-0.107194662094116,"Non-significant",2.64213241518154,"MRPL1","Large ribosomal subunit protein uL1m","RM01_HUMAN"
0.218725442886354,9.46134126186371,5.11546036367496,0.0011414661634779,0.00533560470030887,-2.1239921458246,"DOP1B_HUMAN",66,5.759282680135,0.000424457660631422,0.0022838524259704,-0.149215459823619,"Non-significant",2.64133196200996,"DOP1B","Protein DOP1B","DOP1B_HUMAN"
-0.202886819839478,11.5631519556046,-5.54481338142967,0.000700922140271033,0.00365037371383772,-1.58627924020436,"OTUL_HUMAN",20,-5.75795144337467,0.000425105317394537,0.00228582143494982,-0.0444321632385005,"Non-significant",2.64095769906975,"OTULIN","Ubiquitin thioesterase otulin","OTUL_HUMAN"
0.257637977600099,11.4824187755585,5.39796796501551,0.000825831495765227,0.00417290087053349,-1.76732578770333,"EIF2A_HUMAN",27,5.75679963333177,0.000425666558403866,0.00228732348005892,-0.04569363594055,"Non-significant",2.6406724118383,"EIF2A","Eukaryotic translation initiation factor 2A","EIF2A_HUMAN"
-0.108721017837549,14.5358463525772,-4.43088819869113,0.00262062274723826,0.0102229485437939,-3.03493548016137,"PUR9_HUMAN",41,-5.75516356814693,0.000426465162593691,0.00229009816630391,0.0433897972107005,"Non-significant",2.64014590099184,"ATIC","Bifunctional purine biosynthesis protein ATIC","PUR9_HUMAN"
0.307827711105348,9.63592922687531,5.48879415357944,0.000745921874773473,0.00384524148151967,-1.65499890115148,"MICU1_HUMAN",23,5.75350257231421,0.000427277621349127,0.00229294353149922,-0.175203800201402,"Non-significant",2.63960664054275,"MICU1","Calcium uptake protein 1, mitochondrial","MICU1_HUMAN"
0.111131668090772,13.3784041404724,4.31299537882087,0.00304487057962935,0.0114698606699687,-3.19851148923579,"DHX9_HUMAN",57,5.7523676388481,0.00042783374067786,0.00229441042423011,0.0726678371429497,"Non-significant",2.63932889287102,"DHX9","ATP-dependent RNA helicase A","DHX9_HUMAN"
1.33556365966797,6.96833765506744,5.58764597101928,0.000668541085832022,0.00351330464406802,-1.53402255337522,"NET4_HUMAN",9,5.74997003043963,0.000429011190753937,0.00229920528518986,0.0366439819335991,"Non-significant",2.63842225089472,"NTN4","Netrin-4","NET4_HUMAN"
0.512748122215271,7.69086354970932,5.55097221103588,0.000696161025832618,0.00363959443531305,-1.57875007276115,"ITB2_HUMAN",19,5.74826529276807,0.000429850543219437,0.0023021830413746,-0.0858292579650861,"Non-significant",2.63786014955997,"ITGB2","Integrin beta-2","ITB2_HUMAN"
0.338691949844362,8.14335501194,5.68276395257247,0.000602395511182143,0.00325421915960846,-1.41885899082558,"SESN3_HUMAN",15,5.7460163266456,0.000430960617391123,0.00230660583740869,0.411722660064699,"Non-significant",2.63702661322219,"SESN3","Sestrin-3","SESN3_HUMAN"
0.909176826477049,9.23425817489624,6.20233695949197,0.000347886612122873,0.00213521329104765,-0.810719690740211,"EMP3_HUMAN",1,5.7434995757549,0.000432206606155983,0.00231174977083036,0.23047828674316,"Non-significant",2.63605917675189,"EMP3","Epithelial membrane protein 3","EMP3_HUMAN"
0.195297956466671,9.64982831478119,5.11436204771553,0.00114292794323272,0.005338927651923,-2.12540049695442,"WDR7_HUMAN",40,5.74192398654089,0.00043298866143085,0.00231440711386687,0.0752811431884775,"Non-significant",2.63556024445324,"WDR7","WD repeat-containing protein 7","WDR7_HUMAN"
0.169474124908426,10.8753287792206,5.0243676938079,0.00127001763788693,0.00580232157309378,-2.24137527970714,"SYLM_HUMAN",37,5.74025492785696,0.000433818807999368,0.00231731784602164,-0.276183843612674,"Non-significant",2.63501439378617,"LARS2","Leucine--tRNA ligase, mitochondrial","SYLM_HUMAN"
0.916275620460515,7.4795246720314,5.55619372502582,0.000692152544072733,0.00362097082050687,-1.57237079305649,"CDK14_HUMAN",14,5.73581214031878,0.000436037074382703,0.00232763475101398,-0.495007872581479,"Non-significant",2.63308516752049,"CDK14","Cyclin-dependent kinase 14","CDK14_HUMAN"
0.527276873588558,7.14757531881332,5.60165909950529,0.000658309701197464,0.00346627184653876,-1.51697996198627,"SNX29_HUMAN",14,5.73019740168413,0.000438858344660463,0.0023411549037311,-0.114838242530825,"Non-significant",2.63056985003256,"SNX29","Sorting nexin-29","SNX29_HUMAN"
0.215189456939699,8.66108226776123,5.26371421733787,0.000961841699687348,0.00465619289324131,-1.93543834081957,"WWC2_HUMAN",30,5.7294807578744,0.000439219882393854,0.0023415441036424,-0.0194618701934743,"Non-significant",2.63049765774603,"WWC2","Protein WWC2","WWC2_HUMAN"
0.218360662460324,8.86726176738739,5.29927184585192,0.000923557196997002,0.00453789252788878,-1.89067040856277,"EFNMT_HUMAN",28,5.72820357322407,0.000439865017746515,0.00234344369927461,-0.332065105438234,"Non-significant",2.63014547584895,"METTL13","eEF1A lysine and N-terminal methyltransferase","EFNMT_HUMAN"
-0.147136211395278,17.0404832363129,-5.61141973115811,0.000651285674734867,0.00344278511163477,-1.50512481788781,"GSTO1_HUMAN",19,-5.72267226176915,0.000442671058311391,0.00235684577896235,0.116491436958315,"Non-significant",2.62766883475906,"GSTO1","Glutathione S-transferase omega-1","GSTO1_HUMAN"
0.425776720046999,8.49072706699371,6.34549717665325,0.000300760642821902,0.00191101946425757,-0.649175004523206,"HERP1_HUMAN",7,5.71922216658685,0.000444431255097642,0.00236466570745067,-0.080707788467409,"Non-significant",2.6262302467533,"HERPUD1","Homocysteine-responsive endoplasmic reticulum-resident ubiquitin-like domain member 1 protein","HERP1_HUMAN"
0.470506191253659,9.19305849075317,6.39645430393135,0.000285737979271088,0.00183278890419416,-0.592281136006091,"GBRL2_HUMAN",6,5.71655577024853,0.000445796888129751,0.00237037742482621,-0.0525480508804304,"Non-significant",2.62518249767384,"GABARAPL2","Gamma-aminobutyric acid receptor-associated protein-like 2","GBRL2_HUMAN"
-0.187081575393703,10.7765086889267,-5.50311027958418,0.000734125287877474,0.00379891108790678,-1.63739653902408,"HGH1_HUMAN",20,-5.71594350642846,0.000446111118451791,0.00237049483635745,0.478943824768081,"Non-significant",2.6251609863665,"HGH1","Protein HGH1 homolog","HGH1_HUMAN"
0.524371266365051,7.07577139139176,5.45569324720735,0.000774008602606407,0.00395734455044007,-1.69580496542903,"SI1L3_HUMAN",31,5.70783323226958,0.000450296579042436,0.00238995531093585,-0.0958244800567503,"Non-significant",2.6216102197194,"SIPA1L3","Signal-induced proliferation-associated 1-like protein 3","SI1L3_HUMAN"
-0.224350690841657,16.1599756479263,-5.49750965057336,0.000738715482372566,0.00382022780367814,-1.64427946005393,"SDHB_HUMAN",20,-5.70722601539698,0.000450611676859449,0.00238995531093585,-0.0243458747864,"Non-significant",2.6216102197194,"SDHB","Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial","SDHB_HUMAN"
0.132830142974871,11.2354373931885,4.65240197870069,0.00198783793777411,0.00825029003943691,-2.73289016962284,"CUL4A_HUMAN",45,5.70713853997843,0.000450657089688421,0.00238995531093585,0.0993020534515505,"Non-significant",2.6216102197194,"CUL4A","Cullin-4A","CUL4A_HUMAN"
2.32780003547668,8.35955011844635,5.54969211839346,0.000697147652855713,0.00364067836808838,-1.58031456309539,"LCAT_HUMAN",4,5.70339574266472,0.00045260488075728,0.00239871717992461,0.143762350082399,"Non-significant",2.62002095438264,"LCAT","Phosphatidylcholine-sterol acyltransferase","LCAT_HUMAN"
-0.2734944820404,10.324833035469,-5.44026058010687,0.000787501759394622,0.0040162094756304,-1.71488114251066,"WBP11_HUMAN",22,-5.69638652905779,0.000456277481842548,0.00241590732283807,-0.715127825737,"Up in D",2.61691972979926,"WBP11","WW domain-binding protein 11","WBP11_HUMAN"
-0.244850873947144,9.87981712818146,-5.36138926013672,0.000860650355419473,0.0043053742194042,-1.81288303178252,"APBA1_HUMAN",25,-5.6960703587937,0.000456443914950797,0.00241590732283807,-0.434478044509895,"Non-significant",2.61691972979926,"APBA1","Amyloid-beta A4 precursor protein-binding family A member 1","APBA1_HUMAN"
-0.143539905548101,10.1188087463379,-5.30643282916913,0.000916052447240682,0.00451844957866924,-1.88167576125781,"RED_HUMAN",22,-5.69508103417092,0.000456965129911795,0.00241708935078507,-0.544595956802375,"Up in D",2.61670729504718,"IK","Protein Red","RED_HUMAN"
0.25007581710817,9.88274240493775,5.1486230600676,0.00109828533969302,0.00519014982310379,-2.08154792342707,"RGPA2_HUMAN",69,5.68883804922582,0.000460269301695265,0.00243298053026409,0.108440160751343,"Non-significant",2.61386136646281,"RALGAPA2","Ral GTPase-activating protein subunit alpha-2","RGPA2_HUMAN"
-0.264474153518673,14.1995447874069,-5.71296937601434,0.000582933926895062,0.0031867437689654,-1.38254093935295,"HNMT_HUMAN",15,-5.68535933268849,0.000462121835509308,0.00243985893516358,-0.047748327255249,"Non-significant",2.61263528245268,"HNMT","Histamine N-methyltransferase","HNMT_HUMAN"
-0.136773586273199,13.8730070590973,-4.69624208069931,0.00188363969950003,0.0079108967503847,-2.67393767846039,"SYDC_HUMAN",43,-5.68526544427114,0.00046217194766409,0.00243985893516358,-0.25519609451295,"Non-significant",2.61263528245268,"DARS1","Aspartate--tRNA ligase, cytoplasmic","SYDC_HUMAN"
0.7147251367569,7.85883492231369,5.52913823884231,0.000713203324415431,0.00370482187855749,-1.60546527109051,"PCSK9_HUMAN",13,5.67929694417133,0.000465369871755473,0.00245514378376067,-0.00287485122680664,"Non-significant",2.6099230686468,"PCSK9","Proprotein convertase subtilisin/kexin type 9","PCSK9_HUMAN"
0.255557060241696,8.91690516471863,5.39197309625388,0.000831429645959482,0.00419280307477641,-1.77477953786065,"MTO1_HUMAN",23,5.67689688823168,0.000466662669474623,0.00246036445751598,0.00544309616088867,"Non-significant",2.60900055543149,"MTO1","Protein MTO1 homolog, mitochondrial","MTO1_HUMAN"
