"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","CTRL.myr_vs_HBV.myr","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-0.124797105789202,17.2991285324097,-4.03649136147822,0.00175274670309029,0.0167848541480681,-1.88783524904781,"PRDX6_HUMAN",27,-4.34770596947378,0.000913381501741787,0.010113149134408,-0.00120973587035067,"Non-significant",1.99511358835188,"PRDX6","Peroxiredoxin-6","PRDX6_HUMAN"
-0.169067621231079,17.0385858217875,-4.10134010006807,0.00156370018456546,0.0154038683635921,-1.77063575109373,"IDHP_HUMAN",30,-4.34624105789429,0.000915763659636901,0.0101257296079852,0.250684022903462,"Non-significant",1.99457367395963,"IDH2","Isocitrate dehydrogenase [NADP], mitochondrial","IDHP_HUMAN"
-0.124764919281001,12.1420929431915,-3.8930676140961,0.00225969478503642,0.0202030137711672,-2.14819208305635,"AMPD2_HUMAN",42,-4.34319848939524,0.00092073194060855,0.0101537121985298,0.0173447132110613,"Non-significant",1.99337515059871,"AMPD2","AMP deaminase 2","AMPD2_HUMAN"
-0.154927015304576,14.0012931029002,-4.27549773373504,0.00115368471860472,0.0124350075704251,-1.45771040353323,"PRPS1_HUMAN",18,-4.34316111416417,0.000920793145110923,0.0101537121985298,0.0549243688583765,"Non-significant",1.99337515059871,"PRPS1","Ribose-phosphate pyrophosphokinase 1","PRPS1_HUMAN"
0.268759012222247,12.4284793535868,5.38322176116729,0.000182942649560409,0.00325688922800975,0.452439509080627,"B2CL1_HUMAN",5,4.34185261958392,0.000922938558109605,0.0101635794874753,-0.0026361942291242,"Non-significant",1.99295331194586,"BCL2L1","Bcl-2-like protein 1","B2CL1_HUMAN"
-0.153799057006854,18.1205689112345,-3.97305836849786,0.00196064199177798,0.0183361766020479,-2.00279938542765,"PDIA1_HUMAN",51,-4.34061356098523,0.000924974905414623,0.0101711317253769,-0.2467482089996,"Non-significant",1.99263072114403,"P4HB","Protein disulfide-isomerase","PDIA1_HUMAN"
0.356935381889345,9.5857028166453,4.53640604722505,0.000736661194841488,0.00919638330334373,-0.994554389300793,"SPON2_HUMAN",7,4.33951286372536,0.000926787771307821,0.0101711317253769,0.054174065589903,"Non-significant",1.99263072114403,"SPON2","Spondin-2","SPON2_HUMAN"
0.172042250633245,10.9686510562897,4.42617514659931,0.000889444177494435,0.0104609447619353,-1.18935063554816,"TM9S1_HUMAN",14,4.33856368304256,0.000928354047442746,0.0101711317253769,-0.372168242931368,"Non-significant",1.99263072114403,"TM9SF1","Transmembrane 9 superfamily member 1","TM9S1_HUMAN"
0.0896159410476454,13.870104153951,3.63918006291818,0.00356066755903969,0.0282042351387091,-2.61219184880866,"PLAK_HUMAN",41,4.3383963470967,0.000928630458992204,0.0101711317253769,-0.0882866382598877,"Non-significant",1.99263072114403,"JUP","Junction plakoglobin","PLAK_HUMAN"
0.176799893379211,9.81977113087972,4.23460895605775,0.00123866237999006,0.0130905190665529,-1.53092642679355,"COR2A_HUMAN",19,4.33350283052217,0.000936751623896639,0.0102462724729583,0.0361811518669102,"Non-significant",1.98943409937429,"CORO2A","Coronin-2A","COR2A_HUMAN"
-0.15981662273404,10.8040152390798,-4.20292902418275,0.00130896307251451,0.013628613730917,-1.58776239504851,"RDH13_HUMAN",20,-4.32515264849512,0.000950779969974151,0.010385737655887,0.0551544427871491,"Non-significant",1.98356265189691,"RDH13","Retinol dehydrogenase 13","RDH13_HUMAN"
-0.207691907882717,10.1397968133291,-4.11861400132193,0.00151699960418611,0.0150717063364554,-1.7394763545645,"HGFL_HUMAN",32,-4.32392145561951,0.000952866743135106,0.0103945611026295,0.0506082773208369,"Non-significant",1.9831938434879,"MST1","Hepatocyte growth factor-like protein","HGFL_HUMAN"
0.289106845855709,8.94958408673604,4.48407218840718,0.000805457713111083,0.00972653021464156,-1.08687016491943,"SRC_HUMAN",9,4.32192843067374,0.000956254836928629,0.0104175376135643,-0.00518953800202482,"Non-significant",1.98223492280407,"SRC","Proto-oncogene tyrosine-protein kinase Src","SRC_HUMAN"
-0.255603671073926,14.9569006760915,-4.56559499267665,0.000700985041747851,0.00890141474106997,-0.94319957016504,"UDB15_HUMAN",9,-4.32096411723216,0.000957898629957346,0.010421475456042,-0.00593280792238637,"Non-significant",1.98207078995639,"UGT2B15","UDP-glucuronosyltransferase 2B15","UDB15_HUMAN"
0.322080612182619,10.267276207606,4.26102183109908,0.00118305389078413,0.0126842730480246,-1.48361270145065,"GIPC1_HUMAN",14,4.3112202829178,0.000974673584138537,0.0105898024308742,0.101977109909051,"Non-significant",1.97511214225149,"GIPC1","PDZ domain-containing protein GIPC1","GIPC1_HUMAN"
0.138670802116373,11.9395014444987,4.15463233622445,0.00142421804644995,0.0143784100167686,-1.67458825088867,"TS101_HUMAN",21,4.31022430113569,0.000976405342480354,0.0105944542300906,0.335121631622313,"Non-significant",1.9749214109178,"TSG101","Tumor susceptibility gene 101 protein","TS101_HUMAN"
0.415749669075012,8.14722379048665,4.91414569514409,0.000390930145012158,0.00572448520452939,-0.337782204869897,"PDGFA_HUMAN",3,4.30612790322773,0.000983561555092104,0.010657873010978,-0.225582361221313,"Non-significant",1.97232945870198,"PDGFA","Platelet-derived growth factor subunit A","PDGFA_HUMAN"
0.122013688087462,11.4818465709686,3.93530714309166,0.00209632286866262,0.0191424898355294,-2.07136091958551,"RIC8A_HUMAN",31,4.30397086435504,0.000987351639860538,0.0106846961080514,-0.207141816616058,"Non-significant",1.97123782543938,"RIC8A","Synembryn-A","RIC8A_HUMAN"
-0.114717602729781,15.9253450234731,-3.87509366486402,0.00233314865133238,0.0206777525511213,-2.1809217507882,"ANXA4_HUMAN",33,-4.29691781762752,0.000999850456972015,0.0108055647125154,-0.00147008895874023,"Non-significant",1.96635253140725,"ANXA4","Annexin A4","ANXA4_HUMAN"
-0.134038686752319,17.3040777842204,-4.00269361272344,0.00186051095472576,0.0175818285221584,-1.94905097473698,"IDHC_HUMAN",28,-4.29356711494028,0.00100584566468375,0.0108559199427422,-0.00967115163803278,"Non-significant",1.96433336805222,"IDH1","Isocitrate dehydrogenase [NADP] cytoplasmic","IDHC_HUMAN"
0.0943506956100499,11.9012378851573,3.57195303081804,0.00402007768856611,0.0307009724858515,-2.7355335154947,"RIGI_HUMAN",56,4.28983291603457,0.00101257097270728,0.0109073674191338,0.163974642753601,"Non-significant",1.96228005723076,"RIGI","Antiviral innate immune response receptor RIG-I","RIGI_HUMAN"
0.119021296501151,15.5734283129374,3.91143873306533,0.0021870814977469,0.0197713140513783,-2.1147612165568,"TRXR1_HUMAN",31,4.28943148878643,0.00101329671483278,0.0109073674191338,-0.361103653907813,"Non-significant",1.96228005723076,"TXNRD1","Thioredoxin reductase 1, cytoplasmic","TRXR1_HUMAN"
0.358101367950439,9.06223154067993,4.25749491630807,0.00119032655324083,0.0127102062338136,-1.48992662960503,"CDHR5_HUMAN",12,4.28551439365793,0.00102040681718351,0.0109693732847228,0.125514984130843,"Non-significant",1.95981818434523,"CDHR5","Cadherin-related family member 5","CDHR5_HUMAN"
0.163136243820187,8.35622477531433,4.3297008565545,0.00105028580273846,0.0116927023545965,-1.36090630806461,"SESN3_HUMAN",15,4.28427637985326,0.00102266473442596,0.0109744296101498,-0.204149305820467,"Non-significant",1.95961804271243,"SESN3","Sestrin-3","SESN3_HUMAN"
0.274587392807005,8.25653302669525,4.15257980994792,0.00142934360751571,0.0144122524792558,-1.67828286591344,"SMAG1_HUMAN",24,4.28358434080557,0.00102392914685969,0.0109744296101498,0.218850076198578,"Non-significant",1.95961804271243,"SAMD4A","Protein Smaug homolog 1","SMAG1_HUMAN"
0.0995110273361277,13.5448560714722,3.8373416669818,0.002495559742655,0.0216450523250344,-2.24973300351651,"ACOT9_HUMAN",29,4.28303812474105,0.0010249282729302,0.0109744296101498,-0.0509202480316162,"Non-significant",1.95961804271243,"ACOT9","Acyl-coenzyme A thioesterase 9, mitochondrial","ACOT9_HUMAN"
-0.106992244720445,15.1527261734009,-4.5429697187366,0.00072847661720407,0.00915043194438559,-0.982997888580361,"GPX1_HUMAN",15,-4.28026249270544,0.00103002103472964,0.0110072647501956,0.0158618688583108,"Non-significant",1.95832058761122,"GPX1","Glutathione peroxidase 1","GPX1_HUMAN"
-0.116157531738281,16.2764105796814,-4.01496275448974,0.00182061899240277,0.0173257266408165,-1.92681837607437,"AK1A1_HUMAN",24,-4.27934945533192,0.00103170201389641,0.0110072647501956,-0.00319278240205101,"Non-significant",1.95832058761122,"AKR1A1","Aldo-keto reductase family 1 member A1","AK1A1_HUMAN"
-0.178323745727557,19.0666629473368,-4.49324072427704,0.000792936611139109,0.00965300907306484,-1.07067504902563,"FABPL_HUMAN",12,-4.2791562715289,0.00103205804597626,0.0110072647501956,0.140794932842256,"Non-significant",1.95832058761122,"FABP1","Fatty acid-binding protein, liver","FABPL_HUMAN"
0.0971448421478112,13.7353948752085,4.06564068014116,0.00166499963942784,0.0161280715966985,-1.8351116869365,"DCTN2_HUMAN",21,4.27238860908904,0.00104461136319099,0.0111265485565572,-0.113552093505863,"Non-significant",1.95363953245801,"DCTN2","Dynactin subunit 2","DCTN2_HUMAN"
0.478439748287202,7.84275031089783,4.21018697680276,0.0012924989149155,0.0135188400019541,-1.57473282940377,"I13R1_HUMAN",12,4.27040383180654,0.00104832285357628,0.0111514657474011,-0.0908541679382129,"Non-significant",1.9526680452462,"IL13RA1","Interleukin-13 receptor subunit alpha-1","I13R1_HUMAN"
-0.349879980087282,9.16936699549357,-4.29751614345913,0.00111045939597151,0.0121136959880007,-1.41835136492523,"S38A4_HUMAN",10,-4.26866557841804,0.00105158457491847,0.0111715396606045,0.126074671745302,"Non-significant",1.9518869683325,"SLC38A4","Sodium-coupled neutral amino acid transporter 4","S38A4_HUMAN"
0.276563167572018,9.1417092482249,5.63547663120377,0.000123178392958831,0.00247789801875351,0.865067483166616,"ULBP3_HUMAN",4,4.2629531045989,0.00106237793539497,0.0112714692962858,0.478041529655457,"Non-significant",1.94801946765602,"ULBP3","UL16-binding protein 3","ULBP3_HUMAN"
0.491549015045166,8.22532025973002,4.40170663806119,0.000927640004731484,0.0108156617086376,-1.2327695580582,"YLAT2_HUMAN",5,4.25438477992821,0.00107878294101322,0.0114162221708538,0.151094317436218,"Non-significant",1.94247758801561,"SLC7A6","Y+L amino acid transporter 2","YLAT2_HUMAN"
-0.153282761573788,11.1327799161275,-4.222801226805,0.00126439448270675,0.0132803779109051,-1.55209927747885,"HUTU_HUMAN",17,-4.25435993556181,0.00107883088805411,0.0114162221708538,0.0262594223022479,"Non-significant",1.94247758801561,"UROC1","Urocanate hydratase","HUTU_HUMAN"
-0.32398706674576,7.92299044132233,-4.11678836676582,0.00152186615805989,0.0151015949530558,-1.74276830194225,"MCM3_HUMAN",28,-4.24950571605448,0.00108824151476854,0.0115008306768842,0.0825939774513262,"Non-significant",1.93927079048479,"MCM3","DNA replication licensing factor MCM3","MCM3_HUMAN"
-0.310014605522166,11.343314965566,-4.15653560163151,0.0014194822680111,0.0143784100167686,-1.67116264582737,"CO9_HUMAN",18,-4.24788434215776,0.00109140370248187,0.0115135590424605,-0.027232348918913,"Non-significant",1.938790407597,"C9","Complement component C9","CO9_HUMAN"
-0.326203107833859,9.38076305389404,-4.19526413916822,0.00132658709892514,0.0137234697672613,-1.60152779348809,"TCEA3_HUMAN",14,-4.24743624078141,0.00109227931853538,0.0115135590424605,0.0592174530029244,"Non-significant",1.938790407597,"TCEA3","Transcription elongation factor A protein 3","TCEA3_HUMAN"
0.357088923454286,8.19627368450165,4.5173080613516,0.000761026605430617,0.00944253927073988,-1.0282073696535,"SMS1_HUMAN",6,4.24634804799723,0.00109440874105772,0.0115210619670675,0.0356131792068499,"Non-significant",1.93850748747699,"SGMS1","Phosphatidylcholine:ceramide cholinephosphotransferase 1","SMS1_HUMAN"
0.105779886245731,16.699782371521,4.01843703942479,0.00180948429152993,0.0172601864287133,-1.92052482670443,"PDLI1_HUMAN",22,4.24456101687683,0.00109791501503229,0.0115332984894964,-0.0491923093795865,"Non-significant",1.93804646799414,"PDLIM1","PDZ and LIM domain protein 1","PDLI1_HUMAN"
0.328206062316893,9.11433641115824,4.3963680749556,0.000936198646802462,0.0108603514601049,-1.24225117860472,"GNPTG_HUMAN",8,4.24430953115494,0.00109840937995204,0.0115332984894964,0.352189004421232,"Non-significant",1.93804646799414,"GNPTG","N-acetylglucosamine-1-phosphotransferase subunit gamma","GNPTG_HUMAN"
0.271412611007651,10.907109896342,4.35712146706625,0.00100170032346228,0.0112910104421331,-1.31204720599114,"NAR4_HUMAN",10,4.24032792016623,0.0011062671381817,0.0116008168154873,-0.200284481048598,"Non-significant",1.93551143094808,"ART4","Ecto-ADP-ribosyltransferase 4","NAR4_HUMAN"
-0.123362779617281,16.2972127596537,-3.83001258404332,0.00252841787764743,0.0218466620296887,-2.26310197515278,"SDHA_HUMAN",38,-4.23880641553553,0.00110928520189138,0.0116174753038289,0.0288852453231794,"Non-significant",1.93488824206168,"SDHA","Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial","SDHA_HUMAN"
0.107842922210686,10.7952391306559,3.60305742172028,0.00380041051521503,0.0294994615636605,-2.67844804441067,"ROCK1_HUMAN",82,4.23556534577877,0.0011157426686208,0.0116700652096283,0.220367074012756,"Non-significant",1.93292671721062,"ROCK1","Rho-associated protein kinase 1","ROCK1_HUMAN"
-0.172640800476103,17.92196448644,-4.09595151611227,0.00157857156421114,0.0154699276420857,-1.78036111162074,"ECHM_HUMAN",21,-4.22839268912516,0.00113017217093393,0.0118057959295373,0.270854830741882,"Non-significant",1.92790472809787,"ECHS1","Enoyl-CoA hydratase, mitochondrial","ECHM_HUMAN"
-0.123102188110373,13.7678762276967,-4.00933316865002,0.00183881199686286,0.0174376022152911,-1.93701816555541,"GALE_HUMAN",23,-4.22714158265376,0.00113270879675458,0.0118171044816745,-0.0556501150131243,"Non-significant",1.92748892461217,"GALE","UDP-glucose 4-epimerase","GALE_HUMAN"
-0.112932443618774,16.6313800811768,-3.93465540135674,0.00209874869237522,0.0191431320122709,-2.07254546691615,"AOFA_HUMAN",25,-4.2247315699164,0.00113761174201094,0.0118530392657986,0.332574486732476,"Non-significant",1.92617027690055,"MAOA","Amine oxidase [flavin-containing] A","AOFA_HUMAN"
-0.0763744115829414,14.2844118277232,-3.29815423804081,0.00661148423636745,0.0441145586116242,-3.23869954763326,"SYAC_HUMAN",58,-4.22376517622901,0.00113958394746074,0.0118583850717202,-0.154193043708839,"Non-significant",1.92597445112313,"AARS1","Alanine--tRNA ligase, cytoplasmic","SYAC_HUMAN"
-0.163339018821731,10.9344470500946,-4.26263673631721,0.00117973932306065,0.012682197722902,-1.48072207920315,"SMAP2_HUMAN",15,-4.22254024333908,0.00114208886567344,0.0118692534671714,-0.180921792984012,"Non-significant",1.92557659572812,"SMAP2","Stromal membrane-associated protein 2","SMAP2_HUMAN"
-0.225792407989488,13.4677063624064,-5.27174480172029,0.000218510319699013,0.00369196126443633,0.267307194744595,"NDUS7_HUMAN",6,-4.22130145165303,0.00114462792308121,0.0118801070034868,-0.128216624259926,"Non-significant",1.9251796476701,"NDUFS7","NADH dehydrogenase [ubiquinone] iron-sulfur protein 7, mitochondrial","NDUS7_HUMAN"
-0.165500402450565,11.7113023598989,-4.3102874679004,0.00108616313733661,0.0119566366966608,-1.39554397276309,"CD14_HUMAN",14,-4.22060554463942,0.00114605683410036,0.0118801070034868,0.0759600400924381,"Non-significant",1.9251796476701,"CD14","Monocyte differentiation antigen CD14","CD14_HUMAN"
0.131833791732776,10.0318593978882,4.1605151392601,0.00140963298117345,0.0143201090474958,-1.66400109373652,"CNOT2_HUMAN",18,4.21617939251247,0.00115518841958727,0.0119595111923385,0.301971316337587,"Non-significant",1.92228657041519,"CNOT2","CCR4-NOT transcription complex subunit 2","CNOT2_HUMAN"
-0.140389204025292,11.6672950585683,-3.98923179681536,0.00190532304349763,0.0179843906788679,-1.97345802167591,"FGGY_HUMAN",25,-4.21358793030956,0.00116056979181489,0.0119999372749105,0.635323166847229,"Up in HBV.myr",1.920821024055,"FGGY","FGGY carbohydrate kinase domain-containing protein","FGGY_HUMAN"
0.315929889678953,8.24973464012146,4.07818746201549,0.00162864369856399,0.01579473429383,-1.81243912267043,"RHG18_HUMAN",26,4.20512163573062,0.00117833230682069,0.0121681151938142,0.194496870040895,"Non-significant",1.91477668753157,"ARHGAP18","Rho GTPase-activating protein 18","RHG18_HUMAN"
0.178757905960076,11.4409166177114,4.31992445272592,0.00106819643803364,0.0118352885064059,-1.37834477287181,"LEG3_HUMAN",13,4.20217155650026,0.0011845875652214,0.0122171867291299,0.0699410438537633,"Non-significant",1.91302878825678,"LGALS3","Galectin-3","LEG3_HUMAN"
0.157224893569948,9.45044843355815,4.30634025431103,0.00109361269000387,0.0119943189361153,-1.40259128150419,"MEAK7_HUMAN",14,4.19777675901775,0.00119396996864232,0.0122983446579926,0.244238853454599,"Non-significant",1.91015334012802,"MEAK7","MTOR-associated protein MEAK7","MEAK7_HUMAN"
0.165859222412083,11.707911491394,4.34976047093633,0.00101450851106482,0.0113879981621875,-1.3251557590007,"XRP2_HUMAN",13,4.19503711120368,0.00119985769697487,0.0123433462067276,0.122947454452499,"Non-significant",1.90856708972603,"RP2","Protein XRP2","XRP2_HUMAN"
-0.536541879177096,7.62039271990458,-4.09428300379284,0.00158320598947696,0.0154699276420857,-1.78337295423916,"MRC1_HUMAN",20,-4.19391126697927,0.00120228593207348,0.0123526899746665,-0.0185068845749008,"Non-significant",1.90823845827927,"MRC1","Macrophage mannose receptor 1","MRC1_HUMAN"
-0.112769722938538,15.2907762527466,-4.098676804508,0.00157103208800279,0.0154386672058025,-1.77544218142045,"ECHD2_HUMAN",19,-4.19148275550524,0.00120754110789057,0.0123910184139226,-0.0060615539550497,"Non-significant",1.90689299762955,"ECHDC2","Enoyl-CoA hydratase domain-containing protein 2, mitochondrial","ECHD2_HUMAN"
-0.119559884071364,15.0468281110128,-3.84555571102509,0.00245925672809169,0.0213529694756423,-2.23475361894841,"TYPH_HUMAN",30,-4.18976998040363,0.00121126175605769,0.0124093183504356,0.013491034507755,"Non-significant",1.90625207384172,"TYMP","Thymidine phosphorylase","TYPH_HUMAN"
-0.435771346092228,8.41428637504578,-4.31926531074476,0.00106941539243405,0.0118352885064059,-1.37952085122907,"DRA_HUMAN",6,-4.18925703043745,0.00121237834013115,0.0124093183504356,-0.209341287612926,"Non-significant",1.90625207384172,"HLA-DRA","HLA class II histocompatibility antigen, DR alpha chain","DRA_HUMAN"
-0.242737174034119,9.42626516024272,-4.11400052205707,0.00152932892405415,0.0151571416655952,-1.74779584111924,"ZPI_HUMAN",17,-4.1863619458021,0.00121870033031066,0.0124517155720722,0.0740805864334124,"Non-significant",1.90477080823449,"SERPINA10","Protein Z-dependent protease inhibitor","ZPI_HUMAN"
-0.179523348808313,13.9340325196584,-4.6147139091208,0.000644969887432142,0.00837327519993773,-0.85700048788172,"NDUA6_HUMAN",10,-4.18595815650928,0.00121958479086619,0.0124517155720722,0.103266119956965,"Non-significant",1.90477080823449,"NDUFA6","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 6","NDUA6_HUMAN"
0.18460047245024,10.1999841531118,4.05750988823634,0.00168900786806417,0.0163023360377168,-1.84981127013882,"TMPS6_HUMAN",21,4.18380674622063,0.00122430845173217,0.0124842594569979,0.00178146362303799,"Non-significant",1.9036372140878,"TMPRSS6","Transmembrane protease serine 6","TMPS6_HUMAN"
0.166795492172236,12.4456679821014,4.1316972127421,0.00148259302035828,0.0148010967331943,-1.7158934175794,"PSME3_HUMAN",17,4.175320372288,0.00124312660206609,0.0126296092047881,0.0713753700256241,"Non-significant",1.89861008751512,"PSME3","Proteasome activator complex subunit 3","PSME3_HUMAN"
0.163805246353135,16.4049140612284,4.16812219283606,0.00139100260716684,0.0142537158453278,-1.65031543705323,"TPM1_HUMAN",16,4.17491822484048,0.00124402573717803,0.0126296092047881,0.0953893661498988,"Non-significant",1.89861008751512,"TPM1","Tropomyosin alpha-1 chain","TPM1_HUMAN"
0.140396595001221,11.581156094869,4.20187205416777,0.00131137885290724,0.013628613730917,-1.5896602887423,"IMPA3_HUMAN",16,4.17443220326237,0.0012451132988791,0.0126296092047881,0.134262442588806,"Non-significant",1.89861008751512,"BPNT2","Golgi-resident adenosine 3',5'-bisphosphate 3'-phosphatase","IMPA3_HUMAN"
-0.124087095260599,15.3566783269246,-4.0453368355594,0.00172562439686123,0.0165574373946767,-1.87182884663842,"MCAT_HUMAN",20,-4.17435700979385,0.00124528164577823,0.0126296092047881,-0.0255613327026332,"Non-significant",1.89861008751512,"SLC25A20","Mitochondrial carnitine/acylcarnitine carrier protein","MCAT_HUMAN"
0.213068068027498,7.72200393676758,3.9494871289548,0.00204425525977288,0.0188363520364787,-2.04559607111598,"DMXL2_HUMAN",49,4.1738877457419,0.00124633278974284,0.0126296092047881,-0.0848115682601929,"Non-significant",1.89861008751512,"DMXL2","DmX-like protein 2","DMXL2_HUMAN"
0.172195672988886,9.5636944770813,3.91952589323182,0.00215588428358204,0.0195763928186271,-2.10005181483615,"GBA2_HUMAN",36,4.1696492608209,0.00125586861287142,0.012710391303619,0.0124477148056368,"Non-significant",1.89584107899859,"GBA2","Non-lysosomal glucosylceramidase","GBA2_HUMAN"
0.139996767044064,9.50950010617574,3.82005602877419,0.00257377144084742,0.0221017107948999,-2.28126881880858,"CRBG1_HUMAN",41,4.16583667013081,0.00126451072372231,0.01277171632373,0.399761497974397,"Non-significant",1.8937507362653,"CRYBG1","Beta/gamma crystallin domain-containing protein 1","CRBG1_HUMAN"
0.297337174415587,8.98323154449463,4.02836980440124,0.00177803809619946,0.0169801593511316,-1.90253715656035,"S14L1_HUMAN",29,4.16559044759606,0.00126507095368557,0.01277171632373,0.246245384216307,"Non-significant",1.8937507362653,"SEC14L1","SEC14-like protein 1","S14L1_HUMAN"
0.16511797904969,17.2600062688192,3.7958236127024,0.00268768995132821,0.0228481759774523,-2.32550750132336,"AHNK_HUMAN",315,4.16363665938335,0.00126952551715832,0.0127899943687854,-0.0046236515045166,"Non-significant",1.8931296467337,"AHNAK","Neuroblast differentiation-associated protein AHNAK","AHNK_HUMAN"
0.138705134391779,10.1320363680522,3.90255661966183,0.00222188306056103,0.0199837533355596,-2.13092163404821,"BOP1_HUMAN",28,4.16341628828892,0.0012700289720204,0.0127899943687854,-0.0299087166786194,"Non-significant",1.8931296467337,"BOP1","Ribosome biogenesis protein BOP1","BOP1_HUMAN"
0.576977372169496,6.860005180041,4.06270939336714,0.00167361398530363,0.0161922153078127,-1.84041051096686,"ANR27_HUMAN",19,4.15961756535685,0.00127873998181144,0.0128617819705218,0.265729248523712,"Non-significant",1.89069885673442,"ANKRD27","Ankyrin repeat domain-containing protein 27","ANR27_HUMAN"
0.30752873420715,10.7196177641551,4.25488694480874,0.0011957342093485,0.0127287234189366,-1.49459622649505,"YBOX3_HUMAN",9,4.14957238939532,0.00130207397734537,0.0130701741799718,-0.12428689002995,"Non-significant",1.88371862474565,"YBX3","Y-box-binding protein 3","YBOX3_HUMAN"
-0.796319127082829,7.29659827550252,-4.16190438485783,0.00140621135315405,0.0143032286196282,-1.66150134946152,"FETUB_HUMAN",4,-4.14931604594436,0.00130267516743905,0.0130701741799718,0.162342667579652,"Non-significant",1.88371862474565,"FETUB","Fetuin-B","FETUB_HUMAN"
0.0984344482421857,11.2696923414866,3.63506363023797,0.00358718664288376,0.0283590134695684,-2.61973990424297,"GIT2_HUMAN",36,4.14525171499826,0.00131224549155596,0.013149961911067,-0.0480391979217512,"Non-significant",1.88107550510863,"GIT2","ARF GTPase-activating protein GIT2","GIT2_HUMAN"
-0.234417498111725,8.07815460364024,-4.16385687062841,0.00140141706814982,0.0142798534768021,-1.65798842946932,"HEXD_HUMAN",13,-4.14424227262724,0.00131463368635149,0.0131576699125351,0.0468041896819873,"Non-significant",1.88082101298084,"HEXD","Hexosaminidase D","HEXD_HUMAN"
-0.108624696731594,13.6564741929372,-3.55034366089645,0.00418030370201892,0.0315444087152347,-2.77520900920735,"UGGG1_HUMAN",80,-4.14154624111036,0.0013210341592303,0.0132054669275088,0.395473003387452,"Non-significant",1.87924623811814,"UGGT1","UDP-glucose:glycoprotein glucosyltransferase 1","UGGG1_HUMAN"
0.180327653884881,9.22472373644511,4.04552519921618,0.00172505157952165,0.0165574373946767,-1.87148805962618,"CANT1_HUMAN",19,4.14027435851897,0.00132406482812302,0.0132195022827467,0.0120246410369873,"Non-significant",1.87878489582812,"CANT1","Soluble calcium-activated nucleotidase 1","CANT1_HUMAN"
-0.100963354110714,14.3574693202972,-3.66661728144249,0.00338897153402972,0.0271084366703342,-2.56189824275979,"TOM70_HUMAN",34,-4.13689589889889,0.00133215004587523,0.0132839060402798,0.211829185485842,"Non-significant",1.87667420491439,"TOMM70","Mitochondrial import receptor subunit TOM70","TOM70_HUMAN"
0.0875072479247976,12.4440984725952,3.42240957915876,0.0052721995466827,0.0373326173677304,-3.01028866392196,"FARP1_HUMAN",52,4.13433666632952,0.00133830867803514,0.0133093439345971,0.0875192284584063,"Non-significant",1.87584335193379,"FARP1","FERM, ARHGEF and pleckstrin domain-containing protein 1","FARP1_HUMAN"
0.16437339782715,13.3379023869832,4.16571374166267,0.00139687330708943,0.0142797350524727,-1.65464785755938,"HPCL1_HUMAN",15,4.13406859814572,0.00133895546778809,0.0133093439345971,0.232384204864502,"Non-significant",1.87584335193379,"HPCAL1","Hippocalcin-like protein 1","HPCL1_HUMAN"
0.580583930015546,10.7560134728749,4.40631544731669,0.000920316914505194,0.010746286730149,-1.22458644799954,"GSTA5_HUMAN",2,4.13305056411079,0.00134141470557236,0.0133093439345971,0.0295830965042132,"Non-significant",1.87584335193379,"GSTA5","Glutathione S-transferase A5","GSTA5_HUMAN"
0.151046872138965,10.3761774698893,3.80654516662359,0.00263665968062043,0.0225559297098971,-2.30593011560719,"E41L2_HUMAN",47,4.13298624582104,0.00134157023426912,0.0133093439345971,0.254293382167814,"Non-significant",1.87584335193379,"EPB41L2","Band 4.1-like protein 2","E41L2_HUMAN"
0.147397279739376,10.3101014296214,3.75400328165788,0.00289665646969444,0.0243949503929604,-2.40193061635765,"NBEL1_HUMAN",71,4.13244102613237,0.00134288938432012,0.0133093439345971,-0.1639542579651,"Non-significant",1.87584335193379,"NBEAL1","Neurobeachin-like protein 1","NBEL1_HUMAN"
-0.342221975326524,15.4598343372345,-4.03538697224426,0.00175616388813558,0.0167909928457386,-1.88983414365693,"RDH16_HUMAN",19,-4.13129921869832,0.00134565631414791,0.0133205223691596,0.131595492362974,"Non-significant",1.87547874381472,"RDH16","Retinol dehydrogenase 16","RDH16_HUMAN"
0.166347265243523,11.3827313582102,4.15559673850898,0.00142181633697154,0.0143784100167686,-1.67285242456208,"BACH_HUMAN",15,4.12757149002191,0.00135473077128676,0.0133940352533424,-0.187097072601324,"Non-significant",1.87308856232742,"ACOT7","Cytosolic acyl coenzyme A thioester hydrolase","BACH_HUMAN"
0.116802215576163,11.184060494105,3.71200521326539,0.00312337023682257,0.0255111858438764,-2.47876808080999,"NFKB2_HUMAN",38,4.124837031391,0.00136142749342593,0.0134438897194077,-0.0694570541381605,"Non-significant",1.87147505871737,"NFKB2","Nuclear factor NF-kappa-B p100 subunit","NFKB2_HUMAN"
-0.200284481048595,16.4240107536316,-4.01556078016187,0.00181869734438475,0.0173257266408165,-1.92573500604506,"BDH_HUMAN",20,-4.12358595646922,0.00136450278860469,0.0134579055376096,0.120364427566528,"Non-significant",1.87102252437927,"BDH1","D-beta-hydroxybutyrate dehydrogenase, mitochondrial","BDH_HUMAN"
