"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BDM_vs_CM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-0.353650331497223,10.7754198312759,-6.47932470730372,0.000233926714087103,0.00134333984091407,0.0514906833579367,"IKIP_HUMAN",18,-6.65615711233476,0.000142864020513857,0.000852063692056397,1.75553381443025,"Up in CM",3.06952794035681,"IKBIP","Inhibitor of nuclear factor kappa-B kinase-interacting protein","IKIP_HUMAN"
0.247994661331175,10.3997455835342,6.53394210891929,0.000221329554262718,0.00128387771918264,0.112531454568218,"SCRN3_HUMAN",18,6.6557820746262,0.000142920715416411,0.000852063692056397,1.26452255249023,"Up in CM",3.06952794035681,"SCRN3","Secernin-3","SCRN3_HUMAN"
0.385347366333002,13.0661871433258,6.23138141666037,0.000302060048072639,0.00162419829692604,-0.230220752000366,"KLKB1_HUMAN",29,6.64269623980304,0.000144914533262785,0.00086331609610443,0.132349014282225,"Non-significant",3.06383016180613,"KLKB1","Plasma kallikrein","KLKB1_HUMAN"
-0.587793588638304,10.4019047021866,-7.24900104136604,0.00011048635633349,0.000757167479130016,0.879508957691133,"SPNS1_HUMAN",7,-6.63943318691331,0.000145416470146852,0.000865670754784707,-0.00809597969054998,"Non-significant",3.0626472541359,"SPNS1","Protein spinster homolog 1","SPNS1_HUMAN"
-0.570004463195808,9.37595391273499,-6.53096582825141,0.00022199626393596,0.00128662691826884,0.109214451553756,"FEN1_HUMAN",14,-6.63593458975847,0.000145956769464919,0.000868250166743662,0.254685878753699,"Non-significant",3.06135512461283,"FEN1","Flap endonuclease 1","FEN1_HUMAN"
0.74351119995112,15.3162267208099,6.40930238372523,0.000251256463443034,0.00140891150267918,-0.0272983678941188,"RDH16_HUMAN",19,6.6351714811441,0.0001460749124752,0.00086831636617126,-0.107373476028448,"Non-significant",3.06132201324556,"RDH16","Retinol dehydrogenase 16","RDH16_HUMAN"
-0.257477283477776,11.9602122306824,-6.20554748989001,0.000310341967412385,0.00165774504515082,-0.2600142593142,"ANO10_HUMAN",23,-6.63067622563494,0.000146773002367498,0.000871827336171215,-0.322670817375182,"Non-significant",3.05956951778887,"ANO10","Anoctamin-10","ANO10_HUMAN"
-0.221253395080552,10.9524877071381,-7.37674868083999,9.81340608271587e-05,0.000695423379521018,1.0105174604331,"RPAC1_HUMAN",14,-6.62808491611265,0.000147177089756258,0.000873122613784265,-0.119767665863025,"Non-significant",3.05892476345283,"POLR1C","DNA-directed RNA polymerases I and III subunit RPAC1","RPAC1_HUMAN"
-0.514150381088257,9.27367341518402,-6.21490374463889,0.000307313780797707,0.0016469907644601,-0.249214232761468,"RHG05_HUMAN",53,-6.62789804630804,0.000147206277502696,0.000873122613784265,-0.430972814559901,"Non-significant",3.05892476345283,"ARHGAP5","Rho GTPase-activating protein 5","RHG05_HUMAN"
-0.278056144714375,12.0551090240479,-6.02593187691293,0.000375388156315443,0.00192656514885737,-0.469509071529682,"FXR2_HUMAN",31,-6.62654236836757,0.000147418215991942,0.000873740982146546,-0.524367809295653,"Up in BDM",3.05861729356295,"FXR2","RNA-binding protein FXR2","FXR2_HUMAN"
-0.629843235015873,11.0465049743652,-7.3420795181459,0.000101326764811442,0.000711831488900471,0.975136137885833,"GPX3_HUMAN",6,-6.62549369240915,0.000147582390373814,0.000873976539961525,0.70651650428772,"Up in CM",3.05850022491937,"GPX3","Glutathione peroxidase 3","GPX3_HUMAN"
1.11193203926084,10.1185275316238,7.00237031367278,0.000139549775753446,0.000893691302654665,0.621549424284558,"MT1F_HUMAN",3,6.62454653273606,0.000147730845207922,0.000873976539961525,-2.28154039382935,"Up in BDM",3.05850022491937,"MT1F","Metallothionein-1F","MT1F_HUMAN"
-0.605847358703629,9.99297666549684,-6.97701098365632,0.000142991962960076,0.000912135839196585,0.594641340328256,"PRIO_HUMAN",8,-6.62422616438805,0.000147781095985607,0.000873976539961525,0.0282485485076922,"Non-significant",3.05850022491937,"PRNP","Major prion protein","PRIO_HUMAN"
0.22484779357913,17.3239426612854,5.70819730786827,0.000530786073649368,0.00253043372596414,-0.850386470143916,"CATA_HUMAN",39,6.62341545037755,0.000147908343201695,0.000874022908612659,0.0180103778839129,"Non-significant",3.0584771841234,"CAT","Catalase","CATA_HUMAN"
-0.518703460693359,9.74442625045776,-6.32426854522171,0.000274245367994786,0.00150760631159193,-0.12378954754609,"GNL3_HUMAN",25,-6.62280414156507,0.000148004372249667,0.000874022908612659,0.861170053482057,"Up in CM",3.0584771841234,"GNL3","Guanine nucleotide-binding protein-like 3","GNL3_HUMAN"
0.302491426467901,14.5398234128952,6.4054573688298,0.000252248527493493,0.00141252212013955,-0.0316421820861317,"DIC_HUMAN",19,6.62001114164875,0.000148443993116136,0.000875981498286781,-0.954984188079832,"Up in BDM",3.05750506652234,"SLC25A10","Mitochondrial dicarboxylate carrier","DIC_HUMAN"
-0.183892250061028,10.2694134712219,-5.54148731427357,0.000639884106254079,0.00289571647414701,-1.05562347723309,"ARHGI_HUMAN",34,-6.61855315750245,0.000148674052858376,0.000876701500648883,-0.00605273246764604,"Non-significant",3.05714825006369,"ARHGEF18","Rho guanine nucleotide exchange factor 18","ARHGI_HUMAN"
-0.260788917541472,11.4324307441711,-6.7006415893654,0.000187311565614448,0.00112999705828671,0.296619895890192,"CYRIB_HUMAN",16,-6.61747960408568,0.000148843703338155,0.000877064494470436,0.611696243286124,"Up in CM",3.05696846984632,"CYRIB","CYFIP-related Rac1 interactor B","CYRIB_HUMAN"
0.511146306991551,12.2871254682541,13.6086644504498,1.24166323536206e-06,2.84600437619428e-05,5.83282909834669,"CCL20_HUMAN",3,6.61151150104879,0.000149790723951403,0.000882004306343745,0.0232808589935267,"Non-significant",3.05452929444101,"CCL20","C-C motif chemokine 20","CCL20_HUMAN"
-0.36530876159668,8.68653559684753,-6.1302845685423,0.000335940204154084,0.00176428402362863,-0.347294970710125,"PLCB3_HUMAN",34,-6.60784654848023,0.000150375570196362,0.000884805929349732,-0.0871999263763747,"Non-significant",3.05315197569213,"PLCB3","1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-3","PLCB3_HUMAN"
-0.119767665863026,13.0492162704468,-4.19051838928393,0.00335629061363865,0.010502484396091,-2.86223127836633,"CO4B_HUMAN",83,-6.60428586640351,0.000150946188452584,0.000887519835582803,0.102184534072872,"Non-significant",3.05182193192031,"C4B_2","Complement C4-B","CO4B_HUMAN"
-0.273138761520377,11.5861412286758,-6.28438187241484,0.000285825265655814,0.00155964102591209,-0.169359851578632,"DEOC_HUMAN",21,-6.60260720811499,0.000151216029797285,0.00088846261098854,0.466326951980589,"Non-significant",3.05136084381031,"DERA","Deoxyribose-phosphate aldolase","DEOC_HUMAN"
0.231415271759053,14.40181016922,5.9383151019322,0.000412491205519518,0.00207685011486686,-0.573210723279251,"ODB2_HUMAN",28,6.60108672019508,0.00015146090447133,0.000889257437684785,-0.000254869461050689,"Non-significant",3.05097249371941,"DBT","Lipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex, mitochondrial","ODB2_HUMAN"
-0.256251811981226,16.0231425762177,-6.00897425555818,0.000382270607356631,0.00195200988552027,-0.489501901116233,"TPM4_HUMAN",28,-6.59733947837674,0.000152066265900443,0.000892166074849022,-0.10362219810485,"Non-significant",3.04955429508901,"TPM4","Tropomyosin alpha-4 chain","TPM4_HUMAN"
-1.63670444488525,10.7602972984314,-6.35258491999716,0.000266340572856784,0.00147413875045017,-0.0915584663666333,"COCA1_HUMAN",34,-6.592250338284,0.000152892683209731,0.000896366496794622,0.286731719970702,"Non-significant",3.04751438432031,"COL12A1","Collagen alpha-1(XII) chain","COCA1_HUMAN"
-0.664937496185305,7.96668004989624,-6.82772347023988,0.000165274757645259,0.00101902688718361,0.434753626341562,"NKAP_HUMAN",8,-6.59110295952685,0.000153079687220402,0.000896814860726598,0.146599054336548,"Non-significant",3.04729720384965,"NKAP","NF-kappa-B-activating protein","NKAP_HUMAN"
-0.41352415084839,8.80906558036804,-6.78985922351619,0.000171523262410729,0.00104957748959326,0.393793405899066,"YTHD1_HUMAN",12,-6.58349225398147,0.000154326507937967,0.000903467016889369,0.307723760604825,"Non-significant",3.04408769771778,"YTHDF1","YTH domain-containing family protein 1","YTHD1_HUMAN"
0.34642529487607,13.8313831090927,7.55847650107604,8.31309010700787e-05,0.000612090863232866,1.1939065047142,"CHSP1_HUMAN",10,6.57810354937429,0.000155216076829459,0.000908019644840828,0.112061977386499,"Non-significant",3.04190475549469,"CARHSP1","Calcium-regulated heat-stable protein 1","CHSP1_HUMAN"
-0.345072269439701,12.2570412158966,-6.21821375483467,0.000306250340104222,0.00164346247328416,-0.245396100512655,"TM9S4_HUMAN",24,-6.57686790847414,0.000155420852260983,0.000908562532597704,0.320946455001851,"Non-significant",3.04164517663605,"TM9SF4","Transmembrane 9 superfamily member 4","TM9S4_HUMAN"
-0.809860944747927,10.946984410286,-8.10939095884708,5.12190028496026e-05,0.000424736274856063,1.72943766805873,"TMM19_HUMAN",2,-6.57376290332711,0.000155936741593868,0.00091092204556706,-1.63670444488525,"Up in BDM",3.04051878727359,"TMEM19","Transmembrane protein 19","TMM19_HUMAN"
-0.165391445159901,13.5339441299439,-5.04791125547788,0.00113754760298385,0.00448278836843662,-1.68575595085446,"DYN2_HUMAN",54,-6.57165632863905,0.000156287818370617,0.000911737611572525,-0.0706334114074743,"Non-significant",3.04013012904214,"DNM2","Dynamin-2","DYN2_HUMAN"
-1.25475704669952,7.14206391572952,-6.68603600167101,0.000190047006158798,0.00114229057053726,0.280622840335932,"TSN15_HUMAN",4,-6.57123467660874,0.000156358194474197,0.000911737611572525,0.137759685516377,"Non-significant",3.04013012904214,"TSPAN15","Tetraspanin-15","TSN15_HUMAN"
-0.219054937362671,12.284050822258,-6.47774416252554,0.000234302923266911,0.00134333984091407,0.0497188630446086,"AGFG1_HUMAN",18,-6.57090374844243,0.000156413452712467,0.000911737611572525,-1.39831340312958,"Up in BDM",3.04013012904214,"AGFG1","Arf-GAP domain and FG repeat-containing protein 1","AGFG1_HUMAN"
-0.287713289260878,11.5300594568253,-6.84090649769495,0.000163159002670604,0.00100808710185396,0.448975608375781,"SHLB1_HUMAN",14,-6.55786502814911,0.000158607874228373,0.000923202907859598,-0.338393926620475,"Non-significant",3.03470283626656,"SH3GLB1","Endophilin-B1","SHLB1_HUMAN"
-0.267999410629226,13.1306267976761,-6.50775038454564,0.00022727392418754,0.00131439816169472,0.0833045479589032,"U2AF2_HUMAN",17,-6.55786461970006,0.000158607943499665,0.000923202907859598,-0.332509756088275,"Non-significant",3.03470283626656,"U2AF2","Splicing factor U2AF 65 kDa subunit","U2AF2_HUMAN"
-0.305951595306391,9.53304886817932,-6.07516076017939,0.000356173288863893,0.00185255773451386,-0.411679456960892,"ECE1_HUMAN",28,-6.55599197502383,0.000158925887118839,0.000923831380352244,-0.255331516265876,"Non-significant",3.03440728988948,"ECE1","Endothelin-converting enzyme 1","ECE1_HUMAN"
0.561009407043501,10.5157089233398,8.90310749915125,2.66715591153845e-05,0.000262956294850826,2.45119846114708,"CS012_HUMAN",4,6.55588759847122,0.000158943629155994,0.000923831380352244,-0.350973844528225,"Non-significant",3.03440728988948,"C19orf12","Protein C19orf12","CS012_HUMAN"
-0.480617761611937,9.57159531116486,-6.29842647073707,0.00028168709373578,0.00154224634181654,-0.153291325756808,"UBAP2_HUMAN",21,-6.55288069343931,0.000159455684310543,0.000926144182173049,-0.33119440078735,"Non-significant",3.0333213970678,"UBAP2","Ubiquitin-associated protein 2","UBAP2_HUMAN"
0.264683008194002,13.8246885538101,6.93888708427843,0.000148346002166065,0.000937445063532283,0.554052257183104,"GRPE1_HUMAN",14,6.55144802674111,0.000159700296680328,0.000926901435811287,-0.420026540756224,"Non-significant",3.03296644509943,"GRPEL1","GrpE protein homolog 1, mitochondrial","GRPE1_HUMAN"
0.247073173522924,11.2482960224152,6.8223973637683,0.000166138189759285,0.00102354027629678,0.429002071903138,"S20A2_HUMAN",15,6.54465861097763,0.000160865152517164,0.000932994887436931,-0.372771024703974,"Non-significant",3.03012073606487,"SLC20A2","Sodium-dependent phosphate transporter 2","S20A2_HUMAN"
-0.334419250488299,16.1166162490845,-6.25830225155078,0.000293689552568229,0.00159504486582236,-0.19926323368793,"CISY_HUMAN",21,-6.54287477910568,0.000161172754205323,0.000934111234015708,-0.326706409454346,"Non-significant",3.02960140488037,"CS","Citrate synthase, mitochondrial","CISY_HUMAN"
-0.513401508331299,9.33170700073242,-6.21304075809575,0.000307914121654413,0.00164911893274185,-0.251363816306565,"RFIP1_HUMAN",29,-6.53797161222102,0.000162021593973179,0.000938360609206546,0.122798442840578,"Non-significant",3.0276302314587,"RAB11FIP1","Rab11 family-interacting protein 1","RFIP1_HUMAN"
-0.553237676620466,10.1255317926407,-6.29930568986204,0.000281430255225346,0.00154188054753441,-0.152286224623102,"PCDH1_HUMAN",20,-6.53383361179319,0.00016274180092151,0.000941859466959441,-0.301397800445555,"Non-significant",3.02601389261806,"PCDH1","Protocadherin-1","PCDH1_HUMAN"
0.434496879577623,10.9701657295227,6.2534616544399,0.000295175475113822,0.00159905704220703,-0.204822940995422,"FPGT_HUMAN",22,6.53043339561666,0.000163336238953964,0.000944625974962556,-2.59286189079287,"Up in BDM",3.02474011653213,"FPGT","Fucose-1-phosphate guanylyltransferase","FPGT_HUMAN"
-0.700859308242794,8.39563643932343,-9.50525778898271,1.67843420865663e-05,0.00018888786642219,2.96341032244862,"S39A3_HUMAN",1,-6.52892617171757,0.000163600502138362,0.000945090574430273,-0.119352817535399,"Non-significant",3.02452656811477,"SLC39A3","Zinc transporter ZIP3","S39A3_HUMAN"
-0.482625722885128,11.2899137735367,-9.02714574826225,2.41928893590197e-05,0.000245991358720659,2.55908390852228,"PRAF1_HUMAN",5,-6.52864685711886,0.000163649526383354,0.000945090574430273,-0.140476465225225,"Non-significant",3.02452656811477,"RABAC1","Prenylated Rab acceptor protein 1","PRAF1_HUMAN"
-0.170531034469601,14.2175561189652,-5.01132445999009,0.00118870772592935,0.00463487481412339,-1.73382743592926,"ODO1_HUMAN",64,-6.5257919637848,0.000164151535685608,0.000947315476922489,-0.020909786224351,"Non-significant",3.02350536727929,"OGDH","2-oxoglutarate dehydrogenase complex component E1","ODO1_HUMAN"
-0.953976154327395,7.01026594638824,-6.42442954830305,0.000247395277734026,0.00139303628281325,-0.010226448374909,"MATN2_HUMAN",10,-6.52504564818631,0.000164283048653967,0.000947400608939793,-0.131590127944975,"Non-significant",3.02346634046609,"MATN2","Matrilin-2","MATN2_HUMAN"
-0.8736081123352,8.0704402923584,-7.31425100894557,0.000103973376280807,0.000724154485100831,0.946643173772605,"MYADM_HUMAN",3,-6.5180729891734,0.00016551736867337,0.000953840858960033,-0.0428948402404998,"Non-significant",3.02052407795917,"MYADM","Myeloid-associated differentiation marker","MYADM_HUMAN"
0.640417575836181,7.61161494255066,6.3816517395771,0.00025848832742425,0.00143852831873825,-0.0585765547385657,"KLOTB_HUMAN",14,6.51391239624815,0.000166258753572738,0.000956941089096672,0.0220830440521507,"Non-significant",3.01911479729917,"KLB","Beta-klotho","KLOTB_HUMAN"
-0.545430183410641,8.37795400619507,-6.25663740100936,0.000294199675323307,0.0015967465990457,-0.201175079315639,"S11IP_HUMAN",22,-6.51373068079835,0.000166291217109478,0.000956941089096672,-0.139509201049799,"Non-significant",3.01911479729917,"STK11IP","Serine/threonine-protein kinase 11-interacting protein","S11IP_HUMAN"
-0.239667654037452,10.9085100889206,-5.95354875898182,0.000405758760393789,0.00204874087233056,-0.555108577617053,"NEMO_HUMAN",26,-6.51104368970907,0.000166772065072215,0.000959028019841214,-0.22085094451905,"Non-significant",3.01816870389852,"IKBKG","NF-kappa-B essential modulator","NEMO_HUMAN"
-0.198000192642203,12.5592387914658,-5.33272205239544,0.000812870299885761,0.00347504194587622,-1.31800082419503,"PARP1_HUMAN",52,-6.50978237412237,0.000166998310713078,0.000959648932808721,0.0494465827942001,"Non-significant",3.01788761532384,"PARP1","Poly [ADP-ribose] polymerase 1","PARP1_HUMAN"
-0.329762220382699,15.7385967969894,-9.04421648818412,2.3872421277591e-05,0.00024303742314476,2.5738328529263,"TBA4A_HUMAN",8,-6.50039835486633,0.000168692202069406,0.000968696764041869,-0.0511884689331001,"Non-significant",3.01381215103339,"TUBA4A","Tubulin alpha-4A chain","TBA4A_HUMAN"
-0.172658920288086,9.69075393676758,-5.37653520847396,0.000772681072129025,0.00333663343228042,-1.26243641810613,"CDC73_HUMAN",34,-6.49466927788142,0.000169735646316957,0.000973200318936963,-3.7990493774414,"Up in BDM",3.01179775741432,"CDC73","Parafibromin","CDC73_HUMAN"
-0.219985961914077,16.7392554283142,-6.07657834535739,0.0003556363594151,0.00185095152039392,-0.410018834910451,"PDLI1_HUMAN",22,-6.49448767467926,0.000169768837991881,0.000973200318936963,0.450656175613425,"Non-significant",3.01179775741432,"PDLIM1","PDZ and LIM domain protein 1","PDLI1_HUMAN"
-0.275840520858754,11.46335875988,-6.28560112185174,0.000285463359950638,0.0015587144701477,-0.16796392195108,"RT29_HUMAN",19,-6.49406900930261,0.000169845384839527,0.000973200318936963,-0.118175983428975,"Non-significant",3.01179775741432,"DAP3","Small ribosomal subunit protein mS29","RT29_HUMAN"
0.297575235366825,10.267714381218,7.15390684272641,0.000120807806848957,0.000804790266644038,0.780841374555646,"DYR_HUMAN",12,6.49346311981233,0.0001699562302112,0.000973200318936963,-0.124797344207776,"Non-significant",3.01179775741432,"DHFR","Dihydrofolate reductase","DYR_HUMAN"
0.482261419296274,12.1573733091354,8.05389832537391,5.37138529944097e-05,0.000440681701917736,1.67683584468925,"CISD3_HUMAN",6,6.49197058711077,0.000170229623939092,0.000974078398195907,-0.0710988044738752,"Non-significant",3.011406087748,"CISD3","CDGSH iron-sulfur domain-containing protein 3, mitochondrial","CISD3_HUMAN"
-0.376466512680043,9.866344332695,-6.03532054263293,0.00037163674792411,0.00191579451884132,-0.458455966744456,"OSBL8_HUMAN",35,-6.49043824899985,0.000170510813066835,0.000974999814816277,-0.1007294654846,"Non-significant",3.0109954667879,"OSBPL8","Oxysterol-binding protein-related protein 8","OSBL8_HUMAN"
0.313911676406875,15.0954068899155,6.46334388750983,0.00023776166215393,0.00135382324681894,0.0335618652462397,"GGH_HUMAN",16,6.48912575921441,0.00017075206610671,0.000975691735485805,-0.0675628185272501,"Non-significant",3.01068737364909,"GGH","Gamma-glutamyl hydrolase","GGH_HUMAN"
-0.175480842590327,11.1615314483642,-5.30858960140026,0.000835985972869759,0.0035544880742921,-1.3487200336925,"RUFY1_HUMAN",38,-6.48792379156577,0.000170973333572943,0.000976268563413692,-0.0731177330017498,"Non-significant",3.01043069507471,"RUFY1","RUN and FYVE domain-containing protein 1","RUFY1_HUMAN"
-0.742895603179932,9.2778000831604,-6.42179436793421,0.000248063139079536,0.00139486092203143,-0.0131983874857671,"GDAP1_HUMAN",11,-6.48702728935599,0.000171138574237411,0.000976524888440473,-0.266499280929576,"Non-significant",3.01031668348251,"GDAP1","Ganglioside-induced differentiation-associated protein 1","GDAP1_HUMAN"
-1.07848310470581,8.25073337554931,-7.05478884489334,0.000132723230186665,0.000859470303060332,0.676940085897728,"IGJ_HUMAN",2,-6.48362110809406,0.000171767997316424,0.000977617012190126,-0.177559614181517,"Non-significant",3.00983124957696,"JCHAIN","Immunoglobulin J chain","IGJ_HUMAN"
0.688679456710798,10.0906270742416,7.22027908999691,0.000113496360272438,0.000771927466261999,0.849811655462863,"PGK2_HUMAN",5,6.48355863648039,0.000171779565137285,0.000977617012190126,0.235997676849349,"Non-significant",3.00983124957696,"PGK2","Phosphoglycerate kinase 2","PGK2_HUMAN"
-0.424720764160124,10.6609172821045,-7.54148900526088,8.44189812306398e-05,0.000619049234451313,1.17690960544078,"PP14B_HUMAN",8,-6.48346951118225,0.00017179606988585,0.000977617012190126,-0.52237117290497,"Up in BDM",3.00983124957696,"PPP1R14B","Protein phosphatase 1 regulatory subunit 14B","PP14B_HUMAN"
-0.319275617599487,8.8476425409317,-6.13853544565022,0.000333022820326832,0.00175350237776244,-0.33769143019977,"TRM1_HUMAN",23,-6.4833839693632,0.00017181191266738,0.000977617012190126,-0.101587057113649,"Non-significant",3.00983124957696,"TRMT1","tRNA (guanine(26)-N(2))-dimethyltransferase","TRM1_HUMAN"
-0.966504812240608,9.11315333843231,-6.24313620153553,0.000298373027985213,0.00161292388345904,-0.216692164842691,"MICA2_HUMAN",23,-6.47945426895927,0.000172541451140599,0.000981080122322929,0.2569966316223,"Non-significant",3.0082955234439,"MICAL2","[F-actin]-monooxygenase MICAL2","MICA2_HUMAN"
0.2867376804352,13.3015121221542,8.16891359801885,4.8685935446412e-05,0.000410215659618055,1.78553636691551,"RANG_HUMAN",10,6.47087878300507,0.000174145343093936,0.000988843736991124,0.136272668838501,"Non-significant",3.00487233279549,"RANBP1","Ran-specific GTPase-activating protein","RANG_HUMAN"
0.39647006988525,9.8721706867218,6.85603924209217,0.000160767396294419,0.000997298664780516,0.465276242089638,"ATX3_HUMAN",11,6.47055660760271,0.000174205919476702,0.000988843736991124,0.0603413581848002,"Non-significant",3.00487233279549,"ATXN3","Ataxin-3","ATX3_HUMAN"
0.157031536102323,12.5680048465729,4.79655526822152,0.00154489414970577,0.00567977849148737,-2.01985103349312,"RHG35_HUMAN",70,6.47020298285406,0.000174272435777336,0.000988843736991124,0.143456220626826,"Non-significant",3.00487233279549,"ARHGAP35","Rho GTPase-activating protein 35","RHG35_HUMAN"
-0.242389202117948,14.0246772766113,-5.99416254128723,0.000388396547151995,0.00197946979448307,-0.506995257086847,"ACTZ_HUMAN",24,-6.46417955004878,0.000175409741551522,0.000994601427637349,-0.0142304897308243,"Non-significant",3.00235092172296,"ACTR1A","Alpha-centractin","ACTZ_HUMAN"
-0.259233236312848,10.7970257997513,-6.66257163144871,0.000194535042025423,0.00116233971354513,0.2548702500779,"PP4C_HUMAN",15,-6.45284455469173,0.000177572172675457,0.00100615964321834,0.109530925750724,"Non-significant",2.99733310609104,"PPP4C","Serine/threonine-protein phosphatase 4 catalytic subunit","PP4C_HUMAN"
-0.246813535690309,9.03072226047516,-5.86512138638014,0.000446610517189946,0.00220291655713023,-0.660611363022857,"KIF3A_HUMAN",28,-6.45018708120803,0.000178083389229755,0.00100771533043849,0.701636314392099,"Up in CM",2.99666213443838,"KIF3A","Kinesin-like protein KIF3A","KIF3A_HUMAN"
-0.359618663787824,10.0319716930389,-6.37432676844606,0.000260442627397025,0.00144543876792029,-0.0668783007039853,"MSTO1_HUMAN",16,-6.45012621209104,0.000178095117555928,0.00100771533043849,-0.302385330200194,"Non-significant",2.99666213443838,"MSTO1","Protein misato homolog 1","MSTO1_HUMAN"
-0.250746250152577,12.7436034679413,-6.17852496541427,0.00031927525086354,0.00169764048853654,-0.291268864147232,"CXAR_HUMAN",20,-6.44634713550305,0.000178824942541689,0.00101044336179007,0.247508525848401,"Non-significant",2.99548802490118,"CXADR","Coxsackievirus and adenovirus receptor","CXAR_HUMAN"
-0.279798984527599,11.5651652812958,-5.78895877912968,0.000485461552653417,0.00234466371323204,-0.75230830905881,"ANO6_HUMAN",39,-6.44634007819451,0.000178826308544558,0.00101044336179007,-0.34527230262756,"Non-significant",2.99548802490118,"ANO6","Anoctamin-6","ANO6_HUMAN"
0.2590982913971,11.7904504537582,6.23951953926121,0.000299502092146837,0.00161476504506932,-0.220852730052751,"OCLN_HUMAN",19,6.44469966013336,0.000179144137572211,0.00101153481716139,-0.0993161201476997,"Non-significant",2.99501916416274,"OCLN","Occludin","OCLN_HUMAN"
-0.155294895172098,15.2656836509705,-4.90722431024766,0.00134861411432914,0.0051277670682599,-1.87164504767411,"AT1A1_HUMAN",50,-6.44085664971674,0.000179891154632508,0.00101504647335756,-0.215222597122201,"Non-significant",2.99351407335599,"ATP1A1","Sodium/potassium-transporting ATPase subunit alpha-1","AT1A1_HUMAN"
-0.795625209808348,7.90627455711365,-6.43699713974339,0.000244237479176587,0.00138196855372303,0.0039354828122935,"AMD_HUMAN",9,-6.43582441985358,0.00018087452766117,0.00101988597459537,-0.373258590698248,"Non-significant",2.99144838056375,"PAM","Peptidyl-glycine alpha-amidating monooxygenase","AMD_HUMAN"
0.265867471694975,10.8159016370773,6.17130171279332,0.000321711181940047,0.00170612060801408,-0.299639057295276,"HGH1_HUMAN",20,6.43336581655043,0.000181357126856493,0.00102189703285665,-0.293204307556126,"Non-significant",2.99059286184809,"HGH1","Protein HGH1 homolog","HGH1_HUMAN"
0.253321170806879,11.2341191768646,5.65689192385724,0.000561998868771289,0.00264811778235206,-0.913147580322585,"VAV2_HUMAN",43,6.43270499658797,0.000181487080836519,0.00102191962103228,0.122251629829402,"Non-significant",2.99058326223942,"VAV2","Guanine nucleotide exchange factor VAV2","VAV2_HUMAN"
-0.29135704040527,9.42552804946899,-6.67392315772044,0.00019234929169791,0.00115267514980564,0.267336899816708,"HDAC2_HUMAN",14,-6.43095400941993,0.000181831918442874,0.00102301059047615,-1.76308250427247,"Up in BDM",2.99011987033325,"HDAC2","Histone deacetylase 2","HDAC2_HUMAN"
-0.209528446197478,13.447940826416,-5.46821514021226,0.000695481660527625,0.00308199792109293,-1.14702761473054,"VPS35_HUMAN",41,-6.43044148893826,0.000181932990147533,0.00102301059047615,0.144200086593624,"Non-significant",2.99011987033325,"VPS35","Vacuolar protein sorting-associated protein 35","VPS35_HUMAN"
0.336428165435823,14.4531321525574,6.54087646897103,0.000219784814571731,0.0012783756167993,0.120255505263939,"DHB8_HUMAN",14,6.42443842365886,0.000183121442847689,0.00102898018508736,-0.135260581970201,"Non-significant",2.98759298829886,"HSD17B8","(3R)-3-hydroxyacyl-CoA dehydrogenase","DHB8_HUMAN"
-0.242670059204153,12.4257333278656,-7.63243202951812,7.77730116490902e-05,0.000582687180536212,1.26755709898335,"PDC10_HUMAN",12,-6.41869872546091,0.000184265753941061,0.00103469365223375,0.0253572463989222,"Non-significant",2.98518821526813,"PDCD10","Programmed cell death protein 10","PDC10_HUMAN"
0.498652458190918,8.33732748031616,6.39125697523776,0.000255950272271563,0.00142832222091572,-0.0477005098962238,"SGK2_HUMAN",13,6.41433679193346,0.000185140648575026,0.00103888742914091,-0.0343427658081232,"Non-significant",2.98343150879659,"SGK2","Serine/threonine-protein kinase Sgk2","SGK2_HUMAN"
-0.58408308029175,11.4243204593659,-6.61598282633642,0.000203799476272568,0.00120669095478164,0.203544511644603,"TRAM1_HUMAN",9,-6.40918486186099,0.00018617989281594,0.00104399699399346,-0.283746004104616,"Non-significant",2.98130075180687,"TRAM1","Translocating chain-associated membrane protein 1","TRAM1_HUMAN"
0.29829263687134,8.88174962997436,5.75797740119836,0.000502322451221295,0.00240889147116406,-0.789829475311459,"IFIH1_HUMAN",45,6.39936624680929,0.000188178328568964,0.00105382048893764,0.188319206237825,"Non-significant",2.97723336189717,"IFIH1","Interferon-induced helicase C domain-containing protein 1","IFIH1_HUMAN"
-0.556169033050525,10.0789878368378,-9.98682395921865,1.17971331723418e-05,0.000145428960870355,3.35317208066558,"APOA2_HUMAN",3,-6.3993018803977,0.000188191507082898,0.00105382048893764,-0.180224418640133,"Non-significant",2.97723336189717,"APOA2","Apolipoprotein A-II","APOA2_HUMAN"
-0.306906700134274,8.88727879524231,-5.79007421511699,0.000484866282744298,0.00234318345335749,-0.750959805844696,"HTR5A_HUMAN",43,-6.3984245095872,0.000188371243175973,0.00105409949457231,-0.0333917140960747,"Non-significant",2.97711839490676,"HEATR5A","HEAT repeat-containing protein 5A","HTR5A_HUMAN"
