"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","B2_vs_B1","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-0.264204978942853,16.6555972099304,-3.0233113823969,0.0165907619491208,0.725459539074828,-2.834602220641,"H4_HUMAN",13,-3.02675600269547,0.0152815564283268,0.705097373918833,0.00121617317199707,"Non-significant",0.151750902816481,"H4C16","Histone H4","H4_HUMAN"
-0.426811814308167,7.04448097944259,-3.20478860344521,0.012620493195426,0.692240327202803,-2.63034395508272,"MACD2_HUMAN",5,-3.01558573575906,0.0155523275487887,0.705097373918833,0.15586376190185,"Non-significant",0.151750902816481,"MACROD2","ADP-ribose glycohydrolase MACROD2","MACD2_HUMAN"
0.279254913330076,8.31384444236755,3.51255832426804,0.00800718805386698,0.692240327202803,-2.29614474603319,"NOP53_HUMAN",6,3.01251775593076,0.0156275625612633,0.705097373918833,0.0970139503478737,"Non-significant",0.151750902816481,"NOP53","Ribosome biogenesis protein NOP53","NOP53_HUMAN"
0.566061615943906,6.33364993333817,2.96922890609278,0.0180117877516584,0.73223493344464,-2.8963923142058,"NET4_HUMAN",9,3.01250002063999,0.0156279985712526,0.705097373918833,0.1225891113281,"Non-significant",0.151750902816481,"NTN4","Netrin-4","NET4_HUMAN"
-0.272353291511537,8.20457643270493,-2.87645246081484,0.020752116531371,0.745056077590905,-3.0032796798484,"SMAG1_HUMAN",24,-3.00731114955588,0.0157561057189025,0.705097373918833,-0.0151481628418253,"Non-significant",0.151750902816481,"SAMD4A","Protein Smaug homolog 1","SMAG1_HUMAN"
0.305379152297974,8.90060913562775,3.25830760250625,0.0116506835104414,0.692240327202803,-2.5710794399534,"MED29_HUMAN",7,3.00412950086699,0.0158351939408426,0.705097373918833,0.0922703742980744,"Non-significant",0.151750902816481,"MED29","Mediator of RNA polymerase II transcription subunit 29","MED29_HUMAN"
-0.345513582229615,6.87520229816437,-2.95769878078895,0.0183308180564871,0.732690924681459,-2.90961641943318,"AFAM_HUMAN",13,-3.0025284376568,0.0158751478229199,0.705097373918833,-0.117829799652124,"Non-significant",0.151750902816481,"AFM","Afamin","AFAM_HUMAN"
-0.131695985794071,9.33657944202423,-3.11542823571303,0.0144336000109833,0.700005474588744,-2.73030526558065,"MFAP1_HUMAN",15,-2.99949386505123,0.0159511607873464,0.705097373918833,-0.985716938972478,"Non-significant",0.151750902816481,"MFAP1","Microfibrillar-associated protein 1","MFAP1_HUMAN"
-0.425444841384886,7.19824206829071,-2.96073282995825,0.0182463018929627,0.732690924681459,-2.90613492102421,"ZSC18_HUMAN",11,-2.99882923940102,0.0159678591925145,0.705097373918833,0.242156028747575,"Non-significant",0.151750902816481,"ZSCAN18","Zinc finger and SCAN domain-containing protein 18","ZSC18_HUMAN"
-0.15268802642823,18.776882648468,-2.71018064924696,0.0267960368095557,0.78883459586427,-3.19731480530673,"ALDOB_HUMAN",33,-2.99626032854929,0.0160325720760276,0.705097373918833,0.171695947647095,"Non-significant",0.151750902816481,"ALDOB","Fructose-bisphosphate aldolase B","ALDOB_HUMAN"
1.22732901573178,10.4578522443771,2.91547604939538,0.0195501689014464,0.745056077590905,-2.9581891692271,"S10A7_HUMAN",7,2.99512089474011,0.016061362099828,0.705097373918833,-0.00803518295287375,"Non-significant",0.151750902816481,"S100A7","Protein S100-A7","S10A7_HUMAN"
-0.293174982070925,8.36838734149933,-3.06594448693586,0.0155532711498901,0.723251501184172,-2.78617936015534,"BAG4_HUMAN",10,-2.99480150806558,0.0160694416201258,0.705097373918833,0.0904774665832484,"Non-significant",0.151750902816481,"BAG4","BAG family molecular chaperone regulator 4","BAG4_HUMAN"
-0.315048933029175,7.268510222435,-3.32705215246011,0.010518795653732,0.692240327202803,-2.49564508494518,"RN115_HUMAN",6,-2.99453093294092,0.0160762896444398,0.705097373918833,-0.0213723182678258,"Non-significant",0.151750902816481,"RNF115","E3 ubiquitin-protein ligase RNF115","RN115_HUMAN"
-0.256609678268431,9.38683235645294,-3.18412262193435,0.0130173890370194,0.692240327202803,-2.65335121448881,"CSN7B_HUMAN",9,-2.98689003564055,0.0162709253888862,0.707473553780733,-0.0349440574645765,"Non-significant",0.150289789954573,"COPS7B","COP9 signalosome complex subunit 7b","CSN7B_HUMAN"
-0.768985152244568,6.79963821172714,-2.87859699665596,0.0206841132168803,0.745056077590905,-3.00079695014608,"SMC6_HUMAN",25,-2.98081666090855,0.0164273689649319,0.707473553780733,0.0409483909607253,"Non-significant",0.150289789954573,"SMC6","Structural maintenance of chromosomes protein 6","SMC6_HUMAN"
-0.261910438537598,8.70716547966003,-3.04648331075042,0.0160181906787447,0.725459539074828,-2.80825143195171,"RL7L_HUMAN",11,-2.98016146537437,0.0164443387631993,0.707473553780733,0.0205633640289298,"Non-significant",0.150289789954573,"RPL7L1","Ribosomal protein uL30-like","RL7L_HUMAN"
-0.19461846351623,9.61914622783661,-3.00886435216945,0.0169585226761605,0.725459539074828,-2.85106913053969,"ANCHR_HUMAN",14,-2.97881638506033,0.0164792336288586,0.707473553780733,0.011838912963869,"Non-significant",0.150289789954573,"ZFYVE19","Abscission/NoCut checkpoint regulator","ANCHR_HUMAN"
-0.24303460121155,8.33974063396454,-4.12422606393738,0.00336773639510687,0.606744079929756,-1.68373809057467,"RARR2_HUMAN",5,-2.97206235526298,0.0166556110960188,0.710754649259754,-0.0411639213562225,"Non-significant",0.14828029077751,"RARRES2","Retinoic acid receptor responder protein 2","RARR2_HUMAN"
-0.133599042892474,10.1844631433487,-2.74864324024854,0.0252529460275337,0.78883459586427,-3.15217708901844,"GLSK_HUMAN",24,-2.96920358703559,0.0167308526015052,0.710754649259754,-0.154396295547487,"Non-significant",0.14828029077751,"GLS","Glutaminase kidney isoform, mitochondrial","GLSK_HUMAN"
-0.110431671142573,14.4099173545837,-2.75122528779106,0.0251526902847666,0.78883459586427,-3.14915199379154,"APOL2_HUMAN",21,-2.93343025116973,0.0177026258892799,0.743157887249532,-0.133206367492676,"Non-significant",0.128918908612558,"APOL2","Apolipoprotein L2","APOL2_HUMAN"
0.206447362899803,11.7250100374222,3.03356007843158,0.016334927600973,0.725459539074828,-2.82293823247608,"SYVN1_HUMAN",12,2.93201289813385,0.017742306555433,0.743157887249532,0.0031366348266566,"Non-significant",0.128918908612558,"SYVN1","E3 ubiquitin-protein ligase synoviolin","SYVN1_HUMAN"
-0.288380622863755,10.1272001266479,-2.75419054666764,0.0250380608192179,0.78883459586427,-3.14567874063076,"PLIN4_HUMAN",51,-2.92591568601615,0.0179140548402641,0.743157887249532,0.0127286911010991,"Non-significant",0.128918908612558,"PLIN4","Perilipin-4","PLIN4_HUMAN"
0.148256063461302,8.20817935466766,2.59534608430906,0.0320047164723486,0.814063540616415,-3.33283228844454,"CAMP1_HUMAN",43,2.92568999831924,0.017920444888373,0.743157887249532,-0.12442517280579,"Non-significant",0.128918908612558,"CAMSAP1","Calmodulin-regulated spectrin-associated protein 1","CAMP1_HUMAN"
-0.420141816139222,7.65823179483414,-3.19019647833618,0.0128993954037385,0.692240327202803,-2.64658224352587,"LHPL2_HUMAN",4,-2.92248899995974,0.0180113303643136,0.743157887249532,-0.1207723617554,"Non-significant",0.128918908612558,"LHFPL2","LHFPL tetraspan subfamily member 2 protein","LHPL2_HUMAN"
-0.286964416503906,9.013751745224,-3.03855972459476,0.0162116217108538,0.725459539074828,-2.81725351104801,"VTI1A_HUMAN",9,-2.92137230818112,0.0180431481129107,0.743157887249532,-0.177375316619869,"Non-significant",0.128918908612558,"VTI1A","Vesicle transport through interaction with t-SNAREs homolog 1A","VTI1A_HUMAN"
0.444482088088986,7.31664478778839,3.13387823564119,0.0140380313884284,0.692240327202803,-2.70956592401399,"RBIS_HUMAN",4,2.91435844589808,0.0182443222388938,0.743604771430481,-0.166765213012694,"Non-significant",0.12865783218782,"RBIS","Ribosomal biogenesis factor","RBIS_HUMAN"
-0.411470055580142,7.68378263711929,-2.89258032957667,0.020246330566607,0.745056077590905,-2.98462196316044,"ZC12C_HUMAN",10,-2.91242498971726,0.0183001837215873,0.743604771430481,0.00924313068389981,"Non-significant",0.12865783218782,"ZC3H12C","Probable ribonuclease ZC3H12C","ZC12C_HUMAN"
-0.40937328338623,9.71749210357666,-3.34248228247819,0.0102810627614766,0.692240327202803,-2.47882250394628,"CRIP1_HUMAN",3,-2.91143233386209,0.0183289320046951,0.743604771430481,-0.0165195465087997,"Non-significant",0.12865783218782,"CRIP1","Cysteine-rich protein 1","CRIP1_HUMAN"
-0.189389228820771,14.1531999111175,-2.89714504822134,0.0201055111169247,0.745056077590905,-2.97934692130263,"NDRG1_HUMAN",15,-2.90372626422437,0.0185536958237522,0.74897854683545,0.0657699108123992,"Non-significant",0.12553062171898,"NDRG1","Protein NDRG1","NDRG1_HUMAN"
-0.582707881927492,6.92376065254212,-2.89658424745241,0.020122756653106,0.745056077590905,-2.97999485238143,"FZD5_HUMAN",6,-2.89398154888956,0.018841991474379,0.756851083282728,0.339458703994753,"Non-significant",0.120989563129651,"FZD5","Frizzled-5","FZD5_HUMAN"
0.251312017440797,7.3511039018631,2.78422866781387,0.0239067709189932,0.784110448817536,-3.11054435687207,"NBEL2_HUMAN",20,2.88844290901656,0.0190079027304182,0.75975429928381,-0.497883558273315,"Non-significant",0.119326833663351,"NBEAL2","Neurobeachin-like protein 2","NBEL2_HUMAN"
-0.439547419548033,6.91653198003769,-2.88619970596362,0.0204448870674977,0.745056077590905,-2.99199972267682,"NRG1_HUMAN",8,-2.87555855368507,0.0193996981358226,0.771048412487538,0.103279113769529,"Non-significant",0.112918352667444,"NRG1","Pro-neuregulin-1, membrane-bound isoform","NRG1_HUMAN"
-0.214699387550356,7.22362500429154,-2.82226206055627,0.0225496140907797,0.774899387725961,-3.0661934180609,"SIK2_HUMAN",16,-2.87244102228185,0.0194957400337461,0.771048412487538,0.0174946784973145,"Non-significant",0.112918352667444,"SIK2","Serine/threonine-protein kinase SIK2","SIK2_HUMAN"
-0.191997766494756,9.18873703479767,-3.16047625580944,0.0134876653410177,0.692240327202803,-2.67975875046914,"HIF1N_HUMAN",10,-2.86808091848054,0.0196308826563009,0.771048412487538,-0.0374825000762922,"Non-significant",0.112918352667444,"HIF1AN","Hypoxia-inducible factor 1-alpha inhibitor","HIF1N_HUMAN"
0.123446464538574,16.3917541503906,2.73374236680251,0.0258396112764365,0.78883459586427,-3.16964740197298,"OTC_HUMAN",20,2.86600637121842,0.0196955216107196,0.771048412487538,0.0288929939270002,"Non-significant",0.112918352667444,"OTC","Ornithine transcarbamylase, mitochondrial","OTC_HUMAN"
-0.413828611373903,9.35497200489044,-2.92128510130234,0.019377525647063,0.745056077590905,-2.95149303377407,"DYN1_HUMAN",7,-2.86319561747865,0.0197834485682906,0.771048412487538,-0.13722825050354,"Non-significant",0.112918352667444,"DNM1","Dynamin-1","DYN1_HUMAN"
-0.374604463577274,9.77376687526703,-2.83213463768864,0.0222105186869941,0.773459865348798,-3.05470669146038,"RT34_HUMAN",11,-2.85824546964976,0.0199392830055404,0.771048412487538,-0.0134997367858993,"Non-significant",0.112918352667444,"MRPS34","Small ribosomal subunit protein mS34","RT34_HUMAN"
-0.15992259979247,12.2837331295013,-2.70695805601054,0.0269296503641118,0.78883459586427,-3.20110290916509,"PAI1_HUMAN",22,-2.85335818510048,0.0200943761167488,0.771048412487538,-0.0629749298095739,"Non-significant",0.112918352667444,"SERPINE1","Plasminogen activator inhibitor 1","PAI1_HUMAN"
-0.320520162582424,11.7208679914475,-3.73397322609021,0.00581653935618433,0.65549167133444,-2.0662035604177,"IFM3_HUMAN",3,-2.85197802457216,0.0201383981662951,0.771048412487538,-0.112204074859598,"Non-significant",0.112918352667444,"IFITM3","Interferon-induced transmembrane protein 3","IFM3_HUMAN"
0.615895986557005,7.8273138999939,3.00741926576964,0.0169957735875709,0.725459539074828,-2.85271784354412,"S35B1_HUMAN",2,2.85174919331789,0.020145706611703,0.771048412487538,-0.000655174255374646,"Non-significant",0.112918352667444,"SLC35B1","Solute carrier family 35 member B1","S35B1_HUMAN"
0.314595103263853,7.44095212221146,2.78267831943124,0.0239638492972102,0.784110448817536,-3.112355480949,"NS1BP_HUMAN",15,2.84657453049918,0.0203117051198017,0.773227198482346,-0.0586197376251505,"Non-significant",0.111692877945284,"IVNS1ABP","Influenza virus NS1A-binding protein","NS1BP_HUMAN"
-0.304262876510617,8.30858480930328,-4.63017929303419,0.00171436879506365,0.582493355589718,-1.23208744846554,"NDUC1_HUMAN",2,-2.84404922279279,0.0203932241157533,0.773227198482346,-0.0458903312682963,"Non-significant",0.111692877945284,"NDUFC1","NADH dehydrogenase [ubiquinone] 1 subunit C1, mitochondrial","NDUC1_HUMAN"
0.835965156555174,6.63232481479645,2.78262242656947,0.0239659097001169,0.784110448817536,-3.11242077990621,"KLDC3_HUMAN",6,2.83222790941162,0.0207793158941222,0.780424859579243,-0.0505151748657244,"Non-significant",0.107668905082065,"KLHDC3","Kelch domain-containing protein 3","KLDC3_HUMAN"
-0.336543798446653,8.59373319149018,-2.96865551193838,0.0180275157452262,0.73223493344464,-2.8970495362418,"MXRA7_HUMAN",7,-2.8302892539842,0.0208433461292916,0.780424859579243,-0.0013208389282493,"Non-significant",0.107668905082065,"MXRA7","Matrix-remodeling-associated protein 7","MXRA7_HUMAN"
0.182442665100098,8.96125531196594,2.96460879824857,0.0181389230493434,0.73223493344464,-2.90168909754743,"CC038_HUMAN",12,2.82595832201792,0.0209871212166683,0.780424859579243,-0.0738317966461235,"Non-significant",0.107668905082065,"C3orf38","Uncharacterized protein C3orf38","CC038_HUMAN"
0.297776222229005,8.13843750953674,2.76418422762004,0.0246556785483819,0.78883459586427,-3.13397940868932,"GNB1L_HUMAN",15,2.82465787786,0.0210304907264471,0.780424859579243,-0.019882678985601,"Non-significant",0.107668905082065,"GNB1L","Guanine nucleotide-binding protein subunit beta-like protein 1","GNB1L_HUMAN"
0.191367864608763,10.1528536081314,2.88425337094143,0.0205058556690384,0.745056077590905,-2.99425120039968,"WDR5_HUMAN",13,2.82365590540908,0.0210639689731149,0.780424859579243,-0.0415272712707253,"Non-significant",0.107668905082065,"WDR5","WD repeat-containing protein 5","WDR5_HUMAN"
0.256682038307188,7.65480309724808,2.78323781210127,0.0239432345444826,0.784110448817536,-3.11170185026401,"ABD18_HUMAN",14,2.81545331059894,0.0213401005267366,0.787061707608823,0.0153784751892072,"Non-significant",0.103991216531138,"ABHD18","Protein ABHD18","ABD18_HUMAN"
0.157135486602787,9.6899402141571,2.51423948022281,0.0362974055312139,0.852117114540551,-3.42909990732296,"SOS1_HUMAN",49,2.81131240049486,0.021480906968184,0.788670041356764,0.0247116088867179,"Non-significant",0.103104656093662,"SOS1","Son of sevenless homolog 1","SOS1_HUMAN"
-0.681695938110352,7.97858059406281,-2.81983304134672,0.0226338618302998,0.774899387725961,-3.06902123321212,"CHTOP_HUMAN",4,-2.803668029035,0.0217433512453425,0.792194280911992,-0.0695478916168266,"Non-significant",0.101168297222472,"CHTOP","Chromatin target of PRMT1 protein","CHTOP_HUMAN"
-0.179745197296148,14.4020924568176,-2.74509726722022,0.0253913001904713,0.78883459586427,-3.15633256866822,"FGL1_HUMAN",17,-2.8028345992699,0.0217721622681013,0.792194280911992,0.0496540069580007,"Non-significant",0.101168297222472,"FGL1","Fibrinogen-like protein 1","FGL1_HUMAN"
-0.383344769477848,6.72781831026077,-2.86967945011613,0.02096841505191,0.74950537326519,-3.01112438221645,"CIKS_HUMAN",7,-2.79504698121323,0.0220432717522416,0.79847815623968,0.0489711761474751,"Non-significant",0.0977369602447613,"TRAF3IP2","E3 ubiquitin ligase TRAF3IP2","CIKS_HUMAN"
-0.261647343635556,7.12417167425156,-2.82666240192235,0.0223978180851959,0.774899387725961,-3.06107228986504,"2A5B_HUMAN",11,-2.78522906478015,0.0223899958803651,0.807433006992365,-0.11447548866272,"Non-significant",0.092893501071791,"PPP2R5B","Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit beta isoform","2A5B_HUMAN"
-0.206329822540287,8.41390156745911,-2.90660940018034,0.0198167698024772,0.745056077590905,-2.96841792856203,"CRTC2_HUMAN",11,-2.77630194903296,0.0227101063658207,0.81180250514893,0.0539948940277259,"Non-significant",0.0905496128232689,"CRTC2","CREB-regulated transcription coactivator 2","CRTC2_HUMAN"
0.101373195648225,13.6668784618378,2.29414951306966,0.0511221945067211,0.880345767143336,-3.69156198162346,"AFG32_HUMAN",44,2.7762699931736,0.0227112606197692,0.81180250514893,0.0755772590637029,"Non-significant",0.0905496128232689,"AFG3L2","Mitochondrial inner membrane m-AAA protease component AFG3L2","AFG32_HUMAN"
0.26437044143677,7.30480754375458,3.06024378392493,0.0156879793207314,0.723251501184172,-2.79263923799471,"MRM1_HUMAN",7,2.77175022967705,0.0228751217383282,0.814073411336819,0.0965721607208483,"Non-significant",0.089336429630558,"MRM1","rRNA methyltransferase 1, mitochondrial","MRM1_HUMAN"
-0.419192314147949,6.63182377815246,-2.97065867579225,0.0179726318979707,0.73223493344464,-2.89475370753924,"LRC28_HUMAN",4,-2.75987673621786,0.0233113728060057,0.825975890602317,-0.0572657585144238,"Non-significant",0.0830326291096264,"LRRC28","Leucine-rich repeat-containing protein 28","LRC28_HUMAN"
0.232382297515878,12.5496261119843,4.28547883465091,0.00270456520023772,0.606744079929756,-1.53438365456385,"RUXE_HUMAN",4,2.74031151267936,0.0240488686582514,0.839915253422501,0.0804636478424072,"Non-significant",0.0757645315901389,"SNRPE","Small nuclear ribonucleoprotein E","RUXE_HUMAN"
0.1108479499817,10.1734530925751,2.55452926046847,0.0340962821833226,0.833304920588794,-3.38123093043538,"SAFB2_HUMAN",22,2.73929260432092,0.0240879222503911,0.839915253422501,0.028982877731325,"Non-significant",0.0757645315901389,"SAFB2","Scaffold attachment factor B2","SAFB2_HUMAN"
0.220608592033383,7.99246233701706,2.60029174932918,0.0317603341128844,0.814063540616415,-3.32697528060577,"GEMI4_HUMAN",25,2.73205941976381,0.0243670297589568,0.839915253422501,-0.345513582229614,"Non-significant",0.0757645315901389,"GEMIN4","Gem-associated protein 4","GEMI4_HUMAN"
0.117971420288081,9.65375804901123,2.42925754722371,0.0414247196808727,0.876994901032249,-3.53030957794301,"C2CD5_HUMAN",31,2.7316147184236,0.0243842968291054,0.839915253422501,0.195704221725464,"Non-significant",0.0757645315901389,"C2CD5","C2 domain-containing protein 5","C2CD5_HUMAN"
-0.248578310012823,7.27524161338806,-2.69619927384079,0.0273807036246305,0.78985736199432,-3.21375640976946,"STIM2_HUMAN",14,-2.72737145524652,0.0245496855926429,0.839915253422501,-0.0338881015777606,"Non-significant",0.0757645315901389,"STIM2","Stromal interaction molecule 2","STIM2_HUMAN"
-0.227931976318356,8.45199227333069,-2.72800714893493,0.0260691360688559,0.78883459586427,-3.17637723059227,"TBC20_HUMAN",13,-2.72316046437763,0.0247149482227818,0.839915253422501,0.114226460456848,"Non-significant",0.0757645315901389,"TBC1D20","TBC1 domain family member 20","TBC20_HUMAN"
0.204868078231815,9.39282381534577,2.65724414158336,0.0290797622469781,0.802561873714219,-3.25965529002321,"ZPI_HUMAN",17,2.72249819638095,0.0247410423892484,0.839915253422501,0.101373195648225,"Non-significant",0.0757645315901389,"SERPINA10","Protein Z-dependent protease inhibitor","ZPI_HUMAN"
-0.184125423431396,14.0196738243103,-3.29956563632992,0.0109567792537936,0.692240327202803,-2.52571179042583,"UB2L3_HUMAN",8,-2.72092274654511,0.024803230039473,0.839915253422501,-0.044437646865843,"Non-significant",0.0757645315901389,"UBE2L3","Ubiquitin-conjugating enzyme E2 L3","UB2L3_HUMAN"
0.134505510330202,9.47889459133148,2.52340298794078,0.0357844167577727,0.852117114540551,-3.41820505323433,"SPAST_HUMAN",25,2.72059642857429,0.0248161306916834,0.839915253422501,-0.0134674310684195,"Non-significant",0.0757645315901389,"SPAST","Spastin","SPAST_HUMAN"
-0.109328269958494,9.73720240592957,-2.47217928698344,0.0387494259759317,0.863771544968982,-3.47915683022528,"TLR3_HUMAN",25,-2.71980916047244,0.02484728272381,0.839915253422501,-0.0504329204559504,"Non-significant",0.0757645315901389,"TLR3","Toll-like receptor 3","TLR3_HUMAN"
-0.416538715362551,7.48487532138824,-2.62719228781746,0.0304640665106149,0.808414928592456,-3.29514773051454,"ZMYM4_HUMAN",20,-2.71916033788353,0.0248729864757949,0.839915253422501,0.0440671443939173,"Non-significant",0.0757645315901389,"ZMYM4","Zinc finger MYM-type protein 4","ZMYM4_HUMAN"
0.140107870101929,9.54335916042328,2.49743495694976,0.0372576287758465,0.852117114540551,-3.44909001506768,"NOL11_HUMAN",28,2.71683187094365,0.0249654545098971,0.839915253422501,-0.0957293510436994,"Non-significant",0.0757645315901389,"NOL11","Nucleolar protein 11","NOL11_HUMAN"
-0.359131574630736,6.84186220169067,-2.68866982772459,0.0277009781594237,0.78985736199432,-3.22261792926619,"CMKMT_HUMAN",11,-2.71469888460416,0.0250504672576097,0.839915253422501,-0.0306143760681241,"Non-significant",0.0757645315901389,"CAMKMT","Calmodulin-lysine N-methyltransferase","CMKMT_HUMAN"
-0.659330010414122,7.817233979702,-2.80339648447895,0.0232125609011142,0.784039726600066,-3.08817327569894,"MMP21_HUMAN",2,-2.71082569100289,0.0252055934547103,0.840072867690077,-0.0696561336517743,"Non-significant",0.0756830417200402,"MMP21","Matrix metalloproteinase-21","MMP21_HUMAN"
-0.348586559295655,7.57845640182495,-2.65909916940922,0.0289964528444223,0.802561873714219,-3.25746674760184,"SIPA1_HUMAN",13,-2.70941750229501,0.0252622356071455,0.840072867690077,0.0204701423644984,"Non-significant",0.0756830417200402,"SIPA1","Signal-induced proliferation-associated protein 1","SIPA1_HUMAN"
0.261456966400143,7.12685918807983,2.70945218372161,0.0268261803734985,0.78883459586427,-3.19817102211339,"CEP41_HUMAN",12,2.70583842361031,0.0254067830147149,0.841431172985293,0.0150315761566482,"Non-significant",0.07498140246317,"CEP41","Centrosomal protein of 41 kDa","CEP41_HUMAN"
-0.13093638420103,10.0839561223984,-2.40528361470276,0.0429993857133022,0.880345767143336,-3.55890456291892,"SLFN5_HUMAN",37,-2.7024900400949,0.0255427765310903,0.842496295826288,0.0197577476501518,"Non-significant",0.0744319998996379,"SLFN5","Schlafen family member 5","SLFN5_HUMAN"
0.141063213348382,9.93077945709228,2.52465296621342,0.0357150137955929,0.852117114540551,-3.41671923368658,"IFIT5_HUMAN",24,2.69730069836634,0.025755007041829,0.84605719488826,-0.0464556217193639,"Non-significant",0.0726002769317189,"IFIT5","Interferon-induced protein with tetratricopeptide repeats 5","IFIT5_HUMAN"
0.100845813751226,13.1322338581085,2.36053391168107,0.0461016760394826,0.880345767143336,-3.61231015324311,"FUBP2_HUMAN",29,2.69293735182548,0.0259348462146919,0.846149093647811,-0.057182312011717,"Non-significant",0.0725531064129984,"KHSRP","Far upstream element-binding protein 2","FUBP2_HUMAN"
-0.199622154235843,9.0044960975647,-2.64582499592505,0.029598024901501,0.803205264383878,-3.27313351497449,"ACES_HUMAN",16,-2.69217568685939,0.0259663697705577,0.846149093647811,0.295684814453122,"Non-significant",0.0725531064129984,"ACHE","Acetylcholinesterase","ACES_HUMAN"
0.55782425403595,6.36453658342361,2.5929574952501,0.0321234313368994,0.814529755836256,-3.33566161689142,"DDX6L_HUMAN",25,2.68737597172272,0.0261659185036003,0.84924105095285,0.293047666549685,"Non-significant",0.0709690208986444,"DDX60L","Probable ATP-dependent RNA helicase DDX60-like","DDX6L_HUMAN"
0.224396944046017,7.08213067054749,2.57678460059197,0.0329391442569522,0.82745577864059,-3.3548285950774,"RHG42_HUMAN",21,2.68109667131008,0.0264293405410007,0.85160786181265,0.0171989202499399,"Non-significant",0.069760337926421,"ARHGAP42","Rho GTPase-activating protein 42","RHG42_HUMAN"
-0.149992227554351,12.1343291997909,-2.63587812939662,0.030057170837755,0.807562530389219,-3.28488227830305,"ACMSD_HUMAN",17,-2.68063645329411,0.0264487529180167,0.85160786181265,-0.0548954010009766,"Non-significant",0.069760337926421,"ACMSD","2-amino-3-carboxymuconate-6-semialdehyde decarboxylase","ACMSD_HUMAN"
0.900632977485654,5.76867765188217,2.6183108144574,0.0308859536435373,0.808414928592456,-3.30565017383399,"YJU2B_HUMAN",6,2.67476150536663,0.0266978416224185,0.856230383100016,-0.0780568122864018,"Non-significant",0.0674093654078493,"YJU2B","Probable splicing factor YJU2B","YJU2B_HUMAN"
-0.376953363418551,11.7388018369675,-2.93017795835755,0.0191162953848623,0.742407973212512,-2.9412503965577,"SGMR2_HUMAN",4,-2.67054959202493,0.0268778878659787,0.858610953325006,-0.173792123794554,"Non-significant",0.0662035755138524,"TMEM97","Sigma intracellular receptor 2","SGMR2_HUMAN"
-0.289697885513307,6.84671318531036,-2.70075041233698,0.027188961244013,0.78985736199432,-3.2084025184856,"GGNB2_HUMAN",10,-2.66763466748465,0.0270032144594866,0.859231694604997,0.0949692726135503,"Non-significant",0.0658897114650721,"GGNBP2","Gametogenetin-binding protein 2","GGNB2_HUMAN"
-0.306133270263674,9.15812063217163,-2.71367443124988,0.0266519488367947,0.78883459586427,-3.19320898711267,"DCTP1_HUMAN",9,-2.66343084651146,0.0271850040978954,0.861637200196574,0.127999782562274,"Non-significant",0.0646755591398126,"DCTPP1","dCTP pyrophosphatase 1","DCTP1_HUMAN"
0.16674327850342,9.42414999008179,2.60484081125026,0.0315372313553711,0.814063540616415,-3.3215894354036,"ARMD3_HUMAN",17,2.65811161179819,0.0274168128940359,0.865603189969677,-0.0289263725280513,"Non-significant",0.062681151748047,"ARMH3","Armadillo-like helical domain-containing protein 3","ARMD3_HUMAN"
-0.211207389831545,9.07772088050842,-2.98242311405847,0.0176537964181096,0.73223493344464,-2.8812812348291,"ELP5_HUMAN",8,-2.64881093880662,0.0278269678321548,0.874111817916549,-0.0843822956084992,"Non-significant",0.0584330081002187,"ELP5","Elongator complex protein 5","ELP5_HUMAN"
-0.273171782493594,7.04988926649093,-2.72843667090788,0.0260518740578567,0.78883459586427,-3.17587311273175,"CASL_HUMAN",9,-2.6429760748491,0.0280874585170265,0.874111817916549,0.0610365867614746,"Non-significant",0.0584330081002187,"NEDD9","Enhancer of filamentation 1","CASL_HUMAN"
0.0999078750610032,11.1895701885223,2.38374067841643,0.0444657508859637,0.880345767143336,-3.58461063203578,"PTN1_HUMAN",25,2.64241213468202,0.0281127658263087,0.874111817916549,0.0909533500671245,"Non-significant",0.0584330081002187,"PTPN1","Tyrosine-protein phosphatase non-receptor type 1","PTN1_HUMAN"
-0.115889310836776,12.9339812994003,-2.67859799500487,0.0281354181013659,0.78985736199432,-3.2344792750992,"KFA_HUMAN",16,-2.6423127641013,0.0281172275667019,0.874111817916549,0.0108406543731761,"Non-significant",0.0584330081002187,"AFMID","Kynurenine formamidase","KFA_HUMAN"
0.237024545669543,10.1271027326584,3.34916071595053,0.0101799343959158,0.692240327202803,-2.47155396978672,"PGK2_HUMAN",5,2.62972862397323,0.028688104432998,0.880181293796983,0.0539517402648997,"Non-significant",0.0554278655925186,"PGK2","Phosphoglycerate kinase 2","PGK2_HUMAN"
0.140919446945198,13.1848648786545,2.3388143386952,0.0476874489423098,0.880345767143336,-3.63823918693561,"UFL1_HUMAN",48,2.62908826390143,0.0287174667407544,0.880181293796983,-0.0779640674590993,"Non-significant",0.0554278655925186,"UFL1","E3 UFM1-protein ligase 1","UFL1_HUMAN"
-0.180181503295902,11.5802226066589,-2.61070149407798,0.0312521589922528,0.812756468151088,-3.31465282130011,"YAP1_HUMAN",15,-2.6247644985004,0.0289165229509176,0.880181293796983,-0.0200970172882506,"Non-significant",0.0554278655925186,"YAP1","Transcriptional coactivator YAP1","YAP1_HUMAN"
