"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BD_vs_BM2","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
0.324824094772328,10.2432276010513,8.93664775601252,3.02984890544022e-05,0.000226358437613262,1.78004654053013,"COX15_HUMAN",8,6.67282490634453,0.000148438642062833,0.000687460697316111,0.105962276458722,"Non-significant",3.16275212575465,"COX15","Heme A synthase COX15","COX15_HUMAN"
-0.180721998214722,9.78482043743134,-6.20285375094562,0.000344088118050481,0.00148034516959788,-0.929415485873102,"CCZ1B_HUMAN",23,-6.67227536428539,0.000148523918874603,0.000687463250284388,-0.325464725494401,"Non-significant",3.16275051295266,"CCZ1B;CCZ1","Vacuolar fusion protein CCZ1 homolog B;Vacuolar fusion protein CCZ1 homolog","CCZ1B_HUMAN"
0.165851354598978,11.0961626768112,5.48447394802499,0.000742948017205448,0.00275767621756862,-1.78160442057832,"HERC4_HUMAN",49,6.66831663107953,0.000149139827638508,0.000689920502542104,-0.316252470016451,"Non-significant",3.16120094882265,"HERC4","Probable E3 ubiquitin-protein ligase HERC4","HERC4_HUMAN"
0.251190662384049,11.5757603645325,6.90714892875437,0.000171658538352614,0.000861371292636431,-0.156408023859086,"PGP_HUMAN",15,6.66653268015751,0.000149418300042969,0.000690814864130284,1.49830257892609,"Up in BM2",3.16063832637338,"PGP","Glycerol-3-phosphate phosphatase","PGP_HUMAN"
0.218503713607801,11.8159521818161,6.61524075374004,0.000227478294728077,0.00106506571461259,-0.469685027673298,"NAAA_HUMAN",18,6.66575326033731,0.000149540146611736,0.000690984481553317,-0.232704281806943,"Non-significant",3.16053170610112,"NAAA","N-acylethanolamine-hydrolyzing acid amidase","NAAA_HUMAN"
-0.375854253768926,11.1813343763352,-6.67332646964704,0.000214927059757046,0.00102342615191824,-0.406563935615857,"TM9S1_HUMAN",14,-6.66027305744929,0.000150399969460058,0.000694561953442751,-0.14221501350405,"Non-significant",3.15828901005839,"TM9SF1","Transmembrane 9 superfamily member 1","TM9S1_HUMAN"
-1.60711145401001,7.14018547534943,-6.57506230890355,0.000236637758359322,0.00109718786933002,-0.513578067732073,"PCD12_HUMAN",4,-6.65948250411996,0.000150524454097164,0.000694639466572511,-0.498637676239008,"Non-significant",3.15824054548864,"PCDH12","Protocadherin-12","PCD12_HUMAN"
-0.401306390762327,8.60340535640717,-6.32149735261844,0.000304855574826771,0.00134288715208709,-0.795032288771572,"ANS1A_HUMAN",25,-6.65892929064012,0.000150611633618583,0.000694639466572511,0.0180895328521746,"Non-significant",3.15824054548864,"ANKS1A","Ankyrin repeat and SAM domain-containing protein 1A","ANS1A_HUMAN"
0.195384502410899,14.5793597698212,5.99986770936709,0.00042491606731538,0.0017510253784647,-1.16341711009815,"PCYOX_HUMAN",28,6.65853638760901,0.000150673584072914,0.000694639466572511,0.701851606369024,"Up in BM2",3.15824054548864,"PCYOX1","Prenylcysteine oxidase 1","PCYOX_HUMAN"
-0.318492650985778,11.5873249769211,-6.18764912519867,0.00034950977405629,0.00149822312843111,-0.946763490803673,"TAOK3_HUMAN",32,-6.65628851635228,0.000151028555460272,0.000695880578651135,0.167922973632825,"Non-significant",3.15746528407165,"TAOK3","Serine/threonine-protein kinase TAO3","TAOK3_HUMAN"
0.449797630310059,8.60603141784668,6.63587637760051,0.000222928087708944,0.00105083393498926,-0.447215338325137,"RDH10_HUMAN",13,6.65308569462508,0.000151535923241931,0.000697822066506825,0.328443527221683,"Non-significant",3.1562553014247,"RDH10","Retinol dehydrogenase 10","RDH10_HUMAN"
-0.200663805007922,11.0209420919418,-5.85878027746887,0.000493489158110964,0.00198226288560018,-1.32916523381722,"PCKGC_HUMAN",35,-6.6495524533667,0.000152097817623744,0.000700012304140138,0.0654013156890851,"Non-significant",3.15489432630974,"PCK1","Phosphoenolpyruvate carboxykinase, cytosolic [GTP]","PCKGC_HUMAN"
-0.46879291534424,8.96399855613708,-6.32170635070232,0.000304791011235747,0.00134288715208709,-0.79479709614383,"TSR1_HUMAN",26,-6.64871083573216,0.000152231999735348,0.000700232679054771,-0.51779866218567,"Up in BD",3.15475762507343,"TSR1","Pre-rRNA-processing protein TSR1 homolog","TSR1_HUMAN"
0.346796512603763,9.72051787376404,6.25895427684119,0.000324877973283106,0.00141468842796443,-0.86565550050197,"HOOK2_HUMAN",27,6.64639802017801,0.000152601413676846,0.000701534204291177,-0.428123950958254,"Non-significant",3.15395114947842,"HOOK2","Protein Hook homolog 2","HOOK2_HUMAN"
-0.574576973915098,6.76803034543991,-6.38096967083576,0.000287082586299669,0.00128270270112088,-0.728321567007763,"AKA10_HUMAN",20,-6.64353069588809,0.000153060771012633,0.000703247506226786,0.0678198337554807,"Non-significant",3.15289179920381,"AKAP10","A-kinase anchor protein 10, mitochondrial","AKA10_HUMAN"
0.652985572814941,8.31872582435608,6.30235758734272,0.000310833240551405,0.0013647732217717,-0.816593643471119,"ATG2B_HUMAN",43,6.63678516759095,0.000154147464103915,0.000707042438515569,0.00920069217681974,"Non-significant",3.15055451794286,"ATG2B","Autophagy-related protein 2 homolog B","ATG2B_HUMAN"
0.309291839599624,11.9594750404358,7.12795272747461,0.00013955818447437,0.000731508468233231,0.0741823812892157,"NAGAB_HUMAN",12,6.63633497861095,0.000154220291364198,0.000707042438515569,-0.309770345687868,"Non-significant",3.15055451794286,"NAGA","Alpha-N-acetylgalactosaminidase","NAGAB_HUMAN"
-0.135040044784498,15.4408513307571,-5.63107915711614,0.000631583022413991,0.00242415546067508,-1.6021659375555,"NHRF1_HUMAN",28,-6.63631319061737,0.000154223816980525,0.000707042438515569,0.134674072265625,"Non-significant",3.15055451794286,"NHERF1","Na(+)/H(+) exchange regulatory cofactor NHE-RF1","NHRF1_HUMAN"
-0.237393617630001,15.0259522199631,-8.50624361379639,4.2512695913155e-05,0.000287696425887689,1.40120051424485,"SAMP_HUMAN",11,-6.63624231266526,0.00015423528668629,0.000707042438515569,-0.388165712356601,"Non-significant",3.15055451794286,"APCS","Serum amyloid P-component","SAMP_HUMAN"
-0.44228494167328,7.49630838632584,-6.94765654059207,0.000165199119536991,0.000836720134783484,-0.11370073900701,"TAF5L_HUMAN",10,-6.63381106266838,0.000154629290323144,0.000708448369103325,0.0707154273986808,"Non-significant",3.14969179514211,"TAF5L","TAF5-like RNA polymerase II p300/CBP-associated factor-associated factor 65 kDa subunit 5L","TAF5L_HUMAN"
-0.552886486053469,8.80888748168945,-6.71815450922981,0.000205767771559494,0.000987928815641264,-0.358118453954628,"CCDB1_HUMAN",10,-6.63190119734479,0.000154939578606092,0.000709079096378679,0.125221371650698,"Non-significant",3.14930531741943,"CCNDBP1","Cyclin-D1-binding protein 1","CCDB1_HUMAN"
0.183095455169697,13.4306733608246,6.53536126432529,0.00024609382108465,0.0011294147422403,-0.557136883243407,"STRAP_HUMAN",19,6.63187136583194,0.000154944430662679,0.000709079096378679,-0.197022676467849,"Non-significant",3.14930531741943,"STRAP","Serine-threonine kinase receptor-associated protein","STRAP_HUMAN"
0.190110445022601,16.0148133039475,7.03673755752952,0.00015192696909305,0.000785682235322505,-0.0204244522983288,"DHPR_HUMAN",16,6.6313508148983,0.000155029124596472,0.000709079096378679,0.112586975097656,"Non-significant",3.14930531741943,"QDPR","Dihydropteridine reductase","DHPR_HUMAN"
0.177145004272454,12.5388402938842,5.71551078539744,0.000575921392112593,0.00224880951665139,-1.50013586156019,"ACSM5_HUMAN",35,6.62483249020138,0.000156093997271834,0.000713547433162624,0.0278620719909632,"Non-significant",3.146577151805,"ACSM5","Acyl-coenzyme A synthetase ACSM5, mitochondrial","ACSM5_HUMAN"
-0.117870807647725,15.3056716918945,-5.04928519083438,0.00122376837894746,0.00410655774473932,-2.3316406975555,"TCPB_HUMAN",38,-6.62288598958835,0.000156413552879893,0.000714605612650593,-0.157946109771727,"Non-significant",3.14593357708739,"CCT2","T-complex protein 1 subunit beta","TCPB_HUMAN"
0.295046329498291,8.7170045375824,6.70473935175527,0.000208462300140221,0.000999092205161106,-0.372591733464299,"ABH15_HUMAN",15,6.62211891087046,0.000156539681939398,0.000714779391815572,0.404369711875917,"Non-significant",3.14582797736085,"ABHD15","Protein ABHD15","ABH15_HUMAN"
-0.2198452949524,12.2744455337525,-6.17364434196962,0.000354587728819041,0.00151347965893619,-0.962768074086513,"TM9S4_HUMAN",24,-6.61864907977321,0.000157111622784591,0.000716987461908983,0.246611356735249,"Non-significant",3.14448843885291,"TM9SF4","Transmembrane 9 superfamily member 4","TM9S4_HUMAN"
-0.202067852020276,12.3810958862305,-5.62517374386106,0.000635693582576195,0.00243188011740841,-1.60933790120346,"ZO2_HUMAN",66,-6.61493574606615,0.000157726257002118,0.000719387773645411,0.127575874328599,"Non-significant",3.14303694750646,"TJP2","Tight junction protein ZO-2","ZO2_HUMAN"
-0.260399103164699,15.4998997449875,-7.49194309978681,0.000100264465559318,0.000563007524946923,0.442857951050948,"RAP1B_HUMAN",12,-6.61258157894494,0.000158117295188554,0.000720715382717875,0.333295345306375,"Non-significant",3.14223620839956,"RAP1B","Ras-related protein Rap-1b","RAP1B_HUMAN"
-0.330141305923464,9.62077081203461,-6.06065569273588,0.000398690369467199,0.00166579488046182,-1.09279332691216,"ARHG5_HUMAN",56,-6.6116184704265,0.000158277580351012,0.000720715382717875,-0.0723929405212242,"Non-significant",3.14223620839956,"ARHGEF5","Rho guanine nucleotide exchange factor 5","ARHG5_HUMAN"
-0.8415503501892,12.5381789207458,-6.5832503232535,0.000234738295017515,0.00109024987164975,-0.50461761736698,"APOM_HUMAN",8,-6.61158107648225,0.000158283807247135,0.000720715382717875,-0.97440218925476,"Up in BD",3.14223620839956,"APOM","Apolipoprotein M","APOM_HUMAN"
-0.168715476989727,13.8087434768677,-6.29569643515977,0.00031294412824392,0.00137329835401361,-0.824108134615631,"CALU_HUMAN",21,-6.60915144613401,0.00015868897307442,0.000722154978982526,0.328867197036742,"Non-significant",3.14136959011152,"CALU","Calumenin","CALU_HUMAN"
-0.409465551376345,9.44248807430267,-6.85480565119456,0.000180426600126986,0.000895949469663627,-0.211866596055486,"GDAP1_HUMAN",11,-6.60059880782885,0.000160124346302596,0.00072827855711842,-0.681522488594053,"Up in BD",3.13770247689489,"GDAP1","Ganglioside-induced differentiation-associated protein 1","GDAP1_HUMAN"
1.14638948440552,8.31300616264343,6.37101379466641,0.00028997572289126,0.00129349258688273,-0.73945910774063,"CBPB2_HUMAN",12,6.59077085185864,0.000161791473429857,0.000735448748128771,0.161473393440247,"Non-significant",3.13344758694789,"CPB2","Carboxypeptidase B2","CBPB2_HUMAN"
0.394091367721558,8.53090703487396,6.50832889217565,0.000252773183468824,0.00115354421297303,-0.586903128229476,"ZNG1C_HUMAN",15,6.58808697678775,0.000162250065519174,0.000737120398444894,-0.305692911148073,"Non-significant",3.13246157033671,"ZNG1C;ZNG1E","Zinc-regulated GTPase metalloprotein activator 1C;Zinc-regulated GTPase metalloprotein activator 1E","ZNG1C_HUMAN"
0.236666202545162,9.26574993133545,5.80333320968758,0.000523729400264943,0.00208106775404003,-1.39501258078349,"METH_HUMAN",56,6.58338174724106,0.000163057511190215,0.000740374172242531,0.259585022926328,"Non-significant",3.13054873990319,"MTR","Methionine synthase","METH_HUMAN"
-0.188138008117683,9.60084080696106,-5.69095725742874,0.000591526330948618,0.00229428520521849,-1.5297091546279,"RBGP1_HUMAN",39,-6.58284466510115,0.000163149959339094,0.000740379625322936,-0.369138240814205,"Non-significant",3.13054554120435,"RABGAP1","Rab GTPase-activating protein 1","RBGP1_HUMAN"
-0.282458305358899,11.0891697406769,-6.81844369461695,0.00018681164165735,0.000920333734309494,-0.250575042606227,"TPPC4_HUMAN",14,-6.57820006981667,0.00016395185262315,0.000743602756950386,0.0142722129821777,"Non-significant",3.12865900872515,"TRAPPC4","Trafficking protein particle complex subunit 4","TPPC4_HUMAN"
-0.486207962036152,10.437778711319,-7.37618341043956,0.000111227962361492,0.000613948086123227,0.327115095117955,"SELS_HUMAN",7,-6.57023459431584,0.00016533724411791,0.000749061789390513,0.248237133026125,"Non-significant",3.12548235628649,"SELENOS","Selenoprotein S","SELS_HUMAN"
-0.233099222183224,13.7398890256882,-7.80936318988299,7.59189118755899e-05,0.000453946979335694,0.753282477631407,"SRSF7_HUMAN",12,-6.57021818436866,0.000165340111510772,0.000749061789390513,0.17087244987485,"Non-significant",3.12548235628649,"SRSF7","Serine/arginine-rich splicing factor 7","SRSF7_HUMAN"
-0.152374267578125,16.3994045257568,-6.75600189717546,0.000198372888833189,0.000962102582183201,-0.317397835297768,"PSME1_HUMAN",18,-6.56764869376108,0.000165789769302689,0.000750679792478803,0.425446271896323,"Non-significant",3.12454527473315,"PSME1","Proteasome activator complex subunit 1","PSME1_HUMAN"
0.58834052085877,9.66595375537873,6.2359130919532,0.000332619617896367,0.0014401683989387,-0.891795219274629,"IBTK_HUMAN",35,6.5665369742116,0.000165984736984975,0.000751143422139478,0.815982341766355,"Up in BM2",3.12427713157526,"IBTK","Inhibitor of Bruton tyrosine kinase","IBTK_HUMAN"
-0.41131639480591,8.78077340126038,-6.376648003909,0.000288334479877173,0.00128687897124499,-0.733154692042927,"CASPA_HUMAN",17,-6.55477985651755,0.000168062198464365,0.000759974708334552,0.339050769805949,"Non-significant",3.11920086063173,"CASP10","Caspase-10","CASPA_HUMAN"
-0.264358758926397,9.9901510477066,-6.07770984163054,0.000391659418084336,0.00164233825237018,-1.0730643059466,"AT2C1_HUMAN",28,-6.55443500656364,0.000168123564390007,0.000759974708334552,-0.10512018203735,"Non-significant",3.11920086063173,"ATP2C1","Calcium-transporting ATPase type 2C member 1","AT2C1_HUMAN"
-0.674303531646729,7.7298299074173,-6.36318801691532,0.00029227264724353,0.00130087781663961,-0.748222199138351,"AP5B1_HUMAN",14,-6.54800823069947,0.000169271742635934,0.00076473881945878,0.368812561035174,"Non-significant",3.11648686371609,"AP5B1","AP-5 complex subunit beta-1","AP5B1_HUMAN"
-0.481968164443975,9.65115249156952,-6.40087258465656,0.000281394701003383,0.00126076013469986,-0.706092482492705,"SCAF4_HUMAN",15,-6.54485132469006,0.000169838907537297,0.000766874176826728,-0.0104789733886754,"Non-significant",3.11527588610633,"SCAF4","SR-related and CTD-associated factor 4","SCAF4_HUMAN"
-0.125189542770375,11.3869761228561,-5.36893077385434,0.000846083403601073,0.00303900873697172,-1.9250840416006,"SYSM_HUMAN",30,-6.54202160667459,0.000170349072758229,0.000768749931234856,0.2090132236481,"Non-significant",3.11421491006443,"SARS2","Serine--tRNA ligase, mitochondrial","SYSM_HUMAN"
-0.175315856933597,12.9040741920471,-6.01085730087273,0.000420036296529845,0.00173443995422044,-1.15061437901594,"PUF60_HUMAN",24,-6.5385443567615,0.000170978297223999,0.000770868023257046,0.304873228073125,"Non-significant",3.11301996913114,"PUF60","Poly(U)-binding-splicing factor PUF60","PUF60_HUMAN"
-1.34408938884735,7.45525854825974,-6.2658663374344,0.000322594816730808,0.00140803353574706,-0.857826737980909,"FAT4_HUMAN",28,-6.53837816224821,0.000171008435033606,0.000770868023257046,0.253408789634703,"Non-significant",3.11301996913114,"FAT4","Protocadherin Fat 4","FAT4_HUMAN"
-0.439801931381245,10.3334504365921,-7.01040828279488,0.000155721486551159,0.000799193005614236,-0.047902307284577,"NIP7_HUMAN",9,-6.53691448614712,0.000171274112165507,0.000771636949534105,-0.00731897354125266,"Non-significant",3.1125869845085,"NIP7","60S ribosome subunit biogenesis protein NIP7 homolog","NIP7_HUMAN"
-0.26303911209105,10.5882258415222,-5.84855993274271,0.000498914405946339,0.00199812018255113,-1.3412723715016,"GAPD1_HUMAN",58,-6.53557971327109,0.000171516788648984,0.000771907132819643,-0.0180339813232759,"Non-significant",3.11243494594666,"GAPVD1","GTPase-activating protein and VPS9 domain-containing protein 1","GAPD1_HUMAN"
-0.232768058776823,11.2848448753357,-5.76037701835167,0.000548571554205826,0.0021659900685285,-1.44630375128524,"UN45A_HUMAN",54,-6.53553816814024,0.000171524348098819,0.000771907132819643,0.218847513198851,"Non-significant",3.11243494594666,"UNC45A","Protein unc-45 homolog A","UN45A_HUMAN"
-0.221557855606051,11.1199942827225,-7.46869249619797,0.000102365706145881,0.000572035357897852,0.41972145689777,"YKT6_HUMAN",13,-6.53304688703672,0.000171978328112092,0.000773156142030671,-0.21310353279114,"Non-significant",3.11173278968525,"YKT6","Synaptobrevin homolog YKT6","YKT6_HUMAN"
-0.426980733871476,10.115614771843,-7.05880091726986,0.000148826661315783,0.000772109673859502,0.00254267567063948,"UCHL1_HUMAN",9,-6.53296944198402,0.000171992461962702,0.000773156142030671,0.190110445022601,"Non-significant",3.11173278968525,"UCHL1","Ubiquitin carboxyl-terminal hydrolase isozyme L1","UCHL1_HUMAN"
-0.183448314666748,13.9838814735413,-5.91859137820967,0.000463022901049683,0.00188319188928177,-1.25858513562623,"COPE_HUMAN",26,-6.5180865465576,0.000174732552937519,0.000785038723441324,0.195748090744024,"Non-significant",3.10510892037308,"COPE","Coatomer subunit epsilon","COPE_HUMAN"
-0.507635951042181,8.30038458108902,-6.33227944170646,0.000301544546143254,0.00133264294521044,-0.782905824895042,"VPP2_HUMAN",16,-6.5167539888395,0.000174980229513852,0.000785716426273044,0.228181004524235,"Non-significant",3.10473416735253,"ATP6V0A2","V-type proton ATPase 116 kDa subunit a 2","VPP2_HUMAN"
0.224269866943352,12.3808958530426,6.12905792537535,0.000371308402829733,0.00156590248469878,-1.01388496195514,"DC1L2_HUMAN",23,6.51520555661817,0.000175268516331032,0.000786575631366146,0.253240108489974,"Non-significant",3.10425951244846,"DYNC1LI2","Cytoplasmic dynein 1 light intermediate chain 2","DC1L2_HUMAN"
-0.215808629989649,15.3839250802994,-6.72486946216091,0.000204433627831385,0.000984413519007528,-0.350881673043212,"HNRPD_HUMAN",16,-6.51255475184011,0.000175763259731495,0.000788111310399484,0.122669219970749,"Non-significant",3.10341243977147,"HNRNPD","Heterogeneous nuclear ribonucleoprotein D0","HNRPD_HUMAN"
0.261001110076901,10.3357727527618,5.75758364199967,0.00055023167266149,0.00217065766716641,-1.44964756660129,"VP13A_HUMAN",105,6.51233168319967,0.000175804963251549,0.000788111310399484,-0.0385234355926531,"Non-significant",3.10341243977147,"VPS13A","Intermembrane lipid transfer protein VPS13A","VP13A_HUMAN"
0.373963117599473,10.9398123025894,7.33072221142043,0.000115895101459879,0.000634101721675967,0.281280362242796,"FCGRN_HUMAN",9,6.51120582300676,0.000176015613689945,0.000788321017128753,0.0254611968994247,"Non-significant",3.10329689472169,"FCGRT","IgG receptor FcRn large subunit p51","FCGRN_HUMAN"
0.241908073425272,10.7516324520111,5.81734137476253,0.000515900061296518,0.00205398091136406,-1.37833884790489,"RAPH1_HUMAN",45,6.51104325148697,0.000176046054108615,0.000788321017128753,0.418789863586424,"Non-significant",3.10329689472169,"RAPH1","Ras-associated and pleckstrin homology domains-containing protein 1","RAPH1_HUMAN"
-0.334433794021606,9.44356095790863,-6.07668390369572,0.000392078467301244,0.00164324622091028,-1.07425011393682,"ACAP2_HUMAN",32,-6.51019196993107,0.000176205545680656,0.000788599998705372,-0.319555521011326,"Non-significant",3.10314322797577,"ACAP2","Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 2","ACAP2_HUMAN"
-0.202582597732526,12.3804641962051,-6.15013812794969,0.000363296182225106,0.00154011767114656,-0.989686067500646,"ABI1_HUMAN",22,-6.50714875464245,0.000176777011038482,0.000790721426442252,0.0258204936981503,"Non-significant",3.10197649282061,"ABI1","Abl interactor 1","ABI1_HUMAN"
0.138998985290552,18.2202501296997,5.93783302843031,0.00045367011914251,0.001848859541297,-1.23597772614975,"PRDX1_HUMAN",23,6.50533524847863,0.000177118529424386,0.000791812533195299,0.481627941131599,"Non-significant",3.10137762830435,"PRDX1","Peroxiredoxin-1","PRDX1_HUMAN"
0.203892230987526,15.5144195556641,5.984982363429,0.000431626372696136,0.00177180260659106,-1.1807830369971,"CP3A5_HUMAN",25,6.48176441229551,0.000181624212952273,0.000811508184964064,0.418610095977801,"Non-significant",3.09070709547201,"CYP3A5","Cytochrome P450 3A5","CP3A5_HUMAN"
-0.376973152160643,8.37963318824768,-6.66166672085831,0.000217383259900691,0.00103217772445163,-0.419202841149231,"ZTRF1_HUMAN",12,-6.4772807645515,0.000182495516235593,0.000814952459403195,0.170742511749252,"Non-significant",3.0888677252736,"ZFTRAF1","Zinc finger TRAF-type-containing protein 1","ZTRF1_HUMAN"
-0.374037742614746,9.44491195678711,-6.24390201763897,0.000329912407678949,0.00143073718648156,-0.882724505392614,"CANT1_HUMAN",19,-6.46811158185389,0.000184291745502113,0.000822521024754754,-0.313116312027001,"Non-significant",3.08485299207918,"CANT1","Soluble calcium-activated nucleotidase 1","CANT1_HUMAN"
0.620539903640703,10.4178699254989,7.69605889878056,8.37549123203609e-05,0.000491862777457025,0.643623917738511,"AIG1_HUMAN",4,6.4666876790772,0.000184572431009426,0.000823320893463708,-0.111950874328601,"Non-significant",3.08443086333151,"AIG1","Androgen-induced gene 1 protein","AIG1_HUMAN"
-0.492298364639286,8.78924238681793,-6.22482954203285,0.000336416510407132,0.00145428000290009,-0.904392726115915,"SCMC2_HUMAN",19,-6.46461414433397,0.000184982018184035,0.000824694557991903,0.0660245418548584,"Non-significant",3.08370687125703,"SLC25A25","Mitochondrial adenyl nucleotide antiporter SLC25A25","SCMC2_HUMAN"
-0.50298857688904,9.00836718082428,-6.16241226112857,0.000358719633300075,0.00152629842925894,-0.975621775230199,"TNAP2_HUMAN",25,-6.46354507064994,0.000185193584833963,0.00082518437525688,-0.053133726120052,"Non-significant",3.0834490039223,"TNFAIP2","Tumor necrosis factor alpha-induced protein 2","TNAP2_HUMAN"
-0.240588665008548,10.4211611747742,-6.70783132840693,0.000207837783624287,0.000996687811068243,-0.369254029879226,"QORL1_HUMAN",15,-6.46127972956656,0.0001856427718129,0.000826731860861621,0.114840269088745,"Non-significant",3.08263532506757,"CRYZL1","Quinone oxidoreductase-like protein 1","QORL1_HUMAN"
-0.302498817443862,10.1269040107727,-6.1577181167248,0.000360462286582814,0.00153210633490464,-0.980998318685479,"RBM22_HUMAN",22,-6.46044983391908,0.000185807629682935,0.000826784166110148,-0.116061091423035,"Non-significant",3.08260784921557,"RBM22","Pre-mRNA-splicing factor RBM22","RBM22_HUMAN"
-0.303156852722177,11.6406180858612,-6.60711269018838,0.000229298891218426,0.00107050126774817,-0.478549219153843,"SHLB1_HUMAN",14,-6.4601948772172,0.000185858308970287,0.000826784166110148,-0.345252752304077,"Non-significant",3.08260784921557,"SH3GLB1","Endophilin-B1","SHLB1_HUMAN"
-0.159790039062473,12.0240759849548,-5.12426591661132,0.00112085621960926,0.00382127200248299,-2.23499153598525,"ZO1_HUMAN",99,-6.45743746163085,0.000186407392232272,0.000828772372916524,-0.350712060928348,"Non-significant",3.08156473454127,"TJP1","Tight junction protein ZO-1","ZO1_HUMAN"
-0.122074842453026,12.7938674688339,-4.97022501788874,0.00134367911715331,0.00442655800104831,-2.43440592815191,"SYMC_HUMAN",41,-6.45558768144053,0.000186776740859032,0.000829959734572937,-0.110740065574648,"Non-significant",3.08094297687329,"MARS1","Methionine--tRNA ligase, cytoplasmic","SYMC_HUMAN"
0.225618362426749,14.0154695510864,6.77827498369666,0.000194159824058056,0.000946683662764263,-0.293510859994118,"S61A1_HUMAN",15,6.45389348994997,0.000187115731032657,0.00083101096967651,0.37757909297943,"Non-significant",3.08039324331753,"SEC61A1","Protein transport protein Sec61 subunit alpha isoform 1","S61A1_HUMAN"
-0.269681215286255,9.20916473865509,-6.25917433370898,0.000324805008821154,0.00141468842796443,-0.865406167838167,"GDAP2_HUMAN",19,-6.44856899919606,0.000188185531206547,0.000835304923528405,0.246403217315676,"Non-significant",3.07815495872952,"GDAP2","Ganglioside-induced differentiation-associated protein 2","GDAP2_HUMAN"
-0.480850934982302,9.55664575099945,-7.61687437523492,8.97685419899315e-05,0.000519160334787102,0.566235419718573,"BET1L_HUMAN",6,-6.44767022349748,0.000188366778307575,0.000835311446212059,-1.91304934024811,"Up in BD",3.07815156744764,"BET1L","BET1-like protein","BET1L_HUMAN"
0.387802600860594,8.97664785385132,6.73267831599802,0.000202894261678345,0.000978765778393633,-0.342472530098755,"PHAF1_HUMAN",11,6.44754079568015,0.000188392894573338,0.000835311446212059,-0.271560907363899,"Non-significant",3.07815156744764,"PHAF1","Phagosome assembly factor 1","PHAF1_HUMAN"
-0.224106550216701,14.2300082445144,-6.02670190761964,0.000413109912074413,0.00171281237944394,-1.13218282679269,"HTRA1_HUMAN",24,-6.44551627521706,0.000188801927483466,0.000836667853413894,-0.044732093811076,"Non-significant",3.07744691722579,"HTRA1","Serine protease HTRA1","HTRA1_HUMAN"
-0.369796276092528,8.35685038566589,-6.32226001191308,0.000304620047999267,0.00134288715208709,-0.794174068307215,"TUFT1_HUMAN",16,-6.43705777339928,0.00019052150322468,0.000843827225526776,-1.09174752235412,"Up in BD",3.07374646650415,"TUFT1","Tuftelin","TUFT1_HUMAN"
-0.162232875823975,10.7495822906494,-5.58040124766261,0.000667839518326378,0.00253691472457876,-1.66386530468309,"STA5A_HUMAN",31,-6.43521851138706,0.000190897698565047,0.000845032147385045,-0.118804931640623,"Non-significant",3.07312676895994,"STAT5A","Signal transducer and activator of transcription 5A","STA5A_HUMAN"
-0.254007101058955,8.61393702030182,-5.97523111952317,0.000436085986616052,0.00178797458079972,-1.19217471083806,"SUGP1_HUMAN",27,-6.43207529990467,0.00019154249598617,0.000847424107105662,0.2426025867462,"Non-significant",3.07189918556273,"SUGP1","SURP and G-patch domain-containing protein 1","SUGP1_HUMAN"
-0.520462751388553,8.40320646762848,-6.13340179891117,0.000369641439010772,0.00156212012298615,-1.00889386327942,"GIT1_HUMAN",25,-6.42997012173829,0.000191975694297078,0.000848674507248361,-0.3149745464325,"Non-significant",3.07125884310159,"GIT1","ARF GTPase-activating protein GIT1","GIT1_HUMAN"
-0.146145582199102,12.5682865381241,-5.21934306776854,0.00100383860877313,0.00348060751952701,-2.11357159353784,"STAT3_HUMAN",43,-6.42968567183926,0.00019203431048903,0.000848674507248361,0.104618072509776,"Non-significant",3.07125884310159,"STAT3","Signal transducer and activator of transcription 3","STAT3_HUMAN"
0.229163169860827,12.0322327613831,6.26656259177791,0.000322365824784488,0.00140779133600718,-0.857038471427034,"PPM1A_HUMAN",19,6.42812679297326,0.000192355897104825,0.000849632960864752,0.262846708297726,"Non-significant",3.07076864781156,"PPM1A","Protein phosphatase 1A","PPM1A_HUMAN"
0.370284795761121,11.5376204252243,7.63358595420166,8.84602149560488e-05,0.000514275387647087,0.582619948669389,"PRPS2_HUMAN",8,6.42657176537657,0.000192677280947294,0.000850589476390828,0.262021303176899,"Non-significant",3.0702799947394,"PRPS2","Ribose-phosphate pyrophosphokinase 2","PRPS2_HUMAN"
0.491554856300353,7.06559282541275,6.87654247065461,0.000176726171553407,0.000882434557528828,-0.188798577376716,"FBX21_HUMAN",8,6.42209578984489,0.000193605658431761,0.000854223117191575,0.350872039794924,"Non-significant",3.06842867976837,"FBXO21","F-box only protein 21","FBX21_HUMAN"
-0.566481828689582,9.89184081554413,-8.04802588840278,6.19587877307404e-05,0.000388211276947666,0.980218565176976,"FLVC2_HUMAN",4,-6.42086313248734,0.000193862193535673,0.000854890129537199,-0.469655513763426,"Non-significant",3.06808969720379,"FLVCR2","Choline/ethanolamine transporter FLVCR2","FLVC2_HUMAN"
