HBV_1,HBV_2,HBV_3,HBV_4,HBV.myr_1,HBV.myr_2,HBV.myr_3,HBV.myr_4,CTRL_1,CTRL_2,CTRL_3,CTRL_4,CTRL.myr_1,CTRL.myr_2,CTRL.myr_3,CTRL.myr_4,Protein_Names,Peptides,Genes,Protein.Ids,First.Protein.Description
20.1326879866381,20.0036743698045,20.0186240038675,20.1192096475048,20.1504489092985,19.9554626119798,19.9117196656231,20.0520797680606,19.7267187495043,19.9317849573516,19.8067887423638,19.6512934939226,19.6990030272645,19.9655024807661,20.1783900989579,20.1691200509907,CNTN1_HUMAN,9,CNTN1,Q12860,Contactin-1
17.3944710683267,16.6017794918988,17.3943119594031,17.1581461495507,17.3587799581517,17.683775941561102,17.281893814276,17.2212000398145,17.1316560365466,17.3278245271807,17.3338366950467,16.9505900686135,16.8527611295827,17.4113206419276,17.6031916629912,17.4017545116478,COG2_HUMAN,1,COG2,Q14746,Conserved oligomeric Golgi complex subunit 2
22.6113796765843,22.8887644265558,22.8252880116137,22.9232382486374,22.7684823888308,22.2390349829795,22.6518689265771,22.6967404746927,22.5400561260963,22.8751186283335,22.378933527605,22.5649021241721,22.5464739000938,22.8102487952301,22.6236631771601,22.7311470543109,COG4_HUMAN,1,COG4,Q9H9E3,Conserved oligomeric Golgi complex subunit 4
17.5146447158385,17.201549632077,17.4469701882784,16.878182661872,17.7636208685062,17.4136609815927,17.770534853889,17.5188144909977,16.7749929089331,17.4762715551308,17.170071752507,16.0468447720286,16.9371898850811,16.764638377646,17.6702482207211,18.4950859861358,COAA1_HUMAN,1,COL10A1,Q03692,Collagen alpha-1(X) chain
18.0905724948735,18.0677547046644,18.0228445865663,18.1585603826693,18.0666673470066,18.0639006101288,18.129096831255,18.1820063130996,17.8537846892043,18.0505714171343,17.317704077123,17.9438540392027,17.765312001519,18.0570609790273,17.9636863437761,18.1898679826678,COBA1_HUMAN,8,COL11A1,P12107,Collagen alpha-1(XI) chain
17.5761078577252,17.702849060703,17.6858369690635,17.9491940710045,17.8676346873616,17.9289751594509,17.745628372551,17.907841277574,17.4932378320758,17.6210001385843,17.3665271279654,17.1921001339975,17.1311435534957,17.8712495150277,18.0530349492753,17.9400325103781,COBA2_HUMAN,1,COL11A2,P13942,Collagen alpha-2(XI) chain
16.2956900259109,16.5573380466739,16.5711289720345,16.3886379009872,16.7168730363542,16.5932992005798,16.4896457256679,16.7502490064884,16.1479779876952,16.2890066176461,16.0249773018824,16.0396537777807,15.9898246540427,16.5704205334947,16.627690616294,16.6393265755986,COCA1_HUMAN,3,COL12A1,Q99715,Collagen alpha-1(XII) chain
16.3141512773859,15.8039418971264,16.1561660509946,15.4342405294364,16.8060083084239,15.7943498631668,14.9835815099225,15.9034629440508,15.8881819648373,16.6423478980067,15.8542937615007,15.7808806141444,15.8300447292935,16.613041223426,16.6161467628619,16.2123386862988,COFA1_HUMAN,1,COL15A1,P39059,Collagen alpha-1(XV) chain
19.436760333758,19.6115795955,19.3925668907076,19.7124027313706,19.3538532477099,19.3752749330405,19.4865856230065,19.4093142743517,19.0438763691093,19.175486201335602,18.963415419369,18.8801724068559,19.0279167925591,19.3036001681546,19.4527459763262,19.454618591453,CO1A1_HUMAN,10,COL1A1,P02452,Collagen alpha-1(I) chain
18.9698586478821,19.1125056858034,19.0141158460126,19.1446059688824,18.98593641514,18.8665907275707,18.9429754682378,19.1245782423643,18.6675620366617,18.7926568652702,18.5379425698701,18.4370733740664,18.5687762977939,18.8063513737296,19.067707445282,18.9584960758518,CO1A2_HUMAN,6,COL1A2,P08123,Collagen alpha-2(I) chain
17.0718079947711,16.9227818213902,16.5977761510569,16.7250866180904,16.8989673993319,16.9691279103692,16.8673149417875,16.9996367269088,16.7952279660286,16.6606087738746,16.6288726804999,16.7395696740259,16.8196302669137,17.1083304672463,17.3234770331504,17.1035439460142,COLA1_HUMAN,2,COL21A1,Q96P44,Collagen alpha-1(XXI) chain
18.0747843342316,18.389408673582,18.2075196173934,18.3363016962379,17.8591100877902,17.8095232214923,18.1017295122611,18.2872614668904,17.7502162880863,17.7781926596418,17.4778926276029,17.745588984428,17.9064326363208,18.2214266366814,18.1840665826741,18.5113241356448,CO2A1_HUMAN,3,COL2A1,P02458,Collagen alpha-1(II) chain
19.8460580860333,19.8067085156024,19.8057249819916,20.0062521051931,19.8548866407932,19.6991437099534,19.7295294703441,19.8572110665387,19.3476840802893,19.5149336034387,19.2981319470486,19.2250944394857,19.2376767889057,19.6393654411628,19.8635390022769,19.7971295352971,CO3A1_HUMAN,5,COL3A1,P02461,Collagen alpha-1(III) chain
17.9780456599996,18.0893935815977,18.0396580611644,18.2857182795316,18.0727135773285,18.0564736669578,18.0194387022652,18.0785782312352,17.764107029278,17.790577590916,17.6973409164802,17.6232813851061,17.791264655214,17.9467349716574,18.3492985089822,18.360444184135,CO5A1_HUMAN,5,COL5A1,P20908,Collagen alpha-1(V) chain
21.0577220803929,20.9801814250087,20.8646954894869,21.0443087300511,21.0218326095932,20.9091415820433,20.8452373489124,21.0613065817493,20.6068154381226,20.7497319689582,20.5941933696313,20.5042060471589,20.6363962786526,20.7862903698146,21.0261897569308,20.9894069739048,CO6A1_HUMAN,11,COL6A1,P12109,Collagen alpha-1(VI) chain
16.9926949758866,16.7655969015773,16.6055272637177,16.8948769588109,16.7472095737437,16.860238297485,16.685132031851,16.8521027432873,16.5567874294014,16.4229205210177,16.2936009682947,16.3767782672873,16.3140220162505,16.6656967679029,16.7854269244649,16.8245734600849,CO6A2_HUMAN,2,COL6A2,P12110,Collagen alpha-2(VI) chain
17.6807990345729,17.6521587456057,17.4977582981926,17.7744396222376,17.6034090203598,17.5510172653467,17.6958671603759,17.8719052376591,17.1223730374511,17.1799868193347,17.1515715588373,17.1042608894683,17.2560612264696,17.5881582944427,17.7584704799622,17.6656135026709,CO6A3_HUMAN,5,COL6A3,P12111,Collagen alpha-3(VI) chain
17.4492373276319,17.3730690466864,17.3437495918243,17.3819484493952,17.5890878495156,17.3972818889201,16.9962196883727,17.5298499167525,17.0515806997281,17.0167756491271,16.9953807260402,16.9889398160478,17.1338345687663,17.4074005540686,17.3282191050463,17.4388324537901,CO9A1_HUMAN,2,COL9A1,P20849,Collagen alpha-1(IX) chain
20.5426842793828,20.7722452961912,20.6305693140939,20.8035147007263,20.6541569990907,20.6531599680995,20.5398006185369,20.6415296597741,20.1105827118972,20.3027147760829,20.1712721048126,20.0894401359158,20.1931836270738,20.4577475826539,20.6419705785497,20.6551358677572,COMP_HUMAN,17,COMP,P49747,Cartilage oligomeric matrix protein
17.5118298507088,17.9100043840739,17.9234319507358,18.2936781952195,17.9042700448762,17.8387422900962,18.0735767539432,18.3037896651234,17.4525308316212,17.6528939767567,17.2326551362399,16.9826594138136,17.7450637066712,17.5555253042528,17.9059275382916,18.03781503217,COTL1_HUMAN,4,COTL1,Q14019,Coactosin-like protein
21.7457457099606,21.7763318207324,21.8398358007887,21.7980216164471,21.9012808655102,21.8966731268122,21.7823919905041,21.9792814389537,20.6549611184848,20.7091713389962,20.5907807353292,20.553992951451,21.0676286762044,21.2337004160697,21.6688226736485,21.5351652441843,CERU_HUMAN,46,CP,P00450,Ceruloplasmin
15.9016470821288,15.815233174063,15.7183562742504,15.5801996711702,15.4597901985488,15.9325469618066,15.4964949310121,15.5538032611224,15.5437991357293,15.6409961442793,15.3826746821126,15.6461958532738,15.8386155061318,16.0939972495512,15.9277015853552,16.3190811073512,CBPA1_HUMAN;CBPB1_HUMAN,1,CPA1;CPB1,P15085,Carboxypeptidase A1
18.2123633872642,18.6124797878609,18.4590513305142,18.2832149885334,18.1659129200508,18.604777619274,19.0419131022987,18.6473249102736,17.8564802414473,17.872260045811,17.7490837741394,17.6476762421218,18.1596792037293,18.227075320312,18.6691168945831,18.4864461766759,CBPB2_HUMAN,5,CPB2,Q96IY4,Carboxypeptidase B2
17.0253018044271,17.0785678077782,16.8849932503939,17.282319255863,16.6812658684105,17.2286965822325,17.419153701827,17.1073907803967,16.5206386291882,16.8919023410244,16.6870202152338,16.659954095576,17.1278331530109,17.1461012514742,17.3809260374328,17.0511770714157,CBPN_HUMAN,2,CPN1,P15169,Carboxypeptidase N catalytic chain
18.7477439034252,18.6210108738943,18.6232313650945,18.6212184075195,18.5973578905513,18.6678599788654,18.6958807502575,18.7161898057214,18.0067205389155,18.0601892784634,17.8374677890757,17.7949805778269,18.216992095525,18.3629454877733,18.6933678442111,18.6045097946872,CPN2_HUMAN,10,CPN2,P22792,Carboxypeptidase N subunit 2
15.2324808883174,14.573564353215,13.7806627890919,14.8313666290386,14.8785059951329,14.705178774202,14.8359319671284,14.9297346043628,16.0459857045685,15.7983604152363,15.5551373120573,15.5897740184555,15.0811463593254,16.0331627113299,15.837048866608,15.4831765227635,CPNE2_HUMAN;CPNE3_HUMAN;CPNE4_HUMAN;CPNE5_HUMAN;CPNE6_HUMAN;CPNE7_HUMAN;CPNE8_HUMAN;CPNE9_HUMAN,1,CPNE2;CPNE3;CPNE4;CPNE5;CPNE6;CPNE7;CPNE8;CPNE9,O75131,Copine-3
14.4843697786133,13.5694284314309,14.4101266820894,15.0339004366917,14.2590591157799,13.890767764215,15.4735694125544,14.5260039918612,15.7806345975639,15.5861067633436,15.7818617004496,15.6443576645571,15.7910941920018,15.4545788336879,14.2295924287524,14.584281380389,CPPED_HUMAN,2,CPPED1,Q9BRF8,Serine/threonine-protein phosphatase CPPED1
18.8428689888194,18.5552519229275,18.8689852827551,19.1803584047763,18.5806229350843,18.7179039679893,19.5622461514169,19.0102385150616,19.4670542296697,19.6931721367427,19.4951777460367,19.6445798213274,19.6584468584178,19.8260891310903,19.3638631150423,19.1588093584419,CPSM_HUMAN,23,CPS1,P31327,"Carbamoyl-phosphate synthase [ammonia], mitochondrial"
15.5226183092116,16.8867563685051,16.9408641390495,16.6651415755615,16.9224798760059,17.6672363085065,16.9687117867251,16.8228695358839,17.4512674660067,18.663644962384,18.2361076470406,18.1322235749036,16.5637235986309,18.4021252168382,18.0781716605996,18.5022763005565,CREB3_HUMAN,1,CREB3,O43889,Cyclic AMP-responsive element-binding protein 3
15.8300150097618,15.4585251667264,14.8923151245565,16.0237110440806,15.190550047101,15.3601097773806,15.3886900272742,15.6812576314756,16.40759141803,15.9100547592834,16.1067162799827,15.9521701887104,16.0945292821476,16.0245856382782,16.0476905495239,15.4008027377152,CRK_HUMAN,1,CRK,P46108,Adapter molecule crk
15.9661832248459,15.5269423718811,15.6565226262416,15.51205524214,14.6402223374388,15.8095847661915,16.2205823826586,15.8064665498421,15.9647402072605,16.4239316611716,15.6378135383332,16.6932146841029,16.4168799762742,16.719803236748,15.8829725468148,15.7224099883082,CRP_HUMAN,2,CRP,P02741,C-reactive protein
17.2758789662645,15.95607208467,16.3792734375182,17.1193869808024,16.5115874384328,16.0095749690036,17.6015169134812,17.1598811890655,17.0660997044633,17.0369570065021,17.320985597338,17.3545765412495,17.6460383055949,17.5398025113519,17.1632270723951,17.1411591794125,CRYL1_HUMAN,4,CRYL1,Q9Y2S2,Lambda-crystallin homolog
22.7107673442633,22.3283829327575,21.8940324531451,23.2927052605486,22.373782241733,21.5495863393891,23.0280834453946,22.8026887180338,23.3921931968187,23.471533823191,23.3328167420643,23.3489890546977,23.3057734296638,23.3396961700032,23.3918917602564,22.6767800811773,QOR_HUMAN,8,CRYZ,Q08257,Quinone oxidoreductase
19.6810479169993,19.8112962894943,19.6123303948049,19.8906799041064,18.9863726016002,19.3649981117068,19.7372902608765,19.5504236456201,18.9078764759891,19.1531017129687,18.6371732013849,18.7369799030518,19.0812181512191,19.2716317191076,19.429169694778,19.4072241899204,CYTC_HUMAN,2,CST3,P01034,Cystatin-C
17.2104145120778,17.0826480423529,17.2913505932134,16.996285901467,18.4128716446624,17.0092053497446,17.4642266476715,17.738507935367,17.8180391174848,17.3864856277953,17.6801191092569,17.1948145549151,17.579198065523,17.3537585038408,17.839757390901,18.1581708096133,CYTA_HUMAN,3,CSTA,P01040,Cystatin-A
19.0439244156131,18.1235253175523,18.2184449869569,19.0529712901988,18.5079881549498,18.0483431848326,19.0362675349545,18.7501868408899,19.7392598062224,19.5599801041096,19.5752308478542,19.7060642673349,19.3749163611146,19.4569138483274,19.1321758700969,18.7490674018128,CYTB_HUMAN,8,CSTB,P04080,Cystatin-B
17.7640616612037,17.9954248941177,17.6425453342784,17.9894333076774,18.973489977439,16.7950249839613,16.2671963390333,14.8916650556553,19.5714638030634,19.7066359720095,19.1750841120746,19.1217535593076,19.6171481671065,19.3751009625263,19.3270547898071,19.3229007759629,CTGE6_HUMAN;CTGEF_HUMAN,1,CTAGE15;CTAGE6,A4D2H0,cTAGE family member 15
17.8098120820158,16.623510025934,17.0364848747785,17.5859161159207,17.381373959953,16.875953283717,17.9097876334557,17.5205956625612,17.6441590675828,17.9330681924977,17.9111286213992,17.9208471152578,17.865123079366,18.0017270475405,17.6826243190366,17.7812892677109,CGL_HUMAN,6,CTH,P32929,Cystathionine gamma-lyase
17.8717127628352,17.3336882242558,17.5639112445816,17.7892406951559,16.7747098585287,16.61065000767,16.986719789541,16.7500395958914,17.7518839812563,17.8314247747143,17.8385145633586,17.6324414748422,17.7853630632523,17.702964012981,17.798155341494,17.7677318605695,PPGB_HUMAN,3,CTSA,P10619,Lysosomal protective protein
19.8536080551672,19.8251886169407,19.909009699263,20.168422390262,19.4509917121154,19.3366917837423,19.2530972709456,19.3898665713234,19.9139280856454,20.2065994628259,20.0981426296752,20.0833494706236,19.9253704404816,19.9160748005596,20.0749228015628,19.9249762840743,CATB_HUMAN,12,CTSB,P07858,Cathepsin B
18.6075723321298,18.4657616821498,18.4353772651357,18.564983039205,18.1342508260398,18.2845801369248,18.4601398881949,18.409759684558,18.0646375223028,18.4084209679088,18.1937274745711,18.1982100088211,17.8973196139095,18.3004285329254,18.5177731765167,18.5920846940127,CATC_HUMAN,2,CTSC,P53634,Dipeptidyl peptidase 1
20.8861296958111,20.5237170013014,20.6428696352219,20.9102254947293,20.173128116835,20.0972039987026,20.4625082635779,20.422836774718,20.8818578019415,21.1175492574199,20.9173094287673,20.8136246402928,20.6502173358132,20.7597614270349,20.9235320562334,20.7413863355348,CATD_HUMAN,18,CTSD,P07339,Cathepsin D
16.8419328365259,16.5772783427516,16.7546135268968,16.8109104796732,16.8276156153597,16.4083446692398,16.3765476739983,16.4119015326471,16.8887432488982,16.918152799616202,16.8168211709662,16.7594721212028,17.0888710356431,16.7110216167918,17.132600136424,16.7495944974215,CATL1_HUMAN,1,CTSL,P07711,Procathepsin L
16.7803347081238,16.4162779926189,16.6283031319085,16.9300904926978,16.0074828566498,16.1754598861931,16.2295886737435,16.2153832168073,16.794174686231,16.9667082152577,16.7594071006721,16.7910738368393,16.7056593836477,16.8098183609501,16.6399906794954,16.5706147217611,CATS_HUMAN,2,CTSS,P25774,Cathepsin S
18.2317696261333,17.9335869298584,18.0721483092211,18.1067929436404,17.7643986471236,17.7391147388476,17.7777690040137,17.8186383444357,17.9824143133003,18.098088642803,18.2602442146339,18.0486411908546,18.241056783002,17.9264639503665,18.2642272428588,18.3187325604833,CATZ_HUMAN,5,CTSZ,Q9UBR2,Cathepsin Z
20.2452207568533,20.2129878961455,20.0116258374787,20.4658194632338,20.0400194258692,19.9853611141568,20.196213085809,20.1276593736264,20.0869162780328,20.1972574949042,20.0147206536503,19.9680086024405,19.9110247247448,20.0843620431071,20.2871938178344,20.0551420701403,CUTA_HUMAN,1,CUTA,O60888,Protein CutA
19.2279190738045,18.6056639811738,18.8177612663776,19.1863657604736,18.8261605271262,18.457336788212,19.0255397265795,18.8340821276506,19.2070333912105,19.5738708902367,19.4125119605485,19.2823554578652,19.2099720835971,19.2312680645375,19.0250259819174,18.9155234682945,CYB5_HUMAN,5,CYB5A,P00167,Cytochrome b5
17.7331411387877,16.4921677123078,16.7152783279311,17.6283814581738,16.6829260233238,16.8717368235925,17.9357520841951,17.1576133892888,17.9809651414547,17.965773013563,18.0242685509081,18.0603740163951,18.1408597201211,18.200855512001,17.8793618796388,17.5667304402717,CYC_HUMAN,3,CYCS,P99999,Cytochrome c
16.0460880520981,13.6020376715872,14.3211177602765,15.5770334017631,14.8731220464261,13.4627962007145,16.2588622712053,15.2211641587134,16.1162525714104,16.1055504905357,16.3522279591937,16.1686388235803,16.3085310164088,16.4325174333464,15.9445084700385,15.7702070428602,CZIB_HUMAN,1,CZIB,Q9NWV4,CXXC motif containing zinc binding protein
19.523067997151,19.20777219965,19.3366068015964,19.3707789173802,19.2933526467359,19.2939655149157,19.4274601706646,19.3015966664196,18.8721939017561,18.9667222949879,18.8699040500447,18.8450428147735,18.6672952222375,18.9163693414965,19.35229348874,19.2627601247621,DAG1_HUMAN,7,DAG1,Q14118,Dystroglycan
19.226383967834,17.9816397448285,18.5081739046938,19.1442399981924,18.0899934999626,17.8303666516514,19.4606658634243,18.9110349684094,19.1272915975027,19.3487324759481,19.1617863416436,19.2329501855352,19.0662311230678,19.0694681240781,19.0086447256285,18.6996334498901,ACBP_HUMAN,3,DBI,P07108,Acyl-CoA-binding protein
20.6330998835596,20.9133043413191,20.9142902302549,20.6952180944859,21.6045686117792,20.8610566071422,20.7523479764583,20.9750600662075,20.2801522698016,20.6415032003619,20.5446192437276,20.6841715995859,21.3299736690964,21.01985266431,21.0871235301647,21.2302562076606,DCD_HUMAN,3,DCD,P81605,Dermcidin
18.6115543820283,18.0768834305093,18.1779353058145,18.4555399417705,17.8272744683854,17.7771204415627,18.9302551191264,18.7533604055317,19.1902153259262,18.5278549492495,19.1051309849517,19.1364079223275,19.8409960763768,19.290072860562,18.7317035216621,18.7240508129084,DCXR_HUMAN,6,DCXR,Q7Z4W1,L-xylulose reductase
18.2116649469104,17.0901848007706,17.2930225329235,17.9505274201242,17.3562284232082,17.0171563863831,18.2022338511564,17.9258383613916,18.2453112960834,18.2488819005458,18.3001246185293,18.3657158406918,18.2499189646799,18.2418388804228,17.9896550466976,17.6750887075428,DDAH1_HUMAN,5,DDAH1,O94760,"N(G),N(G)-dimethylarginine dimethylaminohydrolase 1"
16.067509989339,15.867334249191,15.9672082430511,16.3816916470957,16.0708840289619,15.860905103331,15.9760785193289,16.4626604261459,16.2686662643833,15.8332014176005,15.9859997676015,16.1044759030477,15.7425568122287,15.9114200774267,16.1744049359882,15.9449293455883,DDAH2_HUMAN,1,DDAH2,O95865,"N(G),N(G)-dimethylarginine dimethylaminohydrolase 2"
16.1575344451077,14.0106679629018,15.4697340175641,16.1187200944705,15.7889247521691,14.8021528183295,16.0082732263415,15.6174272878359,16.3355962199574,16.5035524744205,16.564587163375,16.5843386421071,16.5962683892689,16.4001389580573,15.7501181284274,15.4281474956137,DDB1_HUMAN,2,DDB1,Q16531,D damage-binding protein 1
21.1755056937244,19.9315209596022,20.1225247058452,20.9716684394685,20.2197026620128,19.7427962529887,21.5782473700675,21.069426165677,21.4589792646251,21.4284961469127,21.5875751870699,21.5463349424232,21.9001717788697,21.4559181472897,20.9220515277573,20.7310952500782,DOPD_HUMAN,11,DDT,P30046,D-dopachrome decarboxylase
15.7650788596166,15.1376035829132,15.3174055472553,16.2622178304676,14.5800583101686,15.2041355190729,16.1075338157104,15.3476455885904,16.7037413908756,16.7768956241571,16.9308759094528,17.0167538896773,16.9802400092869,16.9356830336985,16.2855665790516,15.9129150583253,DECR_HUMAN,3,DECR1,Q16698,"2,4-dienoyl-CoA reductase, mitochondrial"
15.5804617413822,13.4358134816743,15.1669005645605,15.2493097798363,14.652973779309,13.5287715273592,15.5727564696575,15.1986790767172,16.0187978448011,15.8524563584636,16.0915304278364,15.420355022089,15.8038662405612,15.4451474404221,15.0260695031251,14.665136022559,DBLOH_HUMAN,1,DIABLO,Q9NR28,"Diablo homolog, mitochondrial"
18.1441503585639,18.041338307946,18.0708022892129,18.2432344292838,18.1765043261925,18.0194441320444,18.034729121175,18.1557274163439,17.7109140292575,17.8824997661239,17.8005018200801,17.6713613820523,17.7218067946678,18.1022474223851,18.1945981661664,18.0870794915778,DKK3_HUMAN,1,DKK3,Q9UBP4,Dickkopf-related protein 3
17.3888245380236,16.8892187424726,16.9390166996801,17.2488263224951,16.8527001805093,16.6668203784336,16.8524441662796,17.0760639976376,17.3697932772404,17.4393845168615,17.3478635504962,17.3926528318521,17.2302175014757,17.31073702416,17.1855142818397,17.0526317276757,DLDH_HUMAN,1,DLD,P09622,"Dihydrolipoyl dehydrogese, mitochondrial"
17.6298830758252,17.8670554734864,18.2089535067574,17.438263932819,17.4131485816645,17.7825439689131,17.8256793115865,17.3077611395122,16.6035205844239,16.4632689159812,17.5097981956117,16.5324548575584,18.8770654069446,17.1497669627749,17.7990349275103,17.9748458728672,ODO2_HUMAN,1,DLST,P36957,"Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogese complex, mitochondrial"
16.6212076737538,16.6898615115155,16.5204421998747,16.7729330927053,16.2226175732806,17.0798597424718,16.345209441084,16.7065095081896,15.9388168968035,16.3070104251689,16.0994258939947,16.0073799234687,15.7812828633755,16.6593548742324,16.4727400154215,16.2303695052511,DMBT1_HUMAN,1,DMBT1,Q9UGM3,Deleted in malignt brain tumors 1 protein
17.3010942392496,16.6979584954713,16.9985573764194,17.6728603722488,17.2821020247706,16.9546507168415,17.7681843247769,17.524579973371,18.1824234522203,17.9223463030797,18.0128972878876,18.0846319424522,17.862062189094,17.9898656672042,18.0659893035833,17.4749654651317,M2GD_HUMAN,6,DMGDH,Q9UI17,"Dimethylglycine dehydrogese, mitochondrial"
16.3141512773859,15.7625792849105,15.5686508822206,16.3509771539732,16.8808031664053,15.8718499037773,14.3994915621579,15.2813722508815,17.66023968328,18.1856497779694,17.2414990925597,17.2966205129736,16.7187870377097,17.6744888443705,17.4815471902032,17.4414690846389,DYH6_HUMAN,1,DH6,Q9C0G6,"Dynein heavy chain 6, axonemal"
24.7206039501774,23.4123119249779,24.9584040317927,23.6844348832682,24.890369493946,23.6160731555599,23.128425797344,24.8325560998723,24.4620326520873,23.4155390854673,24.502110433525502,24.5096196614224,24.5812874848801,23.5038519359745,24.8763567522986,25.009456705244,DYH8_HUMAN,1,DH8,Q96JB1,"Dynein heavy chain 8, axonemal"
17.9113042043706,17.4725083968382,17.3763034762188,17.9383448387256,17.7149430809747,17.4429434958487,17.5309701606966,17.5484908114428,18.4103643936463,18.3496699824723,18.5112623567697,18.4769716074304,18.4442222584718,18.3050241300796,18.1430293930174,17.9706395656841,DPP3_HUMAN,8,DPP3,Q9NY33,Dipeptidyl peptidase 3
19.0873203921165,18.6113706705756,18.8019482829935,18.7894126511707,18.4573648461882,18.4724290668568,18.3203995291153,18.5388406414091,18.9580797066955,19.2699553294897,19.3985307785223,19.1687822784518,18.95389802835,19.091618748847,19.2110945407374,18.9962803838253,DPP4_HUMAN,7,DPP4,P27487,Dipeptidyl peptidase 4
15.907986758796,16.0771724696501,15.5566617155596,16.3679880021386,16.6284170596159,15.6011730230592,15.7447734086663,15.8537237833585,16.313913994638,15.8755429905777,16.3265822176335,16.2512845294724,16.1540902503455,16.4643638704661,16.1257222058288,16.4456809294791,DPP2_HUMAN,3,DPP7,Q9UHL4,Dipeptidyl peptidase 2
14.110515934844,13.7214837421714,14.4386294363036,14.1018279807765,13.8156734869106,13.4930798672563,15.1001736385578,14.198161078846,15.1339047892576,15.7172988870319,14.5681817758574,14.7388575381009,15.1422706279428,14.8869397043854,14.845573356337,14.2544381482672,DPYD_HUMAN,2,DPYD,Q12882,Dihydropyrimidine dehydrogese [DP(+)]
18.447708811732898,18.517373358025,18.3315511730423,18.6843788057305,18.6076698504489,18.5414105065575,18.5710304339461,18.6361926875775,18.4919861512599,18.4409016019369,18.2982818845251,18.7576992628235,18.6006679214374,18.7156805214737,18.5730591090737,18.8451714859599,DPYS_HUMAN,3,DPYS,Q14117,Dihydropyrimidise
16.2684743815229,16.7846220665269,18.0976669615308,16.3664673644703,17.6862337724593,16.9105724676365,16.6825145927417,17.6588599806145,16.5941889949493,16.8550996282741,16.7209789947253,16.5236798685257,17.4407880786053,17.3417620316768,17.5353513251271,17.9523829400995,DSC1_HUMAN,2,DSC1,Q08554,Desmocollin-1
17.8957764315437,17.9314704627257,19.6427832795921,17.8378126927337,19.278456264397,17.8336066357045,18.0123299119917,18.958345970212,17.7181381679283,18.1953289489737,17.8954036918118,17.5665669435534,18.4905806280821,18.4101946036739,19.2681993049095,19.0788101336751,DSG1_HUMAN,5,DSG1,Q02413,Desmoglein-1
16.7023621024262,16.7554744168784,17.9531563171468,16.8518100306842,18.082585676666,17.0346162933058,16.8989319828808,18.4541546826731,16.5082017650928,17.480892733292,17.1931017915645,16.9152842003842,16.8420924857796,17.4327620850938,17.9942263556418,17.9230140440755,DESP_HUMAN,11,DSP,P15924,Desmoplakin
15.9007913512459,15.9928343599783,14.6240300488689,16.4827291910894,15.4089997111879,15.166229785346,15.8825355882675,15.4736835560914,16.2627041613492,16.2871153409554,15.9112562138139,15.9557656780705,16.3020355329225,15.3494229200594,15.7451989839776,15.4698993275301,DYL2_HUMAN,1,DYNLL2,Q96FJ2,"Dynein light chain 2, cytoplasmic"
18.3198529051027,17.7274551826999,17.8852971845627,18.5079455839316,17.6368936281822,17.3646476618908,18.1605953006801,17.8594195234117,18.9401271681607,18.8295895818631,18.7217200314745,18.7624144823726,18.5770193827978,18.6790333116862,18.3926821764363,18.1481140753981,ECI1_HUMAN,6,ECI1,P42126,"Enoyl-CoA delta isomerase 1, mitochondrial"
19.3669176641405,18.9918844007632,19.058586343959,19.4265125164304,18.8245765675968,18.8042917571409,19.056812326525,18.9907493838249,19.7516715392876,20.0730536782546,19.690998851348,19.7349278811887,19.8832906314726,19.9536025262894,19.5087310104751,19.3709385149546,EF1A1_HUMAN;EF1A3_HUMAN,9,EEF1A1;EEF1A1P5,P68104,Elongation factor 1-alpha 1
18.0907482152186,17.9465522262497,17.7947141123135,18.0562037406883,18.0919518408482,17.6729225087241,18.0058821816292,18.0384850098359,18.0794170725728,18.1969382500618,18.4175064322164,18.2681581759918,18.257295755971,18.1101876118574,18.0024524507395,18.2329548683709,EF1B_HUMAN,2,EEF1B2,P24534,Elongation factor 1-beta
14.5804587970375,13.6597060759991,13.8842945550165,14.4027189796819,14.652973779309,13.5287715273592,15.0154760345838,15.004141446047,14.9690491934795,15.6649777530017,15.5646556308738,15.3992278486084,15.5473554748347,14.5383223290915,13.8577283459115,14.3112942089134,EF1D_HUMAN,1,EEF1D,P29692,Elongation factor 1-delta
15.8475272028096,14.8876823334819,15.2051746880517,15.9004399538446,15.6994856981207,14.9098227844169,16.0673272134776,15.2936620317866,16.2063695709514,16.4469475796293,16.4262287130876,16.5459071514064,16.4401213542118,16.2533784737926,15.899715663733,15.576327857389,EF1G_HUMAN,4,EEF1G,P26641,Elongation factor 1-gamma
16.8225957253902,16.2115537354061,16.1192167412552,16.7691792468136,16.5431073615416,16.6450813966067,17.8244491541188,17.0989984373191,17.7722243511062,17.8828400405813,17.6718243701355,17.7973955550967,18.1986416719904,18.0962261445778,17.4241416793178,17.3024336564022,EF2_HUMAN,9,EEF2,P13639,Elongation factor 2
19.3360357660872,19.5633359431035,19.4012378646572,19.6442312558158,19.3299101827692,19.1446109474353,19.4191022531115,19.2807367934794,18.956810030456,19.2255863846343,18.7335284541356,18.7898647340158,18.8541561591936,19.2011044762305,19.2641333003202,19.2047239640195,FBLN3_HUMAN,7,EFEMP1,Q12805,EGF-containing fibulin-like extracellular matrix protein 1
