"CTRL_2","CTRL_3","CTRL_4","CTRL.myr_1","CTRL.myr_2","CTRL.myr_3","CTRL.myr_4","HBV_1","HBV_2","HBV_3","HBV_4","HBV.myr_1","HBV.myr_2","HBV.myr_3","HBV.myr_4","Peptides","Pval","adjPval","negLog10_sca_adjPval","CTRL.myr_vs_CTRL","Diff_Abund","Protein_Names","Genes","ProtDesc"
16.4732780456543,16.7710762023926,16.2549209594727,13.6617994308472,16.292537689209,16.6077327728271,16.3651275634766,14.5653581619263,15.5804414749146,15.9037265777588,15.554708480835,15.1485919952393,15.8866281509399,15.7774610519409,13.1078577041626,1,0.35210137448479,0.642757607147725,0.191952774704192,0.767959038416558,"Non-significant","PP2AA_HUMAN;PP2AB_HUMAN","PPP2CA;PPP2CB","Serine/threonine-protein phosphatase 2A catalytic subunit beta isoform"
19.3662624359131,19.6560306549072,19.4207210540771,19.5415229797363,19.7861576080322,19.5172176361084,19.7981986999512,19.2158126831055,19.3611831665039,19.4168033599854,19.3066921234131,19.6754970550537,19.7528114318848,19.798978805542,19.7431755065918,17,0.192559915409367,0.531343514247847,0.27462461619288,-0.179769515991225,"Non-significant","POSTN_HUMAN","POSTN","Periostin"
14.8546056747437,14.8195600509644,15.5271320343018,16.1562652587891,15.5657329559326,15.6893863677979,15.2866773605347,16.3191471099854,16.0264301300049,16.1103115081787,16.1884880065918,16.3124980926514,15.9162340164185,16.5156421661377,16.7440986633301,4,0.10393192730188,0.482080879512831,0.316880093339112,-0.607416232426941,"Non-significant","PON1_HUMAN","PON1","Serum paraoxonase/arylesterase 1"
16.9931049346924,16.3747634887695,16.5262641906738,16.6295986175537,16.0025253295898,17.2069568634033,16.6005554199219,14.7167873382568,14.1157674789429,16.1555004119873,16.8208885192871,14.535834312439,16.1731376647949,15.8062772750854,16.8375778198242,4,0.947214971995735,0.970581124351953,0.0129681590020861,0.0214684804280587,"Non-significant","PNPO_HUMAN","PNPO","Pyridoxine-5'-phosphate oxidase"
15.8021278381348,15.9963989257813,15.8754587173462,15.3650131225586,15.125433921814,15.9571475982666,15.7354001998901,15.2090110778809,14.4131717681885,15.4086980819702,15.1299152374268,15.0609998703003,14.9775485992432,15.4569635391235,16.0442771911621,2,0.159242098833714,0.517541427581304,0.28605488055733,0.345579783121776,"Non-significant","PNPH_HUMAN","PNP","Purine nucleoside phosphorylase"
15.6158046722412,15.2247476577759,15.2623481750488,15.6077461242676,14.9342660903931,14.9788360595703,15.5476808547974,14.0513792037964,14.6611824035645,14.9028434753418,16.5750331878662,12.3534288406372,13.7640314102173,14.2748584747314,14.1874294281006,1,0.665813902046047,0.836535415391187,0.0775156681105705,0.100501219431534,"Non-significant","PMM2_HUMAN","PMM2","Phosphomannomutase 2"
15.9921045303345,16.3614654541016,15.6553573608398,14.9336814880371,15.9666500091553,15.7151308059692,16.1233253479004,15.5046949386597,15.9070997238159,16.168628692627,16.8447189331055,16.1565475463867,15.8457841873169,16.3332767486572,16.0067443847656,2,0.384034715374895,0.656966733623074,0.182456620957278,0.318278868993133,"Non-significant","PLXB2_HUMAN","PLXNB2","Plexin-B2"
17.2011470794678,17.0912590026855,17.2621688842773,16.3240814208984,16.6998291015625,16.9970588684082,16.9612693786621,16.1348361968994,15.7679805755615,16.6073760986328,16.4773025512695,15.6108522415161,15.9315776824951,16.0495319366455,16.2521705627441,15,0.0610996291496572,0.401595068757697,0.39621162859329,0.439298629760735,"Non-significant","PLST_HUMAN","PLS3","Plastin-3"
15.2956647872925,15.6286478042603,14.758113861084,13.3467473983765,15.2298402786255,15.6316261291504,14.4832744598389,15.330304145813,16.0372085571289,15.8854513168335,14.4746866226196,15.2051591873169,15.2327651977539,15.5399217605591,15.5737447738647,2,0.37619668825281,0.650321320860466,0.186872007363375,0.554603417714443,"Non-significant","PLSL_HUMAN","LCP1","Plastin-2"
20.3732852935791,20.3631801605225,19.9750118255615,21.4409141540527,21.0650539398193,21.0113945007324,20.9483070373535,21.5894470214844,21.4260959625244,21.2426700592041,21.259801864624,21.8675308227539,21.5258312225342,21.7922458648682,22.2217693328857,25,0.00534944767870197,0.154956464947335,0.809790299822357,-0.879258314768439,"Non-significant","PLMN_HUMAN","PLG","Plasminogen"
13.3985738754272,16.3147125244141,16.3713798522949,12.2209186553955,15.41002368927,16.0164260864258,17.6978702545166,13.7338085174561,15.3850975036621,16.2206649780273,17.9505844116211,15.1735401153564,13.7042951583862,12.4059400558472,14.7315626144409,3,0.987297783147489,0.99177943379711,0.00358490177291455,0.0252457459767577,"Non-significant","PLEC_HUMAN","PLEC","Plectin"
15.7640447616577,14.8297281265259,15.2519407272339,15.2874994277954,15.32373046875,15.4924039840698,13.8772172927856,15.5619649887085,15.0212097167969,13.8459014892578,14.0972175598145,13.4610214233398,14.5313205718994,14.232855796814,15.5408210754395,8,0.562811682840867,0.780057760259987,0.107873238292288,0.286691745122299,"Non-significant","PLAK_HUMAN","JUP","Junction plakoglobin"
16.9500999450684,16.8097438812256,16.6437435150146,17.7790260314941,18.0901336669922,17.6092224121094,18.1568031311035,15.1141166687012,16.1314563751221,16.2722969055176,14.2981843948364,17.9211502075195,17.6217231750488,17.8686122894287,14.7285137176514,1,0.000982698307847691,0.108456131164627,0.964745891730009,-1.1076005299886,"Non-significant","PIWL3_HUMAN","PIWIL3","Piwi-like protein 3"
15.9608116149902,15.9039220809937,14.9329853057861,13.5778694152832,13.9615154266357,15.1625843048096,13.6358871459961,13.4837017059326,14.0924434661865,13.0330629348755,13.4793510437012,14.7167234420776,15.6700201034546,12.3175201416016,16.242244720459,1,0.0289733249210311,0.25094933079136,0.600413958117039,1.51477559407552,"Non-significant","PIPNB_HUMAN","PITPNB","Phosphatidylinositol transfer protein beta isoform"
18.2820796966553,16.9181652069092,17.6413879394531,17.0138683319092,17.4532470703125,18.3804264068604,17.9306735992432,17.5101528167725,18.2194938659668,16.4761867523193,13.4502582550049,12.9480962753296,17.4255275726318,16.667028427124,16.7201499938965,5,0.877755719846256,0.940380408719061,0.0266964272649139,-0.0806762377421286,"Non-significant","PIP_HUMAN","PIP","Prolactin-inducible protein"
17.3396072387695,17.3644847869873,17.3816871643066,16.3112888336182,16.2785167694092,17.4165420532227,17.0029582977295,15.9180574417114,16.5550498962402,16.3343925476074,16.5424842834473,16.2533493041992,15.5613441467285,16.263599395752,16.6221523284912,4,0.115268816480949,0.496829945110017,0.303792236092121,0.609599908192898,"Non-significant","PIMT_HUMAN","PCMT1","Protein-L-isoaspartate(D-aspartate) O-methyltransferase"
19.0905055999756,19.1232318878174,18.8556327819824,19.1314029693604,19.1213607788086,18.8922519683838,19.1076431274414,19.1240978240967,19.4926776885986,19.1664009094238,19.0238952636719,18.9044399261475,18.9786186218262,19.0320835113525,18.8035202026367,12,0.715583401403666,0.863250581258126,0.063863120552083,-0.0400412877400811,"Non-significant","PIGR_HUMAN","PIGR","Polymeric immunoglobulin receptor"
18.3728275299072,18.3337268829346,18.3452529907227,18.0409259796143,17.9652652740479,18.3146800994873,18.2518749237061,17.2800006866455,16.8370990753174,17.717134475708,17.9531383514404,17.3227558135986,17.5094032287598,17.7154922485352,18.0119037628174,5,0.0872969695887699,0.449221586005341,0.347539383181359,0.207415898640932,"Non-significant","PHS_HUMAN","PCBD1","Pterin-4-alpha-carbinolamine dehydratase"
13.5171899795532,13.738302230835,14.3703155517578,15.565411567688,14.2706604003906,14.2430400848389,14.7907428741455,12.9228754043579,13.6364507675171,12.5290975570679,14.3385810852051,15.2355356216431,13.447922706604,13.2512540817261,12.8842868804932,1,0.0899559708112145,0.449221586005341,0.347539383181359,-0.842194477717085,"Non-significant","PHB_HUMAN","PHB","Prohibitin"
13.0610942840576,15.4356575012207,15.4536466598511,15.3373603820801,14.2683572769165,15.5745639801025,13.2905330657959,14.778374671936,14.9725713729858,13.2560768127441,15.801872253418,13.1411714553833,13.0560569763184,15.463996887207,16.0959796905518,1,0.974618122304029,0.984131748226736,0.00694675756685663,0.0324291388193831,"Non-significant","PH4H_HUMAN","PAH","Phenylalanine-4-hydroxylase"
17.3550319671631,17.7298126220703,17.2987422943115,17.9073181152344,17.7386131286621,17.3810863494873,17.5744533538818,17.6619529724121,17.4912738800049,17.7007369995117,17.5934715270996,17.6603240966797,17.5149536132813,17.753080368042,17.4101524353027,3,0.338524584738044,0.639421832863252,0.194212538958678,-0.189172108968101,"Non-significant","PGRP2_HUMAN","PGLYRP2","N-acetylmuramoyl-L-alanine amidase"
15.9182691574097,15.504937171936,15.6530466079712,15.917350769043,15.6530714035034,15.3968057632446,14.7646331787109,14.316819190979,14.2752733230591,14.2354011535645,13.6447267532349,15.0178871154785,14.0828542709351,14.8287410736084,14.3946838378906,1,0.396280291248271,0.66410348636789,0.177764239823854,0.259119033813491,"Non-significant","PGRC1_HUMAN;PGRC2_HUMAN","PGRMC1;PGRMC2","Membrane-associated progesterone receptor component 1"
16.7450180053711,16.6061496734619,16.9697246551514,15.8982000350952,16.0266094207764,17.0121116638184,16.7078437805176,12.7645025253296,14.8541135787964,16.2670764923096,15.9613227844238,15.0372467041016,15.8559150695801,15.9885559082031,16.4689540863037,8,0.278678315441907,0.592899107318145,0.227019203537808,0.362439552942899,"Non-significant","PGM2_HUMAN","PGM2","Phosphoglucomutase-2"
17.9832172393799,17.8805332183838,17.964075088501,17.5118675231934,17.7880687713623,18.5780143737793,18.3442039489746,16.790641784668,16.5675983428955,17.6101894378662,17.6936092376709,16.8393154144287,17.0968494415283,17.7120761871338,18.3157291412354,19,0.678333291858201,0.842037726293314,0.0746684501227196,-0.112930138905831,"Non-significant","PGM1_HUMAN","PGM1","Phosphoglucomutase-1"
20.9637603759766,20.8479614257813,21.0182361602783,19.9960651397705,20.5355739593506,21.0892906188965,21.0527954101563,19.566837310791,19.383171081543,20.2861442565918,20.2350273132324,19.198974609375,19.7292442321777,20.1073169708252,20.5418434143066,17,0.366531325434113,0.646289136324165,0.189573144207486,0.274888038635257,"Non-significant","PGK1_HUMAN","PGK1","Phosphoglycerate kinase 1"
15.0218391418457,14.9709062576294,14.9909858703613,14.3160619735718,14.0941104888916,15.9046936035156,15.5895833969116,12.6903057098389,12.3402452468872,13.7829465866089,13.8536262512207,14.6005048751831,14.0533571243286,14.9965438842773,15.3770208358765,1,0.969995606290527,0.981660481721801,0.00803869185720879,0.0184647242228166,"Non-significant","PGDH_HUMAN","HPGD","15-hydroxyprostaglandin dehydrogenase [NAD(+)]"
16.5891532897949,17.0033855438232,16.9697685241699,16.8976554870605,16.7559185028076,16.8470687866211,17.3918647766113,16.8793430328369,17.0054702758789,17.1939678192139,17.0985774993896,16.500358581543,16.8618259429932,17.1010627746582,16.8226833343506,1,0.568534729569642,0.78223157274744,0.106664658860408,-0.119024435679126,"Non-significant","PGCA_HUMAN","ACAN","Aggrecan core protein"
18.2534866333008,18.6174926757813,18.353630065918,18.3261222839355,18.5023803710938,18.2415828704834,18.4468975067139,18.4731979370117,18.3210773468018,18.8014183044434,18.4964084625244,18.3624610900879,18.5055675506592,18.4153175354004,18.3428726196289,5,0.828940466046892,0.918036439925693,0.03714007986133,0.0289573669433842,"Non-significant","PGBM_HUMAN","HSPG2","Basement membrane-specific heparan sulfate proteoglycan core protein"
19.5545101165771,19.4975700378418,19.7285480499268,18.6862773895264,19.1029567718506,19.5428085327148,19.4881725311279,18.3312091827393,17.9727840423584,19.1315631866455,18.88987159729,18.092809677124,18.5012741088867,18.7180404663086,19.1769866943359,11,0.14457043295032,0.516567238289687,0.286873141099574,0.388488928476974,"Non-significant","PGAM1_HUMAN","PGAM1","Phosphoglycerate mutase 1"
17.8291530609131,17.6808395385742,17.8860893249512,16.9115200042725,17.1824035644531,17.8210582733154,17.4412746429443,16.6275768280029,16.2947196960449,17.0789012908936,17.0575046539307,16.3036766052246,16.4975643157959,16.8011913299561,17.3242416381836,9,0.0943276311859698,0.455727395711305,0.341294863345077,0.459629853566511,"Non-significant","PEPD_HUMAN","PEPD","Xaa-Pro dipeptidase"
19.1647453308105,19.4210224151611,19.1834487915039,19.6352500915527,19.6794395446777,19.3720512390137,19.5985260009766,19.8961143493652,20.1464881896973,19.7796764373779,19.7624759674072,19.5406742095947,19.3605880737305,19.5632457733154,19.9969882965088,10,0.0384957087151976,0.31240189526649,0.505286340027511,-0.314911206563341,"Non-significant","PEDF_HUMAN","SERPINF1","Pigment epithelium-derived factor"
21.1558055877686,20.9401416778564,21.1261653900146,20.4276123046875,20.693151473999,21.3116436004639,21.068790435791,19.8954219818115,19.614444732666,20.6811027526855,20.8898391723633,19.65234375,19.9838314056396,20.4879055023193,21.1498718261719,17,0.396607452653649,0.66410348636789,0.177764239823854,0.198738098144513,"Non-significant","PEBP1_HUMAN","PEBP1","Phosphatidylethanolamine-binding protein 1"
13.8107929229736,13.6806888580322,13.9838037490845,12.8001232147217,13.7758464813232,13.8959827423096,14.2065334320068,12.2098321914673,12.688648223877,13.0421123504639,14.0307655334473,14.4672994613647,13.6792478561401,12.7408132553101,12.0852327346802,1,0.652200787273786,0.834464239303628,0.0785922701361782,0.155473709106442,"Non-significant","PDXK_HUMAN","PDXK","Pyridoxal kinase"
15.77818775177,14.3227519989014,15.0061159133911,14.2186136245728,13.4989757537842,15.3316831588745,13.7016820907593,13.537899017334,12.6603584289551,15.0538892745972,14.0635137557983,12.7470712661743,11.7038154602051,14.4573059082031,12.548267364502,3,0.21143786120056,0.545287115727761,0.26337476388377,0.847946564356466,"Non-significant","PDLI1_HUMAN","PDLIM1","PDZ and LIM domain protein 1"
17.7251205444336,17.4992618560791,17.5899658203125,17.1406593322754,17.5000629425049,17.4024791717529,17.5469169616699,17.2619380950928,17.0316905975342,17.1905765533447,17.1597137451172,16.653600692749,16.7987747192383,16.9051284790039,17.2461833953857,9,0.124232910730583,0.507272794546913,0.294758428624793,0.207253138224292,"Non-significant","PDIA6_HUMAN","PDIA6","Protein disulfide-isomerase A6"
17.9150276184082,17.8005199432373,18.1570911407471,17.5367565155029,17.9257564544678,17.9061737060547,18.1219177246094,17.3197154998779,17.1632671356201,17.609769821167,17.4487857818604,17.0871734619141,17.0621299743652,17.2262802124023,17.6170520782471,10,0.620823625754181,0.814065909263581,0.0893404318789758,0.084895133972168,"Non-significant","PDIA4_HUMAN","PDIA4","Protein disulfide-isomerase A4"
18.2250423431396,18.0562515258789,18.2876892089844,18.1086521148682,18.1900119781494,18.3122100830078,18.5340747833252,18.0536766052246,17.9736022949219,18.07981300354,18.0180912017822,17.8192367553711,17.7879028320313,17.9277267456055,18.3553771972656,1,0.441624472412359,0.689682502978714,0.16135079178137,-0.0965762138366841,"Non-significant","PDIA3_HUMAN","PDIA3","Protein disulfide-isomerase A3"
20.3308048248291,20.1577320098877,20.3757801055908,19.598653793335,19.9324474334717,19.9965763092041,20.0764102935791,19.2500610351563,18.9746894836426,19.6515274047852,19.5467014312744,18.7427635192871,19.0821132659912,19.0438976287842,19.4688282012939,22,0.0283459539565981,0.248963048430121,0.603865106935446,0.387083689371725,"Non-significant","PDIA1_HUMAN","P4HB","Protein disulfide-isomerase"
15.8172731399536,16.1662979125977,15.4591274261475,15.5949192047119,15.093376159668,16.2043857574463,15.6872692108154,14.9541149139404,14.7471389770508,14.9882717132568,14.7460889816284,14.7690114974976,13.6934976577759,14.1310501098633,15.7243537902832,2,0.6039047612904,0.803724764952453,0.0948926496682796,0.169245243072533,"Non-significant","PDC6I_HUMAN","PDCD6IP","Programmed cell death 6-interacting protein"
14.1110782623291,13.7580986022949,13.5142335891724,14.8333988189697,15.0961751937866,14.300666809082,14.4705190658569,15.5715780258179,14.1885738372803,13.705060005188,14.4586372375488,14.2790660858154,15.3029356002808,14.6333417892456,15.0133571624756,1,0.0174582622606341,0.20848517997339,0.680924811119631,-0.880719820658333,"Non-significant","PCYOX_HUMAN","PCYOX1","Prenylcysteine oxidase 1"
16.2722625732422,16.2783718109131,16.5599899291992,14.9400472640991,15.5039405822754,16.7571563720703,16.4422855377197,14.2796907424927,12.3868007659912,15.040319442749,14.8517827987671,13.9317712783813,14.7478466033936,15.061957359314,16.2491683959961,17,0.356809373701503,0.643778152938177,0.191263765487289,0.459350665410375,"Non-significant","PCKGM_HUMAN","PCK2","Phosphoenolpyruvate carboxykinase [GTP], mitochondrial"
16.1850032806396,16.2880802154541,16.3461036682129,16.3095607757568,16.5392608642578,16.1479511260986,16.6049022674561,16.4007568359375,16.2961711883545,16.5021667480469,16.6506175994873,16.4957180023193,16.6754608154297,16.4147071838379,16.5802898406982,2,0.330497133155704,0.637045198691429,0.195829753149897,-0.127356370290126,"Non-significant","PCDGK_HUMAN","PCDHGC3","Protocadherin gamma-C3"
16.6436023712158,16.6290149688721,16.4468231201172,16.535717010498,16.5798892974854,16.4445304870605,16.3968811035156,16.3319683074951,16.5017681121826,16.576639175415,16.6278038024902,16.4139137268066,16.387020111084,16.4995727539063,16.3172092437744,2,0.335981357049148,0.637811499732671,0.195307654698863,0.0838923454284917,"Non-significant","PCD12_HUMAN","PCDH12","Protocadherin-12"
14.7216653823853,14.5571165084839,15.2106027603149,12.9514245986938,15.5995531082153,14.7023839950562,14.4435844421387,14.7905111312866,14.3206596374512,14.935206413269,13.6441717147827,14.6014747619629,14.3873977661133,14.4362564086914,14.4036779403687,2,0.528187442770091,0.752229014605946,0.123649919198336,0.405558347702032,"Non-significant","PCCA_HUMAN","PCCA","Propionyl-CoA carboxylase alpha chain, mitochondrial"
15.1817579269409,12.9007873535156,14.1848745346069,16.1323909759521,13.8096323013306,15.9612865447998,14.6847486495972,15.7673234939575,13.1204242706299,14.9854421615601,14.1219425201416,13.1320247650146,13.6569776535034,15.2559213638306,15.4473962783813,3,0.280846945571753,0.592899107318145,0.227019203537808,-1.05787467956546,"Non-significant","PBLD_HUMAN","PBLD","Phenazine biosynthesis-like domain-containing protein"
19.2906723022461,19.1760082244873,19.2101650238037,18.5531272888184,18.708854675293,19.2877559661865,19.0176544189453,18.0748100280762,17.7354030609131,18.5545291900635,18.8065528869629,17.8396282196045,18.0811862945557,18.3646907806396,18.7324562072754,11,0.132281669792829,0.507272794546913,0.294758428624793,0.333767096201569,"Non-significant","PARK7_HUMAN","PARK7","Parkinson disease protein 7"
21.5174789428711,21.3504066467285,21.5545978546143,21.4744701385498,21.6332416534424,21.6684684753418,21.2603187561035,21.1571464538574,21.5346755981445,21.7475872039795,21.8387870788574,21.3794059753418,21.8203144073486,21.4240169525146,21.2310352325439,2,0.768403237740192,0.896031025681986,0.0476769523365323,-0.0349636077880753,"Non-significant","PARD3_HUMAN","PARD3","Partitioning defective 3 homolog"
18.6616115570068,18.870906829834,18.6184177398682,18.8634853363037,19.0097484588623,19.073974609375,19.547233581543,18.9408950805664,19.3435974121094,19.0398216247559,18.3371124267578,18.9356880187988,19.0550098419189,19.1750202178955,19.1309642791748,12,0.0662043123250512,0.40848353930936,0.388825439575015,-0.406631787618,"Non-significant","PAI1_HUMAN","SERPINE1","Plasminogen activator inhibitor 1"
15.1186208724976,14.810004234314,15.2471046447754,14.8261461257935,15.1619424819946,12.6672487258911,15.315634727478,14.482177734375,14.9901037216187,14.6146926879883,13.003812789917,14.9963321685791,13.305591583252,12.7209100723267,13.9714860916138,1,0.430768605122743,0.682050291444344,0.16618360116243,0.565833568573034,"Non-significant","PABP1_HUMAN;PABP3_HUMAN;PAP1L_HUMAN;PAP1M_HUMAN","PABPC1;PABPC1L;PABPC1L2A;PABPC3","Polyadenylate-binding protein 1"
18.215015411377,17.9265747070313,18.3912773132324,16.7720184326172,17.5330257415771,17.9313373565674,18.1442756652832,16.1902942657471,16.2559757232666,16.9285869598389,16.5896034240723,16.4062690734863,16.3082599639893,16.6831455230713,17.4782009124756,7,0.152040891579483,0.517541427581304,0.28605488055733,0.582458178202344,"Non-significant","OTC_HUMAN","OTC","Ornithine carbamoyltransferase, mitochondrial"
15.6998195648193,13.4212141036987,15.739203453064,15.5410356521606,15.7441930770874,16.0196285247803,13.2844514846802,15.27721118927,16.0235614776611,15.7951745986938,15.3889722824097,15.347541809082,15.9810695648193,16.0549030303955,15.7874917984009,1,0.853778467784203,0.927368797765049,0.0327475204592215,-0.193914810816457,"Non-significant","OIT3_HUMAN","OIT3","Oncoprotein-induced transcript 3 protein"
15.9172697067261,15.7510471343994,15.7654600143433,15.9254426956177,15.9329824447632,15.8130445480347,15.8412771224976,12.5354814529419,13.1121234893799,14.6137704849243,16.0500602722168,14.7231168746948,11.8807315826416,12.3589611053467,15.2090463638306,2,0.347431386297846,0.642757607147725,0.191952774704192,-0.0669277509053661,"Non-significant","ODO2_HUMAN","DLST","Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial"
16.912841796875,17.125675201416,16.830379486084,17.2331237792969,17.189245223999,16.648624420166,14.5933265686035,16.9454326629639,17.1208343505859,13.0716915130615,16.9562282562256,17.1343059539795,16.9746494293213,16.886661529541,15.9594106674194,1,0.450802472099488,0.699495169207705,0.155215280448324,0.54021883010865,"Non-significant","O6C76_HUMAN","OR6C76","Olfactory receptor 6C76"
16.6697425842285,16.4449481964111,16.6559219360352,14.7811031341553,15.8372755050659,16.6983661651611,16.0792388916016,15.2144556045532,14.1387519836426,15.0750322341919,16.0812129974365,13.9952812194824,15.1992893218994,15.7692623138428,16.2491397857666,4,0.159726400430644,0.517541427581304,0.28605488055733,0.741208314895626,"Non-significant","NUDT5_HUMAN","NUDT5","ADP-sugar pyrophosphatase"
18.7686042785645,18.7105407714844,19.067419052124,18.6167030334473,18.7256851196289,19.1235046386719,18.5840969085693,18.9178333282471,18.6462955474854,17.9668884277344,16.4916381835938,17.7766780853271,17.9763851165771,18.2613697052002,17.8937702178955,2,0.625666815664968,0.816266204875916,0.0881681838261106,0.08635727564495,"Non-significant","NUDC_HUMAN","NUDC","Nuclear migration protein nudC"
16.0217742919922,15.8609943389893,15.8616123199463,15.7823762893677,15.5558567047119,16.0536117553711,15.3778953552246,15.4863634109497,15.5232095718384,15.4465370178223,15.6712341308594,15.3022108078003,15.289626121521,15.4767932891846,15.3649826049805,3,0.230534324953475,0.570817703541716,0.243502565986177,0.222358624140442,"Non-significant","NUCB2_HUMAN","NUCB2","Nucleobindin-2"
18.4573726654053,18.8127689361572,18.5146102905273,18.6853485107422,18.7345962524414,18.531852722168,18.6185321807861,18.6995620727539,18.5367889404297,18.7766895294189,18.8506851196289,18.6675682067871,18.5294990539551,18.6513767242432,18.6290721893311,15,0.718027438986326,0.863250581258126,0.063863120552083,-0.0476651191711568,"Non-significant","NUCB1_HUMAN","NUCB1","Nucleobindin-1"
14.9129266738892,13.1761169433594,14.6240749359131,14.2964553833008,14.2981195449829,14.7899713516235,13.7805328369141,13.567943572998,13.9001474380493,14.9513883590698,13.011269569397,14.1060466766357,11.9655294418335,12.3815574645996,13.9253692626953,1,0.932551785376491,0.966410811233954,0.014838220245102,-0.0535635948180921,"Non-significant","NSF1C_HUMAN","NSFL1C","NSFL1 cofactor p47"
14.5041303634644,15.0417919158936,14.42613697052,14.9890089035034,14.8178777694702,14.7373580932617,15.5252389907837,14.1585626602173,15.1934909820557,14.7286062240601,13.4189739227295,12.6767578125,15.3012285232544,15.3967514038086,14.4741182327271,1,0.233176658413612,0.571884212865102,0.242691892192977,-0.360017855962083,"Non-significant","NRP1_HUMAN","NRP1","Neuropilin-1"
16.1365089416504,16.073787689209,15.7496757507324,15.7793989181519,15.3733787536621,16.3776569366455,15.9652996063232,15.0360794067383,13.0337438583374,15.0556344985962,15.5587463378906,13.1200542449951,14.836953163147,14.5426750183105,16.4655094146729,6,0.660787251764991,0.836535415391187,0.0775156681105705,0.112723906834924,"Non-significant","NQO2_HUMAN","NQO2","Ribosyldihydronicotinamide dehydrogenase [quinone]"
16.4068336486816,16.5640830993652,16.3085231781006,15.787787437439,16.2821083068848,16.4556312561035,16.2313289642334,15.5108442306519,14.7928972244263,15.5121850967407,15.5437812805176,15.0808877944946,15.0915184020996,15.4438695907593,16.0158100128174,4,0.207343028489877,0.541437942577305,0.266451313259708,0.237265984217292,"Non-significant","NPM_HUMAN","NPM1","Nucleophosmin"
17.9989547729492,18.2890510559082,18.0910167694092,17.5678672790527,17.6319370269775,17.5592803955078,17.6260662078857,17.3848266601563,17.3346576690674,17.5192985534668,17.5126247406006,17.0257568359375,16.857349395752,16.6611099243164,17.1989345550537,4,0.0208748070095034,0.220845969611906,0.655910522107565,0.530053138732942,"Non-significant","NPC2_HUMAN","NPC2","NPC intracellular cholesterol transporter 2"
19.6825847625732,19.455041885376,19.5099830627441,18.54274559021,19.100772857666,19.6609668731689,19.4696426391602,18.0046482086182,17.9416847229004,18.7414741516113,18.8102397918701,17.6377143859863,17.7659206390381,18.1569423675537,18.6959629058838,6,0.246818319115386,0.584701921364946,0.233065479043128,0.355671246846491,"Non-significant","NNMT_HUMAN","NNMT","Nicotinamide N-methyltransferase"
15.8455877304077,15.7939939498901,15.8949928283691,15.6206521987915,15.404203414917,15.5111532211304,15.5527200698853,14.1805381774902,15.6518726348877,13.3121175765991,16.2883911132813,15.1772947311401,15.698338508606,14.7168893814087,15.4735565185547,9,0.00219147345923726,0.145732985039278,0.836442139381387,0.322675943374584,"Non-significant","NLTP_HUMAN","SCP2","Non-specific lipid-transfer protein"
18.0998611450195,17.8009815216064,17.9069843292236,17.1653099060059,17.4092426300049,18.2397804260254,17.6392345428467,16.7962551116943,16.2526531219482,17.1633148193359,17.3637504577637,16.2458209991455,16.5266208648682,17.0900707244873,17.6157302856445,16,0.263537010440722,0.592899107318145,0.227019203537808,0.322550455729107,"Non-significant","NIT2_HUMAN","NIT2","Omega-amidase NIT2"
16.5439567565918,15.9353609085083,16.2501773834229,13.2086963653564,14.900951385498,15.9981279373169,15.4751472473145,14.082275390625,14.3397312164307,15.7555313110352,13.9023246765137,15.0001287460327,12.4338054656982,15.2241106033325,15.7200546264648,3,0.109379297837243,0.487235054002262,0.31226147404492,1.34743428230288,"Non-significant","NIT1_HUMAN","NIT1","Deaminated glutathione amidase"
13.7204246520996,13.6947927474976,14.6038055419922,14.0277156829834,14.3376226425171,10.9886837005615,12.7139310836792,13.9449863433838,15.2386436462402,14.8850526809692,14.5798873901367,14.360237121582,13.6038236618042,13.3876810073853,15.0054750442505,2,0.295712606047776,0.613159100736034,0.21242682139274,0.9893527030945,"Non-significant","NID1_HUMAN","NID1","Nidogen-1"
16.3457641601563,16.3154582977295,16.4919548034668,15.3616523742676,15.4321765899658,16.5134296417236,16.0487785339355,15.5167837142944,15.3310708999634,16.2753639221191,15.7431516647339,14.6223611831665,14.8269948959351,15.3740577697754,15.1165952682495,5,0.137923126385318,0.510081291018628,0.292360605416823,0.54538313547774,"Non-significant","NHRF1_HUMAN","SLC9A3R1","Na(+)/H(+) exchange regulatory cofactor NHE-RF1"
15.3508253097534,15.1099328994751,14.9710721969604,13.9744672775269,15.9311389923096,15.9039144515991,16.3200435638428,14.4327964782715,13.6181049346924,15.0076971054077,14.7633028030396,13.9144859313965,13.2691793441772,13.1231908798218,12.6318321228027,1,0.519667495743486,0.744715337676971,0.128009701615366,-0.388447602589967,"Non-significant","NEUR1_HUMAN","NEU1","Sialidase-1"
15.1974506378174,15.5475034713745,15.2672910690308,15.5372333526611,15.3515815734863,15.2896661758423,15.4370632171631,15.9431352615356,15.5757284164429,15.823504447937,15.3308401107788,15.4528007507324,15.2359809875488,15.5997180938721,15.4318571090698,1,0.617304721952022,0.811608638592813,0.0906533390743449,-0.066471020380634,"Non-significant","NEO1_HUMAN","NEO1","Neogenin"
