"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D1CM_vs_D3BM","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names"
-0.720892191000003,8.918960929,-11.2268914503089,8.18384559002597e-06,4.81715324569336e-05,3.41219589896481,"CMTR2_HUMAN",17,-11.4860922381552,4.510504085288e-06,2.6843609467348e-05,-0.720892191000003,"Up in D1CM",4.57115908811716,"CMTR2","CMTR2_HUMAN"
-0.57831478125,9.077267170125,-12.3417078274182,4.27184580004347e-06,2.99064686449887e-05,4.14275677753717,"AL14E_HUMAN",10,-11.4853253032903,4.51268176714108e-06,2.6843609467348e-05,-0.57831478125,"Up in D1CM",4.57115908811716,"ARL14EP","AL14E_HUMAN"
-0.579709769250002,9.899034142875,-11.7890144514536,5.85525200454702e-06,3.75029780747164e-05,3.78848659965355,"IKBE_HUMAN",12,-11.4828621069489,4.51968392098328e-06,2.68663016713456e-05,-0.579709769250002,"Up in D1CM",4.57079211303358,"NFKBIE","IKBE_HUMAN"
-0.500661137750001,9.778480889125,-10.9471679981808,9.7228009817497e-06,5.48649805276713e-05,3.21852783942614,"DUS3L_HUMAN",26,-11.4722338717455,4.55003738147735e-06,2.7027670957345e-05,-0.500661137750001,"Up in D1CM",4.56819137694105,"DUS3L","DUS3L_HUMAN"
-0.145352840000001,12.1557714925,-7.98360494388999,8.0352514067734e-05,0.00028397959793582,0.846618345747304,"HCFC1_HUMAN",56,-11.4678107417219,4.5627370347911e-06,2.70702918144166e-05,-0.145352840000001,"Non-significant",4.56750706256316,"HCFC1","HCFC1_HUMAN"
-0.765389442250004,8.116212129625,-11.7720796240631,5.9133458144867e-06,3.77031708549988e-05,3.77739201167497,"ENTP6_HUMAN",10,-11.4665983482016,4.56622500770892e-06,2.70702918144166e-05,-0.765389442250004,"Up in D1CM",4.56750706256316,"ENTPD6","ENTP6_HUMAN"
-0.2360334375,10.03452610875,-10.233029444591,1.5378725748762e-05,7.75282771150208e-05,2.70319313644708,"MED24_HUMAN",27,-11.4663821919209,4.56684718947685e-06,2.70702918144166e-05,-0.2360334375,"Non-significant",4.56750706256316,"MED24","MED24_HUMAN"
-0.880552292499999,10.40746188125,-11.1798306675128,8.42226548580634e-06,4.93337566225585e-05,3.37992047113191,"BORG5_HUMAN",16,-11.4337713146487,4.66181579237927e-06,2.76138055614651e-05,-0.880552292499999,"Up in D1CM",4.55887373749493,"CDC42EP1","BORG5_HUMAN"
-0.472324849000003,10.1781353955,-11.4491088323279,7.15648570916472e-06,4.3648348800687e-05,3.56295910524668,"MED15_HUMAN",15,-11.429611509364,4.6740888452033e-06,2.76670610085805e-05,-0.472324849000003,"Non-significant",4.55803697224853,"MED15","MED15_HUMAN"
-0.375845910000002,13.3195915225,-10.7876028343943,1.0746184127929e-05,5.9086487941496e-05,3.10604566857173,"PPID_HUMAN",25,-11.4243602779382,4.68963396279189e-06,2.77395962613143e-05,-0.375845910000002,"Non-significant",4.55689986419854,"PPID","PPID_HUMAN"
0.248908519999997,13.3687641625,11.6304820735805,6.42548294699518e-06,4.02679522380836e-05,3.68405017108995,"IMPA1_HUMAN",17,11.420362846937,4.70150646628938e-06,2.77903211811733e-05,0.248908519999997,"Non-significant",4.55610643392053,"IMPA1","IMPA1_HUMAN"
0.330304620000003,11.9333407875,11.0107835345982,9.34592379562924e-06,5.31916216565556e-05,3.26296155766107,"TBC17_HUMAN",20,11.412971488537,4.72354820556962e-06,2.78886200963893e-05,0.330304620000003,"Non-significant",4.55457297369915,"TBC1D17","TBC17_HUMAN"
-0.5701041225,10.56804513875,-12.768613812325,3.37797121599341e-06,2.51525216256244e-05,4.40648167292901,"RPB7_HUMAN",9,-11.4125683417536,4.72475376647811e-06,2.78886200963893e-05,-0.5701041225,"Up in D1CM",4.55457297369915,"POLR2G","RPB7_HUMAN"
-0.853168725,10.890481115,-11.5809344401574,6.61641516374326e-06,4.10675724706862e-05,3.65114249326001,"IMP3_HUMAN",10,-11.4114348188119,4.72814528249948e-06,2.78891088776684e-05,-0.853168725,"Up in D1CM",4.55456536223786,"IMP3","IMP3_HUMAN"
-0.547720192500002,10.70657837375,-11.7866095772213,5.8634622423748e-06,3.75270487782667e-05,3.78691197441772,"SGPP1_HUMAN",12,-11.4101596228169,4.73196395971512e-06,2.78921148366705e-05,-0.547720192500002,"Up in D1CM",4.55451855539779,"SGPP1","SGPP1_HUMAN"
0.419992445000002,11.12016988,10.9385573466698,9.77512265054805e-06,5.51133838270699e-05,3.21249567721148,"ADAM9_HUMAN",22,11.4077433113308,4.7392093175256e-06,2.79153007249638e-05,0.419992445000002,"Non-significant",4.55415768923612,"ADAM9","ADAM9_HUMAN"
-0.3381557475,13.96690368625,-11.2147415049353,8.24465964128627e-06,4.84618104019539e-05,3.40387492196629,"PCNA_HUMAN",18,-11.3982750384125,4.7677206142909e-06,2.80636292303477e-05,-0.3381557475,"Non-significant",4.55185616606625,"PCNA","PCNA_HUMAN"
-0.703867677500002,10.57262098875,-11.814265850884,5.76982556053858e-06,3.70684905867223e-05,3.80500254488552,"PXDC1_HUMAN",10,-11.395897046206,4.77491161155061e-06,2.80863433173483e-05,-0.703867677500002,"Up in D1CM",4.55150479979709,"PXDC1","PXDC1_HUMAN"
0.888107774999998,12.3935251225,11.2550950556889,8.04462621176137e-06,4.75846697115345e-05,3.4314799267741,"CAVN1_HUMAN",13,11.3908894103541,4.79009452362201e-06,2.81560019104672e-05,0.888107774999998,"Up in D3BM",4.55042901400064,"CAVIN1","CAVN1_HUMAN"
-0.248100517500003,14.75079262375,-10.1940966931556,1.57807776549738e-05,7.90351603409234e-05,2.67418924752607,"EIF3E_HUMAN",28,-11.388055370687,4.79871125383982e-06,2.81869945356208e-05,-0.248100517500003,"Non-significant",4.54995122871088,"EIF3E","EIF3E_HUMAN"
-0.693559646749998,10.271686554125,-16.1130245012148,6.68225454882511e-07,7.79041820083636e-06,6.22374126618196,"RBMS1_HUMAN",5,-11.386650210072,4.8029900257917e-06,2.81924811472133e-05,-0.693559646749998,"Up in D1CM",4.54986670131442,"RBMS1","RBMS1_HUMAN"
-0.401563647500002,10.45490813375,-11.0702713726954,9.00840170490362e-06,5.16844701553497e-05,3.30430329293892,"DMAP1_HUMAN",19,-11.3745337416997,4.84006372876133e-06,2.83903251007163e-05,-0.401563647500002,"Non-significant",4.54682963429208,"DMAP1","DMAP1_HUMAN"
-0.563817977500001,11.10349392875,-13.4856340229781,2.31369033701586e-06,1.90450154792057e-05,4.83141682081577,"SMN_HUMAN",8,-11.3690171956259,4.85704968420376e-06,2.84701472796617e-05,-0.563817977500001,"Up in D1CM",4.54561028618712,"SMN1","SMN_HUMAN"
0.490711212499999,12.25287866625,10.8204553283373,1.05258901454468e-05,5.82818628274849e-05,3.12932593513214,"CPNE8_HUMAN",27,11.363616475976,4.87374397691471e-06,2.85481500913232e-05,0.490711212499999,"Non-significant",4.54442202861463,"CPNE8","CPNE8_HUMAN"
-0.2243037225,14.68630480875,-9.55260388433436,2.44597452633319e-05,0.00011060686310334,2.18174591964631,"TIF1B_HUMAN",41,-11.3536667877065,4.90466894225419e-06,2.87093434126809e-05,-0.2243037225,"Non-significant",4.54197673977484,"TRIM28","TIF1B_HUMAN"
0.223292115,10.16530025,10.2070054321634,1.56461687132559e-05,7.85476808124084e-05,2.68381674086359,"GLSK_HUMAN",25,11.3453534806659,4.93067711549414e-06,2.88415526762666e-05,0.223292115,"Non-significant",4.53998136321115,"GLS","GLSK_HUMAN"
-0.407965659999999,14.3380904175,-10.6362251741861,1.18310501012948e-05,6.32364751450944e-05,2.99794759530321,"DCMC_HUMAN",30,-11.3377118460734,4.95472085137972e-06,2.89310125932262e-05,-0.407965659999999,"Non-significant",4.53863636566226,"MLYCD","DCMC_HUMAN"
-0.306704280000003,12.3920739875,-11.3533998139557,7.57992009202426e-06,4.5377234698631e-05,3.49835421373699,"SHFL_HUMAN",17,-11.3370558706116,4.95679095903e-06,2.89310125932262e-05,-0.306704280000003,"Non-significant",4.53863636566226,"SHFL","SHFL_HUMAN"
0.378808735000003,11.531139015,10.3709878078067,1.40445120163811e-05,7.20080242007761e-05,2.80518928889988,"HERC4_HUMAN",49,11.3369466815181,4.95713562911735e-06,2.89310125932262e-05,0.378808735000003,"Non-significant",4.53863636566226,"HERC4","HERC4_HUMAN"
0.757025007500001,11.98155319625,10.9884169990213,9.47651215807424e-06,5.3723867669458e-05,3.24736556687102,"ASM_HUMAN",21,11.3361345033442,4.95970022508149e-06,2.89310125932262e-05,0.757025007500001,"Up in D3BM",4.53863636566226,"SMPD1","ASM_HUMAN"
0.297977212499999,12.12802708125,11.0286578918012,9.24302676224483e-06,5.27484580764805e-05,3.27540467335377,"RCN2_HUMAN",19,11.3219115689861,5.00485441537005e-06,2.91742170588894e-05,0.297977212499999,"Non-significant",4.53500079017776,"RCN2","RCN2_HUMAN"
0.506336212499995,12.22465682125,11.0129054215122,9.33364118856423e-06,5.31576091745999e-05,3.26443964754199,"CTL1_HUMAN",19,11.3202343872339,5.01020944816486e-06,2.91852490936984e-05,0.506336212499995,"Up in D3BM",4.53483659567035,"SLC44A1","CTL1_HUMAN"
0.298157217499996,13.29470491375,9.85583554701604,1.98212778896747e-05,9.37562016453804e-05,2.4180088264517,"CING_HUMAN",87,11.3129103180007,5.03366992869904e-06,2.93016601029035e-05,0.298157217499996,"Non-significant",4.53310777373782,"CGN","CING_HUMAN"
-0.287313700000002,13.0850743075,-10.3278755819811,1.44468528682147e-05,7.3712180887519e-05,2.77344498743115,"ATLA2_HUMAN",28,-11.3019234029368,5.06909529590019e-06,2.94875115591047e-05,-0.287313700000002,"Non-significant",4.53036187586288,"ATL2","ATLA2_HUMAN"
-0.99985384975,10.125595927625,-15.5399208886186,8.61177474638939e-07,9.36627733384725e-06,5.93971712049779,"RPAB4_HUMAN",3,-11.2972473406534,5.08425742808927e-06,2.95553143871479e-05,-0.99985384975,"Up in D1CM",4.52936441659331,"POLR2K","RPAB4_HUMAN"
-0.600830552499998,10.75925350125,-15.6017106673405,8.37588341410015e-07,9.15698071302856e-06,5.97082432133096,"MBNL2_HUMAN",6,-11.2819165203041,5.13432650393138e-06,2.98258015862423e-05,-0.600830552499998,"Up in D1CM",4.52540787557703,"MBNL2","MBNL2_HUMAN"
0.693071844999999,16.1642701625,13.9149091201056,1.86107296897883e-06,1.64089791375759e-05,5.07574150303183,"S10AA_HUMAN",6,11.2739316765045,5.1606237473241e-06,2.9931112902131e-05,0.693071844999999,"Up in D3BM",4.52387713487151,"S100A10","S10AA_HUMAN"
0.172987699999998,15.0849593875,8.48832068765691,5.37198814197285e-05,0.000204426582612592,1.2982753675823,"MVP_HUMAN",61,11.2732231674775,5.16296445455984e-06,2.9931112902131e-05,0.172987699999998,"Non-significant",4.52387713487151,"MVP","MVP_HUMAN"
-0.478294852499999,11.49700713125,-11.6011386247717,6.53779265906928e-06,4.07295301724279e-05,3.66457685578595,"CQ10B_HUMAN",13,-11.2721242114861,5.16659744738968e-06,2.9931112902131e-05,-0.478294852499999,"Non-significant",4.52387713487151,"COQ10B","CQ10B_HUMAN"
-0.677493097499998,10.58712601625,-12.4360032731346,4.05338497744232e-06,2.88564036949842e-05,4.20173029282748,"ARGL1_HUMAN",8,-11.2721055795754,5.16665906662719e-06,2.9931112902131e-05,-0.677493097499998,"Up in D1CM",4.52387713487151,"ARGLU1","ARGL1_HUMAN"
0.290678744999997,14.85532105,10.015156628292,1.77882802977755e-05,8.6121432871884e-05,2.53961552490535,"VATA_HUMAN",41,11.2688651376449,5.1773884008293e-06,2.99726695265042e-05,0.290678744999997,"Non-significant",4.52327457473874,"ATP6V1A","VATA_HUMAN"
-0.225996734999997,12.7358430625,-9.51317666217644,2.51484345780584e-05,0.0001128843344029,2.15055025416138,"MFN2_HUMAN",41,-11.2633985746146,5.19554542152333e-06,3.00571395731092e-05,-0.225996734999997,"Non-significant",4.52205235198343,"MFN2","MFN2_HUMAN"
-0.891488314999997,10.7100943325,-11.1188663974148,8.74290331470166e-06,5.06487505426944e-05,3.33792638946456,"HAT1_HUMAN",13,-11.2586653366686,5.21132458604614e-06,3.0121635391923e-05,-0.891488314999997,"Up in D1CM",4.52112145271015,"HAT1","HAT1_HUMAN"
-0.581092119999999,11.377866865,-11.244186798635,8.09815135883884e-06,4.78181889794172e-05,3.42402667822959,"SPAG7_HUMAN",14,-11.2579119755425,5.21384102940037e-06,3.0121635391923e-05,-0.581092119999999,"Up in D1CM",4.52112145271015,"SPAG7","SPAG7_HUMAN"
-0.383017778000001,10.084409356,-10.8123706115248,1.05796246410302e-05,5.84097612780733e-05,3.12360274900397,"REQU_HUMAN",21,-11.2475711838879,5.24852073237341e-06,3.03012200364216e-05,-0.383017778000001,"Non-significant",4.51853988488322,"DPF2","REQU_HUMAN"
-0.591348409749999,9.203730940625,-11.0179831873406,9.30432249990509e-06,5.306233717977e-05,3.26797573748674,"ARP5_HUMAN",17,-11.246451275391,5.25229208992417e-06,3.03021328882831e-05,-0.591348409749999,"Up in D1CM",4.51852680156333,"ACTR5","ARP5_HUMAN"
-0.291923760000001,13.72878492,-11.104667254948,8.81955282193168e-06,5.08829642272842e-05,3.3281156944677,"LBR_HUMAN",18,-11.2445078997845,5.25884375631336e-06,3.03021328882831e-05,-0.291923760000001,"Non-significant",4.51852680156333,"LBR","LBR_HUMAN"
3.6111115215,8.47124296425,10.9258043863153,9.85320119435851e-06,5.53874799337528e-05,3.20355377896984,"EMIL1_HUMAN",33,11.2442135372027,5.25983693673253e-06,3.03021328882831e-05,3.6111115215,"Up in D3BM",4.51852680156333,"EMILIN1","EMIL1_HUMAN"
-0.302517892500006,17.00461912125,-10.0862556806355,1.69579306187648e-05,8.32951077274652e-05,2.59333758591559,"HSDL2_HUMAN",39,-11.2432590619509,5.26305879089411e-06,3.03021328882831e-05,-0.302517892500006,"Non-significant",4.51852680156333,"HSDL2","HSDL2_HUMAN"
-0.878557920750001,8.683370232625,-10.8121489905718,1.05811019944132e-05,5.84097612780733e-05,3.12344580905725,"DNMT1_HUMAN",42,-11.2417331641935,5.26821410672708e-06,3.03111103792509e-05,-0.878557920750001,"Up in D1CM",4.5183981539409,"DNMT1","DNMT1_HUMAN"
-0.891199350500001,7.9437271355,-11.9920689066411,5.20676922783368e-06,3.42338984566382e-05,3.92038703987404,"S7A6O_HUMAN",7,-11.2405652851028,5.27216367672782e-06,3.03131429953198e-05,-0.891199350500001,"Up in D1CM",4.51836903180269,"SLC7A6OS","S7A6O_HUMAN"
-0.268925904999998,13.033601165,-10.1494838038864,1.62561742768785e-05,8.06019370469464e-05,2.64083342054757,"GLPK_HUMAN",29,-11.2360933755905,5.2873177367936e-06,3.03795509225857e-05,-0.268925904999998,"Non-significant",4.51741865026535,"GK","GLPK_HUMAN"
-0.65691685675,8.713713765125,-11.7384186907567,6.03076686997808e-06,3.82493107201244e-05,3.75529606900528,"SIR6_HUMAN",10,-11.2327710524372,5.29860788427731e-06,3.04236824636059e-05,-0.65691685675,"Up in D1CM",4.51678822036742,"SIRT6","SIR6_HUMAN"
0.839931964000002,10.216540813,11.569388005672,6.66182754570732e-06,4.13190172058624e-05,3.6434553120656,"UCHL1_HUMAN",9,11.2312323849738,5.30384587386029e-06,3.04330271414352e-05,0.839931964000002,"Up in D3BM",4.51665484667454,"UCHL1","UCHL1_HUMAN"
-1.2805019615,7.213103354,-10.9969327950688,9.42655019423584e-06,5.35420428485269e-05,3.2533069273519,"DHX34_HUMAN",13,-11.2268609134787,5.31875920287235e-06,3.04942211834653e-05,-1.2805019615,"Up in D1CM",4.51578245396205,"DHX34","DHX34_HUMAN"
-0.233838085,13.7619936475,-9.60516685743003,2.35744998699561e-05,0.000107379662758959,2.22316225851944,"NEUL_HUMAN",39,-11.2259869842461,5.32174627605618e-06,3.04942211834653e-05,-0.233838085,"Non-significant",4.51578245396205,"NLN","NEUL_HUMAN"
0.414495707499999,11.70458638625,12.1478654586883,4.76417964009007e-06,3.23067338586639e-05,4.02020317794277,"FHR1_HUMAN",12,11.224531164473,5.32672642973098e-06,3.05020224702462e-05,0.414495707499999,"Non-significant",4.5156713633238,"CFHR1","FHR1_HUMAN"
-0.380638357499997,11.24005615625,-10.2645765480774,1.5061429006782e-05,7.61107824329528e-05,2.72662352213272,"PRP16_HUMAN",52,-11.217617239274,5.35044965389185e-06,3.06170672998333e-05,-0.380638357499997,"Non-significant",4.51403641117195,"DHX38","PRP16_HUMAN"
-0.472787857500004,14.40260338875,-10.7049979424312,1.13235229373774e-05,6.14044370891849e-05,3.0472274105662,"ILF2_HUMAN",25,-11.210504397524,5.37497947285522e-06,3.07339142636152e-05,-0.472787857500004,"Non-significant",4.51238212458475,"ILF2","ILF2_HUMAN"
-0.460281374999999,11.00087142,-10.4254591533087,1.35541641083674e-05,7.01031667237191e-05,2.84513060558172,"DHX30_HUMAN",60,-11.2095843809043,5.37816153029213e-06,3.07339142636152e-05,-0.460281374999999,"Non-significant",4.51238212458475,"DHX30","DHX30_HUMAN"
-0.433091640999999,10.293699742,-11.1492807898054,8.5812453045862e-06,5.0090939523793e-05,3.35890272780735,"PK1IP_HUMAN",16,-11.2052605750783,5.39314466002504e-06,3.07986560564709e-05,-0.433091640999999,"Non-significant",4.51146823414868,"PAK1IP1","PK1IP_HUMAN"
-0.244218825000003,13.11262989,-10.1459430688137,1.62945928130648e-05,8.07449281724417e-05,2.63818057886339,"SGPL1_HUMAN",26,-11.2026221305744,5.40231062646878e-06,3.08301125731248e-05,-0.244218825000003,"Non-significant",4.511024889487,"SGPL1","SGPL1_HUMAN"
0.517524002500002,15.25421679125,11.1461559529361,8.59769742906624e-06,5.00931560718647e-05,3.35674996246733,"BAAT_HUMAN",15,11.1958121678056,5.42604953126934e-06,3.09446356556626e-05,0.517524002500002,"Up in D3BM",4.50941462635513,"BAAT","BAAT_HUMAN"
-0.437786340499999,8.54583394525,-10.4942803578884,1.29620962388153e-05,6.76098448001078e-05,2.8953298347052,"DHX57_HUMAN",35,-11.1936878001816,5.43347886902981e-06,3.09660536761679e-05,-0.437786340499999,"Non-significant",4.50911413774516,"DHX57","DHX57_HUMAN"
-0.451217892500001,12.71626818125,-11.8856732261889,5.53579408720994e-06,3.59208686382545e-05,3.85153255101294,"RPR1B_HUMAN",12,-11.1918505140353,5.4399134511618e-06,3.09672056378451e-05,-0.451217892500001,"Non-significant",4.5090979819476,"RPRD1B","RPR1B_HUMAN"
0.221570012499997,13.00876426625,9.36852467793677,2.7869467550821e-05,0.000122117500153449,2.0351358153075,"ENPP1_HUMAN",44,11.1909274958346,5.44314929842721e-06,3.09672056378451e-05,0.221570012499997,"Non-significant",4.5090979819476,"ENPP1","ENPP1_HUMAN"
-0.227994202500003,12.55511248125,-9.54825552169563,2.45346446549795e-05,0.000110826645121555,2.17831086358586,"S27A4_HUMAN",38,-11.1904846209431,5.44470266405106e-06,3.09672056378451e-05,-0.227994202500003,"Non-significant",4.5090979819476,"SLC27A4","S27A4_HUMAN"
-0.500377892500001,11.32794773625,-10.6023846911283,1.20901993415006e-05,6.42549118849362e-05,2.97359427624182,"PWP2_HUMAN",31,-11.1751558737393,5.49877608830993e-06,3.125366395709e-05,-0.500377892500001,"Up in D1CM",4.50509906174167,"PWP2","PWP2_HUMAN"
0.3268723475,10.62308239875,10.5161790208308,1.27798805975422e-05,6.68663026422615e-05,2.91124165637087,"PDPK1_HUMAN",24,11.1706127651581,5.51491810017963e-06,3.13242888587696e-05,0.3268723475,"Non-significant",4.50411877981403,"PDPK1","PDPK1_HUMAN"
-0.365841147499999,11.41102874125,-10.6232924081222,1.19293395349358e-05,6.36005078684212e-05,2.98864870157908,"AAAS_HUMAN",23,-11.1687544170982,5.52153630350445e-06,3.13407606075684e-05,-0.365841147499999,"Non-significant",4.50389046786547,"AAAS","AAAS_HUMAN"
3.26041281325,8.419758260625,10.8788319981172,1.01469341644788e-05,5.67918380294769e-05,3.17053733070648,"OLFL3_HUMAN",11,11.1670550216406,5.52759624178727e-06,3.1345271499333e-05,3.26041281325,"Up in D3BM",4.50382796413571,"OLFML3","OLFL3_HUMAN"
-0.235464572500003,13.57058644625,-10.067060268836,1.71777076543266e-05,8.39367523584458e-05,2.57886650439851,"KMO_HUMAN",26,-11.1658640787468,5.53184752708617e-06,3.1345271499333e-05,-0.235464572500003,"Non-significant",4.50382796413571,"KMO","KMO_HUMAN"
-0.684043407249998,9.136624813125,-11.397997011425,7.3791816827702e-06,4.44915038655723e-05,3.52851931811594,"DAF_HUMAN",11,-11.1654050077775,5.53348724534436e-06,3.1345271499333e-05,-0.684043407249998,"Up in D1CM",4.50382796413571,"CD55","DAF_HUMAN"
-0.220167637499991,17.93847823125,-9.50124339693387,2.53611755466377e-05,0.00011358626391212,2.14108639679349,"IDHP_HUMAN",36,-11.1598020480085,5.55354410698688e-06,3.14238859082426e-05,-0.220167637499991,"Non-significant",4.50274011069784,"IDH2","IDHP_HUMAN"
-0.639503002250002,8.784265756625,-10.7105727743365,1.12834734623211e-05,6.13206949154766e-05,3.05120969725613,"PAN2_HUMAN",28,-11.1589185247304,5.55671430261195e-06,3.14238859082426e-05,-0.639503002250002,"Up in D1CM",4.50274011069784,"PAN2","PAN2_HUMAN"
-0.286522627499998,13.59767520375,-10.0086705303658,1.78662902838512e-05,8.64494608510801e-05,2.53469801228404,"NOP56_HUMAN",35,-11.1584073150682,5.55854951823344e-06,3.14238859082426e-05,-0.286522627499998,"Non-significant",4.50274011069784,"NOP56","NOP56_HUMAN"
0.496743200000001,14.5433533175,11.4159563352903,7.3000499329968e-06,4.42041098313434e-05,3.54063652234878,"CATH_HUMAN",13,11.1537789834253,5.57519603887082e-06,3.1496868238366e-05,0.496743200000001,"Non-significant",4.50173262635047,"CTSH","CATH_HUMAN"
-0.387333875000001,14.1645271775,-12.2514655754608,4.49349135453515e-06,3.08790349005703e-05,4.08592583499536,"FHR3_HUMAN",12,-11.1443760578951,5.60918805367052e-06,3.16500119247018e-05,-0.387333875000001,"Non-significant",4.49962612201847,"CFHR3","FHR3_HUMAN"
-0.8807783125,9.12205052375,-11.069324706719,9.01366367639863e-06,5.16844701553497e-05,3.30364696819941,"B4GT7_HUMAN",12,-11.1434478917613,5.61255603582877e-06,3.16500119247018e-05,-0.8807783125,"Up in D1CM",4.49962612201847,"B4GALT7","B4GT7_HUMAN"
0.471830364999999,14.93787551,10.6912221155196,1.14231798705092e-05,6.17613746815409e-05,3.0373789195438,"GNAI2_HUMAN",23,11.1431690286309,5.61356837435392e-06,3.16500119247018e-05,0.471830364999999,"Non-significant",4.49962612201847,"GNAI2","GNAI2_HUMAN"
-0.236952302500004,12.82685327625,-9.33159352907085,2.86164456072986e-05,0.000124310621985267,2.00542397777463,"SON_HUMAN",61,-11.1411104239454,5.62104794759621e-06,3.16709980951126e-05,-0.236952302500004,"Non-significant",4.49933824984661,"SON","SON_HUMAN"
-0.57334041875,9.870516778125,-10.8325941858875,1.04457891167458e-05,5.79962196071646e-05,3.13791185313364,"RBM45_HUMAN",19,-11.1367409496339,5.63696081932258e-06,3.17394407121376e-05,-0.57334041875,"Up in D1CM",4.49840073031502,"RBM45","RBM45_HUMAN"
-0.258224010000003,16.2440655225,-9.8726277865995,1.95950686845032e-05,9.29938498360625e-05,2.43090674949373,"DPYS_HUMAN",33,-11.1306131419429,5.65936264211415e-06,3.18443042125369e-05,-0.258224010000003,"Non-significant",4.49696823586474,"DPYS","DPYS_HUMAN"
-0.789866685,13.7131263,-22.9451916832714,5.51189590883142e-08,1.37862820817626e-06,9.00072306143997,"CCL20_HUMAN",3,-11.1256678355706,5.67751452545231e-06,3.19251300433873e-05,-0.789866685,"Up in D1CM",4.49586732501175,"CCL20","CCL20_HUMAN"
1.53873312475,8.523824632375,10.8857048623837,1.01033434139652e-05,5.66607329582921e-05,3.17537619692864,"KCRB_HUMAN",12,11.1198243157535,5.69904776214227e-06,3.20248490580648e-05,1.53873312475,"Up in D3BM",4.49451290852798,"CKB","KCRB_HUMAN"
-0.393837689250001,9.848497747875,-10.5064794322356,1.28602295706809e-05,6.71616326216042e-05,2.90419746479505,"PACE1_HUMAN",26,-11.1140568595256,5.72039079473826e-06,3.21233670945029e-05,-0.393837689250001,"Non-significant",4.49317893929865,"SCYL3","PACE1_HUMAN"
-0.189106942500004,16.42644691375,-9.21574894139331,3.11103251535934e-05,0.000132908733258813,1.91156681513635,"ERO1A_HUMAN",33,-11.1124794799369,5.72624368274785e-06,3.21348255671649e-05,-0.189106942500004,"Non-significant",4.49302405316523,"ERO1A","ERO1A_HUMAN"
-0.315824507499997,12.79954624125,-10.9372398998931,9.78315604651783e-06,5.51218063610286e-05,3.21157236748737,"UBE2Z_HUMAN",18,-11.1043691824742,5.75644356811805e-06,3.22735923970625e-05,-0.315824507499997,"Non-significant",4.49115269027051,"UBE2Z","UBE2Z_HUMAN"
-0.317517277499997,15.00877928625,-10.3078361453362,1.46382952639063e-05,7.43813379157134e-05,2.75864961452989,"5MP2_HUMAN",27,-11.1037841612936,5.75862889609467e-06,3.22735923970625e-05,-0.317517277499997,"Non-significant",4.49115269027051,"BZW1","5MP2_HUMAN"
-0.273806095000001,13.399189235,-9.79130052132261,2.07185243166468e-05,9.70950899761987e-05,2.36826109911252,"PDXD1_HUMAN",41,-11.1015818725382,5.76686384518969e-06,3.22982693362817e-05,-0.273806095000001,"Non-significant",4.49082074819025,"PDXDC1","PDXD1_HUMAN"
-1.61742842175,7.736596286375,-11.1730464546198,8.45728004186779e-06,4.94357929770483e-05,3.37525755263626,"NUD22_HUMAN",6,-11.0977756900336,5.78112742101953e-06,3.23566553995841e-05,-1.61742842175,"Up in D1CM",4.4900363763235,"NUDT22","NUD22_HUMAN"
-0.450218677500001,15.40448427375,-13.6028375019521,2.1787976557862e-06,1.84203464800621e-05,4.89884638385569,"RL27_HUMAN",9,-11.0951313502735,5.79106037273756e-06,3.23907417928367e-05,-0.450218677500001,"Non-significant",4.48957910593095,"RPL27","RL27_HUMAN"
-2.05376327025,8.042565882125,-10.8515818697099,1.03218741697564e-05,5.75036863032894e-05,3.15132469999748,"IRF7_HUMAN",10,-11.0868872169402,5.82215125444627e-06,3.25430457053897e-05,-2.05376327025,"Up in D1CM",4.48754180385322,"IRF7","IRF7_HUMAN"
3.25853955775,8.065308392125,10.7747121554014,1.08340448328033e-05,5.94133719287121e-05,3.09689357464797,"AFAM_HUMAN",21,11.0845899578491,5.83084825172633e-06,3.2570059585024e-05,3.25853955775,"Up in D3BM",4.48718144691798,"AFM","AFAM_HUMAN"
0.235133407500003,15.10383427125,9.45039044848397,2.62908394713379e-05,0.000116634547835056,2.10064144996502,"PAPS2_HUMAN",43,11.0808733866213,5.84494945229135e-06,3.26272045916316e-05,0.235133407500003,"Non-significant",4.48642013376453,"PAPSS2","PAPS2_HUMAN"
-0.170591832500012,16.91611552375,-8.26019327164043,6.42793729186812e-05,0.000237324062344093,1.09692342366078,"PYGL_HUMAN",75,-11.0712240026959,5.88173994386171e-06,3.28108444651293e-05,-0.170591832500012,"Non-significant",4.48398259186856,"PYGL","PYGL_HUMAN"
-0.495651721750002,9.572678089125,-10.5858431276594,1.22192067774719e-05,6.48342866354888e-05,2.96166488108312,"MTSS1_HUMAN",25,-11.063462050741,5.91152318312883e-06,3.29551778509213e-05,-0.495651721750002,"Non-significant",4.48207634023788,"MTSS1","MTSS1_HUMAN"
0.379440545000001,13.088234545,15.5114489271169,8.7230029594927e-07,9.43258351855613e-06,5.92534295729114,"CEAM1_HUMAN",9,11.0610178196002,5.92093697395589e-06,3.29858412118138e-05,0.379440545000001,"Non-significant",4.48167243597369,"CEACAM1","CEAM1_HUMAN"
