"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D1B_vs_D1C","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names","D1C_vs_D1B"
-0.0730185499999934,16.4348418725,-2.00429039211849,0.0839254094659604,0.277170391392645,-6.35063320520599,"GALK1_HUMAN",33,2.17418816568896,0.0627190497721148,0.230791470471804,0.0730185499999934,"Non-significant",0.636780245756686,"GALK1","GALK1_HUMAN",-0.0730185499999934
-0.140052795750001,7.981532335125,-2.41684659400955,0.0453374097734548,0.19192869460478,-5.73364357745196,"NAA80_HUMAN",8,2.17389720199492,0.062747074433736,0.230791470471804,0.140052795750001,"Non-significant",0.636780245756686,"NAA80","NAA80_HUMAN",-0.140052795750001
-0.0774080749999992,10.8009203675,-1.96859918926292,0.0885107803772852,0.285081149331348,-6.40273456067442,"CK5P2_HUMAN",64,2.1737999718873,0.0627564420834471,0.230791470471804,0.0774080749999992,"Non-significant",0.636780245756686,"CDK5RAP2","CK5P2_HUMAN",-0.0774080749999992
-0.0757882599999959,10.7985497725,-2.00321359905614,0.0840602751719662,0.277170391392645,-6.35220903456713,"ANR28_HUMAN",34,2.16912660812271,0.0632083363525627,0.232351969958897,0.0757882599999959,"Non-significant",0.63385364107342,"ANKRD28","ANR28_HUMAN",-0.0757882599999959
-0.127608534999998,11.5023175475,-2.13071565712394,0.0694897138636229,0.246518854442962,-6.16408481992491,"ANCHR_HUMAN",16,2.1682051764697,0.063297814693179,0.23257259696793,0.127608534999998,"Non-significant",0.633441457650172,"ZFYVE19","ANCHR_HUMAN",-0.127608534999998
-0.247500658000003,8.46946322925,-2.16088070472779,0.0664271284393828,0.241073526806316,-6.11917353623563,"UBP22_HUMAN",9,2.16794051132043,0.063323538977506,0.23257259696793,0.247500658000003,"Non-significant",0.633441457650172,"USP22","UBP22_HUMAN",-0.247500658000003
0.926450967999999,7.382484436,2.09642682019879,0.0731420950761418,0.25308486017931,-6.21496111892878,"RPGF6_HUMAN",20,-2.16737912153784,0.0633781378778153,0.232629463416964,-0.926450967999999,"Non-significant",0.633335281056184,"RAPGEF6","RPGF6_HUMAN",0.926450967999999
-0.304383039499999,7.21481430525,-2.11968709300405,0.0706442155637088,0.248730197571638,-6.18046945683684,"TGFB2_HUMAN",11,2.16721385891022,0.0633942196546169,0.232629463416964,0.304383039499999,"Non-significant",0.633335281056184,"TGFB2","TGFB2_HUMAN",-0.304383039499999
-0.414911151,8.180390656,-2.10548725097786,0.0721588428018057,0.250603536744841,-6.20153649303031,"RAB3I_HUMAN",12,2.16684923717896,0.0634297154516109,0.232645874007367,0.414911151,"Non-significant",0.63330464530876,"RAB3IP","RAB3I_HUMAN",-0.414911151
-0.0500104424999996,14.79698669875,-1.93644850792156,0.0928505954386445,0.291771939602945,-6.44942641470294,"CPNE3_HUMAN",29,2.1665642174455,0.0634574757325909,0.232645874007367,0.0500104424999996,"Non-significant",0.63330464530876,"CPNE3","CPNE3_HUMAN",-0.0500104424999996
-0.0766429924999965,11.22283387125,-2.04811191293997,0.0786139127183393,0.265266881626454,-6.28630506145591,"NCOA5_HUMAN",25,2.16631772057649,0.0634814936786029,0.232645874007367,0.0766429924999965,"Non-significant",0.63330464530876,"NCOA5","NCOA5_HUMAN",-0.0766429924999965
-0.0895516874999984,11.86474454375,-2.19011757725436,0.063587542061108,0.235319887063742,-6.07551675982672,"CP2CJ_HUMAN",15,2.16514079314832,0.063596294301148,0.232682154432357,0.0895516874999984,"Non-significant",0.633236923669644,"CYP2C19","CP2CJ_HUMAN",-0.0895516874999984
-0.212506055750002,7.627511262875,-2.08059218329105,0.0748925245759333,0.25669623019313,-6.23838917333967,"TANC1_HUMAN",36,2.1651292535111,0.0635974209253965,0.232682154432357,0.212506055750002,"Non-significant",0.633236923669644,"TANC1","TANC1_HUMAN",-0.212506055750002
-0.136950016,9.3911328315,-2.06383426871229,0.0767902438535976,0.260783628300554,-6.26313504225279,"INT6_HUMAN",34,2.16505847965285,0.0636043310676764,0.232682154432357,0.136950016,"Non-significant",0.633236923669644,"INTS6","INT6_HUMAN",-0.136950016
-0.0570967224999954,14.77721035625,-1.97774822033557,0.087312488365351,0.283278277302365,-6.38940511645985,"BHMT2_HUMAN",28,2.1648576033544,0.0636239480640223,0.232682154432357,0.0570967224999954,"Non-significant",0.633236923669644,"BHMT2","BHMT2_HUMAN",-0.0570967224999954
-0.0893812174999979,12.63606047625,-2.12554223211486,0.0700289246953379,0.247692722993839,-6.17177315905901,"DDAH2_HUMAN",18,2.16480160063647,0.0636294181951101,0.232682154432357,0.0893812174999979,"Non-significant",0.633236923669644,"DDAH2","DDAH2_HUMAN",-0.0893812174999979
0.0791320825000028,16.58030605375,2.07530914020339,0.0754857251543142,0.257703190492392,-6.24619590551901,"RS2_HUMAN",22,-2.16436088112028,0.0636724822503781,0.23273866126992,-0.0791320825000028,"Non-significant",0.633131468103257,"RPS2","RS2_HUMAN",0.0791320825000028
-0.0523066525000004,16.35253882375,-1.99511238165081,0.0850817815531619,0.27863263471713,-6.36405699771095,"EST2_HUMAN",25,2.163264260759,0.0637797617024665,0.23302974052453,0.0523066525000004,"Non-significant",0.63258864840985,"CES2","EST2_HUMAN",-0.0523066525000004
-0.0508313200000039,16.077676535,-2.00655435757858,0.0836425464638112,0.276411121011077,-6.34731923103437,"ROA3_HUMAN",24,2.16281496182585,0.0638237670990375,0.233089485648955,0.0508313200000039,"Non-significant",0.63247731647354,"HNRNPA3","ROA3_HUMAN",-0.0508313200000039
-0.0384790900000063,15.9808164825,-1.87732035456512,0.101379047356093,0.305027760549412,-6.53465160852872,"HGD_HUMAN",27,2.16236298644121,0.0638680649695175,0.233150246699031,0.0384790900000063,"Non-significant",0.632364120677123,"HGD","HGD_HUMAN",-0.0384790900000063
-0.172115326000002,9.31797075275,-2.3541795031145,0.0497733075022821,0.203802776272305,-5.82861752369868,"DJC30_HUMAN",7,2.16143427691164,0.0639591828760943,0.233381797602857,0.172115326000002,"Non-significant",0.631933019365662,"DNAJC30","DJC30_HUMAN",-0.172115326000002
1.0609487295,6.4406526685,2.13986811905582,0.0685458926821417,0.245378806478768,-6.15047285038814,"CI170_HUMAN",1,-2.16000946153342,0.064099225179647,0.233791591968518,-1.0609487295,"Non-significant",0.631171111768437,"LINC02872","CI170_HUMAN",1.0609487295
1.6441528795,6.711857438,2.1096026795855,0.0717165778090981,0.250005127360599,-6.19543421643255,"SACDR_HUMAN",1,-2.15972358328454,0.064127360135317,0.233793044368766,-1.6441528795,"Non-significant",0.631168413778108,"SPACDR","SACDR_HUMAN",1.6441528795
0.2659847735,8.49738276,2.08799932252516,0.0740685947810063,0.254722229869075,-6.22743539322419,"ITA3_HUMAN",21,-2.15933521644828,0.0641656011805456,0.233831323973549,-0.2659847735,"Non-significant",0.631097311319429,"ITGA3","ITA3_HUMAN",0.2659847735
-0.106183052499997,10.29651808625,-2.06755123331052,0.0763652565229797,0.259968799366799,-6.25765069027773,"RB12B_HUMAN",24,2.15868437552887,0.0642297376997117,0.233887890257849,0.106183052499997,"Non-significant",0.630992263570671,"RBM12B","RB12B_HUMAN",-0.106183052499997
0.273908615500002,9.40980196,2.84878876009222,0.0239916325939013,0.130622698096897,-5.07541381208627,"CYTM1_HUMAN",2,-2.15861457879094,0.0642366195215232,0.233887890257849,-0.273908615500002,"Non-significant",0.630992263570671,"CYSTM1","CYTM1_HUMAN",0.273908615500002
-0.0732338424999988,11.86183559875,-2.36714233234722,0.0488208165955194,0.201918872955659,-5.80899629421793,"RM01_HUMAN",13,2.15815162949897,0.0642822838952559,0.233925233482684,0.0732338424999988,"Non-significant",0.630922928378075,"MRPL1","RM01_HUMAN",-0.0732338424999988
-0.0997712600000042,10.206750035,-2.33821425874923,0.0509724142788178,0.206560807671229,-5.85276412960963,"SDHL_HUMAN",11,2.15787892087678,0.0643091983546992,0.233925233482684,0.0997712600000042,"Non-significant",0.630922928378075,"SDS","SDHL_HUMAN",-0.0997712600000042
-0.0529248724999967,12.23881089625,-1.9547804776628,0.0903512451512757,0.2879999431742,-6.42283211174425,"PESC_HUMAN",28,2.15766688015646,0.064330133018491,0.233925233482684,0.0529248724999967,"Non-significant",0.630922928378075,"PES1","PESC_HUMAN",-0.0529248724999967
-0.119024515000003,10.5212873225,-2.11220746601263,0.0714380476180412,0.249648135726563,-6.19157044097429,"STS_HUMAN",17,2.15607063595458,0.0644879459904057,0.234397971864222,0.119024515000003,"Non-significant",0.63004615038427,"STS","STS_HUMAN",-0.119024515000003
-0.151689290249998,9.901227593125,-2.2158959868633,0.0611849034200987,0.229212244856894,-6.03692729168103,"TM143_HUMAN",10,2.15505925579914,0.0645881344907264,0.234575568377145,0.151689290249998,"Non-significant",0.629717222704405,"TMEM143","TM143_HUMAN",-0.151689290249998
-0.0652110574999973,11.44518720875,-1.97578390815664,0.0875684170230908,0.283408522024954,-6.39226851753468,"SAFB2_HUMAN",31,2.15501556726163,0.0645924657970522,0.234575568377145,0.0652110574999973,"Non-significant",0.629717222704405,"SAFB2","SAFB2_HUMAN",-0.0652110574999973
-0.0474858274999974,18.85022521125,-1.79350281716987,0.114776562275738,0.325222334889843,-6.65387424348713,"PDIA1_HUMAN",56,2.15436365805007,0.0646571305970367,0.234658117545428,0.0474858274999974,"Non-significant",0.629564417610839,"P4HB","PDIA1_HUMAN",-0.0474858274999974
-0.133148909999999,12.2572413675,-2.13887675024597,0.0686475045287096,0.245494194175856,-6.1519478892514,"HYCC2_HUMAN",14,2.15422517688145,0.0646708751996713,0.234658117545428,0.133148909999999,"Non-significant",0.629564417610839,"HYCC2","HYCC2_HUMAN",-0.133148909999999
-0.222176313249999,8.801172852625,-2.11513096045415,0.0711267188396109,0.248973053612575,-6.18723258575253,"CATIN_HUMAN",12,2.15219393215796,0.0648728138141678,0.235289564388821,0.222176313249999,"Non-significant",0.62839733431507,"CACTIN","CATIN_HUMAN",-0.222176313249999
-1.26655972,7.57854598775,-2.08627656509486,0.074259419197883,0.255274324803816,-6.22998388645567,"ABC3B_HUMAN",6,2.15126661695599,0.0649652112362323,0.235523340004388,1.26655972,"Non-significant",0.627966048480545,"APOBEC3B","ABC3B_HUMAN",-1.26655972
-0.133289099999997,10.9767633675,-2.32276986135061,0.0521603089901107,0.209461288460049,-5.87610168888797,"SMAD3_HUMAN",9,2.15071999921374,0.0650197370419026,0.235619674774805,0.133289099999997,"Non-significant",0.627788447801014,"SMAD3","SMAD3_HUMAN",-0.133289099999997
-0.153560160000001,10.7079849225,-2.91136408791699,0.0219088042462662,0.123688582328629,-4.98018201680448,"SAYS1_HUMAN",5,2.15002882416745,0.0650887474281084,0.235768393670617,0.153560160000001,"Non-significant",0.627514415417625,"SAYSD1","SAYS1_HUMAN",-0.153560160000001
0.0769052500000029,14.02528143,2.03258898170335,0.0804563943356628,0.269327620276133,-6.3091353362822,"AAKG1_HUMAN",25,-2.14880589589152,0.0652110282508144,0.236008990777672,-0.0769052500000029,"Non-significant",0.627071452238554,"PRKAG1","AAKG1_HUMAN",0.0769052500000029
0.1393020175,9.9108644725,2.10522819413199,0.0721867728750811,0.250603536744841,-6.20192052309975,"GPC6_HUMAN",16,-2.14834335009197,0.0652573374806206,0.236008990777672,-0.1393020175,"Non-significant",0.627071452238554,"GPC6","GPC6_HUMAN",0.1393020175
-0.0652008049999999,16.5462789525,-2.02575706797566,0.0812807372844393,0.27165556485747,-6.31916851659522,"THIC_HUMAN",24,2.1482664095741,0.0652650437769849,0.236008990777672,0.0652008049999999,"Non-significant",0.627071452238554,"ACAT2","THIC_HUMAN",-0.0652008049999999
-0.320797323750001,8.136511147125,-2.07617491515559,0.0753881946548048,0.257578878291589,-6.24491689299656,"PHLP1_HUMAN",23,2.14824520453391,0.0652671678138277,0.236008990777672,0.320797323750001,"Non-significant",0.627071452238554,"PHLPP1","PHLP1_HUMAN",-0.320797323750001
-0.222125411000001,7.85223764175,-2.08800095016686,0.0740684147224106,0.254722229869075,-6.22743298519274,"YETS2_HUMAN",16,2.14777227669529,0.0653145571553421,0.236079074726578,0.222125411000001,"Non-significant",0.626942505651138,"YEATS2","YETS2_HUMAN",-0.222125411000001
-0.122830152500002,10.64974915875,-2.22939828115894,0.0599630336713098,0.225536997240281,-6.01668064345115,"PR38A_HUMAN",11,2.14658114584138,0.0654340642443839,0.236409656029109,0.122830152500002,"Non-significant",0.62633478889689,"PRPF38A","PR38A_HUMAN",-0.122830152500002
-0.062303067500002,11.32345247375,-2.00687127997068,0.0836030245783026,0.276411121011077,-6.34685523834709,"PRP4K_HUMAN",25,2.14549272491952,0.0655434553858027,0.236679110617056,0.062303067500002,"Non-significant",0.625840071365749,"PRP4K","PRP4K_HUMAN",-0.062303067500002
0.885482788000001,7.4407817125,2.09016253624897,0.0738296710469941,0.254571835293287,-6.22423459896981,"ITM2C_HUMAN",5,-2.14505210142084,0.0655877913989033,0.236679110617056,-0.885482788000001,"Non-significant",0.625840071365749,"ITM2C","ITM2C_HUMAN",0.885482788000001
-0.314266681749999,8.127019882125,-2.09543198105002,0.073250863890839,0.253357214499746,-6.21643430145559,"PPR3C_HUMAN",11,2.14438147437487,0.0656553275229189,0.236679110617056,0.314266681749999,"Non-significant",0.625840071365749,"PPP1R3C","PPR3C_HUMAN",-0.314266681749999
-0.124660967499999,11.40364527625,-2.47605391006988,0.0415172581015829,0.180572223187947,-5.64367776957959,"RM27_HUMAN",8,2.14412302866072,0.0656813728869143,0.236679110617056,0.124660967499999,"Non-significant",0.625840071365749,"MRPL27","RM27_HUMAN",-0.124660967499999
-0.0952160350000018,14.528909565,-2.18405744448518,0.0641659661011502,0.236491004926364,-6.08457566569822,"HNRH2_HUMAN",14,2.14370232972036,0.0657237914764533,0.236679110617056,0.0952160350000018,"Non-significant",0.625840071365749,"HNRNPH2","HNRH2_HUMAN",-0.0952160350000018
-0.0669777374999967,14.34359657625,-2.78288993934339,0.0264110226337844,0.138072695650724,-5.1758411469053,"SAT2_HUMAN",11,2.14358540728259,0.0657355854389541,0.236679110617056,0.0669777374999967,"Non-significant",0.625840071365749,"SAT2","SAT2_HUMAN",-0.0669777374999967
-0.0694534775000015,12.70598685625,-2.23510157866326,0.0594543202538798,0.22441227177204,-6.00812179631991,"CCD25_HUMAN",15,2.14347714078608,0.065746508142215,0.236679110617056,0.0694534775000015,"Non-significant",0.625840071365749,"CCDC25","CCD25_HUMAN",-0.0694534775000015
-0.124750137750002,9.352410793375,-2.35374646383177,0.0498054507688919,0.203802776272305,-5.82927275789918,"DPH6_HUMAN",9,2.14318187052567,0.0657763062490854,0.236679110617056,0.124750137750002,"Non-significant",0.625840071365749,"DPH6","DPH6_HUMAN",-0.124750137750002
-0.1301367275,11.06286752375,-2.14866191568497,0.067651100887676,0.243387768894918,-6.13738213358505,"RL7L_HUMAN",13,2.14293487170908,0.0658012431476142,0.236679110617056,0.1301367275,"Non-significant",0.625840071365749,"RPL7L1","RL7L_HUMAN",-0.1301367275
-0.223819732750002,8.700700283125,-2.12900330689879,0.0696677276764436,0.246838703902792,-6.16663005013809,"PUSL1_HUMAN",10,2.14280755382409,0.0658141007579536,0.236679110617056,0.223819732750002,"Non-significant",0.625840071365749,"PUSL1","PUSL1_HUMAN",-0.223819732750002
-0.0623805524999987,13.24395024875,-2.21904222236316,0.0608979722387075,0.228340306049851,-6.03221156480318,"ADPRS_HUMAN",16,2.14277374805735,0.0658175151603249,0.236679110617056,0.0623805524999987,"Non-significant",0.625840071365749,"ADPRS","ADPRS_HUMAN",-0.0623805524999987
0.0966510772499998,9.581770658625,2.1293694620805,0.0696296244949913,0.246807445276822,-6.16608583753132,"MMP15_HUMAN",16,-2.14218884428566,0.0658766185115975,0.236790625771538,-0.0966510772499998,"Non-significant",0.625635494754348,"MMP15","MMP15_HUMAN",0.0966510772499998
-0.109346385000002,10.3394150725,-3.75244209608455,0.00678029472475292,0.0628725019086274,-3.72912497613682,"ALG6_HUMAN",6,2.13883954710579,0.0662160696612535,0.237909314226217,0.109346385000002,"Non-significant",0.623588554861159,"ALG6","ALG6_HUMAN",-0.109346385000002
0.121562480500002,9.57499861725,2.07558984416024,0.0754540898612636,0.257699563792784,-6.24578123517363,"IPO13_HUMAN",19,-2.13662447985423,0.0664415154122538,0.2386176111674,-0.121562480500002,"Non-significant",0.622297506388357,"IPO13","IPO13_HUMAN",0.121562480500002
-0.0960125924999993,15.44507050625,-2.10670846623756,0.0720273226975941,0.250603536744841,-6.1997259929284,"GGH_HUMAN",17,2.13627970662275,0.0664766739646919,0.238642199679893,0.0960125924999993,"Non-significant",0.622252756526497,"GGH","GGH_HUMAN",-0.0960125924999993
-0.0955932125000025,10.75214469375,-2.14592525395914,0.0679283072890716,0.243853365476825,-6.14145727567001,"DIK2A_HUMAN",15,2.13590656968571,0.066514745636144,0.238677220505346,0.0955932125000025,"Non-significant",0.622189028336819,"DIPK2A","DIK2A_HUMAN",-0.0955932125000025
-0.2670819755,8.854511857,-2.07381306384519,0.0756545544516182,0.257861803264331,-6.24840574917543,"ABD18_HUMAN",15,2.13399611192547,0.0667100098731321,0.239276031157715,0.2670819755,"Non-significant",0.621100803506489,"ABHD18","ABD18_HUMAN",-0.2670819755
-0.191713333249998,8.984980106375,-2.25970193828501,0.0573093731625517,0.21997299926555,-5.97116018017541,"DHB14_HUMAN",7,2.13354115516174,0.0667565935227414,0.239341270439467,0.191713333249998,"Non-significant",0.620982408036249,"HSD17B14","DHB14_HUMAN",-0.191713333249998
-0.0904595849999961,10.5463589425,-2.12733940533018,0.0698411399292324,0.247349146413235,-6.16910282215433,"COIL_HUMAN",16,2.13226283383257,0.0668876545813895,0.239709200878628,0.0904595849999961,"Non-significant",0.620315295903236,"COIL","COIL_HUMAN",-0.0904595849999961
-0.381598592000001,6.98526149975,-2.05836393162511,0.0774199656075891,0.26249915128977,-6.27120187915003,"P3C2G_HUMAN",32,2.13168739921848,0.0669467344245853,0.239818964923429,0.381598592000001,"Non-significant",0.620116475799639,"PIK3C2G","P3C2G_HUMAN",-0.381598592000001
-0.0823507307500044,9.857251644125,-1.99506929744063,0.085087246620227,0.27863263471713,-6.36411997127326,"TF3C3_HUMAN",30,2.12883743805116,0.0672400999953169,0.240767545820104,0.0823507307500044,"Non-significant",0.61840205404687,"GTF3C3","TF3C3_HUMAN",-0.0823507307500044
-0.1361389125,11.05201411375,-2.12500573029059,0.0700850805955992,0.247692722993839,-6.17257022267759,"RRP15_HUMAN",13,2.12720125261523,0.0674090964433221,0.241270180008816,0.1361389125,"Non-significant",0.617496351766773,"RRP15","RRP15_HUMAN",-0.1361389125
-0.116032123749999,8.611182451375,-2.18351705611059,0.0642177999939048,0.236578599715308,-6.08538321221186,"TP4AP_HUMAN",12,2.12690674296431,0.0674395599000311,0.241276761628761,0.116032123749999,"Non-significant",0.617484504789918,"TRPC4AP","TP4AP_HUMAN",-0.116032123749999
-0.119416713750002,8.850940942875,-2.10599418835522,0.0721042186852176,0.250603536744841,-6.20078496843176,"GRL1A_HUMAN",15,2.12614689752604,0.0675182194588279,0.24145569444992,0.119416713750002,"Non-significant",0.61716254781586,"POLR2M","GRL1A_HUMAN",-0.119416713750002
-0.124414922499998,10.51051640625,-2.08922397932196,0.0739332392274865,0.254722229869075,-6.22562343210268,"MLIP_HUMAN",16,2.12560426997192,0.0675744479179093,0.241474927354867,0.124414922499998,"Non-significant",0.617127955913352,"MLIP","MLIP_HUMAN",-0.124414922499998
-0.0858602550000018,10.2546265125,-2.10603821635579,0.0720994764676775,0.250603536744841,-6.20071969577154,"EVL_HUMAN",17,2.12554209328583,0.0675808937750778,0.241474927354867,0.0858602550000018,"Non-significant",0.617127955913352,"EVL","EVL_HUMAN",-0.0858602550000018
-0.0595541000000033,12.4892556675,-2.00825611344204,0.0834305438286561,0.275995311590166,-6.3448275199816,"GRSF1_HUMAN",23,2.12388133065925,0.0677532897042906,0.24198833852435,0.0595541000000033,"Non-significant",0.616205562269791,"GRSF1","GRSF1_HUMAN",-0.0595541000000033
-0.715425014249997,7.128206253125,-2.06560930439218,0.0765870001041141,0.26051324611686,-6.26051630513086,"KMT2C_HUMAN",7,2.12292834971203,0.0678524099717578,0.242175512762207,0.715425014249997,"Non-significant",0.615869772051297,"KMT2C","KMT2C_HUMAN",-0.715425014249997
-0.156321287250002,9.735140681375,-2.21378819084323,0.0613778899540753,0.229608361501423,-6.04008585189835,"MAP12_HUMAN",9,2.12237025983671,0.0679105237139106,0.242175512762207,0.156321287250002,"Non-significant",0.615869772051297,"METAP1D","MAP12_HUMAN",-0.156321287250002
0.0794992449999974,11.301340105,2.35204644648774,0.0499318423036426,0.203905854639378,-5.83184491283594,"COMDA_HUMAN",12,-2.12234247548935,0.0679134181726783,0.242175512762207,-0.0794992449999974,"Non-significant",0.615869772051297,"COMMD10","COMDA_HUMAN",0.0794992449999974
-0.064230917499998,14.60822486875,-1.89137700544652,0.0992852017243681,0.301685279500612,-6.51447020649246,"PUR2_HUMAN",51,2.12227334207954,0.0679206207343524,0.242175512762207,0.064230917499998,"Non-significant",0.615869772051297,"GART","PUR2_HUMAN",-0.064230917499998
-0.026126620000003,11.8978523025,-1.36723626596824,0.212682789673751,0.454872123807944,-7.2211866708835,"KI13B_HUMAN",81,2.12077973178292,0.0680764143916191,0.242628370785183,0.026126620000003,"Non-significant",0.615058417999312,"KIF13B","KI13B_HUMAN",-0.026126620000003
-0.0872685909999991,9.8873957395,-2.3782498450848,0.0480194137921378,0.199485282825988,-5.79217276513639,"GMPR1_HUMAN",11,2.12027074669088,0.0681295854452342,0.242715247556162,0.0872685909999991,"Non-significant",0.614902940101926,"GMPR","GMPR1_HUMAN",-0.0872685909999991
-0.0580925949999962,11.0363030425,-1.96334465511898,0.0892062524817465,0.286728158476583,-6.41038165492956,"AT2C1_HUMAN",26,2.11949734483577,0.0682104571535835,0.242900694274421,0.0580925949999962,"Non-significant",0.614571243864613,"ATP2C1","AT2C1_HUMAN",-0.0580925949999962
-0.0984220474999979,10.91606998625,-2.38911956071837,0.047248134543238,0.19725335614906,-5.77570033915914,"DMAC2_HUMAN",10,2.11866839357509,0.0682972425481275,0.243024939012491,0.0984220474999979,"Non-significant",0.614349157184559,"DMAC2","DMAC2_HUMAN",-0.0984220474999979
-0.0773360749999998,15.5614451175,-1.98250633008934,0.0866955916166077,0.282401081603238,-6.38246568798863,"ODP2_HUMAN",29,2.11861333074698,0.0683030110950992,0.243024939012491,0.0773360749999998,"Non-significant",0.614349157184559,"DLAT","ODP2_HUMAN",-0.0773360749999998
-0.0803344247499975,9.844799399375,-2.04165914287182,0.0793747070960523,0.267085591262525,-6.29580106000061,"ANC2_HUMAN",21,2.11718362477346,0.0684529596461876,0.243455694876673,0.0803344247499975,"Non-significant",0.613580062052213,"ANAPC2","ANC2_HUMAN",-0.0803344247499975
-0.0774998674999985,17.11455988875,-3.1101948770527,0.016465227927456,0.105700994821422,-4.67889236170681,"A1AG2_HUMAN",9,2.11633716948232,0.0685418893483122,0.243669162934173,0.0774998674999985,"Non-significant",0.613199428611391,"ORM2","A1AG2_HUMAN",-0.0774998674999985
-0.168873071749999,8.490124344875,-2.62288400040668,0.0334061848348962,0.157219839181095,-5.41994516257002,"EAF6_HUMAN",5,2.11478018641631,0.0687057655021487,0.244107933483872,0.168873071749999,"Non-significant",0.612418105825423,"MEAF6","EAF6_HUMAN",-0.168873071749999
-0.0609326374999988,11.27115321125,-1.89848672207209,0.0982421704128851,0.299595967586906,-6.50424338073438,"SR140_HUMAN",38,2.11461444948233,0.0687232324305645,0.244107933483872,0.0609326374999988,"Non-significant",0.612418105825423,"U2SURP","SR140_HUMAN",-0.0609326374999988
-0.0857953999999985,12.418411255,-2.29013600521589,0.0547634267139464,0.214299407507825,-5.92533969203104,"ENOPH_HUMAN",12,2.11384509902248,0.0688043711935238,0.244260961478687,0.0857953999999985,"Non-significant",0.612145937730421,"ENOPH1","ENOPH_HUMAN",-0.0857953999999985
-0.156224728250002,9.937720060625,-2.35338326329377,0.0498324263729056,0.203802776272305,-5.82982230667728,"ZNT6_HUMAN",7,2.11365654371645,0.0688242713859155,0.244260961478687,0.156224728250002,"Non-significant",0.612145937730421,"SLC30A6","ZNT6_HUMAN",-0.156224728250002
-0.118552684999997,15.32366991,-2.10931110195297,0.071747823358084,0.250005127360599,-6.19586665453017,"NUDT5_HUMAN",14,2.11227558157101,0.0689701915866482,0.244675818553812,0.118552684999997,"Non-significant",0.61140895009071,"NUDT5","NUDT5_HUMAN",-0.118552684999997
-0.0852036474999984,16.92872977125,-1.93569791354609,0.0929543544661905,0.291771939602945,-6.45051363982123,"LMNA_HUMAN",68,2.10986929342284,0.069225182113782,0.245477097196916,0.0852036474999984,"Non-significant",0.609989020954406,"LMNA","LMNA_HUMAN",-0.0852036474999984
-0.0629904299999975,11.83178556,-1.90853774077431,0.0967857517302024,0.29806616782385,-6.48976401304241,"ABCD1_HUMAN",36,2.10830619916346,0.0693913180255056,0.245962750057606,0.0629904299999975,"Non-significant",0.609130659845285,"ABCD1","ABCD1_HUMAN",-0.0629904299999975
-0.124877457499998,16.35706353125,-2.17762526436485,0.0647856664297381,0.237942650255452,-6.09418516101926,"COX5A_HUMAN",11,2.10751367037688,0.0694757031470502,0.246158344609704,0.124877457499998,"Non-significant",0.608785437337817,"COX5A","COX5A_HUMAN",-0.124877457499998
0.0753538574999997,12.52218115375,2.737544124857,0.028223023388091,0.143258675610974,-5.24500192221926,"BAX_HUMAN",10,-2.10689964329111,0.069541151631458,0.246286708866202,-0.0753538574999997,"Non-significant",0.60855902470908,"BAX","BAX_HUMAN",0.0753538574999997
-0.154849289999998,10.3149117225,-3.40768155591524,0.0108391199211083,0.0824575287139186,-4.23366569605168,"TM181_HUMAN",4,2.10647288574345,0.0695866750154119,0.246341816284198,0.154849289999998,"Non-significant",0.608461860836402,"TMEM181","TM181_HUMAN",-0.154849289999998
0.0742285225000021,12.32031571875,2.16918797239271,0.0656076368789008,0.239500550563991,-6.10678140073164,"NECT2_HUMAN",15,-2.10620596865914,0.0696151626988918,0.246341816284198,-0.0742285225000021,"Non-significant",0.608461860836402,"NECTIN2","NECT2_HUMAN",0.0742285225000021
-0.0628876700000056,16.48963809,-2.00991256013428,0.083224693156833,0.2757472242999,-6.34240158013375,"ECHD3_HUMAN",22,2.10514832631876,0.0697281563122772,0.246638115634152,0.0628876700000056,"Non-significant",0.607939806367892,"ECHDC3","ECHD3_HUMAN",-0.0628876700000056
-0.153236388999996,8.7564640045,-2.06398180041082,0.0767733309817334,0.260783628300554,-6.26291740842584,"PI51A_HUMAN",15,2.10419665149603,0.0698299831691374,0.246894684619404,0.153236388999996,"Non-significant",0.607488259866816,"PIP5K1A","PI51A_HUMAN",-0.153236388999996
-0.0872628689999981,9.57339561,-2.03924060479963,0.0796617259108137,0.267730736723385,-6.29935816861367,"RSPRY_HUMAN",20,2.10321403459298,0.0699352743543533,0.247036956993052,0.0872628689999981,"Non-significant",0.607238070960879,"RSPRY1","RSPRY_HUMAN",-0.0872628689999981
-0.124499321000002,9.48314714425,-1.98776581226581,0.0860186618772224,0.280809953897408,-6.37478935556806,"NPA1P_HUMAN",52,2.10275572229788,0.0699844377103025,0.247036956993052,0.124499321000002,"Non-significant",0.607238070960879,"URB1","NPA1P_HUMAN",-0.124499321000002
-0.155130386500002,8.6472952365,-2.00645759153404,0.0836546173566564,0.276411121011077,-6.34746089799412,"BPTF_HUMAN",44,2.10275223740639,0.0699848116663898,0.247036956993052,0.155130386500002,"Non-significant",0.607238070960879,"BPTF","BPTF_HUMAN",-0.155130386500002
