"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D1CM_vs_D5BM","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names","D5BM_vs_D1CM"
0.383269310000001,12.0924127125,13.3246125695365,2.45097395624623e-06,1.30672102955088e-05,4.66160201799741,"PUR1_HUMAN",21,-13.9089138717482,9.90175822952571e-07,5.59021568095594e-06,-0.383269310000001,"Non-significant",5.25257143589854,"PPAT","PUR1_HUMAN",0.383269310000001
0.311858417500002,14.03199446375,12.0653585858372,4.87589875466586e-06,2.24109674303726e-05,3.88791518056352,"HNRL2_HUMAN",42,-13.8906145287979,9.9991575515953e-07,5.64142563603727e-06,-0.311858417500002,"Non-significant",5.2486111322532,"HNRNPUL2","HNRL2_HUMAN",0.311858417500002
0.468546627499997,14.65048992625,12.7598296857301,3.31083915712863e-06,1.6425581668886e-05,4.32338986890407,"EIF3B_HUMAN",43,-13.8855340142359,1.00263897655152e-06,5.65300597548681e-06,-0.468546627499997,"Non-significant",5.24772055547044,"EIF3B","EIF3B_HUMAN",0.468546627499997
0.516008854000003,9.47236514075,13.2441992199632,2.55632392199595e-06,1.34923320842228e-05,4.61427529711886,"PMGT1_HUMAN",23,-13.8726060320214,1.00960625824777e-06,5.68848338955245e-06,-0.516008854000003,"Up in D1CM",5.24500350572146,"POMGNT1","PMGT1_HUMAN",0.516008854000003
0.976235629750001,9.552324176375,14.7552033722717,1.2031574141872e-06,7.72973616172554e-06,5.46138966839325,"PEX10_HUMAN",8,-13.8508424488777,1.02145871848413e-06,5.75141986513206e-06,-0.976235629750001,"Up in D1CM",5.24022492688079,"PEX10","PEX10_HUMAN",0.976235629750001
-0.354845999999995,16.683407305,-16.2211613841504,6.18993273846944e-07,4.77355380169798e-06,6.20754089680161,"LGUL_HUMAN",13,13.8339577531027,1.03076203014685e-06,5.79992867296914e-06,0.354845999999995,"Non-significant",5.23657734732092,"GLO1","LGUL_HUMAN",-0.354845999999995
0.618056535000001,11.08267987,13.156719261502,2.67680542405073e-06,1.39353520093159e-05,4.56248293397152,"SCAF8_HUMAN",27,-13.8310856297459,1.03235401320546e-06,5.80501132575637e-06,-0.618056535000001,"Up in D1CM",5.23619692860263,"SCAF8","SCAF8_HUMAN",0.618056535000001
0.332673552500001,12.00467586375,11.8186001576633,5.62257175100013e-06,2.49435038364106e-05,3.72760752680299,"PAR14_HUMAN",98,-13.8282793728024,1.03391216002808e-06,5.80989706458445e-06,-0.332673552500001,"Non-significant",5.23583156204667,"PARP14","PAR14_HUMAN",0.332673552500001
-0.615451812499998,15.82239532625,-14.8233224496019,1.16498604836773e-06,7.56814746571935e-06,5.49760821076185,"SAMP_HUMAN",11,13.8258763770276,1.03524850338237e-06,5.81353073618257e-06,0.615451812499998,"Up in D5BM",5.23556002707393,"APCS","SAMP_HUMAN",-0.615451812499998
0.722470046749999,9.925454736625,20.5209794584625,1.17491259426168e-07,1.44363531443611e-06,8.06688887183238,"CHAC2_HUMAN",6,-13.8108091347569,1.04367206294623e-06,5.85693196975615e-06,-0.722470046749999,"Up in D1CM",5.2323298204199,"CHAC2","CHAC2_HUMAN",0.722470046749999
0.610467434250001,8.991990566125,13.1277085223428,2.71817206150174e-06,1.40647466583169e-05,4.54523600583043,"RPC5_HUMAN",27,-13.8054044931101,1.04671237794098e-06,5.86635338765236e-06,-0.610467434250001,"Up in D1CM",5.2316317787771,"POLR3E","RPC5_HUMAN",0.610467434250001
0.239161969999998,18.07789874,11.2721936487763,7.78503637804876e-06,3.22513472871236e-05,3.36147517002556,"AATM_HUMAN",42,-13.8047485378652,1.04708205522075e-06,5.86635338765236e-06,-0.239161969999998,"Non-significant",5.2316317787771,"GOT2","AATM_HUMAN",0.239161969999998
0.332383869999997,12.3890603775,13.0572147688197,2.82174440740635e-06,1.44148385515322e-05,4.50317842357504,"BSDC1_HUMAN",22,-13.8041157343145,1.04743882410924e-06,5.86635338765236e-06,-0.332383869999997,"Non-significant",5.2316317787771,"BSDC1","BSDC1_HUMAN",0.332383869999997
-0.611034870000005,13.0312194825,-13.2193599109215,2.58989698058411e-06,1.36353789190153e-05,4.59960186061707,"GBA1_HUMAN",23,13.7936768605847,1.05334394959777e-06,5.89550873250971e-06,0.611034870000005,"Up in D5BM",5.22947871301353,"GBA1","GBA1_HUMAN",-0.611034870000005
-0.6526343825,12.65891349375,-14.596711115773,1.29759004238248e-06,8.19894038024133e-06,5.37649841539163,"ASPG_HUMAN",11,13.7922892565211,1.05413171477075e-06,5.89600280278878e-06,0.6526343825,"Up in D5BM",5.22944231869795,"AGA","ASPG_HUMAN",-0.6526343825
3.3115297555,7.445168674,13.8494827333486,1.87286583357925e-06,1.07026346516878e-05,4.96407383230336,"SNR48_HUMAN",3,-13.7802881419666,1.06097266948929e-06,5.92805066088027e-06,-3.3115297555,"Up in D1CM",5.22708809354986,"SNRNP48","SNR48_HUMAN",3.3115297555
0.705652951999999,9.55460965625,13.3668652077704,2.39759691065742e-06,1.28407428079739e-05,4.6863622984622,"SMRCD_HUMAN",19,-13.7796402359892,1.06134341189261e-06,5.92805066088027e-06,-0.705652951999999,"Up in D1CM",5.22708809354986,"SMARCAD1","SMRCD_HUMAN",0.705652951999999
0.45580363,11.2729071375,13.2385585462933,2.563904392754e-06,1.35238736711662e-05,4.61094541986309,"HPBP1_HUMAN",21,-13.7785434402326,1.06197134866879e-06,5.92805066088027e-06,-0.45580363,"Non-significant",5.22708809354986,"HSPBP1","HPBP1_HUMAN",0.45580363
-5.13284754725,9.047324776375,-13.6313995322464,2.0918947482841e-06,1.15623480874011e-05,4.83973002138167,"NTCP_HUMAN",2,13.7718026427388,1.06583977732473e-06,5.94566127128484e-06,5.13284754725,"Up in D5BM",5.2257998365038,"SLC10A1","NTCP_HUMAN",-5.13284754725
0.443276167500002,12.49147093375,12.5567737242781,3.70001748198001e-06,1.80587419546088e-05,4.19837632691382,"CDC5L_HUMAN",47,-13.7705907588307,1.06653693702488e-06,5.94566127128484e-06,-0.443276167500002,"Non-significant",5.2257998365038,"CDC5L","CDC5L_HUMAN",0.443276167500002
0.4676806925,10.45611822625,13.6491862934627,2.07298172569208e-06,1.14803961667927e-05,4.84994143717524,"RUFY3_HUMAN",17,-13.7670202114907,1.06859394823016e-06,5.95319126875876e-06,-0.4676806925,"Non-significant",5.22525016387323,"RUFY3","RUFY3_HUMAN",0.4676806925
0.780285837500001,10.68240475875,15.583935575857,8.20313246907823e-07,5.87588068168391e-06,5.89152891315747,"TXD15_HUMAN",8,-13.7557730581647,1.07510272758746e-06,5.98549596488423e-06,-0.780285837500001,"Up in D1CM",5.22289985764048,"TXNDC15","TXD15_HUMAN",0.780285837500001
0.4808492655,9.88096833225,13.383257161169,2.3772450598721e-06,1.27548049711406e-05,4.69594830851006,"REXO4_HUMAN",19,-13.7514539460548,1.07761406235408e-06,5.99551744658913e-06,-0.4808492655,"Non-significant",5.22217332891199,"REXO4","REXO4_HUMAN",0.4808492655
0.404917234999997,15.3912103175,12.2163487953269,4.47465505173655e-06,2.09305590627566e-05,3.98452854281414,"COPA_HUMAN",90,-13.7473130959182,1.08002794632589e-06,6.00498387835151e-06,-0.404917234999997,"Non-significant",5.22148815421484,"COPA","COPA_HUMAN",0.404917234999997
0.166784524999999,15.31079662,9.15771739280276,3.18559944061853e-05,0.000101173389920775,1.77679000087334,"LPPRC_HUMAN",100,-13.7424906876849,1.08284681235499e-06,6.01668805625592e-06,-0.166784524999999,"Non-significant",5.22064250453936,"LRPPRC","LPPRC_HUMAN",0.166784524999999
-0.51350379,12.94939792,-13.1160760355836,2.73496210070823e-06,1.4127075264035e-05,4.53831046231503,"EPN1_HUMAN",23,13.7366419579259,1.08627671362598e-06,6.03120135902596e-06,0.51350379,"Up in D5BM",5.21959617183513,"EPN1","EPN1_HUMAN",-0.51350379
1.221990108,9.3526768685,13.2739149506575,2.51680626852008e-06,1.33447358204562e-05,4.63179557632929,"WDR46_HUMAN",21,-13.7355985517205,1.08688988781118e-06,6.03120135902596e-06,-1.221990108,"Up in D1CM",5.21959617183513,"WDR46","WDR46_HUMAN",1.221990108
0.436796427499999,10.51208627125,12.5332926178486,3.7482758692183e-06,1.81986738727687e-05,4.18379918342194,"RBBP6_HUMAN",43,-13.7209018029615,1.09556817044041e-06,6.07233684395488e-06,-0.436796427499999,"Non-significant",5.21664414531196,"RBBP6","RBBP6_HUMAN",0.436796427499999
0.540690899000001,9.10348558425,13.4173322920256,2.33556191296323e-06,1.25631470098067e-05,4.71584021974898,"VPP2_HUMAN",18,-13.7206057565357,1.09574378213968e-06,6.07233684395488e-06,-0.540690899000001,"Up in D1CM",5.21664414531196,"ATP6V0A2","VPP2_HUMAN",0.540690899000001
-0.302481652500003,14.64854049875,-11.7479899765233,5.85948386524692e-06,2.58092374426176e-05,3.68117150747999,"UBP5_HUMAN",50,13.718278829956,1.0971251944407e-06,6.07599754529609e-06,0.302481652500003,"Non-significant",5.21638241026425,"USP5","UBP5_HUMAN",-0.302481652500003
-0.512307405000001,13.3153764,-15.4671147915015,8.6479576744346e-07,6.08461062085219e-06,5.83224477377698,"ITPA_HUMAN",11,13.7159192529671,1.09852799139547e-06,6.07977179216835e-06,0.512307405000001,"Up in D5BM",5.21611272192168,"ITPA","ITPA_HUMAN",-0.512307405000001
0.373035667500002,10.31506216625,12.6463314147304,3.52231375389824e-06,1.73218101701332e-05,4.25374302477587,"LRC8D_HUMAN",28,-13.7116670148804,1.10106109664695e-06,6.08979264018186e-06,-0.373035667500002,"Non-significant",5.21539749501211,"LRRC8D","LRC8D_HUMAN",0.373035667500002
0.386519430000003,11.5917921075,13.999479080898,1.73731551164567e-06,1.0092234629677e-05,5.04852808220163,"CO9_HUMAN",16,-13.7061671787633,1.10434716276087e-06,6.10085461453887e-06,-0.386519430000003,"Non-significant",5.21460932427099,"C9","CO9_HUMAN",0.386519430000003
0.250926735,13.424389245,11.0124901550195,9.13316532249072e-06,3.68871348841755e-05,3.18178469891706,"SYLC_HUMAN",68,-13.7058972301249,1.10450873671685e-06,6.10085461453887e-06,-0.250926735,"Non-significant",5.21460932427099,"LARS1","SYLC_HUMAN",0.250926735
0.272251129999999,15.18561101,12.5433214576034,3.72757785742955e-06,1.81827278705287e-05,4.19002821094179,"NUDC_HUMAN",24,-13.6980202743143,1.10923510931836e-06,6.12100736731343e-06,-0.272251129999999,"Non-significant",5.21317709777877,"NUDC","NUDC_HUMAN",0.272251129999999
0.791142939250001,9.761502265375,13.197011871053,2.6205305385428e-06,1.37110191864539e-05,4.58637802362239,"ST7_HUMAN",22,-13.6973977767614,1.10960959274587e-06,6.12100736731343e-06,-0.791142939250001,"Up in D1CM",5.21317709777877,"ST7","ST7_HUMAN",0.791142939250001
0.473044634999997,11.176588655,13.7264273659517,1.99306816126019e-06,1.11625060008386e-05,4.89414072786298,"QTRT2_HUMAN",16,-13.6941552055107,1.11156256757382e-06,6.12651812986252e-06,-0.473044634999997,"Non-significant",5.21278627696713,"QTRT2","QTRT2_HUMAN",0.473044634999997
-3.13867104075,7.902681052875,-13.2720197065941,2.51930589039297e-06,1.33470957574622e-05,4.63067924549131,"PTK7_HUMAN",13,13.6933265939054,1.11206225396722e-06,6.12651812986252e-06,3.13867104075,"Up in D5BM",5.21278627696713,"PTK7","PTK7_HUMAN",-3.13867104075
-0.916329384249998,10.113693952875,-13.2022762841757,2.6132775301933e-06,1.36985797898006e-05,4.58949498152676,"VWA1_HUMAN",22,13.6890448823995,1.11464833014496e-06,6.13648985413582e-06,0.916329384249998,"Up in D5BM",5.21207997949312,"VWA1","VWA1_HUMAN",-0.916329384249998
0.366889955000001,11.9940645675,11.9779022273698,5.12687597766879e-06,2.32585778341067e-05,3.83144551940512,"BIG2_HUMAN",87,-13.6879208840117,1.11532832560637e-06,6.13648985413582e-06,-0.366889955000001,"Non-significant",5.21207997949312,"ARFGEF2","BIG2_HUMAN",0.366889955000001
0.534362077500003,12.45750653625,13.0823292129813,2.78434059968878e-06,1.42937488601637e-05,4.51818633905635,"ZC3HF_HUMAN",23,-13.6866834728858,1.11607747321323e-06,6.13660601546924e-06,-0.534362077500003,"Up in D1CM",5.21207175854762,"ZC3H15","ZC3HF_HUMAN",0.534362077500003
-1.01739287375,7.750464797125,-13.121373461631,2.7273013921615e-06,1.41033272604474e-05,4.54146506165221,"P3C2G_HUMAN",32,13.6785781223207,1.12099859914255e-06,6.15964614874354e-06,1.01739287375,"Up in D5BM",5.2104442358976,"PIK3C2G","P3C2G_HUMAN",-1.01739287375
-0.286749365000004,11.5682761675,-13.209368939406,2.60354163403647e-06,1.3664540743022e-05,4.5936925672638,"OFUT2_HUMAN",20,13.6735571649891,1.12405929417969e-06,6.1723917431363e-06,0.286749365000004,"Non-significant",5.20954651836984,"POFUT2","OFUT2_HUMAN",-0.286749365000004
0.789699315749998,8.218154788125,13.1529616539826,2.68212297903918e-06,1.39467085689829e-05,4.56025103698951,"NOL8_HUMAN",23,-13.6723726258916,1.12478274023696e-06,6.1723917431363e-06,-0.789699315749998,"Up in D1CM",5.20954651836984,"NOL8","NOL8_HUMAN",0.789699315749998
0.580628397499998,11.34997296375,18.3762454309067,2.56812034480637e-07,2.51413314592019e-06,7.19327276423191,"HINT3_HUMAN",8,-13.6625146092061,1.1308237936986e-06,6.20150537220916e-06,-0.580628397499998,"Up in D1CM",5.20750287574568,"HINT3","HINT3_HUMAN",0.580628397499998
1.07574320075,10.131747247125,13.3318144715102,2.4417814148887e-06,1.30264402190486e-05,4.66582757450175,"RRP7A_HUMAN",15,-13.6549069113172,1.13551079848613e-06,6.22316028637162e-06,-1.07574320075,"Up in D1CM",5.20598901299749,"RRP7A","RRP7A_HUMAN",1.07574320075
0.653235435499999,9.67558431625,14.093239377293,1.6582477399627e-06,9.74032766560669e-06,5.10088524667269,"DJC17_HUMAN",12,-13.649909010739,1.13860183598098e-06,6.23604605294588e-06,-0.653235435499999,"Up in D1CM",5.20509068622431,"DNAJC17","DJC17_HUMAN",0.653235435499999
0.2746088525,12.07216203375,11.5026089834365,6.77519567937852e-06,2.89741879155158e-05,3.51779558634377,"CCAR1_HUMAN",46,-13.6450267734664,1.14163048326231e-06,6.24609329918665e-06,-0.2746088525,"Non-significant",5.20439153291093,"CCAR1","CCAR1_HUMAN",0.2746088525
0.450679780000002,13.09193778,12.9298764703092,3.02038173491381e-06,1.52630681316478e-05,4.42666626732685,"HYPDH_HUMAN",24,-13.6445634849517,1.14191835022501e-06,6.24609329918665e-06,-0.450679780000002,"Non-significant",5.20439153291093,"PRODH2","HYPDH_HUMAN",0.450679780000002
0.84963488625,8.057560801625,14.4524087752343,1.39093806291695e-06,8.5838174964463e-06,5.29843962587115,"MFRN2_HUMAN",9,-13.6262091216586,1.15338891655077e-06,6.30474395434921e-06,-0.84963488625,"Up in D1CM",5.20033254612043,"SLC25A28","MFRN2_HUMAN",0.84963488625
-0.71233487125,9.528384804875,-13.572373394351,2.15607499005343e-06,1.18106497235118e-05,4.80575285634665,"ABCG8_HUMAN",14,13.6249873269542,1.15415706740853e-06,6.30485412909041e-06,0.71233487125,"Up in D5BM",5.20032495693609,"ABCG8","ABCG8_HUMAN",-0.71233487125
0.64000988025,9.276417016875,15.7057498533763,7.76673798129206e-07,5.67294925860579e-06,5.95289265986447,"GPAT3_HUMAN",9,-13.6205838264533,1.15693035827994e-06,6.31591061524715e-06,-0.64000988025,"Up in D1CM",5.19956402489231,"GPAT3","GPAT3_HUMAN",0.64000988025
0.387369393249998,10.226499438375,12.1405119283203,4.67130645257657e-06,2.16581089597183e-05,3.9361413427034,"KDM3B_HUMAN",58,-13.6141017793517,1.16102635347767e-06,6.33416901842283e-06,-0.387369393249998,"Non-significant",5.19831035226991,"KDM3B","KDM3B_HUMAN",0.387369393249998
-3.47536063175,8.046015143375,-13.1556723794375,2.67828571065273e-06,1.39353520093159e-05,4.56186117991036,"ITA7_HUMAN",30,13.6093122558304,1.16406332771266e-06,6.34336208963879e-06,3.47536063175,"Up in D5BM",5.19768049764497,"ITGA7","ITA7_HUMAN",-3.47536063175
-1.35868024825,8.478827476625,-13.4143329957122,2.33919741323813e-06,1.25746779312399e-05,4.7140912365762,"MB12B_HUMAN",11,13.609071013582,1.16421653252713e-06,6.34336208963879e-06,1.35868024825,"Up in D5BM",5.19768049764497,"MVB12B","MB12B_HUMAN",-1.35868024825
-0.472210404999998,16.68087697,-14.4864253620632,1.36826510990857e-06,8.48646549773313e-06,5.31690718692291,"NADC_HUMAN",13,13.6067717164111,1.1656778776583e-06,6.34722146691332e-06,0.472210404999998,"Non-significant",5.19741634804174,"QPRT","NADC_HUMAN",-0.472210404999998
0.3896305525,11.95263850625,13.8680324467315,1.85546925760727e-06,1.06320532782948e-05,4.97456482508282,"DEK_HUMAN",16,-13.601555049466,1.16900105009501e-06,6.35734613836442e-06,-0.3896305525,"Non-significant",5.19672414189829,"DEK","DEK_HUMAN",0.3896305525
0.447253709999998,11.7360699175,13.9138083056083,1.81331777929407e-06,1.04294408765092e-05,5.00039723171549,"CP2CJ_HUMAN",15,-13.601485014858,1.16904573667871e-06,6.35734613836442e-06,-0.447253709999998,"Non-significant",5.19672414189829,"CYP2C19","CP2CJ_HUMAN",0.447253709999998
-0.3317098625,11.62982821375,-12.2328089255229,4.43322174233404e-06,2.08253163262575e-05,3.9949942754235,"NIBA2_HUMAN",32,13.5986835883144,1.17083480392132e-06,6.36297005947959e-06,0.3317098625,"Non-significant",5.19634012030195,"NIBAN2","NIBA2_HUMAN",-0.3317098625
0.304868935000004,12.87354958,12.8082086583236,3.22510097297309e-06,1.60854296456747e-05,4.35290217316608,"CHRD1_HUMAN",22,-13.5856191898049,1.17921886587394e-06,6.40440452348674e-06,-0.304868935000004,"Non-significant",5.1935212444027,"CHORDC1","CHRD1_HUMAN",0.304868935000004
-0.462441439999999,12.6726021775,-13.8394985434742,1.88230589891611e-06,1.07347472408416e-05,4.95842166856619,"IAH1_HUMAN",15,13.5825707996357,1.18118487212356e-06,6.41095124734673e-06,0.462441439999999,"Non-significant",5.19307752573502,"IAH1","IAH1_HUMAN",-0.462441439999999
1.1249656675,15.13639616875,14.0445998099339,1.69874370045135e-06,9.9228764040918e-06,5.07376549572732,"RL36_HUMAN",8,-13.5675440340505,1.19093017432714e-06,6.45968496744107e-06,-1.1249656675,"Up in D1CM",5.18978866160834,"RPL36","RL36_HUMAN",1.1249656675
0.259484057499995,15.98797619375,11.2361240807474,7.95805856500967e-06,3.27531619357747e-05,3.33674311832027,"LONM_HUMAN",49,-13.5585974021806,1.19677527536422e-06,6.48721465983603e-06,-0.259484057499995,"Non-significant",5.18794173116799,"LONP1","LONM_HUMAN",0.259484057499995
1.43691933125,8.575464904125,13.0685349166409,2.80481485976377e-06,1.4363174029738e-05,4.50994646447118,"MORC3_HUMAN",27,-13.5511982645436,1.20163374264158e-06,6.50936427810146e-06,-1.43691933125,"Up in D1CM",5.18646142371967,"MORC3","MORC3_HUMAN",1.43691933125
0.585874795999999,8.699293971,16.2460971338885,6.12341712889748e-07,4.7439598326725e-06,6.21966122701374,"TADA1_HUMAN",9,-13.5445835003382,1.2059959619799e-06,6.52879894895863e-06,-0.585874795999999,"Up in D1CM",5.18516670506719,"TADA1","TADA1_HUMAN",0.585874795999999
-0.247214077500002,14.21531426875,-11.0166095754064,9.10981707213489e-06,3.68104736821788e-05,3.18466460067675,"AP3B1_HUMAN",53,13.5398804234839,1.20910832325171e-06,6.54144676295807e-06,0.247214077500002,"Non-significant",5.18432618872746,"AP3B1","AP3B1_HUMAN",-0.247214077500002
0.325305937500003,13.07208633375,12.4483127778093,3.92898550571778e-06,1.89555909236281e-05,4.13083121974267,"SGPL1_HUMAN",26,-13.5343352126603,1.21278959901927e-06,6.55715428488354e-06,-0.325305937500003,"Non-significant",5.1832845975924,"SGPL1","SGPL1_HUMAN",0.325305937500003
-1.171112418,7.935663283,-13.6882681308724,2.03210244461716e-06,1.13509552721525e-05,4.87233443288709,"KLH42_HUMAN",9,13.520127972471,1.22227897428465e-06,6.60422402195214e-06,1.171112418,"Up in D5BM",5.18017820345172,"KLHL42","KLH42_HUMAN",-1.171112418
0.27696276,14.6163253775,12.3083157119297,4.24864282229993e-06,2.0164307629035e-05,4.04283750903226,"CCD47_HUMAN",25,-13.5162022217179,1.22491579191791e-06,6.61423139658942e-06,-0.27696276,"Non-significant",5.17952061551484,"CCDC47","CCD47_HUMAN",0.27696276
0.881511926499999,8.3629101515,13.5251583335358,2.20902272267681e-06,1.20438890876086e-05,4.77847423204355,"SNX19_HUMAN",12,-13.5144593485545,1.22608848212856e-06,6.6163251061854e-06,-0.881511926499999,"Up in D1CM",5.17938316301515,"SNX19","SNX19_HUMAN",0.881511926499999
0.37549114175,10.198549271625,12.9384040431831,3.00659490644437e-06,1.52116377349457e-05,4.43181203592873,"LAR1B_HUMAN",21,-13.5034430229798,1.23353009214923e-06,6.64909811058194e-06,-0.37549114175,"Non-significant",5.1772372587812,"LARP1B","LAR1B_HUMAN",0.37549114175
1.118683338,8.27293014525,13.2118302823288,2.60017263174523e-06,1.36553614411094e-05,4.59514874973051,"EED_HUMAN",14,-13.5024625651233,1.23419485733493e-06,6.64909811058194e-06,-1.118683338,"Up in D1CM",5.1772372587812,"EED","EED_HUMAN",1.118683338
-0.392487525,17.520196915,-13.1767406690876,2.64867297568791e-06,1.3819524567977e-05,4.5743649561056,"CATB_HUMAN",19,13.5019710834391,1.23452824096106e-06,6.64909811058194e-06,0.392487525,"Non-significant",5.1772372587812,"CTSB","CATB_HUMAN",-0.392487525
-0.268540144999999,12.568771005,-11.4008048493716,7.20186340348048e-06,3.04575828641046e-05,3.44908196395122,"EPS15_HUMAN",43,13.4927576668876,1.2407967080141e-06,6.67859224256123e-06,0.268540144999999,"Non-significant",5.17531507131464,"EPS15","EPS15_HUMAN",-0.268540144999999
-0.552174807500005,10.70412719375,-13.103931556255,2.75261670674046e-06,1.4182033142491e-05,4.53107396813251,"PA24C_HUMAN",19,13.486838195333,1.24484298795453e-06,6.69609543424938e-06,0.552174807500005,"Up in D5BM",5.17417836530862,"PLA2G4C","PA24C_HUMAN",-0.552174807500005
0.942698479250001,10.353736162875,12.9874423969268,2.92868404988011e-06,1.48799745970099e-05,4.46134186165678,"PIBF1_HUMAN",23,-13.4769059915541,1.25166558158213e-06,6.72850075711463e-06,-0.942698479250001,"Up in D1CM",5.1720816943863,"PIBF1","PIBF1_HUMAN",0.942698479250001
-0.554020405000003,10.773806095,-15.4264750025484,8.80907547015767e-07,6.17734585174368e-06,5.81151978468806,"GGPPS_HUMAN",10,13.4589038430015,1.26413904440449e-06,6.79122243804043e-06,0.554020405000003,"Up in D5BM",5.16805204452494,"GGPS1","GGPPS_HUMAN",-0.554020405000003
0.450276852500002,10.51789188375,15.8873033281622,7.16435694559815e-07,5.34410307030503e-06,6.04350259410669,"SPF30_HUMAN",11,-13.453391690406,1.2679862644709e-06,6.80755173453837e-06,-0.450276852500002,"Non-significant",5.16700904951952,"SMNDC1","SPF30_HUMAN",0.450276852500002
-0.4041454775,11.91774642375,-16.9064603104868,4.62563698402223e-07,3.91977169204022e-06,6.53422700486759,"NIPS2_HUMAN",11,13.4469481470334,1.27250025895982e-06,6.82743773569213e-06,0.4041454775,"Non-significant",5.16574225181344,"NIPSNAP2","NIPS2_HUMAN",-0.4041454775
-0.705622910000001,11.93191254,-13.9694325792393,1.76355195520415e-06,1.0223507173601e-05,5.031679407107,"CRADD_HUMAN",11,13.4412900926316,1.27647889324181e-06,6.84442785695627e-06,0.705622910000001,"Up in D5BM",5.1646628497874,"CRADD","CRADD_HUMAN",-0.705622910000001
0.590927839999999,15.0121933225,14.0572214745807,1.68812850464981e-06,9.87455597896825e-06,5.0808114400093,"RL24_HUMAN",12,-13.4388893157161,1.27817130025822e-06,6.8491455116825e-06,-0.590927839999999,"Up in D1CM",5.16436360700525,"RPL24","RL24_HUMAN",0.590927839999999
0.311188220000004,12.4687037475,11.7783394896317,5.75629634117078e-06,2.54296760271114e-05,3.70116169753871,"SMRC1_HUMAN",40,-13.4372315271819,1.2793414173352e-06,6.85106023298503e-06,-0.311188220000004,"Non-significant",5.16424221424415,"SMARCC1","SMRC1_HUMAN",0.311188220000004
0.356966495,12.769286395,12.1101076892485,4.75288239880312e-06,2.19397840851651e-05,3.91666398231786,"GOLI4_HUMAN",36,-13.4306221413704,1.2840185153237e-06,6.87174099407205e-06,-0.356966495,"Non-significant",5.16293321805998,"GOLIM4","GOLI4_HUMAN",0.356966495
0.457551480000001,10.5391168575,14.9018116169764,1.12269691736843e-06,7.39891502462741e-06,5.53914369711744,"SMYD5_HUMAN",12,-13.421671620069,1.29038299859151e-06,6.89825902417477e-06,-0.457551480000001,"Non-significant",5.16126050224788,"SMYD5","SMYD5_HUMAN",0.457551480000001
0.314398765000002,12.39015031,11.8310241420036,5.58201885782474e-06,2.48214380998873e-05,3.73575178157477,"PCKGC_HUMAN",38,-13.4213528361781,1.29061033113342e-06,6.89825902417477e-06,-0.314398765000002,"Non-significant",5.16126050224788,"PCK1","PCKGC_HUMAN",0.314398765000002
0.565896630250002,8.376551091625,12.7624049316019,3.30621068900952e-06,1.64122790916733e-05,4.32496344915086,"TNG6_HUMAN",26,-13.4192671584765,1.29209879075532e-06,6.90183821753904e-06,-0.565896630250002,"Up in D1CM",5.16103522500013,"TANGO6","TNG6_HUMAN",0.565896630250002
0.635419130499997,9.5922487975,13.0740488866889,2.79661031163821e-06,1.43298652381754e-05,4.51324114965373,"LPIN1_HUMAN",18,-13.4148556432201,1.29525346828808e-06,6.91430746307804e-06,-0.635419130499997,"Up in D1CM",5.16025131230457,"LPIN1","LPIN1_HUMAN",0.635419130499997
-0.78729200375,9.365268707375,-13.1873403606742,2.63391495333561e-06,1.37724994675347e-05,4.58064867381053,"IPSP_HUMAN",15,13.405099736715,1.30226073871396e-06,6.94331169166428e-06,0.78729200375,"Up in D5BM",5.15843333842608,"SERPINA5","IPSP_HUMAN",-0.78729200375
0.384656192500001,10.79282605625,12.9576610574689,2.97572304715797e-06,1.50826034663226e-05,4.44342061656047,"CCDC9_HUMAN",20,-13.4049976390799,1.30233429641965e-06,6.94331169166428e-06,-0.384656192500001,"Non-significant",5.15843333842608,"CCDC9","CCDC9_HUMAN",0.384656192500001
-0.247463225000001,15.4661171425,-13.6441858906949,2.07827908738842e-06,1.15021762492429e-05,4.8470719629821,"MIC19_HUMAN",18,13.3954094729294,1.30926310425249e-06,6.97583988985097e-06,0.247463225000001,"Non-significant",5.15640349592988,"CHCHD3","MIC19_HUMAN",-0.247463225000001
-0.866250755000001,12.03616607,-12.9260764228031,3.02654847747591e-06,1.52759144411045e-05,4.4243721965293,"ASM_HUMAN",21,13.3867805529206,1.31553418960044e-06,7.00106678888614e-06,0.866250755000001,"Up in D5BM",5.15483577923902,"SMPD1","ASM_HUMAN",-0.866250755000001
-0.318763735000001,11.427046775,-11.5261663825074,6.68058979218952e-06,2.86277027749697e-05,3.53361716864544,"WASC5_HUMAN",65,13.3866092721505,1.31565900979899e-06,7.00106678888614e-06,0.318763735000001,"Non-significant",5.15483577923902,"WASHC5","WASC5_HUMAN",-0.318763735000001
-1.4371874335,8.63783442975,-14.3544379770922,1.45865698794997e-06,8.88581739309307e-06,5.24501936190004,"GAPR1_HUMAN",5,13.3779666170287,1.32197464185141e-06,7.03023612376374e-06,1.4371874335,"Up in D5BM",5.15303008813444,"GLIPR2","GAPR1_HUMAN",-1.4371874335
