"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D1CM_vs_D3B","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names","D3B_vs_D1CM"
0.295485974749999,9.904431105125,10.2959345805283,1.45581303028017e-05,6.13298626434035e-05,2.67376660686653,"ACBD6_HUMAN",13,-9.71030742495087,1.37443346297554e-05,5.29725636004611e-05,-0.295485974749999,"Non-significant",4.27594900892974,"ACBD6","ACBD6_HUMAN",0.295485974749999
0.479599717749998,10.257159113625,9.96016825020281,1.82250656018715e-05,7.31767331554989e-05,2.42110236539177,"PHC2_HUMAN",11,-9.70698842141499,1.37781015286115e-05,5.30784359162094e-05,-0.479599717749998,"Non-significant",4.27508188315062,"PHC2","PHC2_HUMAN",0.479599717749998
-2.42989861975,8.527565300375,-9.64547592678182,2.26346266026888e-05,8.70070856449855e-05,2.17744575991526,"CFAD_HUMAN",3,9.70598525473114,1.37883258389192e-05,5.30935580156465e-05,2.42989861975,"Up in D3B",4.2749581698409,"CFD","CFAD_HUMAN",-2.42989861975
0.186344627499997,12.11629414625,8.35361950694244,5.90508473009431e-05,0.000188967195102373,1.10006296316226,"CCAR1_HUMAN",46,-9.70440785196948,1.38044199826753e-05,5.31312584630002e-05,-0.186344627499997,"Non-significant",4.27464989730193,"CCAR1","CCAR1_HUMAN",0.186344627499997
-0.984290837500001,10.91564524125,-10.6375990285604,1.16596064975173e-05,5.16984866741576e-05,2.92351181978201,"LEAP2_HUMAN",4,9.69627920047109,1.3887690564034e-05,5.3427359089111e-05,0.984290837500001,"Up in D3B",4.27223629243458,"LEAP2","LEAP2_HUMAN",-0.984290837500001
0.401110410000001,11.2212206125,9.70591469574859,2.1701685372184e-05,8.4102761380294e-05,2.22477202145833,"HAX1_HUMAN",14,-9.69280715601516,1.39234299054288e-05,5.35404154529469e-05,-0.401110410000001,"Non-significant",4.27131826317855,"HAX1","HAX1_HUMAN",0.401110410000001
0.19110918,14.6592521675,8.9516828665051,3.73296748668705e-05,0.000130075167198368,1.61511044337549,"CCD47_HUMAN",25,-9.6866903083377,1.39866444101611e-05,5.37589720625845e-05,-0.19110918,"Non-significant",4.26954904411746,"CCDC47","CCD47_HUMAN",0.19110918
-0.954720139499999,8.397451818,-9.53950534773352,2.43818684763774e-05,9.20765095821618e-05,2.09384372101725,"SEM4B_HUMAN",10,9.68081561370046,1.4047659274626e-05,5.39261145032028e-05,0.954720139499999,"Up in D3B",4.2682008704704,"SEMA4B","SEM4B_HUMAN",-0.954720139499999
1.072572112,8.5397983195,10.9804479388829,9.39012201242264e-06,4.36084509326228e-05,3.16704142751926,"INAR2_HUMAN",3,-9.68068520644928,1.40490170701936e-05,5.39261145032028e-05,-1.072572112,"Up in D1CM",4.2682008704704,"IFNAR2","INAR2_HUMAN",1.072572112
0.510623692499999,12.51673400375,9.43342395253563,2.62850337997757e-05,9.77311644897705e-05,2.00934878942401,"GOLP3_HUMAN",17,-9.68065578164161,1.40493234605568e-05,5.39261145032028e-05,-0.510623692499999,"Up in D1CM",4.2682008704704,"GOLPH3","GOLP3_HUMAN",0.510623692499999
-0.3206841925,13.73855459625,-10.3853027556696,1.37281799602353e-05,5.87683234559792e-05,2.73979283727403,"GSTM2_HUMAN",12,9.6728306701041,1.41310700281506e-05,5.42151976637605e-05,0.3206841925,"Non-significant",4.2658789544888,"GSTM2","GSTM2_HUMAN",-0.3206841925
0.555798767500002,12.14312279125,9.3266928801142,2.83708859327388e-05,0.000104063619463471,1.9235090897805,"AMFR_HUMAN",22,-9.67047740947168,1.41557579644474e-05,5.42852064978739e-05,-0.555798767500002,"Up in D1CM",4.26531850580118,"AMFR","AMFR_HUMAN",0.555798767500002
-0.365532637500001,13.64645039875,-10.8296052560429,1.03205928085754e-05,4.69720716973446e-05,3.06074664969576,"RET5_HUMAN",10,9.66979751541179,1.4162899693701e-05,5.42878951879061e-05,0.365532637500001,"Non-significant",4.26529699617814,"RBP5","RET5_HUMAN",-0.365532637500001
0.243792532500001,14.48837256375,9.12798941674425,3.27716784738589e-05,0.000116750835949348,1.76143948374113,"EIF3H_HUMAN",24,-9.66558634474255,1.42072246326603e-05,5.44330438312245e-05,-0.243792532500001,"Non-significant",4.26413737977178,"EIF3H","EIF3H_HUMAN",0.243792532500001
-0.212451462499999,11.36824703375,-9.62894004664042,2.28977114141755e-05,8.76497772525363e-05,2.16445271969956,"GAS2_HUMAN",18,9.66477732669148,1.4215757789243e-05,5.44409915518079e-05,0.212451462499999,"Non-significant",4.26407397344745,"GAS2","GAS2_HUMAN",-0.212451462499999
-0.2864460925,16.58799481375,-10.295803886602,1.45593848795172e-05,6.13298626434035e-05,2.67366967858079,"NADC_HUMAN",13,9.658135254567,1.4286032879938e-05,5.46852729995445e-05,0.2864460925,"Non-significant",4.26212961546131,"QPRT","NADC_HUMAN",-0.2864460925
0.817615272499996,13.03301513125,12.7933969558268,3.28002593012033e-06,1.93880354593157e-05,4.35028289087635,"EIF1_HUMAN",3,-9.65243628481679,1.43466400312183e-05,5.48923417263454e-05,-0.817615272499996,"Up in D1CM",4.26048824166989,"EIF1","EIF1_HUMAN",0.817615272499996
-0.342171907499997,11.66380584125,-9.57049723190358,2.38555955478328e-05,9.04538078599563e-05,2.11837635714699,"EIPR1_HUMAN",16,9.65080570349042,1.43640338319029e-05,5.49339569732801e-05,0.342171907499997,"Non-significant",4.26015911698508,"EIPR1","EIPR1_HUMAN",-0.342171907499997
0.285458802500003,14.66725241875,8.93577317710023,3.77749992373952e-05,0.000131301224153404,1.60178649644472,"HACL2_HUMAN",36,-9.65013184223576,1.43712289699137e-05,5.49365482936065e-05,-0.285458802500003,"Non-significant",4.260138631121,"ILVBL","HACL2_HUMAN",0.285458802500003
0.253569126500004,9.97561812425,8.71146605546109,4.47363508672797e-05,0.000150411927187994,1.41178310046626,"MTUS1_HUMAN",50,-9.64760318850502,1.43982646424971e-05,5.50149468139654e-05,-0.253569126500004,"Non-significant",4.25951930256129,"MTUS1","MTUS1_HUMAN",0.253569126500004
-0.40561199275,10.294739723625,-9.0599485030769,3.44518848006784e-05,0.000121707852885548,1.70525326333452,"BLT3B_HUMAN",53,9.64293246159963,1.44483527500912e-05,5.51813164161844e-05,0.40561199275,"Non-significant",4.25820794311988,"BLTP3B","BLT3B_HUMAN",-0.40561199275
-0.300693037500004,17.09684061875,-9.93402303830888,1.85518542247461e-05,7.41458412804099e-05,2.4011162018045,"ACS2B_HUMAN",14,9.64197211376932,1.44586755419598e-05,5.51957319489035e-05,0.300693037500004,"Non-significant",4.25809450311687,"ACSM2B","ACS2B_HUMAN",-0.300693037500004
0.299760580750004,9.973143697125,9.20752272300492,3.09237633314629e-05,0.000111582363493536,1.82666693950696,"SMG9_HUMAN",23,-9.63980626854819,1.44819865883688e-05,5.52596944107561e-05,-0.299760580750004,"Non-significant",4.25759152108598,"SMG9","SMG9_HUMAN",0.299760580750004
0.2844948775,10.72787690125,10.6803328618986,1.13453771177633e-05,5.07591208734751e-05,2.9542456369017,"HSF1_HUMAN",12,-9.63909015020985,1.44897034489173e-05,5.52641223397845e-05,-0.2844948775,"Non-significant",4.25755672270133,"HSF1","HSF1_HUMAN",0.2844948775
-3.7603592865,8.361080646,-9.47597774832786,2.55021327932872e-05,9.53671150464144e-05,2.04334100576949,"NTCP_HUMAN",2,9.63330523987271,1.45522106010818e-05,5.54774234086468e-05,3.7603592865,"Up in D3B",4.25588371748685,"SLC10A1","NTCP_HUMAN",-3.7603592865
0.465789555000001,11.5245558025,11.7778257336194,5.80594577604978e-06,2.99683508550665e-05,3.70793783452294,"TPPC1_HUMAN",7,-9.63077822675021,1.45796102659659e-05,5.55567517774984e-05,-0.465789555000001,"Non-significant",4.25526315397738,"TRAPPC1","TPPC1_HUMAN",0.465789555000001
-0.210288524999999,12.99902129,-8.86625446351641,3.97924896381964e-05,0.000136846550453022,1.54333121002757,"CSN4_HUMAN",27,9.61827425591,1.47160405772367e-05,5.60512905673422e-05,0.210288524999999,"Non-significant",4.251414383429,"COPS4","CSN4_HUMAN",-0.210288524999999
-2.925799966,7.5004937055,-9.28923882374422,2.9146659404485e-05,0.00010621582019905,1.89318687970057,"FRAS1_HUMAN",57,9.61398922676021,1.47631229638315e-05,5.62052228826269e-05,2.925799966,"Up in D3B",4.25022332564604,"FRAS1","FRAS1_HUMAN",-2.925799966
-0.569668769499996,9.89195728275,-11.430211196331,7.13298448535737e-06,3.50986142598233e-05,3.47635021685786,"S47A1_HUMAN",6,9.60788766502643,1.4830456292102e-05,5.64360794971232e-05,0.569668769499996,"Up in D3B",4.24844316344895,"SLC47A1","S47A1_HUMAN",-0.569668769499996
0.536449670500001,9.028999448,9.21515881652639,3.07526197549902e-05,0.00011128096295262,1.83290426837623,"RPC5_HUMAN",27,-9.60449724799489,1.48680196515344e-05,5.65534917160576e-05,-0.536449670500001,"Up in D1CM",4.24754057577475,"POLR3E","RPC5_HUMAN",0.536449670500001
0.294951920000003,14.2121107575,10.1604616307067,1.59267277161538e-05,6.58673257010759e-05,2.57270705799342,"MBOA5_HUMAN",13,-9.60086329817784,1.49083995749541e-05,5.66815065481677e-05,-0.294951920000003,"Non-significant",4.24655861507841,"LPCAT3","MBOA5_HUMAN",0.294951920000003
-0.313319685,20.229646445,-9.12388775843554,3.28703046852519e-05,0.000116926362287684,1.75806252761487,"SODM_HUMAN",25,9.59882773854116,1.49310720966561e-05,5.67421130309802e-05,0.313319685,"Non-significant",4.24609449545931,"SOD2","SODM_HUMAN",-0.313319685
-0.363231655000002,11.8471081275,-9.27950547644113,2.93521638864805e-05,0.000106826161225883,1.88528982053231,"SIL1_HUMAN",20,9.58798167221079,1.50525311920257e-05,5.7177911409457e-05,0.363231655000002,"Non-significant",4.2427717125652,"SIL1","SIL1_HUMAN",-0.363231655000002
-0.185823444999997,10.6960780625,-8.20732492624788,6.63381853246573e-05,0.00020809994942372,0.969456298453485,"PKHA5_HUMAN",52,9.58306074109934,1.51080026980863e-05,5.73627724063825e-05,0.185823444999997,"Non-significant",4.24136986689924,"PLEKHA5","PKHA5_HUMAN",-0.185823444999997
0.186108587500001,11.80106854375,8.9821516971381,3.64932612457482e-05,0.00012780157538157,1.64057168070272,"SYYM_HUMAN",23,-9.57769470091605,1.51687529022963e-05,5.75675003212318e-05,-0.186108587500001,"Non-significant",4.23982262794046,"YARS2","SYYM_HUMAN",0.186108587500001
0.233957525000001,10.458286405,8.71443298105634,4.46353065277239e-05,0.000150132082490896,1.41432286031118,"IREB2_HUMAN",35,-9.57279845954327,1.52244232602903e-05,5.77527739248365e-05,-0.233957525000001,"Non-significant",4.23842715132642,"IREB2","IREB2_HUMAN",0.233957525000001
0.41757679,13.1415443425,9.1946178477067,3.1215442375457e-05,0.000112344442504891,1.81611593805128,"GRN_HUMAN",23,-9.5695007690717,1.52620470525493e-05,5.78694532640297e-05,-0.41757679,"Non-significant",4.23755062072159,"GRN","GRN_HUMAN",0.41757679
-0.282962084999999,11.329600215,-9.59237304526406,2.34918454788192e-05,8.93962824112719e-05,2.13565164496322,"NMT2_HUMAN",16,9.5623290807124,1.53442299305872e-05,5.81549074122841e-05,0.282962084999999,"Non-significant",4.23541363137148,"NMT2","NMT2_HUMAN",-0.282962084999999
0.311491965000002,11.124144315,8.91875990918936,3.82578567371771e-05,0.000132651367518579,1.58751621311825,"ADA10_HUMAN",36,-9.5616615255377,1.53519048645834e-05,5.81578454398085e-05,-0.311491965000002,"Non-significant",4.2353916910578,"ADAM10","ADA10_HUMAN",0.311491965000002
0.227990385000004,12.911988855,9.1148106448082,3.30897610716089e-05,0.000117536281530801,1.75058462352031,"CHRD1_HUMAN",22,-9.55959360707723,1.5375707193376e-05,5.82218490264898e-05,-0.227990385000004,"Non-significant",4.23491400622716,"CHORDC1","CHRD1_HUMAN",0.227990385000004
-0.283789515500001,8.0556078555,-9.19746020631032,3.11509330318029e-05,0.000112257894196266,1.81844092675772,"DDHD2_HUMAN",21,9.55215465488489,1.54616741387727e-05,5.85210827641288e-05,0.283789515500001,"Non-significant",4.23268764710353,"DDHD2","DDHD2_HUMAN",-0.283789515500001
0.317267417499998,11.00973319875,9.76013696056523,2.09015390875918e-05,8.14136196715855e-05,2.26701363006505,"GXLT1_HUMAN",14,-9.54933300593653,1.54944227750751e-05,5.86187116566911e-05,-0.317267417499998,"Non-significant",4.23196373087436,"GXYLT1","GXLT1_HUMAN",0.317267417499998
0.978996038500002,8.91312992575,9.35353200329545,2.78293090080419e-05,0.000102523271690903,1.94517364533241,"DDX49_HUMAN",11,-9.54800649022454,1.55098454346787e-05,5.86506139432081e-05,-0.978996038500002,"Up in D1CM",4.23172743741457,"DDX49","DDX49_HUMAN",0.978996038500002
0.943337678999997,9.420272231,9.40736091973697,2.677792680829e-05,9.92136901393741e-05,1.98846441390057,"PNO1_HUMAN",10,-9.5474112327275,1.55167717514953e-05,5.86506139432081e-05,-0.943337678999997,"Up in D1CM",4.23172743741457,"PNO1","PNO1_HUMAN",0.943337678999997
0.429788347499999,10.99606692875,9.01502946169901,3.56143493383377e-05,0.000125289378369302,1.66796433631487,"CHAP1_HUMAN",47,-9.54676856135313,1.55242536585586e-05,5.86525925988303e-05,-0.429788347499999,"Non-significant",4.23171278616601,"CHAMP1","CHAP1_HUMAN",0.429788347499999
0.526387691499998,9.26078224175,9.14219699632133,3.24326236919734e-05,0.000115689625518258,1.77312684622416,"MARF1_HUMAN",29,-9.54433603879205,1.55526094297718e-05,5.87333982453166e-05,-0.526387691499998,"Up in D1CM",4.23111487066235,"MARF1","MARF1_HUMAN",0.526387691499998
0.216883660000001,17.5447731025,8.69398164758259,4.53370799949191e-05,0.000152067746628402,1.39680136419707,"THIK_HUMAN",31,-9.53680738125059,1.56407388816742e-05,5.9039761770547e-05,-0.216883660000001,"Non-significant",4.22885540358924,"ACAA1","THIK_HUMAN",0.216883660000001
0.520992040499999,8.448532462,9.30937777579484,2.87265928997929e-05,0.000104931981542179,1.90950401448528,"SMAG2_HUMAN",16,-9.52834478484711,1.57404693687825e-05,5.93896223408539e-05,-0.520992040499999,"Up in D1CM",4.22628943639674,"SAMD4B","SMAG2_HUMAN",0.520992040499999
-0.351769684000004,9.9700840705,-9.05254628216447,3.46404663223232e-05,0.000122220381176585,1.69911918675616,"GLMN_HUMAN",27,9.52621073898707,1.57657311269211e-05,5.94433445669794e-05,0.351769684000004,"Non-significant",4.22589676307454,"GLMN","GLMN_HUMAN",-0.351769684000004
0.216241122500001,12.23613607875,9.82270280193627,2.00193904594165e-05,7.88152462318646e-05,2.31550278023361,"ZRAB2_HUMAN",16,-9.52595071608425,1.57688122495867e-05,5.94433445669794e-05,-0.216241122500001,"Non-significant",4.22589676307454,"ZRANB2","ZRAB2_HUMAN",0.216241122500001
0.588459015,10.76543927,11.0881634170964,8.78372823555528e-06,4.13620364790477e-05,3.24214595466911,"MBNL2_HUMAN",6,-9.5130843859933,1.59221166737871e-05,5.99944217449045e-05,-0.588459015,"Up in D1CM",4.22188912825018,"MBNL2","MBNL2_HUMAN",0.588459015
0.810833573249999,8.380162417875,9.32877672494748,2.83284133904965e-05,0.000103979218829637,1.92519307892652,"TNIP2_HUMAN",12,-9.5103008563697,1.595550211664e-05,6.00933544866661e-05,-0.810833573249999,"Up in D1CM",4.22117355244563,"TNIP2","TNIP2_HUMAN",0.810833573249999
-0.396395205000001,16.1994340425,-9.51635704721933,2.47835081598215e-05,9.32590135174712e-05,2.07547507440965,"CATZ_HUMAN",14,9.50856292604877,1.59763864814569e-05,6.01121800732585e-05,0.396395205000001,"Non-significant",4.22103752129744,"CTSZ","CATZ_HUMAN",-0.396395205000001
-0.190954445000003,15.0871998075,-9.73498239390744,2.12685194288128e-05,8.26901984619296e-05,2.24744246200945,"GALM_HUMAN",17,9.50855369081595,1.59764975411812e-05,6.01121800732585e-05,0.190954445000003,"Non-significant",4.22103752129744,"GALM","GALM_HUMAN",-0.190954445000003
0.231319899999999,11.02534175,9.31013435307107,2.87109456291733e-05,0.000104931981542179,1.91011642625993,"ECSIT_HUMAN",19,-9.5081049232609,1.59818953071743e-05,6.01121800732585e-05,-0.231319899999999,"Non-significant",4.22103752129744,"ECSIT","ECSIT_HUMAN",0.231319899999999
0.487938761749998,7.526276767125,9.89958965200218,1.89923876205101e-05,7.55348410430997e-05,2.3747241297764,"TTC12_HUMAN",10,-9.50590212194397,1.60084201920767e-05,6.01850909005419e-05,-0.487938761749998,"Non-significant",4.22051107919977,"TTC12","TTC12_HUMAN",0.487938761749998
0.207426074999994,17.577236175,8.7550772757225,4.32766806334104e-05,0.000146511143985265,1.44904292179915,"ACDSB_HUMAN",27,-9.4987001964471,1.60954864694518e-05,6.048544603255e-05,-0.207426074999994,"Non-significant",4.21834911242414,"ACADSB","ACDSB_HUMAN",0.207426074999994
0.21315837,12.1818445925,10.0779922056649,1.68308726849018e-05,6.87811215346585e-05,2.5106049764834,"NECT2_HUMAN",15,-9.49638992006343,1.61235283765006e-05,6.05638238349037e-05,-0.21315837,"Non-significant",4.21778671247146,"NECTIN2","NECT2_HUMAN",0.21315837
0.153453109999999,11.71491015,7.87574067883657,8.69212946259563e-05,0.000261477370593214,0.666296750437777,"MIPEP_HUMAN",44,-9.49474406145896,1.61435390261973e-05,6.06119779295399e-05,-0.153453109999999,"Non-significant",4.21744154357836,"MIPEP","MIPEP_HUMAN",0.153453109999999
0.315071582499998,11.34327316125,9.14702863176343,3.23182232268647e-05,0.00011537920524322,1.77709790639734,"HPBP1_HUMAN",21,-9.49214203898288,1.61752316708009e-05,6.07039304332949e-05,-0.315071582499998,"Non-significant",4.21678318849263,"HSPBP1","HPBP1_HUMAN",0.315071582499998
0.538325548500001,8.5353285075,9.33649393544509,2.81717465938839e-05,0.000103513361830796,1.9314266824322,"KCTD9_HUMAN",14,-9.48162834290937,1.63040001619294e-05,6.11599543234995e-05,-0.538325548500001,"Up in D1CM",4.21353284760667,"KCTD9","KCTD9_HUMAN",0.538325548500001
0.287174704999998,14.6228046425,9.00592434224696,3.585533909944e-05,0.000125968797040662,1.66038671080721,"IWS1_HUMAN",24,-9.46874391163321,1.64633731308378e-05,6.17303256760816e-05,-0.287174704999998,"Non-significant",4.20950143178144,"IWS1","IWS1_HUMAN",0.287174704999998
0.324550387499999,10.58378994375,9.21136025669157,3.08376207954734e-05,0.000111473821534256,1.82980207158423,"RBBP5_HUMAN",19,-9.46729802113735,1.64813665965098e-05,6.17703152698894e-05,-0.324550387499999,"Non-significant",4.20922018205839,"RBBP5","RBBP5_HUMAN",0.324550387499999
0.425544502500001,12.48680460375,9.52686943019913,2.46001918863222e-05,9.27762941430916e-05,2.08382162909547,"NAA50_HUMAN",13,-9.46586065148021,1.64992758597721e-05,6.18099538764531e-05,-0.425544502500001,"Non-significant",4.20894158048534,"NAA50","NAA50_HUMAN",0.425544502500001
-0.199160099999997,16.4962179675,-8.28235781212375,6.24813939061125e-05,0.000197619036694922,1.03667830112528,"GLGB_HUMAN",47,9.46448988296205,1.65163755978882e-05,6.18465259505108e-05,0.199160099999997,"Non-significant",4.20868469058454,"GBE1","GLGB_HUMAN",-0.199160099999997
0.280410289999999,10.7290813925,8.59741625620727,4.8823219235858e-05,0.000161068851248159,1.31360359524199,"CLAP1_HUMAN",72,-9.46374030286743,1.65257346764717e-05,6.18540930674867e-05,-0.280410289999999,"Non-significant",4.20863155653918,"CLASP1","CLAP1_HUMAN",0.280410289999999
0.313158035250003,9.471085548375,8.81755014563455,4.12783395939562e-05,0.000140864422849173,1.50214814479494,"SBNO1_HUMAN",38,-9.46062027813881,1.6564754433653e-05,6.19726210036666e-05,-0.313158035250003,"Non-significant",4.20780013587617,"SBNO1","SBNO1_HUMAN",0.313158035250003
-0.474676370000003,13.6065801375,-9.10174326677219,3.34085991113006e-05,0.000118469113129639,1.7398083623374,"KCC2B_HUMAN",23,9.45863589327272,1.65896252978443e-05,6.20381329350176e-05,0.474676370000003,"Non-significant",4.20734128094581,"CAMK2B","KCC2B_HUMAN",-0.474676370000003
0.397724866749996,8.790068030375,9.1252397322614,3.28377589096022e-05,0.0001168874450376,1.75917577002441,"RSBN1_HUMAN",21,-9.45795155145442,1.65982120469183e-05,6.20427181124054e-05,-0.397724866749996,"Non-significant",4.20730918385391,"RSBN1","RSBN1_HUMAN",0.397724866749996
-0.591602087749997,10.177848458625,-9.77607618281083,2.06727057966291e-05,8.06714060924939e-05,2.27939227112323,"NQO1_HUMAN",9,9.4556335072817,1.66273346151766e-05,6.21240263614023e-05,0.591602087749997,"Up in D3B",4.20674040468411,"NQO1","NQO1_HUMAN",-0.591602087749997
0.211008547499997,17.00414490625,8.35435941355803,5.90163590165277e-05,0.000188928556836427,1.10071875784135,"ACADV_HUMAN",47,-9.44975034974726,1.67015045008438e-05,6.237349642783e-05,-0.211008547499997,"Non-significant",4.20499991032193,"ACADVL","ACADV_HUMAN",0.211008547499997
0.357389689999998,10.25021279,9.52479818709291,2.46361890205633e-05,9.28289840207098e-05,2.08217774442726,"MFAP1_HUMAN",14,-9.44391263846376,1.67754679136665e-05,6.26219747760386e-05,-0.357389689999998,"Non-significant",4.20327324108171,"MFAP1","MFAP1_HUMAN",0.357389689999998
0.2269349075,13.12127184875,8.80869373756675,4.15551974793091e-05,0.000141694482019861,1.49463892471778,"SGPL1_HUMAN",26,-9.44053964393132,1.68183707144984e-05,6.274841687897e-05,-0.2269349075,"Non-significant",4.20239722680948,"SGPL1","SGPL1_HUMAN",0.2269349075
0.168055060000004,15.369302035,9.17143649032882,3.1747225519376e-05,0.000113822783455049,1.79713122153217,"RAB2A_HUMAN",20,-9.44007985477803,1.68242285142333e-05,6.274841687897e-05,-0.168055060000004,"Non-significant",4.20239722680948,"RAB2A","RAB2A_HUMAN",0.168055060000004
0.442568777499996,15.24085831625,10.3571889174471,1.39833579501219e-05,5.9415046822082e-05,2.71907633102217,"ADX_HUMAN",9,-9.43927905582661,1.68344362991612e-05,6.27587189587039e-05,-0.442568777499996,"Non-significant",4.20232592988504,"FDX1","ADX_HUMAN",0.442568777499996
0.370571613250004,9.701078414875,9.48846721847186,2.52773760921896e-05,9.46946680360295e-05,2.05329275919022,"MKRN1_HUMAN",14,-9.43740283458574,1.68583796692252e-05,6.28201955048184e-05,-0.370571613250004,"Non-significant",4.20190071635312,"MKRN1","MKRN1_HUMAN",0.370571613250004
0.560205697999999,9.2193022965,9.17758874095409,3.16051022102772e-05,0.00011340970903807,1.80217367287133,"ARP5_HUMAN",17,-9.43394965672293,1.69025471145408e-05,6.29569463669751e-05,-0.560205697999999,"Up in D1CM",4.20095634494591,"ACTR5","ARP5_HUMAN",0.560205697999999
0.437322378500001,9.1439067125,10.0051241863179,1.76782566404872e-05,7.15137847826901e-05,2.45536103783683,"SNX11_HUMAN",10,-9.43188688594895,1.69289925541589e-05,6.30275963953203e-05,-0.437322378500001,"Non-significant",4.20046925470452,"SNX11","SNX11_HUMAN",0.437322378500001
0.535631417499996,15.45034635125,10.6843079936818,1.13166376202684e-05,5.06843456435933e-05,2.95709894264603,"PTMA_HUMAN",7,-9.42996635540259,1.69536560888239e-05,6.30915528356277e-05,-0.535631417499996,"Up in D1CM",4.20002878342544,"PTMA","PTMA_HUMAN",0.535631417499996
0.650325537499999,10.84950959625,9.82000311872143,2.00565747886319e-05,7.88262726861197e-05,2.31341604988438,"SC5A6_HUMAN",8,-9.42857069825172,1.69716044263215e-05,6.31304738347148e-05,-0.650325537499999,"Up in D1CM",4.19976095100165,"SLC5A6","SC5A6_HUMAN",0.650325537499999
0.219747067499998,17.26399398125,8.46023436494588,5.4307398302709e-05,0.000176399637878048,1.1940701270127,"DHSO_HUMAN",40,-9.42629725667949,1.70008867749133e-05,6.32115018199138e-05,-0.219747067499998,"Non-significant",4.1992038912993,"SORD","DHSO_HUMAN",0.219747067499998
0.286697389999999,14.2748222325,9.18547315711151,3.14240127270458e-05,0.000112855987761512,1.80863162541119,"TM9S3_HUMAN",19,-9.42432604458999,1.70263221587216e-05,6.32781611445609e-05,-0.286697389999999,"Non-significant",4.19874614987027,"TM9SF3","TM9S3_HUMAN",0.286697389999999
0.254382370000004,13.607932925,11.5295457798018,6.72163861532452e-06,3.34850424873348e-05,3.54317608131582,"SARNP_HUMAN",11,-9.42155797865743,1.70621116624667e-05,6.33832257395027e-05,-0.254382370000004,"Non-significant",4.19802566219183,"SARNP","SARNP_HUMAN",0.254382370000004
0.510710477750003,8.927099108625,9.56172404770598,2.40032594710582e-05,9.08910485541552e-05,2.11143861698524,"APBA3_HUMAN",11,-9.41818405613999,1.71058485311459e-05,6.35177080480303e-05,-0.510710477750003,"Up in D1CM",4.19710518123668,"APBA3","APBA3_HUMAN",0.510710477750003
-0.359690426749998,9.987564444125,-9.82603528669186,1.99735975559869e-05,7.86717073829034e-05,2.31807794889139,"UBL7_HUMAN",12,9.41232581688231,1.71820887377276e-05,6.37727106870566e-05,0.359690426749998,"Non-significant",4.19536512274285,"UBL7","UBL7_HUMAN",-0.359690426749998
0.216737272499998,13.87004399375,9.03465796890698,3.51010224317383e-05,0.000123690015918529,1.68427795363807,"RMD2_HUMAN",21,-9.40818074852885,1.72362633214756e-05,6.39456265566541e-05,-0.216737272499998,"Non-significant",4.1941891529408,"RMDN2","RMD2_HUMAN",0.216737272499998
-0.459619522499999,15.66421174875,-16.3069803380709,6.0279184475301e-07,5.62838173139648e-06,6.25329853380681,"CD59_HUMAN",5,9.40658438955241,1.72571781735435e-05,6.39950527165852e-05,0.459619522499999,"Non-significant",4.19385359884323,"CD59","CD59_HUMAN",-0.459619522499999
-0.192166569999999,12.3619757875,-8.77471160861663,4.26371091167639e-05,0.000144831223493824,1.46576719568461,"BIN1_HUMAN",24,9.40212278834358,1.73157831597034e-05,6.41607776964664e-05,0.192166569999999,"Non-significant",4.19273038058367,"BIN1","BIN1_HUMAN",-0.192166569999999
0.427620170999999,10.179823517,10.4107661857301,1.35015957356189e-05,5.79160053208812e-05,2.75851353338671,"NAA20_HUMAN",9,-9.40202333226381,1.73170920938974e-05,6.41607776964664e-05,-0.427620170999999,"Non-significant",4.19273038058367,"NAA20","NAA20_HUMAN",0.427620170999999
0.524820327499999,10.83252763875,9.17566601194653,3.16494419404365e-05,0.00011352048770891,1.8005980921412,"SMG5_HUMAN",16,-9.39566509515045,1.74010028328919e-05,6.44433448499321e-05,-0.524820327499999,"Up in D1CM",4.19082192616454,"SMG5","SMG5_HUMAN",0.524820327499999
0.361326452499998,10.89891350375,9.16520946852427,3.18918110516127e-05,0.000114146953441207,1.79202455795257,"SCAF4_HUMAN",18,-9.3894220393037,1.74838368040324e-05,6.4721677831001e-05,-0.361326452499998,"Non-significant",4.18895023269213,"SCAF4","SCAF4_HUMAN",0.361326452499998
-0.181990622499999,13.32504248625,-8.88888069851092,3.91228118898741e-05,0.000135039386330774,1.56239879662548,"ABI1_HUMAN",22,9.38786151985546,1.75046109774501e-05,6.47701342971583e-05,0.181990622499999,"Non-significant",4.18862520246048,"ABI1","ABI1_HUMAN",-0.181990622499999
0.359390734999998,13.552651405,9.10293889890265,3.33792826001062e-05,0.000118414971816622,1.74079490810728,"MGAT1_HUMAN",19,-9.3679555098891,1.77720463804948e-05,6.57098866700917e-05,-0.359390734999998,"Non-significant",4.18236928183697,"MGAT1","MGAT1_HUMAN",0.359390734999998
0.37551140775,8.697805047125,10.2982769878212,1.45356654309401e-05,6.12912075624784e-05,2.67550365361297,"PMF1_HUMAN",10,-9.36779823919473,1.77741774359721e-05,6.57098866700917e-05,-0.37551140775,"Non-significant",4.18236928183697,"PMF1","PMF1_HUMAN",0.37551140775
