"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BM_vs_C","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
0.0667739141284684,21.3068653886542,3.36928680324,0.0111561535485125,0.0719891534895695,-3.19431674440864,"LYRIC_HUMAN",32,4.0569740427345,0.00285488072341881,0.0277229168441031,-0.0667739141284649,"Non-significant",1.55716107771625,"MTDH","Protein LYRIC","LYRIC_HUMAN"
0.155743427564264,19.8854440330326,3.8563196409047,0.00572293998934987,0.0488035051491039,-2.49063222397485,"FXRD1_HUMAN",17,4.05535933612167,0.00286180789372389,0.0277515871027503,-0.155743427564257,"Non-significant",1.55671217469422,"FOXRED1","FAD-dependent oxidoreductase domain-containing protein 1","FXRD1_HUMAN"
-0.110142122999488,22.1628179966873,-3.74199277635303,0.00667316005333523,0.0534043767287938,-2.65315032711809,"IF4B_HUMAN",23,-4.05312865273834,0.00287140700618255,0.0277675397744689,0.110142122999484,"Non-significant",1.55646259737269,"EIF4B","Eukaryotic translation initiation factor 4B","IF4B_HUMAN"
0.275527136751769,20.5090268078612,6.45110734962195,0.000289301847453155,0.0101502788890348,0.689592289407266,"PGK2_HUMAN",4,4.0535557248549,0.00286956658008677,0.0277675397744689,-0.275527136751773,"Non-significant",1.55646259737269,"PGK2","Phosphoglycerate kinase 2","PGK2_HUMAN"
-0.144422583543705,21.744043757018,-3.69731425523998,0.00708972253669451,0.0550031901752756,-2.7171289207475,"PCNA_HUMAN",23,-4.04456082710765,0.00290859520424265,0.0280882596348854,0.144422583543701,"Non-significant",1.55147516910676,"PCNA","Proliferating cell nuclear antigen","PCNA_HUMAN"
-0.109104517883591,19.4162759475764,-3.52265883472848,0.00900815807317298,0.0640808621293377,-2.96963410760357,"KPBB_HUMAN",32,-4.03295838678672,0.0029597719843685,0.0284687812359964,0.109104517883591,"Non-significant",1.54563112483798,"PHKB","Phosphorylase b kinase regulatory subunit beta","KPBB_HUMAN"
-0.29747275560306,17.1504392991518,-3.94651797551689,0.00507667924170627,0.0460928146496661,-2.36366099575366,"MTMRA_HUMAN",8,-4.03372424649813,0.00295636459460259,0.0284687812359964,0.297472755603067,"Non-significant",1.54563112483798,"MTMR10","Myotubularin-related protein 10","MTMRA_HUMAN"
0.215720790695151,19.3421633325222,3.94278876633029,0.00510176972339586,0.0462604626087661,-2.3688883196725,"T106B_HUMAN",11,4.03285521284218,0.00296023133447914,0.0284687812359964,-0.215720790695155,"Non-significant",1.54563112483798,"TMEM106B","Transmembrane protein 106B","T106B_HUMAN"
-0.0786684106397217,20.2398249498354,-3.67970795987957,0.00726151161998723,0.0558984279280604,-2.7424111847355,"OXSM_HUMAN",25,-4.02959961042996,0.00297476482663104,0.0285691994766683,0.0786684106397146,"Non-significant",1.54410192859648,"OXSM","3-oxoacyl-[acyl-carrier-protein] synthase, mitochondrial","OXSM_HUMAN"
0.178662482376971,19.7770138178215,3.84296004142292,0.00582601447547945,0.0493057370518758,-2.50953294031189,"CLCN7_HUMAN",15,4.02565887371645,0.00299245822895335,0.0286800065143642,-0.178662482376968,"Non-significant",1.54242075435877,"CLCN7","H(+)/Cl(-) exchange transporter 7","CLCN7_HUMAN"
-0.106593178189968,24.2266505991338,-3.4972756646352,0.00933058942106995,0.0656054132305241,-3.00663680564732,"RS3_HUMAN",33,-4.02520171939364,0.00299451801045137,0.0286800065143642,0.106593178189968,"Non-significant",1.54242075435877,"RPS3","Small ribosomal subunit protein uS3","RS3_HUMAN"
0.0760846895514042,20.2295515461299,3.1552025569234,0.0151168072085054,0.0855053309305074,-3.51195629366912,"HCFC1_HUMAN",51,4.02261343433724,0.00300620834650127,0.0287525296921532,-0.0760846895514007,"Non-significant",1.54132393939132,"HCFC1","Host cell factor 1","HCFC1_HUMAN"
-0.148197248063063,19.4692277825652,-4.99732948198527,0.00137397771876497,0.0231717691604276,-0.971646986860592,"CB072_HUMAN",9,-4.02127715885415,0.00301226275869902,0.0287710240509392,0.14819724806306,"Non-significant",1.54104467993251,"C2orf72","Uncharacterized protein C2orf72","CB072_HUMAN"
0.269211338690852,20.250732213078,6.60974912605536,0.000247871269514991,0.00920551704124292,0.853709874531511,"TX1B3_HUMAN",4,4.01956729844806,0.0030200286883847,0.0288057927627076,-0.269211338690852,"Non-significant",1.54052016807739,"TAX1BP3","Tax1-binding protein 3","TX1B3_HUMAN"
0.184342363775755,21.4179498751601,5.13563858268803,0.00117069697218192,0.0211823901588618,-0.800674898964128,"CBX3_HUMAN",7,4.01410954625838,0.00304495941452922,0.0290039653918731,-0.184342363775755,"Non-significant",1.53754262175351,"CBX3","Chromobox protein homolog 3","CBX3_HUMAN"
-0.290275353427429,22.6075749232892,-3.93870564179859,0.005129395813261,0.0462725338245163,-2.37461395186935,"ERG28_HUMAN",8,-4.01191348779444,0.00305505241343914,0.0290209196607239,0.290275353427432,"Non-significant",1.53728882907095,"ERG28","Ergosterol biosynthetic protein 28 homolog","ERG28_HUMAN"
-0.0995660189109593,19.4676847514211,-3.64648025228093,0.00759807764866501,0.0577255474896399,-2.79023250094692,"TRI47_HUMAN",25,-4.01202509449176,0.00305453861837188,0.0290209196607239,0.0995660189109593,"Non-significant",1.53728882907095,"TRIM47","E3 ubiquitin-protein ligase TRIM47","TRI47_HUMAN"
0.379441198889914,17.3495364755543,3.94848634350999,0.00506348989593048,0.0460713408824639,-2.36090266599544,"AF17_HUMAN",6,4.01011316225764,0.00306335311135403,0.0290602329123286,-0.379441198889918,"Non-significant",1.53670090923505,"MLLT6","Protein AF-17","AF17_HUMAN"
-0.248937150295514,18.6670179243734,-3.76277289492931,0.00648849047818156,0.0526774889751903,-2.62348208363962,"MDR1_HUMAN",13,-4.00633215132664,0.00308086406830499,0.0291471448846957,0.248937150295518,"Non-significant",1.53540398023774,"ABCB1","ATP-dependent translocase ABCB1","MDR1_HUMAN"
-0.178866528419569,20.836379271996,-3.86646080198215,0.0056460160139872,0.0485518179215096,-2.47630100817031,"RDH14_HUMAN",14,-4.00662610924122,0.00307949886503302,0.0291471448846957,0.178866528419569,"Non-significant",1.53540398023774,"RDH14","Retinol dehydrogenase 14","RDH14_HUMAN"
0.131698664785475,19.1221963484964,3.9478551085325,0.00506771552531255,0.0460713408824639,-2.36178717470754,"TBL1R_HUMAN",16,4.00313896041312,0.00309573535750906,0.0292482060434753,-0.131698664785471,"Non-significant",1.53390076648137,"TBL1XR1","F-box-like/WD repeat-containing protein TBL1XR1","TBL1R_HUMAN"
0.522776490795859,19.0630496081254,3.99596123549757,0.00475638504429837,0.0447111242674674,-2.29453869873612,"LYSC_HUMAN",4,4.00210746659044,0.00310055547198016,0.0292541598721155,-0.522776490795849,"Up in BM",1.53381236954586,"LYZ;cRAP-LYZ","Lysozyme C","LYSC_HUMAN"
0.0881447687407224,19.3926770598784,3.79874993398815,0.00618169784398265,0.0509570417316256,-2.57225129176077,"ACSM3_HUMAN",22,3.99958264522073,0.00311238744240186,0.029326166157692,-0.088144768740726,"Non-significant",1.53274470910908,"ACSM3","Acyl-coenzyme A synthetase ACSM3, mitochondrial","ACSM3_HUMAN"
0.122969060087858,18.8757025631965,3.46408976323178,0.00977094105144469,0.0670863759227918,-3.05512563858606,"PKP4_HUMAN",38,3.99657686033113,0.00312653580056222,0.0294197748780666,-0.122969060087861,"Non-significant",1.53136065484396,"PKP4","Plakophilin-4","PKP4_HUMAN"
-0.107028337637992,18.9426629858261,-3.69031552323506,0.00715748012981172,0.0552804494096742,-2.72717421502377,"GOLI4_HUMAN",23,-3.9944402109142,0.00313663456556282,0.0294750774384383,0.107028337638003,"Non-significant",1.53054504523059,"GOLIM4","Golgi integral membrane protein 4","GOLI4_HUMAN"
-0.124905072454254,21.0573836546612,-3.90904877990431,0.00533498964201014,0.0471505033930567,-2.41627010560041,"RDH13_HUMAN",17,-3.9930993714276,0.00314298963515885,0.0294950989686547,0.124905072454254,"Non-significant",1.53025014224891,"RDH13","Retinol dehydrogenase 13","RDH13_HUMAN"
0.0889184867350252,20.1197047680271,3.47841159380873,0.00957822675930818,0.0666087442564639,-3.03418426009784,"NUCB2_HUMAN",30,3.99094474004657,0.00315323038346242,0.0295050919580194,-0.0889184867350252,"Non-significant",1.53010302746463,"NUCB2","Nucleobindin-2","NUCB2_HUMAN"
0.114845690050373,19.6288483940746,3.74690291086693,0.00662901780890487,0.0532609923380596,-2.64613492025571,"PHAR4_HUMAN",21,3.99176539275914,0.00314932573743475,0.0295050919580194,-0.114845690050377,"Non-significant",1.53010302746463,"PHACTR4","Phosphatase and actin regulator 4","PHAR4_HUMAN"
-0.0803464674321717,20.7392917977695,-3.69477673874628,0.00711420896175157,0.0550680786817621,-2.72077029967656,"SNX5_HUMAN",24,-3.98973020350418,0.00315901854221747,0.0295050919580194,0.0803464674321752,"Non-significant",1.53010302746463,"SNX5","Sorting nexin-5","SNX5_HUMAN"
0.118134230240788,21.749626426194,3.87968829441128,0.0055473601568991,0.0482514087493649,-2.45762931077041,"TADBP_HUMAN",18,3.98932377151296,0.00316095800409603,0.0295050919580194,-0.118134230240781,"Non-significant",1.53010302746463,"TARDBP","TAR DNA-binding protein 43","TADBP_HUMAN"
0.158488342174532,19.5958783906446,4.66473761049395,0.00204180129484675,0.0293935188466392,-1.39445756953956,"CEBPB_HUMAN",9,3.98484730948793,0.00318240305617879,0.0296656049909751,-0.158488342174529,"Non-significant",1.52774679037177,"CEBPB","CCAAT/enhancer-binding protein beta","CEBPB_HUMAN"
-0.156414182058413,20.7764230674519,-3.55139339371208,0.00865753301509192,0.062965516157679,-2.92783682980557,"PIGT_HUMAN",30,-3.98179129905757,0.00319713181885918,0.0296840084564824,0.156414182058406,"Non-significant",1.52747745335979,"PIGT","GPI transamidase component PIG-T","PIGT_HUMAN"
-0.0764422366490898,23.7083854825606,-3.5408732964089,0.00878416964999603,0.063375348255357,-2.94312805042622,"RL6_HUMAN",27,-3.98298311915082,0.0031913791389199,0.0296840084564824,0.0764422366490862,"Non-significant",1.52747745335979,"RPL6","Large ribosomal subunit protein eL6","RL6_HUMAN"
-0.249441676075509,19.3187461394711,-3.80420411225297,0.00613657332813154,0.0509368329860386,-2.56449960941164,"SNTB2_HUMAN",11,-3.98206320729869,0.00319581840431328,0.0296840084564824,0.249441676075506,"Non-significant",1.52747745335979,"SNTB2","Beta-2-syntrophin","SNTB2_HUMAN"
0.143896395910687,23.5139977638863,3.76563053395647,0.00646353009763103,0.0525913089303289,-2.61940659703486,"SODM_HUMAN",18,3.9746799434395,0.00323168619550964,0.0299649840863855,-0.143896395910687,"Non-significant",1.52338594860981,"SOD2","Superoxide dismutase [Mn], mitochondrial","SODM_HUMAN"
0.283985152871598,21.380514240064,4.64550303328847,0.00209013676479589,0.0294333003619892,-1.41941668046319,"CHCH2_HUMAN",5,3.97317235072251,0.00323906238165959,0.0299935458206197,-0.283985152871594,"Non-significant",1.52297218914876,"CHCHD2","Coiled-coil-helix-coiled-coil-helix domain-containing protein 2","CHCH2_HUMAN"
0.152682099696225,19.9355192188269,5.338585122489,0.000930008285261951,0.0196172744643473,-0.554899196063579,"FWCH2_HUMAN",8,3.96751023120129,0.00326692514286548,0.0302114852284593,-0.152682099696225,"Non-significant",1.51982792382739,"FLYWCH2","FLYWCH family member 2","FWCH2_HUMAN"
-0.123153258621272,23.9000197639422,-3.46870023946464,0.00970845270912838,0.0670469009051774,-3.04838167233229,"HYEP_HUMAN",34,-3.96327685904598,0.00328792307846119,0.0303253354475774,0.123153258621279,"Non-significant",1.51819438643085,"EPHX1","Epoxide hydrolase 1","HYEP_HUMAN"
-0.165776134330777,19.9656968174829,-4.89260094831044,0.00155384999557914,0.0249976513113677,-1.1029995182615,"IMP4_HUMAN",8,-3.96329576139552,0.00328782900373806,0.0303253354475774,0.165776134330773,"Non-significant",1.51819438643085,"IMP4","U3 small nucleolar ribonucleoprotein protein IMP4","IMP4_HUMAN"
-0.134512214980518,24.3640856486051,-3.88276366487316,0.00552469149527302,0.0481565493383224,-2.45329159290988,"APT_HUMAN",16,-3.96073690494894,0.00330059010499953,0.0303619500831446,0.134512214980518,"Non-significant",1.51767033807462,"APRT","Adenine phosphoribosyltransferase","APT_HUMAN"
0.157110247392506,19.3946074557057,4.64570664092732,0.00208961857375361,0.0294333003619892,-1.41915218511815,"HDAC2_HUMAN",9,3.96108838580633,0.00329883415329533,0.0303619500831446,-0.157110247392506,"Non-significant",1.51767033807462,"HDAC2","Histone deacetylase 2","HDAC2_HUMAN"
0.137962718069794,19.9727981584297,3.86220389601373,0.00567816874624921,0.0487038994917838,-2.48231505116529,"CIAO1_HUMAN",16,3.95783336291094,0.00331513375614233,0.03037567439027,-0.137962718069797,"Non-significant",1.51747407122996,"CIAO1","Probable cytosolic iron-sulfur protein assembly protein CIAO1","CIAO1_HUMAN"
-0.137927495144105,19.4721948183618,-3.9284791407592,0.00519930249283178,0.0464869345932013,-2.38896439295862,"CMBL_HUMAN",15,-3.958665896211,0.00331095672065253,0.03037567439027,0.137927495144108,"Non-significant",1.51747407122996,"CMBL","Carboxymethylenebutenolidase homolog","CMBL_HUMAN"
0.145746744037901,21.172168522589,3.49454935228849,0.00936595030052056,0.0657216733650599,-3.01061555766515,"PTPRA_HUMAN",34,3.95900082776101,0.00330927785556004,0.03037567439027,-0.145746744037897,"Non-significant",1.51747407122996,"PTPRA","Receptor-type tyrosine-protein phosphatase alpha","PTPRA_HUMAN"
-0.103553110111481,20.978997710379,-3.33497549111534,0.0117080545330327,0.0735971896600696,-3.24492820497754,"ACOHC_HUMAN",44,-3.95477359204876,0.00333053345407998,0.0304368908067885,0.103553110111481,"Non-significant",1.51659971374183,"ACO1","Cytoplasmic aconitate hydratase","ACOHC_HUMAN"
0.0770245965847245,21.4252766935146,3.09190854161314,0.0165560161434629,0.0898167091792216,-3.60663284136934,"SAMH1_HUMAN",57,3.95523286019746,0.003328217150597,0.0304368908067885,-0.077024596584728,"Non-significant",1.51659971374183,"SAMHD1","Deoxynucleoside triphosphate triphosphohydrolase SAMHD1","SAMH1_HUMAN"
-0.116520141724184,23.3027266404317,-3.63634977649731,0.00770400553882871,0.0582766702839675,-2.80483985683777,"GALM_HUMAN",23,-3.95272574343021,0.00334088251603685,0.0304517516017876,0.11652014172418,"Non-significant",1.51638772145107,"GALM","Galactose mutarotase","GALM_HUMAN"
0.138048198771198,20.9409837690758,3.85648182838588,0.00572170084954716,0.0488035051491039,-2.49040291509157,"SMAD3_HUMAN",16,3.95317624851269,0.00333860291207572,0.0304517516017876,-0.138048198771195,"Non-significant",1.51638772145107,"SMAD3","Mothers against decapentaplegic homolog 3","SMAD3_HUMAN"
-0.212322507754774,20.788729648435,-3.72916630565542,0.00678997538843286,0.0540272078326448,-2.67149110003143,"DHB7_HUMAN",14,-3.94999302282053,0.00335474576165103,0.0304588230271099,0.212322507754774,"Non-significant",1.51628688244145,"HSD17B7","3-keto-steroid reductase/17-beta-hydroxysteroid dehydrogenase 7","DHB7_HUMAN"
0.138209466805876,18.9281697463505,3.85226227311176,0.00575403374849657,0.048944620563807,-2.49636989712929,"FAF1_HUMAN",16,3.95014365000993,0.00335398003658662,0.0304588230271099,-0.138209466805876,"Non-significant",1.51628688244145,"FAF1","FAS-associated factor 1","FAF1_HUMAN"
0.274192934434019,18.3273958216339,4.71859518679088,0.00191287305026745,0.0287218916924028,-1.32486636535819,"SERC3_HUMAN",5,3.95124462026829,0.00334838878808431,0.0304588230271099,-0.274192934434026,"Non-significant",1.51628688244145,"SERINC3","Serine incorporator 3","SERC3_HUMAN"
-0.112838365315433,20.1764662322251,-3.63767437075226,0.00769006513504,0.0582766702839675,-2.80292916782919,"DDX47_HUMAN",23,-3.94906380556856,0.00335947360712479,0.0304621360064224,0.112838365315433,"Non-significant",1.51623964718257,"DDX47","Probable ATP-dependent RNA helicase DDX47","DDX47_HUMAN"
-0.402461348308233,17.2080721957817,-3.7582903844645,0.00652785359733146,0.0526898409889811,-2.62987707922289,"BPL1_HUMAN",7,-3.94801035705925,0.00336484207808254,0.0304712417498992,0.402461348308236,"Non-significant",1.51610984724957,"HLCS","Biotin--protein ligase","BPL1_HUMAN"
0.138101412245287,19.3593040560154,4.09136560689533,0.00419868440619378,0.041759564849067,-2.16213770265971,"KS6B1_HUMAN",13,3.943407321545,0.0033884064048369,0.0306052438791348,-0.138101412245291,"Non-significant",1.5142041554577,"RPS6KB1","Ribosomal protein S6 kinase beta-1","KS6B1_HUMAN"
0.0698037499091093,19.5242651609169,2.85958845760905,0.0232090178714094,0.109490109985257,-3.95639026729366,"MACF1_HUMAN",183,3.94370965745979,0.00338685330508877,0.0306052438791348,-0.0698037499091129,"Non-significant",1.5142041554577,"MACF1","Microtubule-actin cross-linking factor 1, isoforms 1/2/3/4/5","MACF1_HUMAN"
-0.168815410201518,19.7860284012202,-3.63678261423678,0.00769944724007317,0.0582766702839675,-2.80421547684922,"AP3M1_HUMAN",20,-3.94184000615461,0.00339646980577932,0.0306384395141489,0.168815410201521,"Non-significant",1.51373335808815,"AP3M1","AP-3 complex subunit mu-1","AP3M1_HUMAN"
0.113552114739196,21.2403893223951,3.69745334362023,0.00708838299865594,0.0550031901752756,-2.71692935040066,"RRAS2_HUMAN",21,3.93967286273702,0.00340765265112883,0.0306600912502339,-0.113552114739196,"Non-significant",1.51342655693715,"RRAS2","Ras-related protein R-Ras2","RRAS2_HUMAN"
0.447129347464834,17.2942142870828,4.57743911920712,0.00227153892453092,0.0306740305316328,-1.50818315863162,"USF2_HUMAN",3,3.94021195043376,0.00340486722373983,0.0306600912502339,-0.447129347464834,"Non-significant",1.51342655693715,"USF2","Upstream stimulatory factor 2","USF2_HUMAN"
0.153164208724121,20.251968989921,3.60873625618935,0.00800090353878366,0.0597662585970254,-2.84472108850125,"VASP_HUMAN",22,3.93714670182866,0.0034207373329833,0.0307382085699992,-0.153164208724121,"Non-significant",1.51232144688295,"VASP","Vasodilator-stimulated phosphoprotein","VASP_HUMAN"
-0.175480492952119,18.3255792341546,-4.12616595867839,0.00401331548613129,0.0412596141881756,-2.11416594749267,"DDX28_HUMAN",10,-3.93475098944305,0.00343319550248666,0.0307709512174093,0.175480492952119,"Non-significant",1.51185907827036,"DDX28","Probable ATP-dependent RNA helicase DDX28","DDX28_HUMAN"
-0.55269742612828,16.6067479537384,-3.87031199765355,0.00561709754572103,0.0484778430954564,-2.47086226643283,"DMXL1_HUMAN",4,-3.9348118921918,0.00343287820182556,0.0307709512174093,0.552697426128287,"Up in C",1.51185907827036,"DMXL1","DmX-like protein 1","DMXL1_HUMAN"
-0.0692506725528155,22.2959832236744,-3.24726495669513,0.0132556647041738,0.0791034623628559,-3.37483889390946,"AL9A1_HUMAN",34,-3.93371829820321,0.00343858050974731,0.0307797039987894,0.0692506725528119,"Non-significant",1.51173556099286,"ALDH9A1","4-trimethylaminobutyraldehyde dehydrogenase","AL9A1_HUMAN"
-0.130184523061114,20.0296257311565,-3.45393311901793,0.00991012595380694,0.0677693432022332,-3.06999067447085,"CAN7_HUMAN",34,-3.93262121582089,0.00344431108713691,0.0307915237008834,0.130184523061118,"Non-significant",1.5115688197518,"CAPN7","Calpain-7","CAN7_HUMAN"
-0.156577995999214,19.7982790539991,-4.02513433706758,0.00457774783734471,0.043979030957642,-2.25391547338689,"CRTAP_HUMAN",12,-3.93042124344087,0.00345583307438767,0.0308156149749357,0.156577995999214,"Non-significant",1.51122916080509,"CRTAP","Cartilage-associated protein","CRTAP_HUMAN"
-0.0933110336152083,21.3839542659466,-3.10575584807546,0.0162291915327218,0.0890119523027992,-3.58589341245768,"GCN1_HUMAN",172,-3.93082773021325,0.00345370109782936,0.0308156149749357,0.0933110336152083,"Non-significant",1.51122916080509,"GCN1","Stalled ribosome sensor GCN1","GCN1_HUMAN"
0.153745505164149,23.0920648968858,3.58198336939351,0.00830032456442963,0.0609388707769166,-2.88344863211128,"PP2AB_HUMAN",23,3.92726680841183,0.00347242516979,0.0309240721115737,-0.153745505164153,"Non-significant",1.50970332267278,"PPP2CB","Serine/threonine-protein phosphatase 2A catalytic subunit beta isoform","PP2AB_HUMAN"
0.0700821463193577,20.7362750319002,2.95793827878672,0.0201018097259546,0.0997363460739032,-3.80795677226881,"NUP98_HUMAN",67,3.92590524537449,0.00347961293390336,0.0309486082860041,-0.0700821463193542,"Non-significant",1.50935887579728,"NUP98","Nuclear pore complex protein Nup98-Nup96","NUP98_HUMAN"
-0.0596151232660169,21.2047317189149,-3.05665710504962,0.017419843559862,0.0924204770022463,-3.65949256676812,"SC24A_HUMAN",38,-3.92369743732107,0.00349130157370614,0.0310130630885703,0.059615123266024,"Non-significant",1.50845533738192,"SEC24A","Protein transport protein Sec24A","SC24A_HUMAN"
-0.292821450969655,20.4580902882222,-3.75842042787863,0.00652670799455143,0.0526898409889811,-2.62969151499195,"MPC2_HUMAN",9,-3.91933697127389,0.00351450917967296,0.0311795464961583,0.292821450969655,"Non-significant",1.5061302058774,"MPC2","Mitochondrial pyruvate carrier 2","MPC2_HUMAN"
-0.465440400133957,17.1665288335424,-4.42307665032527,0.00275037574611087,0.0336864010630628,-1.71206742082663,"I13R1_HUMAN",3,-3.91641356434431,0.00353015977270362,0.0312786491535744,0.465440400133957,"Non-significant",1.50475201129686,"IL13RA1","Interleukin-13 receptor subunit alpha-1","I13R1_HUMAN"
-0.105879327912678,24.0397334261976,-3.40511830544416,0.0106093619898776,0.0702128582116826,-3.14159409516762,"ACY1_HUMAN",33,-3.91316352734569,0.00354764563649147,0.031354002321498,0.105879327912678,"Non-significant",1.50370701383813,"ACY1","Aminoacylase-1","ACY1_HUMAN"
-0.110356286311703,21.2418923527917,-3.55059637950821,0.00866705812111096,0.0629691985448457,-2.92899484968992,"PUR8_HUMAN",25,-3.91321724160542,0.00354735589885224,0.031354002321498,0.110356286311699,"Non-significant",1.50370701383813,"ADSL","Adenylosuccinate lyase","PUR8_HUMAN"
2.52437618409124,17.1819283090088,3.56068935833574,0.0085472642183457,0.0624236388833574,-2.91433586987359,"CO1A1_HUMAN",2,3.90173511721304,0.00360986438490003,0.0318233246658738,-2.52437618409124,"Up in BM",1.49725445043999,"COL1A1","Collagen alpha-1(I) chain","CO1A1_HUMAN"
-0.127911511979072,21.5086133172758,-3.92677117743646,0.0052110782583779,0.0464869345932013,-2.39136252201641,"GNA1_HUMAN",15,-3.90249985027536,0.0036056651711124,0.0318233246658738,0.127911511979072,"Non-significant",1.49725445043999,"GNPNAT1","Glucosamine 6-phosphate N-acetyltransferase","GNA1_HUMAN"
0.0851513014479224,21.9243936229744,3.31574222849642,0.0120301137877079,0.0748391874970999,-3.27335087263444,"P4HA2_HUMAN",34,3.90087029706766,0.00361461942171569,0.0318250602804779,-0.0851513014479153,"Non-significant",1.49723076506774,"P4HA2","Prolyl 4-hydroxylase subunit alpha-2","P4HA2_HUMAN"
0.186114858887457,21.8491021678223,3.89480342814155,0.00543690713675213,0.0478091758549161,-2.43632232030402,"GDE1_HUMAN",11,3.89475767319326,0.00364841799395147,0.0320257341590109,-0.186114858887457,"Non-significant",1.4945009056878,"GDE1","Glycerophosphodiester phosphodiesterase 1","GDE1_HUMAN"
0.729023279711964,16.4039931259185,3.80108692032177,0.0061623192577522,0.0509368329860386,-2.56892939387676,"HBP1_HUMAN",3,3.8942622030601,0.00365117221291502,0.0320257341590109,-0.729023279711967,"Up in BM",1.4945009056878,"HBP1","HMG box-containing protein 1","HBP1_HUMAN"
0.0759005725143034,21.7908159286786,2.92560479492474,0.0210720903193615,0.102992527689469,-3.85670540532008,"PRP8_HUMAN",141,3.89586469164008,0.00364227224032538,0.0320257341590109,-0.0759005725143034,"Non-significant",1.4945009056878,"PRPF8","Pre-mRNA-processing-splicing factor 8","PRP8_HUMAN"
-0.131340768853715,19.247724718476,-3.67464046872987,0.00731178462133241,0.0561615844071979,-2.74969530574705,"AACS_HUMAN",19,-3.89014133454056,0.00367416470661229,0.0321707192729622,0.131340768853711,"Non-significant",1.49253922903318,"AACS","Acetoacetyl-CoA synthetase","AACS_HUMAN"
-0.084002626473584,21.8315108950928,-4.08583560878833,0.0042289896713929,0.0419414856330472,-2.16977674361818,"MCAT_HUMAN",18,-3.8896498925544,0.00367691692635689,0.0321707192729622,0.084002626473584,"Non-significant",1.49253922903318,"SLC25A20","Mitochondrial carnitine/acylcarnitine carrier protein","MCAT_HUMAN"
0.0509489397323009,20.2817992410364,2.62487920258429,0.0328289708156308,0.134219871071446,-4.31176147418643,"TF3C1_HUMAN",64,3.88854510734904,0.00368311201459742,0.0321845908459564,-0.0509489397323009,"Non-significant",1.49235200756881,"GTF3C1","General transcription factor 3C polypeptide 1","TF3C1_HUMAN"
0.0836655135127238,19.551138830631,3.33479464933715,0.01171103948902,0.0735971896600696,-3.24519527743703,"ELMO2_HUMAN",32,3.88623869142957,0.00369608086987164,0.0322575457918047,-0.0836655135127238,"Non-significant",1.49136867754289,"ELMO2","Engulfment and cell motility protein 2","ELMO2_HUMAN"
-0.165788677540103,18.902336569301,-3.90651149247682,0.00535298980648773,0.0472128018008276,-2.41983962998058,"STXB1_HUMAN",12,-3.88480384401921,0.00370417330903687,0.0322878127886335,0.165788677540107,"Non-significant",1.49096137356444,"STXBP1","Syntaxin-binding protein 1","STXB1_HUMAN"
-0.128426360431845,20.1357869317635,-3.44702845711724,0.0100059586406838,0.068058502104721,-3.0801027629181,"PGES2_HUMAN",30,-3.88248528801076,0.0037172894403952,0.0323571712989123,0.128426360431849,"Non-significant",1.49002945192286,"PTGES2","Prostaglandin E synthase 2","PGES2_HUMAN"
-0.102913796890121,20.0970143169847,-3.49836922807394,0.00931644593904059,0.0656054132305241,-3.00504111064501,"PRP4K_HUMAN",26,-3.88176059720739,0.00372139910527451,0.0323571712989123,0.102913796890121,"Non-significant",1.49002945192286,"PRP4K","Serine/threonine-protein kinase PRP4 homolog","PRP4K_HUMAN"
0.103953900424166,19.6417213931362,3.47431240267809,0.00963296560088034,0.0668562284546188,-3.04017572710355,"NUDC1_HUMAN",27,3.88067356663519,0.00372757258400044,0.0323705370416556,-0.103953900424173,"Non-significant",1.48985009539839,"NUDCD1","NudC domain-containing protein 1","NUDC1_HUMAN"
0.115231675356853,21.6315186941977,3.62746833190993,0.00779818245642,0.0588615242278102,-2.81765671986355,"MAT2B_HUMAN",21,3.87476020757815,0.00376134609018009,0.0325953590602245,-0.115231675356849,"Non-significant",1.48684423054601,"MAT2B","Methionine adenosyltransferase 2 subunit beta","MAT2B_HUMAN"
0.203364875270065,19.6891102541826,3.66643657228134,0.00739397031823413,0.05664141854407,-2.7614946603232,"TR10B_HUMAN",14,3.87450716103871,0.00376279853946447,0.0325953590602245,-0.203364875270061,"Non-significant",1.48684423054601,"TNFRSF10B","Tumor necrosis factor receptor superfamily member 10B","TR10B_HUMAN"
0.0978256770663677,20.0229557332153,3.41801130090966,0.0104196886984867,0.0695509239893249,-3.12265684900025,"TNPO3_HUMAN",29,3.87079986797327,0.00378414598362502,0.0327396620293307,-0.0978256770663677,"Non-significant",1.48492580811144,"TNPO3","Transportin-3","TNPO3_HUMAN"
-0.258983944723305,18.2999404743872,-4.75735369118026,0.0018256334971004,0.0281381304122626,-1.27505442264817,"GRTP1_HUMAN",5,-3.86957270060531,0.0037912404784002,0.0327604468071661,0.258983944723305,"Non-significant",1.4846501836954,"GRTP1","Growth hormone-regulated TBC protein 1","GRTP1_HUMAN"
0.0941049795377857,27.5097610952946,3.19976073896272,0.0141835581910335,0.0823873571462528,-3.44549941955826,"ALDOA_HUMAN",49,3.86593314716532,0.00381236428526273,0.032884728512512,-0.0941049795377893,"Non-significant",1.48300573920855,"ALDOA","Fructose-bisphosphate aldolase A","ALDOA_HUMAN"
