"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","Null_vs_HBVM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Ids"
-0.174545800223832,22.4098928919977,-1.76075312502187,0.108573955140184,0.354253709769618,-4.79000764361489,"O00264",12,-1.82798388681537,0.0958027946205849,0.336038647761329,0.174545800223836,"Non-significant",0.473610771585591,"PGRMC1","Membrane-associated progesterone receptor component 1","O00264"
0.283498210119831,19.2567811260337,1.76567665016033,0.107709605559877,0.354253709769618,-4.78309036684336,"O00541",19,1.82611016839679,0.0961012022159136,0.336038647761329,-0.283498210119831,"Non-significant",0.473610771585591,"PES1","Pescadillo homolog","O00541"
-0.127929287362033,18.3466423922327,-1.74592704796646,0.111215070903552,0.355142536340043,-4.81077828892643,"O14639",10,-1.81215733631115,0.09835022654964,0.336038647761329,0.127929287362033,"Non-significant",0.473610771585591,"ABLIM1","Actin-binding LIM protein 1","O14639"
0.431732727836735,17.6858903523851,1.77518285868992,0.106058490651694,0.35361489844654,-4.76970726957033,"O15213",15,1.826692180498,0.0960084201757957,0.336038647761329,-0.431732727836746,"Non-significant",0.473610771585591,"WDR46","WD repeat-containing protein 46","O15213"
0.150385802504601,19.5168436865316,1.72336270205162,0.115346944294196,0.358064466552086,-4.84221666867191,"O43172",17,1.81247270426131,0.0982988658361833,0.336038647761329,-0.150385802504605,"Non-significant",0.473610771585591,"PRPF4","U4/U6 small nuclear ribonucleoprotein Prp4","O43172"
-0.071501812983243,22.2652140550238,-1.61711794709858,0.136725664768309,0.369733123330281,-4.98728165150578,"O43488",16,-1.82868884396141,0.0956907434073216,0.336038647761329,0.0715018129832394,"Non-significant",0.473610771585591,"AKR7A2","Aflatoxin B1 aldehyde reductase member 2","O43488"
0.245180433613598,20.1449526892806,1.91841962692906,0.0838379147632715,0.349840904214471,-4.56394381808868,"O43924",2,1.81359059463197,0.0981170040471782,0.336038647761329,-0.245180433613594,"Non-significant",0.473610771585591,"PDE6D","Retinal rod rhodopsin-sensitive cGMP 3',5'-cyclic phosphodiesterase subunit delta","O43924"
0.331180332573375,17.4247063157946,1.94865536250414,0.0797378724047746,0.349840904214471,-4.51959493309391,"O60683",1,1.82417889132001,0.0964096674010223,0.336038647761329,-0.331180332573382,"Non-significant",0.473610771585591,"PEX10","Peroxisome biogenesis factor 10","O60683"
0.150899105601411,17.3723425658216,1.74770063903655,0.110896072310154,0.354636898571187,-4.80829827963335,"O75448",10,1.80819343912618,0.098997880367651,0.336038647761329,-0.150899105601408,"Non-significant",0.473610771585591,"MED24","Mediator of RNA polymerase II transcription subunit 24","O75448"
-0.190517572904234,17.3210925791523,-1.81738891217763,0.0990039138048536,0.350514327802961,-4.70986179299104,"O75781",6,-1.83281530295682,0.0950372585262206,0.336038647761329,0.190517572904241,"Non-significant",0.473610771585591,"PALM","Paralemmin-1","O75781"
0.186965413715185,21.5504308261454,1.75338372737071,0.109879512024844,0.354253709769618,-4.80034298222929,"O75884",11,1.8136364496769,0.0981095507817544,0.336038647761329,-0.186965413715189,"Non-significant",0.473610771585591,"RBBP9","Serine hydrolase RBBP9","O75884"
-0.191971720793703,18.825721528682,-1.80613785294003,0.100841136416273,0.350914678285107,-4.72588208500815,"O95721",6,-1.82231899435707,0.0967075884700291,0.336038647761329,0.191971720793703,"Non-significant",0.473610771585591,"SNAP29","Synaptosomal-associated protein 29","O95721"
0.142114552404816,20.4004625068287,1.72054339532982,0.115872873514413,0.358064466552086,-4.84612982732884,"P05166",26,1.83171390623451,0.0952112793219727,0.336038647761329,-0.142114552404813,"Non-significant",0.473610771585591,"PCCB","Propionyl-CoA carboxylase beta chain, mitochondrial","P05166"
-0.164916886782574,23.2296890321014,-1.79070379313454,0.103412355100289,0.351406106531435,-4.74777975617552,"P05387",8,-1.8317517663904,0.0952052925683419,0.336038647761329,0.164916886782564,"Non-significant",0.473610771585591,"RPLP2","60S acidic ribosomal protein P2","P05387"
-0.0984463412003187,19.2456489234481,-1.6606312303801,0.127573897584481,0.363150160815031,-4.92847868512504,"P12429",18,-1.80516749613165,0.0994949035489654,0.336038647761329,0.0984463412003151,"Non-significant",0.473610771585591,"ANXA3","Annexin A3","P12429"
0.535600289830537,21.3781194978829,1.77234014469372,0.106549796505832,0.353709988506802,-4.77371308708013,"P13489",24,1.82341388785527,0.0965321049093384,0.336038647761329,-0.535600289830544,"Non-significant",0.473610771585591,"RNH1","Ribonuclease inhibitor","P13489"
0.843589016382211,19.3218501736158,1.76646253935427,0.107572221300655,0.354253709769618,-4.78198533708382,"P17568",3,1.80593992443123,0.0993678129625122,0.336038647761329,-0.843589016382211,"Non-significant",0.473610771585591,"NDUFB7","NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 7","P17568"
0.276850835962687,18.0205035566537,1.76126399597513,0.108483975904234,0.354253709769618,-4.78929035138805,"P19447",13,1.81715503833996,0.0975391820785315,0.336038647761329,-0.276850835962687,"Non-significant",0.473610771585591,"ERCC3","General transcription and DNA repair factor IIH helicase subunit XPB","P19447"
-0.142047479429394,18.2721943731934,-1.81256439788958,0.0997879238190561,0.350914678285107,-4.71673725779647,"P23497",7,-1.83077108482378,0.0953604772085997,0.336038647761329,0.142047479429394,"Non-significant",0.473610771585591,"SP100","Nuclear autoantigen Sp-100","P23497"
-0.120778268327893,20.053956823715,-1.70579917213035,0.1186588810715,0.358556260611848,-4.86653982136103,"P23919",18,-1.82133032624698,0.0968662976755404,0.336038647761329,0.120778268327889,"Non-significant",0.473610771585591,"DTYMK","Thymidylate kinase","P23919"
0.430647922855877,15.7460083001298,1.79780849919857,0.10222137770669,0.350914678285107,-4.73771108313563,"P27540",3,1.81779679869954,0.097435479354364,0.336038647761329,-0.43064792285587,"Non-significant",0.473610771585591,"ARNT","Aryl hydrocarbon receptor nuclear translocator","P27540"
0.338040872497032,18.5765529584467,1.8395729099064,0.0954713462437514,0.349849564471159,-4.67813506466288,"P29279",2,1.81126713714357,0.0984953364490994,0.336038647761329,-0.338040872497039,"Non-significant",0.473610771585591,"CCN2","CCN family member 2","P29279"
0.539107451742591,17.5655166093693,1.78013789243378,0.105207060670075,0.353068083500658,-4.76271722846651,"P35251",9,1.82726176018638,0.0959176995169036,0.336038647761329,-0.539107451742591,"Non-significant",0.473610771585591,"RFC1","Replication factor C subunit 1","P35251"
0.364820813167075,16.2655163756641,1.79594141552382,0.102533136889346,0.351369026274624,-4.74035897564824,"P40692",3,1.80564484053346,0.0994163467361633,0.336038647761329,-0.364820813167078,"Non-significant",0.473610771585591,"MLH1","DNA mismatch repair protein Mlh1","P40692"
0.767817376252005,15.7211822377404,1.79842654561648,0.102118370118244,0.350914678285107,-4.73683427526338,"P42773",1,1.81675132467213,0.0976044703167361,0.336038647761329,-0.767817376252001,"Non-significant",0.473610771585591,"CDKN2C","Cyclin-dependent kinase 4 inhibitor C","P42773"
-0.0767866916432354,23.132863197189,-1.61733862758642,0.136677811307104,0.369733123330281,-4.98698564193131,"P45880",16,-1.80347947700322,0.0997731565585012,0.336038647761329,0.0767866916432354,"Non-significant",0.473610771585591,"VDAC2","Voltage-dependent anion-selective channel protein 2","P45880"
0.171656165891338,19.410451794833,1.74050186388375,0.112196034438407,0.356653523136511,-4.81835630833033,"P45985",14,1.81391094692662,0.0980649449035867,0.336038647761329,-0.171656165891342,"Non-significant",0.473610771585591,"MAP2K4","Dual specificity mitogen-activated protein kinase kinase 4","P45985"
-0.178355484162722,18.1303322422566,-1.94324508585733,0.0804574656123334,0.349840904214471,-4.52755234397237,"P46976",3,-1.81677069496166,0.0976013368568641,0.336038647761329,0.178355484162729,"Non-significant",0.473610771585591,"GYG1","Glycogenin-1","P46976"
0.250342244230701,19.0391878741973,1.75499077161644,0.109593595744049,0.354253709769618,-4.79809102869586,"P48729",12,1.81104438912439,0.098531676833199,0.336038647761329,-0.250342244230701,"Non-significant",0.473610771585591,"CSNK1A1","Casein kinase I isoform alpha","P48729"
0.264908187279801,20.1669204230676,1.75589491551073,0.109433033649596,0.354253709769618,-4.79682359033068,"P49756",26,1.82135726767216,0.0968619696563598,0.336038647761329,-0.264908187279808,"Non-significant",0.473610771585591,"RBM25","RNA-binding protein 25","P49756"
0.429938571074267,22.7728853330786,1.7639590130611,0.108010429769094,0.354253709769618,-4.78550465562385,"P50914",7,1.80717843889728,0.0991643448508549,0.336038647761329,-0.42993857107426,"Non-significant",0.473610771585591,"RPL14","60S ribosomal protein L14","P50914"
0.179455010896341,20.7476672058855,1.74775782817981,0.110885800124825,0.354636898571187,-4.80821829074985,"P51114",18,1.82699663606612,0.0959599177843596,0.336038647761329,-0.179455010896348,"Non-significant",0.473610771585591,"FXR1","Fragile X mental retardation syndrome-related protein 1","P51114"
-0.240620910018432,17.482082173773,-1.91284704252366,0.0846147305617414,0.349840904214471,-4.57208473364071,"P51689",2,-1.80392705366546,0.0996993089040069,0.336038647761329,0.240620910018428,"Non-significant",0.473610771585591,"ARSD","Arylsulfatase D","P51689"
-0.147601742133926,20.2313507564257,-1.75483799774658,0.109620747229544,0.354253709769618,-4.79830515599713,"P52594",12,-1.83021883978991,0.0954479673706319,0.336038647761329,0.147601742133929,"Non-significant",0.473610771585591,"AGFG1","Arf-GAP domain and FG repeat-containing protein 1","P52594"
0.134373958822621,19.0545882433325,1.70251285449698,0.119288046241088,0.358716316414504,-4.87107634230941,"P57772",20,1.80806444275678,0.0990190221679676,0.336038647761329,-0.134373958822625,"Non-significant",0.473610771585591,"EEFSEC","Selenocysteine-specific elongation factor","P57772"
0.269567140245012,20.2812852532275,1.78738076270944,0.103973754560523,0.35206070202631,-4.75248237331983,"P61916",9,1.83612699387635,0.0945157664128616,0.336038647761329,-0.269567140245009,"Non-significant",0.473610771585591,"NPC2","NPC intracellular cholesterol transporter 2","P61916"
-0.103888258799905,20.9110597611722,-1.88611055998449,0.0884358998316702,0.349840904214471,-4.61099788672424,"P61970",6,-1.82208654379179,0.0967448819434192,0.336038647761329,0.103888258799902,"Non-significant",0.473610771585591,"NUTF2","Nuclear transport factor 2","P61970"
0.502301439641904,21.7730473737714,1.76008478881813,0.108691771341894,0.354253709769618,-4.79094586747296,"P62750",14,1.8095027809092,0.0987835196602034,0.336038647761329,-0.502301439641915,"Non-significant",0.473610771585591,"RPL23A","60S ribosomal protein L23a","P62750"
0.142542643193046,22.6633757159335,1.81087974289297,0.100063031163101,0.350914678285107,-4.71913600191401,"P62851",7,1.82932053386461,0.0955904398739845,0.336038647761329,-0.142542643193046,"Non-significant",0.473610771585591,"RPS25","40S ribosomal protein S25","P62851"
0.340541485926856,21.7437991370984,1.78398094887143,0.104551012937671,0.352412644715962,-4.75728918995596,"P63000",12,1.83642462951039,0.0944690264961091,0.336038647761329,-0.34054148592686,"Non-significant",0.473610771585591,"RAC1","Ras-related C3 botulinum toxin substrate 1","P63000"
0.163663557180559,20.230237449593,1.70965261886012,0.117924960390451,0.358556260611848,-4.86121453161408,"P78347",29,1.80549760711892,0.0994405709715653,0.336038647761329,-0.163663557180559,"Non-significant",0.473610771585591,"GTF2I","General transcription factor II-I","P78347"
0.187323329512079,18.4508543650411,2.51758989826454,0.0303749348884811,0.328867075316366,-3.64277025929964,"P78381",1,1.80335563074097,0.0997935993202574,0.336038647761329,-0.187323329512076,"Non-significant",0.473610771585591,"SLC35A2","UDP-galactose translocator","P78381"
0.630455842471211,20.9217661165292,1.77038487764505,0.106888931014218,0.353709988506802,-4.77646649380899,"P82930",11,1.81806453499894,0.0973922453937037,0.336038647761329,-0.630455842471214,"Non-significant",0.473610771585591,"MRPS34","28S ribosomal protein S34, mitochondrial","P82930"
0.24567764828382,21.6092090875637,1.74898194505753,0.110666134539082,0.354636898571187,-4.80650583182425,"Q00796",18,1.81246499078062,0.0983001217583634,0.336038647761329,-0.245677648283827,"Non-significant",0.473610771585591,"SORD","Sorbitol dehydrogenase","Q00796"
0.732474409280789,16.1326636204988,1.81777362300423,0.0989416406968859,0.350514327802961,-4.70931315946667,"Q02447",1,1.83281857603465,0.0950367418144616,0.336038647761329,-0.732474409280792,"Non-significant",0.473610771585591,"SP3","Transcription factor Sp3","Q02447"
0.460676455776643,20.9498049976006,1.771864664244,0.106632176425295,0.353709988506802,-4.77438279845266,"Q02543",9,1.81893622634269,0.0972516065613243,0.336038647761329,-0.460676455776639,"Non-significant",0.473610771585591,"RPL18A","60S ribosomal protein L18a","Q02543"
-0.108978686767937,17.7049962168874,-1.81204559532933,0.0998725710920204,0.350914678285107,-4.7174760843312,"Q13469",7,-1.81060456669408,0.0986034679654342,0.336038647761329,0.108978686767934,"Non-significant",0.473610771585591,"NFATC2","Nuclear factor of activated T-cells, cytoplasmic 2","Q13469"
-0.0803983419685856,22.8942033220703,-1.65905063555093,0.127896490004995,0.363150160815031,-4.93062980407996,"Q13509",13,-1.80710057593953,0.0991771252705753,0.336038647761329,0.0803983419685821,"Non-significant",0.473610771585591,"TUBB3","Tubulin beta-3 chain","Q13509"
-0.109374893552264,19.963724524385,-1.71356227237085,0.117184532623268,0.358064466552086,-4.8558050967871,"Q13596",14,-1.82600657096217,0.0961177259127702,0.336038647761329,0.109374893552268,"Non-significant",0.473610771585591,"SNX1","Sorting nexin-1","Q13596"
0.13991415973447,21.0808586714145,1.75299457930817,0.109948849170178,0.354253709769618,-4.80088813838755,"Q13867",10,1.8162150405249,0.0976912595626464,0.336038647761329,-0.139914159734467,"Non-significant",0.473610771585591,"BLMH","Bleomycin hydrolase","Q13867"
0.417962830236252,18.5316528991671,1.76240862729046,0.108282619872017,0.354253709769618,-4.78768284201925,"Q14692",25,1.8162559571858,0.0976846353511043,0.336038647761329,-0.417962830236256,"Non-significant",0.473610771585591,"BMS1","Ribosome biogenesis protein BMS1 homolog","Q14692"
0.180710470061211,19.174314597475,1.70730277639978,0.118372017397691,0.358556260611848,-4.86446266291112,"Q14980",63,1.8073296414086,0.0991395307797215,0.336038647761329,-0.180710470061214,"Non-significant",0.473610771585591,"NUMA1","Nuclear mitotic apparatus protein 1","Q14980"
-0.158069900258774,17.2348667968013,-2.02118553274572,0.0706563215114272,0.349840904214471,-4.41204233519849,"Q16853",3,-1.83180042391937,0.095197598953636,0.336038647761329,0.158069900258774,"Non-significant",0.473610771585591,"AOC3","Membrane primary amine oxidase","Q16853"
0.417229425679565,17.224716665849,1.78744206483507,0.103963372835224,0.35206070202631,-4.7523956600266,"Q5C9Z4",4,1.81703981888742,0.097557811197483,0.336038647761329,-0.417229425679569,"Non-significant",0.473610771585591,"NOM1","Nucleolar MIF4G domain-containing protein 1","Q5C9Z4"
0.231538360609434,18.541729910578,1.79905744516682,0.102013318549728,0.350914678285107,-4.73593908114342,"Q5TA45",6,1.82487177885191,0.0962988946744672,0.336038647761329,-0.231538360609441,"Non-significant",0.473610771585591,"INTS11","Integrator complex subunit 11","Q5TA45"
0.261501005693013,18.3869514667042,1.74488591674381,0.1114027177118,0.355142536340043,-4.81223350115087,"Q6PD62",15,1.80360649415208,0.0997521943635662,0.336038647761329,-0.261501005693017,"Non-significant",0.473610771585591,"CTR9","RNA polymerase-associated protein CTR9 homolog","Q6PD62"
0.534286096899827,21.2872561981372,1.78266574234147,0.104775109190383,0.352813068685808,-4.75914747659063,"Q86U42",7,1.827372397547,0.0959000866970247,0.336038647761329,-0.534286096899823,"Non-significant",0.473610771585591,"PABPN1","Polyadenylate-binding protein 2","Q86U42"
0.657119766711769,16.6274061247241,1.81251162702223,0.0997965308440091,0.350914678285107,-4.71681241342969,"Q86YB7",1,1.82010939532958,0.0970626206265871,0.336038647761329,-0.657119766711773,"Non-significant",0.473610771585591,"ECHDC2","Enoyl-CoA hydratase domain-containing protein 2, mitochondrial","Q86YB7"
-0.126342709202302,20.8349507915027,-1.70733074984204,0.118366686456876,0.358556260611848,-4.86442400975713,"Q8IVT2",16,-1.81002553880853,0.0986980541547215,0.336038647761329,0.126342709202302,"Non-significant",0.473610771585591,"MISP","Mitotic interactor and substrate of PLK1","Q8IVT2"
0.205076566202589,17.8611208025533,1.76424647131321,0.107960031437444,0.354253709769618,-4.78510069035972,"Q8IXT5",9,1.81364793476297,0.0981076840803322,0.336038647761329,-0.205076566202589,"Non-significant",0.473610771585591,"RBM12B","RNA-binding protein 12B","Q8IXT5"
0.412892742270927,20.8034003558053,1.77579091012671,0.105953670362799,0.35361489844654,-4.76885001662555,"Q8NE71",33,1.83153200447657,0.0952400479097687,0.336038647761329,-0.41289274227092,"Non-significant",0.473610771585591,"ABCF1","ATP-binding cassette sub-family F member 1","Q8NE71"
0.283961666263107,16.458374380409,2.02032526550918,0.0707580802887662,0.349840904214471,-4.41332721507018,"Q8NHM5",1,1.82192392385414,0.0967709798864613,0.336038647761329,-0.283961666263114,"Non-significant",0.473610771585591,"KDM2B","Lysine-specific demethylase 2B","Q8NHM5"
0.235824128035922,18.1856180000387,1.76536189648685,0.107764673733859,0.354253709769618,-4.78353286903784,"Q8TAF3",12,1.82317958509311,0.096569633140755,0.336038647761329,-0.235824128035926,"Non-significant",0.473610771585591,"WDR48","WD repeat-containing protein 48","Q8TAF3"
0.474719257764733,22.1440626099884,1.75841391410284,0.108986828046926,0.354253709769618,-4.7932906874989,"Q8TD47",29,1.8108557124206,0.0985624682139835,0.336038647761329,-0.474719257764736,"Non-significant",0.473610771585591,"RPS4X","40S ribosomal protein S4, X isoform","Q8TD47"
0.123627764288589,16.792238398537,1.91875033748402,0.0837920235765924,0.349840904214471,-4.56346036240849,"Q8WV93",5,1.83111919110392,0.0953053657811566,0.336038647761329,-0.123627764288585,"Non-significant",0.473610771585591,"AFG1L","AFG1-like ATPase","Q8WV93"
0.0947661262583566,20.080117127999,1.6441927411152,0.130964830567525,0.365459334658824,-4.95079548788343,"Q92552",22,1.8112564291613,0.0984970831301568,0.336038647761329,-0.0947661262583601,"Non-significant",0.473610771585591,"MRPS27","28S ribosomal protein S27, mitochondrial","Q92552"
0.266030277209531,18.6323317532131,1.75160804503319,0.110196221424369,0.354253709769618,-4.8028300292239,"Q92614",39,1.82053259883261,0.0969945292525379,0.336038647761329,-0.266030277209534,"Non-significant",0.473610771585591,"MYO18A","Unconventional myosin-XVIIIa","Q92614"
0.184034167676089,20.1797274798432,1.7292151071709,0.114262106607351,0.358064466552086,-4.83408296779994,"Q92621",46,1.82472888496978,0.0963217297389437,0.336038647761329,-0.184034167676089,"Non-significant",0.473610771585591,"NUP205","Nuclear pore complex protein Nup205","Q92621"
-0.112961000422331,20.5095516470454,-1.88130734594324,0.089139144033661,0.349840904214471,-4.61796266052443,"Q92692",6,-1.83406074358455,0.0948408301440306,0.336038647761329,0.112961000422331,"Non-significant",0.473610771585591,"NECTIN2","Nectin-2","Q92692"
0.152630025283329,18.9740268604968,1.71312663840593,0.117266826199236,0.358064466552086,-4.85640816594093,"Q969Z0",22,1.80877561730269,0.0989025158407005,0.336038647761329,-0.152630025283329,"Non-significant",0.473610771585591,"TBRG4","FAST kinase domain-containing protein 4","Q969Z0"
-0.106708504445248,21.4751420707727,-1.68339110296354,0.123009006868388,0.361323823961827,-4.89737992923782,"Q96AE4",19,-1.82004341893565,0.0970732398465494,0.336038647761329,0.106708504445248,"Non-significant",0.473610771585591,"FUBP1","Far upstream element-binding protein 1","Q96AE4"
-0.160361663616172,18.5883245098901,-1.78030272160462,0.105178845580331,0.353068083500658,-4.76248453836843,"Q96BR5",8,-1.82084822282074,0.096943775360571,0.336038647761329,0.160361663616172,"Non-significant",0.473610771585591,"COA7","Cytochrome c oxidase assembly factor 7","Q96BR5"
0.261764367291526,20.9573682432633,1.75994991324694,0.108715561722154,0.354253709769618,-4.79113518670488,"Q96EP5",12,1.81534685621657,0.0978319113280064,0.336038647761329,-0.261764367291523,"Non-significant",0.473610771585591,"DAZAP1","DAZ-associated protein 1","Q96EP5"
0.416273406348004,17.5739765376216,1.75703115335996,0.109231559185417,0.354253709769618,-4.795230331021,"Q96PV6",11,1.80595546923611,0.0993652568387246,0.336038647761329,-0.416273406348008,"Non-significant",0.473610771585591,"LENG8","Leukocyte receptor cluster member 8","Q96PV6"
0.93500083453625,19.4626224605543,1.78007491149957,0.105217843433801,0.353068083500658,-4.76280613611679,"Q99848",10,1.82712741263147,0.0959390908450267,0.336038647761329,-0.935000834536254,"Non-significant",0.473610771585591,"EBNA1BP2","Probable rRNA-processing protein EBP2","Q99848"
-0.218458819402944,17.4822534337876,-1.98003933904735,0.0756812434918989,0.349840904214471,-4.47325334276342,"Q9BRX9",2,-1.82522064687692,0.0962431648721366,0.336038647761329,0.218458819402944,"Non-significant",0.473610771585591,"WDR83","WD repeat domain-containing protein 83","Q9BRX9"
-0.288790892426103,17.2363104318808,-1.82011381887969,0.0985636090215349,0.350514327802961,-4.7059746221208,"Q9BU02",3,-1.80691936169245,0.0992068755884781,0.336038647761329,0.288790892426107,"Non-significant",0.473610771585591,"THTPA","Thiamine-triphosphatase","Q9BU02"
0.252403666325709,18.7978320783973,1.90374705736278,0.0858977010253099,0.349840904214471,-4.5853564135009,"Q9BUB7",2,1.80944087328503,0.0987936453931697,0.336038647761329,-0.252403666325709,"Non-significant",0.473610771585591,"TMEM70","Transmembrane protein 70, mitochondrial","Q9BUB7"
0.130544227728421,20.8525393651078,1.72990354947733,0.114135102989322,0.358064466552086,-4.83312522624369,"Q9H488",12,1.81145014103144,0.0984654893166389,0.336038647761329,-0.130544227728425,"Non-significant",0.473610771585591,"POFUT1","GDP-fucose protein O-fucosyltransferase 1","Q9H488"
0.584708739238131,16.5733333677838,1.7570525823301,0.109227762711254,0.354253709769618,-4.7952002778006,"Q9H7Z3",11,1.8045578817992,0.0995953105106609,0.336038647761329,-0.584708739238142,"Non-significant",0.473610771585591,"NRDE2","Nuclear exosome regulator NRDE2","Q9H7Z3"
-0.113028284747266,18.3333087900789,-1.8328005281853,0.0965372597320877,0.350328244917569,-4.68784004021245,"Q9H814",7,-1.83367555390257,0.0949015416816536,0.336038647761329,0.113028284747266,"Non-significant",0.473610771585591,"PHAX","Phosphorylated adapter RNA export protein","Q9H814"
0.759065508374338,15.6902245205832,1.79888446374571,0.102042111950925,0.350914678285107,-4.73618454268352,"Q9H981",1,1.81654684758526,0.0976375534297003,0.336038647761329,-0.759065508374334,"Non-significant",0.473610771585591,"ACTR8","Actin-related protein 8","Q9H981"
0.666128730278597,16.4056987930941,1.79241342193773,0.103124610055291,0.351406106531435,-4.74535868534729,"Q9H9Y2",2,1.82029161145226,0.0970332975822809,0.336038647761329,-0.666128730278604,"Non-significant",0.473610771585591,"RPF1","Ribosome production factor 1","Q9H9Y2"
0.171720788420124,17.4587414515978,1.9770780825739,0.0760555663596471,0.349840904214471,-4.47763901293076,"Q9HC07",3,1.83034062478628,0.0954286670978896,0.336038647761329,-0.171720788420124,"Non-significant",0.473610771585591,"TMEM165","Transmembrane protein 165","Q9HC07"
-0.0853923679379029,21.720970884581,-1.6409678493213,0.13163944577966,0.365872406204497,-4.95515914823541,"Q9HC38",18,-1.81712750191836,0.0975436339758717,0.336038647761329,0.0853923679378958,"Non-significant",0.473610771585591,"GLOD4","Glyoxalase domain-containing protein 4","Q9HC38"
-0.544523414369865,15.7318466170791,-1.79168958874395,0.103246347659771,0.351406106531435,-4.74638387184098,"Q9HCE0",2,-1.81031831350784,0.0986502180459747,0.336038647761329,0.544523414369863,"Non-significant",0.473610771585591,"EPG5","Ectopic P granules protein 5 homolog","Q9HCE0"
-0.127645930552699,18.6532296830971,-1.83312000081848,0.0964867319167116,0.350328244917569,-4.68738260883864,"Q9NQ88",6,-1.80985939335597,0.0987252098887474,0.336038647761329,0.127645930552699,"Non-significant",0.473610771585591,"TIGAR","Fructose-2,6-bisphosphatase TIGAR","Q9NQ88"
0.0779445399152721,19.0200091058668,1.571642904901,0.146909718271536,0.374237164518774,-5.04778322719359,"Q9NR09",30,1.8157676753643,0.0977637126493939,0.336038647761329,-0.0779445399152721,"Non-significant",0.473610771585591,"BIRC6","Baculoviral IAP repeat-containing protein 6","Q9NR09"
-0.261107132354262,17.1106581181809,-1.88955624941546,0.087934590285731,0.349840904214471,-4.60599663282093,"Q9NU23",2,-1.80618099635642,0.0993281788415131,0.336038647761329,0.261107132354262,"Non-significant",0.473610771585591,"LYRM2","LYR motif-containing protein 2","Q9NU23"
0.343212867157241,17.9403178112178,1.76839009172238,0.107235935589945,0.354158701029187,-4.779273982404,"Q9NUL7",12,1.82019058192483,0.0970495547101587,0.336038647761329,-0.343212867157241,"Non-significant",0.473610771585591,"DDX28","Probable ATP-dependent RNA helicase DDX28","Q9NUL7"
0.334473911687855,18.4160836360057,1.80275421867805,0.101399755905477,0.350914678285107,-4.7306905898877,"Q9NUS5",3,1.80530854933405,0.0994716844529176,0.336038647761329,-0.334473911687859,"Non-significant",0.473610771585591,"AP5S1","AP-5 complex subunit sigma-1","Q9NUS5"
0.401036775837511,20.3120518845384,1.76337139524273,0.1081135200716,0.354253709769618,-4.78633033218107,"Q9NVP1",22,1.81731874984777,0.0975127181765617,0.336038647761329,-0.401036775837504,"Non-significant",0.473610771585591,"DDX18","ATP-dependent RNA helicase DDX18","Q9NVP1"
0.262956165112357,18.1897070779899,1.82075210764337,0.0984607317487605,0.350514327802961,-4.70506367837731,"Q9NWS0",4,1.82358883948322,0.0965040916470509,0.336038647761329,-0.26295616511236,"Non-significant",0.473610771585591,"PIH1D1","PIH1 domain-containing protein 1","Q9NWS0"
0.847032520552613,19.609488123033,1.78068195856013,0.105113954924669,0.353068083500658,-4.76194912721337,"Q9NX58",15,1.82865397780524,0.095696282473499,0.336038647761329,-0.847032520552613,"Non-significant",0.473610771585591,"LYAR","Cell growth-regulating nucleolar protein","Q9NX58"
0.155552879734707,20.3215465652137,1.78516395746181,0.104349816541637,0.352128611176625,-4.75561710977684,"Q9NZ45",7,1.8085050140205,0.0989468319534096,0.336038647761329,-0.155552879734703,"Non-significant",0.473610771585591,"CISD1","CDGSH iron-sulfur domain-containing protein 1","Q9NZ45"
0.260186064663163,19.4938083314413,1.75696353488798,0.109243539634143,0.354253709769618,-4.79532516183863,"Q9P1Y5",23,1.8218503327411,0.0967827922210326,0.336038647761329,-0.260186064663159,"Non-significant",0.473610771585591,"CAMSAP3","Calmodulin-regulated spectrin-associated protein 3","Q9P1Y5"
0.174298980287173,18.862203401727,1.80212276091628,0.101504320111443,0.350914678285107,-4.73158747320246,"Q9UGJ1",7,1.83007355563513,0.0954709964285535,0.336038647761329,-0.174298980287173,"Non-significant",0.473610771585591,"TUBGCP4","Gamma-tubulin complex component 4","Q9UGJ1"
-0.0829421137932975,19.7189273642471,-1.67524069794317,0.124626555985833,0.361615206902509,-4.90854293376439,"Q9UJ70",13,-1.81990643045624,0.0970952922012353,0.336038647761329,0.0829421137932904,"Non-significant",0.473610771585591,"NAGK","N-acetyl-D-glucosamine kinase","Q9UJ70"
0.193176179793316,18.6389580424987,1.77997156961592,0.105235538456294,0.353068083500658,-4.76295201631162,"Q9UKM7",10,1.83604765061451,0.0945282298507231,0.336038647761329,-0.193176179793319,"Non-significant",0.473610771585591,"MAN1B1","Endoplasmic reticulum mannosyl-oligosaccharide 1,2-alpha-mannosidase","Q9UKM7"
0.406652616158755,17.4295180097834,1.78562000619193,0.10427235020585,0.352128611176625,-4.75497237808128,"Q9UL03",10,1.83455295266195,0.0947633026181124,0.336038647761329,-0.406652616158752,"Non-significant",0.473610771585591,"INTS6","Integrator complex subunit 6","Q9UL03"
0.16851592166865,17.1141387131968,1.77171103081961,0.106658806797968,0.353709988506802,-4.77459917100742,"Q9Y2L5",9,1.82289546640732,0.09661515829996,0.336038647761329,-0.168515921668657,"Non-significant",0.473610771585591,"TRAPPC8","Trafficking protein particle complex subunit 8","Q9Y2L5"
