"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","HBV_vs_Null","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Ids"
0.0464312894214807,18.1555675547163,1.3752470345371,0.199586692358794,0.559126432063661,-5.57329711813674,"Q13617",19,1.54053768310811,0.148551953280204,0.478955657580412,-0.0464312894214807,"Non-significant",0.319704692346533,"CUL2","Cullin-2","Q13617"
-0.118530044024237,16.9954033282326,-1.55335745491124,0.151916134391425,0.493212217324099,-5.34382523672125,"Q659C4",4,-1.5404610819997,0.148570483747108,0.478955657580412,0.118530044024229,"Non-significant",0.319704692346533,"LARP1B","La-related protein 1B","Q659C4"
-0.0423225719577189,21.2854166195085,-1.42117445200039,0.186206789927765,0.540863328697856,-5.51583740343768,"Q92820",16,-1.54145119810546,0.148331118967635,0.478955657580412,0.0423225719577189,"Non-significant",0.319704692346533,"GGH","Gamma-glutamyl hydrolase","Q92820"
0.0818991935032294,17.2205594909781,1.87166770901076,0.0912738678875526,0.396130951239954,-4.89503575906963,"Q9H1B5",4,1.54147675550214,0.14832494474283,0.478955657580412,-0.0818991935032294,"Non-significant",0.319704692346533,"XYLT2","Xylosyltransferase 2","Q9H1B5"
-0.0372711133494477,20.3173513101937,-1.34223582808527,0.209698676983455,0.571024701991764,-5.61381611239277,"Q9NR19",22,-1.54035128921749,0.148597047024277,0.478955657580412,0.0372711133494406,"Non-significant",0.319704692346533,"ACSS2","Acetyl-coenzyme A synthetase, cytoplasmic","Q9NR19"
-0.15340779624583,23.3264121267751,-1.47321798116198,0.171979795266158,0.525746627773048,-5.44925378088472,"Q9UKY3",4,-1.54178947957439,0.148249413879296,0.478955657580412,0.153407796245833,"Non-significant",0.319704692346533,"CES1P1","Putative inactive carboxylesterase 4","Q9UKY3"
-0.0841349843645887,19.062895081284,-1.64849914790366,0.130798117742747,0.455950558322535,-5.21441100445243,"Q96KA5",5,-1.53963499847904,0.148770446520187,0.479057558298968,0.0841349843645851,"Non-significant",0.31961230339155,"CLPTM1L","Cleft lip and palate transmembrane protein 1-like protein","Q96KA5"
0.0854972141562911,17.4727290235878,1.55382047740157,0.151806446876549,0.493212217324099,-5.34320629998875,"Q96QE5",6,1.5396300590343,0.148771642862282,0.479057558298968,-0.085497214156284,"Non-significant",0.31961230339155,"TEFM","Transcription elongation factor, mitochondrial","Q96QE5"
0.0439528441676096,19.4263155443238,1.45813928799156,0.176002012651213,0.530062690685742,-5.4687022253524,"Q709F0",14,1.5390393398828,0.148914775596865,0.479288141822572,-0.0439528441676096,"Non-significant",0.3194033158543,"ACAD11","Acyl-CoA dehydrogenase family member 11","Q709F0"
0.0428005291344355,21.0807672172297,1.35457262932135,0.20587039084539,0.568329833260358,-5.59875144747307,"P62333",21,1.53781183897843,0.149212579963414,0.479837099034362,-0.0428005291344355,"Non-significant",0.318906177203874,"PSMC6","26S proteasome regulatory subunit 10B","P62333"
-0.055622579194214,21.7228421973801,-1.48799289702677,0.168116051982505,0.52119161504525,-5.43007537315935,"Q13557",11,-1.53774607196595,0.149228550124998,0.479837099034362,0.0556225791942033,"Non-significant",0.318906177203874,"CAMK2D","Calcium/calmodulin-dependent protein kinase type II subunit delta","Q13557"
0.1342945616456,16.5466764596726,1.59693946781993,0.141893318572658,0.475709880987509,-5.28509351600461,"Q68DK2",3,1.53473928433029,0.149960253429882,0.48181708749146,-0.134294561645593,"Non-significant",0.317117801947353,"ZFYVE26","Zinc finger FYVE domain-containing protein 26","Q68DK2"
-0.100397700030502,19.462073275564,-1.49055240670847,0.167454436555608,0.520805227944791,-5.42674090312561,"Q9NTX5",6,-1.53462498902438,0.149988127817816,0.48181708749146,0.100397700030506,"Non-significant",0.317117801947353,"ECHDC1","Ethylmalonyl-CoA decarboxylase","Q9NTX5"
0.100784351155244,26.7531993700246,1.3672213061491,0.202006510733087,0.561445718964087,-5.58320919000439,"P62805",18,1.53244529816478,0.1505205621414,0.482978421159523,-0.100784351155244,"Non-significant",0.316072272521151,"H4C1","Histone H4","P62805"
0.214921322846664,17.2659954500227,1.50193825420484,0.164538640721332,0.516912063513195,-5.41186466257534,"Q13410",2,1.53264787499573,0.150471010422284,0.482978421159523,-0.21492132284666,"Non-significant",0.316072272521151,"BTN1A1","Butyrophilin subfamily 1 member A1","Q13410"
-0.138231605827791,15.7798953624423,-1.44867040962155,0.178569108599818,0.533309029782254,-5.48085021102854,"Q96RT8",5,-1.53226010461048,0.150565874019138,0.482978421159523,0.138231605827789,"Non-significant",0.316072272521151,"TUBGCP5","Gamma-tubulin complex component 5","Q96RT8"
0.146308853071094,18.2831484131274,1.72287983257448,0.116163234867862,0.430916623602498,-5.11028058198154,"Q12798",2,1.52957928082022,0.151223109256271,0.484854571830753,-0.146308853071094,"Non-significant",0.314388504949141,"CETN2","Centrin-2","Q12798"
0.0385114383591336,20.3489511294186,1.33431964149812,0.212186477624328,0.573060581470011,-5.62343315969374,"Q14137",22,1.52877056307089,0.151421857500823,0.484976886953511,-0.0385114383591372,"Non-significant",0.314278958527095,"BOP1","Ribosome biogenesis protein BOP1","Q14137"
-0.243114678846727,17.5106989787993,-1.60039580254615,0.141124126483152,0.474042426080182,-5.28039530245109,"Q8TF72",1,-1.5290629901544,0.151349965633133,0.484976886953511,0.243114678846716,"Non-significant",0.314278958527095,"SHROOM3","Protein Shroom3","Q8TF72"
0.0633278361176259,18.5165119795306,1.75452298487899,0.110400510275963,0.425867687725988,-5.06524877288223,"Q96IJ6",6,1.52854073580176,0.151478380002044,0.484976886953511,-0.063327836117633,"Non-significant",0.314278958527095,"GMPPA","Mannose-1-phosphate guanyltransferase alpha","Q96IJ6"
-0.162065363105068,16.8852399199725,-2.21120618585216,0.0519051226606299,0.309631567634103,-4.3760671153215,"Q9UKB3",1,-1.52824633356023,0.151550810112674,0.484977067127521,0.162065363105068,"Non-significant",0.314278797182161,"DNAJC12","DnaJ homolog subfamily C member 12","Q9UKB3"
-0.0659476167880513,18.3941349766369,-1.40709974464404,0.190223436277684,0.545136667369475,-5.53357818787894,"Q9GZR7",13,-1.52712450507009,0.151827078934708,0.485629239112876,0.0659476167880513,"Non-significant",0.313695172832524,"DDX24","ATP-dependent RNA helicase DDX24","Q9GZR7"
-0.137087533511153,17.6046526489066,-1.57275794241633,0.147379689076103,0.485064487474933,-5.3177985401788,"Q8N0X7",3,-1.5257018827072,0.152178042882424,0.486519592249583,0.137087533511156,"Non-significant",0.312899665910421,"SPART","Spartin","Q8N0X7"
-0.506228823106763,16.8592193754735,-1.36081452253351,0.203955929665281,0.564289300035941,-5.59109380473375,"P05109",6,-1.52371716030577,0.152668837414703,0.48756496882392,0.506228823106763,"Non-significant",0.311967505664412,"S100A8","Protein S100-A8","P05109"
-0.0328667840898547,18.9758914206262,-1.34678443915763,0.208280284227305,0.571024701991764,-5.60827263824937,"Q93034",20,-1.52349723386088,0.152723305411343,0.48756496882392,0.0328667840898511,"Non-significant",0.311967505664412,"CUL5","Cullin-5","Q93034"
-0.0738170915687348,17.3094562216394,-1.74104643554494,0.112822177652534,0.428098195045091,-5.08447910438569,"Q9BTA9",5,-1.52391580629483,0.152619654111948,0.48756496882392,0.0738170915687313,"Non-significant",0.311967505664412,"WAC","WW domain-containing adapter protein with coiled-coil","Q9BTA9"
-0.120000022834684,17.5052633913202,-1.65678551340818,0.129089288816807,0.45368560877052,-5.20293419643872,"Q96I36",3,-1.52284239680428,0.152885583772965,0.487850617553636,0.120000022834684,"Non-significant",0.311713140914951,"COX14","Cytochrome c oxidase assembly protein COX14","Q96I36"
-0.712601086964021,14.7799291589997,-1.37748327499389,0.198916828899651,0.557949631836149,-5.57052836172524,"Q9BYV8",1,-1.5223114069605,0.153017279162807,0.488038452008553,0.712601086964019,"Non-significant",0.311545959068503,"CEP41","Centrosomal protein of 41 kDa","Q9BYV8"
-0.0328520783131445,23.9166254496557,-1.18626408211721,0.263400565412603,0.621128249795332,-5.79583381174771,"P13667",67,-1.52067217628766,0.153424450864389,0.489071318003744,0.032852078313141,"Non-significant",0.31062780599482,"PDIA4","Protein disulfide-isomerase A4","P13667"
0.201272631587125,15.3898603740867,1.50849075104485,0.162880746545835,0.514130259016184,-5.40327181599752,"P13994",2,1.51954068802823,0.153706043234724,0.489071318003744,-0.201272631587129,"Non-significant",0.31062780599482,"CCDC130","Coiled-coil domain-containing protein 130","P13994"
-0.0686093306746187,23.970910092432,-1.32056249166394,0.216568586379563,0.578408169521504,-5.64005316675714,"P27824",38,-1.51958289059321,0.153695532401845,0.489071318003744,0.0686093306746152,"Non-significant",0.31062780599482,"CANX","Calnexin","P27824"
0.0379274341618689,19.9577424367159,1.47039822474931,0.172725859882164,0.526825665484926,-5.4529002869841,"Q04206",14,1.51982629702961,0.153634922373701,0.489071318003744,-0.0379274341618654,"Non-significant",0.31062780599482,"RELA","Transcription factor p65","Q04206"
-0.104628108720927,17.8308817475616,-2.57738199865561,0.0278938963521014,0.240729730886177,-3.78762375579039,"Q86XE5",2,-1.51980560810248,0.153640073277523,0.489071318003744,0.104628108720934,"Non-significant",0.31062780599482,"HOGA1","4-hydroxy-2-oxoglutarate aldolase, mitochondrial","Q86XE5"
0.127748275764787,17.356081928258,1.42254259593196,0.185820242254476,0.540208869131125,-5.51410676198955,"Q13740",6,1.51863160814098,0.153932604822377,0.48955974604402,-0.127748275764791,"Non-significant",0.310194299174724,"ALCAM","CD166 antigen","Q13740"
-0.0264193733394009,23.1186113279111,-1.09807334078519,0.298342627334958,0.655903525515602,-5.89135746782095,"Q5T4S7",102,-1.51822305913135,0.154034516585444,0.489651468519478,0.0264193733393974,"Non-significant",0.310112938658255,"UBR4","E3 ubiquitin-protein ligase UBR4","Q5T4S7"
-0.0619302707471867,16.9049554222673,-1.46690160539302,0.173654900047455,0.528179141044042,-5.4574159977059,"O15226",10,-1.51697212118073,0.154346919049107,0.490411903531562,0.0619302707471832,"Non-significant",0.309438996941248,"NKRF","NF-kappa-B-repressing factor","O15226"
-0.151606651184434,16.8760033962802,-1.41675188971514,0.187461022972624,0.543328855942714,-5.52142433529855,"Q7Z7L7",5,-1.51618906766469,0.154542749779204,0.490801405815378,0.151606651184434,"Non-significant",0.309094201982142,"ZER1","Protein zer-1 homolog","Q7Z7L7"
0.0385988529729246,20.8349331059954,1.43014431307765,0.183684982288395,0.538739576821887,-5.50447126548172,"P54920",15,1.51540795588832,0.15473830619079,0.49118966830151,-0.0385988529729211,"Non-significant",0.308750776734219,"NAPA","Alpha-soluble NSF attachment protein","P54920"
0.134781511052473,16.5629907839489,1.56712053787909,0.148685397473349,0.48744659905524,-5.32538104317629,"Q96CW6",3,1.51502504439939,0.154834247695857,0.491236255619388,-0.134781511052473,"Non-significant",0.308709587643818,"SLC7A6OS","Probable RNA polymerase II nuclear localization protein SLC7A6OS","Q96CW6"
0.283372210344758,16.479354378931,1.50749633300358,0.16313140971241,0.514662700792307,-5.40457736124233,"Q9H204",1,1.51476434002597,0.154899598287385,0.491236255619388,-0.283372210344758,"Non-significant",0.308709587643818,"MED28","Mediator of RNA polymerase II transcription subunit 28","Q9H204"
0.153537235242922,20.2013174699504,2.37933746985105,0.0390631853239885,0.276689012408386,-4.10857983941552,"O75828",1,1.51369121759103,0.155168845087396,0.49162440602987,-0.153537235242922,"Non-significant",0.308366565287218,"CBR3","Carbonyl reductase [NADPH] 3","O75828"
0.100682472212222,15.9658648864633,1.83982829326227,0.0961443662813787,0.403168584763153,-4.94182047007149,"Q53H96",3,1.51356924216788,0.155199474023853,0.49162440602987,-0.100682472212227,"Non-significant",0.308366565287218,"PYCR3","Pyrroline-5-carboxylate reductase 3","Q53H96"
-0.0938735736403267,17.2172216943924,-1.9719055721526,0.0774004512740998,0.36889077097279,-4.74541834668817,"Q9BQ75",3,-1.51339956535915,0.155242089711865,0.49162440602987,0.0938735736403196,"Non-significant",0.308366565287218,"CMSS1","Protein CMSS1","Q9BQ75"
-0.135957189274425,17.9440151543708,-1.77518668538566,0.106779470868008,0.420225825034194,-5.03561674533503,"Q8TCT8",2,-1.51225919846619,0.155528761072386,0.492299588070883,0.135957189274432,"Non-significant",0.307770527620739,"SPPL2A","Signal peptide peptidase-like 2A","Q8TCT8"
-0.0349532988339618,23.3466221812544,-1.28136063345243,0.229470184064403,0.589796145540767,-5.68675469601004,"Q13838",26,-1.51015586700909,0.156058691955308,0.493743765246703,0.0349532988339654,"Non-significant",0.306498375387861,"DDX39B","Spliceosome RNA helicase DDX39B","Q13838"
0.0620040756842712,22.3247450712009,1.33408048180293,0.212262020380693,0.573060581470011,-5.62372309889416,"P61247",22,1.50981432059613,0.156144889142415,0.493783342210156,-0.0620040756842748,"Non-significant",0.306463565089049,"RPS3A","40S ribosomal protein S3a","P61247"
0.141228456185232,19.0167316919669,1.72315507524537,0.11611195015079,0.430916623602498,-5.10989071446683,"Q6UUV9",2,1.50913190717101,0.156317233618715,0.494095180414628,-0.141228456185239,"Non-significant",0.306189382357377,"CRTC1","CREB-regulated transcription coactivator 1","Q6UUV9"
-0.0589768007242881,17.8468882311208,-1.40065577338402,0.192086935109209,0.547101920089265,-5.54166200928124,"Q9H9Y6",13,-1.50822468936794,0.156546603798526,0.494586889228629,0.0589768007242881,"Non-significant",0.30575740033042,"POLR1B","DNA-directed RNA polymerase I subunit RPA2","Q9H9Y6"
-0.107886313153372,18.560031160458,-1.55440883622759,0.151667168524851,0.493212217324099,-5.3424196639449,"P49674",4,-1.5072258351921,0.156799473912077,0.495152344337808,0.107886313153369,"Non-significant",0.305261160407679,"CSNK1D","Casein kinase I isoform delta","P49674"
0.0845984065613941,17.3991365602453,1.75163748877777,0.110914991679327,0.426659792906527,-5.06937260585366,"Q8WVT3",4,1.50635295977607,0.157020736087279,0.495617500009825,-0.0845984065613941,"Non-significant",0.304853367300979,"TRAPPC12","Trafficking protein particle complex subunit 12","Q8WVT3"
-0.0544543825414436,23.7518247227309,-1.28717405900547,0.227517772817269,0.58807780010723,-5.67989142896695,"P38646",42,-1.50548523522125,0.157240956157265,0.496078929948132,0.0544543825414507,"Non-significant",0.304449218441711,"HSPA9","Stress-70 protein, mitochondrial","P38646"
-0.0700159979839867,22.1406906080883,-1.42624637910414,0.184777239972813,0.539282354119259,-5.50941621755958,"P60953",10,-1.50507507378377,0.157345142675364,0.49617402403182,0.0700159979839867,"Non-significant",0.304365975885934,"CDC42","Cell division control protein 42 homolog","P60953"
0.0991968952387623,17.6880337653315,1.60050157331256,0.141100646230615,0.474042426080182,-5.28025143551538,"O15379",4,1.50401583203171,0.157614476302545,0.496789560537797,-0.0991968952387623,"Non-significant",0.303827538935471,"HDAC3","Histone deacetylase 3","O15379"
0.0836247715898573,20.2759721922005,1.59570044845289,0.142169962693596,0.475864595409484,-5.28677629562149,"P09496",5,1.50232244751268,0.158045868871544,0.497915076308519,-0.0836247715898608,"Non-significant",0.302844723576981,"CLTA","Clathrin light chain A","P09496"
-0.0561273752170095,19.5618723358619,-1.36140414644907,0.203775862510895,0.564289300035941,-5.59036921694922,"O94855",16,-1.50104380410079,0.158372270965748,0.498240651521819,0.0561273752170095,"Non-significant",0.302560841208663,"SEC24D","Protein transport protein Sec24D","O94855"
0.0310454052431197,22.4887920496694,1.24533706745809,0.241877735263032,0.602127899247585,-5.72879017450649,"P31948",28,1.50132706312567,0.158299913397658,0.498240651521819,-0.0310454052431162,"Non-significant",0.302560841208663,"STIP1","Stress-induced-phosphoprotein 1","P31948"
0.170165192962664,20.2211285427119,1.56159836781086,0.149974312498415,0.489994084861958,-5.33279298579153,"Q9HA82",2,1.50140447400339,0.158280143943478,0.498240651521819,-0.170165192962664,"Non-significant",0.302560841208663,"CERS4","Ceramide synthase 4","Q9HA82"
-0.0951432236234631,16.5218233475708,-1.90910745219363,0.0858403924335197,0.38709049104779,-4.83955388993488,"P57081",3,-1.50063200997786,0.158477512585975,0.498250251224656,0.0951432236234595,"Non-significant",0.302552473650145,"WDR4","tRNA (guanine-N(7)-)-methyltransferase non-catalytic subunit WDR4","P57081"
0.112463273659685,17.56425601259,2.14212860717648,0.05829285117692,0.325788486852828,-4.48423119069454,"Q8TDR2",2,1.50045006252597,0.158524031579013,0.498250251224656,-0.112463273659689,"Non-significant",0.302552473650145,"STK35","Serine/threonine-protein kinase 35","Q8TDR2"
-0.0685474004392894,18.1215176051173,-2.18092142983537,0.0546179212832228,0.315512664240411,-4.4236265639972,"O94766",4,-1.50005905121733,0.158624041798547,0.498330850488545,0.0685474004392965,"Non-significant",0.3024822258488,"B3GAT3","Galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 3","O94766"
0.0422114907744522,23.9154302644157,1.31273745293955,0.21909459398701,0.581446682893843,-5.64945350117737,"P21796",22,1.49815450895712,0.15911194039157,0.499264405154808,-0.0422114907744486,"Non-significant",0.301669395683117,"VDAC1","Voltage-dependent anion-selective channel protein 1","P21796"
-0.053234501874833,20.2727572657701,-1.30508431817574,0.221588749201883,0.582932207323748,-5.65860979013824,"P49756",26,-1.49689307630935,0.159435791564381,0.499264405154808,0.0532345018748295,"Non-significant",0.301669395683117,"RBM25","RNA-binding protein 25","P49756"
-0.0556733268955938,19.6152555980273,-1.39690665906922,0.193178254607946,0.548765752718041,-5.54635394831341,"Q13523",13,-1.49716671825964,0.159365491136058,0.499264405154808,0.0556733268956009,"Non-significant",0.301669395683117,"PRPF4B","Serine/threonine-protein kinase PRP4 homolog","Q13523"
0.0673839928137845,17.2759019768732,1.42637552351781,0.18474096292729,0.539282354119259,-5.50925252383772,"Q5T2E6",10,1.49821261592392,0.159097035911244,0.499264405154808,-0.0673839928137845,"Non-significant",0.301669395683117,"ARMH3","Armadillo-like helical domain-containing protein 3","Q5T2E6"
0.0323578527194499,20.248685261012,1.4934748148842,0.166701782749029,0.520067523121232,-5.42292930521489,"Q5T440",14,1.49659283140491,0.159512956797278,0.499264405154808,-0.0323578527194535,"Non-significant",0.301669395683117,"IBA57","Putative transferase CAF17, mitochondrial","Q5T440"
0.0827841969762346,18.7799437574702,1.46298461597305,0.174700758609276,0.529235887631447,-5.46246653197246,"Q9BV79",7,1.49657613093047,0.159517249878592,0.499264405154808,-0.0827841969762275,"Non-significant",0.301669395683117,"MECR","Enoyl-[acyl-carrier-protein] reductase, mitochondrial","Q9BV79"
0.049020178841122,20.4162751916961,1.59179812837089,0.143044392803572,0.47674419500848,-5.29207131770036,"Q9NRV9",9,1.49743338493763,0.15929700805642,0.499264405154808,-0.0490201788411149,"Non-significant",0.301669395683117,"HEBP1","Heme-binding protein 1","Q9NRV9"
0.0919002818221344,17.0262347823017,1.47364250107181,0.171867715721826,0.52567305850836,-5.44870441169965,"Q9UK61",6,1.4974233411774,0.159299586956431,0.499264405154808,-0.0919002818221344,"Non-significant",0.301669395683117,"TASOR","Protein TASOR","Q9UK61"
0.199385808084955,20.583909973808,1.48248428977563,0.169547694365902,0.522799258518279,-5.43723974469629,"Q13163",2,1.49566008728464,0.159752881685288,0.499768468801642,-0.199385808084962,"Non-significant",0.301231147684215,"MAP2K5","Dual specificity mitogen-activated protein kinase kinase 5","Q13163"
0.0405681817616994,18.8978418504726,1.33537966295437,0.211851921991436,0.572658220760231,-5.62214764082685,"P49916",19,1.49494015148819,0.15993827665469,0.500114975204423,-0.0405681817616959,"Non-significant",0.300930140950684,"LIG3","DNA ligase 3","P49916"
0.0703568505304588,18.3737619843942,1.73878499792319,0.113233260495839,0.428444990729881,-5.08769859092886,"Q15121",5,1.49349030500782,0.160312190119411,0.501050366599894,-0.0703568505304588,"Non-significant",0.300118615775542,"PEA15","Astrocytic phosphoprotein PEA-15","Q15121"
-0.0672314039437438,22.3943953209318,-1.48607804889161,0.16861251074848,0.521285543139138,-5.43256766021784,"P51148",8,-1.49300359042212,0.16043787952974,0.501209431575192,0.0672314039437403,"Non-significant",0.299980765206774,"RAB5C","Ras-related protein Rab-5C","P51148"
0.058939838847536,22.9917995498799,1.30587059147112,0.221331421703206,0.582932207323748,-5.65767080228848,"P14314",26,1.49195775081396,0.160708240823249,0.501820094015189,-0.0589398388475395,"Non-significant",0.299451952536764,"PRKCSH","Glucosidase 2 subunit beta","P14314"
0.0850128572667082,18.2938541578692,1.71697113221849,0.117269150640185,0.432244542596195,-5.11864209142268,"Q8IXQ4",4,1.49159502713826,0.160802099285439,0.501879304756277,-0.0850128572667046,"Non-significant",0.299400712298531,"GPALPP1","GPALPP motifs-containing protein 1","Q8IXQ4"
0.254648682536402,16.4089225710001,1.41322477811439,0.188466474484986,0.544359416174091,-5.52587192385126,"Q96JB3",2,1.49099290103045,0.160958008334792,0.501936890372293,-0.254648682536402,"Non-significant",0.299350884221594,"HIC2","Hypermethylated in cancer 2 protein","Q96JB3"
-0.255346458459744,17.757282931191,-1.41265944797022,0.188628056946523,0.544366231351718,-5.52658411604351,"Q9NRC8",2,-1.49094522249785,0.160970359261313,0.501936890372293,0.255346458459751,"Non-significant",0.299350884221594,"SIRT7","NAD-dependent protein deacetylase sirtuin-7","Q9NRC8"
-0.14902693694107,16.9826442457972,-1.63791777166054,0.133009715395858,0.459668954547523,-5.22901996004915,"P43251",2,-1.49063441017372,0.161050893627222,0.501954436370239,0.14902693694107,"Non-significant",0.29933570303637,"BTD","Biotinidase","P43251"
0.0652902899274537,20.1894238242688,1.55270262525733,0.152071379165177,0.493238292248718,-5.34470038071335,"O75223",7,1.48875939108048,0.161537454364422,0.502330540927088,-0.0652902899274608,"Non-significant",0.299010416598782,"GGCT","Gamma-glutamylcyclotransferase","O75223"
0.113231134291883,18.0157787867231,1.38942225563885,0.195372636081428,0.552149635020898,-5.55569566258932,"Q49AR2",7,1.48856906605351,0.161586912692173,0.502330540927088,-0.11323113429188,"Non-significant",0.299010416598782,"C5orf22","UPF0489 protein C5orf22","Q49AR2"
0.0502123503700922,18.4166193412625,1.40322776333481,0.19134129907969,0.546260945776902,-5.53843842855604,"Q6DKJ4",13,1.48801843822836,0.161730072550526,0.502330540927088,-0.0502123503700922,"Non-significant",0.299010416598782,"NXN","Nucleoredoxin","Q6DKJ4"
0.0377969505679303,20.4061075350671,1.29128741441473,0.226144616863318,0.585773126247041,-5.67502203439122,"Q7Z3C6",23,1.4879050976656,0.161759553752788,0.502330540927088,-0.0377969505679268,"Non-significant",0.299010416598782,"ATG9A","Autophagy-related protein 9A","Q7Z3C6"
0.102993495256783,21.0708620816027,1.47360625529771,0.171877282673006,0.52567305850836,-5.44875132106657,"Q96IX5",5,1.48758252463742,0.16184348371323,0.502330540927088,-0.102993495256783,"Non-significant",0.299010416598782,"ATP5MD","ATP synthase membrane subunit DAPIT, mitochondrial","Q96IX5"
0.108227227235894,19.0126999206473,1.69553043289392,0.121362824940837,0.439688169622521,-5.14885563988298,"Q9BSK2",3,1.48932577186066,0.161390349253238,0.502330540927088,-0.10822722723589,"Non-significant",0.299010416598782,"SLC25A33","Solute carrier family 25 member 33","Q9BSK2"
-0.0854280099584201,17.6467227021885,-1.48721403394609,0.16831783283112,0.52119161504525,-5.43108935025497,"Q9NUL3",6,-1.48728395537801,0.161921201074841,0.502330540927088,0.0854280099584201,"Non-significant",0.299010416598782,"STAU2","Double-stranded RNA-binding protein Staufen homolog 2","Q9NUL3"
0.0607103788288121,19.9951154202368,1.72923003119178,0.114985258573796,0.430916623602498,-5.10127757067202,"Q9NVZ3",6,1.48970409152134,0.161292152278515,0.502330540927088,-0.0607103788288157,"Non-significant",0.299010416598782,"NECAP2","Adaptin ear-binding coat-associated protein 2","Q9NVZ3"
-0.154841015805889,17.3479153639176,-1.47073350643613,0.172637002982114,0.526825665484926,-5.45246693137347,"Q9UJJ9",3,-1.48740136149692,0.161890636571312,0.502330540927088,0.154841015805889,"Non-significant",0.299010416598782,"GNPTG","N-acetylglucosamine-1-phosphotransferase subunit gamma","Q9UJJ9"
0.0575633401869311,17.2271783441246,1.49568270772582,0.16613510208484,0.519491982767389,-5.42004655558426,"Q9Y2L5",9,1.4892526608374,0.161409331861674,0.502330540927088,-0.0575633401869275,"Non-significant",0.299010416598782,"TRAPPC8","Trafficking protein particle complex subunit 8","Q9Y2L5"
0.0614966921523212,25.4632269503991,1.3004010127949,0.223126621368922,0.584092981423495,-5.66419453847363,"PRDX1_HUMAN",27,1.48587236051612,0.162289066951093,0.502502692065922,-0.0614966921523177,"Non-significant",0.298861607248283,"PRDX1","Peroxiredoxin-1","PRDX1_HUMAN"
-0.25947105474145,16.3298463625609,-1.40405400249357,0.191102290736568,0.546088038475796,-5.53740204377866,"Q86V87",2,-1.48563252839214,0.162351638311106,0.502502692065922,0.25947105474145,"Non-significant",0.298861607248283,"FAM160B2","Protein FAM160B2","Q86V87"
-0.162583098867973,17.4783553826751,-1.56725718354605,0.148653627779604,0.48744659905524,-5.32519743956667,"Q96GY0",2,-1.4864462623407,0.162139420990645,0.502502692065922,0.162583098867973,"Non-significant",0.298861607248283,"ZC2HC1A","Zinc finger C2HC domain-containing protein 1A","Q96GY0"
-0.484895270981287,15.2022752219,-1.36928220148103,0.201382783752331,0.561445718964087,-5.58066762158218,"Q9H8M1",1,-1.48660466094126,0.162098138876008,0.502502692065922,0.484895270981292,"Non-significant",0.298861607248283,"COQ10B","Coenzyme Q-binding protein COQ10 homolog B, mitochondrial","Q9H8M1"
0.267813630992858,19.5276270294636,1.49328044356582,0.166751750775546,0.520067523121232,-5.42318296094981,"Q9Y6A9",1,1.48593145120848,0.162273653536991,0.502502692065922,-0.267813630992862,"Non-significant",0.298861607248283,"SPCS1","Signal peptidase complex subunit 1","Q9Y6A9"
0.0693120503006917,18.6352964416672,2.08509388479022,0.0641294583031157,0.338637903931583,-4.57264618021301,"Q96EY4",4,1.48415508726648,0.162737548824865,0.503464595879695,-0.0693120503006952,"Non-significant",0.298031064047192,"TMA16","Translation machinery-associated protein 16","Q96EY4"
-0.0703194237735119,19.0499329615144,-1.45914173858529,0.175732111783143,0.530062690685742,-5.46741319805947,"O14772",8,-1.48365774864955,0.162867629459812,0.503634510849193,0.0703194237735119,"Non-significant",0.297884518123652,"FPGT","Fucose-1-phosphate guanylyltransferase","O14772"
-0.177892207600046,15.8683103017319,-1.84084359772389,0.0959854078220134,0.403051597345798,-4.94033439167347,"A1L188",1,-1.48294054226657,0.163055372440882,0.503711936765571,0.177892207600046,"Non-significant",0.297817757282067,"NDUFAF8","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 8","A1L188"
-0.0431651470501961,20.4749169725519,-1.42891777735365,0.184028077319242,0.538739576821887,-5.50602820070507,"O43772",13,-1.48312596684431,0.163006816313099,0.503711936765571,0.0431651470501997,"Non-significant",0.297817757282067,"SLC25A20","Mitochondrial carnitine/acylcarnitine carrier protein","O43772"
-0.045158748363832,20.1973105794228,-1.30186949149259,0.222643463377917,0.584092981423495,-5.66244491526968,"Q6IBS0",22,-1.48237712417268,0.163202986888856,0.503711936765571,0.0451587483638356,"Non-significant",0.297817757282067,"TWF2","Twinfilin-2","Q6IBS0"
-0.103095012257342,17.7540915283305,-1.73942166538218,0.113117389630578,0.428444990729881,-5.08679242011013,"Q96MY1",3,-1.4825520775653,0.16315713732213,0.503711936765571,0.103095012257338,"Non-significant",0.297817757282067,"NOL4L","Nucleolar protein 4-like","Q96MY1"
-0.0856443050314937,18.7499076509916,-1.47975112495725,0.170261940177141,0.523120248109594,-5.440788277211,"Q9ULX6",6,-1.48212714905759,0.163268516140102,0.503711936765571,0.0856443050314972,"Non-significant",0.297817757282067,"AKAP8L","A-kinase anchor protein 8-like","Q9ULX6"
