"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","M_vs_Null","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Ids"
-0.109034693192026,17.9303993817949,-2.34569487844611,0.0412586720454568,0.427295787361782,-4.03991673685825,"O00461",11,-2.47527422722375,0.0287789597253616,0.357105411413692,0.109034693192022,"Non-significant",0.447203568655442,"GOLIM4","Golgi integral membrane protein 4","O00461"
-0.484661035375813,15.75629561119,-2.45577710597085,0.034217010190141,0.410175644515446,-3.86458055648218,"P50549",1,-2.47603593935682,0.0287384819735678,0.357105411413692,0.484661035375813,"Non-significant",0.447203568655442,"ETV1;ETV4;ETV5","ETS translocation variant 5","P50549"
-0.226906308077261,20.4135242604027,-5.54190736016719,0.000258930400371172,0.0542216441527258,0.849404424150835,"Q9NY65",1,-2.47430346479478,0.0288306264102085,0.357105411413692,0.226906308077258,"Non-significant",0.447203568655442,"TUBA8","Tubulin alpha-8 chain","Q9NY65"
-0.0534683054733733,20.1820792756409,-2.09250956157295,0.0632286740610217,0.481780187254693,-4.43457877897883,"Q9UGP8",24,-2.46822178556199,0.0291563567588555,0.360473702289836,0.0534683054733804,"Non-significant",0.443126412961191,"SEC63","Translocation protein SEC63 homolog","Q9UGP8"
0.0596276040345316,21.5197414088391,2.11283958316077,0.0611130928209739,0.478409853964189,-4.40342863711061,"Q9UHX1",24,2.46648837397316,0.0292498465091589,0.360963575428865,-0.0596276040345387,"Non-significant",0.442536620222774,"PUF60","Poly(U)-binding-splicing factor PUF60","Q9UHX1"
-0.202431990816887,21.2893883436329,-2.3889597784229,0.0383359789559634,0.418901045016926,-3.97122698524537,"P18077",5,-2.46264843727515,0.0294579821371479,0.362198051928492,0.202431990816883,"Non-significant",0.441053889855703,"RPL35A","60S ribosomal protein L35a","P18077"
0.0628215013956428,21.9668262652297,2.14576398607985,0.0578298725128706,0.473249765778486,-4.35275904426065,"Q9Y6C9",22,2.46340304905019,0.0294169673687779,0.362198051928492,-0.0628215013956464,"Non-significant",0.441053889855703,"MTCH2","Mitochondrial carrier homolog 2","Q9Y6C9"
-0.0963915625165477,18.3290798089921,-2.49165750700777,0.0321883937633157,0.402560795893479,-3.80705858581629,"O75475",9,-2.45895366417035,0.0296595995976057,0.362680614787511,0.0963915625165512,"Non-significant",0.440475656759804,"PSIP1","PC4 and SFRS1-interacting protein","O75475"
-0.0760796434929212,18.5537295838776,-2.73559955107809,0.0212299208640758,0.34012171829865,-3.41245644519771,"Q9NXA8",9,-2.45998107112569,0.0296034023739189,0.362680614787511,0.0760796434929141,"Non-significant",0.440475656759804,"SIRT5","NAD-dependent protein deacylase sirtuin-5, mitochondrial","Q9NXA8"
0.0814631668559969,22.93710090736,2.14316484320911,0.0580827862714829,0.473249765778486,-4.35676876409443,"Q9UHG3",25,2.45944886294382,0.0296325003086277,0.362680614787511,-0.0814631668559933,"Non-significant",0.440475656759804,"PCYOX1","Prenylcysteine oxidase 1","Q9UHG3"
-0.407320544233636,15.559964636135,-2.36107626136757,0.0401954426919104,0.425562216461097,-4.01553147698102,"P23743",2,-2.45554034926662,0.0298470420957175,0.363059483735178,0.407320544233636,"Non-significant",0.440022214243348,"DGKA","Diacylglycerol kinase alpha","P23743"
0.388513137607063,16.2903497876305,2.37898889621749,0.0389910146825569,0.420738791284725,-3.98708413077512,"P24386",2,2.45542996793063,0.0298531227485574,0.363059483735178,-0.388513137607063,"Non-significant",0.440022214243348,"CHM","Rab proteins geranylgeranyltransferase component A 1","P24386"
-0.11241945609218,17.9519498106496,-2.73055240190584,0.0214135557786146,0.34012171829865,-3.42066760433263,"Q9NX74",6,-2.45584574727277,0.0298302246552628,0.363059483735178,0.112419456092177,"Non-significant",0.440022214243348,"DUS2","tRNA-dihydrouridine(20) synthase [NAD(P)+]-like","Q9NX74"
-0.131521299297756,18.5482136673858,-3.07516865922468,0.0119135464707382,0.279135226924533,-2.85826646280808,"P49674",4,-2.4500448544717,0.0301512328789354,0.365358791178565,0.131521299297756,"Non-significant",0.437280438299861,"CSNK1D","Casein kinase I isoform delta","P49674"
-0.0660224584416191,17.8504217532543,-2.3049591085295,0.0442089851187895,0.439337547756277,-4.10430049758777,"Q7KZI7",15,-2.45052108708848,0.0301247541175689,0.365358791178565,0.0660224584416227,"Non-significant",0.437280438299861,"MARK2","Serine/threonine-protein kinase MARK2","Q7KZI7"
0.0872229969974505,17.7217668698925,2.39367420044993,0.0380300354678173,0.418901045016926,-3.96372401558103,"Q71RC2",11,2.44547420852132,0.0304065077438294,0.367787018757041,-0.087222996997447,"Non-significant",0.434403603487492,"LARP4","La-related protein 4","Q71RC2"
-0.0897563845559262,18.5283528349667,-2.26648819468647,0.0471833810932022,0.447207689823971,-4.16482457416108,"O60645",14,-2.44147592165162,0.0306315245034355,0.369841163418957,0.0897563845559226,"Non-significant",0.43198475339639,"EXOC3","Exocyst complex component 3","O60645"
0.0806360793227689,19.3537845868798,2.25606811224418,0.0480219154057635,0.449890469409409,-4.181168414606,"P49354",15,2.43953431667132,0.0307413732012377,0.370499895362399,-0.0806360793227654,"Non-significant",0.43121191033928,"FNTA","Protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha","P49354"
-0.10016679747341,17.649563980242,-2.43146961157341,0.0356624343796488,0.417085051954782,-3.90345188219916,"O15381",9,-2.43115929352976,0.0312195683045288,0.37158495063703,0.100166797473413,"Non-significant",0.429941883450315,"NVL","Nuclear valosin-containing protein-like","O15381"
-0.100872079680663,18.719116291887,-2.88447592590989,0.0164708280639666,0.3217813960835,-3.1697439773326,"P07902",6,-2.43458308317668,0.0310232173827544,0.37158495063703,0.100872079680663,"Non-significant",0.429941883450315,"GALT","Galactose-1-phosphate uridylyltransferase","P07902"
0.157127635235554,18.7511275139404,2.49681319192399,0.0319068350735394,0.402560795893479,-3.7987798259758,"P30039",5,2.43218974192103,0.0311603474743455,0.37158495063703,-0.15712763523555,"Non-significant",0.429941883450315,"PBLD","Phenazine biosynthesis-like domain-containing protein","P30039"
-0.112941083156102,18.1858707913163,-2.69050515331761,0.0229282648135798,0.349048135133417,-3.48576582794544,"P49590",6,-2.4361565541,0.0309333801179765,0.37158495063703,0.112941083156105,"Non-significant",0.429941883450315,"HARS2","Histidine--tRNA ligase, mitochondrial","P49590"
-0.075945604276761,20.3558022463835,-2.12830504279026,0.0595492365743624,0.473249765778486,-4.37966136010648,"Q13586",23,-2.43189865540432,0.0311770655075457,0.37158495063703,0.0759456042767646,"Non-significant",0.429941883450315,"STIM1","Stromal interaction molecule 1","Q13586"
-0.543326934767276,15.3697997905078,-2.35067616030086,0.0409113671392842,0.427049834149155,-4.03202388421523,"Q86UW1",1,-2.43158654337581,0.0311950007064545,0.37158495063703,0.543326934767276,"Non-significant",0.429941883450315,"SLC51A","Organic solute transporter subunit alpha","Q86UW1"
-0.0956485604842676,20.0700816154345,-2.56443631193868,0.0284320227526689,0.391644091717268,-3.68990936620236,"Q9H8S9",8,-2.43318042190349,0.0311035142573093,0.37158495063703,0.0956485604842641,"Non-significant",0.429941883450315,"MOB1B","MOB kinase activator 1B","Q9H8S9"
-0.270913626788953,15.6023319189083,-3.30986348311392,0.00802143061038015,0.24735702564247,-2.47590177541609,"A6NIE6",1,-2.42896678821983,0.031345934729476,0.371648355864209,0.270913626788952,"Non-significant",0.429867784132876,"RRN3","RNA polymerase I-specific transcription initiation factor RRN3","A6NIE6"
0.0637255896225035,24.945976480619,2.03931319761747,0.0690997497326931,0.489897364972113,-4.51556481936872,"ANXA5_HUMAN",30,2.42315112719356,0.031683515675094,0.371648355864209,-0.0637255896225071,"Non-significant",0.429867784132876,"ANXA5","Annexin A5","ANXA5_HUMAN"
-0.229996696924076,18.1531094588668,-2.8095365010109,0.0187143251449891,0.332638442431225,-3.29202250054642,"E5RI98",2,-2.42245684008825,0.0317240500752616,0.371648355864209,0.229996696924076,"Non-significant",0.429867784132876,"NPM1","Nucleophosmin (Fragment)","E5RI98"
0.212945839049109,18.4291967591888,2.25298667652104,0.0482726449628791,0.449890469409409,-4.18599746084152,"O94907",7,2.42284262424218,0.0317015207688835,0.371648355864209,-0.212945839049112,"Non-significant",0.429867784132876,"DKK1","Dickkopf-related protein 1","O94907"
-0.0727057056564355,19.1607697030296,-2.4016603086891,0.0375172334657323,0.418901045016926,-3.95100637843108,"O95822",12,-2.42898475773333,0.0313448970449585,0.371648355864209,0.0727057056564391,"Non-significant",0.429867784132876,"MLYCD","Malonyl-CoA decarboxylase, mitochondrial","O95822"
-0.0513983363107648,22.5444144898898,-1.98080156059387,0.0761533954459737,0.504446546659756,-4.60371127992659,"Q4VXU2",30,-2.42729248029119,0.0314427662460762,0.371648355864209,0.0513983363107684,"Non-significant",0.429867784132876,"PABPC1","Polyadenylate-binding protein 1","Q4VXU2"
-0.0550980863042554,20.5360338714355,-2.00258375041023,0.0734515429377685,0.497673194363991,-4.57101584005959,"Q8N1G4",30,-2.42667158566256,0.0314787481104998,0.371648355864209,0.0550980863042589,"Non-significant",0.429867784132876,"LRRC47","Leucine-rich repeat-containing protein 47","Q8N1G4"
-0.0598693258309666,18.9330055187002,-2.3040612926926,0.0442762736444748,0.439337547756277,-4.10571616082616,"Q9NRK6",15,-2.42538187549065,0.0315536157458406,0.371648355864209,0.059869325830963,"Non-significant",0.429867784132876,"ABCB10","ATP-binding cassette sub-family B member 10, mitochondrial","Q9NRK6"
-0.547573825124291,15.3232181636414,-2.33979949424594,0.0416734346924298,0.427647298428747,-4.04925252979516,"Q9UPX8",1,-2.42454896226924,0.0316020574521867,0.371648355864209,0.547573825124285,"Non-significant",0.429867784132876,"SHANK2","SH3 and multiple ankyrin repeat domains protein 2","Q9UPX8"
0.251750025566007,16.9849777884712,2.43029695984526,0.0357336650532676,0.417085051954782,-3.90532504245862,"O00391",3,2.42038945152975,0.0318450458939726,0.371765945183816,-0.251750025566015,"Non-significant",0.429730395349824,"QSOX1","Sulfhydryl oxidase 1","O00391"
-0.193525092342753,19.5626825493955,-2.68060761288168,0.0233188830251328,0.352282748527346,-3.50183861790579,"P03905",3,-2.42077052486018,0.0318227098725524,0.371765945183816,0.19352509234275,"Non-significant",0.429730395349824,"MT-ND4","NADH-ubiquinone oxidoreductase chain 4","P03905"
-0.387464199741911,16.1745172366097,-2.54473047007861,0.0294039225234163,0.392222491285247,-3.72168705520172,"Q8TCA0",1,-2.41856496057397,0.0319521949016549,0.372368100932155,0.387464199741906,"Non-significant",0.429027530114198,"LRRC20","Leucine-rich repeat-containing protein 20","Q8TCA0"
0.0519835963799942,19.4569572473328,2.03138759044002,0.0700176078896672,0.489897364972113,-4.52756337500539,"P40763",25,2.41507930286646,0.0321578668968518,0.372819837501391,-0.0519835963799942,"Non-significant",0.428500987175951,"STAT3","Signal transducer and activator of transcription 3","P40763"
0.0966803395264364,20.1598342109346,2.31991822763841,0.0431023985457647,0.434329582940104,-4.08069153719336,"Q7Z7K6",11,2.41683345117162,0.0320542042172479,0.372819837501391,-0.0966803395264364,"Non-significant",0.428500987175951,"CENPV","Centromere protein V","Q7Z7K6"
0.250358391279299,20.1722868130854,2.65993513729366,0.0241563599810459,0.356545745006583,-3.5353866102839,"Q8N5M9",2,2.41520810799182,0.0321502440998237,0.372819837501391,-0.250358391279303,"Non-significant",0.428500987175951,"JAGN1","Protein jagunal homolog 1","Q8N5M9"
0.0965763593083757,17.8537883848517,2.93894212381016,0.0150127532822287,0.312423788025511,-3.0807924737013,"O95376",6,2.41299511940797,0.0322814526953625,0.372832559986188,-0.0965763593083757,"Non-significant",0.428486167120485,"ARIH2","E3 ubiquitin-protein ligase ARIH2","O95376"
-0.172499999287307,18.6399840816854,-2.54029983466731,0.0296269436773489,0.392222491285247,-3.72882623696816,"Q66PJ3",4,-2.41224777284882,0.0323258793242763,0.372832559986188,0.172499999287304,"Non-significant",0.428486167120485,"ARL6IP4","ADP-ribosylation factor-like protein 6-interacting protein 4","Q66PJ3"
-0.141507925548243,17.8432572477979,-2.56440067862879,0.0284337510839003,0.391644091717268,-3.68996686492422,"Q9BVL4",5,-2.41296677029846,0.0322831368588091,0.372832559986188,0.14150792554824,"Non-significant",0.428486167120485,"SELENOO","Protein adenylyltransferase SelO, mitochondrial","Q9BVL4"
0.113198519015103,17.8609561350292,2.30218737186239,0.0444170397668097,0.439337547756277,-4.10867045350404,"Q9UPT8",10,2.41114642828889,0.0323914569028187,0.372946997776268,-0.113198519015103,"Non-significant",0.428352884569024,"ZC3H4","Zinc finger CCCH domain-containing protein 4","Q9UPT8"
-0.120047423610426,19.2987811909969,-2.57176570150573,0.0280787335770365,0.39036430228158,-3.67807976582249,"Q8N983",6,-2.40881780425243,0.0325305322982335,0.373905826638873,0.120047423610426,"Non-significant",0.427237767107364,"MRPL43","39S ribosomal protein L43, mitochondrial","Q8N983"
-0.155126836507453,17.2598706790253,-2.26788126941743,0.0470723589536115,0.447149052102567,-4.16263791011499,"O43312",8,-2.39851436798043,0.0331528201528041,0.374006647917787,0.15512683650746,"Non-significant",0.427120678204997,"MTSS1","Protein MTSS 1","O43312"
0.0716723139265412,20.2326332290687,2.07972344461028,0.0645948391714309,0.481780187254693,-4.45411452194267,"P12830",25,2.40140491734763,0.032977096441258,0.374006647917787,-0.0716723139265412,"Non-significant",0.427120678204997,"CDH1","Cadherin-1","P12830"
0.203848928528046,19.2577821595514,2.2750712833619,0.0465033667937485,0.445178505810043,-4.15134592056023,"P21291",6,2.40626399419465,0.0326837171762077,0.374006647917787,-0.203848928528043,"Non-significant",0.427120678204997,"CSRP1","Cysteine and glycine-rich protein 1","P21291"
0.082014048453626,20.9395743377465,2.26867100117355,0.0470095333784545,0.447149052102567,-4.16139812399759,"P42785",13,2.39549386050221,0.0333374058496712,0.374006647917787,-0.0820140484536225,"Non-significant",0.427120678204997,"PRCP","Lysosomal Pro-X carboxypeptidase","P42785"
-0.281939219100838,16.3982153736129,-2.35063549290016,0.0409141909451959,0.427049834149155,-4.0320883387827,"Q12772",3,-2.4042625967718,0.032804251422262,0.374006647917787,0.281939219100842,"Non-significant",0.427120678204997,"SREBF2","Sterol regulatory element-binding protein 2","Q12772"
0.753432616616935,16.2726821555395,2.17943170519002,0.0546478944564025,0.46678556932371,-4.300674145068,"Q13835",3,2.40560187674337,0.0327235460042465,0.374006647917787,-0.753432616616935,"Non-significant",0.427120678204997,"PKP1","Plakophilin-1","Q13835"
-0.170928253324249,16.6974091292304,-2.39059258081974,0.0382297455375818,0.418901045016926,-3.96862878171714,"Q8IWY9",5,-2.39398373277048,0.0334300609241094,0.374006647917787,0.170928253324249,"Non-significant",0.427120678204997,"CDAN1","Codanin-1","Q8IWY9"
-0.0797943051791599,19.0309024190045,-2.12077237046934,0.0603060884174188,0.475424821747204,-4.39124507566673,"Q93100",21,-2.39678793061292,0.0332582035472545,0.374006647917787,0.0797943051791634,"Non-significant",0.427120678204997,"PHKB","Phosphorylase b kinase regulatory subunit beta","Q93100"
0.0836852353267119,19.8310623534496,2.35883396822832,0.0403487542148025,0.425562216461097,-4.01908881117462,"Q969Z3",11,2.39918815627462,0.0331117786045762,0.374006647917787,-0.0836852353267155,"Non-significant",0.427120678204997,"MTARC2","Mitochondrial amidoxime reducing component 2","Q969Z3"
0.103866891775663,18.048850820603,2.36575789080601,0.0398771829374706,0.424828303440366,-4.00810153626525,"Q9BV20",9,2.39394694969045,0.0334323208629689,0.374006647917787,-0.10386689177566,"Non-significant",0.427120678204997,"MRI1","Methylthioribose-1-phosphate isomerase","Q9BV20"
-0.140719309912917,17.7251326905214,-2.41851015939068,0.0364574527018221,0.417423638631299,-3.92414197724049,"Q9BYI3",6,-2.39518322885127,0.0333564447168248,0.374006647917787,0.140719309912924,"Non-significant",0.427120678204997,"FAM126A","Hyccin","Q9BYI3"
0.0508138253375847,20.1880983102736,1.89816361527895,0.087277026741855,0.526096968947572,-4.72638407195784,"Q9GZU2",40,2.40376552242634,0.0328342539498976,0.374006647917787,-0.0508138253375812,"Non-significant",0.427120678204997,"PEG3","Paternally-expressed gene 3 protein","Q9GZU2"
-0.0947014848522194,18.4853079594853,-2.95618284054293,0.0145790462369198,0.308474384840983,-3.05262849240473,"Q9H1K1",6,-2.39856315299463,0.0331498469364557,0.374006647917787,0.0947014848522194,"Non-significant",0.427120678204997,"ISCU","Iron-sulfur cluster assembly enzyme ISCU, mitochondrial","Q9H1K1"
-0.333013280769215,16.286572038389,-2.70432708597105,0.0223937075320276,0.346691705610778,-3.46330915920587,"Q9H7E9",1,-2.40138377766359,0.0329783783191533,0.374006647917787,0.333013280769212,"Non-significant",0.427120678204997,"C8orf33","UPF0488 protein C8orf33","Q9H7E9"
0.0502967619818016,20.5662642670031,2.08369014496002,0.0641680237492939,0.481780187254693,-4.44805850022852,"Q9P2R7",21,2.39767743108152,0.0332038674411733,0.374006647917787,-0.0502967619818051,"Non-significant",0.427120678204997,"SUCLA2","Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial","Q9P2R7"
-0.136170810294477,18.5459933744982,-2.30403576069472,0.0442781886469671,0.439337547756277,-4.10575641714545,"Q9Y2H5",8,-2.39539245940288,0.0333436196574144,0.374006647917787,0.136170810294473,"Non-significant",0.427120678204997,"PLEKHA6","Pleckstrin homology domain-containing family A member 6","Q9Y2H5"
-0.330061344666859,18.6786004660992,-2.27068184272127,0.0468499321617703,0.447149052102567,-4.15824078528375,"O60656",3,-2.38441449249264,0.0340229652337303,0.374305367267872,0.330061344666863,"Non-significant",0.426773945372601,"UGT1A9","UDP-glucuronosyltransferase 1A9","O60656"
-0.0640129000619147,20.9747919663006,-2.07127945008379,0.065512435526889,0.484546170491924,-4.46699202432153,"O95573",23,-2.38570515453314,0.03394241141824,0.374305367267872,0.0640129000619147,"Non-significant",0.426773945372601,"ACSL3","Long-chain-fatty-acid--CoA ligase 3","O95573"
0.0795484299226814,20.1822474516232,2.04970239775817,0.0679138658234964,0.489339517024228,-4.49980962465881,"P51784",32,2.39038519247393,0.0336518505281808,0.374305367267872,-0.079548429922685,"Non-significant",0.426773945372601,"USP11","Ubiquitin carboxyl-terminal hydrolase 11","P51784"
-0.127441436438247,19.9898516001349,-2.3165684688133,0.0433478229477683,0.435492895911537,-4.08598175257726,"P55209",8,-2.38414480811592,0.0340398201554268,0.374305367267872,0.127441436438247,"Non-significant",0.426773945372601,"NAP1L1","Nucleosome assembly protein 1-like 1","P55209"
0.0623651610236351,19.1529578032556,2.1141554381022,0.0609785196093929,0.478409853964189,-4.40140878739953,"P57772",20,2.38840871392737,0.0337742679216745,0.374305367267872,-0.0623651610236351,"Non-significant",0.426773945372601,"EEFSEC","Selenocysteine-specific elongation factor","P57772"
0.371652693685895,17.4387088430961,2.5399040550889,0.0296469471527217,0.392222491285247,-3.72946386185521,"P62877",1,2.38693639364284,0.0338657370531192,0.374305367267872,-0.371652693685899,"Non-significant",0.426773945372601,"RBX1","E3 ubiquitin-protein ligase RBX1","P62877"
0.452383799528187,14.7680544530416,2.38488652171145,0.0386022569717581,0.419281045980452,-3.97770675884674,"Q14643",1,2.38648165531082,0.0338940361045196,0.374305367267872,-0.452383799528194,"Non-significant",0.426773945372601,"ITPR1","Inositol 1,4,5-trisphosphate receptor type 1","Q14643"
0.230048309757905,18.4952130206164,2.73480385007796,0.0212587662273158,0.34012171829865,-3.41375105894353,"Q6NTF9",2,2.38360689813672,0.0340734627717358,0.374305367267872,-0.230048309757898,"Non-significant",0.426773945372601,"RHBDD2","Rhomboid domain-containing protein 2","Q6NTF9"
0.0908394196938396,18.9915183102204,2.15520344900298,0.0569202117887404,0.471769303562977,-4.33818299539985,"Q96IV0",17,2.38375708914464,0.0340640661333073,0.374305367267872,-0.0908394196938467,"Non-significant",0.426773945372601,"NGLY1","Peptide-N(4)-(N-acetyl-beta-glucosaminyl)asparagine amidase","Q96IV0"
-0.240855379128774,17.8136023692786,-3.88225211444461,0.00312432267605769,0.180826121156343,-1.5595792871734,"Q9NSK7",1,-2.39034486470104,0.0336543440496852,0.374305367267872,0.240855379128771,"Non-significant",0.426773945372601,"C19orf12","Protein C19orf12","Q9NSK7"
0.129141045348373,21.0546619153158,2.23846866846147,0.0494711162311217,0.453501265806855,-4.20872320867382,"Q9UBQ5",10,2.3838528682844,0.0340580750501536,0.374305367267872,-0.12914104534838,"Non-significant",0.426773945372601,"EIF3K","Eukaryotic translation initiation factor 3 subunit K","Q9UBQ5"
0.0816700893729063,18.2370768893896,2.15730431694241,0.0567196334089496,0.471378804891173,-4.33493601444642,"Q8IWV7",17,2.38081281444913,0.034248727874705,0.375280798550137,-0.0816700893729099,"Non-significant",0.425643655936114,"UBR1","E3 ubiquitin-protein ligase UBR1","Q8IWV7"
-0.0815808273379908,18.5532956790309,-2.12874588685331,0.0595052253276979,0.473249765778486,-4.37898299271494,"Q92887",19,-2.38040684906051,0.0342742648429613,0.375280798550137,0.0815808273379872,"Non-significant",0.425643655936114,"ABCC2","Canalicular multispecific organic anion transporter 1","Q92887"
0.177124605812907,19.3210087538435,2.21757850546781,0.0512462908554794,0.457314164832033,-4.24134654030991,"O00743",8,2.37806227279229,0.0344221066872456,0.375639826635024,-0.177124605812917,"Non-significant",0.425228368560148,"PPP6C","Serine/threonine-protein phosphatase 6 catalytic subunit","O00743"
0.234392555160314,15.4896870817307,2.42227088902031,0.0362249664583918,0.417085051954782,-3.91814037417442,"Q7L211",3,2.37722222054689,0.0344752265901417,0.375639826635024,-0.234392555160314,"Non-significant",0.425228368560148,"ABHD13","Protein ABHD13","Q7L211"
-0.0854751033439243,18.0976858018704,-2.21122317874765,0.0517984556196855,0.457314164832033,-4.2512529214259,"Q9NR46",14,-2.37788061458097,0.0344335870112289,0.375639826635024,0.0854751033439314,"Non-significant",0.425228368560148,"SH3GLB2","Endophilin-B2","Q9NR46"
0.247784948320326,16.3795320408358,3.59046903290698,0.00503015698567295,0.211994226169776,-2.0229290268652,"P41182",1,2.37487720978282,0.0346239276758021,0.376037178858265,-0.247784948320323,"Non-significant",0.424769214182034,"BCL6","B-cell lymphoma 6 protein","P41182"
0.0616768669892416,20.2201005140671,2.10197726467368,0.0622348865417347,0.481604112136585,-4.42008545629579,"P50995",20,2.37495537047512,0.0346189614764067,0.376037178858265,-0.0616768669892451,"Non-significant",0.424769214182034,"ANXA11","Annexin A11","P50995"
0.316871108597013,16.9965892526533,2.7356835396495,0.0212268784454899,0.34012171829865,-3.41231979285825,"P51884",1,2.37311824778339,0.0347358700947563,0.376413963519471,-0.316871108597017,"Non-significant",0.424334274280455,"LUM","Lumican","P51884"
0.195109790826031,19.523315716283,2.38739536019541,0.0384380347634564,0.418901045016926,-3.97371598272892,"P52926",4,2.37080976331332,0.0348833116468574,0.376413963519471,-0.195109790826031,"Non-significant",0.424334274280455,"HMGA2","High mobility group protein HMGI-C","P52926"
0.0888049858042592,18.5134434989559,2.09029050953826,0.0634637808912869,0.481780187254693,-4.43797234546342,"Q5T5P2",23,2.37191446708449,0.0348126801259877,0.376413963519471,-0.0888049858042557,"Non-significant",0.424334274280455,"KIAA1217","Sickle tail protein homolog","Q5T5P2"
-0.0649178058736304,19.453263372016,-2.08608669970488,0.0639114597395482,0.481780187254693,-4.44439761085192,"Q8N392",21,-2.3711770825023,0.0348598110964591,0.376413963519471,0.0649178058736268,"Non-significant",0.424334274280455,"ARHGAP18","Rho GTPase-activating protein 18","Q8N392"
0.175771469510622,17.5637204295455,2.74162077435928,0.0210129126728301,0.34012171829865,-3.40265871495727,"Q8IUR0",3,2.36857490305136,0.0350266225354075,0.377352729276151,-0.175771469510618,"Non-significant",0.423252504542901,"TRAPPC5","Trafficking protein particle complex subunit 5","Q8IUR0"
0.131980758223111,19.5412879579775,2.42692723018943,0.0359391334502752,0.417085051954782,-3.91070666035655,"Q9H4A6",6,2.36729234554799,0.035109121591458,0.377634388096886,-0.131980758223118,"Non-significant",0.422928464901735,"GOLPH3","Golgi phosphoprotein 3","Q9H4A6"
0.117813252613853,19.122627914179,2.13906782647572,0.058483608975501,0.473249765778486,-4.36308592878128,"Q14451",16,2.36597846728172,0.0351938284829017,0.377938853628084,-0.117813252613857,"Non-significant",0.422578458575454,"GRB7","Growth factor receptor-bound protein 7","Q14451"
0.101707944661559,21.0589312344396,2.28522747135454,0.0457110147698769,0.441300487994333,-4.135378423361,"O75323",10,2.36234476040062,0.0354291181295003,0.378117068017052,-0.101707944661555,"Non-significant",0.422373718357324,"NIPSNAP2","Protein NipSnap homolog 2","O75323"
0.125898029060451,26.6579786896729,2.0671601421315,0.0659645664657682,0.485421443089626,-4.47326716287953,"P06733",43,2.36223680091253,0.035436131728803,0.378117068017052,-0.125898029060441,"Non-significant",0.422373718357324,"ENO1","Alpha-enolase","P06733"
0.264332172093226,20.3503968948322,2.33245798421047,0.0421956355812048,0.429063663170946,-4.06087000394264,"Q08043",3,2.36297709220111,0.0353880653370272,0.378117068017052,-0.264332172093226,"Non-significant",0.422373718357324,"ACTN3","Alpha-actinin-3","Q08043"
-0.0881071547720822,19.192089550751,-2.35390310525307,0.0406879056064281,0.427049834149155,-4.02690854925692,"Q9Y296",10,-2.36455545820193,0.0352857921313474,0.378117068017052,0.0881071547720786,"Non-significant",0.422373718357324,"TRAPPC4","Trafficking protein particle complex subunit 4","Q9Y296"
0.0463320803917782,23.3357939367798,1.78905013266182,0.104288932673201,0.560509327285247,-4.88471846799627,"P04843",52,2.35934741197628,0.0356243362669647,0.378479291034453,-0.0463320803917746,"Non-significant",0.421957878477017,"RPN1","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1","P04843"
0.32929077949434,16.3346164556238,2.33784288393625,0.0418119879518549,0.428413044748287,-4.05234965369375,"P13747",2,2.35478063011327,0.0359237546287848,0.378479291034453,-0.32929077949434,"Non-significant",0.421957878477017,"HLA-E","HLA class I histocompatibility antigen, alpha chain E","P13747"
0.060203746989977,22.2434247326422,1.91876233162482,0.0843701286297647,0.521725072225595,-4.6960163282424,"P20700",44,2.35762744817919,0.035736822950983,0.378479291034453,-0.0602037469899734,"Non-significant",0.421957878477017,"LMNB1","Lamin-B1","P20700"
0.043935364620399,22.1687356876253,1.68504848780346,0.12328694141051,0.585340060395893,-5.03128770023939,"P21333",142,2.35434885545666,0.0359521880771297,0.378479291034453,-0.043935364620399,"Non-significant",0.421957878477017,"FLNA","Filamin-A","P21333"
0.089701586933618,25.2637736651373,2.09083334644456,0.0634061907956962,0.481780187254693,-4.43714231211001,"P30086",21,2.35623041724375,0.0358284399851124,0.378479291034453,-0.089701586933618,"Non-significant",0.421957878477017,"PEBP1","Phosphatidylethanolamine-binding protein 1","P30086"
-0.0693473395390711,20.1643996406138,-2.0221903132328,0.0710972217696606,0.491664069224453,-4.54146445669015,"P61221",27,-2.35357989714251,0.0360028792997035,0.378479291034453,0.0693473395390676,"Non-significant",0.421957878477017,"ABCE1","ATP-binding cassette sub-family E member 1","P61221"
0.0663993071438114,19.4097897570961,2.10347788105955,0.062078748807493,0.481604112136585,-4.41778614553489,"Q7L8L6",19,2.3539543755651,0.0359781844117977,0.378479291034453,-0.0663993071438149,"Non-significant",0.421957878477017,"FASTKD5","FAST kinase domain-containing protein 5, mitochondrial","Q7L8L6"
-0.241566506496163,17.8171867500293,-3.67386848384684,0.00438558626734369,0.197569886895808,-1.88958130421382,"Q8IWT0",1,-2.35368717264915,0.0359958033841414,0.378479291034453,0.241566506496163,"Non-significant",0.421957878477017,"ZBTB8OS","Protein archease","Q8IWT0"
