HF_1,HF_2,HF_3,HF_4,HF_5,HMF_1,HMF_2,HMF_3,HMF_4,HMF_5,MF_1,MF_2,MF_3,MF_4,MF_5,OF_1,OF_2,OF_3,OF_4,OF_5,Protein.Names,Peptides,Genes,Protein.Ids,First.Protein.Description
15.627151957470348,15.771742207862635,14.310570181767572,15.561347618609748,14.989558594411939,15.436545638282338,16.108011859419076,15.453547158358317,16.494291530948168,16.040769169615892,13.968738782169595,16.711492217941714,15.561535573829824,15.613746307266744,16.273240133365302,15.650100908385385,15.190712074412934,15.178540368065725,14.837884126755046,15.417783304993335,SBSN_HUMAN,4,SBSN,Q6UWP8,Suprabasin
17.196515682096962,17.066246892495943,17.62505954127368,17.31198772746393,17.12028851012374,17.40371109245028,17.20828199514844,16.954514409932575,17.27617894160638,17.586759173482626,16.925983197785545,17.47733929543431,17.39657969701348,16.995601552906894,17.481823077041923,17.346184740134127,17.483697709706142,17.3085256838019,17.717770122381108,16.833520165783685,CSPG4_HUMAN,3,CSPG4,Q6UVK1,Chondroitin sulfate proteoglycan 4
17.69951145410532,17.625651773302756,17.705483898755958,17.381010561760892,18.145374951668305,17.74592374920148,17.23668693382922,17.21157464762548,17.54189822605056,17.330733099208498,17.926695581163145,18.103149475196,18.029093071329967,17.68477601033175,17.65348189201905,18.41746934700596,17.82902276903652,17.71934870986845,17.765946474772058,17.860026067340684,APOA5_HUMAN,1,APOA5,Q6Q788,Apolipoprotein A-V
18.632693515831022,18.70905688026788,18.695721061062738,18.458767049711284,18.576022949554055,18.578501687204284,18.745254141957258,18.5139472954118,18.407093459050397,18.433043383323472,18.250497359593556,18.52481332724831,18.513076009605875,18.78656637179279,18.495542775508145,18.6076265097876,18.598074314941844,18.65658197909494,18.710951013377404,18.725139886994338,VWA1_HUMAN,6,VWA1,Q6PCB0,von Willebrand factor A domain-containing protein 1
18.90751565151685,18.89211586449352,19.389681749360083,18.695884147707964,18.90498147211699,18.75303389313,18.84157048998181,18.88218329855289,18.528137387590476,18.672749900795385,18.1660208386474,18.399311307477067,18.54393805473774,18.446449291953005,18.565332688776472,18.136675768353594,18.15600898769698,18.33124062209434,18.613052018122886,18.348857800112043,NOTUM_HUMAN,2,NOTUM,Q6P988,Palmitoleoyl-protein carboxylesterase NOTUM
17.87040084430743,17.432721312683647,17.269345872643175,16.758080041797,18.192514365206424,17.81180113673313,17.38872365613736,17.623524314782777,18.327004336835724,17.713869766904555,18.016514514066692,18.614903911728458,18.39977024497352,17.71884722733005,17.821157367098078,17.427255546421243,17.693173838661224,17.521224688962157,17.0662258665535,17.536634250505777,LAIR2_HUMAN,1,LAIR2,Q6ISS4,Leukocyte-associated immunoglobulin-like receptor 2
19.83589928541597,19.974212906732667,20.082128245899554,19.91101301761048,19.931568569324174,20.055896704326376,20.427263731948244,20.23022688488869,20.310080192577903,20.042599881712917,20.001957897215572,20.001957897215572,20.18253014285739,20.253496664211536,20.001957897215572,19.554532645188782,19.86970980213412,19.61861671243525,19.766273313816193,19.960137721520944,ISM2_HUMAN,3,ISM2,Q6H9L7,Isthmin-2
19.8015347047611,19.916086466690935,19.945923862301242,19.601754469220324,19.808021471086082,19.634375028388305,19.72610171811462,19.6065714855181,19.627970197831235,19.945923862301242,19.907879409151672,19.87859130710481,19.67467503549645,19.895865164906603,19.852895208481165,19.858800585785357,20.042599881712917,20.06907209307411,19.974212906732667,20.001957897215572,VASN_HUMAN,6,VASN,Q6EMK4,Vasorin
17.22131334269683,17.316582061908935,16.96514169143867,17.428924433023308,17.127440230649455,17.358882955685694,17.18714906393065,17.276860471870442,17.526774303069185,17.10534586890432,17.61443666768589,17.690898283214803,17.452418219732248,17.525650795053934,17.180725039077466,17.69980964781354,17.149151694449433,17.254299733256623,17.33841431648465,17.489220783521674,NR3L1_HUMAN,2,NCR3LG1,Q68D85,Natural cytotoxicity triggering receptor 3 ligand 1
17.99099584144183,17.84868406199253,17.55865986702651,18.282359983051656,18.242899620651386,17.970993367684713,18.198325131628838,17.892673249053228,18.294324584087462,18.07084944732565,18.330531790684375,18.24044663889238,18.188101026930013,18.08921252274526,17.59675756576805,17.896072188198385,18.03375098636844,18.09568546702716,18.002430474182493,18.07782233534635,CD276_HUMAN,2,CD276,Q5ZPR3,CD276 antigen
15.051451126103402,15.042180904987406,14.873078778338963,15.300710043552511,15.179217114508411,15.418966008050377,16.147964080199728,15.741972515241532,15.740621409523825,15.901906294339625,14.729705705423497,14.856950686081147,15.352626263915663,15.613746307266744,14.996751514400287,14.838933060502475,14.240441048593162,15.306948144584386,14.959685040299506,14.702913976056342,TTC38_HUMAN,1,TTC38,Q5R3I4,Tetratricopeptide repeat protein 38
16.485657953338293,17.22958867374359,16.6660020326449,17.455864983802723,18.424453368641498,18.474878350409167,17.451935497764477,17.11378285520466,17.10195515932934,17.46479300636006,16.96963384498955,18.134341082856395,17.50004825371152,17.45003522272778,17.58979742144834,16.983093807867512,16.184437603235917,16.54768382048236,16.135725315960244,18.040814109753295,FILA2_HUMAN,3,FLG2,Q5D862,Filaggrin-2
18.64303528257432,18.590937857221537,18.643574385878743,18.577565283962915,18.52343943938751,19.228189252634934,18.21258662680692,18.695880750257555,18.83021189025301,18.543133800057394,18.719759795515156,18.93389808276993,18.74067015560818,18.96939495352837,18.086094748607714,18.314224756293,18.44682887840855,18.27038658718883,18.46746226684508,18.8510078157634,NOM1_HUMAN,1,NOM1,Q5C9Z4,Nucleolar MIF4G domain-containing protein 1
24.723382640486,24.58692039793673,24.789549564451747,24.35110746083796,24.528503711711405,24.648559463729114,24.416995396494414,24.670336406124367,24.480005194020215,24.61526502363069,24.282065816408306,24.516531070045332,24.22435031855202,24.575424759098897,24.58692039793673,24.384427534037986,24.44253048860155,24.516531070045332,24.48615742100181,24.528503711711405,AMOT_HUMAN,1,AMOT,Q4VCS5,Angiomotin
18.697449520953995,18.286864547137764,19.01160672989327,18.67570554799979,18.372342212830233,19.292128376092663,18.682391140683748,18.98022327116452,18.580979852474826,18.904220055392134,19.672097256193048,19.66808685869188,19.361348409019193,19.82762336776257,19.92090089214354,18.86677785107344,19.236427685029884,19.5601630119652,19.227479631472175,19.38567285251177,TKFC_HUMAN,6,TKFC,Q3LXA3,Triokinase/FMN cyclase
21.33756092900001,21.406653452272955,20.857567987880397,21.28771237954945,20.342994815050638,21.582333128441075,21.055896704326376,21.348408311237,21.559175407453825,21.082128245899554,21.114260866840365,21.452619306225138,21.568483149680052,21.241908689936324,21.088612279469753,21.43237062238133,21.359174742106074,21.17645562844771,21.46263806205013,21.164229326114448,AOC3_HUMAN,2,AOC3,Q16853,Membrane primary amine oxidase
19.7795895205961,19.56365061861388,19.48866393554969,19.694488821417828,19.892535405362416,19.431801588739184,19.65771270815575,19.52987469345623,19.760092919693076,19.98815209769054,19.81274920758955,19.688185413720564,19.945923862301242,19.372429367203708,19.812431164005968,20.082128245899554,19.413537030555762,19.66305248587781,19.874451606849053,19.8163087015838,UGPA_HUMAN,1,UGP2,Q16851,UTP--glucose-1-phosphate uridylyltransferase
23.563836784823685,23.69710331568715,23.480005194020215,23.504458237744757,23.492283523798655,23.39100018796147,23.29614100162003,23.429819436852,23.35110746083796,23.429819436852,23.492283523798655,23.563836784823685,23.540377811999697,23.620867729860066,23.540377811999697,23.575424759098897,23.707672557397338,23.643063475974262,23.686456071487644,23.7695118112152,MEP1A_HUMAN,23,MEP1A,Q16819,Meprin A subunit alpha
19.334192526068694,19.273240133365302,19.271681866743002,19.372720552170275,19.354985386078255,19.456342381903294,19.65252115635708,19.36813554326062,19.37827368548044,19.53511587174225,19.98815209769054,19.482985163689033,19.742342334293276,19.592535509124396,19.57671868008725,19.598684994904776,19.848428862301763,19.62123808588271,19.823978248143785,19.701099980409893,CAH9_HUMAN,3,CA9,Q16790,Carbonic anhydrase 9
16.992694975886604,17.101278112219074,17.314547842018058,17.089688400244132,16.849881522161276,17.590806314477806,16.544514727581173,17.392300650277978,17.069460256970856,17.418297356363563,16.14844480440449,17.544149427566044,17.074131007190495,16.967845414693265,17.01348624985576,16.9578842266641,16.849502841203268,17.190413081252544,17.28631409132332,17.293220161150916,MA2A1_HUMAN,2,MAN2A1,Q16706,Alpha-mannosidase 2
16.553906731666277,16.15424455541635,16.87706840342322,16.186321263809134,16.598388411208198,16.904940324728464,16.04307642669407,16.416898114348967,16.260539188765684,16.856936100955046,16.49413368146539,16.814269520945356,16.200185968148332,16.48922548836347,16.273700911961612,15.820530516648454,16.255869503258335,16.24722660985734,16.666182385999832,16.566141765351468,FSCN1_HUMAN,1,FSCN1,Q16658,Fascin
17.830818459943814,17.66475281375889,17.670310469800608,17.88444481500491,18.08392594516717,18.225259224487296,18.48294972403783,18.252845573311934,18.14797500752892,18.24697713210825,18.12438892406619,18.014047721157677,18.099219374250982,18.137306386894217,17.86501430526749,17.999554152084034,17.61746029083014,17.591266661617265,17.38411761776303,17.936471163753552,PRSS8_HUMAN,3,PRSS8,Q16651,Prostasin
18.128437440067646,17.82035973681634,16.831356731668993,17.950908964205404,18.180287980899536,17.688503031866507,18.65348539079747,18.204542488740028,18.166462239771594,18.276556094805027,18.076951260778632,17.691777590882023,17.995822345977714,16.509847669106723,17.92257859587302,17.74869733767308,18.06001507531552,17.84518373976021,18.0460901842611,18.331848539461106,IBP7_HUMAN,1,IGFBP7,Q16270,Insulin-like growth factor-binding protein 7
18.28512673809325,18.369235229908845,18.767159613346777,18.95915012755216,18.197696641164303,18.465414947039715,18.60342350968682,18.51493745488267,18.69030154840458,18.409498670140856,18.55745622244439,17.931349263010258,18.168422390262002,18.54647248703239,18.447563538633716,18.143846538396357,18.23807814033573,18.278045567593562,18.63128009760897,18.693051295396998,RB11A_HUMAN;RB11B_HUMAN,3,RAB11A;RAB11B,Q15907,Ras-related protein Rab-11A
20.158077099132854,20.3211353810869,20.12060239371419,20.194602975157967,20.23022688488869,20.36452797660028,20.276397066321614,20.264992303049365,20.28771237954945,20.36452797660028,20.310080192577903,20.23022688488869,20.241908689936324,20.264992303049365,20.158077099132854,20.310080192577903,20.276397066321614,20.3211353810869,20.253496664211536,20.35380157000722,VAS1_HUMAN,6,ATP6AP1,Q15904,V-type proton ATPase subunit S1
17.384969200559578,16.988828895819506,17.306916113522544,17.54848328562752,17.11797784636315,17.587301402312338,17.380080521675133,17.591076694884844,17.815189385609845,17.55140786912353,18.14254087781662,17.89385253399373,17.64834353701294,17.864591216905044,18.006769838881866,17.527232626447567,17.901915719360673,17.61316355859435,17.84347332838746,17.62178718285442,TSN_HUMAN,2,TSN,Q15631,Translin
18.491359903382413,18.275715317057504,18.74413743877779,17.98695305290744,18.319054638391897,18.66472851266754,18.1958815979885,18.509388428019047,18.30349091741454,18.443659904414773,18.039540263477733,18.437841457878275,18.228302007964196,18.13183184663128,18.20950572177566,18.269619817686607,17.769702274742723,18.18609488996123,17.976826997521904,18.070912322411424,BGH3_HUMAN,6,TGFBI,Q15582,Transforming growth factor-beta-induced protein ig-h3
20.12060239371419,20.095067301607052,19.930767651301164,19.649189504107106,19.765868799159644,19.747266949911115,19.825365658937542,20.001957897215572,20.253496664211536,20.06907209307411,19.866026191899405,19.862941498706277,19.840335371558727,19.42572813303702,19.90246491502911,19.903116905427474,20.10789134196464,20.133202430493824,20.015632834112647,20.12060239371419,RGN_HUMAN,4,RGN,Q15493,Regucalcin
18.504462117255617,18.684580845874525,18.178835025147844,18.27560620727236,18.675536718447034,18.24919217198559,18.48599828603208,18.656550557300328,18.430562807773054,18.54383613177211,18.863411958941636,18.42053184436957,18.747963478493297,18.201664488711412,18.440771860257332,18.497504933595803,18.560403743080787,18.82593701470918,18.679772155208873,18.705743743786826,RCN1_HUMAN,2,RCN1,Q15293,Reticulocalbin-1
19.204769329272878,19.0614002006988,19.142608183102798,19.00327633006117,19.06337664720227,19.200462827247954,19.052560090997584,19.578809387857145,18.85377250824084,19.22206139046526,19.85154013363238,19.64489486616798,19.512551442312112,19.3971857756942,19.60725264252978,19.28072773290405,19.19689263788841,19.25291947074879,19.4212368619099,19.38228838870661,NADC_HUMAN,7,QPRT,Q15274,Nicotinate-nucleotide pyrophosphorylase [carboxylating]
18.914037614773683,19.138779258422325,18.840839378420302,19.150349737108243,19.193624014953677,18.978674154458513,19.119199513515163,19.186829991636518,19.086190661018506,19.22586641244525,19.237303338470465,18.884176482617278,19.25951111276318,19.161264767032467,19.142757739164537,19.220777436000862,19.120161924837248,19.170920170150424,19.274653419203933,19.119906188675355,PTPRK_HUMAN,2,PTPRK,Q15262,Receptor-type tyrosine-protein phosphatase kappa
18.717294870160053,18.496093073159685,18.426317996348693,18.683227664530236,18.794298454749562,18.473753306029714,18.6813619625105,18.728681183089424,18.923371013553755,18.58346845935067,18.395174287050203,18.407105910119842,18.69414020407643,18.643739952337487,18.853224258411878,18.630028884320385,18.87389764711173,18.997562667972012,18.479567140104972,18.80116838381417,NECT1_HUMAN,1,NECTIN1,Q15223,Nectin-1
17.690857372137714,17.777826782562027,18.146857010926777,17.901515101656447,17.674523326021667,17.898430156396685,18.14577794397655,18.016383928809272,17.710160691782914,18.29099528117754,18.14328853800753,18.51921007031428,18.06031068034054,18.36158829773893,18.418515608038177,18.38716329227684,18.25314575810568,18.768326498511044,18.14156833994579,18.44807193049471,PDIA6_HUMAN,1,PDIA6,Q15084,Protein disulfide-isomerase A6
21.194602975157967,20.967192479054894,21.042599881712917,20.967192479054894,20.967192479054894,21.055896704326376,20.865141207585197,21.342994815050638,20.779565475879124,20.902422223664658,20.618629257664065,20.795507019748147,20.779565475879124,20.857567987880397,20.600595334833805,20.747143998186747,20.618629257664065,20.662751810896374,20.722340607186172,20.662751810896374,POSTN_HUMAN,21,POSTN,Q15063,Periostin
17.599862005347486,17.486245821734194,17.17147980373534,17.780264212240898,17.638301560153042,17.336689604775493,17.59265412127032,17.38694024532431,17.757442098801803,17.768572038328603,18.366463095554543,17.93070269251061,17.598365147163065,17.49517579375916,17.525207265354844,17.808046617850838,17.47237353327434,17.766962345598035,17.724267361002877,17.435800462194784,IMB1_HUMAN,1,KPNB1,Q14974,Importin subunit beta-1
24.141021934953123,24.141021934953123,24.019031410574513,23.913421222613916,17.44601708791726,23.609640474436812,24.11743511463551,23.967192479054894,22.861359567042772,24.044268702073538,22.993344766910862,24.164229326114448,21.75123675282063,23.799465033316828,24.03590522913891,24.133202430493824,23.416995396494414,22.793523933469043,24.010519910718997,24.133202430493824,ITIH4_HUMAN,5,ITIH4,Q14624,Inter-alpha-trypsin inhibitor heavy chain H4
19.270073995257142,19.098142629675202,19.14511866961273,18.889281139371498,17.860468683440903,19.236705616627713,18.533599695205734,19.266898606491477,19.12349500617972,19.01567910849447,18.437471690791696,19.28678785687108,19.078752812944813,19.134842406817448,18.992346456730207,18.23752742033181,19.283931626491395,18.90359062781632,19.12189770653958,19.29343572470957,SPRL1_HUMAN,3,SPARCL1,Q14515,SPARC-like protein 1
19.241529350889305,18.48094793991808,19.332438717693595,18.228461729596855,18.809215458608413,18.967167143700014,17.38009743684738,18.949826710759112,18.511968794795024,19.06586312080342,18.600141585800063,18.930688256826613,18.576211217450272,19.178912812356007,18.501082993089494,18.964024927754984,19.12722357383657,18.888166502651956,18.29392960308284,18.702345191199775,FGL2_HUMAN,2,FGL2,Q14314,Fibroleukin
18.499242510399064,17.49120329892836,17.494097733129152,17.932831816958277,17.533717550489477,17.67524035757855,17.96329687394059,17.37587942354307,17.21766429884211,17.42169504134134,16.403629551867144,17.54113443718599,17.830608046287853,17.574593527337612,18.03358431487078,18.04943380008002,17.234377746210413,17.659055170202638,18.125509326763922,18.163580888512797,FAK2_HUMAN,2,PTK2B,Q14289,Protein-tyrosine kinase 2-beta
17.30590142856051,16.342428907282425,16.66301599110015,16.390210949087564,16.68281631997398,17.43932769659247,15.665335917185176,17.424502576590143,16.415624597367316,17.742500235256042,17.151056190255904,17.399912068850114,16.93147623388679,17.734048021659298,17.08682041385157,17.2529517996872,15.966406312783295,16.05074782690468,17.243750440411123,16.49586127122546,IL27B_HUMAN,1,EBI3,Q14213,Interleukin-27 subunit beta
21.747143998186747,21.89133872453564,21.7915381175452,21.684317160731307,21.68002980232821,21.78356740643662,21.600595334833805,21.81909384006576,21.822987756170253,21.861359567042772,21.568483149680052,21.582333128441075,21.627562382434075,21.75123675282063,21.822987756170253,21.9636694124912,21.811274335606463,21.830744199804688,21.842301231227086,21.991615952994113,DAG1_HUMAN,6,DAG1,Q14118,Dystroglycan
18.71411804176947,17.609301401259543,18.429410828185134,17.907530320938122,17.62692104210749,17.98924480271053,17.979162794260656,18.13157565908602,17.93490598779834,18.425191311697052,17.71639078949768,18.16963145452269,18.223742492044796,18.547756859697085,18.42729238092701,18.139196590297473,18.23198519716105,18.099260475063726,18.229968818793477,18.479531616389806,DPYS_HUMAN,3,DPYS,Q14117,Dihydropyrimidinase
19.23970806594791,19.55421222638193,19.280326745461153,19.318026384694008,19.281436551003416,19.182806531901072,19.40252497185927,19.382685235125752,19.31037314090323,19.08985905719093,19.03072909339291,19.25281786079722,18.897688905081274,19.49588234566766,19.18071047260452,19.40353011604195,19.173904003338325,19.137166273260473,19.164027948667606,19.32444647328953,COTL1_HUMAN,4,COTL1,Q14019,Coactosin-like protein
16.698704666770343,16.965017649266052,16.51211389988846,17.149340272306205,16.669383372347895,16.859292116781756,16.91620603909776,16.655390963689417,16.847974892607684,16.90045410572963,17.31350308444793,17.196410020763704,17.11129871425826,17.173296505018037,17.232608297468804,17.13721131126963,16.591323646759633,16.56250479529337,16.96364119324131,16.838920753495547,DX39A_HUMAN;DX39B_HUMAN,1,DDX39A;DDX39B,Q13838,ATP-dependent RNA helicase DDX39A
14.477296600991256,14.900899819061253,15.12183296851181,14.429720564168495,14.893633342900147,15.534026209667765,15.210785476536829,15.741972515241532,14.429275961924452,14.931517785564935,15.566669502751832,15.53443055969362,15.75775199206078,15.60769729886104,15.652402463730862,15.21768133654617,14.761099280653413,14.595770307081741,15.298474318749458,14.829390758130721,SPTN1_HUMAN,1,SPTAN1,Q13813,"Spectrin alpha chain, non-erythrocytic 1"
17.347751113942618,17.36274862454601,16.990680146582214,17.23004858960663,17.101688481729433,17.131455084497976,17.26135120467935,17.135007805502504,17.15994030137569,17.347301280080217,17.388732063230652,17.135218285498837,17.36882188015298,16.845404290368194,17.12934339633328,17.269975868494104,16.666667840690355,17.363022513898326,17.125262105492894,17.284435546610922,CD166_HUMAN,1,ALCAM,Q13740,CD166 antigen
17.5324472476247,17.75546789691537,17.55416912368539,16.85669299380954,17.01972102368792,17.295993082778704,17.39856000379287,17.696634788049977,17.19224464676494,17.363860976729534,17.667236308506524,17.636320156657018,17.64627040108947,17.949632958684536,17.910039529754474,17.6191094786888,17.164455228331523,17.11047311434374,16.949678549748977,17.413627929024173,TBB5_HUMAN,1,TUBB,Q13509,Tubulin beta chain
18.357109513494475,18.37960681631418,18.14548441750487,18.516138603616355,18.30927649859803,18.69381361776131,18.6813619625105,18.42047838875636,18.773744496394773,18.79053941108163,18.60251039776922,18.17070261204145,18.8660654448403,18.58195080954754,18.418610310756943,18.419112543001397,18.194477936169324,18.47023783594381,18.484225003339844,18.623059854744255,ADAM9_HUMAN,1,ADAM9,Q13443,Disintegrin and metalloproteinase domain-containing protein 9
18.43121600443984,18.900076674615626,18.73874211260402,18.355480148534408,18.769686134740947,19.10817985212276,18.521439415666315,18.514436680941557,18.709820888582215,18.764385687582095,19.260777145746122,19.298950818611843,18.549743312583594,19.288230754939768,19.20340058115867,18.844451392459746,19.090960084819713,18.706243054794275,19.08503669681943,18.91546511392647,UB2V1_HUMAN,1,UBE2V1,Q13404,Ubiquitin-conjugating enzyme E2 variant 1
19.706666321676828,19.856265937709384,19.772667355406114,19.369250142377272,19.602298342680996,19.672382177052604,19.662265036482278,19.700756343142608,19.81297947125148,19.77566493116057,19.65672336870231,19.709216783325765,19.67810836497391,19.701592440864278,19.67952820686497,19.78330362090231,19.715772675037766,19.60512318429119,19.945923862301242,19.714495404832505,PTK7_HUMAN,1,PTK7,Q13308,Inactive tyrosine-protein kinase 7
18.737636858246464,18.767634885488977,18.662852622208273,18.679524770678203,18.757373731032448,18.623399282558076,18.446021127806763,18.622266354043976,18.714933022362338,18.62115758179111,18.391575052965003,18.878260507983764,18.60401020517118,18.801960909471312,18.73263118054246,18.390760943056748,18.614735002500773,18.708060032202358,18.681739413093347,18.83694103599494,PRDX4_HUMAN,3,PRDX4,Q13162,Peroxiredoxin-4
20.12060239371419,20.095067301607052,20.12060239371419,20.194602975157967,20.095067301607052,19.960137721520944,20.029179365950597,19.47399898917948,20.241908689936324,19.82393161542607,19.88684417025103,19.960137721520944,20.055896704326376,19.92172037822738,20.10789134196464,20.516531070045332,20.194602975157967,20.18253014285739,19.931568569324174,20.17035542891129,LMAN2_HUMAN,2,LMAN2,Q12907,Vesicular integral-membrane protein VIP36
17.787813306195062,17.79684445964054,17.842626568316696,17.654929661367785,17.3443392574761,17.364185963906,17.565317811797446,17.725506057474732,17.758984395779194,17.43449792053815,17.629804831045032,17.527927472477998,17.8534740425049,17.827845068853534,17.217266695282298,18.02070871381968,17.74040664364765,17.64044972155907,17.929582053911655,17.776587246163597,SEPR_HUMAN,1,FAP,Q12884,Prolyl endopeptidase FAP
20.10789134196464,19.98815209769054,20.10789134196464,20.218449717112335,20.17035542891129,20.12060239371419,20.17035542891129,20.206575616824043,20.10789134196464,20.18253014285739,19.931568569324174,20.001957897215572,20.042599881712917,20.015632834112647,20.18253014285739,20.055896704326376,20.042599881712917,20.10789134196464,20.158077099132854,20.158077099132854,CNTN1_HUMAN,7,CNTN1,Q12860,Contactin-1
18.337351859174323,18.078870057458342,18.120263193954976,18.27724198823512,18.00302921566263,18.08944530852517,18.527221170137462,18.013965967085188,18.001353212589,18.24552021108534,17.702923442634663,17.96368634377619,18.072624614627443,18.47970922621922,18.007947059746858,18.153581718114726,18.288122587628006,17.93355235316994,18.27108454073464,18.380621708841844,FSTL1_HUMAN,2,FSTL1,Q12841,Follistatin-related protein 1
21.145693374677023,21.1885791875302,21.1885791875302,21.293336928743326,21.21252488315523,20.722340607186172,21.511714053747554,20.902422223664658,21.17645562844771,21.17645562844771,21.029179365950597,21.022421999775286,21.145693374677023,21.126916167646392,20.842301231227086,21.236079611134127,21.04926361199393,21.17645562844771,21.18253014285739,20.974212906732667,FBLN3_HUMAN,7,EFEMP1,Q12805,EGF-containing fibulin-like extracellular matrix protein 1
20.095067301607052,20.133202430493824,19.721720031474536,19.23291038081823,19.095533525913076,18.770373538872214,18.8484823510061,20.241908689936324,20.396236836327617,19.36688138927765,19.080317892957137,19.17643614888949,18.885312081650316,19.114759050820616,18.43895425057036,19.38834949087981,19.88096604290611,19.185180326333356,18.647275716986716,19.483693773954457,HYAL1_HUMAN,1,HYAL1,Q12794,Hyaluronidase-1
17.116435345275644,16.953264329471708,16.468130800240214,16.687375683437466,17.189747357807576,16.904940324728464,16.95305966768521,16.41215466824382,17.19072171832199,17.128437440067646,16.648512067950012,16.73785467683873,16.665655135887654,16.46678545922466,16.437236778516272,16.48837052354771,16.838600734459806,16.670421128199372,17.115856481915078,16.83866228209534,FGL1_HUMAN,1,FGL1,Q08830,Fibrinogen-like protein 1
24.202097511704892,24.216970788186423,24.17949608276776,24.171882898657884,24.044268702073538,24.101493570766486,24.141021934953123,24.08537390540321,24.253496664211536,24.133202430493824,24.093456251701067,24.125340312720855,24.164229326114448,24.171882898657884,24.164229326114448,24.164229326114448,24.26069216561574,24.28912057394226,24.17949608276776,24.23899709451642,LG3BP_HUMAN,25,LGALS3BP,Q08380,Galectin-3-binding protein
21.008811568256636,20.974212906732667,20.93876407072838,21.008811568256636,21.001957897215572,21.062499439150624,21.015632834112647,21.029179365950597,21.12060239371419,21.015632834112647,20.98815209769054,20.960137721520944,21.07561493894088,21.001957897215572,20.857567987880397,21.008811568256636,21.042599881712917,21.029179365950597,21.015632834112647,21.015632834112647,LRP1_HUMAN,25,LRP1,Q07954,Prolow-density lipoprotein receptor-related protein 1
19.34236336220855,19.010992422666018,18.248061907099487,18.965609572731005,18.762664274137215,18.741015942029726,18.250844285269203,18.277496276439287,18.532028639440657,17.899321516033115,18.768772316180172,18.773480518294544,18.755523315661982,17.860608109701165,18.379061016432093,18.924116591653217,19.248437216178274,18.01833603373526,18.8782874537361,18.62577304384802,DERM_HUMAN,2,DPT,Q07507,Dermatopontin
22.029179365950597,22.05258397028554,21.91706899962906,22.082128245899554,21.977710350968895,22.032546217048996,21.945923862301242,21.909764199005824,22.19760546331949,21.991615952994113,21.675729664894583,22.001957897215572,21.887625221736577,21.779565475879124,21.842301231227086,21.902422223664658,22.015632834112647,21.942348408077418,21.970706963231134,21.927957315771796,FMOD_HUMAN,5,FMOD,Q06828,Fibromodulin
17.80383471582146,18.241783030379768,18.00252387223806,17.82875012399416,18.04959333317943,18.35520482341052,18.507941713776788,18.274473706059005,18.478749873273696,18.170863950411928,18.252055557962706,18.5339076193718,18.348196484280027,18.575236388537263,18.364852813577365,18.17972446609426,18.24668493788854,18.08468903007469,18.29747158916261,18.376010893203524,APLP2_HUMAN,2,APLP2,Q06481,Amyloid-like protein 2
22.514124572338236,22.54980722491963,22.42470349162968,22.367197163376265,22.447583716327838,22.310080192577903,22.088612279469753,22.342994815050638,22.298939634972704,22.35110746083796,22.30730310790733,22.323885992102934,22.298939634972704,22.39100018796147,22.35380157000722,22.568483149680052,22.25925593350022,22.35380157000722,22.388374718554648,22.30730310790733,ITIH3_HUMAN,14,ITIH3,Q06033,Inter-alpha-trypsin inhibitor heavy chain H3
16.19874812904994,16.438512485263107,16.859813805971246,16.233776938723146,16.585596358300148,16.709151141056957,17.245264866418797,16.81608365751017,16.498263335455153,16.90403478513991,17.692234074189244,17.446550255546747,17.47500506099405,17.36360435618404,17.49005173424659,16.657136984652123,17.13551891794944,17.072530412846522,16.94138008134919,16.682884885545228,LGUL_HUMAN,1,GLO1,Q04760,Lactoylglutathione lyase
20.974212906732667,20.98815209769054,20.960137721520944,20.967192479054894,20.953048296734625,20.909764199005824,21.008811568256636,20.865141207585197,20.995071511630332,20.953048296734625,20.88016941681753,20.89504269329906,20.909764199005824,20.945923862301242,20.88016941681753,20.89504269329906,20.909764199005824,20.811274335606463,20.995071511630332,20.887625221736577,HGFA_HUMAN,6,HGFAC,Q04756,Hepatocyte growth factor activator
17.097250301671465,16.941150796439594,16.579327724256057,17.268953127345377,18.00305118310102,17.224161872607084,17.15408629358824,17.286160648175365,17.8658178314872,17.49732950126733,16.135043889968532,18.736352380108293,17.077900549841473,17.53825714798844,20.042599881712917,17.314698295607307,16.772379015335517,17.045759661382682,17.30055812400545,16.975601707456864,K1C17_HUMAN,6,KRT17,Q04695,"Keratin, type I cytoskeletal 17"
17.64087332309506,17.374479164717748,17.609878499482033,17.412751759921367,17.44401999808215,17.851718545815054,18.004275338960174,17.750222831826097,17.710745907671342,17.860371683312053,18.738445261771513,18.31759809726019,18.190263561432182,18.119701060576364,18.388004668437347,18.106803165153632,17.849441754319564,18.00457710119033,17.84971051726257,18.022281110000037,GLGB_HUMAN,1,GBE1,Q04446,"1,4-alpha-glucan-branching enzyme"
18.71443000230626,19.449483190834613,17.9799275323092,18.643535633537983,18.33377119511075,18.27138551452147,18.874396070344616,18.217782612078583,19.200453248235664,19.035290442976343,18.110682107129858,19.134248318825446,18.736322648565363,19.36446813023139,17.996650019175892,18.995841663763812,18.36641186757947,17.81089165704252,18.257309569354007,17.50773270999582,COAA1_HUMAN,1,COL10A1,Q03692,Collagen alpha-1(X) chain
