"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","MF_vs_OF","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Ids"
0.388128482972697,18.8437785065495,2.93588268652862,0.0146674260432573,0.0966788404786745,-3.19780718536376,"P63244",3,2.92421046174923,0.0140805698795861,0.0863138933618628,-0.3881284829727,"Non-significant",1.06391929322158,"RACK1","Receptor of activated protein C kinase 1","P63244"
-0.205298760285345,19.8239952524023,-3.78703471980299,0.0034673056314347,0.0442803823347806,-1.77873988223169,"P11362",2,-2.86309994336434,0.0156931554429662,0.0952465770944383,0.205298760285341,"Non-significant",1.0211506227464,"FGFR1","Fibroblast growth factor receptor 1","P11362"
-0.276589959096444,19.9177942015943,-2.83470144224328,0.0174647856125,0.107059135804625,-3.36736848839021,"Q15493",4,-2.85374919686258,0.0159557437559537,0.0958908913960746,0.276589959096444,"Non-significant",1.01822264417758,"RGN","Regucalcin","Q15493"
0.342221365117702,17.8768846597685,2.87198635513096,0.0163762240763514,0.101400256149529,-3.30493195191731,"Q16651",3,2.83850627789694,0.0163932634950368,0.0966352989535867,-0.342221365117705,"Non-significant",1.01486420546317,"PRSS8","Prostasin","Q16651"
0.345862598464141,16.9164407618849,3.09964782382654,0.0110665461802458,0.0800125634810593,-2.92288057938133,"Q96C23",1,2.83845017725306,0.0163948957441648,0.0966352989535867,-0.345862598464148,"Non-significant",1.01486420546317,"GALM","Galactose mutarotase","Q96C23"
0.44319884863031,18.9629932190236,2.74316222927247,0.0204562764628675,0.121901173006418,-3.5203414933615,"P29401",5,2.82875495181786,0.0166794350958552,0.0973761306072311,-0.443198848630303,"Non-significant",1.01154748681739,"TKT","Transketolase","P29401"
0.287197040350275,19.4514092723325,2.59296940922355,0.0265153505111116,0.145124195208138,-3.76993514893323,"ALDOA_RABIT",12,2.77482677234635,0.0183546388824413,0.106145222971099,-0.287197040350275,"Non-significant",0.974099546330531,"ALDOA","Fructose-bisphosphate aldolase A","ALDOA_RABIT"
0.183167382822258,22.6682386318263,2.39669308733925,0.0371843469898999,0.180904799244513,-4.09213241210682,"P00738",31,2.74916198415287,0.0192098401762474,0.109985658495923,-0.183167382822266,"Non-significant",0.958663940679426,"HP","Haptoglobin","P00738"
0.108005641029536,21.7016508574583,2.09313880058058,0.0623907073688483,0.237549711907478,-4.57637592310855,"Q9BQE3",18,2.7442621075303,0.0193775711542572,0.109985658495923,-0.108005641029539,"Non-significant",0.958663940679426,"TUBA4A","Tubulin alpha-4A chain","Q9BQE3"
0.37169866386305,20.5906632122391,2.60693871894787,0.0258834955433188,0.143128348891223,-3.74681287538843,"O00391",7,2.72071428016152,0.0202042120698708,0.113625522925053,-0.37169866386305,"Non-significant",0.944524105064211,"QSOX1","Sulfhydryl oxidase 1","O00391"
-0.19122404441335,20.4696642172843,-2.73128696438319,0.0208802988020782,0.121901173006418,-3.54014652000688,"P23470",4,-2.69015741593268,0.0213293722073194,0.11886277420988,0.191224044413346,"Non-significant",0.924954137699025,"PTPRG","Receptor-type tyrosine-protein phosphatase gamma","P23470"
0.482459831277932,20.0343597822817,2.68525901226399,0.0226085388338249,0.129221012131371,-3.61680637406533,"P05155",2,2.6672007906296,0.0222153956837287,0.122656019045579,-0.482459831277929,"Non-significant",0.911311134990075,"SERPING1","Plasma protease C1 inhibitor","P05155"
0.45225757350244,15.728478093492,2.73431241550913,0.0207714427082124,0.121901173006418,-3.53510179339504,"P78371",1,2.66227443842387,0.0224102351274141,0.122656019045579,-0.45225757350244,"Non-significant",0.911311134990075,"CCT2","T-complex protein 1 subunit beta","P78371"
-0.220083436050935,20.1589558391527,-2.80273514347837,0.0184559140754631,0.112014607210484,-3.42084439840483,"P55058",3,-2.63313862716017,0.0235976598378066,0.128012083898898,0.220083436050938,"Non-significant",0.892749032516911,"PLTP","Phospholipid transfer protein","P55058"
0.213834756118704,20.9374158940032,2.54636986798468,0.0287358212553994,0.151896927712398,-3.84690503657232,"P18669",5,2.62384942633603,0.0239891692317377,0.128994392447853,-0.213834756118708,"Non-significant",0.889429168630108,"PGAM1","Phosphoglycerate mutase 1","P18669"
0.256288492790723,16.9952902776253,2.92593474170139,0.0149211214308603,0.0973047599693336,-3.214493890803,"O60763",2,2.61702215188249,0.024281003606031,0.129428306178235,-0.256288492790723,"Non-significant",0.88797073237953,"USO1","General vesicular transport factor p115","O60763"
-0.257861814299808,18.3725440092758,-2.89357355853491,0.0157775107193109,0.0986899394993631,-3.26875582162422,"Q8NBJ4",2,-2.59902932766714,0.0250670191756072,0.13246623064351,0.257861814299812,"Non-significant",0.877894821458416,"GOLM1","Golgi membrane protein 1","Q8NBJ4"
0.661755770980562,17.6010995067231,2.57182945425302,0.0275007687722936,0.147876940854526,-3.80488456778023,"P52895",1,2.58820841850357,0.0255517683518027,0.133873794868847,-0.661755770980566,"Non-significant",0.873304425658991,"AKR1C1;AKR1C2","Aldo-keto reductase family 1 member C2","P52895"
0.370093194233487,19.4902208533438,2.57798987898513,0.027209915679965,0.14760777267096,-3.7947052374998,"Q96KP4",3,2.58102858702725,0.0258784966750334,0.13443659713386,-0.37009319423349,"Non-significant",0.871482488947954,"CNDP2","Cytosolic non-specific dipeptidase","Q96KP4"
0.22857898688283,18.8230022881769,2.48243310163625,0.032084404511562,0.162543305500723,-3.95206133811301,"P60900",5,2.55841019696197,0.0269349246659594,0.137592573501943,-0.228578986882834,"Non-significant",0.86140500631974,"PSMA6","Proteasome subunit alpha type-6","P60900"
-0.136437712130078,19.3368321835734,-2.48912724484101,0.0317165019532038,0.162543305500723,-3.94107791602851,"Q6UX71",5,-2.56131689534495,0.0267968206357841,0.137592573501943,0.136437712130075,"Non-significant",0.86140500631974,"PLXDC2","Plexin domain-containing protein 2","Q6UX71"
-0.333563981946245,21.9463924341876,-2.48335813195853,0.032033316649737,0.162543305500723,-3.95054397822831,"P02656",4,-2.5285398258276,0.0283953258827396,0.142469954844295,0.333563981946245,"Non-significant",0.846276713347486,"APOC3","Apolipoprotein C-III","P02656"
-0.19962861786729,19.7561702536307,-2.54620584043989,0.0287439536943527,0.151896927712398,-3.84717550159597,"P24347",4,-2.5305764962298,0.0282933251203984,0.142469954844295,0.199628617867287,"Non-significant",0.846276713347486,"MMP11","Stromelysin-3","P24347"
0.162157071251027,18.6940153633925,2.89896096660447,0.0156315696774991,0.0986899394993631,-3.25972483550892,"P61981",3,2.52283911519109,0.0286827535002541,0.142469954844295,-0.162157071251027,"Non-significant",0.846276713347486,"YWHAG","14-3-3 protein gamma","P61981"
0.298453036100895,18.7847456775328,2.68122869037991,0.0227665078469625,0.129221012131371,-3.6235105272171,"P62805",2,2.52014914308891,0.0288193709636093,0.142469954844295,-0.298453036100884,"Non-significant",0.846276713347486,"H4C1","Histone H4","P62805"
-0.337493761270864,17.0699860956623,-2.48768867187121,0.0317952120111094,0.162543305500723,-3.94343879914591,"Q86YZ3",3,-2.48203025049933,0.0308253332049909,0.151167434037276,0.33749376127086,"Non-significant",0.820541758710703,"HRNR","Hornerin","Q86YZ3"
0.415024568656488,15.7762867891434,2.51034065762096,0.0305778917037801,0.160207244567669,-3.90623014775875,"Q9NR45",1,2.44408279762372,0.0329578206566839,0.160342413194819,-0.415024568656493,"Non-significant",0.794951584445086,"NANS","Sialic acid synthase","Q9NR45"
-0.159406632782993,20.1858833568566,-2.24412933266125,0.0482857065253084,0.202733822602836,-4.33810217099485,"P07306",7,-2.4309712378274,0.0337276095768902,0.161979016604318,0.159406632782986,"Non-significant",0.790541242020306,"ASGR1","Asialoglycoprotein receptor 1","P07306"
0.260161617130304,20.7205620867993,2.402357288383,0.0368242018879353,0.180585886058435,-4.08291578508373,"P10643",4,2.42937191967898,0.0338226984100371,0.161979016604318,-0.260161617130308,"Non-significant",0.790541242020306,"C7","Complement component C7","P10643"
0.220529513555036,18.5349840377727,2.33714179999167,0.0411853413056078,0.189824167070207,-4.18868660061221,"P08571",5,2.40877059094515,0.0350711745331916,0.16537407683728,-0.220529513555036,"Non-significant",0.781532567146659,"CD14","Monocyte differentiation antigen CD14","P08571"
0.225804909392579,19.05645890119,2.7377908870247,0.020646988855636,0.121901173006418,-3.52930085130016,"P37837",2,2.4107960036592,0.0349464682040803,0.16537407683728,-0.225804909392579,"Non-significant",0.781532567146659,"TALDO1","Transaldolase","P37837"
-0.147347447875983,19.9156549489661,-2.25174876859507,0.0476620628075205,0.201495479317311,-4.32593154843961,"Q6EMK4",6,-2.39954504985901,0.0356446997753565,0.16679542719308,0.147347447875987,"Non-significant",0.777815860005443,"VASN","Vasorin","Q6EMK4"
0.241098049830232,20.595056747039,2.29006387472308,0.0446422844762835,0.196056616926087,-4.26453807940126,"P30041",6,2.39148677740452,0.0361531165829162,0.167892882313088,-0.241098049830239,"Non-significant",0.774967715045231,"PRDX6","Peroxiredoxin-6","P30041"
0.658719055498377,16.9313030579515,2.34985165203205,0.0402976241925621,0.187139724470004,-4.16813410634258,"Q14213",1,2.37382613967383,0.037292142991067,0.171880328221986,-0.658719055498384,"Non-significant",0.764773825660341,"EBI3","Interleukin-27 subunit beta","Q14213"
0.31442689215358,19.1304343633369,2.29807551402442,0.0440347167199086,0.196056616926087,-4.25166142930696,"P08727",5,2.36952037601885,0.0375750844382894,0.171891990751279,-0.314426892153584,"Non-significant",0.76474435864488,"KRT19","Keratin, type I cytoskeletal 19","P08727"
0.106534460217823,20.4373507778328,1.90801068115539,0.0850498753242532,0.284893844665395,-4.85958537071908,"P08238",15,2.36482234815387,0.0378861790266321,0.172031316617226,-0.106534460217816,"Non-significant",0.764392486836366,"HSP90AA1","Heat shock protein HSP 90-alpha","P08238"
0.201364188665014,19.5614212737569,2.35859773080695,0.0396976188981648,0.185959060628252,-4.15397357423712,"P20618",4,2.35738369260019,0.0383838689522364,0.173009644615595,-0.201364188665018,"Non-significant",0.761929685966109,"PSMB1","Proteasome subunit beta type-1","P20618"
-0.163018497392198,20.5076452441943,-2.10062564344396,0.0616069919248027,0.2360317878119,-4.56470173924876,"O75882",12,-2.3425813260857,0.0393931555481239,0.174985538775362,0.163018497392201,"Non-significant",0.756997840968389,"ATRN","Attractin","O75882"
-0.0826794255295944,24.1851673358265,-1.68393706590325,0.122647067116793,0.352794822268032,-5.18562011861674,"Q08380",25,-2.34397465341359,0.0392970672551705,0.174985538775362,0.0826794255295873,"Non-significant",0.756997840968389,"LGALS3BP","Galectin-3-binding protein","Q08380"
-0.189687971505109,24.2285072668904,-2.31531298638014,0.042754597474453,0.19413754260622,-4.2239121008409,"P01042",4,-2.3080718587098,0.0418468917451288,0.18454780316377,0.189687971505101,"Non-significant",0.733891120230075,"KNG1","Kininogen-1","P01042"
0.249437870824583,18.5272142683257,2.27570872921825,0.0457513103415554,0.198904632903358,-4.28757669413824,"P23141",4,2.30236624612003,0.0422665538668033,0.18506712514536,-0.249437870824583,"Non-significant",0.732670721365875,"CES1","Liver carboxylesterase 1","P23141"
0.359134226803608,16.3885429659959,2.3074184053062,0.0433363272091373,0.195332121905891,-4.23662847239447,"P09960",2,2.26467881502222,0.045142223744168,0.196256618121809,-0.359134226803608,"Non-significant",0.707175689154329,"LTA4H","Leukotriene A-4 hydrolase","P09960"
-0.258658538860626,18.9340696425818,-2.41973869204796,0.0357402390745988,0.176683601231686,-4.05459939403385,"C9JB55",2,-2.25826795016328,0.0456497745172694,0.197065575909057,0.258658538860626,"Non-significant",0.705389233145419,"TF","Serotransferrin (Fragment)","C9JB55"
-0.325076460475291,20.270912154709,-2.37086639180646,0.0388706218563152,0.185422758192533,-4.13408594522486,"Q9HA92",1,-2.25318629387479,0.0460559841075398,0.197428799006447,0.325076460475298,"Non-significant",0.704589496360803,"RSAD1","Radical S-adenosyl methionine domain-containing protein 1, mitochondrial","Q9HA92"
0.345528772278104,18.6437303429291,2.32186304602791,0.0422777097357877,0.193404746776402,-4.21335199404792,"P35237",1,2.23224515114441,0.0477668695863757,0.203340910114224,-0.345528772278104,"Non-significant",0.691775236957295,"SERPINB6","Serpin B6","P35237"
0.296388576276062,17.0059250618142,2.35797533186484,0.0397400276383378,0.185959060628252,-4.15498175305002,"P01033",1,2.20945696357371,0.0496978599300647,0.210101987152618,-0.296388576276058,"Non-significant",0.677569840000827,"TIMP1","Metalloproteinase inhibitor 1","P01033"
-0.103344720564529,31.9185199861989,-1.74907534675454,0.110396632662813,0.343325126220511,-5.09299656280769,"ALBU_BOVIN",67,-2.19909914715807,0.0506000384670872,0.210392441883206,0.103344720564532,"Non-significant",0.676969865789096,"ALB","Albumin","ALBU_BOVIN"
0.907888496521863,24.504021904344,2.12090893717957,0.0595306049813325,0.232434782506731,-4.53299596874965,"K2C1_HUMAN",52,2.19457782247396,0.0509987414711203,0.210392441883206,-0.907888496521853,"Non-significant",0.676969865789096,"KRT1","Keratin, type II cytoskeletal 1","K2C1_HUMAN"
-0.197391524169856,23.2897742523304,-2.12721449979209,0.0588988291970554,0.231442194216634,-4.52311655433052,"O00462",5,-2.19234861909719,0.0511964219863143,0.210392441883206,0.197391524169866,"Non-significant",0.676969865789096,"MANBA","Beta-mannosidase","O00462"
-0.137736039187445,19.3491135398315,-2.13113075592427,0.058509674696966,0.231442194216634,-4.51697526515848,"P17900",5,-2.19442202273643,0.0510125336898715,0.210392441883206,0.137736039187448,"Non-significant",0.676969865789096,"GM2A","Ganglioside GM2 activator","P17900"
0.443449810772353,15.9153828259513,2.20864271561619,0.0512955120897567,0.212460465615006,-4.39461079245058,"Q8WVV4",1,2.18913537784467,0.0514826529893652,0.210392441883206,-0.443449810772357,"Non-significant",0.676969865789096,"POF1B","Protein POF1B","Q8WVV4"
0.341735913203376,17.8408265460459,2.25752693265464,0.0471943236245387,0.201495479317311,-4.31669340581763,"P00390",1,2.1751875366095,0.0527429102761961,0.213794956931601,-0.341735913203379,"Non-significant",0.670002543292856,"GSR","Glutathione reductase, mitochondrial","P00390"
0.750420233686853,17.1535610483033,2.11651179835866,0.0599749914158131,0.232687783151224,-4.5398789301786,"Q5D862",3,2.17224214447747,0.0530127788802665,0.213794956931601,-0.75042023368685,"Non-significant",0.670002543292856,"FLG2","Filaggrin-2","Q5D862"
-0.387817054379376,17.0543253174092,-2.13651936600731,0.0579782275427719,0.231442194216634,-4.50851840323902,"Q96P44",3,-2.16261649057683,0.0539039284826021,0.215968027188464,0.387817054379372,"Non-significant",0.665610538864868,"COL21A1","Collagen alpha-1(XXI) chain","Q96P44"
-0.0983886688834552,26.4294116816568,-1.72156291111509,0.115428898267018,0.346852522733736,-5.13234821279082,"P02760",19,-2.14553577432386,0.055520495661004,0.221000414546724,0.0983886688834517,"Non-significant",0.65560691167604,"AMBP","Protein AMBP","P02760"
0.101204566383007,22.5434380397523,1.70081366261995,0.119360547872857,0.348881167363581,-5.16180489329354,"P0C0L4",49,2.13372080747944,0.0566655580973885,0.222544615189825,-0.101204566383004,"Non-significant",0.652582909679089,"C4A","Complement C4-A","P0C0L4"
0.160197950990003,18.9805834625105,1.98895890042988,0.074326082216657,0.271201716659588,-4.7371062804116,"P13611",7,2.13033754537209,0.0569975604972309,0.222544615189825,-0.160197950990007,"Non-significant",0.652582909679089,"VCAN","Versican core protein","P13611"
0.304581179778872,18.9218632325584,2.25217043752433,0.0476277778864345,0.201495479317311,-4.32525763317629,"P61457",1,2.13588327911955,0.0564543157825877,0.222544615189825,-0.304581179778872,"Non-significant",0.652582909679089,"PCBD1","Pterin-4-alpha-carbinolamine dehydratase","P61457"
-0.164954589419821,21.720928382654,-2.1421762884834,0.0574252843047649,0.231442194216634,-4.49963216844595,"P04278",4,-2.12623652840569,0.0574024726432039,0.222707061584076,0.164954589419825,"Non-significant",0.652266012160502,"SHBG","Sex hormone-binding globulin","P04278"
0.430176967090208,18.0784275721791,2.14041691615189,0.0575967138773745,0.231442194216634,-4.50239680163193,"P56537",1,2.12167295424248,0.0578562633489946,0.223055908383231,-0.430176967090205,"Non-significant",0.651586268525258,"EIF6","Eukaryotic translation initiation factor 6","P56537"
0.935058216767857,23.776574952366,1.99332531871892,0.0737853007070117,0.270840654691007,-4.73043718333414,"K1C9_HUMAN",28,2.0612741619822,0.0641912802466099,0.244405309261937,-0.935058216767857,"Non-significant",0.6118893640673,"KRT9","Keratin, type I cytoskeletal 9","K1C9_HUMAN"
-0.147650368768975,20.5146709447176,-1.89774804102858,0.0865081723304323,0.288203856731277,-4.87494997904795,"Q9NPH3",8,-2.06459472760072,0.0638266283479897,0.244405309261937,0.147650368768979,"Non-significant",0.6118893640673,"IL1RAP","Interleukin-1 receptor accessory protein","Q9NPH3"
-0.0966312650315189,21.8320484058355,-1.65865118848763,0.127723607616022,0.352794822268032,-5.22105556530205,"P16870",20,-2.05495281324031,0.0648908980032242,0.244762821317198,0.0966312650315189,"Non-significant",0.611254549447325,"CPE","Carboxypeptidase E","P16870"
0.372861550384211,17.4120051604651,2.06648870393666,0.0652580526042641,0.246933248434654,-4.61780172739072,"Q9NZV1",2,2.05322157990391,0.0650837518347524,0.244762821317198,-0.372861550384211,"Non-significant",0.611254549447325,"CRIM1","Cysteine-rich motor neuron 1 protein","Q9NZV1"
0.115783953826035,20.3727812178718,1.75373601901881,0.109564171582182,0.343325126220511,-5.08629775837663,"P12814",15,2.04804812149492,0.0656632783933748,0.245436522287431,-0.115783953826032,"Non-significant",0.610060811422763,"ACTN4","Alpha-actinin-4","P12814"
0.179763350045043,18.2110568340932,2.37296375773009,0.0387309378412343,0.185422758192533,-4.13068335253413,"Q9HC38",2,2.03892098959384,0.0666975458660379,0.247791488581099,-0.179763350045047,"Non-significant",0.605913615335849,"GLOD4","Glyoxalase domain-containing protein 4","Q9HC38"
0.13870815986278,18.4053803584908,1.84126620831957,0.0949578464726063,0.309382241429242,-4.9588131175395,"P14543",9,2.03057125477014,0.0676571130930797,0.249842230879867,-0.138708159862784,"Non-significant",0.602334150878041,"NID1","Nidogen-1","P14543"
0.154856942487083,21.0794493101486,1.96233500210286,0.0777048728778965,0.275335763434396,-4.77763539123686,"P31431",5,2.02176843789846,0.0686827763590286,0.252111029389728,-0.15485694248709,"Non-significant",0.598408154330221,"SDC4","Syndecan-4","P31431"
0.583653843390969,19.2549812972714,1.96310726134525,0.0776048700210291,0.275335763434396,-4.77646310754109,"KRHB4_HUMAN",3,2.01056891300337,0.0700087776398924,0.252443415842671,-0.583653843390973,"Non-significant",0.597835951965863,"KRT84","Keratin, type II cuticular Hb4","KRHB4_HUMAN"
0.184251820422734,19.0417246796652,2.00939768303243,0.0718264710863949,0.266846222884606,-4.70583613206704,"P00739",4,2.01657932108301,0.0692942029607047,0.252443415842671,-0.184251820422737,"Non-significant",0.597835951965863,"HPR","Haptoglobin-related protein","P00739"
-0.187632524920058,16.3992862215125,-2.2883097752104,0.0447763888575076,0.196056616926087,-4.26735556390607,"Q9BTY2",2,-2.01179254998651,0.0698627426123902,0.252443415842671,0.187632524920062,"Non-significant",0.597835951965863,"FUCA2","Plasma alpha-L-fucosidase","Q9BTY2"
0.924716794971456,21.5152675261186,1.93073182298438,0.0819023132272454,0.281856058857261,-4.82543475271939,"P13647",21,1.99611482261049,0.071755568900076,0.257229027694425,-0.924716794971449,"Non-significant",0.589680023865337,"KRT5","Keratin, type II cytoskeletal 5","P13647"
0.342047773924712,16.9667561807128,1.92826672344652,0.0822384740331084,0.281856058857261,-4.82914868869519,"P49327",5,1.98852726372153,0.0726887688141521,0.257561938052458,-0.342047773924719,"Non-significant",0.589118315672158,"FASN","Fatty acid synthase","P49327"
0.275773488630886,17.5083535232872,2.11080457995346,0.0605564982996754,0.233466248161642,-4.54880471878747,"Q01518",1,1.99083725157466,0.0724034674226478,0.257561938052458,-0.275773488630886,"Non-significant",0.589118315672158,"CAP1","Adenylyl cyclase-associated protein 1","Q01518"
-0.158902439431685,20.2592812157244,-2.3686248781976,0.0390204499295868,0.185422758192533,-4.13772151207198,"P13473",2,-1.95455207621915,0.0770080144401963,0.267168538025796,0.158902439431689,"Non-significant",0.573214686040365,"LAMP2","Lysosome-associated membrane glycoprotein 2","P13473"
-0.181219097802295,19.2452397288076,-2.23450547065405,0.0490846826189018,0.204686465614876,-4.35345580776793,"P58499",2,-1.9585484614736,0.0764878238563208,0.267168538025796,0.181219097802295,"Non-significant",0.573214686040365,"FAM3B","Protein FAM3B","P58499"
-0.212619574001156,20.0928078502587,-2.12868099634687,0.0587528162197828,0.231442194216634,-4.52081734483458,"Q12907",2,-1.96095569210887,0.0761760663280279,0.267168538025796,0.212619574001156,"Non-significant",0.573214686040365,"LMAN2","Vesicular integral-membrane protein VIP36","Q12907"
0.291495045775932,17.4708018985458,1.91312671430905,0.0843314737110201,0.284039524092612,-4.85191179692633,"Q92820",4,1.95351700102142,0.0771432809634026,0.267168538025796,-0.291495045775928,"Non-significant",0.573214686040365,"GGH","Gamma-glutamyl hydrolase","Q92820"
0.476759656360485,18.4397713197988,1.91934588126352,0.0834657797826442,0.282676922689287,-4.84257105115928,"P81605",2,1.94037668623964,0.0788798085270627,0.271647879927469,-0.476759656360485,"Non-significant",0.565993680062966,"DCD","Dermcidin","P81605"
-0.0982640299288313,20.8863034119844,-1.73431830771581,0.113070507943228,0.346561106845995,-5.11414501678866,"P08185",7,-1.93654225977145,0.0793933412892425,0.271888928549194,0.0982640299288349,"Non-significant",0.565608476737208,"SERPINA6","Corticosteroid-binding globulin","P08185"
0.293109524618181,16.9834300161564,2.01198210063717,0.071516103228948,0.266846222884606,-4.70187264596207,"P28072",1,1.92882797321617,0.0804359052289988,0.273928943918757,-0.293109524618188,"Non-significant",0.562362076836651,"PSMB6","Proteasome subunit beta type-6","P28072"
-0.0794497995064809,19.7690617112729,-1.50677823424888,0.162338972340587,0.399653775280241,-5.42725267231711,"CATD_HUMAN",15,-1.91993103928747,0.0816540574323805,0.274034185586512,0.0794497995064809,"Non-significant",0.562195255845701,"CTSD","Cathepsin D","CATD_HUMAN"
0.715347746085918,17.9128399684161,1.85370797578966,0.0930335410035978,0.306610541049492,-4.94044346824972,"P15924",9,1.91665670420391,0.0821066595996678,0.274034185586512,-0.715347746085914,"Non-significant",0.562195255845701,"DSP","Desmoplakin","P15924"
0.326191319858125,18.6690211073867,1.93834249810659,0.0808725375380174,0.281856058857261,-4.81395509298934,"P25815",2,1.91558746830935,0.0822549594582679,0.274034185586512,-0.326191319858122,"Non-significant",0.562195255845701,"S100P","Protein S100-P","P25815"
0.177933589461109,18.3258829780153,2.18529722599831,0.0533732448323104,0.219582544175881,-4.43162361153313,"Q06481",2,1.91752681859479,0.0819861600290092,0.274034185586512,-0.177933589461109,"Non-significant",0.562195255845701,"APLP2","Amyloid-like protein 2","Q06481"
-0.273175667595652,16.8166557713176,-2.01552173735363,0.0710930727528641,0.266846222884606,-4.69644081426221,"Q86SQ4",1,-1.91210104309,0.0827402402624261,0.274160904220904,0.273175667595652,"Non-significant",0.561994476212048,"ADGRG6","Adhesion G-protein coupled receptor G6","Q86SQ4"
-0.102018996355373,27.0924256057694,-1.56793391996003,0.147515314382967,0.376778698819828,-5.34564222552709,"P02771",77,-1.88957658019533,0.0859397977607056,0.283231699071573,0.102018996355373,"Non-significant",0.547858142361309,"AFP","Alpha-fetoprotein","P02771"
-0.0787314772174454,20.3242324612563,-1.5283003782427,0.156980176422108,0.396003490315853,-5.39875942834878,"P09486",10,-1.8752839627518,0.0880288403719196,0.286529660906897,0.078731477217449,"Non-significant",0.542830414180238,"SPARC","SPARC","P09486"
-0.110273399075915,20.1264989891143,-1.75018787179119,0.11019739907141,0.343325126220511,-5.09139837366226,"P55285",6,-1.87001848176213,0.0888101722223662,0.286529660906897,0.110273399075911,"Non-significant",0.542830414180238,"CDH6","Cadherin-6","P55285"
-0.312141306787481,22.744052037738,-1.92725037404854,0.0823774461274117,0.281856058857261,-4.83067930824845,"Q00536",1,-1.87210179857963,0.0885002740594518,0.286529660906897,0.312141306787481,"Non-significant",0.542830414180238,"CDK16","Cyclin-dependent kinase 16","Q00536"
0.687612451905524,15.4299710502831,1.83786525417469,0.0954902086117401,0.309382241429242,-4.96382402596995,"Q9NRX4",1,1.87347527423169,0.088296511017227,0.286529660906897,-0.687612451905524,"Non-significant",0.542830414180238,"PHPT1","14 kDa phosphohistidine phosphatase","Q9NRX4"
0.209705117793145,17.8063670420255,1.98085356576421,0.0753398212089542,0.273274026041946,-4.74946961986387,"Q15631",2,1.8454030175824,0.0925480669561154,0.297025994995281,-0.209705117793149,"Non-significant",0.527205540618884,"TSN","Translin","Q15631"
-0.227576276607877,18.6247767872146,-1.93701092534914,0.0810518309949667,0.281856058857261,-4.81596503979067,"P02458",2,-1.83666217876947,0.09390972829243,0.29982637210031,0.227576276607881,"Non-significant",0.523130170173784,"COL2A1","Collagen alpha-1(II) chain","P02458"
-0.400129905793197,16.5084310310887,-1.81839132574828,0.0985918290384883,0.314774954169757,-4.99242917153337,"Q99674",2,-1.82845910513889,0.0952042775566669,0.302384570685165,0.400129905793197,"Non-significant",0.519440372685537,"CGREF1","Cell growth regulator with EF hand domain protein 1","Q99674"
0.571929616683956,22.6122456118852,1.74319776675387,0.111454649458208,0.343325126220511,-5.10143109590289,"K1C10_HUMAN",42,1.80770726078847,0.0985523425954003,0.3106272996524,-0.57192961668396,"Non-significant",0.507760378718888,"KRT10","Keratin, type I cytoskeletal 10","K1C10_HUMAN"
0.189713844246644,17.2523947937304,1.97710864116709,0.0758125756589937,0.273371228699783,-4.75517461489591,"P09104",2,1.80611923527429,0.0988129256643034,0.3106272996524,-0.18971384424664,"Non-significant",0.507760378718888,"ENO2","Gamma-enolase","P09104"
-0.121110951994851,20.6668966917283,-1.62903220727044,0.133908761144975,0.359992564473012,-5.26217822630084,"AMYS_HUMAN",9,-1.79996425019819,0.0998288568568431,0.310634970828654,0.121110951994851,"Non-significant",0.507749653620406,"AMY1A;AMY1B;AMY1C;AMY2B","Alpha-amylase 1B","AMYS_HUMAN"
-0.265508309779843,17.4917630885924,-1.88861506938221,0.0878254563347054,0.291010836395537,-4.88859112814307,"P11279",1,-1.80152198714282,0.0995708440275806,0.310634970828654,0.265508309779854,"Non-significant",0.507749653620406,"LAMP1","Lysosome-associated membrane glycoprotein 1","P11279"
0.439862015599299,17.061053980683,1.7835385820259,0.1043748468243,0.331511819188062,-5.04324441843069,"P07108",1,1.79108632551212,0.101310990660151,0.31207857926971,-0.439862015599299,"Non-significant",0.505736039807037,"DBI","Acyl-CoA-binding protein","P07108"
0.208341707537279,17.6186711992801,1.82087509237241,0.0981911463092918,0.314774954169757,-4.9887891256051,"Q76LX8",3,1.79344737053391,0.100914881663631,0.31207857926971,-0.208341707537276,"Non-significant",0.505736039807037,"ADAMTS13","A disintegrin and metalloproteinase with thrombospondin motifs 13","Q76LX8"
-0.090827689540216,22.6356021890813,-1.54422648153116,0.153114775223227,0.387848583519991,-5.37751463821734,"P05543",9,-1.78681899719391,0.102030502951396,0.312723491546028,0.090827689540216,"Non-significant",0.504839493667175,"SERPINA7","Thyroxine-binding globulin","P05543"
0.144095223988696,23.0675895889929,1.66966088329425,0.12549050801189,0.352794822268032,-5.20566337786728,"P05787",7,1.77938632741084,0.103294818654742,0.315023501668442,-0.1440952239887,"Non-significant",0.501657045371708,"KRT8","Keratin, type II cytoskeletal 8","P05787"
0.24638672671847,20.4625650962137,1.83881728211231,0.0953409080256706,0.309382241429242,-4.96242177800968,"P62942",2,1.77565396026573,0.103935054009742,0.315168744962447,-0.246386726718466,"Non-significant",0.501456857690651,"FKBP1A","Peptidyl-prolyl cis-trans isomerase FKBP1A","P62942"
