"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","HF_vs_HMF","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Ids"
-0.316063023670281,18.7295576459949,-2.2809537752065,0.0455391983923098,0.296973708664744,-4.79725097288539,"P05362",2,-2.19884515350144,0.0510745144318295,0.30941595102705,0.316063023670281,"Non-significant",0.509457301288029,"ICAM1","Intercellular adhesion molecule 1","P05362"
-0.654558959300312,15.5793535916746,-2.14450989484219,0.0574098565746495,0.33684075853276,-5.01824306239592,"Q6UWP8",4,-2.19420340890815,0.0514851990289709,0.30941595102705,0.65455895930031,"Non-significant",0.509457301288029,"SBSN","Suprabasin","Q6UWP8"
0.283862056297636,18.4385235966222,2.19900881019563,0.0523487117240342,0.318508062289278,-4.93053175728396,"P15291",3,2.18022649890736,0.0527409952801122,0.313885729191347,-0.283862056297636,"Non-significant",0.503228429041397,"B4GALT1","Beta-1,4-galactosyltransferase 1","P15291"
0.0942245118644429,25.4664944879152,1.65439668155289,0.128837384683422,0.481005963040917,-5.76249767764318,"ANT3_HUMAN",22,2.14962239571783,0.0555936843048399,0.321712395071822,-0.0942245118644429,"Non-significant",0.492532206093391,"SERPINC1","Antithrombin-III","ANT3_HUMAN"
0.15526498679727,19.3641223382014,2.20001754520538,0.0522592023764035,0.318508062289278,-4.92890100662691,"O75083",4,2.14923701152527,0.0556305283484717,0.321712395071822,-0.155264986797267,"Non-significant",0.492532206093391,"WDR1","WD repeat-containing protein 1","O75083"
-0.0913881645522139,21.9597190035763,-1.67010145288648,0.125643108961921,0.475427319713935,-5.74017678436424,"P07225",14,-2.15157028293564,0.0554078151797164,0.321712395071822,0.0913881645522103,"Non-significant",0.492532206093391,"XII.01","Vitamin K-dependent protein S","P07225"
-0.111002403778958,18.3017166035959,-1.83250414658807,0.0965712280620563,0.430916566352204,-5.50274967072932,"P14543",9,-2.14219743163923,0.0563076436663503,0.32258491184554,0.111002403778954,"Non-significant",0.491355949580242,"NID1","Nidogen-1","P14543"
-0.193735292304098,18.6853092219308,-2.08545037657959,0.0634225112767888,0.356452315426919,-5.11237347823439,"P60900",5,-2.13165401839914,0.0573364774445579,0.325437598828833,0.193735292304098,"Non-significant",0.48753227309374,"PSMA6","Proteasome subunit alpha type-6","P60900"
0.13307381134176,21.8103869298377,2.1975492067162,0.0524784898714797,0.318508062289278,-4.9328909387956,"P04278",4,2.11179766955997,0.0593227971859546,0.333622703440277,-0.133073811341756,"Non-significant",0.476744402748529,"SHBG","Sex hormone-binding globulin","P04278"
-0.156713634863632,19.3997209103169,-2.2854468458174,0.0451917472196957,0.296973708664744,-4.78989794518546,"Q16790",3,-2.09633958985318,0.0609141814925827,0.339458120499574,0.156713634863632,"Non-significant",0.469213797695224,"CA9","Carbonic anhydrase 9","Q16790"
-0.196434043399549,19.1396923464531,-1.93236061599632,0.0819110037997727,0.421944918733283,-5.35133931929421,"ALDOA_RABIT",12,-2.08904962082645,0.0616786357803337,0.340621655255356,0.196434043399549,"Non-significant",0.467727744926142,"ALDOA","Fructose-bisphosphate aldolase A","ALDOA_RABIT"
-0.146709376871843,20.0367873574626,-1.84213680661458,0.0950577508145293,0.430916566352204,-5.48831258772128,"Q9BQT9",11,-2.05558900107349,0.0653053619570493,0.357430239997065,0.146709376871843,"Non-significant",0.446808707263257,"CLSTN3","Calsyntenin-3","Q9BQT9"
0.391772662805927,17.2501976750207,2.02908054303023,0.0697167073710694,0.3815744787363,-5.20125147851937,"Q86YZ3",3,2.04960049988358,0.065975326307238,0.357901548905636,-0.391772662805934,"Non-significant",0.446236422091373,"HRNR","Hornerin","Q86YZ3"
-0.265162523841095,19.119244233236,-2.00967118475065,0.0720175861389127,0.387252458799592,-5.23162255481838,"P00739",4,-2.03217453819673,0.0679618943893742,0.364145364764367,0.265162523841092,"Non-significant",0.438725213843913,"HPR","Haptoglobin-related protein","P00739"
-0.241395413297759,20.8545477076416,-2.17224558705273,0.0547781129992274,0.329205718318886,-4.97370264760772,"P18827",2,-2.02913272767723,0.0683143832755338,0.364145364764367,0.241395413297763,"Non-significant",0.438725213843913,"SDC1","Syndecan-1","P18827"
-0.172402811806894,20.4500641490278,-1.81228325958835,0.099820803298553,0.430916566352204,-5.532933426729,"O00468",32,-2.00394422135819,0.0712999909464326,0.374054704862176,0.172402811806894,"Non-significant",0.427064878327845,"AGRN","Agrin","O00468"
-0.239883221423888,16.2247360533215,-2.14155748477423,0.0576970304175201,0.33684075853276,-5.02297203574543,"Q9BTY2",2,-2.00316892371538,0.0713938017436779,0.374054704862176,0.239883221423884,"Non-significant",0.427064878327845,"FUCA2","Plasma alpha-L-fucosidase","Q9BTY2"
0.333318836478483,17.0053510826871,2.06583079073096,0.0655493833606685,0.361997945946755,-5.14341833590463,"Q8IZP2",1,1.99203052483124,0.0727543795636578,0.377952836207815,-0.333318836478487,"Non-significant",0.422562391307346,"ST13;ST13P4;ST13P5","Hsc70-interacting protein","Q8IZP2"
-0.248464572408434,18.8999323049237,-1.88545543614491,0.0885187471039297,0.424693074602012,-5.42293494902221,"P13611",7,-1.96527408589227,0.0761225352127528,0.391029508427951,0.248464572408437,"Non-significant",0.407790468016226,"VCAN","Versican core protein","P13611"
0.233551974418283,17.6453704901969,2.10008450457207,0.0618790151469327,0.351220706343239,-5.08914268503667,"P22792",2,1.96197808129927,0.0765473752224374,0.391029508427951,-0.23355197441829,"Non-significant",0.407790468016226,"CPN2","Carboxypeptidase N subunit 2","P22792"
-0.194758348602051,18.5469937213427,-1.90470239952774,0.0857494665378883,0.424693074602012,-5.39365539770715,"P00533",5,-1.94816907188097,0.078351446169864,0.393683905755136,0.194758348602054,"Non-significant",0.404852339298175,"EGFR","Epidermal growth factor receptor","P00533"
-0.106702593628082,20.2582802436102,-1.81939288661684,0.0986669610520381,0.430916566352204,-5.5223399607828,"Q15904",6,-1.94914962969152,0.0782220462154335,0.393683905755136,0.106702593628079,"Non-significant",0.404852339298175,"ATP6AP1","V-type proton ATPase subunit S1","Q15904"
0.154056232616764,23.2396782691815,1.79398371324929,0.102847937017569,0.43479851994324,-5.56010349899193,"P02652",8,1.93761829426519,0.0797564521802118,0.397373262755049,-0.154056232616764,"Non-significant",0.400801357730949,"APOA2","Apolipoprotein A-II","P02652"
-0.331984457639852,22.0883216490474,-1.88598735200068,0.0884411102870089,0.424693074602012,-5.42212765085313,"P07148",5,-1.9329748915217,0.0803821934447408,0.397373262755049,0.331984457639852,"Non-significant",0.400801357730949,"FABP1","Fatty acid-binding protein, liver","P07148"
0.100666499275107,20.1170479871242,1.64001835792258,0.131825451534868,0.481005963040917,-5.78282795807282,"P12259",9,1.90975604387407,0.0835801308532823,0.400270470414547,-0.100666499275103,"Non-significant",0.397646448388681,"F5","Coagulation factor V","P12259"
-0.733727625394859,19.3792838838321,-1.88435343186164,0.0886797937178754,0.424693074602012,-5.42460713749664,"Q9H8M2",1,-1.91176059285569,0.0832994578533783,0.400270470414547,0.733727625394859,"Non-significant",0.397646448388681,"BRD9","Bromodomain-containing protein 9","Q9H8M2"
-0.1899557153145,16.5795616101608,-2.14443530417956,0.0574170949499962,0.33684075853276,-5.01836256618341,"Q9NQW7",2,-1.91152909531786,0.0833318270044988,0.400270470414547,0.1899557153145,"Non-significant",0.397646448388681,"XPNPEP1","Xaa-Pro aminopeptidase 1","Q9NQW7"
-0.569438996840418,15.0659668748022,-1.90116920150368,0.0862517108029086,0.424693074602012,-5.39904072876169,"Q9Y2B0",1,-1.91423017640639,0.0829548729288887,0.400270470414547,0.569438996840416,"Non-significant",0.397646448388681,"CNPY2","Protein canopy homolog 2","Q9Y2B0"
0.298043196735595,17.5623849295508,1.99061965116178,0.0743455758838818,0.393981669487998,-5.26131361159763,"Q6Q788",1,1.90169383811646,0.0847178570163358,0.402574002721037,-0.298043196735602,"Non-significant",0.395154274254484,"APOA5","Apolipoprotein A-V","Q6Q788"
-0.361110100827656,18.0972526685298,-1.93400179269611,0.0816883567939077,0.421944918733283,-5.34881961917311,"O43852",1,-1.89309128447888,0.0859476344297536,0.404526572947458,0.361110100827656,"Non-significant",0.393052944742935,"CALU","Calumenin","O43852"
-0.690870458395587,15.6865732006219,-1.86468673724258,0.091599988033393,0.426990570761323,-5.45437104863108,"Q8WUJ3",1,-1.88961964066122,0.0864485824732741,0.404526572947458,0.690870458395581,"Non-significant",0.393052944742935,"CEMIP","Cell migration-inducing and hyaluronan-binding protein","Q8WUJ3"
0.209932825585391,17.2638307892217,2.11338703595446,0.0605070826865461,0.34664338025096,-5.06797156523941,"P04070",1,1.86722564946077,0.0897453142338303,0.407510204632133,-0.209932825585387,"Non-significant",0.389861511439501,"PROC","Vitamin K-dependent protein C","P04070"
-0.308269909352141,19.1448535521416,-1.91061266978143,0.0849154048045668,0.424693074602012,-5.3846365259409,"P07711",2,-1.87082542668517,0.0892076680791199,0.407510204632133,0.308269909352145,"Non-significant",0.389861511439501,"CTSL","Procathepsin L","P07711"
-0.251754496157268,17.8098180757436,-1.84823225048238,0.0941113799620816,0.430916566352204,-5.47915774768321,"P62826",4,-1.87058061092026,0.0892441383386569,0.407510204632133,0.251754496157272,"Non-significant",0.389861511439501,"RAN","GTP-binding nuclear protein Ran","P62826"
-0.3943750856787,17.3598509257315,-1.87478949920642,0.0900889302980307,0.426729289877318,-5.43909999226073,"Q9NZV1",2,-1.87039965859067,0.0892711036811318,0.407510204632133,0.394375085678703,"Non-significant",0.389861511439501,"CRIM1","Cysteine-rich motor neuron 1 protein","Q9NZV1"
0.133348599866018,18.1361373593116,1.89036571077748,0.0878044572727884,0.424693074602012,-5.41547845114524,"P78509",4,1.84665120169762,0.0928759006857214,0.4186244641202,-0.133348599866014,"Non-significant",0.378175395390659,"RELN","Reelin","P78509"
0.237274857232229,17.5749152449936,1.81594964655173,0.0992242341863383,0.430916566352204,-5.52747304819709,"Q92820",4,1.83576601566905,0.0945724819459987,0.423160083451805,-0.237274857232229,"Non-significant",0.37349530589305,"GGH","Gamma-glutamyl hydrolase","Q92820"
-0.124990566559234,20.7220313233836,-1.655718639093,0.128565725682614,0.481005963040917,-5.76062341191247,"PPIA_HUMAN",8,-1.81742481001995,0.0974955770969548,0.43307817942343,0.124990566559227,"Non-significant",0.3634336975787,"PPIA","Peptidyl-prolyl cis-trans isomerase A","PPIA_HUMAN"
-0.171273844303116,17.972047532278,-1.80664695838506,0.100744334382762,0.431862076759673,-5.54131676136336,"P60842",4,-1.80286366259854,0.0998748441230813,0.440455247823373,0.171273844303119,"Non-significant",0.356098211226283,"EIF4A2","Eukaryotic initiation factor 4A-II","P60842"
-0.244807255316406,21.8764464096903,-1.91819294678945,0.0838567350796718,0.424693074602012,-5.37305037638077,"P14174",1,-1.78829915920702,0.102307568314591,0.444783967211663,0.244807255316406,"Non-significant",0.351850875825722,"MIF","Macrophage migration inhibitory factor","P14174"
-0.430816463494956,19.0065637497493,-1.7440150023868,0.111546783924195,0.446916199643999,-5.63356602006658,"P42330",5,-1.78838410607885,0.102293224329356,0.444783967211663,0.430816463494956,"Non-significant",0.351850875825722,"AKR1C3","Aldo-keto reductase family 1 member C3","P42330"
-0.756335091677691,18.9312393371436,-1.75217689981481,0.110081560996011,0.44688739662619,-5.62164103591833,"Q9H299",1,-1.78134500102067,0.103488066745795,0.446747781092764,0.756335091677691,"Non-significant",0.349937595871141,"SH3BGRL3","SH3 domain-binding glutamic acid-rich-like protein 3","Q9H299"
0.0960931618206615,26.9668167651877,1.49320174454354,0.166038935650944,0.562330759967009,-5.98431747788711,"TRFE_HUMAN",94,1.77460574097028,0.104643897067987,0.448578383934797,-0.0960931618206686,"Non-significant",0.348161658002321,"TF","Serotransferrin","TRFE_HUMAN"
-0.225218280239734,18.2558662920113,-1.68790501367283,0.122108130238387,0.473748631874249,-5.71472988604827,"O60701",6,-1.74579151650986,0.109719096440333,0.453011074284209,0.225218280239734,"Non-significant",0.343891181117994,"UGDH","UDP-glucose 6-dehydrogenase","O60701"
0.0719981246952486,22.5821450478991,1.34396382484536,0.208456250282019,0.608493721061321,-6.176610688154,"P12109",14,1.75346380692598,0.108346387566522,0.453011074284209,-0.0719981246952415,"Non-significant",0.343891181117994,"COL6A1","Collagen alpha-1(VI) chain","P12109"
-0.164385840152214,20.2621205423578,-1.83646732800973,0.0959458645234482,0.430916566352204,-5.49681431930763,"P19320",3,-1.75902915754177,0.107360403019444,0.453011074284209,0.164385840152214,"Non-significant",0.343891181117994,"VCAM1","Vascular cell adhesion protein 1","P19320"
-0.352053644710013,15.8953797828978,-1.75996038220639,0.10870061912412,0.44422319682057,-5.61024155221168,"P26641",1,-1.73277332564057,0.112084315446182,0.453011074284209,0.352053644710017,"Non-significant",0.343891181117994,"EEF1G","Elongation factor 1-gamma","P26641"
-0.175650793389181,17.7063524562435,-2.08039935223007,0.0639637107617636,0.356452315426919,-5.12037696785248,"P55259",1,-1.75311028604764,0.108409295324164,0.453011074284209,0.175650793389181,"Non-significant",0.343891181117994,"GP2","Pancreatic secretory granule membrane major glycoprotein GP2","P55259"
-0.0621977711701653,21.0176104878231,-1.22367904622553,0.24893403400253,0.659583316204978,-6.32128538754866,"Q07954",25,-1.74107624700929,0.110570530717801,0.453011074284209,0.0621977711701618,"Non-significant",0.343891181117994,"LRP1","Prolow-density lipoprotein receptor-related protein 1","Q07954"
-0.279194827398559,18.7483911254623,-1.67887257683314,0.12389021976125,0.475427319713935,-5.72765892569602,"Q3LXA3",6,-1.73144072464827,0.112329010262969,0.453011074284209,0.27919482739857,"Non-significant",0.343891181117994,"TKFC","Triokinase/FMN cyclase","Q3LXA3"
-0.400632208461412,15.5570193294,-1.74720572398127,0.11097188619994,0.446916199643999,-5.62890771462306,"Q8N2S1",1,-1.73671482777457,0.111363383701507,0.453011074284209,0.400632208461408,"Non-significant",0.343891181117994,"LTBP4","Latent-transforming growth factor beta-binding protein 4","Q8N2S1"
-0.200407032653239,21.8862462344866,-1.9482692036085,0.0797765023448202,0.417974324251066,-5.32687421736081,"Q8WZ42",1,-1.73654036580451,0.111395205358864,0.453011074284209,0.200407032653235,"Non-significant",0.343891181117994,"TTN","Titin","Q8WZ42"
-0.253845010494469,18.7905503424097,-1.77948834629695,0.105305258100064,0.439265837920665,-5.58152518855805,"P37837",2,-1.7211323868678,0.114238192778915,0.457699425970426,0.253845010494476,"Non-significant",0.339419632248324,"TALDO1","Transaldolase","P37837"
-0.0774529157847468,24.1216025015599,-1.39075491180963,0.194265925019124,0.592125518262583,-6.11777789501638,"P36955",10,-1.70285022636371,0.117696204877845,0.468492036299475,0.0774529157847397,"Non-significant",0.329297787104034,"SERPINF1","Pigment epithelium-derived factor","P36955"
-0.075931252083862,21.3609462927251,-1.34905501823123,0.20687124773994,0.60675633906499,-6.17027639325656,"P02750",12,-1.68348929785098,0.121460516213645,0.46975995281539,0.0759312520838584,"Non-significant",0.328124009722353,"LRG1","Leucine-rich alpha-2-glycoprotein","P02750"
0.828307547485391,16.535847509249,1.6406332594897,0.131696406898671,0.481005963040917,-5.78196059723197,"P06702",1,1.67202472876871,0.123740053057077,0.46975995281539,-0.828307547485394,"Non-significant",0.328124009722353,"S100A9","Protein S100-A9","P06702"
-0.236295952816121,16.5499510825258,-1.77521036137704,0.106040680890889,0.439265837920665,-5.58783017410306,"P13489",1,-1.66676579610074,0.124798439517001,0.46975995281539,0.236295952816125,"Non-significant",0.328124009722353,"RNH1","Ribonuclease inhibitor","P13489"
-0.273074203676599,15.6501282093593,-1.73797367583749,0.112642721967847,0.448021205885846,-5.64237365355558,"P23297",1,-1.67058078949306,0.124029851538092,0.46975995281539,0.2730742036766,"Non-significant",0.328124009722353,"S100A1","Protein S100-A1","P23297"
-0.574847803599152,17.8620896442804,-1.64770035148374,0.130221375935188,0.481005963040917,-5.77197859862403,"P78536",1,-1.66713058511026,0.12472476381244,0.46975995281539,0.574847803599148,"Non-significant",0.328124009722353,"ADAM17","Disintegrin and metalloproteinase domain-containing protein 17","P78536"
0.219357196757404,20.0155098747814,1.7751308448933,0.106054394799769,0.439265837920665,-5.58794729270737,"Q12907",2,1.68599438313574,0.120967454169854,0.46975995281539,-0.219357196757407,"Non-significant",0.328124009722353,"LMAN2","Vesicular integral-membrane protein VIP36","Q12907"
-0.404838930660514,14.9670961244568,-1.67089269765873,0.125484070858038,0.475427319713935,-5.73904905606138,"Q13813",1,-1.66620538489657,0.124911700340797,0.46975995281539,0.40483893066051,"Non-significant",0.328124009722353,"SPTAN1","Spectrin alpha chain, non-erythrocytic 1","Q13813"
0.222500783028963,18.8467853855246,1.76911472746371,0.107096683545314,0.440605818881057,-5.59680042662648,"Q6P988",2,1.68445748210471,0.12126974089394,0.46975995281539,-0.22250078302897,"Non-significant",0.328124009722353,"NOTUM","Palmitoleoyl-protein carboxylesterase NOTUM","Q6P988"
-0.453487706520157,16.9105036909479,-1.67347408318303,0.124966475930216,0.475427319713935,-5.73536782855645,"Q9BRK5",1,-1.67811834153697,0.122523720779215,0.46975995281539,0.453487706520161,"Non-significant",0.328124009722353,"SDF4","45 kDa calcium-binding protein","Q9BRK5"
0.112265741168077,23.7568402337324,1.44788394134974,0.17805772053259,0.573969414052507,-6.0441189850051,"P51654",20,1.66090461509905,0.125987548349101,0.470916872792676,-0.112265741168081,"Non-significant",0.327055748653739,"GPC3","Glypican-3","P51654"
-0.238106175599352,20.3283742306165,-1.70885782560597,0.118062828420338,0.460971425615713,-5.68459051712437,"P62942",2,-1.64840840570697,0.12855654774369,0.476273484833456,0.238106175599349,"Non-significant",0.322143595920814,"FKBP1A","Peptidyl-prolyl cis-trans isomerase FKBP1A","P62942"
0.115449099818424,18.6632800236217,1.8264979704578,0.0975261267240062,0.430916566352204,-5.51173253772144,"Q13162",3,1.64639621911649,0.128974548910854,0.476273484833456,-0.11544909981842,"Non-significant",0.322143595920814,"PRDX4","Peroxiredoxin-4","Q13162"
-0.537685880166212,17.5032578925796,-1.60905589156533,0.138470924493964,0.496389922308773,-5.826258632636,"Q7Z794",2,-1.63234526799454,0.131927250702962,0.481377408814976,0.537685880166219,"Non-significant",0.317514295152002,"KRT77","Keratin, type II cytoskeletal 1b","Q7Z794"
0.203558781033621,17.3609309263736,1.7344616378049,0.11328431796461,0.448021205885846,-5.64748633779908,"Q9Y646",2,1.63471557134882,0.131424979040035,0.481377408814976,-0.203558781033625,"Non-significant",0.317514295152002,"CPQ","Carboxypeptidase Q","Q9Y646"
0.0784553392693752,22.8241674263628,1.28892276324051,0.226247030379635,0.6361900441409,-6.24401625053313,"P00734",22,1.61513680421317,0.135625067967488,0.485791878263169,-0.0784553392693752,"Non-significant",0.313549750245121,"F2","Prothrombin","P00734"
-0.130049666226213,17.8048472138619,-1.63351483108097,0.133197225812371,0.483135499544282,-5.79199016597665,"P09972",4,-1.61200866581747,0.136307019675799,0.485791878263169,0.130049666226217,"Non-significant",0.313549750245121,"ALDOC","Fructose-bisphosphate aldolase C","P09972"
-0.0769707316538764,19.7311189329237,-1.29996750664055,0.222579749619658,0.628762149847236,-6.2306501933279,"P11021",15,-1.61718058446941,0.135181143707109,0.485791878263169,0.0769707316538835,"Non-significant",0.313549750245121,"HSPA5","Endoplasmic reticulum chaperone BiP","P11021"
-0.16730376421512,19.0862334367883,-1.79860510314423,0.102075612631977,0.434530212106958,-5.55325516287814,"P61916",2,-1.62188415080353,0.134164375185667,0.485791878263169,0.16730376421512,"Non-significant",0.313549750245121,"NPC2","NPC intracellular cholesterol transporter 2","P61916"
0.0701390462107021,23.3141538776627,1.22605564335075,0.248076430140623,0.659583316204978,-6.31852231746278,"P02649",27,1.59944745183993,0.139076037059397,0.491810792985718,-0.0701390462107021,"Non-significant",0.30820194472559,"APOE","Apolipoprotein E","P02649"
-0.283579483310891,18.2671270242172,-1.64415095239807,0.130960343576339,0.481005963040917,-5.776995063,"P62857",1,-1.5970934057832,0.139600453473923,0.491810792985718,0.283579483310898,"Non-significant",0.30820194472559,"RPS28","40S ribosomal protein S28","P62857"
-0.415639678464544,17.9900900099639,-1.58093338955719,0.144763035430722,0.507084232680185,-5.86528303332725,"Q16270",1,-1.58311306430429,0.142750923038488,0.500036090414818,0.415639678464544,"Non-significant",0.30099864905927,"IGFBP7","Insulin-like growth factor-binding protein 7","Q16270"
-0.144882499619413,17.363338967234,-1.82225148108106,0.0982064993871773,0.430916566352204,-5.51807474922636,"P09104",2,-1.57833026944633,0.143842988773244,0.500994574582955,0.144882499619417,"Non-significant",0.300166977209486,"ENO2","Gamma-enolase","P09104"
-0.334265034777456,15.2455305138547,-1.5898936765181,0.142731334387183,0.505047732380778,-5.85289359798356,"Q9NRX4",1,-1.57123576498615,0.14547640175492,0.500994574582955,0.334265034777452,"Non-significant",0.300166977209486,"PHPT1","14 kDa phosphohistidine phosphatase","Q9NRX4"
-0.157843902648896,23.6408237137108,-1.86239661425952,0.0919457672765003,0.426990570761323,-5.45782721540178,"Q9NYF3",1,-1.5713428991929,0.145451615072149,0.500994574582955,0.157843902648896,"Non-significant",0.300166977209486,"FAM53C","Protein FAM53C","Q9NYF3"
-0.100893557626112,19.7842392348002,-1.38692631686832,0.195395564437904,0.592125518262583,-6.12264325942626,"O75787",10,-1.5662183175409,0.146641399022243,0.502185349724216,0.100893557626112,"Non-significant",0.299135961130738,"ATP6AP2","Renin receptor","O75787"
0.268201504250147,17.6009645429912,1.58711903854671,0.143357757641526,0.505047732380778,-5.85673457049461,"ANXA5_HUMAN",2,1.56022823101864,0.148042927841377,0.503769255832308,-0.26820150425015,"Non-significant",0.297768340271404,"ANXA5","Annexin A5","ANXA5_HUMAN"
-0.126099162195452,17.8057663954638,-1.44433444381588,0.179029930272598,0.573969414052507,-6.04875245405897,"P02786",8,-1.55723551277183,0.148747529046734,0.503769255832308,0.126099162195452,"Non-significant",0.297768340271404,"TFRC","Transferrin receptor protein 1","P02786"
-0.427395646324449,18.6400033372415,-1.50717442093767,0.162477809696079,0.557011895434928,-5.96564242155109,"P29401",5,-1.54571581453734,0.151487136873164,0.510228653314558,0.427395646324452,"Non-significant",0.292235156022228,"TKT","Transketolase","P29401"
-0.122533087503392,19.2091541134931,-1.46248423319118,0.174106236718675,0.573969414052507,-6.02498218465602,"P55786",6,-1.53189875769245,0.154831065892657,0.518641767170486,0.122533087503385,"Non-significant",0.28513251162904,"NPEPPS","Puromycin-sensitive aminopeptidase","P55786"
0.123360503399208,19.0479328767622,1.87204419763328,0.0904972392888276,0.426729289877318,-5.44325362848974,"P22303",2,1.52469696220637,0.156599332752804,0.521714081399288,-0.123360503399216,"Non-significant",0.282567441231474,"ACHE","Acetylcholinesterase","P22303"
-0.11052311420223,21.2161478886785,-1.38813175002673,0.195039299623532,0.592125518262583,-6.12111237728536,"P30086",8,-1.51269188138992,0.159585943819399,0.528790181412388,0.110523114202227,"Non-significant",0.276716617436955,"PEBP1","Phosphatidylethanolamine-binding protein 1","P30086"
-0.122957340671153,18.5365083617579,-1.5223331690556,0.158689729485843,0.549586464264531,-5.94525869998718,"P00338",4,-1.50389091274828,0.161806673777672,0.531494317534384,0.122957340671146,"Non-significant",0.274501374370512,"LDHA","L-lactate dehydrogenase A chain","P00338"
-0.143680649075151,15.8392494708389,-1.82677659863947,0.0974816370055641,0.430916566352204,-5.51131614420903,"Q9Y4L1",1,-1.50259422465353,0.162136113179331,0.531494317534384,0.143680649075147,"Non-significant",0.274501374370512,"HYOU1","Hypoxia up-regulated protein 1","Q9Y4L1"
-0.171707734487534,17.9268744310482,-1.44822271972647,0.177965166233686,0.573969414052507,-6.04367635987938,"Q9UBG0",5,-1.48244244312678,0.167330846872737,0.545605367728659,0.171707734487534,"Non-significant",0.263121365691259,"MRC2","C-type mannose receptor 2","Q9UBG0"
-0.296615695482533,17.0341846041766,-1.48540702464418,0.168054801841881,0.566030733676225,-5.99468749803418,"P53396",2,-1.47752114579193,0.168621023389134,0.546903107606026,0.296615695482537,"Non-significant",0.262089608875654,"ACLY","ATP-citrate synthase","P53396"
-0.0678184806652951,25.5709341085866,-1.14581847803991,0.278370142604563,0.671814556758257,-6.40957616903414,"P02647",40,-1.46774708968067,0.17120877185964,0.54948155575895,0.0678184806653022,"Non-significant",0.260046880795627,"APOA1","Apolipoprotein A-I","P02647"
-0.130548328850253,17.9279725621874,-1.7186441298907,0.116215238206787,0.456666288594619,-5.67044382496255,"P05089",2,-1.46856325399948,0.170991390379667,0.54948155575895,0.130548328850246,"Non-significant",0.260046880795627,"ARG1","Arginase-1","P05089"
-0.705330662575673,20.0894928517603,-1.43485841955306,0.181647742783338,0.573969414052507,-6.06108582973009,"Q9UPN3",1,-1.46177906668937,0.172805538955165,0.551717684268315,0.705330662575662,"Non-significant",0.258283095329812,"MACF1","Microtubule-actin cross-linking factor 1, isoforms 1/2/3/5","Q9UPN3"
-0.490961988331772,16.0968368920358,-1.44003116275756,0.180214704414045,0.573969414052507,-6.05435992248569,"P07108",1,-1.45607022008169,0.174344881096801,0.553748249286729,0.490961988331772,"Non-significant",0.256687633818652,"DBI","Acyl-CoA-binding protein","P07108"
0.155039342970905,18.5752405459745,1.47995710132582,0.169476816617379,0.567701030527066,-6.00191746427491,"P39059",3,1.44278087636992,0.177973709464538,0.553796364983562,-0.155039342970905,"Non-significant",0.256649899209371,"COL15A1","Collagen alpha-1(XV) chain","P39059"
-0.165861872252272,19.1034487268567,-1.62207753710952,0.135640584958094,0.48910399164301,-5.80805198200202,"P49721",1,-1.44367568742371,0.177727361817622,0.553796364983562,0.165861872252275,"Non-significant",0.256649899209371,"PSMB2","Proteasome subunit beta type-2","P49721"
-0.23721754915957,17.4896121168375,-1.50194820315011,0.163801934852936,0.557836589249166,-5.97264033024176,"P84085",1,-1.44461995394107,0.177467714156851,0.553796364983562,0.23721754915957,"Non-significant",0.256649899209371,"ARF1;ARF3;ARF5","ADP-ribosylation factor 3","P84085"
-0.440520876248577,20.2101455292658,-1.43578532241879,0.181390241818638,0.573969414052507,-6.05988178505909,"Q9HA92",1,-1.44690450244645,0.176840863531801,0.553796364983562,0.44052087624857,"Non-significant",0.256649899209371,"RSAD1","Radical S-adenosyl methionine domain-containing protein 1, mitochondrial","Q9HA92"
0.407571976119502,15.3523283936008,1.41689958336949,0.186698881267609,0.578012193015377,-6.08431288327045,"Q9NR45",1,1.42442079838973,0.183092944425885,0.566848358247814,-0.407571976119506,"Non-significant",0.246533106864382,"NANS","Sialic acid synthase","Q9NR45"
-0.0873810600803644,22.6764180566138,-1.20807625500984,0.254623861319356,0.661581204593017,-6.33932671468639,"P0C0L4",49,-1.41846530914409,0.184780120214703,0.569197053726699,0.0873810600803679,"Non-significant",0.244737356573608,"C4A","Complement C4-A","P0C0L4"
-0.0763172776924961,24.7761833022392,-1.15799960850033,0.273591340088207,0.670845965896283,-6.39605352378734,"P60709",31,-1.4095378500051,0.187333917527887,0.574178457222972,0.0763172776924854,"Non-significant",0.240953105961246,"ACTB;ACTG1","Actin, cytoplasmic 1","P60709"
-0.400993934641008,17.3300018356703,-1.37167413373309,0.199951031452455,0.592125518262583,-6.14193527382225,"D6R904",3,-1.39769482653062,0.190767750224963,0.576062221122672,0.400993934641004,"Non-significant",0.239530605412156,"TPM3","Tropomyosin alpha-3 chain","D6R904"
-0.242929829513134,22.5512737141405,-1.37765889035159,0.198152958287994,0.592125518262583,-6.13438263056909,"O95497",4,-1.40194226913626,0.189530162030549,0.576062221122672,0.242929829513134,"Non-significant",0.239530605412156,"VNN1","Pantetheinase","O95497"
-0.250567154527328,18.184979919867,-1.35715732478356,0.204369635936913,0.602300898217922,-6.1601616731709,"Q92520",6,-1.39827947179227,0.190596997127682,0.576062221122672,0.250567154527332,"Non-significant",0.239530605412156,"FAM3C","Protein FAM3C","Q92520"
