"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","OF_vs_MF","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Ids"
-0.3881284829727,18.8437785065495,-2.93588268652866,0.0146674260432563,0.0966788404786676,-3.1978071853637,"P63244",3,-2.92421046174927,0.0140805698795851,0.0863138933618567,0.3881284829727,"Non-significant",1.06391929322161,"RACK1","Receptor of activated protein C kinase 1","P63244"
0.205298760285338,19.8239952524023,3.78703471980285,0.00346730563143549,0.0442803823347907,-1.77873988223192,"P11362",2,2.86309994336423,0.015693155442969,0.0952465770944557,-0.205298760285341,"Non-significant",1.02115062274632,"FGFR1","Fibroblast growth factor receptor 1","P11362"
0.276589959096444,19.9177942015943,2.83470144224328,0.0174647856125,0.107059135804625,-3.36736848839022,"Q15493",4,2.85374919686258,0.0159557437559537,0.0958908913960746,-0.276589959096444,"Non-significant",1.01822264417758,"RGN","Regucalcin","Q15493"
-0.342221365117705,17.8768846597685,-2.87198635513099,0.0163762240763504,0.101400256149523,-3.30493195191726,"Q16651",3,-2.83850627789698,0.0163932634950359,0.0966352989535767,0.342221365117705,"Non-significant",1.01486420546322,"PRSS8","Prostasin","Q16651"
-0.345862598464148,16.9164407618849,-3.0996478238266,0.0110665461802446,0.0800125634810487,-2.92288057938123,"Q96C23",1,-2.83845017725312,0.0163948957441631,0.0966352989535767,0.345862598464148,"Non-significant",1.01486420546322,"GALM","Galactose mutarotase","Q96C23"
-0.443198848630296,18.9629932190236,-2.7431622292724,0.02045627646287,0.121901173006428,-3.52034149336163,"P29401",5,-2.82875495181778,0.0166794350958575,0.0973761306072441,0.443198848630303,"Non-significant",1.01154748681733,"TKT","Transketolase","P29401"
-0.287197040350279,19.4514092723325,-2.5929694092236,0.0265153505111093,0.145124195208125,-3.76993514893315,"ALDOA_RABIT",12,-2.77482677234641,0.0183546388824395,0.106145222971089,0.287197040350275,"Non-significant",0.974099546330574,"ALDOA","Fructose-bisphosphate aldolase A","ALDOA_RABIT"
-0.183167382822273,22.6682386318263,-2.39669308733945,0.0371843469898873,0.180904799244452,-4.09213241210651,"P00738",31,-2.7491619841531,0.0192098401762396,0.109985658495904,0.183167382822266,"Non-significant",0.9586639406795,"HP","Haptoglobin","P00738"
-0.108005641029543,21.7016508574583,-2.09313880058068,0.0623907073688381,0.237549711907439,-4.57637592310841,"Q9BQE3",18,-2.74426210753039,0.0193775711542539,0.109985658495904,0.108005641029539,"Non-significant",0.9586639406795,"TUBA4A","Tubulin alpha-4A chain","Q9BQE3"
-0.371698663863047,20.5906632122391,-2.60693871894785,0.0258834955433195,0.143128348891212,-3.74681287538847,"O00391",7,-2.7207142801615,0.0202042120698714,0.113625522925057,0.37169866386305,"Non-significant",0.944524105064198,"QSOX1","Sulfhydryl oxidase 1","O00391"
0.191224044413346,20.4696642172843,2.73128696438315,0.0208802988020799,0.121901173006428,-3.54014652000696,"P23470",4,2.69015741593263,0.0213293722073212,0.11886277420989,-0.191224044413346,"Non-significant",0.924954137698989,"PTPRG","Receptor-type tyrosine-protein phosphatase gamma","P23470"
-0.482459831277932,20.0343597822817,-2.68525901226399,0.022608538833825,0.129221012131395,-3.61680637406534,"P05155",2,-2.66720079062959,0.0222153956837289,0.122656019045577,0.482459831277929,"Non-significant",0.911311134990082,"SERPING1","Plasma protease C1 inhibitor","P05155"
-0.45225757350244,15.728478093492,-2.73431241550914,0.020771442708212,0.121901173006428,-3.53510179339503,"P78371",1,-2.66227443842388,0.0224102351274137,0.122656019045577,0.45225757350244,"Non-significant",0.911311134990082,"CCT2","T-complex protein 1 subunit beta","P78371"
0.220083436050931,20.1589558391527,2.80273514347831,0.018455914075465,0.112014607210495,-3.42084439840494,"P55058",3,2.63313862716012,0.0235976598378087,0.128012083898909,-0.220083436050938,"Non-significant",0.892749032516872,"PLTP","Phospholipid transfer protein","P55058"
-0.213834756118711,20.9374158940032,-2.54636986798475,0.0287358212553961,0.151896927712415,-3.84690503657222,"P18669",5,-2.6238494263361,0.0239891692317348,0.128994392447837,0.213834756118708,"Non-significant",0.889429168630162,"PGAM1","Phosphoglycerate mutase 1","P18669"
-0.256288492790727,16.9952902776253,-2.92593474170143,0.0149211214308592,0.0973047599693266,-3.21449389080294,"O60763",2,-2.61702215188252,0.0242810036060293,0.129428306178226,0.256288492790723,"Non-significant",0.887970732379558,"USO1","General vesicular transport factor p115","O60763"
0.257861814299805,18.3725440092758,2.89357355853488,0.0157775107193117,0.0986899394993682,-3.26875582162427,"Q8NBJ4",2,2.59902932766711,0.0250670191756085,0.132466230643517,-0.257861814299812,"Non-significant",0.877894821458392,"GOLM1","Golgi membrane protein 1","Q8NBJ4"
-0.661755770980569,17.6010995067231,-2.57182945425303,0.0275007687722929,0.147876940854522,-3.80488456778022,"P52895",1,-2.58820841850359,0.025551768351802,0.133873794868843,0.661755770980566,"Non-significant",0.873304425659003,"AKR1C1;AKR1C2","Aldo-keto reductase family 1 member C2","P52895"
-0.370093194233494,19.4902208533438,-2.57798987898518,0.0272099156799629,0.147607772670949,-3.79470523749974,"Q96KP4",3,-2.58102858702729,0.0258784966750314,0.134436597133849,0.37009319423349,"Non-significant",0.871482488947989,"CNDP2","Cytosolic non-specific dipeptidase","Q96KP4"
-0.228578986882837,18.8230022881769,-2.48243310163631,0.0320844045115591,0.162543305500709,-3.95206133811293,"P60900",5,-2.55841019696203,0.0269349246659568,0.137592573501929,0.228578986882834,"Non-significant",0.861405006319782,"PSMA6","Proteasome subunit alpha type-6","P60900"
0.136437712130071,19.3368321835734,2.48912724484091,0.0317165019532097,0.162543305500709,-3.9410779160287,"Q6UX71",5,2.56131689534484,0.0267968206357894,0.137592573501929,-0.136437712130075,"Non-significant",0.861405006319782,"PLXDC2","Plexin domain-containing protein 2","Q6UX71"
0.333563981946238,21.9463924341876,2.48335813195847,0.0320333166497404,0.162543305500709,-3.95054397822842,"P02656",4,2.52853982582754,0.0283953258827427,0.142469954844321,-0.333563981946245,"Non-significant",0.846276713347405,"APOC3","Apolipoprotein C-III","P02656"
0.199628617867283,19.7561702536307,2.54620584043983,0.0287439536943558,0.151896927712415,-3.84717550159608,"P24347",4,2.53057649622973,0.0282933251204015,0.142469954844321,-0.199628617867287,"Non-significant",0.846276713347405,"MMP11","Stromelysin-3","P24347"
-0.162157071251027,18.6940153633925,-2.8989609666045,0.0156315696774983,0.0986899394993682,-3.25972483550887,"P61981",3,-2.52283911519111,0.028682753500253,0.142469954844321,0.162157071251027,"Non-significant",0.846276713347405,"YWHAG","14-3-3 protein gamma","P61981"
-0.298453036100881,18.7847456775328,-2.68122869037981,0.0227665078469668,0.129221012131395,-3.62351052721729,"P62805",2,-2.52014914308881,0.0288193709636148,0.142469954844321,0.298453036100884,"Non-significant",0.846276713347405,"H4C1","Histone H4","P62805"
0.337493761270856,17.0699860956623,2.48768867187115,0.0317952120111123,0.162543305500709,-3.94343879914601,"Q86YZ3",3,2.48203025049928,0.0308253332049938,0.15116743403729,-0.33749376127086,"Non-significant",0.820541758710663,"HRNR","Hornerin","Q86YZ3"
-0.415024568656492,15.7762867891434,-2.51034065762098,0.0305778917037791,0.160207244567663,-3.90623014775873,"Q9NR45",1,-2.44408279762373,0.0329578206566827,0.160342413194814,0.415024568656493,"Non-significant",0.7949515844451,"NANS","Sialic acid synthase","Q9NR45"
0.159406632782982,20.1858833568566,2.2441293326611,0.0482857065253205,0.202733822602887,-4.33810217099509,"P07306",7,2.43097123782724,0.0337276095768997,0.161979016604319,-0.159406632782986,"Non-significant",0.790541242020305,"ASGR1","Asialoglycoprotein receptor 1","P07306"
-0.260161617130304,20.7205620867993,-2.402357288383,0.0368242018879354,0.180585886058435,-4.08291578508374,"P10643",4,-2.42937191967898,0.0338226984100372,0.161979016604319,0.260161617130308,"Non-significant",0.790541242020305,"C7","Complement component C7","P10643"
-0.220529513555036,18.5349840377727,-2.33714179999167,0.0411853413056079,0.189824167070208,-4.18868660061222,"P08571",5,-2.40877059094515,0.0350711745331918,0.165374076837281,0.220529513555036,"Non-significant",0.781532567146657,"CD14","Monocyte differentiation antigen CD14","P08571"
-0.225804909392579,19.05645890119,-2.73779088702474,0.0206469888556346,0.121901173006428,-3.52930085130011,"P37837",2,-2.41079600365922,0.0349464682040787,0.165374076837281,0.225804909392579,"Non-significant",0.781532567146657,"TALDO1","Transaldolase","P37837"
0.147347447875983,19.9156549489661,2.25174876859506,0.047662062807521,0.201495479317313,-4.32593154843963,"Q6EMK4",6,2.399545049859,0.0356446997753569,0.166795427193082,-0.147347447875987,"Non-significant",0.777815860005437,"VASN","Vasorin","Q6EMK4"
-0.241098049830235,20.595056747039,-2.29006387472312,0.0446422844762809,0.196056616926084,-4.26453807940121,"P30041",6,-2.39148677740456,0.036153116582914,0.167892882313078,0.241098049830239,"Non-significant",0.774967715045258,"PRDX6","Peroxiredoxin-6","P30041"
-0.658719055498384,16.9313030579515,-2.34985165203207,0.040297624192561,0.187139724469999,-4.16813410634257,"Q14213",1,-2.37382613967385,0.0372921429910659,0.17188032822198,0.658719055498384,"Non-significant",0.764773825660355,"EBI3","Interleukin-27 subunit beta","Q14213"
-0.314426892153588,19.1304343633369,-2.29807551402447,0.0440347167199051,0.196056616926084,-4.2516614293069,"P08727",5,-2.3695203760189,0.0375750844382863,0.171891990751265,0.314426892153584,"Non-significant",0.764744358644915,"KRT19","Keratin, type I cytoskeletal 19","P08727"
-0.106534460217823,20.4373507778328,-1.90801068115538,0.0850498753242557,0.284893844665403,-4.85958537071912,"P08238",15,-2.36482234815384,0.037886179026634,0.172031316617235,0.106534460217816,"Non-significant",0.764392486836343,"HSP90AA1","Heat shock protein HSP 90-alpha","P08238"
-0.201364188665025,19.5614212737569,-2.35859773080708,0.0396976188981559,0.18595906062825,-4.15397357423691,"P20618",4,-2.35738369260033,0.0383838689522276,0.173009644615555,0.201364188665018,"Non-significant",0.761929685966209,"PSMB1","Proteasome subunit beta type-1","P20618"
0.163018497392198,20.5076452441943,2.10062564344397,0.0616069919248022,0.236031787811898,-4.56470173924876,"O75882",12,2.34258132608571,0.0393931555481235,0.17498553877536,-0.163018497392201,"Non-significant",0.756997840968394,"ATRN","Attractin","O75882"
0.0826794255295837,24.1851673358265,1.68393706590305,0.122647067116832,0.35279482226799,-5.18562011861703,"Q08380",25,2.34397465341333,0.039297067255188,0.17498553877536,-0.0826794255295873,"Non-significant",0.756997840968394,"LGALS3BP","Galectin-3-binding protein","Q08380"
0.189687971505098,24.2285072668904,2.31531298637999,0.0427545974744644,0.194137542606272,-4.22391210084116,"P01042",4,2.30807185870965,0.0418468917451401,0.184547803163819,-0.189687971505101,"Non-significant",0.733891120229958,"KNG1","Kininogen-1","P01042"
-0.24943787082459,18.5272142683257,-2.27570872921831,0.0457513103415509,0.198904632903338,-4.28757669413815,"P23141",4,-2.30236624612009,0.042266553866799,0.185067125145341,0.249437870824583,"Non-significant",0.73267072136592,"CES1","Liver carboxylesterase 1","P23141"
-0.359134226803601,16.3885429659959,-2.30741840530611,0.0433363272091435,0.195332121905919,-4.23662847239461,"P09960",2,-2.26467881502214,0.0451422237441742,0.196256618121835,0.359134226803608,"Non-significant",0.70717568915427,"LTA4H","Leukotriene A-4 hydrolase","P09960"
0.258658538860622,18.9340696425818,2.41973869204793,0.0357402390746011,0.176683601231698,-4.05459939403392,"C9JB55",2,2.25826795016324,0.0456497745172723,0.19706557590907,-0.258658538860626,"Non-significant",0.705389233145392,"TF","Serotransferrin (Fragment)","C9JB55"
0.325076460475287,20.270912154709,2.37086639180642,0.0388706218563183,0.185422758192584,-4.13408594522494,"Q9HA92",1,2.25318629387475,0.0460559841075432,0.197428799006461,-0.325076460475298,"Non-significant",0.704589496360771,"RSAD1","Radical S-adenosyl methionine domain-containing protein 1, mitochondrial","Q9HA92"
-0.345528772278108,18.6437303429291,-2.32186304602793,0.0422777097357866,0.193404746776397,-4.2133519940479,"P35237",1,-2.23224515114442,0.0477668695863744,0.203340910114219,0.345528772278104,"Non-significant",0.691775236957307,"SERPINB6","Serpin B6","P35237"
-0.296388576276062,17.0059250618142,-2.35797533186485,0.0397400276383373,0.18595906062825,-4.15498175305002,"P01033",1,-2.20945696357371,0.0496978599300643,0.210101987152616,0.296388576276058,"Non-significant",0.677569840000831,"TIMP1","Metalloproteinase inhibitor 1","P01033"
0.103344720564511,31.9185199861989,1.74907534675418,0.110396632662878,0.3433251262205,-5.09299656280822,"ALBU_BOVIN",67,2.19909914715757,0.0506000384671308,0.210392441883192,-0.103344720564532,"Non-significant",0.676969865789125,"ALB","Albumin","ALBU_BOVIN"
-0.907888496521853,24.504021904344,-2.12090893717954,0.0595306049813356,0.232434782506743,-4.53299596874971,"K2C1_HUMAN",52,-2.19457782247393,0.0509987414711231,0.210392441883192,0.907888496521853,"Non-significant",0.676969865789125,"KRT1","Keratin, type II cytoskeletal 1","K2C1_HUMAN"
0.197391524169859,23.2897742523304,2.12721449979213,0.0588988291970515,0.231442194216619,-4.52311655433047,"O00462",5,2.19234861909723,0.0511964219863108,0.210392441883192,-0.197391524169866,"Non-significant",0.676969865789125,"MANBA","Beta-mannosidase","O00462"
0.137736039187441,19.3491135398315,2.1311307559242,0.0585096746969727,0.231442194216619,-4.5169752651586,"P17900",5,2.19442202273636,0.0510125336898777,0.210392441883192,-0.137736039187448,"Non-significant",0.676969865789125,"GM2A","Ganglioside GM2 activator","P17900"
-0.443449810772361,15.9153828259513,-2.20864271561623,0.0512955120897531,0.212460465614991,-4.39461079245052,"Q8WVV4",1,-2.18913537784471,0.0514826529893617,0.210392441883192,0.443449810772357,"Non-significant",0.676969865789125,"POF1B","Protein POF1B","Q8WVV4"
-0.341735913203379,17.8408265460459,-2.25752693265466,0.047194323624537,0.201495479317313,-4.31669340581761,"P00390",1,-2.17518753660952,0.0527429102761942,0.2137949569316,0.341735913203379,"Non-significant",0.670002543292858,"GSR","Glutathione reductase, mitochondrial","P00390"
-0.750420233686853,17.1535610483033,-2.11651179835866,0.059974991415813,0.232687783151224,-4.5398789301786,"Q5D862",3,-2.17224214447747,0.0530127788802664,0.2137949569316,0.75042023368685,"Non-significant",0.670002543292858,"FLG2","Filaggrin-2","Q5D862"
0.387817054379376,17.0543253174092,2.13651936600733,0.05797822754277,0.231442194216619,-4.50851840323899,"Q96P44",3,2.16261649057685,0.0539039284826002,0.215968027188457,-0.387817054379372,"Non-significant",0.665610538864882,"COL21A1","Collagen alpha-1(XXI) chain","Q96P44"
0.0983886688834517,26.4294116816568,1.72156291111502,0.115428898267032,0.346852522733777,-5.13234821279093,"P02760",19,2.14553577432376,0.0555204956610132,0.22100041454676,-0.0983886688834517,"Non-significant",0.655606911675968,"AMBP","Protein AMBP","P02760"
-0.101204566383007,22.5434380397523,-1.70081366261994,0.119360547872859,0.348881167363603,-5.16180489329356,"P0C0L4",49,-2.13372080747942,0.0566655580973907,0.222544615189811,0.101204566383004,"Non-significant",0.652582909679118,"C4A","Complement C4-A","P0C0L4"
-0.160197950990007,18.9805834625105,-1.98895890042992,0.0743260822166525,0.271201716659571,-4.73710628041155,"P13611",7,-2.13033754537213,0.0569975604972272,0.222544615189811,0.160197950990007,"Non-significant",0.652582909679118,"VCAN","Versican core protein","P13611"
-0.304581179778879,18.9218632325584,-2.25217043752439,0.0476277778864294,0.201495479317313,-4.3252576331762,"P61457",1,-2.13588327911961,0.056454315782582,0.222544615189811,0.304581179778872,"Non-significant",0.652582909679118,"PCBD1","Pterin-4-alpha-carbinolamine dehydratase","P61457"
0.164954589419821,21.720928382654,2.14217628848343,0.0574252843047615,0.231442194216619,-4.4996321684459,"P04278",4,2.12623652840572,0.0574024726432008,0.222707061584064,-0.164954589419825,"Non-significant",0.652266012160525,"SHBG","Sex hormone-binding globulin","P04278"
-0.430176967090208,18.0784275721791,-2.14041691615188,0.0575967138773751,0.231442194216619,-4.50239680163195,"P56537",1,-2.12167295424247,0.0578562633489952,0.223055908383233,0.430176967090205,"Non-significant",0.651586268525254,"EIF6","Eukaryotic translation initiation factor 6","P56537"
-0.935058216767857,23.776574952366,-1.99332531871892,0.0737853007070119,0.270840654691008,-4.73043718333415,"K1C9_HUMAN",28,-2.06127416198219,0.0641912802466102,0.244405309261938,0.935058216767857,"Non-significant",0.611889364067298,"KRT9","Keratin, type I cytoskeletal 9","K1C9_HUMAN"
0.147650368768982,20.5146709447176,1.89774804102865,0.0865081723304217,0.288203856731242,-4.87494997904785,"Q9NPH3",8,2.0645947276008,0.0638266283479812,0.244405309261938,-0.147650368768979,"Non-significant",0.611889364067298,"IL1RAP","Interleukin-1 receptor accessory protein","Q9NPH3"
0.0966312650315224,21.8320484058355,1.6586511884877,0.127723607616006,0.35279482226799,-5.22105556530196,"P16870",20,2.05495281324041,0.0648908980032129,0.2447628213172,-0.0966312650315189,"Non-significant",0.611254549447321,"CPE","Carboxypeptidase E","P16870"
-0.372861550384211,17.4120051604651,-2.06648870393666,0.0652580526042647,0.246933248434656,-4.61780172739074,"Q9NZV1",2,-2.0532215799039,0.0650837518347531,0.2447628213172,0.372861550384211,"Non-significant",0.611254549447321,"CRIM1","Cysteine-rich motor neuron 1 protein","Q9NZV1"
-0.115783953826035,20.3727812178718,-1.75373601901883,0.109564171582179,0.3433251262205,-5.08629775837661,"P12814",15,-2.04804812149494,0.0656632783933721,0.245436522287421,0.115783953826032,"Non-significant",0.610060811422781,"ACTN4","Alpha-actinin-4","P12814"
-0.17976335004505,18.2110568340932,-2.37296375773018,0.0387309378412282,0.185422758192584,-4.130683352534,"Q9HC38",2,-2.03892098959392,0.0666975458660289,0.247791488581065,0.179763350045047,"Non-significant",0.605913615335908,"GLOD4","Glyoxalase domain-containing protein 4","Q9HC38"
-0.138708159862791,18.4053803584908,-1.84126620831974,0.0949578464725789,0.309382241429231,-4.95881311753925,"P14543",9,-2.03057125477034,0.0676571130930567,0.249842230879782,0.138708159862784,"Non-significant",0.602334150878188,"NID1","Nidogen-1","P14543"
-0.15485694248709,21.0794493101486,-1.96233500210293,0.0777048728778864,0.275335763434361,-4.77763539123675,"P31431",5,-2.02176843789854,0.0686827763590192,0.252111029389693,0.15485694248709,"Non-significant",0.598408154330281,"SDC4","Syndecan-4","P31431"
-0.583653843390969,19.2549812972714,-1.96310726134526,0.0776048700210288,0.275335763434361,-4.7764631075411,"KRHB4_HUMAN",3,-2.01056891300337,0.0700087776398922,0.25244341584267,0.583653843390973,"Non-significant",0.597835951965864,"KRT84","Keratin, type II cuticular Hb4","KRHB4_HUMAN"
-0.184251820422741,19.0417246796652,-2.00939768303252,0.0718264710863843,0.266846222884567,-4.70583613206692,"P00739",4,-2.01657932108309,0.0692942029606944,0.25244341584267,0.184251820422737,"Non-significant",0.597835951965864,"HPR","Haptoglobin-related protein","P00739"
0.187632524920058,16.3992862215125,2.28830977521041,0.0447763888575069,0.196056616926084,-4.26735556390607,"Q9BTY2",2,2.01179254998652,0.0698627426123896,0.25244341584267,-0.187632524920062,"Non-significant",0.597835951965864,"FUCA2","Plasma alpha-L-fucosidase","Q9BTY2"
-0.924716794971449,21.5152675261186,-1.93073182298436,0.0819023132272479,0.281856058857305,-4.82543475271943,"P13647",21,-1.99611482261047,0.0717555689000784,0.257229027694433,0.924716794971449,"Non-significant",0.589680023865323,"KRT5","Keratin, type II cytoskeletal 5","P13647"
-0.342047773924715,16.9667561807128,-1.92826672344654,0.0822384740331057,0.281856058857305,-4.82914868869517,"P49327",5,-1.98852726372155,0.0726887688141497,0.25756193805245,0.342047773924719,"Non-significant",0.589118315672172,"FASN","Fatty acid synthase","P49327"
-0.275773488630893,17.5083535232872,-2.11080457995351,0.0605564982996706,0.233466248161623,-4.5488047187874,"Q01518",1,-1.9908372515747,0.0724034674226423,0.25756193805245,0.275773488630886,"Non-significant",0.589118315672172,"CAP1","Adenylyl cyclase-associated protein 1","Q01518"
0.158902439431678,20.2592812157244,2.36862487819744,0.0390204499295975,0.185422758192584,-4.13772151207225,"P13473",2,1.95455207621903,0.0770080144402116,0.267168538025793,-0.158902439431689,"Non-significant",0.573214686040369,"LAMP2","Lysosome-associated membrane glycoprotein 2","P13473"
0.181219097802288,19.2452397288076,2.23450547065396,0.0490846826189087,0.204686465614905,-4.35345580776807,"P58499",2,1.95854846147352,0.0764878238563305,0.267168538025793,-0.181219097802295,"Non-significant",0.573214686040369,"FAM3B","Protein FAM3B","P58499"
0.212619574001153,20.0928078502587,2.12868099634684,0.0587528162197853,0.231442194216619,-4.52081734483463,"Q12907",2,1.96095569210884,0.0761760663280312,0.267168538025793,-0.212619574001156,"Non-significant",0.573214686040369,"LMAN2","Vesicular integral-membrane protein VIP36","Q12907"
-0.291495045775932,17.4708018985458,-1.91312671430905,0.0843314737110191,0.284039524092608,-4.85191179692633,"Q92820",4,-1.95351700102143,0.0771432809634019,0.267168538025793,0.291495045775928,"Non-significant",0.573214686040369,"GGH","Gamma-glutamyl hydrolase","Q92820"
-0.476759656360482,18.4397713197988,-1.91934588126351,0.0834657797826464,0.282676922689294,-4.84257105115931,"P81605",2,-1.94037668623962,0.0788798085270649,0.271647879927476,0.476759656360485,"Non-significant",0.565993680062954,"DCD","Dermcidin","P81605"
0.0982640299288313,20.8863034119844,1.73431830771583,0.113070507943224,0.346561106845981,-5.11414501678863,"P08185",7,1.93654225977148,0.0793933412892381,0.271888928549179,-0.0982640299288349,"Non-significant",0.565608476737232,"SERPINA6","Corticosteroid-binding globulin","P08185"
-0.293109524618188,16.9834300161564,-2.01198210063722,0.0715161032289425,0.266846222884567,-4.70187264596201,"P28072",1,-1.92882797321622,0.0804359052289928,0.273928943918737,0.293109524618188,"Non-significant",0.562362076836684,"PSMB6","Proteasome subunit beta type-6","P28072"
0.0794497995064738,19.7690617112729,1.50677823424875,0.162338972340621,0.399653775280324,-5.42725267231729,"CATD_HUMAN",15,1.9199310392873,0.0816540574324034,0.274034185586522,-0.0794497995064809,"Non-significant",0.562195255845685,"CTSD","Cathepsin D","CATD_HUMAN"
-0.715347746085918,17.9128399684161,-1.85370797578966,0.0930335410035983,0.306610541049493,-4.94044346824973,"P15924",9,-1.91665670420391,0.0821066595996683,0.274034185586522,0.715347746085914,"Non-significant",0.562195255845685,"DSP","Desmoplakin","P15924"
-0.326191319858122,18.6690211073867,-1.93834249810656,0.0808725375380205,0.281856058857305,-4.81395509298939,"P25815",2,-1.91558746830933,0.082254959458271,0.274034185586522,0.326191319858122,"Non-significant",0.562195255845685,"S100P","Protein S100-P","P25815"
-0.177933589461102,18.3258829780153,-2.18529722599821,0.0533732448323187,0.219582544175915,-4.43162361153328,"Q06481",2,-1.91752681859471,0.0819861600290201,0.274034185586522,0.177933589461109,"Non-significant",0.562195255845685,"APLP2","Amyloid-like protein 2","Q06481"
0.273175667595645,16.8166557713176,2.01552173735358,0.0710930727528697,0.266846222884567,-4.69644081426229,"Q86SQ4",1,1.91210104308995,0.0827402402624324,0.274160904220925,-0.273175667595652,"Non-significant",0.561994476212015,"ADGRG6","Adhesion G-protein coupled receptor G6","Q86SQ4"
0.102018996355365,27.0924256057694,1.56793391995994,0.147515314382987,0.376778698819879,-5.34564222552721,"P02771",77,1.88957658019524,0.0859397977607195,0.283231699071619,-0.102018996355373,"Non-significant",0.547858142361239,"AFP","Alpha-fetoprotein","P02771"
0.0787314772174454,20.3242324612563,1.5283003782427,0.156980176422107,0.39600349031585,-5.39875942834878,"P09486",10,1.87528396275181,0.0880288403719183,0.28652966090696,-0.078731477217449,"Non-significant",0.542830414180143,"SPARC","SPARC","P09486"
0.110273399075908,20.1264989891143,1.75018787179107,0.110197399071431,0.3433251262205,-5.09139837366245,"P55285",6,1.870018481762,0.0888101722223856,0.28652966090696,-0.110273399075911,"Non-significant",0.542830414180143,"CDH6","Cadherin-6","P55285"
0.312141306787478,22.744052037738,1.9272503740485,0.0823774461274176,0.281856058857305,-4.83067930824852,"Q00536",1,1.87210179857958,0.0885002740594578,0.28652966090696,-0.312141306787481,"Non-significant",0.542830414180143,"CDK16","Cyclin-dependent kinase 16","Q00536"
-0.687612451905526,15.4299710502831,-1.83786525417469,0.0954902086117401,0.309382241429231,-4.96382402596996,"Q9NRX4",1,-1.87347527423169,0.088296511017227,0.28652966090696,0.687612451905524,"Non-significant",0.542830414180143,"PHPT1","14 kDa phosphohistidine phosphatase","Q9NRX4"
-0.209705117793156,17.8063670420255,-1.98085356576432,0.0753398212089402,0.273274026041895,-4.74946961986371,"Q15631",2,-1.84540301758251,0.0925480669560998,0.297025994995231,0.209705117793149,"Non-significant",0.527205540618957,"TSN","Translin","Q15631"
0.227576276607877,18.6247767872146,1.93701092534914,0.081051830994967,0.281856058857305,-4.81596503979068,"P02458",2,1.83666217876947,0.0939097282924302,0.299826372100311,-0.227576276607881,"Non-significant",0.523130170173783,"COL2A1","Collagen alpha-1(II) chain","P02458"
0.40012990579319,16.5084310310887,1.81839132574824,0.0985918290384937,0.314774954169774,-4.99242917153342,"Q99674",2,1.82845910513886,0.0952042775566724,0.302384570685182,-0.400129905793197,"Non-significant",0.519440372685512,"CGREF1","Cell growth regulator with EF hand domain protein 1","Q99674"
-0.571929616683963,22.6122456118852,-1.74319776675389,0.111454649458205,0.3433251262205,-5.10143109590287,"K1C10_HUMAN",42,-1.80770726078849,0.098552342595397,0.310627299652403,0.57192961668396,"Non-significant",0.507760378718883,"KRT10","Keratin, type I cytoskeletal 10","K1C10_HUMAN"
-0.189713844246644,17.2523947937304,-1.97710864116709,0.0758125756589947,0.273371228699787,-4.75517461489593,"P09104",2,-1.80611923527428,0.0988129256643045,0.310627299652403,0.18971384424664,"Non-significant",0.507760378718883,"ENO2","Gamma-enolase","P09104"
0.121110951994847,20.6668966917283,1.6290322072704,0.133908761144985,0.359992564473008,-5.26217822630092,"AMYS_HUMAN",9,1.79996425019814,0.0998288568568518,0.310634970828681,-0.121110951994851,"Non-significant",0.507749653620368,"AMY1A;AMY1B;AMY1C;AMY2B","Alpha-amylase 1B","AMYS_HUMAN"
0.26550830977985,17.4917630885924,1.88861506938224,0.0878254563347009,0.291010836395522,-4.88859112814303,"P11279",1,1.80152198714285,0.0995708440275753,0.310634970828681,-0.265508309779854,"Non-significant",0.507749653620368,"LAMP1","Lysosome-associated membrane glycoprotein 1","P11279"
-0.439862015599303,17.061053980683,-1.78353858202591,0.104374846824298,0.331511819188055,-5.04324441843068,"P07108",1,-1.79108632551213,0.101310990660149,0.312078579269704,0.439862015599299,"Non-significant",0.505736039807046,"DBI","Acyl-CoA-binding protein","P07108"
-0.208341707537272,17.6186711992801,-1.82087509237234,0.098191146309303,0.314774954169774,-4.98878912560521,"Q76LX8",3,-1.79344737053384,0.100914881663642,0.312078579269704,0.208341707537276,"Non-significant",0.505736039807046,"ADAMTS13","A disintegrin and metalloproteinase with thrombospondin motifs 13","Q76LX8"
0.0908276895402089,22.6356021890813,1.54422648153103,0.153114775223256,0.387848583520067,-5.37751463821752,"P05543",9,1.78681899719377,0.10203050295142,0.312723491546103,-0.090827689540216,"Non-significant",0.50483949366707,"SERPINA7","Thyroxine-binding globulin","P05543"
-0.144095223988703,23.0675895889929,-1.66966088329432,0.125490508011875,0.35279482226799,-5.20566337786718,"P05787",7,-1.77938632741092,0.103294818654728,0.3150235016684,0.1440952239887,"Non-significant",0.501657045371766,"KRT8","Keratin, type II cytoskeletal 8","P05787"
-0.246386726718473,20.4625650962137,-1.83881728211235,0.0953409080256645,0.309382241429231,-4.96242177800963,"P62942",2,-1.77565396026577,0.103935054009735,0.315168744962468,0.246386726718466,"Non-significant",0.501456857690623,"FKBP1A","Peptidyl-prolyl cis-trans isomerase FKBP1A","P62942"
