"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","HMF_vs_OF","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Ids"
0.114899613685211,22.0633324602955,1.86320819051823,0.0915193949399229,0.391145926078511,-5.00273811961479,"GELS_HUMAN",23,2.29334781729139,0.0427304072434521,0.249211907896917,-0.114899613685211,"Non-significant",0.603431209964848,"GSN","Gelsolin","GELS_HUMAN"
0.368232541640769,17.1999889903301,2.22731291320658,0.0496305568345721,0.278263475288888,-4.43842266511707,"P13639",5,2.30005464615975,0.0422308300443479,0.249211907896917,-0.368232541640765,"Non-significant",0.603431209964848,"EEF2","Elongation factor 2","P13639"
0.277475216741117,18.1578549601028,2.31640982451558,0.0426178318659773,0.26388617104893,-4.29486566914191,"P15291",3,2.28698647985286,0.043209507199014,0.249211907896917,-0.277475216741113,"Non-significant",0.603431209964848,"B4GALT1","Beta-1,4-galactosyltransferase 1","P15291"
-0.143757228147837,25.7013166163548,-1.95753537660344,0.0782618630456046,0.358018821245937,-4.86059247526619,"P19823",44,-2.28491274788151,0.0433668038606379,0.249211907896917,0.14375722814783,"Non-significant",0.603431209964848,"ITIH2","Inter-alpha-trypsin inhibitor heavy chain H2","P19823"
0.296348695900154,23.5715713170851,2.49150945448434,0.0315362933970411,0.241646848154827,-4.00825008901696,"Q9NYF3",1,2.27784797143689,0.0439068287974993,0.249211907896917,-0.296348695900154,"Non-significant",0.603431209964848,"FAM53C","Protein FAM53C","Q9NYF3"
-0.637911139339989,15.6696419428924,-2.25601818368935,0.0472574123263805,0.270413420149612,-4.39236305857631,"Q9Y2B0",1,-2.27893880369392,0.043823026220523,0.249211907896917,0.637911139339989,"Non-significant",0.603431209964848,"CNPY2","Protein canopy homolog 2","Q9Y2B0"
0.692310672344391,20.7346490151609,2.17711297396235,0.054059408985902,0.294568522661097,-4.51850074472414,"P48668",8,2.26016789031126,0.0452867715443329,0.254686155565835,-0.692310672344391,"Non-significant",0.593994662122281,"KRT6A","Keratin, type II cytoskeletal 6A","P48668"
0.384989166453835,16.4756044757069,2.2917186205719,0.0444587337895534,0.269833701118775,-4.33482167796242,"P13489",1,2.22039783075595,0.0485446277671199,0.270525971102223,-0.384989166453842,"Non-significant",0.567791035308032,"RNH1","Ribonuclease inhibitor","P13489"
0.323711868667473,17.2436552950913,2.12361971763747,0.0591953710370288,0.312816917635333,-4.60312666898838,"Q04695",6,2.20763129343728,0.0496371926195502,0.271674991748074,-0.32371186866748,"Non-significant",0.565950337458755,"KRT17","Keratin, type I cytoskeletal 17","Q04695"
0.322254500867224,17.7010986019492,2.2689378502551,0.0462254469731245,0.270094150894147,-4.37157158444504,"Q9Y287",2,2.20786136017972,0.0496172970199723,0.271674991748074,-0.322254500867228,"Non-significant",0.565950337458755,"ITM2B","Integral membrane protein 2B","Q9Y287"
-0.10495774182273,21.4513907896784,-1.79717378467312,0.102006259808979,0.416865581752694,-5.10024164661264,"P02750",12,-2.17038879978141,0.0529602206296858,0.279867372810322,0.104957741822734,"Non-significant",0.553047729023546,"LRG1","Leucine-rich alpha-2-glycoprotein","P02750"
0.273097215094417,16.8231983857961,2.406928090622,0.0364827260934356,0.251203129230337,-4.14736435728403,"P17980",1,2.1769793400092,0.0523571188775215,0.279867372810322,-0.273097215094417,"Non-significant",0.553047729023546,"PSMC3","26S proteasome regulatory subunit 6A","P17980"
-0.251848445921222,17.6956226528597,-2.47513899508396,0.0324391828644711,0.242009791358175,-4.0352627416285,"Q12884",1,-2.17691249512449,0.0523632028882785,0.279867372810322,0.251848445921226,"Non-significant",0.553047729023546,"FAP","Prolyl endopeptidase FAP","Q12884"
0.235045357167696,17.9932189489468,2.15405802429948,0.0562183529375637,0.30229693290111,-4.55506601565297,"Q99715",4,2.17338128744436,0.0526855617438038,0.279867372810322,-0.235045357167692,"Non-significant",0.553047729023546,"COL12A1","Collagen alpha-1(XII) chain","Q99715"
-0.164523411121561,19.385180654195,-2.37940676270939,0.0382505683031484,0.252124713654086,-4.19237223073485,"P30048",3,-2.1623067869426,0.0537088400592403,0.281397597917216,0.164523411121564,"Non-significant",0.550679614135639,"PRDX3","Thioredoxin-dependent peroxide reductase, mitochondrial","P30048"
0.0874407893294133,25.2453359609258,1.6913372329115,0.121125056233387,0.445696638497724,-5.25270592059307,"P01024",140,2.10863140344656,0.0589417781848374,0.298605867994259,-0.0874407893294062,"Non-significant",0.524901662074871,"C3","Complement C3","P01024"
0.572717675657046,21.3392679664614,2.02890901311473,0.0694488795524565,0.343323896497225,-4.75099357037604,"P13647",21,2.11457790195487,0.0583390726713275,0.298605867994259,-0.572717675657046,"Non-significant",0.524901662074871,"KRT5","Keratin, type II cytoskeletal 5","P13647"
0.480516076331913,17.4284727155128,2.09103012471787,0.0625493494401048,0.322207993334321,-4.65430190928713,"P19013",2,2.11193143826201,0.0586065801939577,0.298605867994259,-0.480516076331909,"Non-significant",0.524901662074871,"KRT4","Keratin, type II cytoskeletal 4","P19013"
0.37486855296779,18.6933597239415,2.12951298336892,0.0586074665872544,0.312403278417278,-4.59384099121722,"P25815",2,2.11550361155276,0.0582457741308729,0.298605867994259,-0.374868552967797,"Non-significant",0.524901662074871,"S100P","Protein S100-P","P25815"
0.233764940661178,18.5551051049703,2.43057068675611,0.0350281104697988,0.249677112999845,-4.1085947658969,"Q13443",1,2.10313830655183,0.059503760537682,0.298982009914747,-0.233764940661189,"Non-significant",0.524354942878942,"ADAM9","Disintegrin and metalloproteinase domain-containing protein 9","Q13443"
-0.377988322885102,17.930794359194,-2.00613852193706,0.0721535938015041,0.352661314416353,-4.78613917120147,"P55072",8,-2.09439398153039,0.0604088309431804,0.301061897302192,0.377988322885106,"Non-significant",0.521344205757623,"VCP","Transitional endoplasmic reticulum ATPase","P55072"
0.640287780761701,14.6950609207153,2.05928779523521,0.0659893345080946,0.331569361093951,-4.70385347435683,"P03146",1,2.08880425012593,0.0609941878324656,0.301527718881463,-0.6402877807617,"Non-significant",0.520672757806005,"C","Capsid protein","P03146"
0.208588837089909,21.9379029254595,1.9690065487721,0.076777937785528,0.358018821245937,-4.8430912850355,"P01034",7,2.07909192854505,0.0620240181794646,0.304165785152094,-0.208588837089909,"Non-significant",0.516889640234885,"CST3","Cystatin-C","P01034"
0.218500045457827,18.9866247717717,2.3472105569657,0.0404250752475252,0.256484261868613,-4.24484973024286,"Q8TDB8",1,2.01069588956051,0.0697533436578857,0.339355552875269,-0.21850004545783,"Non-significant",0.469345040053308,"SLC2A14;SLC2A3","Solute carrier family 2, facilitated glucose transporter member 3","Q8TDB8"
0.0914697667207243,21.3596216856617,1.84190617670175,0.0947885101407751,0.39798189531709,-5.03438042974589,"O00584",6,1.98972345611084,0.0722986679134461,0.340916026391865,-0.0914697667207207,"Non-significant",0.467352582197477,"RNASET2","Ribonuclease T2","O00584"
-0.206887041119501,17.2623078969888,-2.38770559231437,0.0377088494307644,0.252124713654086,-4.17881468784926,"P04070",1,-1.997437638171,0.071352508110599,0.340916026391865,0.206887041119501,"Non-significant",0.467352582197477,"PROC","Vitamin K-dependent protein C","P04070"
-0.396350087798439,17.8068474903059,-1.95811182315264,0.078186656505352,0.358018821245937,-4.859714078637,"P25787",3,-1.99244619137584,0.0719633890407659,0.340916026391865,0.396350087798439,"Non-significant",0.467352582197477,"PSMA2","Proteasome subunit alpha type-2","P25787"
0.743118042353679,17.1499099526367,1.93184545298527,0.0816830644607577,0.366989972496307,-4.8996224820765,"Q5D862",3,1.98998293156279,0.0722666532269924,0.340916026391865,-0.743118042353675,"Non-significant",0.467352582197477,"FLG2","Filaggrin-2","Q5D862"
0.176229090151832,21.2335493365595,1.86079654684041,0.0918841979695034,0.391145926078511,-5.00632921384795,"Q96PD5",7,1.97496800236406,0.0741411577352904,0.344307043119189,-0.176229090151839,"Non-significant",0.463054093308937,"PGLYRP2","N-acetylmuramoyl-L-alanine amidase","Q96PD5"
0.289333863462751,16.4000294456045,2.1020159888442,0.0613990066321096,0.321688812525497,-4.63708428385378,"Q9UM47",1,1.97758592421513,0.0738110995392637,0.344307043119189,-0.289333863462748,"Non-significant",0.463054093308937,"NOTCH3","Neurogenic locus notch homolog protein 3","Q9UM47"
-0.083589347425697,24.1847123748785,-1.50311914165074,0.16319534397498,0.51833547075991,-5.51070127153958,"Q08380",25,-1.95144442928945,0.0771691916863302,0.353020257490451,0.0835893474256899,"Non-significant",0.452200372618144,"LGALS3BP","Galectin-3-binding protein","Q08380"
-0.293286360856552,20.052474456831,-1.99865796350354,0.0730636002135022,0.352661314416353,-4.79764903588191,"Q12907",2,-1.95203311584597,0.077092031166579,0.353020257490451,0.293286360856548,"Non-significant",0.452200372618144,"LMAN2","Vesicular integral-membrane protein VIP36","Q12907"
-0.182924909351428,17.4951979618651,-1.88645035359211,0.0880716939714073,0.383444845724715,-4.9680157496508,"P50226",5,-1.93962106691386,0.0787341752367452,0.357511477186109,0.182924909351428,"Non-significant",0.446710011489234,"SULT1A1","Sulfotransferase 1A1","P50226"
0.225859646260492,17.0695626287876,2.03365460748523,0.0688973739617919,0.343323896497225,-4.74364832817057,"P53396",2,1.90971184054314,0.0828253825393252,0.373323231592694,-0.225859646260492,"Non-significant",0.427914983450121,"ACLY","ATP-citrate synthase","P53396"
-0.24431341173419,17.7411823827669,-2.07030827471883,0.0647751619093016,0.328158464879354,-4.68668348321431,"P56537",1,-1.88946620770055,0.0857053261431867,0.383484415516594,0.244313411734186,"Non-significant",0.416252280718058,"EIF6","Eukaryotic translation initiation factor 6","P56537"
-0.27512406604221,18.6268100216459,-1.92937761866018,0.0820189661207082,0.366989972496307,-4.9033596436426,"CAH2_HUMAN",2,-1.87830963340873,0.087331530550751,0.385138332572737,0.275124066042217,"Non-significant",0.4143832541731,"CA2","Carbonic anhydrase 2","CAH2_HUMAN"
0.282205784333179,17.1118993418682,1.990559205629,0.0740609821211901,0.354682672189762,-4.81008958771981,"Q9BX97",1,1.88213145265486,0.0867712824299139,0.385138332572737,-0.282205784333186,"Non-significant",0.4143832541731,"PLVAP","Plasmalemma vesicle-associated protein","Q9BX97"
0.27473135904075,20.0497302232162,1.81168677382355,0.0996110173081361,0.409809084630117,-5.07896215113879,"P13796",5,1.8700483564138,0.0885539575410221,0.387739828376047,-0.274731359040747,"Non-significant",0.411459586262511,"LCP1","Plastin-2","P13796"
-0.221435504767076,18.3602482044065,-2.07350104656661,0.0644273795631484,0.328158464879354,-4.6817023907072,"P35237",1,-1.84749055439105,0.0919723509295739,0.3970355712664,0.221435504767069,"Non-significant",0.401170582121864,"SERPINB6","Serpin B6","P35237"
0.532224084084206,18.4537495355892,1.82990841187989,0.0966768318172695,0.400424985837745,-5.05212394470515,"Q03692",1,1.85091100498804,0.0914463508340369,0.3970355712664,-0.532224084084209,"Non-significant",0.401170582121864,"COL10A1","Collagen alpha-1(X) chain","Q03692"
0.165992217335845,19.782128796759,2.40171469985615,0.0368113565586211,0.251203129230337,-4.1559005112562,"O14617",1,1.83544781470015,0.0938464253389352,0.398445517698727,-0.165992217335845,"Non-significant",0.399631054394404,"AP3D1","AP-3 complex subunit delta-1","O14617"
0.120309359654193,19.4298883571362,1.89906823674814,0.0862508127395766,0.383128610212757,-4.9490807110758,"P12111",4,1.8287805835445,0.0948989324372172,0.398445517698727,-0.120309359654186,"Non-significant",0.399631054394404,"COL6A3","Collagen alpha-3(VI) chain","P12111"
-0.102306746820858,21.154786986932,-1.63436881535597,0.132703853059318,0.464842639573495,-5.33266643631787,"P19022",8,-1.84015167613641,0.0931102960027325,0.398445517698727,0.102306746820865,"Non-significant",0.399631054394404,"CDH2","Cadherin-2","P19022"
0.324081804057926,17.6109437402497,1.88558021174408,0.088198569734396,0.383444845724715,-4.96931935128368,"Q6ISS4",1,1.83196841825968,0.0943943533228311,0.398445517698727,-0.324081804057929,"Non-significant",0.399631054394404,"LAIR2","Leukocyte-associated immunoglobulin-like receptor 2","Q6ISS4"
0.13774265549841,17.8010007192258,1.85314994968235,0.0930497843930892,0.393375985054922,-5.01770069339231,"P09972",4,1.81829015867343,0.0965768297368812,0.402731949855158,-0.137742655498414,"Non-significant",0.394983915226487,"ALDOC","Fructose-bisphosphate aldolase C","P09972"
-0.101589630258609,19.4221676583782,-1.52617960823888,0.157430676599496,0.507206180053256,-5.48007877721178,"P07237",17,-1.80646242873209,0.0985010529068814,0.406577784482543,0.101589630258605,"Non-significant",0.390856355014817,"P4HB","Protein disulfide-isomerase","P07237"
0.21616518615734,17.3754583987528,1.77673932287239,0.105468260089065,0.427330272332565,-5.13005575319154,"P22314",4,1.80145925755191,0.0993254672376608,0.406577784482543,-0.21616518615734,"Non-significant",0.390856355014817,"UBA1","Ubiquitin-like modifier-activating enzyme 1","P22314"
-0.180644327103671,18.5635501545245,-2.00297012388994,0.0725377173044984,0.352661314416353,-4.79101639376775,"Q15293",2,-1.80047219126975,0.099488854277947,0.406577784482543,0.180644327103661,"Non-significant",0.390856355014817,"RCN1","Reticulocalbin-1","Q15293"
0.411332045586935,20.610479903101,1.71178435535939,0.117196052037121,0.445696638497724,-5.22363644904119,"O00391",7,1.77852632629134,0.10318520053989,0.410730700850342,-0.411332045586931,"Non-significant",0.386442833762922,"QSOX1","Sulfhydryl oxidase 1","O00391"
-0.398848735987769,18.5395656998363,-1.76489690165489,0.107523394072464,0.427998964717016,-5.14725357321533,"Q07507",2,-1.78109228761071,0.102746670171148,0.410730700850342,0.398848735987777,"Non-significant",0.386442833762922,"DPT","Dermatopontin","Q07507"
-0.124106747449783,18.5976213671143,-1.69293105542618,0.120814582670744,0.445696638497724,-5.25044688426235,"Q6PCB0",6,-1.78614923841332,0.101887369169876,0.410730700850342,0.124106747449783,"Non-significant",0.386442833762922,"VWA1","von Willebrand factor A domain-containing protein 1","Q6PCB0"
0.326498206913101,15.2494139277869,1.83044203746986,0.0965921139721597,0.400424985837745,-5.05133597622515,"Q9NRX4",1,1.78600658127674,0.101911520449435,0.410730700850342,-0.326498206913106,"Non-significant",0.386442833762922,"PHPT1","14 kDa phosphohistidine phosphatase","Q9NRX4"
-0.395804808379495,16.4463710642758,-1.77387988910366,0.105961176826346,0.427330272332565,-5.13421373352532,"P35754",1,-1.76667169221163,0.105233301108903,0.411353123639975,0.395804808379491,"Non-significant",0.385785200498412,"GLRX","Glutaredoxin-1","P35754"
-0.596032335157869,21.0028632302234,-1.7308766692929,0.113631733557557,0.443452747057674,-5.19632235969712,"P48741",1,-1.76214081988279,0.106025764331347,0.411353123639975,0.596032335157858,"Non-significant",0.385785200498412,"HSPA7","Putative heat shock 70 kDa protein 7","P48741"
-0.336826755204129,16.5400826063832,-1.76662650910718,0.107220977896105,0.427998964717016,-5.14474552000921,"Q99674",2,-1.7652938980629,0.105473712415222,0.411353123639975,0.336826755204122,"Non-significant",0.385785200498412,"CGREF1","Cell growth regulator with EF hand domain protein 1","Q99674"
-0.0881149273345123,26.9628276479447,-1.45489546318165,0.175844426660247,0.531021695036453,-5.57378129304731,"TRFE_HUMAN",94,-1.76969324111844,0.104707807018462,0.411353123639975,0.0881149273345123,"Non-significant",0.385785200498412,"TF","Serotransferrin","TRFE_HUMAN"
-0.164659816847969,18.2711057136267,-2.22374915401849,0.0499330869197026,0.278263475288888,-4.44412761318943,"O15144",1,-1.75151024744146,0.107906310119508,0.413416050645363,0.164659816847976,"Non-significant",0.383612666142708,"ARPC2","Actin-related protein 2/3 complex subunit 2","O15144"
0.446651242165569,17.5653419940934,1.72665785979121,0.114410779304687,0.443452747057674,-5.20237194556911,"P52758",2,1.75276868049456,0.107682131816378,0.413416050645363,-0.446651242165569,"Non-significant",0.383612666142708,"RIDA","2-iminobutanoate/2-iminopropanoate deaminase","P52758"
0.517560540100156,22.8638663656053,1.66893760926822,0.125565036191577,0.452772748149628,-5.2843295166298,"K22E_HUMAN",35,1.73786467868492,0.110364330390734,0.420207046767204,-0.517560540100163,"Non-significant",0.376536668859026,"KRT2","Keratin, type II cytoskeletal 2 epidermal","K22E_HUMAN"
0.0786405887527017,21.9196843327276,1.3663924877007,0.201250967165928,0.543891558965948,-5.68601989578561,"P16870",20,1.72495880920822,0.112735412243403,0.426585232748187,-0.0786405887526946,"Non-significant",0.369994182751991,"CPE","Carboxypeptidase E","P16870"
0.479850446303299,21.0892167887277,1.63915731980015,0.131693820704174,0.463955816618728,-5.32600516477571,"P02533",23,1.70770822757247,0.115976202449958,0.435262027644812,-0.479850446303296,"Non-significant",0.361249219136306,"KRT14","Keratin, type I cytoskeletal 14","P02533"
-0.110400245514871,21.8327209036673,-1.60830952634415,0.138322361434451,0.476357345838868,-5.36871956811439,"Q14118",6,-1.70154839772579,0.117153515792557,0.435262027644812,0.110400245514867,"Non-significant",0.361249219136306,"DAG1","Dystroglycan","Q14118"
0.331464083297785,17.3913064269219,1.70028934256046,0.119390479183434,0.445696638497724,-5.2400023150155,"Q9NZV1",2,1.70152180867085,0.117158620817935,0.435262027644812,-0.331464083297785,"Non-significant",0.361249219136306,"CRIM1","Cysteine-rich motor neuron 1 protein","Q9NZV1"
-0.150748202641509,19.2452594202166,-1.97945615226551,0.075449166932904,0.358018821245937,-4.82711002564904,"P61916",2,-1.69737940247366,0.117956388578225,0.435585940954529,0.150748202641505,"Non-significant",0.360926146052174,"NPC2","NPC intracellular cholesterol transporter 2","P61916"
-0.0938223161341902,19.8815971716803,-1.46473261687556,0.17319765373098,0.530850808685455,-5.5610206584103,"O75787",10,-1.69033240846228,0.11932471284669,0.4380002932636,0.0938223161341902,"Non-significant",0.358525598713434,"ATP6AP2","Renin receptor","O75787"
-0.30675034293828,17.9270625548227,-1.68850105836739,0.121679314792128,0.445696638497724,-5.25672292758094,"P14314",2,-1.68144318678406,0.121070971766384,0.441764914838054,0.30675034293828,"Non-significant",0.354808778951885,"PRKCSH","Glucosidase 2 subunit beta","P14314"
0.221753391536062,23.9181569996335,1.57202301350865,0.146496981469776,0.482809944306306,-5.41835308783465,"P02751",92,1.67044063372365,0.123263951000392,0.447105337060593,-0.221753391536062,"Non-significant",0.349590145962586,"FN1","Fibronectin","P02751"
0.211794795039644,18.7085628518365,1.67880897177947,0.123590653885358,0.448290359951032,-5.27042210410639,"P40925",3,1.66488535533139,0.124384594210893,0.448516213242808,-0.211794795039644,"Non-significant",0.348221853189306,"MDH1","Malate dehydrogenase, cytoplasmic","P40925"
0.516209648123159,24.3081824801447,1.5720380046378,0.146493518074126,0.482809944306306,-5.41833272212617,"K2C1_HUMAN",52,1.63577336192705,0.130406614401433,0.459421003609648,-0.516209648123159,"Non-significant",0.337789153800865,"KRT1","Keratin, type II cytoskeletal 1","K2C1_HUMAN"
0.171683163704895,18.1855516882794,1.94900743092556,0.0793824094647071,0.360454940754559,-4.8735741432771,"P61956",1,1.63969320257065,0.129580989197437,0.459421003609648,-0.171683163704898,"Non-significant",0.337789153800865,"SUMO2;SUMO3;SUMO4","Small ubiquitin-related modifier 3","P61956"
0.0597707558904617,21.6775334148888,1.19820730941684,0.258001405507167,0.613003339441447,-5.8856214791735,"Q9BQE3",18,1.63650039210897,0.1302531311128,0.459421003609648,-0.0597707558904617,"Non-significant",0.337789153800865,"TUBA4A","Tubulin alpha-4A chain","Q9BQE3"
-0.18318209243137,19.3759869846316,-1.88790210360948,0.0878603905428479,0.383444845724715,-4.96584018449718,"Q9Y6Z7",1,-1.63789438089268,0.129959293519158,0.459421003609648,0.18318209243137,"Non-significant",0.337789153800865,"COLEC10","Collectin-10","Q9Y6Z7"
0.242186204577326,17.7195582093602,1.71502216847896,0.116584556554632,0.445696638497724,-5.2190158428257,"O14556",1,1.6205428737869,0.13365891455604,0.464512746404725,-0.242186204577326,"Non-significant",0.333002364302665,"GAPDHS","Glyceraldehyde-3-phosphate dehydrogenase, testis-specific","O14556"
-0.235371229415303,19.2830890109885,-1.70454178215894,0.11857439221454,0.445696638497724,-5.23395497029225,"P01619",1,-1.60452547781598,0.137156292168442,0.464512746404725,0.235371229415307,"Non-significant",0.333002364302665,"IGKV3-20;IGKV3D-20","Immunoglobulin kappa variable 3D-20","P01619"
0.13592422860112,20.1944367663802,1.48026651520055,0.1690879842407,0.523489567371462,-5.54075778900159,"P14618",11,1.61672555514642,0.134485204785696,0.464512746404725,-0.13592422860112,"Non-significant",0.333002364302665,"PKM","Pyruvate kinase PKM","P14618"
0.409712387159182,17.7557676483414,1.61668017094386,0.136494986779891,0.472719925966516,-5.35717545671094,"P30101",1,1.6236941984872,0.132980164394705,0.464512746404725,-0.409712387159182,"Non-significant",0.333002364302665,"PDIA3","Protein disulfide-isomerase A3","P30101"
0.279731691063191,17.4683550458857,1.65503777293533,0.128393118114052,0.457587101185544,-5.30383436272018,"P84085",1,1.60473432814947,0.137110176248045,0.464512746404725,-0.279731691063194,"Non-significant",0.333002364302665,"ARF1;ARF3;ARF5","ADP-ribosylation factor 3","P84085"
-0.24496606515747,22.777639658553,-1.69316056532455,0.120769933673746,0.445696638497724,-5.25012148730127,"Q00536",1,-1.60622873959726,0.136780595570908,0.464512746404725,0.244966065157477,"Non-significant",0.333002364302665,"CDK16","Cyclin-dependent kinase 16","Q00536"
-0.420232099274109,15.3586584551781,-1.59833197645403,0.140528860362493,0.477288864701763,-5.38243387447601,"Q9NR45",1,-1.60860112597241,0.136258816863528,0.464512746404725,0.420232099274113,"Non-significant",0.333002364302665,"NANS","Sialic acid synthase","Q9NR45"
0.360871204737292,15.5768998312621,1.60427067289347,0.139211812210016,0.476742127847707,-5.37427707864109,"Q8N2S1",1,1.59870392729356,0.138447243453959,0.466308572732291,-0.360871204737286,"Non-significant",0.3313266002948,"LTBP4","Latent-transforming growth factor beta-binding protein 4","Q8N2S1"
0.207093674485211,18.1417396041504,1.73308924671754,0.113225083810823,0.443452747057674,-5.19314646612695,"Q9Y5C1",1,1.58606974214993,0.141285712057637,0.473268532739516,-0.207093674485215,"Non-significant",0.324892370477921,"ANGPTL3","Angiopoietin-related protein 3","Q9Y5C1"
0.160514537541932,21.785038437574,1.75081295484975,0.110014999377852,0.435091578184665,-5.16762848117964,"P02748",2,1.58008705079013,0.142647537418593,0.473373333986675,-0.160514537541932,"Non-significant",0.324796210345724,"C9","Complement component C9","P02748"
-0.315636187304825,17.6885732927015,-1.57525809654539,0.145751251109193,0.482809944306306,-5.41395547108034,"Q14289",2,-1.57915186888192,0.142861446635457,0.473373333986675,0.315636187304825,"Non-significant",0.324796210345724,"PTK2B","Protein-tyrosine kinase 2-beta","Q14289"
0.0732162552778988,21.2966329935423,1.38712606485766,0.195036077399314,0.543441433844453,-5.66014916892898,"P20827",7,1.56438919201199,0.146275576338851,0.479502290351422,-0.0732162552778988,"Non-significant",0.319209314072862,"EFNA1","Ephrin-A1","P20827"
-0.137286859554422,18.618000833234,-1.66322171422576,0.126721172310824,0.454269465652253,-5.29236142599895,"SODC_HUMAN",3,-1.5659217253451,0.145917864794558,0.479502290351422,0.137286859554411,"Non-significant",0.319209314072862,"SOD1","Superoxide dismutase [Cu-Zn]","SODC_HUMAN"
-0.262465585830185,17.7747395544418,-1.52372181772731,0.158036509608763,0.507206180053256,-5.48335634451154,"P28066",3,-1.54063694932357,0.151918213015099,0.495350343501359,0.262465585830185,"Non-significant",0.305087531509236,"PSMA5","Proteasome subunit alpha type-5","P28066"
-0.204778763584933,18.8260418867715,-1.64983061855364,0.129467168228542,0.458747827306914,-5.31111750711048,"Q13404",1,-1.52207290339138,0.156459123829156,0.50745736987975,0.204778763584937,"Non-significant",0.294600435786419,"UBE2V1","Ubiquitin-conjugating enzyme E2 variant 1","Q13404"
-0.187995364859727,16.73496520685,-1.53503846494653,0.155263803171267,0.503580483301517,-5.46823803144828,"Q86XX4",3,-1.5185074210256,0.157344599642458,0.507643366214877,0.187995364859727,"Non-significant",0.294441284718881,"FRAS1","Extracellular matrix protein FRAS1","Q86XX4"
-0.102472522668677,21.6804059943282,-1.39777618076926,0.191907205882636,0.539628978009431,-5.64675797328853,"P19652",7,-1.50977984457851,0.159530368274211,0.51090056980471,0.102472522668677,"Non-significant",0.291663612951122,"ORM2","Alpha-1-acid glycoprotein 2","P19652"
-0.515746190988679,18.2485863617161,-1.4805328068695,0.16901827393905,0.523489567371462,-5.54040923841339,"P51570",1,-1.50783476345539,0.160021059384183,0.51090056980471,0.515746190988672,"Non-significant",0.291663612951122,"GALK1","Galactokinase","P51570"
-0.115360562456079,21.4625427440059,-1.42810631491544,0.183228881976393,0.531021695036453,-5.60824755535223,"P07737",6,-1.5015746095469,0.161609174564065,0.511274694041038,0.115360562456072,"Non-significant",0.291345702501935,"PFN1","Profilin-1","P07737"
0.208859406642691,17.3423603122508,1.49886174363979,0.164279440243014,0.51908915911839,-5.51632279760038,"P27348",3,1.49753797578382,0.162640400225126,0.511274694041038,-0.208859406642684,"Non-significant",0.291345702501935,"YWHAQ","14-3-3 protein theta","P27348"
0.137924381782209,18.5326898869663,1.72336167307662,0.115022816936656,0.443452747057674,-5.20709301941976,"P48723",2,1.50017953175704,0.161964931821455,0.511274694041038,-0.13792438178222,"Non-significant",0.291345702501935,"HSPA13","Heat shock 70 kDa protein 13","P48723"
-0.10543082416212,20.9671006837454,-1.40450365200754,0.189952746727581,0.538110677692651,-5.63826360350928,"P13591",6,-1.48050170888881,0.16705519661735,0.522473650645078,0.105430824162116,"Non-significant",0.281935606973837,"NCAM1","Neural cell adhesion molecule 1","P13591"
-0.142151367345573,23.3173943307425,-1.43545304220788,0.181177823854415,0.531021695036453,-5.59883716895088,"O00462",5,-1.47631291443096,0.168156306179219,0.523247795369854,0.142151367345573,"Non-significant",0.281292592823436,"MANBA","Beta-mannosidase","O00462"
0.495092809650998,18.0841124163483,1.44282018527412,0.179140808404936,0.531021695036453,-5.5893688524233,"P22352",1,1.46871254188092,0.17017009729513,0.526839745666236,-0.495092809651009,"Non-significant",0.278321468576621,"GPX3","Glutathione peroxidase 3","P22352"
0.122440971464595,19.883894450505,1.56455228622398,0.148231937392136,0.485915388349623,-5.4284876545803,"P01011",3,1.45893629547223,0.172790704647348,0.52985630207743,-0.122440971464599,"Non-significant",0.275841895826643,"SERPINA3","Alpha-1-antichymotrypsin","P01011"
-0.172798197418867,22.0267753264513,-1.43591826170073,0.181048607141782,0.531021695036453,-5.59824020406829,"P02656",4,-1.45524624604025,0.173788771522554,0.52985630207743,0.172798197418867,"Non-significant",0.275841895826643,"APOC3","Apolipoprotein C-III","P02656"
0.193477603346377,19.3823081455463,1.51245598426772,0.160839560617485,0.513513805513118,-5.49833774959092,"P35916",2,1.45225323464249,0.174601913572008,0.52985630207743,-0.193477603346381,"Non-significant",0.275841895826643,"FLT4","Vascular endothelial growth factor receptor 3","P35916"
0.400966005825886,19.6170238236004,1.4203026705859,0.18542917149181,0.532578217471113,-5.61820832211196,"Q9BTM1",3,1.45712175174909,0.173280880961517,0.52985630207743,-0.400966005825886,"Non-significant",0.275841895826643,"H2AC11;H2AC12;H2AC14;H2AC18;H2AC20;H2AC4;H2AC6;H2AC7;H2AJ;H2AW","Histone H2A type 1-B/E","Q9BTM1"
0.153657110606957,17.2173043812463,1.57377051374757,0.146093742600131,0.482809944306306,-5.4159782933148,"P08670",2,1.44088352502634,0.177720437197238,0.53066520760829,-0.153657110606954,"Non-significant",0.275179385404456,"VIM","Vimentin","P08670"
0.844121005669102,18.2074428802984,1.38852940704418,0.194621341903504,0.543441433844453,-5.65838858862387,"P08779",11,1.43884122492938,0.178285594398906,0.53066520760829,-0.844121005669095,"Non-significant",0.275179385404456,"KRT16","Keratin, type I cytoskeletal 16","P08779"
