"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","OF_vs_HMF","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Ids"
-0.114899613685218,22.0633324602955,-1.86320819051833,0.0915193949399077,0.391145926078442,-5.00273811961464,"GELS_HUMAN",23,-2.2933478172915,0.0427304072434435,0.24921190789692,0.114899613685211,"Non-significant",0.603431209964843,"GSN","Gelsolin","GELS_HUMAN"
-0.368232541640769,17.1999889903301,-2.22731291320659,0.0496305568345711,0.278263475288836,-4.43842266511705,"P13639",5,-2.30005464615976,0.042230830044347,0.24921190789692,0.368232541640765,"Non-significant",0.603431209964843,"EEF2","Elongation factor 2","P13639"
-0.277475216741117,18.1578549601028,-2.3164098245156,0.0426178318659758,0.263886171048921,-4.29486566914188,"P15291",3,-2.28698647985287,0.0432095071990126,0.24921190789692,0.277475216741113,"Non-significant",0.603431209964843,"B4GALT1","Beta-1,4-galactosyltransferase 1","P15291"
0.143757228147834,25.7013166163548,1.95753537660341,0.0782618630456082,0.358018821245954,-4.86059247526623,"P19823",44,2.28491274788149,0.0433668038606397,0.24921190789692,-0.14375722814783,"Non-significant",0.603431209964843,"ITIH2","Inter-alpha-trypsin inhibitor heavy chain H2","P19823"
-0.296348695900154,23.5715713170851,-2.49150945448433,0.0315362933970417,0.241646848154832,-4.00825008901698,"Q9NYF3",1,-2.27784797143689,0.0439068287974998,0.24921190789692,0.296348695900154,"Non-significant",0.603431209964843,"FAM53C","Protein FAM53C","Q9NYF3"
0.637911139339986,15.6696419428924,2.25601818368935,0.0472574123263809,0.270413420149613,-4.39236305857632,"Q9Y2B0",1,2.27893880369392,0.0438230262205234,0.24921190789692,-0.637911139339989,"Non-significant",0.603431209964843,"CNPY2","Protein canopy homolog 2","Q9Y2B0"
-0.692310672344398,20.7346490151609,-2.17711297396237,0.0540594089858998,0.294568522661136,-4.5185007447241,"P48668",8,-2.26016789031129,0.045286771544331,0.254686155565825,0.692310672344391,"Non-significant",0.593994662122299,"KRT6A","Keratin, type II cytoskeletal 6A","P48668"
-0.384989166453849,16.4756044757069,-2.29171862057198,0.044458733789547,0.269833701118736,-4.33482167796228,"P13489",1,-2.22039783075604,0.0485446277671129,0.270525971102184,0.384989166453842,"Non-significant",0.567791035308095,"RNH1","Ribonuclease inhibitor","P13489"
-0.32371186866748,17.2436552950913,-2.12361971763752,0.0591953710370242,0.312816917635309,-4.60312666898831,"Q04695",6,-2.20763129343733,0.049637192619546,0.271674991748051,0.32371186866748,"Non-significant",0.565950337458791,"KRT17","Keratin, type I cytoskeletal 17","Q04695"
-0.322254500867228,17.7010986019492,-2.26893785025512,0.0462254469731225,0.270094150894147,-4.371571584445,"Q9Y287",2,-2.20786136017975,0.0496172970199701,0.271674991748051,0.322254500867228,"Non-significant",0.565950337458791,"ITM2B","Integral membrane protein 2B","Q9Y287"
0.104957741822734,21.4513907896784,1.79717378467317,0.102006259808971,0.41686558175266,-5.10024164661257,"P02750",12,2.17038879978147,0.0529602206296804,0.279867372810294,-0.104957741822734,"Non-significant",0.553047729023591,"LRG1","Leucine-rich alpha-2-glycoprotein","P02750"
-0.273097215094417,16.8231983857961,-2.406928090622,0.0364827260934355,0.251203129230362,-4.14736435728403,"P17980",1,-2.1769793400092,0.0523571188775214,0.279867372810294,0.273097215094417,"Non-significant",0.553047729023591,"PSMC3","26S proteasome regulatory subunit 6A","P17980"
0.251848445921226,17.6956226528597,2.47513899508399,0.0324391828644694,0.242009791358172,-4.03526274162845,"Q12884",1,2.17691249512452,0.052363202888276,0.279867372810294,-0.251848445921226,"Non-significant",0.553047729023591,"FAP","Prolyl endopeptidase FAP","Q12884"
-0.235045357167692,17.9932189489468,-2.15405802429947,0.0562183529375644,0.302296932901114,-4.55506601565298,"Q99715",4,-2.17338128744435,0.0526855617438046,0.279867372810294,0.235045357167692,"Non-significant",0.553047729023591,"COL12A1","Collagen alpha-1(XII) chain","Q99715"
0.164523411121564,19.385180654195,2.37940676270944,0.0382505683031455,0.252124713654067,-4.19237223073478,"P30048",3,2.16230678694264,0.0537088400592365,0.281397597917196,-0.164523411121564,"Non-significant",0.55067961413567,"PRDX3","Thioredoxin-dependent peroxide reductase, mitochondrial","P30048"
-0.0874407893294062,25.2453359609258,-1.69133723291138,0.12112505623341,0.44569663849777,-5.25270592059324,"P01024",140,-2.10863140344643,0.05894177818485,0.298605867994323,0.0874407893294062,"Non-significant",0.524901662074778,"C3","Complement C3","P01024"
-0.572717675657046,21.3392679664614,-2.02890901311473,0.0694488795524561,0.343323896497223,-4.75099357037603,"P13647",21,-2.11457790195487,0.0583390726713272,0.298605867994323,0.572717675657046,"Non-significant",0.524901662074778,"KRT5","Keratin, type II cytoskeletal 5","P13647"
-0.480516076331917,17.4284727155128,-2.0910301247179,0.0625493494401019,0.322207993334307,-4.65430190928709,"P19013",2,-2.11193143826203,0.058606580193955,0.298605867994323,0.480516076331909,"Non-significant",0.524901662074778,"KRT4","Keratin, type II cytoskeletal 4","P19013"
-0.374868552967794,18.6933597239415,-2.12951298336893,0.0586074665872529,0.31240327841727,-4.5938409912172,"P25815",2,-2.11550361155277,0.0582457741308713,0.298605867994323,0.374868552967797,"Non-significant",0.524901662074778,"S100P","Protein S100-P","P25815"
-0.233764940661189,18.5551051049703,-2.43057068675624,0.0350281104697913,0.249677112999791,-4.10859476589669,"Q13443",1,-2.10313830655193,0.0595037605376712,0.298982009914692,0.233764940661189,"Non-significant",0.524354942879021,"ADAM9","Disintegrin and metalloproteinase domain-containing protein 9","Q13443"
0.377988322885102,17.930794359194,2.00613852193706,0.0721535938015042,0.352661314416356,-4.78613917120147,"P55072",8,2.09439398153039,0.0604088309431806,0.301061897302193,-0.377988322885106,"Non-significant",0.521344205757622,"VCP","Transitional endoplasmic reticulum ATPase","P55072"
-0.6402877807617,14.6950609207153,-2.05928779523521,0.0659893345080947,0.331569361093951,-4.70385347435683,"P03146",1,-2.08880425012593,0.0609941878324658,0.301527718881464,0.6402877807617,"Non-significant",0.520672757806003,"C","Capsid protein","P03146"
-0.208588837089906,21.9379029254595,-1.96900654877207,0.076777937785532,0.358018821245954,-4.84309128503554,"P01034",7,-2.07909192854502,0.0620240181794678,0.30416578515211,0.208588837089909,"Non-significant",0.516889640234862,"CST3","Cystatin-C","P01034"
-0.218500045457827,18.9866247717717,-2.3472105569657,0.0404250752475254,0.256484261868613,-4.24484973024287,"Q8TDB8",1,-2.01069588956051,0.0697533436578859,0.33935555287527,0.21850004545783,"Non-significant",0.469345040053307,"SLC2A14;SLC2A3","Solute carrier family 2, facilitated glucose transporter member 3","Q8TDB8"
-0.0914697667207243,21.3596216856617,-1.84190617670176,0.0947885101407746,0.397981895317088,-5.03438042974588,"O00584",6,-1.98972345611085,0.0722986679134453,0.340916026391861,0.0914697667207207,"Non-significant",0.467352582197482,"RNASET2","Ribonuclease T2","O00584"
0.206887041119487,17.2623078969888,2.38770559231417,0.037708849430777,0.252124713654067,-4.17881468784958,"P04070",1,1.99743763817085,0.0713525081106176,0.340916026391861,-0.206887041119501,"Non-significant",0.467352582197482,"PROC","Vitamin K-dependent protein C","P04070"
0.396350087798435,17.8068474903059,1.95811182315262,0.0781866565053538,0.358018821245954,-4.85971407863702,"P25787",3,1.99244619137583,0.0719633890407676,0.340916026391861,-0.396350087798439,"Non-significant",0.467352582197482,"PSMA2","Proteasome subunit alpha type-2","P25787"
-0.743118042353679,17.1499099526367,-1.93184545298527,0.0816830644607578,0.366989972496297,-4.8996224820765,"Q5D862",3,-1.98998293156279,0.0722666532269927,0.340916026391861,0.743118042353675,"Non-significant",0.467352582197482,"FLG2","Filaggrin-2","Q5D862"
-0.176229090151843,21.2335493365595,-1.86079654684052,0.0918841979694871,0.391145926078442,-5.00632921384779,"Q96PD5",7,-1.97496800236418,0.0741411577352759,0.344307043119122,0.176229090151839,"Non-significant",0.463054093309022,"PGLYRP2","N-acetylmuramoyl-L-alanine amidase","Q96PD5"
-0.289333863462755,16.4000294456045,-2.10201598884424,0.061399006632105,0.321688812525473,-4.63708428385371,"Q9UM47",1,-1.97758592421517,0.0738110995392587,0.344307043119122,0.289333863462748,"Non-significant",0.463054093309022,"NOTCH3","Neurogenic locus notch homolog protein 3","Q9UM47"
0.0835893474256935,24.1847123748785,1.50311914165068,0.163195343974997,0.518335470759963,-5.51070127153967,"Q08380",25,1.95144442928936,0.0771691916863416,0.353020257490503,-0.0835893474256899,"Non-significant",0.45220037261808,"LGALS3BP","Galectin-3-binding protein","Q08380"
0.293286360856552,20.052474456831,1.99865796350353,0.0730636002135028,0.352661314416356,-4.79764903588192,"Q12907",2,1.95203311584596,0.0770920311665797,0.353020257490503,-0.293286360856548,"Non-significant",0.45220037261808,"LMAN2","Vesicular integral-membrane protein VIP36","Q12907"
0.182924909351424,17.4951979618651,1.88645035359207,0.088071693971413,0.383444845724684,-4.96801574965086,"P50226",5,1.93962106691382,0.0787341752367505,0.357511477186134,-0.182924909351428,"Non-significant",0.446710011489204,"SULT1A1","Sulfotransferase 1A1","P50226"
-0.225859646260496,17.0695626287876,-2.03365460748525,0.0688973739617901,0.343323896497223,-4.74364832817054,"P53396",2,-1.90971184054316,0.0828253825393228,0.373323231592683,0.225859646260492,"Non-significant",0.427914983450134,"ACLY","ATP-citrate synthase","P53396"
0.244313411734186,17.7411823827669,2.0703082747188,0.0647751619093044,0.328158464879369,-4.68668348321435,"P56537",1,1.88946620770053,0.0857053261431902,0.38348441551661,-0.244313411734186,"Non-significant",0.41625228071804,"EIF6","Eukaryotic translation initiation factor 6","P56537"
0.275124066042213,18.6268100216459,1.9293776186602,0.0820189661207058,0.366989972496297,-4.90335964364257,"CAH2_HUMAN",2,1.87830963340875,0.0873315305507483,0.385138332572725,-0.275124066042217,"Non-significant",0.414383254173113,"CA2","Carbonic anhydrase 2","CAH2_HUMAN"
-0.282205784333193,17.1118993418682,-1.99055920562912,0.0740609821211753,0.354682672189691,-4.81008958771963,"Q9BX97",1,-1.88213145265497,0.0867712824298978,0.385138332572725,0.282205784333186,"Non-significant",0.414383254173113,"PLVAP","Plasmalemma vesicle-associated protein","Q9BX97"
-0.27473135904075,20.0497302232162,-1.81168677382356,0.099611017308136,0.409809084630117,-5.07896215113879,"P13796",5,-1.87004835641381,0.0885539575410218,0.387739828376046,0.274731359040747,"Non-significant",0.411459586262512,"LCP1","Plastin-2","P13796"
0.221435504767069,18.3602482044065,2.07350104656654,0.064427379563156,0.328158464879369,-4.6817023907073,"P35237",1,1.84749055439099,0.0919723509295833,0.397035571266441,-0.221435504767069,"Non-significant",0.401170582121819,"SERPINB6","Serpin B6","P35237"
-0.532224084084209,18.4537495355892,-1.82990841187991,0.0966768318172667,0.400424985837733,-5.05212394470513,"Q03692",1,-1.85091100498806,0.0914463508340342,0.397035571266441,0.532224084084209,"Non-significant",0.401170582121819,"COL10A1","Collagen alpha-1(X) chain","Q03692"
-0.165992217335845,19.782128796759,-2.40171469985616,0.0368113565586205,0.251203129230362,-4.15590051125618,"O14617",1,-1.83544781470016,0.0938464253389344,0.398445517698808,0.165992217335845,"Non-significant",0.399631054394315,"AP3D1","AP-3 complex subunit delta-1","O14617"
-0.120309359654186,19.4298883571362,-1.89906823674801,0.0862508127395953,0.38312861021284,-4.949080711076,"P12111",4,-1.82878058354438,0.0948989324372366,0.398445517698808,0.120309359654186,"Non-significant",0.399631054394315,"COL6A3","Collagen alpha-3(VI) chain","P12111"
0.102306746820858,21.154786986932,1.634368815356,0.132703853059312,0.464842639573475,-5.33266643631783,"P19022",8,1.84015167613644,0.0931102960027266,0.398445517698808,-0.102306746820865,"Non-significant",0.399631054394315,"CDH2","Cadherin-2","P19022"
-0.324081804057933,17.6109437402497,-1.88558021174413,0.0881985697343889,0.383444845724684,-4.9693193512836,"Q6ISS4",1,-1.83196841825973,0.0943943533228238,0.398445517698808,0.324081804057929,"Non-significant",0.399631054394315,"LAIR2","Leukocyte-associated immunoglobulin-like receptor 2","Q6ISS4"
-0.137742655498418,17.8010007192258,-1.85314994968244,0.0930497843930766,0.393375985054869,-5.01770069339219,"P09972",4,-1.81829015867352,0.0965768297368679,0.402731949855102,0.137742655498414,"Non-significant",0.394983915226546,"ALDOC","Fructose-bisphosphate aldolase C","P09972"
0.101589630258609,19.4221676583782,1.52617960823887,0.157430676599498,0.507206180053244,-5.48007877721179,"P07237",17,1.80646242873208,0.098501052906884,0.406577784482555,-0.101589630258605,"Non-significant",0.390856355014805,"P4HB","Protein disulfide-isomerase","P07237"
-0.216165186157344,17.3754583987528,-1.77673932287242,0.105468260089058,0.427330272332576,-5.13005575319149,"P22314",4,-1.80145925755195,0.0993254672376546,0.406577784482555,0.21616518615734,"Non-significant",0.390856355014805,"UBA1","Ubiquitin-like modifier-activating enzyme 1","P22314"
0.180644327103668,18.5635501545245,2.00297012388993,0.0725377173044997,0.352661314416356,-4.79101639376777,"Q15293",2,1.80047219126974,0.0994888542779497,0.406577784482555,-0.180644327103661,"Non-significant",0.390856355014805,"RCN1","Reticulocalbin-1","Q15293"
-0.411332045586931,20.610479903101,-1.71178435535937,0.117196052037124,0.44569663849777,-5.22363644904122,"O00391",7,-1.77852632629133,0.103185200539893,0.410730700850353,0.411332045586931,"Non-significant",0.38644283376291,"QSOX1","Sulfhydryl oxidase 1","O00391"
0.398848735987773,18.5395656998363,1.76489690165491,0.10752339407246,0.427998964717001,-5.1472535732153,"Q07507",2,1.78109228761073,0.102746670171144,0.410730700850353,-0.398848735987777,"Non-significant",0.38644283376291,"DPT","Dermatopontin","Q07507"
0.124106747449773,18.5976213671143,1.69293105542603,0.120814582670774,0.44569663849777,-5.25044688426256,"Q6PCB0",6,1.78614923841317,0.101887369169903,0.410730700850353,-0.124106747449783,"Non-significant",0.38644283376291,"VWA1","von Willebrand factor A domain-containing protein 1","Q6PCB0"
-0.32649820691311,15.2494139277869,-1.83044203746991,0.0965921139721524,0.400424985837733,-5.05133597622508,"Q9NRX4",1,-1.78600658127678,0.101911520449427,0.410730700850353,0.326498206913106,"Non-significant",0.38644283376291,"PHPT1","14 kDa phosphohistidine phosphatase","Q9NRX4"
0.395804808379491,16.4463710642758,1.77387988910365,0.105961176826348,0.427330272332576,-5.13421373352534,"P35754",1,1.76667169221161,0.105233301108906,0.41135312363999,-0.395804808379491,"Non-significant",0.385785200498396,"GLRX","Glutaredoxin-1","P35754"
0.596032335157862,21.0028632302234,1.73087666929288,0.113631733557561,0.443452747057542,-5.19632235969715,"P48741",1,1.76214081988277,0.106025764331351,0.41135312363999,-0.596032335157858,"Non-significant",0.385785200498396,"HSPA7","Putative heat shock 70 kDa protein 7","P48741"
0.336826755204122,16.5400826063832,1.76662650910714,0.107220977896111,0.427998964717001,-5.14474552000926,"Q99674",2,1.76529389806286,0.105473712415228,0.41135312363999,-0.336826755204122,"Non-significant",0.385785200498396,"CGREF1","Cell growth regulator with EF hand domain protein 1","Q99674"
0.0881149273345159,26.9628276479447,1.4548954631817,0.175844426660234,0.531021695036454,-5.57378129304725,"TRFE_HUMAN",94,1.76969324111849,0.104707807018453,0.41135312363999,-0.0881149273345123,"Non-significant",0.385785200498396,"TF","Serotransferrin","TRFE_HUMAN"
0.164659816847976,18.2711057136267,2.2237491540186,0.0499330869196932,0.278263475288836,-4.44412761318925,"O15144",1,1.75151024744154,0.107906310119493,0.413416050645307,-0.164659816847976,"Non-significant",0.383612666142768,"ARPC2","Actin-related protein 2/3 complex subunit 2","O15144"
-0.446651242165572,17.5653419940934,-1.72665785979122,0.114410779304684,0.443452747057542,-5.20237194556909,"P52758",2,-1.75276868049457,0.107682131816375,0.413416050645307,0.446651242165569,"Non-significant",0.383612666142768,"RIDA","2-iminobutanoate/2-iminopropanoate deaminase","P52758"
-0.517560540100156,22.8638663656053,-1.66893760926822,0.125565036191577,0.452772748149629,-5.2843295166298,"K22E_HUMAN",35,-1.73786467868492,0.110364330390734,0.420207046767206,0.517560540100163,"Non-significant",0.376536668859025,"KRT2","Keratin, type II cytoskeletal 2 epidermal","K22E_HUMAN"
-0.0786405887526982,21.9196843327276,-1.36639248770064,0.201250967165946,0.543891558966007,-5.68601989578568,"P16870",20,-1.72495880920815,0.112735412243416,0.426585232748235,0.0786405887526946,"Non-significant",0.369994182751943,"CPE","Carboxypeptidase E","P16870"
-0.479850446303303,21.0892167887277,-1.63915731980016,0.131693820704172,0.463955816618719,-5.3260051647757,"P02533",23,-1.70770822757249,0.115976202449956,0.435262027644821,0.479850446303296,"Non-significant",0.361249219136297,"KRT14","Keratin, type I cytoskeletal 14","P02533"
0.110400245514867,21.8327209036673,1.6083095263441,0.138322361434461,0.476357345838902,-5.36871956811445,"Q14118",6,1.70154839772574,0.117153515792566,0.435262027644821,-0.110400245514867,"Non-significant",0.361249219136297,"DAG1","Dystroglycan","Q14118"
-0.331464083297782,17.3913064269219,-1.70028934256045,0.119390479183436,0.44569663849777,-5.24000231501552,"Q9NZV1",2,-1.70152180867084,0.117158620817937,0.435262027644821,0.331464083297785,"Non-significant",0.361249219136297,"CRIM1","Cysteine-rich motor neuron 1 protein","Q9NZV1"
0.150748202641502,19.2452594202166,1.97945615226542,0.0754491669329157,0.358018821245954,-4.82711002564919,"P61916",2,1.69737940247358,0.11795638857824,0.435585940954585,-0.150748202641505,"Non-significant",0.360926146052118,"NPC2","NPC intracellular cholesterol transporter 2","P61916"
0.0938223161341902,19.8815971716803,1.46473261687555,0.173197653730983,0.530850808685462,-5.56102065841031,"O75787",10,1.69033240846227,0.119324712846693,0.438000293263609,-0.0938223161341902,"Non-significant",0.358525598713425,"ATP6AP2","Renin receptor","O75787"
0.306750342938273,17.9270625548227,1.68850105836736,0.121679314792135,0.44569663849777,-5.25672292758099,"P14314",2,1.68144318678403,0.121070971766391,0.44176491483808,-0.30675034293828,"Non-significant",0.354808778951861,"PRKCSH","Glucosidase 2 subunit beta","P14314"
-0.221753391536065,23.9181569996335,-1.57202301350867,0.146496981469772,0.482809944306291,-5.41835308783462,"P02751",92,-1.67044063372367,0.123263951000388,0.447105337060579,0.221753391536062,"Non-significant",0.349590145962599,"FN1","Fibronectin","P02751"
-0.211794795039648,18.7085628518365,-1.6788089717795,0.123590653885352,0.44829035995101,-5.27042210410635,"P40925",3,-1.66488535533142,0.124384594210887,0.448516213242787,0.211794795039644,"Non-significant",0.348221853189326,"MDH1","Malate dehydrogenase, cytoplasmic","P40925"
-0.516209648123152,24.3081824801447,-1.57203800463779,0.146493518074129,0.482809944306291,-5.41833272212619,"K2C1_HUMAN",52,-1.63577336192704,0.130406614401436,0.459421003609658,0.516209648123159,"Non-significant",0.337789153800855,"KRT1","Keratin, type II cytoskeletal 1","K2C1_HUMAN"
-0.171683163704905,18.1855516882794,-1.94900743092567,0.079382409464693,0.360454940754495,-4.87357414327694,"P61956",1,-1.63969320257074,0.129580989197417,0.459421003609658,0.171683163704898,"Non-significant",0.337789153800855,"SUMO2;SUMO3;SUMO4","Small ubiquitin-related modifier 3","P61956"
-0.0597707558904581,21.6775334148888,-1.19820730941678,0.25800140550719,0.613003339441503,-5.88562147917357,"Q9BQE3",18,-1.63650039210889,0.130253131112816,0.459421003609658,0.0597707558904617,"Non-significant",0.337789153800855,"TUBA4A","Tubulin alpha-4A chain","Q9BQE3"
0.183182092431366,19.3759869846316,1.88790210360942,0.087860390542856,0.383444845724684,-4.96584018449726,"Q9Y6Z7",1,1.63789438089264,0.129959293519167,0.459421003609658,-0.18318209243137,"Non-significant",0.337789153800855,"COLEC10","Collectin-10","Q9Y6Z7"
-0.24218620457733,17.7195582093602,-1.71502216847898,0.116584556554627,0.44569663849777,-5.21901584282566,"O14556",1,-1.62054287378693,0.133658914556035,0.464512746404713,0.242186204577326,"Non-significant",0.333002364302677,"GAPDHS","Glyceraldehyde-3-phosphate dehydrogenase, testis-specific","O14556"
0.235371229415307,19.2830890109885,1.70454178215895,0.118574392214536,0.44569663849777,-5.23395497029223,"P01619",1,1.604525477816,0.137156292168439,0.464512746404713,-0.235371229415307,"Non-significant",0.333002364302677,"IGKV3-20;IGKV3D-20","Immunoglobulin kappa variable 3D-20","P01619"
-0.135924228601116,20.1944367663802,-1.48026651520052,0.169087984240708,0.523489567371486,-5.54075778900163,"P14618",11,-1.61672555514639,0.134485204785703,0.464512746404713,0.13592422860112,"Non-significant",0.333002364302677,"PKM","Pyruvate kinase PKM","P14618"
-0.409712387159185,17.7557676483414,-1.61668017094388,0.136494986779888,0.472719925966504,-5.35717545671091,"P30101",1,-1.62369419848722,0.132980164394702,0.464512746404713,0.409712387159182,"Non-significant",0.333002364302677,"PDIA3","Protein disulfide-isomerase A3","P30101"
-0.279731691063194,17.4683550458857,-1.65503777293535,0.128393118114046,0.457587101185526,-5.30383436272015,"P84085",1,-1.60473432814949,0.13711017624804,0.464512746404713,0.279731691063194,"Non-significant",0.333002364302677,"ARF1;ARF3;ARF5","ADP-ribosylation factor 3","P84085"
0.244966065157474,22.777639658553,1.69316056532459,0.120769933673739,0.44569663849777,-5.25012148730122,"Q00536",1,1.60622873959729,0.136780595570901,0.464512746404713,-0.244966065157477,"Non-significant",0.333002364302677,"CDK16","Cyclin-dependent kinase 16","Q00536"
0.420232099274113,15.3586584551781,1.59833197645404,0.14052886036249,0.477288864701711,-5.382433874476,"Q9NR45",1,1.60860112597242,0.136258816863526,0.464512746404713,-0.420232099274113,"Non-significant",0.333002364302677,"NANS","Sialic acid synthase","Q9NR45"
-0.360871204737288,15.5768998312621,-1.60427067289345,0.13921181221002,0.476742127847721,-5.37427707864112,"Q8N2S1",1,-1.59870392729354,0.138447243453963,0.466308572732304,0.360871204737286,"Non-significant",0.331326600294787,"LTBP4","Latent-transforming growth factor beta-binding protein 4","Q8N2S1"
-0.207093674485211,18.1417396041504,-1.73308924671754,0.113225083810822,0.443452747057542,-5.19314646612694,"Q9Y5C1",1,-1.58606974214993,0.141285712057636,0.473268532739513,0.207093674485215,"Non-significant",0.324892370477924,"ANGPTL3","Angiopoietin-related protein 3","Q9Y5C1"
-0.160514537541939,21.785038437574,-1.75081295484983,0.110014999377837,0.435091578184609,-5.16762848117952,"P02748",2,-1.5800870507902,0.142647537418576,0.473373333986681,0.160514537541932,"Non-significant",0.324796210345718,"C9","Complement component C9","P02748"
0.315636187304825,17.6885732927015,1.57525809654538,0.145751251109196,0.482809944306291,-5.41395547108035,"Q14289",2,1.57915186888191,0.142861446635459,0.473373333986681,-0.315636187304825,"Non-significant",0.324796210345718,"PTK2B","Protein-tyrosine kinase 2-beta","Q14289"
-0.0732162552779094,21.2966329935423,-1.38712606485786,0.195036077399253,0.543441433844281,-5.66014916892872,"P20827",7,-1.56438919201223,0.146275576338795,0.479502290351239,0.0732162552778988,"Non-significant",0.319209314073028,"EFNA1","Ephrin-A1","P20827"
0.137286859554411,18.618000833234,1.66322171422561,0.126721172310854,0.45426946565236,-5.29236142599915,"SODC_HUMAN",3,1.56592172534497,0.14591786479459,0.479502290351239,-0.137286859554411,"Non-significant",0.319209314073028,"SOD1","Superoxide dismutase [Cu-Zn]","SODC_HUMAN"
0.262465585830189,17.7747395544418,1.52372181772733,0.15803650960876,0.507206180053244,-5.48335634451152,"P28066",3,1.54063694932359,0.151918213015095,0.495350343501346,-0.262465585830185,"Non-significant",0.305087531509247,"PSMA5","Proteasome subunit alpha type-5","P28066"
0.204778763584933,18.8260418867715,1.64983061855366,0.129467168228538,0.4587478273069,-5.31111750711046,"Q13404",1,1.52207290339139,0.156459123829153,0.507457369879739,-0.204778763584937,"Non-significant",0.294600435786428,"UBE2V1","Ubiquitin-conjugating enzyme E2 variant 1","Q13404"
0.187995364859731,16.73496520685,1.53503846494656,0.15526380317126,0.503580483301494,-5.46823803144825,"Q86XX4",3,1.51850742102563,0.157344599642451,0.507643366214854,-0.187995364859727,"Non-significant",0.294441284718901,"FRAS1","Extracellular matrix protein FRAS1","Q86XX4"
0.102472522668677,21.6804059943282,1.39777618076928,0.191907205882631,0.539628978009416,-5.64675797328851,"P19652",7,1.50977984457853,0.159530368274205,0.510900569804717,-0.102472522668677,"Non-significant",0.291663612951116,"ORM2","Alpha-1-acid glycoprotein 2","P19652"
0.515746190988676,18.2485863617161,1.48053280686949,0.169018273939052,0.523489567371486,-5.5404092384134,"P51570",1,1.50783476345539,0.160021059384185,0.510900569804717,-0.515746190988672,"Non-significant",0.291663612951116,"GALK1","Galactokinase","P51570"
0.115360562456075,21.4625427440059,1.4281063149154,0.183228881976404,0.531021695036454,-5.60824755535228,"P07737",6,1.50157460954685,0.161609174564076,0.511274694041058,-0.115360562456072,"Non-significant",0.291345702501917,"PFN1","Profilin-1","P07737"
-0.208859406642688,17.3423603122508,-1.49886174363976,0.164279440243021,0.519089159118411,-5.51632279760041,"P27348",3,-1.49753797578379,0.162640400225133,0.511274694041058,0.208859406642684,"Non-significant",0.291345702501917,"YWHAQ","14-3-3 protein theta","P27348"
-0.137924381782224,18.5326898869663,-1.7233616730768,0.115022816936622,0.443452747057542,-5.20709301941949,"P48723",2,-1.5001795317572,0.161964931821414,0.511274694041058,0.13792438178222,"Non-significant",0.291345702501917,"HSPA13","Heat shock 70 kDa protein 13","P48723"
0.105430824162116,20.9671006837454,1.4045036520075,0.189952746727594,0.538110677692638,-5.63826360350934,"P13591",6,1.48050170888876,0.167055196617362,0.522473650645117,-0.105430824162116,"Non-significant",0.281935606973805,"NCAM1","Neural cell adhesion molecule 1","P13591"
0.142151367345583,23.3173943307425,1.43545304220796,0.181177823854391,0.531021695036454,-5.59883716895077,"O00462",5,1.47631291443105,0.168156306179195,0.52324779536978,-0.142151367345573,"Non-significant",0.281292592823497,"MANBA","Beta-mannosidase","O00462"
-0.495092809651009,18.0841124163483,-1.44282018527415,0.179140808404928,0.531021695036454,-5.58936885242327,"P22352",1,-1.46871254188095,0.170170097295123,0.526839745666213,0.495092809651009,"Non-significant",0.27832146857664,"GPX3","Glutathione peroxidase 3","P22352"
-0.122440971464599,19.883894450505,-1.56455228622404,0.148231937392122,0.485915388349576,-5.42848765458022,"P01011",3,-1.45893629547228,0.172790704647333,0.529856302077434,0.122440971464599,"Non-significant",0.27584189582664,"SERPINA3","Alpha-1-antichymotrypsin","P01011"
0.172798197418864,22.0267753264513,1.4359182617007,0.18104860714179,0.531021695036454,-5.59824020406832,"P02656",4,1.45524624604022,0.173788771522562,0.529856302077434,-0.172798197418867,"Non-significant",0.27584189582664,"APOC3","Apolipoprotein C-III","P02656"
-0.193477603346377,19.3823081455463,-1.51245598426772,0.160839560617487,0.513513805513123,-5.49833774959093,"P35916",2,-1.45225323464249,0.174601913572009,0.529856302077434,0.193477603346381,"Non-significant",0.27584189582664,"FLT4","Vascular endothelial growth factor receptor 3","P35916"
-0.400966005825886,19.6170238236004,-1.42030267058591,0.185429171491809,0.532578217471089,-5.61820832211196,"Q9BTM1",3,-1.45712175174909,0.173280880961516,0.529856302077434,0.400966005825886,"Non-significant",0.27584189582664,"H2AC11;H2AC12;H2AC14;H2AC18;H2AC20;H2AC4;H2AC6;H2AC7;H2AJ;H2AW","Histone H2A type 1-B/E","Q9BTM1"
-0.15365711060695,17.2173043812463,-1.57377051374753,0.146093742600142,0.482809944306291,-5.41597829331487,"P08670",2,-1.44088352502629,0.177720437197252,0.530665207608301,0.153657110606954,"Non-significant",0.275179385404447,"VIM","Vimentin","P08670"
-0.844121005669095,18.2074428802984,-1.38852940704416,0.194621341903508,0.543441433844281,-5.65838858862388,"P08779",11,-1.43884122492937,0.17828559439891,0.530665207608301,0.844121005669095,"Non-significant",0.275179385404447,"KRT16","Keratin, type I cytoskeletal 16","P08779"
