"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","HF_vs_OF","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Ids"
-0.246428131355152,19.1437318564082,-3.15400271732658,0.0101031976402981,0.0825768020467028,-3.38524208075055,"P49721",1,-2.61190719579895,0.0246704519629011,0.149732545081766,0.246428131355156,"Non-significant",0.824683793422809,"PSMB2","Proteasome subunit beta type-2","P49721"
0.16973032440816,20.0825160745577,2.33339339919091,0.0414929560357526,0.2067900979668,-4.78409636504937,"P12259",9,2.60555318274502,0.0249485422867917,0.149935847272581,-0.169730324408157,"Non-significant",0.824094521845102,"F5","Coagulation factor V","P12259"
-0.395856632473226,18.4375908432458,-2.63663696888836,0.0246234554793532,0.146545419503335,-4.27491327297232,"P62805",2,-2.56991253216443,0.0265667439508139,0.158110815940281,0.395856632473226,"Non-significant",0.80103842012148,"H4C1","Histone H4","P62805"
-0.480579085413876,15.4023087629437,-2.60535978994058,0.0259889765636453,0.150294741825609,-4.32805890918211,"P15848",1,-2.55637641430436,0.0272080847226607,0.158328460452703,0.480579085413876,"Non-significant",0.800441011185752,"ARSB","Arylsulfatase B","P15848"
-0.154084374267654,21.1288981732086,-2.2884842854446,0.0448063934650302,0.214580618703621,-4.85809233483825,"P19022",8,-2.55521137346801,0.0272639919580081,0.158328460452703,0.154084374267651,"Non-significant",0.800441011185752,"CDH2","Cadherin-2","P19022"
-0.282507033446361,17.2606503100824,-2.87780787563325,0.0162402324911265,0.113127983148415,-3.86194985048622,"Q9UKK9",1,-2.55283937662835,0.0273781677128654,0.158328460452703,0.282507033446358,"Non-significant",0.800441011185752,"NUDT5","ADP-sugar pyrophosphatase","Q9UKK9"
0.100667852816553,22.0562165798612,1.86395903220581,0.0915272922986128,0.336439424125699,-5.53047548945835,"GELS_HUMAN",23,2.4820049333508,0.031013055261961,0.167735501959194,-0.100667852816553,"Non-significant",0.775375007321264,"GSN","Gelsolin","GELS_HUMAN"
-0.264543444186177,18.8887043424608,-2.46896544657343,0.0328758920521814,0.1799368020356,-4.55828766953128,"P00995",4,-2.47869756736333,0.0311938780152498,0.167735501959194,0.264543444186174,"Non-significant",0.775375007321264,"SPINK1","Serine protease inhibitor Kazal-type 1","P00995"
0.240563710248004,20.7698177497311,2.31200669863046,0.0430400515175086,0.20973597558082,-4.81938926302015,"P02749",10,2.47971717571621,0.0311380233912688,0.167735501959194,-0.240563710247997,"Non-significant",0.775375007321264,"APOH","Beta-2-glycoprotein 1","P02749"
0.251838894790978,18.7285849017121,2.60635734073354,0.025944284166617,0.150294741825609,-4.32636570984579,"P40925",3,2.50435216583919,0.029817913592946,0.167735501959194,-0.251838894790978,"Non-significant",0.775375007321264,"MDH1","Malate dehydrogenase, cytoplasmic","P40925"
0.304802075749095,19.7040716821028,2.42965446692261,0.0351755443865886,0.185986264814534,-4.62411006322482,"Q86U17",5,2.49311583032324,0.0304130818728396,0.167735501959194,-0.304802075749091,"Non-significant",0.775375007321264,"SERPINA11","Serpin A11","Q86U17"
0.237383803414236,19.5443293664577,2.49184465644413,0.0316062617377803,0.176133076775085,-4.51986060997352,"Q93088",4,2.48670238803759,0.030757996624907,0.167735501959194,-0.237383803414229,"Non-significant",0.775375007321264,"BHMT","Betaine--homocysteine S-methyltransferase 1","Q93088"
-0.660419182301572,15.2870160122463,-2.47836742739988,0.0323481824763652,0.178643566288395,-4.5425066482544,"Q9BRF8",2,-2.5028862625534,0.0298949068089749,0.167735501959194,0.660419182301574,"Non-significant",0.775375007321264,"CPPED1","Serine/threonine-protein phosphatase CPPED1","Q9BRF8"
-0.252982498602588,17.1863694005697,-2.77039626175394,0.0195465638893322,0.12746854961873,-4.04646482792779,"Q9GZV4",2,-2.49543788628219,0.0302891392158592,0.167735501959194,0.252982498602588,"Non-significant",0.775375007321264,"EIF5A;EIF5A2;EIF5AL1","Eukaryotic translation initiation factor 5A-1","Q9GZV4"
-0.675810496120448,15.42407923119,-2.43833527331487,0.0346545050605151,0.185986264814534,-4.60959771052254,"P29692",1,-2.45359974342147,0.032600091709568,0.173772662764915,0.675810496120448,"Non-significant",0.760018544021757,"EEF1D","Elongation factor 1-delta","P29692"
-0.128888323819773,23.6119815731248,-2.00874069721556,0.0719553450985516,0.280946665894345,-5.30752484979486,"Q16819",23,-2.44381731620095,0.0331648270288269,0.173890600325915,0.128888323819776,"Non-significant",0.759723893195203,"MEP1A","Meprin A subunit alpha","Q16819"
0.328522456471577,16.1139091294393,2.61403023487467,0.0256030655050608,0.150294741825609,-4.31333799074202,"Q96DG6",1,2.44339261908884,0.0331895599316999,0.173890600325915,-0.328522456471578,"Non-significant",0.759723893195203,"CMBL","Carboxymethylenebutenolidase homolog","Q96DG6"
-0.251619168162151,18.1111065992037,-2.65026693254939,0.024050954057674,0.144541518013276,-4.25171781255757,"Q06481",2,-2.40821643380393,0.0353018291683696,0.183390010849242,0.251619168162147,"Non-significant",0.736624323797958,"APLP2","Amyloid-like protein 2","Q06481"
-0.174664478092179,19.901996433858,-2.26368173096373,0.0467449797781252,0.218737958809089,-4.89876721618786,"Q6EMK4",6,-2.38380144669613,0.0368443460633065,0.18979482467905,0.17466447809219,"Non-significant",0.721715634079298,"VASN","Vasorin","Q6EMK4"
-0.353518444912357,20.8869575057152,-2.3124306514814,0.0430088450315912,0.20973597558082,-4.81869059355374,"P02766",5,-2.37395979744979,0.0374845037184052,0.191483339828187,0.353518444912357,"Non-significant",0.717869006214622,"TTR","Transthyretin","P02766"
-0.286053853085189,18.6112320966728,-2.49353451689477,0.0315144264078462,0.176133076775085,-4.51701907704551,"P39687",2,-2.3479071183801,0.0392317129813649,0.198094527897323,0.286053853085189,"Non-significant",0.703127521113752,"ANP32A","Acidic leucine-rich nuclear phosphoprotein 32 family member A","P39687"
0.368498297951877,17.5093035246337,2.30642941537131,0.0434526409441502,0.20973597558082,-4.8285769370647,"Q92820",4,2.34509430676511,0.0394250120774445,0.198094527897323,-0.368498297951877,"Non-significant",0.703127521113752,"GGH","Gamma-glutamyl hydrolase","Q92820"
0.100108445578684,21.5964508822691,1.78756969206452,0.103743368768301,0.35527757013949,-5.644864042853,"P07996",24,2.32905309764952,0.0405451443248521,0.202066450984832,-0.10010844557868,"Non-significant",0.69450578624537,"THBS1","Thrombospondin-1","P07996"
0.301819483963992,21.2998368747686,2.41050458835285,0.0363522860265332,0.190461122515084,-4.65607696768946,"P02452",2,2.29953309415526,0.0426874877852578,0.211027661390025,-0.301819483963992,"Non-significant",0.675660613888687,"COL1A1","Collagen alpha-1(I) chain","P02452"
0.203644168308553,18.7439198929086,2.19510943927758,0.0525359965550716,0.236108253039259,-5.01045896067854,"P12107",6,2.29393160523052,0.0431061674353779,0.211392645103093,-0.203644168308546,"Non-significant",0.674910126994099,"COL11A1","Collagen alpha-1(XI) chain","P12107"
0.177418313154636,22.2386971954494,2.0572047716386,0.0663348031494681,0.267521278490947,-5.23127750225476,"P23142",13,2.2765089584823,0.0444338917043976,0.2144722489354,-0.177418313154632,"Non-significant",0.668628894220125,"FBLN1","Fibulin-1","P23142"
-0.382973934113629,18.4582272980064,-2.26753929748006,0.0464382222951348,0.218737958809089,-4.89245028912419,"P63244",3,-2.27719912894418,0.0443805540976127,0.2144722489354,0.382973934113632,"Non-significant",0.668628894220125,"RACK1","Receptor of activated protein C kinase 1","P63244"
-0.302568642573871,17.4754693752167,-2.42933623435815,0.0351947907316248,0.185986264814534,-4.62464182469089,"O75368",1,-2.26719480379756,0.0451597745747069,0.215816363299107,0.302568642573863,"Non-significant",0.665915629990956,"SH3BGRL","SH3 domain-binding glutamic acid-rich-like protein","O75368"
-0.42102511693882,15.9298655190122,-2.30976164167758,0.0432056737406734,0.20973597558082,-4.82308844344727,"P26641",1,-2.26393519186203,0.0454164940711009,0.215816363299107,0.421025116938823,"Non-significant",0.665915629990956,"EEF1G","Elongation factor 1-gamma","P26641"
-0.266335427404009,19.1746430384554,-2.1184551529971,0.0598256977400772,0.247791572396401,-5.13387140867942,"ALDOA_RABIT",12,-2.24834066404153,0.0466642370775236,0.21921238420544,0.266335427404016,"Non-significant",0.65913491442052,"ALDOA","Fructose-bisphosphate aldolase A","ALDOA_RABIT"
-0.154036264830332,21.2379044639925,-2.0444896343189,0.0677678307917438,0.271514250165614,-5.25135468997055,"P30086",8,-2.24237271432266,0.0471504083404028,0.21921238420544,0.154036264830324,"Non-significant",0.65913491442052,"PEBP1","Phosphatidylethanolamine-binding protein 1","P30086"
0.308812809638624,18.2090376652841,2.166163593539,0.0551825829339311,0.23655191145804,-5.05724890682322,"Q15582",6,2.2417188207545,0.0472039718028028,0.21921238420544,-0.308812809638631,"Non-significant",0.65913491442052,"TGFBI","Transforming growth factor-beta-induced protein ig-h3","Q15582"
-0.186968259840029,18.9742682798573,-2.3886639527057,0.037741490809034,0.194416250974268,-4.69245356552291,"P25789",3,-2.22314555928827,0.0487500233111767,0.224689957065799,0.186968259840029,"Non-significant",0.648416338744106,"PSMA4","Proteasome subunit alpha type-4","P25789"
-0.28939105357696,18.7837357417754,-2.37089672084482,0.0389097925233037,0.198764190139876,-4.72197901129129,"Q13404",1,-2.20471517630958,0.050332113117312,0.230250636872479,0.28939105357696,"Non-significant",0.63779915987239,"UBE2V1","Ubiquitin-conjugating enzyme E2 variant 1","Q13404"
-0.10792913748892,21.3328750641206,-1.7634215097715,0.10790558585113,0.360175126578448,-5.68051420210366,"Q02818",22,-2.18649030463256,0.0519448201983451,0.235867961345078,0.10792913748892,"Non-significant",0.627331046634549,"NUCB1","Nucleobindin-1","Q02818"
0.2443323815295,17.7188543730397,2.1243531567633,0.0592320826978019,0.247791572396401,-5.12443347212698,"Q9UBG0",5,2.17923816198329,0.0526001974405449,0.237087654640103,-0.244332381529503,"Non-significant",0.625091059523572,"MRC2","C-type mannose receptor 2","Q9UBG0"
-0.171750728252121,20.7446231518178,-2.11927582117933,0.0597427613689143,0.247791572396401,-5.1325587795082,"P18669",5,-2.17022142995811,0.0534260554632614,0.239052350357513,0.171750728252121,"Non-significant",0.621506981973294,"PGAM1","Phosphoglycerate mutase 1","P18669"
-0.190506841336919,23.2932165937468,-2.10411207939709,0.0612930567669551,0.252165394618413,-5.15678117726617,"O00462",5,-2.15618366338566,0.0547364630620499,0.243140955485772,0.190506841336923,"Non-significant",0.614141880961844,"MANBA","Beta-mannosidase","O00462"
0.93807169730492,16.4809654343393,2.09418243866638,0.0623289252819545,0.25318564290361,-5.17260624005276,"P06702",1,2.13456099341112,0.0568149721244906,0.248233839054912,-0.93807169730492,"Non-significant",0.605139016096379,"S100A9","Protein S100-A9","P06702"
-0.196893776238536,20.2783745104009,-2.24866047396359,0.0479582738827591,0.221040766091213,-4.92333191495948,"P19320",3,-2.13167676091267,0.0570978324742947,0.248233839054912,0.196893776238536,"Non-significant",0.605139016096379,"VCAM1","Vascular cell adhesion protein 1","P19320"
-0.222272744268412,19.2247129055746,-2.35472087662378,0.0400041245235581,0.202480961860245,-4.74880615917475,"P58499",2,-2.13695806568144,0.0565809022377098,0.248233839054912,0.222272744268412,"Non-significant",0.605139016096379,"FAM3B","Protein FAM3B","P58499"
-0.279928609331243,18.8035921418281,-2.21338411100282,0.0509284057314208,0.232978453084783,-4.98080660446259,"P37837",2,-2.11438810821609,0.0588215944482436,0.250641969944381,0.279928609331247,"Non-significant",0.600946204734186,"TALDO1","Transaldolase","P37837"
-0.479864716797866,17.6234067302351,-2.12747028328711,0.0589206297290479,0.247791572396401,-5.11944145943294,"P56537",1,-2.11868428478992,0.0583886903434075,0.250641969944381,0.479864716797863,"Non-significant",0.600946204734186,"EIF6","Eukaryotic translation initiation factor 6","P56537"
-0.362665946064425,17.4925199326348,-2.17557053165902,0.0543087498834185,0.236108253039259,-5.04206720900427,"Q9BRK3",1,-2.1138268432278,0.0588783746688269,0.250641969944381,0.362665946064428,"Non-significant",0.600946204734186,"MXRA8","Matrix remodeling-associated protein 8","Q9BRK3"
0.264999707786373,21.9836074889301,2.02719222424891,0.0697643864377825,0.274138262092055,-5.27858482247431,"P00747",6,2.10072304846177,0.060218880472885,0.251617440642356,-0.264999707786366,"Non-significant",0.599259259442092,"PLG","Plasminogen","P00747"
0.300267372676561,21.8549148551413,2.17702058221012,0.0541752380209711,0.236108253039259,-5.03972489872464,"P02748",2,2.10251059947822,0.0600343270091028,0.251617440642356,-0.300267372676565,"Non-significant",0.599259259442092,"C9","Complement component C9","P02748"
-0.207233395746229,19.5435300051833,-2.35045042255189,0.0402980054599509,0.202480961860245,-4.75587984486868,"Q03154",2,-2.09956305921718,0.060338929485198,0.251617440642356,0.207233395746233,"Non-significant",0.599259259442092,"ACY1","Aminoacylase-1","Q03154"
-0.273440234798407,18.6328525252698,-2.25477319102007,0.0474609075571294,0.220405578276669,-4.91334203546078,"P61457",1,-2.09425960708825,0.0608906840877599,0.252202630714844,0.273440234798404,"Non-significant",0.598250387632163,"PCBD1","Pterin-4-alpha-carbinolamine dehydratase","P61457"
-0.129047465759289,21.8233972935451,-1.96394943848368,0.0775465350580399,0.297100162441115,-5.37730199394387,"Q14118",6,-2.08809482085227,0.0615380507822812,0.253173323017036,0.129047465759289,"Non-significant",0.596582058041993,"DAG1","Dystroglycan","Q14118"
-0.123537485373205,24.3595523265983,-1.79192016277762,0.103009308385031,0.354745539550695,-5.63841466905425,"RETBP_HUMAN",13,-2.07888942967184,0.0625168417549088,0.255485493305061,0.123537485373209,"Non-significant",0.592633754458522,"RBP4","Retinol-binding protein 4","RETBP_HUMAN"
0.19311036597751,19.8504092220078,2.18341319773565,0.0535903925665169,0.236108253039259,-5.0293920869194,"Q6H9L7",3,2.07289697348507,0.0631618941444603,0.256412192785127,-0.19311036597751,"Non-significant",0.591061327306891,"ISM2","Isthmin-2","Q6H9L7"
-0.117950493082038,20.3865680015023,-1.75573905242977,0.109261346635798,0.360175126578448,-5.69180246193445,"Q8NBP7",15,-2.06822779347632,0.0636688550187585,0.256769790305914,0.117950493082041,"Non-significant",0.590456073575179,"PCSK9","Proprotein convertase subtilisin/kexin type 9","Q8NBP7"
-0.26539093912681,20.8665454705561,-2.15583911094099,0.0561571653788472,0.239057933175231,-5.07388398890333,"P18827",2,-2.05170289124618,0.0654940696917577,0.26240434458201,0.26539093912681,"Non-significant",0.581028978700444,"SDC1","Syndecan-1","P18827"
-0.147812725557323,22.7429661698106,-1.83592286051894,0.0958479269129474,0.339623001142409,-5.57273555022489,"O95445",10,-2.03083523473557,0.0678694062725686,0.266691961827465,0.147812725557323,"Non-significant",0.573990073873622,"APOM","Apolipoprotein M","O95445"
0.139891770012746,22.5627816415672,1.77988610228308,0.105051531630683,0.357758827164493,-5.65623478840791,"P0C0L4",49,2.03339337023823,0.0675739192500273,0.266691961827465,-0.139891770012738,"Non-significant",0.573990073873622,"C4A","Complement C4-A","P0C0L4"
0.516527667628733,16.913746667112,2.0284538709357,0.0696169009324371,0.274138262092055,-5.27660195125548,"Q8IZP2",1,2.03344272338283,0.0675682304388844,0.266691961827465,-0.516527667628736,"Non-significant",0.573990073873622,"ST13;ST13P4;ST13P5","Hsc70-interacting protein","Q8IZP2"
-0.178581699527211,17.97570145989,-2.03026231640905,0.0694060087993443,0.274138262092055,-5.27375880377174,"P60842",4,-2.01616913714081,0.069587032553363,0.271699687612812,0.178581699527211,"Non-significant",0.565910860912657,"EIF4A2","Eukaryotic initiation factor 4A-II","P60842"
0.190482872708387,20.6227604869767,2.28093151169788,0.0453883198713437,0.215682481249098,-4.87049334355179,"P00488",2,2.00951091822223,0.0703802030773872,0.271769219681318,-0.190482872708383,"Non-significant",0.565799732590772,"F13A1","Coagulation factor XIII A chain","P00488"
-0.13510171579383,20.2958362505379,-1.89892674677736,0.0863911245162185,0.324894229008846,-5.47733445638479,"P12830",6,-2.00858205475626,0.0704915268015164,0.271769219681318,0.135101715793834,"Non-significant",0.565799732590772,"CDH1","Cadherin-1","P12830"
0.489474086873596,16.6026636198369,2.00393784464201,0.0725361963274219,0.28142207815639,-5.31503939333036,"P05109",1,2.00466103540968,0.070963279949744,0.271878066307457,-0.489474086873599,"Non-significant",0.565625827594074,"S100A8","Protein S100-A8","P05109"
0.152451955915936,20.2876367651664,1.768811809942,0.10696350691365,0.360175126578448,-5.67257844219622,"O00468",32,1.98593186330096,0.0732577297565999,0.276730742457426,-0.152451955915936,"Non-significant",0.557942591715623,"AGRN","Agrin","O00468"
-0.234738173890005,21.903411805105,-2.19141299045271,0.0528670508636901,0.236108253039259,-5.01644638132189,"Q8WZ42",1,-1.98486934721729,0.0733899530343874,0.276730742457426,0.234738173889998,"Non-significant",0.557942591715623,"TTN","Titin","Q8WZ42"
0.237054188603999,17.0893235440036,2.18312498298377,0.053616629623597,0.236108253039259,-5.02985817943464,"Q9BX97",1,1.98331171035118,0.0735841941607839,0.276730742457426,-0.237054188604002,"Non-significant",0.557942591715623,"PLVAP","Plasmalemma vesicle-associated protein","Q9BX97"
-0.147066709092417,17.9112128899387,-2.51871277563091,0.0301768926435661,0.1712818073195,-4.47462918960572,"P68402",2,-1.9635858245421,0.0760859635313319,0.284394485638454,0.147066709092414,"Non-significant",0.546078828758054,"PAFAH1B2","Platelet-activating factor acetylhydrolase IB subunit alpha2","P68402"
-0.170248853564726,17.7036514863313,-2.45577589489428,0.0336304937151612,0.182437988030034,-4.58040152206508,"P55259",1,-1.94371740727517,0.0786857889080864,0.29232962788277,0.170248853564726,"Non-significant",0.534127166257608,"GP2","Pancreatic secretory granule membrane major glycoprotein GP2","P55259"
0.20381840191688,19.00056434345,1.99722593606624,0.0733553299248883,0.282810171345638,-5.32552793952972,"Q9UN70",3,1.93166831154626,0.0803024449486495,0.296538546707965,-0.203818401916887,"Non-significant",0.527918845185148,"PCDHGC3","Protocadherin gamma-C3","Q9UN70"
-0.532738041507281,15.6367564423379,-1.88808984117704,0.0879535473257562,0.328753198235906,-5.49385385152491,"P09382",1,-1.90128283128737,0.0845171952210221,0.310233776469979,0.532738041507283,"Non-significant",0.508310920461916,"LGALS1","Galectin-1","P09382"
-0.326927775800055,22.593272687284,-1.86148846770658,0.0919006706542304,0.336439424125699,-5.53421205381062,"O95497",4,-1.89613229355029,0.0852516011939957,0.311066854356663,0.326927775800051,"Non-significant",0.50714626255539,"VNN1","Pantetheinase","O95497"
0.13135024345036,20.4333202748578,1.84239207874143,0.0948345753485601,0.339623001142409,-5.56301222612284,"Q9H4B7",5,1.88476841187142,0.0868928594290159,0.315179425029507,-0.131350243450356,"Non-significant",0.501442141080333,"TUBB1","Tubulin beta-1 chain","Q9H4B7"
-0.572074899293803,18.4783346050201,-1.84340634083959,0.0946765982659758,0.339623001142409,-5.56148624182095,"CAH2_HUMAN",2,-1.8700625548812,0.0890600670317945,0.317813834212197,0.572074899293796,"Non-significant",0.497827202184486,"CA2","Carbonic anhydrase 2","CAH2_HUMAN"
-0.191259748261881,17.9093926600742,-1.94296163638475,0.0803043864714039,0.305755210602302,-5.40975776332731,"P25787",3,-1.87121550114352,0.0888883742726738,0.317813834212197,0.191259748261885,"Non-significant",0.497827202184486,"PSMA2","Proteasome subunit alpha type-2","P25787"
-0.0980532280449182,20.2539555608186,-1.73611657955306,0.11279487303229,0.367783282812733,-5.72051569192739,"Q15904",6,-1.86929513401781,0.0891745179192461,0.317813834212197,0.0980532280449147,"Non-significant",0.497827202184486,"ATP6AP1","V-type proton ATPase subunit S1","Q15904"
-0.386097432706267,16.0159271362409,-1.85947994438531,0.0922052581616924,0.336439424125699,-5.53724803523848,"P09960",2,-1.85743899110534,0.0909599953786754,0.318619869526446,0.386097432706265,"Non-significant",0.496727144553019,"LTA4H","Leukotriene A-4 hydrolase","P09960"
-0.185795761477141,18.673015906466,-2.18107696261272,0.053803422738538,0.236108253039259,-5.03316954940564,"P47755",1,-1.8586636276994,0.0907740599787404,0.318619869526446,0.185795761477134,"Non-significant",0.496727144553019,"CAPZA1;CAPZA2","F-actin-capping protein subunit alpha-2","P47755"
-0.187416963252662,18.7836662674165,-2.17057748480802,0.0547708993588095,0.236440572584156,-5.05012834896248,"Q8TDB8",1,-1.85746642687425,0.0909558260010235,0.318619869526446,0.187416963252666,"Non-significant",0.496727144553019,"SLC2A14;SLC2A3","Solute carrier family 2, facilitated glucose transporter member 3","Q8TDB8"
-0.0871366235591253,25.5805931800335,-1.45757419517355,0.175242563455897,0.457122091057298,-6.10762475507726,"P02647",40,-1.83788587320549,0.0939765047486705,0.327080001828762,0.0871366235591253,"Non-significant",0.485346008491715,"APOA1","Apolipoprotein A-I","P02647"
-0.171600189398411,22.1242512159407,-1.75559781063602,0.109286416873722,0.360175126578448,-5.69200975223118,"P02655",6,-1.83153446417465,0.0949759222276013,0.327080001828762,0.171600189398408,"Non-significant",0.485346008491715,"APOC2","Apolipoprotein C-II","P02655"
0.0787985627242875,20.4680614105118,1.40338082147244,0.19039831946861,0.470629798931604,-6.17798084082236,"Q9Y490",39,1.83323667722161,0.0947071219885079,0.327080001828762,-0.0787985627242982,"Non-significant",0.485346008491715,"TLN1","Talin-1","Q9Y490"
-0.410419942989979,17.817253029274,-1.83644800373119,0.0957652966210424,0.339623001142409,-5.57194688538891,"O95865",1,-1.82782910869008,0.095563460406542,0.32726481133637,0.410419942989986,"Non-significant",0.485100689051943,"DDAH2","N(G),N(G)-dimethylarginine dimethylaminohydrolase 2","O95865"
-0.150688397575859,21.1476624569373,-1.73758518410371,0.112526862146849,0.367783282812733,-5.71837269034759,"P43251",6,-1.82030326799497,0.0967670438615564,0.328453183245076,0.150688397575856,"Non-significant",0.483526524756577,"BTD","Biotinidase","P43251"
-0.498680577067608,16.2307203217556,-1.80801447292875,0.100334867172944,0.350212756854772,-5.61448574646202,"P60660",1,-1.81896758616217,0.0969820981522981,0.328453183245076,0.498680577067606,"Non-significant",0.483526524756577,"MYL6","Myosin light polypeptide 6","P60660"
-0.179719934558577,16.7784263659079,-2.09381951603358,0.0623670996385728,0.25318564290361,-5.17318408444031,"O75326",1,-1.7885120396737,0.102005612607774,0.340284969731719,0.179719934558577,"Non-significant",0.468157233116163,"SEMA7A","Semaphorin-7A","O75326"
-0.157203511520347,22.498053184655,-1.62599530804455,0.134611418236233,0.410531340193089,-5.87832360687797,"P00738",31,-1.79025591015044,0.101711689240727,0.340284969731719,0.157203511520347,"Non-significant",0.468157233116163,"HP","Haptoglobin","P00738"
-0.169136379811558,18.5841264851323,-1.87812349561922,0.0894135747229795,0.332184977607191,-5.50900647964319,"P07686",3,-1.78771029958012,0.102141002333827,0.340284969731719,0.169136379811558,"Non-significant",0.468157233116163,"HEXB","Beta-hexosaminidase subunit beta","P07686"
0.308907473722229,19.2944448186793,1.80727042441587,0.100457090234961,0.350212756854772,-5.61559440052823,"P04275",2,1.78208004216426,0.103096397222285,0.341611305390599,-0.308907473722225,"Non-significant",0.466467765068782,"VWF","von Willebrand factor","P04275"
-0.265434926546881,19.1643183330078,-1.77425038130918,0.106020602772282,0.35906425137795,-5.6645587507365,"O14672",3,-1.77091831400062,0.105014473684973,0.346096088004777,0.265434926546881,"Non-significant",0.460803309597928,"ADAM10","Disintegrin and metalloproteinase domain-containing protein 10","O14672"
-0.429107103008402,16.5811787422463,-1.70499321954389,0.118612470848742,0.380805972201884,-5.76569957763854,"P49327",5,-1.75144499276252,0.108438507370288,0.35546954555073,0.429107103008398,"Non-significant",0.449197601026538,"FASN","Fatty acid synthase","P49327"
0.248134543927033,17.7225323790351,1.84280001137835,0.0947710083111171,0.339623001142409,-5.5623985304956,"O14556",1,1.74198931109071,0.11013729453251,0.359117880576748,-0.248134543927037,"Non-significant",0.444762970695452,"GAPDHS","Glyceraldehyde-3-phosphate dehydrogenase, testis-specific","O14556"
0.0616690423181581,21.9111985595104,1.2302878894805,0.246386778736261,0.5126322309157,-6.39022749566691,"P16870",20,1.72044000579253,0.114098907864347,0.370066828152616,-0.0616690423181545,"Non-significant",0.431719842210828,"CPE","Carboxypeptidase E","P16870"
0.151337521038666,20.9401844578996,1.80225687460904,0.101284222282848,0.350775300900484,-5.62305867508565,"P16070",3,1.69749036668607,0.118458576938066,0.382184777173866,-0.15133752103867,"Non-significant",0.417726615347601,"CD44","CD44 antigen","P16070"
0.156110996052981,16.9452015292564,1.91558206010257,0.0840400708569548,0.318003477995761,-5.4518592245996,"O60763",2,1.67654885408178,0.12256649974277,0.387284867743909,-0.156110996052977,"Non-significant",0.411969471729919,"USO1","General vesicular transport factor p115","O60763"
0.325789217928678,15.9230741991614,1.70478425175492,0.118652431795367,0.380805972201884,-5.76600143854951,"P08709",1,1.67780224574121,0.122317093617091,0.387284867743909,-0.325789217928678,"Non-significant",0.411969471729919,"F7","Coagulation factor VII","P08709"
0.0709350880139716,21.5832556038386,1.28542630770711,0.227245053311048,0.502513821591351,-6.32477192990463,"P98160",21,1.68107193617445,0.12166860795361,0.387284867743909,-0.0709350880139752,"Non-significant",0.411969471729919,"HSPG2","Basement membrane-specific heparan sulfate proteoglycan core protein","P98160"
-0.283880719545071,16.6870225295074,-1.67555889108087,0.124362252827801,0.392959077234238,-5.80801573664164,"Q86XX4",3,-1.6829332979702,0.121300814202978,0.387284867743909,0.283880719545063,"Non-significant",0.411969471729919,"FRAS1","Extracellular matrix protein FRAS1","Q86XX4"
-0.0856920694837164,20.8719662593597,-1.37854296129586,0.197708538822233,0.477146985425311,-6.20962854389535,"P0DMV9",14,-1.66110315689256,0.125677447685518,0.395078335544731,0.0856920694837164,"Non-significant",0.403316784571503,"HSPA1A;HSPA1B","Heat shock 70 kDa protein 1A","P0DMV9"
0.135942382193846,21.7996134467595,1.55299053533047,0.151076821414907,0.427673737456302,-5.97961063407194,"P19652",7,1.65345984088329,0.127242779990534,0.397958286398965,-0.13594238219385,"Non-significant",0.40016244786643,"ORM2","Alpha-1-acid glycoprotein 2","P19652"
-0.171127207524773,18.9322916473453,-1.80670245244658,0.100550481576574,0.350212756854772,-5.6164405391617,"Q9H0W9",2,-1.64085154471046,0.129862855552257,0.404091017530626,0.171127207524773,"Non-significant",0.393520803307019,"C11orf54","Ester hydrolase C11orf54","Q9H0W9"
0.0982358180771499,22.814277186959,1.37993895015555,0.197291477351529,0.477146985425311,-6.2078599928245,"P00734",22,1.61754113123984,0.134833212780307,0.405411859708566,-0.0982358180771534,"Non-significant",0.392103550831342,"F2","Prothrombin","P00734"
0.0801140705784213,25.2416726015503,1.39808621910194,0.19193711212545,0.470629798931604,-6.18475910187267,"P01024",140,1.63205484384004,0.131719121417088,0.405411859708566,-0.0801140705784249,"Non-significant",0.392103550831342,"C3","Complement C3","P01024"
-0.0898108768529227,18.2911208401329,-1.41688567563098,0.186520706819545,0.470629798931604,-6.16061387338979,"P14543",9,-1.62950696779152,0.132261145637236,0.405411859708566,0.0898108768529227,"Non-significant",0.392103550831342,"NID1","Nidogen-1","P14543"
-0.315088280629197,18.5838496543938,-1.57401509677005,0.146161847131166,0.423942945083657,-5.9507276702918,"P29401",5,-1.61655802852502,0.135046485119902,0.405411859708566,0.315088280629197,"Non-significant",0.392103550831342,"TKT","Transketolase","P29401"
-0.34873299382334,18.2620137022856,-1.62100222188415,0.135684612309425,0.41060363226543,-5.88533878446034,"P35613",2,-1.62228688761783,0.133807860590378,0.405411859708566,0.348732993823337,"Non-significant",0.392103550831342,"BSG","Basigin","P35613"
0.0771512476470591,24.044300419844,1.3418852891669,0.208928690549733,0.491031349417453,-6.25562836697985,"P36955",10,1.61238831743698,0.135954370827601,0.405411859708566,-0.0771512476470662,"Non-significant",0.392103550831342,"SERPINF1","Pigment epithelium-derived factor","P36955"
